ticker,HLI US Equity
2015-12-31,2.9054
2016-01-04,-3.3957
2016-01-05,-1.9352
2016-01-06,-4.6315
2016-01-07,0.5912
2016-01-08,-1.0915
2016-01-11,2.7165
2016-01-12,1.6942
2016-01-13,-1.8692
2016-01-14,1.4907
2016-01-15,-0.816
2016-01-19,-2.9617
2016-01-20,0.3815
2016-01-21,-0.4223
2016-01-22,1.1026
2016-01-25,-0.9648
2016-01-26,-1.313
2016-01-27,-0.8155
2016-01-28,0.3029
2016-01-29,4.1846
2016-02-01,0.4141
2016-02-02,-3.5052
2016-02-03,-2.094
2016-02-04,3.1427
2016-02-05,-1.2273
2016-02-08,0.8569
2016-02-09,-0.4673
2016-02-10,3.9266
2016-02-11,-1.3142
2016-02-12,0.2497
2016-02-16,1.6604
2016-02-17,-0.98
2016-02-18,-1.1134
2016-02-19,2.6689
2016-02-22,-0.2843
2016-02-23,-0.4481
2016-02-24,-0.2046
2016-02-25,0.451
2016-02-26,0.1633
2016-02-29,4.1565
2016-03-01,-0.313
2016-03-02,0.8634
2016-03-03,-0.1957
2016-03-04,-2.7451
2016-03-07,-3.1048
2016-03-08,-2.6217
2016-03-09,5.0855
2016-03-10,1.3827
2016-03-11,3.0485
2016-03-14,-2.4134
2016-03-15,-3.5899
2016-03-16,-1.1171
2016-03-17,4.6025
2016-03-18,0.0
2016-03-21,-0.04
2016-03-22,0.08
2016-03-23,-2.8788
2016-03-24,0.0412
2016-03-28,-2.2222
2016-03-29,4.2088
2016-03-30,0.5654
2016-03-31,0.0
2016-04-01,-0.4819
2016-04-04,-0.6053
2016-04-05,-3.8571
2016-04-06,3.2939
2016-04-07,-0.7768
2016-04-08,0.9065
2016-04-11,-0.8167
2016-04-12,-0.6999
2016-04-13,2.8192
2016-04-14,0.3629
2016-04-15,-0.0402
2016-04-18,1.3264
2016-04-19,-1.5470000000000002
2016-04-20,1.4102000000000001
2016-04-21,0.2384
2016-04-22,0.0793
2016-04-25,-2.8119
2016-04-26,2.8932
2016-04-27,-0.3168
2016-04-28,-0.7549
2016-04-29,0.9207
2016-05-02,-1.3487
2016-05-03,-1.8898000000000001
2016-05-04,-1.0656
2016-05-05,-1.6984
2016-05-06,0.9271
2016-05-09,0.501
2016-05-10,1.3295
2016-05-11,-2.091
2016-05-12,-1.1724999999999999
2016-05-13,-1.2288000000000001
2016-05-16,0.0429
2016-05-17,-2.0154
2016-05-18,2.1444
2016-05-19,-2.0137
2016-05-20,1.0057
2016-05-23,1.7749000000000001
2016-05-24,3.4453
2016-05-25,0.699
2016-05-26,-0.3267
2016-05-27,0.0819
2016-05-31,-1.1461000000000001
2016-06-01,0.911
2016-06-02,-0.3719
2016-06-03,-0.954
2016-06-06,2.1357
2016-06-07,-0.82
2016-06-08,0.0827
2016-06-09,-0.2891
2016-06-10,-0.9114
2016-06-13,1.0452
2016-06-14,-2.0687
2016-06-15,0.0845
2016-06-16,-0.4643
2016-06-17,0.4241
2016-06-20,1.0557
2016-06-21,-0.6686
2016-06-22,0.2945
2016-06-23,3.146
2016-06-24,-5.4087
2016-06-27,-5.2451
2016-06-28,1.7694999999999999
2016-06-29,-0.8917
2016-06-30,0.6298
2016-07-01,-1.9222000000000001
2016-07-05,-3.0994
2016-07-06,0.3293
2016-07-07,0.2813
2016-07-08,1.9167999999999998
2016-07-11,0.3211
2016-07-12,3.4294000000000002
2016-07-13,-0.8842
2016-07-14,0.1784
2016-07-15,4.3633
2016-07-18,0.4266
2016-07-19,-0.7222
2016-07-20,-0.2567
2016-07-21,-0.6435
2016-07-22,0.5181
2016-07-25,-0.8162
2016-07-26,0.563
2016-07-27,1.0336
2016-07-28,-1.1509
2016-07-29,-1.1212
2016-08-01,2.4858000000000002
2016-08-02,-1.0213
2016-08-03,3.3964
2016-08-04,0.9563
2016-08-05,4.4069
2016-08-08,0.2761
2016-08-09,-1.3375
2016-08-10,1.5949
2016-08-11,0.2355
2016-08-12,-0.7439
2016-08-15,2.0907
2016-08-16,-0.8501
2016-08-17,0.2338
2016-08-18,-2.1384
2016-08-19,-0.1589
2016-08-22,0.3183
2016-08-23,0.833
2016-08-24,-1.967
2016-08-25,-0.2408
2016-08-26,-1.3274
2016-08-29,1.4676
2016-08-30,1.1651
2016-08-31,-0.9929
2016-09-01,-0.4443
2016-09-02,1.1764999999999999
2016-09-06,-0.4411
2016-09-07,-1.2485
2016-09-08,0.7749
2016-09-09,-1.4163999999999999
2016-09-12,1.1905000000000001
2016-09-13,-2.3935
2016-09-14,-0.6234
2016-09-15,1.5893000000000002
2016-09-16,0.2058
2016-09-19,0.1643
2016-09-20,0.082
2016-09-21,1.7623
2016-09-22,0.8055
2016-09-23,-0.9988
2016-09-26,-2.9863
2016-09-27,0.7903
2016-09-28,1.073
2016-09-29,0.0817
2016-09-30,2.2032
2016-10-03,0.4391
2016-10-04,0.6359
2016-10-05,0.9874
2016-10-06,-2.2683
2016-10-07,-0.1601
2016-10-10,1.0822
2016-10-11,-1.5464
2016-10-12,0.6444
2016-10-13,-2.2809
2016-10-14,1.2695
2016-10-17,-0.6874
2016-10-18,-0.1629
2016-10-19,1.509
2016-10-20,-0.9241
2016-10-21,0.4055
2016-10-24,0.6058
2016-10-25,0.5219
2016-10-26,-1.5575
2016-10-27,0.5274
2016-10-28,-0.9685
2016-10-31,-0.6927
2016-11-01,-0.7386
2016-11-02,-2.067
2016-11-03,-1.1819
2016-11-04,0.299
2016-11-07,2.598
2016-11-08,-1.0793
2016-11-09,1.5527
2016-11-10,-0.0413
2016-11-11,1.1162
2016-11-14,2.0442
2016-11-15,0.1603
2016-11-16,3.56
2016-11-17,3.3604
2016-11-18,2.13
2016-11-21,-0.9147
2016-11-22,3.0281
2016-11-23,0.3584
2016-11-25,0.9286
2016-11-28,-0.8846
2016-11-29,0.4998
2016-11-30,1.2078
2016-12-01,2.808
2016-12-02,0.4808
2016-12-05,2.4607
2016-12-06,0.7005
2016-12-07,2.8155
2016-12-08,0.0966
2016-12-09,-0.2897
2016-12-12,-1.5493999999999999
2016-12-13,2.0984
2016-12-14,-0.8028
2016-12-15,0.2266
2016-12-16,0.0323
2016-12-19,0.4198
2016-12-20,0.4502
2016-12-21,-0.032
2016-12-22,-2.1774
2016-12-23,1.4729999999999999
2016-12-27,-0.3871
2016-12-28,0.5181
2016-12-29,0.6765
2016-12-30,-0.416
2017-01-03,1.6388
2017-01-04,1.6756
2017-01-05,-2.4254
2017-01-06,-0.4461
2017-01-09,-1.4725
2017-01-10,1.3645
2017-01-11,-0.2244
2017-01-12,-1.4777
2017-01-13,0.3587
2017-01-17,-1.5270000000000001
2017-01-18,0.8578
2017-01-19,-0.2617
2017-01-20,-0.2296
2017-01-23,0.0329
2017-01-24,1.7746
2017-01-25,1.1301
2017-01-26,0.1916
2017-01-27,0.0637
2017-01-30,-0.5414
2017-01-31,-0.4163
2017-02-01,1.4469
2017-02-02,3.645
2017-02-03,0.1835
2017-02-06,-0.58
2017-02-07,-2.9782
2017-02-08,-6.0127
2017-02-09,0.0
2017-02-10,1.7845
2017-02-13,1.4555
2017-02-14,5.3146
2017-02-15,0.4954
2017-02-16,0.154
2017-02-17,-3.4143
2017-02-21,0.7325
2017-02-22,0.3162
2017-02-23,0.4412
2017-02-24,-0.251
2017-02-27,0.6606
2017-02-28,-1.5937999999999999
2017-03-01,3.0168
2017-03-02,-0.2481
2017-03-03,0.1244
2017-03-06,-0.0311
2017-03-07,0.9009
2017-03-08,-0.1847
2017-03-09,0.3393
2017-03-10,1.0759
2017-03-13,-0.9124
2017-03-14,-1.6575
2017-03-15,1.0924
2017-03-16,3.7357
2017-03-17,-0.4167
2017-03-20,-1.2851
2017-03-21,-1.1807
2017-03-22,-0.6434
2017-03-23,0.555
2017-03-24,0.552
2017-03-27,1.9213
2017-03-28,0.9276
2017-03-29,0.6522
2017-03-30,1.5022
2017-03-31,-0.029
2017-04-03,-2.3222
2017-04-04,0.0
2017-04-05,-1.7532999999999999
2017-04-06,2.6921
2017-04-07,-0.972
2017-04-10,-0.9816
2017-04-11,-0.03
2017-04-12,-0.0601
2017-04-13,-1.8942
2017-04-17,0.2452
2017-04-18,0.0
2017-04-19,0.856
2017-04-20,1.2731
2017-04-21,-1.7061
2017-04-24,1.8575
2017-04-25,1.1659
2017-04-26,-0.1182
2017-04-27,-0.503
2017-04-28,-0.2676
2017-05-01,0.2087
2017-05-02,-0.0595
2017-05-03,0.7443
2017-05-04,0.0591
2017-05-05,-0.2658
2017-05-08,0.2369
2017-05-09,0.3545
2017-05-10,5.8875
2017-05-11,-2.8913
2017-05-12,-1.2883
2017-05-15,0.9861
2017-05-16,1.1775
2017-05-17,-4.2293
2017-05-18,0.2667
2017-05-19,0.8572
2017-05-22,0.4689
2017-05-23,-1.5461
2017-05-24,-0.6222
2017-05-25,-0.2683
2017-05-26,0.5979
2017-05-30,-0.2972
2017-05-31,0.6557
2017-06-01,2.8001
2017-06-02,-0.6085
2017-06-05,-1.6909999999999998
2017-06-06,-0.8007
2017-06-07,0.0897
2017-06-08,0.0597
2017-06-09,0.9552
2017-06-12,2.2768
2017-06-13,-0.1735
2017-06-14,0.695
2017-06-15,-1.2655
2017-06-16,-0.1165
2017-06-19,1.7789000000000001
2017-06-20,-0.2292
2017-06-21,-0.3446
2017-06-22,0.634
2017-06-23,-1.5178
2017-06-26,-0.0291
2017-06-27,0.2909
2017-06-28,0.7251
2017-06-29,0.3167
2017-06-30,0.1722
2017-07-03,0.9456
2017-07-05,0.7664
2017-07-06,0.1972
2017-07-07,1.0402
2017-07-10,1.7807
2017-07-11,0.4647
2017-07-12,0.0544
2017-07-13,0.5983
2017-07-14,-1.0814
2017-07-17,0.4919
2017-07-18,0.136
2017-07-19,0.4345
2017-07-20,-0.0811
2017-07-21,-0.4601
2017-07-24,-0.1088
2017-07-25,3.2662
2017-07-26,1.7396
2017-07-27,-2.3834
2017-07-28,-1.4331
2017-07-31,0.1077
2017-08-01,0.0807
2017-08-02,-1.5587
2017-08-03,-0.9828
2017-08-04,0.3309
2017-08-07,-0.9343
2017-08-08,-0.7212
2017-08-09,-1.2015
2017-08-10,-1.3575
2017-08-11,0.6307
2017-08-14,3.4188
2017-08-15,-2.4793
2017-08-16,0.0847
2017-08-17,-1.6088
2017-08-18,1.8072
2017-08-21,0.6199
2017-08-22,-0.4761
2017-08-23,0.4221
2017-08-24,0.8406
2017-08-25,0.6113
2017-08-28,-0.1933
2017-08-29,-1.3005
2017-08-30,0.8971
2017-08-31,0.7265
2017-09-01,0.6103
2017-09-05,-1.5715
2017-09-06,-0.028
2017-09-07,-0.028
2017-09-08,0.4484
2017-09-11,0.7254
2017-09-12,2.3269
2017-09-13,-1.2723
2017-09-14,0.0274
2017-09-15,-0.3015
2017-09-18,1.8422
2017-09-19,1.2419
2017-09-20,0.6133
2017-09-21,1.4577
2017-09-22,-0.5486
2017-09-25,-1.471
2017-09-26,0.16
2017-09-27,2.6085000000000003
2017-09-28,1.9715
2017-09-29,-0.4579
2017-10-02,0.8178
2017-10-03,1.5463
2017-10-04,0.4244
2017-10-05,0.2486
2017-10-06,-2.2812
2017-10-09,-0.3045
2017-10-10,-0.1018
2017-10-11,0.4331
2017-10-12,1.1923
2017-10-13,0.1755
2017-10-16,1.2763
2017-10-17,0.0247
2017-10-18,2.1492
2017-10-19,0.0726
2017-10-20,0.435
2017-10-23,-0.1203
2017-10-24,0.9877
2017-10-25,3.459
2017-10-26,-4.7036999999999995
2017-10-27,0.9678
2017-10-30,-1.0784
2017-10-31,0.8479
2017-11-01,0.3603
2017-11-02,-0.359
2017-11-03,-0.4804
2017-11-06,0.3138
2017-11-07,-1.5880999999999998
2017-11-08,1.9071
2017-11-09,-0.024
2017-11-10,0.264
2017-11-13,0.742
2017-11-14,0.689
2017-11-15,0.0472
2017-11-16,-0.0708
2017-11-17,0.0944
2017-11-20,2.3815
2017-11-21,1.7734
2017-11-22,-0.4526
2017-11-24,0.7274
2017-11-27,-1.0381
2017-11-28,0.9578
2017-11-29,0.2937
2017-11-30,0.5405
2017-12-01,-1.0529
2017-12-04,1.9786000000000001
2017-12-05,-1.4273
2017-12-06,-0.6561
2017-12-07,0.7971
2017-12-08,1.1975
2017-12-11,0.6028
2017-12-12,1.0209
2017-12-13,-0.022
2017-12-14,-0.0879
2017-12-15,1.2096
2017-12-18,-0.8257
2017-12-19,-0.7888
2017-12-20,-0.4196
2017-12-21,0.8428
2017-12-22,0.8137
2017-12-26,-0.1309
2017-12-27,-0.9174
2017-12-28,0.8598
2017-12-29,-0.6995
2018-01-02,0.7924
2018-01-03,0.131
2018-01-04,0.6325
2018-01-05,-0.9536
2018-01-08,2.5821
2018-01-09,2.5384
2018-01-10,1.373
2018-01-11,1.8264
2018-01-12,1.2696
2018-01-16,-0.2189
2018-01-17,0.1596
2018-01-18,0.0597
2018-01-19,0.4975
2018-01-22,0.7921
2018-01-23,0.3929
2018-01-24,0.8806
2018-01-25,-1.1445
2018-01-26,0.7064
2018-01-29,-0.4871
2018-01-30,-2.3497
2018-01-31,-4.3513
2018-02-01,1.2368999999999999
2018-02-02,-1.9673
2018-02-05,-4.774
2018-02-06,1.3975
2018-02-07,2.9314999999999998
2018-02-08,-2.1041
2018-02-09,-0.4125
2018-02-12,1.2644
2018-02-13,1.3563
2018-02-14,-0.1699
2018-02-15,-1.5319
2018-02-16,-0.2593
2018-02-20,0.6932
2018-02-21,-0.1506
2018-02-22,-0.2801
2018-02-23,0.6698
2018-02-26,1.6526999999999998
2018-02-27,-1.6258
2018-02-28,-0.3649
2018-03-01,-1.788
2018-03-02,0.022
2018-03-05,0.6608
2018-03-06,0.6565
2018-03-07,0.0435
2018-03-08,0.6084
2018-03-09,4.0389
2018-03-12,0.436
2018-03-13,-1.943
2018-03-14,0.9486
2018-03-15,-1.7123
2018-03-16,0.7223
2018-03-19,0.1055
2018-03-20,0.1475
2018-03-21,-0.0631
2018-03-22,-4.2316
2018-03-23,-3.5392
2018-03-26,2.8259
2018-03-27,-3.0362999999999998
2018-03-28,-0.3429
2018-03-29,2.2936
2018-04-02,-2.13
2018-04-03,0.9851
2018-04-04,0.2269
2018-04-05,1.8787
2018-04-06,-3.1993
2018-04-09,0.3672
2018-04-10,1.1434
2018-04-11,1.04
2018-04-12,0.4699
2018-04-13,-0.7795
2018-04-16,0.853
2018-04-17,1.3132
2018-04-18,-0.703
2018-04-19,0.6637
2018-04-20,-0.5055
2018-04-23,-0.2651
2018-04-24,-1.5282
2018-04-25,-1.4845
2018-04-26,1.895
2018-04-27,-0.605
2018-04-30,0.3156
2018-05-01,1.0337
2018-05-02,-1.5569
2018-05-03,0.4293
2018-05-04,1.8673
2018-05-07,1.6784
2018-05-08,1.4335
2018-05-09,1.1135
2018-05-10,4.1296
2018-05-11,-0.5695
2018-05-14,-0.5932
2018-05-15,1.7284000000000002
2018-05-16,-1.1731
2018-05-17,0.0
2018-05-18,-0.7573
2018-05-21,1.8767
2018-05-22,1.6802000000000001
2018-05-23,-0.1394
2018-05-24,-0.6978
2018-05-25,0.6826
2018-05-29,-1.2961
2018-05-30,-0.7071
2018-05-31,-0.529
2018-06-01,-0.0409
2018-06-04,1.0288
2018-06-05,0.5295
2018-06-06,1.4384000000000001
2018-06-07,-1.0985
2018-06-08,1.4338
2018-06-11,-0.1792
2018-06-12,-0.2593
2018-06-13,0.04
2018-06-14,1.3992
2018-06-15,0.0986
2018-06-18,2.2253
2018-06-19,-0.0963
2018-06-20,1.2727
2018-06-21,-1.2567
2018-06-22,1.0991
2018-06-25,-1.8119
2018-06-26,0.9907
2018-06-27,-1.6926
2018-06-28,0.6261
2018-06-29,-0.4083
2018-07-02,0.3514
2018-07-03,-0.4086
2018-07-05,-0.7423
2018-07-06,0.1378
2018-07-09,1.3365
2018-07-10,-1.3189
2018-07-11,-0.4914
2018-07-12,0.1383
2018-07-13,-0.0986
2018-07-16,1.3820000000000001
2018-07-17,-0.409
2018-07-18,1.9945
2018-07-19,-0.5943
2018-07-20,0.1736
2018-07-23,1.829
2018-07-24,-0.1702
2018-07-25,-0.3788
2018-07-26,0.2091
2018-07-27,-6.7729
2018-07-30,-1.5059
2018-07-31,1.5702
2018-08-01,-0.2848
2018-08-02,-0.7344
2018-08-03,-1.3975
2018-08-06,-0.1251
2018-08-07,-0.4591
2018-08-08,0.3774
2018-08-09,0.0627
2018-08-10,0.6262
2018-08-13,-0.7675
2018-08-14,1.2751000000000001
2018-08-15,-1.548
2018-08-16,0.6289
2018-08-17,-0.125
2018-08-20,-0.9804
2018-08-21,0.653
2018-08-22,-0.3767
2018-08-23,-0.6723
2018-08-24,0.0846
2018-08-27,0.6762
2018-08-28,-0.5668
2018-08-29,-0.2111
2018-08-30,0.1269
2018-08-31,-0.0637
2018-09-04,-0.0638
2018-09-05,-0.5957
2018-09-06,-0.6635
2018-09-07,-1.1635
2018-09-10,0.1308
2018-09-11,0.1742
2018-09-12,0.8259
2018-09-13,1.4227
2018-09-14,0.7226
2018-09-17,-1.7092
2018-09-18,-0.8158
2018-09-19,0.2597
2018-09-20,0.0648
2018-09-21,0.4746
2018-09-24,-0.9878
2018-09-25,0.0
2018-09-26,-1.3446
2018-09-27,-0.5056
2018-09-28,-0.7291
2018-10-01,0.4674
2018-10-02,-0.9747
2018-10-03,-0.4922
2018-10-04,-0.5621
2018-10-05,-0.4296
2018-10-08,-1.6349
2018-10-09,1.4774
2018-10-10,-1.8426
2018-10-11,-2.5956
2018-10-12,1.0469
2018-10-15,0.8006
2018-10-16,2.1724
2018-10-17,-0.5487
2018-10-18,-2.5057
2018-10-19,-1.1554
2018-10-22,-0.2385
2018-10-23,-1.7694999999999999
2018-10-24,-4.5521
2018-10-25,-0.3315
2018-10-26,0.8188
2018-10-29,1.3706
2018-10-30,3.4301
2018-10-31,-0.3147
2018-11-01,2.5255
2018-11-02,-2.7001
2018-11-05,-0.0243
2018-11-06,2.2644
2018-11-07,0.3571
2018-11-08,0.9727
2018-11-09,-1.8092000000000001
2018-11-12,-1.9622000000000002
2018-11-13,-0.1953
2018-11-14,-0.8804
2018-11-15,2.0232
2018-11-16,0.4111
2018-11-19,-2.0954
2018-11-20,-0.984
2018-11-21,1.0186
2018-11-23,0.8362
2018-11-26,1.5854
2018-11-27,-1.3205
2018-11-28,3.1144
2018-11-29,-0.0944
2018-11-30,0.5432
2018-12-03,0.8983
2018-12-04,-5.0843
2018-12-06,0.5924
2018-12-07,-2.0859
2018-12-10,0.9273
2018-12-11,-1.192
2018-12-12,2.0608
2018-12-13,-1.9453
2018-12-14,-4.0181
2018-12-17,-2.6949
2018-12-18,-1.3713
2018-12-19,-3.735
2018-12-20,-0.5664
2018-12-21,-0.3418
2018-12-24,-0.6573
2018-12-26,4.0852
2018-12-27,0.2211
2018-12-28,1.8753
2018-12-31,-0.379
2019-01-02,0.9783
2019-01-03,-1.3994
2019-01-04,3.8483
2019-01-07,1.4717
2019-01-08,2.8231
2019-01-09,3.5516
2019-01-10,0.4865
2019-01-11,0.0242
2019-01-14,0.1694
2019-01-15,2.0536
2019-01-16,0.6629
2019-01-17,0.588
2019-01-18,1.9405999999999999
2019-01-22,-1.055
2019-01-23,-0.2086
2019-01-24,1.2311
2019-01-25,0.8949
2019-01-28,-0.4549
2019-01-29,-1.2109
2019-01-30,3.1452
2019-01-31,-0.8072
2019-02-01,-0.0452
2019-02-04,1.1081
2019-02-05,-0.4921
2019-02-06,-1.2362
2019-02-07,0.5007
2019-02-08,0.5435
2019-02-11,-0.1577
2019-02-12,1.9851
2019-02-13,-0.2654
2019-02-14,-0.2218
2019-02-15,1.3559
2019-02-19,0.4825
2019-02-20,0.3928
2019-02-21,-0.2609
2019-02-22,0.5013
2019-02-25,-1.0844
2019-02-26,-0.592
2019-02-27,1.4336
2019-02-28,-0.0217
2019-03-01,2.2619
2019-03-04,-1.0695000000000001
2019-03-05,-0.2378
2019-03-06,-1.0836999999999999
2019-03-07,-1.0955
2019-03-08,-0.7089
2019-03-11,1.6734
2019-03-12,-0.1317
2019-03-13,0.4834
2019-03-14,0.328
2019-03-15,0.7629
2019-03-18,0.5191
2019-03-19,-1.5279
2019-03-20,-1.7483
2019-03-21,0.2224
2019-03-22,-1.1096
2019-03-25,0.763
2019-03-26,1.4699
2019-03-27,-0.2853
2019-03-28,0.3962
2019-03-29,0.5262
2019-04-01,1.8975
2019-04-02,-1.1772
2019-04-03,1.1263
2019-04-04,0.0857
2019-04-05,0.5136
2019-04-08,-2.4058
2019-04-09,-1.0471
2019-04-10,1.8519
2019-04-11,0.2165
2019-04-12,0.4752
2019-04-15,0.6234
2019-04-16,1.944
2019-04-17,-0.1676
2019-04-18,0.042
2019-04-22,2.35
2019-04-23,-0.574
2019-04-24,0.0
2019-04-25,0.4536
2019-04-26,0.78
2019-04-29,0.8147
2019-04-30,-0.3636
2019-05-01,-0.6691
2019-05-02,0.2654
2019-05-03,0.794
2019-05-06,-0.3838
2019-05-07,-2.0681
2019-05-08,-2.0497
2019-05-09,4.0372
2019-05-10,-0.2641
2019-05-13,-3.4427
2019-05-14,0.1899
2019-05-15,-0.5685
2019-05-16,1.8424
2019-05-17,-2.4953
2019-05-20,-0.5758
2019-05-21,0.0644
2019-05-22,0.0
2019-05-23,-1.6720000000000002
2019-05-24,1.6351
2019-05-28,0.0215
2019-05-29,-1.8872
2019-05-30,0.3934
2019-05-31,-0.8927
2019-06-03,-0.4645
2019-06-04,1.1111
2019-06-05,-0.8352
2019-06-06,0.82
2019-06-07,1.7366000000000001
2019-06-10,0.5186
2019-06-11,-1.2683
2019-06-12,0.3048
2019-06-13,-1.3241
2019-06-14,-0.7039
2019-06-17,-1.0412
2019-06-18,1.6341999999999999
2019-06-19,0.1542
2019-06-20,0.3299
2019-06-21,-1.0302
2019-06-24,-1.2625
2019-06-25,-1.2337
2019-06-26,-0.7041
2019-06-27,1.4867
2019-06-28,0.3606
2019-07-01,0.2695
2019-07-02,0.3135
2019-07-03,1.8977
2019-07-05,0.1315
2019-07-08,-4.0481
2019-07-09,-0.3193
2019-07-10,-1.1897
2019-07-11,0.4862
2019-07-12,0.1152
2019-07-15,-0.9896
2019-07-16,1.5807
2019-07-17,-0.0458
2019-07-18,0.1603
2019-07-19,-0.2057
2019-07-22,-1.1452
2019-07-23,-0.0463
2019-07-24,2.179
2019-07-25,0.6806
2019-07-26,5.498
2019-07-29,-1.3242
2019-07-30,-0.7143
2019-07-31,0.2834
2019-08-01,-2.3696
2019-08-02,-1.4251
2019-08-05,-2.4396
2019-08-06,0.602
2019-08-07,-0.5754
2019-08-08,2.7778
2019-08-09,-3.0856
2019-08-12,-2.4634
2019-08-13,2.5971
2019-08-14,-2.0901
2019-08-15,-0.5455
2019-08-16,1.6694
2019-08-19,0.6099
2019-08-20,1.3756
2019-08-21,1.6099
2019-08-22,-0.2263
2019-08-23,-3.3802
2019-08-26,0.5635
2019-08-27,-0.7938
2019-08-28,1.2709
2019-08-29,2.2078
2019-08-30,0.4548
2019-09-03,-0.4074
2019-09-04,0.5909
2019-09-05,1.5017
2019-09-06,-0.269
2019-09-09,1.7082000000000002
2019-09-10,0.6188
2019-09-11,1.8449
2019-09-12,-0.2804
2019-09-13,0.4758
2019-09-16,0.1291
2019-09-17,0.3654
2019-09-18,-0.2142
2019-09-19,-1.2234
2019-09-20,-0.4781
2019-09-23,-0.7642
2019-09-24,-4.0924
2019-09-25,2.9823
2019-09-26,-1.5594000000000001
2019-09-27,1.041
2019-09-30,1.0078
2019-10-01,-2.1064
2019-10-02,-2.4915
2019-10-03,0.1394
2019-10-04,1.9485000000000001
2019-10-07,-0.0228
2019-10-08,-0.5234
2019-10-09,0.4347
2019-10-10,0.3417
2019-10-11,2.5426
2019-10-14,-0.0221
2019-10-15,1.8378999999999999
2019-10-16,0.3696
2019-10-17,1.6898
2019-10-18,0.1278
2019-10-21,0.9574
2019-10-22,-0.1897
2019-10-23,-1.478
2019-10-24,-0.9001
2019-10-25,0.4974
2019-10-28,1.0975
2019-10-29,0.298
2019-10-30,0.1061
2019-10-31,0.1908
2019-11-01,0.3597
2019-11-04,1.8763999999999998
2019-11-05,-1.0762
2019-11-06,0.7531
2019-11-07,-0.5606
2019-11-08,0.2088
2019-11-11,0.8127
2019-11-12,-0.4961
2019-11-13,-1.0179
2019-11-14,-1.0493
2019-11-15,0.1273
2019-11-18,0.6143
2019-11-19,0.3579
2019-11-20,0.0629
2019-11-21,-0.4193
2019-11-22,0.1684
2019-11-25,2.0807
2019-11-26,-0.2882
2019-11-27,-0.4543
2019-11-29,-1.1201
2019-12-02,0.4615
2019-12-03,-0.6056
2019-12-04,1.3445
2019-12-05,1.1684
2019-12-06,0.0
2019-12-09,-1.2167
2019-12-10,-0.1879
2019-12-11,-0.4392
2019-12-12,-0.1681
2019-12-13,0.2525
2019-12-16,0.8606
2019-12-17,0.9157
2019-12-18,-0.5981
2019-12-19,0.7054
2019-12-20,0.8653
2019-12-23,-0.5719
2019-12-24,0.0411
2019-12-26,0.5749
2019-12-27,-0.0817
2019-12-30,0.3678
2019-12-31,-0.509
2020-01-02,1.105
2020-01-03,-0.9917
2020-01-06,1.1038000000000001
2020-01-07,0.2831
2020-01-08,1.25
2020-01-09,0.5575
