ticker,VSAT US Equity
2000-05-22,0.218
2000-05-23,-7.4692
2000-05-24,-1.7241
2000-05-25,0.0
2000-05-26,-8.453
2000-05-30,3.1359
2000-05-31,5.7432
2000-06-01,-6.0703
2000-06-02,1.3605
2000-06-05,4.698
2000-06-06,5.9295
2000-06-07,1.5129000000000001
2000-06-08,2.2355
2000-06-09,2.6239
2000-06-12,11.0795
2000-06-13,-0.7673
2000-06-14,-2.7062
2000-06-15,4.9007
2000-06-16,-2.399
2000-06-19,1.8111000000000002
2000-06-20,11.8488
2000-06-21,-0.5964
2000-06-22,-20.1143
2000-06-23,6.0086
2000-06-26,12.5506
2000-06-27,3.5971
2000-06-28,-2.8935
2000-06-29,5.8403
2000-06-30,-2.2523
2000-07-03,-0.2304
2000-07-05,-2.7714
2000-07-06,0.3563
2000-07-07,-5.0888
2000-07-10,3.99
2000-07-11,-0.1499
2000-07-12,3.7526
2000-07-13,3.2407
2000-07-14,-1.5695000000000001
2000-07-17,-0.4556
2000-07-18,1.0297
2000-07-19,-0.7928
2000-07-20,7.3059
2000-07-21,-4.6809
2000-07-24,-2.6786
2000-07-25,-1.0321
2000-07-26,0.3476
2000-07-27,-8.776
2000-07-28,-6.8354
2000-07-31,7.6087
2000-08-01,-7.0707
2000-08-02,-8.6957
2000-08-03,-2.5298
2000-08-04,-1.5267
2000-08-07,-1.0853
2000-08-08,-3.1348
2000-08-09,8.7379
2000-08-10,1.0417
2000-08-11,6.0383
2000-08-14,3.3333
2000-08-15,-3.2258
2000-08-16,0.1389
2000-08-17,2.0804
2000-08-18,-3.2609
2000-08-21,2.2472
2000-08-22,0.6868
2000-08-23,-1.7734999999999999
2000-08-24,1.6667
2000-08-25,1.9125999999999999
2000-08-28,9.6515
2000-08-29,8.802
2000-08-30,9.2135
2000-08-31,-1.4403000000000001
2000-09-01,3.3403
2000-09-05,0.202
2000-09-06,-6.4516
2000-09-07,1.7241
2000-09-08,-5.2966
2000-09-11,-3.8031
2000-09-12,-6.0465
2000-09-13,6.9307
2000-09-14,-2.5463
2000-09-15,-0.7126
2000-09-18,-1.6745999999999999
2000-09-19,9.0024
2000-09-20,-3.7946
2000-09-21,-10.4408
2000-09-22,1.5544
2000-09-25,-10.2041
2000-09-26,6.5341000000000005
2000-09-27,-2.1333
2000-09-28,5.4496
2000-09-29,-7.4935
2000-10-02,-1.1173
2000-10-03,-7.0621
2000-10-04,-1.8237
2000-10-05,-10.8359
2000-10-06,16.3194
2000-10-09,-5.6716
2000-10-10,-18.9873
2000-10-11,4.6875
2000-10-12,-8.5821
2000-10-13,7.7551
2000-10-16,-7.197
2000-10-17,-1.2245
2000-10-18,7.0248
2000-10-19,20.0772
2000-10-20,5.1447
2000-10-23,2.7523
2000-10-24,-9.2262
2000-10-25,-5.2459
2000-10-26,5.1903
2000-10-27,14.1447
2000-10-30,-18.1556
2000-10-31,23.9437
2000-11-01,-6.25
2000-11-02,6.0606
2000-11-03,0.5714
2000-11-06,-13.6364
2000-11-07,5.9211
2000-11-08,-7.764
2000-11-09,-1.0101
2000-11-10,-5.7823
2000-11-13,9.3863
2000-11-14,4.2904
2000-11-15,-7.9114
2000-11-16,-2.4055
2000-11-17,-3.5211
2000-11-20,-1.4599
2000-11-21,-4.8148
2000-11-22,-11.6732
2000-11-24,7.489
2000-11-27,-9.8361
2000-11-28,-3.6364
2000-11-29,0.9434
2000-11-30,-9.3458
2000-12-01,17.5258
2000-12-04,-1.3158
2000-12-05,17.3333
2000-12-06,-0.6629
2000-12-07,-2.7645
2000-12-08,19.2157
2000-12-11,-3.9474
2000-12-12,-1.0274
2000-12-13,10.7266
2000-12-14,-16.5625
2000-12-15,1.8727
2000-12-18,-1.4706000000000001
2000-12-19,-5.5969999999999995
2000-12-20,-11.4625
2000-12-21,4.4643
2000-12-22,-4.7009
2000-12-26,-2.2422
2000-12-27,-3.211
2000-12-28,7.109
2000-12-29,-7.0796
2001-01-02,-6.1905
2001-01-03,-2.0305
2001-01-04,-5.1813
2001-01-05,-8.7432
2001-01-08,13.7725
2001-01-09,0.5263
2001-01-10,-3.1414
2001-01-11,1.6216
2001-01-12,19.1489
2001-01-16,0.8929
2001-01-17,6.1947
2001-01-18,9.5833
2001-01-19,1.9011
2001-01-22,-5.2239
2001-01-23,2.3622
2001-01-24,16.9231
2001-01-25,-5.2632
2001-01-26,-3.125
2001-01-29,8.9606
2001-01-30,-5.2632
2001-01-31,-2.7778
2001-02-01,-2.8571
2001-02-02,-5.8824
2001-02-05,-6.25
2001-02-06,13.3333
2001-02-07,-1.1029
2001-02-08,5.948
2001-02-09,-10.8772
2001-02-12,11.417300000000001
2001-02-13,-9.894
2001-02-14,5.098
2001-02-15,0.7463
2001-02-16,-5.5556
2001-02-20,-2.3529
2001-02-21,-6.4257
2001-02-22,1.2876
2001-02-23,0.8475
2001-02-26,0.0
2001-02-27,-5.2521
2001-02-28,-5.0998
2001-03-01,3.271
2001-03-02,-1.3575
2001-03-05,-2.2936
2001-03-06,0.0
2001-03-07,5.1643
2001-03-08,0.4464
2001-03-09,-7.1111
2001-03-12,-16.2679
2001-03-13,-8.5714
2001-03-14,0.625
2001-03-15,-1.8634
2001-03-16,0.0
2001-03-19,1.8987
2001-03-20,1.8634
2001-03-21,-0.6098
2001-03-22,2.454
2001-03-23,9.5808
2001-03-26,-2.1858
2001-03-27,1.6760000000000002
2001-03-28,16.4835
2001-03-29,-1.4151
2001-03-30,15.7895
2001-04-02,-27.686
2001-04-03,-9.1429
2001-04-04,6.2893
2001-04-05,27.8107
2001-04-06,-11.1111
2001-04-09,-4.0
2001-04-10,12.8472
2001-04-11,2.5385
2001-04-12,1.6503999999999999
2001-04-16,-3.8376
2001-04-17,-1.3814
2001-04-18,9.3385
2001-04-19,6.0498
2001-04-20,0.0
2001-04-23,-5.7718
2001-04-24,8.8319
2001-04-25,-4.3848
2001-04-26,4.9966
2001-04-27,2.3468
2001-04-30,11.6561
2001-05-01,-1.5973000000000002
2001-05-02,-1.7971
2001-05-03,-1.4168
2001-05-04,4.2515
2001-05-07,0.919
2001-05-08,-2.675
2001-05-09,-0.2924
2001-05-10,-0.2933
2001-05-11,-0.2353
2001-05-14,8.4906
2001-05-15,-2.4457
2001-05-16,4.1783
2001-05-17,4.8128
2001-05-18,-1.6837
2001-05-21,6.6424
2001-05-22,1.7518
2001-05-23,-3.1564
2001-05-24,-0.9877
2001-05-25,-5.4364
2001-05-29,-5.0633
2001-05-30,-5.5556
2001-05-31,2.4706
2001-06-01,4.822
2001-06-04,-1.9715
2001-06-05,1.9553
2001-06-06,1.9178
2001-06-07,-0.3226
2001-06-08,3.5599
2001-06-11,1.9271
2001-06-12,2.1972
2001-06-13,-0.45
2001-06-14,1.4566
2001-06-15,0.495
2001-06-18,8.5714
2001-06-19,-6.8512
2001-06-20,-3.848
2001-06-21,-1.1145
2001-06-22,3.0738
2001-06-25,-0.0497
2001-06-26,3.4311
2001-06-27,1.4423
2001-06-28,5.6872
2001-06-29,7.0852
2001-07-02,-7.4121
2001-07-03,0.0
2001-07-05,-2.3066
2001-07-06,-3.7037
2001-07-09,3.75
2001-07-10,-3.8462
2001-07-11,-5.253
2001-07-12,9.5117
2001-07-13,4.6911000000000005
2001-07-16,-7.0985
2001-07-17,1.0029
2001-07-18,-2.3641
2001-07-19,2.5666
2001-07-20,-0.1416
2001-07-23,-0.9456
2001-07-24,-4.3437
2001-07-25,0.0499
2001-07-26,-0.4489
2001-07-27,5.1603
2001-07-30,-4.5736
2001-07-31,1.3479999999999999
2001-08-01,-0.4926
2001-08-02,2.4752
2001-08-03,-1.8841
2001-08-06,-2.5111
2001-08-07,1.5152
2001-08-08,-8.7065
2001-08-09,-0.1635
2001-08-10,-3.9847
2001-08-13,-2.5014
2001-08-14,1.4577
2001-08-15,-3.7356
2001-08-16,-4.1791
2001-08-17,1.2461
2001-08-20,-4.6154
2001-08-21,-3.0323
2001-08-22,6.4538
2001-08-23,-0.625
2001-08-24,5.0314
2001-08-27,5.0299
2001-08-28,-1.1973
2001-08-29,-3.0583
2001-08-30,-3.5119
2001-08-31,1.4189
2001-09-04,-0.8516
2001-09-05,0.3067
2001-09-06,-5.6881
2001-09-07,1.297
2001-09-10,-0.4481
2001-09-17,-3.9871
2001-09-18,6.2291
2001-09-19,17.2131
2001-09-20,-13.2867
2001-09-21,6.3896
2001-09-24,7.2886
2001-09-25,-5.9783
2001-09-26,-5.4913
2001-09-27,4.7706
2001-09-28,4.1448
2001-10-01,-3.6996
2001-10-02,-0.8149
2001-10-03,0.4695
2001-10-04,3.1542
2001-10-05,-0.6229
2001-10-08,-2.4501
2001-10-09,-3.271
2001-10-10,9.963799999999999
2001-10-11,7.9077
2001-10-12,-1.7812000000000001
2001-10-15,2.3834
2001-10-16,-1.1134
2001-10-17,-4.0942
2001-10-18,-1.8143
2001-10-19,-2.1739
2001-10-22,-1.3889
2001-10-23,1.4085
2001-10-24,0.3333
2001-10-25,1.052
2001-10-26,-1.6438000000000001
2001-10-29,-2.7855
2001-10-30,-14.384
2001-10-31,-0.8701
2001-11-01,-5.2667
2001-11-02,-1.283
2001-11-05,1.0108
2001-11-06,-6.7191
2001-11-07,-0.1533
2001-11-08,4.5280000000000005
2001-11-09,0.2203
2001-11-12,1.0989
2001-11-13,5.3623
2001-11-14,3.37
2001-11-15,-1.7964
2001-11-16,-0.1355
2001-11-19,-0.4749
2001-11-20,-3.7491
2001-11-21,-0.779
2001-11-23,2.2127
2001-11-26,-1.3268
2001-11-27,-2.1231
2001-11-28,-5.2783999999999995
2001-11-29,3.0534
2001-11-30,5.3333
2001-12-03,-2.4613
2001-12-04,2.8839
2001-12-05,1.4716
2001-12-06,-2.0718
2001-12-07,-2.6093
2001-12-10,-4.3447
2001-12-11,3.6336
2001-12-12,5.6245
2001-12-13,-1.7981
2001-12-14,5.6338
2001-12-17,0.0
2001-12-18,-3.0667
2001-12-19,-1.7882
2001-12-20,-1.1905000000000001
2001-12-21,6.1658
2001-12-24,-3.271
2001-12-26,3.7957
2001-12-27,3.0585
2001-12-28,0.2581
2001-12-31,0.3861
2002-01-02,4.1667
2002-01-03,2.7692
2002-01-04,-2.3353
2002-01-07,-1.7781
2002-01-08,-6.1798
2002-01-09,-6.5868
2002-01-10,-0.0712
2002-01-11,-0.2138
2002-01-14,-2.8571
2002-01-15,-1.8382
2002-01-16,-2.3221
2002-01-17,1.1503
2002-01-18,-1.5920999999999998
2002-01-22,-3.5439
2002-01-23,3.0351
2002-01-24,0.3876
2002-01-25,2.0849
2002-01-28,-2.1936
2002-01-29,-1.0054
2002-01-30,0.625
2002-01-31,2.0963
2002-02-01,-3.0418
2002-02-04,-4.3137
2002-02-05,-6.1475
2002-02-06,-5.6769
2002-02-07,7.037
2002-02-08,-3.6332
2002-02-11,5.0269
2002-02-12,2.3077
2002-02-13,0.2506
2002-02-14,0.8333
2002-02-15,1.4876
2002-02-19,1.2215
2002-02-20,0.4827
2002-02-21,0.0801
2002-02-22,5.44
2002-02-25,0.0
2002-02-26,-1.4416
2002-02-27,3.5412
2002-02-28,-4.461
2002-03-01,2.1012
2002-03-04,0.2287
2002-03-05,2.0532
2002-03-06,2.31
2002-03-07,5.1712
2002-03-08,-3.5319000000000003
2002-03-11,-1.8665
2002-03-12,-4.1697
2002-03-13,1.9847000000000001
2002-03-14,3.0689
2002-03-15,0.5084
2002-03-18,2.8179
2002-03-19,-2.6704
2002-03-20,-3.9711
2002-03-21,4.4361
2002-03-22,-1.0079
2002-03-25,1.6
2002-03-26,2.0043
2002-03-27,-0.7719
2002-03-28,-0.8487
2002-04-01,-1.4979
2002-04-02,-3.8378
2002-04-03,-1.0542
2002-04-04,-1.2938
2002-04-05,2.6214
2002-04-08,0.0
2002-04-09,-1.3524
2002-04-10,-2.8941
2002-04-11,-1.1764999999999999
2002-04-12,-3.4920999999999998
2002-04-15,1.4803
2002-04-16,2.4311
2002-04-17,1.2658
2002-04-18,-0.7031
2002-04-19,-2.203
2002-04-22,-6.7578
2002-04-23,-2.6747
2002-04-24,-1.2411
2002-04-25,-0.5476
2002-04-26,-9.3781
2002-04-29,5.3785
2002-04-30,0.4726
2002-05-01,-5.7385
2002-05-02,3.992
2002-05-03,2.0154
2002-05-06,-7.8081
2002-05-07,-4.0816
2002-05-08,6.9149
2002-05-09,7.2637
2002-05-10,-1.2059
2002-05-13,-4.6103
2002-05-14,3.3566
2002-05-15,-1.4285999999999999
2002-05-16,-8.6957
2002-05-17,2.963
2002-05-20,-6.9887
2002-05-21,-2.4309
2002-05-22,3.3975
2002-05-23,1.9715
2002-05-24,-3.1149
2002-05-28,4.6563
2002-05-29,-0.8475
2002-05-30,1.1752
2002-05-31,-0.9504
2002-06-03,-4.0512
2002-06-04,3.1111
2002-06-05,-1.9397
2002-06-06,-1.7582
2002-06-07,-2.5727
2002-06-10,2.5258000000000003
2002-06-11,-2.9115
2002-06-12,3.8062
2002-06-13,-5.0
2002-06-14,-1.7544
2002-06-17,5.9524
2002-06-18,-6.5169
2002-06-19,-1.9231
2002-06-20,-1.7157
2002-06-21,4.4888
2002-06-24,-1.9093
2002-06-25,-5.8394
2002-06-26,5.9432
2002-06-27,-2.6829
2002-06-28,5.6391
2002-07-01,-4.8636
2002-07-02,-12.8429
2002-07-03,-10.5866
2002-07-05,7.52
2002-07-08,-2.8274
2002-07-09,-10.1072
2002-07-10,-2.8961
2002-07-11,-5.7895
2002-07-12,3.7244
2002-07-15,4.1293
2002-07-16,-2.5862
2002-07-17,6.0177
2002-07-18,-1.3356
2002-07-19,-2.0305
2002-07-22,-4.6805
2002-07-23,-5.9431
2002-07-24,-1.3678
2002-07-25,-4.4922
2002-07-26,-8.998
2002-07-29,12.3596
2002-07-30,1.2
2002-07-31,-4.9407
2002-08-01,-4.8025
2002-08-02,4.3896
2002-08-05,-3.5356
2002-08-06,1.9302000000000001
2002-08-07,-0.4255
2002-08-08,-0.641
2002-08-09,-3.0108
2002-08-12,-0.6652
2002-08-13,-9.1518
2002-08-14,3.1941
2002-08-15,-1.4285999999999999
2002-08-16,2.657
2002-08-19,15.2941
2002-08-20,15.3061
2002-08-21,5.3097
2002-08-22,5.8824
2002-08-23,-1.5873
2002-08-26,8.871
2002-08-27,-2.3704
2002-08-28,-5.7663
2002-08-29,2.2544
2002-08-30,-4.7244
2002-09-03,-9.0909
2002-09-04,3.6364
2002-09-05,-4.386
2002-09-06,4.9518
2002-09-09,2.7994
2002-09-10,-1.3605
2002-09-11,-5.6897
2002-09-12,-7.1298
2002-09-13,3.3465
2002-09-16,8.0
2002-09-17,3.7037
2002-09-18,-0.5102
2002-09-19,-6.4957
2002-09-20,3.2907
2002-09-23,-2.6549
2002-09-24,15.818200000000001
2002-09-25,11.146
2002-09-26,-3.2486
2002-09-27,-8.7591
2002-09-30,0.8
2002-10-01,3.6508000000000003
2002-10-02,-0.7657
2002-10-03,0.463
2002-10-04,0.768
2002-10-07,0.1524
2002-10-08,2.1309
2002-10-09,-1.6393
2002-10-10,7.2727
2002-10-11,10.0282
2002-10-14,3.9795
2002-10-15,7.9136
2002-10-16,-7.9053
2002-10-17,1.6025
2002-10-18,3.5579
2002-10-21,3.1877
2002-10-22,-2.8604000000000003
2002-10-23,2.1201
2002-10-24,-4.2676
2002-10-25,4.6988
2002-10-28,-0.794
2002-10-29,-3.7235
2002-10-30,1.3253
2002-10-31,-3.8882
2002-11-01,0.2103
2002-11-04,7.4074
2002-11-05,8.046
2002-11-06,7.6596
2002-11-07,-5.1383
2002-11-08,2.1875
2002-11-11,-4.1794
2002-11-12,-10.9574
2002-11-13,-1.9116
2002-11-14,-2.1924
2002-11-15,18.3064
2002-11-18,-1.8841999999999999
2002-11-19,9.4303
2002-11-20,0.8824
2002-11-21,5.1506
2002-11-22,2.0333
2002-11-25,0.2717
2002-11-26,2.981
2002-11-27,4.7368
2002-11-29,-0.335
2002-12-02,1.2605
2002-12-03,-3.9834
2002-12-04,-3.6301
2002-12-05,-0.0897
2002-12-06,1.3465
2002-12-09,-6.1116
2002-12-10,-0.9434
2002-12-11,7.619
2002-12-12,3.9735
2002-12-13,-2.1193
2002-12-16,1.5652
2002-12-17,0.2483
2002-12-18,-4.6887
2002-12-19,0.5376
2002-12-20,8.5561
2002-12-23,0.3284
2002-12-24,0.491
2002-12-26,0.0
2002-12-27,0.1629
2002-12-30,-3.6585
2002-12-31,-2.616
2003-01-02,2.8596
2003-01-03,0.8425
2003-01-06,2.5063
2003-01-07,-0.8965
2003-01-08,-0.4112
2003-01-09,4.8637
2003-01-10,1.3466
2003-01-13,0.8547
2003-01-14,-0.2311
2003-01-15,3.5907
2003-01-16,-1.3045
2003-01-17,-2.9455999999999998
2003-01-21,-1.323
2003-01-22,0.5521
2003-01-23,1.4902
2003-01-24,-3.7866999999999997
2003-01-27,-6.1044
2003-01-28,2.6518
2003-01-29,-5.675
2003-01-30,-0.0795
2003-01-31,0.4421
2003-02-03,-1.8486
2003-02-04,-1.7936999999999999
2003-02-05,1.3699
2003-02-06,0.0901
2003-02-07,1.9802
2003-02-10,-0.7061
2003-02-11,-5.2444
2003-02-12,-6.0976
2003-02-13,1.1988
2003-02-14,1.8756
2003-02-18,0.0969
2003-02-19,-1.7425000000000002
2003-02-20,2.069
2003-02-21,1.5444
2003-02-24,-2.5665
2003-02-25,4.1951
2003-02-26,1.9663
2003-02-27,1.1938
2003-02-28,2.2686
2003-03-03,-4.9689
2003-03-04,-0.5602
2003-03-05,0.3756
2003-03-06,0.5613
2003-03-07,1.1163
2003-03-10,-0.644
2003-03-11,0.9259
2003-03-12,-1.8256999999999999
2003-03-13,7.5600000000000005
2003-03-14,3.8228
2003-03-17,3.5983
2003-03-18,0.9693
2003-03-19,0.0
2003-03-20,1.2
2003-03-21,-4.7431
2003-03-24,1.2448
2003-03-25,0.8115
2003-03-26,2.0408
2003-03-27,-0.4781
2003-03-28,-7.1257
2003-03-31,-1.9828000000000001
2003-04-01,-1.5831
2003-04-02,1.6086
2003-04-03,0.088
2003-04-04,-0.703
2003-04-07,0.9735
2003-04-08,2.5416
2003-04-09,-0.1709
2003-04-10,-1.1985999999999999
2003-04-11,0.26
2003-04-14,3.2843999999999998
2003-04-15,3.7657
2003-04-16,2.6612999999999998
2003-04-17,-4.2419
2003-04-21,0.8203
2003-04-22,2.7664999999999997
2003-04-23,-0.3959
2003-04-24,-1.0334
2003-04-25,-15.502
2003-04-28,-2.5665
2003-04-29,2.1463
2003-04-30,1.6141
2003-05-01,-0.8365
2003-05-02,4.8341
2003-05-05,7.5949
2003-05-06,3.3613
2003-05-07,-1.9512
2003-05-08,-2.4876
2003-05-09,1.7006999999999999
2003-05-12,0.9197
2003-05-13,-0.58
2003-05-14,-0.25
2003-05-15,-0.8354
2003-05-16,-1.0952
2003-05-19,-4.3441
2003-05-20,0.5343
2003-05-21,-1.24
2003-05-22,-0.4484
2003-05-23,8.2151
2003-05-27,0.9834
2003-05-28,0.0824
2003-05-29,0.7414
2003-05-30,-0.6705
2003-06-02,2.4859999999999998
2003-06-03,-0.8835
2003-06-04,9.4814
2003-06-05,-4.1451
2003-06-06,-0.0772
2003-06-09,-1.0819
2003-06-10,3.6719
2003-06-11,-0.1507
2003-06-12,5.1245
2003-06-13,-1.4287
2003-06-16,1.6023
2003-06-17,-2.1505
2003-06-18,4.3223
2003-06-19,-0.2809
2003-06-20,-0.2817
2003-06-23,-6.4972
2003-06-24,0.3021
2003-06-25,5.4217
2003-06-26,1.2857
2003-06-27,-1.4809999999999999
2003-06-30,2.7917
2003-07-01,-4.1783
2003-07-02,4.5058
2003-07-03,-1.7385000000000002
2003-07-07,1.2031
2003-07-08,3.4965
2003-07-09,5.7432
2003-07-10,-6.3898
2003-07-11,-0.4778
2003-07-14,-0.4801
2003-07-15,0.4135
2003-07-16,0.6177
2003-07-17,-7.5716
2003-07-18,2.583
2003-07-21,-0.0719
2003-07-22,0.7199
2003-07-23,2.0014
2003-07-24,-1.1282
2003-07-25,-1.4813
2003-07-28,-0.5755
2003-07-29,2.9667
2003-07-30,-2.6001
2003-07-31,2.7417
2003-08-01,-5.1966
2003-08-04,0.0
2003-08-05,0.0741
2003-08-06,-3.0348
2003-08-07,-0.3053
2003-08-08,-0.3063
2003-08-11,1.9201000000000001
2003-08-12,10.3994
2003-08-13,0.3413
2003-08-14,2.0408
2003-08-15,0.6
2003-08-18,5.0364
2003-08-19,0.9464
2003-08-20,1.25
2003-08-21,0.3086
2003-08-22,-4.4923
2003-08-25,0.3866
2003-08-26,1.8614000000000002
2003-08-27,1.1342
2003-08-28,0.0
2003-08-29,-1.2461
2003-09-02,0.3155
2003-09-03,1.8868
2003-09-04,1.8519
2003-09-05,-0.303
2003-09-08,1.9453
2003-09-09,-0.7752
2003-09-10,-2.2236
2003-09-11,-0.8605
2003-09-12,-0.434
2003-09-15,1.1831
2003-09-16,-1.4769
2003-09-17,4.3098
2003-09-18,-0.5389
2003-09-19,9.8736
2003-09-22,-1.5342
2003-09-23,1.0017
2003-09-24,-1.8182
2003-09-25,-3.6532
2003-09-26,-1.392
2003-09-29,4.9025
2003-09-30,0.4505
2003-10-01,1.7377
2003-10-02,2.6391
2003-10-03,0.3274
2003-10-06,10.3264
2003-10-07,2.7157999999999998
2003-10-08,1.1804000000000001
2003-10-09,-0.3733
2003-10-10,-0.2342
2003-10-13,-1.0329
2003-10-14,0.5693
2003-10-15,-3.0189
2003-10-16,-1.6537
2003-10-17,-3.3136
2003-10-20,-0.5115
2003-10-21,0.7506
2003-10-22,-1.8167
2003-10-23,-0.6757
2003-10-24,-0.5756
2003-10-27,-0.6842
2003-10-28,5.9883
2003-10-29,-0.85
2003-10-30,-0.5043
2003-10-31,-0.5068
2003-11-03,6.6735
2003-11-04,4.8233
2003-11-05,-3.5991
2003-11-06,0.6144
2003-11-07,7.938
2003-11-10,-4.4386
2003-11-11,-4.1439
2003-11-12,2.6128
2003-11-13,-0.6944
2003-11-14,-2.0047
2003-11-17,-1.0466
2003-11-18,-2.2115
2003-11-19,-1.1799
2003-11-20,-0.4975
2003-11-21,0.25
2003-11-24,4.5885
2003-11-25,1.3829
2003-11-26,-0.4704
2003-11-28,0.4726
2003-12-01,1.7404
2003-12-02,-1.8031000000000001
2003-12-03,-0.7533
2003-12-04,-1.2334
2003-12-05,-1.9212
2003-12-08,-1.763
2003-12-09,-4.5364
2003-12-10,-4.0209
2003-12-11,4.0805
2003-12-12,-0.6273
2003-12-15,-3.9979
2003-12-16,-1.2055
2003-12-17,0.8319
2003-12-18,2.8603
2003-12-19,1.2833999999999999
2003-12-22,-0.1056
2003-12-23,1.7970000000000002
2003-12-24,-1.1942
2003-12-26,-0.9459
2003-12-29,0.5517
2003-12-30,-2.3952999999999998
2003-12-31,3.4595000000000002
2004-01-02,0.5225
2004-01-05,4.9376
2004-01-06,1.8326
2004-01-07,6.323
2004-01-08,4.0714
2004-01-09,0.4396
2004-01-12,3.3698
2004-01-13,0.3387
2004-01-14,3.2911
2004-01-15,-0.9804
2004-01-16,1.0314
2004-01-20,-0.0817
2004-01-21,-1.1034
2004-01-22,-3.0579
2004-01-23,1.5772
2004-01-26,1.7625
2004-01-27,-2.9691
2004-01-28,-5.2699
2004-01-29,4.6658
2004-01-30,0.0857
2004-02-02,0.2141
2004-02-03,4.2735
2004-02-04,-4.2623
2004-02-05,1.4555
2004-02-06,5.654
2004-02-09,1.9169
2004-02-10,0.0
2004-02-11,5.2116
2004-02-12,0.6331
2004-02-13,-1.0363
2004-02-17,2.9544
2004-02-18,0.7991
2004-02-19,-6.2703
2004-02-20,-1.3456000000000001
2004-02-23,-2.8449
2004-02-24,0.6819
2004-02-25,2.0319
2004-02-26,5.0761
2004-02-27,-0.5946
2004-03-01,1.9064999999999999
2004-03-02,1.9809
2004-03-03,-1.9424000000000001
2004-03-04,2.6009
2004-03-05,2.6136
2004-03-08,-1.7770000000000001
2004-03-09,-2.5186
2004-03-10,-4.9127
2004-03-11,-3.253
2004-03-12,2.0965
2004-03-15,-1.7435
2004-03-16,2.5631
2004-03-17,4.0754
2004-03-18,-4.1005
2004-03-19,-4.9692
2004-03-22,-3.0401
2004-03-23,-2.1739
2004-03-24,0.812
2004-03-25,3.6032
2004-03-26,0.5728
2004-03-29,0.2441
2004-03-30,0.0406
2004-03-31,0.9331
2004-04-01,4.2605
2004-04-02,4.6646
2004-04-05,1.3996
2004-04-06,-3.5598
2004-04-07,-0.3766
2004-04-08,-2.6843
2004-04-12,0.1554
2004-04-13,-4.5384
2004-04-14,-2.438
2004-04-15,-0.4165
2004-04-16,-0.4601
2004-04-19,1.5966
2004-04-20,-1.9851
2004-04-21,0.5063
2004-04-22,2.4349
2004-04-23,-1.9672
2004-04-26,0.209
2004-04-27,-2.4197
2004-04-28,-5.1732
2004-04-29,-1.8936
2004-04-30,1.011
2004-05-03,0.182
2004-05-04,3.1335
2004-05-05,0.6165
2004-05-06,-1.1379
2004-05-07,-0.3984
2004-05-10,-4.4444
2004-05-11,2.9767
2004-05-12,-0.7678
2004-05-13,-0.7738
2004-05-14,-1.3761
2004-05-17,0.9302
2004-05-18,2.9493
2004-05-19,0.8057
2004-05-20,-0.8437
2004-05-21,1.4778
