ticker,SKT US Equity
2000-05-25,-0.2625
2000-05-26,-0.5263
2000-05-30,-1.5873
2000-05-31,0.2688
2000-06-01,0.0
2000-06-02,0.2681
2000-06-05,1.6042999999999998
2000-06-06,-2.1053
2000-06-07,1.6129
2000-06-08,0.5291
2000-06-09,-1.0526
2000-06-12,-1.3298
2000-06-13,0.2695
2000-06-14,-0.2688
2000-06-15,-0.8086
2000-06-16,-1.087
2000-06-19,1.0989
2000-06-20,-0.8152
2000-06-21,0.0
2000-06-22,0.274
2000-06-23,-0.2732
2000-06-26,-0.8219
2000-06-27,1.3812
2000-06-28,1.0899
2000-06-29,1.3477000000000001
2000-06-30,0.0665
2000-07-03,0.7309
2000-07-05,0.2639
2000-07-06,0.5263
2000-07-07,1.8325
2000-07-10,0.2571
2000-07-11,-0.5128
2000-07-12,0.7732
2000-07-13,0.0
2000-07-14,0.2558
2000-07-17,-0.5102
2000-07-18,-0.7692
2000-07-19,1.292
2000-07-20,0.5102
2000-07-21,-0.2538
2000-07-24,-0.2545
2000-07-25,1.5306
2000-07-26,-4.0201
2000-07-27,1.4974
2000-07-28,-2.9101
2000-07-31,0.545
2000-08-01,1.626
2000-08-02,0.5333
2000-08-03,-2.122
2000-08-04,-2.981
2000-08-07,-0.838
2000-08-08,1.9718
2000-08-09,-2.2099
2000-08-10,3.1073
2000-08-11,-3.0137
2000-08-14,1.6949
2000-08-15,-0.2778
2000-08-16,1.6713
2000-08-17,-1.6438000000000001
2000-08-18,1.6713
2000-08-21,-3.0137
2000-08-22,0.565
2000-08-23,-1.1236
2000-08-24,-2.5568
2000-08-25,-0.2915
2000-08-28,2.0468
2000-08-29,-1.4327
2000-08-30,-1.4535
2000-08-31,-0.59
2000-09-01,1.1869
2000-09-05,0.5865
2000-09-06,-0.8746
2000-09-07,-0.2941
2000-09-08,-0.59
2000-09-11,0.8902
2000-09-12,1.7647
2000-09-13,1.7341
2000-09-14,0.5682
2000-09-15,0.0
2000-09-18,0.565
2000-09-19,-1.1236
2000-09-20,1.1364
2000-09-21,-1.4045
2000-09-22,1.4245
2000-09-25,-2.809
2000-09-26,0.8671
2000-09-27,0.8596
2000-09-28,0.5682
2000-09-29,-0.565
2000-10-02,1.4205
2000-10-03,-2.521
2000-10-04,-1.7241
2000-10-05,1.462
2000-10-06,2.3055
2000-10-09,-0.8451
2000-10-10,-0.5682
2000-10-11,1.4285999999999999
2000-10-12,-3.0986
2000-10-13,0.0
2000-10-16,0.8721
2000-10-17,0.5764
2000-10-18,0.8596
2000-10-19,-1.1364
2000-10-20,-1.1494
2000-10-23,-1.1628
2000-10-24,0.5882
2000-10-25,0.0
2000-10-26,2.3392
2000-10-27,0.2057
2000-10-30,-0.5865
2000-10-31,-0.885
2000-11-01,-1.4881
2000-11-02,-3.6254
2000-11-03,-1.5674000000000001
2000-11-06,0.0
2000-11-07,1.5924
2000-11-08,-0.627
2000-11-09,0.6309
2000-11-10,0.0
2000-11-13,0.3135
2000-11-14,1.5625
2000-11-15,0.6154
2000-11-16,0.9174
2000-11-17,-0.9091
2000-11-20,-1.2232
2000-11-21,-0.3096
2000-11-22,1.5528
2000-11-24,-0.3058
2000-11-27,-0.6135
2000-11-28,0.0
2000-11-29,2.4691
2000-11-30,-3.3133
2000-12-01,-0.3115
2000-12-04,0.9375
2000-12-05,0.3096
2000-12-06,-0.6173
2000-12-07,-1.2422
2000-12-08,3.7736
2000-12-11,4.5455
2000-12-12,-1.4493
2000-12-13,2.9412000000000003
2000-12-14,0.0
2000-12-15,1.4285999999999999
2000-12-18,1.1268
2000-12-19,-1.6713
2000-12-20,0.2833
2000-12-21,0.8475
2000-12-22,-1.1204
2000-12-26,0.0
2000-12-27,1.983
2000-12-28,1.3889
2000-12-29,0.0
2001-01-02,0.5479
2001-01-03,0.0
2001-01-04,0.2725
2001-01-05,-3.5326
2001-01-08,0.8451
2001-01-09,-3.6313
2001-01-10,1.1594
2001-01-11,1.7191999999999998
2001-01-12,2.5352
2001-01-16,0.5495
2001-01-17,0.0
2001-01-18,-0.8197
2001-01-19,0.551
2001-01-22,0.274
2001-01-23,1.9125999999999999
2001-01-24,-0.2681
2001-01-25,-0.8065
2001-01-26,0.542
2001-01-29,0.1294
2001-01-30,-1.8134000000000001
2001-01-31,0.0
2001-02-01,-0.045
2001-02-02,-0.9464
2001-02-05,-0.455
2001-02-06,0.0457
2001-02-07,-0.1827
2001-02-08,0.6865
2001-02-09,0.7273
2001-02-12,2.2563
2001-02-13,0.1765
2001-02-14,2.0705
2001-02-15,-1.5969
2001-02-16,0.8772
2001-02-20,-1.5217
2001-02-21,-0.4415
2001-02-22,-0.6208
2001-02-23,-3.3467000000000002
2001-02-26,1.5697
2001-02-27,-0.2273
2001-02-28,-0.9112
2001-03-01,-1.1494
2001-03-02,0.0465
2001-03-05,2.2315
2001-03-06,0.091
2001-03-07,0.1363
2001-03-08,0.2722
2001-03-09,0.6787
2001-03-12,-0.6742
2001-03-13,-0.6787
2001-03-14,-3.6446
2001-03-15,-4.87
2001-03-16,-0.994
2001-03-19,-0.1004
2001-03-20,-0.4523
2001-03-21,0.4038
2001-03-22,0.0503
2001-03-23,2.5126
2001-03-26,-0.7353
2001-03-27,1.037
2001-03-28,-0.0978
2001-03-29,-1.4188
2001-03-30,2.4814
2001-04-02,3.0993
2001-04-03,-2.2546
2001-04-04,-1.0091
2001-04-05,0.6796
2001-04-06,-1.784
2001-04-09,0.5891
2001-04-10,0.6345
2001-04-11,-0.388
2001-04-12,0.8763
2001-04-16,3.7645
2001-04-17,2.6512000000000002
2001-04-18,-0.2719
2001-04-19,0.6361
2001-04-20,0.0
2001-04-23,0.2257
2001-04-24,2.2973
2001-04-25,-1.2328999999999999
2001-04-26,-0.9808
2001-04-27,1.6667
2001-04-30,0.1366
2001-05-01,-2.0464
2001-05-02,-1.1142
2001-05-03,-0.7042
2001-05-04,0.331
2001-05-07,-0.0943
2001-05-08,0.1415
2001-05-09,1.2247
2001-05-10,1.5821
2001-05-11,-0.962
2001-05-14,0.0925
2001-05-15,0.2773
2001-05-16,1.8433000000000002
2001-05-17,1.2217
2001-05-18,-0.2235
2001-05-21,0.8065
2001-05-22,-1.1111
2001-05-23,0.0
2001-05-24,0.4944
2001-05-25,0.1342
2001-05-29,0.8933
2001-05-30,-1.1952
2001-05-31,0.672
2001-06-01,1.0236
2001-06-04,0.2203
2001-06-05,-0.4396
2001-06-06,0.9272
2001-06-07,0.0875
2001-06-08,-0.3497
2001-06-11,0.4386
2001-06-12,-0.2183
2001-06-13,-0.8753
2001-06-14,-0.3974
2001-06-15,0.6206
2001-06-18,1.3216
2001-06-19,-7.3043
2001-06-20,-0.0938
2001-06-21,1.6432
2001-06-22,1.2471
2001-06-25,-0.5474
2001-06-26,-0.8716
2001-06-27,-0.0463
2001-06-28,0.7407
2001-06-29,5.6985
2001-07-02,-1.087
2001-07-03,0.8352
2001-07-05,-0.218
2001-07-06,-0.3058
2001-07-09,-0.6135
2001-07-10,0.485
2001-07-11,-0.1316
2001-07-12,-0.7469
2001-07-13,0.9296
2001-07-16,-0.5263
2001-07-17,0.3086
2001-07-18,-0.2637
2001-07-19,0.3967
2001-07-20,-0.0878
2001-07-23,-0.3515
2001-07-24,-0.2205
2001-07-25,0.0884
2001-07-26,0.2208
2001-07-27,0.3965
2001-07-30,-0.8115
2001-07-31,-2.0455
2001-08-01,0.8353
2001-08-02,-1.0584
2001-08-03,0.9302
2001-08-06,-0.6912
2001-08-07,0.0
2001-08-08,-0.232
2001-08-09,0.7907
2001-08-10,0.1384
2001-08-13,0.4608
2001-08-14,0.2752
2001-08-15,0.3202
2001-08-16,-0.0912
2001-08-17,0.3195
2001-08-20,0.091
2001-08-21,0.4545
2001-08-22,0.181
2001-08-23,0.4517
2001-08-24,0.2698
2001-08-27,-1.3453
2001-08-28,-0.3636
2001-08-29,-0.2737
2001-08-30,0.5489
2001-08-31,-0.1365
2001-09-04,0.1822
2001-09-05,-1.3188
2001-09-06,0.8756
2001-09-07,-1.7816
2001-09-10,0.186
2001-09-17,-0.65
2001-09-18,-0.5607
2001-09-19,-2.7256
2001-09-20,-2.1739
2001-09-21,0.0
2001-09-24,0.4938
2001-09-25,-0.0491
2001-09-26,0.4425
2001-09-27,0.1468
2001-09-28,1.173
2001-10-01,-0.4831
2001-10-02,0.7767
2001-10-03,0.3854
2001-10-04,-0.6718
2001-10-05,-2.4638
2001-10-08,-0.0991
2001-10-09,0.0496
2001-10-10,2.8246
2001-10-11,1.2048
2001-10-12,0.0
2001-10-15,-0.1429
2001-10-16,0.0954
2001-10-17,-0.4288
2001-10-18,0.1435
2001-10-19,-0.5256
2001-10-22,-0.0961
2001-10-23,-0.0481
2001-10-24,-0.1924
2001-10-25,0.5301
2001-10-26,0.4794
2001-10-29,0.0
2001-10-30,-0.4914
2001-10-31,0.7407
2001-11-01,-0.049
2001-11-02,0.5395
2001-11-05,0.439
2001-11-06,0.2428
2001-11-07,-0.436
2001-11-08,-0.438
2001-11-09,0.8798
2001-11-12,-1.7926
2001-11-13,-0.6413
2001-11-14,0.2979
2001-11-15,1.2376
2001-11-16,0.2445
2001-11-19,1.0732
2001-11-20,0.0965
2001-11-21,-0.6268
2001-11-23,0.3882
2001-11-26,1.9333
2001-11-27,-0.4267
2001-11-28,0.1905
2001-11-29,0.0951
2001-11-30,0.3799
2001-12-03,-0.0946
2001-12-04,0.142
2001-12-05,-0.1418
2001-12-06,0.8523
2001-12-07,0.0
2001-12-10,-0.6103
2001-12-11,0.0
2001-12-12,-0.803
2001-12-13,-1.8571
2001-12-14,-0.7763
2001-12-17,2.2005
2001-12-18,0.7177
2001-12-19,0.3325
2001-12-20,-0.3314
2001-12-21,0.0475
2001-12-24,-0.1425
2001-12-26,0.2853
2001-12-27,-0.3793
2001-12-28,0.3808
2001-12-31,-1.138
2002-01-02,1.6307
2002-01-03,0.5191
2002-01-04,0.5634
2002-01-07,0.3735
2002-01-08,0.186
2002-01-09,0.5107
2002-01-10,1.3395000000000001
2002-01-11,-0.1823
2002-01-14,1.1416
2002-01-15,2.0316
2002-01-16,0.4867
2002-01-17,1.2770000000000001
2002-01-18,0.4348
2002-01-22,0.6926
2002-01-23,0.172
2002-01-24,-0.9013
2002-01-25,0.3465
2002-01-28,1.2085
2002-01-29,-0.1279
2002-01-30,-2.6743
2002-01-31,1.6216
2002-02-01,-2.4379
2002-02-04,0.4089
2002-02-05,0.2262
2002-02-06,0.6772
2002-02-07,0.4933
2002-02-08,0.8478
2002-02-11,0.177
2002-02-12,1.5901
2002-02-13,0.6522
2002-02-14,0.216
2002-02-15,0.431
2002-02-19,-0.4292
2002-02-20,1.2931
2002-02-21,-1.1064
2002-02-22,1.0757
2002-02-25,1.5751
2002-02-26,4.1073
2002-02-27,-0.3623
2002-02-28,-0.5657
2002-03-01,-1.0565
2002-03-04,1.0678
2002-03-05,-0.2438
2002-03-06,-0.0407
2002-03-07,0.5705
2002-03-08,0.8914
2002-03-11,0.8032
2002-03-12,1.3944
2002-03-13,2.7504999999999997
2002-03-14,1.0707
2002-03-15,2.535
2002-03-18,0.5535
2002-03-19,-0.5872
2002-03-20,-3.3223
2002-03-21,1.7564
2002-03-22,-0.9381
2002-03-25,0.947
2002-03-26,1.5009000000000001
2002-03-27,0.5545
2002-03-28,-1.5441
2002-04-01,-1.0456
2002-04-02,0.7547
2002-04-03,0.8989
2002-04-04,-2.0787
2002-04-05,1.3268
2002-04-08,3.2174
2002-04-09,1.3411
2002-04-10,0.6795
2002-04-11,2.6643
2002-04-12,2.7682
2002-04-15,-3.1987
2002-04-16,0.8696
2002-04-17,-0.0345
2002-04-18,0.0345
2002-04-19,0.3448
2002-04-22,-0.1718
2002-04-23,-1.0327
2002-04-24,-1.2174
2002-04-25,1.1972
2002-04-26,-2.1486
2002-04-29,-4.0712
2002-04-30,-0.72
2002-05-01,0.5725
2002-05-02,4.2884
2002-05-03,-1.5648
2002-05-06,1.5896
2002-05-07,0.4367
2002-05-08,-0.3623
2002-05-09,0.0
2002-05-10,-1.4545
2002-05-13,-1.845
2002-05-14,1.1278
2002-05-15,-0.1487
2002-05-16,0.5212
2002-05-17,1.1111
2002-05-20,-1.0989
2002-05-21,-0.5556
2002-05-22,0.5587
2002-05-23,0.3704
2002-05-24,-0.8856
2002-05-28,1.8243
2002-05-29,1.0969
2002-05-30,-0.434
2002-05-31,-1.5619
2002-06-03,-2.2878
2002-06-04,1.7372
2002-06-05,2.5984
2002-06-06,-0.0362
2002-06-07,0.2533
2002-06-10,1.9856
2002-06-11,1.4159
2002-06-12,1.2216
2002-06-13,-2.9655
2002-06-14,-0.1421
2002-06-17,2.3132
2002-06-18,0.8
2002-06-19,0.4141
2002-06-20,0.2062
2002-06-21,0.4801
2002-06-24,0.8532
2002-06-25,0.1354
2002-06-26,-0.6421
2002-06-27,-0.3061
2002-06-28,0.6482
2002-07-01,-1.1525
2002-07-02,0.9945
2002-07-03,-0.8489
2002-07-05,-0.0342
2002-07-08,-0.8565
2002-07-09,-0.311
2002-07-10,-1.8371
2002-07-11,-1.8362
2002-07-12,0.7554
2002-07-15,-0.4284
2002-07-16,1.3984
2002-07-17,-0.1768
2002-07-18,-4.18
2002-07-19,-1.8854
2002-07-22,-2.6375
2002-07-23,-5.7663
2002-07-24,-0.4517
2002-07-25,5.1568
2002-07-26,7.4539
2002-07-29,5.5586
2002-07-30,0.4947
2002-07-31,0.211
2002-08-01,-1.2281
2002-08-02,-3.3748
2002-08-05,-0.3676
2002-08-06,1.845
2002-08-07,4.0942
2002-08-08,-2.4017
2002-08-09,0.9272
2002-08-12,1.1307
2002-08-13,-0.9085
2002-08-14,-0.0353
2002-08-15,0.8466
2002-08-16,-0.5946
2002-08-19,1.8649
2002-08-20,-0.8636
2002-08-21,-0.453
2002-08-22,1.2951
2002-08-23,0.2073
2002-08-26,-0.3448
2002-08-27,-0.6228
2002-08-28,0.2786
2002-08-29,0.5556
2002-08-30,0.4834
2002-09-03,0.9966
2002-09-04,1.7353
2002-09-05,-4.8495
2002-09-06,-1.7223000000000002
2002-09-09,-1.8239999999999998
2002-09-10,1.5665
2002-09-11,-0.1076
2002-09-12,-0.3591
2002-09-13,0.8288
2002-09-16,0.5361
2002-09-17,-0.4621
2002-09-18,-0.1786
2002-09-19,-0.2862
2002-09-20,0.4306
2002-09-23,0.0357
2002-09-24,-1.25
2002-09-25,1.4104999999999999
2002-09-26,0.5706
2002-09-27,-0.3901
2002-09-30,-0.3916
2002-10-01,0.0357
2002-10-02,-0.393
2002-10-03,-1.4346999999999999
2002-10-04,-1.0189
2002-10-07,-1.9485000000000001
2002-10-08,-1.7623
2002-10-09,-4.771
2002-10-10,-0.2004
2002-10-11,1.0442
2002-10-14,2.0668
2002-10-15,2.8037
2002-10-16,0.1894
2002-10-17,2.3062
2002-10-18,1.9956
2002-10-21,2.2826
2002-10-22,-1.5586
2002-10-23,2.195
2002-10-24,1.7606000000000002
2002-10-25,-1.2803
2002-10-28,1.0165
2002-10-29,-0.4771
2002-10-30,0.285
2002-10-31,-0.1776
2002-11-01,1.7793999999999999
2002-11-04,0.3497
2002-11-05,1.0453
2002-11-06,-0.8621
2002-11-07,-2.7826
2002-11-08,1.5027
2002-11-11,-0.423
2002-11-12,-1.2389000000000001
2002-11-13,0.9319
2002-11-14,2.4503
2002-11-15,1.3865
2002-11-18,-2.1538
2002-11-19,-0.3843
2002-11-20,1.3679000000000001
2002-11-21,0.4844
2002-11-22,0.5165
2002-11-25,0.5481
2002-11-26,-0.2726
2002-11-27,0.7175
2002-11-29,0.0
2002-12-02,-0.4749
2002-12-03,-0.4431
2002-12-04,0.1027
2002-12-05,0.5472
2002-12-06,0.6803
2002-12-09,-0.5068
2002-12-10,1.0187
2002-12-11,1.0084
2002-12-12,-0.4326
2002-12-13,-0.5682
2002-12-16,1.5126
2002-12-17,-0.5298
2002-12-18,-0.3995
2002-12-19,0.4679
2002-12-20,1.3307
2002-12-23,2.4294000000000002
2002-12-24,-1.9231
2002-12-26,0.0
2002-12-27,-0.4902
2002-12-30,1.2151
2002-12-31,0.584
2003-01-02,-0.6452
2003-01-03,-0.8766
2003-01-06,1.1137
2003-01-07,-3.1422
2003-01-08,-0.8696
2003-01-09,0.8772
2003-01-10,-0.2341
2003-01-13,-0.8716
2003-01-14,-0.2705
2003-01-15,0.8138
2003-01-16,-1.0091
2003-01-17,0.3738
2003-01-21,0.6093
2003-01-22,0.2355
2003-01-23,-0.0336
2003-01-24,0.0672
2003-01-27,0.1342
2003-01-28,0.067
2003-01-29,0.3098
2003-01-30,-1.1588
2003-01-31,1.0345
2003-02-03,-0.5461
2003-02-04,-0.4461
2003-02-05,-0.0345
2003-02-06,0.2069
2003-02-07,-0.7226
2003-02-10,0.4853
2003-02-11,0.3794
2003-02-12,-0.5842
2003-02-13,0.1728
2003-02-14,0.4831
2003-02-18,-0.1374
2003-02-19,0.1719
2003-02-20,0.3776
2003-02-21,2.2572
2003-02-24,-0.3344
2003-02-25,0.4027
2003-02-26,-0.0668
2003-02-27,0.3344
2003-02-28,0.1667
2003-03-03,-1.2646
2003-03-04,-0.2359
2003-03-05,0.8108
2003-03-06,-0.134
2003-03-07,-0.8725
2003-03-10,-1.5911
2003-03-11,1.0664
2003-03-12,-0.1021
2003-03-13,-0.2044
2003-03-14,-0.1366
2003-03-17,0.8889
2003-03-18,1.6604999999999999
2003-03-19,0.9667
2003-03-20,0.3301
2003-03-21,2.0401
2003-03-24,-2.7088
2003-03-25,2.7511
2003-03-26,-1.129
2003-03-27,0.2936
2003-03-28,0.5205
2003-03-31,-0.0971
2003-04-01,0.2592
2003-04-02,0.0646
2003-04-03,-0.6781
2003-04-04,0.4551
2003-04-07,1.9417
2003-04-08,-0.1587
2003-04-09,0.159
2003-04-10,0.0
2003-04-11,-0.4127
2003-04-14,1.6895
2003-04-15,0.0
2003-04-16,0.0
2003-04-17,0.627
2003-04-21,2.0249
2003-04-22,0.6412
2003-04-23,0.4248
2003-04-24,-2.6284
2003-04-25,0.6516
2003-04-28,1.4642
2003-04-29,-0.8669
2003-04-30,0.5621
2003-05-01,-0.5901
2003-05-02,0.7498
2003-05-05,0.6202
2003-05-06,0.1541
2003-05-07,-0.4615
2003-05-08,0.0
2003-05-09,-0.5873
2003-05-12,0.1244
2003-05-13,0.1553
2003-05-14,0.3721
2003-05-15,-0.278
2003-05-16,-0.2478
2003-05-19,-1.087
2003-05-20,1.0047
2003-05-21,0.5595
2003-05-22,0.2782
2003-05-23,0.4624
2003-05-27,1.0126
2003-05-28,-1.5188000000000001
2003-05-29,-1.8507
2003-05-30,1.5085
2003-06-02,0.5263
2003-06-03,-0.0924
2003-06-04,1.418
2003-06-05,-1.307
2003-06-06,1.3859
2003-06-09,-1.2454
2003-06-10,1.1996
2003-06-11,1.0942
2003-06-12,0.3307
2003-06-13,-1.4085
2003-06-16,1.5198
2003-06-17,-0.3892
2003-06-18,0.1503
2003-06-19,-1.7107
2003-06-20,0.7939
2003-06-23,-0.3029
2003-06-24,-0.0912
2003-06-25,0.2129
2003-06-26,0.3035
2003-06-27,0.2723
2003-06-30,-0.1811
2003-07-01,0.2116
2003-07-02,0.543
2003-07-03,1.4701
2003-07-07,1.0053
2003-07-08,0.7026
2003-07-09,0.814
2003-07-10,1.2687
2003-07-11,1.8793
2003-07-14,1.062
2003-07-15,0.1383
2003-07-16,-0.58
2003-07-17,-0.6111
2003-07-18,2.2918
2003-07-21,-1.3660999999999999
2003-07-22,-0.1108
2003-07-23,-0.5824
2003-07-24,1.1158
2003-07-25,0.5517
2003-07-28,0.9053
2003-07-29,-0.1767
2003-07-30,-0.4709
2003-07-31,-1.7534
2003-08-01,-1.2465
2003-08-04,-1.3195999999999999
2003-08-05,-2.9942
2003-08-06,0.5394
2003-08-07,0.4471
2003-08-08,0.178
2003-08-11,-0.4147
2003-08-12,0.5354
2003-08-13,-0.1183
2003-08-14,0.0889
2003-08-15,0.2072
2003-08-18,-0.2067
2003-08-19,-0.1776
2003-08-20,-0.3558
2003-08-21,0.0
2003-08-22,-0.2975
2003-08-25,-0.3283
2003-08-26,-0.4491
2003-08-27,0.7519
2003-08-28,0.5373
2003-08-29,0.2078
2003-09-02,0.5926
2003-09-03,0.5302
2003-09-04,1.0841
2003-09-05,0.8696
2003-09-08,1.3793
2003-09-09,0.0567
2003-09-10,-0.7932
2003-09-11,0.0286
2003-09-12,0.7137
2003-09-15,-0.2834
2003-09-16,0.0853
2003-09-17,-0.6248
2003-09-18,0.2286
2003-09-19,1.3972
2003-09-22,-0.1969
2003-09-23,0.0282
2003-09-24,-0.0845
2003-09-25,-0.0564
2003-09-26,0.4513
2003-09-29,0.8144
2003-09-30,2.3677
2003-10-01,0.0272
2003-10-02,-0.1632
2003-10-03,-0.1635
2003-10-06,0.0273
2003-10-07,4.0928
2003-10-08,-0.1311
2003-10-09,-2.3622
2003-10-10,-0.1613
2003-10-13,3.231
2003-10-14,2.6343
2003-10-15,1.5756000000000001
2003-10-16,0.3252
2003-10-17,-0.3242
2003-10-20,-0.1751
2003-10-21,-1.203
2003-10-22,-1.6235
2003-10-23,0.0516
2003-10-24,0.1289
2003-10-27,2.2136
2003-10-28,0.2266
2003-10-29,0.1884
2003-10-30,1.7574999999999998
2003-10-31,1.0763
2003-11-03,-0.7677
2003-11-04,0.0749
2003-11-05,2.818
2003-11-06,0.4123
2003-11-07,-2.2464
2003-11-10,-0.939
2003-11-11,0.3991
2003-11-12,3.1056
2003-11-13,2.0723
2003-11-14,-0.3777
2003-11-17,-0.4265
2003-11-18,-0.2856
2003-11-19,-1.1933
2003-11-20,-3.1643
2003-11-21,-0.2245
2003-11-24,0.875
2003-11-25,0.1735
2003-11-26,1.1875
2003-11-28,0.6112
2003-12-01,2.4787
2003-12-02,0.1897
2003-12-03,0.2367
2003-12-04,-0.2361
2003-12-05,-0.0947
2003-12-08,-1.2556
2003-12-09,-0.5518
2003-12-10,-1.2786
2003-12-11,-1.0264
2003-12-12,0.0988
2003-12-15,0.1727
2003-12-16,-0.1724
2003-12-17,0.148
2003-12-18,-0.2217
2003-12-19,0.1728
2003-12-22,0.7639
2003-12-23,-0.0978
2003-12-24,-0.3672
2003-12-26,0.4423
2003-12-29,0.9051
2003-12-30,0.2424
2003-12-31,-1.5718999999999999
2004-01-02,0.7617
2004-01-05,2.536
2004-01-06,-0.8561
2004-01-07,-0.048
2004-01-08,-0.8879
2004-01-09,0.7506
2004-01-12,-1.7784
2004-01-13,1.6883
2004-01-14,-0.6497
2004-01-15,-0.1453
2004-01-16,0.1698
2004-01-20,0.3632
2004-01-21,-0.1206
2004-01-22,-0.314
2004-01-23,0.1938
2004-01-26,0.1935
2004-01-27,0.1448
2004-01-28,0.47
2004-01-29,0.56
2004-01-30,1.4527999999999999
2004-02-02,-0.716
2004-02-03,0.8173
2004-02-04,-2.0029
2004-02-05,1.9465
2004-02-06,1.1217
2004-02-09,-0.2596
2004-02-10,0.5679
2004-02-11,0.8235
2004-02-12,-0.5834
2004-02-13,-0.5164
2004-02-17,0.3775
2004-02-18,-0.1646
2004-02-19,-0.1413
2004-02-20,0.2122
2004-02-23,-0.3294
2004-02-24,-0.7554
2004-02-25,-0.9277
2004-02-26,1.8007
2004-02-27,-0.0236
2004-03-01,1.2974999999999999
2004-03-02,0.0
2004-03-03,1.537
2004-03-04,-0.9174
2004-03-05,1.3426
2004-03-08,0.6624
2004-03-09,-0.0454
2004-03-10,-0.681
2004-03-11,-0.8229
2004-03-12,1.4059
2004-03-15,-1.3182
2004-03-16,0.5988
2004-03-17,0.7784
2004-03-18,0.1363
2004-03-19,1.6107
2004-03-22,-0.7144
2004-03-23,0.4048
2004-03-24,0.0448
2004-03-25,0.291
2004-03-26,-0.4464
2004-03-29,0.0224
2004-03-30,0.4932
2004-03-31,1.093
2004-04-01,3.2215
2004-04-02,-1.0688
2004-04-05,-2.4201
2004-04-06,-6.5766
2004-04-07,-0.2133
2004-04-08,-1.0689
2004-04-12,-7.2989
2004-04-13,1.036
2004-04-14,-5.1269
2004-04-15,2.675
2004-04-16,1.6316000000000002
2004-04-19,1.45
2004-04-20,-1.9908000000000001
2004-04-21,-0.7292
2004-04-22,1.5215
2004-04-23,0.155
2004-04-26,0.1806
2004-04-27,1.0559
2004-04-28,-0.0892
2004-04-29,-0.985
2004-04-30,0.0
2004-05-03,0.9424
2004-05-04,-1.5041
2004-05-05,-1.5271
2004-05-06,-0.107
2004-05-07,-2.0343
2004-05-10,-3.4153000000000002
2004-05-11,1.1598
2004-05-12,0.0559
2004-05-13,-1.0341
2004-05-14,0.3389
2004-05-17,0.4785
2004-05-18,2.605
2004-05-19,-1.1739
2004-05-20,1.6021999999999998
2004-05-21,1.1963
2004-05-24,1.1284
2004-05-25,2.7099
2004-05-26,0.9053
2004-05-27,-0.282
2004-05-28,-0.2057
2004-06-01,-1.2622
2004-06-02,1.8784
2004-06-03,-0.7682
2004-06-04,-0.9032
2004-06-07,0.7552
2004-06-08,0.1551
2004-06-09,-1.0323
2004-06-10,-0.4954
2004-06-14,-2.044
2004-06-15,1.5784
2004-06-16,0.8691
2004-06-17,-0.4178
2004-06-18,1.6518000000000002
