ticker,FAT US Equity
2018-03-14,-3.1367
2018-03-15,-0.3268
2018-03-16,2.8316
2018-03-19,-1.0174
2018-03-20,-1.9005
2018-03-21,2.6866
2018-03-22,1.7442
2018-03-23,-2.1429
2018-03-26,0.4788
2018-03-27,4.0274
2018-03-28,-2.5140000000000002
2018-03-29,0.2012
2018-04-02,-4.2742
2018-04-03,-4.8632
2018-04-04,3.5144
2018-04-05,3.2407
2018-04-06,-2.6906
2018-04-09,-1.2288999999999999
2018-04-10,-2.0218
2018-04-11,0.3175
2018-04-12,-5.1915
2018-04-13,-1.3668
2018-04-16,5.753
2018-04-17,-2.288
2018-04-18,1.5327
2018-04-19,-1.4611
2018-04-20,3.437
2018-04-23,-0.1582
2018-04-24,-6.3391
2018-04-25,-5.5838
2018-04-26,6.9892
2018-04-27,-3.6851000000000003
2018-04-30,0.0
2018-05-01,-0.5217
2018-05-02,-1.9598
2018-05-03,1.999
2018-05-04,-2.972
2018-05-07,2.5225
2018-05-08,5.4482
2018-05-09,13.1667
2018-05-10,-9.8675
2018-05-11,4.4118
2018-05-14,1.4085
2018-05-15,5.5556
2018-05-16,-3.0702
2018-05-17,5.4299
2018-05-18,1.4306
2018-05-21,-2.4118
2018-05-22,2.8731999999999998
2018-05-23,-2.1608
2018-05-24,-0.0976
2018-05-25,-0.3162
2018-05-29,0.2134
2018-05-30,0.2878
2018-05-31,-1.0043
2018-06-01,0.1449
2018-06-04,0.5774
2018-06-05,-0.141
2018-06-06,-2.5951
2018-06-07,7.1006
2018-06-08,-1.5635
2018-06-11,4.9559
2018-06-12,-0.2674
2018-06-13,7.3727
2018-06-14,-4.9938
2018-06-15,3.8108
2018-06-18,0.6329
2018-06-19,-1.2579
2018-06-20,1.4841
2018-06-21,-4.726
2018-06-22,5.4018
2018-06-25,-3.625
2018-06-26,-4.6693
2018-06-27,2.1769
2018-06-28,-0.1332
2018-06-29,1.3347
2018-07-02,-0.0013
2018-07-03,0.0
2018-07-05,2.3026
2018-07-06,-2.0248
2018-07-09,-10.34
2018-07-10,-0.6618
2018-07-11,4.6257
2018-07-12,-2.7042
2018-07-13,-1.9059
2018-07-16,-8.7761
2018-07-17,6.82
2018-07-18,-0.7692
2018-07-19,1.8605
2018-07-20,0.0
2018-07-23,-0.1522
2018-07-24,2.2866
2018-07-25,-2.383
2018-07-26,-0.0015
2018-07-27,-3.0534
2018-07-30,0.9449
2018-07-31,0.4103
2018-08-01,1.6112
2018-08-02,-0.8532
2018-08-03,1.169
2018-08-06,0.3049
2018-08-07,0.7599
2018-08-08,5.8824
2018-08-09,1.1823
2018-08-10,-1.0277
2018-08-13,-0.4267
2018-08-14,1.0343
2018-08-15,-0.0339
2018-08-16,4.8685
2018-08-17,-0.8659
2018-08-20,8.2993
2018-08-21,1.1935
2018-08-22,0.3104
2018-08-23,0.9901
2018-08-24,1.4706000000000001
2018-08-27,-4.5894
2018-08-28,6.7089
2018-08-29,-2.847
2018-08-30,6.8376
2018-08-31,-0.9143
2018-09-04,-4.1522
2018-09-05,-1.9254
2018-09-06,5.5215
2018-09-07,-3.7198
2018-09-10,5.4335
2018-09-11,0.2291
2018-09-12,5.1429
2018-09-13,-3.8043
2018-09-14,0.339
2018-09-17,-3.7151
2018-09-18,0.5111
2018-09-19,0.0721
2018-09-20,-0.1163
2018-09-21,-0.2328
2018-09-24,-2.6837999999999997
2018-09-25,7.1942
2018-09-26,-7.6063
2018-09-27,3.5097
2018-09-28,-2.338
2018-10-01,6.5868
2018-10-02,-1.1236
2018-10-04,-0.7955
2018-10-05,1.3746
2018-10-08,-9.3785
2018-10-09,-15.8354
2018-10-10,-1.9259
2018-10-11,7.7704
2018-10-12,2.4613
2018-10-15,-4.2408
2018-10-16,1.7143000000000002
2018-10-17,1.3343
2018-10-18,-4.7202
2018-10-19,-1.3683
2018-10-22,-2.3637
2018-10-23,3.9386
2018-10-24,-6.8929
2018-10-25,-4.7619
2018-10-26,2.5
2018-10-29,-0.0797
2018-10-30,7.2399000000000004
2018-10-31,-4.2489
2018-11-01,3.645
2018-11-02,0.6116
2018-11-05,-4.2553
2018-11-06,2.2222
2018-11-07,1.8634
2018-11-08,5.0152
2018-11-09,-0.3121
2018-11-12,-5.3513
2018-11-13,-1.5385
2018-11-14,1.875
2018-11-15,-3.681
2018-11-16,1.9123999999999999
2018-11-19,0.4656
2018-11-20,-3.42
2018-11-21,0.6441
2018-11-23,1.28
2018-11-26,-1.8957000000000002
2018-11-27,-4.1868
2018-11-28,-5.7143
2018-11-29,-2.3173
2018-11-30,0.7299
2018-12-03,2.4185
2018-12-04,0.4687
2018-12-06,-3.169
2018-12-07,-3.6364
2018-12-10,1.6038000000000001
2018-12-11,2.3213
2018-12-12,-1.9964
2018-12-13,-3.8889
2018-12-14,9.1522
2018-12-17,-4.5013
2018-12-18,0.3697
2018-12-19,-0.7366
2018-12-20,-4.8237
2018-12-21,0.9747
2018-12-24,9.0734
2018-12-26,-11.5044
2018-12-27,-3.8
2018-12-28,2.079
2018-12-31,-4.277
2019-01-02,11.0638
2019-01-03,-4.4061
2019-01-04,1.2024
2019-01-07,-0.9901
2019-01-08,4.0
2019-01-09,2.6615
2019-01-10,3.0271
2019-01-11,1.4545
2019-01-14,2.1505
2019-01-15,-2.1719
2019-01-16,-0.4699
2019-01-17,1.4414
2019-01-18,2.1314
2019-01-22,0.5217
2019-01-23,-6.2284
2019-01-24,-0.369
2019-01-25,1.1667
2019-01-28,0.6773
2019-01-29,-1.8182
2019-01-30,-4.0741
2019-01-31,0.5792
2019-02-01,10.7486
2019-02-04,6.0607
2019-02-05,-3.59
2019-02-06,-4.4068
2019-02-07,-1.8936
2019-02-08,-1.5037
2019-02-11,5.5046
2019-02-12,0.0
2019-02-13,4.3478
2019-02-14,-0.3333
2019-02-15,0.5929
2019-02-19,1.5297
2019-02-20,-6.3561
2019-02-21,4.4643
2019-02-22,-0.3214
2019-02-25,0.4939
2019-02-26,-1.0239
2019-02-27,0.3638
2019-02-28,2.9015
2019-03-01,-2.8381
2019-03-04,-1.0309
2019-03-05,-0.5208
2019-03-06,-6.1082
2019-03-07,-2.4164
2019-03-08,-0.9543
2019-03-11,3.077
2019-03-12,-4.3135
2019-03-13,9.8543
2019-03-14,-4.8632
2019-03-15,-1.291
2019-03-18,-1.34
2019-03-19,0.6609
2019-03-20,9.43
2019-03-21,0.0
2019-03-22,-0.8365
2019-03-25,-4.1162
2019-03-26,-3.0582
2019-03-27,-1.6038000000000001
2019-03-28,-1.6491
2019-03-29,0.0195
2019-04-01,7.9922
2019-04-02,-2.5271
2019-04-03,2.7778
2019-04-04,-6.3063
2019-04-05,-0.3846
2019-04-08,-0.5792
2019-04-09,0.0136
2019-04-10,1.5396
2019-04-11,1.2868
2019-04-12,-2.9071
2019-04-15,0.1303
2019-04-16,2.1359
2019-04-17,-2.0913
2019-04-18,-1.165
2019-04-22,-1.3752
2019-04-23,1.0677
2019-04-24,-0.2286
2019-04-25,-1.2248
2019-04-26,-1.4
2019-04-29,0.6085
2019-04-30,-2.0242
2019-05-01,0.8313
2019-05-02,4.0816
2019-05-03,-2.7451
2019-05-06,-2.5202
2019-05-07,-2.1717
2019-05-08,-1.4799
2019-05-09,-1.5408
2019-05-10,3.0404
2019-05-13,-4.8163
2019-05-14,0.4444
2019-05-15,2.8761
2019-05-16,-1.3742
2019-05-17,0.3053
2019-05-20,0.7587
2019-05-21,3.5599
2019-05-22,-7.6396
2019-05-23,4.279
2019-05-24,-0.4975
2019-05-28,1.5217
2019-05-29,1.7130999999999998
2019-05-30,-0.4211
2019-05-31,-4.6512
2019-06-03,-4.3703
2019-06-04,0.5657
2019-06-05,-3.3961
2019-06-06,-0.5346
2019-06-07,-2.3419
2019-06-10,0.7371
2019-06-11,-3.4146
2019-06-12,0.7576
2019-06-13,2.8221
2019-06-14,1.1554
2019-06-17,8.0458
2019-06-18,-1.4251
2019-06-19,0.0
2019-06-20,-0.0294
2019-06-21,-2.6863
2019-06-24,-1.7651
2019-06-25,-2.919
2019-06-26,4.8576
2019-06-27,0.0
2019-06-28,-4.4186
2019-07-01,-0.2433
2019-07-02,-0.061
2019-07-03,-0.4271
2019-07-05,0.2819
2019-07-08,-3.214
2019-07-09,-0.5051
2019-07-10,-0.7614
2019-07-11,1.0537
2019-07-12,-1.2958
2019-07-15,2.2564
2019-07-16,0.5517
2019-07-17,-1.4938
2019-07-18,-1.2658
2019-07-19,-0.0026
2019-07-22,0.0
2019-07-23,-1.8436
2019-07-24,3.7381
2019-07-25,-1.7929
2019-07-26,0.2564
2019-07-29,-5.3708
2019-07-30,2.9919000000000002
2019-07-31,-0.5432
2019-08-01,2.9024
2019-08-02,-4.8718
2019-08-05,2.9596
2019-08-06,-3.1363
2019-08-07,4.0541
2019-08-08,-3.1169000000000002
2019-08-09,0.0
2019-08-12,-0.5362
2019-08-13,-1.0782
2019-08-14,2.1798
2019-08-15,4.0
2019-08-16,-7.6667
2019-08-19,4.6598
2019-08-20,-3.6829
2019-08-21,9.3664
2019-08-22,-3.4081
2019-08-23,1.7029
2019-08-26,-4.1385
2019-08-27,0.3049
2019-08-28,2.6667
2019-08-29,-2.7273
2019-08-30,5.2069
2019-09-03,-4.8223
2019-09-04,2.4
2019-09-05,0.5208
2019-09-06,0.0
2019-09-09,-2.3316
2019-09-10,8.8594
2019-09-11,1.1209
2019-09-12,9.053
2019-09-13,1.6749
2019-09-16,-1.8798
2019-09-17,5.2049
2019-09-18,-2.6737
2019-09-19,7.0733
2019-09-20,5.4545
2019-09-23,0.5747
2019-09-24,-3.4286
2019-09-25,-0.5917
2019-09-26,1.1905000000000001
2019-09-27,1.9607999999999999
2019-09-30,-2.5
2019-10-01,5.3393
2019-10-02,-2.9865
2019-10-03,-6.1993
2019-10-04,2.4691
2019-10-07,-6.0241
2019-10-08,9.9081
2019-10-09,-0.6552
2019-10-10,-0.5871
2019-10-11,-2.5591
2019-10-14,2.2222
2019-10-15,-3.1423
2019-10-16,-0.0204
2019-10-17,-2.0408
2019-10-18,3.3333
2019-10-21,-5.2419
2019-10-22,0.717
2019-10-23,0.3443
2019-10-24,-0.0042
2019-10-25,-2.6696
2019-10-28,1.5596
2019-10-29,-2.0255
2019-10-30,1.087
2019-10-31,3.8129
2019-11-01,-0.9798
2019-11-04,0.6276
2019-11-05,1.8711
2019-11-06,0.6122
2019-11-07,-3.6511
2019-11-08,7.7937
2019-11-11,2.3398
2019-11-12,4.6756
2019-11-13,-2.2735
2019-11-14,2.4196
2019-11-15,-0.7286
2019-11-18,-2.9358
2019-11-19,4.3478
2019-11-20,1.2681
2019-11-21,-0.6744
2019-11-22,-10.1273
2019-11-25,1.7375
2019-11-26,2.4287
2019-11-27,1.7308
2019-11-29,-1.8904
2019-12-02,-0.7707
2019-12-03,0.0
2019-12-04,-0.9709
2019-12-05,2.1039
2019-12-06,-1.1004
2019-12-09,0.2544
2019-12-10,-0.06
2019-12-11,-13.7597
2019-12-12,10.3393
2019-12-13,-1.0203
2019-12-16,1.8519
2019-12-17,0.0
2019-12-18,-1.5575999999999999
2019-12-19,1.5843
2019-12-20,-0.204
2019-12-23,-0.496
2019-12-24,-1.3325
2019-12-26,2.0619
2019-12-27,-4.0404
2019-12-30,-2.7368
2019-12-31,-1.5152
2020-01-02,-1.0132
2020-01-03,-0.0866
2020-01-06,2.0
2020-01-07,-1.9607999999999999
2020-01-08,2.8044000000000002
2020-01-10,-1.1197
2020-01-13,-1.7357
2020-01-14,1.2236
2020-01-15,3.7363
2020-01-16,-1.3263
2020-01-17,-0.1589
2020-01-21,0.8602
2020-01-22,-0.8507
2020-01-23,0.4279
2020-01-24,1.0535
2020-01-27,-1.4664
2020-01-28,1.0753
2020-01-29,0.0894
2020-01-30,-0.0893
2020-01-31,0.1426
2020-02-03,-0.1424
2020-02-04,-1.6596
2020-02-05,-3.466
2020-02-06,2.9539999999999997
2020-02-07,-0.5138
2020-02-10,0.3217
2020-02-11,-2.9379999999999997
2020-02-12,1.8517000000000001
2020-02-13,-0.1059
2020-02-14,0.9365
2020-02-18,-1.5295
2020-02-19,2.22
2020-02-20,0.5435
2020-02-21,-4.8649000000000004
2020-02-24,-0.0023
2020-02-25,-1.1341
2020-02-26,-3.9977
2020-02-27,-3.9798
2020-02-28,0.3491
2020-03-02,-1.6848999999999998
2020-03-03,-0.1542
2020-03-04,-2.5316
2020-03-05,-9.0883
2020-03-06,1.4257
2020-03-09,-2.5099
2020-03-10,-0.2456
2020-03-11,-3.499
2020-03-12,-7.8521
2020-03-13,-0.6515
2020-03-16,-15.1738
2020-03-17,-8.0087
2020-03-18,0.8361
2020-03-19,-7.4961
2020-03-20,-13.955
2020-03-23,-7.8631
2020-03-24,13.0625
2020-03-25,0.5076
2020-03-26,30.0
2020-03-27,-3.0769
2020-03-30,-3.5714
2020-03-31,-5.4321
2020-04-01,-8.181
2020-04-02,-1.8957000000000002
2020-04-03,-2.2995
2020-04-06,6.3093
2020-04-07,9.7674
2020-04-08,-0.322
2020-04-09,14.3938
2020-04-13,3.6789
2020-04-14,25.448
2020-04-15,0.0
2020-04-16,-0.2857
2020-04-17,3.1519
2020-04-20,0.0
2020-04-21,-3.0556
2020-04-22,-6.7049
2020-04-23,-4.7912
2020-04-24,-6.2097
2020-04-27,10.0602
2020-04-28,0.5938
2020-04-29,6.0454
2020-04-30,-0.3984
2020-05-01,8.8235
2020-05-04,-3.5135
2020-05-05,-1.3697
2020-05-06,-3.1723
2020-05-07,2.6574
2020-05-08,0.0
2020-05-11,-2.2857
2020-05-12,-3.8012
2020-05-13,-2.6231
2020-05-14,-6.3583
2020-05-15,2.0
2020-05-18,-7.1895
2020-05-19,-0.3486
2020-05-20,1.0565
2020-05-21,2.0979
2020-05-22,-0.6712
2020-05-26,0.331
2020-05-27,2.7526
2020-05-28,6.351
2020-05-29,2.5849
2020-06-01,-2.2899
2020-06-02,10.1176
2020-06-03,8.9744
2020-06-04,-1.1764999999999999
2020-06-05,1.0582
2020-06-08,2.6178
2020-06-09,0.0
2020-06-10,-1.0204
2020-06-11,0.0
2020-06-12,-4.7191
2020-06-15,0.8953
2020-06-16,-0.5362
2020-06-17,-0.5391
2020-06-18,-2.168
2020-06-19,-1.385
2020-06-22,-3.6517
2020-06-23,3.207
2020-06-24,4.8023
2020-06-25,-3.2345
2020-06-26,-10.3064
2020-06-29,1.2422
2020-06-30,5.8282
2020-07-01,-4.3478
2020-07-02,1.2121
2020-07-06,0.5988
2020-07-07,1.7856999999999998
2020-07-08,2.3363
2020-07-09,-1.1400000000000001
2020-07-10,-5.2023
2020-07-13,-4.2683
2020-07-14,-0.3185
2020-07-15,6.3898
2020-07-16,0.9009
2020-07-17,1.1875
2020-07-20,2.2089
2020-07-21,-3.0216
2020-07-22,0.8902
2020-07-23,-2.9382
2020-07-24,3.3302
2020-07-27,2.9326
2020-07-28,-11.1111
2020-07-29,4.8077
2020-07-30,-3.6696999999999997
2020-07-31,1.5873
