ticker,AVEO US Equity
2010-07-30,8.2517
2010-08-02,2.7132
2010-08-03,-0.7547
2010-08-04,0.507
2010-08-05,-1.2610000000000001
2010-08-06,-6.6411
2010-08-09,4.3776
2010-08-10,-5.2425
2010-08-11,-8.7137
2010-08-12,1.3636
2010-08-13,3.2885
2010-08-16,3.7627
2010-08-17,2.7894
2010-08-18,-0.5427
2010-08-19,-6.6849
2010-08-20,-4.8246
2010-08-23,-3.9939
2010-08-24,7.2
2010-08-25,11.3433
2010-08-26,3.3512
2010-08-27,6.4851
2010-08-30,5.6029
2010-08-31,-0.1153
2010-09-01,1.3857
2010-09-02,-1.9362
2010-09-03,0.9292
2010-09-07,3.2221
2010-09-08,-2.4526
2010-09-09,-4.0
2010-09-10,0.9524
2010-09-13,3.066
2010-09-14,-2.746
2010-09-15,-0.1176
2010-09-16,0.1178
2010-09-17,-0.5882
2010-09-20,3.5503
2010-09-21,-0.1143
2010-09-22,0.8009
2010-09-23,2.1566
2010-09-24,7.8889
2010-09-27,0.7209
2010-09-28,0.7157
2010-09-29,1.4213
2010-09-30,11.5115
2010-10-01,22.8905
2010-10-04,3.3601
2010-10-05,0.7774
2010-10-06,-0.1403
2010-10-07,2.6685
2010-10-08,8.2079
2010-10-11,1.1378
2010-10-12,-1.3125
2010-10-13,-1.9633
2010-10-14,-0.8398
2010-10-15,0.0
2010-10-18,0.1303
2010-10-19,-1.7567
2010-10-20,0.3974
2010-10-21,-0.7916
2010-10-22,0.7979
2010-10-25,3.2322
2010-10-26,-4.1534
2010-10-27,-2.3333
2010-10-28,-0.6143
2010-10-29,4.3269
2010-11-01,1.3167
2010-11-02,2.6641
2010-11-03,0.3797
2010-11-04,1.0719
2010-11-05,5.053
2010-11-08,3.3848
2010-11-09,-5.5141
2010-11-10,-1.6413
2010-11-11,-0.2472
2010-11-12,-0.2478
2010-11-15,3.2919
2010-11-16,-3.4275
2010-11-17,1.3075999999999999
2010-11-18,-0.2459
2010-11-19,-6.223
2010-11-22,-3.7451
2010-11-23,-0.7509
2010-11-24,6.0523
2010-11-26,-0.7782
2010-11-29,-2.0915
2010-11-30,-1.3351
2010-12-01,1.184
2010-12-02,-4.3798
2010-12-03,4.965
2010-12-06,-0.3997
2010-12-07,-0.4013
2010-12-08,-0.9402
2010-12-09,-4.6102
2010-12-10,5.6148
2010-12-13,-2.3553
2010-12-14,-4.6175
2010-12-15,2.6012
2010-12-16,0.4225
2010-12-17,-1.7532
2010-12-20,1.4276
2010-12-21,2.6742
2010-12-22,1.9877
2010-12-23,-1.6801
2010-12-27,0.2734
2010-12-28,-0.409
2010-12-29,-0.924
2010-12-30,1.5544
2010-12-31,-0.5442
2011-01-03,1.71
2011-01-04,0.8742
2011-01-05,-1.4
2011-01-06,0.2705
2011-01-07,-0.944
2011-01-10,0.885
2011-01-11,-0.3374
2011-01-12,0.7448
2011-01-13,-2.8898
2011-01-14,1.0381
2011-01-18,2.7397
2011-01-19,-2.5333
2011-01-20,-1.9152
2011-01-21,0.0697
2011-01-24,2.0209
2011-01-25,0.6831
2011-01-26,0.4071
2011-01-27,-0.7432
2011-01-28,-10.4833
2011-01-31,8.9734
2011-02-01,-1.0468
2011-02-02,-3.6671
2011-02-03,2.4158
2011-02-04,-1.0007
2011-02-07,-2.1661
2011-02-08,0.5904
2011-02-09,0.2201
2011-02-10,-0.7321
2011-02-11,0.0
2011-02-14,6.5634
2011-02-15,-2.0069
2011-02-16,-1.9774
2011-02-17,0.072
2011-02-18,0.0
2011-02-22,2.6638
2011-02-23,0.6311
2011-02-24,-1.0453
2011-02-25,-0.2817
2011-02-28,-2.6836
2011-03-01,-1.5965
2011-03-02,-1.1799
2011-03-03,1.4179
2011-03-04,-0.5151
2011-03-07,-1.7751000000000001
2011-03-08,8.9608
2011-03-09,0.6911
2011-03-10,-0.2059
2011-03-11,-4.3329
2011-03-14,0.8627
2011-03-15,4.4191
2011-03-16,-2.4573
2011-03-17,1.3996
2011-03-18,3.6577
2011-03-21,-0.1332
2011-03-22,-1.0667
2011-03-23,-0.1348
2011-03-24,-9.5816
2011-03-25,-0.6343
2011-03-28,1.4645000000000001
2011-03-29,-0.4441
2011-03-30,0.5204
2011-03-31,-1.4793
2011-04-01,-1.952
2011-04-04,0.9188
2011-04-05,2.4279
2011-04-06,1.3333
2011-04-07,-1.7544
2011-04-08,1.5625
2011-04-11,0.0
2011-04-12,-0.2564
2011-04-13,0.1836
2011-04-14,0.2933
2011-04-15,0.3655
2011-04-18,-0.3642
2011-04-19,-0.6579
2011-04-20,-0.2943
2011-04-21,-0.5166
2011-04-25,2.003
2011-04-26,-0.2909
2011-04-27,0.2918
2011-04-28,15.1273
2011-04-29,-1.7056
2011-05-02,-0.3856
2011-05-03,-0.4516
2011-05-04,-2.2035
2011-05-05,-0.729
2011-05-06,-0.2003
2011-05-09,7.7592
2011-05-10,4.9038
2011-05-11,0.355
2011-05-12,1.533
2011-05-13,3.0778
2011-05-16,3.3803
2011-05-17,3.5422000000000002
2011-05-18,3.6316
2011-05-19,-6.0437
2011-05-20,0.2703
2011-05-23,3.0728
2011-05-24,-4.0795
2011-05-25,0.3817
2011-05-26,0.4889
2011-05-27,-0.7568
2011-05-31,-0.1634
2011-06-01,2.9459999999999997
2011-06-02,4.8225
2011-06-03,-3.3872999999999998
2011-06-06,-0.6279
2011-06-07,-0.2106
2011-06-08,0.1583
2011-06-09,-1.1591
2011-06-10,1.0128
2011-06-13,-0.1583
2011-06-14,0.8985
2011-06-15,-8.1194
2011-06-16,0.6271
2011-06-17,-3.966
2011-06-20,3.2448
2011-06-21,1.5429
2011-06-22,3.2077
2011-06-23,3.6532
2011-06-24,2.8406000000000002
2011-06-27,2.5064
2011-06-28,0.998
2011-06-29,2.0751
2011-06-30,-0.242
2011-07-01,-2.2804
2011-07-05,2.7805
2011-07-06,-0.7246
2011-07-07,0.5839
2011-07-08,0.0484
2011-07-11,0.2901
2011-07-12,-2.6037
2011-07-13,2.1287
2011-07-14,-3.1508
2011-07-15,0.2503
2011-07-18,-0.1498
2011-07-19,0.0
2011-07-20,0.3
2011-07-21,3.5394
2011-07-22,-5.5368
2011-07-25,0.0
2011-07-26,-1.1213
2011-07-27,-7.3196
2011-07-28,10.0111
2011-07-29,-3.3872999999999998
2011-08-01,-1.3605
2011-08-02,-3.7666
2011-08-03,-2.0948
2011-08-04,-8.0518
2011-08-05,0.4287
2011-08-08,-7.8049
2011-08-09,9.2593
2011-08-10,-4.0557
2011-08-11,3.8486000000000002
2011-08-12,0.6075
2011-08-15,2.2947
2011-08-16,-2.8926
2011-08-17,0.3647
2011-08-18,-4.361
2011-08-19,0.4433
2011-08-22,1.0088
2011-08-23,5.4931
2011-08-24,0.1775
2011-08-25,-5.4932
2011-08-26,1.8125
2011-08-29,4.3585
2011-08-30,-0.2941
2011-08-31,0.177
2011-09-01,-0.6478
2011-09-02,-5.6906
2011-09-06,-1.3828
2011-09-07,7.9031
2011-09-08,-0.2953
2011-09-09,-4.5616
2011-09-12,1.1794
2011-09-13,0.6748
2011-09-14,0.0
2011-09-15,1.6453
2011-09-16,-2.7578
2011-09-19,2.9593
2011-09-20,-1.1976
2011-09-21,-4.3636
2011-09-22,0.7605
2011-09-23,1.0692
2011-09-26,0.7467
2011-09-27,0.1235
2011-09-28,-2.2209
2011-09-29,1.1987
2011-09-30,-4.0524000000000004
2011-10-03,-5.588
2011-10-04,2.4776
2011-10-05,2.0819
2011-10-06,3.8816
2011-10-07,-2.2166
2011-10-10,3.3679
2011-10-11,2.9449
2011-10-12,3.4084
2011-10-13,-4.1201
2011-10-14,3.4991
2011-10-17,-4.0332
2011-10-18,-4.3881
2011-10-19,-2.3917
2011-10-20,0.0
2011-10-21,-0.3311
2011-10-24,8.3056
2011-10-25,-2.6994
2011-10-26,4.2875
2011-10-27,2.7207
2011-10-28,-1.6480000000000001
2011-10-31,-3.8899
2011-11-01,-4.6077
2011-11-02,1.5666
2011-11-03,9.0617
2011-11-04,-0.3536
2011-11-07,-3.7847
2011-11-08,-1.8439
2011-11-09,-4.0075
2011-11-10,0.4566
2011-11-11,6.3636
2011-11-14,-2.5641
2011-11-15,1.7544
2011-11-16,-0.0616
2011-11-17,-1.5404
2011-11-18,-1.5019
2011-11-21,-3.7484
2011-11-22,4.4224
2011-11-23,-3.4766
2011-11-25,-1.8336999999999999
2011-11-28,8.2055
2011-11-29,-0.4316
2011-11-30,4.644
2011-12-01,-0.4734
2011-12-02,0.3567
2011-12-05,2.7843999999999998
2011-12-06,-0.5764
2011-12-07,0.5797
2011-12-08,-2.7089
2011-12-09,0.4739
2011-12-12,-0.7075
2011-12-13,-3.6817
2011-12-14,-2.5894
2011-12-15,-0.3797
2011-12-16,-0.6989
2011-12-19,-0.5118
2011-12-20,1.0289
2011-12-21,5.3469
2011-12-22,1.571
2011-12-23,0.8923
2011-12-27,1.7689
2011-12-28,-0.6952
2011-12-29,1.1669
2011-12-30,-0.8074
2012-01-03,-19.593
2012-01-04,2.6029999999999998
2012-01-05,2.7484
2012-01-06,-4.1838
2012-01-09,-0.4295
2012-01-10,2.7318
2012-01-11,2.0294
2012-01-12,2.6749
2012-01-13,-0.9352
2012-01-17,-1.6183
2012-01-18,-0.8225
2012-01-19,-1.0366
2012-01-20,0.6983
2012-01-23,-0.4854
2012-01-24,-2.5087
2012-01-25,-2.5018000000000002
2012-01-26,-2.4194
2012-01-27,-0.4508
2012-01-30,0.0755
2012-01-31,-0.6033
2012-02-01,0.6829
2012-02-02,0.2261
2012-02-03,1.5038
2012-02-06,1.4815
2012-02-07,5.6204
2012-02-08,-0.7602
2012-02-09,-0.6964
2012-02-10,-4.2777
2012-02-13,0.8059
2012-02-14,-6.9767
2012-02-15,0.2344
2012-02-16,5.6118
2012-02-17,1.5497999999999998
2012-02-21,-5.0872
2012-02-22,-0.3828
2012-02-23,3.4589
2012-02-24,1.1887
2012-02-27,-2.3495
2012-02-28,-1.203
2012-02-29,-0.761
2012-03-01,0.8436
2012-03-02,-0.076
2012-03-05,0.0
2012-03-06,-3.3486000000000002
2012-03-07,2.126
2012-03-08,-1.2336
2012-03-09,-2.2639
2012-03-12,0.3994
2012-03-13,-0.6364
2012-03-14,-0.4003
2012-03-15,2.0096
2012-03-16,0.394
2012-03-19,-4.2386
2012-03-20,0.3279
2012-03-21,3.268
2012-03-22,-3.5601000000000003
2012-03-23,3.0353
2012-03-26,3.0255
2012-03-27,0.0773
2012-03-28,-1.7761
2012-03-29,-3.6164
2012-03-30,1.2235
2012-04-02,2.498
2012-04-03,0.5503
2012-04-04,-3.2056
2012-04-05,0.4847
2012-04-09,-1.3666
2012-04-10,-7.9055
2012-04-11,-3.4513
2012-04-12,-0.55
2012-04-13,-0.7373
2012-04-16,-1.9499
2012-04-17,1.6098
2012-04-18,-2.2367
2012-04-19,-0.1907
2012-04-20,1.6237
2012-04-23,0.188
2012-04-24,-1.97
2012-04-25,0.5742
2012-04-26,7.4215
2012-04-27,-0.3543
2012-04-30,2.2222
2012-05-01,4.9565
2012-05-02,0.1657
2012-05-03,-4.4665
2012-05-04,-2.0779
2012-05-07,1.2378
2012-05-08,1.8340999999999998
2012-05-09,2.6587
2012-05-10,2.5898
2012-05-11,0.7329
2012-05-14,1.4551
2012-05-15,1.1952
2012-05-16,-0.8661
2012-05-17,-8.1017
2012-05-18,-2.5065
2012-05-21,3.4574
2012-05-22,-0.5998
2012-05-23,4.0517
2012-05-24,0.9942
2012-05-25,3.3634
2012-05-29,2.4603
2012-05-30,-1.007
2012-05-31,-0.3912
2012-06-01,-2.121
2012-06-04,3.3708
2012-06-05,-4.8913
2012-06-06,-2.5305999999999997
2012-06-07,-0.9213
2012-06-08,-1.437
2012-06-11,-1.7153
2012-06-12,-2.5305
2012-06-13,0.7162
2012-06-14,-0.6222
2012-06-15,4.5617
2012-06-18,-0.3422
2012-06-19,3.6052
2012-06-20,1.4085
2012-06-21,-1.7974
2012-06-22,5.9068000000000005
2012-06-25,-2.1995
2012-06-26,-3.2129
2012-06-27,1.8256999999999999
2012-06-28,-4.4825
2012-06-29,3.7542999999999997
2012-07-02,5.2632
2012-07-03,1.875
2012-07-05,0.9202
2012-07-06,-2.7356
2012-07-09,1.6406
2012-07-10,1.2298
2012-07-11,-2.5057
2012-07-12,0.0779
2012-07-13,1.323
2012-07-16,0.0768
2012-07-17,3.2233
2012-07-18,-2.1561
2012-07-19,0.7599
2012-07-20,-0.3771
2012-07-23,-3.3308
2012-07-24,-1.1746
2012-07-25,3.645
2012-07-26,3.4404
2012-07-27,2.6608
2012-07-30,-4.0317
2012-07-31,-1.7254
2012-08-01,1.5267
2012-08-02,-26.6917
2012-08-03,0.9744
2012-08-06,-10.3098
2012-08-07,-1.4723
2012-08-08,-8.3908
2012-08-09,1.3801999999999999
2012-08-10,7.1782
2012-08-13,0.4619
2012-08-14,0.3448
2012-08-15,3.7801
2012-08-16,0.4415
2012-08-17,4.1758
2012-08-20,-0.7384
2012-08-21,2.9756
2012-08-22,-2.58
2012-08-23,-0.1059
2012-08-24,0.7423
2012-08-27,0.3158
2012-08-28,-0.5247
2012-08-29,0.3165
2012-08-30,0.2103
2012-08-31,0.6296
2012-09-04,3.3368
2012-09-05,-1.2109
2012-09-06,2.5536
2012-09-07,1.6932
2012-09-10,-3.428
2012-09-11,1.3185
2012-09-12,2.3023
2012-09-13,3.816
2012-09-14,5.0895
2012-09-17,-5.5605
2012-09-18,2.1842
2012-09-19,-2.1375
2012-09-20,1.7094
2012-09-21,0.9337
2012-09-24,-1.1101
2012-09-25,-6.3611
2012-09-26,0.1998
2012-09-27,4.8853
2012-09-28,-1.0456
2012-10-01,-1.8252000000000002
2012-10-02,2.4462
2012-10-03,-1.3372
2012-10-04,-3.7754
2012-10-05,0.503
2012-10-08,-6.9069
2012-10-09,-5.1573
2012-10-10,-1.9316
2012-10-11,-1.0405
2012-10-12,-6.7757
2012-10-15,3.1328
2012-10-16,0.729
2012-10-17,0.2413
2012-10-18,-0.361
2012-10-19,-6.5217
2012-10-22,4.1344
2012-10-23,0.8685
2012-10-24,-0.615
2012-10-25,-0.8663
2012-10-26,-1.7478
2012-10-31,-3.0496
2012-11-01,-1.8349
2012-11-02,-5.474
2012-11-05,2.5423999999999998
2012-11-06,1.1019
2012-11-07,-3.406
2012-11-08,-4.0903
2012-11-09,0.1471
2012-11-12,0.2937
2012-11-13,5.7101
2012-11-14,-14.1274
2012-11-15,-3.3871
2012-11-16,-0.1753
2012-11-19,8.7047
2012-11-20,-0.3077
2012-11-21,3.5494
2012-11-23,7.3025
2012-11-26,-1.3889
2012-11-27,0.1408
2012-11-28,-8.8608
2012-11-29,2.0062
2012-11-30,-1.6641
2012-12-03,-0.1596
2012-12-04,-3.5383
2012-12-05,-0.9585
2012-12-06,-0.8065
2012-12-07,-2.9268
2012-12-10,2.5126
2012-12-11,8.1699
2012-12-12,0.4532
2012-12-13,0.4511
2012-12-14,6.1377
2012-12-17,1.6925
2012-12-18,-2.2191
2012-12-19,-5.1064
2012-12-20,0.0
2012-12-21,-2.9895
2012-12-24,12.7889
2012-12-26,9.1761
2012-12-27,-3.3996
2012-12-28,0.2591
2012-12-31,4.0052
2013-01-02,0.3416
2013-01-03,2.7546
2013-01-04,3.622
2013-01-07,1.0392
2013-01-08,-1.3809
2013-01-09,1.9837
2013-01-10,-0.5721
2013-01-11,-1.0357
2013-01-14,-3.2558
2013-01-15,1.6827
2013-01-16,-4.0189
2013-01-17,-6.2808
2013-01-18,2.6281
2013-01-22,2.3175
2013-01-23,-2.0148
2013-01-24,-1.4049
2013-01-25,1.0363
2013-01-28,2.4359
2013-01-29,1.3767
2013-01-30,-5.5556
2013-01-31,3.0065
2013-02-01,1.2690000000000001
2013-02-04,-3.0075
2013-02-05,1.0336
2013-02-06,-1.9182000000000001
2013-02-07,-1.6949
2013-02-08,-0.5305
2013-02-11,0.8
2013-02-12,4.3651
2013-02-13,-6.8441
2013-02-14,-0.5442
2013-02-15,-5.8824
2013-02-19,-3.7791
2013-02-20,1.3595
2013-02-21,0.2981
2013-02-22,-1.6345
2013-02-25,-1.6616
2013-02-26,0.6144
2013-02-27,1.2214
2013-02-28,0.6033
2013-03-01,-3.8981
2013-03-04,0.78
2013-03-05,3.2508
2013-03-06,-0.7496
2013-03-07,1.9637
2013-03-08,2.5185
2013-03-11,6.7919
2013-03-12,2.5709999999999997
2013-03-13,-3.0343
2013-03-14,1.2245
2013-03-15,0.2688
2013-03-18,-0.134
2013-03-19,0.1342
2013-03-20,-0.8043
2013-03-21,4.5946
2013-03-22,-3.1008
2013-03-25,0.9333
2013-03-26,-0.2642
2013-03-27,2.1192
2013-03-28,-4.6693
2013-04-01,-1.3605
2013-04-02,3.4483
2013-04-03,-4.0
2013-04-04,2.0833
2013-04-05,-0.2721
2013-04-08,-1.7734999999999999
2013-04-09,0.8333
2013-04-10,1.1019
2013-04-11,0.8174
2013-04-12,-1.2162
2013-04-15,0.1368
2013-04-16,0.5464
2013-04-17,-1.0734
2013-04-18,0.9477
2013-04-19,0.5442
2013-04-22,1.8944999999999999
2013-04-23,8.4993
2013-04-24,1.224
2013-04-25,-6.2878
2013-04-26,-2.8387000000000002
2013-04-29,-1.1952
2013-04-30,-31.3172
2013-05-01,2.9354
2013-05-02,-49.6198
2013-05-03,-4.9056999999999995
2013-05-06,-7.1429
2013-05-07,5.1282
2013-05-08,1.626
2013-05-09,3.6
2013-05-10,5.7915
2013-05-13,-3.6496
2013-05-14,4.1667
2013-05-15,-1.0909
2013-05-16,3.3088
2013-05-17,7.1174
2013-05-20,-3.9867
2013-05-21,0.346
2013-05-22,-8.2759
2013-05-23,1.5038
2013-05-24,0.3704
2013-05-28,-1.107
2013-05-29,-3.3582
2013-05-30,1.9304999999999999
2013-05-31,-3.0303
2013-06-03,-0.3906
2013-06-04,-2.3529
2013-06-05,-4.0161
2013-06-06,0.0
2013-06-07,-2.0921
2013-06-10,8.1197
2013-06-11,9.8814
2013-06-12,-8.9928
2013-06-13,5.1383
2013-06-14,-2.2556
2013-06-17,1.9231
2013-06-18,-1.1320999999999999
2013-06-19,-2.6718
2013-06-20,-1.1764999999999999
2013-06-21,2.3810000000000002
2013-06-24,-5.814
2013-06-25,0.4115
2013-06-26,2.8689
2013-06-27,1.992
2013-06-28,-2.3437
2013-07-01,2.4
2013-07-02,-3.9063
2013-07-03,0.4065
2013-07-05,1.6194
2013-07-08,0.3984
2013-07-09,-2.3810000000000002
2013-07-10,1.2195
2013-07-11,2.008
2013-07-12,0.3937
2013-07-15,1.9607999999999999
2013-07-16,-0.3846
2013-07-17,-2.3166
2013-07-18,2.3715
2013-07-19,-3.0888
2013-07-22,0.0
2013-07-23,-1.992
2013-07-24,2.439
2013-07-25,0.3968
2013-07-26,-3.1621
2013-07-29,-0.4082
2013-07-30,0.4098
2013-07-31,-2.0408
2013-08-01,0.0
2013-08-02,2.5
2013-08-05,-3.252
2013-08-06,-2.521
2013-08-07,-2.1552
2013-08-08,-4.185
2013-08-09,-0.2299
2013-08-12,0.4608
2013-08-13,3.211
2013-08-14,1.7778
2013-08-15,-2.6201
2013-08-16,-2.4664
2013-08-19,-2.9885
2013-08-20,2.3697
2013-08-21,2.3148
2013-08-22,0.4525
2013-08-23,0.0
2013-08-26,-1.8018
2013-08-27,-2.7523
2013-08-28,-0.9434
2013-08-29,-0.4762
2013-08-30,1.4354
2013-09-03,-0.4717
2013-09-04,3.7915
2013-09-05,0.9132
2013-09-06,-0.4525
2013-09-09,0.0
2013-09-10,-1.3636
2013-09-11,-1.8433000000000002
2013-09-12,-1.8779
2013-09-13,0.9569
2013-09-16,-0.9479
2013-09-17,0.4785
2013-09-18,1.4285999999999999
2013-09-19,0.939
2013-09-20,-1.8605
2013-09-23,0.0
2013-09-24,-0.9479
2013-09-25,1.4354
2013-09-26,0.0
2013-09-27,-1.4151
2013-09-30,-1.4354
2013-10-01,0.9709
2013-10-02,-1.9231
2013-10-03,0.0
2013-10-04,3.4314
2013-10-07,1.4218
2013-10-08,-2.8037
2013-10-09,-0.9615
2013-10-10,1.9417
2013-10-11,0.9524
2013-10-14,-0.7075
2013-10-15,-1.1876
2013-10-16,2.4038
2013-10-17,3.2864
2013-10-18,-1.8182
2013-10-21,1.3889
2013-10-22,-0.9132
2013-10-23,0.4608
2013-10-24,5.0459
2013-10-25,-1.31
2013-10-28,-4.8673
2013-10-29,-0.4651
2013-10-30,-1.8692
2013-10-31,-1.4285999999999999
2013-11-01,0.0
2013-11-04,2.4154999999999998
2013-11-05,-2.3585
2013-11-06,-0.9662
2013-11-07,0.9756
2013-11-08,-1.9324
2013-11-11,0.4926
2013-11-12,-1.4706000000000001
2013-11-13,0.0
2013-11-14,3.9801
2013-11-15,-2.3923
2013-11-18,-0.4902
2013-11-19,-1.4778
2013-11-20,-1.0
2013-11-21,-0.5051
2013-11-22,1.0152
2013-11-25,5.5276
2013-11-26,-3.3333
2013-11-27,4.9261
2013-11-29,-0.4695
2013-12-02,0.4717
2013-12-03,-4.6948
2013-12-04,-0.4926
2013-12-05,0.495
2013-12-06,0.4926
2013-12-09,-0.4902
2013-12-10,-1.4778
2013-12-11,-2.5
2013-12-12,-3.5897
2013-12-13,-9.0426
2013-12-16,-1.7544
2013-12-17,-3.5714
2013-12-18,0.0
2013-12-19,-0.6173
2013-12-20,4.9689
2013-12-23,-1.7751000000000001
2013-12-24,0.6024
2013-12-26,-1.7964
2013-12-27,-1.2195
2013-12-30,8.0247
2013-12-31,4.5714
2014-01-02,-1.6393
2014-01-03,2.7778
2014-01-06,-2.7027
2014-01-07,-1.1111
2014-01-08,0.0
2014-01-09,1.1236
2014-01-10,1.6667
2014-01-13,0.0
2014-01-14,1.0929
2014-01-15,6.4865
2014-01-16,2.0305
2014-01-17,-0.4975
2014-01-21,-1.5
2014-01-22,1.5228000000000002
2014-01-23,-0.5
2014-01-24,0.0
2014-01-27,-4.5226
2014-01-28,-2.6316
2014-01-29,-4.3243
2014-01-30,-5.6497
2014-01-31,-1.1976
2014-02-03,-2.4242
2014-02-04,0.6211
2014-02-05,-0.6173
2014-02-06,1.8634
2014-02-07,1.8293
2014-02-10,1.7964
2014-02-11,2.9412000000000003
2014-02-12,-0.5714
2014-02-13,0.5747
2014-02-14,1.7143000000000002
2014-02-18,3.9326
2014-02-19,0.0
2014-02-20,0.0
2014-02-21,2.1622
2014-02-24,-0.5291
2014-02-25,2.1277
2014-02-26,-2.0833
2014-02-27,3.1915
2014-02-28,-3.6082
2014-03-03,-0.5348
2014-03-04,2.6882
2014-03-05,-1.5707
2014-03-06,0.0
2014-03-07,1.0638
2014-03-10,1.5789
2014-03-11,-4.1451
2014-03-12,2.7027
2014-03-13,-4.7368
2014-03-14,-6.0773
2014-03-17,-0.5882
2014-03-18,0.5917
2014-03-19,0.0
2014-03-20,-1.7647
2014-03-21,7.1856
2014-03-24,-6.1453
2014-03-25,-1.7856999999999998
2014-03-26,-3.0303
2014-03-27,-2.5
2014-03-28,-3.2051
2014-03-31,-0.9934
2014-04-01,3.6789
2014-04-02,-3.2258
2014-04-03,0.0
2014-04-04,-4.6667
2014-04-07,-4.1958
2014-04-08,10.219
2014-04-09,0.6623
2014-04-10,-4.6053
2014-04-11,0.0
2014-04-14,-4.1379
2014-04-15,-2.1583
2014-04-16,2.2059
2014-04-17,-3.5971
2014-04-21,-0.7463
2014-04-22,6.015
2014-04-23,-5.6738
2014-04-24,0.7519
2014-04-25,-2.9851
2014-04-28,-4.6154
2014-04-29,1.6129
2014-04-30,-2.3810000000000002
2014-05-01,0.813
2014-05-02,-0.8065
2014-05-05,0.813
2014-05-06,-3.2258
2014-05-07,-4.1667
2014-05-08,-4.3478
2014-05-09,7.2727
2014-05-12,2.5423999999999998
2014-05-13,-1.6529
2014-05-14,-2.521
2014-05-15,-4.3103
2014-05-16,1.8018
2014-05-19,2.6549
2014-05-20,-4.3103
2014-05-21,0.0
2014-05-22,-3.6036
2014-05-23,0.0
2014-05-27,0.0
2014-05-28,0.9346
2014-05-29,3.7037
2014-05-30,-0.8929
2014-06-02,-1.8018
2014-06-03,-4.5872
2014-06-04,-1.9231
2014-06-05,0.9804
2014-06-06,-0.9709
2014-06-09,7.8431
2014-06-10,12.7273
2014-06-11,0.8065
2014-06-12,-3.2
2014-06-13,-1.6529
2014-06-16,17.647100000000002
2014-06-17,11.4286
2014-06-18,1.2821
2014-06-19,-0.6329
2014-06-20,-2.5478
2014-06-23,-0.6536
2014-06-24,3.6184
2014-06-25,0.3175
2014-06-26,3.7975
2014-06-27,4.878
2014-06-30,6.3953
2014-07-01,-1.0929
2014-07-02,-1.6575
2014-07-03,0.5618
2014-07-07,-8.3799
2014-07-08,-9.7561
2014-07-09,0.0
2014-07-10,-5.4054
2014-07-11,0.0
2014-07-14,0.7143
2014-07-15,-9.9291
2014-07-16,-3.1496
2014-07-17,-4.065
2014-07-18,1.6949
2014-07-21,0.0
2014-07-22,-0.8333
2014-07-23,0.0
2014-07-24,1.6806999999999999
2014-07-25,3.3058
2014-07-28,1.6
2014-07-29,-0.7874
2014-07-30,2.3810000000000002
2014-07-31,-2.3256
2014-08-01,-2.3810000000000002
2014-08-04,-3.252
