ticker,SOBS US Equity
2003-10-22,2.8169
2003-10-31,-2.7397
2003-11-04,7.0423
2003-11-07,-4.6053
2003-12-11,0.0
2003-12-12,1.3793
2004-01-06,2.5850999999999997
2004-01-08,5.2667
2004-01-12,-1.8366
2004-01-15,1.2903
2004-01-23,-3.1847
2004-01-27,3.9474
2004-02-06,1.2658
2004-02-12,0.625
2004-02-20,0.6211
2004-03-10,2.4691
2004-03-12,0.3012
2004-03-15,0.3003
2004-03-23,0.5988
2004-03-25,0.5952
2004-04-02,25.0297
2004-04-14,-17.3397
2004-05-25,16.092
2004-05-26,0.0
2004-06-03,3.9604
2004-06-08,4.7619
2004-06-17,9.0909
2004-06-18,0.0
2004-06-24,8.3333
2004-06-25,0.0
2004-07-13,7.9581
2004-07-27,0.0143
2004-07-28,-2.871
2004-07-29,0.0
2004-07-30,2.9412000000000003
2004-08-02,2.8571
2004-08-04,-3.4722
2004-08-05,0.0
2004-08-06,0.0
2004-08-09,0.0
2004-08-10,-0.7194
2004-08-13,1.4493
2004-08-16,2.8571
2004-08-18,-0.0694
2004-08-19,-0.6254
2004-09-03,-3.4965
2004-09-08,0.0
2004-09-09,5.0725
2004-09-14,0.0
2004-09-23,-2.069
2004-09-27,0.0
2004-09-28,4.9296
2004-10-20,-4.4929
2004-10-21,4.2254
2004-10-25,-4.0541
2004-10-26,2.8169
2004-10-28,-4.1096
2004-10-29,0.0
2004-11-01,-1.4285999999999999
2004-11-03,5.7971
2004-11-11,1.3699
2004-11-23,0.0
2004-12-01,1.0135
2004-12-03,-1.0033
2004-12-06,0.9459
2004-12-08,-0.6024
2004-12-09,-0.3367
2004-12-10,0.9459
2004-12-14,-0.2677
2004-12-16,0.0
2004-12-23,-2.0134
2005-01-04,0.3023
2005-01-06,4.1781
2005-01-07,-2.0381
2005-01-25,0.6711
2005-01-26,-2.6667
2005-02-03,2.7397
2005-02-14,0.0
2005-02-15,-1.3333
2005-02-17,1.3514
2005-02-28,1.2
2005-03-01,-1.5152
2005-03-04,4.3478
2005-03-21,2.2436
2005-03-24,-0.3135
2005-04-07,-3.1447
2005-04-08,1.2987
2005-05-17,-3.6237
2005-05-19,4.0
2005-05-20,0.0
2005-05-25,-2.5641
2005-05-26,0.0
2005-05-31,0.0
2005-06-01,2.6316
2005-06-02,2.5
2005-06-07,-1.5009000000000001
2005-06-14,-2.8571
2005-06-17,-0.3268
2005-06-20,-0.9836
2005-06-21,1.2583
2005-06-22,-0.9156
2005-06-23,0.6601
2005-06-24,-1.6393
2005-06-28,-0.6667
2005-06-29,0.9128
2005-06-30,0.6667
2005-07-01,-0.7285
2005-07-05,0.0
2005-07-06,-0.6004
2005-07-08,-1.3423
2005-07-11,1.7006999999999999
2005-07-13,-0.3344
2005-07-14,0.3356
2005-08-02,-1.0033
2005-08-03,2.027
2005-08-04,-0.6623
2005-08-11,-1.6
2005-08-12,1.355
2005-08-29,-0.0668
2005-08-31,0.0
2005-09-07,-1.6054
2005-09-15,-0.4079
2005-09-19,0.0
2005-09-21,1.7065000000000001
2005-09-22,-1.6779
2005-09-30,-0.3413
2005-10-04,-0.6849
2005-10-05,-2.069
2005-10-06,0.4648
2005-10-12,-1.6162999999999998
2005-10-13,-1.4285999999999999
2005-10-14,1.3043
2005-10-21,-2.5751
2005-10-24,-1.6153
2005-10-25,-1.4925
2005-10-26,-1.5152
2005-10-27,-1.5385
2005-10-28,1.9531
2005-10-31,-4.9808
2005-11-01,0.0
2005-11-02,0.0
2005-11-03,0.0
2005-11-07,-1.6129
2005-11-08,2.459
2005-11-09,0.0
2005-11-10,0.0
2005-11-11,0.0
2005-11-15,0.4
2005-11-16,0.0
2005-11-17,-0.3984
2005-11-18,2.4
2005-11-21,0.0
2005-11-29,-1.5625
2005-12-07,-0.0794
2005-12-16,-1.5886
2005-12-20,-1.5335
2005-12-27,0.4098
2006-01-03,-0.0492
2006-01-06,-1.6393
2006-01-11,-4.1667
2006-01-12,-0.8696
2006-01-13,-1.7544
2006-01-19,0.8929
2006-01-20,-0.885
2006-01-31,-0.625
2006-02-02,1.5274
2006-02-07,0.0
2006-02-15,-1.7699
2006-02-21,-1.982
2006-02-23,-0.7353
2006-03-01,2.7778
2006-03-03,-2.7027
2006-03-06,0.1852
2006-03-13,-3.4196
2006-03-14,3.3493
2006-03-15,-3.2407
2006-03-21,1.4354
2006-03-24,0.3788
2006-03-27,0.9434
2006-03-29,-2.8037
2006-04-03,-1.9231
2006-04-05,1.9607999999999999
2006-04-18,0.0
2006-04-19,0.0
2006-04-20,0.4808
2006-04-21,-0.4785
2006-04-25,0.9615
2006-05-08,2.8571
2006-05-17,-3.7037
2006-05-18,-2.8846
2006-05-23,0.9901
2006-05-24,0.0
2006-05-26,1.9607999999999999
2006-06-01,-1.9231
2006-06-14,0.0
2006-06-16,-1.9607999999999999
2006-06-26,0.0
2006-06-28,0.0
2006-06-29,-4.6
2006-06-30,-3.1579
2006-07-03,-1.087
2006-07-05,4.3956
2006-07-06,3.1579
2006-07-07,-3.0612
2006-07-10,1.0526
2006-07-11,4.1667
2006-07-13,2.0
2006-07-21,0.9804
2006-08-07,0.9709
2006-08-16,0.0
2006-08-22,-1.9231
2006-08-23,-1.9607999999999999
2006-08-25,-2.2
2006-08-28,4.2945
2006-08-29,0.0
2006-08-31,0.0
2006-09-06,0.9804
2006-09-07,0.0
2006-09-08,-6.7961
2006-09-11,4.1667
2006-09-12,0.0
2006-09-13,0.0
2006-09-19,4.0
2006-09-20,0.0
2006-09-21,-1.9231
2006-09-22,1.9607999999999999
2006-09-25,0.0
2006-10-05,-3.4615
2006-10-09,0.0
2006-10-12,-2.0
2006-10-13,4.0816
2006-10-18,1.9607999999999999
2006-10-26,-1.9231
2006-11-07,-1.9607999999999999
2006-11-10,3.0
2006-11-21,2.7184
2006-11-30,-0.2836
2006-12-11,-1.4218
2006-12-12,1.4423
2006-12-18,-1.4218
2006-12-21,0.0
2006-12-22,0.0
2006-12-29,0.4249
2007-01-09,13.461500000000001
2007-02-13,-5.0847
2007-02-26,-5.2679
2007-03-12,-0.0943
2007-03-20,-1.8868
2007-03-21,0.0
2007-05-01,-3.4563
2007-05-04,3.0
2007-05-07,0.0
2007-05-24,1.4563
2007-05-29,-0.4785
2007-06-04,-0.4808
2007-06-11,0.4831
2007-06-29,-6.3526
2007-07-02,3.0928
2007-07-09,0.0
2007-07-17,-2.6
2007-07-20,2.6694
2007-07-24,0.0
2007-07-31,-2.6
2007-08-01,2.0534
2007-08-20,0.6036
2007-08-28,0.5
2007-10-03,-0.0799
2007-10-11,-5.8
2007-10-18,-0.2123
2007-10-22,-4.7021
2007-10-23,-0.6475
2007-10-24,0.0
2007-11-05,-8.8764
2007-11-06,10.9741
2007-11-07,0.0
2007-11-27,-1.1111
2007-12-04,0.5618
2007-12-10,0.5587
2007-12-12,-0.5556
2007-12-14,2.7933
2007-12-27,-2.7174
2007-12-31,0.5166
2008-01-08,0.0
2008-01-22,-3.9106
2008-01-23,0.0
2008-01-29,3.4884
2008-01-30,-1.1236
2008-02-14,-2.2727
2008-02-19,0.0
2008-02-20,0.0
2008-03-04,-6.9767
2008-03-11,3.875
2008-03-14,-2.5271
2008-04-04,-4.7915
2008-04-07,0.0
2008-04-08,1.6949
2008-04-15,-5.1282
2008-04-21,-2.7027
2008-04-23,2.7778
2008-04-24,-5.2703
2008-04-25,14.6933
2008-05-06,-10.3234
2008-05-12,0.0
2008-05-13,-0.1387
2008-05-19,4.1667
2008-06-13,0.0
2008-06-17,-3.2
2008-06-20,-10.7438
2008-07-01,0.9944
2008-07-29,-2.3077
2008-07-30,0.1575
2008-07-31,-4.0881
2008-08-01,-1.6066
2008-08-05,-0.0333
2008-08-06,0.0
2008-08-11,10.8333
2008-08-12,-9.7744
2008-08-20,0.1667
2008-08-21,4.8253
2008-08-25,1.5873
2008-08-28,-9.375
2008-09-02,0.0
2008-09-05,-3.4483
2008-09-11,-1.7856999999999998
2008-09-16,-11.0909
2008-09-18,-1.8405
2008-09-19,4.1667
2008-09-22,11.0
2008-10-08,0.0
2008-10-16,-16.0915
2008-10-20,0.0
2008-10-21,25.5411
2008-10-22,-0.8621
2008-10-23,-0.8696
2008-11-11,8.7719
2008-11-13,-8.7097
2008-11-14,-16.9611
2008-11-25,7.4468
2008-12-10,1.9802
2009-01-08,-2.9126
2009-01-09,-11.0
2009-01-16,3.3708
2009-02-18,0.0
2009-03-26,9.8418
2009-03-30,-6.0153
2009-04-28,-1.2027
2009-05-04,0.0
2009-05-05,8.6957
2009-05-06,28.0
2009-05-07,-17.1875
2009-05-14,-2.8302
2009-05-18,-12.0388
2009-05-19,13.6865
2009-05-21,7.767
2009-05-29,-7.2072
2009-06-03,0.9709
2009-06-19,-12.8846
2009-06-25,9.2715
2009-06-29,-8.1616
2009-07-24,1.1111
2009-07-28,-1.0989
2009-07-31,8.8889
2009-08-06,0.0
2009-08-18,-6.1224
2009-09-08,0.0435
2009-09-10,-0.0435
2009-09-28,1.087
2009-10-05,-1.9983
2009-10-19,1.9504000000000001
2009-10-20,0.0
2009-10-27,3.2609
2009-11-05,2.1053
2009-11-09,-2.6804
2009-11-18,0.0
2009-11-23,2.7542
2009-11-25,-2.6804
2009-12-03,0.0
2009-12-10,1.0593
2009-12-11,-1.0482
2009-12-16,0.0
2009-12-23,48.3051
2009-12-30,-30.5714
2010-01-04,-2.8807
2010-01-05,2.161
2010-02-16,-0.4193
2010-03-29,0.2105
2010-04-01,4.2017
2010-04-23,2.8094
2010-04-30,-0.9901
2010-05-06,4.0
2010-05-20,0.0
2010-05-21,-7.5
2010-06-03,0.8316
2010-06-09,3.0928
2010-06-10,-3.0
2010-07-09,5.1645
2010-07-15,-5.9406
2010-07-28,1.4737
2010-08-31,1.6598000000000002
2010-09-02,-1.0204
2010-09-09,0.0
2010-09-13,0.0
2010-10-12,0.3748
2010-10-15,-1.4523
2010-11-03,0.0
2010-11-15,-1.0526
2010-11-16,-1.9149
2010-11-18,1.9523000000000001
2010-11-30,-2.1277
2010-12-02,1.087
2010-12-03,-2.1505
2010-12-06,0.0
2010-12-09,-1.0989
2010-12-14,-1.1111
2010-12-15,0.0
2010-12-16,-1.1236
2010-12-21,0.2273
2010-12-23,0.907
2010-12-27,-1.1236
2010-12-29,-6.1364
2010-12-30,4.2615
2011-01-03,0.7059
2011-01-07,0.4673
2011-01-10,2.3256
2011-01-12,-2.2727
2011-01-14,2.3256
2011-01-19,0.6818
2011-01-20,1.5800999999999998
2011-01-21,5.5556
2011-01-24,1.0526
2011-01-25,4.1667
2011-01-28,8.0
2011-02-01,-7.4074
2011-02-02,-3.0
2011-02-03,0.4124
2011-02-04,0.616
2011-02-11,0.4082
2011-02-22,-1.2195
2011-02-24,0.0
2011-03-02,0.2058
2011-03-07,0.2053
2011-03-22,-0.2049
2011-03-25,0.0
2011-04-26,5.8530999999999995
2011-05-02,5.8824
2011-05-03,-4.5926
2011-05-06,14.5186
2011-05-12,1.6949
2011-05-16,-10.8333
2011-06-01,-3.6635999999999997
2011-06-22,1.4746000000000001
2011-06-23,0.0
2011-07-07,0.5021
2011-07-11,1.4604
2011-07-13,0.0
2011-07-27,0.3788
2011-08-01,0.3774
2011-08-02,0.0
2011-08-04,-2.2556
2011-08-11,1.9231
2011-09-01,-2.6414999999999997
2011-09-02,0.0
2011-09-06,0.0
2011-09-19,0.1938
2011-09-21,6.9632
2011-09-29,-5.0271
2011-09-30,-1.5385
2011-10-03,-0.3906
2011-10-04,0.0
2011-10-06,0.3922
2011-10-07,0.0
2011-10-11,0.0
2011-10-12,0.0
2011-10-25,-0.7812
2011-10-27,-1.5748
2011-11-01,0.0
2011-11-08,4.0
2011-11-14,-3.8462
2011-11-15,0.0
2011-11-16,-7.0
2011-11-17,2.1505
2011-11-18,1.0526
2011-11-21,-0.4167
2011-11-30,-3.7657
2011-12-01,-4.1304
2011-12-07,8.8435
2011-12-09,-4.1667
2011-12-12,-2.1739
2011-12-14,-1.3333
2011-12-15,-3.1532
2011-12-16,1.1628
2011-12-21,3.4483
2011-12-27,6.6667
2011-12-28,-11.4583
2011-12-30,8.2353
2012-01-06,12.1865
2012-01-12,0.0
2012-01-17,-5.8824
2012-01-19,-8.2917
2012-01-23,11.313
2012-01-31,-4.0816
2012-02-13,0.0
2012-02-15,-2.1277
2012-02-21,4.3478
2012-02-27,0.0
2012-03-01,2.0833
2012-03-14,-5.9184
2012-03-20,6.2907
2012-03-23,-5.102
2012-04-02,2.2628
2012-04-03,0.0
2012-04-04,1.0638
2012-04-05,3.1579
2012-04-09,-1.0204
2012-04-11,-2.0619
2012-04-12,0.0
2012-04-17,0.0
2012-04-24,6.3158
2012-04-27,0.0396
2012-05-01,0.5542
2012-05-08,0.3937
2012-05-09,0.9804
2012-05-10,0.5825
2012-05-14,2.3166
2012-05-21,-1.8868
2012-05-22,0.0
2012-05-25,-0.9615
2012-05-30,0.0
2012-05-31,0.9709
2012-06-01,-0.3846
2012-06-15,0.7722
2012-06-20,0.3831
2012-06-21,-0.7634
2012-06-28,1.0493999999999999
2012-07-06,1.5385
2012-07-13,0.3788
2012-07-24,0.3774
2012-07-30,1.5038
2012-08-01,0.0
2012-08-02,-1.8519
2012-09-04,2.3019
2012-09-05,-0.4058
2012-09-07,0.037
2012-09-11,-0.037
2012-09-21,0.0
2012-09-24,0.0
2012-09-25,0.9259
2012-10-01,0.4818
2012-10-05,1.4386
2012-10-11,-0.6545
2012-11-06,-0.9883
2012-11-09,-0.1848
2012-11-14,-3.7037
2012-11-15,1.9231
2012-11-16,-1.8868
2012-11-21,1.9231
2012-11-26,0.3774
2012-11-30,1.5038
2012-12-05,1.0857
2012-12-07,0.037
2012-12-21,0.037
2012-12-24,0.0
2012-12-26,0.0
2012-12-27,1.7765
2012-12-31,-1.8182
2013-01-02,1.8519
2013-01-03,0.0
2013-01-04,-1.8182
2013-01-07,0.0
2013-01-08,0.0
2013-01-14,0.0
2013-01-15,0.0
2013-01-16,0.0
2013-01-17,0.0
2013-01-18,0.0
2013-01-22,-1.6667
2013-01-23,1.6949
2013-01-31,0.9259
2013-02-04,0.0
2013-02-08,-0.9174
2013-02-12,0.0
2013-02-14,3.7037
2013-02-15,0.8929
2013-02-19,0.0
2013-02-21,0.0
2013-02-26,-0.531
2013-03-05,0.5338
2013-03-06,1.5929
2013-03-08,1.0453
2013-03-13,0.0
2013-03-15,1.7241
2013-03-19,-4.7458
2013-03-20,0.0
2013-03-21,0.0
2013-03-22,0.8897
2013-03-27,-0.2494
2013-03-28,0.1786
2013-04-02,3.3868
2013-04-04,-3.1034
2013-04-09,0.0
2013-04-11,0.1779
2013-04-15,-0.1776
2013-04-16,-0.1779
2013-04-17,0.0
2013-04-19,0.9982
2013-04-22,-0.0353
2013-04-25,0.0
2013-04-29,0.6356
2013-04-30,-0.6316
2013-05-06,0.0353
2013-05-08,0.0706
2013-05-10,1.2346
2013-05-14,-2.2648
2013-05-15,1.6042999999999998
2013-05-21,0.0
2013-05-23,-0.7018
2013-05-24,1.6961
2013-05-30,-0.9729
2013-06-05,0.1754
2013-06-06,0.9807
2013-06-10,-1.1446
2013-06-11,1.5789
2013-06-12,-0.8636
2013-06-13,0.8711
2013-06-14,-0.6908
2013-06-17,1.0087
2013-06-24,-0.1377
2013-06-25,1.0
2013-07-08,-0.0345
2013-07-12,1.7241
2013-07-16,0.3051
2013-07-17,0.1352
2013-07-19,0.0675
2013-07-24,0.1686
2013-07-25,-0.3367
2013-07-26,-1.1824
2013-08-05,0.8547
2013-08-07,2.5423999999999998
2013-08-20,-0.8264
2013-08-30,3.3333
2013-09-03,0.8065
2013-09-09,-3.04
2013-09-13,-0.9901
2013-09-16,0.8333
2013-09-19,0.1653
2013-10-01,1.7988
2013-10-04,-0.4908
2013-10-08,1.6113
2013-10-14,0.0
2013-11-12,-1.6181
2013-11-13,0.9868
2013-11-18,0.0977
2013-11-26,0.2278
2013-12-02,-0.3571
2013-12-03,0.0
2013-12-04,0.3584
2013-12-17,0.6494
2013-12-18,-2.2580999999999998
2013-12-26,0.9901
2014-01-02,0.9568
2014-01-06,-0.9804
2014-01-14,2.3102
2014-01-23,-0.8065
2014-01-27,-0.4878
2014-01-29,3.7582
2014-02-03,-2.3622
2014-02-13,3.2258
2014-02-18,-3.125
2014-02-19,1.0
2014-03-03,0.0
2014-03-12,0.6068
2014-03-20,0.3175
2014-03-25,5.2215
2014-03-31,1.6383
2014-04-02,0.0
2014-04-07,0.0
2014-04-08,0.0
2014-04-11,-0.7463
2014-04-16,0.6015
2014-04-17,0.1495
2014-04-21,0.0
2014-04-22,-1.4925
2014-04-23,1.5152
2014-04-29,0.7463
2014-04-30,0.0
2014-05-05,0.0
2014-05-07,-0.6815
2014-05-12,0.2387
2014-05-14,0.5952
2014-05-27,0.5917
2014-05-28,0.0
2014-06-12,2.9412000000000003
2014-06-13,2.8571
2014-07-09,-1.9882
2014-07-18,5.0
2014-08-13,0.6803
2014-08-29,-4.3243
2014-09-09,-1.1299
2014-09-10,2.8571
2014-09-16,-4.5833
2014-09-17,-2.9112
2014-09-18,4.9475
2014-09-24,2.1429
2014-09-29,0.8112
2014-10-06,-7.6923
2014-10-07,0.0
2014-10-08,0.0
2014-10-09,1.0
2014-10-10,5.0105
2014-10-14,2.1429
2014-10-24,-7.4965
2014-10-27,1.1491
2014-10-28,-0.568
2014-10-30,0.9922
2014-10-31,0.0595
2014-11-03,0.0
2014-11-05,0.0595
2014-11-06,12.9944
2014-11-20,0.0
2014-11-21,-2.6316
2014-12-02,-2.7027
2014-12-03,0.0
2014-12-11,0.0
2014-12-12,-2.7778
2014-12-16,-4.2857
2014-12-19,0.0
2014-12-24,0.0
2014-12-29,0.0
2014-12-31,0.271
2015-01-21,0.991
2015-01-27,-1.576
2015-01-29,-1.2085
2015-01-30,0.0
2015-02-04,0.9174
2015-02-09,0.0
2015-02-25,0.0
2015-02-26,0.0
2015-03-02,0.0
2015-03-03,0.9091
2015-03-05,1.1997
2015-03-06,-1.4822
2015-03-09,0.0
2015-03-10,0.0
2015-03-11,-0.3012
2015-03-12,1.0574
2015-03-17,1.4948000000000001
2015-03-18,0.1473
2015-03-20,5.8824
2015-03-25,0.0
2015-04-16,-1.9607999999999999
2015-04-17,0.0
2015-04-23,-1.4285999999999999
2015-04-24,-1.4493
2015-04-27,2.9412000000000003
2015-05-18,8.5714
2015-05-20,-2.6316
2015-06-11,0.0
2015-06-29,0.0
2015-07-27,-1.9074
2015-08-03,2.0833
2015-08-05,-4.7619
2015-08-06,10.7143
2015-08-07,-9.6774
2015-08-10,0.8571
2015-08-11,3.3989
2015-08-19,-2.4653
2015-08-25,0.0
2015-08-27,0.4106
2015-08-28,-0.409
2015-08-31,0.0
2015-09-01,0.0
2015-09-08,6.7416
2015-09-10,0.0
2015-09-17,-2.6316
2015-09-23,-2.5676
2015-09-25,0.0
2015-09-28,0.8322
2015-09-30,-0.8322
2015-10-05,-0.6993
2015-10-06,0.0
2015-10-14,-1.4085
2015-10-15,0.0
2015-10-16,0.0
2015-10-23,0.0
2015-11-03,0.0
2015-11-04,1.4285999999999999
2015-11-10,0.0
2015-11-11,1.3803
2015-11-12,-0.5279
2015-11-19,-0.1397
2015-11-23,-1.8182
2015-11-24,0.5698
2015-11-27,-0.5666
2015-12-02,0.0
2015-12-08,0.8547
2015-12-10,0.2825
2015-12-11,-0.2817
2015-12-14,-0.8475
2015-12-18,0.7123
2015-12-21,0.0
2015-12-23,0.0
2015-12-28,-0.6789
2015-12-29,0.826
2015-12-30,0.0
2016-01-14,-0.2849
2016-01-21,-1.1143
2016-01-25,-1.1846
2016-01-26,0.0
2016-01-29,-0.5848
2016-02-09,2.2059
2016-02-11,-0.0288
2016-02-23,-0.6908
2016-03-03,-2.6087
2016-03-04,1.5625
2016-03-11,3.0769
2016-03-24,-1.4925
2016-04-01,0.9483
2016-04-07,6.3636
2016-04-08,-5.9829
2016-04-11,3.0303
2016-04-14,0.0
2016-04-18,-0.7353
2016-04-22,0.7407
2016-04-25,1.4706000000000001
2016-04-26,1.7391
2016-04-27,-0.2849
2016-05-03,-2.8571
2016-05-06,-2.9412000000000003
2016-05-12,0.0
2016-05-13,3.0303
2016-05-17,0.0
2016-05-23,0.0
2016-05-27,-0.0294
2016-06-03,-3.9423
2016-06-06,2.4502
2016-06-13,-1.3453
2016-06-17,0.0
2016-06-20,0.0
2016-06-27,-0.7576
2016-06-29,0.9466
2016-07-05,0.0
2016-07-11,0.7634
2016-07-12,1.5152
2016-07-13,-0.7463
2016-07-15,0.7519
2016-07-20,-0.597
2016-07-22,0.0
2016-07-25,0.4505
2016-07-27,-0.4484
2016-07-28,0.2637
2016-07-29,1.0848
2016-08-08,-2.2222
2016-08-10,0.0
2016-08-11,0.0
2016-08-15,0.0
2016-08-16,-0.7576
2016-08-17,0.0
2016-08-25,2.2595
2016-08-31,-0.0597
2016-09-01,-0.6573
2016-09-02,0.6617
2016-09-12,-2.1512000000000002
2016-09-13,-0.3969
2016-09-14,0.3985
2016-09-16,-0.3969
2016-09-26,0.0
2016-09-27,0.0
2016-10-10,2.9093
2016-10-12,1.5638999999999998
2016-10-13,-0.2073
2016-10-14,-3.1157
2016-10-19,5.5743
2016-10-20,-0.3481
2016-10-31,0.0
2016-11-04,-3.2023
2016-11-08,0.0
2016-11-10,0.7218
2016-11-11,0.0299
2016-11-15,0.0
2016-11-16,0.7463
2016-11-21,3.1111
2016-11-23,-2.2989
2016-11-29,0.0
2016-11-30,2.9412000000000003
2016-12-07,1.4285999999999999
2016-12-19,-1.4085
2016-12-20,0.0
2016-12-21,2.1429
2016-12-23,1.3986
2016-12-27,1.3793
2016-12-30,1.5368
2017-01-03,2.7027
2017-01-04,-5.1316
2017-01-05,1.2483
2017-01-17,0.274
2017-01-20,0.0
2017-01-23,0.0
2017-01-24,1.0929
2017-01-26,-1.8919000000000001
2017-02-01,0.9642
2017-02-02,0.955
2017-02-10,0.027
2017-02-21,0.1351
2017-02-28,0.3778
2017-03-01,0.0027
2017-03-02,0.4005
2017-03-03,-0.241
2017-03-06,0.0
2017-03-10,0.1074
2017-03-13,0.5362
2017-03-14,1.3333
2017-03-15,0.0
2017-03-16,0.1579
2017-03-21,5.0972
2017-03-22,-4.125
2017-03-27,4.3025
2017-03-29,0.8
2017-04-03,-0.625
2017-04-05,-1.8868
2017-04-17,-2.4103
2017-04-18,0.8408
2017-04-19,-0.9901
2017-04-21,0.0
2017-05-15,0.5263
2017-05-16,-2.4869
2017-05-24,2.0134
2017-05-25,0.0
2017-05-30,1.3158
2017-06-05,1.2987
2017-06-08,0.0
2017-06-12,0.641
2017-06-20,-1.5287
2017-06-21,0.0
2017-06-23,2.1992
2017-06-27,1.2658
2017-07-06,2.0665
2017-07-13,0.1235
2017-07-14,1.1097
2017-07-17,0.0
2017-07-24,0.0
2017-07-25,0.0
2017-07-27,0.0
2017-07-31,0.0732
2017-08-01,0.0487
2017-08-11,0.2436
2017-08-24,1.4581
2017-08-30,0.0
2017-09-06,1.7964
2017-09-08,-0.5882
2017-09-11,-2.9586
2017-09-12,1.8293
2017-09-19,0.5988
2017-09-22,-4.1667
2017-09-26,2.4845
2017-10-02,-4.1046
2017-10-03,-0.1019
2017-10-10,2.1015
2017-10-16,-0.0849
2017-10-19,0.625
2017-10-23,-0.3727
2017-10-24,0.1247
2017-10-26,0.0
2017-10-27,0.2491
2017-10-30,2.1304
2017-10-31,0.894
2017-11-03,0.6329
2017-11-07,-1.8868
2017-11-10,1.2821
2017-11-13,0.0
2017-11-14,-0.7595
2017-11-16,0.0
2017-11-17,0.0
2017-11-22,0.0
2017-11-27,0.1276
2017-11-29,0.1274
2017-11-30,-0.2545
2017-12-01,0.7653
2017-12-07,0.5063
2017-12-11,-0.5038
2017-12-12,0.5063
2017-12-14,0.0
2017-12-15,0.7557
2017-12-18,0.625
2017-12-19,-0.6211
2017-12-20,0.625
2017-12-21,-0.6211
2017-12-22,0.0
2017-12-26,0.0
2017-12-28,0.05
2018-01-09,-0.7557
2018-01-12,2.9188
2018-01-16,-1.3564
2018-01-17,0.0
2018-01-19,0.875
2018-01-22,-0.8922
2018-01-25,-0.05
2018-01-26,0.5754
2018-01-29,0.0746
2018-01-30,0.0497
2018-02-02,-2.1118
2018-02-06,-0.1269
2018-02-07,0.3812
2018-02-12,-0.5063
2018-02-13,-0.1272
2018-02-14,-0.1274
2018-02-15,0.5102
2018-02-23,1.1421000000000001
2018-02-26,0.0
2018-03-02,0.3764
2018-03-08,0.0
2018-04-10,2.5208
2018-04-11,-2.8276
2018-04-16,1.5941
2018-04-19,0.0
2018-04-25,0.0
2018-04-26,-0.1245
2018-04-27,0.1247
2018-05-07,-0.3736
2018-05-09,0.25
2018-05-15,-0.2444
2018-05-22,-0.13
2018-05-24,-0.1001
2018-05-25,0.6014
2018-05-31,0.1245
2018-06-01,0.0
2018-06-05,-0.4975
2018-06-06,-0.225
2018-06-07,0.2255
2018-06-15,3.125
2018-06-21,-2.7879
2018-06-25,2.2444
2018-06-26,0.9756
2018-06-27,0.0
2018-07-02,0.8035
2018-07-06,0.3623
2018-07-09,0.0
2018-07-10,-0.7942
2018-07-16,0.0
