ticker,LSYN US Equity
2016-12-29,0.0
2016-12-30,9.7324
2017-01-03,2.245
2017-01-04,1.0572
2017-01-05,7.2961
2017-01-06,-5.0
2017-01-09,-1.4737
2017-01-10,-0.5743
2017-01-11,-6.3801
2017-01-12,5.5954
2017-01-13,2.1739
2017-01-17,2.1277
2017-01-19,-1.4453
2017-01-20,5.6943
2017-01-23,-7.2
2017-01-24,5.6034
2017-01-25,0.0
2017-01-26,2.0408
2017-01-27,-2.0
2017-01-30,-2.5128
2017-01-31,-1.6093
2017-02-01,17.0213
2017-02-02,-1.8182
2017-02-03,7.4306
2017-02-06,3.426
2017-02-07,-2.4896
2017-02-08,-5.1383
2017-02-09,4.527
2017-02-10,31.0062
2017-02-13,0.0
2017-02-14,-7.8947
2017-02-15,-5.5982
2017-02-16,-1.6362
2017-02-17,16.9231
2017-02-21,-1.3158
2017-02-22,-6.6667
2017-02-23,5.7143
2017-02-24,-0.2703
2017-02-27,-1.7785
2017-02-28,-0.6725
2017-03-01,-9.7049
2017-03-02,7.6716
2017-03-03,-2.8571
2017-03-06,-5.8824
2017-03-07,-2.2656
2017-03-08,3.9169
2017-03-09,1.5385
2017-03-10,-4.5455
2017-03-13,-1.5873
2017-03-14,14.5161
2017-03-15,-4.2254
2017-03-16,-5.8824
2017-03-17,0.0
2017-03-20,12.5
2017-03-21,1.3889
2017-03-22,4.1096
2017-03-23,0.0
2017-03-24,-1.3158
2017-03-27,0.4
2017-03-28,-0.3984
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,0.6667
2017-04-03,8.6093
2017-04-04,4.878
2017-04-05,8.1395
2017-04-06,6.4516
2017-04-07,-3.0303
2017-04-10,1.0417
2017-04-11,2.0619
2017-04-12,-6.0606
2017-04-13,-3.2258
2017-04-17,1.2222
2017-04-18,0.0
2017-04-19,2.0856
2017-04-20,1.0753
2017-04-21,0.0
2017-04-24,-0.5319
2017-04-25,0.0
2017-04-26,-1.6042999999999998
2017-04-27,2.1739
2017-04-28,-2.0213
2017-05-01,-7.709
2017-05-02,-1.1764999999999999
2017-05-03,4.7619
2017-05-04,2.2727
2017-05-05,0.0
2017-05-08,0.0
2017-05-09,-2.2083
2017-05-10,-0.0142
2017-05-11,6.8182
2017-05-12,0.0
2017-05-15,-2.1277
2017-05-16,-6.5217
2017-05-17,4.6512
2017-05-18,2.2222
2017-05-19,3.2609
2017-05-22,-10.5132
2017-05-23,11.7483
2017-05-24,-5.2632
2017-05-25,-2.0556
2017-05-26,2.0987
2017-05-30,-4.3194
2017-05-31,4.5144
2017-06-01,0.0
2017-06-02,-4.4444
2017-06-05,5.7195
2017-06-06,0.0894
2017-06-07,-1.3571
2017-06-08,-1.8548
2017-06-09,-0.1135
2017-06-12,0.0
2017-06-13,-0.4432
2017-06-14,-1.8377
2017-06-15,0.0
2017-06-16,4.6512
2017-06-19,-5.5556
2017-06-20,10.5765
2017-06-21,-4.3622
2017-06-22,4.5723
2017-06-23,0.5319
2017-06-26,3.1746
2017-06-27,-7.6923
2017-06-28,5.5556
2017-06-29,-5.2526
2017-06-30,11.0988
2017-07-03,-5.0
2017-07-05,3.1579
2017-07-06,2.0408
2017-07-07,7.0
2017-07-10,-1.8692
2017-07-11,-3.8095
2017-07-12,3.9604
2017-07-13,-3.8095
2017-07-14,-0.9901
2017-07-17,-4.86
2017-07-18,7.2104
2017-07-19,2.9412000000000003
2017-07-20,-8.2857
2017-07-21,5.9190000000000005
2017-07-24,0.0
2017-07-25,0.0
2017-07-26,0.0
2017-07-27,0.0
2017-07-28,-1.9607999999999999
2017-07-31,3.0
2017-08-01,-2.9126
2017-08-02,-3.0
2017-08-03,4.1237
2017-08-04,-1.5276999999999998
2017-08-07,0.546
2017-08-08,-1.0
2017-08-09,-1.0101
2017-08-10,3.0612
2017-08-11,0.0
2017-08-14,2.9703
2017-08-15,-2.8846
2017-08-16,3.9604
2017-08-17,0.0
2017-08-18,1.9048
2017-08-21,-5.6075
2017-08-22,0.0
2017-08-23,1.9802
2017-08-24,-1.9417
2017-08-25,0.0
2017-08-28,1.9802
2017-08-29,-2.9126
2017-08-30,3.0
2017-08-31,1.9417
2017-09-01,0.9524
2017-09-05,-6.6038
2017-09-06,1.0101
2017-09-07,4.0
2017-09-08,4.8077
2017-09-11,0.0
2017-09-12,-3.6696999999999997
2017-09-13,1.9048
2017-09-14,2.8037
2017-09-15,-3.6364
2017-09-18,-2.8302
2017-09-19,3.8834999999999997
2017-09-20,-4.3925
2017-09-21,1.8084
2017-09-22,-3.9846
2017-09-25,0.15
2017-09-26,6.8397
2017-09-27,-2.8037
2017-09-28,5.7692
2017-09-29,-4.5455
2017-10-02,2.3810000000000002
2017-10-03,2.3256
2017-10-04,1.8182
2017-10-05,0.0
2017-10-06,-3.5714
2017-10-09,2.7778
2017-10-10,1.8018
2017-10-11,6.1947
2017-10-12,-6.6667
2017-10-13,7.1429
2017-10-16,4.1667
2017-10-17,-4.0
2017-10-18,0.0
2017-10-19,4.1667
2017-10-20,0.0
2017-10-23,2.4
2017-10-24,0.7813
2017-10-25,0.7752
2017-10-26,3.0769
2017-10-27,1.4925
2017-10-30,0.0
2017-10-31,-3.6765
2017-11-01,5.3435
2017-11-02,-1.3406
2017-11-03,3.7826
2017-11-06,-0.92
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,-3.5714
2017-11-10,9.6296
2017-11-13,-0.473
2017-11-14,14.053
2017-11-15,2.9762
2017-11-16,1.7341
2017-11-17,-0.5682
2017-11-20,-5.7143
2017-11-21,0.6061
2017-11-22,-2.4096
2017-11-24,1.8519
2017-11-27,0.0
2017-11-28,1.8182
2017-11-29,-4.1667
2017-11-30,-2.4845
2017-12-01,1.9108
2017-12-04,-3.75
2017-12-05,-4.5455
2017-12-06,5.4422
2017-12-07,-3.2194
2017-12-08,1.9931999999999999
2017-12-11,-1.9607999999999999
2017-12-12,0.6667
2017-12-13,-0.6623
2017-12-14,0.3333
2017-12-15,0.9967
2017-12-18,-0.0526
2017-12-19,-1.2638
2017-12-20,4.6667
2017-12-21,0.0
2017-12-22,-1.2739
2017-12-26,1.2903
2017-12-27,1.2739
2017-12-28,-1.2579
2017-12-29,0.6369
2018-01-02,2.5316
2018-01-03,7.716
2018-01-04,3.7249
2018-01-05,-3.3149
2018-01-08,-1.7143000000000002
2018-01-09,4.0698
2018-01-10,-7.8212
2018-01-11,-9.0909
2018-01-12,1.9933
2018-01-16,2.6211
2018-01-17,-4.4586
2018-01-18,0.0
2018-01-19,-3.3333
2018-01-22,-15.1724
2018-01-23,16.2602
2018-01-24,-0.6923
2018-01-25,-1.4154
2018-01-26,5.0
2018-01-29,-2.7211
2018-01-30,-4.1958
2018-01-31,-5.1095
2018-02-01,7.6923
2018-02-02,-2.1429
2018-02-05,9.4891
2018-02-06,6.6667
2018-02-07,3.125
2018-02-08,-6.8182
2018-02-09,-2.439
2018-02-12,-5.1733
2018-02-13,4.0495
2018-02-14,1.3514
2018-02-15,2.82
2018-02-16,2.4444
2018-02-20,0.6329
2018-02-21,0.6289
2018-02-22,0.625
2018-02-23,0.6211
2018-02-26,-2.4691
2018-02-27,1.4241
2018-02-28,0.468
2018-03-01,0.0
2018-03-02,-0.6211
2018-03-05,-1.875
2018-03-06,-1.2739
2018-03-07,0.0
2018-03-08,3.2258
2018-03-09,-0.625
2018-03-12,3.7736
2018-03-13,-6.0606
2018-03-14,4.5161
2018-03-15,-4.321
2018-03-16,-3.2258
2018-03-19,-3.3333
2018-03-20,0.6897
2018-03-21,2.7397
2018-03-22,3.3333
2018-03-23,3.2258
2018-03-26,2.5
2018-03-27,-3.6585
2018-03-28,0.6329
2018-03-29,0.0
2018-04-02,-2.5157
2018-04-03,-0.6452
2018-04-04,0.6494
2018-04-05,1.129
2018-04-06,2.0734
2018-04-09,-0.625
2018-04-10,-1.8868
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,2.5641
2018-04-16,-2.5
2018-04-17,0.641
2018-04-18,1.9108
2018-04-19,2.5
2018-04-20,-4.878
2018-04-23,7.6923
2018-04-24,-3.5714
2018-04-25,0.6173
2018-04-26,-1.8405
2018-04-27,-1.25
2018-04-30,1.2658
2018-05-01,3.125
2018-05-02,2.4242
2018-05-03,-2.3669000000000002
2018-05-04,-3.6364
2018-05-07,0.6289
2018-05-08,5.625
2018-05-09,-2.9586
2018-05-10,2.439
2018-05-11,-3.5714
2018-05-14,-0.6173
2018-05-15,-0.6211
2018-05-16,9.375
2018-05-17,-1.6429
2018-05-18,-0.0726
2018-05-21,4.6512
2018-05-22,1.1111
2018-05-23,-0.1374
2018-05-24,0.619
2018-05-25,-0.8886
2018-05-29,0.4138
2018-05-30,-9.3407
2018-05-31,3.6364
2018-06-01,2.3392
2018-06-04,-0.5714
2018-06-05,4.5977
2018-06-06,-1.6484
2018-06-07,-2.2346
2018-06-08,0.0
2018-06-11,2.8571
2018-06-12,-0.5556
2018-06-13,0.0
2018-06-14,-5.0279
2018-06-15,-0.5882
2018-06-18,-1.7751000000000001
2018-06-19,2.4096
2018-06-20,-2.3529
2018-06-21,0.006
2018-06-22,1.1987
2018-06-25,1.1905000000000001
2018-06-26,-1.7647
2018-06-27,-0.5988
2018-06-28,2.4096
2018-06-29,-1.1764999999999999
2018-07-02,7.1429
2018-07-03,0.0
2018-07-05,-4.4444
2018-07-06,3.9244
2018-07-09,-4.8951
2018-07-10,5.8824
2018-07-12,-2.7778
2018-07-13,-1.1429
2018-07-16,-1.7341
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,5.8824
2018-07-20,0.0
2018-07-23,-2.7778
2018-07-24,-2.8571
2018-07-25,1.7647
2018-07-26,0.0
2018-07-27,-1.7341
2018-07-30,4.5588
2018-07-31,-1.5471
2018-08-01,-2.2857
2018-08-02,0.0
2018-08-03,-5.848
2018-08-06,2.4845
2018-08-07,0.0
2018-08-08,-2.7273
2018-08-09,0.5607
2018-08-10,0.3717
2018-08-13,1.2346
2018-08-14,6.0976
2018-08-15,-2.8736
2018-08-16,0.0
2018-08-17,1.1834
2018-08-20,-1.7544
2018-08-21,-1.1905000000000001
2018-08-22,1.2048
2018-08-23,1.1905000000000001
2018-08-24,-2.9412000000000003
2018-08-27,-1.2121
2018-08-28,1.227
2018-08-29,-1.8182
2018-08-30,2.4691
2018-08-31,-2.1084
2018-09-04,-0.3077
2018-09-05,0.6173
2018-09-06,1.227
2018-09-07,-1.8182
2018-09-10,-1.2346
2018-09-11,0.0
2018-09-12,2.5
2018-09-13,2.439
2018-09-14,1.1905000000000001
2018-09-17,-2.9412000000000003
2018-09-18,-1.2121
2018-09-19,2.454
2018-09-20,-1.1976
2018-09-21,0.0
2018-09-24,-0.6061
2018-09-25,-1.2195
2018-09-26,-0.6173
2018-09-27,4.0373
2018-09-28,-3.2836
2018-10-01,0.0
2018-10-02,1.2346
2018-10-03,1.8293
2018-10-04,0.0
2018-10-05,-1.1976
2018-10-08,0.0
2018-10-09,3.0303
2018-10-10,-2.9412000000000003
2018-10-11,0.6061
2018-10-12,0.6024
2018-10-15,-1.1976
2018-10-16,0.0
2018-10-17,1.0606
2018-10-18,-1.0495
2018-10-19,1.2121
2018-10-22,-1.1976
2018-10-23,-3.0303
2018-10-24,3.125
2018-10-25,-3.0303
2018-10-26,0.625
2018-10-29,-0.6211
2018-10-30,0.0
2018-10-31,1.7187000000000001
2018-11-01,-2.3041
2018-11-02,0.6289
2018-11-05,0.0
2018-11-06,1.0937000000000001
2018-11-07,0.1546
2018-11-08,-1.8519
2018-11-09,-0.6289
2018-11-12,1.1392
2018-11-13,-0.5006
2018-11-14,0.6289
2018-11-15,2.3437
2018-11-16,0.1527
2018-11-19,-4.2683
2018-11-20,1.2739
2018-11-21,0.6289
2018-11-23,0.0
2018-11-26,-6.25
2018-11-27,-0.1667
2018-11-28,0.1669
2018-11-29,-3.3333
2018-11-30,0.6897
2018-12-03,0.6849
2018-12-04,2.0408
2018-12-06,0.0
2018-12-07,-0.6667
2018-12-10,-9.396
2018-12-11,2.2222
2018-12-12,-2.8986
2018-12-13,-10.4478
2018-12-14,8.3333
2018-12-17,3.8462
2018-12-18,-3.7037
2018-12-19,0.0
2018-12-20,0.0
2018-12-21,7.6923
2018-12-24,-5.7143
2018-12-26,0.0
2018-12-27,-1.5152
2018-12-28,1.9231
2018-12-31,-5.6604
2019-01-02,0.8
2019-01-03,3.1746
2019-01-04,3.8462
2019-01-07,0.0
2019-01-08,-16.2963
2019-01-09,23.8938
2019-01-10,10.7143
2019-01-11,5.8065
2019-01-14,-2.439
2019-01-15,-3.125
2019-01-16,0.0
2019-01-17,6.4516
2019-01-18,3.0303
2019-01-22,-0.2941
2019-01-23,-2.6549
2019-01-24,-2.4242
2019-01-25,3.7267
2019-01-28,-1.1976
2019-01-29,-1.8182
2019-01-30,-0.6173
2019-01-31,1.2422
2019-02-01,-1.227
2019-02-04,3.1056
2019-02-05,0.0
2019-02-06,0.0
2019-02-07,7.2289
2019-02-08,-2.809
2019-02-11,0.0
2019-02-12,0.0
2019-02-13,-4.6243
2019-02-14,1.2121
2019-02-15,1.7964
2019-02-19,-4.7059
2019-02-20,3.0864
2019-02-21,-4.1916
2019-02-22,4.375
2019-02-25,-1.1976
2019-02-26,1.2121
2019-02-27,0.0
2019-02-28,-1.1976
2019-03-01,0.0
2019-03-04,-1.8182
2019-03-05,0.0
2019-03-06,4.784
2019-03-07,-5.1546
2019-03-08,0.0
2019-03-11,2.4845
2019-03-12,2.2727
2019-03-13,-1.037
2019-03-14,1.7964
2019-03-15,3.5294
2019-03-18,-0.5682
2019-03-19,-8.5714
2019-03-20,6.875
2019-03-21,2.3392
2019-03-22,-1.7143000000000002
2019-03-25,4.6512
2019-03-26,0.0
2019-03-27,2.2222
2019-03-28,-3.2609
2019-03-29,0.5618
2019-04-01,-3.352
2019-04-02,4.0462
2019-04-03,-1.6667
2019-04-04,-6.2147
2019-04-05,9.6386
2019-04-08,1.6484
2019-04-09,12.973
2019-04-10,-4.3062000000000005
2019-04-11,2.0
2019-04-12,2.9412000000000003
2019-04-15,9.5238
2019-04-16,4.3478
2019-04-17,-3.3333
2019-04-18,-5.1724
2019-04-22,4.5455
2019-04-23,-5.2174
2019-04-24,5.5046
2019-04-25,2.1739
2019-04-26,-4.2128
2019-04-29,1.2883
2019-04-30,5.2632
2019-05-01,0.5417
2019-05-02,3.6055
2019-05-03,-7.2
2019-05-06,1.7241
2019-05-07,5.5085
2019-05-08,1.2048
2019-05-09,-1.1905000000000001
2019-05-10,-1.6064
2019-05-13,-2.0408
2019-05-14,2.0833
2019-05-15,0.0
2019-05-16,1.6327
2019-05-17,0.4016
2019-05-20,2.0
2019-05-21,-4.4118
2019-05-22,4.6154
2019-05-23,0.0
2019-05-24,0.0
2019-05-28,-0.4902
2019-05-29,4.7291
2019-05-30,1.5992
2019-05-31,0.0
2019-06-03,10.3704
2019-06-04,0.6711
2019-06-05,-0.3333
2019-06-06,0.0
2019-06-07,-0.6689
2019-06-10,-7.4074
2019-06-11,-4.0
2019-06-12,0.3788
2019-06-13,1.8868
2019-06-14,1.4815
2019-06-17,-1.4599
2019-06-18,-1.4815
2019-06-19,3.3835
2019-06-20,-2.5455
2019-06-21,2.2388
2019-06-24,0.365
2019-06-25,5.0909
2019-06-26,-0.346
2019-06-27,-3.125
2019-06-28,7.1685
2019-07-01,0.0
2019-07-02,-0.3344
2019-07-03,-4.3624
2019-07-05,4.2105
2019-07-08,-0.6734
2019-07-09,-3.0508
2019-07-10,1.486
2019-07-11,-0.0861
2019-07-12,3.4483
2019-07-15,1.6667
2019-07-16,4.918
2019-07-17,4.375
2019-07-18,-10.1796
2019-07-19,3.3333
2019-07-22,5.4839
2019-07-23,1.8349
2019-07-24,2.1021
2019-07-25,-3.8235
2019-07-26,2.4465
2019-07-29,-1.4925
2019-07-30,-8.4848
2019-07-31,2.649
2019-08-01,6.4516
2019-08-02,-6.0606
2019-08-05,0.0
2019-08-07,1.6129
2019-08-08,6.6667
2019-08-09,-4.4643
2019-08-12,-4.9844
2019-08-13,5.5738
2019-08-14,-3.7267
2019-08-15,-9.354800000000001
2019-08-16,-0.7117
2019-08-19,-1.4337
2019-08-20,-2.0182
2019-08-21,12.8224
2019-08-22,0.9868
2019-08-23,-1.3029
2019-08-26,0.9901
2019-08-27,-5.2288
2019-08-28,1.8965999999999998
2019-08-29,-5.9222
2019-08-30,-1.0791
2019-09-03,5.4545
2019-09-04,5.1724
2019-09-05,-2.459
2019-09-06,4.2017
2019-09-09,0.0
2019-09-10,1.6129
2019-09-11,-3.1746
2019-09-12,4.2623
2019-09-13,0.0
2019-09-16,-3.7736
2019-09-17,4.5752
2019-09-18,0.625
2019-09-19,-2.1739
2019-09-20,-2.5397
2019-09-23,0.9772
2019-09-24,-0.9677
2019-09-25,1.3029
2019-09-26,-0.9646
2019-09-27,0.0325
2019-09-30,-0.0454
2019-10-01,-19.4701
2019-10-02,25.8065
2019-10-03,-3.8462
2019-10-04,3.3333
2019-10-07,-1.9355
2019-10-08,0.3289
2019-10-09,-3.2787
2019-10-10,1.0169
2019-10-11,1.1141
2019-10-14,-0.4381
2019-10-15,-3.0
2019-10-16,-1.7182
2019-10-17,1.049
2019-10-18,-1.0381
2019-10-21,0.951
2019-10-22,-1.6348
2019-10-23,0.0
2019-10-24,-5.6338
2019-10-25,-7.4627
2019-10-28,6.8548
2019-10-29,1.5093999999999999
2019-10-30,2.2305
2019-10-31,1.4545
2019-11-01,-3.2258
2019-11-04,-0.7407
2019-11-05,-1.8657
2019-11-06,3.0418
2019-11-07,2.952
2019-11-08,3.5842
2019-11-11,-2.4221
2019-11-12,-0.7092
2019-11-13,2.5
2019-11-14,-0.3484
2019-11-15,0.0
2019-11-18,1.7483
2019-11-19,-0.3436
2019-11-20,0.6897
2019-11-21,0.5137
2019-11-22,0.1704
2019-11-25,2.0408
2019-11-26,-0.3333
2019-11-27,4.6823
2019-11-29,2.2364
2019-12-02,-1.25
2019-12-03,0.9494
2019-12-04,0.9404
2019-12-05,-2.1739
2019-12-06,1.5873
2019-12-09,0.3125
2019-12-10,0.9346
2019-12-11,1.8519
2019-12-12,-0.6061
2019-12-13,0.3049
2019-12-16,0.0
2019-12-17,0.304
2019-12-18,0.0
2019-12-19,-0.303
2019-12-20,0.0
2019-12-23,0.0
2019-12-24,0.152
2019-12-26,-0.1517
2019-12-27,-0.2736
2019-12-30,0.5791
2019-12-31,0.0
2020-01-02,0.0
2020-01-03,0.0
2020-01-06,-0.6061
2020-01-07,0.6098
2020-01-08,0.0
2020-01-09,-0.303
2020-01-10,0.304
2020-01-13,-1.2121
2020-01-14,-0.184
2020-01-15,-0.1229
2020-01-16,0.9231
2020-01-17,-0.3049
2020-01-21,-0.9174
2020-01-22,1.5741
2020-01-23,-3.9806
2020-01-24,1.8987
2020-01-27,-0.3106
2020-01-28,1.4019
2020-01-29,-0.1536
2020-01-30,-1.5385
2020-01-31,0.625
2020-02-03,0.0
2020-02-04,0.3106
2020-02-05,-4.644
2020-02-06,3.8961
2020-02-07,-0.625
2020-02-10,0.9434
2020-02-11,6.8536
2020-02-12,0.5831
2020-02-13,6.087
2020-02-14,-0.4098
2020-02-18,2.8834
2020-02-19,4.5305
2020-02-20,-3.0612
2020-02-21,-0.7868
2020-02-24,0.7931
2020-02-25,1.6842000000000001
2020-02-26,-0.3623
2020-02-27,0.2597
2020-02-28,-3.6269
2020-03-02,4.0323
2020-03-03,-1.0336
2020-03-04,-0.7833
2020-03-05,-5.0
2020-03-06,0.7202
2020-03-09,-12.61
2020-03-10,17.3879
2020-03-11,-3.7534
2020-03-12,-13.2173
2020-03-13,-2.1024
2020-03-16,-14.7541
2020-03-17,-3.8462
2020-03-18,-6.4
2020-03-19,3.4188
2020-03-20,-1.2397
2020-03-23,0.4184
2020-03-24,5.0
2020-03-25,7.1429
2020-03-26,-1.1111
2020-03-27,5.2434
2020-03-30,0.0
2020-03-31,-0.3559
2020-04-01,-5.3571
2020-04-02,-3.7736
2020-04-03,1.9607999999999999
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,11.538499999999999
2020-04-09,0.0
2020-04-13,3.4483
2020-04-14,0.0
2020-04-15,-1.6667
2020-04-16,1.6949
2020-04-17,1.6667
2020-04-20,-1.6393
2020-04-21,-3.3333
2020-04-22,0.0
2020-04-23,-3.7931
2020-04-24,-1.4337
2020-04-27,0.3636
2020-04-28,0.0
2020-04-29,4.7101
2020-04-30,-1.3841
2020-05-01,-1.7544
2020-05-04,4.2857
2020-05-05,-1.0274
2020-05-06,-1.2111
2020-05-07,-0.1751
2020-05-08,0.0
2020-05-11,5.2632
2020-05-12,0.0
2020-05-13,-0.3333
2020-05-14,0.3344
2020-05-15,-3.3367
2020-05-18,6.9002
2020-05-19,0.3226
2020-05-20,-0.3215
2020-05-21,-1.2903
2020-05-22,-1.634
2020-05-26,-0.6645
2020-05-27,0.3344
2020-05-28,0.0
2020-05-29,3.3333
2020-06-01,-2.2580999999999998
2020-06-02,-2.6403
2020-06-03,1.3559
2020-06-04,-1.0033
2020-06-05,2.3649
2020-06-08,-3.3003
2020-06-09,4.4369
2020-06-10,0.0
2020-06-11,-0.3268
2020-06-12,-1.3115
2020-06-15,0.0
2020-06-16,-4.9834
2020-06-17,6.2937
2020-06-18,0.6579
2020-06-19,-0.3268
2020-06-22,-1.6393
2020-06-23,-1.6667
2020-06-24,-1.6949
2020-06-25,3.1034
2020-06-26,-3.3445
2020-06-29,0.0
2020-06-30,-2.0761
2020-07-01,1.4134
2020-07-02,-0.6969
2020-07-06,-2.1053
2020-07-07,2.1505
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,0.0
2020-07-13,-1.7544
2020-07-14,0.0
2020-07-15,1.7856999999999998
2020-07-16,1.4035
2020-07-17,-4.1522
2020-07-20,2.1661
2020-07-21,2.4735
2020-07-22,0.0
2020-07-23,0.0
2020-07-24,0.0
2020-07-27,-1.3793
2020-07-28,-3.8462
2020-07-29,4.0
2020-07-30,2.7972
2020-07-31,1.0204
