ticker,QIWI US Equity
2013-09-24,-2.0012
2013-09-25,-0.2475
2013-09-26,-0.7754
2013-09-27,-3.0009
2013-09-30,0.7412
2013-10-01,19.1939
2013-10-02,-1.6103
2013-10-03,8.3742
2013-10-04,-1.6360000000000001
2013-10-07,3.9661999999999997
2013-10-08,-10.1895
2013-10-09,0.7947
2013-10-10,7.9554
2013-10-11,-2.4077
2013-10-14,0.0
2013-10-15,0.2065
2013-10-16,5.4597
2013-10-17,8.2051
2013-10-18,0.0677
2013-10-21,-0.8796
2013-10-22,-1.9340000000000002
2013-10-23,-4.9188
2013-10-24,-0.4392
2013-10-25,-0.7108
2013-10-28,-5.9985
2013-10-29,0.6565
2013-10-30,-1.4088
2013-10-31,7.1183
2013-11-01,3.0385
2013-11-04,0.5754
2013-11-05,0.5959
2013-11-06,-4.7156
2013-11-07,-3.6061
2013-11-08,4.4376
2013-11-11,2.4951
2013-11-12,-1.4943
2013-11-13,1.9819
2013-11-14,3.239
2013-11-15,0.6739
2013-11-18,-2.9548
2013-11-19,6.3987
2013-11-20,4.0465
2013-11-21,-0.4405
2013-11-22,2.7301
2013-11-25,0.3361
2013-11-26,-0.8375
2013-11-27,-0.3801
2013-11-29,-0.1707
2013-12-02,-0.8337
2013-12-03,-2.1987
2013-12-04,0.8155
2013-12-05,0.9401
2013-12-06,-1.1046
2013-12-09,1.0951
2013-12-10,-0.4766
2013-12-11,2.8951000000000002
2013-12-12,5.0561
2013-12-13,4.9536999999999995
2013-12-16,2.7437
2013-12-17,1.6059999999999999
2013-12-18,-3.7493
2013-12-19,0.8784
2013-12-20,1.7225000000000001
2013-12-23,3.4983
2013-12-24,-1.6360999999999999
2013-12-26,2.3213
2013-12-27,-0.5359
2013-12-30,0.431
2013-12-31,0.1431
2014-01-02,-0.4821
2014-01-03,0.2333
2014-01-06,-0.0895
2014-01-07,0.3404
2014-01-08,0.6607
2014-01-09,-3.477
2014-01-10,-5.8997
2014-01-13,0.9375
2014-01-14,4.4118
2014-01-15,-16.5678
2014-01-16,2.3101
2014-01-17,-13.1568
2014-01-21,0.025
2014-01-22,3.7491
2014-01-23,-7.9017
2014-01-24,-2.4065
2014-01-27,-4.6904
2014-01-28,5.7368
2014-01-29,-3.6436
2014-01-30,-0.9661
2014-01-31,0.5853
2014-02-03,-4.2948
2014-02-04,-2.3162
2014-02-05,5.898
2014-02-06,8.2844
2014-02-07,2.0419
2014-02-10,-1.1398
2014-02-11,0.1025
2014-02-12,0.3583
2014-02-13,-1.3262
2014-02-14,3.205
2014-02-18,0.5259
2014-02-19,1.4449
2014-02-20,-0.9086
2014-02-21,-0.8922
2014-02-24,1.7254
2014-02-25,3.6873
2014-02-26,6.4011
2014-02-27,9.1132
2014-02-28,-4.7783999999999995
2014-03-03,-16.7489
2014-03-04,3.7866999999999997
2014-03-05,-0.6205
2014-03-06,-0.7243
2014-03-07,-7.3459
2014-03-10,5.2946
2014-03-11,-3.378
2014-03-12,-4.4035
2014-03-13,-8.2635
2014-03-14,3.2561999999999998
2014-03-17,-0.6484
2014-03-18,7.7722
2014-03-19,-0.9083
2014-03-20,-1.0
2014-03-21,-4.6016
2014-03-24,-4.1765
2014-03-25,4.7268
2014-03-26,1.4068
2014-03-27,-11.0405
2014-03-28,5.9454
2014-03-31,6.2557
2014-04-01,9.2063
2014-04-02,-4.0169
2014-04-03,-1.1564
2014-04-04,-2.2284
2014-04-07,-11.6809
2014-04-08,4.9677
2014-04-09,-1.0449
2014-04-10,-2.5
2014-04-11,-1.3856
2014-04-14,-3.7791
2014-04-15,4.0618
2014-04-16,2.4839
2014-04-17,7.0507
2014-04-21,-3.94
2014-04-22,-0.6122
2014-04-23,-2.5254
2014-04-24,-7.2986
2014-04-25,-6.1009
2014-04-28,-2.3956
2014-04-29,5.913
2014-04-30,1.5800999999999998
2014-05-01,2.627
2014-05-02,-2.9303
2014-05-05,1.7002000000000002
2014-05-06,2.1494
2014-05-07,4.8096
2014-05-08,-0.6692
2014-05-09,0.7379
2014-05-12,4.2675
2014-05-13,1.405
2014-05-14,0.0301
2014-05-15,0.5721
2014-05-16,2.9641
2014-05-19,-0.0872
2014-05-20,1.6007
2014-05-21,20.6531
2014-05-22,6.5764
2014-05-23,-2.3168
2014-05-27,1.7332
2014-05-28,-2.1744
2014-05-29,2.7956
2014-05-30,-5.2053
2014-06-02,-0.6154
2014-06-03,0.905
2014-06-04,3.8707000000000003
2014-06-05,-0.2499
2014-06-06,0.205
2014-06-09,8.1609
2014-06-10,-7.5872
2014-06-11,1.4555
2014-06-12,0.6322
2014-06-13,-0.6058
2014-06-16,-6.0497
2014-06-17,-4.0846
2014-06-18,0.7265
2014-06-19,-0.6217
2014-06-20,0.0
2014-06-23,-3.5536
2014-06-24,2.4909
2014-06-25,2.1266
2014-06-26,-0.6693
2014-06-27,-0.4492
2014-06-30,1.103
2014-07-01,-1.091
2014-07-02,0.351
2014-07-03,3.6972
2014-07-07,-2.9872
2014-07-08,-1.8376000000000001
2014-07-09,1.9985
2014-07-10,-0.7937
2014-07-11,5.15
2014-07-14,4.3747
2014-07-15,-0.5239
2014-07-16,1.8777
2014-07-17,-12.3174
2014-07-18,3.1018
2014-07-21,-6.5639
2014-07-22,1.7563
2014-07-23,-2.5105
2014-07-24,1.0998
2014-07-25,0.6633
2014-07-28,-1.6604999999999999
2014-07-29,-0.2948
2014-07-30,1.371
2014-07-31,-4.402
2014-08-01,-0.3329
2014-08-04,3.479
2014-08-05,5.2717
2014-08-06,-4.3178
2014-08-07,-6.7824
2014-08-08,4.3254
2014-08-11,0.659
2014-08-12,-1.1729
2014-08-13,0.4692
2014-08-14,1.7033
2014-08-15,1.3403
2014-08-18,4.3185
2014-08-19,0.3364
2014-08-20,0.4384
2014-08-21,-1.4121000000000001
2014-08-22,-0.0521
2014-08-25,1.1464
2014-08-26,0.9274
2014-08-27,3.7009
2014-08-28,-6.03
2014-08-29,-2.3311
2014-09-02,-0.8581
2014-09-03,0.0811
2014-09-04,0.2432
2014-09-05,6.0663
2014-09-08,-1.881
2014-09-09,-7.2539
2014-09-10,1.8155999999999999
2014-09-11,-0.7133
2014-09-12,-0.7737
2014-09-15,-4.1214
2014-09-16,1.7136
2014-09-17,-0.5997
2014-09-18,-1.896
2014-09-19,-1.6105
2014-09-22,-3.0952
2014-09-23,-1.1978
2014-09-24,0.3419
2014-09-25,-1.0843
2014-09-26,2.7247
2014-09-29,0.3963
2014-09-30,-4.0692
2014-10-01,-2.4375
2014-10-02,-1.7521
2014-10-03,1.4531
2014-10-06,-1.0417
2014-10-07,-2.6645
2014-10-08,0.7773
2014-10-09,-4.4601
2014-10-10,-6.1425
2014-10-13,0.1496
2014-10-14,5.4518
2014-10-15,0.2833
2014-10-16,2.7189
2014-10-17,1.7532
2014-10-20,-1.0811
2014-10-21,2.8346999999999998
2014-10-22,-0.1661
2014-10-23,0.7651
2014-10-24,-10.5976
2014-10-27,2.7696
2014-10-28,5.1743
2014-10-29,-0.82
2014-10-30,6.4416
2014-10-31,2.4919000000000002
2014-11-03,0.5999
2014-11-04,-2.2599
2014-11-05,0.5138
2014-11-06,-4.3131
2014-11-07,-1.7362
2014-11-10,0.2039
2014-11-11,2.5093
2014-11-12,0.0992
2014-11-13,-2.5446
2014-11-14,1.865
2014-11-17,-2.6964
2014-11-18,-1.2316
2014-11-19,-0.6235
2014-11-20,1.1851
2014-11-21,2.4782
2014-11-24,0.4768
2014-11-25,-4.5763
2014-11-26,1.5631
2014-11-28,-2.6233
2014-12-01,-5.1724
2014-12-02,-1.8561
2014-12-03,-0.3088
2014-12-04,0.6581
2014-12-05,-2.3846
2014-12-08,-6.4224
2014-12-09,9.6421
2014-12-10,-3.2641999999999998
2014-12-11,-1.6673
2014-12-12,-3.2701000000000002
2014-12-15,-10.2254
2014-12-16,-13.0637
2014-12-17,1.6042999999999998
2014-12-18,4.2632
2014-12-19,1.262
2014-12-22,2.1436
2014-12-23,0.1464
2014-12-24,1.7544
2014-12-26,4.9808
2014-12-29,-8.6679
2014-12-30,4.2458
2014-12-31,-3.2583
2015-01-02,1.5849
2015-01-05,-3.413
2015-01-06,-0.1514
2015-01-07,4.6512
2015-01-08,10.0483
2015-01-09,-2.7656
2015-01-12,-4.921
2015-01-13,2.4217
2015-01-14,0.7881
2015-01-15,-0.368
2015-01-16,3.8781
2015-01-20,-4.0444
2015-01-21,0.3705
2015-01-22,2.3073
2015-01-23,-1.3081
2015-01-26,-2.1024
2015-01-27,-3.8282
2015-01-28,-3.4466
2015-01-29,0.553
2015-01-30,-2.05
2015-02-02,-2.8586
2015-02-03,2.5749
2015-02-04,1.5369000000000002
2015-02-05,7.2149
2015-02-06,1.8824
2015-02-09,3.0485
2015-02-10,1.7481
2015-02-11,-0.0881
2015-02-12,4.5414
2015-02-13,6.1156
2015-02-17,2.5437
2015-02-18,-4.2636
2015-02-19,-3.1579
2015-02-20,-1.7976999999999999
2015-02-23,-5.4491
2015-02-24,1.8010000000000002
2015-02-25,1.0615
2015-02-26,2.9322
2015-02-27,0.1701
2015-03-02,-2.6316
2015-03-03,-2.354
2015-03-04,-0.3125
2015-03-05,0.9404
2015-03-06,4.3478
2015-03-09,-1.6156000000000001
2015-03-10,-3.1979
2015-03-11,-0.3571
2015-03-12,-0.4928
2015-03-13,-5.538
2015-03-16,1.3346
2015-03-17,-1.5522
2015-03-18,-0.2867
2015-03-19,-1.1021
2015-03-20,3.3915
2015-03-23,1.4058
2015-03-24,3.7431
2015-03-25,4.7216000000000005
2015-03-26,0.4679
2015-03-27,-0.9314
2015-03-30,2.8632
2015-03-31,-0.2077
2015-04-01,2.5812
2015-04-02,0.974
2015-04-06,1.3666
2015-04-07,2.6566
2015-04-08,4.2487
2015-04-09,-2.4083
2015-04-10,0.2658
2015-04-13,1.4388
2015-04-14,-0.3359
2015-04-15,2.809
2015-04-16,2.9872
2015-04-17,-7.676
2015-04-20,-2.3372
2015-04-21,-1.3731
2015-04-22,2.7049
2015-04-23,3.2533
2015-04-24,-0.7502
2015-04-27,-0.3023
2015-04-28,1.1372
2015-04-29,-1.7616
2015-04-30,3.5483000000000002
2015-05-01,0.2579
2015-05-04,-1.47
2015-05-05,1.3054999999999999
2015-05-06,1.1414
2015-05-07,1.5289000000000001
2015-05-08,2.5099
2015-05-11,-0.3498
2015-05-12,-1.0881
2015-05-13,6.0326
2015-05-14,15.9304
2015-05-15,0.0577
2015-05-18,0.6636
2015-05-19,-4.0413
2015-05-20,-3.7634
2015-05-21,0.9932
2015-05-22,-1.022
2015-05-26,-5.3191
2015-05-27,0.9253
2015-05-28,-3.5691
2015-05-29,2.6146000000000003
2015-06-01,-0.4964
2015-06-02,3.0928
2015-06-03,-2.9032
2015-06-04,-6.0797
2015-06-05,0.4599
2015-06-08,2.8169
2015-06-09,-1.3699
2015-06-10,-2.8819
2015-06-11,-1.6446
2015-06-12,-0.9815
2015-06-15,0.7342
2015-06-16,-0.1093
2015-06-17,1.9701
2015-06-18,4.3292
2015-06-19,-0.5487
2015-06-22,0.5517
2015-06-23,1.6461000000000001
2015-06-24,-0.3711
2015-06-25,0.1693
2015-06-26,0.4395
2015-06-29,-7.4049
2015-06-30,1.9628999999999999
2015-07-01,-1.533
2015-07-02,0.2896
2015-07-06,-0.4332
2015-07-07,-7.9405
2015-07-08,-3.1508
2015-07-09,4.758
2015-07-10,3.222
2015-07-13,0.3385
2015-07-14,1.9115
2015-07-15,-0.7356
2015-07-16,3.1493
2015-07-17,1.9037
2015-07-20,1.5509
2015-07-21,2.8809
2015-07-22,-3.7112
2015-07-23,-2.1023
2015-07-24,-0.179
2015-07-27,4.1592
2015-07-28,-3.2702
2015-07-29,7.6512
2015-07-30,0.7603
2015-07-31,0.4593
2015-08-03,-4.0823
2015-08-04,-1.2598
2015-08-05,-0.1034
2015-08-06,-0.5178
2015-08-07,-0.1735
2015-08-10,1.1123
2015-08-11,-4.4345
2015-08-12,-0.9712
2015-08-13,-1.126
2015-08-14,4.1146
2015-08-17,0.8116
2015-08-18,-3.2552
2015-08-19,-5.7524999999999995
2015-08-20,-4.5681
2015-08-21,-4.8673
2015-08-24,-4.1438
2015-08-25,5.2492
2015-08-26,0.2096
2015-08-27,7.4446
2015-08-28,1.9851999999999999
2015-08-31,-0.1908
2015-09-01,-14.761
2015-09-02,-4.9798
2015-09-03,-1.3692
2015-09-04,2.6328
2015-09-08,-1.6324999999999998
2015-09-09,-5.7847
2015-09-10,-3.8752
2015-09-11,-1.5707
2015-09-14,0.7447
2015-09-15,3.9599
2015-09-16,5.0787
2015-09-17,-2.4166
2015-09-18,-6.9341
2015-09-21,-7.025
2015-09-22,-7.5558
2015-09-23,-5.0155
2015-09-24,-0.7823
2015-09-25,0.0
2015-09-28,-0.9855
2015-09-29,3.3179
2015-09-30,3.5324
2015-10-01,-3.7841
2015-10-02,6.1251
2015-10-05,8.5055
2015-10-06,3.3595
2015-10-07,1.4626000000000001
2015-10-08,3.3102
2015-10-09,-4.2377
2015-10-12,0.7016
2015-10-13,0.268
2015-10-14,4.3292
2015-10-15,2.2029
2015-10-16,-0.5514
2015-10-19,-0.1512
2015-10-20,0.6562
2015-10-21,-7.4724
2015-10-22,1.3008
2015-10-23,3.3173
2015-10-26,-3.3143000000000002
2015-10-27,-2.9459
2015-10-28,5.3532
2015-10-29,-10.3719
2015-10-30,0.5845
2015-11-02,1.5689
2015-11-03,0.3432
2015-11-04,-3.9339
2015-11-05,-0.5935
2015-11-06,-1.6118999999999999
2015-11-09,-2.9733
2015-11-10,12.5704
2015-11-11,3.6667
2015-11-12,-6.6988
2015-11-13,-1.3211
2015-11-16,7.1595
2015-11-17,5.5405
2015-11-18,-0.9264
2015-11-19,1.7143000000000002
2015-11-20,2.0429
2015-11-23,0.2503
2015-11-24,-2.0969
2015-11-25,-1.8868
2015-11-27,-2.7547
2015-11-30,2.031
2015-12-01,-0.8905
2015-12-02,2.4840999999999998
2015-12-03,0.2579
2015-12-04,-2.8807
2015-12-07,-5.0847
2015-12-08,-0.3906
2015-12-09,0.4482
2015-12-10,2.2309
2015-12-11,-3.928
2015-12-14,-1.5332
2015-12-15,3.7486
2015-12-16,0.945
2015-12-17,0.826
2015-12-18,-5.6253
2015-12-21,2.9514
2015-12-22,2.8668
2015-12-23,-0.1639
2015-12-24,0.5473
2015-12-28,-2.4496
2015-12-29,0.8929
2015-12-30,-3.042
2015-12-31,2.3959
2016-01-04,-2.117
2016-01-05,1.1383
2016-01-06,-1.238
2016-01-07,-3.4188
2016-01-08,-3.9528
2016-01-11,-1.9656
2016-01-12,0.3759
2016-01-13,2.1848
2016-01-14,4.5816
2016-01-15,-9.5794
2016-01-19,-5.1034
2016-01-20,-4.9013
2016-01-21,-1.718
2016-01-22,2.3307
2016-01-25,-6.9751
2016-01-26,0.306
2016-01-27,-2.8223000000000003
2016-01-28,1.3344
2016-01-29,0.0
2016-02-01,-0.0775
2016-02-02,-0.155
2016-02-03,8.5404
2016-02-04,-1.7167
2016-02-05,-3.0568
2016-02-08,-3.003
2016-02-09,-3.7926
2016-02-10,0.1609
2016-02-11,-1.2048
2016-02-12,-2.439
2016-02-16,3.0833
2016-02-17,1.0509
2016-02-18,-5.92
2016-02-19,-0.6803
2016-02-22,-0.1712
2016-02-23,-1.8868
2016-02-24,-3.3217
2016-02-25,-0.4521
2016-02-26,-3.2698
2016-02-29,4.4131
2016-03-01,3.1475
2016-03-02,-2.9643
2016-03-03,1.8868
2016-03-04,4.321
2016-03-07,1.6061
2016-03-08,-6.5724
2016-03-09,4.8085
2016-03-10,-2.3789
2016-03-11,4.2646
2016-03-14,5.0083
2016-03-15,-8.5056
2016-03-16,17.8975
2016-03-17,-0.3685
2016-03-18,3.6982
2016-03-21,3.1384
2016-03-22,2.1438
2016-03-23,-3.5206
2016-03-24,3.1579
2016-03-28,-1.7606000000000002
2016-03-29,-1.362
2016-03-30,2.4709
2016-03-31,2.766
2016-04-01,-3.8647
2016-04-04,-0.7897
2016-04-05,-1.7366000000000001
2016-04-06,2.7982
2016-04-07,-0.7163
2016-04-08,0.7937
2016-04-11,4.7244
2016-04-12,7.5870999999999995
2016-04-13,3.3672
2016-04-14,0.799
2016-04-15,-2.5
2016-04-18,-1.1257
2016-04-19,-1.8343
2016-04-20,2.1907
2016-04-21,-2.9004
2016-04-22,2.7273
2016-04-25,-2.7180999999999997
2016-04-26,-5.5231
2016-04-27,-14.2366
2016-04-28,-4.0096
2016-04-29,2.1721
2016-05-02,-5.5601
2016-05-03,-4.6753
2016-05-04,-1.4532
2016-05-05,-0.553
2016-05-06,0.0927
2016-05-09,-0.6481
2016-05-10,0.0
2016-05-11,1.9571
2016-05-12,1.0969
2016-05-13,0.2712
2016-05-16,-1.6231
2016-05-17,1.7415
2016-05-18,4.2342
2016-05-19,1.21
2016-05-20,5.4654
2016-05-23,-2.915
2016-05-24,0.6672
2016-05-25,5.9072
2016-05-26,1.8327
2016-05-27,-2.1127
2016-05-31,-1.4388
2016-06-01,0.1622
2016-06-02,0.4049
2016-06-03,1.129
2016-06-06,5.4226
2016-06-07,4.8411
2016-06-08,0.2165
2016-06-09,1.2239
2016-06-10,1.5647
2016-06-13,-3.4314
2016-06-14,-4.8586
2016-06-15,3.5061
2016-06-16,-2.0619
2016-06-17,0.6767
2016-06-20,2.3898
2016-06-21,-0.6565
2016-06-22,0.5874
2016-06-23,1.6787999999999998
2016-06-24,-7.2505
2016-06-27,-5.1858
2016-06-28,8.898
2016-06-29,2.2489
2016-06-30,-3.9589
2016-07-01,-0.0763
2016-07-05,-5.424
2016-07-06,3.4733
2016-07-07,-1.171
2016-07-08,1.7378
2016-07-11,0.9317
2016-07-12,-0.3846
2016-07-13,-2.7799
2016-07-14,-2.7800000000000002
2016-07-15,-0.4902
2016-07-18,0.1642
2016-07-19,-1.3115
2016-07-20,0.4983
2016-07-21,-2.0661
2016-07-22,1.0127
2016-07-25,-0.5013
2016-07-26,-1.3434
2016-07-27,2.1277
2016-07-28,-2.0
2016-07-29,1.1054
2016-08-01,-0.6728
2016-08-02,-2.8789
2016-08-03,2.0924
2016-08-04,1.9641
2016-08-05,2.0938
2016-08-08,2.8712
2016-08-09,-1.7544
2016-08-10,-3.0032
2016-08-11,-1.0879
2016-08-12,4.4839
2016-08-15,3.8866
2016-08-16,5.1442
2016-08-17,0.9637
2016-08-18,-0.7342
2016-08-19,0.5178
2016-08-22,0.0736
2016-08-23,3.3088
2016-08-24,0.0
2016-08-25,1.9217
2016-08-26,-0.0709
2016-08-29,2.6969
2016-08-30,-1.244
2016-08-31,1.6095000000000002
2016-09-01,2.8926
2016-09-02,1.8742
2016-09-06,-0.2628
2016-09-07,1.581
2016-09-08,0.5837
2016-09-09,-2.5789999999999997
2016-09-12,-0.9265
2016-09-13,0.9352
2016-09-14,0.2647
2016-09-15,3.5644
2016-09-16,-1.4022000000000001
2016-09-19,0.5818
2016-09-20,-0.964
2016-09-21,1.9468
2016-09-22,1.2731
2016-09-23,-0.5657
2016-09-26,-0.9482
2016-09-27,-1.0211
2016-09-28,-1.354
2016-09-29,-4.0523
2016-09-30,-0.2725
2016-10-03,1.2295
2016-10-04,1.2146
2016-10-05,-0.6
2016-10-06,-3.7559
2016-10-07,-3.9024
2016-10-10,2.1755
2016-10-11,0.8517
2016-10-12,2.4631
2016-10-13,1.2363
2016-10-14,1.4925
2016-10-17,-3.2086
2016-10-18,2.0028
2016-10-19,-3.1144
2016-10-20,-4.6122
2016-10-21,-1.4652
2016-10-24,2.1561
2016-10-25,-0.5095
2016-10-26,-3.5845000000000002
2016-10-27,-1.214
2016-10-28,0.5376
2016-10-31,-1.6806999999999999
2016-11-01,-0.6216
2016-11-02,-2.3456
2016-11-03,0.4804
2016-11-04,2.3108
2016-11-07,-0.3894
2016-11-08,-0.1564
2016-11-09,1.7227999999999999
2016-11-10,-0.8468
2016-11-11,-1.7856999999999998
2016-11-14,-1.4229
2016-11-15,3.5285
2016-11-16,-0.1549
2016-11-17,1.1637
2016-11-18,-1.6104
2016-11-21,3.4295
2016-11-22,2.4868
2016-11-23,0.5147
2016-11-25,-1.0973
2016-11-28,0.2219
2016-11-29,0.4428
2016-11-30,-2.2777
2016-12-01,-3.8346
2016-12-02,2.2275
2016-12-05,-2.1012
2016-12-06,-1.5897999999999999
2016-12-07,0.8885
2016-12-08,1.2810000000000001
2016-12-09,-0.3162
2016-12-12,1.1102
2016-12-13,1.5686
2016-12-14,-1.2355
2016-12-15,-3.362
2016-12-16,1.7799
2016-12-19,1.2719
2016-12-20,-0.314
2016-12-21,0.0
2016-12-22,0.3937
2016-12-23,-0.0784
2016-12-27,0.2355
2016-12-28,0.4699
2016-12-29,0.0779
2016-12-30,-0.5452
2017-01-03,0.8614
2017-01-04,2.2516
2017-01-05,-0.7593
2017-01-06,-0.4591
2017-01-09,-1.8447
2017-01-10,-3.4455999999999998
2017-01-11,-1.1354
2017-01-12,-0.3281
2017-01-13,0.6584
2017-01-17,1.1447
2017-01-18,-4.042
2017-01-19,-0.5897
2017-01-20,1.6949
2017-01-23,-0.25
2017-01-24,1.8378999999999999
2017-01-25,4.9221
2017-01-26,3.8311
2017-01-27,1.3554
2017-01-30,0.2972
2017-01-31,1.5556
2017-02-01,-1.0941
2017-02-02,-1.1799
2017-02-03,0.0
2017-02-06,1.6418
2017-02-07,1.5419
2017-02-08,0.2892
2017-02-09,2.956
2017-02-10,3.2913
2017-02-13,-0.4068
2017-02-14,1.4295
2017-02-15,0.5369
2017-02-16,0.7343
2017-02-17,2.5845000000000002
2017-02-21,1.4212
2017-02-22,-1.7197
2017-02-23,-5.6384
2017-02-24,-1.3736
2017-02-27,-2.6462
2017-02-28,-0.1431
2017-03-01,1.2894
2017-03-02,1.4851
2017-03-03,1.3937
2017-03-06,1.512
2017-03-07,1.7603
2017-03-08,1.1311
2017-03-09,0.6579
2017-03-10,1.1764999999999999
2017-03-13,1.8088
2017-03-14,3.0457
2017-03-15,2.6478
2017-03-16,0.8398
2017-03-17,-0.8923
2017-03-20,3.9016
2017-03-21,-2.7152
2017-03-22,-0.8907
2017-03-23,3.0557
2017-03-24,-2.7907
2017-03-27,-0.3589
2017-03-28,1.6806999999999999
2017-03-29,-0.5313
2017-03-30,0.7122
2017-03-31,2.205
2017-04-03,-0.8163
2017-04-04,0.4703
2017-04-05,-0.9362
2017-04-06,-0.2953
2017-04-07,-4.3839
2017-04-10,7.0632
2017-04-11,-0.1157
2017-04-12,-2.5492
2017-04-13,-1.6052
2017-04-17,1.571
2017-04-18,1.3087
2017-04-19,0.5872
2017-04-20,3.0356
2017-04-21,-0.6232
2017-04-24,0.6271
2017-04-25,3.6261
2017-04-26,-1.6402
2017-04-27,4.5581
2017-04-28,3.0835
2017-05-01,0.8767
2017-05-02,-0.9202
2017-05-03,1.3416000000000001
2017-05-04,-0.3564
2017-05-05,-0.3577
2017-05-08,1.3333
2017-05-09,-0.2024
2017-05-10,1.5213
2017-05-11,-1.3487
2017-05-12,-0.7089
2017-05-15,1.5808
2017-05-16,-0.2008
2017-05-17,5.7344
2017-05-18,3.7108
2017-05-19,-1.8807
2017-05-22,2.8518
2017-05-23,2.5
2017-05-24,-0.133
2017-05-25,2.5311
2017-05-26,1.4429
2017-05-30,3.9224
2017-05-31,-4.1477
2017-06-01,0.5625
2017-06-02,-0.7745
2017-06-05,0.2602
2017-06-06,-0.519
2017-06-07,0.4348
2017-06-08,1.7749000000000001
2017-06-09,0.0851
2017-06-12,3.1874000000000002
2017-06-13,1.2768
2017-06-14,-0.1627
2017-06-15,1.3035
2017-06-16,1.3269
2017-06-19,-0.7937
2017-06-20,-1.56
2017-06-21,-1.666
2017-06-22,-0.2066
2017-06-23,1.0766
2017-06-26,-0.9832
2017-06-27,-0.0414
2017-06-28,1.7384
2017-06-29,-0.4882
2017-06-30,0.8994
2017-07-03,2.3096
2017-07-05,-4.8317
2017-07-06,-0.3329
2017-07-07,0.0418
2017-07-10,-6.0518
2017-07-11,6.9747
2017-07-12,-2.4917
2017-07-13,-1.8739
2017-07-14,-1.3889
2017-07-17,-9.5511
2017-07-18,-0.8759
2017-07-19,0.6382
2017-07-20,-1.4146
2017-07-21,0.2474
2017-07-24,0.7404
2017-07-25,-0.098
2017-07-26,-2.5503
2017-07-27,-4.5798
2017-07-28,-5.7489
2017-07-31,2.4622
2017-08-01,3.823
2017-08-02,-1.8937
2017-08-03,-1.0188
2017-08-04,2.3835
2017-08-07,6.1376
2017-08-08,-0.349
2017-08-09,-2.8514
2017-08-10,-5.8702
2017-08-11,-2.5164
2017-08-14,4.0965
2017-08-15,-5.3369
2017-08-16,-0.1139
2017-08-17,1.3113000000000001
2017-08-18,-1.3506
2017-08-21,0.3423
2017-08-22,-0.1706
2017-08-23,-0.4556
2017-08-24,-2.4027
2017-08-25,-1.9343
2017-08-28,-0.6053
2017-08-29,-1.1571
2017-08-30,-1.7252
2017-08-31,3.1348
2017-09-01,-0.1216
2017-09-05,-2.5563000000000002
2017-09-06,1.0618
2017-09-07,3.152
2017-09-08,5.3325
2017-09-11,2.1047
2017-09-12,0.2786
2017-09-13,0.1111
2017-09-14,-2.6082
2017-09-15,-1.1966
2017-09-18,1.2687
