ticker,USPS US Equity
2009-11-12,-36.8421
2009-11-16,50.0
2009-11-18,-11.1111
2009-11-19,12.5
2009-11-20,11.1111
2009-11-23,-10.0
2009-11-25,-5.5556
2009-11-27,5.8824
2009-11-30,-5.5556
2009-12-01,11.7647
2009-12-02,-36.8421
2009-12-03,25.0
2009-12-04,6.6667
2009-12-09,0.0
2009-12-10,0.0
2009-12-15,0.0
2009-12-16,-18.75
2009-12-21,15.3846
2009-12-23,-6.6667
2009-12-24,-28.5714
2009-12-28,0.0
2009-12-29,0.0
2009-12-30,50.0
2009-12-31,20.0
2010-01-04,-16.6667
2010-01-05,0.0
2010-01-06,20.0
2010-01-07,-11.1111
2010-01-08,0.0
2010-01-11,-37.5
2010-01-12,10.0
2010-01-13,-9.0909
2010-01-14,-20.0
2010-01-21,0.0
2010-01-22,25.0
2010-01-26,0.0
2010-02-01,0.0
2010-02-02,0.0
2010-02-03,0.0
2010-02-12,-59.0
2010-02-16,0.0
2010-02-17,143.9024
2010-02-24,-10.0
2010-02-26,-16.6667
2010-03-02,-32.0
2010-03-10,56.8627
2010-03-12,-12.5
2010-03-18,21.4286
2010-03-19,0.0
2010-03-22,-5.8824
2010-03-23,0.0
2010-03-25,25.0
2010-03-26,10.0
2010-03-29,0.0
2010-03-30,0.0
2010-04-07,-27.2727
2010-04-21,6.25
2010-04-22,29.4118
2010-04-23,-9.0909
2010-04-27,-15.0
2010-04-28,-11.7647
2010-04-29,6.6667
2010-04-30,6.25
2010-05-03,5.8824
2010-05-05,-5.5556
2010-05-10,17.647100000000002
2010-05-11,45.0
2010-05-12,-31.0345
2010-05-13,25.0
2010-05-14,4.0
2010-05-17,-11.538499999999999
2010-05-18,-30.4348
2010-05-19,0.0
2010-05-20,0.0
2010-05-21,31.25
2010-05-24,0.0
2010-05-26,0.0
2010-05-27,-42.5
2010-06-01,-0.6211
2010-06-03,-16.6667
2010-06-07,0.0
2010-06-08,-40.0
2010-06-09,100.0
2010-06-14,66.6667
2010-06-15,-15.0
2010-06-16,11.7647
2010-06-17,10.526299999999999
2010-06-18,-4.7619
2010-06-21,-10.0
2010-06-25,5.5556
2010-06-28,-5.2632
2010-06-29,0.0
2010-06-30,0.0
2010-07-01,5.5556
2010-07-02,0.0
2010-07-06,-5.2632
2010-07-07,0.0
2010-07-08,0.0
2010-07-09,0.0
2010-07-12,0.0
2010-07-13,5.5556
2010-07-14,-10.526299999999999
2010-07-16,0.0
2010-07-20,0.0
2010-07-26,-5.8824
2010-07-27,12.5
2010-07-28,-11.1111
2010-07-29,12.5
2010-07-30,0.0
2010-08-04,0.0
2010-08-05,-5.4167
2010-08-06,-0.1468
2010-08-11,-5.8824
2010-08-12,-25.0
2010-08-18,0.0
2010-08-20,-16.6667
2010-08-27,0.0
2010-09-02,40.0
2010-09-03,0.0
2010-09-07,-11.4286
2010-09-13,45.1613
2010-09-16,-11.1111
2010-09-20,0.0
2010-09-22,12.5
2010-09-27,-22.2222
2010-09-29,28.5714
2010-09-30,0.0
2010-10-01,-22.2222
2010-10-04,0.0
2010-10-11,14.2857
2010-10-15,0.0
2010-10-19,0.0
2010-10-22,-25.0
2010-10-26,-16.6667
2010-10-27,60.0
2010-10-29,-18.75
2010-11-01,84.6154
2010-11-08,8.3333
2010-11-09,0.0
2010-11-10,0.0
2010-11-11,-7.6923
2010-11-12,0.0
2010-11-15,-16.6667
2010-11-16,0.0
2010-11-17,0.0
2010-11-19,-30.0
2010-11-22,1.9643000000000002
2010-11-23,-15.937
2010-11-24,16.6667
2010-11-26,-14.2857
2010-11-29,-1.6667
2010-11-30,-6.7797
2010-12-01,-0.9091
2010-12-02,2.7523
2010-12-03,-10.7143
2010-12-06,-10.0
2010-12-07,4.4444
2010-12-08,-2.1277
2010-12-13,0.0
2010-12-14,8.6957
2010-12-15,-4.0
2010-12-16,-16.6667
2010-12-17,0.0
2010-12-20,0.0
2010-12-21,0.0
2010-12-22,2.5
2010-12-23,-2.439
2010-12-27,-10.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,-16.6667
2010-12-31,0.0
2011-01-03,-26.6667
2011-01-04,4.5455
2011-01-05,0.0
2011-01-06,8.6957
2011-01-07,0.0
2011-01-10,12.0
2011-01-11,-10.7143
2011-01-13,12.0
2011-01-18,-10.7143
2011-01-21,4.0
2011-01-26,-23.0769
2011-01-27,25.0
2011-01-28,0.0
2011-01-31,-4.0
2011-02-01,-41.6667
2011-02-02,71.4286
2011-02-07,-4.1667
2011-02-09,-13.0435
2011-02-10,0.0
2011-02-14,-40.0
2011-02-16,25.0
2011-02-22,33.3333
2011-02-23,0.0
2011-02-24,-50.0
2011-02-28,56.25
2011-03-01,28.0
2011-03-03,-25.0
2011-03-04,33.3333
2011-03-07,0.0
2011-03-08,0.0
2011-03-09,0.0
2011-03-10,-50.0
2011-03-11,100.0
2011-03-14,0.0
2011-03-16,-40.0
2011-03-18,66.6667
2011-03-23,0.0
2011-03-24,-35.0
2011-03-25,38.4615
2011-03-28,-16.6667
2011-04-25,0.0
2011-05-03,-6.6667
2011-05-09,0.0
2011-05-11,-28.5714
2011-05-13,80.0
2011-05-24,-5.5556
2011-06-03,-5.8824
2011-06-10,-37.5
2011-06-22,-10.0
2011-06-28,-11.1111
2011-07-05,0.0
2011-07-07,100.0
2011-07-13,-56.25
2011-07-15,7.1429
2011-07-19,0.0
2011-07-21,-33.3333
2011-07-22,3.75
2011-07-29,0.0
2011-08-01,0.0
2011-08-15,-1.2048
2011-09-14,-2.439
2011-09-15,100.0
2011-09-16,0.0
2011-10-31,-60.0
2011-11-02,25.0
2011-11-08,-80.0
2011-11-10,400.0
2011-11-11,0.0
2011-11-21,-86.25
2011-11-22,654.5455
2011-11-23,54.2169
2011-11-28,0.0
2011-11-29,0.0
2011-11-30,-50.0
2011-12-06,0.0
2011-12-19,0.0
2011-12-28,0.0
2011-12-30,0.0
2012-01-20,-59.375
2012-02-21,0.0
2012-02-28,0.0
2012-03-19,-7.6923
2012-03-21,0.0
2012-04-18,-25.0
2012-05-18,-88.8889
2012-05-31,0.0
2012-06-06,150.0
2012-06-13,0.0
2012-09-07,0.0
2012-10-31,0.0
2012-11-16,-60.0
2012-11-28,13500.0
2012-11-29,-41.1765
2012-11-30,-70.0
2012-12-04,0.0
2012-12-18,0.0
2012-12-26,-70.8333
2012-12-27,-64.2857
2012-12-31,60.0
2013-01-07,0.0
2013-02-13,0.0
2013-02-26,0.0
2013-03-11,0.0
2013-03-14,0.0
2013-03-27,25.0
2013-04-15,0.0
2013-05-10,60.0
2013-06-18,-37.5
2013-06-26,320.0
2013-06-27,180.9524
2013-06-28,-45.7627
2013-07-01,25.0
2013-07-02,37.5
2013-07-03,0.0
2013-07-05,-3.6364
2013-07-11,-7.5472
2013-07-16,-34.6939
2013-07-17,-32.8125
2013-07-18,0.0
2013-07-22,-6.9767
2013-07-24,-15.0
2013-07-30,73.5294
2013-08-13,-10.1695
2013-08-15,-35.8491
2013-08-26,0.0
2013-09-04,0.0
2013-09-05,0.0
2013-09-09,0.0
2013-09-16,0.0
2013-09-20,88.2353
2013-09-26,7.8125
2013-09-27,0.0
2013-10-16,-39.1304
2013-10-28,-4.7619
2013-10-29,-7.5
2013-11-25,0.0
2013-12-09,24.3243
2013-12-13,0.0
2013-12-20,-19.5652
2013-12-26,24.3243
2013-12-30,-13.0435
2014-01-10,0.0
2014-01-16,15.0
2014-01-17,-13.0435
2014-01-21,40.0
2014-01-22,5.3571
2014-01-27,81.3559
2014-01-28,0.0
2014-02-07,4.6729
2014-02-10,100.0
2014-02-11,0.0
2014-02-14,35.7143
2014-02-18,-42.1053
2014-02-19,0.0
2014-02-21,0.0
2014-02-26,0.0
2014-02-27,0.0
2014-03-11,-12.5
2014-03-12,45.4545
2014-03-18,21.4286
2014-03-19,11.7647
2014-03-24,31.5789
2014-03-25,0.0
2014-03-27,4.0
2014-03-31,53.8462
2014-04-02,-24.5313
2014-04-03,-17.1843
2014-04-04,0.0
2014-04-08,4.0
2014-04-10,15.3846
2014-04-11,-56.25
2014-04-17,7.619
2014-04-21,76.9912
2014-04-24,16.0
2014-04-25,6.8966
2014-04-28,-3.2258
2014-04-29,16.6667
2014-04-30,7.1429
2014-05-02,14.6667
2014-05-05,0.0
2014-05-09,4.6512
2014-05-12,-33.3333
2014-05-13,0.0
2014-05-14,100.0
2014-05-20,28.3333
2014-05-22,-35.0649
2014-05-23,-14.0
2014-06-04,13.9535
2014-06-06,0.0
2014-06-09,-20.4082
2014-06-10,0.0
2014-06-12,25.641
2014-06-13,0.0
2014-06-18,0.0
2014-06-20,0.0
2014-06-23,-18.6224
2014-06-27,0.3135
2014-06-30,22.5
2014-07-01,0.0
2014-07-02,-16.3265
2014-07-11,19.5122
2014-07-14,-7.1429
2014-07-15,-7.4176
2014-07-18,6.8248999999999995
2014-07-23,-6.3889
2014-07-28,-5.0445
2014-08-04,0.0
2014-08-11,0.0
2014-08-12,-37.5
2014-08-13,0.0
2014-08-15,12.0
2014-08-25,75.0
2014-08-26,0.0
2014-08-28,-14.2857
2014-09-02,16.6667
2014-09-08,2.0408
2014-09-22,0.0
2014-09-24,-40.0
2014-10-06,-50.0
2014-10-09,100.0
2014-10-13,66.6667
2014-10-20,0.0
2014-10-27,-20.0
2014-10-30,0.0
2014-10-31,25.0
2014-11-03,-22.0
2014-11-04,-10.2564
2014-11-06,0.0
2014-11-07,-11.4286
2014-11-17,29.0323
2014-11-18,-25.0
2014-11-24,33.3333
2014-12-11,-22.5
2014-12-15,61.2903
2014-12-16,-55.25
2014-12-17,257.5419
2014-12-18,0.0
2014-12-19,0.0
2014-12-22,-12.5
2014-12-23,-28.5714
2014-12-26,80.0
2014-12-30,-27.7778
2014-12-31,23.0769
2015-01-02,0.0
2015-01-06,0.0
2015-01-09,-18.75
2015-01-13,7.6923
2015-01-14,-14.2857
2015-01-15,41.6667
2015-01-16,0.0
2015-01-20,-17.647100000000002
2015-01-26,0.0
2015-01-28,-14.2857
2015-02-02,33.3333
2015-02-04,-37.5
2015-02-06,40.0
2015-02-26,-14.2857
2015-03-03,-16.6667
2015-03-06,0.0
2015-03-19,0.0
2015-03-20,20.0
2015-03-27,-16.6667
2015-04-08,30.0
2015-04-09,0.0
2015-04-17,-38.4615
2015-04-21,20.0
2015-04-27,35.4167
2015-05-04,-38.4615
2015-05-05,62.5
2015-05-08,0.0
2015-05-11,-15.3846
2015-05-14,18.1818
2015-05-15,-23.0769
2015-06-11,0.0
2015-06-22,40.0
2015-08-05,-42.8571
2015-08-19,87.5
2015-08-27,-46.6667
2015-08-28,0.0
2015-09-02,75.0
2015-09-09,-45.7143
2015-09-18,84.2105
2015-09-25,-57.1429
2015-09-28,0.0
2015-09-29,66.25
2015-10-05,-4.7619
2015-10-07,-16.0526
2015-10-12,-37.3041
2015-10-13,3.5
2015-10-14,-3.8647
2015-10-15,-20.1005
2015-10-19,0.6289
2015-10-21,0.0
2015-10-22,0.0
2015-10-29,0.0
2015-12-02,25.0
2015-12-04,20.0
2016-02-03,-33.3333
2016-03-01,150.0
2016-05-18,-40.0
2016-06-10,-72.9167
2016-07-29,23.0769
2016-08-15,-30.0
2016-09-23,-28.5714
2016-11-16,0.0
2016-11-18,-20.0
2016-12-14,0.0
2017-02-21,150.0
2017-03-28,25.0
2017-04-11,0.0
2017-06-01,-68.0
2017-07-03,-22.5
2017-07-05,-27.4194
2017-08-08,11.1111
2017-08-25,-20.0
2017-09-15,0.0
2017-09-19,0.0
2017-09-28,14.0
2017-09-29,110.5263
2017-10-02,0.0
2017-10-20,0.0
2017-10-24,-56.25
2017-10-26,0.0
2017-10-27,0.0
2017-10-30,0.0
2017-11-03,0.0
2017-11-09,0.0
2017-11-20,47.619
2017-12-14,-12.2258
2017-12-19,-22.8225
2017-12-21,128.5714
2017-12-22,20.8333
2018-01-26,-72.4138
2018-01-30,112.5
2018-02-01,-58.8235
2018-02-13,185.7143
2018-02-14,25.0
2018-02-26,10.0
2018-03-16,-43.6364
2018-04-02,0.0
2018-05-02,-54.8387
2018-06-07,318.5714
2018-06-08,-8.532399999999999
2018-06-11,0.0
2018-06-28,0.0
2018-07-12,-8.209
2018-08-23,10.3659
2018-08-30,0.0
2018-09-05,-16.0221
2018-09-06,7.4561
2018-09-10,-57.1429
2018-09-17,90.4762
2018-09-25,-25.0
2018-10-05,3.3333
2018-10-09,58.0645
2018-10-12,20.4082
2018-10-17,-5.9322
2018-10-25,242.3423
2018-10-26,0.0
2018-10-29,-47.3684
2018-10-30,45.0
2018-11-01,0.0
2018-11-02,-17.2414
2018-11-07,58.3333
2018-11-08,0.0
2018-11-09,-15.7895
2018-11-13,-9.375
2018-11-15,31.0345
2018-11-16,0.0
2018-11-19,0.0
2018-11-28,57.8947
2018-11-29,0.0
2018-11-30,26.6667
2018-12-07,5.2632
2018-12-10,0.0
2018-12-11,-37.5
2018-12-12,38.0
2018-12-13,-27.5362
2018-12-19,-30.0
2018-12-20,-14.2857
2018-12-26,66.6667
2018-12-28,50.0
2018-12-31,-26.6667
2019-01-02,45.4545
2019-01-03,0.0
2019-01-04,16.25
2019-01-07,-3.2258
2019-01-14,-11.1111
2019-01-15,125.0
2019-01-16,-31.1111
2019-01-22,20.9677
2019-01-23,-20.0
2019-01-24,-16.6667
2019-01-25,0.0
2019-01-30,-4.0
2019-02-06,4.1667
2019-02-07,0.0
2019-02-12,-19.0
2019-02-13,11.1111
2019-02-14,-5.5556
2019-02-20,17.647100000000002
2019-02-28,-10.0
2019-03-07,-3.3333
2019-03-15,-8.046
2019-03-21,-50.0
2019-03-27,100.0
2019-03-28,-19.5
2019-03-29,20.3416
2019-04-12,16.129
2019-05-03,-25.7778
2019-05-06,19.012
2019-05-09,-24.5283
2019-05-14,-33.3333
2019-05-15,-12.5
2019-05-16,0.0
2019-05-20,42.8571
2019-05-21,-12.0
2019-05-23,-11.2364
2019-05-31,2.417
2019-06-05,25.325
2019-07-01,-42.1903
2019-07-02,38.0262
2019-07-10,0.0
2019-07-15,0.0
2019-07-17,-0.05
2019-07-18,50.075
2019-07-23,-35.0933
2019-07-26,2.7116
2019-08-05,-5.0
2019-08-23,-10.526299999999999
2019-08-27,0.0
2019-08-29,0.0
2019-09-04,5.8824
2019-09-06,-25.5556
2019-09-11,0.0
2019-09-17,0.0
2019-09-30,49.2537
2019-10-04,-25.0
2019-10-11,6.9333
2019-10-23,0.0
2019-10-24,8.2294
2019-10-25,-7.6037
2019-10-28,-12.0948
2019-11-06,41.844
2019-11-27,0.0
2019-12-12,-32.5
2019-12-27,3.7037
2020-01-02,-4.2857
2020-01-10,4.4776
2020-01-14,7.1429
2020-01-15,16.6667
2020-01-16,13.8857
2020-01-17,0.3512
2020-02-21,-33.0
2020-03-04,63.4328
2020-03-13,-12.6712
2020-03-17,-37.2549
2020-03-31,40.0833
2020-04-06,7.9714
2020-04-15,-82.9201
2020-04-16,412.9032
2020-04-17,-77.9874
2020-04-20,161.4286
2020-04-21,0.0
2020-04-22,58.4699
2020-04-24,0.0
2020-04-27,8.9655
2020-04-28,-3.1646
2020-04-29,-33.9869
2020-05-07,0.0
2020-05-11,51.4851
2020-05-18,-15.0327
2020-05-26,17.6923
2020-05-27,0.0
2020-05-28,-67.3203
2020-06-01,102.0
2020-06-03,53.4653
2020-06-04,-18.871
2020-06-05,23.2604
2020-06-08,29.0323
2020-06-09,-16.25
2020-06-10,19.403
2020-06-11,3.75
2020-06-12,0.0
2020-06-19,1.2048
2020-06-22,0.0
2020-06-23,-35.7143
2020-06-29,0.0
2020-07-01,11.1111
2020-07-06,0.0
2020-07-07,-0.6667
2020-07-08,0.6711
2020-07-10,-3.5
2020-07-13,-6.7358
2020-07-15,0.0
