ticker,INNO US Equity
2013-12-06,-5.3333
2013-12-09,9.1549
2013-12-10,1.2903
2013-12-11,-8.2803
2013-12-12,-16.6667
2013-12-13,-6.6667
2013-12-16,-28.5714
2013-12-17,0.0
2013-12-18,0.0
2013-12-19,22.5
2013-12-20,55.102
2013-12-23,-32.8947
2013-12-26,1.9607999999999999
2013-12-27,30.7692
2013-12-31,-11.7647
2014-01-06,-33.3333
2014-01-07,0.0
2014-01-08,50.0
2014-01-09,0.0
2014-01-10,0.0
2014-01-13,-20.0
2014-01-14,-16.6667
2014-01-15,-3.75
2014-01-16,-10.3896
2014-01-17,11.5942
2014-01-21,55.8442
2014-01-22,-6.6667
2014-01-23,7.1429
2014-01-24,-13.3333
2014-01-27,0.0
2014-01-29,0.0
2014-01-30,0.0
2014-01-31,0.0
2014-02-03,23.0769
2014-02-04,-1.5625
2014-02-05,-34.127
2014-02-06,-13.253
2014-02-07,11.1111
2014-02-10,50.0
2014-02-11,0.0
2014-02-12,-28.3333
2014-02-13,-4.6512
2014-02-14,20.7317
2014-02-18,-19.1919
2014-02-19,-6.25
2014-02-20,13.3333
2014-02-24,-5.8824
2014-02-26,-13.75
2014-02-27,-2.8986
2014-02-28,-1.4925
2014-03-03,1.5152
2014-03-04,4.4776
2014-03-05,22.8571
2014-03-07,-4.6512
2014-03-11,-18.2927
2014-03-12,26.8657
2014-03-13,85.8824
2014-03-14,30.3797
2014-03-17,-1.4563
2014-03-18,-13.3005
2014-03-19,2.8409
2014-03-20,32.5967
2014-03-21,-19.1667
2014-03-24,0.0
2014-03-25,27.8351
2014-03-26,0.0
2014-03-27,-21.371
2014-03-28,10.7692
2014-04-01,3.7037
2014-04-02,7.1429
2014-04-03,2.5
2014-04-04,-19.9187
2014-04-07,39.0863
2014-04-08,-3.6496
2014-04-09,20.4545
2014-04-10,-0.9434
2014-04-11,-9.2063
2014-04-14,-15.3846
2014-04-15,0.4132
2014-04-16,30.4527
2014-04-21,-4.1009
2014-04-23,0.0
2014-04-24,3.6184
2014-04-25,-23.1746
2014-04-28,0.0
2014-04-29,1.2397
2014-05-01,0.4082
2014-05-02,22.7642
2014-05-06,-12.5828
2014-05-08,15.1515
2014-05-09,-7.2368
2014-05-12,13.4752
2014-05-13,-0.625
2014-05-14,-4.4025
2014-05-15,11.5132
2014-05-16,3.2448
2014-05-20,31.7143
2014-05-21,-20.6074
2014-05-28,-22.9508
2014-05-29,0.0
2014-05-30,0.0
2014-06-02,63.8298
2014-06-04,-38.7446
2014-06-06,-0.3534
2014-06-11,0.0
2014-06-12,0.0
2014-06-13,0.0
2014-06-19,0.0
2014-06-25,0.0
2014-06-27,2.1277
2014-06-30,-2.0833
2014-07-01,0.0
2014-07-02,1.0638
2014-07-03,0.0
2014-07-07,0.0
2014-07-08,1.0526
2014-07-11,11.1111
2014-07-14,0.0
2014-07-16,-10.9375
2014-07-17,0.0
2014-07-21,0.0
2014-07-30,0.0
2014-07-31,0.0
2014-08-04,0.0
2014-08-05,4.5614
2014-08-07,-5.3690999999999995
2014-08-11,1.0638
2014-08-12,0.0
2014-08-14,0.0
2014-08-15,0.0
2014-08-18,0.3509
2014-08-20,-0.3497
2014-08-21,0.0
2014-08-22,0.0
2014-08-27,-14.7368
2014-08-28,0.0
2014-08-29,0.0
2014-09-02,12.7572
2014-09-04,0.0
2014-09-05,28.4672
2014-09-12,-9.0909
2014-09-15,-14.0625
2014-09-18,0.7273
2014-09-19,-1.083
2014-09-23,0.0
2014-09-24,0.0
2014-09-30,28.4672
2014-10-01,-9.0909
2014-10-02,-10.0
2014-10-03,0.0
2014-10-08,0.0
2014-10-13,-4.8611
2014-10-16,0.0
2014-10-28,0.0
2014-10-29,0.0
2014-10-31,0.0
2014-11-03,0.0
2014-11-10,0.0
2014-11-11,0.0
2014-11-14,2.1898
2014-11-17,3.5714
2014-11-24,0.0
2014-11-25,0.0
2014-12-01,0.0
2014-12-02,0.0
2014-12-03,0.0
2014-12-04,0.0
2014-12-08,10.3448
2014-12-09,-9.375
2014-12-10,2.069
2014-12-15,0.0
2014-12-16,0.0
2014-12-17,-2.027
2014-12-18,0.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-05,-6.2069
2015-01-06,0.0
2015-01-09,6.6176
2015-01-14,0.0
2015-01-15,0.0
2015-01-27,0.0
2015-02-03,0.0
2015-02-10,0.0
2015-02-12,0.0
2015-02-17,0.0
2015-02-20,0.0
2015-02-25,0.0
2015-03-02,0.0
2015-03-06,0.3448
2015-03-11,0.0
2015-03-24,9.9656
2015-03-27,5.0
2015-03-30,2.3810000000000002
2015-03-31,4.6512
2015-04-01,11.1111
2015-04-06,0.0
2015-04-07,2.0
2015-04-08,1.4706000000000001
2015-04-10,-7.2464
2015-04-13,-16.6667
2015-04-15,-5.0
2015-04-17,-4.2763
2015-04-27,0.0
2015-05-11,9.9656
2015-05-13,10.0
2015-05-14,-4.5455
2015-05-15,-13.392900000000001
2015-05-26,-6.5292
2015-05-29,-17.647100000000002
2015-06-01,107.1429
2015-06-02,-31.0345
2015-06-04,-30.0
2015-06-05,17.8571
2015-06-10,21.2121
2015-06-15,-30.0
2015-06-18,0.0
2015-06-30,7.5893
2015-07-01,0.4149
2015-07-09,-6.6116
2015-07-17,-0.885
2015-07-20,-14.2857
2015-07-28,-8.3333
2015-07-29,0.0
2015-08-06,0.0
2015-08-12,-18.1818
2015-08-18,77.7778
2015-08-20,-31.25
2015-08-21,-9.0909
2015-08-27,11.25
2015-08-28,-1.1236
2015-09-01,0.0
2015-09-02,0.5682
2015-09-14,-0.565
2015-09-24,0.0
2015-09-28,0.0
2015-09-30,-36.3636
2015-10-05,14.2857
2015-10-06,25.0
2015-10-23,50.0
2015-10-27,0.0
2015-10-29,0.0
2015-11-02,0.0
2015-11-16,0.0
2015-11-25,-12.0833
2015-11-30,-1.4218
2015-12-04,92.3077
2015-12-07,-15.25
2015-12-14,-17.4041
2015-12-15,0.0
2015-12-18,0.0
2015-12-22,0.0
2015-12-23,0.0
2015-12-24,0.0
2015-12-28,0.0
2015-12-29,0.7143
2015-12-30,-6.383
2016-01-04,21.2121
2016-01-25,-5.0
2016-01-28,-0.6579
2016-02-02,3.3113
2016-02-03,-7.6923
2016-02-05,-11.1111
2016-02-09,-37.5
2016-02-12,60.0
2016-02-16,-18.75
2016-02-23,-7.6923
2016-02-24,0.0
2016-02-25,25.0
2016-03-03,-20.0
2016-03-08,41.6667
2016-03-14,-29.4118
2016-03-15,0.0
2016-03-16,5.7292
2016-03-18,-5.4187
2016-03-23,41.6667
2016-04-05,-29.4118
2016-04-07,0.0
2016-04-14,9.375
2016-04-19,-8.5714
2016-04-26,0.0
2016-04-28,0.0
2016-05-05,9.375
2016-05-06,14.2857
2016-05-09,13.3333
2016-05-18,-23.5294
2016-05-20,0.0
2016-06-03,0.0
2016-07-06,12.5
2016-07-19,-11.1111
2016-07-27,-7.6923
2016-07-28,0.0
2016-08-02,66.6667
2016-08-08,-40.0
2016-08-18,0.0
2016-08-23,0.0
2016-08-24,66.6667
2016-08-25,-40.0
2016-10-03,66.6667
2016-10-25,-45.0
2016-11-04,8.5227
2016-11-15,-7.8534
2016-11-22,9.0909
2016-12-02,0.0
2016-12-27,-33.3333
2016-12-28,0.0
2016-12-30,-37.5
2017-01-06,100.0
2017-01-10,-10.0
2017-01-11,-44.4444
2017-01-12,22.5
2017-01-24,63.2653
2017-01-27,-5.0
2017-01-30,521.0526
2017-01-31,-88.1356
2017-02-01,237.5
2017-02-02,-57.672
2017-02-03,50.0
2017-02-06,33.3333
2017-02-07,0.0
2017-02-13,-11.25
2017-02-14,-42.6056
2017-02-16,-11.6564
2017-02-17,122.2222
2017-02-22,-46.875
2017-02-23,88.2353
2017-02-24,-45.0
2017-03-06,114.7727
2017-03-07,0.0
2017-03-09,-32.2751
2017-03-10,0.0
2017-03-16,-6.25
2017-03-20,0.0
2017-03-22,-25.8333
2017-03-28,34.8315
2017-04-20,-9.1667
2017-04-21,61.4679
2017-04-26,-40.3409
2017-05-01,0.0
2017-05-09,14.2857
2017-05-11,33.3333
2017-05-24,-19.6875
2017-06-12,-14.9323
2017-06-16,-11.4461
2017-06-21,12.9256
2017-06-22,-11.4461
2017-06-26,-9.0909
2017-06-27,9.0909
2017-07-07,-25.0
2017-07-12,0.0
2017-07-19,6.1111
2017-07-25,1.466
2017-07-27,75.4386
2017-07-28,-11.7647
2017-07-31,-26.6667
2017-08-01,61.8182
2017-08-02,-26.9663
2017-08-04,38.4615
2017-08-07,11.1111
2017-08-08,-19.85
2017-08-09,12.2895
2017-08-11,-11.6667
2017-08-14,-5.6604
2017-08-15,-49.3333
2017-08-16,0.0
2017-08-23,-1.3158
2017-08-24,23.0
2017-08-28,225.2033
2017-08-29,-52.5
2017-08-30,40.3509
2017-08-31,10.0
2017-09-01,0.0
2017-09-06,-9.0909
2017-09-08,0.0
2017-09-11,-40.0
2017-09-12,66.6667
2017-09-13,0.0
2017-09-14,0.0
2017-09-15,10.0
2017-09-18,-20.4545
2017-09-19,-16.5714
2017-09-20,-10.9589
2017-09-22,46.1538
2017-09-26,-18.4211
2017-09-27,6.4516
2017-10-04,-6.0606
2017-10-05,0.0
2017-10-06,-21.9355
2017-10-09,32.2314
2017-10-10,18.75
2017-10-13,0.0
2017-10-16,-10.526299999999999
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,17.647100000000002
2017-10-20,-0.5
2017-10-24,-2.0101
2017-10-25,0.0
2017-10-31,-17.7692
2017-11-01,-6.4546
2017-11-09,0.0
2017-11-15,-13.3333
2017-11-20,50.0
2017-11-21,0.0
2017-11-29,14.9487
2017-11-30,11.5325
2017-12-01,4.0
2017-12-04,-23.0769
2017-12-05,30.0
2017-12-06,3.8462
2017-12-07,-60.7407
2017-12-08,65.0943
2017-12-11,-18.8571
2017-12-12,40.8451
2017-12-15,-28.5
2017-12-18,39.1608
2017-12-19,-10.5528
2017-12-20,6.9101
2017-12-21,-6.4635
2017-12-22,-32.5843
2017-12-26,25.0
2017-12-29,-6.5333
2018-01-02,27.6748
2018-01-03,8.7318
2018-01-04,28.4489
2018-01-05,-20.0
2018-01-08,-0.15
2018-01-09,-19.8798
2018-01-10,-7.8125
2018-01-11,33.5593
2018-01-16,-26.3959
2018-01-17,-15.1724
2018-01-18,46.3415
2018-01-19,-28.8889
2018-01-23,1.5625
2018-01-25,0.0
2018-01-26,0.0
2018-01-29,7.6923
2018-01-30,25.7143
2018-01-31,6.25
2018-02-01,-3.7433
2018-02-02,-16.6667
2018-02-05,20.0
2018-02-07,-0.5556
2018-02-09,-22.3464
2018-02-13,22.3022
2018-02-14,27.0588
2018-02-15,34.2593
2018-02-16,-44.8276
2018-02-20,-12.5
2018-02-21,-5.0
2018-02-22,-7.5188
2018-02-23,-10.5691
2018-02-26,1.8182
2018-02-27,-1.7856999999999998
2018-02-28,0.9091
2018-03-01,-0.9009
2018-03-02,35.4545
2018-03-05,-23.4899
2018-03-06,-3.5088
2018-03-07,9.0909
2018-03-08,-18.75
2018-03-09,-3.0564
2018-03-12,-9.014
2018-03-13,27.907
2018-03-14,-9.0909
2018-03-15,0.0
2018-03-16,9.0
2018-03-19,-8.2569
2018-03-20,0.0
2018-03-21,-1.0
2018-03-22,1.0101
2018-03-23,-1.0
2018-03-26,0.0
2018-03-27,-9.1919
2018-03-28,22.3582
2018-03-29,-17.2727
2018-04-02,-1.0989
2018-04-03,-1.1111
2018-04-04,0.0
2018-04-05,-7.8652
2018-04-06,9.7561
2018-04-09,-7.7778
2018-04-10,-9.6386
2018-04-11,14.6667
2018-04-12,1.1628
2018-04-13,-1.1494
2018-04-16,-12.907
2018-04-17,10.8144
2018-04-18,-13.253
2018-04-19,11.1111
2018-04-20,-25.0
2018-04-23,13.3333
2018-04-24,8.5294
2018-04-25,0.271
2018-04-26,-10.4054
2018-04-27,-1.9607999999999999
2018-04-30,-3.0769
2018-05-01,0.0
2018-05-02,-7.9365
2018-05-03,20.6897
2018-05-04,0.0
2018-05-07,-7.1429
2018-05-08,3.0769
2018-05-09,-2.9851
2018-05-10,4.6154
2018-05-11,-9.2647
2018-05-14,1.6207
2018-05-15,2.0734
2018-05-16,-14.0625
2018-05-17,27.8182
2018-05-18,2.4182
2018-05-22,13.8889
2018-05-23,0.122
2018-05-24,-6.4555
2018-05-29,-24.4792
2018-05-30,22.4138
2018-05-31,-6.9014
2018-06-01,13.4644
2018-06-04,10.6667
2018-06-05,-11.0843
2018-06-06,-5.1491
2018-06-07,-2.8571
2018-06-08,-11.7647
2018-06-11,-0.8333
2018-06-12,-3.1933
2018-06-13,2.4306
2018-06-14,15.2542
2018-06-15,-8.8235
2018-06-18,0.4839
2018-06-20,-0.9631
2018-06-21,0.4862
2018-06-22,-11.2903
2018-06-25,4.3636
2018-06-26,-12.874600000000001
2018-06-27,-0.02
2018-06-28,0.4
2018-06-29,3.5857
2018-07-02,0.9615
2018-07-03,4.7619
2018-07-05,-9.0909
2018-07-06,-10.0
2018-07-09,0.4444
2018-07-10,-7.0796
2018-07-11,-0.4762
2018-07-12,-4.3062000000000005
2018-07-13,45.0
2018-07-16,-22.4138
2018-07-17,0.0
2018-07-18,16.6667
2018-07-19,-4.7619
2018-07-20,-6.4
2018-07-23,0.4274
2018-07-24,-10.6383
2018-07-25,2.3810000000000002
2018-07-26,-2.3256
2018-07-27,-11.9048
2018-07-30,16.2162
2018-08-01,-6.9767
2018-08-02,0.0
2018-08-06,0.0
2018-08-07,-2.5
2018-08-08,2.5641
2018-08-09,9.375
2018-08-10,-10.857099999999999
2018-08-15,0.0
2018-08-16,10.2564
2018-08-20,-7.5581
2018-08-22,6.6667
2018-08-27,-0.9434
2018-08-29,-11.9048
2018-08-31,1.6216
2018-09-04,-1.5957
2018-09-05,0.0
2018-09-06,2.7027
2018-09-07,5.2632
2018-09-13,-12.5
2018-09-14,5.1429
2018-09-17,-4.8913
2018-09-18,0.0
2018-09-19,2.8571
2018-09-21,25.0
2018-09-24,-15.5556
2018-09-25,11.0526
2018-09-26,30.3318
2018-09-27,38.1818
2018-09-28,-46.0526
2018-10-01,-19.5122
2018-10-02,36.3636
2018-10-03,6.6667
2018-10-04,-2.0833
2018-10-05,6.383
2018-10-08,0.0
2018-10-09,4.0
2018-10-10,-19.2308
2018-10-11,0.0
2018-10-12,12.857099999999999
2018-10-15,28.27
2018-10-17,-2.3026
2018-10-18,0.0
2018-10-22,11.1111
2018-10-25,-25.7576
2018-10-26,28.5714
2018-10-29,-25.3968
2018-10-31,11.2766
2018-11-01,14.7228
2018-11-02,-33.3333
2018-11-06,-20.0
2018-11-07,14.375
2018-11-12,-2.7321999999999997
2018-11-13,-1.6854
2018-11-14,-5.7143
2018-11-15,-3.0303
2018-11-16,3.75
2018-11-26,2.4096
2018-11-27,14.7059
2018-11-29,2.5641
2018-12-04,0.0
2018-12-11,51.0
2018-12-12,-3.6424
2018-12-13,0.0
2018-12-17,-39.8625
2018-12-19,0.0
2018-12-20,82.8571
2018-12-26,-30.0
2018-12-28,-17.4107
2019-01-02,-5.4054
2019-01-03,65.4286
2019-01-04,-7.772
2019-01-08,-11.6105
2019-01-11,13.5593
2019-01-15,-6.9030000000000005
2019-01-16,-6.2124
2019-01-23,-23.0769
2019-01-28,26.1111
2019-02-04,-20.7048
2019-02-05,31.1111
2019-02-06,1.0593
2019-02-08,0.6289
2019-02-13,24.1667
2019-02-14,-41.2752
2019-02-15,32.0
2019-02-19,32.9004
2019-02-22,-17.9153
2019-02-25,3.1746
2019-02-26,9.6154
2019-02-27,0.0
2019-03-04,-45.614
2019-03-08,6.4516
2019-03-13,-3.0303
2019-03-15,34.375
2019-03-20,2.3256
2019-03-21,2.2727
2019-03-26,-11.1111
2019-04-01,0.875
2019-04-02,-0.8674
2019-04-05,0.0
2019-04-08,-37.5
2019-04-09,-12.0
2019-04-11,0.0
2019-04-15,2.9545
2019-04-16,58.4989
2019-04-17,0.2786
2019-04-22,0.0
2019-04-26,-16.6667
2019-05-01,0.0
2019-05-02,30.0
2019-05-03,-20.5128
2019-05-06,0.0
2019-05-09,0.0
2019-05-10,29.0323
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,1.125
2019-05-16,2.5958
2019-05-20,-3.6145
2019-05-29,-25.0
2019-05-31,0.0
2019-06-06,0.0
2019-06-11,6.0
2019-06-14,0.6289
2019-06-24,0.0
2019-06-25,0.0
2019-06-26,-21.875
2019-07-02,0.0
2019-07-05,0.0
2019-07-08,8.8
2019-07-09,-6.0662
2019-07-11,36.9863
2019-07-12,28.5714
2019-07-15,-22.2222
2019-07-16,0.0
2019-07-17,0.0
2019-07-18,-5.7143
2019-07-22,3.0303
2019-07-23,-23.5294
2019-07-25,6.9231
2019-08-02,-6.4748
2019-08-06,151.5385
2019-08-07,17.737
2019-08-08,29.8701
2019-08-09,-15.8
2019-08-12,-28.2067
2019-08-13,13.5649
2019-08-14,15.0765
2019-08-15,7.5949
2019-08-16,17.647100000000002
2019-08-19,38.0
2019-08-20,-21.0145
2019-08-21,-38.5321
2019-08-22,-19.0299
2019-08-23,27.1889
2019-08-26,-27.5362
2019-08-27,2.0
2019-08-28,-5.8824
2019-08-29,-20.8333
2019-08-30,5.2632
2019-09-03,12.5
2019-09-04,-17.7778
2019-09-05,35.1351
2019-09-06,0.0
2019-09-09,-2.0
2019-09-10,4.0816
2019-09-11,20.7843
2019-09-12,-31.4123
2019-09-13,39.1716
2019-09-16,-30.272100000000002
2019-09-17,18.2927
2019-09-18,-4.1237
2019-09-19,7.5269
2019-09-20,-10.0
2019-09-23,-11.1111
2019-09-24,37.5
2019-09-25,45.4545
2019-09-26,-32.5
2019-09-27,-14.8148
2019-09-30,38.6957
2019-10-01,15.9875
2019-10-02,6.7568
2019-10-03,0.0
2019-10-04,-8.8608
2019-10-07,1.3889
2019-10-08,16.4384
2019-10-09,-1.4118
2019-10-10,-4.5346
2019-10-14,-37.5
2019-10-15,0.0
2019-10-16,20.0
2019-10-17,-1.25
2019-10-21,1.2658
2019-10-23,0.0
2019-10-25,-13.3333
2019-10-28,-30.7692
2019-10-29,8.3333
2019-10-30,2.0513
2019-11-01,-9.5477
2019-11-04,38.8889
2019-11-05,0.0
2019-11-11,-34.0
2019-11-12,0.0
2019-11-13,34.8485
2019-11-14,16.8539
2019-11-18,-3.8462
2019-11-19,-4.0
2019-11-20,-35.4167
2019-11-29,3.2258
2019-12-03,31.875
2019-12-04,4.0284
2019-12-05,-5.2392
2019-12-06,-18.2692
2019-12-09,2.9412000000000003
2019-12-11,0.0
2019-12-16,39.7143
2019-12-18,0.2045
2019-12-19,6.5306
2019-12-20,-4.2146
2019-12-23,10.4
2019-12-24,-16.6667
2019-12-26,28.2609
2019-12-30,-32.2034
2019-12-31,37.5
2020-01-02,0.0
2020-01-03,9.0909
2020-01-07,0.0
2020-01-09,-24.5
2020-01-10,-0.6623
2020-01-13,-1.3333
2020-01-15,-2.7027
2020-01-16,-10.4167
2020-01-17,16.0207
2020-01-21,11.3586
2020-01-23,18.0
2020-01-29,-26.2712
2020-01-30,12.6437
2020-01-31,18.3673
2020-02-03,-34.4828
2020-02-04,5.2632
2020-02-05,-25.0
2020-02-06,33.3333
2020-02-07,-5.0
2020-02-11,0.0
2020-02-12,2.6316
2020-02-13,79.4872
2020-02-14,-14.2857
2020-02-18,8.3333
2020-02-19,-46.1538
2020-02-20,34.0
2020-02-21,-25.3731
2020-03-02,0.0
2020-03-03,31.4286
2020-03-04,-8.6957
2020-03-05,-0.4762
2020-03-06,-4.3062000000000005
2020-03-09,0.0
2020-03-10,-22.5
2020-03-11,35.1613
2020-03-13,-18.8544
2020-03-17,9.7059
2020-03-18,-19.571
2020-03-19,0.0
2020-03-20,0.0
2020-03-24,25.8333
2020-03-25,5.9603
2020-03-27,-12.5
2020-03-30,10.2857
2020-03-31,-14.5078
2020-04-01,31.5152
2020-04-07,-17.0507
2020-04-08,36.1111
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-17,-30.6122
2020-04-20,2.6471
2020-04-21,-11.1748
2020-04-22,61.2903
2020-04-23,6.0
2020-04-24,7.5472
2020-04-27,-17.7193
2020-04-28,-1.919
2020-04-29,0.0
2020-04-30,19.5652
2020-05-01,-16.3636
2020-05-05,19.5652
2020-05-06,-13.6364
2020-05-07,13.6842
2020-05-11,0.0
2020-05-12,16.6667
2020-05-13,-4.7619
2020-05-15,-46.6667
2020-05-18,56.25
2020-05-19,38.0
2020-05-20,-1.4493
2020-05-21,1.4706000000000001
2020-05-22,0.0
2020-05-26,-8.6957
2020-05-29,-28.5714
2020-06-01,-20.0
2020-06-02,0.0
2020-06-03,5.5556
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,36.8421
2020-06-15,-26.9231
2020-06-17,42.1053
2020-06-18,0.0
2020-06-19,-22.2222
2020-06-22,0.0
2020-06-23,0.0
2020-06-25,14.0476
2020-06-26,6.4718
2020-06-29,29.4118
2020-07-01,-1.5152
2020-07-06,-27.6923
2020-07-07,17.0213
2020-07-08,-5.4545
2020-07-09,5.7692
2020-07-10,-8.7273
2020-07-13,3.5857
2020-07-14,-30.7692
2020-07-16,19.4444
2020-07-17,13.9535
2020-07-20,-18.3673
2020-07-22,2.5
2020-07-23,0.0
2020-07-24,0.0
2020-07-27,287.8049
2020-07-28,-36.478
2020-07-29,-31.6832
2020-07-30,-14.4928
2020-07-31,-13.5593
