ticker,VECO US Equity
2000-05-23,-0.7143
2000-05-24,-1.8705
2000-05-25,0.4399
2000-05-26,-1.8978000000000002
2000-05-30,3.5714
2000-05-31,3.4483
2000-06-01,23.6111
2000-06-02,1.1236
2000-06-05,0.8889
2000-06-06,-3.5242
2000-06-07,-2.7397
2000-06-08,-7.277
2000-06-09,9.1139
2000-06-12,-0.232
2000-06-13,3.8372
2000-06-14,-3.4714
2000-06-15,2.5522
2000-06-16,1.4706000000000001
2000-06-19,13.7124
2000-06-20,6.0784
2000-06-21,6.3771
2000-06-22,-2.5195
2000-06-23,-1.9607999999999999
2000-06-26,1.2727
2000-06-27,-2.693
2000-06-28,3.5055
2000-06-29,3.7433
2000-06-30,0.6873
2000-07-03,0.4266
2000-07-05,-6.9669
2000-07-06,0.4566
2000-07-07,7.7273
2000-07-10,9.5359
2000-07-11,2.1572
2000-07-12,11.0106
2000-07-13,5.3668
2000-07-14,0.9671
2000-07-17,0.894
2000-07-18,-5.3165
2000-07-19,-7.8877
2000-07-20,-3.4107
2000-07-21,-1.8782999999999999
2000-07-24,-1.9908000000000001
2000-07-25,1.25
2000-07-26,-4.9383
2000-07-27,-9.0909
2000-07-28,3.2143
2000-07-31,8.9965
2000-08-01,-8.254
2000-08-02,1.2111
2000-08-03,-4.0171
2000-08-04,-1.6919
2000-08-07,6.3179
2000-08-08,-0.4899
2000-08-09,-0.5993
2000-08-10,-5.4264
2000-08-11,-1.184
2000-08-14,5.1613
2000-08-15,2.0377
2000-08-16,-2.5982
2000-08-17,1.5873
2000-08-18,2.2569
2000-08-21,-0.6791
2000-08-22,-1.453
2000-08-23,-1.1275
2000-08-24,0.9649
2000-08-25,3.3884
2000-08-28,4.5378
2000-08-29,12.1383
2000-08-30,-1.2724
2000-08-31,4.1205
2000-09-01,-0.2789
2000-09-05,-2.5175
2000-09-06,-12.1951
2000-09-07,21.1601
2000-09-08,-4.7876
2000-09-11,6.3739
2000-09-12,-1.0652
2000-09-13,-2.1534
2000-09-14,11.2792
2000-09-15,-1.2361
2000-09-18,-6.5081
2000-09-19,1.9411
2000-09-20,-4.0709
2000-09-21,-1.9849
2000-09-22,0.838
2000-09-25,4.9861
2000-09-26,15.9631
2000-09-27,5.1195
2000-09-28,-0.4329
2000-09-29,-7.5951
2000-10-02,-2.132
2000-10-03,-4.8077
2000-10-04,3.0303
2000-10-05,0.5208
2000-10-06,-34.1055
2000-10-09,12.8585
2000-10-10,-8.6885
2000-10-11,6.1041
2000-10-12,-3.5533
2000-10-13,10.3289
2000-10-16,1.7690000000000001
2000-10-17,-0.0781
2000-10-18,-7.1149000000000004
2000-10-19,6.5657
2000-10-20,8.5308
2000-10-23,-1.8195000000000001
2000-10-24,-5.1149000000000004
2000-10-25,-15.0
2000-10-26,4.0441
2000-10-27,-10.3357
2000-10-30,2.069
2000-10-31,2.2442
2000-11-01,-0.118
2000-11-02,5.6711
2000-11-03,-3.9356
2000-11-06,-1.8622
2000-11-07,-4.1746
2000-11-08,-5.7426
2000-11-09,-6.3025
2000-11-10,-1.5695000000000001
2000-11-13,-2.0501
2000-11-14,3.9535
2000-11-15,2.5727
2000-11-16,-9.3784
2000-11-17,-0.9627
2000-11-20,-14.4593
2000-11-21,-9.0909
2000-11-22,1.5625
2000-11-24,10.9231
2000-11-27,-15.6727
2000-11-28,-5.4276
2000-11-29,-6.3913
2000-11-30,-4.5053
2000-12-01,19.0661
2000-12-04,-0.9804
2000-12-05,24.7525
2000-12-06,-3.836
2000-12-07,-7.5653
2000-12-08,18.75
2000-12-11,0.0
2000-12-12,-3.6341
2000-12-13,-10.9233
2000-12-14,-5.8394
2000-12-15,1.5504
2000-12-18,-0.7634
2000-12-19,-9.0769
2000-12-20,-5.0761
2000-12-21,-9.0909
2000-12-22,21.1765
2000-12-26,-1.4563
2000-12-27,2.4631
2000-12-28,3.8462
2000-12-29,-0.9259
2001-01-02,-9.0343
2001-01-03,13.0137
2001-01-04,8.1818
2001-01-05,-10.3641
2001-01-08,1.5625
2001-01-09,15.0769
2001-01-10,20.2874
2001-01-11,5.1403
2001-01-12,1.4799
2001-01-16,-3.125
2001-01-17,3.6559
2001-01-18,6.4315
2001-01-19,-2.729
2001-01-22,-2.6052
2001-01-23,0.5144
2001-01-24,0.8956
2001-01-25,-10.3221
2001-01-26,4.0724
2001-01-29,-2.6087
2001-01-30,3.7946
2001-01-31,-2.4194
2001-02-01,-2.8375
2001-02-02,-9.0445
2001-02-05,2.7431
2001-02-06,3.6408
2001-02-07,1.5222
2001-02-08,-7.2664
2001-02-09,-7.4627
2001-02-12,4.9731
2001-02-13,-5.5058
2001-02-14,5.6911000000000005
2001-02-15,10.7692
2001-02-16,-8.4491
2001-02-20,-13.2743
2001-02-21,0.0
2001-02-22,-2.6239
2001-02-23,2.6946
2001-02-26,-1.4577
2001-02-27,-7.6923
2001-02-28,-3.3654
2001-03-01,8.457699999999999
2001-03-02,-1.2232
2001-03-05,5.5728
2001-03-06,6.0117
2001-03-07,-5.6708
2001-03-08,-2.9326
2001-03-09,-4.8338
2001-03-12,-4.9206
2001-03-13,7.0117
2001-03-14,0.624
2001-03-15,-0.6202
2001-03-16,-9.8284
2001-03-19,16.263
2001-03-20,-3.7202
2001-03-21,2.0093
2001-03-22,13.9394
2001-03-23,11.3032
2001-03-26,-3.4648
2001-03-27,-1.9802
2001-03-28,-11.6162
2001-03-29,-6.8571
2001-03-30,1.9939
2001-04-02,-10.526299999999999
2001-04-03,-4.2017
2001-04-04,-4.386
2001-04-05,7.156
2001-04-06,-5.9932
2001-04-09,7.2787
2001-04-10,9.2638
2001-04-11,4.2765
2001-04-12,10.3004
2001-04-16,-3.8045999999999998
2001-04-17,-1.573
2001-04-18,14.1553
2001-04-19,5.24
2001-04-20,4.9031
2001-04-23,-12.5543
2001-04-24,-4.7027
2001-04-25,3.7826
2001-04-26,0.3142
2001-04-27,4.1971
2001-04-30,0.6212
2001-05-01,-3.0074
2001-05-02,1.7454
2001-05-03,-3.7336
2001-05-04,0.7128
2001-05-07,1.7902
2001-05-08,3.3333
2001-05-09,-1.8405
2001-05-10,2.0161
2001-05-11,-1.4822
2001-05-14,-1.7652999999999999
2001-05-15,2.1033
2001-05-16,4.2
2001-05-17,5.5662
2001-05-18,-2.8545
2001-05-21,2.3769
2001-05-22,1.9378
2001-05-23,-2.6184
2001-05-24,-3.3333
2001-05-25,1.4479
2001-05-29,-7.662
2001-05-30,-6.9148
2001-05-31,0.7428
2001-06-01,2.5591
2001-06-04,0.148
2001-06-05,3.4628
2001-06-06,-0.102
2001-06-07,3.0031
2001-06-08,-2.2412
2001-06-11,-8.8659
2001-06-12,-2.382
2001-06-13,-4.4242
2001-06-14,-2.5292
2001-06-15,-5.7528
2001-06-18,0.2597
2001-06-19,1.1917
2001-06-20,-2.9698
2001-06-21,-0.1847
2001-06-22,-3.9122
2001-06-25,-1.0729
2001-06-26,6.7853
2001-06-27,-0.5208
2001-06-28,5.733
2001-06-29,-1.5846
2001-07-02,0.4277
2001-07-03,-1.1774
2001-07-05,-3.5741
2001-07-06,-6.02
2001-07-09,1.986
2001-07-10,-4.1415
2001-07-11,2.7468
2001-07-12,6.4049
2001-07-13,-1.2824
2001-07-16,-9.6235
2001-07-17,-2.3174
2001-07-18,0.6907
2001-07-19,1.5508
2001-07-20,0.0
2001-07-23,6.1674
2001-07-24,-2.7663
2001-07-25,-1.0242
2001-07-26,3.7942
2001-07-27,8.5572
2001-07-30,-2.3214
2001-07-31,-3.4996
2001-08-01,8.4168
2001-08-02,2.8457
2001-08-03,0.0243
2001-08-06,-0.0728
2001-08-07,-3.2782999999999998
2001-08-08,-6.1511
2001-08-09,1.2574
2001-08-10,-0.1585
2001-08-13,0.3175
2001-08-14,0.2374
2001-08-15,-2.7632
2001-08-16,-0.433
2001-08-17,-4.8655
2001-08-20,0.1429
2001-08-21,-5.1641
2001-08-22,5.4452
2001-08-23,-3.4522
2001-08-24,0.591
2001-08-27,0.4407
2001-08-28,-4.0655
2001-08-29,-5.9451
2001-08-30,-3.7277
2001-08-31,-1.5488
2001-09-04,-7.3871
2001-09-05,1.1448
2001-09-06,-6.7178
2001-09-07,3.7182
2001-09-10,0.3774
2001-09-17,-9.586500000000001
2001-09-18,-2.079
2001-09-19,-3.1847
2001-09-20,-7.4561
2001-09-21,3.3649
2001-09-24,9.9037
2001-09-25,0.1252
2001-09-26,0.0417
2001-09-27,4.4981
2001-09-28,5.6198
2001-10-01,-7.8491
2001-10-02,3.3989
2001-10-03,7.6832
2001-10-04,3.3468
2001-10-05,1.7438
2001-10-08,0.9444
2001-10-09,-6.2717
2001-10-10,4.8059
2001-10-11,-3.1041
2001-10-12,0.7281
2001-10-15,1.0842
2001-10-16,0.6435
2001-10-17,-3.6945
2001-10-18,-6.8241
2001-10-19,4.0776
2001-10-22,5.097
2001-10-23,-3.6193
2001-10-24,5.1446
2001-10-25,2.3214
2001-10-26,-0.9424
2001-10-29,-10.0423
2001-10-30,-1.4884
2001-10-31,1.2326
2001-11-01,6.6379
2001-11-02,1.6575
2001-11-05,1.3043
2001-11-06,3.8984
2001-11-07,4.3718
2001-11-08,-5.0792
2001-11-09,-0.6081
2001-11-12,3.8979
2001-11-13,5.9892
2001-11-14,0.4127
2001-11-15,2.1182
2001-11-16,-1.7337
2001-11-19,-1.3862999999999999
2001-11-20,-1.7572
2001-11-21,-1.4634
2001-11-23,1.6502
2001-11-26,5.7143
2001-11-27,1.1978
2001-11-28,-3.217
2001-11-29,6.1461
2001-11-30,-2.774
2001-12-03,1.182
2001-12-04,7.0871
2001-12-05,6.3376
2001-12-06,-0.5802
2001-12-07,-1.9628999999999999
2001-12-10,-3.4091
2001-12-11,-1.9327999999999999
2001-12-12,0.7998
2001-12-13,-5.6107
2001-12-14,-0.3302
2001-12-17,-0.6627
2001-12-18,-6.5494
2001-12-19,-2.109
2001-12-20,0.9281
2001-12-21,0.7553
2001-12-24,1.369
2001-12-26,5.5626999999999995
2001-12-27,4.5385
2001-12-28,4.1958
2001-12-31,0.811
2002-01-02,-1.0929
2002-01-03,8.2286
2002-01-04,-1.2698
2002-01-07,-1.3648
2002-01-08,2.4747
2002-01-09,1.584
2002-01-10,-3.4509
2002-01-11,-2.171
2002-01-14,-1.7321
2002-01-15,-0.6885
2002-01-16,-5.7404
2002-01-17,2.2065
2002-01-18,-2.7634
2002-01-22,-2.6347
2002-01-23,1.9155
2002-01-24,3.2816
2002-01-25,0.751
2002-01-28,0.4817
2002-01-29,-4.8448
2002-01-30,1.7391
2002-01-31,2.3872999999999998
2002-02-01,-2.677
2002-02-04,-4.407
2002-02-05,-2.3205
2002-02-06,-0.7285
2002-02-07,-3.9566
2002-02-08,-8.8704
2002-02-11,-2.1509
2002-02-12,-2.7943
2002-02-13,4.3695
2002-02-14,0.6978
2002-02-15,0.6565
2002-02-19,-3.7319
2002-02-20,2.6346
2002-02-21,-4.9872
2002-02-22,-0.8105
2002-02-25,2.8794
2002-02-26,-0.3026
2002-02-27,-1.7450999999999999
2002-02-28,-3.4363
2002-03-01,10.9556
2002-03-04,9.2973
2002-03-05,3.7257
2002-03-06,-4.4818999999999996
2002-03-07,2.1963
2002-03-08,3.0609
2002-03-11,-2.9384
2002-03-12,-2.5065
2002-03-13,-4.4073
2002-03-14,1.8512
2002-03-15,2.3663
2002-03-18,1.943
2002-03-19,0.5587
2002-03-20,-3.2353
2002-03-21,5.7751
2002-03-22,2.0434
2002-03-25,-6.4456
2002-03-26,1.2375
2002-03-27,0.7598
2002-03-28,14.7541
2002-04-01,0.5429
2002-04-02,-3.7511
2002-04-03,-2.4801
2002-04-04,2.3009
2002-04-05,0.5327
2002-04-08,-0.7065
2002-04-09,-0.0919
2002-04-10,2.3769
2002-04-11,-2.7536
2002-04-12,7.2131
2002-04-15,-0.139
2002-04-16,4.2595
2002-04-17,-2.0027
2002-04-18,-6.267
2002-04-19,-1.1919
2002-04-22,-1.2945
2002-04-23,-3.6066000000000003
2002-04-24,-2.5046
2002-04-25,1.3003
2002-04-26,-7.6393
2002-04-29,-0.9492
2002-04-30,1.4031
2002-05-01,1.2825
2002-05-02,-0.4998
2002-05-03,-4.5546
2002-05-06,-0.3158
2002-05-07,-1.2073
2002-05-08,13.1186
2002-05-09,-6.4852
2002-05-10,-3.1997
2002-05-13,6.5066
2002-05-14,2.2868
2002-05-15,1.7247
2002-05-16,0.1884
2002-05-17,-1.7236
2002-05-20,-1.3393
2002-05-21,-4.5895
2002-05-22,1.5920999999999998
2002-05-23,0.2001
2002-05-24,-2.6955
2002-05-28,2.1546
2002-05-29,-1.2387
2002-05-30,-1.7966
2002-05-31,0.5903
2002-06-03,-3.9840999999999998
2002-06-04,-0.7863
2002-06-05,1.513
2002-06-06,-2.2001
2002-06-07,-2.1771
2002-06-10,-2.2626
2002-06-11,-2.8463000000000003
2002-06-12,-0.8594
2002-06-13,-1.182
2002-06-14,-1.1164
2002-06-17,7.2581
2002-06-18,-0.9774
2002-06-19,-3.3409
2002-06-20,-5.8916
2002-06-21,-3.9649
2002-06-24,-5.7801
2002-06-25,1.6143999999999998
2002-06-26,0.5447
2002-06-27,7.1332
2002-06-28,-2.6127000000000002
2002-07-01,-4.7598
2002-07-02,-3.1349
2002-07-03,3.6585
2002-07-05,9.7738
2002-07-08,-2.5144
2002-07-09,-8.1184
2002-07-10,-3.3594
2002-07-11,7.0952
2002-07-12,-19.7421
2002-07-15,-2.2161
2002-07-16,-6.5156
2002-07-17,1.2788
2002-07-18,-4.6736
2002-07-19,-7.5957
2002-07-22,-6.5965
2002-07-23,-1.8838
2002-07-24,4.8184000000000005
2002-07-25,-12.0226
2002-07-26,2.0096
2002-07-29,8.0378
2002-07-30,5.0328
2002-07-31,-5.5556
2002-08-01,1.1691
2002-08-02,-4.2808
2002-08-05,-6.2263
2002-08-06,4.6154
2002-08-07,2.2446
2002-08-08,5.8289
2002-08-09,-2.0029
2002-08-12,-1.6058
2002-08-13,-2.5964
2002-08-14,9.7487
2002-08-15,-1.3255
2002-08-16,3.7344
2002-08-19,1.2881
2002-08-20,-4.4779
2002-08-21,6.2294
2002-08-22,0.0
2002-08-23,-7.19
2002-08-26,2.1322
2002-08-27,-8.2116
2002-08-28,-3.1918
2002-08-29,7.4477
2002-08-30,-4.519
2002-09-03,-9.1603
2002-09-04,4.8739
2002-09-05,-1.2821
2002-09-06,4.6266
2002-09-09,0.3103
2002-09-10,3.635
2002-09-11,1.3433
2002-09-12,-5.081
2002-09-13,5.1202
2002-09-16,-4.059
2002-09-17,-8.9231
2002-09-18,1.6047
2002-09-19,-4.3225
2002-09-20,2.172
2002-09-23,-4.8469
2002-09-24,0.4468
2002-09-25,1.8683
2002-09-26,-2.4454000000000002
2002-09-27,-3.4915
2002-09-30,0.1855
2002-10-01,5.2778
2002-10-02,1.4952
2002-10-03,-2.9463
2002-10-04,-6.6964
2002-10-07,-2.2967
2002-10-08,-2.6445
2002-10-09,-5.4326
2002-10-10,-2.4468
2002-10-11,7.6336
2002-10-14,5.6738
2002-10-15,13.1352
2002-10-16,-8.7288
2002-10-17,1.9499
2002-10-18,-0.9107
2002-10-21,9.4669
2002-10-22,-5.9614
2002-10-23,7.1429
2002-10-24,1.3333
2002-10-25,4.4408
2002-10-28,4.4882
2002-10-29,-10.4748
2002-10-30,4.798
2002-10-31,-3.7751
2002-11-01,-1.0851
2002-11-04,5.4008
2002-11-05,-3.8430999999999997
2002-11-06,3.3306
2002-11-07,-4.029
2002-11-08,-0.1679
2002-11-11,-9.4197
2002-11-12,0.0929
2002-11-13,-0.7421
2002-11-14,-6.5421
2002-11-15,2.6
2002-11-18,-0.2924
2002-11-19,-2.737
2002-11-20,9.4472
2002-11-21,13.0395
2002-11-22,6.4175
2002-11-25,1.9847000000000001
2002-11-26,-0.9731
2002-11-27,8.8435
2002-11-29,-2.5694
2002-12-02,2.0029
2002-12-03,-4.6188
2002-12-04,-5.7143
2002-12-05,-2.6418
2002-12-06,1.0375
2002-12-09,-9.3997
2002-12-10,7.7594
2002-12-11,-0.9709
2002-12-12,-0.9804
2002-12-13,-4.703
2002-12-16,2.2511
2002-12-17,-2.0322
2002-12-18,-4.4944
2002-12-19,1.448
2002-12-20,1.8733
2002-12-23,4.3783
2002-12-24,-1.2584
2002-12-26,-2.124
2002-12-27,3.2986
2002-12-30,-0.5882
2002-12-31,-2.2823
2003-01-02,3.2872
2003-01-03,1.4238
2003-01-06,4.3765
2003-01-07,3.4019
2003-01-08,-5.5853
2003-01-09,17.2528
2003-01-10,6.3653
2003-01-13,0.4548
2003-01-14,-0.3234
2003-01-15,-2.9851
2003-01-16,1.204
2003-01-17,-2.0489
2003-01-21,-0.6073
2003-01-22,-0.0679
2003-01-23,4.8913
2003-01-24,-6.0881
2003-01-27,0.0
2003-01-28,0.4828
2003-01-29,3.8435
2003-01-30,-4.8248999999999995
2003-01-31,-2.7778
2003-02-03,-1.1429
2003-02-04,-0.9393
2003-02-05,-0.4376
2003-02-06,-0.8791
2003-02-07,-1.2565
2003-02-10,0.2246
2003-02-11,2.6886
2003-02-12,-3.6364
2003-02-13,1.2075
2003-02-14,3.5048
2003-02-18,6.1239
2003-02-19,0.8826
2003-02-20,-0.4038
2003-02-21,0.8108
2003-02-24,0.067
2003-02-25,-0.8707
2003-02-26,-2.027
2003-02-27,3.3103
2003-02-28,1.9359
2003-03-03,0.1965
2003-03-04,-3.3333
2003-03-05,-0.7437
2003-03-06,0.6812
2003-03-07,0.8119
2003-03-10,0.4698
2003-03-11,-2.2044
2003-03-12,2.5956
2003-03-13,6.6578
2003-03-14,-0.6866
2003-03-17,5.7825
2003-03-18,4.2246
2003-03-19,-2.4571
2003-03-20,1.3442
2003-03-21,0.346
2003-03-24,-4.8850999999999996
2003-03-25,1.4502
2003-03-26,-0.536
2003-03-27,-3.1138
2003-03-28,-0.618
2003-03-31,-3.7313
2003-04-01,0.646
2003-04-02,4.4288
2003-04-03,1.4751
2003-04-04,-3.3919
2003-04-07,1.7555
2003-04-08,-3.3888
2003-04-09,-2.6786
2003-04-10,-0.8519
2003-04-11,0.1322
2003-04-14,-1.3860999999999999
2003-04-15,-1.3387
2003-04-16,0.4071
2003-04-17,6.0811
2003-04-21,0.4459
2003-04-22,-0.6341
2003-04-23,0.3829
2003-04-24,2.225
2003-04-25,-4.6642
2003-04-28,6.8493
2003-04-29,-0.8547
2003-04-30,-0.6158
2003-05-01,-1.487
2003-05-02,3.8365
2003-05-05,0.0
2003-05-06,-1.6354
2003-05-07,3.0788
2003-05-08,-1.8519
2003-05-09,3.1649
2003-05-12,7.9646
2003-05-13,1.0328
2003-05-14,0.1136
2003-05-15,4.8082
2003-05-16,-3.6598
2003-05-19,-5.404
2003-05-20,-0.3959
2003-05-21,-1.1357
2003-05-22,3.5612
2003-05-23,0.1664
2003-05-27,5.4264
2003-05-28,-0.8403
2003-05-29,-1.2182
2003-05-30,3.3244
2003-06-02,-1.1417
2003-06-03,-0.5249
2003-06-04,2.6385
2003-06-05,4.6272
2003-06-06,-2.7027
2003-06-09,-4.096
2003-06-10,-2.5752
2003-06-11,2.0
2003-06-12,0.9539
2003-06-13,-4.042
2003-06-16,1.0941
2003-06-17,0.7576
2003-06-18,1.7186
2003-06-19,-1.9958
2003-06-20,-4.1052
2003-06-23,-5.8989
2003-06-24,0.4776
2003-06-25,0.5942
2003-06-26,2.1855
2003-06-27,-0.1156
2003-06-30,-1.4468
2003-07-01,1.1743999999999999
2003-07-02,2.6117
2003-07-03,-2.0928
2003-07-07,3.9861
2003-07-08,4.7778
2003-07-09,0.6893
2003-07-10,-2.8963
2003-07-11,-0.1085
2003-07-14,6.5689
2003-07-15,2.1396
2003-07-16,-1.4963
2003-07-17,-6.7848
2003-07-18,3.4764
2003-07-21,-1.3648
2003-07-22,3.885
2003-07-23,3.4324
2003-07-24,-0.4705
2003-07-25,0.6718
2003-07-28,1.3347
2003-07-29,-6.9756
2003-07-30,-1.9402
2003-07-31,1.0695000000000001
2003-08-01,-2.328
2003-08-04,-0.1083
2003-08-05,-2.3319
2003-08-06,-0.2221
2003-08-07,-0.3339
2003-08-08,-2.0101
2003-08-11,2.6211
2003-08-12,2.9983
2003-08-13,2.8032
2003-08-14,0.0524
2003-08-15,-0.1048
2003-08-18,6.086
2003-08-19,-0.2967
2003-08-20,2.2321
2003-08-21,3.542
2003-08-22,-1.9213
2003-08-25,-0.3822
2003-08-26,-1.6787
2003-08-27,1.7073
2003-08-28,2.3022
2003-08-29,0.0938
2003-09-02,5.3864
2003-09-03,-0.9778
2003-09-04,1.0772
2003-09-05,-2.3091
2003-09-08,8.8682
2003-09-09,-2.217
2003-09-10,-4.3553
2003-09-11,-0.4911
2003-09-12,0.8075
2003-09-15,0.6231
2003-09-16,1.9903
2003-09-17,0.8673
2003-09-18,-0.5159
2003-09-19,-2.1175
2003-09-22,-3.223
2003-09-23,2.646
2003-09-24,-4.8889
2003-09-25,-5.1869
2003-09-26,-2.9571
2003-09-29,3.098
2003-09-30,-1.7241
2003-10-01,4.8622
2003-10-02,4.3499
2003-10-03,2.6111
2003-10-06,0.1339
2003-10-07,-0.0892
2003-10-08,-1.8742
2003-10-09,1.1824
2003-10-10,-0.3146
2003-10-13,4.1479
2003-10-14,3.9394
2003-10-15,4.4981
2003-10-16,7.8517
2003-10-17,-5.1367
2003-10-20,1.792
2003-10-21,3.406
2003-10-22,-2.6277
2003-10-23,-2.6226000000000003
2003-10-24,-0.5074
2003-10-27,-1.6085
2003-10-28,-2.3125999999999998
2003-10-29,3.1429
2003-10-30,1.6225
2003-10-31,-1.4798
2003-11-03,4.3083
2003-11-04,2.3115
2003-11-05,-0.6667
2003-11-06,0.5966
2003-11-07,-0.1853
2003-11-10,-2.5251
2003-11-11,-1.219
2003-11-12,5.3992
2003-11-13,0.2927
2003-11-14,-4.1591
2003-11-17,-0.6471
2003-11-18,-0.7663
2003-11-19,3.8609999999999998
2003-11-20,6.5428
2003-11-21,-0.0349
2003-11-24,2.3735
2003-11-25,-0.4432
2003-11-26,-0.4452
2003-11-28,1.4792
2003-12-01,-0.3051
2003-12-02,-0.748
2003-12-03,-1.7471999999999999
2003-12-04,-2.4407
2003-12-05,-3.8599
2003-12-08,-0.5576
2003-12-09,-4.7477
2003-12-10,1.0597
2003-12-11,5.1262
2003-12-12,1.9948000000000001
2003-12-15,-2.5715
2003-12-16,-0.8178
2003-12-17,-1.2368999999999999
2003-12-18,4.1366
2003-12-19,-1.2391
2003-12-22,1.2915
2003-12-23,2.0036
2003-12-24,-1.4429
2003-12-26,1.8988
2003-12-29,2.1693
2003-12-30,0.2088
2003-12-31,-2.1883
2004-01-02,0.6747
2004-01-05,8.5714
2004-01-06,1.3645
2004-01-07,-0.8974
2004-01-08,1.0673
2004-01-09,-1.568
2004-01-12,0.9753
2004-01-13,-0.8371
2004-01-14,0.1948
2004-01-15,0.1296
2004-01-16,6.246
2004-01-20,3.5943
2004-01-21,-2.4111000000000002
2004-01-22,-4.0675
2004-01-23,2.8894
2004-01-26,-4.6398
2004-01-27,1.0243
2004-01-28,-3.6755
2004-01-29,-4.2763
2004-01-30,3.4364
2004-02-02,-0.9967
2004-02-03,-3.6242
2004-02-04,-5.2925
2004-02-05,0.8824
2004-02-06,11.1115
2004-02-09,4.4967
2004-02-10,-0.0942
2004-02-11,0.7854
2004-02-12,1.4963
2004-02-13,-1.7199
2004-02-17,1.8437999999999999
2004-02-18,0.9819
2004-02-19,-2.7955
2004-02-20,-2.3757
2004-02-23,-3.9385
2004-02-24,-1.1
2004-02-25,-0.9437
2004-02-26,1.293
2004-02-27,-2.0155
2004-03-01,3.6682
2004-03-02,0.3307
2004-03-03,-2.1094
2004-03-04,1.6162
2004-03-05,-1.6566999999999998
2004-03-08,-3.6388
2004-03-09,-3.2867
2004-03-10,-3.4707
2004-03-11,-1.6854
2004-03-12,2.9333
2004-03-15,-4.5152
2004-03-16,-0.814
2004-03-17,3.9078
2004-03-18,0.4889
2004-03-19,-3.3308
2004-03-22,-3.6005000000000003
2004-03-23,1.7269
2004-03-24,1.2633
2004-03-25,9.6296
2004-03-26,-0.6757
2004-03-29,1.1099
2004-03-30,0.0354
2004-03-31,-0.6726
2004-04-01,6.3079
2004-04-02,3.0506
2004-04-05,2.4723
2004-04-06,-2.0635
2004-04-07,0.4538
2004-04-08,-0.9035
2004-04-12,0.0651
2004-04-13,-3.0264
2004-04-14,-1.443
2004-04-15,-4.1539
2004-04-16,-1.7798
2004-04-19,1.161
2004-04-20,-2.0379
2004-04-21,2.1168
2004-04-22,-4.0743
2004-04-23,2.1982
2004-04-26,-2.5155
2004-04-27,-4.8616
2004-04-28,-1.2186
2004-04-29,-7.0832
2004-04-30,-2.5696
2004-05-03,2.3297
2004-05-04,2.9638999999999998
2004-05-05,0.5423
2004-05-06,-0.4979
2004-05-07,0.0834
2004-05-10,-0.9583
2004-05-11,4.4594
2004-05-12,-1.4901
2004-05-13,-1.8806
2004-05-14,-0.7917
2004-05-17,-2.6039
2004-05-18,1.9836
2004-05-19,-0.4651
2004-05-20,0.0425
2004-05-21,2.1231
2004-05-24,1.2474
2004-05-25,3.8604000000000003
2004-05-26,2.7284
