ticker,KTRA US Equity
2013-08-19,-9.8214
2013-08-20,8.9109
2013-08-21,-2.7273
2013-08-22,5.6075
2013-08-23,0.885
2013-08-26,0.0
2013-08-28,-4.386
2013-08-29,-0.9174
2013-08-30,0.0
2013-09-03,-7.4074
2013-09-04,5.0
2013-09-06,0.0
2013-09-09,-4.7619
2013-09-10,2.0
2013-09-12,0.0
2013-09-13,-1.9607999999999999
2013-09-16,1.0
2013-09-17,0.0
2013-09-18,-0.9901
2013-09-19,0.0
2013-09-20,0.0
2013-09-23,-10.0
2013-09-25,11.1111
2013-09-26,-5.0
2013-09-27,3.1579
2013-09-30,0.0
2013-10-01,2.0408
2013-10-02,10.0
2013-10-03,-16.3636
2013-10-04,18.4783
2013-10-07,14.6789
2013-10-08,-12.0
2013-10-09,9.0909
2013-10-10,-11.6667
2013-10-11,-5.6604
2013-10-14,0.0
2013-10-15,0.0
2013-10-17,0.0
2013-10-18,13.0
2013-10-22,-11.5044
2013-10-23,0.0
2013-10-24,20.0
2013-10-28,-1.6667
2013-10-29,-15.2542
2013-10-30,10.0
2013-10-31,12.7273
2013-11-01,-11.2903
2013-11-04,1.8182
2013-11-05,5.8036
2013-11-08,0.4219
2013-11-11,-7.563
2013-11-12,-17.2727
2013-11-13,9.8901
2013-11-14,6.0
2013-11-15,-0.9434
2013-11-18,0.9524
2013-11-19,1.8868
2013-11-20,1.8519
2013-11-21,0.0
2013-11-22,7.2727
2013-11-25,-3.3898
2013-11-26,-12.2807
2013-11-27,14.0
2013-11-29,5.2632
2013-12-02,-15.8333
2013-12-03,-0.9901
2013-12-04,-9.0
2013-12-05,-2.1978
2013-12-06,1.6854
2013-12-09,-6.0773
2013-12-10,0.0
2013-12-11,5.8824
2013-12-12,0.0
2013-12-13,0.0
2013-12-16,-3.3333
2013-12-17,13.7931
2013-12-18,-2.0202
2013-12-19,-7.2165
2013-12-23,-4.4444
2013-12-24,10.4651
2013-12-26,5.2632
2013-12-27,-5.0
2013-12-30,1.0526
2013-12-31,-2.0833
2014-01-02,-7.3404
2014-01-03,14.8106
2014-01-06,0.0
2014-01-07,9.0
2014-01-08,-15.5963
2014-01-09,-1.0666
2014-01-10,-1.1055
2014-01-13,9.9847
2014-01-14,-9.0909
2014-01-15,6.6667
2014-01-16,-1.0417
2014-01-17,-5.2632
2014-01-21,-5.5556
2014-01-22,0.0
2014-01-23,2.3529
2014-01-24,0.0
2014-01-27,3.4483
2014-01-28,-11.0
2014-01-29,13.608
2014-01-30,-7.6923
2014-01-31,13.0952
2014-02-03,0.0
2014-02-04,-1.0526
2014-02-05,-6.383
2014-02-06,-3.4091
2014-02-07,10.5882
2014-02-10,-0.3923
2014-02-11,-10.2864
2014-02-12,7.1429
2014-02-13,-1.1111
2014-02-14,1.1236
2014-02-18,4.4444
2014-02-19,1.0638
2014-02-20,0.0
2014-02-21,5.2632
2014-02-24,11.0
2014-02-25,12.6126
2014-02-26,-1.6
2014-02-27,10.5691
2014-02-28,5.8824
2014-03-03,0.6944
2014-03-04,2.069
2014-03-05,4.0541
2014-03-06,-9.0909
2014-03-07,3.5714
2014-03-10,-0.6897
2014-03-11,-7.6389
2014-03-12,4.5113
2014-03-13,-4.3165
2014-03-14,4.5113
2014-03-17,-2.8777
2014-03-18,0.0
2014-03-19,-0.7407
2014-03-20,-5.9701
2014-03-21,-4.7619
2014-03-24,4.1667
2014-03-25,4.0
2014-03-26,-11.538499999999999
2014-03-27,10.4348
2014-03-28,-5.5118
2014-03-31,0.8333
2014-04-01,-3.3058
2014-04-02,6.8376
2014-04-03,0.0
2014-04-04,-3.2
2014-04-07,3.3058
2014-04-08,5.6
2014-04-09,-3.0303
2014-04-10,-4.6875
2014-04-11,5.7377
2014-04-14,-3.1008
2014-04-15,-0.8
2014-04-16,-3.2258
2014-04-17,8.3333
2014-04-21,-3.0769
2014-04-22,-7.1429
2014-04-23,0.8547
2014-04-24,-6.7797
2014-04-25,3.6364
2014-04-28,-5.2632
2014-04-29,0.9259
2014-04-30,7.3394
2014-05-01,-1.7094
2014-05-02,-0.8696
2014-05-05,0.8772
2014-05-06,0.0
2014-05-07,-2.6087
2014-05-08,0.8929
2014-05-09,1.7699
2014-05-12,0.0
2014-05-13,-0.8696
2014-05-14,-0.8772
2014-05-15,-1.7699
2014-05-16,0.0
2014-05-19,-6.3063
2014-05-20,0.9615
2014-05-21,4.7619
2014-05-22,0.0
2014-05-23,-0.9091
2014-05-27,-1.8349
2014-05-28,-20.5607
2014-05-29,8.2353
2014-05-30,0.5435
2014-06-02,-13.5135
2014-06-03,17.5
2014-06-04,-3.1915
2014-06-05,2.1978
2014-06-06,2.1505
2014-06-09,0.0
2014-06-10,-5.2632
2014-06-11,-3.6667
2014-06-12,7.2664
2014-06-13,2.1304
2014-06-16,-8.403
2014-06-17,6.8966
2014-06-18,-5.3562
2014-06-19,2.2367
2014-06-20,-2.2086
2014-06-23,-5.6818
2014-06-24,6.009
2014-06-25,2.2873
2014-06-26,0.0
2014-06-27,-7.7778
2014-06-30,6.9879999999999995
2014-07-01,-4.2793
2014-07-02,-3.5294
2014-07-03,1.2195
2014-07-07,4.5783000000000005
2014-07-08,-0.9217
2014-07-09,3.2558
2014-07-10,-4.2793
2014-07-11,5.8824
2014-07-14,4.4444
2014-07-15,-1.0638
2014-07-16,5.3763
2014-07-17,-7.1429
2014-07-18,0.0
2014-07-21,-1.0989
2014-07-22,-3.3333
2014-07-23,-3.4483
2014-07-24,0.0
2014-07-25,-2.3810000000000002
2014-07-28,-2.439
2014-07-29,-1.5781
2014-07-30,0.3334
2014-07-31,1.2658
2014-08-01,-1.25
2014-08-04,-1.2658
2014-08-05,-1.2821
2014-08-06,-3.8961
2014-08-07,-13.5135
2014-08-08,10.625
2014-08-11,4.5198
2014-08-12,-1.3514
2014-08-13,-6.8493
2014-08-14,2.9412000000000003
2014-08-15,1.4285999999999999
2014-08-18,-4.2254
2014-08-19,7.3346
2014-08-20,-0.0343
2014-08-21,6.7672
2014-08-22,-7.5738
2014-08-25,0.0
2014-08-26,6.9271
2014-08-27,-5.1632
2014-08-28,8.2007
2014-08-29,-12.1519
2014-09-02,5.1873
2014-09-03,0.0
2014-09-04,4.7945
2014-09-05,-5.8824
2014-09-08,0.0
2014-09-09,1.3715
2014-09-10,4.1274
2014-09-11,-5.2632
2014-09-12,4.1493
2014-09-15,6.6844
2014-09-16,15.0
2014-09-17,10.8696
2014-09-18,-8.3333
2014-09-19,5.8824
2014-09-22,-1.0101
2014-09-23,-3.0612
2014-09-24,0.0
2014-09-25,-4.2105
2014-09-26,12.0879
2014-09-29,-10.2819
2014-09-30,4.9037
2014-10-01,1.0417
2014-10-02,-5.1546
2014-10-03,0.0
2014-10-06,4.3478
2014-10-07,-2.0833
2014-10-08,0.0
2014-10-09,-5.3191
2014-10-10,6.6994
2014-10-13,-6.2656
2014-10-14,-5.6312
2014-10-15,3.5491
2014-10-16,-8.0262
2014-10-17,2.5
2014-10-20,0.0
2014-10-21,-2.439
2014-10-22,1.2344
2014-10-23,0.0154
2014-10-24,-1.2191
2014-10-27,0.125
2014-10-28,4.8369
2014-10-29,1.2055
2014-10-30,7.0588
2014-10-31,3.283
2014-11-03,-1.0507
2014-11-04,-3.2258
2014-11-05,7.7778
2014-11-06,5.1546
2014-11-07,-8.8235
2014-11-10,1.1828
2014-11-11,5.2072
2014-11-12,-4.0404
2014-11-13,0.0
2014-11-14,-1.0132
2014-11-17,1.0235
2014-11-18,-6.3026
2014-11-19,4.3814
2014-11-20,-4.211
2014-11-21,5.618
2014-11-24,-4.1489
2014-11-25,4.3285
2014-11-26,-3.1915
2014-11-28,0.0
2014-12-01,-5.4945
2014-12-02,2.3256
2014-12-03,-3.4091
2014-12-04,5.8971
2014-12-05,-4.4369
2014-12-08,0.0
2014-12-09,4.6066
2014-12-10,-3.3132
2014-12-12,-2.2989
2014-12-15,-7.0588
2014-12-16,0.0
2014-12-17,7.5949
2014-12-18,-3.2941
2014-12-19,9.3674
2014-12-22,-3.2258
2014-12-23,0.0
2014-12-24,7.5862
2014-12-26,-14.5299
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,1.25
2015-01-02,4.9383
2015-01-05,2.3529
2015-01-06,-6.8966
2015-01-07,8.6265
2015-01-08,-2.3867
2015-01-09,-1.0333
2015-01-12,-11.7059
2015-01-13,7.928
2015-01-14,0.0
2015-01-15,-1.2346
2015-01-16,-4.9531
2015-01-20,-1.9563000000000001
2015-01-21,-4.7619
2015-01-22,-0.0264
2015-01-23,-0.0176
2015-01-26,-1.365
2015-01-27,-1.4285999999999999
2015-01-28,0.0
2015-01-29,-2.7355
2015-01-30,4.3025
2015-02-02,0.2857
2015-02-03,1.1396
2015-02-04,-2.0951
2015-02-05,6.4557
2015-02-06,3.3784
2015-02-09,-8.4477
2015-02-10,1.3743
2015-02-11,-3.8731999999999998
2015-02-12,0.0
2015-02-13,2.5641
2015-02-17,11.4286
2015-02-18,-3.8462
2015-02-19,-1.3333
2015-02-20,-1.3514
2015-02-23,-1.3699
2015-02-24,0.6944
2015-02-25,7.5862
2015-02-26,-1.2821
2015-02-27,2.5974
2015-03-02,-5.0633
2015-03-03,4.0
2015-03-04,5.1282
2015-03-05,6.0976
2015-03-06,11.4943
2015-03-09,-10.3093
2015-03-10,8.046
2015-03-11,-4.2553
2015-03-12,-3.3333
2015-03-13,-3.4483
2015-03-16,5.7143
2015-03-17,-0.9009
2015-03-18,0.0
2015-03-19,0.0
2015-03-20,-3.4091
2015-03-23,-5.8824
2015-03-24,0.0
2015-03-25,-5.0
2015-03-26,5.2632
2015-03-27,-2.5
2015-03-30,-3.8462
2015-03-31,6.6667
2015-04-01,-0.6406
2015-04-02,1.7377
2015-04-06,-7.2726
2015-04-07,-5.3176
2015-04-08,7.0423
2015-04-09,-3.9474
2015-04-10,-3.4247
2015-04-13,2.1277
2015-04-14,0.0
2015-04-15,11.0938
2015-04-16,-2.4848
2015-04-17,5.1282
2015-04-20,8.5366
2015-04-21,-5.618
2015-04-22,1.1756
2015-04-23,-9.9868
2015-04-24,9.8039
2015-04-27,-9.5238
2015-04-28,5.2632
2015-04-29,-4.875
2015-04-30,11.6951
2015-05-01,-5.8824
2015-05-04,0.0
2015-05-05,-0.4766
2015-05-06,-0.0235
2015-05-07,-6.7839
2015-05-08,15.903
2015-05-11,-10.4651
2015-05-12,-3.8961
2015-05-13,-2.7872
2015-05-14,-2.6933
2015-05-15,1.4285999999999999
2015-05-18,4.2254
2015-05-19,1.2162
2015-05-20,2.1862
2015-05-21,0.6043
2015-05-22,5.1948
2015-05-26,-1.2346
2015-05-27,-9.8594
2015-05-28,2.6174
2015-05-29,-4.0034
2015-06-01,-2.1643
2015-06-02,6.4748
2015-06-03,8.1081
2015-06-04,-6.25
2015-06-05,0.0
2015-06-08,2.6667
2015-06-09,-6.4935
2015-06-10,-6.7882
2015-06-11,4.3025
2015-06-12,0.0
2015-06-15,-0.8571
2015-06-16,-2.0173
2015-06-18,0.0
2015-06-19,1.4706000000000001
2015-06-22,0.0
2015-06-23,-4.3478
2015-06-24,13.6174
2015-06-25,-11.9853
2015-06-26,2.7273
2015-06-29,1.7699
2015-06-30,-6.2318999999999996
2015-07-01,1.2365
2015-07-02,5.3244
2015-07-06,-5.78
2015-07-07,7.6923
2015-07-08,-10.0
2015-07-09,-4.7619
2015-07-10,-1.6667
2015-07-13,0.0
2015-07-14,-13.5593
2015-07-15,13.3333
2015-07-16,2.7682
2015-07-17,2.6936
2015-07-20,-6.5574
2015-07-21,-8.3882
2015-07-22,9.1562
2015-07-23,2.6316
2015-07-24,-0.0214
2015-07-27,6.8391
2015-07-28,-8.7818
2015-07-29,0.0
2015-07-30,-3.5307
2015-07-31,-5.4331
2015-08-03,1.9231
2015-08-05,-1.8868
2015-08-06,0.0
2015-08-07,5.7692
2015-08-10,-3.6364
2015-08-11,0.0
2015-08-12,-1.8868
2015-08-13,0.0
2015-08-14,5.7692
2015-08-17,-3.6364
2015-08-18,0.0
2015-08-19,-1.8868
2015-08-20,-3.8462
2015-08-21,-5.9
2015-08-24,8.3953
2015-08-25,1.9607999999999999
2015-08-26,-7.6923
2015-08-27,-10.4167
2015-08-28,18.6047
2015-08-31,-1.9607999999999999
2015-09-01,-4.0
2015-09-02,6.25
2015-09-03,-3.9215999999999998
2015-09-04,9.1837
2015-09-08,4.6729
2015-09-09,1.7856999999999998
2015-09-10,5.2632
2015-09-11,5.0
2015-09-14,7.9365
2015-09-15,13.2353
2015-09-16,7.7922
2015-09-17,0.0
2015-09-18,-0.6024
2015-09-21,-4.2424
2015-09-22,-5.0633
2015-09-23,-2.0
2015-09-24,0.6803
2015-09-25,0.0
2015-09-28,-2.7027
2015-09-29,4.1667
2015-09-30,2.3333
2015-10-01,-2.2801
2015-10-02,3.3333
2015-10-05,0.0
2015-10-06,0.0
2015-10-07,-0.6452
2015-10-08,12.857099999999999
2015-10-09,-2.1864
2015-10-12,3.5294
2015-10-13,-4.5455
2015-10-14,-0.0149
2015-10-15,-2.3664
2015-10-16,-1.2195
2015-10-19,2.4691
2015-10-20,0.0
2015-10-21,1.8072
2015-10-22,0.9615
2015-10-23,-3.2967
2015-10-26,4.2424
2015-10-27,9.3023
2015-10-28,6.383
2015-10-29,5.0
2015-10-30,8.5714
2015-11-02,3.5088
2015-11-03,1.6949
2015-11-04,1.6667
2015-11-05,1.6393
2015-11-06,-0.8065
2015-11-09,3.252
2015-11-10,7.0866
2015-11-11,1.4706000000000001
2015-11-12,0.7246
2015-11-13,0.7194
2015-11-16,-2.8571
2015-11-17,-4.4118
2015-11-18,-5.3846
2015-11-19,0.813
2015-11-20,8.0645
2015-11-23,5.9701
2015-11-24,4.2254
2015-11-25,2.027
2015-11-27,0.6623
2015-11-30,-5.2632
2015-12-01,0.0
2015-12-02,-2.7778
2015-12-03,-1.4285999999999999
2015-12-04,-2.8986
2015-12-07,-1.4925
2015-12-08,-1.5152
2015-12-09,-3.8462
2015-12-10,-1.6
2015-12-11,-1.626
2015-12-14,-4.1322
2015-12-15,-4.3103
2015-12-16,-3.6036
2015-12-17,-0.9346
2015-12-18,0.9434
2015-12-21,0.9346
2015-12-22,-2.7778
2015-12-23,-4.7619
2015-12-24,-2.0
2015-12-28,-1.0204
2015-12-29,-0.5155
2015-12-30,-3.1088
2015-12-31,0.5348
2016-01-04,-6.383
2016-01-05,23.8636
2016-01-06,2.7523
2016-01-07,-8.9286
2016-01-08,-1.9607999999999999
2016-01-11,-2.0
2016-01-12,-6.1224
2016-01-13,3.2609
2016-01-14,2.1053
2016-01-15,-3.0928
2016-01-19,-2.1277
2016-01-20,-1.087
2016-01-21,-0.0137
2016-01-22,1.0029
2016-01-25,-4.2437
2016-01-26,-5.1136
2016-01-27,6.5868
2016-01-28,-6.7416
2016-01-29,0.0
2016-02-01,0.0151
2016-02-02,1.1745
2016-02-03,-2.3664
2016-02-04,-2.439
2016-02-05,-2.5
2016-02-08,0.0
2016-02-09,0.0
2016-02-10,1.2821
2016-02-11,3.1646
2016-02-12,-5.5215
2016-02-16,5.1786
2016-02-17,-4.9236
2016-02-18,0.0
2016-02-19,-1.2987
2016-02-22,3.9474
2016-02-24,-2.5316
2016-02-25,-2.5974
2016-02-26,2.5667
2016-02-29,13.0972
2016-03-01,-2.2989
2016-03-02,1.7647
2016-03-04,-2.8902
2016-03-07,-1.1905000000000001
2016-03-09,1.2048
2016-03-10,3.5714
2016-03-11,-3.4483
2016-03-14,1.1905000000000001
2016-03-15,-8.8235
2016-03-16,-0.6452
2016-03-17,16.8831
2016-03-18,-2.7361
2016-03-21,-6.897
2016-03-22,4.2945
2016-03-23,-2.3676
2016-03-24,-3.5999
2016-03-28,8.75
2016-03-29,-5.7471
2016-03-30,0.0
2016-03-31,4.878
2016-04-01,15.1163
2016-04-04,5.0505
2016-04-05,4.8077
2016-04-06,5.5046
2016-04-07,3.4783
2016-04-08,5.042
2016-04-11,6.41
2016-04-12,11.2677
2016-04-13,-8.7838
2016-04-14,-2.2222
2016-04-15,-1.5152
2016-04-18,3.0769
2016-04-19,-4.4776
2016-04-20,-0.7813
2016-04-21,0.7874
2016-04-22,2.3438
2016-04-25,-0.7634
2016-04-26,1.5385
2016-04-27,-3.0303
2016-04-28,-4.6875
2016-04-29,-2.459
2016-05-02,-4.2017
2016-05-03,1.7544
2016-05-04,0.8621
2016-05-05,15.3846
2016-05-06,-1.4815
2016-05-09,-2.2556
2016-05-10,-0.7692
2016-05-11,8.5271
2016-05-12,1.4285999999999999
2016-05-13,-4.9296
2016-05-16,-3.7037
2016-05-17,0.0
2016-05-18,6.9231
2016-05-19,0.7194
2016-05-20,-3.3929
2016-05-23,11.0906
2016-05-24,2.4958
2016-05-25,1.9481000000000002
2016-05-26,0.1592
2016-05-27,-0.7949
2016-05-31,1.4423
2016-06-01,0.316
2016-06-02,0.7874
2016-06-03,7.8125
2016-06-06,2.1739
2016-06-07,2.695
2016-06-08,0.8287
2016-06-09,4.1096
2016-06-10,8.1579
2016-06-13,11.3139
2016-06-14,10.929
2016-06-15,-11.33
2016-06-16,-11.6667
2016-06-17,-6.9182
2016-06-20,-2.8378
2016-06-21,-1.2517
2016-06-22,1.4085
2016-06-23,1.3889
2016-06-24,2.7397
2016-06-27,0.0
2016-06-28,2.6667
2016-06-29,4.5455
2016-06-30,-2.4845
2016-07-01,4.7134
2016-07-05,9.4891
2016-07-06,0.0
2016-07-07,-0.2222
2016-07-08,0.7795
2016-07-11,3.6464
2016-07-12,0.2132
2016-07-13,-0.9574
2016-07-14,-2.2556
2016-07-15,-3.2967
2016-07-18,0.0
2016-07-19,-5.6818
2016-07-20,-1.8072
2016-07-21,-0.1227
2016-07-22,-0.4914
2016-07-25,-0.2469
2016-07-26,-9.0347
2016-07-27,-4.0816
2016-07-28,-2.1277
2016-07-29,-4.6377
2016-08-01,6.6869
2016-08-02,5.8405000000000005
2016-08-03,-0.2692
2016-08-04,-1.4845
2016-08-05,-4.7945
2016-08-08,-5.036
2016-08-09,-4.0909
2016-08-10,3.4755
2016-08-11,4.2748
2016-08-12,-0.1464
2016-08-15,-3.9644
2016-08-16,-1.5363
2016-08-17,-1.5351
2016-08-18,-0.9055
2016-08-19,3.7743
2016-08-22,0.3044
2016-08-23,-0.916
2016-08-24,-2.9257
2016-08-25,9.2063
2016-08-26,-0.436
2016-08-29,2.9196999999999997
2016-08-30,2.8369
2016-08-31,1.2414
2016-09-01,-0.2725
2016-09-02,0.0
2016-09-06,-2.1858
2016-09-07,3.352
2016-09-08,-3.3784
2016-09-09,-0.6993
2016-09-12,-0.8451
2016-09-13,-5.9658999999999995
2016-09-14,-3.2931
2016-09-15,8.5598
2016-09-16,-1.1511
2016-09-19,-1.7467000000000001
2016-09-20,-0.5926
2016-09-21,-0.8942
2016-09-22,-1.9548999999999999
2016-09-23,-2.6074
2016-09-26,-5.3543
2016-09-27,2.8286
2016-09-28,-6.1489
2016-09-29,3.4483
2016-09-30,0.8333
2016-10-03,0.0
2016-10-04,-9.7521
2016-10-05,7.3237
2016-10-06,0.2389
2016-10-07,-1.7684
2016-10-10,0.3466
2016-10-11,-4.6632
2016-10-12,0.3623
2016-10-13,-3.4295999999999998
2016-10-14,4.486
2016-10-17,-2.1467
2016-10-18,0.3656
2016-10-19,1.275
2016-10-20,-1.259
2016-10-21,-4.3716
2016-10-24,-0.5714
2016-10-25,-3.2567
2016-10-26,-0.9901
2016-10-27,-2.8
2016-10-28,-1.0288
2016-10-31,-3.1185
2016-11-01,-4.721
2016-11-02,-5.8559
2016-11-03,0.7177
2016-11-04,-4.9881
2016-11-07,1.5
2016-11-08,0.0
2016-11-09,0.9852
2016-11-10,0.0
2016-11-11,3.4146
2016-11-14,-4.1274
2016-11-15,-0.615
2016-11-16,4.4554
2016-11-17,-4.5024
2016-11-18,1.2407
2016-11-21,0.2604
2016-11-22,0.9015
2016-11-23,-1.1508
2016-11-25,0.3508
2016-11-28,-2.3035
2016-11-29,0.75
2016-11-30,0.2481
2016-12-01,0.495
2016-12-02,-3.9409
2016-12-05,0.7692
2016-12-06,1.021
2016-12-07,-4.2851
2016-12-08,-1.5789
2016-12-09,-5.0802
2016-12-12,5.6338
2016-12-13,-7.2
2016-12-14,7.7586
2016-12-15,1.8667
2016-12-16,2.0975
2016-12-19,-1.4134
2016-12-20,-1.0501
2016-12-21,2.7697000000000003
2016-12-22,-4.0921
2016-12-23,-1.0667
2016-12-27,-0.2695
2016-12-28,-2.4324
2016-12-29,-7.7562
2016-12-30,-4.2342
2017-01-03,4.4214
2017-01-04,-3.003
2017-01-05,4.0248
2017-01-06,-3.2738
2017-01-09,1.5385
2017-01-10,1.8182
2017-01-11,-2.0833
2017-01-12,0.0
2017-01-13,0.9119
2017-01-17,-2.0783
2017-01-18,-0.646
2017-01-19,11.1455
2017-01-20,-2.7855
2017-01-23,6.5903
2017-01-24,-0.2688
2017-01-25,5.1213
2017-01-26,6.4103
2017-01-27,-0.241
2017-01-30,3.8647
2017-01-31,9.0698
2017-02-01,9.8428
2017-02-02,1.7155
2017-02-03,-3.4351
2017-02-06,-0.5929
2017-02-07,-0.1988
2017-02-08,-4.1833
2017-02-09,-7.4844
2017-02-10,6.2921
2017-02-13,7.8224
2017-02-14,-1.9607999999999999
2017-02-15,1.4
2017-02-16,1.3807
2017-02-17,-3.6965
2017-02-21,-1.0101
2017-02-22,-3.8776
2017-02-23,1.6985000000000001
2017-02-24,-3.3403
2017-02-27,-1.5119
2017-02-28,0.6579
2017-03-01,1.2922
2017-03-02,-0.4154
2017-03-03,-0.6479
2017-03-06,-1.3043
2017-03-07,-1.7621
2017-03-08,0.4484
2017-03-09,-0.1032
2017-03-10,-4.1421
2017-03-13,2.0979
2017-03-14,-2.968
2017-03-15,0.7059
2017-03-16,-1.1682
2017-03-17,0.4728
2017-03-20,0.2353
2017-03-21,-1.8779
2017-03-22,-2.3923
2017-03-23,0.4902
2017-03-24,-2.439
2017-03-27,0.75
2017-03-28,3.7221
2017-03-29,-2.1531000000000002
2017-03-30,5.379
2017-03-31,-2.5522
2017-04-03,1.1905000000000001
2017-04-04,0.4706
2017-04-05,0.4684
2017-04-06,0.6993
2017-04-07,-3.2407
2017-04-10,0.4785
2017-04-11,-1.1905000000000001
2017-04-12,-1.9277
2017-04-13,-25.3071
2017-04-17,-11.5132
2017-04-18,7.0632
2017-04-19,3.4722
2017-04-20,-4.3666
2017-04-21,-1.7501
2017-04-24,-3.5714
2017-04-25,3.3333
2017-04-26,-1.7921
2017-04-27,-3.2847
2017-04-28,1.1320999999999999
2017-05-01,-3.7313
2017-05-02,-1.1628
2017-05-03,1.1764999999999999
2017-05-04,-6.5891
2017-05-05,-6.639
2017-05-08,-0.4444
2017-05-09,2.2321
2017-05-10,-0.8734
2017-05-11,4.8458
2017-05-12,-0.8403
2017-05-15,1.6949
2017-05-16,1.25
2017-05-17,-4.9383
2017-05-18,4.7619
2017-05-19,-1.2397
2017-05-22,-0.4184
2017-05-23,-2.521
2017-05-24,3.0172
2017-05-25,-3.7657
2017-05-26,-4.3478
2017-05-30,-2.2727
2017-05-31,2.3256
2017-06-01,1.1761
2017-06-02,0.1853
2017-06-05,-3.1390000000000002
2017-06-06,-5.5556
2017-06-07,2.9461
2017-06-08,-4.7664
2017-06-09,-2.5
2017-06-12,-3.8564
2017-06-13,-2.3896
2017-06-14,-3.8251
2017-06-15,2.8409
2017-06-16,-0.5525
2017-06-19,5.0
2017-06-20,-3.7037
2017-06-21,1.6484
2017-06-22,22.1622
2017-06-23,-2.2124
2017-06-26,-1.3575
2017-06-27,-6.922
2017-06-28,16.3077
2017-06-29,-1.161
2017-06-30,-1.8263
2017-07-03,-5.2402
2017-07-05,0.2304
2017-07-06,-1.1448
2017-07-07,-1.865
2017-07-10,-2.3697
2017-07-11,3.7767
2017-07-12,-5.0426
2017-07-13,1.4778
2017-07-14,0.4854
2017-07-17,-5.314
2017-07-18,0.5102
2017-07-19,2.5381
2017-07-20,-2.4752
2017-07-21,5.5838
2017-07-24,0.4808
2017-07-25,0.4785
2017-07-26,0.0
2017-07-27,0.9524
2017-07-28,-1.8868
2017-07-31,4.8077
2017-08-01,-4.3165
2017-08-02,0.1966
2017-08-03,0.4785
2017-08-04,-0.2476
2017-08-07,-7.8671
2017-08-08,-10.8808
2017-08-09,-2.3256
2017-08-10,-7.1429
2017-08-11,-7.0513
2017-08-14,-3.4483
2017-08-15,-5.7143
2017-08-16,-3.0303
2017-08-17,-1.5625
2017-08-18,11.1111
2017-08-21,-1.4285999999999999
2017-08-22,0.0
2017-08-23,-4.3478
2017-08-24,2.2727
2017-08-25,0.7407
2017-08-28,-6.6176
2017-08-29,7.0866
2017-08-30,-8.0882
2017-08-31,2.4
2017-09-01,0.7813
2017-09-05,-0.7752
2017-09-06,-10.1563
2017-09-07,6.9565
2017-09-08,-4.065
2017-09-11,6.6949
2017-09-12,2.4623
2017-09-13,-6.2016
2017-09-14,-3.3058
2017-09-15,-5.1538
2017-09-18,-1.7753
2017-09-19,2.6972
2017-09-20,-4.4131
2017-09-21,-8.411200000000001
2017-09-22,-10.1837
2017-09-25,-2.8062
2017-09-26,9.8773
