ticker,ABML US Equity
2016-10-12,-9.8765
2016-10-13,-16.4384
2016-10-14,22.9508
2016-10-17,5.3333
2016-10-18,8.6076
2016-10-19,-10.9557
2016-10-20,-4.4503
2016-10-21,9.589
2016-10-24,-3.0
2016-10-25,-9.7938
2016-10-26,11.1429
2016-10-27,-2.3136
2016-10-28,-5.2632
2016-10-31,-5.5556
2016-11-01,2.9412000000000003
2016-11-02,1.7143000000000002
2016-11-03,-7.3034
2016-11-04,-2.9924
2016-11-07,-0.0781
2016-11-08,-7.7765
2016-11-09,-1.6949
2016-11-10,-3.4052
2016-11-11,-6.8719
2016-11-14,-8.0019
2016-11-15,10.4167
2016-11-16,1.8868
2016-11-17,0.0
2016-11-18,0.0
2016-11-21,-5.5556
2016-11-22,7.549
2016-11-23,-1.5497
2016-11-25,-3.3333
2016-11-28,5.364
2016-11-29,-4.7273
2016-11-30,0.0
2016-12-01,1.9083999999999999
2016-12-02,-0.7491
2016-12-05,-1.8868
2016-12-06,1.8029
2016-12-07,1.6293
2016-12-08,-3.3457
2016-12-09,0.0
2016-12-12,-3.0769
2016-12-13,3.1746
2016-12-14,-3.8462
2016-12-15,-4.0
2016-12-16,-0.0521
2016-12-19,-10.37
2016-12-20,-13.9535
2016-12-21,-5.473
2016-12-22,-2.7877
2016-12-23,11.3971
2016-12-27,-3.8944
2016-12-28,-6.5934
2016-12-29,5.8824
2016-12-30,9.4444
2017-01-03,-3.5533
2017-01-04,-0.1645
2017-01-05,0.1647
2017-01-06,5.1974
2017-01-09,17.5109
2017-01-10,19.2123
2017-01-11,0.0
2017-01-12,12.6339
2017-01-13,-7.4713
2017-01-17,1.692
2017-01-18,-12.3842
2017-01-19,0.0
2017-01-20,3.8462
2017-01-23,0.0
2017-01-24,0.0
2017-01-25,0.0
2017-01-26,3.7037
2017-01-27,5.3571
2017-01-30,0.0
2017-01-31,-1.2924
2017-02-01,-3.0479
2017-02-02,1.3062
2017-02-03,-0.3934
2017-02-06,-8.7319
2017-02-07,0.8894
2017-02-08,-8.5061
2017-02-09,8.3333
2017-02-10,1.9231
2017-02-13,3.7736
2017-02-14,3.6364
2017-02-15,-7.0175
2017-02-16,-2.3349
2017-02-17,3.3567
2017-02-21,-3.5514
2017-02-22,0.7025
2017-02-23,-3.3919
2017-02-24,0.0
2017-02-27,-0.3984
2017-02-28,-0.05
2017-03-01,-5.5527999999999995
2017-03-02,1.6949
2017-03-03,-3.6978999999999997
2017-03-06,-9.1401
2017-03-07,0.0
2017-03-08,-6.25
2017-03-09,-11.0476
2017-03-10,8.4939
2017-03-13,4.2105
2017-03-14,-6.471
2017-03-15,-6.4799
2017-03-16,-0.1083
2017-03-17,0.0
2017-03-20,6.25
2017-03-21,-7.5145
2017-03-22,5.8824
2017-03-23,2.7778
2017-03-24,0.0
2017-03-27,-4.7635
2017-03-28,-4.647
2017-03-29,1.1905000000000001
2017-03-30,-5.8824
2017-03-31,11.875
2017-04-03,-5.0279
2017-04-04,0.0
2017-04-05,0.9191
2017-04-06,-6.7395
2017-04-07,6.25
2017-04-10,-8.8971
2017-04-11,-3.7934
2017-04-12,3.3557
2017-04-13,3.8961
2017-04-17,15.9375
2017-04-18,2.965
2017-04-20,0.0
2017-04-21,9.1296
2017-04-24,19.8801
2017-04-25,-3.952
2017-04-26,32.3698
2017-04-27,-15.9945
2017-04-28,1.5457
2017-05-01,16.2362
2017-05-02,-14.2857
2017-05-03,-0.9259
2017-05-04,-11.9159
2017-05-05,1.8568
2017-05-08,-18.75
2017-05-09,7.1795
2017-05-10,-6.6986
2017-05-11,-1.5385
2017-05-12,-1.0417
2017-05-15,-0.8224
2017-05-16,-1.8242
2017-05-17,8.1081
2017-05-18,-2.5
2017-05-19,1.6667
2017-05-22,-6.6835
2017-05-23,2.7027
2017-05-24,0.0
2017-05-25,-2.6316
2017-05-26,2.7027
2017-05-30,0.0
2017-05-31,-2.6316
2017-06-01,2.7027
2017-06-02,-2.6316
2017-06-05,1.4189
2017-06-06,11.9254
2017-06-07,-4.7619
2017-06-08,10.0
2017-06-09,-18.7045
2017-06-12,-4.9483
2017-06-13,0.3647
2017-06-14,-2.614
2017-06-15,-5.5128
2017-06-16,8.2803
2017-06-19,-5.8824
2017-06-20,-5.0
2017-06-21,8.8158
2017-06-22,-9.3108
2017-06-23,6.6667
2017-06-26,6.25
2017-06-27,-11.7647
2017-06-28,15.6067
2017-06-29,-1.9664000000000001
2017-06-30,2.9412000000000003
2017-07-03,-2.8571
2017-07-05,-5.8824
2017-07-06,0.0
2017-07-07,-15.625
2017-07-10,10.3704
2017-07-11,-6.0403
2017-07-12,-7.1429
2017-07-13,0.0
2017-07-14,7.6154
2017-07-17,3.6455
2017-07-18,-3.4483
2017-07-19,-7.1429
2017-07-20,0.0
2017-07-21,15.3846
2017-07-24,-6.6667
2017-07-25,7.1429
2017-07-26,-2.3
2017-07-27,-23.5073
2017-07-28,2.5869999999999997
2017-07-31,17.3913
2017-08-01,-2.9874
2017-08-02,-0.7384
2017-08-03,0.0
2017-08-04,0.0
2017-08-07,-7.6923
2017-08-08,-4.1667
2017-08-09,0.0
2017-08-10,-17.3913
2017-08-11,5.2632
2017-08-14,9.0
2017-08-15,14.5872
2017-08-16,-12.7302
2017-08-17,0.0
2017-08-18,10.0917
2017-08-21,-8.525
2017-08-22,-0.7015
2017-08-23,0.211
2017-08-24,9.8599
2017-08-25,-9.1667
2017-08-28,-4.1284
2017-08-29,4.3062000000000005
2017-08-30,-4.5872
2017-08-31,-3.8462
2017-09-01,1.0
2017-09-05,6.9307
2017-09-06,-7.4074
2017-09-07,-1.0
2017-09-08,0.0
2017-09-11,6.0606
2017-09-12,28.5714
2017-09-13,-11.1111
2017-09-14,16.6667
2017-09-15,-14.2857
2017-09-18,-8.0
2017-09-19,9.8732
2017-09-20,-9.3157
2017-09-21,-4.5455
2017-09-22,-4.7619
2017-09-25,2.7
2017-09-26,2.2395
2017-09-27,-4.7619
2017-09-28,10.0
2017-09-29,0.0909
2017-10-02,-0.0908
2017-10-03,-8.1818
2017-10-04,9.901
2017-10-05,-0.9009
2017-10-06,0.0
2017-10-09,9.0909
2017-10-10,0.0
2017-10-11,-10.8333
2017-10-12,1.1402
2017-10-13,-0.779
2017-10-16,-2.1206
2017-10-17,0.0951
2017-10-18,4.5626999999999995
2017-10-19,-4.0909
2017-10-20,9.0047
2017-10-23,-8.4348
2017-10-24,0.0
2017-10-26,-0.2849
2017-10-27,9.4286
2017-10-30,-8.6162
2017-10-31,4.7619
2017-11-01,-2.0455
2017-11-02,2.0882
2017-11-03,-1.0455
2017-11-06,5.5581
2017-11-07,0.087
2017-11-08,-7.8261
2017-11-09,8.4906
2017-11-10,-7.8261
2017-11-13,13.2075
2017-11-14,-8.3333
2017-11-15,0.0
2017-11-16,9.0909
2017-11-17,-0.0833
2017-11-20,-11.5096
2017-11-21,13.1008
2017-11-22,-5.4167
2017-11-24,10.0441
2017-11-27,-3.8430999999999997
2017-11-28,-7.577
2017-11-29,-4.4144
2017-11-30,13.0066
2017-12-01,0.0
2017-12-04,-6.3578
2017-12-05,6.7895
2017-12-06,-8.2569
2017-12-07,3.6364
2017-12-08,-3.5088
2017-12-11,-4.4545
2017-12-12,-0.0951
2017-12-13,4.7619
2017-12-14,7.2727
2017-12-15,-5.9322
2017-12-18,-0.9009
2017-12-19,-0.8455
2017-12-20,-3.0439
2017-12-21,-4.4917
2017-12-22,3.2178
2017-12-26,-1.199
2017-12-27,-2.9126
2017-12-28,-14.8
2017-12-29,17.2535
2018-01-02,0.1001
2018-01-03,-0.8
2018-01-04,-2.3185000000000002
2018-01-05,-1.9607999999999999
2018-01-08,0.4737
2018-01-09,-1.5191
2018-01-10,1.0638
2018-01-11,-4.2105
2018-01-12,0.0
2018-01-16,0.0
2018-01-17,10.0
2018-01-18,3.9461
2018-01-19,-3.7963
2018-01-22,9.5904
2018-01-23,0.1823
2018-01-24,-7.1884
2018-01-25,-6.8627
2018-01-26,2.4211
2018-01-29,4.6043
2018-01-30,-4.2051
2018-01-31,-2.5641
2018-02-01,5.1579
2018-02-02,15.1151
2018-02-05,-12.9565
2018-02-06,-10.0899
2018-02-07,10.5556
2018-02-08,-0.1005
2018-02-09,0.503
2018-02-12,-3.1031
2018-02-13,-5.7851
2018-02-14,2.5219
2018-02-15,-2.5667999999999997
2018-02-16,-6.6959
2018-02-20,0.0
2018-02-21,16.4706
2018-02-22,1.0101
2018-02-23,-6.0
2018-02-26,6.383
2018-02-27,-5.6
2018-02-28,-17.2669
2018-03-01,15.2369
2018-03-02,0.0
2018-03-05,5.5556
2018-03-06,0.0
2018-03-07,0.0
2018-03-09,-15.6842
2018-03-12,12.3596
2018-03-13,-0.1111
2018-03-14,-12.6808
2018-03-15,14.3949
2018-03-16,-1.3363
2018-03-19,-4.0632
2018-03-20,-15.7647
2018-03-21,-1.9553
2018-03-22,-0.2849
2018-03-23,0.0
2018-03-26,-11.4286
2018-03-28,12.0968
2018-03-29,-7.1942
2018-04-02,0.7752
2018-04-03,-3.0769
2018-04-04,11.1111
2018-04-05,-7.0
2018-04-06,3.0722
2018-04-09,11.6244
2018-04-10,-6.4753
2018-04-11,11.9201
2018-04-12,27.551
2018-04-13,0.0
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,5.0
2018-04-19,4.7619
2018-04-20,-9.0909
2018-04-23,0.0
2018-04-24,4.9
2018-04-25,2.4786
2018-04-26,-6.9767
2018-04-27,5.0
2018-04-30,2.3810000000000002
2018-05-01,-0.4651
2018-05-02,12.1495
2018-05-03,2.5
2018-05-04,13.8211
2018-05-07,46.4286
2018-05-08,-4.878
2018-05-09,23.0769
2018-05-10,4.1667
2018-05-11,28.0
2018-05-14,-21.25
2018-05-15,-32.1429
2018-05-16,-15.4971
2018-05-17,24.5675
2018-05-18,-15.8333
2018-05-21,5.6106
2018-05-22,0.0
2018-05-23,0.0
2018-05-24,6.25
2018-05-25,11.7647
2018-05-29,-0.2632
2018-05-30,-5.0132
2018-05-31,-5.5556
2018-06-01,0.0
2018-06-04,-0.0588
2018-06-05,-5.827
2018-06-06,3.125
2018-06-07,-3.0303
2018-06-08,-0.375
2018-06-11,-2.7603999999999997
2018-06-12,3.2258
2018-06-13,5.5625
2018-06-14,2.3683
2018-06-15,4.1064
2018-06-18,0.6944
2018-06-19,-3.4483
2018-06-20,2.2857
2018-06-21,-5.0279
2018-06-22,-7.2353
2018-06-25,7.7996
2018-06-26,-8.1765
2018-06-27,-1.9859
2018-06-28,3.9215999999999998
2018-06-29,-11.9497
2018-07-02,1.7856999999999998
2018-07-03,-0.3509
2018-07-05,0.0
2018-07-06,-1.4085
2018-07-09,-7.1429
2018-07-10,1.5385
2018-07-11,-0.0758
2018-07-12,6.141
2018-07-13,7.1429
2018-07-16,-12.6667
2018-07-17,14.5038
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-23,0.0
2018-07-24,-1.3333
2018-07-25,-5.4054
2018-07-26,0.7143
2018-07-27,1.4184
2018-07-30,-2.0979
2018-07-31,2.1429
2018-08-01,-2.0979
2018-08-02,-6.9286
2018-08-03,12.8166
2018-08-06,-1.2245
2018-08-07,3.3058
2018-08-08,-3.3333
2018-08-09,3.4483
2018-08-10,0.0
2018-08-13,0.0
2018-08-14,-3.3333
2018-08-15,3.4483
2018-08-16,-6.6667
2018-08-17,7.1429
2018-08-20,0.0
2018-08-21,-3.3333
2018-08-22,3.4483
2018-08-23,-3.6
2018-08-24,-3.1812
2018-08-27,2.5
2018-08-28,-2.439
2018-08-29,1.7856999999999998
2018-08-30,-1.7544
2018-08-31,0.0
2018-09-04,1.9643000000000002
2018-09-05,1.5762
2018-09-06,-6.8966
2018-09-07,11.1111
2018-09-10,-6.6667
2018-09-11,8.9286
2018-09-12,1.6393
2018-09-13,0.0
2018-09-14,3.2258
2018-09-17,-3.125
2018-09-18,3.871
2018-09-19,5.5901
2018-09-20,-2.9412000000000003
2018-09-21,-6.0606
2018-09-24,-3.2258
2018-09-25,0.0
2018-09-26,0.0
2018-09-27,-2.6667
2018-09-28,-0.6849
2018-10-01,3.4483
2018-10-02,0.0
2018-10-03,-2.0
2018-10-04,0.0
2018-10-05,2.0408
2018-10-08,-5.0
2018-10-09,1.7544
2018-10-10,-2.7586
2018-10-11,-18.4397
2018-10-12,0.0
2018-10-15,-15.3043
2018-10-16,48.8706
2018-10-17,1.6552
2018-10-18,18.7246
2018-10-19,-5.7143
2018-10-22,9.0909
2018-10-23,55.5556
2018-10-24,-32.1429
2018-10-25,-15.7895
2018-10-26,0.0
2018-10-29,-2.5
2018-10-30,2.5641
2018-10-31,0.0
2018-11-01,3.125
2018-11-02,5.4545
2018-11-05,5.1724
2018-11-06,17.4863
2018-11-07,10.4651
2018-11-08,-11.5789
2018-11-09,9.5238
2018-11-12,-13.0
2018-11-13,7.4463
2018-11-14,-6.5116
2018-11-15,-3.9801
2018-11-16,-1.5544
2018-11-19,0.0
2018-11-20,3.3158
2018-11-21,1.8849
2018-11-23,-9.0
2018-11-26,2.7473
2018-11-27,5.3476
2018-11-28,-3.5533
2018-11-29,0.0
2018-11-30,2.6316
2018-12-03,-2.5641
2018-12-04,7.9474
2018-12-06,2.3891
2018-12-07,4.7619
2018-12-10,-1.3091
2018-12-11,-6.5033
2018-12-12,3.4483
2018-12-13,12.857099999999999
2018-12-14,-5.0633
2018-12-17,-6.6667
2018-12-18,-3.8095
2018-12-19,4.1089
2018-12-20,4.4698
2018-12-21,0.1365
2018-12-24,2.2955
2018-12-26,11.864
2018-12-27,9.2354
2018-12-28,1.8182
2018-12-31,10.7143
2019-01-02,-5.4839
2019-01-03,2.0478
2019-01-04,10.3344
2019-01-07,8.8209
2019-01-08,-3.7883
2019-01-09,1.3897
2019-01-10,-0.0571
2019-01-11,0.5143
2019-01-14,-14.7243
2019-01-15,1.6667
2019-01-16,-1.6393
2019-01-17,3.3333
2019-01-18,-4.8387
2019-01-22,-4.7458
2019-01-23,-7.4733
2019-01-24,-0.0385
2019-01-25,-7.6568000000000005
2019-01-28,-8.2917
2019-01-29,-0.0454
2019-01-30,2.25
2019-01-31,-2.156
2019-02-01,-0.0454
2019-02-04,7.7273
2019-02-05,4.6414
2019-02-06,-5.2419
2019-02-07,-2.1277
2019-02-08,-0.5217
2019-02-11,0.4808
2019-02-12,-0.609
2019-02-13,-7.221
2019-02-14,1.3679000000000001
2019-02-15,2.3731999999999998
2019-02-19,0.0
2019-02-20,-2.2727
2019-02-21,-6.5116
2019-02-22,7.2139
2019-02-25,2.0418
2019-02-26,-1.3415
2019-02-27,-7.8129
2019-02-28,1.0
2019-03-01,5.9406
2019-03-04,-3.9766
2019-03-05,-0.2385
2019-03-06,0.3659
2019-03-07,3.0377
2019-03-08,-3.3019
2019-03-11,-1.4634
2019-03-12,-0.9901
2019-03-13,-4.5
2019-03-14,-0.5236
2019-03-15,15.7895
2019-03-18,-0.4545
2019-03-19,9.589
2019-03-20,-4.5833
2019-03-21,0.4367
2019-03-22,6.7826
2019-03-25,1.7915
2019-03-26,0.0
2019-03-27,-2.0
2019-03-28,-1.1837
2019-03-29,3.2631
2019-04-01,2.8
2019-04-02,0.0
2019-04-03,-2.7237
2019-04-04,3.0
2019-04-05,3.5728
2019-04-08,-0.6749
2019-04-09,-5.6248000000000005
2019-04-10,-6.0
2019-04-11,0.0
2019-04-12,2.9787
2019-04-15,-4.9587
2019-04-16,0.0
2019-04-17,2.1739
2019-04-18,2.1277
2019-04-22,10.0
2019-04-23,-6.25
2019-04-24,4.6465
2019-04-25,-1.5444
2019-04-26,-2.7451
2019-04-29,4.0323
2019-04-30,-5.0388
2019-05-01,0.0
2019-05-02,-2.0816
2019-05-03,7.3364
2019-05-06,0.9709
2019-05-07,-5.7692
2019-05-08,1.0204
2019-05-09,1.0101
2019-05-10,4.0
2019-05-13,-3.8462
2019-05-14,-3.0
2019-05-15,-5.1546
2019-05-16,-4.7826
2019-05-17,-4.1096
2019-05-20,11.9048
2019-05-21,-2.1277
2019-05-22,7.3913
2019-05-23,7.085
2019-05-24,-1.7013
2019-05-28,-3.8462
2019-05-29,0.96
2019-05-30,-2.9318999999999997
2019-05-31,-1.6327
2019-06-03,-4.5643
2019-06-04,3.2609
2019-06-05,-3.2
2019-06-06,-1.4788999999999999
2019-06-07,3.7086
2019-06-10,-4.2146
2019-06-11,6.6222
2019-06-12,-8.2951
2019-06-13,0.0
2019-06-14,0.0
2019-06-17,0.0
2019-06-18,2.2727
2019-06-19,4.0
2019-06-20,4.7009
2019-06-21,-10.2041
2019-06-24,7.2727
2019-06-25,0.6356
2019-06-26,-3.1579
2019-06-27,2.1739
2019-06-28,-4.2553
2019-07-01,8.8889
2019-07-02,-2.449
2019-07-03,-1.6736
2019-07-05,0.0
2019-07-08,2.1277
2019-07-09,-4.1667
2019-07-10,4.3043
2019-07-11,-2.0425
2019-07-12,-2.1277
2019-07-15,-2.1739
2019-07-16,-4.4444
2019-07-17,-3.7209
2019-07-18,-5.314
2019-07-19,2.0408
2019-07-22,-2.5
2019-07-23,-7.5
2019-07-24,-3.5343
2019-07-25,9.1954
2019-07-26,-5.2632
2019-07-29,-2.7778
2019-07-30,-2.8571
2019-07-31,5.8824
2019-08-01,0.0
2019-08-02,-11.1111
2019-08-05,0.0
2019-08-06,1.5625
2019-08-07,6.1538
2019-08-08,1.4493
2019-08-09,0.0
2019-08-12,-2.8571
2019-08-13,-0.5882
2019-08-14,-2.3669000000000002
2019-08-15,0.0
2019-08-16,2.4242
2019-08-19,-1.7751000000000001
2019-08-20,-5.9639
2019-08-21,-3.2671
2019-08-22,0.9934
2019-08-23,-8.1967
2019-08-26,-15.7143
2019-08-27,-6.7797
2019-08-28,2.7273
2019-08-29,-4.4248
2019-08-30,-7.4074
2019-09-03,-2.5
2019-09-04,-3.6923
2019-09-05,-14.803
2019-09-06,-6.375
2019-09-09,-8.0107
2019-09-10,-15.0943
2019-09-11,74.359
2019-09-12,-24.0686
2019-09-13,-9.6191
2019-09-16,-7.1429
2019-09-17,-4.6154
2019-09-18,45.1613
2019-09-19,-17.7778
2019-09-20,-5.5405
2019-09-23,0.1431
2019-09-24,-8.5714
2019-09-25,-6.25
2019-09-26,-6.6667
2019-09-27,3.75
2019-09-30,3.2702
2019-10-01,0.0
2019-10-02,-3.3333
2019-10-03,-6.8966
2019-10-04,1.8519
2019-10-07,-7.0909
2019-10-08,5.6751000000000005
2019-10-09,-3.7037
2019-10-10,-7.6923
2019-10-11,-3.125
2019-10-14,11.3978
2019-10-15,21.6216
2019-10-16,-4.7619
2019-10-17,-16.6667
2019-10-18,-3.0
2019-10-21,11.134
2019-10-22,-8.1633
2019-10-23,1.0101
2019-10-24,0.0
2019-10-25,-2.0
2019-10-28,1.8367
2019-10-29,-5.8116
2019-10-30,4.2553
2019-10-31,0.0
2019-11-01,-10.2041
2019-11-04,-6.8182
2019-11-05,-2.439
2019-11-06,7.5
2019-11-07,-2.3256
2019-11-08,-4.7619
2019-11-11,7.25
2019-11-12,-4.4289
2019-11-13,-9.7561
2019-11-14,-5.4054
2019-11-15,0.0
2019-11-18,2.8571
2019-11-19,0.0
2019-11-20,0.0
2019-11-21,11.1111
2019-11-22,20.0
2019-11-25,0.0
2019-11-26,-16.6667
2019-11-27,0.0
2019-11-29,-5.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,5.0
2019-12-05,-4.7619
2019-12-06,-9.2105
2019-12-09,-2.029
2019-12-10,-2.3669000000000002
2019-12-11,-6.0606
2019-12-12,5.1613
2019-12-13,-3.3742
2019-12-16,-4.7619
2019-12-17,13.3333
2019-12-18,-11.7647
2019-12-19,-0.3333
2019-12-20,-3.01
2019-12-23,-3.4483
2019-12-24,48.0357
2019-12-26,-28.8299
2019-12-27,13.5593
2019-12-30,10.4478
2019-12-31,-13.5135
2020-01-02,9.375
2020-01-03,-8.5714
2020-01-06,-6.25
2020-01-07,3.3333
2020-01-08,-9.6774
2020-01-09,-10.357099999999999
2020-01-10,1.5936
2020-01-13,5.8824
2020-01-14,25.9259
2020-01-15,97.0
2020-01-16,-16.393
2020-01-17,2.6786
2020-01-21,-28.6957
2020-01-22,-21.9512
2020-01-23,24.9375
2020-01-24,-11.2056
2020-01-27,2.8169
2020-01-28,-3.8356
2020-01-29,-3.1339
2020-01-30,-4.4118
2020-01-31,-4.6154
2020-02-03,6.4516
2020-02-04,12.1212
2020-02-05,22.973
2020-02-06,-12.0879
2020-02-07,2.5
2020-02-10,24.3902
2020-02-11,31.2941
2020-02-12,-10.3943
2020-02-13,-13.3333
2020-02-14,15.3846
2020-02-18,79.0
2020-02-19,-16.2942
2020-02-20,-29.366
2020-02-21,6.1417
2020-02-24,-13.6202
2020-02-25,0.6527
2020-02-26,-1.0239
2020-02-27,-17.2414
2020-02-28,3.3333
2020-03-02,-4.2339
2020-03-03,6.3158
2020-03-04,28.7129
2020-03-05,-12.5
2020-03-06,-5.7582
2020-03-09,-4.8507
2020-03-10,-0.9804
2020-03-11,4.7524999999999995
2020-03-12,-15.3119
2020-03-13,-5.8036
2020-03-16,-12.3223
2020-03-17,0.0
2020-03-18,-18.6486
2020-03-19,32.8904
2020-03-20,0.5
2020-03-23,-5.4726
2020-03-24,0.0
2020-03-25,-2.6316
2020-03-26,3.2432
2020-03-27,-1.5707
2020-03-30,-6.9149
2020-03-31,1.4285999999999999
2020-04-01,12.6761
2020-04-02,-3.75
2020-04-03,-3.8961
2020-04-06,-2.1622
2020-04-07,4.4199
2020-04-08,-2.1164
2020-04-09,0.2703
2020-04-13,2.965
2020-04-14,-0.5236
2020-04-15,14.473700000000001
2020-04-16,3.4483
2020-04-17,26.6667
2020-04-20,-9.5614
2020-04-21,-18.5257
2020-04-22,17.8571
2020-04-23,-7.5758
2020-04-24,2.7321999999999997
2020-04-27,15.9574
2020-04-28,6.789
2020-04-29,3.0928
2020-04-30,0.0
2020-05-01,-3.8333
2020-05-04,-6.4125
2020-05-05,1.0185
2020-05-06,-1.0082
2020-05-07,7.037
2020-05-08,-3.1142
2020-05-11,-3.5714
2020-05-12,-1.8519
2020-05-13,8.1509
2020-05-14,-0.9072
2020-05-15,1.9365999999999999
2020-05-18,-0.1727
2020-05-19,-5.5363
2020-05-20,-0.1832
2020-05-21,2.5688
2020-05-22,-0.3578
2020-05-26,-6.4273
2020-05-27,1.6884000000000001
2020-05-28,8.8679
2020-05-29,-0.8666
2020-06-01,7.5175
2020-06-02,8.9431
2020-06-03,31.3433
2020-06-04,-4.6193
2020-06-05,27.4796
2020-06-08,20.822400000000002
2020-06-09,7.9053
2020-06-10,-1.0753
2020-06-11,-14.4928
2020-06-12,9.322
2020-06-15,10.155
2020-06-16,-1.5482
2020-06-17,-0.4146
2020-06-18,-2.0241
2020-06-19,-12.8938
2020-06-22,-5.8032
2020-06-23,1.3393
2020-06-24,2.2026
2020-06-25,6.9828
2020-06-26,-1.6922000000000001
2020-06-29,-20.1639
2020-06-30,-10.6776
2020-07-01,5.7471
2020-07-02,19.4565
2020-07-06,3.2757
2020-07-07,14.5374
2020-07-08,-0.7692
2020-07-09,-8.2171
2020-07-10,1.3514
2020-07-13,5.4167
2020-07-14,-2.2925
2020-07-15,0.3236
2020-07-16,-1.2097
2020-07-17,2.8571
2020-07-20,-6.9643
2020-07-21,-0.1919
2020-07-22,1.2821
2020-07-23,-1.0127
2020-07-24,-7.0759
2020-07-27,6.6972000000000005
2020-07-28,3.1814
2020-07-29,0.95
2020-07-30,-32.3097
2020-07-31,26.8293
