ticker,STAU US Equity
2011-02-14,0.0
2011-02-15,0.0
2011-02-16,0.0
2011-02-17,0.0
2011-02-18,0.0
2011-02-22,33.3333
2011-02-23,0.0
2011-02-24,-37.5
2011-02-25,0.0
2011-02-28,0.0
2011-03-01,0.0
2011-03-02,20.0
2011-03-03,0.0
2011-03-04,0.0
2011-03-07,-16.6667
2011-03-08,0.0
2011-03-09,0.0
2011-03-10,0.0
2011-03-14,0.0
2011-03-15,0.0
2011-03-16,-40.0
2011-03-17,166.6667
2011-03-18,0.0
2011-03-21,0.0
2011-03-22,25.0
2011-03-23,0.0
2011-03-24,10.0
2011-03-25,0.0
2011-03-28,-27.2727
2011-03-29,0.0
2011-03-30,-25.0
2011-03-31,0.0
2011-04-01,0.0
2011-04-04,-16.6667
2011-04-05,0.0
2011-04-06,0.0
2011-04-07,-40.0
2011-04-08,166.6667
2011-04-11,-37.5
2011-04-12,20.0
2011-04-13,-50.0
2011-04-14,66.6667
2011-04-15,0.0
2011-04-18,0.0
2011-04-19,0.0
2011-04-20,0.0
2011-04-21,20.0
2011-04-25,-16.6667
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,20.0
2011-04-29,0.0
2011-05-02,0.0
2011-05-03,0.0
2011-05-04,0.0
2011-05-05,-16.6667
2011-05-06,20.0
2011-05-09,-16.6667
2011-05-10,0.0
2011-05-11,20.0
2011-05-12,0.0
2011-05-13,-16.6667
2011-05-16,20.0
2011-05-17,-16.6667
2011-05-18,20.0
2011-05-19,0.0
2011-05-20,0.0
2011-05-23,0.0
2011-05-24,-16.6667
2011-05-25,0.0
2011-05-26,0.0
2011-05-27,20.0
2011-05-31,-16.6667
2011-06-01,20.0
2011-06-02,0.0
2011-06-03,33.3333
2011-06-06,0.0
2011-06-07,0.0
2011-06-08,-37.5
2011-06-09,20.0
2011-06-10,0.0
2011-06-13,0.0
2011-06-14,0.0
2011-06-15,0.0
2011-06-16,33.3333
2011-06-17,0.0
2011-06-20,0.0
2011-06-21,-37.5
2011-06-22,60.0
2011-06-24,-25.0
2011-06-27,33.3333
2011-06-30,-25.0
2011-07-01,66.6667
2011-07-05,0.0
2011-07-06,0.0
2011-07-07,0.0
2011-07-08,0.0
2011-07-11,-20.0
2011-07-12,-37.5
2011-07-13,0.0
2011-07-14,0.0
2011-07-15,60.0
2011-07-18,0.0
2011-07-19,25.0
2011-07-20,-20.0
2011-07-21,25.0
2011-07-22,-20.0
2011-07-25,0.0
2011-07-26,-25.0
2011-07-27,66.6667
2011-07-28,0.0
2011-07-29,10.0
2011-08-01,-9.0909
2011-08-02,-20.0
2011-08-04,0.0
2011-08-05,25.0
2011-08-08,-20.0
2011-08-10,25.0
2011-08-11,0.0
2011-08-12,10.0
2011-08-15,0.0
2011-08-16,27.2727
2011-08-17,-21.4286
2011-08-18,27.2727
2011-08-19,-7.1429
2011-08-22,-23.0769
2011-08-23,30.0
2011-08-25,0.0
2011-08-26,0.0
2011-08-29,0.0
2011-08-30,-23.0769
2011-08-31,30.0
2011-09-01,23.0769
2011-09-02,-18.75
2011-09-06,38.4615
2011-09-08,-55.5556
2011-09-09,0.0
2011-09-13,75.0
2011-09-14,-21.4286
2011-09-15,0.0
2011-09-16,0.0
2011-09-20,18.1818
2011-09-21,-38.4615
2011-09-22,0.0
2011-09-26,25.0
2011-09-27,0.0
2011-09-28,0.0
2011-09-29,40.0
2011-09-30,-28.5714
2011-10-03,-40.0
2011-10-04,116.6667
2011-10-06,-38.4615
2011-10-07,62.5
2011-10-11,-38.4615
2011-10-12,0.0
2011-10-13,37.5
2011-10-17,-9.0909
2011-10-18,0.0
2011-10-19,30.0
2011-10-20,-15.3846
2011-10-21,18.1818
2011-10-26,-38.4615
2011-10-27,25.0
2011-10-28,-20.0
2011-10-31,0.0
2011-11-01,37.5
2011-11-02,-9.0909
2011-11-03,0.0
2011-11-04,-20.0
2011-11-07,-25.0
2011-11-08,0.0
2011-11-09,83.3333
2011-11-11,-45.4545
2011-11-14,83.3333
2011-11-15,-9.0909
2011-11-16,0.0
2011-11-22,-20.0
2011-11-23,0.0
2011-11-29,37.5
2011-12-02,-27.2727
2011-12-05,0.0
2011-12-07,0.0
2011-12-08,0.0
2011-12-13,-25.0
2011-12-15,0.0
2011-12-20,33.3333
2011-12-21,0.0
2012-01-03,0.0
2012-01-04,-25.0
2012-01-05,0.0
2012-01-09,33.3333
2012-01-10,-25.0
2012-01-11,0.0
2012-01-12,33.3333
2012-01-24,-37.5
2012-01-27,0.0
2012-01-30,0.0
2012-02-01,0.0
2012-02-06,0.0
2012-02-07,0.0
2012-02-09,-40.0
2012-02-16,66.6667
2012-02-17,0.0
2012-02-21,0.0
2012-02-23,20.0
2012-02-24,0.0
2012-02-28,0.0
2012-02-29,0.0
2012-03-01,0.0
2012-03-02,0.0
2012-03-06,-16.6667
2012-03-07,20.0
2012-03-12,0.0
2012-03-13,0.0
2012-03-15,-16.6667
2012-03-19,20.0
2012-03-20,0.0
2012-03-21,0.0
2012-03-29,-16.6667
2012-04-02,0.0
2012-04-09,0.0
2012-04-10,0.0
2012-04-12,0.0
2012-04-13,0.0
2012-04-16,-40.0
2012-04-17,0.0
2012-04-18,66.6667
2012-04-20,0.0
2012-04-23,0.0
2012-05-09,-40.0
2012-05-10,0.0
2012-05-11,0.0
2012-05-14,0.0
2012-05-15,0.0
2012-05-16,0.0
2012-05-17,0.0
2012-05-18,-33.3333
2012-05-24,150.0
2012-05-25,0.0
2012-06-01,-40.0
2012-06-04,-33.3333
2012-06-05,0.0
2012-06-06,0.0
2012-06-07,0.0
2012-06-08,50.0
2012-06-11,-33.3333
2012-06-13,50.0
2012-06-18,0.0
2012-06-19,-33.3333
2012-06-22,0.0
2012-07-03,0.0
2012-07-09,0.0
2012-07-17,0.0
2012-07-20,50.0
2012-07-23,0.0
2012-07-24,0.0
2012-07-26,0.0
2012-08-07,0.0
2012-08-08,0.0
2012-08-09,-33.3333
2012-08-13,50.0
2012-08-17,0.0
2012-08-23,0.0
2012-08-27,0.0
2012-09-04,0.0
2012-09-05,-33.3333
2012-09-10,50.0
2012-09-18,0.0
2012-09-20,-33.3333
2012-09-25,50.0
2012-09-27,0.0
2012-10-03,0.0
2012-10-09,0.0
2012-10-19,0.0
2012-10-22,0.0
2012-11-02,0.0
2012-11-08,0.0
2012-11-13,0.0
2012-11-19,0.0
2012-11-26,0.0
2012-11-28,-33.3333
2012-11-29,0.0
2012-12-07,50.0
2012-12-11,-33.3333
2012-12-20,0.0
2012-12-28,0.0
2013-01-04,50.0
2013-01-11,0.0
2013-01-18,0.0
2013-01-22,0.0
2013-01-28,0.0
2013-02-01,100.0
2013-02-04,33.3333
2013-02-05,-25.0
2013-02-06,33.3333
2013-02-07,-25.0
2013-02-11,0.0
2013-02-25,0.0
2013-02-26,0.0
2013-02-27,-16.6667
2013-03-01,20.0
2013-03-04,0.0
2013-03-06,0.0
2013-03-07,-16.6667
2013-03-12,0.0
2013-03-20,-40.0
2013-03-25,0.0
2013-04-01,0.0
2013-04-12,0.0
2013-04-25,66.6667
2013-04-30,60.0
2013-05-01,0.0
2013-05-02,0.0
2013-05-08,0.0
2013-05-10,0.0
2013-05-13,0.0
2013-05-14,-37.5
2013-05-15,60.0
2013-05-17,0.0
2013-05-21,0.0
2013-05-23,0.0
2013-05-24,0.0
2013-05-28,-25.0
2013-05-31,0.0
2013-06-04,0.0
2013-06-06,-50.0
2013-06-12,66.6667
2013-06-13,0.0
2013-06-17,20.0
2013-07-15,-16.6667
2013-07-17,0.0
2013-07-19,0.0
2013-07-22,0.0
2013-07-24,20.0
2013-08-06,0.0
2013-08-14,-16.6667
2013-08-20,-40.0
2013-08-22,0.0
2013-08-23,66.6667
2013-08-28,-40.0
2013-09-04,66.6667
2013-09-06,0.0
2013-09-09,100.0
2013-09-10,-50.0
2013-09-11,-40.0
2013-09-12,100.0
2013-09-13,33.3333
2013-09-16,0.0
2013-09-17,25.0
2013-09-18,-20.0
2013-09-19,0.0
2013-09-20,25.0
2013-09-23,-40.0
2013-09-24,0.0
2013-09-25,0.0
2013-09-26,33.3333
2013-09-30,0.0
2013-10-01,0.0
2013-10-04,0.0
2013-10-09,-25.0
2013-10-10,0.0
2013-10-24,66.6667
2013-10-28,0.0
2013-10-30,-20.0
2013-10-31,25.0
2013-11-01,0.0
2013-11-07,-20.0
2013-11-11,-25.0
2013-11-12,33.3333
2013-11-13,-25.0
2013-11-18,0.0
2013-11-19,0.0
2013-11-21,-16.6667
2013-11-26,60.0
2013-11-29,-25.0
2013-12-04,0.0
2013-12-06,-50.0
2013-12-26,166.6667
2014-01-03,-37.5
2014-01-07,60.0
2014-01-08,-25.0
2014-01-10,66.6667
2014-01-13,0.0
2014-01-15,-50.0
2014-01-21,0.0
2014-01-29,0.0
2014-02-13,-40.0
2014-02-18,66.6667
2014-02-20,-40.0
2014-02-27,0.0
2014-03-19,100.0
2014-03-28,-50.0
2014-04-01,66.6667
2014-04-03,-40.0
2014-04-21,0.0
2014-04-25,0.0
2014-05-08,66.6667
2014-05-09,-40.0
2014-05-14,0.0
2014-05-19,66.6667
2014-05-20,0.0
2014-05-22,-40.0
2014-05-29,66.6667
2014-06-02,-40.0
2014-06-03,66.6667
2014-06-04,20.0
2014-06-26,-50.0
2014-07-11,66.6667
2014-07-14,-40.0
2014-07-15,0.0
2014-07-17,0.0
2014-07-18,-33.3333
2014-07-21,50.0
2014-07-30,0.0
2014-08-04,-33.3333
2014-08-06,50.0
2014-08-13,-33.3333
2014-08-14,0.0
2014-08-18,0.0
2014-08-20,0.0
2014-08-28,50.0
2014-09-03,0.0
2014-09-08,0.0
2014-09-25,0.0
2014-10-07,-33.3333
2014-11-03,50.0
2014-11-04,0.0
2014-12-05,0.0
2014-12-08,-33.3333
2014-12-12,0.0
2014-12-26,0.0
2014-12-29,0.0
2014-12-31,0.0
2015-01-13,0.0
2015-01-15,50.0
2015-02-11,-33.3333
2015-02-13,50.0
2015-02-17,0.0
2015-02-18,0.0
2015-02-20,-33.3333
2015-02-24,0.0
2015-03-25,50.0
2015-05-21,-33.3333
2015-06-10,0.0
2015-06-11,0.0
2015-06-12,0.0
2015-06-16,0.0
2015-06-24,0.0
2015-09-10,0.0
2015-09-16,0.0
2015-12-02,0.0
2015-12-11,0.0
2016-02-24,0.0
2016-05-12,0.0
2016-06-07,0.0
2016-06-21,0.0
2016-06-23,0.0
2016-08-22,0.0
2016-09-13,0.0
2017-03-16,0.0
2017-03-31,50.0
2017-04-03,0.0
2017-04-04,0.0
2017-04-05,0.0
2017-04-06,0.0
2017-04-10,0.0
2017-04-19,0.0
2017-05-09,-33.3333
2017-05-10,0.0
2017-05-11,0.0
2017-05-12,0.0
2017-05-19,0.0
2017-06-06,-20.0
2017-07-11,0.0
2017-08-09,0.0
2017-09-05,0.0
2017-09-11,0.0
2017-10-30,0.0
2017-11-01,0.0
2017-11-24,0.0
2017-12-20,0.0
2018-01-10,-99.0
2018-01-11,0.0
2018-01-26,0.0
2018-02-09,100.0
2018-02-20,400.0
2018-05-07,900.0
2018-05-22,-99.0
2018-07-20,14900.0
2018-08-10,-33.3333
2018-09-12,-90.0
2019-03-07,1900.0001
2019-03-08,0.0
2019-03-14,0.0
2019-03-15,-50.0
2019-03-18,0.0
2019-03-19,50.0
2019-03-22,33.3333
2019-03-25,0.0
2019-03-26,0.0
2019-03-27,50.0
2019-03-28,0.0
2019-03-29,-33.3333
2019-04-01,0.0
2019-04-03,0.0
2019-04-08,-50.0
2019-04-10,0.0
2019-04-11,0.0
2019-04-15,100.0
2019-04-22,0.0
2019-05-07,0.0
2019-05-08,0.0
2019-05-09,0.0
2019-05-10,0.0
2019-05-14,0.0
2019-05-15,-50.0
2019-07-02,-96.59
2019-07-16,3.3724
2019-07-26,4.539
2019-07-29,0.0
2019-08-06,1.3569
2019-08-08,0.2677
2019-09-04,-5.741
2019-09-17,4.6742
2019-10-10,-13.6671
2019-11-14,15.8307
2019-12-06,-13.6671
2020-02-19,0.0
2020-04-21,626.9592
2020-04-22,-82.7512
2020-05-19,-91.75
