ticker,HCFT US Equity
2013-08-13,-3.6066000000000003
2013-08-14,-3.7069
2013-08-15,5.6401
2013-08-16,-6.1864
2013-08-19,-8.3107
2013-08-20,-2.4631
2013-08-21,-1.1111
2013-08-22,0.5107
2013-08-23,3.9634
2013-08-26,1.3685
2013-08-27,-0.2893
2013-08-28,-1.354
2013-08-29,1.2745
2013-08-30,0.484
2013-09-03,-1.5413999999999999
2013-09-04,0.7828
2013-09-05,-1.7476
2013-09-06,0.7905
2013-09-09,0.8824
2013-09-10,0.1944
2013-09-11,-0.388
2013-09-12,1.85
2013-09-13,0.0
2013-09-16,1.165
2013-09-17,0.3839
2013-09-18,5.2581
2013-09-19,2.9973
2013-09-20,1.94
2013-09-23,-0.4325
2013-09-24,-1.0426
2013-09-25,0.7024
2013-09-26,-1.9180000000000001
2013-09-27,-0.8889
2013-09-30,1.9731
2013-10-01,1.4952
2013-10-02,2.1664
2013-10-03,0.933
2013-10-04,1.0924
2013-10-07,2.0781
2013-10-08,0.0
2013-10-09,-2.9316
2013-10-10,1.6359
2013-10-11,1.3344
2013-10-14,-1.1522999999999999
2013-10-15,-2.831
2013-10-16,2.7420999999999998
2013-10-17,2.0017
2013-10-18,-1.3900000000000001
2013-10-21,1.0779
2013-10-22,-0.9844
2013-10-23,0.9114
2013-10-24,0.0
2013-10-25,-0.0411
2013-10-28,0.2875
2013-10-29,-2.8665000000000003
2013-10-30,0.4216
2013-10-31,-0.2519
2013-11-01,-0.1684
2013-11-04,0.0
2013-11-05,-2.6138
2013-11-06,-2.9436999999999998
2013-11-07,-1.4273
2013-11-08,-1.1764999999999999
2013-11-11,-2.3810000000000002
2013-11-12,1.8761999999999999
2013-11-13,0.7643
2013-11-14,-2.2
2013-11-15,1.6068
2013-11-18,0.0012
2013-11-19,-0.5593
2013-11-20,-0.7484
2013-11-21,-0.1885
2013-11-22,-0.0944
2013-11-25,-0.4726
2013-11-26,0.0
2013-11-27,-0.095
2013-11-29,1.2357
2013-12-02,-1.0329
2013-12-03,-1.1385
2013-12-04,-0.1919
2013-12-05,-0.1923
2013-12-06,-0.578
2013-12-09,2.1318
2013-12-10,-0.4744
2013-12-11,0.0953
2013-12-12,-1.381
2013-12-13,-3.8123
2013-12-16,-2.1341
2013-12-17,-1.4538
2013-12-18,-0.1054
2013-12-19,0.0
2013-12-20,-2.4262
2013-12-23,6.5946
2013-12-24,0.8114
2013-12-26,3.0181
2013-12-27,0.6836
2013-12-30,-1.1639
2013-12-31,2.2571
2014-01-02,3.167
2014-01-03,2.7907
2014-01-06,2.7149
2014-01-07,1.4097
2014-01-08,0.5213
2014-01-09,-0.2593
2014-01-10,1.3865
2014-01-13,0.2991
2014-01-14,-0.0861
2014-01-15,-1.8965999999999998
2014-01-16,-4.5694
2014-01-17,0.3683
2014-01-21,4.3119
2014-01-22,1.2313
2014-01-23,-0.6082
2014-01-24,-0.5245
2014-01-27,-1.4938
2014-01-28,-0.5352
2014-01-29,-0.4484
2014-01-30,0.7207
2014-01-31,1.6995
2014-02-03,-0.2639
2014-02-04,0.7055
2014-02-05,1.0508
2014-02-06,0.3466
2014-02-07,2.677
2014-02-10,0.3364
2014-02-11,0.2515
2014-02-12,0.0418
2014-02-13,0.2534
2014-02-14,-0.5055
2014-02-18,-0.5927
2014-02-19,-5.0256
2014-02-20,-0.4484
2014-02-21,0.0
2014-02-24,0.0901
2014-02-25,0.7201
2014-02-26,0.3575
2014-02-27,-0.089
2014-02-28,0.713
2014-03-03,0.0885
2014-03-04,-0.0884
2014-03-05,0.354
2014-03-06,-0.5291
2014-03-07,-1.2411
2014-03-10,0.6284
2014-03-11,0.8029
2014-03-12,0.531
2014-03-13,0.2201
2014-03-14,-0.1776
2014-03-17,-0.1779
2014-03-18,-0.0891
2014-03-19,-1.0705
2014-03-20,-0.9017
2014-03-21,2.1838
2014-03-24,-0.5343
2014-03-25,-0.9848
2014-03-26,-0.7233
2014-03-27,0.5464
2014-03-28,0.0
2014-03-31,0.9964
2014-04-01,0.6278
2014-04-02,0.8913
2014-04-03,0.3534
2014-04-04,0.2641
2014-04-07,1.0536
2014-04-08,1.0426
2014-04-09,-1.0318
2014-04-10,-1.1295
2014-04-11,1.4499
2014-04-14,0.8757
2014-04-15,0.2604
2014-04-16,-0.6061
2014-04-17,0.392
2014-04-21,0.4772
2014-04-22,-0.2591
2014-04-23,-0.1732
2014-04-24,-0.0867
2014-04-25,0.1736
2014-04-28,0.6066
2014-04-29,-0.6029
2014-04-30,0.6066
2014-05-01,1.4643
2014-05-02,-0.0849
2014-05-05,0.0
2014-05-06,-0.6797
2014-05-07,1.7964
2014-05-08,-1.3445
2014-05-09,0.5963
2014-05-12,-0.6774
2014-05-13,0.5541
2014-05-14,0.2571
2014-05-15,0.0
2014-05-16,0.7692
2014-05-19,0.6785
2014-05-20,-0.0842
2014-05-21,-0.8432
2014-05-22,0.8503
2014-05-23,1.0118
2014-05-27,0.2504
2014-05-28,0.0833
2014-05-29,0.0832
2014-05-30,0.0
2014-06-02,0.3325
2014-06-03,-0.8285
2014-06-04,0.1671
2014-06-05,0.0834
2014-06-06,0.75
2014-06-09,0.7444
2014-06-10,0.2463
2014-06-11,-0.2457
2014-06-12,-0.0411
2014-06-13,-0.166
2014-06-16,0.2494
2014-06-17,-0.3317
2014-06-18,-1.0815
2014-06-19,-5.2986
2014-06-20,0.0888
2014-06-23,0.3549
2014-06-24,-0.0884
2014-06-25,-0.177
2014-06-26,0.0887
2014-06-27,-0.4429
2014-06-30,0.4448
2014-07-01,-0.5314
2014-07-02,0.2671
2014-07-03,-0.0888
2014-07-07,-0.0889
2014-07-08,0.5338
2014-07-09,0.6195
2014-07-10,-0.9675
2014-07-11,0.5773
2014-07-14,0.5357
2014-07-15,0.3552
2014-07-16,-0.2655
2014-07-17,-0.6211
2014-07-18,0.4464
2014-07-21,-0.1778
2014-07-22,0.2671
2014-07-23,-0.3552
2014-07-24,0.0
2014-07-25,-0.1783
2014-07-28,0.2679
2014-07-29,0.0
2014-07-30,-0.8014
2014-07-31,-0.7181
2014-08-01,0.9946
2014-08-04,0.1791
2014-08-05,0.0894
2014-08-06,0.3571
2014-08-07,-0.2669
2014-08-08,-0.2676
2014-08-11,1.1628
2014-08-12,-0.0884
2014-08-13,0.2212
2014-08-14,0.2679
2014-08-15,0.4452
2014-08-18,-0.1773
2014-08-19,0.0888
2014-08-20,0.0
2014-08-21,0.2662
2014-08-22,0.0885
2014-08-25,0.1768
2014-08-26,-0.1765
2014-08-27,0.3537
2014-08-28,-0.0881
2014-08-29,0.3527
2014-09-02,-0.0879
2014-09-03,0.4398
2014-09-04,-0.1751
2014-09-05,0.0877
2014-09-08,-0.2629
2014-09-09,-0.3515
2014-09-10,-0.4409
2014-09-11,-0.1329
2014-09-12,-1.9731
2014-09-15,-3.4767
2014-09-16,2.654
2014-09-17,-0.6464
2014-09-18,0.1859
2014-09-19,-0.0928
2014-09-22,0.65
2014-09-23,-0.738
2014-09-24,0.0929
2014-09-25,0.0929
2014-09-26,0.0928
2014-09-29,-0.1854
2014-09-30,-2.507
2014-10-01,2.0952
2014-10-02,-0.8396
2014-10-03,1.1289
2014-10-06,0.186
2014-10-07,0.8357
2014-10-08,1.5654
2014-10-09,-0.3626
2014-10-10,0.3185
2014-10-13,-0.367
2014-10-14,0.0
2014-10-15,0.2762
2014-10-16,1.1019
2014-10-17,0.4541
2014-10-20,0.8137
2014-10-21,1.0762
2014-10-22,-1.4197
2014-10-23,0.09
2014-10-24,-0.1799
2014-10-27,0.5405
2014-10-28,-0.448
2014-10-29,-0.9001
2014-10-30,1.5441
2014-10-31,-0.4472
2014-11-03,-0.2695
2014-11-04,-0.2703
2014-11-05,0.542
2014-11-06,-0.7188
2014-11-07,0.9955
2014-11-10,0.0
2014-11-11,0.6272
2014-11-12,0.8459
2014-11-13,-3.3929
2014-11-14,1.2939
2014-11-17,0.365
2014-11-18,-0.0909
2014-11-19,0.091
2014-11-20,0.6364
2014-11-21,-0.1807
2014-11-24,0.362
2014-11-25,0.0
2014-11-26,0.7214
2014-11-28,0.1791
2014-12-01,-1.3405
2014-12-02,0.1812
2014-12-03,0.6329
2014-12-04,-0.1797
2014-12-05,-0.9001
2014-12-08,-1.8165
2014-12-09,1.2951
2014-12-10,-0.7306
2014-12-11,0.874
2014-12-12,-1.0148
2014-12-15,-2.3299
2014-12-16,1.145
2014-12-17,1.7925
2014-12-18,0.4634
2014-12-19,0.8303
2014-12-22,0.9149
2014-12-23,-0.0907
2014-12-24,-2.0871
2014-12-26,0.8341
2014-12-29,-0.0919
2014-12-30,-0.736
2014-12-31,0.0927
2015-01-02,0.9259
2015-01-05,1.0092
2015-01-06,-0.0908
2015-01-07,0.5455
2015-01-08,0.0
2015-01-09,0.0904
2015-01-12,-0.1807
2015-01-13,1.1312
2015-01-14,-0.905
2015-01-15,0.1826
2015-01-16,1.0027
2015-01-20,-0.722
2015-01-21,-0.6364
2015-01-22,1.4639
2015-01-23,-0.9919
2015-01-26,0.4554
2015-01-27,-0.272
2015-01-28,0.0909
2015-01-29,-0.6358
2015-01-30,0.0
2015-02-02,-0.5484
2015-02-03,0.7353
2015-02-04,-0.1825
2015-02-05,0.2742
2015-02-06,-0.4558
2015-02-09,0.7326
2015-02-10,-0.3636
2015-02-11,0.2737
2015-02-12,1.0464
2015-02-13,-0.8197
2015-02-17,0.6428
2015-02-18,-0.2737
2015-02-19,0.183
2015-02-20,-0.5479
2015-02-23,0.551
2015-02-24,0.4566
2015-02-25,0.7273
2015-02-26,-0.361
2015-02-27,0.0906
2015-03-02,0.2715
2015-03-03,0.0903
2015-03-04,0.0
2015-03-05,0.8115
2015-03-06,-1.4311
2015-03-09,0.2722
2015-03-10,0.181
2015-03-11,-0.3613
2015-03-12,0.8613
2015-03-13,-0.1818
2015-03-16,0.5464
2015-03-17,-7.337
2015-03-18,3.8123
2015-03-19,-0.1883
2015-03-20,1.4151
2015-03-23,0.0
2015-03-24,-0.2791
2015-03-25,-0.3731
2015-03-26,-0.4682
2015-03-27,-0.0941
2015-03-30,0.565
2015-03-31,-0.2809
2015-04-01,-0.3756
2015-04-02,0.0943
2015-04-06,0.565
2015-04-07,1.1236
2015-04-08,0.5556
2015-04-09,-0.4604
2015-04-10,0.37
2015-04-13,0.0461
2015-04-14,0.2796
2015-04-15,1.0223
2015-04-16,-0.368
2015-04-17,-0.554
2015-04-20,0.4643
2015-04-21,-0.647
2015-04-22,0.9302
2015-04-23,-0.0922
2015-04-24,0.369
2015-04-27,-0.2757
2015-04-28,-0.2765
2015-04-29,-0.3697
2015-04-30,-1.6698
2015-05-01,0.0943
2015-05-04,0.6598
2015-05-05,-0.7491
2015-05-06,-1.0377
2015-05-07,-0.286
2015-05-08,0.3824
2015-05-11,1.619
2015-05-12,-1.9681
2015-05-13,-0.8126
2015-05-14,0.6829
2015-05-15,-1.5504
2015-05-18,0.3937
2015-05-19,-0.3922
2015-05-20,-0.2953
2015-05-21,-0.0987
2015-05-22,-0.4941
2015-05-26,-3.575
2015-05-27,1.7508
2015-05-28,1.5182
2015-05-29,-0.4985
2015-06-01,0.8016
2015-06-02,0.0
2015-06-03,-0.8946
2015-06-04,-0.1003
2015-06-05,-0.9036
2015-06-08,-1.3171
2015-06-09,-0.7187
2015-06-10,-0.2068
2015-06-11,0.3627
2015-06-12,-2.6151
2015-06-15,-3.2223
2015-06-16,-1.6648
2015-06-17,1.4673
2015-06-18,0.6674
2015-06-19,3.5359
2015-06-22,-3.2016999999999998
2015-06-23,-1.4333
2015-06-24,-0.4474
2015-06-25,-1.573
2015-06-26,-1.5981999999999998
2015-06-29,-2.6682
2015-06-30,-0.4768
2015-07-01,1.5569
2015-07-02,1.8868
2015-07-06,0.5773
2015-07-07,1.8427
2015-07-08,-0.226
2015-07-09,-1.812
2015-07-10,-0.8074
2015-07-13,-3.4884
2015-07-14,-3.2927
2015-07-15,-1.2610000000000001
2015-07-16,-2.9374000000000002
2015-07-17,0.2632
2015-07-20,-2.231
2015-07-21,0.2685
2015-07-22,0.6693
2015-07-23,-0.5319
2015-07-24,-2.1390000000000002
2015-07-27,0.4098
2015-07-28,-1.0884
2015-07-29,1.238
2015-07-30,0.9511
2015-07-31,2.0188
2015-08-03,-1.7149999999999999
2015-08-04,-2.0134
2015-08-05,-3.9726
2015-08-06,-2.4251
2015-08-07,2.0468
2015-08-10,-2.4355
2015-08-11,-4.5521
2015-08-12,2.1538
2015-08-13,4.2813
2015-08-14,-1.6129
2015-08-17,-1.6393
2015-08-18,0.6061
2015-08-19,1.8072
2015-08-20,0.8876
2015-08-21,-0.8798
2015-08-24,-6.5089
2015-08-25,-2.6898999999999997
2015-08-26,0.1626
2015-08-27,1.461
2015-08-28,1.28
2015-08-31,-0.316
2015-09-01,-1.2678
2015-09-02,0.6421
2015-09-03,0.7974
2015-09-04,0.3165
2015-09-08,4.4164
2015-09-09,-1.3595
2015-09-10,-0.1531
2015-09-11,0.0
2015-09-14,-0.1558
2015-09-15,-0.936
2015-09-16,0.0
2015-09-17,1.5748
2015-09-18,9.9225
2015-09-21,-1.5514999999999999
2015-09-22,0.1433
2015-09-23,0.0
2015-09-24,0.1431
2015-09-25,-2.7143
2015-09-28,-3.3774
2015-09-29,-3.4954
2015-09-30,-0.4724
2015-10-01,-0.6329
2015-10-02,-0.3185
2015-10-05,8.4665
2015-10-06,3.0928
2015-10-07,0.8571
2015-10-08,1.983
2015-10-09,-0.2778
2015-10-12,-1.1142
2015-10-13,-1.1268
2015-10-14,0.4335
2015-10-15,0.2878
2015-10-16,0.5739
2015-10-19,-0.8559
2015-10-20,0.1439
2015-10-21,-0.8621
2015-10-22,0.1449
2015-10-23,0.0
2015-10-26,-1.7366000000000001
2015-10-27,-2.5037000000000003
2015-10-28,2.568
2015-10-29,-1.1782
2015-10-30,-0.7452
2015-11-02,1.0511
2015-11-03,5.052
2015-11-04,-2.9703
2015-11-05,-0.4373
2015-11-06,-1.3176999999999999
2015-11-09,-0.5935
2015-11-10,0.7463
2015-11-11,0.2963
2015-11-12,-0.7386
2015-11-13,-1.8127
2015-11-16,-1.5385
2015-11-17,-1.0937999999999999
2015-11-18,0.0
2015-11-19,2.5276
2015-11-20,3.3898
2015-11-23,0.2981
2015-11-24,-0.7429
2015-11-25,1.3473
2015-11-27,0.7386
2015-11-30,0.1466
2015-12-01,-1.6105
2015-12-02,-4.1667
2015-12-03,0.0
2015-12-04,-1.7081
2015-12-07,-0.9479
2015-12-08,-1.7544
2015-12-09,0.6494
2015-12-10,-1.129
2015-12-11,-4.0783
2015-12-14,-16.263
2015-12-15,4.7521
2015-12-16,1.5779
2015-12-17,0.1942
2015-12-18,-0.969
2015-12-21,0.7828
2015-12-22,1.3592
2015-12-23,3.4483
2015-12-24,1.4815
2015-12-28,-1.0949
2015-12-29,-3.8745000000000003
2015-12-30,0.7678
2015-12-31,4.0
2016-01-04,3.4798999999999998
2016-01-05,1.5929
2016-01-06,2.2648
2016-01-07,-4.77
2016-01-08,2.1467
2016-01-11,-2.2767
2016-01-12,-3.2258
2016-01-13,-8.8889
2016-01-14,-4.321
2016-01-15,-0.6452
2016-01-19,-8.4416
2016-01-20,-2.3641
2016-01-21,3.3898
2016-01-22,3.5129
2016-01-25,-4.2986
2016-01-26,7.0922
2016-01-27,-3.532
2016-01-28,2.5172
2016-01-29,4.0179
2016-02-01,0.0
2016-02-02,-2.3605
2016-02-03,3.0769
2016-02-04,1.0661
2016-02-05,-1.2658
2016-02-08,-3.6325
2016-02-09,-5.3215
2016-02-10,-1.6393
2016-02-11,-4.2857
2016-02-12,4.2929
2016-02-16,0.9685
2016-02-17,3.3573
2016-02-18,3.4803
2016-02-19,-1.1211
2016-02-22,2.9478
2016-02-23,1.1013
2016-02-24,-0.6536
2016-02-25,0.2193
2016-02-26,5.4705
2016-02-29,0.0
2016-03-01,3.527
2016-03-02,6.4128
2016-03-03,3.3898
2016-03-04,-0.3643
2016-03-07,0.0
2016-03-08,-2.5594
2016-03-09,-0.7505
2016-03-10,-0.7561
2016-03-11,1.5238
2016-03-14,-2.277
2016-03-15,0.5825
2016-03-16,-1.3514
2016-03-17,2.1526
2016-03-18,4.4061
2016-03-21,-0.5505
2016-03-22,1.107
2016-03-23,-2.7372
2016-03-24,3.3771
2016-03-28,-4.7187
2016-03-29,3.4286
2016-03-30,0.7366
2016-03-31,2.3766
2016-04-01,-0.8929
2016-04-04,0.9009
2016-04-05,-0.7143
2016-04-06,0.5396
2016-04-07,1.0733
2016-04-08,2.1239
2016-04-11,3.1196
2016-04-12,1.6806999999999999
2016-04-13,2.6446
2016-04-14,-1.1381999999999999
2016-04-15,0.0
2016-04-18,-0.4934
2016-04-19,1.6529
2016-04-20,-0.1626
2016-04-21,-1.7915
2016-04-22,0.4975
2016-04-25,0.495
2016-04-26,0.821
2016-04-27,0.4886
2016-04-28,-2.269
2016-04-29,0.3317
2016-05-02,-0.4959
2016-05-03,-1.9933999999999998
2016-05-04,2.0339
2016-05-05,0.4983
2016-05-06,-0.1653
2016-05-09,0.9934
2016-05-10,0.9836
2016-05-11,-11.8506
2016-05-12,-5.5249
2016-05-13,0.3945
2016-05-16,0.3929
2016-05-17,-0.3914
2016-05-18,-2.947
2016-05-19,-1.0121
2016-05-20,2.045
2016-05-23,0.0
2016-05-24,0.8016
2016-05-25,0.3976
2016-05-26,-0.9901
2016-05-27,0.2
2016-05-31,-0.1996
2016-06-01,1.4
2016-06-02,2.1696
2016-06-03,2.5097
2016-06-06,4.7081
2016-06-07,0.0
2016-06-08,-1.6187
2016-06-09,-0.7313
2016-06-10,0.3683
2016-06-13,-1.2844
2016-06-14,-1.8797000000000001
2016-06-15,2.1073
2016-06-16,0.5629
2016-06-17,0.5597
2016-06-20,0.3711
2016-06-21,0.5545
2016-06-22,-0.7353
2016-06-23,0.9259
2016-06-24,-0.367
2016-06-27,-3.1308
2016-06-28,0.9506
2016-06-29,2.4482
2016-06-30,0.7353
2016-07-01,2.1898
2016-07-05,0.3571
2016-07-06,3.7367
2016-07-07,-1.5436999999999999
2016-07-08,2.6132
2016-07-11,1.3582
2016-07-12,-0.1675
2016-07-13,-1.5101
2016-07-14,0.8606
2016-07-15,-0.8532
2016-07-18,1.0327
2016-07-19,0.8518
2016-07-20,0.6757
2016-07-21,-0.3356
2016-07-22,0.1684
2016-07-25,-1.3445
2016-07-26,-0.5111
2016-07-27,0.0
2016-07-28,0.6849
2016-07-29,-0.5102
2016-08-01,1.3675
2016-08-02,-1.1804000000000001
2016-08-03,1.1945000000000001
2016-08-04,-0.1686
2016-08-05,-0.5068
2016-08-08,0.3396
2016-08-09,0.6768
2016-08-10,0.6723
2016-08-11,0.5008
2016-08-12,0.3356
2016-08-15,-0.1672
2016-08-16,-0.67
2016-08-17,-0.3373
2016-08-18,0.0
2016-08-19,-0.6768
2016-08-22,0.0
2016-08-23,0.5111
2016-08-24,-0.339
2016-08-25,0.3401
2016-08-26,-1.0169
2016-08-29,-0.3425
2016-08-30,-0.3436
2016-08-31,-1.0345
2016-09-01,-1.0453
2016-09-02,2.993
2016-09-06,1.5385
2016-09-07,-0.6734
2016-09-08,1.2711999999999999
2016-09-09,-4.2678
2016-09-12,1.5734
2016-09-13,-1.5491000000000001
2016-09-14,-1.9435
2016-09-15,0.7207
2016-09-16,-1.0733
2016-09-19,1.8083
2016-09-20,-0.3552
2016-09-21,0.8913
2016-09-22,1.2367
2016-09-23,-0.6981
2016-09-26,-0.1757
2016-09-27,-2.2887
2016-09-28,1.4414
2016-09-29,-0.8881
2016-09-30,1.7921
2016-10-03,-1.4085
2016-10-04,-1.4285999999999999
2016-10-05,-1.1775
2016-10-06,0.0917
2016-10-07,0.0
2016-10-10,0.5495
2016-10-11,0.3643
2016-10-12,0.5445
2016-10-13,-0.361
2016-10-14,-2.3810000000000002
2016-10-17,-1.1257
2016-10-18,-0.5693
2016-10-19,0.3817
2016-10-20,0.0
2016-10-21,-0.3802
2016-10-24,0.1908
2016-10-25,0.381
2016-10-26,-0.5693
2016-10-27,0.1908
2016-10-28,-0.5714
2016-10-31,0.0
2016-11-01,-1.5326
2016-11-02,0.7782
2016-11-03,-1.3514
2016-11-04,0.1957
2016-11-07,0.7813
2016-11-08,0.3876
2016-11-09,3.2819
2016-11-10,1.6822
2016-11-11,-0.7435
2016-11-14,8.9888
2016-11-15,2.0619
2016-11-16,1.6835
2016-11-17,6.4156
2016-11-18,0.3922
2016-11-21,-1.9531
2016-11-22,0.5976
2016-11-23,0.5941
2016-11-25,0.9843
2016-11-28,0.9747
2016-11-29,-0.1931
2016-11-30,-1.7408000000000001
2016-12-01,0.7874
2016-12-02,0.5859
2016-12-05,1.165
2016-12-06,2.6871
2016-12-07,-0.7477
2016-12-08,0.9416
2016-12-09,2.6119
2016-12-12,-0.3636
2016-12-13,-2.0073
2016-12-14,-3.0132
2016-12-15,-1.165
2016-12-16,1.3752
2016-12-19,1.7442
2016-12-20,1.3333
2016-12-21,0.0
2016-12-22,-1.5038
2016-12-23,-0.5725
2016-12-27,-0.3839
2016-12-28,-5.0096
2016-12-29,0.4057
2016-12-30,0.404
2017-01-03,3.2193
2017-01-04,1.5594999999999999
2017-01-05,-0.3839
2017-01-06,0.1927
2017-01-09,0.7692
2017-01-10,0.1908
2017-01-11,0.1905
2017-01-12,-0.7605
2017-01-13,-0.1934
2017-01-17,1.1628
2017-01-18,-0.7639
2017-01-19,-0.3885
2017-01-20,0.7752
2017-01-23,0.7692
2017-01-24,-0.1908
2017-01-25,0.7648
2017-01-26,-0.5693
2017-01-27,-0.3817
2017-01-30,0.1916
2017-01-31,-0.5736
2017-02-01,0.1923
2017-02-02,0.1919
2017-02-03,0.5747
2017-02-06,0.5714
2017-02-07,-0.5682
2017-02-08,0.1905
2017-02-09,-0.1901
2017-02-10,1.9048
2017-02-13,0.5607
2017-02-14,-1.1257
2017-02-15,-0.1898
2017-02-16,-0.5703
2017-02-17,-0.1912
2017-02-21,-0.7663
2017-02-22,-0.5792
2017-02-23,-0.3883
2017-02-24,0.9747
2017-02-27,0.7722
2017-02-28,0.0
2017-03-01,-0.3831
2017-03-02,-0.9615
2017-03-03,0.1942
2017-03-06,-0.7752
2017-03-07,0.0
2017-03-08,-0.5859
2017-03-09,-1.9646
2017-03-10,-0.8016
2017-03-13,-1.8182
2017-03-14,-5.1975
2017-03-15,2.193
2017-03-16,6.2232
2017-03-17,3.8384
2017-03-20,-2.3346
2017-03-21,-0.996
2017-03-22,-0.8048
2017-03-23,1.217
2017-03-24,0.8016
2017-03-27,0.0
2017-03-28,0.1988
2017-03-29,1.5873
2017-03-30,-0.3906
2017-03-31,0.5882
2017-04-03,0.7797
2017-04-04,0.0
2017-04-05,0.5803
2017-04-06,0.5769
2017-04-07,0.956
2017-04-10,1.1364
2017-04-11,0.7491
2017-04-12,-0.9294
2017-04-13,0.3788
2017-04-17,1.3208
2017-04-18,0.0
2017-04-19,-0.3724
2017-04-20,-0.1869
2017-04-21,0.3745
2017-04-24,0.7463
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,0.5556
2017-04-28,-1.105
2017-05-01,1.3035
2017-05-02,-2.0221
2017-05-03,-0.3752
2017-05-04,0.0
2017-05-05,2.6365
2017-05-08,-0.367
2017-05-09,-1.105
2017-05-10,2.2346
2017-05-11,-2.459
2017-05-12,-0.6598
2017-05-15,0.3795
2017-05-16,-0.189
2017-05-17,-0.947
2017-05-18,-0.1912
2017-05-19,0.3831
2017-05-22,0.7634
2017-05-23,0.7576
2017-05-24,1.3158
2017-05-25,0.5566
2017-05-26,1.107
2017-05-30,-1.0949
2017-05-31,0.5535
2017-06-01,0.9174
2017-06-02,1.6364
2017-06-05,-0.7156
2017-06-06,-1.6216
2017-06-07,-0.5495
2017-06-08,-0.0921
2017-06-09,1.1982
2017-06-12,-0.5464
2017-06-13,0.3663
2017-06-14,-2.0258
2017-06-15,-8.8346
2017-06-16,-4.9485
2017-06-19,3.4707
2017-06-20,0.2096
2017-06-21,-0.6276
2017-06-22,0.6316
2017-06-23,2.0921
2017-06-26,0.2049
2017-06-27,-0.2045
2017-06-28,0.4098
2017-06-29,-0.8163
2017-06-30,0.4115
2017-07-03,0.4098
2017-07-05,0.6122
2017-07-06,-1.0142
2017-07-07,0.0
2017-07-10,0.6148
2017-07-11,-0.4073
2017-07-12,0.0
2017-07-13,1.0225
2017-07-14,0.6135
2017-07-17,-0.6098
2017-07-18,0.409
2017-07-19,0.2037
2017-07-20,-0.4065
2017-07-21,0.0
2017-07-24,-0.6122
2017-07-25,0.0
2017-07-26,0.4107
2017-07-27,-0.2045
2017-07-28,0.0
2017-07-31,1.0246
2017-08-01,-0.6085
2017-08-02,1.0204
2017-08-03,0.0
2017-08-04,0.0
2017-08-07,-0.404
2017-08-08,-10.3448
2017-08-09,2.4887
2017-08-10,-0.883
2017-08-11,-1.3363
2017-08-14,-0.6849
2017-08-15,-5.0575
2017-08-16,-0.2421
2017-08-17,-2.9126
2017-08-18,-0.5
2017-08-21,3.7688
2017-08-22,0.0
2017-08-23,0.4843
2017-08-24,-2.4096
2017-08-25,0.9877
2017-08-28,-0.978
2017-08-29,-0.2469
