ticker,CCUR US Equity
2000-05-23,-6.8702
2000-05-24,0.8197
2000-05-25,-4.065
2000-05-26,-1.6949
2000-05-30,14.6552
2000-05-31,2.2556
2000-06-01,5.5147
2000-06-02,5.9233
2000-06-05,13.1579
2000-06-06,-1.7442
2000-06-07,7.6923
2000-06-08,2.1978
2000-06-09,2.1505
2000-06-12,-7.8947
2000-06-13,-5.1429
2000-06-14,-3.012
2000-06-15,0.0
2000-06-16,-0.6211
2000-06-19,0.0
2000-06-20,3.75
2000-06-21,3.6145
2000-06-22,3.4884
2000-06-23,0.5618
2000-06-26,1.1173
2000-06-27,2.2099
2000-06-28,2.7027
2000-06-29,5.2632
2000-06-30,5.0
2000-07-03,-4.2857
2000-07-05,1.4925
2000-07-06,-1.9607999999999999
2000-07-07,-1.0
2000-07-10,-1.0101
2000-07-11,-5.6122
2000-07-12,8.6486
2000-07-13,11.4428
2000-07-14,1.3393
2000-07-17,-0.4405
2000-07-18,-3.0973
2000-07-19,-3.1963
2000-07-20,0.0
2000-07-21,-0.9434
2000-07-24,-6.6667
2000-07-25,-2.551
2000-07-26,-6.8063
2000-07-27,-7.3034
2000-07-28,16.3636
2000-07-31,2.6042
2000-08-01,-7.9949
2000-08-02,3.1724
2000-08-03,-4.8128
2000-08-04,2.809
2000-08-07,7.6503
2000-08-08,-2.5381
2000-08-09,-2.0833
2000-08-10,-2.1277
2000-08-11,2.1739
2000-08-14,-4.2553
2000-08-15,6.1111
2000-08-16,7.3298
2000-08-17,20.0
2000-08-18,-4.878
2000-08-21,1.2821
2000-08-22,0.8439
2000-08-23,0.8368
2000-08-24,5.3942
2000-08-25,1.5748
2000-08-28,0.7752
2000-08-29,10.0
2000-08-30,7.6923
2000-08-31,-11.039
2000-09-01,2.9196999999999997
2000-09-05,1.0638
2000-09-06,0.3509
2000-09-07,-1.3986
2000-09-08,-3.9007
2000-09-11,-6.2731
2000-09-12,-4.7244
2000-09-13,-3.3058
2000-09-14,21.7949
2000-09-15,11.9298
2000-09-18,-3.6834
2000-09-19,1.546
2000-09-20,-0.9615
2000-09-21,-2.9126
2000-09-22,3.6667
2000-09-25,-3.2154
2000-09-26,8.3056
2000-09-27,-2.1471999999999998
2000-09-28,0.0
2000-09-29,-4.7022
2000-10-02,-1.9737
2000-10-03,-10.0671
2000-10-04,10.8209
2000-10-05,-1.6835
2000-10-06,-0.3425
2000-10-09,2.0619
2000-10-10,-5.0505
2000-10-11,-3.1915
2000-10-12,-6.2271
2000-10-13,9.375
2000-10-16,7.8571
2000-10-17,-8.6093
2000-10-18,-3.6231999999999998
2000-10-19,9.0226
2000-10-20,6.5517
2000-10-23,3.5599
2000-10-24,-1.875
2000-10-25,-3.5032
2000-10-26,-2.3102
2000-10-27,2.7027
2000-10-30,-3.2895
2000-10-31,-4.0816
2000-11-01,1.4184
2000-11-02,6.2937
2000-11-03,2.3026
2000-11-06,-0.3215
2000-11-07,-4.1935
2000-11-08,4.7138
2000-11-09,-3.537
2000-11-10,-3.3333
2000-11-13,-6.8966
2000-11-14,1.8519
2000-11-15,5.8182
2000-11-16,-2.4055
2000-11-17,2.1127
2000-11-20,-6.8966
2000-11-21,-2.2222
2000-11-22,-9.4697
2000-11-24,4.6025
2000-11-27,1.2
2000-11-28,-11.4625
2000-11-29,-14.2857
2000-11-30,-17.4479
2000-12-01,11.6719
2000-12-04,1.1299
2000-12-05,9.4972
2000-12-06,-3.5714
2000-12-07,2.1164
2000-12-08,3.1088
2000-12-11,10.5528
2000-12-12,-3.1818
2000-12-13,-5.6338
2000-12-14,-6.4677
2000-12-15,-5.3191
2000-12-18,-16.8539
2000-12-19,2.027
2000-12-20,-7.947
2000-12-21,-10.7914
2000-12-22,6.4516
2000-12-26,-3.7879
2000-12-27,-49.6063
2000-12-28,17.9688
2000-12-29,13.9073
2001-01-02,-19.186
2001-01-03,13.6691
2001-01-04,20.2532
2001-01-05,1.0526
2001-01-08,-11.4583
2001-01-09,2.3529
2001-01-10,9.1954
2001-01-11,17.8947
2001-01-12,5.3571
2001-01-16,-6.7797
2001-01-17,15.9091
2001-01-18,-1.1764999999999999
2001-01-19,1.5873
2001-01-22,1.5625
2001-01-23,-4.6154
2001-01-24,-9.6774
2001-01-25,-5.8036
2001-01-26,-4.7393
2001-01-29,2.2388
2001-01-30,0.2433
2001-01-31,5.8252
2001-02-01,-0.4587
2001-02-02,-8.7558
2001-02-05,8.5859
2001-02-06,6.9767
2001-02-07,-1.7391
2001-02-08,0.0
2001-02-09,-4.4248
2001-02-12,-5.5556
2001-02-13,-6.8627
2001-02-14,2.1053
2001-02-15,5.9277999999999995
2001-02-16,-1.7032
2001-02-20,-12.8713
2001-02-21,-11.3636
2001-02-22,5.1282
2001-02-23,8.5366
2001-02-26,10.1124
2001-02-27,-9.1837
2001-02-28,-5.618
2001-03-01,6.5476
2001-03-02,-6.1453
2001-03-05,2.9762
2001-03-06,-0.289
2001-03-07,2.6087
2001-03-08,-2.8249
2001-03-09,-2.907
2001-03-12,-13.1737
2001-03-13,-2.7586
2001-03-14,-3.5461
2001-03-15,2.9412000000000003
2001-03-16,-2.8571
2001-03-19,2.9412000000000003
2001-03-20,7.8571
2001-03-21,17.5497
2001-03-22,5.9155
2001-03-23,-7.4468
2001-03-26,1.1494
2001-03-27,13.0682
2001-03-28,-4.0201
2001-03-29,-2.0942
2001-03-30,6.9519
2001-04-02,-17.0
2001-04-03,1.8072
2001-04-04,-0.5917
2001-04-05,9.5238
2001-04-06,1.087
2001-04-09,1.1613
2001-04-10,2.7211
2001-04-11,1.8212000000000002
2001-04-12,6.3415
2001-04-16,-4.4343
2001-04-17,-3.52
2001-04-18,12.1061
2001-04-19,18.1953
2001-04-20,0.0
2001-04-23,6.383
2001-04-24,-2.9412000000000003
2001-04-25,1.2121
2001-04-26,5.3892
2001-04-27,-37.5
2001-04-30,-2.7273
2001-05-01,0.5607
2001-05-02,11.1524
2001-05-03,0.5017
2001-05-04,7.9867
2001-05-07,-1.6949
2001-05-08,1.0972
2001-05-09,-1.3953
2001-05-10,0.6289
2001-05-11,-11.7188
2001-05-14,-4.4248
2001-05-15,2.2222
2001-05-16,1.8115999999999999
2001-05-17,6.7616
2001-05-18,4.1667
2001-05-21,3.52
2001-05-22,-3.5549
2001-05-23,2.0833
2001-05-24,1.4129
2001-05-25,4.4892
2001-05-29,-3.7037
2001-05-30,-4.6154
2001-05-31,-1.4516
2001-06-01,-1.3093
2001-06-04,2.9851
2001-06-05,4.6699
2001-06-06,7.5385
2001-06-07,-3.0043
2001-06-08,0.885
2001-06-11,-5.7018
2001-06-12,0.155
2001-06-13,-3.2508
2001-06-14,-3.2
2001-06-15,7.9338999999999995
2001-06-18,-9.0352
2001-06-19,-7.2391
2001-06-20,-3.8113
2001-06-21,0.0
2001-06-22,2.8302
2001-06-25,9.7248
2001-06-26,1.0033
2001-06-27,2.8146
2001-06-28,2.5765000000000002
2001-06-29,9.8901
2001-07-02,-10.857099999999999
2001-07-03,2.4038
2001-07-05,-2.1909
2001-07-06,-4.8
2001-07-09,4.8739
2001-07-10,0.1603
2001-07-11,1.76
2001-07-12,0.9434
2001-07-13,3.4268
2001-07-16,-0.753
2001-07-17,12.1396
2001-07-18,1.7591
2001-07-19,0.3989
2001-07-20,16.9536
2001-07-23,4.8698
2001-07-24,-8.7473
2001-07-25,4.7337
2001-07-26,2.0339
2001-07-27,-0.1107
2001-07-30,0.4435
2001-07-31,-2.4283
2001-08-01,8.5973
2001-08-02,13.0208
2001-08-03,8.2949
2001-08-06,-6.383
2001-08-07,-0.9091
2001-08-08,-5.8716
2001-08-09,8.0897
2001-08-10,5.1398
2001-08-13,3.3448
2001-08-14,2.8216
2001-08-15,-4.6812000000000005
2001-08-16,-4.3184000000000005
2001-08-17,2.6549
2001-08-20,3.4483
2001-08-21,-7.9167
2001-08-22,-5.0679
2001-08-23,0.0
2001-08-24,11.5348
2001-08-27,-1.9658
2001-08-28,-3.4002
2001-08-29,2.6173
2001-08-30,-1.4952
2001-08-31,-1.7856999999999998
2001-09-04,-3.6364
2001-09-05,-1.9811
2001-09-06,0.77
2001-09-07,-1.1461000000000001
2001-09-10,2.6087
2001-09-17,0.7533
2001-09-18,-6.5421
2001-09-19,-8.3
2001-09-20,-8.615
2001-09-21,-0.2387
2001-09-24,9.9282
2001-09-25,3.9173
2001-09-26,-7.8534
2001-09-27,-7.0455
2001-09-28,11.0024
2001-10-01,-3.0837
2001-10-02,-10.7955
2001-10-03,13.2484
2001-10-04,-2.0247
2001-10-05,2.1814
2001-10-08,-0.6742
2001-10-09,-3.1673999999999998
2001-10-10,4.5561
2001-10-11,7.0391
2001-10-12,-0.3132
2001-10-15,-1.6754
2001-10-16,5.4313
2001-10-17,-4.6465
2001-10-18,-1.6949
2001-10-19,9.9138
2001-10-22,12.1569
2001-10-23,2.535
2001-10-24,-2.8986
2001-10-25,7.1115
2001-10-26,-3.6066000000000003
2001-10-29,-3.9116
2001-10-30,-1.1504
2001-10-31,5.103
2001-11-01,-0.3407
2001-11-02,-1.7949000000000002
2001-11-05,8.7903
2001-11-06,-2.4
2001-11-07,3.3607
2001-11-08,-4.3616
2001-11-09,4.4776
2001-11-12,-0.3968
2001-11-13,3.1873
2001-11-14,2.1622
2001-11-15,6.4248
2001-11-16,5.1847
2001-11-19,0.2701
2001-11-20,0.3367
2001-11-21,-8.0537
2001-11-23,2.8467000000000002
2001-11-26,-0.2839
2001-11-27,0.5694
2001-11-28,-1.6277
2001-11-29,5.3957
2001-11-30,0.4096
2001-12-03,-3.1271
2001-12-04,7.7193000000000005
2001-12-05,4.43
2001-12-06,-1.6219999999999999
2001-12-07,0.8878
2001-12-10,0.0629
2001-12-11,-3.5804
2001-12-12,8.9902
2001-12-13,-4.8416
2001-12-14,-5.8417
2001-12-17,0.0
2001-12-18,0.3336
2001-12-19,-0.5984
2001-12-20,-0.1338
2001-12-21,0.8038
2001-12-24,1.9268999999999998
2001-12-26,-2.4772
2001-12-27,3.6096
2001-12-28,-3.5484
2001-12-31,-0.6689
2002-01-02,-1.0101
2002-01-03,10.8844
2002-01-04,1.5951
2002-01-07,-0.9662
2002-01-08,3.6585
2002-01-09,-0.5882
2002-01-10,0.5325
2002-01-11,-5.5915
2002-01-14,-0.2494
2002-01-15,-1.5625
2002-01-16,-8.8889
2002-01-17,3.1359
2002-01-18,3.0405
2002-01-22,-7.8689
2002-01-23,4.9822
2002-01-24,6.1017
2002-01-25,0.1278
2002-01-28,-5.1053
2002-01-29,-12.0377
2002-01-30,0.3058
2002-01-31,7.9268
2002-02-01,-5.5085
2002-02-04,-10.6129
2002-02-05,7.6923
2002-02-06,0.5435
2002-02-07,-3.0888
2002-02-08,3.9044
2002-02-11,0.4601
2002-02-12,0.7634
2002-02-13,-5.4545
2002-02-14,-1.8429
2002-02-15,-6.6122
2002-02-19,-12.1503
2002-02-20,1.592
2002-02-21,4.6033
2002-02-22,-2.5281000000000002
2002-02-25,-1.2488
2002-02-26,10.214
2002-02-27,-2.9126
2002-02-28,-9.0
2002-03-01,12.4875
2002-03-04,5.8615
2002-03-05,-16.2081
2002-03-06,-21.9063
2002-03-07,-6.1538
2002-03-08,10.792300000000001
2002-03-11,1.1097
2002-03-12,-3.2927
2002-03-13,-4.1614
2002-03-14,2.8947000000000003
2002-03-15,-4.7315000000000005
2002-03-18,0.6711
2002-03-19,6.0
2002-03-20,-0.3774
2002-03-21,9.9747
2002-03-22,-2.9851
2002-03-25,-3.1953
2002-03-26,4.0342
2002-03-27,-2.1152
2002-03-28,-0.2401
2002-04-01,1.5644
2002-04-02,0.0
2002-04-03,-0.237
2002-04-04,1.3064
2002-04-05,3.517
2002-04-08,1.2458
2002-04-09,-1.3423
2002-04-10,-3.9683
2002-04-11,-6.1393
2002-04-12,-7.044
2002-04-15,-7.1719
2002-04-16,-1.312
2002-04-17,-2.5111
2002-04-18,4.2424
2002-04-19,-1.7442
2002-04-22,-6.9527
2002-04-23,0.9539
2002-04-24,-4.252
2002-04-25,-7.5658
2002-04-26,15.8363
2002-04-29,3.6866
2002-04-30,1.4815
2002-05-01,9.4891
2002-05-02,-4.5333
2002-05-03,-0.5587
2002-05-06,-3.5112
2002-05-07,2.6201
2002-05-08,8.227
2002-05-09,-6.0288
2002-05-10,-4.463
2002-05-13,-0.146
2002-05-14,11.9883
2002-05-15,-2.7415000000000003
2002-05-16,1.4765
2002-05-17,-0.6614
2002-05-20,-3.4621
2002-05-21,-2.6345
2002-05-22,1.0058
2002-05-23,0.4208
2002-05-24,-5.8659
2002-05-28,-2.819
2002-05-29,-1.9847000000000001
2002-05-30,-4.2056000000000004
2002-05-31,3.252
2002-06-03,-9.4488
2002-06-04,5.3913
2002-06-05,3.3003
2002-06-06,-8.9457
2002-06-07,-1.0526
2002-06-10,-0.7092
2002-06-11,-7.1429
2002-06-12,-8.6538
2002-06-13,6.9474
2002-06-14,-2.1654
2002-06-17,1.2072
2002-06-18,0.3976
2002-06-19,-2.1782
2002-06-20,-4.4534
2002-06-21,1.9068
2002-06-24,-0.8316
2002-06-25,-1.2368999999999999
2002-06-26,-3.2053
2002-06-27,1.9737
2002-06-28,0.0
2002-07-01,-6.8817
2002-07-02,-16.3972
2002-07-03,-11.3536
2002-07-05,0.3428
2002-07-08,-7.4534
2002-07-09,-4.698
2002-07-10,3.169
2002-07-11,-4.4369
2002-07-12,12.1429
2002-07-15,1.9108
2002-07-16,12.8125
2002-07-17,-2.2161
2002-07-18,-0.2833
2002-07-19,-8.2386
2002-07-22,0.6192
2002-07-23,-7.6923
2002-07-24,3.3333
2002-07-25,-0.3226
2002-07-26,-6.4725
2002-07-29,2.0761
2002-07-30,1.6949
2002-07-31,-5.6667
2002-08-01,-4.5936
2002-08-02,-14.0741
2002-08-05,9.4828
2002-08-06,11.811
2002-08-07,6.6901
2002-08-08,0.6601
2002-08-09,0.6557
2002-08-12,7.1661
2002-08-13,2.7356
2002-08-14,5.6213
2002-08-15,9.2437
2002-08-16,1.5385
2002-08-19,10.6061
2002-08-20,-3.8813
2002-08-21,-0.2375
2002-08-22,4.0476
2002-08-23,-24.9428
2002-08-26,-4.2683
2002-08-27,-2.2293
2002-08-28,-8.1433
2002-08-29,1.0638
2002-08-30,-1.4035
2002-09-03,-11.7438
2002-09-04,0.4032
2002-09-05,-6.4257
2002-09-06,6.4378
2002-09-09,13.3065
2002-09-10,-1.0676
2002-09-11,6.4748
2002-09-12,0.6757
2002-09-13,7.047
2002-09-16,-5.0157
2002-09-17,-3.0033
2002-09-18,-3.0282
2002-09-19,-6.3158
2002-09-20,0.3745
2002-09-23,-5.9701
2002-09-24,-3.9683
2002-09-25,-3.3058
2002-09-26,-0.8547
2002-09-27,-6.4655000000000005
2002-09-30,5.0691
2002-10-01,-1.3158
2002-10-02,-9.7778
2002-10-03,1.4778
2002-10-04,-3.8834999999999997
2002-10-07,-14.596
2002-10-08,-11.8865
2002-10-09,-7.3826
2002-10-10,2.1739
2002-10-11,4.9645
2002-10-14,18.9189
2002-10-15,20.4545
2002-10-16,8.9623
2002-10-17,4.7619
2002-10-18,4.5455
2002-10-21,4.7431
2002-10-22,-1.1320999999999999
2002-10-23,20.229
2002-10-24,2.2222
2002-10-25,1.8634
2002-10-28,-7.622
2002-10-29,-32.6733
2002-10-30,-3.4314
2002-10-31,-5.5838
2002-11-01,5.914
2002-11-04,9.6447
2002-11-05,2.7778
2002-11-06,8.964
2002-11-07,5.0021
2002-11-08,-5.5118
2002-11-11,-5.8333
2002-11-12,2.6549
2002-11-13,1.2931
2002-11-14,8.9362
2002-11-15,-1.2109
2002-11-18,11.1111
2002-11-19,2.847
2002-11-20,2.0761
2002-11-21,0.339
2002-11-22,-2.027
2002-11-25,4.8276
2002-11-26,3.6184
2002-11-27,2.8571
2002-11-29,-0.3086
2002-12-02,1.8576000000000001
2002-12-03,-8.5106
2002-12-04,-5.814
2002-12-05,2.2928
2002-12-06,5.1724
2002-12-09,-2.0984
2002-12-10,-2.2103
2002-12-11,2.7397
2002-12-12,-1.0
2002-12-13,-4.3771
2002-12-16,-2.8169
2002-12-17,-3.2609
2002-12-18,-0.7491
2002-12-19,-0.3774
2002-12-20,2.9924
2002-12-23,-3.641
2002-12-24,-0.3817
2002-12-26,3.8314
2002-12-27,-4.059
2002-12-30,5.7692
2002-12-31,4.7273
2003-01-02,3.4722
2003-01-03,-5.7047
2003-01-06,4.9822
2003-01-07,4.0678
2003-01-08,-0.9772
2003-01-09,2.3026
2003-01-10,2.8939
2003-01-13,10.9375
2003-01-14,-2.8169
2003-01-15,4.9275
2003-01-16,2.7624
2003-01-17,1.4516
2003-01-21,-3.8156
2003-01-22,-12.3967
2003-01-23,1.5409000000000002
2003-01-24,-5.5435
2003-01-27,3.2787
2003-01-28,11.7778
2003-01-29,-7.4127
2003-01-30,-1.227
2003-01-31,2.4845
2003-02-03,-1.5152
2003-02-04,0.3077
2003-02-05,1.8405
2003-02-06,-1.2048
2003-02-07,-3.0183
2003-02-10,-5.6899999999999995
2003-02-11,-2.6667
2003-02-12,1.7123
2003-02-13,-1.0101
2003-02-14,-4.4218
2003-02-18,4.6263
2003-02-19,0.3401
2003-02-20,5.4237
2003-02-21,-0.6431
2003-02-24,-0.3236
2003-02-25,-1.2987
2003-02-26,1.6447
2003-02-27,-4.8544
2003-02-28,0.3401
2003-03-03,3.7288
2003-03-04,-5.5556
2003-03-05,0.0
2003-03-06,-1.7301
2003-03-07,-0.7042
2003-03-10,-4.9645
2003-03-11,-14.9254
2003-03-12,-7.0175
2003-03-13,19.8113
2003-03-14,0.7874
2003-03-17,7.4219
2003-03-18,-18.9091
2003-03-19,-0.4484
2003-03-20,-3.6036
2003-03-21,1.8692
2003-03-24,-3.211
2003-03-25,6.6350999999999996
2003-03-26,-3.1111
2003-03-27,0.5505
2003-03-28,0.365
2003-03-31,0.4545
2003-04-01,2.7149
2003-04-02,0.0
2003-04-03,0.0
2003-04-04,0.0
2003-04-07,2.6432
2003-04-08,0.4292
2003-04-09,-1.7094
2003-04-10,-3.0435
2003-04-11,-4.4843
2003-04-14,-2.3474
2003-04-15,-2.4038
2003-04-16,0.9852
2003-04-17,0.0
2003-04-21,5.8537
2003-04-22,3.6866
2003-04-23,4.8889
2003-04-24,-0.8475
2003-04-25,-10.6838
2003-04-28,1.4354
2003-04-29,-1.4151
2003-04-30,-2.3923
2003-05-01,1.4706000000000001
2003-05-02,1.9324
2003-05-05,2.8436
2003-05-06,3.2258
2003-05-07,-1.3393
2003-05-08,-1.3575
2003-05-09,1.3761
2003-05-12,4.0724
2003-05-13,6.5217
2003-05-14,-1.6327
2003-05-15,12.8631
2003-05-16,-2.9412000000000003
2003-05-19,-3.4091
2003-05-20,1.5686
2003-05-21,6.1776
2003-05-22,-2.9091
2003-05-23,10.8614
2003-05-27,4.3919
2003-05-28,-6.1489
2003-05-29,6.2069
2003-05-30,1.9481000000000002
2003-06-02,-2.5478
2003-06-03,-3.9215999999999998
2003-06-04,8.5034
2003-06-05,4.3887
2003-06-06,-0.3003
2003-06-09,-0.3012
2003-06-10,-0.6042
2003-06-11,0.9119
2003-06-12,-0.3012
2003-06-13,-3.0211
2003-06-16,1.5575999999999999
2003-06-17,4.6012
2003-06-18,-3.2258
2003-06-19,-5.7576
2003-06-20,-4.5016
2003-06-23,-3.367
2003-06-24,-10.453
2003-06-25,-4.6693
2003-06-26,0.4082
2003-06-27,6.9106
2003-06-30,11.0266
2003-07-01,-7.5342
2003-07-02,4.7778
2003-07-03,0.0353
2003-07-07,6.0071
2003-07-08,-6.6667
2003-07-09,2.8571
2003-07-10,-7.2917
2003-07-11,0.0
2003-07-14,1.1236
2003-07-15,-1.8519
2003-07-16,1.5093999999999999
2003-07-17,-9.6654
2003-07-18,1.6461000000000001
2003-07-21,-2.834
2003-07-22,0.0
2003-07-23,7.5
2003-07-24,0.3876
2003-07-25,-1.9304999999999999
2003-07-28,2.7559
2003-07-29,-3.8314
2003-07-30,-0.3984
2003-07-31,2.8
2003-08-01,-2.7237
2003-08-04,-2.8
2003-08-05,2.8807
2003-08-06,-2.8
2003-08-07,2.4691
2003-08-08,-3.6145
2003-08-11,2.0833
2003-08-12,0.0
2003-08-13,-1.2245
2003-08-14,1.2397
2003-08-15,-1.6327
2003-08-18,7.8838
2003-08-19,6.9231
2003-08-20,1.7986
2003-08-21,-4.2403
2003-08-22,17.3432
2003-08-25,-3.4591
2003-08-26,9.1205
2003-08-27,8.3582
2003-08-28,-0.5785
2003-08-29,-2.7431
2003-09-02,6.8376
2003-09-03,9.3333
2003-09-04,1.7073
2003-09-05,-3.1175
2003-09-08,4.9505
2003-09-09,8.9623
2003-09-10,-8.0087
2003-09-11,-1.4118
2003-09-12,-7.3986
2003-09-15,5.6701
2003-09-16,5.122
2003-09-17,-0.232
2003-09-18,4.4186
2003-09-19,2.0045
2003-09-22,-1.31
2003-09-23,-0.6637
2003-09-24,-7.5724
2003-09-25,-2.6506
2003-09-26,-6.9307
2003-09-29,6.383
2003-09-30,-5.25
2003-10-01,2.9024
2003-10-02,-0.2564
2003-10-03,7.7120999999999995
2003-10-06,4.5346
2003-10-07,-4.7945
2003-10-08,-2.1583
2003-10-09,3.4314
2003-10-10,-3.7915
2003-10-13,8.6207
2003-10-14,4.7619
2003-10-15,-2.5974
2003-10-16,-2.2222
2003-10-17,-3.4091
2003-10-20,3.5294
2003-10-21,11.818200000000001
2003-10-22,1.2195
2003-10-23,-6.8273
2003-10-24,-5.1724
2003-10-27,3.6364
2003-10-28,3.5088
2003-10-29,0.8475
2003-10-30,-6.9328
2003-10-31,4.9661
2003-11-03,3.4409
2003-11-04,9.9792
2003-11-05,-4.9149
2003-11-06,2.9821
2003-11-07,-4.6332
2003-11-10,-9.3117
2003-11-11,-4.0179
2003-11-12,2.3256
2003-11-13,-2.2727
2003-11-14,-3.2558
2003-11-17,-6.9712
2003-11-18,0.0
2003-11-19,-3.1008
2003-11-20,-4.2667
2003-11-21,8.6351
2003-11-24,3.0769
2003-11-25,1.2438
2003-11-26,-0.7371
2003-11-28,-0.2475
2003-12-01,-0.7444
2003-12-02,-4.75
2003-12-03,-1.5748
2003-12-04,1.0633
2003-12-05,2.6419
2003-12-08,-2.3136
2003-12-09,-2.6316
2003-12-10,7.027
2003-12-11,7.0707
2003-12-12,-0.7075
2003-12-15,-5.2257
2003-12-16,4.9875
2003-12-17,-1.6472
2003-12-18,2.6699
2003-12-19,-0.922
2003-12-22,-0.0268
2003-12-23,1.1247
2003-12-24,-2.1005
2003-12-26,0.0482
2003-12-29,6.0241
2003-12-30,-0.2273
2003-12-31,-0.4556
2004-01-02,1.8307
2004-01-05,7.8427
2004-01-06,11.2732
2004-01-07,3.7453
2004-01-08,-6.6787
2004-01-09,-4.2553
2004-01-12,16.1616
2004-01-13,-7.8261
2004-01-14,-1.8868
2004-01-15,1.7308
2004-01-16,-5.482
2004-01-20,-0.6
2004-01-21,-1.6097000000000001
2004-01-22,2.2495
2004-01-23,12.2
2004-01-26,4.0998
2004-01-27,0.1712
2004-01-28,-8.7179
2004-01-29,0.3745
2004-01-30,-9.5149
2004-02-02,1.8557000000000001
2004-02-03,1.417
2004-02-04,-5.1896
2004-02-05,-5.6842
2004-02-06,-2.2321
2004-02-09,13.4703
2004-02-10,-2.2133
2004-02-11,9.0535
2004-02-12,-2.6414999999999997
2004-02-13,-7.5581
2004-02-17,-2.3061
2004-02-18,3.4335
2004-02-19,-5.6017
2004-02-20,-2.6374
2004-02-23,-6.9977
2004-02-24,-1.6989999999999998
2004-02-25,6.1728
2004-02-26,0.0
2004-02-27,-6.9767
2004-03-01,4.25
2004-03-02,3.5971
2004-03-03,-4.6296
2004-03-04,-0.4854
2004-03-05,-0.9756
2004-03-08,-5.9113
2004-03-09,-6.8063
2004-03-10,-8.427
2004-03-11,1.227
2004-03-12,2.1212
2004-03-15,-3.2641
2004-03-16,1.227
2004-03-17,3.0303
2004-03-18,-4.4118
2004-03-19,1.5385
2004-03-22,-6.0606
2004-03-23,1.6129
2004-03-24,0.0
2004-03-25,4.127
2004-03-26,0.3049
2004-03-29,3.0395
2004-03-30,-0.885
2004-03-31,2.6786
2004-04-01,-0.8696
2004-04-02,-0.2924
2004-04-05,1.4663
2004-04-06,-4.3353
2004-04-07,3.3233
2004-04-08,-3.2164
2004-04-12,1.2085
2004-04-13,0.2985
2004-04-14,-2.0833
2004-04-15,-2.1277
2004-04-16,-2.795
2004-04-19,1.9169
2004-04-20,-1.8809
2004-04-21,-1.5974
2004-04-22,0.6494
2004-04-23,-23.2258
2004-04-26,-4.2017
2004-04-27,0.8772
2004-04-28,-6.087
2004-04-29,-5.5556
2004-04-30,0.4902
2004-05-03,-9.7561
2004-05-04,3.7838000000000003
2004-05-05,-1.0417
2004-05-06,-4.2105
2004-05-07,-3.8462
2004-05-10,-1.1429
2004-05-11,6.9364
2004-05-12,-3.2432
2004-05-13,-2.2346
2004-05-14,0.5714
2004-05-17,-3.4091
2004-05-18,4.7059
2004-05-19,0.5618
2004-05-20,-6.1453
2004-05-21,13.0952
2004-05-24,6.8421
2004-05-25,8.867
2004-05-26,-9.0498
2004-05-27,0.995
2004-05-28,-0.4926
