ticker,GLBS US Equity
2011-03-31,3.5714
2011-04-01,-1.0011
2011-04-04,-0.8989
2011-04-06,-0.3401
2011-04-07,1.2514
2011-04-08,0.5618
2011-04-11,-0.2235
2011-04-12,-3.6954000000000002
2011-04-13,0.0
2011-04-14,0.5814
2011-04-15,2.8902
2011-04-18,-1.0112
2011-04-19,2.1566
2011-04-20,0.0
2011-04-21,-5.3333
2011-04-25,0.1174
2011-04-26,4.2204
2011-04-28,0.4499
2011-05-02,0.7741
2011-05-03,0.0083
2011-05-04,0.0014
2011-05-05,-0.5556
2011-05-09,6.1453
2011-05-10,-6.9474
2011-05-11,1.4706000000000001
2011-05-12,-0.223
2011-05-13,1.7877
2011-05-16,-0.1117
2011-05-17,-0.4474
2011-05-18,-0.2247
2011-05-19,1.0698
2011-05-20,0.1671
2011-05-23,0.1112
2011-05-24,-0.2222
2011-05-25,0.2227
2011-05-26,-1.0
2011-05-27,-1.2346
2011-05-31,2.1591
2011-06-01,-2.1135
2011-06-02,0.0
2011-06-03,2.2727
2011-06-06,0.2222
2011-06-07,5.2106
2011-06-08,-2.3182
2011-06-09,-0.863
2011-06-10,8.161
2011-06-13,-2.6157
2011-06-14,11.5702
2011-06-15,-1.4815
2011-06-16,3.4351
2011-06-17,-5.5351
2011-06-20,-2.3437
2011-06-21,-9.0
2011-06-22,12.0879
2011-06-23,-17.2549
2011-06-24,1.6588
2011-06-27,-4.0793
2011-06-28,0.1215
2011-06-29,-6.5534
2011-06-30,3.6364
2011-07-01,-2.0066
2011-07-05,-1.4051
2011-07-06,-4.2802
2011-07-07,-0.8808
2011-07-08,-0.2051
2011-07-11,-3.4247
2011-07-12,0.0
2011-07-13,0.2837
2011-07-14,-0.9901
2011-07-15,-0.5714
2011-07-18,0.5747
2011-07-19,2.8571
2011-07-20,0.0694
2011-07-21,-0.9022
2011-07-22,0.2801
2011-07-25,0.5587
2011-07-26,-1.5278
2011-07-27,-5.5007
2011-07-28,2.9851
2011-07-29,-5.6522
2011-08-01,-2.3041
2011-08-02,2.673
2011-08-03,-1.9908000000000001
2011-08-04,-0.7813
2011-08-05,-13.0709
2011-08-08,-8.8768
2011-08-09,5.3678
2011-08-10,11.5094
2011-08-11,-1.8634
2011-08-12,-4.4807
2011-08-15,3.7906
2011-08-16,1.5043
2011-08-17,-2.3387000000000002
2011-08-18,-3.8596
2011-08-19,6.7518
2011-08-22,-5.4701
2011-08-23,-4.5208
2011-08-24,-0.947
2011-08-25,-3.2505
2011-08-26,3.3597
2011-08-29,-1.5272000000000001
2011-08-30,6.4052
2011-08-31,2.1898
2011-09-01,12.6786
2011-09-02,10.935
2011-09-06,-3.5714
2011-09-07,3.2593
2011-09-08,-6.3128
2011-09-09,-3.1853
2011-09-12,-1.6134
2011-09-13,-4.5016
2011-09-14,0.6734
2011-09-15,-1.0033
2011-09-16,-0.5068
2011-09-19,2.3769
2011-09-20,-4.6434
2011-09-21,-3.1304
2011-09-22,-1.2567
2011-09-23,-2.7273
2011-09-26,-5.6075
2011-09-27,7.3267
2011-09-28,-4.797
2011-09-29,1.3566
2011-09-30,-0.5736
2011-10-03,-4.2308
2011-10-04,-0.6024
2011-10-05,3.6364
2011-10-06,-1.1696
2011-10-07,1.5779
2011-10-10,0.2913
2011-10-11,-3.1946
2011-10-12,-1.0
2011-10-13,1.0101
2011-10-14,0.0
2011-10-17,-5.4
2011-10-18,0.2114
2011-10-19,-2.3207
2011-10-20,-0.7343
2011-10-21,2.0453
2011-10-24,0.6397
2011-10-25,0.3178
2011-10-26,-4.7518
2011-10-27,4.6563
2011-10-28,1.5351
2011-10-31,-4.1037
2011-11-01,-5.4054
2011-11-02,1.4285999999999999
2011-11-03,-2.1127
2011-11-04,-0.4796
2011-11-07,6.506
2011-11-08,-1.3575
2011-11-09,-3.6669
2011-11-10,2.616
2011-11-11,-3.4803
2011-11-14,1.2019
2011-11-15,-2.3753
2011-11-16,0.1217
2011-11-17,0.6075
2011-11-18,0.0
2011-11-21,-2.8986
2011-11-22,-0.995
2011-11-23,-1.005
2011-11-25,0.2538
2011-11-28,-2.7848
2011-11-29,-5.9896
2011-11-30,3.6010999999999997
2011-12-01,-0.2674
2011-12-02,0.5362
2011-12-05,3.7333
2011-12-06,2.5707
2011-12-07,0.7519
2011-12-08,2.9851
2011-12-09,1.9324
2011-12-12,-4.9289
2011-12-13,-0.5484
2011-12-14,-9.7744
2011-12-15,-5.2778
2011-12-16,-12.0235
2011-12-19,4.0
2011-12-20,3.2051
2011-12-21,-2.4845
2011-12-22,-1.9108
2011-12-23,0.974
2011-12-27,-3.8585000000000003
2011-12-28,-11.7057
2011-12-29,7.9545
2011-12-30,16.1404
2012-01-03,17.8248
2012-01-04,7.4359
2012-01-05,0.2387
2012-01-06,2.3810000000000002
2012-01-09,-0.4651
2012-01-10,-1.8692
2012-01-11,-4.2857
2012-01-12,-2.2388
2012-01-13,5.2767
2012-01-17,4.414
2012-01-18,1.3889
2012-01-19,0.6849
2012-01-20,-2.0408
2012-01-23,0.7292
2012-01-24,-4.8604
2012-01-25,-4.3478
2012-01-26,10.8586
2012-01-27,-2.0501
2012-01-30,3.4884
2012-01-31,-3.8202
2012-02-01,2.3364
2012-02-02,2.5114
2012-02-03,-6.0134
2012-02-06,2.8436
2012-02-07,0.2304
2012-02-08,1.1494
2012-02-09,-0.0341
2012-02-10,1.1709
2012-02-13,7.8652
2012-02-14,0.0
2012-02-15,-3.125
2012-02-16,-0.4274
2012-02-17,1.2932000000000001
2012-02-21,0.0
2012-02-22,-1.3859
2012-02-23,7.6757
2012-02-24,-0.6024
2012-02-27,-4.4684
2012-02-28,4.043
2012-02-29,0.813
2012-03-01,2.8226
2012-03-02,9.6078
2012-03-05,-0.5367
2012-03-06,-3.5949
2012-03-07,4.4752
2012-03-08,3.0357
2012-03-09,-0.5199
2012-03-12,-5.0523
2012-03-13,-2.6465
2012-03-14,-1.3592
2012-03-15,3.9862
2012-03-16,1.0885
2012-03-19,-2.6217
2012-03-20,-1.6538
2012-03-21,3.2435
2012-03-22,-0.7552
2012-03-23,-2.4809
2012-03-26,-2.1526
2012-03-27,1.98
2012-03-28,0.0196
2012-03-29,0.7843
2012-03-30,-1.1649
2012-04-02,-1.0125
2012-04-03,2.0147
2012-04-04,-1.5594999999999999
2012-04-05,0.5941
2012-04-09,-0.1969
2012-04-10,0.5917
2012-04-11,0.7819
2012-04-12,-0.7758
2012-04-13,-4.902
2012-04-16,-1.8763
2012-04-17,-2.2274
2012-04-18,-1.354
2012-04-19,1.3072
2012-04-20,1.078
2012-04-23,-1.0665
2012-04-24,-1.293
2012-04-25,-0.2151
2012-04-26,3.9301
2012-04-27,7.1429
2012-04-30,2.9412000000000003
2012-05-01,0.7619
2012-05-02,-5.293
2012-05-03,5.3892
2012-05-04,-3.4091
2012-05-07,1.9583
2012-05-08,-2.113
2012-05-09,-1.7288999999999999
2012-05-10,-4.4382
2012-05-11,3.9331
2012-05-14,0.4428
2012-05-15,-22.8457
2012-05-16,0.5195
2012-05-17,4.6512
2012-05-18,-7.4074
2012-05-21,1.3333
2012-05-22,5.2632
2012-05-23,-1.6453
2012-05-24,0.0211
2012-05-25,-3.6364
2012-05-29,-1.6173
2012-05-30,2.1918
2012-05-31,-3.2172
2012-06-01,0.0
2012-06-04,-3.0471
2012-06-05,2.0
2012-06-06,-8.4034
2012-06-07,3.3639
2012-06-08,-7.6923
2012-06-11,-3.2051
2012-06-12,0.9934
2012-06-13,-1.6393
2012-06-14,-0.3833
2012-06-15,-4.2998
2012-06-18,8.042
2012-06-19,-2.9126
2012-06-20,-3.3333
2012-06-21,3.1034
2012-06-22,4.6823
2012-06-25,-10.2236
2012-06-26,9.6085
2012-06-27,5.1948
2012-06-28,-1.5432000000000001
2012-06-29,0.3135
2012-07-02,-5.9375
2012-07-03,-0.6645
2012-07-05,-1.3378
2012-07-06,1.0169
2012-07-09,-1.0067
2012-07-10,2.7076000000000002
2012-07-11,2.3145
2012-07-12,-10.0
2012-07-13,3.5305
2012-07-16,-0.9347
2012-07-17,-4.1368
2012-07-18,2.4334
2012-07-19,-7.4692
2012-07-20,3.6346
2012-07-23,4.6576
2012-07-24,-2.1277
2012-07-25,-2.5362
2012-07-26,-1.487
2012-07-27,3.7736
2012-07-30,1.4545
2012-07-31,0.0
2012-08-01,1.9713
2012-08-02,-0.1406
2012-08-03,12.2844
2012-08-06,-2.8213
2012-08-07,-0.8065
2012-08-08,-4.065
2012-08-09,1.3517000000000001
2012-08-10,0.6689
2012-08-13,-6.6406
2012-08-15,4.4484
2012-08-16,1.5332
2012-08-17,-2.6804
2012-08-20,-1.7284000000000002
2012-08-21,-3.7829
2012-08-22,0.2849
2012-08-23,-0.3636
2012-08-24,1.8248
2012-08-27,4.1331
2012-08-28,-7.0668
2012-08-29,0.9699
2012-08-30,-0.8207
2012-08-31,-3.0998
2012-09-04,-0.7681
2012-09-05,-1.1491
2012-09-06,0.9728
2012-09-07,0.1927
2012-09-10,-2.6923
2012-09-11,-1.6206
2012-09-12,-7.6738
2012-09-13,-4.2646
2012-09-14,5.0
2012-09-17,-5.1948
2012-09-18,-1.3699
2012-09-19,4.1667
2012-09-20,-3.1111
2012-09-21,1.9266
2012-09-24,-3.2403
2012-09-25,2.3256
2012-09-26,-0.9091
2012-09-27,-1.3761
2012-09-28,4.6512
2012-10-01,-0.9778
2012-10-02,-2.1544
2012-10-03,2.2936
2012-10-04,-0.4484
2012-10-05,-1.3514
2012-10-08,9.1324
2012-10-09,4.6025
2012-10-10,-2.4
2012-10-11,-0.8197
2012-10-12,-8.6777
2012-10-15,1.81
2012-10-16,3.1111
2012-10-17,-3.4483
2012-10-18,9.2857
2012-10-19,-4.8203
2012-10-22,0.0
2012-10-23,3.0043
2012-10-24,-4.1667
2012-10-25,0.0
2012-10-26,0.0
2012-10-31,3.4783
2012-11-01,2.521
2012-11-02,0.0
2012-11-05,-1.2295
2012-11-06,3.7293
2012-11-07,0.005
2012-11-08,1.6
2012-11-09,-9.0551
2012-11-12,1.8615
2012-11-13,-5.6524
2012-11-14,2.7027
2012-11-15,-7.8947
2012-11-16,0.4762
2012-11-19,-5.2133
2012-11-20,-6.7844
2012-11-21,5.6690000000000005
2012-11-23,0.5076
2012-11-26,-2.5253
2012-11-27,-9.3264
2012-11-28,3.4286
2012-11-29,-0.5525
2012-11-30,1.6667
2012-12-03,-1.6393
2012-12-04,0.0
2012-12-05,0.0
2012-12-06,2.2222
2012-12-07,1.087
2012-12-10,-3.2258
2012-12-11,0.2778
2012-12-12,-8.5873
2012-12-13,-10.303
2012-12-14,11.4865
2012-12-17,0.2008
2012-12-18,-0.2004
2012-12-19,-3.6364
2012-12-20,0.9198
2012-12-21,-0.2882
2012-12-24,0.625
2012-12-26,-4.9612
2012-12-27,-0.8823
2012-12-28,2.2006
2012-12-31,8.8387
2013-01-02,0.7706
2013-01-03,2.9412000000000003
2013-01-04,10.857099999999999
2013-01-07,8.2474
2013-01-08,-4.7619
2013-01-09,4.5
2013-01-10,12.4402
2013-01-11,6.8085
2013-01-14,-8.7649
2013-01-15,-3.9301
2013-01-16,13.6364
2013-01-17,-0.4
2013-01-18,-1.6064
2013-01-22,-13.8776
2013-01-23,6.6350999999999996
2013-01-24,-2.2222
2013-01-25,-1.8182
2013-01-28,2.3987
2013-01-29,5.8408
2013-01-30,-1.7513999999999998
2013-01-31,-2.1739
2013-02-01,-6.6667
2013-02-04,-4.2857
2013-02-05,5.7524999999999995
2013-02-06,-3.0873
2013-02-07,0.0
2013-02-08,0.0061
2013-02-11,0.2852
2013-02-12,-0.7684
2013-02-13,0.4817
2013-02-14,-0.4854
2013-02-15,1.9451
2013-02-19,-0.4785
2013-02-20,0.0
2013-02-21,-1.4364
2013-02-22,0.0061
2013-02-25,-0.0061
2013-02-26,0.0
2013-02-27,-12.1951
2013-02-28,5.5556
2013-03-01,-4.7368
2013-03-04,1.4365
2013-03-05,-1.0893
2013-03-06,5.1762
2013-03-07,2.0942
2013-03-08,-0.5128
2013-03-11,0.7893
2013-03-12,-0.2717
2013-03-13,7.6923
2013-03-14,-3.8095
2013-03-15,-3.4653
2013-03-18,0.5128
2013-03-19,2.0408
2013-03-20,-5.9938
2013-03-21,9.0353
2013-03-22,9.75
2013-03-25,-8.4394
2013-03-26,-2.9126
2013-03-27,7.5
2013-03-28,15.814
2013-04-01,19.6787
2013-04-02,-5.0336
2013-04-03,-1.0601
2013-04-04,-5.3571
2013-04-05,-2.2641999999999998
2013-04-08,5.0193
2013-04-09,-2.5735
2013-04-10,6.9811
2013-04-11,1.5873
2013-04-12,-2.1115
2013-04-15,-2.4542
2013-04-16,0.0
2013-04-17,-4.7273
2013-04-18,3.4351
2013-04-19,-1.476
2013-04-22,2.2472
2013-04-23,0.0
2013-04-24,-15.7509
2013-04-25,2.1739
2013-04-26,1.7021
2013-04-29,-6.6946
2013-04-30,3.5874
2013-05-01,15.5844
2013-05-02,2.2472
2013-05-03,-8.7912
2013-05-06,3.2078
2013-05-07,-4.6646
2013-05-08,-4.0816
2013-05-09,1.6968
2013-05-10,-2.9238
2013-05-13,1.2931
2013-05-14,-1.2766
2013-05-15,-0.8621
2013-05-16,3.0435
2013-05-17,0.8439
2013-05-20,8.7108
2013-05-21,0.0698
2013-05-22,-3.8462
2013-05-23,0.0
2013-05-24,-2.0
2013-05-28,5.3061
2013-05-29,-9.3023
2013-05-30,5.1282
2013-05-31,-4.878
2013-06-03,8.9744
2013-06-04,-5.098
2013-06-05,-1.2397
2013-06-06,-1.6736
2013-06-07,-6.383
2013-06-10,-0.9091
2013-06-11,-1.3761
2013-06-12,4.6512
2013-06-13,0.0
2013-06-17,-2.2222
2013-06-18,-8.1818
2013-06-19,-6.9307
2013-06-20,2.1277
2013-06-21,2.0833
2013-06-24,2.0408
2013-06-25,1.75
2013-06-26,-8.102
2013-06-27,6.9447
2013-06-28,0.0
2013-07-01,-3.5
2013-07-02,3.6269
2013-07-03,-2.0
2013-07-05,3.1633
2013-07-08,-3.0601
2013-07-09,4.5852
2013-07-10,-2.439
2013-07-11,-1.0
2013-07-12,2.0202
2013-07-15,-5.9406
2013-07-16,-1.0
2013-07-17,3.6749
2013-07-18,5.6343
2013-07-19,4.3689
2013-07-22,3.6599
2013-07-23,5.4432
2013-07-24,1.6596
2013-07-25,0.4604
2013-07-26,-7.9115
2013-07-29,4.502
2013-07-30,-6.4783
2013-07-31,-2.7778
2013-08-01,0.0
2013-08-02,-0.4762
2013-08-05,0.7476
2013-08-06,1.1576
2013-08-07,-6.2441
2013-08-08,0.1502
2013-08-09,0.0
2013-08-12,5.4313
2013-08-13,-0.4031
2013-08-14,-0.006
2013-08-15,1.4285999999999999
2013-08-16,-1.4026
2013-08-19,-0.006
2013-08-20,0.4762
2013-08-21,-0.4739
2013-08-22,0.4762
2013-08-23,3.3175
2013-08-26,0.9174
2013-08-27,3.1818
2013-08-28,14.9339
2013-08-29,-6.0943
2013-08-30,0.4082
2013-09-03,4.4715
2013-09-04,-1.1673
2013-09-05,6.3041
2013-09-06,0.3657
2013-09-09,-5.9041
2013-09-10,-1.5293999999999999
2013-09-11,-0.3982
2013-09-12,1.9592
2013-09-13,-0.7843
2013-09-16,2.3715
2013-09-17,6.1776
2013-09-18,-4.0
2013-09-19,6.8134
2013-09-20,2.4868
2013-09-23,-8.3045
2013-09-24,1.5849
2013-09-25,19.6137
2013-09-26,3.3851
2013-09-27,0.6308
2013-09-30,-10.4478
2013-10-01,3.6708
2013-10-02,0.9606
2013-10-03,0.0
2013-10-04,-0.6369
2013-10-07,-3.5256
2013-10-08,-6.3123000000000005
2013-10-09,3.5461
2013-10-10,7.1918
2013-10-11,-5.1118
2013-10-14,0.0
2013-10-15,5.7239
2013-10-16,3.1847
2013-10-17,-0.3453
2013-10-18,0.3426
2013-10-21,-3.6961
2013-10-22,-0.3245
2013-10-23,0.0
2013-10-24,0.004
2013-10-25,2.8898
2013-10-28,-8.4375
2013-10-29,-10.9215
2013-10-30,-1.5326
2013-10-31,3.8911
2013-11-01,-3.3708
2013-11-04,6.9767
2013-11-05,-2.0063
2013-11-06,-0.5407
2013-11-08,-1.1152
2013-11-11,-2.2556
2013-11-12,5.0
2013-11-13,-4.3956
2013-11-14,0.0
2013-11-15,4.6025
2013-11-18,5.1234
2013-11-19,-8.3624
2013-11-20,-2.2814
2013-11-21,12.8405
2013-11-22,-2.069
2013-11-25,-6.6901
2013-11-26,2.6414999999999997
2013-11-27,4.0441
2013-11-29,3.8869
2013-12-02,-2.3767
2013-12-03,-0.0044
2013-12-04,-2.7831
2013-12-05,12.1814
2013-12-06,-1.9169
2013-12-09,-0.9446
2013-12-10,0.9536
2013-12-11,0.9772
2013-12-12,1.6129
2013-12-13,6.3492
2013-12-16,-3.8806000000000003
2013-12-17,2.1739
2013-12-18,0.2736
2013-12-19,-0.8791
2013-12-20,7.9511
2013-12-23,6.5191
2013-12-24,11.1665
2013-12-26,0.7177
2013-12-27,-4.7506
2013-12-30,-2.7431
2013-12-31,1.5417
2014-01-02,-2.3926
2014-01-03,-0.3978
2014-01-06,1.039
2014-01-07,-0.2571
2014-01-08,-2.3196
2014-01-09,-2.3747
2014-01-10,-6.2162
2014-01-13,-5.1873
2014-01-14,1.5198
2014-01-15,5.0898
2014-01-16,4.8433
2014-01-17,-6.5217
2014-01-21,4.6512
2014-01-22,-0.5556
2014-01-23,-5.0314
2014-01-24,-8.8202
2014-01-27,-0.9677
2014-01-28,7.4919
2014-01-29,-0.303
2014-01-30,6.3868
2014-01-31,-0.0036
2014-02-03,-8.580400000000001
2014-02-04,4.0727
2014-02-05,-10.5105
2014-02-06,12.4161
2014-02-07,-7.7612
2014-02-10,4.5306999999999995
2014-02-11,2.1711
2014-02-12,-0.6098
2014-02-13,1.5244
2014-02-14,5.1051
2014-02-18,5.4286
2014-02-19,-3.252
2014-02-20,1.1204
2014-02-21,-5.5402000000000005
2014-02-24,5.2786
2014-02-25,0.2786
2014-02-26,-0.2778
2014-02-27,3.3426
2014-02-28,-1.8868
2014-03-03,-1.6484
2014-03-04,3.6313
2014-03-05,5.1213
2014-03-06,0.2596
2014-03-07,4.3445
2014-03-10,0.0
2014-03-11,-2.6961
2014-03-12,-1.7631999999999999
2014-03-13,-1.0256
2014-03-14,-0.2591
2014-03-17,2.0779
2014-03-18,0.0
2014-03-19,1.7812000000000001
2014-03-20,1.5
2014-03-21,4.6829
2014-03-24,4.4675
2014-03-25,-7.4324
2014-03-26,-5.8394
2014-03-27,5.168
2014-03-28,0.9828
2014-03-31,5.8394
2014-04-01,-1.3793
2014-04-02,-4.4289
2014-04-03,-2.6829
2014-04-04,5.0125
2014-04-07,-5.9666
2014-04-08,3.7563
2014-04-09,-3.3757
2014-04-10,-3.038
2014-04-11,-4.9608
2014-04-14,0.2747
2014-04-15,-1.9144
2014-04-16,3.6277
2014-04-17,-2.1563
2014-04-21,7.1625
2014-04-22,-2.3136
2014-04-23,1.5789
2014-04-24,1.2953000000000001
2014-04-25,2.5543
2014-04-28,-5.234
2014-04-29,2.8947000000000003
2014-04-30,-2.8133
2014-05-01,-0.5263
2014-05-02,3.1746
2014-05-05,-3.5897
2014-05-06,-3.4574
2014-05-07,-3.5813
2014-05-08,-0.2857
2014-05-09,0.0
2014-05-12,2.8546
2014-05-13,-2.4968
2014-05-14,-0.2857
2014-05-15,-0.5731
2014-05-16,0.8646
2014-05-19,0.2857
2014-05-20,-3.9886
2014-05-21,4.1543
2014-05-22,4.2771
2014-05-23,-0.8231
2014-05-27,-2.2039
2014-05-28,5.0704
2014-05-29,0.2681
2014-05-30,-0.5481
2014-06-02,-1.7341
2014-06-03,0.684
2014-06-04,-0.5299
2014-06-06,4.3539
2014-06-09,-7.5853
2014-06-10,0.563
2014-06-11,2.5352
2014-06-12,0.0
2014-06-13,-1.0989
2014-06-16,-3.3333
2014-06-17,0.0
2014-06-18,0.5747
2014-06-19,-2.8571
2014-06-20,5.5882
2014-06-23,0.2786
2014-06-24,-0.5556
2014-06-25,0.0
2014-06-26,1.9553
2014-06-27,-2.4657999999999998
2014-06-30,-1.9663
2014-07-01,-0.5731
2014-07-02,0.2882
2014-07-03,2.2989
2014-07-07,-3.0899
2014-07-08,0.5797
2014-07-09,-0.2882
2014-07-10,-2.1044
2014-07-11,-1.0979
2014-07-14,0.2985
2014-07-15,1.7856999999999998
2014-07-16,-0.2924
2014-07-17,0.0
2014-07-18,0.0
2014-07-21,-0.5865
2014-07-22,-0.59
2014-07-23,-2.0772
2014-07-24,-6.0606
2014-07-25,2.3226
2014-07-28,-3.8462
2014-07-29,-0.9836
2014-07-30,-0.6623
2014-07-31,-2.3292
2014-08-01,-4.4409
2014-08-04,0.3571
2014-08-05,-1.0676
2014-08-06,1.4388
2014-08-07,1.7376
2014-08-08,15.3712
2014-08-11,-0.3021
2014-08-12,-7.5758
2014-08-13,4.918
2014-08-14,11.875
2014-08-15,-2.5140000000000002
2014-08-18,-1.4327
2014-08-19,0.5814
2014-08-20,-3.4646
2014-08-21,-1.5007000000000001
2014-08-22,3.3435
2014-08-25,6.4706
2014-08-26,-12.4309
2014-08-27,4.1009
2014-08-28,-0.3182
2014-08-29,0.3192
2014-09-02,1.8182
2014-09-03,-4.4643
2014-09-04,3.1153
2014-09-05,3.0211
2014-09-08,0.5865
2014-09-09,-10.7835
2014-09-10,2.0873
2014-09-11,6.274
2014-09-12,0.0
2014-09-15,3.012
2014-09-16,-2.0468
2014-09-17,0.1493
2014-09-18,2.5335
2014-09-19,-2.6163
2014-09-22,-2.3881
2014-09-23,2.5343999999999998
2014-09-24,-6.047
2014-09-25,1.2658
2014-09-26,5.3292
2014-09-29,0.0
2014-09-30,0.4855
2014-10-01,-4.3335
2014-10-02,3.7152
2014-10-03,0.2985
2014-10-07,1.1905000000000001
2014-10-08,-1.7647
2014-10-09,-10.1796
2014-10-10,3.3292
2014-10-13,-3.2218999999999998
2014-10-14,0.0
2014-10-15,0.0
2014-10-16,1.6667
2014-10-17,-1.6393
2014-10-20,0.0
2014-10-21,2.3333
2014-10-23,0.0
2014-10-24,1.3029
2014-10-28,0.6431
2014-10-29,-0.3195
2014-10-30,0.0
2014-10-31,2.4038
2014-11-03,-1.4085
2014-11-04,-0.9524
2014-11-05,2.5641
2014-11-06,0.6992
2014-11-07,0.8573
2014-11-10,0.9231
2014-11-11,2.1341
2014-11-12,-3.6418
2014-11-13,-1.487
2014-11-14,0.6289
2014-11-17,0.0
2014-11-18,-0.625
2014-11-20,0.0
2014-11-21,0.3145
2014-11-25,-0.3135
2014-11-26,0.0
2014-11-28,0.0
2014-12-01,-1.8868
2014-12-02,0.3205
2014-12-03,-2.9653
2014-12-04,-2.5414
2014-12-05,-2.9603
2014-12-08,-3.9123
2014-12-09,10.5072
2014-12-10,-2.627
2014-12-11,0.3409
2014-12-12,-6.0403
2014-12-15,-8.5714
2014-12-16,-13.2812
2014-12-17,6.3063
2014-12-18,2.9661
2014-12-19,-4.1152
2014-12-22,3.0043
2014-12-23,4.1667
2014-12-24,-8.0
2014-12-26,-2.1685
2014-12-29,3.1054
2014-12-30,-0.8621
2014-12-31,4.3478
2015-01-02,-4.1667
2015-01-05,0.0
2015-01-06,4.7826
2015-01-07,3.3195
2015-01-08,-0.4016
2015-01-09,-3.2258
2015-01-12,0.25
2015-01-13,0.1663
2015-01-14,5.3942
2015-01-15,-1.9685000000000001
2015-01-16,-5.6225000000000005
2015-01-20,0.0
2015-01-21,-0.4255
2015-01-22,-1.7094
2015-01-23,0.0
2015-01-26,-2.1739
2015-01-27,-1.7778
2015-01-30,-8.1448
2015-02-02,-7.8818
2015-02-03,-9.0842
2015-02-04,5.8819
2015-02-05,0.2153
2015-02-06,-5.765
2015-02-09,-0.5956
2015-02-10,-0.5844
2015-02-11,-1.7856999999999998
2015-02-12,-7.2652
2015-02-13,11.102
2015-02-17,0.3529
2015-02-18,-5.041
2015-02-19,1.2346
2015-02-20,0.4268
2015-02-23,-0.425
2015-02-24,2.439
2015-02-25,3.5714
2015-02-26,-8.046
2015-02-27,0.0
2015-03-02,0.9375
2015-03-03,-2.1672
2015-03-05,1.8987
2015-03-06,-1.2422
2015-03-09,-0.6289
2015-03-10,0.0
2015-03-11,0.0
2015-03-12,-4.4304
2015-03-13,0.0083
2015-03-16,1.3161
2015-03-17,-19.6078
2015-03-18,-2.439
2015-03-19,7.4896
2015-03-20,-6.1925
2015-03-23,3.8017
2015-03-24,-4.4586
2015-03-25,0.0
2015-03-26,5.901
2015-03-27,1.5099
2015-03-30,-3.1008
2015-03-31,-3.2
2015-04-01,4.9587
2015-04-02,2.3622
2015-04-06,0.0
2015-04-07,8.5
2015-04-08,0.6735
2015-04-09,-1.4085
2015-04-10,6.1429
2015-04-13,0.9421
2015-04-14,-6.0
2015-04-15,1.0638
2015-04-16,17.0526
2015-04-17,-1.0791
2015-04-20,1.8182
2015-04-21,-8.3333
2015-04-22,-4.8904
2015-04-23,-1.3783
2015-04-24,-1.6961
2015-04-27,33.8028
2015-04-28,-14.1579
2015-04-29,-1.2876
2015-04-30,0.0
2015-05-01,-6.8323
2015-05-04,-1.325
2015-05-05,-4.7378
2015-05-06,9.9291
