ticker,GLBZ US Equity
2001-08-14,5.5016
2001-08-15,0.6135
2001-08-20,0.6098
2001-08-22,0.0
2001-08-24,-2.4242
2001-08-28,6.8323
2001-08-29,-3.4884
2001-09-04,-2.4096
2001-09-05,0.0
2001-09-07,0.0
2001-09-17,-2.7778
2001-09-18,0.0
2001-09-19,2.8571
2001-09-20,-0.6173
2001-09-21,-3.125
2001-09-24,0.0
2001-09-25,6.4516
2001-09-28,-6.0606
2001-10-01,-9.0323
2001-10-05,-1.0638
2001-10-11,7.5269
2001-10-12,-5.0
2001-10-15,-1.0526
2001-10-23,-4.2553
2001-10-25,-2.5926
2001-10-30,0.7605
2001-11-05,0.3774
2001-11-12,1.5038
2001-11-13,0.0
2001-11-21,3.7037
2001-11-30,3.5714
2001-12-03,0.0
2001-12-05,0.0
2001-12-06,-1.7241
2001-12-13,0.0
2001-12-20,0.7719
2002-01-03,0.2815
2002-01-08,-1.7544
2002-01-15,0.0
2002-01-18,1.7856999999999998
2002-01-22,-3.1579
2002-01-31,1.4493
2002-02-01,-0.3571
2002-02-04,-0.7168
2002-02-05,2.8881
2002-02-06,0.0
2002-02-08,2.1053
2002-02-11,-2.7491
2002-02-12,2.8269
2002-02-13,0.3436
2002-02-14,2.0548
2002-02-19,-1.0067
2002-02-21,1.0169
2002-02-22,0.0
2002-02-26,0.3356
2002-02-27,4.3478
2002-02-28,0.8333
2002-03-01,-2.4158
2002-03-04,5.2117
2002-03-05,0.6192
2002-03-06,0.3077
2002-03-07,0.0
2002-03-08,3.3742
2002-03-11,2.3739
2002-03-12,0.7536
2002-03-14,2.9919000000000002
2002-03-15,6.1453
2002-03-18,5.2632
2002-03-19,-1.25
2002-03-20,2.5316
2002-03-21,-0.2469
2002-03-22,1.6337000000000002
2002-03-25,1.0716
2002-03-26,3.3735
2002-03-27,4.2155
2002-03-28,0.6742
2002-04-01,-7.8125
2002-04-02,-2.1792
2002-04-03,-0.495
2002-04-04,-3.4826
2002-04-05,3.866
2002-04-08,-0.7444
2002-04-09,3.25
2002-04-11,1.2107
2002-04-12,0.0
2002-04-16,-1.6745999999999999
2002-04-17,0.2433
2002-04-18,-5.3398
2002-04-19,-2.5641
2002-04-22,0.7895
2002-04-23,1.3054999999999999
2002-04-25,1.5464
2002-04-26,1.2690000000000001
2002-04-29,0.2506
2002-04-30,0.0
2002-05-02,1.25
2002-05-03,-1.2346
2002-05-06,1.25
2002-05-08,-5.1358
2002-05-09,-1.6137000000000001
2002-05-13,2.8571
2002-05-14,0.0
2002-05-17,-3.2407
2002-05-20,1.8075
2002-05-22,-2.0888
2002-05-23,2.6667
2002-05-24,2.3377
2002-05-28,1.5228000000000002
2002-05-30,0.0
2002-06-03,-0.5
2002-06-05,-0.7538
2002-06-06,1.2658
2002-06-07,0.0
2002-06-10,0.0
2002-06-11,0.0
2002-06-12,0.0
2002-06-13,-3.5
2002-06-17,-1.0363
2002-06-18,0.0
2002-06-20,4.712
2002-06-21,-4.5
2002-06-24,4.4503
2002-06-25,-3.0075
2002-06-26,-0.5195
2002-06-27,-0.2611
2002-06-28,-2.0942
2002-07-01,-4.8128
2002-07-02,-4.4382
2002-07-03,4.3504
2002-07-05,1.4085
2002-07-08,-2.7222
2002-07-10,5.5968
2002-07-11,-2.6501
2002-07-12,-0.5556
2002-07-15,-0.5587
2002-07-17,1.1236
2002-07-19,-0.2778
2002-07-23,-4.4568
2002-07-26,-0.8746
2002-07-29,1.1764999999999999
2002-07-31,-0.9884
2002-08-01,2.7598000000000003
2002-08-07,-1.7143000000000002
2002-08-09,-0.6395
2002-08-12,-0.5266
2002-08-13,0.4176
2002-08-14,-0.123
2002-08-15,-1.6421999999999999
2002-08-19,1.3715
2002-08-21,2.3529
2002-08-22,0.2874
2002-08-26,1.1461000000000001
2002-08-27,-1.983
2002-08-28,-0.5202
2002-08-30,1.6851
2002-09-03,0.0
2002-09-04,0.0
2002-09-05,-1.7143000000000002
2002-09-06,1.4535
2002-09-09,-1.4327
2002-09-11,-0.1163
2002-09-12,-0.9895
2002-09-13,1.117
2002-09-16,0.0
2002-09-18,-0.8721
2002-09-20,-2.346
2002-09-24,0.0
2002-09-25,1.2612999999999999
2002-09-26,0.0
2002-09-30,-0.3584
2002-10-02,-0.1799
2002-10-03,2.1021
2002-10-04,-0.2941
2002-10-07,0.0
2002-10-08,0.0
2002-10-09,-4.0118
2002-10-11,2.9502
2002-10-14,1.194
2002-10-16,-4.0118
2002-10-18,3.8722
2002-10-24,-1.7751000000000001
2002-10-30,1.8072
2002-11-01,0.0
2002-11-07,0.9467
2002-11-08,1.1137
2002-11-14,0.2899
2002-11-15,2.3699
2002-11-19,-1.1801
2002-11-20,0.0514
2002-11-26,-0.2856
2002-11-27,-1.1455
2002-12-04,1.3326
2002-12-09,-0.8005
2002-12-11,0.9222
2002-12-13,-0.9138
2002-12-17,1.4986
2002-12-18,-0.5111
2002-12-19,1.7637
2002-12-24,0.6856
2002-12-26,0.5065
2002-12-30,0.3919
2002-12-31,0.3904
2003-01-02,0.0556
2003-01-03,6.5519
2003-01-06,-4.2209
2003-01-07,0.1088
2003-01-08,-2.1739
2003-01-09,1.3889
2003-01-13,0.0
2003-01-15,0.8219
2003-01-17,-1.3587
2003-01-21,2.0386
2003-01-23,0.0
2003-01-27,-1.0205
2003-01-28,0.9765
2003-01-29,2.4257
2003-01-30,0.7437
2003-02-04,-1.6754
2003-02-05,-0.1065
2003-02-07,0.6397
2003-02-10,3.178
2003-02-12,-3.0801
2003-02-13,0.2701
2003-02-24,1.9492
2003-02-25,1.3472
2003-02-26,1.0735999999999999
2003-02-28,1.7955999999999999
2003-03-04,0.1739
2003-03-06,-1.2897
2003-03-07,1.4573
2003-03-12,-1.1392
2003-03-13,0.8517
2003-03-18,0.6458
2003-03-19,2.0237
2003-03-20,0.2419
2003-03-21,1.2066
2003-03-24,-1.5348000000000002
2003-03-25,0.6819
2003-03-26,-0.3387
2003-03-27,0.4854
2003-03-28,0.0
2003-04-01,0.2415
2003-04-02,0.0
2003-04-03,0.241
2003-04-08,0.7212
2003-04-09,-1.0979
2003-04-10,1.2548
2003-04-11,6.7207
2003-04-14,-3.439
2003-04-15,-0.2313
2003-04-16,-0.9272
2003-04-17,0.6083
2003-04-21,0.9302
2003-04-23,-3.2258
2003-04-25,5.0952
2003-04-28,-3.4889
2003-04-29,3.2864
2003-04-30,-0.6818
2003-05-01,0.6865
2003-05-02,-0.9545
2003-05-05,-0.2754
2003-05-07,-1.5186
2003-05-09,0.4673
2003-05-12,-0.6512
2003-05-13,0.0
2003-05-15,-0.2341
2003-05-20,1.1262
2003-05-21,-1.1137
2003-05-22,0.0
2003-05-23,0.8916
2003-05-27,0.2326
2003-05-28,-1.1137
2003-05-29,1.1262
2003-06-02,-1.1137
2003-06-05,2.8625
2003-06-17,-0.6843
2003-06-19,-0.0459
2003-06-20,-0.1838
2003-06-23,0.9669
2003-06-25,-0.5044
2003-07-01,-1.0599
2003-07-03,1.0713
2003-07-09,-0.4608
2003-07-10,0.6019
2003-07-11,0.092
2003-07-14,-0.9655
2003-07-15,-0.8357
2003-07-16,-0.2341
2003-07-18,-0.2816
2003-07-21,-1.4118
2003-07-22,-0.9069
2003-07-23,0.0482
2003-07-24,0.0
2003-07-25,3.4665
2003-07-28,0.5584
2003-07-30,-1.8925999999999998
2003-07-31,1.9292
2003-08-01,-1.2494
2003-08-04,-2.4367
2003-08-07,2.7858
2003-08-20,1.5888
2003-08-26,-2.0239
2003-08-27,0.5634
2003-08-28,1.4006
2003-09-03,0.9208
2003-09-05,-0.7755
2003-09-11,-0.5977
2003-09-16,1.3414
2003-09-22,7.7559000000000005
2003-09-23,2.2147
2003-09-24,0.0
2003-09-26,-2.0833
2003-09-30,0.0
2003-10-02,0.8511
2003-10-03,0.8439
2003-10-06,-0.6276
2003-10-08,0.6316
2003-10-10,-1.6736
2003-10-13,1.7021
2003-10-15,-0.2134
2003-10-17,-0.4151
2003-10-22,0.0
2003-10-23,0.0
2003-10-27,0.0
2003-10-29,0.8
2003-10-30,1.7126000000000001
2003-10-31,2.0534
2003-11-03,0.6036
2003-11-06,0.88
2003-11-07,0.119
2003-11-11,-1.0693
2003-11-14,0.1201
2003-11-17,0.0
2003-11-19,0.9556
2003-11-24,2.5783
2003-11-25,0.3089
2003-11-26,0.077
2003-11-28,0.2308
2003-12-01,-1.1896
2003-12-02,1.2039
2003-12-03,1.6884000000000001
2003-12-04,0.8679
2003-12-05,1.0101
2003-12-08,-4.7036999999999995
2003-12-09,4.932
2003-12-10,-1.8481999999999998
2003-12-12,1.8868
2003-12-15,-0.7037
2003-12-16,-0.7833
2003-12-17,3.3835
2003-12-18,-0.9091
2003-12-19,0.6606
2003-12-22,0.9174
2003-12-23,1.8182
2003-12-24,0.0
2003-12-26,3.925
2003-12-29,2.2372
2003-12-30,4.1983
2003-12-31,-1.291
2004-01-02,0.2
2004-01-05,-2.1526
2004-01-06,-2.6
2004-01-08,0.0411
2004-01-09,0.1642
2004-01-12,1.8443
2004-01-13,-0.2012
2004-01-16,-1.6129
2004-01-20,0.0
2004-01-21,0.0
2004-01-22,1.2295
2004-01-23,-1.2024
2004-01-26,1.2171
2004-01-27,-1.6194
2004-01-28,1.6049
2004-01-29,-1.5796000000000001
2004-01-30,1.6008
2004-02-02,-1.5756000000000001
2004-02-05,0.0
2004-02-06,0.0
2004-02-09,-0.823
2004-02-10,4.5643
2004-02-11,0.3175
2004-02-12,4.8655
2004-02-13,-1.8106
2004-02-17,0.8452
2004-02-18,-1.219
2004-02-19,0.27
2004-02-20,-1.9231
2004-02-23,1.9607999999999999
2004-02-27,1.3462
2004-03-01,-3.9848
2004-03-05,-1.6601
2004-03-08,-0.3215
2004-03-12,-0.4032
2004-03-23,5.734
2004-03-26,-1.1538
2004-03-31,0.0
2004-04-01,-0.3891
2004-04-02,-3.0859
2004-04-05,-1.6526
2004-04-07,-0.082
2004-04-14,-5.4963
2004-04-15,-0.1736
2004-04-16,0.0
2004-04-19,-0.8696
2004-04-21,0.8772
2004-04-29,-1.3477999999999999
2004-04-30,-2.2477
2004-05-04,-0.541
2004-05-05,-1.6319
2004-05-06,4.5622
2004-05-10,-3.041
2004-05-11,-4.1364
2004-05-12,0.0474
2004-05-13,0.237
2004-05-14,7.5649999999999995
2004-05-19,-2.1978
2004-05-20,0.0449
2004-05-21,-1.0782
2004-05-24,-0.0908
2004-05-25,2.2727
2004-05-26,-1.5110999999999999
2004-05-28,-0.7671
2004-06-02,1.1824
2004-06-04,-0.2247
2004-06-09,1.0811
2004-06-14,-0.1783
2004-06-15,-1.7856999999999998
2004-06-22,3.6364
2004-06-23,-0.8374
2004-06-30,-1.7778
2004-07-01,1.7647
2004-07-02,1.3784
2004-07-07,-1.3158
2004-07-08,2.2222
2004-07-12,-2.1739
2004-07-13,-1.6
2004-07-15,5.0136
2004-07-23,-1.0753
2004-07-26,-3.9130000000000003
2004-08-06,0.0
2004-08-10,-0.4525
2004-08-11,-0.4545
2004-08-13,2.1918
2004-08-16,-2.2341
2004-08-18,-1.4625
2004-08-19,-0.0464
2004-08-20,2.0882
2004-08-23,-2.0455
2004-08-24,0.0
2004-08-27,0.0
2004-08-30,-0.232
2004-08-31,-1.8605
2004-09-01,0.4739
2004-09-07,2.5943
2004-09-08,0.0
2004-09-14,1.1494
2004-09-16,0.0
2004-09-17,0.0
2004-09-20,1.0909
2004-09-21,-1.0791
2004-09-22,-0.1364
2004-09-24,2.746
2004-09-28,0.0
2004-09-29,0.2227
2004-09-30,0.0
2004-10-05,-1.1111
2004-10-06,-1.3034
2004-10-08,0.1821
2004-10-13,0.0
2004-10-15,0.9091
2004-10-19,-0.6306
2004-10-20,0.8613
2004-10-28,0.3596
2004-10-29,0.4389
2004-11-01,0.6777
2004-11-02,-1.9485999999999999
2004-11-03,2.0325
2004-11-04,-1.5493999999999999
2004-11-08,1.5288
2004-11-09,0.5757
2004-11-12,0.0
2004-11-16,0.3963
2004-11-18,-2.7193
2004-11-19,0.9468
2004-11-23,2.7244
2004-11-24,-0.0435
2004-11-26,0.0
2004-11-29,-3.6973000000000003
2004-11-30,2.71
2004-12-01,2.2427
2004-12-02,3.0968
2004-12-03,1.5019
2004-12-06,0.4932
2004-12-08,0.3272
2004-12-10,0.6523
2004-12-14,0.3645
2004-12-15,0.3228
2004-12-20,-3.8616
2004-12-21,1.2551999999999999
2004-12-22,0.7438
2004-12-27,0.0
2004-12-28,0.0
2004-12-29,0.0
2004-12-30,0.0
2004-12-31,0.0
2005-01-03,0.7851
2005-01-04,-0.369
2005-01-05,-0.0412
2005-01-06,-0.1647
2005-01-07,-1.233
2005-01-10,0.2463
2005-01-14,0.9579
2005-01-19,0.0
2005-01-20,-1.6914
2005-01-21,1.5527
2005-01-28,-0.2479
2005-01-31,-2.6098
2005-02-01,-0.0425
2005-02-08,0.0
2005-02-09,-0.1277
2005-02-11,-0.1278
2005-02-15,-3.1143
2005-02-16,-4.007
2005-02-18,2.7523
2005-02-22,-2.4554
2005-02-23,0.1831
2005-02-24,-2.6039
2005-02-25,1.5009000000000001
2005-03-01,0.6885
2005-03-02,-0.7756
2005-03-03,-0.7401
2005-03-04,0.0
2005-03-07,-0.2796
2005-03-10,1.5981
2005-03-14,-1.665
2005-03-16,-0.608
2005-03-17,1.2187999999999999
2005-03-21,-1.9945
2005-03-24,0.5693
2005-03-28,-0.0519
2005-03-30,0.5458
2005-03-31,-0.8686
2005-04-08,-2.3810000000000002
2005-04-11,-1.4634
2005-04-12,2.7723
2005-04-13,1.3969
2005-04-14,-3.8005
2005-04-15,-2.4691
2005-04-18,-1.0127
2005-04-29,0.665
2005-05-02,-3.4553
2005-05-03,2.5263
2005-05-04,0.1027
2005-05-06,0.1949
2005-05-11,1.3921999999999999
2005-05-13,2.5745
2005-05-16,-0.6398
2005-05-17,0.0
2005-05-19,0.4953
2005-05-23,-2.0207
2005-05-25,0.6036
2005-05-26,4.75
2005-05-31,0.0955
2005-06-01,4.7687
2005-06-03,-2.1393
2005-06-07,-4.0465
2005-06-08,3.7324
2005-06-10,2.5701
2005-06-15,-2.0501
2005-06-17,0.4651
2005-06-20,0.0
2005-06-21,-1.6204
2005-06-22,-0.5647
2005-06-27,0.0
2005-07-07,1.3803
2005-07-08,0.0
2005-07-11,-1.4085
2005-07-13,-0.7143
2005-07-14,0.0
2005-07-18,1.9184999999999999
2005-07-26,-1.1764999999999999
2005-07-27,1.1905000000000001
2005-08-03,-2.1176
2005-08-05,0.9615
2005-08-10,0.9524
2005-08-18,-2.1226
2005-08-23,1.9518
2005-09-01,-0.0709
2005-09-06,-3.9735
2005-09-09,-0.7882
2005-09-13,2.284
2005-10-03,-5.6696
2005-10-05,7.4093
2005-10-06,-0.193
2005-10-07,1.4983
2005-10-10,0.5714
2005-10-11,0.3788
2005-10-12,-2.5943
2005-10-18,-3.1477
2005-10-19,3.0
2005-10-21,2.6578
2005-10-24,0.9528
2005-10-25,-0.2295
2005-10-26,-2.5822000000000003
2005-10-28,2.6506
2005-10-31,-2.2254
2005-11-03,-1.6134
2005-11-04,-2.8795
2005-11-07,0.2487
2005-11-10,-2.0026
2005-11-11,1.6471
2005-11-14,0.0
2005-11-15,0.3925
2005-11-16,-0.604
2005-11-21,-2.6703
2005-11-23,-0.2332
2005-11-25,0.0
2005-11-28,-2.2358000000000002
2005-11-29,-0.0877
2005-11-30,1.0208
2005-12-01,-0.1053
2005-12-02,-1.1591
2005-12-05,-0.3198
2005-12-06,0.5348
2005-12-07,-0.1596
2005-12-08,-1.4385
2005-12-09,1.6216
2005-12-12,1.0638
2005-12-13,7.1579
2005-12-14,1.6871
2005-12-15,-0.9829
2005-12-16,2.439
2005-12-19,0.8571
2005-12-20,3.5411
2005-12-21,1.2768
2005-12-23,-0.6818
2005-12-27,-1.6018
2005-12-28,-1.1163
2005-12-29,0.6585
2005-12-30,0.4673
2006-01-03,-2.3721
2006-01-04,0.667
2006-01-05,-0.1382
2006-01-06,-4.0605
2006-01-09,0.8299
2006-01-10,-3.4685
2006-01-11,2.0097
2006-01-17,0.0
2006-01-18,0.0
2006-01-19,0.0
2006-01-24,0.0597
2006-01-25,0.0
2006-01-26,0.0
2006-01-27,0.0
2006-01-30,-0.0597
2006-01-31,4.1791
2006-02-01,-4.2407
2006-02-03,-0.0598
2006-02-06,0.0
2006-02-07,0.0
2006-02-08,0.2994
2006-02-17,4.4776
2006-02-24,-0.4
2006-02-27,-0.1721
2006-02-28,-3.5471
2006-03-01,0.0
2006-03-02,1.592
2006-03-08,0.0587
2006-03-14,-2.1102
2006-03-15,2.9341
2006-03-16,-0.5236
2006-03-17,0.0
2006-03-20,0.5848
2006-03-23,-0.4684
2006-03-29,-1.6471
2006-03-31,1.256
2006-04-04,-1.583
2006-04-05,1.9686
2006-04-06,0.0
2006-04-07,-1.342
2006-04-10,-1.2648
2006-04-11,0.0
2006-04-12,2.2356
2006-04-17,-1.3593
2006-04-18,-1.2582
2006-04-19,-0.7888
2006-04-20,-0.1835
2006-04-24,0.0
2006-04-25,1.5931
2006-04-26,2.5332
2006-04-28,0.0
2006-05-01,-1.4706000000000001
2006-05-02,1.4925
2006-05-03,0.0
2006-05-04,0.0
2006-05-05,0.2471
2006-05-08,-0.2464
2006-05-09,1.2941
2006-05-11,-1.2776
2006-05-12,0.0
2006-05-15,0.0
2006-05-17,0.0
2006-05-19,0.0
2006-05-22,0.0
2006-05-23,0.0007
2006-05-24,-0.0007
2006-05-25,0.0
2006-05-26,0.0
2006-05-30,0.0
2006-06-08,-2.0588
2006-06-12,2.1622
2006-06-14,-0.1764
2006-06-15,0.7656
2006-06-20,-0.45
2006-06-26,0.8632
2006-06-27,-0.3459
2006-07-06,-3.0
2006-07-07,3.0928
2006-07-10,-1.4706000000000001
2006-07-11,-1.4925
2006-07-12,0.9091
2006-07-18,0.0
2006-07-20,0.0
2006-07-26,3.3033
2006-07-27,-1.1628
2006-07-28,0.0588
2006-07-31,2.8219
2006-08-07,-2.0583
2006-08-08,-0.7005
2006-08-09,0.0
2006-08-16,0.0
2006-08-17,0.0
2006-08-21,0.2352
2006-08-23,0.8798
2006-08-24,0.0
2006-08-25,0.0
2006-08-28,-0.0214
2006-08-30,-0.5601
2006-09-01,0.0
2006-09-05,0.0
2006-09-11,0.0
2006-09-12,0.0
2006-09-13,0.0
2006-09-14,0.4386
2006-09-18,-0.4367
2006-09-19,0.0
2006-09-21,0.0
2006-09-22,0.0
2006-09-25,0.4386
2006-09-26,-0.0291
2006-09-28,0.0
2006-10-02,0.0
2006-10-03,0.0
2006-10-06,0.0
2006-10-09,0.0
2006-10-10,0.0
2006-10-11,1.173
2006-10-13,-1.1014
2006-10-17,-0.0586
2006-10-19,0.0
2006-10-23,0.0
2006-10-26,0.0
2006-10-27,0.0
2006-10-30,0.0
2006-10-31,1.1723
2006-11-03,-0.8688
2006-11-09,-0.2924
2006-11-10,0.7038
2006-11-13,-0.6989
2006-11-14,1.173
2006-11-15,-0.2899
2006-11-16,-0.814
2006-11-20,0.8206
2006-11-24,0.0
2006-11-28,-0.8721
2006-12-04,0.6518
2006-12-05,-0.6475
2006-12-06,0.0
2006-12-07,0.0
2006-12-08,0.0
2006-12-11,0.0
2006-12-13,0.0
2006-12-14,0.0
2006-12-18,0.0
2006-12-21,0.8798
2006-12-22,-0.7558
2006-12-26,0.7616
2006-12-27,-0.1163
2006-12-29,0.2941
2007-01-03,0.0
2007-01-04,8.5044
2007-01-05,-0.7568
2007-01-09,-0.5991
2007-01-11,-4.8767
2007-01-12,0.0
2007-01-16,1.3825
2007-01-17,-0.2841
2007-01-18,1.7094
2007-01-24,0.0
2007-01-25,-2.2409
2007-01-26,-0.894
2007-01-29,3.215
2007-01-30,-1.6806999999999999
2007-02-01,2.2222
2007-02-02,0.0
2007-02-06,0.0557
2007-02-07,0.8357
2007-02-09,-1.3812
2007-02-14,0.0
2007-02-15,-1.1204
2007-02-16,-1.4731
2007-02-20,1.4950999999999999
2007-02-21,-1.4163999999999999
2007-02-22,0.5747
2007-02-23,0.1714
2007-02-28,0.7416
2007-03-01,0.3681
2007-03-02,0.7052
2007-03-05,-1.9327999999999999
2007-03-06,0.2571
2007-03-07,-0.5698
2007-03-08,0.8596
2007-03-09,1.4205
2007-03-12,-0.5602
2007-03-13,-2.7606
2007-03-14,-0.0579
2007-03-16,0.2899
2007-03-19,0.0
2007-03-20,2.7168
2007-03-21,0.7316
2007-03-22,-0.2812
2007-03-26,2.1433
2007-03-27,-4.1414
2007-03-28,1.0369
2007-03-29,2.9076
2007-04-02,-2.8802
2007-04-05,-1.0275
2007-04-09,0.0
2007-04-10,-0.2882
2007-04-12,-0.0578
2007-04-18,4.0486
2007-04-19,-2.7237
2007-04-25,0.5714
2007-04-26,0.8523
2007-04-30,0.0
2007-05-03,-2.7606
2007-05-04,-0.0579
2007-05-08,0.0
2007-05-14,0.0
2007-05-16,1.7391
2007-05-21,-0.057
2007-05-22,-1.6534
2007-05-23,0.5797
2007-05-25,-0.5764
2007-05-29,0.0
2007-06-04,1.1594
2007-06-05,0.0
2007-06-07,-1.1461000000000001
2007-06-13,0.0
2007-06-19,0.4638
2007-06-26,3.3701
2007-07-10,-3.5975
2007-07-11,0.0
2007-07-12,0.0
2007-07-13,0.0
2007-07-16,0.0
2007-07-17,-0.2915
2007-07-18,0.5848
2007-07-25,-1.1628
2007-07-26,-0.5882
2007-07-30,0.591
2007-08-02,-1.1169
2007-08-03,-0.1785
2007-08-07,-1.6686999999999999
2007-08-10,1.5152
2007-08-13,-1.4925
2007-08-14,-1.9394
2007-08-16,1.9778
2007-08-17,0.0
2007-08-23,-4.4848
2007-08-24,-1.967
2007-08-28,1.6181
2007-08-29,5.7325
2007-08-31,-6.6265
2007-09-04,6.129
2007-09-05,-2.6748
2007-09-06,-3.123
2007-09-11,-0.0645
2007-09-12,1.8065
2007-09-14,5.4491
2007-09-17,-6.4897
2007-09-18,-0.1928
2007-09-19,-0.1932
2007-09-21,1.4194
2007-09-26,0.641
2007-10-01,-1.9108
2007-10-03,0.0
2007-10-04,0.6494
2007-10-08,1.2903
2007-10-09,-1.2739
2007-10-11,1.0323
2007-10-12,-1.0217
2007-10-22,1.4194
2007-10-25,-1.3359
2007-10-29,-0.0645
2007-10-30,2.8786
2007-10-31,-2.7981
2007-11-06,0.0
2007-11-07,0.0
2007-11-08,0.0
2007-11-09,0.0
2007-11-12,2.9032
2007-11-15,-2.7586
2007-11-16,-0.0645
2007-11-19,9.6774
2007-11-20,-3.2353
2007-11-26,-1.5198
2007-11-27,-4.321
2007-11-30,0.0
2007-12-03,0.0
2007-12-04,0.0
2007-12-05,0.0
2007-12-07,0.0
2007-12-10,0.0
2007-12-11,0.1935
2007-12-13,-0.1924
2007-12-17,-0.9685
2007-12-18,4.2345
2007-12-19,5.9375
2007-12-20,-4.8378
2007-12-21,5.3937
2007-12-26,-7.7059
2007-12-28,0.2579
2008-01-02,0.1286
2008-01-03,8.7982
2008-01-04,-2.5967000000000002
2008-01-07,-5.3333
2008-01-08,4.8656
2008-01-09,-10.2564
2008-01-10,6.9388
2008-01-11,6.4122
2008-01-14,-10.6169
2008-01-17,0.0
2008-01-18,-6.5811
2008-01-22,0.0
2008-01-23,-3.3505
2008-01-24,-6.6667
2008-01-29,0.4762
2008-01-30,-0.4739
2008-01-31,7.619
2008-02-01,1.7699
2008-02-04,-5.6522
2008-02-06,-3.6866
2008-02-08,5.0718
2008-02-11,0.1821
2008-02-12,4.5455
2008-02-13,-8.9565
2008-02-15,-2.1
2008-02-20,7.2182
2008-02-21,0.091
2008-02-22,0.5455
2008-02-26,-6.8716
2008-02-27,13.4951
2008-02-28,-1.1976
2008-03-05,-3.0303
2008-03-10,-1.7846
2008-03-12,-0.0011
2008-03-17,2.7273
2008-03-18,0.0
2008-03-19,-2.6538
2008-03-20,-0.0011
2008-03-24,0.0
2008-03-25,21.0909
2008-03-26,-10.4354
2008-03-27,8.0304
2008-03-28,-12.2848
2008-04-01,15.2542
2008-04-02,0.2312
2008-04-03,-0.3851
2008-04-04,-6.3566
2008-04-07,0.9096
2008-04-08,-0.081
2008-04-09,-9.6872
2008-04-10,9.9081
2008-04-14,-0.9926
2008-04-15,-8.1036
2008-04-16,0.0909
2008-04-18,2.634
2008-04-21,-2.6549
2008-04-24,0.0909
2008-04-28,10.5359
2008-04-29,0.2465
2008-04-30,-3.7705
2008-05-01,1.9590999999999998
2008-05-05,1.6707999999999998
2008-05-06,0.1643
2008-05-07,0.081
2008-05-08,0.001
2008-05-19,-4.5082
2008-05-20,4.8927
2008-05-23,-5.8101
2008-05-30,8.5143
2008-06-03,0.0
2008-06-06,-0.4804
2008-06-17,-11.5044
2008-06-18,0.0
2008-06-23,0.0
2008-06-24,0.0
2008-06-25,1.4545
2008-06-26,0.0
2008-06-27,0.0
2008-07-02,0.0
2008-07-07,-0.4521
2008-07-08,0.0
2008-07-10,0.0
2008-07-11,0.0
2008-07-14,0.0
2008-07-15,0.8174
2008-07-17,0.4516
2008-07-18,-0.0011
2008-07-21,3.0493
2008-07-22,-2.9591
2008-07-25,7.6233
2008-07-28,0.0
2008-07-29,-3.3333
