ticker,AVOA US Equity
2003-06-24,0.0
2003-07-01,-4.0
2003-07-16,4.1667
2003-07-21,5.0
2003-07-25,-4.7619
2003-07-28,-6.0
2003-08-11,3.7234
2003-10-16,2.5641
2003-11-25,-2.45
2003-12-01,2.5115
2004-01-30,16.6181
2004-02-19,2.5
2004-03-17,9.7561
2004-03-19,-5.7778
2004-03-22,1.4151
2004-03-24,0.0
2004-03-25,0.0
2004-03-29,4.186
2004-04-01,-0.6696
2004-04-02,6.7416
2004-04-05,1.0526
2004-04-06,3.125
2004-04-15,0.0
2004-04-21,0.0
2004-04-27,0.0
2004-05-06,1.0101
2004-05-14,-3.0
2004-05-20,-3.0928
2004-05-26,0.0
2004-05-28,0.0
2004-06-01,0.0
2004-06-08,-1.0638
2004-06-09,0.0
2004-06-10,0.0
2004-06-14,0.0
2004-06-21,-1.0753
2004-06-22,0.0
2004-06-23,-4.0
2004-06-24,2.3551
2004-06-25,2.8761
2004-07-01,-1.0753
2004-07-02,0.0
2004-07-06,-2.1739
2004-07-07,0.0
2004-07-15,0.0
2004-07-26,-2.2222
2004-07-28,1.1364
2004-08-02,0.0
2004-08-04,0.0
2004-08-05,-1.1236
2004-08-11,2.2727
2004-08-13,-4.4444
2004-08-16,16.2791
2004-08-17,0.0
2004-08-18,1.0
2004-08-20,2.9703
2004-08-23,-1.5385
2004-08-24,1.5625
2004-08-25,-0.9615
2004-08-26,0.9709
2004-09-01,0.0
2004-09-02,0.3846
2004-09-03,1.5326
2004-09-08,1.8868
2004-09-14,0.0
2004-09-15,0.0
2004-09-16,0.9259
2004-09-17,-0.9174
2004-09-21,0.0
2004-09-27,0.0
2004-09-29,0.0
2004-10-01,2.963
2004-10-04,-0.1799
2004-10-06,0.9009
2004-10-12,-0.8929
2004-10-14,0.0
2004-10-18,0.9009
2004-10-20,0.0
2004-10-21,0.8929
2004-10-25,-0.8142
2004-10-28,-0.0714
2004-11-02,0.8929
2004-11-10,-4.4248
2004-11-15,-0.5185
2004-11-17,0.5212
2004-11-19,0.0
2004-11-24,4.6296
2004-12-01,0.0
2004-12-03,-2.6549
2004-12-09,-1.8182
2004-12-14,2.2222
2004-12-15,0.0
2008-04-24,450.5952
2008-04-28,-20.0
2008-04-29,0.0
2008-05-07,8.1081
2008-05-21,12.5
2008-05-28,-15.5556
2008-06-02,9.8684
2008-06-05,0.0
2008-06-30,6.5868
2008-07-16,-3.3708
2008-07-30,0.0
2008-08-13,-6.9767
2008-08-18,-7.5
2008-08-19,0.0
2008-08-25,-10.8108
2008-09-11,11.9697
2008-09-26,0.1353
2008-10-06,-1.3514
2008-10-08,-2.7397
2008-10-09,2.8169
2008-10-15,9.589
2008-11-11,-36.25
2008-11-14,-5.8824
2008-12-01,4.1667
2008-12-11,20.0
2008-12-15,-25.0
2008-12-16,2.2222
2008-12-17,30.4348
2009-02-06,-19.8473
2009-02-19,0.0
2009-02-27,0.0
2009-03-02,0.0
2009-03-23,-4.7619
2009-03-25,-5.0
2009-03-31,10.526299999999999
2009-04-09,0.0
2009-04-15,0.0
2009-04-16,-4.7619
2009-04-20,5.0
2009-04-28,0.0
2009-04-29,0.0
2009-05-05,4.7619
2009-05-07,-4.5455
2009-05-08,4.7619
2009-05-29,0.0
2009-06-02,13.6364
2009-06-16,-4.92
2009-06-24,1.8090000000000002
2009-07-01,1.2397
2009-07-28,-6.1224
2009-09-01,23.913
2009-09-04,-15.7895
2009-10-14,-3.9167
2009-10-20,4.0763
2009-10-21,-3.9167
2009-10-23,0.3903
2009-10-26,0.0
2009-11-03,-4.5356
2009-11-04,-0.2262
2009-11-18,0.0
2009-11-30,0.0
2010-01-20,-0.4854
2010-01-29,0.0
2010-03-17,2.439
2010-03-30,-9.5238
2010-05-13,5.3158
2010-05-28,-0.2999
2010-06-04,0.0
2010-07-14,-3.7594
2010-07-15,4.1667
2010-08-09,-3.7
2010-09-20,-0.0519
2010-11-18,3.3766
2010-11-19,15.5779
2011-02-03,6.2802
2011-03-14,0.0455
2011-03-15,-2.09
2011-03-18,0.2784
2011-03-30,0.1851
2011-04-11,6.2356
2011-04-18,-4.1304
2011-04-19,-0.4535
2011-05-02,13.8948
2011-05-04,0.0
2011-07-11,-7.9996
2011-07-13,0.0
2011-07-20,-4.3478
2011-07-21,0.0
2011-09-27,-4.5455
2011-10-05,-4.2857
2011-10-28,-2.9851
2011-11-21,-5.1282
2011-12-08,-5.4054
2011-12-09,-0.0006
2011-12-12,0.0006
2011-12-13,0.0
2011-12-14,-0.0006
2011-12-19,-3.1994
2011-12-21,3.3058
2011-12-23,-1.4285999999999999
2011-12-28,-1.4493
2011-12-29,-0.2941
2012-01-10,-0.9288
2012-01-30,21.875
2012-01-31,-0.3077
2012-02-17,-9.9794
2012-02-21,-14.2857
2012-02-22,0.0
2012-02-23,0.0
2012-02-28,-6.6667
2012-02-29,-6.2857
2012-03-01,2.8963
2012-03-08,2.5185
2012-03-27,-0.6503
2012-04-03,0.0
2012-04-18,1.4545
2012-05-04,0.3584
2012-05-09,-7.1429
2012-05-11,0.0
2012-05-15,0.0
2012-05-22,0.0769
2012-06-12,0.0
2012-06-29,15.2959
2012-07-03,0.0
2012-07-05,0.0
2012-07-12,-10.0
2012-07-17,0.0
2012-08-14,0.0
2012-08-30,0.0
2012-08-31,0.0
2012-10-08,2.2222
2012-10-12,-1.8115999999999999
2012-10-16,7.0111
2012-12-04,3.4483
2012-12-14,-10.0
2012-12-17,-2.2222
2012-12-18,5.9848
2012-12-31,-12.0793
2013-01-02,9.6739
2013-01-03,2.9652
2013-01-11,5.4774
2013-01-23,1.6842000000000001
2013-01-30,2.7598000000000003
2013-02-01,0.0007
2013-02-05,4.0289
2013-02-07,6.4558
2013-02-08,2.9715
2013-02-19,0.1184
2013-02-28,2.9412000000000003
2013-03-21,-4.2857
2013-04-05,1.4925
2013-05-14,-5.8824
2013-05-15,1.5625
2013-05-16,4.6154
2013-05-22,-3.6471
2013-06-12,0.0
2013-06-17,3.9072
2013-07-16,-11.8684
2013-08-05,13.332699999999999
2013-08-14,-11.7642
2013-08-16,0.0
2013-08-26,6.6667
2013-08-30,3.125
2013-09-04,-3.0303
2013-09-09,-5.6244
2013-09-10,4.9662
2013-09-11,-4.1009
2013-09-16,1.9737
2013-09-30,0.0
2013-10-01,9.6774
2013-10-31,-4.4082
2013-11-19,0.304
2013-11-20,0.0
2013-11-21,0.6135
2013-11-22,6.7073
2013-11-27,0.0
2013-12-05,-1.4285999999999999
2013-12-20,-0.8696
2013-12-23,0.8772
2013-12-24,0.2899
2013-12-31,2.6012
2014-01-14,-0.5831
2014-02-14,2.6393
2014-02-19,1.4285999999999999
2014-02-26,4.2254
2014-03-03,-4.0541
2014-03-06,6.9296
2014-03-19,0.0
2014-04-01,1.1064
2014-04-16,-1.5112
2014-04-21,-4.7619
2014-04-24,-11.1111
2014-05-02,9.375
2014-05-05,0.0
2014-05-12,2.8571
2014-06-10,0.1667
2014-06-16,4.548
2014-06-17,0.7958
2014-06-30,-5.0
2014-07-03,0.0
2014-07-17,0.0
2014-07-18,-5.5402000000000005
2014-07-21,5.5718
2014-07-22,-0.5556
2014-07-28,0.5022
2014-08-05,0.0561
2014-08-07,-4.3333
2014-08-14,0.1742
2014-08-15,4.3472
2014-08-29,0.0006
2014-09-02,0.0
2014-09-03,0.0
2014-09-08,8.0556
2014-09-10,0.5141
2014-09-11,1.2788
2014-09-12,1.0096
2014-09-15,4.9005
2014-09-16,0.0953
2014-09-24,0.0
2014-10-01,0.0
2014-10-03,-7.1429
2014-10-07,12.8205
2014-10-14,0.0
2014-10-15,5.6818
2014-10-21,-1.0753
2014-11-06,-23.913
2014-11-07,20.0
2014-11-13,0.0
2014-11-14,3.5714
2014-11-17,0.0
2014-11-18,0.0
2014-12-09,-26.2064
2014-12-11,12.1488
2014-12-15,0.0
2014-12-16,0.0
2014-12-17,0.0
2014-12-18,20.8333
2014-12-19,0.0
2014-12-22,27.8156
2014-12-29,0.7198
2014-12-31,0.0
2015-01-05,0.0
2015-01-07,0.8929
2015-01-08,0.0
2015-01-09,0.0
2015-01-16,0.0
2015-01-20,0.0
2015-01-27,-8.9286
2015-02-27,-24.5098
2015-04-01,34.9605
2015-05-04,-26.8665
2015-05-22,10.526299999999999
2015-05-26,9.5233
2015-05-29,4.3483
2015-06-01,0.0
2015-06-02,-8.3333
2015-06-04,-13.2727
2015-06-05,31.0273
2015-07-02,-22.9964
2015-07-13,0.2551
2015-07-22,0.0052
2015-07-23,0.0
2015-07-28,0.0
2015-07-29,0.0
2015-08-03,-0.0052
2015-08-04,0.0
2015-08-21,-4.142
2015-08-24,-12.9758
2015-08-26,-2.795
2015-09-04,2.2364
2015-09-09,0.0
2015-09-11,0.0
2015-09-16,18.75
2015-09-18,5.2632
2015-09-22,0.0
2015-09-23,0.0
2015-09-29,0.0
2015-10-26,-5.0
2015-11-13,-15.7895
2015-11-20,-4.375
2015-11-23,0.0
2015-11-27,14.0523
2015-12-02,-2.5788
2015-12-04,-7.3529
2015-12-10,-10.3492
2015-12-11,-0.0708
2015-12-15,0.0
2015-12-28,-0.0709
2015-12-29,-4.1844
2015-12-31,0.0
2016-01-06,7.3279
2016-01-07,0.4138
2016-01-12,-0.4138
2016-01-26,-3.0471
2016-02-03,0.0
2016-02-11,10.7143
2016-02-12,6.4516
2016-02-17,-13.6364
2016-02-18,-1.7544
2016-02-23,-0.7143
2016-02-24,-0.2878
2016-02-25,1.0101
2016-03-02,0.0
2016-03-09,-1.7856999999999998
2016-03-11,-0.8
2016-03-14,-1.7595
2016-03-15,-1.791
2016-03-17,2.5836
2016-03-18,0.7407
2016-03-30,6.6176
2016-03-31,1.7241
2016-04-06,18.3051
2016-04-19,-2.8653
2016-04-21,14.7493
2016-06-17,-10.0257
2016-07-22,-21.4286
2016-08-09,-3.2727
2016-09-08,9.0226
2016-10-18,3.4483
2016-10-27,0.0
2016-12-01,-3.3333
2016-12-16,-11.031
2016-12-19,0.0
2016-12-23,-3.1007
2016-12-29,0.0
2016-12-30,-5.2798
2017-01-10,0.5025
2017-01-19,5.042
2017-01-26,0.0
2017-02-24,-3.2
2017-02-28,-2.1446
2017-03-03,2.1916
2017-03-07,2.0661
2017-03-13,-4.1255
2017-03-14,-10.4768
2017-03-17,0.0
2017-03-22,-4.717
2017-03-29,0.0
2017-04-04,0.297
2017-04-06,8.5884
2017-05-01,-13.0909
2017-05-05,0.0
2017-05-23,1.9874
2017-06-06,0.5128
2017-06-07,-0.5102
2017-06-13,-1.9487
2017-06-14,0.0
2017-06-20,0.0
2017-06-30,4.6025
2017-07-18,0.0
2017-07-20,-1.0
2017-07-21,-0.5051
2017-07-27,-1.0152
2017-08-11,0.0
2017-08-28,-4.6154
2017-08-29,0.0
2017-09-05,0.5376
2017-09-11,-1.6042999999999998
2017-09-13,-1.6315
2017-09-15,-0.5514
2017-09-22,-2.7778
2017-09-27,-2.8571
2017-09-28,-1.7647
2017-09-29,-4.0719
2017-10-04,0.4994
2017-10-05,0.0
2017-10-11,-3.7267
2017-10-13,0.0
2017-10-17,-0.6452
2017-10-19,-2.5974
2017-10-24,-3.2
2017-10-27,2.6170999999999998
2017-11-06,0.6711
2017-11-17,0.1333
2017-11-21,-2.9294000000000002
2017-11-27,0.0
2017-11-28,-1.7833
2017-11-29,2.6536
2017-12-04,-1.3605
2017-12-12,-1.1034
2017-12-20,-2.2315
2017-12-21,2.7104
2017-12-27,0.6944
2017-12-28,-2.069
2018-01-02,-2.6761
2018-01-03,2.7496
2018-01-04,0.0
2018-01-05,0.0
2018-01-08,-2.6761
2018-01-09,-1.5918999999999999
2018-01-10,0.0
2018-01-11,0.0
2018-01-12,-0.5882
2018-01-16,0.5917
2018-01-30,0.1471
2018-02-15,6.4596
2018-02-16,0.0014
2018-02-22,-3.4483
2018-02-23,3.5571
2018-03-05,-0.4001
2018-03-12,-3.6010999999999997
2018-03-15,0.1437
2018-03-21,-0.1435
2018-03-22,-2.2989
2018-03-26,4.4118
2018-04-17,-0.5648
2018-04-26,0.0014
2018-05-07,-3.6756
2018-05-11,-0.7426
2018-05-17,6.0741
2018-05-18,0.838
2018-05-23,0.4155
2018-05-29,-6.2069
2018-06-06,6.6176
2018-06-07,2.069
2018-06-08,8.1081
2018-06-15,0.0
2018-06-19,0.0
2018-07-12,15.625
2018-07-16,-7.5676
2018-07-27,5.1462
2018-08-03,8.8821
2018-08-16,9.8228
2018-09-28,-11.6279
2018-10-03,0.0
2018-11-02,15.6842
2018-12-24,-0.8189
2019-01-08,12.3853
2019-01-11,-11.0204
2019-01-16,1.8349
2019-01-29,-1.6216
2019-02-05,-8.4249
2019-02-11,0.0
2019-02-14,0.0
2019-03-19,-4.0
2019-03-21,0.1042
2019-03-28,4.0583
2019-04-01,-2.0
2019-04-03,2.0408
2019-04-09,0.0
2019-04-30,0.1
2019-05-14,-3.8961
2019-05-17,-6.237
2019-07-15,3.6585
2019-07-19,1.4973
2019-07-24,2.8451
2019-08-02,0.0
2019-08-12,-0.1025
2019-08-14,0.0
2019-08-27,0.0
2019-09-04,0.0
2019-09-16,-3.999
2019-09-19,0.0011
2019-09-25,0.0
2019-09-27,-2.672
2019-10-15,2.304
2019-10-25,-0.7511
2019-10-28,0.0
2019-10-29,3.7838000000000003
2019-11-05,3.2
2019-11-06,-0.0727
2019-11-15,-2.9293
2019-12-02,-3.641
2019-12-20,0.0529
2019-12-24,0.3788
2019-12-30,0.0
2020-02-18,1.0742
2020-02-20,0.0
2020-02-25,-14.8936
2020-03-02,22.5
2020-03-09,-10.7143
2020-03-10,0.0
2020-03-13,-1.7143000000000002
2020-04-09,-6.9767
2020-04-13,12.375
2020-04-14,5.1058
2020-04-15,-36.496
2020-04-16,33.3222
2020-04-20,-10.0
2020-04-22,52.7778
2020-04-23,-27.2727
2020-04-27,-15.625
2020-05-01,48.1481
2020-06-01,-2.5
2020-06-02,-28.0
2020-06-19,1.4245
2020-06-30,0.0
2020-07-08,0.4213
2020-07-20,0.6993
2020-07-21,0.0
