ticker,CADE US Equity
2017-09-01,-0.048
2017-09-05,0.288
2017-09-06,1.2446
2017-09-07,-1.8913
2017-09-08,-1.0602
2017-09-11,2.1919
2017-09-12,4.2898
2017-09-13,1.9653
2017-09-14,-1.7481
2017-09-15,-2.5091
2017-09-18,2.9949
2017-09-19,0.6361
2017-09-20,0.4966
2017-09-21,-0.2246
2017-09-22,-0.09
2017-09-25,-1.3519999999999999
2017-09-26,0.868
2017-09-27,2.4004
2017-09-28,0.8846
2017-09-29,0.4822
2017-10-02,-0.2182
2017-10-03,0.3061
2017-10-04,-2.4412
2017-10-05,0.6256
2017-10-06,0.5773
2017-10-09,-0.7064
2017-10-10,1.5118
2017-10-11,0.0876
2017-10-12,-0.6565
2017-10-13,-0.4846
2017-10-16,0.6197
2017-10-17,-0.4839
2017-10-18,0.0
2017-10-19,0.8842
2017-10-20,-0.3067
2017-10-23,-0.7912
2017-10-24,0.1772
2017-10-25,1.7691
2017-10-26,2.086
2017-10-27,3.1503
2017-10-30,-0.4953
2017-10-31,1.0369
2017-11-01,0.6568
2017-11-02,2.3246
2017-11-03,0.5978
2017-11-06,0.8716
2017-11-07,-5.0668
2017-11-08,-4.8407
2017-11-09,-3.7391
2017-11-10,-0.4065
2017-11-13,1.5873
2017-11-14,0.2679
2017-11-15,-0.0445
2017-11-16,0.0891
2017-11-17,1.0236
2017-11-20,3.348
2017-11-21,1.4066
2017-11-22,0.6305
2017-11-24,0.3759
2017-11-27,-0.9155
2017-11-28,2.5199
2017-11-29,1.8845
2017-11-30,-1.8898000000000001
2017-12-01,2.459
2017-12-04,1.08
2017-12-05,-1.7808000000000002
2017-12-06,-0.3626
2017-12-07,2.3453
2017-12-08,-0.1185
2017-12-11,-1.7405
2017-12-12,-0.1208
2017-12-13,-0.0806
2017-12-14,0.8068
2017-12-15,2.6411
2017-12-18,3.3528000000000002
2017-12-19,0.3018
2017-12-20,1.0154
2017-12-21,-0.5585
2017-12-22,0.936
2017-12-26,-0.7418
2017-12-27,-0.299
2017-12-28,1.7241
2017-12-29,-0.0737
2018-01-02,-0.4056
2018-01-03,0.9626
2018-01-04,0.8801
2018-01-05,-0.2181
2018-01-08,-0.9472
2018-01-09,1.655
2018-01-10,0.2533
2018-01-11,1.9487999999999999
2018-01-12,-0.2832
2018-01-16,-1.0295
2018-01-17,1.5065
2018-01-18,-0.8127
2018-01-19,2.3513
2018-01-22,-1.1486
2018-01-23,-0.3873
2018-01-24,-0.0353
2018-01-25,0.6719
2018-01-26,-0.562
2018-01-29,0.0353
2018-01-30,-0.5297
2018-01-31,-0.6745
2018-02-01,0.5361
2018-02-02,-5.6523
2018-02-05,0.1507
2018-02-06,0.6396
2018-02-07,0.785
2018-02-08,-6.1944
2018-02-09,4.1518
2018-02-12,2.8853
2018-02-13,0.9225
2018-02-14,2.34
2018-02-15,0.0357
2018-02-16,0.3214
2018-02-20,-1.6376
2018-02-21,3.8364000000000003
2018-02-22,-1.8473000000000002
2018-02-23,0.1065
2018-02-26,0.1064
2018-02-27,-1.2403
2018-02-28,-1.1661
2018-03-01,-0.0729
2018-03-02,1.6058
2018-03-05,1.9037
2018-03-06,2.3969
2018-03-07,-0.241
2018-03-08,-0.4141
2018-03-09,1.1781
2018-03-12,-1.5068000000000001
2018-03-13,0.3825
2018-03-14,-0.866
2018-03-15,-0.8386
2018-03-16,0.599
2018-03-19,-0.7706
2018-03-20,-1.7296
2018-03-21,0.7184
2018-03-22,-2.4608
2018-03-23,-1.9744000000000002
2018-03-26,3.0586
2018-03-27,-3.3659
2018-03-28,1.4232
2018-03-29,0.5539
2018-04-02,-2.6809
2018-04-03,2.3774
2018-04-04,-0.1106
2018-04-05,0.4797
2018-04-06,-1.8362
2018-04-09,0.636
2018-04-10,2.0446
2018-04-11,0.3643
2018-04-12,1.8149
2018-04-13,-1.1408
2018-04-16,1.6228
2018-04-17,-0.7097
2018-04-18,-2.1444
2018-04-19,1.8262
2018-04-20,1.2912
2018-04-23,1.3102
2018-04-24,1.1884000000000001
2018-04-25,-0.5181
2018-04-26,1.9097
2018-04-27,1.7036
2018-04-30,-2.0771
2018-05-01,2.2237
2018-05-02,-0.4685
2018-05-03,-2.6227
2018-05-04,2.1409
2018-05-07,0.1014
2018-05-08,0.9456
2018-05-09,0.7695
2018-05-10,-0.1992
2018-05-11,0.5655
2018-05-14,-3.0764
2018-05-15,0.2389
2018-05-16,0.034
2018-05-17,-0.2042
2018-05-18,-0.8868
2018-05-21,-0.0344
2018-05-22,0.3098
2018-05-23,1.0638
2018-05-24,0.8489
2018-05-25,1.1448
2018-05-29,-2.7963
2018-05-30,-0.2055
2018-05-31,0.6692
2018-06-01,0.4793
2018-06-04,1.7036
2018-06-05,-0.067
2018-06-06,0.8046
2018-06-07,0.9312
2018-06-08,2.9325
2018-06-11,-2.8489
2018-06-12,-0.6919
2018-06-13,0.0
2018-06-14,-0.8958
2018-06-15,0.4352
2018-06-18,0.1667
2018-06-19,0.5324
2018-06-20,0.2317
2018-06-21,-0.5945
2018-06-22,-0.1661
2018-06-25,-1.8303
2018-06-26,0.2034
2018-06-27,-3.0447
2018-06-28,0.0698
2018-06-29,0.6625
2018-07-02,-0.4157
2018-07-03,-0.2783
2018-07-05,0.2093
2018-07-06,0.3133
2018-07-09,2.6718
2018-07-10,-0.5069
2018-07-11,-0.9171
2018-07-12,-0.8228
2018-07-13,-0.8987
2018-07-16,1.3952
2018-07-17,0.516
2018-07-18,1.3689
2018-07-19,-0.2701
2018-07-20,0.0677
2018-07-23,-2.8417
2018-07-24,-1.0446
2018-07-25,-0.3519
2018-07-26,-0.459
2018-07-27,-1.0642
2018-07-30,-0.4303
2018-07-31,-1.9445000000000001
2018-08-01,0.9181
2018-08-02,1.7467000000000001
2018-08-03,-1.1087
2018-08-06,-1.085
2018-08-07,1.1335
2018-08-08,1.5546
2018-08-09,0.4984
2018-08-10,-0.7793
2018-08-13,-0.4641
2018-08-14,0.6815
2018-08-15,-2.2800000000000002
2018-08-16,2.2603
2018-08-17,1.4617
2018-08-20,-0.7379
2018-08-21,1.6282999999999999
2018-08-22,0.4876
2018-08-23,-0.3466
2018-08-24,-1.113
2018-08-27,-0.1055
2018-08-28,-0.5986
2018-08-29,-1.0627
2018-08-30,0.5013
2018-08-31,1.1756
2018-09-04,0.7434
2018-09-05,-1.3352
2018-09-06,0.1781
2018-09-07,0.0711
2018-09-10,-0.9947
2018-09-11,-0.6459
2018-09-12,-2.4196
2018-09-13,0.148
2018-09-14,0.9239
2018-09-17,-0.952
2018-09-18,-1.0721
2018-09-19,0.2616
2018-09-20,3.1308
2018-09-21,-1.5901999999999998
2018-09-24,-2.534
2018-09-25,-0.0754
2018-09-26,-1.5836999999999999
2018-09-27,0.1916
2018-09-28,-0.1147
2018-10-01,-0.4594
2018-10-02,-1.4615
2018-10-03,2.5371
2018-10-04,-0.1142
2018-10-05,-1.8674
2018-10-08,0.6214
2018-10-09,-1.621
2018-10-10,-2.4716
2018-10-11,-1.8101
2018-10-12,-2.8677
2018-10-15,1.7713999999999999
2018-10-16,-0.4559
2018-10-17,-0.1249
2018-10-18,-4.6269
2018-10-19,-4.021
2018-10-22,-1.6393
2018-10-23,0.787
2018-10-24,-6.2931
2018-10-25,3.1863
2018-10-26,1.0451
2018-10-29,1.3634
2018-10-30,1.0204
2018-10-31,1.2856
2018-11-01,0.0
2018-11-02,-2.7199
2018-11-05,0.1398
2018-11-06,2.8385
2018-11-07,-1.8552
2018-11-08,1.1987
2018-11-09,0.4556
2018-11-12,-1.4966
2018-11-13,-2.302
2018-11-14,-1.5551
2018-11-15,1.7711999999999999
2018-11-16,-0.4233
2018-11-19,-1.8895
2018-11-20,-0.5778
2018-11-21,-1.2107
2018-11-23,-0.3431
2018-11-26,2.5086
2018-11-27,-1.8714
2018-11-28,1.5648
2018-11-29,-1.3961999999999999
2018-11-30,0.8789
2018-12-03,1.3652
2018-12-04,-5.291
2018-12-06,-0.5079
2018-12-07,0.3063
2018-12-10,-1.1196
2018-12-11,-0.4632
2018-12-12,2.1717
2018-12-13,-2.9858000000000002
2018-12-14,-1.7214
2018-12-17,-3.3970000000000002
2018-12-18,-1.2088
2018-12-19,-2.614
2018-12-20,1.6562000000000001
2018-12-21,-3.3708
2018-12-24,-5.2907
2018-12-26,5.8318
2018-12-27,-1.3921000000000001
2018-12-28,-0.7647
2018-12-31,-0.5335
2019-01-02,0.4172
2019-01-03,-2.6113
2019-01-04,2.6813000000000002
2019-01-07,0.0593
2019-01-08,1.7793999999999999
2019-01-09,0.8159
2019-01-10,0.4046
2019-01-11,0.2879
2019-01-14,0.8611
2019-01-15,0.1138
2019-01-16,4.7754
2019-01-17,-1.0852
2019-01-18,3.8947000000000003
2019-01-22,-1.4784
2019-01-23,0.1608
2019-01-24,-1.4445999999999999
2019-01-25,2.3344
2019-01-28,1.4854
2019-01-29,-1.2023
2019-01-30,1.3228
2019-01-31,-2.0888
2019-02-01,1.12
2019-02-04,1.5823
2019-02-05,-0.1558
2019-02-06,0.988
2019-02-07,1.7508
2019-02-08,-2.4798
2019-02-11,0.8303
2019-02-12,1.8013
2019-02-13,1.1628
2019-02-14,-1.2993999999999999
2019-02-15,2.5823
2019-02-19,-0.4442
2019-02-20,-0.1983
2019-02-21,-0.6458
2019-02-22,0.35
2019-02-25,0.4983
2019-02-26,-1.6857
2019-02-27,1.1094
2019-02-28,0.5736
2019-03-01,0.8504
2019-03-04,-0.6448
2019-03-05,0.3495
2019-03-06,-2.2886
2019-03-07,-1.9857
2019-03-08,0.5195
2019-03-11,1.447
2019-03-12,0.3566
2019-03-13,1.1675
2019-03-14,-1.0537
2019-03-15,0.0507
2019-03-18,2.5849
2019-03-19,0.0988
2019-03-20,-4.2448
2019-03-21,-1.701
2019-03-22,-6.817
2019-03-25,0.619
2019-03-26,2.7405
2019-03-27,-0.4355
2019-03-28,1.8043
2019-03-29,-0.3759
2019-04-01,4.0431
2019-04-02,-0.829
2019-04-03,1.8809
2019-04-04,3.5897
2019-04-05,1.0396
2019-04-08,-1.1759
2019-04-09,-1.6360999999999999
2019-04-10,-0.1008
2019-04-11,1.3118
2019-04-12,2.8884
2019-04-15,-2.0329
2019-04-16,2.3715
2019-04-17,1.2548
2019-04-18,-2.3832
2019-04-22,-1.1719
2019-04-23,3.7055
2019-04-24,0.2859
2019-04-25,-0.4276
2019-04-26,2.0992
2019-04-29,4.9065
2019-04-30,1.3363
2019-05-01,-1.5824
2019-05-02,0.6253
2019-05-03,2.3524
2019-05-06,-0.6071
2019-05-07,-1.9634
2019-05-08,-1.5575999999999999
2019-05-09,-0.6329
2019-05-10,0.1365
2019-05-13,-5.7701
2019-05-14,2.6037
2019-05-15,-0.7989
2019-05-16,0.9
2019-05-17,-2.3474
2019-05-20,0.4327
2019-05-21,0.7659
2019-05-22,-2.2803
2019-05-23,-2.1390000000000002
2019-05-24,0.9935
2019-05-28,-2.5578
2019-05-29,0.2019
2019-05-30,-1.738
2019-05-31,-4.2938
2019-06-03,2.2162
2019-06-04,4.0719
2019-06-05,0.4065
2019-06-06,-1.5182
2019-06-07,-0.3597
2019-06-10,0.7736
2019-06-11,0.5629
2019-06-12,0.1018
2019-06-13,1.0676
2019-06-14,0.2012
2019-06-17,0.0
2019-06-18,2.0582
2019-06-19,0.4427
2019-06-20,0.8325
2019-06-21,-0.1457
2019-06-24,-1.9455
2019-06-25,-1.2401
2019-06-26,0.6027
2019-06-27,2.5462
2019-06-28,1.2658
2019-07-01,-0.3846
2019-07-02,-3.4749
2019-07-03,-0.55
2019-07-05,2.2624
2019-07-08,-0.9341
2019-07-09,-0.0496
2019-07-10,-0.4965
2019-07-11,0.499
2019-07-12,0.2979
2019-07-15,-2.7723
2019-07-16,-1.0183
2019-07-17,-2.3663
2019-07-18,0.1581
2019-07-19,3.1562
2019-07-22,-19.1229
2019-07-23,2.1438
2019-07-24,2.716
2019-07-25,-0.4207
2019-07-26,2.4744
2019-07-29,0.0
2019-07-30,1.2955999999999999
2019-07-31,-0.3488
2019-08-01,-6.7095
2019-08-02,0.3127
2019-08-05,-3.9276999999999997
2019-08-06,1.0383
2019-08-07,-1.7983
2019-08-08,3.2701000000000002
2019-08-09,-1.9633
2019-08-12,-1.1628
2019-08-13,1.1111
2019-08-14,-2.8442
2019-08-15,-0.5988
2019-08-16,3.2798
2019-08-19,1.1666
2019-08-20,-0.3203
2019-08-21,1.1568
2019-08-22,-0.1906
2019-08-23,-4.0738
2019-08-26,1.5926
2019-08-27,-3.2005
2019-08-28,2.3617
2019-08-29,2.5379
2019-08-30,-0.065
2019-09-03,-3.188
2019-09-04,1.2769
2019-09-05,4.5786
2019-09-06,-0.7614
2019-09-09,8.8235
2019-09-10,1.5276
2019-09-11,2.0255
2019-09-12,0.6807
2019-09-13,0.5634
2019-09-16,2.0728
2019-09-17,-3.1284
2019-09-18,1.6431
2019-09-19,-1.505
2019-09-20,0.4527
2019-09-23,-0.0563
2019-09-24,-2.0857
2019-09-25,3.3967
2019-09-26,-2.1715
2019-09-27,0.9106
2019-09-30,-1.0716
2019-10-01,-2.1095
2019-10-02,-0.2912
2019-10-03,-0.8762
2019-10-04,0.7661
2019-10-07,-1.2865
2019-10-08,-4.0877
2019-10-09,-0.1235
2019-10-10,1.0513
2019-10-11,2.5092
2019-10-14,1.5522
2019-10-15,2.4691
2019-10-16,0.1721
2019-10-17,0.5727
2019-10-18,0.9681
2019-10-21,-0.1128
2019-10-22,1.4681
2019-10-23,-12.4096
2019-10-24,-2.6684
2019-10-25,2.8068
2019-10-28,-0.381
2019-10-29,-1.0198
2019-10-30,1.159
2019-10-31,-2.1006
2019-11-01,0.9103
2019-11-04,4.5103
2019-11-05,1.6646
2019-11-06,-1.0309
2019-11-07,1.5931
2019-11-08,-1.2666
2019-11-11,0.1833
2019-11-12,0.4878
2019-11-13,-0.6675
2019-11-14,-0.7941
2019-11-15,1.3547
2019-11-18,-0.1215
2019-11-19,-0.8516
2019-11-20,-1.7791000000000001
2019-11-21,1.1868
2019-11-22,0.9877
2019-11-25,0.9169
2019-11-26,-1.3325
2019-11-27,1.9950999999999999
2019-11-29,0.4258
2019-12-02,-2.4833
2019-12-03,-0.8696
2019-12-04,3.0702
2019-12-05,-0.4255
2019-12-06,1.4652
2019-12-09,-0.2407
2019-12-10,0.6031
2019-12-11,-1.4988000000000001
2019-12-12,3.2258
2019-12-13,0.2358
2019-12-16,0.6471
2019-12-17,1.9870999999999999
2019-12-18,0.1719
2019-12-19,0.8581
2019-12-20,0.5105
2019-12-23,0.8465
2019-12-24,0.8394
2019-12-26,0.0555
2019-12-27,-0.5546
2019-12-30,0.1673
2019-12-31,0.9465
2020-01-02,0.0552
2020-01-03,-0.5513
2020-01-06,-0.3326
2020-01-07,-0.2225
2020-01-08,1.0033
2020-01-09,-0.9934
2020-01-10,-1.9508999999999999
2020-01-13,0.6822
2020-01-14,-0.6211
2020-01-15,-0.5114
2020-01-16,2.1702
2020-01-17,0.559
2020-01-21,-2.1123
2020-01-22,0.2271
2020-01-23,-7.4221
2020-01-24,2.2032
2020-01-27,-5.0299
2020-01-28,0.7566
2020-01-29,0.1877
2020-01-30,0.5621
2020-01-31,-2.9193
2020-02-03,1.5354999999999999
2020-02-04,-0.3151
2020-02-05,3.7927
2020-02-06,-0.9744
2020-02-07,0.369
2020-02-10,-0.3064
2020-02-11,1.4751
2020-02-12,1.3325
2020-02-13,0.0598
2020-02-14,-0.0896
2020-02-18,-1.8127
2020-02-19,3.6308
2020-02-20,1.1283
2020-02-21,-2.2314
2020-02-24,-3.7237
2020-02-25,-3.743
2020-02-26,-2.9164
2020-02-27,-3.7382999999999997
2020-02-28,-2.0804
2020-03-02,3.187
2020-03-03,-6.7261
2020-03-04,3.3113
2020-03-05,-7.1225
2020-03-06,-7.5153
2020-03-09,-30.8458
2020-03-10,16.6667
2020-03-11,-9.8664
2020-03-12,-9.008
2020-03-13,13.4085
2020-03-16,-16.1326
2020-03-17,0.527
2020-03-18,-26.8676
2020-03-19,5.7348
2020-03-20,-7.2881
2020-03-23,-6.5814
2020-03-24,11.1546
2020-03-25,9.507
2020-03-26,10.7717
2020-03-27,2.0319
2020-03-30,-4.9787
2020-03-31,-1.9461
2020-04-01,-9.313
2020-04-02,-4.5455
2020-04-03,-15.873
2020-04-06,1.8868
2020-04-07,7.2016
2020-04-08,12.475999999999999
2020-04-09,12.628
2020-04-13,-3.1818
2020-04-14,-4.5383
2020-04-15,-15.7377
2020-04-16,-3.5019
2020-04-17,10.2823
2020-04-20,-3.8391
2020-04-21,-0.3802
2020-04-22,-5.916
2020-04-23,6.6937
2020-04-24,2.4715
2020-04-27,11.3173
2020-04-28,8.6667
2020-04-29,9.0491
2020-04-30,-6.8917
2020-05-01,-8.9124
2020-05-04,2.8192
2020-05-05,0.6452
2020-05-06,-8.0128
2020-05-07,6.6202
2020-05-08,7.9077
2020-05-11,-7.0229
2020-05-12,-3.9409
2020-05-13,-6.8376
2020-05-14,6.422
2020-05-15,-0.8621
2020-05-18,18.2609
2020-05-19,-2.0588
2020-05-20,7.2072
2020-05-21,0.0
2020-05-22,-4.2017
2020-05-26,13.8889
2020-05-27,11.0398
2020-05-28,-1.9653
2020-05-29,-4.8349
2020-06-01,0.9913
2020-06-02,2.8221
2020-06-03,7.5179
2020-06-04,1.5537999999999998
2020-06-05,7.7596
2020-06-08,8.7221
2020-06-09,-5.0373
2020-06-10,-9.6267
2020-06-11,-12.0652
2020-06-12,8.2818
2020-06-15,-0.9132
2020-06-16,4.3779
2020-06-17,2.4283
2020-06-18,-0.3233
2020-06-19,0.1081
2020-06-22,0.7559
2020-06-23,-2.8939
2020-06-24,-9.2715
2020-06-25,4.0146
2020-06-26,-7.6023
2020-06-29,8.3544
2020-06-30,3.5047
2020-07-01,-7.7878
2020-07-02,0.8568
2020-07-06,2.4272
2020-07-07,-4.1469
2020-07-08,-2.1014
2020-07-09,-4.798
2020-07-10,5.8355
2020-07-13,0.0
2020-07-14,-3.5088
2020-07-15,11.039
2020-07-16,-1.5205
2020-07-17,-6.5321
2020-07-20,-4.1931
2020-07-21,10.6101
2020-07-22,-2.518
2020-07-23,2.952
2020-07-24,-0.3584
2020-07-27,-3.5971
2020-07-28,0.1244
2020-07-29,5.2174
2020-07-30,-5.3129
2020-07-31,-2.0075
