ticker,ECOS US Equity
2006-02-15,-3.7855
2006-02-16,-1.6393
2006-02-17,-3.3333
2006-02-21,7.2414
2006-02-22,1.2862
2006-02-23,-0.6349
2006-02-24,1.5974
2006-02-27,-0.3145
2006-02-28,0.3155
2006-03-01,0.6289
2006-03-02,0.3125
2006-03-03,-9.3458
2006-03-06,3.0928
2006-03-07,0.0
2006-03-08,2.3333
2006-03-09,2.6059
2006-03-10,-4.7619
2006-03-13,0.3333
2006-03-14,-0.3322
2006-03-15,-5.0
2006-03-16,5.2632
2006-03-17,-4.6667
2006-03-20,-3.4965
2006-03-21,-1.4493
2006-03-22,5.5147
2006-03-23,0.0
2006-03-24,0.0
2006-03-27,1.0453
2006-03-28,0.0
2006-03-29,-5.1724
2006-03-30,0.0
2006-03-31,-3.6364
2006-04-03,-0.3774
2006-04-04,-0.3788
2006-04-05,1.9011
2006-04-06,6.3433
2006-04-07,7.0175
2006-04-10,-0.9836
2006-04-11,2.4834
2006-04-12,8.2391
2006-04-13,2.9851
2006-04-17,-5.7971
2006-04-18,-1.2308
2006-04-19,-1.8692
2006-04-20,0.3175
2006-04-21,1.5823
2006-04-24,1.8692
2006-04-25,-0.6116
2006-04-26,2.1538
2006-04-27,-1.506
2006-04-28,-1.5291000000000001
2006-05-01,-5.2795
2006-05-02,6.5574
2006-05-03,-4.0
2006-05-04,2.5641
2006-05-05,0.3125
2006-05-08,2.8037
2006-05-09,2.1212
2006-05-10,1.4837
2006-05-11,2.3392
2006-05-12,-7.1429
2006-05-15,-6.4615
2006-05-16,-6.25
2006-05-17,0.0
2006-05-18,-8.4211
2006-05-19,1.1494
2006-05-22,-15.9091
2006-05-23,16.6667
2006-05-24,0.3861
2006-05-25,-0.7692
2006-05-26,10.4651
2006-05-30,-0.7018
2006-05-31,0.0
2006-06-01,-1.0601
2006-06-02,0.7143
2006-06-05,-5.6738
2006-06-06,3.7594
2006-06-07,2.5362
2006-06-08,-9.894
2006-06-09,-3.1373
2006-06-12,-1.2146
2006-06-13,-11.8852
2006-06-14,0.9302
2006-06-15,1.3825
2006-06-16,9.0909
2006-06-19,-4.1667
2006-06-20,-3.0435
2006-06-22,1.3453
2006-06-23,-0.4425
2006-06-26,-2.2222
2006-06-27,-1.8182
2006-06-29,-0.463
2006-06-30,2.7907
2006-07-05,-2.7149
2006-07-06,0.0
2006-07-07,-1.8605
2006-07-10,0.0
2006-07-11,-9.9526
2006-07-12,-11.5789
2006-07-13,7.1429
2006-07-14,-3.3333
2006-07-17,-4.3103
2006-07-18,-1.5015
2006-07-19,-4.2683
2006-07-20,8.2803
2006-07-21,10.5882
2006-07-24,-4.2553
2006-07-25,6.1111
2006-07-26,0.0
2006-07-27,1.5707
2006-07-28,-4.1237
2006-07-31,2.1505
2006-08-01,-1.0526
2006-08-02,-1.5957
2006-08-03,-2.7027
2006-08-04,2.7778
2006-08-07,-0.5405
2006-08-08,1.087
2006-08-09,-0.5376
2006-08-10,-3.7838000000000003
2006-08-11,-2.2472
2006-08-14,-1.6092
2006-08-15,-5.3738
2006-08-16,1.8519
2006-08-17,-0.6061
2006-08-18,-4.2683
2006-08-21,-4.4586
2006-08-22,-18.0
2006-08-23,-7.3171
2006-08-24,-8.7719
2006-08-25,0.9615
2006-08-28,-2.8571
2006-08-29,0.0
2006-08-30,-0.9804
2006-08-31,1.9802
2006-09-01,-0.9709
2006-09-05,5.8824
2006-09-06,-3.7037
2006-09-07,5.7692
2006-09-08,3.6364
2006-09-11,0.0
2006-09-12,-3.9474
2006-09-14,1.3699
2006-09-15,2.7027
2006-09-19,-3.5088
2006-09-20,-1.8182
2006-09-21,-2.7778
2006-09-25,-3.8095
2006-09-26,-1.9802
2006-09-27,-14.1414
2006-09-28,-9.4118
2006-09-29,-2.5974
2006-10-02,-18.6667
2006-10-03,3.2787
2006-10-04,-1.5873
2006-10-05,4.8387
2006-10-06,6.1538
2006-10-09,-5.7971
2006-10-10,6.1538
2006-10-12,0.0
2006-10-16,-4.3478
2006-10-17,4.5455
2006-10-18,0.0
2006-10-19,-7.2464
2006-10-20,7.8125
2006-10-25,0.0
2006-10-26,-1.4493
2006-10-27,-4.4118
2006-10-30,-1.5385
2006-10-31,-1.5625
2006-11-01,1.5873
2006-11-02,-1.5625
2006-11-03,-3.1746
2006-11-06,-1.6393
2006-11-07,3.3333
2006-11-08,-8.871
2006-11-09,-10.6195
2006-11-10,0.0
2006-11-13,10.8911
2006-11-14,-10.7143
2006-11-15,-2.0
2006-11-16,-18.3673
2006-11-17,20.0
2006-11-20,-10.4167
2006-11-21,-4.6512
2006-11-27,-2.439
2006-11-28,-20.0
2006-11-29,0.0
2006-11-30,34.375
2006-12-01,55.814
2006-12-04,-17.9104
2006-12-05,3.6364
2006-12-06,5.2632
2006-12-07,3.3333
2006-12-08,-9.6774
2006-12-11,10.7143
2006-12-12,0.0
2006-12-14,-3.2258
2006-12-15,0.0
2006-12-18,-28.3333
2006-12-19,0.0
2006-12-26,-2.3256
2006-12-27,0.0
2006-12-28,0.0
2007-01-03,0.0
2007-01-04,0.0
2007-01-05,0.0
2007-01-08,0.0
2007-01-11,-7.1429
2007-01-12,0.0
2007-01-16,-7.6923
2007-01-17,-2.7778
2007-01-18,0.0
2007-01-19,0.0
2007-01-22,25.7143
2007-01-24,-9.0909
2007-01-26,-7.5
2007-01-29,-2.7027
2007-01-31,2.7778
2007-02-02,0.0
2007-02-05,-5.4054
2007-02-07,0.0
2007-02-09,0.0
2007-02-13,0.0
2007-02-14,-5.7143
2007-02-16,0.0
2007-02-20,6.0606
2007-02-22,-5.7143
2007-02-23,0.0
2007-02-26,0.0
2007-02-27,0.0
2007-02-28,6.0606
2007-03-01,0.0
2007-03-02,0.0
2007-03-05,0.0
2007-03-07,14.2857
2007-03-08,-12.5
2007-03-09,0.0
2007-03-12,0.0
2007-03-14,0.0
2007-03-15,0.0
2007-03-16,20.0
2007-03-19,0.0
2007-03-20,-4.7619
2007-03-22,0.0
2007-03-23,-12.5
2007-03-26,0.0
2007-03-27,0.0
2007-04-02,0.0
2007-04-04,0.0
2007-04-05,0.0
2007-04-09,-14.2857
2007-04-10,33.3333
2007-04-11,0.0
2007-04-12,5.0
2007-04-13,2.3810000000000002
2007-04-16,4.6512
2007-04-17,-4.4444
2007-04-20,4.6512
2007-04-23,-11.1111
2007-04-25,2.5
2007-04-26,0.0
2007-05-01,0.0
2007-05-03,-12.1951
2007-05-07,-2.7778
2007-05-09,-14.2857
2007-05-11,16.6667
2007-05-21,-12.0
2007-05-22,-9.0909
2007-05-23,-7.1429
2007-05-24,3.8462
2007-05-25,44.4444
2007-05-29,-15.3846
2007-05-30,-3.0303
2007-06-04,0.0
2007-06-06,6.25
2007-06-07,5.8824
2007-06-08,8.3333
2007-06-11,23.0449
2007-06-12,25.0326
2007-06-13,51.6667
2007-06-14,26.3736
2007-06-15,-16.2609
2007-06-18,-2.3884
2007-06-19,-25.5319
2007-06-20,-1.5714000000000001
2007-06-21,-9.2888
2007-06-22,2.4
2007-06-25,-0.1563
2007-06-26,-9.2332
2007-06-27,-10.6034
2007-06-29,0.0
2007-07-02,-5.4966
2007-07-03,-1.0204
2007-07-06,1.0309
2007-07-09,-8.1633
2007-07-11,-6.6667
2007-07-12,2.3810000000000002
2007-07-13,4.6512
2007-07-16,4.4444
2007-07-19,0.0
2007-07-20,4.2553
2007-07-23,-4.0816
2007-07-25,-10.6383
2007-07-26,0.0
2007-07-27,9.5238
2007-07-30,-2.1739
2007-07-31,-2.2222
2007-08-08,2.2727
2007-08-17,0.0
2007-08-21,4.4444
2007-08-22,-25.5319
2007-08-23,28.5714
2007-08-24,-2.2222
2007-08-27,9.0909
2007-08-28,6.25
2007-08-29,-1.9607999999999999
2007-08-30,2.0
2007-09-04,1.9607999999999999
2007-09-10,-1.9231
2007-09-13,0.0
2007-09-17,-16.6667
2007-09-18,17.6176
2007-09-19,6.0265
2007-09-20,-1.9104
2007-09-21,0.0
2007-09-24,5.7947
2007-09-25,-9.0909
2007-09-26,8.0
2007-09-27,-1.8519
2007-09-28,3.75
2007-10-01,3.6599
2007-10-02,-3.5088
2007-10-03,14.5455
2007-10-04,0.0
2007-10-05,3.1746
2007-10-08,0.0
2007-10-10,15.3846
2007-10-11,6.6667
2007-10-12,5.0
2007-10-15,17.8571
2007-10-16,-1.0101
2007-10-17,1.0204
2007-10-18,1.0101
2007-10-19,3.0
2007-10-22,5.8252
2007-10-23,0.9174
2007-10-24,-8.1932
2007-10-25,8.9244
2007-10-26,4.5455
2007-10-29,-1.7391
2007-10-30,-2.6549
2007-10-31,0.0
2007-11-01,0.0
2007-11-02,2.7273
2007-11-05,-2.6549
2007-11-06,2.7273
2007-11-07,6.1947
2007-11-08,-1.6667
2007-11-09,5.0847
2007-11-12,-3.2258
2007-11-13,12.5
2007-11-14,37.037
2007-11-15,-10.8108
2007-11-16,-9.0909
2007-11-19,-13.3333
2007-11-20,-3.8462
2007-11-21,-5.6
2007-11-23,-2.5423999999999998
2007-11-26,2.6087
2007-11-27,-0.8475
2007-11-28,20.5128
2007-11-29,-0.7092
2007-11-30,0.0
2007-12-04,-2.1429
2007-12-05,2.1898
2007-12-06,-10.7143
2007-12-07,12.0
2007-12-10,-7.1429
2007-12-11,-9.2308
2007-12-12,5.9322
2007-12-13,0.0
2007-12-14,10.4
2007-12-17,-2.8986
2007-12-18,-8.9552
2007-12-19,7.377
2007-12-20,0.0
2007-12-21,0.0
2007-12-24,0.0
2007-12-28,0.0
2007-12-31,10.9924
2008-01-02,-5.0894
2008-01-03,-2.1739
2008-01-07,0.0
2008-01-08,-3.7037
2008-01-09,-8.461500000000001
2008-01-10,-2.521
2008-01-11,2.5862
2008-01-14,0.8403
2008-01-17,0.0
2008-01-18,-8.3333
2008-01-22,-13.6364
2008-01-23,5.2632
2008-01-24,0.0
2008-01-25,0.0
2008-01-29,1.0
2008-01-31,3.9604
2008-02-04,0.0
2008-02-05,-3.8095
2008-02-07,-0.9901
2008-02-08,1.0
2008-02-11,-0.9901
2008-02-13,1.0
2008-02-20,-9.901
2008-02-21,0.0
2008-02-22,-20.8791
2008-02-25,25.0
2008-02-26,-11.1111
2008-02-27,11.25
2008-02-28,-17.9775
2008-03-03,2.7397
2008-03-04,6.6667
2008-03-05,-12.5
2008-03-06,-1.4285999999999999
2008-03-10,1.4493
2008-03-11,-1.4285999999999999
2008-03-12,0.0
2008-03-13,-5.7971
2008-03-14,6.1346
2008-03-17,-7.2296
2008-03-20,-14.0625
2008-03-25,-7.2727
2008-03-26,0.0
2008-03-27,-9.8039
2008-03-28,13.0435
2008-03-31,15.3846
2008-04-01,25.0
2008-04-02,-10.6667
2008-04-03,-10.4478
2008-04-04,8.3333
2008-04-07,-15.3846
2008-04-08,30.9091
2008-04-09,-16.6667
2008-04-10,16.6667
2008-04-11,-2.8571
2008-04-16,2.9412000000000003
2008-04-18,-2.8571
2008-04-21,0.0
2008-04-24,4.4118
2008-04-28,0.0
2008-05-02,0.0
2008-05-06,0.0
2008-05-07,-4.2254
2008-05-08,4.4118
2008-05-09,-8.4507
2008-05-12,-7.6923
2008-05-13,8.3333
2008-05-14,-1.5385
2008-05-15,-14.0625
2008-05-16,-3.6364
2008-05-19,3.7736
2008-05-23,0.0
2008-05-27,-7.2727
2008-05-28,17.647100000000002
2008-05-29,0.0
2008-05-30,-0.0208
2008-06-02,0.0
2008-06-03,-1.6461999999999999
2008-06-10,-6.7797
2008-06-11,7.2727
2008-06-13,18.6441
2008-06-16,-7.1429
2008-06-17,0.0
2008-06-18,4.9231
2008-06-19,-19.3548
2008-06-20,20.0
2008-06-23,-0.1515
2008-06-24,-8.953
2008-06-26,3.3333
2008-06-27,20.9677
2008-06-30,0.0
2008-07-01,0.0
2008-07-02,13.3333
2008-07-03,-12.9412
2008-07-08,-5.4054
2008-07-10,0.0
2008-07-11,-2.8571
2008-07-14,5.8824
2008-07-15,-8.3333
2008-07-16,0.0
2008-07-17,-6.0606
2008-07-18,8.0645
2008-07-21,-7.4627
2008-07-22,8.0645
2008-07-25,0.0
2008-07-29,0.0
2008-07-30,-11.9403
2008-07-31,13.5593
2008-08-04,0.0
2008-08-06,0.0
2008-08-07,0.0
2008-08-11,-2.9851
2008-08-12,-15.3846
2008-08-13,-7.2727
2008-08-14,27.451
2008-08-15,-23.25
2008-08-18,18.2661
2008-08-19,-8.4746
2008-08-20,16.6667
2008-08-21,-7.9365
2008-08-22,3.4483
2008-08-25,-3.3333
2008-08-26,1.7241
2008-08-27,-3.3898
2008-08-28,-0.8772
2008-09-02,-0.885
2008-09-03,-3.5714
2008-09-08,1.8519
2008-09-09,0.0
2008-09-10,0.0
2008-09-11,0.0
2008-09-17,-3.6364
2008-09-18,0.0
2008-09-19,-7.5472
2008-09-22,-10.2041
2008-09-23,6.8182
2008-09-24,-17.0213
2008-09-29,0.0
2008-10-03,15.1282
2008-10-06,-22.049
2008-10-08,-3.1429
2008-10-10,0.295
2008-10-13,-11.7647
2008-10-14,33.3333
2008-10-15,-25.0
2008-10-16,16.6667
2008-10-17,8.5714
2008-10-20,-7.8947
2008-10-21,5.7143
2008-10-23,-2.7027
2008-10-24,-5.5556
2008-10-27,-2.9412000000000003
2008-10-28,-9.0909
2008-10-29,3.3333
2008-10-30,0.0
2008-10-31,0.0
2008-11-03,-3.2258
2008-11-04,0.0
2008-11-05,-6.6667
2008-11-06,0.0
2008-11-07,7.1429
2008-11-11,-10.0
2008-11-12,11.1111
2008-11-13,-10.0
2008-11-14,11.1111
2008-11-17,0.0
2008-11-18,0.0
2008-11-19,0.0
2008-11-20,0.0
2008-11-21,0.0
2008-11-24,-13.3333
2008-11-25,-3.8462
2008-11-26,12.0
2008-12-01,-17.8571
2008-12-02,-4.3478
2008-12-03,-13.6364
2008-12-04,5.2632
2008-12-05,10.0
2008-12-08,0.0
2008-12-09,22.6705
2008-12-10,0.0
2008-12-15,-40.7596
2008-12-16,25.0977
2008-12-17,0.0
2008-12-18,10.0
2008-12-19,0.0
2008-12-22,0.0
2008-12-29,-9.0909
2008-12-30,0.0
2008-12-31,0.0
2009-01-02,25.0
2009-01-05,0.0
2009-01-08,-12.0
2009-01-09,0.0
2009-01-12,0.0
2009-01-14,0.0
2009-01-15,0.0
2009-01-16,0.0
2009-01-20,-18.1818
2009-01-21,5.5556
2009-01-22,0.0
2009-01-26,0.0
2009-01-27,0.0
2009-01-30,-21.0526
2009-02-02,0.0
2009-02-03,26.6667
2009-02-04,0.0
2009-02-05,0.0
2009-02-10,-21.0526
2009-02-11,0.0
2009-02-12,26.6667
2009-02-13,-26.3158
2009-02-17,35.7143
2009-02-19,0.0
2009-02-20,-42.1711
2009-02-23,-49.9431
2009-02-27,43.6364
2009-03-02,-1.4241
2009-03-03,-35.7945
2009-03-05,20.0
2009-03-06,16.4583
2009-03-16,0.1789
2009-03-17,0.0
2009-03-20,0.0
2009-03-23,0.0
2009-03-25,0.0
2009-03-27,-42.8571
2009-03-30,0.0
2009-04-01,7.5
2009-04-07,0.0
2009-04-15,62.7907
2009-04-20,0.0
2009-04-22,0.0
2009-04-24,71.4286
2009-04-29,0.0
2009-05-05,66.6667
2009-05-06,-25.0
2009-05-07,0.0
2009-05-08,-40.0
2009-05-11,-3.3333
2009-05-12,-19.5402
2009-05-13,114.2857
2009-05-28,-12.6667
2009-05-29,83.2061
2009-06-01,-8.3333
2009-06-02,-4.5455
2009-06-03,-4.7619
2009-06-04,45.0
2009-06-05,-10.3448
2009-06-09,15.3846
2009-06-10,20.0
2009-06-11,-5.5556
2009-06-12,2.9412000000000003
2009-06-15,-22.8571
2009-06-16,22.2222
2009-06-17,-12.1212
2009-06-18,-13.7931
2009-06-19,24.0
2009-06-22,-12.9032
2009-06-23,-3.7037
2009-06-24,-30.7692
2009-06-25,-5.5556
2009-06-26,11.7647
2009-06-29,0.0
2009-06-30,-15.7895
2009-07-01,-15.625
2009-07-02,25.9259
2009-07-06,11.7647
2009-07-07,-10.526299999999999
2009-07-08,0.0
2009-07-09,-20.5882
2009-07-10,11.1111
2009-07-13,-3.3333
2009-07-14,10.3448
2009-07-15,0.0
2009-07-16,0.0
2009-07-20,-3.125
2009-07-21,3.2258
2009-07-22,-6.25
2009-07-23,6.6667
2009-07-24,0.0
2009-07-27,12.5
2009-07-28,0.0
2009-07-30,-16.6667
2009-07-31,13.3333
2009-08-03,0.0
2009-08-04,-11.7647
2009-08-05,-6.6667
2009-08-06,0.0
2009-08-07,0.0
2009-08-10,0.0
2009-08-11,21.4286
2009-08-12,-17.647100000000002
2009-08-13,21.3393
2009-08-14,0.0
2009-08-17,-11.6998
2009-08-18,13.3333
2009-08-19,-17.647100000000002
2009-08-20,7.1429
2009-08-21,0.0
2009-08-24,0.0
2009-08-25,-6.6667
2009-08-26,3.5714
2009-08-27,17.2414
2009-08-28,-8.8235
2009-08-31,0.0
2009-09-01,0.0
2009-09-02,0.0
2009-09-04,3.2258
2009-09-08,5.625
2009-09-09,0.5917
2009-09-10,-5.8824
2009-09-11,-12.5
2009-09-14,0.0
2009-09-15,0.0
2009-09-16,0.0
2009-09-17,7.1429
2009-09-18,0.0
2009-09-21,6.0
2009-09-22,0.6289
2009-09-23,0.625
2009-09-24,5.5901
2009-09-25,-14.7059
2009-09-28,17.2414
2009-09-29,5.8824
2009-09-30,2.7778
2009-10-01,2.7027
2009-10-02,10.526299999999999
2009-10-05,-11.9048
2009-10-06,2.7027
2009-10-07,13.1579
2009-10-08,4.6512
2009-10-09,-6.6667
2009-10-12,-4.7619
2009-10-13,20.0
2009-10-14,29.1667
2009-10-15,-12.9032
2009-10-16,14.8148
2009-10-19,61.2903
2009-10-20,25.0
2009-10-21,-23.2
2009-10-22,14.5833
2009-10-23,12.7273
2009-10-26,-14.5161
2009-10-27,7.5472
2009-10-28,-5.2632
2009-10-29,0.0
2009-10-30,-7.4074
2009-11-02,-11.0
2009-11-03,13.4831
2009-11-04,10.8911
2009-11-05,-7.1429
2009-11-06,-1.9231
2009-11-09,7.8431
2009-11-10,5.4545
2009-11-11,-3.4483
2009-11-12,-10.7143
2009-11-13,0.0
2009-11-16,0.0
2009-11-17,14.0
2009-11-18,0.0
2009-11-19,-10.526299999999999
2009-11-20,-25.2941
2009-11-23,44.357
2009-11-24,-18.1818
2009-11-25,-6.6667
2009-11-27,1.1905000000000001
2009-11-30,-8.2353
2009-12-01,8.9744
2009-12-02,-3.5294
2009-12-03,-2.439
2009-12-04,5.0
2009-12-07,-4.7619
2009-12-08,-15.0
2009-12-09,5.8824
2009-12-10,5.5556
2009-12-11,5.2632
2009-12-14,4.75
2009-12-15,-10.5012
2009-12-16,1.3333
2009-12-17,0.0
2009-12-18,-1.5789
2009-12-21,-3.7433
2009-12-22,-1.1111
2009-12-23,12.3596
2009-12-24,-12.5
2009-12-28,0.0
2009-12-29,20.0
2009-12-30,-9.5238
2009-12-31,13.1579
2010-01-04,-13.9535
2010-01-05,0.0
2010-01-06,0.0
2010-01-07,1.3514
2010-01-08,1.3333
2010-01-11,5.2632
2010-01-12,-12.0
2010-01-13,10.7955
2010-01-14,-2.5641
2010-01-15,-5.2632
2010-01-19,11.1111
2010-01-20,-2.5
2010-01-21,-5.1282
2010-01-22,0.0
2010-01-25,8.1081
2010-01-26,-5.0
2010-01-27,-2.6316
2010-01-28,5.4054
2010-01-29,0.0
2010-02-01,-2.5641
2010-02-02,-3.9474
2010-02-03,0.0
2010-02-04,6.8493
2010-02-05,-2.5641
2010-02-08,0.0
2010-02-09,-1.3158
2010-02-10,1.3333
2010-02-11,0.0
2010-02-12,-6.5789
2010-02-16,9.8592
2010-02-17,-1.2821
2010-02-18,-3.8961
2010-02-19,0.0
2010-02-22,-2.4324
2010-02-23,-3.0471
2010-02-24,-5.7143
2010-02-25,-6.0606
2010-02-26,-3.2258
2010-03-01,3.3333
2010-03-02,4.8387
2010-03-03,-6.1538
2010-03-04,0.3279
2010-03-05,-1.9607999999999999
2010-03-08,13.3333
2010-03-09,-11.4706
2010-03-10,-3.6545
2010-03-11,6.8966
2010-03-12,3.2258
2010-03-15,-7.8125
2010-03-16,-2.0339
2010-03-17,14.1869
2010-03-18,9.0909
2010-03-19,36.1111
2010-03-22,6.1224
2010-03-23,-7.6923
2010-03-24,-15.2083
2010-03-25,15.4791
2010-03-26,-4.2553
2010-03-29,-8.8889
2010-03-30,2.439
2010-03-31,-2.3810000000000002
2010-04-01,-2.439
2010-04-05,-5.0
2010-04-06,15.7895
2010-04-07,-11.3636
2010-04-08,12.8205
2010-04-09,-4.5455
2010-04-12,-2.3810000000000002
2010-04-13,0.0
2010-04-14,0.0
2010-04-15,7.3171
2010-04-16,2.2727
2010-04-19,0.0
2010-04-20,-11.1111
2010-04-21,5.0
2010-04-22,2.3810000000000002
2010-04-23,-4.4186
2010-04-26,-9.9757
2010-04-27,0.0
2010-04-28,2.7027
2010-04-29,-1.3158
2010-04-30,-4.0
2010-05-03,0.0
2010-05-04,0.0
2010-05-05,0.0
2010-05-06,19.4444
2010-05-07,-30.2326
2010-05-10,8.3333
2010-05-11,-1.5385
2010-05-12,-3.125
2010-05-13,-9.6774
2010-05-14,14.2857
2010-05-17,-21.875
2010-05-18,16.0
2010-05-19,-13.7931
2010-05-20,4.0
2010-05-21,-3.8462
2010-05-24,16.0
2010-05-25,0.0
2010-05-26,17.2414
2010-05-27,-11.7647
2010-05-28,0.0
2010-06-01,6.6667
2010-06-02,3.125
2010-06-03,-3.0303
2010-06-04,3.125
2010-06-07,0.0
2010-06-08,-1.5152
2010-06-09,1.5385
2010-06-10,0.0
2010-06-11,-6.0606
2010-06-14,0.0
2010-06-15,-12.9032
2010-06-16,0.0
2010-06-17,3.7037
2010-06-18,0.0
2010-06-21,-12.5
2010-06-22,0.0
2010-06-23,-26.5306
2010-06-24,-5.5556
2010-06-25,0.0
2010-06-28,17.647100000000002
2010-06-29,0.0
2010-06-30,-5.0
2010-07-01,-10.526299999999999
2010-07-02,5.8824
2010-07-06,5.5556
2010-07-07,-2.6316
2010-07-08,-2.7027
2010-07-09,0.0
2010-07-12,-11.1111
2010-07-13,12.5
2010-07-14,-5.5556
2010-07-15,5.8824
2010-07-16,-11.1111
2010-07-19,-18.75
2010-07-20,0.0
2010-07-21,0.0
2010-07-22,-7.6923
2010-07-23,0.0
2010-07-26,-4.1667
2010-07-27,13.0435
2010-07-28,-9.711500000000001
2010-07-29,-6.2833
2010-07-30,4.5455
2010-08-02,4.3478
2010-08-03,4.1667
2010-08-04,-4.8
2010-08-05,0.8403
2010-08-06,0.0
2010-08-09,0.0
2010-08-10,0.0
2010-08-11,0.0
2010-08-12,4.1667
2010-08-13,0.0
2010-08-16,0.0
2010-08-17,-4.0
2010-08-18,-4.1667
2010-08-19,8.6957
2010-08-20,-8.0
2010-08-23,4.3478
2010-08-24,0.0
2010-08-25,-8.3333
2010-08-26,9.0909
2010-08-27,-0.8333
2010-08-30,-7.563
2010-08-31,0.0
2010-09-01,4.5455
2010-09-02,0.0
2010-09-07,4.3478
2010-09-08,0.0
2010-09-09,-10.8333
2010-09-10,2.8037
2010-09-13,4.5455
2010-09-14,-4.3478
2010-09-15,0.0
2010-09-16,0.0
2010-09-17,0.0
2010-09-20,0.0
2010-09-21,1.8182
2010-09-22,-1.7856999999999998
2010-09-23,0.0
2010-09-24,-7.2727
2010-09-27,2.9412000000000003
2010-09-28,-4.7619
2010-09-29,4.0
2010-09-30,-1.9231
2010-10-01,-1.9607999999999999
2010-10-04,-2.0
2010-10-05,2.0408
2010-10-06,-3.0
2010-10-07,-3.0928
2010-10-08,-4.2553
2010-10-11,-11.1111
2010-10-12,-12.5
2010-10-13,1.4285999999999999
2010-10-14,0.7042
2010-10-15,-0.6993
2010-10-18,-1.4085
2010-10-19,-2.8571
2010-10-20,-10.2941
2010-10-21,-1.6393
2010-10-22,-11.6667
2010-10-25,-5.6604
2010-10-26,-4.0
2010-10-27,4.1667
2010-10-28,-18.0
2010-10-29,21.9512
2010-11-01,-4.0
2010-11-02,0.0
2010-11-03,-8.3333
2010-11-04,36.3636
2010-11-05,-16.6667
2010-11-08,-10.0
2010-11-09,2.2222
2010-11-10,-10.8696
2010-11-11,4.878
2010-11-12,-4.6512
2010-11-15,14.6341
2010-11-16,-4.2553
2010-11-17,-6.6667
2010-11-18,0.0
2010-11-19,0.0
2010-11-22,-4.7619
2010-11-23,-2.5
2010-11-24,-10.2564
2010-11-26,5.7143
2010-11-29,-18.9189
2010-11-30,0.0
2010-12-01,-10.0
2010-12-02,11.1111
2010-12-03,-3.3333
2010-12-06,-17.2414
2010-12-07,20.8333
2010-12-08,-13.7931
2010-12-09,8.0
2010-12-10,7.4074
2010-12-13,-6.8966
2010-12-14,0.0
2010-12-15,0.0
2010-12-16,7.4074
2010-12-17,13.7931
2010-12-20,-19.697
2010-12-21,9.434
2010-12-22,106.8966
2010-12-23,0.0
2010-12-27,-6.6667
2010-12-28,8.9286
2010-12-29,4.918
2010-12-30,3.125
2010-12-31,-1.5152
2011-01-03,0.0
2011-01-04,-23.0769
2011-01-05,10.0
2011-01-06,18.1818
2011-01-07,-23.0769
2011-01-10,-10.0
2011-01-11,-17.3611
2011-01-12,-14.4538
