ticker,AROC US Equity
2008-01-14,1.6492
2008-01-15,-2.5109
2008-01-16,-3.5794
2008-01-17,-8.411
2008-01-18,0.4038
2008-01-22,-2.7260999999999997
2008-01-23,2.6799
2008-01-24,2.5354
2008-01-25,-1.3818
2008-01-28,1.7699
2008-01-29,-0.6812
2008-01-30,-4.3485
2008-01-31,-0.1983
2008-02-01,2.5986000000000002
2008-02-04,2.9201
2008-02-05,-3.7348
2008-02-06,-2.0752
2008-02-07,1.4742
2008-02-08,2.3608000000000002
2008-02-11,2.1437
2008-02-12,0.1882
2008-02-13,3.4528
2008-02-14,-1.7734999999999999
2008-02-15,0.2701
2008-02-19,1.829
2008-02-20,-0.5848
2008-02-21,-4.1597
2008-02-22,-2.8935
2008-02-25,-0.4364
2008-02-26,3.2195
2008-02-27,2.7969
2008-02-28,2.5926
2008-02-29,-3.2908
2008-03-03,-2.0675
2008-03-04,-1.3341
2008-03-05,1.0996
2008-03-06,-2.7778
2008-03-07,-1.6931
2008-03-10,0.0769
2008-03-11,3.7185
2008-03-12,-1.6888999999999998
2008-03-13,1.1905000000000001
2008-03-14,-1.8317
2008-03-17,-4.2779
2008-03-18,1.4263
2008-03-19,-4.0469
2008-03-20,-1.9866000000000001
2008-03-24,-0.0498
2008-03-25,1.4794
2008-03-26,1.0156
2008-03-27,4.0863
2008-03-28,-0.9347
2008-03-31,1.4939
2008-04-01,-0.2789
2008-04-02,-0.404
2008-04-03,2.9017
2008-04-04,1.607
2008-04-07,0.0149
2008-04-08,0.8653
2008-04-09,-4.3041
2008-04-10,1.0046
2008-04-11,-2.0658
2008-04-14,-1.0937999999999999
2008-04-15,1.3744
2008-04-16,1.8389
2008-04-17,1.6985000000000001
2008-04-18,4.5591
2008-04-21,-0.0863
2008-04-22,-2.8374
2008-04-23,-2.5052
2008-04-24,-0.6082
2008-04-25,1.3462
2008-04-28,1.5093999999999999
2008-04-29,-1.2788
2008-04-30,0.6025
2008-05-01,-0.3743
2008-05-02,0.015
2008-05-05,0.9917
2008-05-06,2.2616
2008-05-07,0.5965
2008-05-08,5.4527
2008-05-09,1.687
2008-05-12,-1.3893
2008-05-13,1.8739
2008-05-14,-1.3426
2008-05-15,1.6739000000000002
2008-05-16,-0.7094
2008-05-19,0.2966
2008-05-20,2.0161
2008-05-21,-0.2635
2008-05-22,-2.9458
2008-05-23,-1.6742
2008-05-27,-0.7614
2008-05-28,4.087
2008-05-29,-0.4154
2008-05-30,-1.0631
2008-06-02,-1.9449999999999998
2008-06-03,-2.9408
2008-06-04,0.1429
2008-06-05,2.2121
2008-06-06,1.0193
2008-06-09,0.4423
2008-06-10,-0.8807
2008-06-11,-1.8465
2008-06-12,0.0141
2008-06-13,0.8627
2008-06-16,0.9534
2008-06-17,2.9028
2008-06-18,0.5804
2008-06-19,-0.8722
2008-06-20,-2.3149
2008-06-23,3.1458
2008-06-24,-2.593
2008-06-25,1.0345
2008-06-26,-1.7201
2008-06-27,1.1945999999999999
2008-06-30,-1.8668
2008-07-01,0.2798
2008-07-02,-4.6311
2008-07-03,-0.6874
2008-07-07,-2.1944
2008-07-08,0.271
2008-07-09,-2.1174
2008-07-10,3.5594
2008-07-11,-1.9259
2008-07-14,0.6042
2008-07-15,-3.9339
2008-07-16,-1.2035
2008-07-17,-0.1424
2008-07-18,-2.1071
2008-07-21,2.9455
2008-07-22,-2.5782
2008-07-23,-0.7262
2008-07-24,-4.1125
2008-07-25,-0.2204
2008-07-28,-0.3568
2008-07-29,-1.8925999999999998
2008-07-30,-0.8863
2008-07-31,-1.0345
2008-08-01,-0.1063
2008-08-04,-1.6139999999999999
2008-08-05,-0.0901
2008-08-06,-10.3031
2008-08-07,-2.1525
2008-08-08,0.5345
2008-08-11,-0.2454
2008-08-12,-1.8860000000000001
2008-08-13,2.0267
2008-08-14,0.3481
2008-08-15,-0.4694
2008-08-18,-3.1987
2008-08-19,1.1438
2008-08-20,0.9424
2008-08-21,2.4896
2008-08-22,-3.8462
2008-08-25,-1.1158
2008-08-26,2.9168
2008-08-27,0.3103
2008-08-28,-2.1448
2008-08-29,-3.667
2008-09-02,-5.3818
2008-09-03,1.2486
2008-09-04,-0.3197
2008-09-05,-0.3436
2008-09-08,-2.1609
2008-09-09,-6.109
2008-09-10,0.8509
2008-09-11,0.1737
2008-09-12,-0.6688
2008-09-15,-8.1047
2008-09-16,0.4071
2008-09-17,-2.7027
2008-09-18,2.5
2008-09-19,8.8076
2008-09-22,-2.5156
2008-09-23,-4.8288
2008-09-24,-3.3289
2008-09-25,-1.4163000000000001
2008-09-26,-2.0
2008-09-29,-8.5369
2008-09-30,0.44
2008-10-01,-4.005
2008-10-02,-12.2555
2008-10-03,-2.8603
2008-10-06,-4.5507
2008-10-07,-6.5304
2008-10-08,1.2859
2008-10-09,-6.2209
2008-10-10,-7.7166
2008-10-13,22.5428
2008-10-14,-1.5563
2008-10-15,-18.8893
2008-10-16,6.5466999999999995
2008-10-17,0.3752
2008-10-20,15.4206
2008-10-21,-7.6518
2008-10-22,-12.9329
2008-10-23,-4.0282
2008-10-24,0.0525
2008-10-27,-13.8437
2008-10-28,8.0341
2008-10-29,7.7183
2008-10-30,12.2908
2008-10-31,4.3782
2008-11-03,-2.7666
2008-11-04,7.2051
2008-11-05,-2.5257
2008-11-06,-9.7497
2008-11-07,-1.4112
2008-11-10,-4.9852
2008-11-11,-5.4545
2008-11-12,-12.0879
2008-11-13,20.125
2008-11-14,-9.7815
2008-11-17,-2.8834999999999997
2008-11-18,2.1971
2008-11-19,-13.1319
2008-11-20,-16.4548
2008-11-21,8.2466
2008-11-24,14.645
2008-11-25,-3.871
2008-11-26,14.698
2008-11-28,2.6916
2008-12-01,-9.6866
2008-12-02,4.2271
2008-12-03,6.8402
2008-12-04,-1.5864
2008-12-05,8.4629
2008-12-08,0.2123
2008-12-09,0.3708
2008-12-10,5.4354
2008-12-11,-4.3544
2008-12-12,4.7096
2008-12-15,-0.8496
2008-12-16,8.6694
2008-12-17,2.3655
2008-12-18,-8.2918
2008-12-19,2.0751
2008-12-22,-6.728
2008-12-23,1.972
2008-12-24,-4.1221
2008-12-26,3.5032
2008-12-29,1.641
2008-12-30,3.6831
2008-12-31,3.6496
2009-01-02,7.7934
2009-01-05,7.2735
2009-01-06,8.8104
2009-01-07,-5.6716
2009-01-08,1.7008999999999999
2009-01-09,-6.6511
2009-01-12,-5.0833
2009-01-13,3.9947
2009-01-14,-6.9228
2009-01-15,-0.4535
2009-01-16,3.7813
2009-01-20,-8.9552
2009-01-21,3.3750999999999998
2009-01-22,-5.6437
2009-01-23,8.1068
2009-01-26,-0.3201
2009-01-27,2.4771
2009-01-28,3.581
2009-01-29,-3.2411
2009-01-30,-1.0272
2009-02-02,-0.0451
2009-02-03,-0.4966
2009-02-04,2.7677
2009-02-05,4.106
2009-02-06,0.0424
2009-02-09,1.7804
2009-02-10,-5.2478
2009-02-11,-1.7143000000000002
2009-02-12,-0.3131
2009-02-13,1.7048
2009-02-17,-7.7195
2009-02-18,-1.5774
2009-02-19,0.7285
2009-02-20,-2.7965
2009-02-23,-7.2917
2009-02-24,0.428
2009-02-25,-4.1556
2009-02-26,-0.6115
2009-02-27,1.2304
2009-03-02,-9.5028
2009-03-03,-3.2967
2009-03-04,1.8939
2009-03-05,-4.2751
2009-03-06,-3.4951
2009-03-09,1.2072
2009-03-10,9.4102
2009-03-11,-3.513
2009-03-12,2.511
2009-03-13,-3.368
2009-03-16,-0.507
2009-03-17,2.9936
2009-03-18,2.2263
2009-03-19,4.4767
2009-03-20,-6.0799
2009-03-23,8.1381
2009-03-24,-3.3067
2009-03-25,-0.4127
2009-03-26,3.2564
2009-03-27,-2.5229
2009-03-30,-5.3529
2009-03-31,-0.4351
2009-04-01,-0.3121
2009-04-02,2.8804
2009-04-03,5.4778
2009-04-06,1.8465
2009-04-07,-2.4929
2009-04-08,3.6026
2009-04-09,6.8985
2009-04-13,1.4689999999999999
2009-04-14,1.0341
2009-04-15,1.8936
2009-04-16,6.8307
2009-04-17,3.0089
2009-04-20,-8.7175
2009-04-21,0.9
2009-04-22,1.6353
2009-04-23,1.9015
2009-04-24,3.1579
2009-04-27,-1.9017
2009-04-28,2.0331
2009-04-29,2.734
2009-04-30,-6.8561
2009-05-01,-3.0993
2009-05-04,6.2969
2009-05-05,3.8552
2009-05-06,5.9303
2009-05-07,-14.4872
2009-05-08,-2.4988
2009-05-11,-1.9477
2009-05-12,2.3523
2009-05-13,-7.6098
2009-05-14,1.3820000000000001
2009-05-15,-3.9257999999999997
2009-05-18,4.5403
2009-05-19,3.9088000000000003
2009-05-20,-0.8882
2009-05-21,-3.5319000000000003
2009-05-22,-0.6557
2009-05-26,3.9054
2009-05-27,-0.0529
2009-05-28,1.9597
2009-05-29,3.4286
2009-06-01,6.2783
2009-06-02,0.2363
2009-06-03,-6.5064
2009-06-04,-5.8497
2009-06-05,-1.9818
2009-06-08,-1.5301
2009-06-09,1.9978
2009-06-10,1.741
2009-06-11,0.2674
2009-06-12,-2.88
2009-06-15,-3.3498
2009-06-16,-3.3523
2009-06-17,-5.6437
2009-06-18,0.1869
2009-06-19,-0.4353
2009-06-22,-5.559
2009-06-23,2.5132
2009-06-24,-3.8064999999999998
2009-06-25,5.7009
2009-06-26,5.5838
2009-06-29,-2.5841
2009-06-30,-1.0487
2009-07-01,0.0623
2009-07-02,-5.7321
2009-07-06,-2.4455
2009-07-07,-2.981
2009-07-08,-0.838
2009-07-09,1.1268
2009-07-10,0.1393
2009-07-13,-0.2782
2009-07-14,5.0907
2009-07-15,5.4413
2009-07-16,3.3354
2009-07-17,0.9135
2009-07-20,1.4484
2009-07-21,0.0
2009-07-22,0.1785
2009-07-23,2.3753
2009-07-24,0.406
2009-07-27,1.9642
2009-07-28,-2.8895
2009-07-29,-2.4504
2009-07-30,3.2297
2009-07-31,0.7532
2009-08-03,4.3703
2009-08-04,-2.4793
2009-08-05,-1.0734
2009-08-06,4.1119
2009-08-07,-3.017
2009-08-10,-2.2059
2009-08-11,-2.9497
2009-08-12,0.8939
2009-08-13,4.9025
2009-08-14,-2.9279
2009-08-17,-5.6265
2009-08-18,2.2127
2009-08-19,1.2026
2009-08-20,1.3072
2009-08-21,4.6334
2009-08-24,0.5605
2009-08-25,-3.4002
2009-08-26,0.0577
2009-08-27,4.9596
2009-08-28,1.044
2009-08-31,-1.9576
2009-09-01,-3.6606
2009-09-02,-3.4542
2009-09-03,0.1193
2009-09-04,0.9529
2009-09-08,9.2625
2009-09-09,3.4017
2009-09-10,6.893
2009-09-11,11.4802
2009-09-14,-0.8326
2009-09-15,6.0981
2009-09-16,5.2062
2009-09-17,-3.1671
2009-09-18,0.3679
2009-09-21,1.2627
2009-09-22,4.3443
2009-09-23,-5.32
2009-09-24,-3.5016
2009-09-25,-1.2236
2009-09-28,2.5629999999999997
2009-09-29,-1.3744
2009-09-30,0.2534
2009-10-01,-4.1702
2009-10-02,-0.9231
2009-10-05,2.6619
2009-10-06,0.7779
2009-10-07,3.259
2009-10-08,2.2425
2009-10-09,-0.2437
2009-10-12,2.3208
2009-10-13,1.0346
2009-10-14,0.9059
2009-10-15,1.0929
2009-10-16,-2.0463
2009-10-19,-1.1825
2009-10-20,-4.2282
2009-10-21,0.4998
2009-10-22,0.9117
2009-10-23,-2.2587
2009-10-26,-4.2437
2009-10-27,-0.0878
2009-10-28,-5.7093
2009-10-29,3.1672
2009-10-30,-7.7652
2009-11-02,-0.93
2009-11-03,3.0138
2009-11-04,0.5755
2009-11-05,5.0072
2009-11-06,-1.4078
2009-11-09,6.1723
2009-11-10,-0.0868
2009-11-11,-0.0868
2009-11-12,-2.5641
2009-11-13,-1.2043
2009-11-16,1.1738
2009-11-17,0.6247
2009-11-18,-2.1286
2009-11-19,-3.3529999999999998
2009-11-20,-1.2189
2009-11-23,0.617
2009-11-24,2.4057
2009-11-25,-0.0921
2009-11-27,-2.674
2009-11-30,-0.7579
2009-12-01,0.7637
2009-12-02,-0.1895
2009-12-03,-1.7086000000000001
2009-12-04,1.7866
2009-12-07,-0.3795
2009-12-08,-0.8571
2009-12-09,-1.2008
2009-12-10,0.1945
2009-12-11,0.6793
2009-12-14,1.3494
2009-12-15,0.8084
2009-12-16,1.3679000000000001
2009-12-17,-3.0712
2009-12-18,-2.5924
2009-12-21,3.2528
2009-12-22,0.0
2009-12-23,-1.0024
2009-12-24,0.8679
2009-12-28,1.3384
2009-12-29,0.7547
2009-12-30,-0.0468
2009-12-31,0.4684
2010-01-04,5.4079
2010-01-05,0.2211
2010-01-06,2.9126
2010-01-07,-0.1286
2010-01-08,2.2757
2010-01-11,-2.6868
2010-01-12,-2.5884
2010-01-13,-0.8857
2010-01-14,-4.0661
2010-01-15,-0.6055
2010-01-19,0.7966
2010-01-20,-3.2078
2010-01-21,-3.9385
2010-01-22,1.5
2010-01-25,3.9409
2010-01-26,1.5166
2010-01-27,-1.1671
2010-01-28,-0.7085
2010-01-29,-3.5205
2010-02-01,1.6272
2010-02-02,-0.5337
2010-02-03,-2.1951
2010-02-04,-2.2444
2010-02-05,0.8163
2010-02-08,-1.3664
2010-02-09,3.0785
2010-02-10,1.0951
2010-02-11,2.8557
2010-02-12,0.9095
2010-02-16,1.4706000000000001
2010-02-17,2.057
2010-02-18,-0.1832
2010-02-19,0.2295
2010-02-22,-0.5037
2010-02-23,-0.4602
2010-02-24,1.387
2010-02-25,5.1072
2010-02-26,-1.3014999999999999
2010-03-01,3.5164999999999997
2010-03-02,2.293
2010-03-03,3.2794
2010-03-04,-2.291
2010-03-05,-0.2468
2010-03-08,2.5567
2010-03-09,1.3269
2010-03-10,2.8175
2010-03-11,0.4631
2010-03-12,-0.3842
2010-03-15,0.8484
2010-03-16,-0.5736
2010-03-17,0.5769
2010-03-18,-1.7591
2010-03-19,-2.1409
2010-03-22,-0.0398
2010-03-23,-0.2388
2010-03-24,0.1197
2010-03-25,-4.7809
2010-03-26,-0.1674
2010-03-29,1.8860000000000001
2010-03-30,-0.1234
2010-03-31,-0.453
2010-04-01,3.3099
2010-04-05,2.3228
2010-04-06,1.135
2010-04-07,-0.8514
2010-04-08,0.9368
2010-04-09,2.5522
2010-04-12,5.5807
2010-04-13,-0.1786
2010-04-14,1.8961999999999999
2010-04-15,-0.316
2010-04-16,-2.9236
2010-04-19,-1.0885
2010-04-20,4.8789
2010-04-21,2.3085
2010-04-22,2.1197
2010-04-23,0.6026
2010-04-26,-1.7637
2010-04-27,-1.9986000000000002
2010-04-28,0.6913
2010-04-29,0.5836
2010-04-30,-0.5119
2010-05-03,1.8182
2010-05-04,-3.504
2010-05-05,-2.6187
2010-05-06,-6.3464
2010-05-07,-4.6708
2010-05-10,5.1807
2010-05-11,1.4891
2010-05-12,1.6554
2010-05-13,-0.185
2010-05-14,-2.0764
2010-05-17,-1.7795999999999998
2010-05-18,-0.2699
2010-05-19,-0.116
2010-05-20,-5.418
2010-05-21,1.1457
2010-05-24,-1.4563
2010-05-25,-1.5189
2010-05-26,-0.6669
2010-05-27,7.3437
2010-05-28,-0.3127
2010-06-01,-5.6471
2010-06-02,4.4057
2010-06-03,2.9857
2010-06-04,-2.6672000000000002
2010-06-07,-2.9786
2010-06-08,-0.3275
2010-06-09,-1.4374
2010-06-10,6.625
2010-06-11,1.6803
2010-06-14,1.2298
2010-06-15,2.5816
2010-06-16,1.0733
2010-06-17,0.2197
2010-06-18,1.6441
2010-06-21,-0.2516
2010-06-22,-2.5586
2010-06-23,-1.1464
2010-06-24,-2.8432
2010-06-25,2.5799
2010-06-28,-0.2252
2010-06-29,-2.4078
2010-06-30,-0.5012
2010-07-01,0.3874
2010-07-02,-2.4314999999999998
2010-07-06,-1.6614
2010-07-07,4.3041
2010-07-08,2.5067
2010-07-09,-0.7148
2010-07-12,-1.5535999999999999
2010-07-13,-0.3849
2010-07-14,-0.0773
2010-07-15,-2.0108
2010-07-16,-2.4862
2010-07-19,0.4047
2010-07-20,4.7965
2010-07-21,-1.6154
2010-07-22,1.7591999999999999
2010-07-23,1.0757
2010-07-26,0.5701
2010-07-27,-0.0756
2010-07-28,-1.702
2010-07-29,1.9623
2010-07-30,0.6415
2010-08-02,3.4871
2010-08-03,0.0
2010-08-04,0.5797
2010-08-05,-6.4481
2010-08-06,-6.161
2010-08-09,-1.2721
2010-08-10,-2.1197
2010-08-11,-4.034
2010-08-12,-0.1327
2010-08-13,-2.0381
2010-08-16,-1.2212
2010-08-17,5.4487
2010-08-18,-2.2145
2010-08-19,-3.2416
2010-08-20,-2.0652
2010-08-23,-0.1406
2010-08-24,-3.4725
2010-08-25,0.8264
2010-08-26,1.6393
2010-08-27,4.3643
2010-08-30,0.6818
2010-08-31,-0.0903
2010-09-01,3.7054
2010-09-02,-0.0871
2010-09-03,2.573
2010-09-07,-1.3605
2010-09-08,0.5603
2010-09-09,-1.1144
2010-09-10,-1.4738
2010-09-13,2.8597
2010-09-14,0.4277
2010-09-15,-0.5537
2010-09-16,-2.6124
2010-09-17,-2.2427
2010-09-20,1.7993999999999999
2010-09-21,-1.1047
2010-09-22,0.4021
2010-09-23,-2.2697
2010-09-24,2.5956
2010-09-27,-3.9059
2010-09-28,0.9238
2010-09-29,2.9748
2010-09-30,0.9333
2010-10-01,1.7612999999999999
2010-10-04,-1.4712
2010-10-05,5.2701
2010-10-06,1.3767
2010-10-07,-1.1111
2010-10-08,0.6658
2010-10-11,1.6122
2010-10-12,-0.0814
2010-10-13,2.3616
2010-10-14,-0.3182
2010-10-15,1.1971
2010-10-18,-1.1435
2010-10-19,-3.5102
2010-10-20,2.9351000000000003
2010-10-21,-0.8835
2010-10-22,1.8639000000000001
2010-10-25,-0.0398
2010-10-26,1.0346
2010-10-27,-0.4726
2010-10-28,-0.5936
2010-10-29,0.199
2010-11-01,0.8741
2010-11-02,0.4332
2010-11-03,3.6078
2010-11-04,-8.4406
2010-11-05,-5.7875
2010-11-08,-3.1154
2010-11-09,0.4982
2010-11-10,7.0302
2010-11-11,-0.8421
2010-11-12,-1.6136
2010-11-15,-0.1726
2010-11-16,-0.1297
2010-11-17,-0.4762
2010-11-18,1.3919000000000001
2010-11-19,2.1879
2010-11-22,-1.5533000000000001
2010-11-23,-2.0469
2010-11-24,1.4367
2010-11-26,-1.2446
2010-11-29,0.3042
2010-11-30,-1.7764
2010-12-01,1.4116
2010-12-02,0.3915
2010-12-03,0.6932
2010-12-06,1.2478
2010-12-07,-2.2099
2010-12-08,0.6953
2010-12-09,1.7694999999999999
2010-12-10,2.1204
2010-12-13,-1.4535
2010-12-14,-2.5705999999999998
2010-12-15,-1.5571000000000002
2010-12-16,-1.5817
2010-12-17,2.6786
2010-12-20,2.2174
2010-12-21,2.382
2010-12-22,0.6647
2010-12-23,0.0
2010-12-27,0.5365
2010-12-28,-0.6979
2010-12-29,-0.3721
2010-12-30,0.083
2010-12-31,-0.7048
2011-01-03,-0.6681
2011-01-04,-0.8407
2011-01-05,-0.975
2011-01-06,-1.7979
2011-01-07,0.2616
2011-01-10,0.913
2011-01-11,2.1112
2011-01-12,1.097
2011-01-13,-1.4607999999999999
2011-01-14,3.0072
2011-01-18,2.3438
2011-01-19,-1.8481
2011-01-20,-1.3508
2011-01-21,-2.3651
2011-01-24,-0.17
2011-01-25,-1.0643
2011-01-26,3.3133
2011-01-27,0.708
2011-01-28,-0.8685
2011-01-31,3.5044
2011-02-01,0.3628
2011-02-02,-0.3614
2011-02-03,0.0
2011-02-04,-0.0403
2011-02-07,-0.0806
2011-02-08,-0.0807
2011-02-09,-1.454
2011-02-10,-2.1311
2011-02-11,-0.7119
2011-02-14,-0.1687
2011-02-15,-0.2957
2011-02-16,0.678
2011-02-17,1.3889
2011-02-18,-3.1548
2011-02-22,-0.6858
2011-02-23,-0.0863
2011-02-24,-3.9741
2011-02-25,0.4498
2011-02-28,1.657
2011-03-01,-1.1013
2011-03-02,1.4254
2011-03-03,0.8783
2011-03-04,-0.653
2011-03-07,-0.8326
2011-03-08,-0.5303
2011-03-09,0.0
2011-03-10,-3.243
2011-03-11,0.0918
2011-03-14,0.0459
2011-03-15,-0.4585
2011-03-16,-0.9212
2011-03-17,1.9526
2011-03-18,-0.0456
2011-03-21,6.5237
2011-03-22,-1.3704
2011-03-23,0.6513
2011-03-24,1.5962
2011-03-25,0.8917
2011-03-28,-0.1684
2011-03-29,1.5177
2011-03-30,0.6645
2011-03-31,-2.104
2011-04-01,1.0957
2011-04-04,-1.3756
2011-04-05,-1.8597000000000001
2011-04-06,-2.0672
2011-04-07,-0.5277
2011-04-08,-1.6799
2011-04-11,0.045
2011-04-12,-2.2472
2011-04-13,0.6897
2011-04-14,1.2328999999999999
2011-04-15,1.2179
2011-04-18,-0.4902
2011-04-19,0.7165
2011-04-20,0.0445
2011-04-21,-0.1333
2011-04-25,0.0
2011-04-26,-0.8011
2011-04-27,-1.8394
2011-04-28,-1.6909999999999998
2011-04-29,0.9298
2011-05-02,0.3685
2011-05-03,0.3671
2011-05-04,-1.6004
2011-05-05,-1.3476
2011-05-06,-1.837
2011-05-09,1.9194
2011-05-10,0.2354
2011-05-11,-3.241
2011-05-12,0.0971
2011-05-13,-1.0669
2011-05-16,-2.2549
2011-05-17,-0.8024
2011-05-18,3.0839
2011-05-19,-0.9318
2011-05-20,0.4455
2011-05-23,-1.8728
2011-05-24,0.3014
2011-05-25,4.0561
2011-05-26,1.4437
2011-05-27,2.1822
2011-05-31,0.0464
2011-06-01,-4.6868
2011-06-02,-1.0711
2011-06-03,-0.4921
2011-06-06,-2.2255
2011-06-07,-0.7081
2011-06-08,2.2415
2011-06-09,0.8969
2011-06-10,-1.2346
2011-06-13,-1.9
2011-06-14,3.16
2011-06-15,-1.581
2011-06-16,-0.0502
2011-06-17,-0.452
2011-06-20,-0.5045
2011-06-21,4.5639
2011-06-22,1.1154
2011-06-23,-0.8633
2011-06-24,-3.0963
2011-06-27,-2.5462
2011-06-28,0.2561
2011-06-29,1.2264
2011-06-30,0.101
2011-07-01,1.059
2011-07-05,-1.6467
2011-07-06,-1.6235
2011-07-07,1.1862
2011-07-08,-2.0387
2011-07-11,-1.6649
2011-07-12,0.1058
2011-07-13,-1.2685
2011-07-14,-1.0171
2011-07-15,2.2174
2011-07-18,-1.2698
2011-07-19,1.7149
2011-07-20,-0.8957
2011-07-21,1.5417
2011-07-22,-0.2094
2011-07-25,-1.7838
2011-07-26,0.9081
2011-07-27,-2.9116
2011-07-28,-1.8538999999999999
2011-07-29,2.6667
2011-08-01,-1.7856999999999998
2011-08-02,-2.9201
2011-08-03,-1.7026
2011-08-04,-20.0346
2011-08-05,-11.8412
2011-08-08,-10.1556
2011-08-09,1.0939
2011-08-10,-4.1479
2011-08-11,3.4807
2011-08-12,3.5455
2011-08-15,6.5847
2011-08-16,-2.6359
2011-08-17,5.9222
2011-08-18,-9.9042
2011-08-19,-8.422
2011-08-22,-2.9042
2011-08-23,2.8913
2011-08-24,1.1628
2011-08-25,-4.5019
2011-08-26,3.009
2011-08-29,8.2765
2011-08-30,4.1367
2011-08-31,2.2453
2011-09-01,-2.5338000000000003
2011-09-02,-4.4193999999999996
2011-09-06,-3.7171
2011-09-07,8.3804
2011-09-08,-2.172
2011-09-09,-6.8384
2011-09-12,1.0486
2011-09-13,-0.6604
2011-09-14,-0.2849
2011-09-15,3.2381
2011-09-16,-2.3063000000000002
2011-09-19,-3.305
2011-09-20,-2.7344
2011-09-21,-2.51
2011-09-22,-12.0494
2011-09-23,-3.8642
2011-09-26,10.9622
2011-09-27,2.0856
2011-09-28,-4.6237
2011-09-29,10.0338
2011-09-30,-0.4098
2011-10-03,-9.6708
2011-10-04,2.3918
2011-10-05,2.6696
2011-10-06,2.8169
2011-10-07,-7.3762
2011-10-10,0.6826
2011-10-11,0.113
2011-10-12,3.0474
2011-10-13,-1.2048
2011-10-14,4.3237
2011-10-17,-7.3326
2011-10-18,6.3073
2011-10-19,-4.6386
2011-10-20,1.81
2011-10-21,-0.3333
2011-10-24,4.5708
2011-10-25,-3.1983
2011-10-26,-0.1101
2011-10-27,13.4509
2011-10-28,1.069
2011-10-31,-8.6538
2011-11-01,-3.3684
2011-11-02,3.8125999999999998
2011-11-03,20.6716
2011-11-04,1.3043
2011-11-07,0.1717
2011-11-08,4.97
2011-11-09,-5.7959
2011-11-10,2.8596
2011-11-11,5.813
2011-11-14,-6.9268
2011-11-15,2.5663
2011-11-16,-3.0025
2011-11-17,-8.9424
2011-11-18,3.1161
2011-11-21,-2.9304
2011-11-22,-3.4906
2011-11-23,-3.2258
2011-11-25,-3.1313
2011-11-28,7.4035
2011-11-29,0.0
2011-11-30,11.2621
2011-12-01,0.6981
2011-12-02,-0.9532
2011-12-05,0.5249
2011-12-06,-0.4352
2011-12-07,0.1748
2011-12-08,-7.7661
2011-12-09,1.2299
2011-12-12,-4.5794
2011-12-13,-4.3095
2011-12-14,-5.8342
2011-12-15,-4.1304
2011-12-16,-0.7937
2011-12-19,-3.8857
2011-12-20,9.0369
2011-12-21,0.7634
2011-12-22,3.2468
2011-12-23,-3.0398
2011-12-27,0.2162
2011-12-28,-7.9827
2011-12-29,3.3998
2011-12-30,3.1746
2012-01-03,7.5824
2012-01-04,1.0215
