ticker,ABLE US Equity
2000-06-29,0.0
2000-06-30,7.6923
2000-07-06,-4.7619
2000-07-07,-7.5
2000-07-10,2.7027
2000-07-11,-2.6316
2000-07-12,-2.7027
2000-07-14,0.0
2000-07-18,-5.5556
2000-07-19,0.0
2000-07-20,2.9412000000000003
2000-07-21,2.8571
2000-07-24,-5.5556
2000-07-25,5.8824
2000-07-26,-2.7778
2000-07-27,2.8571
2000-07-28,-2.7778
2000-07-31,2.8571
2000-08-01,1.3889
2000-08-02,0.0
2000-08-03,1.3699
2000-08-07,0.0
2000-08-10,2.7027
2000-08-11,5.2632
2000-08-14,-10.0
2000-08-15,0.0
2000-08-16,2.7778
2000-08-17,-13.5135
2000-08-18,9.375
2000-08-21,-15.357099999999999
2000-08-22,28.27
2000-08-23,-10.526299999999999
2000-08-24,-9.5588
2000-08-25,0.813
2000-08-29,0.0
2000-08-30,0.0
2000-09-01,-6.4516
2000-09-05,-6.8966
2000-09-06,14.8148
2000-09-07,0.0
2000-09-08,0.0
2000-09-11,-6.4516
2000-09-12,-3.4483
2000-09-14,13.392900000000001
2000-09-15,0.7874
2000-09-18,1.5625
2000-09-19,-4.6154
2000-09-21,-1.6129
2000-09-22,1.6393
2000-09-25,0.0
2000-09-26,0.0
2000-09-27,0.0
2000-09-29,0.0
2000-10-02,0.0
2000-10-03,0.0
2000-10-06,-3.2258
2000-10-10,-10.0
2000-10-11,-11.1111
2000-10-12,4.1667
2000-10-13,-4.0
2000-10-16,6.25
2000-10-17,-5.8824
2000-10-19,0.0
2000-10-20,2.0833
2000-10-23,-9.1837
2000-10-24,-1.1236
2000-10-25,0.0
2000-10-26,4.5455
2000-10-27,0.0
2000-10-30,-2.1739
2000-10-31,-6.6667
2000-11-01,-4.7619
2000-11-02,7.5
2000-11-03,11.6279
2000-11-06,-8.3333
2000-11-08,-3.9773
2000-11-09,-0.5917
2000-11-10,4.7619
2000-11-13,-2.2727
2000-11-14,0.0
2000-11-15,-6.9767
2000-11-16,20.0
2000-11-17,11.4583
2000-11-20,-10.2804
2000-11-21,-8.3333
2000-11-22,0.0
2000-11-24,-18.1818
2000-11-27,22.2222
2000-11-28,-15.9091
2000-11-29,0.0
2000-11-30,0.0
2000-12-01,-2.7027
2000-12-04,5.5556
2000-12-05,0.0
2000-12-06,5.2632
2000-12-07,-5.0
2000-12-08,3.9474
2000-12-11,-13.9241
2000-12-13,2.9412000000000003
2000-12-14,-8.5714
2000-12-15,0.0
2000-12-18,-6.25
2000-12-19,-13.3333
2000-12-20,15.3846
2000-12-21,20.0
2000-12-22,-2.7778
2000-12-26,17.1429
2000-12-27,-7.3171
2000-12-28,-5.2632
2000-12-29,-11.1111
2001-01-02,0.0
2001-01-04,0.0
2001-01-05,6.25
2001-01-09,-5.8824
2001-01-10,3.125
2001-01-11,9.0909
2001-01-12,16.6667
2001-01-16,-4.7619
2001-01-17,-5.0
2001-01-18,10.526299999999999
2001-01-19,-4.7619
2001-01-22,20.0
2001-01-23,0.0
2001-01-24,8.3333
2001-01-25,-9.6154
2001-01-26,23.4043
2001-01-29,-6.8966
2001-01-31,-3.7037
2001-02-01,-7.6923
2001-02-05,4.1667
2001-02-06,-4.0
2001-02-09,0.0
2001-02-12,0.0
2001-02-13,0.0
2001-02-14,0.0
2001-02-15,0.0
2001-02-20,0.0
2001-02-22,-8.3333
2001-02-23,-6.8182
2001-02-26,17.0732
2001-02-28,-14.5833
2001-03-01,0.0
2001-03-05,-2.439
2001-03-07,15.0
2001-03-08,4.3478
2001-03-09,-2.6042
2001-03-12,-14.4385
2001-03-13,13.125
2001-03-14,1.6575
2001-03-15,-8.6957
2001-03-16,14.2857
2001-03-19,0.0
2001-03-20,-10.4167
2001-03-22,-2.3256
2001-03-26,9.5238
2001-03-28,-8.6957
2001-03-30,-4.7619
2001-04-03,10.0
2001-04-04,-4.5455
2001-04-10,-2.8571
2001-04-11,0.0
2001-04-12,-3.9215999999999998
2001-04-16,4.0816
2001-04-17,-1.9607999999999999
2001-04-18,-2.0
2001-04-19,0.0
2001-04-20,4.0816
2001-04-23,0.0
2001-04-24,-1.9607999999999999
2001-04-26,-2.0
2001-04-27,-2.0408
2001-04-30,0.0
2001-05-01,0.0
2001-05-02,14.5833
2001-05-03,-9.0909
2001-05-04,-6.0
2001-05-07,6.383
2001-05-08,-6.0
2001-05-09,0.0
2001-05-10,10.6383
2001-05-11,11.538499999999999
2001-05-14,-3.4483
2001-05-15,6.7857
2001-05-16,13.7124
2001-05-17,5.8824
2001-05-18,8.3333
2001-05-21,28.2051
2001-05-22,20.0
2001-05-23,-5.8333
2001-05-24,0.0
2001-05-25,-2.4779
2001-05-29,-5.6261
2001-05-30,-1.9231
2001-05-31,-9.4118
2001-06-01,-0.4329
2001-06-04,-4.3478
2001-06-05,-5.6818
2001-06-06,-6.0241
2001-06-07,3.8462
2001-06-08,7.6543
2001-06-11,-1.3761
2001-06-12,-6.7442
2001-06-13,2.2444
2001-06-14,-2.439
2001-06-15,0.0
2001-06-18,8.75
2001-06-19,-3.4483
2001-06-20,2.3810000000000002
2001-06-21,-3.0
2001-06-22,-2.901
2001-06-25,6.1728
2001-06-26,0.0
2001-06-27,36.0465
2001-06-28,-7.5214
2001-06-29,-0.1848
2001-07-02,-2.7778
2001-07-05,-4.1905
2001-07-06,0.7952
2001-07-09,0.1972
2001-07-10,0.0
2001-07-11,0.3937
2001-07-13,0.0
2001-07-16,-1.9607999999999999
2001-07-17,-3.0
2001-07-18,15.4639
2001-07-19,-16.25
2001-07-20,3.4115
2001-07-23,0.8247
2001-07-24,2.2495
2001-07-25,-7.0
2001-07-26,11.828
2001-07-27,3.8462
2001-07-30,-2.7778
2001-07-31,12.1905
2001-08-01,-2.3769
2001-08-02,-5.2174
2001-08-06,4.5872
2001-08-07,-5.9649
2001-08-08,4.4776
2001-08-09,-1.7856999999999998
2001-08-10,0.0
2001-08-13,-2.7273
2001-08-14,0.0
2001-08-15,-4.6729
2001-08-16,0.0
2001-08-17,1.9607999999999999
2001-08-20,-2.8846
2001-08-21,0.9901
2001-08-22,0.0
2001-08-23,-0.9804
2001-08-24,-7.1287
2001-08-27,-5.1173
2001-08-28,4.9437999999999995
2001-08-29,-3.6403
2001-08-30,4.4444
2001-08-31,2.1277
2001-09-04,-5.2083
2001-09-05,-1.0989
2001-09-06,0.0
2001-09-07,-7.7778
2001-09-10,-1.2048
2001-09-17,0.0
2001-09-18,0.0
2001-09-19,4.6341
2001-09-20,-6.7599
2001-09-21,-6.25
2001-09-24,1.3333
2001-09-25,-1.3158
2001-09-26,3.04
2001-09-27,-4.2443
2001-09-28,11.5405
2001-10-01,1.5265
2001-10-02,-2.148
2001-10-04,-3.1707
2001-10-05,2.0151
2001-10-11,0.9877
2001-10-12,-2.2005
2001-10-16,0.0
2001-10-17,0.0
2001-10-19,0.0
2001-10-22,-3.75
2001-10-23,2.5974
2001-10-24,0.0
2001-10-25,-3.7975
2001-10-26,2.6316
2001-10-30,-7.6923
2001-10-31,-1.3889
2001-11-01,4.507
2001-11-02,-2.2372
2001-11-06,0.6341
2001-11-07,9.589
2001-11-08,7.5
2001-11-12,1.1628
2001-11-13,-2.2989
2001-11-15,-0.7059
2001-11-16,0.7109
2001-11-19,2.3529
2001-11-20,-2.2989
2001-11-21,0.0
2001-11-23,4.7059
2001-11-26,-4.2697
2001-11-28,3.2864
2001-11-29,-2.2727
2001-11-30,0.0
2001-12-03,-1.1628
2001-12-05,3.2941
2001-12-06,0.2278
2001-12-07,0.9091
2001-12-10,0.0
2001-12-11,1.3514
2001-12-12,1.1111
2001-12-13,-4.3956
2001-12-18,-1.1494
2001-12-19,-1.1628
2001-12-20,0.0
2001-12-21,5.4118
2001-12-24,0.4464
2001-12-26,-2.4444
2001-12-27,-8.8838
2001-12-28,12.25
2001-12-31,0.0
2002-01-02,-0.2227
2002-01-03,-9.5982
2002-01-04,10.8642
2002-01-07,-10.9131
2002-01-08,-2.5
2002-01-09,5.1282
2002-01-10,-12.1951
2002-01-11,8.3333
2002-01-14,-11.2821
2002-01-15,4.6243
2002-01-16,1.105
2002-01-17,7.9235
2002-01-18,2.0253
2002-01-22,6.6998
2002-01-23,4.186
2002-01-25,-10.267900000000001
2002-01-28,11.9403
2002-01-30,0.0
2002-01-31,-1.1111
2002-02-01,-8.5393
2002-02-05,-0.4914
2002-02-06,11.1111
2002-02-07,0.0
2002-02-08,0.0
2002-02-11,-2.2222
2002-02-12,5.6818
2002-02-13,-7.5269
2002-02-15,-1.1628
2002-02-19,-4.2353
2002-02-20,0.0
2002-02-22,0.0
2002-02-25,-0.5651
2002-02-26,-1.1614
2002-02-27,0.0
2002-02-28,0.0
2002-03-01,-5.0
2002-03-04,4.7368
2002-03-05,0.5025
2002-03-06,0.0
2002-03-07,2.25
2002-03-08,6.357
2002-03-12,-8.046
2002-03-15,-5.0
2002-03-18,0.7895
2002-03-19,2.0888
2002-03-20,0.0
2002-03-21,-2.8133
2002-03-25,5.2632
2002-03-26,0.0
2002-03-27,0.0
2002-03-28,0.0
2002-04-03,3.75
2002-04-04,1.2048
2002-04-05,7.1429
2002-04-08,-3.3333
2002-04-09,1.1264
2002-04-10,-9.0702
2002-04-11,0.25
2002-04-12,-0.2494
2002-04-16,11.25
2002-04-17,-10.1124
2002-04-18,0.0
2002-04-22,3.0
2002-04-23,0.7282
2002-04-24,1.2048
2002-04-26,-2.3810000000000002
2002-04-29,-2.439
2002-05-01,3.75
2002-05-02,-1.2048
2002-05-03,0.0
2002-05-06,-1.9512
2002-05-07,11.9403
2002-05-08,-11.1111
2002-05-09,9.0
2002-05-10,-12.844
2002-05-14,18.4211
2002-05-15,-5.5556
2002-05-21,-5.6471
2002-05-24,-0.2494
2002-05-28,-2.25
2002-05-29,-2.5575
2002-05-30,-1.5748
2002-06-03,0.0
2002-06-05,0.0
2002-06-07,-8.2667
2002-06-10,-1.7442
2002-06-11,0.0
2002-06-12,9.4675
2002-06-17,-2.7027
2002-06-18,-4.1667
2002-06-20,-1.4203000000000001
2002-06-24,0.1176
2002-06-25,-0.1468
2002-06-26,1.4706000000000001
2002-06-27,1.4493
2002-07-09,0.0
2002-07-11,-2.8571
2002-07-12,0.0
2002-07-15,0.0
2002-07-18,4.1176
2002-07-19,17.2316
2002-07-22,-4.8193
2002-07-23,0.0
2002-07-24,-11.3671
2002-07-25,7.1123
2002-07-26,1.7332999999999998
2002-07-29,-1.7038
2002-08-01,6.6667
2002-08-05,-6.25
2002-08-07,0.0
2002-08-08,6.0267
2002-08-09,-0.1258
2002-08-12,-5.5653
2002-08-13,0.0
2002-08-14,0.0267
2002-08-16,5.5718
2002-08-19,-0.8838
2002-08-20,0.0
2002-08-22,-10.5732
2002-08-28,-3.1339
2002-08-29,12.4706
2002-08-30,-0.6276
2002-09-04,-1.3947
2002-09-05,0.0801
2002-09-09,-2.1333
2002-09-10,-7.3568999999999996
2002-09-13,22.0588
2002-09-16,5.7831
2002-09-17,-7.4943
2002-09-18,-0.2709
2002-09-19,9.1358
2002-09-20,-9.276
2002-09-23,8.5287
2002-09-24,-8.0882
2002-09-25,9.4
2002-09-30,-2.8792999999999997
2002-10-01,-4.2353
2002-10-02,-1.4742
2002-10-07,-0.2494
2002-10-08,-5.75
2002-10-10,-1.6446
2002-10-11,3.5599
2002-10-14,0.2604
2002-10-16,-0.2597
2002-10-17,0.2604
2002-10-18,-11.6883
2002-10-21,-5.8824
2002-10-22,-6.25
2002-10-25,17.0
2002-10-28,-13.3903
2002-10-31,37.5
2002-11-01,-5.0239
2002-11-04,0.7557
2002-11-06,0.0
2002-11-07,12.25
2002-11-08,-4.8998
2002-11-11,5.3864
2002-11-12,7.1111
2002-11-14,-0.4149
2002-11-18,-8.2292
2002-11-19,-4.6538
2002-11-20,0.4762
2002-11-25,-3.9573
2002-12-02,1.1596
2002-12-03,0.7317
2002-12-05,-0.7264
2002-12-09,0.0
2002-12-10,-7.0732
2002-12-16,-1.5748
2002-12-17,14.1333
2002-12-20,0.2103
2002-12-24,-6.0387
2002-12-26,-8.4367
2002-12-30,-5.122
2003-01-02,-5.4556000000000004
2003-01-03,0.0
2003-01-08,23.565
2003-01-10,-2.2005
2003-01-13,-12.0
2003-01-14,-2.2727
2003-01-16,-5.2326
2003-01-17,0.0
2003-01-21,-0.3067
2003-01-23,1.5385
2003-01-24,-9.0909
2003-01-27,0.0
2003-01-30,10.3333
2003-01-31,3.6254
2003-02-03,-5.2187
2003-02-04,-1.5687
2003-02-05,3.75
2003-02-06,2.4096
2003-02-07,-4.4118
2003-02-10,-0.2769
2003-02-11,0.2777
2003-02-12,20.7077
2003-02-13,1.9628
2003-02-14,12.5
2003-02-18,-3.1111
2003-02-19,1.1468
2003-02-20,6.3492
2003-02-21,-3.838
2003-02-24,-0.2217
2003-02-25,0.0
2003-02-26,-3.1111
2003-02-27,-0.2294
2003-03-03,-2.9885
2003-03-04,-0.7109
2003-03-05,-1.9093
2003-03-06,-2.6764
2003-03-07,-4.75
2003-03-10,-5.5118
2003-03-11,1.3889
2003-03-12,-16.1644
2003-03-13,12.7778
2003-03-14,-4.3755
2003-03-17,4.5455
2003-03-18,-5.7681000000000004
2003-03-19,-1.5687
2003-03-20,9.375
2003-03-21,-3.4286
2003-03-24,-4.7337
2003-03-25,-6.5217
2003-03-26,1.6611
2003-03-27,0.0
2003-03-28,-0.3268
2003-03-31,0.0
2003-04-02,-0.9836
2003-04-03,1.6556
2003-04-07,-4.5603
2003-04-08,2.3891
2003-04-09,0.0
2003-04-10,-3.6667
2003-04-14,0.346
2003-04-15,-0.3448
2003-04-17,1.0381
2003-04-25,7.8767
2003-04-29,7.619
2003-05-01,-6.1947
2003-05-06,0.3145
2003-05-07,-1.2539
2003-05-08,-4.7619
2003-05-09,12.3333
2003-05-12,2.0772
2003-05-14,0.0
2003-05-15,1.7442
2003-05-19,0.0
2003-05-20,4.5714
2003-05-21,-0.2732
2003-05-22,2.7397
2003-05-23,1.8933
2003-05-27,-1.8582
2003-05-28,0.0
2003-05-29,-5.8667
2003-06-02,-0.8499
2003-06-03,0.0
2003-06-04,0.0
2003-06-05,0.0
2003-06-06,2.8571
2003-06-09,3.8889
2003-06-10,-7.4866
2003-06-11,6.9364
2003-06-12,-7.5676
2003-06-13,-3.5088
2003-06-16,6.9697
2003-06-17,-9.3484
2003-06-19,9.375
2003-06-20,-3.4286
2003-06-23,-4.142
2003-06-24,-7.4074
2003-06-25,3.3333
2003-06-26,2.5484
2003-06-27,-0.4718
2003-07-01,-2.3388
2003-07-03,3.5275
2003-07-07,0.0
2003-07-08,7.221
2003-07-09,-1.4577
2003-07-10,0.5917
2003-07-11,0.9118
2003-07-14,12.2122
2003-07-15,0.0
2003-07-16,-10.1299
2003-07-18,-9.8266
2003-07-21,9.6154
2003-07-22,0.8772
2003-07-24,-2.8986
2003-07-25,-8.0597
2003-07-28,-2.5974
2003-07-29,4.0333
2003-07-30,1.5699999999999998
2003-08-01,1.2618
2003-08-04,0.0
2003-08-06,7.4766
2003-08-07,0.2899
2003-08-08,-6.0405
2003-08-11,-0.646
2003-08-12,-2.4768
2003-08-13,10.7937
2003-08-14,-0.2865
2003-08-15,7.7586
2003-08-18,-5.3333
2003-08-19,-6.7606
2003-08-22,2.145
2003-08-25,-1.8042
2003-08-26,8.1325
2003-08-27,-2.507
2003-08-28,-2.8571
2003-08-29,4.2647
2003-09-02,-1.5514999999999999
2003-09-04,-3.4384
2003-09-05,-5.0445
2003-09-08,0.3125
2003-09-09,6.5421
2003-09-10,-3.5088
2003-09-11,6.9697
2003-09-15,-0.2833
2003-09-16,-1.1364
2003-09-17,-3.7356
2003-09-18,0.0299
2003-09-19,-5.9982
2003-09-22,2.8571
2003-09-23,6.1728
2003-09-24,-1.1628
2003-09-25,-0.8824
2003-09-26,-3.5608
2003-09-29,0.0
2003-09-30,0.0308
2003-10-01,-5.8751
2003-10-02,0.0
2003-10-06,29.085
2003-10-07,-1.5190000000000001
2003-10-08,-12.5964
2003-10-09,0.0
2003-10-10,-3.5294
2003-10-13,-2.1341
2003-10-14,12.1495
2003-10-15,-7.75
2003-10-16,-0.0301
2003-10-17,6.0241
2003-10-20,-4.2898
2003-10-22,-3.5322
2003-10-23,-2.4615
2003-10-27,-0.3155
2003-10-28,-2.8481
2003-10-29,2.2801
2003-10-30,-0.6369
2003-10-31,-0.9615
2003-11-03,0.0
2003-11-04,4.8544
2003-11-05,-5.2469
2003-11-06,-0.3257
2003-11-07,0.9804
2003-11-10,-2.5566
2003-11-11,-0.0332
2003-11-12,1.6611
2003-11-13,0.0
2003-11-14,3.5948
2003-11-17,-4.4164
2003-11-18,-0.6601
2003-11-19,-4.9834
2003-11-20,2.0629
2003-11-21,6.8859
2003-11-24,-4.7756
2003-11-25,0.9761
2003-11-26,0.6667
2003-11-28,-0.6623
2003-12-01,1.3333
2003-12-02,-1.3158
2003-12-03,4.0
2003-12-05,0.0
2003-12-08,0.0
2003-12-09,-2.8846
2003-12-10,2.3102
2003-12-11,4.5161
2003-12-12,-0.2778
2003-12-16,-3.4355
2003-12-17,3.5256
2003-12-22,-6.5015
2003-12-23,1.9868000000000001
2003-12-24,-2.5974
2003-12-26,-7.9667
2003-12-29,-3.2959
2003-12-30,0.0
2003-12-31,-4.1199
2004-01-02,3.9063
2004-01-06,14.6617
2004-01-07,0.0
2004-01-08,-0.6557
2004-01-09,-5.9406
2004-01-12,5.2632
2004-01-13,-8.3333
2004-01-14,6.5455
2004-01-15,-1.0239
2004-01-16,1.3793
2004-01-20,-6.4626
2004-01-21,2.1818
2004-01-22,0.0
2004-01-23,-1.0676
2004-01-26,6.1151
2004-01-27,-3.3898
2004-01-28,-1.0526
2004-01-29,5.3191
2004-01-30,0.0
2004-02-02,-0.6734
2004-02-03,-4.4068
2004-02-04,4.2553
2004-02-05,2.0408
2004-02-09,-0.3333
2004-02-10,-3.01
2004-02-12,-2.7241
2004-02-13,-0.3545
2004-02-17,8.111
2004-02-18,-3.2577
2004-02-19,-2.585
2004-02-20,-3.9804
2004-02-23,5.4545
2004-02-24,-3.4483
2004-02-25,0.6786
2004-02-26,-7.0592
2004-02-27,1.1832
2004-03-01,-1.1694
2004-03-02,4.9618
2004-03-03,23.6364
2004-03-04,-11.7647
2004-03-05,0.6667
2004-03-08,-0.6623
2004-03-09,-9.3333
2004-03-10,-0.7353
2004-03-12,5.1852
2004-03-15,-1.4085
2004-03-17,4.6429
2004-03-18,-1.0239
2004-03-19,3.1034
2004-03-22,-8.0268
2004-03-23,9.0909
2004-03-24,-3.3333
2004-03-25,0.3448
2004-03-26,-0.3436
2004-03-29,-0.3448
2004-03-30,-10.7266
2004-03-31,2.2481
2004-04-01,0.417
2004-04-02,-2.6048
2004-04-05,8.5271
2004-04-06,-0.3571
2004-04-07,1.0753
2004-04-08,1.0638
2004-04-12,4.2105
2004-04-13,-1.0101
2004-04-14,-1.7006999999999999
2004-04-15,-1.3841
2004-04-16,-1.4035
2004-04-19,-2.1352
2004-04-20,-2.1818
2004-04-21,-2.9368
2004-04-22,3.4087
2004-04-23,1.8519
2004-04-27,5.0909
2004-04-28,0.346
2004-04-29,-9.6552
2004-04-30,7.2519
2004-05-03,-8.8968
2004-05-04,3.5156
2004-05-05,-5.6604
2004-05-06,3.2
2004-05-07,2.7132
2004-05-10,0.0
2004-05-12,-1.5093999999999999
2004-05-13,3.4483
2004-05-14,-7.4074
2004-05-17,-4.0
2004-05-18,-15.4167
2004-05-19,7.3892
2004-05-20,1.3761
2004-05-24,0.0
2004-05-25,11.3122
2004-05-26,11.7886
2004-05-28,0.0
2004-06-01,5.4182
2004-06-02,-4.0704
2004-06-03,-0.3955
2004-06-04,0.361
2004-06-07,0.3597
2004-06-09,-18.9964
2004-06-10,6.6372
2004-06-14,2.4481
2004-06-15,-4.8198
2004-06-17,-3.4043
2004-06-22,-7.0485
2004-06-23,9.0047
2004-06-24,7.3913
2004-06-25,-4.8583
2004-06-28,-4.2553
2004-06-29,13.2889
2004-06-30,-3.8839
2004-07-01,6.1633
2004-07-02,-5.0365
2004-07-06,0.0
2004-07-07,-0.4049
2004-07-08,3.6585
2004-07-09,1.9607999999999999
2004-07-12,-5.7308
2004-07-13,-3.3048
2004-07-19,-6.7511
2004-07-22,0.4525
2004-07-23,-0.4505
2004-07-27,0.4525
2004-07-28,0.9459
2004-07-29,-1.4279
2004-07-30,-8.1032
2004-08-02,-0.4926
2004-08-03,-5.4455
2004-08-04,11.5183
2004-08-05,-1.8779
2004-08-06,3.7799
2004-08-09,-12.8631
2004-08-10,3.1746
2004-08-11,-2.5641
2004-08-12,-8.4211
2004-08-13,0.5747
2004-08-16,-5.1429
2004-08-17,7.2289
2004-08-19,6.7416
2004-08-20,2.6316
2004-08-23,-2.5641
2004-08-24,4.2105
2004-08-25,-2.5253
2004-08-26,12.4352
2004-08-27,-1.8433000000000002
2004-08-30,1.8779
2004-08-31,-3.6866
2004-09-01,0.4785
2004-09-02,0.9524
2004-09-07,-0.9434
2004-09-08,-4.7619
2004-09-09,-1.5
2004-09-10,5.0761
2004-09-13,-3.3816
2004-09-14,2.45
2004-09-16,-6.2958
2004-09-17,0.0
2004-09-20,1.0417
2004-09-21,4.1237
2004-09-22,-6.9307
2004-09-23,2.1277
2004-09-24,-1.5625
2004-09-27,-2.5926
2004-09-28,-0.5975
2004-09-29,3.8251
2004-09-30,-0.5263
2004-10-01,-1.5873
2004-10-04,3.2258
2004-10-05,0.0
2004-10-06,-4.1667
2004-10-11,-9.2391
2004-10-12,7.7844
2004-10-13,2.7778
2004-10-14,8.1081
2004-10-15,-5.0
2004-10-18,5.2632
2004-10-19,6.5
2004-10-20,-6.1033
2004-10-21,-0.5
2004-10-25,7.0352
2004-10-26,5.1643
2004-10-27,3.125
2004-10-28,0.8658
2004-10-29,1.3305
2004-11-01,3.0072
2004-11-02,0.3289
2004-11-03,0.4098
2004-11-04,-2.8571
2004-11-05,0.8403
2004-11-08,0.4167
2004-11-09,-1.2448
2004-11-10,-3.3613
2004-11-12,-0.4348
2004-11-15,2.1834
2004-11-16,-16.6667
2004-11-17,8.2051
2004-11-18,2.8436
2004-11-19,-2.765
2004-11-22,115.6398
2004-11-23,-19.5385
2004-11-24,9.2598
2004-11-26,0.275
2004-11-29,6.2079
2004-11-30,0.2347
2004-12-01,-8.8993
2004-12-02,-12.3393
2004-12-03,-0.6158
2004-12-06,1.7999
2004-12-07,8.4058
2004-12-08,-0.7487
2004-12-09,2.6401
2004-12-10,2.3622
2004-12-13,0.0
2004-12-14,-9.2308
2004-12-15,0.8475
2004-12-16,-0.5602
2004-12-17,3.6338
2004-12-20,-12.4762
2004-12-21,-7.764
2004-12-22,3.7037
2004-12-23,0.3247
2004-12-27,-6.4725
2004-12-28,5.5363
2004-12-29,-7.541
2004-12-30,-1.7730000000000001
2004-12-31,1.083
2005-01-03,0.0
2005-01-04,6.4286
2005-01-05,-4.3624
2005-01-06,4.5614
2005-01-07,-3.0201
2005-01-10,5.5363
2005-01-11,-7.5082
2005-01-12,2.8359
2005-01-13,0.6549
2005-01-14,0.3425
2005-01-18,-5.1195
2005-01-19,2.1583
2005-01-20,-3.169
2005-01-21,0.3636
2005-01-24,-5.7971
2005-01-25,1.9231
2005-01-26,1.1698
2005-01-27,1.0817
2005-01-28,-4.059
2005-01-31,-2.6923
2005-02-01,-7.1146
2005-02-02,0.0
2005-02-03,10.2128
2005-02-04,-5.4054
2005-02-07,-2.8571
2005-02-08,0.4202
2005-02-09,-3.7657
2005-02-10,0.0
2005-02-11,5.6522
2005-02-14,2.8807
2005-02-15,-7.6
2005-02-16,8.2251
2005-02-17,10.0
2005-02-18,45.4545
2005-02-22,-12.5
2005-02-23,-5.6857
2005-02-24,-3.0597
2005-02-25,10.9375
2005-02-28,12.957699999999999
2005-03-01,8.4788
2005-03-02,25.7471
2005-03-03,33.638
2005-03-04,61.5595
2005-03-07,0.9314
2005-03-08,-1.4262000000000001
2005-03-09,-5.3617
2005-03-10,-16.277
2005-03-11,-0.9667
2005-03-14,24.7289
2005-03-15,-5.3043
2005-03-16,6.0606
2005-03-17,12.8139
2005-03-18,7.7513
2005-03-21,-1.0684
2005-03-22,-11.0871
2005-03-23,0.1619
2005-03-24,-3.7995
2005-03-28,-0.5882
2005-03-29,-12.7642
2005-03-30,-0.6783
2005-03-31,7.1707
2005-04-01,-4.8703
2005-04-04,9.8565
2005-04-05,-2.439
2005-04-06,-2.2321
2005-04-07,-0.1005
2005-04-08,-4.7445
2005-04-11,-4.6065000000000005
2005-04-12,-3.1187
2005-04-13,-8.5151
2005-04-14,5.6754
2005-04-15,-11.9227
2005-04-18,-12.561
2005-04-19,23.2915
2005-04-20,6.9005
2005-04-21,-5.1852
2005-04-22,4.0179
2005-04-25,-5.1502
2005-04-26,-4.1855
2005-04-27,-5.4309
2005-04-28,8.6142
2005-04-29,-6.8966
2005-05-02,0.6173
2005-05-03,-4.5399
2005-05-04,1.1568
2005-05-05,-0.2541
2005-05-06,8.4076
2005-05-09,6.228
2005-05-10,-4.0929
2005-05-11,-0.2307
2005-05-12,-4.9711
2005-05-13,-2.3114
2005-05-16,-2.8643
2005-05-17,-0.3718
