ticker,AEEX US Equity
2016-06-23,-2.0619
2016-06-30,5.2632
2016-07-01,0.0
2016-07-05,-20.0
2016-07-07,-12.5
2016-07-08,-11.4286
2016-07-11,-17.7419
2016-07-12,-1.9607999999999999
2016-07-13,16.0
2016-07-14,39.6552
2016-07-15,-24.6914
2016-07-18,-1.6393
2016-07-19,-16.6667
2016-07-20,0.2
2016-07-21,-0.2246
2016-07-29,20.03
2016-08-01,3.5
2016-08-02,0.6441
2016-08-03,-11.98
2016-08-04,-9.0888
2016-08-05,29.9675
2016-08-09,-9.2308
2016-08-10,1.6949
2016-08-11,-3.3333
2016-08-12,0.0
2016-08-15,0.0
2016-08-16,1.7241
2016-08-17,0.0
2016-08-18,0.0
2016-08-22,0.0
2016-08-23,0.0
2016-08-24,1.7161
2016-08-26,8.3108
2016-08-30,15.3846
2016-08-31,0.0
2016-09-02,0.0
2016-09-06,0.0
2016-09-07,0.0
2016-09-08,-4.0
2016-09-09,38.8889
2016-09-13,-10.0
2016-09-14,-5.5556
2016-09-15,17.647100000000002
2016-09-19,40.0
2016-09-20,-3.5714
2016-09-21,-20.0
2016-09-22,5.5556
2016-09-23,2.6316
2016-09-26,-23.0876
2016-09-27,-2.2086
2016-09-28,-20.4545
2016-09-29,35.7143
2016-09-30,98.9474
2016-10-03,0.5291
2016-10-04,-7.3684
2016-10-05,1.1364
2016-10-06,-44.382
2016-10-07,30.303
2016-10-10,-3.1008
2016-10-11,-19.2
2016-10-12,-20.7921
2016-10-13,12.4844
2016-10-14,-11.0988
2016-10-17,25.0
2016-10-18,0.0
2016-10-19,0.0
2016-10-20,-19.9875
2016-10-21,-6.2646
2016-10-24,13.3333
2016-10-25,18.8235
2016-10-26,23.7624
2016-10-27,40.0
2016-10-28,-5.7143
2016-11-01,-0.1629
2016-11-02,6.2336
2016-11-03,0.0
2016-11-04,2.8571
2016-11-07,8.3333
2016-11-08,-5.1282
2016-11-09,-5.4054
2016-11-10,7.4464
2016-11-11,0.5152
2016-11-14,0.5291
2016-11-15,2.6316
2016-11-16,0.0
2016-11-17,-10.2564
2016-11-18,14.2857
2016-11-21,-1.0
2016-11-22,-2.5253
2016-11-23,-10.3627
2016-11-28,12.7168
2016-11-29,-8.7179
2016-11-30,10.2879
2016-12-01,14.613199999999999
2016-12-02,-9.3333
2016-12-05,-7.3529
2016-12-06,-7.4074
2016-12-07,-1.7143000000000002
2016-12-08,-10.4651
2016-12-09,19.4805
2016-12-12,-20.1087
2016-12-13,-48.2993
2016-12-14,71.0526
2016-12-15,-19.2308
2016-12-16,-14.2857
2016-12-19,0.0
2016-12-20,16.6667
2016-12-21,17.1429
2016-12-22,-2.439
2016-12-23,-8.3333
2016-12-27,-9.1364
2016-12-28,8.054
2016-12-29,6.4815
2016-12-30,-4.3478
2017-01-03,4.5455
2017-01-04,-13.0435
2017-01-05,5.0
2017-01-06,-14.2738
2017-01-09,15.5395
2017-01-10,15.3846
2017-01-11,8.3333
2017-01-12,-14.6154
2017-01-13,0.9009
2017-01-17,11.607099999999999
2017-01-18,-7.2
2017-01-19,-8.6207
2017-01-20,-2.8302
2017-01-23,8.7379
2017-01-24,-4.4643
2017-01-25,17.8037
2017-01-26,-16.6997
2017-01-27,9.5238
2017-01-30,4.3478
2017-01-31,-4.1667
2017-02-02,0.0
2017-02-03,1.087
2017-02-06,-1.0753
2017-02-07,0.0
2017-02-08,4.3478
2017-02-09,0.0
2017-02-10,0.0
2017-02-13,-4.1667
2017-02-14,-30.2065
2017-02-15,44.5258
2017-02-16,0.0
2017-02-17,3.4483
2017-02-21,-16.6667
2017-02-22,0.0
2017-02-23,-1.0
2017-02-24,14.1414
2017-02-27,-11.9469
2017-02-28,-9.5477
2017-03-01,-6.6667
2017-03-02,13.0952
2017-03-03,-15.776299999999999
2017-03-06,24.9805
2017-03-07,0.0
2017-03-08,0.0
2017-03-09,0.0
2017-03-10,-1.0
2017-03-13,1.0101
2017-03-14,-2.0
2017-03-15,1.0204
2017-03-16,-2.0202
2017-03-17,-7.2165
2017-03-20,10.5556
2017-03-21,0.5025
2017-03-22,-16.7
2017-03-23,18.8475
2017-03-24,-4.0404
2017-03-27,-5.2632
2017-03-28,5.5417
2017-03-29,0.0132
2017-03-30,4.2105
2017-03-31,0.0
2017-04-03,0.0
2017-04-04,0.0
2017-04-05,0.5051
2017-04-06,0.0
2017-04-07,0.0
2017-04-10,-14.5729
2017-04-11,0.0
2017-04-12,15.8824
2017-04-13,-8.75
2017-04-17,0.1321
2017-04-18,9.4444
2017-04-19,0.0
2017-04-20,-1.0152
2017-04-21,0.0
2017-04-24,-7.6923
2017-04-25,5.5556
2017-04-26,2.1053
2017-04-27,-7.2165
2017-04-28,5.5556
2017-05-01,0.0
2017-05-02,0.0
2017-05-03,0.0
2017-05-04,0.0
2017-05-05,0.0
2017-05-08,-5.2632
2017-05-09,0.0
2017-05-10,0.0
2017-05-11,0.0
2017-05-12,0.0
2017-05-15,0.0
2017-05-16,0.0
2017-05-17,0.0
2017-05-18,0.0
2017-05-19,-2.5556
2017-05-22,2.6226000000000003
2017-05-23,0.0
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,-16.6111
2017-05-30,19.9201
2017-05-31,3.3333
2017-06-01,0.0
2017-06-02,12.9032
2017-06-05,4.7619
2017-06-06,-8.1818
2017-06-07,13.8614
2017-06-08,-1.7391
2017-06-09,1.7699
2017-06-12,-0.8696
2017-06-13,3.5088
2017-06-14,-0.1271
2017-06-15,6.067
2017-06-16,4.0
2017-06-19,6.9231
2017-06-20,2.8777
2017-06-21,6.2937
2017-06-22,2.6316
2017-06-23,0.0
2017-06-26,-34.6154
2017-06-27,21.5686
2017-06-28,-11.2903
2017-06-29,18.1818
2017-06-30,-5.3846
2017-07-03,-4.065
2017-07-05,16.1017
2017-07-06,16.7883
2017-07-07,-6.875
2017-07-10,-8.0537
2017-07-11,2.1898
2017-07-12,1.1071
2017-07-13,0.3179
2017-07-14,-18.3099
2017-07-17,7.7586
2017-07-18,11.2
2017-07-19,11.5108
2017-07-20,-3.2258
2017-07-21,-1.3333
2017-07-24,11.4865
2017-07-25,-3.0303
2017-07-26,-8.125
2017-07-27,-1.3605
2017-07-28,-3.4483
2017-08-08,-42.8571
2017-08-09,12.5
2017-08-10,-20.8889
2017-08-14,34.8315
2017-08-15,-6.25
2017-08-16,-20.0
2017-08-17,19.1667
2017-08-21,4.5455
2017-08-22,-1.0033
2017-08-23,1.3514
2017-08-24,-1.1111
2017-08-25,0.0
2017-08-28,-10.1124
2017-08-29,32.0
2017-09-06,-14.7727
2017-09-07,-11.1111
2017-09-08,2.75
2017-09-11,0.365
2017-09-12,1.4545
2017-09-13,1.7921
2017-09-14,-1.6432
2017-09-15,-1.9093
2017-09-18,-2.5547
2017-09-19,-0.6242
2017-09-20,-18.3417
2017-09-21,26.9231
2017-09-22,1.4545
2017-09-25,0.7168
2017-09-26,0.2372
2017-09-27,-23.5503
2017-09-28,1.8576000000000001
2017-09-29,0.0
2017-10-02,0.6079
2017-10-03,0.1511
2017-10-04,-4.6757
2017-10-05,0.9494
2017-10-06,1.0972
2017-10-09,12.7132
2017-10-10,-10.5915
2017-10-11,7.6923
2017-10-12,-0.2857
2017-10-13,10.0287
2017-10-16,16.1458
2017-10-17,-0.6726
2017-10-18,-11.3995
2017-10-19,0.6369
2017-10-20,-0.5063
2017-10-23,5.3435
2017-10-24,-9.4203
2017-10-25,-13.0667
2017-10-26,-6.4417
2017-10-27,-9.6721
2017-10-30,-6.5336
2017-10-31,0.9709
2017-11-01,0.1923
2017-11-02,-0.1919
2017-11-03,0.9615
2017-11-06,0.5714
2017-11-07,-5.303
2017-11-08,2.0
2017-11-09,1.9607999999999999
2017-11-10,0.9615
2017-11-13,0.9524
2017-11-14,-1.8868
2017-11-15,2.3077
2017-11-16,1.5038
2017-11-17,0.3704
2017-11-20,0.5535
2017-11-21,0.1835
2017-11-22,-1.4652
2017-11-24,-1.1152
2017-11-27,-2.2556
2017-11-28,0.0
2017-11-29,-0.3846
2017-11-30,0.0
2017-12-01,5.2124
2017-12-04,0.5505
2017-12-05,0.365
2017-12-06,-1.0909
2017-12-07,1.1029
2017-12-08,1.6364
2017-12-11,-1.6099999999999999
2017-12-12,0.9091
2017-12-13,-0.9009
2017-12-14,0.0
2017-12-15,3.2727
2017-12-18,-10.2113
2017-12-19,1.9607999999999999
2017-12-20,0.5769
2017-12-21,0.1912
2017-12-22,-0.1908
2017-12-26,1.3384
2017-12-27,0.1887
2017-12-28,0.3766
2017-12-29,-0.5629
2018-01-02,0.566
2018-01-03,-2.439
2018-01-04,0.9615
2018-01-05,0.5714
2018-01-08,0.0
2018-01-09,-0.5682
2018-01-10,0.0
2018-01-11,-0.9524
2018-01-12,-0.1923
2018-01-16,0.7707
2018-01-17,-0.5736
2018-01-18,-0.1923
2018-01-19,0.1927
2018-01-22,0.0
2018-01-23,-0.3846
2018-01-24,0.3861
2018-01-25,0.0
2018-01-26,0.9615
2018-01-29,0.9524
2018-01-30,-0.9434
2018-01-31,0.0
2018-02-01,-0.9524
2018-02-02,0.0
2018-02-05,0.9615
2018-02-06,-0.9524
2018-02-07,0.5769
2018-02-08,-1.7208
2018-02-09,0.0
2018-02-12,1.1673
2018-02-13,0.5769
2018-02-14,-0.7648
2018-02-15,1.1561
2018-02-16,-0.9524
2018-02-20,1.9231
2018-02-21,-0.9434
2018-02-22,1.9048
2018-02-23,-0.9346
2018-02-26,-1.5093999999999999
2018-02-27,-0.3831
2018-02-28,-1.3462
2018-03-01,0.0
2018-03-02,1.1696
2018-03-05,-0.7707
2018-03-06,0.9709
2018-03-07,-0.1923
2018-03-08,0.0
2018-03-09,-0.1927
2018-03-12,0.1931
2018-03-13,0.1927
2018-03-14,15.3846
2018-03-15,-1.6667
2018-03-16,-6.7797
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,0.9091
2018-03-22,-1.0811
2018-03-23,-0.7286
2018-03-26,0.7339
2018-03-27,-1.8215
2018-03-28,-0.7421
2018-03-29,-11.028
2018-04-02,9.0336
2018-04-03,-0.9634
2018-04-04,-0.3891
2018-04-05,0.5859
2018-04-09,0.9709
2018-04-10,0.7692
2018-04-11,-0.1908
2018-04-12,0.0
2018-04-13,-0.3824
2018-04-16,-0.1919
2018-04-17,0.0
2018-04-18,0.1923
2018-04-19,0.1919
2018-04-20,-0.3831
2018-04-23,-0.1923
2018-04-24,0.3854
2018-04-25,-0.1919
2018-04-26,0.3846
2018-04-27,0.1916
2018-05-01,-0.5736
2018-05-02,-0.1923
2018-05-03,-0.1927
2018-05-04,0.1931
2018-05-07,-0.7707
2018-05-08,-0.9709
2018-05-09,-0.9804
2018-05-10,1.7822
2018-05-11,-2.7237
2018-05-14,0.0
2018-05-15,-2.0
2018-05-16,-2.8571
2018-05-17,-15.7563
2018-05-18,19.7007
2018-05-21,0.4167
2018-05-22,0.2075
2018-05-23,-0.207
2018-05-24,0.2075
2018-05-25,0.4141
2018-05-29,1.0309
2018-05-30,-2.0408
2018-05-31,8.3333
2018-06-01,-1.9231
2018-06-04,0.3922
2018-06-05,0.5859
2018-06-06,0.1942
2018-06-07,-0.5814
2018-06-08,0.1949
2018-06-11,-0.1946
2018-06-12,-0.5848
2018-06-13,0.5882
2018-06-14,1.3645
2018-06-15,-0.3846
2018-06-18,0.1931
2018-06-19,0.1927
2018-06-20,-0.1923
2018-06-21,-0.1927
2018-06-22,0.1931
2018-06-25,-5.5877
2018-06-26,-1.0204
2018-06-27,-1.0309
2018-06-28,2.0833
2018-06-29,-1.0204
2018-07-02,0.2062
2018-07-03,0.2058
2018-07-05,1.6427
2018-07-06,-3.0303
2018-07-09,1.0417
2018-07-11,1.0309
2018-07-12,0.2041
2018-07-13,-1.222
2018-07-16,0.2062
2018-07-17,-2.2634
2018-07-18,-1.0526
2018-07-19,-1.0638
2018-07-20,1.0753
2018-07-23,1.0638
2018-07-24,-1.0526
2018-07-25,0.8511
2018-07-26,0.211
2018-07-27,-1.0526
2018-07-30,-2.3404
2018-07-31,0.2179
2018-08-01,-2.1739
2018-08-02,-2.2222
2018-08-03,2.2727
2018-08-06,1.1111
2018-08-07,1.0989
2018-08-08,-2.1739
2018-08-09,2.2222
2018-08-10,1.087
2018-08-13,-1.2903
2018-08-14,-1.9607999999999999
2018-08-15,-1.1111
2018-08-16,1.1236
2018-08-17,1.1111
2018-08-20,1.0989
2018-08-21,1.087
2018-08-22,-1.0753
2018-08-23,2.1739
2018-08-24,-1.0638
2018-08-27,-1.0753
2018-08-28,1.087
2018-08-29,0.2151
2018-08-30,-0.6438
2018-08-31,-0.6479
2018-09-04,-1.087
2018-09-05,-1.0989
2018-09-06,1.1111
2018-09-07,1.0989
2018-09-10,0.0
2018-09-11,1.087
2018-09-12,1.0753
2018-09-13,0.4255
2018-09-14,-0.4237
2018-09-17,-2.1277
2018-09-18,-0.8696
2018-09-19,0.8772
2018-09-20,0.6522
2018-09-21,0.432
2018-09-24,-1.0753
2018-09-25,-0.8696
2018-09-26,1.0965
2018-09-27,-0.2169
2018-09-28,0.6522
2018-10-01,-0.6479
2018-10-02,-0.6522
2018-10-03,1.0941
2018-10-04,0.6494
2018-10-05,0.2151
2018-10-08,0.4292
2018-10-09,-1.7094
2018-10-10,0.4348
2018-10-11,1.2987
2018-10-12,0.4274
2018-10-15,-0.4255
2018-10-16,0.4274
2018-10-17,-1.0638
2018-10-18,0.6452
2018-10-19,0.4274
2018-10-22,1.9149
2018-10-23,-2.9228
2018-10-24,-1.0753
2018-10-25,8.6957
2018-10-26,20.0
2018-10-29,4.1667
2018-10-30,8.0
2018-11-01,7.4074
2018-11-06,0.0
2018-11-07,6.8966
2018-11-08,6.4516
2018-11-13,0.0
2018-11-15,6.9091000000000005
2018-11-19,1.9274
2018-11-20,0.1112
2018-11-21,0.0
2018-11-23,0.0
2018-11-26,2.2222
2018-11-27,-2.1739
2018-11-28,-1.1111
2018-11-29,0.0
2018-11-30,0.2247
2018-12-03,-0.2242
2018-12-06,-0.2247
2018-12-07,-0.3378
2018-12-10,-0.565
2018-12-12,0.1136
2018-12-13,-0.227
2018-12-14,-0.4551
2018-12-17,-8.5714
2018-12-18,-6.25
2018-12-19,-2.6667
2018-12-20,-1.3699
2018-12-21,-2.7778
2018-12-24,-1.4285999999999999
2018-12-26,0.2899
2018-12-27,-0.4335
2018-12-28,-1.3062
2019-01-02,-0.7353
2019-01-03,-0.7407
2019-01-04,0.2985
2019-01-07,0.4464
2019-01-08,-1.4815
2019-01-09,0.4511
2019-01-10,-1.1976
2019-01-11,-1.5152
2019-01-14,-3.0769
2019-01-15,0.3175
2019-01-16,0.4747
2019-01-17,-2.3622
2019-01-18,0.4839
2019-01-22,-0.4815
2019-01-24,-3.2258
2019-01-29,-0.8333
2019-01-30,0.8403
2019-02-01,-1.6667
2019-02-04,0.8475
2019-02-06,-0.8403
2019-02-12,-0.8475
2019-02-13,-0.8547
2019-02-15,-0.8621
2019-02-19,0.8696
2019-02-20,0.1724
2019-02-22,0.6885
2019-02-25,0.1709
2019-03-04,0.3413
2019-03-05,0.1701
2019-03-06,-1.528
2019-03-08,-3.4483
2019-03-21,-1.7856999999999998
2019-03-26,-1.8182
2019-05-14,10.7407
2020-01-29,0.0
2020-01-30,-83.1104
2020-06-01,-5.9406
2020-06-02,-68.4211
2020-06-03,0.0
2020-06-04,-16.6667
2020-06-05,0.0
2020-06-08,-28.0
2020-06-09,-15.5556
2020-06-10,-1.3158
2020-06-11,0.0
2020-06-15,33.3333
2020-06-18,20.0
2020-06-19,0.0
2020-06-22,25.0
2020-06-24,-30.0
2020-07-08,19.0476
2020-07-14,20.0
2020-07-15,0.0
2020-07-16,3.3333
2020-07-17,12.9032
2020-07-20,0.0
