ticker,NLST US Equity
2007-04-24,-4.2714
2007-04-25,4.4619
2007-04-26,0.5025
2007-04-27,0.0
2007-04-30,-1.25
2007-05-01,-1.2658
2007-05-02,0.0
2007-05-03,-0.2564
2007-05-04,-2.5707
2007-05-07,-1.0554
2007-05-08,-1.6
2007-05-09,-7.8591
2007-05-10,-5.5882
2007-05-11,2.8037
2007-05-14,-5.4545
2007-05-15,-3.2051
2007-05-16,-0.9934
2007-05-17,-0.3344
2007-05-18,-2.0134
2007-05-21,4.7945
2007-05-22,6.8627
2007-05-23,2.4465
2007-05-24,-2.9851
2007-05-25,4.3077
2007-05-29,-6.1947
2007-05-30,-2.2052
2007-05-31,1.9374
2007-06-01,2.8350999999999997
2007-06-04,-2.1471999999999998
2007-06-05,0.3135
2007-06-06,2.5
2007-06-07,-4.2683
2007-06-08,-1.2739
2007-06-11,-1.6129
2007-06-12,-1.3115
2007-06-13,0.3322
2007-06-14,4.3046
2007-06-15,9.5238
2007-06-18,4.058
2007-06-19,2.7855
2007-06-20,-7.3171
2007-06-21,3.5088
2007-06-22,-3.1073
2007-06-25,-0.2915
2007-06-26,-0.8772
2007-06-27,0.0
2007-06-28,2.0649
2007-06-29,1.1561
2007-07-02,2.8607
2007-07-03,-27.5025
2007-07-05,-2.682
2007-07-06,1.9685000000000001
2007-07-09,5.7915
2007-07-10,0.365
2007-07-11,0.0
2007-07-12,0.3636
2007-07-13,0.7246
2007-07-16,-2.8777
2007-07-17,-1.4815
2007-07-18,-4.1353
2007-07-19,-1.1764999999999999
2007-07-20,2.7778
2007-07-23,1.5444
2007-07-24,-2.2814
2007-07-25,-0.3891
2007-07-26,3.5156
2007-07-27,-3.0189
2007-07-30,-2.3346
2007-07-31,-0.7968
2007-08-01,-14.0562
2007-08-02,0.0
2007-08-03,-11.215
2007-08-06,-1.0526
2007-08-07,4.2553
2007-08-08,1.0204
2007-08-09,8.0808
2007-08-10,-14.9533
2007-08-13,-2.7473
2007-08-14,9.0325
2007-08-15,-4.1389
2007-08-16,-3.7838000000000003
2007-08-17,8.427
2007-08-20,-2.0725
2007-08-21,1.5873
2007-08-22,3.6458
2007-08-23,0.5025
2007-08-24,4.5
2007-08-27,-1.9139
2007-08-28,2.9268
2007-08-29,-2.3697
2007-08-30,-0.4854
2007-08-31,-0.4878
2007-09-04,-5.3922
2007-09-05,3.1023
2007-09-06,0.5088
2007-09-07,-6.0
2007-09-10,-4.2553
2007-09-11,-0.5556
2007-09-12,0.5587
2007-09-13,-0.5556
2007-09-14,-0.5587
2007-09-17,-6.1798
2007-09-18,8.3832
2007-09-19,2.7624
2007-09-20,3.7634
2007-09-21,6.7358
2007-09-24,-2.9126
2007-09-25,0.0
2007-09-26,3.5
2007-09-27,0.0
2007-09-28,0.0
2007-10-01,4.8309
2007-10-02,-2.765
2007-10-03,10.9005
2007-10-04,15.812
2007-10-05,4.059
2007-10-08,0.0
2007-10-09,-2.4823
2007-10-10,-1.4545
2007-10-11,-0.369
2007-10-12,0.0
2007-10-15,1.1111
2007-10-16,1.4652
2007-10-17,-2.5271
2007-10-18,0.3704
2007-10-19,2.2094
2007-10-22,0.0045
2007-10-23,0.0
2007-10-24,5.4152000000000005
2007-10-25,-1.7123
2007-10-26,3.1359
2007-10-29,4.7297
2007-10-30,8.0645
2007-10-31,1.4925
2007-11-01,-11.7647
2007-11-02,-9.3333
2007-11-05,0.0
2007-11-06,1.1029
2007-11-07,4.7273
2007-11-08,-2.4306
2007-11-09,-3.5587
2007-11-12,-0.369
2007-11-13,2.2222
2007-11-14,-2.1739
2007-11-15,-9.2593
2007-11-16,4.0816
2007-11-19,0.7843
2007-11-20,-3.5019
2007-11-21,-9.6774
2007-11-23,6.6964
2007-11-26,-6.2762
2007-11-27,5.3571
2007-11-28,1.2711999999999999
2007-11-29,-4.1841
2007-11-30,3.9301
2007-12-03,0.4202
2007-12-04,3.7657
2007-12-05,0.8065
2007-12-06,-3.2
2007-12-07,-2.0661
2007-12-10,-1.2658
2007-12-11,0.4274
2007-12-12,-0.8511
2007-12-13,3.0043
2007-12-14,-4.1667
2007-12-17,0.0
2007-12-18,-0.4348
2007-12-19,-1.0617
2007-12-20,1.9558
2007-12-21,-2.5974
2007-12-24,0.0
2007-12-26,0.0
2007-12-27,-1.3333
2007-12-28,-0.9009
2007-12-31,0.4545
2008-01-02,-0.4525
2008-01-03,-1.3636
2008-01-04,-5.53
2008-01-07,4.878
2008-01-08,0.4651
2008-01-09,-5.5556
2008-01-10,-17.1569
2008-01-11,3.5503
2008-01-14,-2.2857
2008-01-15,-1.7544
2008-01-16,-5.3571
2008-01-17,-7.5472
2008-01-18,6.8027
2008-01-22,-1.9108
2008-01-23,-3.2468
2008-01-24,-3.3557
2008-01-25,-1.3889
2008-01-28,-4.9296
2008-01-29,8.1481
2008-01-30,1.3699
2008-01-31,-4.7297
2008-02-01,4.9645
2008-02-04,-1.3514
2008-02-05,-0.6849
2008-02-06,-6.8966
2008-02-07,5.1759
2008-02-08,-1.3998
2008-02-11,-2.1429
2008-02-12,1.4599
2008-02-13,5.7554
2008-02-14,2.0408
2008-02-15,6.6667
2008-02-19,-2.5
2008-02-20,-8.3333
2008-02-21,7.6923
2008-02-22,-1.2987
2008-02-25,-5.2632
2008-02-26,-2.0833
2008-02-27,0.7092
2008-02-28,-1.4085
2008-02-29,-3.5714
2008-03-03,4.4444
2008-03-04,0.7092
2008-03-05,-0.7042
2008-03-06,2.1277
2008-03-07,0.0
2008-03-10,-2.0833
2008-03-11,0.7092
2008-03-12,2.8169
2008-03-13,-4.1096
2008-03-14,5.0
2008-03-17,-3.4013999999999998
2008-03-18,-5.6338
2008-03-19,4.4776
2008-03-20,-3.5714
2008-03-24,-3.7037
2008-03-25,-6.1538
2008-03-26,3.2787
2008-03-27,6.3492
2008-03-28,-1.4925
2008-03-31,10.6061
2008-04-01,-2.0548
2008-04-02,7.6923
2008-04-03,3.2468
2008-04-04,10.0629
2008-04-07,-4.0
2008-04-08,-3.5714
2008-04-09,-6.7901
2008-04-10,0.0
2008-04-11,9.2715
2008-04-14,-10.303
2008-04-15,-3.3784
2008-04-16,-11.1888
2008-04-17,6.2992
2008-04-18,-1.4815
2008-04-21,2.2556
2008-04-22,4.4118
2008-04-23,-3.5211
2008-04-24,-2.1898
2008-04-25,-5.2239
2008-04-28,-0.7874
2008-04-29,-0.7937
2008-04-30,-2.4
2008-05-01,4.0984
2008-05-02,1.5748
2008-05-05,3.876
2008-05-06,10.8209
2008-05-07,-4.3771
2008-05-08,0.7042
2008-05-09,9.7902
2008-05-12,3.1847
2008-05-13,1.2346
2008-05-14,0.6098
2008-05-15,3.6364
2008-05-16,-6.4254
2008-05-19,-2.5076
2008-05-20,-3.2051
2008-05-21,-3.9735
2008-05-22,5.5172
2008-05-23,-1.9607999999999999
2008-05-27,6.0
2008-05-28,-3.1447
2008-05-29,-5.8442
2008-05-30,6.2069
2008-06-02,1.9481000000000002
2008-06-03,0.6369
2008-06-04,4.4304
2008-06-05,4.2424
2008-06-06,0.0
2008-06-09,0.0
2008-06-10,-2.3256
2008-06-11,-5.3571
2008-06-12,-1.2579
2008-06-13,7.6433
2008-06-16,-1.7751000000000001
2008-06-17,-6.6265
2008-06-18,3.871
2008-06-19,7.4534
2008-06-20,-4.0462
2008-06-23,2.4096
2008-06-24,0.0
2008-06-25,0.0
2008-06-26,0.5882
2008-06-27,-0.5848
2008-06-30,0.0
2008-07-01,0.5882
2008-07-02,1.1696
2008-07-03,0.578
2008-07-07,0.0
2008-07-08,4.5977
2008-07-09,3.2967
2008-07-10,-1.5957
2008-07-11,5.9459
2008-07-14,-3.0612
2008-07-15,0.5263
2008-07-16,2.6178
2008-07-17,-3.0612
2008-07-18,0.5263
2008-07-21,2.6178
2008-07-22,-3.0612
2008-07-23,1.3881999999999999
2008-07-24,-1.3692
2008-07-25,1.5789
2008-07-28,2.0725
2008-07-29,-1.0152
2008-07-30,-2.5641
2008-07-31,5.2632
2008-08-01,-3.5
2008-08-04,2.5907
2008-08-05,-7.0707
2008-08-06,-0.5435
2008-08-07,13.661200000000001
2008-08-08,-8.6538
2008-08-11,-1.5789
2008-08-12,-2.1390000000000002
2008-08-13,1.0929
2008-08-14,4.8649000000000004
2008-08-15,1.5464
2008-08-19,-4.0609
2008-08-20,1.5873
2008-08-21,2.0833
2008-08-22,0.5102
2008-08-25,-5.0698
2008-08-26,5.3406
2008-08-27,2.0305
2008-08-28,-4.9751
2008-08-29,-0.5236
2008-09-02,1.0526
2008-09-03,1.0417
2008-09-05,-4.1237
2008-09-08,-4.8387
2008-09-09,-5.0847
2008-09-10,0.0
2008-09-11,-3.564
2008-09-12,-1.8594
2008-09-15,-15.0943
2008-09-16,1.4815
2008-09-17,-7.3084
2008-09-18,9.4596
2008-09-19,2.1583
2008-09-22,-8.4507
2008-09-23,-16.9231
2008-09-24,9.2593
2008-09-25,-18.3792
2008-09-26,-5.5159
2008-09-29,-1.0989
2008-09-30,22.2222
2008-10-01,-18.8352
2008-10-02,-7.0354
2008-10-03,-4.8193
2008-10-06,-8.8608
2008-10-07,0.0
2008-10-08,9.7222
2008-10-09,-7.5949
2008-10-10,-19.1781
2008-10-13,6.7797
2008-10-14,1.5873
2008-10-15,4.6875
2008-10-16,-1.4739
2008-10-17,6.0405
2008-10-20,0.0
2008-10-21,1.2857
2008-10-22,-5.5007
2008-10-23,7.4627
2008-10-27,-6.9444
2008-10-28,-16.4179
2008-10-29,-8.9509
2008-10-30,-7.8205
2008-10-31,-6.4096
2008-11-03,0.0284
2008-11-04,0.0
2008-11-05,6.5908999999999995
2008-11-06,0.0
2008-11-07,-14.7122
2008-11-10,-12.75
2008-11-11,-11.1748
2008-11-12,16.129
2008-11-13,-16.6667
2008-11-14,-9.9583
2008-11-17,-3.7483
2008-11-18,3.8462
2008-11-19,11.1111
2008-11-20,-3.3333
2008-11-21,3.4483
2008-11-24,10.0
2008-11-25,1.1553
2008-11-26,7.845
2008-11-28,-5.5556
2008-12-01,-11.7647
2008-12-03,16.6667
2008-12-05,5.7143
2008-12-08,0.0
2008-12-09,-2.7027
2008-12-10,5.5556
2008-12-11,31.5789
2008-12-12,-6.0
2008-12-15,-42.5532
2008-12-16,11.1111
2008-12-17,-6.6667
2008-12-18,7.1875
2008-12-19,-16.7014
2008-12-22,8.0
2008-12-23,7.4074
2008-12-24,0.0
2008-12-26,-0.0647
2008-12-29,-6.8363
2008-12-30,3.75
2008-12-31,4.3507
2009-01-02,6.0509
2009-01-05,3.2258
2009-01-06,-5.8789
2009-01-07,-0.3528
2009-01-08,6.5806000000000004
2009-01-09,9.4177
2009-01-12,-11.4286
2009-01-13,6.4516
2009-01-14,-9.0909
2009-01-16,0.0
2009-01-20,-3.3333
2009-01-22,0.0
2009-01-23,0.0
2009-01-26,-16.8534
2009-01-27,3.6807
2009-01-28,-12.0
2009-01-29,15.4545
2009-01-30,-3.5433
2009-02-02,1.6327
2009-02-03,4.4177
2009-02-04,7.6923
2009-02-05,-10.7143
2009-02-06,-0.05
2009-02-09,0.05
2009-02-10,-12.0
2009-02-11,0.0
2009-02-12,13.6364
2009-02-13,8.0
2009-02-17,0.0
2009-02-18,-14.8148
2009-02-19,2.1739
2009-02-20,-6.383
2009-02-23,4.4886
2009-02-24,-8.646
2009-02-25,-4.7619
2009-02-26,9.5
2009-02-27,-8.6758
2009-03-02,-25.0
2009-03-03,13.3333
2009-03-04,-5.4779
2009-03-05,-6.6511
2009-03-06,-25.875
2009-03-09,60.0899
2009-03-10,1.1938
2009-03-11,-0.0694
2009-03-12,-11.1111
2009-03-13,0.0
2009-03-16,12.5
2009-03-17,-5.5556
2009-03-18,0.0
2009-03-19,-17.647100000000002
2009-03-20,27.8571
2009-03-23,-5.0279
2009-03-24,5.8824
2009-03-25,5.5556
2009-03-26,10.526299999999999
2009-03-27,-18.3333
2009-03-30,4.9563
2009-03-31,5.5556
2009-04-01,-5.2632
2009-04-02,0.0
2009-04-03,11.1111
2009-04-06,-10.0
2009-04-07,0.0
2009-04-08,11.1111
2009-04-09,0.0
2009-04-13,-10.0
2009-04-14,5.5556
2009-04-15,2.6316
2009-04-16,7.6923
2009-04-17,19.0476
2009-04-20,20.0
2009-04-21,-10.0
2009-04-22,-7.4074
2009-04-23,-8.0
2009-04-24,47.3098
2009-04-27,3.302
2009-04-28,0.0
2009-04-29,20.0
2009-04-30,0.0
2009-05-01,-7.1429
2009-05-04,-2.5641
2009-05-05,-10.5592
2009-05-06,0.0
2009-05-07,5.9213000000000005
2009-05-08,0.0
2009-05-11,2.7778
2009-05-12,2.7027
2009-05-13,-7.8947
2009-05-14,-14.2857
2009-05-15,0.0
2009-05-18,-2.8958
2009-05-19,2.9821999999999997
2009-05-20,0.0
2009-05-21,0.0
2009-05-22,0.0
2009-05-26,-3.0
2009-05-27,3.0928
2009-05-28,-3.3333
2009-05-29,3.4483
2009-06-01,0.0
2009-06-02,30.0
2009-06-03,-20.5128
2009-06-04,16.129
2009-06-05,-2.7778
2009-06-08,8.2857
2009-06-09,-10.2902
2009-06-10,-2.9412000000000003
2009-06-11,3.0303
2009-06-12,2.6471
2009-06-15,-5.3904
2009-06-16,2.9339
2009-06-17,14.7481
2009-06-18,-5.1282
2009-06-19,13.5135
2009-06-22,11.9048
2009-06-23,-12.9787
2009-06-24,-4.6455
2009-06-25,5.1282
2009-06-26,2.439
2009-06-29,-4.7619
2009-06-30,-5.0
2009-07-01,-7.8618
2009-07-02,-0.0357
2009-07-06,-5.6786
2009-07-07,5.9637
2009-07-08,-2.8051
2009-07-09,5.8824
2009-07-10,-8.3333
2009-07-13,3.0303
2009-07-14,-8.5294
2009-07-15,15.635
2009-07-16,-2.6764
2009-07-17,0.0
2009-07-20,-11.392900000000001
2009-07-21,6.4087
2009-07-22,0.0
2009-07-23,12.1212
2009-07-24,0.0
2009-07-27,0.0
2009-07-28,-1.3514
2009-07-29,-6.8493
2009-07-30,1.5074
2009-07-31,5.7588
2009-08-03,-1.3699
2009-08-04,8.3333
2009-08-05,0.0
2009-08-06,0.0
2009-08-07,7.6923
2009-08-10,-2.3810000000000002
2009-08-11,-4.878
2009-08-12,25.5609
2009-08-13,2.1059
2009-08-14,-9.2
2009-08-17,-7.5165
2009-08-18,-4.7336
2009-08-19,7.25
2009-08-20,23.5431
2009-08-21,3.3962
2009-08-24,-1.4599
2009-08-25,18.5185
2009-08-26,-9.3262
2009-08-27,11.147
2009-08-28,2.3256
2009-08-31,-6.0606
2009-09-01,-8.0645
2009-09-02,1.7763
2009-09-03,1.7022
2009-09-04,-3.3898
2009-09-08,-12.2807
2009-09-09,14.0
2009-09-10,1.7763
2009-09-11,1.7022
2009-09-14,13.5593
2009-09-15,0.0
2009-09-16,-0.1493
2009-09-17,-1.3453
2009-09-18,-1.5152
2009-09-21,6.1538
2009-09-22,-8.6957
2009-09-23,6.3294
2009-09-24,-8.9382
2009-09-25,6.5574
2009-09-28,0.0
2009-09-29,-0.1538
2009-09-30,6.3174
2009-10-01,0.0181
2009-10-02,13.023
2009-10-05,1.2821
2009-10-06,-7.5949
2009-10-07,0.0
2009-10-08,-2.7397
2009-10-09,-4.2254
2009-10-12,-2.9412000000000003
2009-10-13,-3.0303
2009-10-14,6.25
2009-10-15,-2.9412000000000003
2009-10-16,3.0019
2009-10-19,0.0
2009-10-20,-8.7984
2009-10-21,8.0645
2009-10-22,-5.9701
2009-10-23,-3.9683
2009-10-26,4.1322
2009-10-27,-4.7619
2009-10-28,-3.0
2009-10-29,6.5292
2009-10-30,4.6472
2009-11-02,9.4307
2009-11-03,5.6338
2009-11-04,5.3333
2009-11-05,-4.0506
2009-11-06,9.4987
2009-11-09,19.262
2009-11-10,-10.0897
2009-11-11,50.5618
2009-11-12,54.4776
2009-11-13,115.942
2009-11-16,39.5973
2009-11-17,-34.2949
2009-11-18,17.8049
2009-11-19,17.3913
2009-11-20,28.2187
2009-11-23,-11.4168
2009-11-24,0.9317
2009-11-25,-0.3077
2009-11-27,-3.5494
2009-11-30,-7.84
2009-12-01,-8.1597
2009-12-02,-10.397
2009-12-03,-8.0169
2009-12-04,3.4404
2009-12-07,0.6652
2009-12-08,16.5198
2009-12-09,15.5009
2009-12-10,-6.7103
2009-12-11,-4.5614
2009-12-14,2.9412000000000003
2009-12-15,2.1429
2009-12-16,5.4196
2009-12-17,0.6633
2009-12-18,2.3064
2009-12-21,-8.8567
2009-12-22,-4.417
2009-12-23,-0.5545
2009-12-24,0.7435
2009-12-28,1.845
2009-12-29,-2.1739
2009-12-30,-4.2593
2009-12-31,0.3868
2010-01-04,-3.6609
2010-01-05,1.8
2010-01-06,8.6444
2010-01-07,-1.6275
2010-01-08,-3.125
2010-01-11,-1.1385
2010-01-12,-3.4549
2010-01-13,2.3857
2010-01-14,-2.1359
2010-01-15,-7.3413
2010-01-19,4.2827
2010-01-20,-1.8479999999999999
2010-01-21,-8.7892
2010-01-22,-6.6516
2010-01-25,-6.631
2010-01-26,1.5789
2010-01-27,-1.8135
2010-01-28,5.2737
2010-01-29,-5.0096
2010-02-01,-5.1451
2010-02-02,4.8679
2010-02-03,-1.3263
2010-02-04,-8.0645
2010-02-05,-0.8772
2010-02-08,-0.59
2010-02-09,2.0772
2010-02-10,2.0313
2010-02-11,-3.1305
2010-02-12,2.9412000000000003
2010-02-16,18.8571
2010-02-17,0.9615
2010-02-18,-3.3333
2010-02-19,2.2167
2010-02-22,-7.7108
2010-02-23,-0.2611
2010-02-24,-3.4031000000000002
2010-02-25,-1.897
2010-02-26,3.0387
2010-03-01,2.4129
2010-03-02,6.0209
2010-03-03,7.9012
2010-03-04,-4.3478
2010-03-05,0.4785
2010-03-08,0.1905
2010-03-09,11.2167
2010-03-10,-2.3504
2010-03-11,-0.6565
2010-03-12,-2.6432
2010-03-15,-4.2986
2010-03-16,-1.4184
2010-03-17,5.9952
2010-03-18,-4.2986
2010-03-19,-5.6738
2010-03-22,-3.2580999999999998
2010-03-23,0.0
2010-03-24,-0.2591
2010-03-25,-0.7792
2010-03-26,-1.3089
2010-03-29,-0.7958
2010-03-30,-1.6042999999999998
2010-03-31,-2.1739
2010-04-01,0.0
2010-04-05,1.9444
2010-04-06,-1.0899
2010-04-07,-3.8567
2010-04-08,-3.1519
2010-04-09,-0.5917
2010-04-12,5.3571
2010-04-13,-1.1299
2010-04-14,-0.8571
2010-04-15,0.8646
2010-04-16,-4.0
2010-04-19,-7.4405
2010-04-20,4.5016
2010-04-21,-2.7692
2010-04-22,2.5316
2010-04-23,5.8642
2010-04-26,-4.0816
2010-04-27,-1.2158
2010-04-28,-3.0769
2010-04-29,0.3175
2010-04-30,-5.6962
2010-05-03,0.3356
2010-05-04,-12.3746
2010-05-05,2.2901
2010-05-06,-4.0858
2010-05-07,-9.3562
2010-05-10,3.8627000000000002
2010-05-11,9.5041
2010-05-12,22.6415
2010-05-13,-9.2308
2010-05-14,-7.1186
2010-05-17,6.2044
2010-05-18,-7.9038
2010-05-19,-10.0746
2010-05-20,-8.7137
2010-05-21,-4.0909
2010-05-24,-2.8436
2010-05-25,-2.439
2010-05-26,-3.0
2010-05-27,14.9485
2010-05-28,15.2466
2010-06-01,-10.8949
2010-06-02,-2.1834
2010-06-03,0.4464
2010-06-04,-6.6667
2010-06-07,-5.7143
2010-06-08,-3.0303
2010-06-09,-5.2083
2010-06-10,3.8462
2010-06-11,29.6296
2010-06-14,17.551
2010-06-15,-4.8611
2010-06-16,5.4745
2010-06-17,-2.7682
2010-06-18,3.2028
2010-06-21,-5.8621
2010-06-22,-3.6630000000000003
2010-06-23,-1.1407
2010-06-24,-5.3894
2010-06-25,14.64
2010-06-28,-8.5106
2010-06-29,-8.9147
2010-06-30,-4.2553
2010-07-01,-4.8889
2010-07-02,11.6822
2010-07-06,-3.7657
2010-07-07,22.6087
2010-07-08,-3.1915
2010-07-09,1.4652
2010-07-12,-1.444
2010-07-13,-0.3663
2010-07-14,-0.7353
2010-07-15,-1.4815
2010-07-16,-5.6391
2010-07-19,-3.5857
2010-07-20,9.9174
2010-07-21,-4.8872
2010-07-22,7.9051
2010-07-23,6.5934
2010-07-26,9.9656
2010-07-27,2.1875
2010-07-28,-5.1988
2010-07-29,-5.5161
2010-07-30,3.1069
2010-08-02,1.9868000000000001
2010-08-03,2.2727
2010-08-04,-1.5873
2010-08-05,-5.4839
2010-08-06,1.7065000000000001
2010-08-09,-0.6711
2010-08-10,0.6757
2010-08-11,2.349
2010-08-12,-8.8525
2010-08-13,-1.0791
2010-08-16,0.3636
2010-08-17,1.4493
2010-08-18,-2.5
2010-08-19,-2.9304
2010-08-20,-0.7547
2010-08-23,-2.2814
2010-08-24,-2.7237
2010-08-25,0.4
2010-08-26,1.1952
2010-08-27,6.2992
2010-08-30,1.8519
2010-08-31,-8.7273
2010-09-01,7.1713000000000005
2010-09-02,-2.2305
2010-09-03,4.943
2010-09-07,14.1304
2010-09-08,-5.3968
2010-09-09,-5.3690999999999995
2010-09-10,-0.7092
2010-09-13,0.3571
2010-09-14,-1.0676
2010-09-15,-0.7194
2010-09-16,-1.087
2010-09-17,2.9304
2010-09-20,-0.3559
2010-09-21,2.5
2010-09-22,1.3937
2010-09-23,3.8144
2010-09-24,2.615
2010-09-27,-3.5484
2010-09-28,-2.3411
2010-09-29,3.0822
2010-09-30,-0.9967
2010-10-01,-3.3557
2010-10-04,1.0417
2010-10-05,1.3746
2010-10-06,-1.6949
2010-10-07,2.4138
2010-10-08,1.0101
2010-10-11,-0.6667
2010-10-12,14.094
2010-10-13,0.2941
2010-10-14,7.3314
2010-10-15,2.7321999999999997
2010-10-18,-3.4574
2010-10-19,-6.6116
2010-10-20,0.59
2010-10-21,-1.173
2010-10-22,-6.5282
2010-10-25,1.2698
2010-10-26,3.1348
2010-10-27,-1.2158
2010-10-28,-2.1538
2010-10-29,-2.2013
2010-11-01,-2.2508
2010-11-02,0.6579
2010-11-03,0.0
2010-11-04,1.634
2010-11-05,2.8939
2010-11-08,-0.625
2010-11-09,-2.5157
2010-11-10,-1.2903
2010-11-11,-1.3072
2010-11-12,-5.298
2010-11-15,0.3497
2010-11-16,-17.4216
2010-11-17,-9.7046
2010-11-18,2.8037
2010-11-19,-0.9091
2010-11-22,2.7523
2010-11-23,7.1429
2010-11-24,-4.1667
2010-11-26,3.4783
2010-11-29,3.7815
2010-11-30,-6.4777000000000005
2010-12-01,2.5974
2010-12-02,3.3755
2010-12-03,2.449
2010-12-06,-2.3904
2010-12-07,-2.449
2010-12-08,2.5105
2010-12-09,-1.2245
2010-12-10,5.3719
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,-3.9215999999999998
2010-12-16,2.0408
2010-12-17,1.6
2010-12-20,-2.7559
2010-12-21,0.8097
2010-12-22,0.4016
2010-12-23,1.6
2010-12-27,0.7874
2010-12-28,-0.7813
2010-12-29,0.7874
2010-12-30,-1.1719
2010-12-31,1.1858
2011-01-03,1.1719
2011-01-04,-2.3166
2011-01-05,0.0
2011-01-06,1.581
2011-01-07,-2.7237
2011-01-10,-0.8
2011-01-11,-3.629
2011-01-12,1.2551999999999999
2011-01-13,-1.2397
2011-01-14,3.7657
2011-01-18,0.8065
2011-01-19,-6.0
2011-01-20,-1.7021
2011-01-21,1.2987
2011-01-24,-1.2821
2011-01-25,-2.6028000000000002
2011-01-26,0.8945
2011-01-27,-3.5242
2011-01-28,-0.4566
2011-01-31,-1.8349
2011-02-01,2.3364
2011-02-02,-1.3699
2011-02-03,12.5
2011-02-04,0.823
2011-02-07,4.898
2011-02-08,-2.7237
2011-02-09,0.4
2011-02-10,1.5936
2011-02-11,-3.1373
2011-02-14,-0.8097
2011-02-15,-1.2245
2011-02-16,3.719
2011-02-17,0.3984
2011-02-18,-1.1905000000000001
2011-02-22,-1.6064
2011-02-23,0.4082
2011-02-24,-4.065
2011-02-25,-1.2711999999999999
2011-02-28,0.8584
2011-03-01,-3.8298
2011-03-02,0.4425
2011-03-03,8.37
2011-03-04,-2.8455
2011-03-07,-0.4132
2011-03-08,-0.4254
2011-03-09,-1.6878
2011-03-10,12.0172
2011-03-11,-7.2797
2011-03-14,-1.2397
2011-03-15,-2.5105
2011-03-16,0.0
2011-03-17,-5.1502
2011-03-18,4.0724
2011-03-21,0.0
2011-03-22,-1.7391
2011-03-23,3.0973
2011-03-24,0.4292
2011-03-25,-1.2821
2011-03-28,1.2987
2011-03-29,3.4188
2011-03-30,10.3306
2011-03-31,-6.367
2011-04-01,-0.4
2011-04-04,-2.4096
2011-04-05,-1.2346
2011-04-06,11.6667
2011-04-07,-4.1045
2011-04-08,-2.3346
2011-04-11,-3.5857
2011-04-12,0.0
2011-04-13,0.4132
2011-04-14,1.6461000000000001
2011-04-15,-2.0243
2011-04-18,-2.4793
2011-04-19,-1.6949
2011-04-20,2.5862
2011-04-21,0.0
2011-04-25,-0.4202
2011-04-26,3.1646
2011-04-27,0.6135
2011-04-28,-4.4715
2011-04-29,0.8511
2011-05-02,1.6878
2011-05-03,-2.4896
2011-05-04,-2.1277
2011-05-05,0.4348
2011-05-06,1.7316
2011-05-09,-0.4255
2011-05-10,2.5641
2011-05-11,-2.0833
2011-05-12,-0.4255
