ticker,PBCO US Equity
2003-12-03,0.4
2003-12-08,3.9177
2003-12-10,2.2364
2003-12-11,-1.5625
2003-12-12,0.127
2003-12-18,1.4585
2003-12-19,-1.25
2004-01-08,5.6962
2004-01-29,-3.8922
2004-01-30,0.0
2004-02-09,2.8037
2004-02-19,-0.1212
2004-02-24,3.1553
2004-02-25,0.0
2004-03-08,5.8824
2004-03-10,0.0
2004-03-11,2.0833
2004-03-29,2.8571
2004-03-30,0.0
2004-05-05,0.0
2004-05-11,0.0
2004-06-25,-7.7778
2004-07-07,0.0
2004-07-30,-0.3012
2004-08-04,0.6042
2004-10-08,7.8078
2004-10-11,-6.4067
2004-10-12,0.5952
2004-11-15,3.5503
2004-11-22,1.4285999999999999
2004-11-24,1.4085
2004-12-09,-1.3889
2004-12-15,1.4085
2004-12-17,0.2222
2004-12-20,-0.2217
2005-01-20,6.9444
2005-01-24,5.1948
2005-02-07,1.8765
2005-02-08,6.6408000000000005
2005-02-10,4.5455
2005-02-11,-0.4348
2005-03-01,0.4367
2005-03-07,0.0
2005-03-08,0.0
2005-03-24,0.4348
2005-03-30,-1.8182
2005-04-01,-2.7778
2005-04-08,1.1905000000000001
2005-04-11,0.0
2005-04-18,-0.9412
2005-04-21,2.1378
2005-04-22,0.0
2005-04-28,0.0
2005-05-05,0.0
2005-05-06,1.814
2005-05-09,0.0457
2005-06-01,-8.6758
2005-06-23,0.0
2005-07-08,-2.5
2005-07-14,0.0
2005-07-15,-1.2821
2005-07-21,16.8831
2005-07-29,-2.2222
2005-08-12,4.5455
2005-08-15,-0.4348
2005-08-19,0.2183
2005-08-22,-0.8715
2005-08-24,-1.0989
2005-08-25,0.8889
2005-08-29,5.7269
2005-09-15,1.0417
2005-10-06,-3.0928
2005-10-13,0.0
2005-10-19,0.0
2005-10-21,-2.1277
2005-10-24,-1.087
2005-10-28,0.0
2005-10-31,-3.2967
2005-11-01,2.2727
2005-11-03,-1.7778
2005-11-07,1.81
2005-11-15,-2.2222
2005-12-02,4.3182
2005-12-21,-4.1394
2005-12-29,-5.6818
2005-12-30,1.2048
2006-01-17,15.4762
2006-01-23,0.0
2006-01-24,-1.0309
2006-01-25,-3.125
2006-02-17,0.0
2006-02-28,-5.3763
2006-03-08,-0.6818
2006-03-15,-1.1442
2006-03-16,0.6944
2006-03-17,8.9655
2006-04-21,6.3291
2006-05-08,0.0
2006-05-12,0.4184
2006-06-13,-1.0417
2006-06-20,-7.3684
2006-06-27,7.9545
2006-06-28,0.6316
2006-06-30,0.4184
2006-07-05,-4.1667
2006-07-06,0.0
2006-07-11,0.0
2006-07-21,-1.7391
2006-08-07,-2.2124
2006-08-17,-0.9091
2006-08-22,0.0
2006-09-05,0.9174
2006-09-06,0.0
2006-09-07,0.9091
2006-09-08,1.1261
2006-09-20,-2.6726
2006-10-02,0.6865
2006-10-05,0.9091
2006-10-23,0.9009
2006-10-24,2.4554
2006-10-26,0.2179
2006-10-30,0.4348
2006-11-01,-0.4329
2006-11-10,0.6522
2006-11-14,0.4338
2006-11-21,0.6479
2006-11-29,-0.6438
2006-12-04,5.8315
2006-12-15,-2.0408
2006-12-20,1.25
2007-01-03,-2.0576
2007-01-10,-2.7311
2007-01-18,0.216
2007-01-24,0.0
2007-01-26,0.0
2007-01-29,0.0
2007-01-30,0.0
2007-02-08,0.2155
2007-02-09,0.0
2007-02-14,0.432
2007-02-15,-0.2151
2007-02-20,0.8621
2007-02-21,0.4274
2007-02-26,0.0
2007-02-27,-2.1277
2007-03-01,1.087
2007-03-02,0.0
2007-03-05,-1.5053999999999998
2007-03-08,1.31
2007-03-12,0.2155
2007-03-13,-1.0756000000000001
2007-03-14,2.033
2007-03-15,-0.2237
2007-03-16,-1.3453
2007-03-19,0.0
2007-03-20,2.2727
2007-03-27,-3.3333
2007-03-30,1.1494
2007-04-03,1.8182
2007-04-16,-1.7856999999999998
2007-04-18,0.9091
2007-04-24,-0.9009
2007-04-27,-2.0455
2007-05-02,-1.3921000000000001
2007-05-03,-3.2941
2007-05-09,-1.7032
2007-05-14,-0.4975
2007-05-15,-0.5
2007-05-18,-0.5025
2007-05-22,-0.5051
2007-05-23,0.0
2007-05-29,-2.7919
2007-05-31,0.0
2007-06-01,-0.7833
2007-06-04,-1.8420999999999998
2007-06-05,-3.4853
2007-06-06,3.6111
2007-06-11,-4.8257
2007-06-12,7.0423
2007-06-20,0.0
2007-06-25,-0.2632
2007-06-27,-4.4855
2007-07-03,1.9889999999999999
2007-07-05,-0.0542
2007-07-10,-0.271
2007-07-19,-1.3587
2007-07-24,0.0
2007-07-26,4.6832
2007-07-30,-4.4737
2007-07-31,-2.7548
2007-08-15,0.0
2007-08-16,-2.2792
2007-08-17,-5.8309
2007-08-20,0.0
2007-08-23,11.4551
2007-08-24,-9.4444
2007-09-05,4.2945
2007-09-06,0.0
2007-09-10,-5.8824
2007-09-13,0.0
2007-09-17,1.5625
2007-09-21,0.3077
2007-09-26,0.7362
2007-10-04,1.0962
2007-10-05,0.0
2007-10-08,-0.6024
2007-11-05,0.0
2007-11-08,-14.8485
2007-11-15,11.1111
2007-11-19,-9.6774
2007-11-27,-3.5714
2007-11-29,12.963
2007-12-11,-12.1311
2007-12-13,4.4776
2007-12-17,-3.5714
2008-01-07,9.2593
2008-01-09,0.0
2008-01-10,3.3898
2008-01-11,-1.6393
2008-02-28,-8.7248
2008-03-05,1.1029
2008-03-11,7.1273
2008-03-20,5.1426
2008-04-08,0.0
2008-05-02,-5.0847
2008-06-02,-5.7554
2008-06-06,-0.3817
2008-06-09,3.4483
2008-06-18,-10.3704
2008-06-20,-6.6116
2008-06-23,0.0
2008-06-27,10.6195
2008-07-10,-27.2
2008-07-11,12.6374
2008-07-15,-20.0
2008-07-16,0.0
2008-07-17,-0.6098
2008-07-24,22.6994
2008-07-25,7.5
2008-08-04,-15.3488
2008-08-07,9.8901
2008-09-03,1.0101
2008-09-09,0.0
2008-09-15,0.0
2008-09-17,-10.0
2008-09-18,-19.4444
2008-09-19,1.3793
2008-09-26,8.8435
2008-10-02,12.5
2008-10-09,11.2222
2008-10-10,0.0
2008-10-14,-0.0999
2008-11-11,0.0
2008-12-26,-39.3939
2008-12-29,0.0
2009-01-02,16.6667
2009-01-05,-5.0
2009-01-09,-6.015
2009-01-12,0.0
2009-01-15,27.2
2009-01-16,-5.6604
2009-01-22,2.0
2009-01-23,-0.3922
2009-01-26,1.706
2009-01-28,0.0
2009-02-03,-12.9032
2009-02-05,3.7037
2009-02-10,7.1429
2009-02-11,0.6667
2009-02-12,-6.0403
2009-02-18,0.0
2009-02-19,0.0
2009-03-13,0.0
2009-03-19,-7.1429
2009-03-20,0.0
2009-03-24,15.3846
2009-03-30,6.6667
2009-04-07,-20.625
2009-04-08,22.0472
2009-04-16,1.6129
2009-04-21,-15.3333
2009-04-22,2.3622
2009-05-01,-6.1538
2009-05-20,7.438
2009-05-21,2.3077
2009-05-29,12.782
2009-06-04,0.0
2009-06-05,-1.3333
2009-06-12,1.4865
2009-06-15,-0.1332
2009-07-14,-14.6667
2009-07-16,0.0
2009-07-27,0.0
2009-07-30,1.5625
2009-08-04,6.9231
2009-08-14,0.7246
2009-08-17,-8.6331
2009-08-21,-13.3858
2009-08-26,9.0909
2009-08-27,5.8333
2009-09-01,-1.5748
2009-09-17,0.0
2009-11-16,4.0
2009-11-17,23.0769
2009-11-25,25.0
2009-12-23,-14.0
2009-12-24,-4.0698
2010-01-15,10.303
2010-02-04,4.3956
2010-02-08,0.0
2010-02-18,0.0
2010-03-01,0.1053
2010-03-16,-0.1052
2010-03-25,-4.2105
2010-04-13,4.3956
2010-04-22,0.0
2010-04-23,0.0
2010-04-28,10.0
2010-05-04,0.0
2010-05-10,-7.4641
2010-05-11,0.0
2010-05-17,-1.0341
2010-06-17,0.1045
2010-06-30,-0.1044
2010-07-06,0.0
2010-07-13,0.0
2010-07-16,4.4932
2010-07-30,-7.5
2010-08-04,-1.6216
2010-08-16,-10.989
2010-08-17,0.0
2010-08-23,0.8642
2010-08-25,0.0
2010-09-10,0.1224
2010-09-16,22.2494
2010-09-17,0.1
2010-09-29,-17.3826
2010-10-13,14.873
2010-10-14,-12.3158
2010-10-18,19.928
2010-10-20,3.1031
2010-10-26,-2.6214
2010-10-28,4.1874
2010-10-29,-1.9139
2010-11-12,0.1951
2010-12-08,0.0
2010-12-20,-7.4976
2010-12-23,0.0
2010-12-30,10.0
2010-12-31,0.0
2011-01-04,-18.6603
2011-01-14,5.8824
2011-01-24,-5.5556
2011-02-02,0.0
2011-02-15,-5.2941
2011-02-23,11.8012
2011-02-24,11.1111
2011-02-28,-18.5
2011-03-01,22.0859
2011-04-07,-17.5879
2011-04-25,17.0732
2011-04-26,-14.5833
2011-05-09,0.0
2011-05-20,-7.3171
2011-05-26,5.1316
2011-05-27,-4.8811
2011-06-01,5.1316
2011-06-14,-6.1327
2011-06-16,0.0
2011-06-23,0.0
2011-07-08,0.0
2011-07-11,0.0
2011-07-12,13.2
2011-08-30,-11.6608
2011-09-19,0.0
2011-09-30,-3.3333
2011-10-07,0.0
2011-11-02,0.0
2011-11-29,-3.4483
2011-12-12,0.0
2011-12-21,-3.5714
2012-01-04,-1.4815
2012-01-06,5.2632
2012-01-09,-11.4286
2012-01-10,-2.4194
2012-01-11,0.0
2012-01-25,11.5702
2012-01-26,-3.7037
2012-01-27,0.0
2012-02-08,-0.1538
2012-02-09,0.1541
2012-02-10,0.0
2012-02-15,0.0
2012-03-05,-1.3846
2012-03-06,5.4602
2012-03-08,3.5503
2012-03-16,5.0
2012-03-19,-7.0
2012-03-20,1.5361
2012-04-02,2.8744
2012-04-04,-0.7353
2012-04-19,0.0
2012-04-24,15.407399999999999
2012-04-26,-0.5135
2012-05-22,16.129
2012-05-24,-8.3333
2012-06-01,0.0
2012-06-11,-8.4848
2012-06-22,3.3113
2012-07-10,15.3846
2012-07-11,-16.1111
2012-07-20,19.2053
2012-07-23,-5.5556
2012-07-30,2.9412000000000003
2012-08-03,5.7143
2012-08-15,-8.1081
2012-08-24,0.0
2012-08-27,22.0
2012-08-30,-25.2652
2012-10-16,-2.5806
2012-10-17,1.3245
2012-10-26,7.8431
2012-12-11,1.2121
2012-12-12,0.0
2013-01-10,7.7844
2013-01-11,0.0
2013-01-22,-2.2222
2013-01-28,3.4091
2013-02-01,9.8901
2013-02-15,0.0
2013-02-21,15.0
2013-02-25,-13.0435
2013-03-11,2.5
2013-03-26,6.5366
2013-03-27,-1.4423
2013-04-05,-7.3171
2013-04-15,5.2632
2013-04-26,5.0
2013-04-30,0.0
2013-05-01,-4.7619
2013-05-06,0.0
2013-05-09,2.5
2013-05-10,2.439
2013-05-20,-2.3810000000000002
2013-06-07,-3.9024
2013-06-10,1.5228000000000002
2013-06-13,0.0
2013-06-19,0.0
2013-06-20,5.0
2013-06-27,0.0
2013-07-12,-4.7619
2013-07-16,-1.5
2013-07-17,0.0
2013-07-18,1.0152
2013-07-24,-0.5025
2013-07-25,0.0
2013-07-31,1.0101
2013-08-06,0.0
2013-08-09,0.0
2013-08-22,-2.0
2013-08-23,-1.0204
2013-08-26,3.0928
2013-08-27,-0.5
2013-08-29,-3.5176
2013-09-13,3.6458
2013-09-19,-2.0101
2013-09-20,-1.5385
2013-09-26,0.0
2013-09-27,1.5625
2013-10-14,-1.5385
2013-10-25,3.6458
2013-10-29,0.5025
2013-10-31,0.0
2013-11-01,0.0
2013-11-18,0.0
2013-11-22,5.0
2013-12-02,3.3333
2013-12-11,-3.2258
2013-12-16,-8.5714
2013-12-17,0.1042
2013-12-23,0.0
2013-12-30,-1.0406
2014-01-27,2.5237
2014-01-28,-2.5641
2014-01-29,1.5789
2014-02-03,-1.5544
2014-02-12,2.5263
2014-02-13,0.0
2014-03-03,-1.4374
2014-03-21,0.0
2014-04-09,1.0417
2014-04-16,0.7216
2014-04-24,0.0
2014-04-28,2.3541
2014-04-29,0.0
2014-05-05,2.5
2014-05-12,0.0
2014-05-13,1.4146
2014-05-15,1.0101
2014-05-16,-1.4
2014-05-19,0.0
2014-06-02,-1.1156
2014-06-03,0.0
2014-06-16,0.0
2014-06-26,-0.5128
2014-07-01,-4.5361
2014-07-02,2.2678
2014-07-18,0.3168
2014-07-23,0.2105
2014-07-24,-0.2101
2014-07-30,0.0
2014-07-31,-0.1053
2014-08-05,-2.529
2014-08-12,1.0811
2014-08-13,1.6042999999999998
2014-08-26,0.0
2014-09-02,-2.1053
2014-09-08,0.0
2014-09-12,0.0
2014-09-17,-0.5376
2014-09-18,1.6216
2014-10-03,-2.6596
2014-10-06,2.1858
2014-10-07,1.0695000000000001
2014-10-16,-4.7619
2014-10-21,0.0
2014-10-22,0.5556
2014-10-31,2.2099
2014-11-06,1.6216
2014-11-10,1.1702
2014-11-11,-1.0515
2014-11-12,-4.3571
2014-11-26,7.6444
2014-12-08,-0.3922
2014-12-10,-1.5544
2014-12-12,-1.0526
2014-12-22,3.8298
2014-12-26,0.0
2015-01-05,-3.6885
2015-01-06,0.0
2015-01-08,0.0
2015-01-12,-2.6596
2015-01-13,-1.6393
2015-01-14,0.0
2015-01-16,-4.4444
2015-01-22,4.6512
2015-01-26,0.0
2015-01-28,0.0
2015-01-29,-4.4444
2015-01-30,-1.1628
2015-02-03,1.1764999999999999
2015-02-04,0.0
2015-02-05,3.4884
2015-02-06,0.0
2015-02-11,0.0
2015-02-19,-1.6854
2015-02-23,0.0
2015-02-24,-2.2857
2015-02-27,5.2632
2015-03-02,0.0
2015-03-05,1.1111
2015-03-09,7.2527
2015-03-10,-2.6639
2015-03-17,4.4474
2015-03-31,0.0
2015-04-23,0.0
2015-04-24,0.0
2015-04-30,-2.0106
2015-05-13,-2.3758
2015-05-18,2.323
2015-05-27,1.0811
2015-06-09,-1.6042999999999998
2015-06-10,0.0
2015-06-11,0.0
2015-06-12,-2.1739
2015-06-15,0.0
2015-07-14,3.3333
2015-07-22,4.9462
2015-08-11,0.0
2015-08-14,0.4816
2015-08-17,44.5396
2015-08-20,-5.5556
2015-08-24,-26.6667
2015-09-09,4.2781
2015-09-17,-2.5641
2015-10-01,0.0
2015-10-05,0.5263
2015-10-14,2.6178
2015-11-09,0.0
2015-11-10,-2.0408
2015-11-17,2.0833
2015-11-24,-2.0408
2015-11-25,1.5625
2015-11-27,-1.5385
2015-12-07,0.5208
2016-01-15,-0.5181
2016-01-29,0.0
2016-02-02,0.0
2016-02-09,0.0
2016-02-10,0.0
2016-02-17,0.0
2016-02-29,0.0
2016-03-08,0.1042
2016-03-10,-0.5203
2016-03-30,1.9874
2016-04-07,-1.0256
2016-04-19,0.0
2016-04-29,1.0363
2016-05-03,7.6923
2016-05-06,-2.5
2016-05-26,0.0
2016-05-31,0.0
2016-06-01,0.0
2016-06-08,-2.0513
2016-06-09,0.0
2016-06-13,-1.0471
2016-06-27,-0.8466
2016-07-05,0.8538
2016-07-08,-0.1058
2016-07-14,-4.1314
2016-07-21,0.0
2016-07-25,4.3094
2016-08-03,0.0
2016-08-08,-0.4237
2016-08-17,-1.9149
2016-08-18,1.8437999999999999
2016-08-29,-0.5325
2016-08-30,-1.349
2016-08-31,1.2155
2016-09-09,0.0429
2016-09-19,0.0
2016-09-27,0.2144
2016-09-28,0.0
2016-09-30,-0.2139
2016-10-03,1.2862
2016-10-28,5.8201
2016-11-03,0.0
2016-11-04,0.0
2016-11-14,0.0
2016-11-21,-1.0
2016-11-28,1.0101
2016-12-02,-3.5
2016-12-20,4.6632
2016-12-21,-0.9901
2016-12-30,1.5
2017-01-03,0.4926
2017-01-09,1.9607999999999999
2017-01-19,0.7692
2017-01-23,1.6221
2017-01-25,0.0
2017-01-26,-0.939
2017-01-30,5.6872
2017-02-03,0.8969
2017-02-14,0.0
2017-02-21,0.0
2017-02-27,1.3333
2017-03-13,0.8772
2017-03-16,-0.4348
2017-03-20,0.0
2017-03-21,0.0
2017-03-22,1.31
2017-03-23,1.2931
2017-03-27,2.1277
2017-03-28,0.0
2017-03-29,0.0
2017-03-31,-2.0833
2017-04-04,0.0
2017-04-06,0.0
2017-04-07,0.8511
2017-04-11,-1.6878
2017-04-26,17.1674
2017-05-01,0.0
2017-05-08,-0.3846
2017-05-09,0.0
2017-05-12,0.0
2017-05-19,0.0
2017-06-01,-3.4749
2017-06-07,-1.6
2017-06-08,5.2846
2017-06-12,-0.3861
2017-06-20,-4.2636
2017-06-21,0.0
2017-06-28,1.2146
2017-06-29,0.0
2017-07-03,1.2
2017-07-05,0.7905
2017-07-13,1.5686
2017-07-17,0.0
2017-07-19,0.0
2017-07-21,0.0
2017-07-27,-3.0888
2017-08-01,0.0
2017-08-14,0.0
2017-08-21,0.3984
2017-08-24,0.2381
2017-08-25,-1.5044
2017-08-28,-0.7235
2017-08-29,0.8097
2017-08-30,0.4016
2017-09-05,-0.48
2017-09-06,-0.1608
2017-09-07,-0.161
2017-09-08,-0.2016
2017-09-11,0.1212
2017-09-15,0.686
2017-09-19,-0.1844
2017-09-25,0.0
2017-09-28,1.1083
2017-10-12,-0.7149
2017-10-18,0.4
2017-10-23,0.0
2017-10-24,0.0
2017-10-27,0.3984
2017-11-03,0.0
2017-11-06,1.1905000000000001
2017-11-07,0.3922
2017-11-09,0.0781
2017-11-13,-1.2334
2017-11-14,1.3674
2017-11-15,1.3645
2017-11-27,-1.5385
2017-11-28,1.5625
2017-11-30,0.0
2017-12-01,0.0
2017-12-04,-0.3846
2017-12-05,0.0
2017-12-07,0.3089
2017-12-08,0.0
2017-12-12,0.0
2017-12-14,0.0
2017-12-18,-0.3079
2017-12-19,0.0
2017-12-20,0.0772
2017-12-21,0.2315
2017-12-26,-0.6928
2018-01-04,-0.6202
2018-01-09,0.312
2018-01-11,0.311
2018-01-12,0.0775
2018-01-16,0.6971
2018-01-17,-0.0769
2018-01-18,-0.3079
2018-01-19,0.3861
2018-01-24,0.3846
2018-01-25,0.3831
2018-01-26,0.7634
2018-01-31,0.0
2018-02-02,-0.3788
2018-02-05,0.3802
2018-02-07,0.3788
2018-02-08,-0.6792
2018-02-09,0.304
2018-02-13,-0.6818
2018-02-14,0.3051
2018-02-15,0.0
2018-02-16,-0.3042
2018-02-21,-0.0763
2018-03-02,0.3817
2018-03-06,0.3802
2018-03-08,0.303
2018-03-09,0.0755
2018-03-12,0.3774
2018-03-13,0.3759
2018-03-14,1.4981
2018-03-15,-0.369
2018-03-19,0.1481
2018-03-22,0.2219
2018-03-23,-0.2214
2018-03-26,0.2219
2018-03-27,0.0738
2018-03-28,0.0074
2018-03-29,0.2876
2018-04-02,-0.2206
2018-04-03,0.2211
2018-04-04,-0.2206
2018-04-05,0.2211
2018-04-10,0.3676
2018-04-11,0.7326
2018-04-13,1.4545
2018-04-16,0.2867
2018-04-17,-0.6433
2018-04-18,0.6475
2018-04-20,0.0
2018-04-23,0.0715
2018-04-25,0.0
2018-04-26,3.5
2018-04-27,-3.2609
2018-05-03,0.7491
2018-05-04,0.0
2018-05-07,-0.2974
2018-05-15,0.0
2018-05-16,3.2811
2018-05-22,-1.8051
2018-05-23,0.1838
2018-05-29,-0.0367
2018-06-05,-1.5419
2018-06-25,0.6711
2018-06-28,-0.2963
2018-07-03,0.0
2018-07-09,0.0
2018-07-10,0.6686
2018-07-12,-0.369
2018-07-20,0.3704
2018-07-23,0.0
2018-07-25,0.369
2018-07-26,-0.0007
2018-07-27,1.1037
2018-07-30,0.8727
2018-08-01,0.2163
2018-08-02,2.518
2018-08-03,-1.3333
2018-08-06,0.9957
2018-08-07,1.0563
2018-08-10,-1.3937
2018-08-13,0.3534
2018-08-15,-2.9577
2018-08-16,3.4107
2018-08-17,-1.7544
2018-08-21,-1.5714000000000001
2018-08-31,4.1364
2018-09-06,-1.3937
2018-09-10,-1.9788000000000001
2018-09-11,0.9373
2018-09-13,-0.9214
2018-09-14,-0.0072
2018-09-17,0.9373
2018-09-18,-0.9214
2018-09-19,-0.0072
2018-09-20,0.9373
2018-09-21,-0.9286
2018-09-25,0.0072
2018-09-28,0.2091
2018-10-03,0.3597
2018-10-04,0.1434
2018-10-10,0.2147
2018-10-23,0.0
2018-10-24,0.0
2018-10-25,1.4285999999999999
2018-10-29,-1.4085
2018-10-31,0.3571
2018-11-01,3.2028
2018-11-05,0.0
2018-11-15,-1.3103
2018-11-19,1.3277
2018-11-20,-1.3103
2018-11-21,-0.3494
2018-11-23,0.2805
2018-11-26,-0.3497
2018-12-03,0.0
2018-12-04,5.2632
2018-12-06,-5.2667
2018-12-07,5.2076
2018-12-11,-4.3478
2018-12-13,-0.3497
2018-12-18,-0.9123
2018-12-20,-2.4079
2018-12-21,-5.6597
2018-12-24,-0.0008
2018-12-26,0.0769
2019-01-03,6.9939
2019-01-04,1.6522999999999999
2019-01-09,3.5343
2019-01-15,0.3413
2019-01-16,1.7006999999999999
2019-01-24,-4.6823
2019-01-29,0.3509
2019-01-31,0.0
2019-02-04,0.1399
2019-02-08,3.7011
2019-02-20,0.0
2019-02-21,0.4714
2019-03-06,-2.1448
2019-03-13,2.7397
2019-03-15,0.0
2019-03-18,4.3333
2019-03-19,-0.9585
2019-03-26,-3.2252
2019-03-27,0.9993
2019-03-29,0.6601
2019-04-02,0.0
2019-04-03,0.6557
2019-04-12,0.6515
2019-04-15,-0.6472
2019-04-17,-1.3029
2019-04-22,2.3102
2019-04-24,4.7742
2019-04-25,8.2974
2019-04-26,-7.4627
2019-05-06,-5.8065
2019-05-09,2.7397
2019-05-10,0.0
2019-05-15,0.0
2019-05-16,1.0
2019-05-20,-0.9901
2019-05-22,0.0
2019-05-30,1.6667
2019-05-31,-0.3279
2019-06-03,-1.3158
2019-06-06,2.6667
2019-06-07,-0.974
2019-06-10,0.6557
2019-06-11,0.3257
2019-06-12,0.0
2019-06-17,0.0
2019-07-02,0.0
2019-07-08,0.0
2019-07-09,0.0
2019-07-10,0.3247
2019-07-12,-0.3236
2019-07-16,0.0
2019-07-17,0.0
2019-07-18,-0.6494
2019-07-23,0.6536
2019-07-24,-1.6234
2019-07-25,2.3102
2019-07-26,0.3226
2019-07-29,-0.9646
2019-07-30,-1.9481000000000002
2019-07-31,0.9934
2019-08-01,0.9836
2019-08-02,0.6494
2019-08-06,-1.9355
2019-08-07,-1.3158
2019-08-08,-0.3333
2019-08-13,0.0
2019-08-19,0.3344
2019-08-20,0.0
2019-08-21,0.6667
2019-08-22,0.6623
2019-08-29,-1.9737
2019-09-05,-0.3356
2019-09-06,1.0101
2019-09-17,-1.0
2019-10-01,1.3468
2019-10-07,-1.9933999999999998
2019-10-08,-1.6949
2019-10-11,-1.3103
2019-10-14,0.0
2019-10-25,0.6289
2019-11-05,-1.3889
2019-11-07,-0.5634
2019-11-20,1.0269
2019-11-22,0.9464
2019-11-25,0.0
2019-11-27,0.0
2019-11-29,0.0
2019-12-09,0.3472
2019-12-12,0.0
2019-12-13,0.0
2019-12-19,0.1391
2019-12-26,0.2073
2019-12-30,-0.0007
2020-01-02,0.1379
2020-01-08,0.0689
2020-01-09,0.0
2020-01-17,0.1376
2020-01-21,-0.1375
2020-01-22,0.2065
2020-01-23,0.2747
2020-01-28,-0.4795
2020-02-03,-0.0688
2020-02-04,-0.1377
2020-02-05,0.0
2020-02-06,0.0
2020-02-14,0.0007
2020-02-18,-0.0007
2020-02-20,-0.2759
2020-02-24,0.2766
2020-02-26,-0.5517
2020-02-27,0.5548
2020-02-28,-0.6897
2020-03-03,-2.7778
2020-03-04,-1.4285999999999999
2020-03-06,-3.6231999999999998
2020-03-09,-4.1353
2020-03-12,-3.9215999999999998
2020-03-13,0.0
2020-03-16,-8.4082
2020-03-17,1.6042999999999998
2020-03-19,-3.4211
2020-03-20,-0.9991
2020-03-23,-8.2569
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,6.8
2020-04-01,-8.2397
2020-04-02,0.102
2020-04-03,-1.631
2020-04-07,2.0725
2020-04-09,-2.5381
2020-04-13,-0.4167
2020-04-14,2.5105
2020-04-15,-2.551
2020-04-16,-0.5236
2020-04-20,-0.5263
2020-04-27,1.5873
2020-04-28,1.0417
2020-05-06,2.268
2020-05-07,0.6048
2020-05-11,-1.6032
2020-05-12,-0.2037
2020-05-13,-0.4082
2020-05-14,-6.25
2020-05-15,1.0929
2020-05-19,0.7578
2020-05-20,0.8573
2020-05-21,2.6585
2020-05-22,1.5554999999999999
2020-05-26,34.6929
2020-05-27,-25.0752
2020-05-29,8.6957
2020-06-03,-5.9535
2020-06-05,18.6934
2020-06-16,0.0008
2020-07-07,-8.3333
2020-07-17,-3.5455
2020-07-24,2.7333
2020-07-27,0.0
2020-07-28,0.9174
2020-07-29,-1.6364
2020-07-30,1.6636
2020-07-31,0.0
