ticker,PNAT US Equity
2017-04-24,-9.0164
2017-04-25,-1.1092
2017-04-26,-1.7934999999999999
2017-04-27,-1.6698
2017-04-28,0.9434
2017-05-01,4.6729
2017-05-02,-2.6786
2017-05-03,-0.9174
2017-05-04,-0.9259
2017-05-05,-0.9346
2017-05-08,-13.2075
2017-05-09,-14.1304
2017-05-10,-3.7975
2017-05-11,-3.9474
2017-05-12,-6.2842
2017-05-15,-4.9881
2017-05-16,-16.4135
2017-05-17,-16.2315
2017-05-18,58.1983
2017-05-19,51.3889
2017-05-22,-2.7523
2017-05-23,1.8868
2017-05-24,-15.7523
2017-05-25,-4.3825
2017-05-26,18.3908
2017-05-30,-11.3714
2017-05-31,1.8759000000000001
2017-06-01,-1.0753
2017-06-02,-2.6087
2017-06-05,0.4464
2017-06-06,17.7778
2017-06-07,-1.8868
2017-06-08,-5.6731
2017-06-09,-6.2181
2017-06-12,-3.2609
2017-06-13,-1.1236
2017-06-14,-1.1364
2017-06-15,-3.4483
2017-06-16,-7.7381
2017-06-19,1.9355
2017-06-20,1.2658
2017-06-21,5.0
2017-06-22,-1.7262
2017-06-23,-3.2102
2017-06-26,-5.6721
2017-06-27,-3.8053
2017-06-28,-0.6897
2017-06-29,-7.0833
2017-06-30,7.6233
2017-07-03,6.9444
2017-07-05,-4.026
2017-07-06,-10.0135
2017-07-07,9.7744
2017-07-10,0.0
2017-07-11,4.1096
2017-07-12,-1.3158
2017-07-13,-0.9267
2017-07-14,-3.1021
2017-07-17,0.0
2017-07-18,-2.5
2017-07-19,-0.9972
2017-07-20,-5.7554
2017-07-21,6.855
2017-07-24,-2.8433
2017-07-25,-2.9412000000000003
2017-07-26,-10.6061
2017-07-27,2.2034
2017-07-28,-12.1061
2017-07-31,6.017
2017-08-01,-1.2262
2017-08-02,5.4054
2017-08-03,0.5983
2017-08-04,-3.6686
2017-08-07,1.427
2017-08-08,-2.6087
2017-08-09,7.1429
2017-08-10,8.1667
2017-08-11,-4.4684
2017-08-14,-1.6129
2017-08-15,-8.1967
2017-08-16,1.7856999999999998
2017-08-17,-3.5088
2017-08-18,5.8182
2017-08-21,-5.4983
2017-08-22,0.0
2017-08-23,-3.6364
2017-08-24,-1.8868
2017-08-25,-3.8462
2017-08-28,0.0
2017-08-29,8.0
2017-08-30,-7.4074
2017-08-31,-2.98
2017-09-01,2.5562
2017-09-05,-17.5879
2017-09-06,2.9268
2017-09-07,-0.4739
2017-09-08,2.3810000000000002
2017-09-11,1.1628
2017-09-12,-4.023
2017-09-13,7.7844
2017-09-14,-4.4444
2017-09-15,18.6047
2017-09-18,-6.8627
2017-09-19,-14.7368
2017-09-20,4.9383
2017-09-21,-5.8824
2017-09-22,0.0
2017-09-25,0.0
2017-09-26,-5.575
2017-09-27,-2.9653
2017-09-28,-1.7734999999999999
2017-09-29,2.7778
2017-10-02,-10.8108
2017-10-03,3.0303
2017-10-04,2.9412000000000003
2017-10-05,-3.4286
2017-10-06,-5.0296
2017-10-09,-3.4268
2017-10-10,-3.2258
2017-10-11,6.6667
2017-10-12,-9.375
2017-10-13,-5.1724
2017-10-16,4.3636
2017-10-17,-5.9233
2017-10-18,2.5556
2017-10-19,-7.909
2017-10-20,5.8824
2017-10-23,5.5556
2017-10-24,-19.2982
2017-10-25,19.5652
2017-10-26,5.4545
2017-10-27,-7.2069
2017-10-30,-1.8952
2017-10-31,-5.303
2017-11-01,0.0
2017-11-02,-2.6
2017-11-03,-8.0082
2017-11-06,-10.7143
2017-11-07,-1.05
2017-11-08,-34.3103
2017-11-09,15.3846
2017-11-10,-1.3733
2017-11-13,-12.1265
2017-11-14,11.3077
2017-11-15,-3.2481
2017-11-16,-14.2857
2017-11-17,15.0
2017-11-20,-5.7971
2017-11-21,-1.9923
2017-11-22,9.881499999999999
2017-11-24,0.0
2017-11-27,-21.9857
2017-11-28,9.87
2017-11-29,-4.0
2017-11-30,4.1667
2017-12-01,16.6667
2017-12-04,-7.0714
2017-12-05,-23.136
2017-12-06,30.0
2017-12-07,-12.4308
2017-12-08,-7.7653
2017-12-11,3.0095
2017-12-12,-2.9215999999999998
2017-12-13,0.7143
2017-12-14,1.4184
2017-12-15,8.1585
2017-12-18,-10.3448
2017-12-19,-8.1731
2017-12-20,4.712
2017-12-21,4.9
2017-12-22,-18.9704
2017-12-26,-5.8824
2017-12-27,9.875
2017-12-28,-15.5836
2017-12-29,-1.0431
2018-01-02,22.569
2018-01-03,9.0111
2018-01-04,-14.3309
2018-01-05,-2.9149000000000003
2018-01-08,13.2353
2018-01-09,-2.5974
2018-01-10,0.0
2018-01-11,-5.5556
2018-01-12,-2.3529
2018-01-16,4.6988
2018-01-17,0.0
2018-01-18,-6.7894
2018-01-19,1.2346
2018-01-22,6.0976
2018-01-23,-5.7471
2018-01-24,6.0976
2018-01-25,1.1494
2018-01-26,-3.4091
2018-01-29,1.1764999999999999
2018-01-30,45.3488
2018-01-31,92.0
2018-02-01,-32.375
2018-02-02,-18.6691
2018-02-05,13.6364
2018-02-06,-6.0
2018-02-07,9.8383
2018-02-08,-9.6028
2018-02-09,-3.5714
2018-02-12,6.2422
2018-02-13,-2.5288
2018-02-14,5.0787
2018-02-15,-25.1872
2018-02-16,-4.6406
2018-02-20,-5.5344
2018-02-21,-14.0404
2018-02-22,1.1751
2018-02-23,8.0139
2018-02-26,-3.2258
2018-02-27,-2.7778
2018-02-28,-4.0
2018-03-01,-2.3810000000000002
2018-03-02,-8.5366
2018-03-05,5.3333
2018-03-06,-5.6962
2018-03-07,6.0403
2018-03-08,-2.5316
2018-03-09,-0.3247
2018-03-12,-8.7948
2018-03-13,-7.1429
2018-03-14,-6.1538
2018-03-15,-1.6393
2018-03-16,15.0
2018-03-19,-12.1739
2018-03-20,-4.2904
2018-03-21,0.0
2018-03-22,-3.4483
2018-03-23,-3.5714
2018-03-26,-12.037
2018-03-27,-15.7895
2018-03-28,-25.0
2018-03-29,16.6667
2018-04-02,14.2857
2018-04-03,5.0
2018-04-04,-4.5238
2018-04-05,20.3242
2018-04-06,-10.8808
2018-04-09,-3.2558
2018-04-10,7.9327
2018-04-11,15.812899999999999
2018-04-12,-3.6538
2018-04-13,17.764499999999998
2018-04-16,-14.2373
2018-04-17,-15.8103
2018-04-18,-2.3474
2018-04-19,-9.8558
2018-04-20,-8.2667
2018-04-23,-18.6047
2018-04-24,14.642900000000001
2018-04-25,-6.5421
2018-04-26,7.0
2018-04-27,-6.5421
2018-04-30,0.0
2018-05-01,-6.3333
2018-05-02,-11.032
2018-05-03,4.0
2018-05-04,26.5385
2018-05-07,-11.8541
2018-05-08,-3.4483
2018-05-09,-7.1429
2018-05-10,0.0
2018-05-11,1.5385
2018-05-14,-8.9015
2018-05-15,-8.5239
2018-05-16,-4.5455
2018-05-17,-16.0714
2018-05-18,-0.7092
2018-05-21,14.2857
2018-05-22,0.0
2018-05-23,-15.0
2018-05-24,-5.8824
2018-05-25,28.125
2018-05-29,12.1951
2018-05-30,-26.087
2018-05-31,5.8824
2018-06-01,8.3333
2018-06-04,-9.2308
2018-06-05,-12.4294
2018-06-06,15.4839
2018-06-07,-7.8212
2018-06-08,9.0909
2018-06-11,-8.3333
2018-06-12,-3.0303
2018-06-13,6.25
2018-06-14,0.0
2018-06-15,1.4706000000000001
2018-06-18,-10.1449
2018-06-19,12.9032
2018-06-20,-3.5714
2018-06-21,-5.1852
2018-06-22,3.125
2018-06-25,-6.0606
2018-06-26,1.2903
2018-06-27,-20.3822
2018-06-28,4.8
2018-06-29,-0.7634
2018-07-02,-0.5769
2018-07-03,0.5803
2018-07-05,-0.7692
2018-07-06,-1.5504
2018-07-09,-12.5984
2018-07-10,-16.2162
2018-07-11,1.0753
2018-07-12,6.383
2018-07-13,-14.0
2018-07-16,2.3256
2018-07-17,0.0
2018-07-18,-9.0909
2018-07-19,-12.5
2018-07-20,14.2857
2018-07-23,-6.25
2018-07-24,0.0
2018-07-25,6.6667
2018-07-26,9.75
2018-07-27,-8.8838
2018-07-30,-12.5
2018-07-31,-2.8571
2018-08-01,-19.1176
2018-08-02,9.0909
2018-08-03,-6.6667
2018-08-06,1.7856999999999998
2018-08-07,-12.2807
2018-08-08,0.0
2018-08-09,30.0
2018-08-10,16.9231
2018-08-13,-14.473700000000001
2018-08-14,-4.6154
2018-08-15,-9.6774
2018-08-16,8.9286
2018-08-17,-1.6393
2018-08-20,-25.0
2018-08-21,-8.8889
2018-08-22,-9.7561
2018-08-23,11.4865
2018-08-24,-3.0303
2018-08-27,-12.5
2018-08-28,334.2857
2018-08-29,-28.947400000000002
2018-08-30,-31.4815
2018-08-31,21.6216
2018-09-04,54.4444
2018-09-05,-31.6547
2018-09-06,-6.3158
2018-09-07,-21.3483
2018-09-10,14.2857
2018-09-11,-22.5
2018-09-12,-11.2903
2018-09-13,-9.0909
2018-09-14,9.0
2018-09-17,33.945
2018-09-18,4.1096
2018-09-19,-3.9474
2018-09-20,-6.8493
2018-09-21,-3.8235
2018-09-24,7.6453
2018-09-25,-3.5511
2018-09-26,-16.053
2018-09-27,29.8246
2018-09-28,25.6757
2018-10-01,12.9032
2018-10-02,-11.9048
2018-10-03,-12.4324
2018-10-04,7.4074
2018-10-05,-6.8966
2018-10-08,-4.9383
2018-10-09,-15.5844
2018-10-10,-1.5385
2018-10-11,9.375
2018-10-12,-7.1429
2018-10-15,-0.7692
2018-10-16,-6.9767
2018-10-17,0.0
2018-10-18,0.0
2018-10-19,-1.6667
2018-10-22,6.7797
2018-10-23,-9.5238
2018-10-24,0.0
2018-10-25,0.0
2018-10-26,0.0
2018-10-29,-3.5088
2018-10-30,5.4545
2018-10-31,-1.7241
2018-11-01,-5.2632
2018-11-02,-14.8148
2018-11-05,4.3478
2018-11-06,4.1667
2018-11-07,0.0
2018-11-08,0.0
2018-11-09,1.6
2018-11-12,0.3937
2018-11-13,0.0
2018-11-14,-1.9607999999999999
2018-11-15,-2.0
2018-11-16,2.0408
2018-11-19,4.0
2018-11-20,-7.6923
2018-11-21,1.0417
2018-11-23,3.0928
2018-11-26,-10.0
2018-11-27,-11.1111
2018-11-28,12.5
2018-11-29,4.4444
2018-11-30,-2.5532
2018-12-03,-10.4803
2018-12-04,-2.439
2018-12-06,10.5
2018-12-07,-11.7647
2018-12-10,28.2051
2018-12-11,18.0
2018-12-12,-28.8136
2018-12-13,-7.1429
2018-12-14,2.5641
2018-12-17,0.0
2018-12-18,-10.0
2018-12-19,-11.1111
2018-12-20,-12.5
2018-12-21,7.1429
2018-12-24,-3.3333
2018-12-26,3.4483
2018-12-27,-20.0
2018-12-28,8.3333
2018-12-31,3.8462
2019-01-02,29.6296
2019-01-03,34.2857
2019-01-04,23.4043
2019-01-07,-6.8966
2019-01-08,31.4815
2019-01-09,15.0
2019-01-10,12.6761
2019-01-11,-13.0435
2019-01-14,-14.625
2019-01-15,-9.224
2019-01-16,-6.4516
2019-01-17,20.6897
2019-01-18,12.0
2019-01-22,-6.8878
2019-01-23,2.7397
2019-01-24,-4.0
2019-01-25,-2.7778
2019-01-28,-12.857099999999999
2019-01-29,-1.6393
2019-01-30,3.3333
2019-01-31,-1.6129
2019-02-01,-16.3934
2019-02-04,-13.7255
2019-02-05,-10.2273
2019-02-06,8.8608
2019-02-07,-9.5349
2019-02-08,0.2571
2019-02-11,2.5641
2019-02-12,-2.5
2019-02-13,10.2564
2019-02-14,0.0
2019-02-15,-13.9535
2019-02-19,16.2162
2019-02-20,-2.3256
2019-02-21,-11.9048
2019-02-22,9.4595
2019-02-25,-1.2346
2019-02-26,-2.5
2019-02-27,-2.5641
2019-02-28,-5.2632
2019-03-01,5.5556
2019-03-04,-7.8947
2019-03-05,-2.8571
2019-03-06,2.9412000000000003
2019-03-07,8.5714
2019-03-08,5.2632
2019-03-11,-12.5
2019-03-12,-11.4286
2019-03-13,22.5806
2019-03-14,-2.6316
2019-03-15,-10.8108
2019-03-18,-15.1515
2019-03-19,-0.8929
2019-03-20,8.1081
2019-03-21,-6.6667
2019-03-22,0.0
2019-03-25,-9.642900000000001
2019-03-26,6.7194
2019-03-27,-3.5185
2019-03-28,-4.0307
2019-03-29,4.0
2019-04-01,0.0
2019-04-02,-3.8462
2019-04-03,16.0
2019-04-04,-10.3448
2019-04-05,-3.8462
2019-04-08,-4.0
2019-04-09,4.1667
2019-04-10,-4.0
2019-04-11,12.0833
2019-04-12,-3.3457
2019-04-15,3.8462
2019-04-16,0.0
2019-04-17,-14.8148
2019-04-18,0.0
2019-04-22,18.4783
2019-04-23,-11.9266
2019-04-24,12.5
2019-04-25,-11.1111
2019-04-26,16.6667
2019-04-29,-3.5714
2019-04-30,-11.1111
2019-05-01,16.6667
2019-05-02,3.5714
2019-05-03,20.6897
2019-05-06,0.0
2019-05-07,-2.8571
2019-05-08,-20.5882
2019-05-09,7.4074
2019-05-10,10.3448
2019-05-13,-0.7813
2019-05-14,-5.5118
2019-05-15,-10.0
2019-05-16,-7.4074
2019-05-17,0.0
2019-05-20,16.0
2019-05-21,-0.6897
2019-05-22,-9.7222
2019-05-23,0.0
2019-05-24,23.0769
2019-05-28,0.0
2019-05-29,6.25
2019-05-30,-11.9118
2019-05-31,6.8447
2019-06-03,9.375
2019-06-04,0.0
2019-06-05,-8.5714
2019-06-06,-7.8125
2019-06-07,-1.6949
2019-06-10,13.7931
2019-06-11,-12.1212
2019-06-12,6.8966
2019-06-13,0.0
2019-06-14,9.6774
2019-06-17,0.0
2019-06-18,-8.8235
2019-06-19,16.129
2019-06-20,-8.3333
2019-06-21,0.0
2019-06-24,0.0
2019-06-26,-6.0606
2019-06-27,0.0
2019-06-28,-9.6774
2019-07-01,14.2857
2019-07-02,-12.5
2019-07-03,0.0
2019-07-05,0.0
2019-07-08,0.0
2019-07-09,0.0
2019-07-10,14.2857
2019-07-11,-3.125
2019-07-12,0.0
2019-07-15,0.0
2019-07-16,-16.129
2019-07-17,3.0769
2019-07-18,11.9403
2019-07-19,-13.3333
2019-07-22,0.0
2019-07-23,-3.8462
2019-07-24,0.0
2019-07-25,0.8
2019-07-26,11.1111
2019-07-29,-10.7143
2019-07-30,-16.72
2019-07-31,20.0768
2019-08-01,4.0
2019-08-02,-2.5
2019-08-05,-4.2209
2019-08-06,-13.5091
2019-08-07,0.619
2019-08-08,18.3152
2019-08-09,-19.4
2019-08-12,-0.7444
2019-08-13,15.0
2019-08-14,-14.3913
2019-08-15,6.6531
2019-08-16,-4.7619
2019-08-19,0.0
2019-08-20,10.0
2019-08-21,-18.1818
2019-08-22,27.7778
2019-08-23,-26.087
2019-08-26,0.0
2019-08-27,17.647100000000002
2019-08-28,-12.25
2019-08-29,8.8319
2019-08-30,9.9476
2019-09-03,0.0
2019-09-04,-7.1429
2019-09-05,-12.7692
2019-09-06,-0.0588
2019-09-09,11.7647
2019-09-10,0.0
2019-09-11,-10.526299999999999
2019-09-12,11.7647
2019-09-13,0.0
2019-09-16,-5.2632
2019-09-17,-16.6667
2019-09-18,-6.6667
2019-09-19,-7.1429
2019-09-20,-7.6923
2019-09-23,-25.0
2019-09-24,11.1111
2019-09-25,-10.0
2019-09-26,-11.1111
2019-09-27,0.0
2019-09-30,0.0
2019-10-01,-12.5
2019-10-02,0.0
2019-10-03,14.2857
2019-10-04,-12.5
2019-10-07,-28.5714
2019-10-08,20.0
2019-10-09,0.0
2019-10-10,-16.6667
2019-10-11,-20.0
2019-10-14,0.0
2019-10-15,0.0
2019-10-16,25.0
2019-10-17,0.0
2019-10-18,0.0
2019-10-21,0.0
2019-10-22,0.0
2019-10-23,0.0
2019-10-24,0.0
2019-10-25,0.0
2019-10-28,0.0
2019-10-29,-40.0
2019-10-30,33.3333
2019-10-31,0.0
2019-11-01,-25.0
2019-11-04,33.3333
2019-11-05,0.0
2019-11-06,0.0
2019-11-07,-25.0
2019-11-08,0.0
2019-11-11,0.0
2019-11-12,33.3333
2019-11-13,-6.25
2019-11-14,-20.0
2019-11-15,0.0
2019-11-18,-33.3333
2019-11-19,0.0
2019-11-20,50.0
2019-11-21,0.0
2019-11-22,33.3333
2019-11-25,0.0
2019-11-26,0.0
2019-11-27,0.0
2019-11-29,-25.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,-33.3333
2019-12-05,50.0
2019-12-06,0.0
2019-12-09,0.0
2019-12-10,-33.3333
2019-12-11,25.0
2019-12-12,0.0
2019-12-13,-20.0
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,50.0
2019-12-19,33.3333
2019-12-20,0.0
2019-12-23,-18.75
2019-12-24,-7.6923
2019-12-26,-33.3333
2019-12-27,100.0
2019-12-30,-25.0
2019-12-31,0.0
2020-01-02,0.0
2020-01-03,-33.3333
2020-01-06,50.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,33.3333
2020-01-10,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,-25.0
2020-01-21,16.6667
2020-01-22,-14.2857
2020-01-23,0.0
2020-01-24,0.0
2020-01-27,33.3333
2020-01-28,-25.0
2020-01-29,0.0
2020-01-30,8.3333
2020-01-31,-7.6923
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,33.3333
2020-02-06,-50.0
2020-02-07,-25.0
2020-02-10,9.3333
2020-02-11,113.4146
2020-02-12,-28.5714
2020-02-13,-20.0
2020-02-14,10.0
2020-02-18,0.0
2020-02-19,-27.2727
2020-02-20,8.125
2020-02-21,-20.2312
2020-02-24,21.7391
2020-02-25,-33.3333
2020-02-26,-1.7856999999999998
2020-02-27,-3.6364
2020-02-28,40.566
2020-03-02,-35.5705
2020-03-03,14.5833
2020-03-04,-29.0909
2020-03-05,2.5641
2020-03-06,-12.5
2020-03-09,-25.7143
2020-03-10,-23.0769
2020-03-11,5.0
2020-03-12,-9.5238
2020-03-13,3.9474
2020-03-16,-24.0506
2020-03-17,13.3333
2020-03-18,-29.4118
2020-03-19,33.3333
2020-03-20,-6.25
2020-03-23,100.0
2020-03-24,-40.0
2020-03-25,-16.6667
2020-03-26,0.0
2020-03-27,0.0
2020-03-30,27.0
2020-03-31,0.2625
2020-04-01,51.8325
2020-04-02,-39.3103
2020-04-03,-26.1364
2020-04-06,61.5385
2020-04-07,28.5714
2020-04-08,11.1111
2020-04-09,-6.6667
2020-04-13,-5.3571
2020-04-14,-13.2075
2020-04-15,-13.0435
2020-04-16,-10.0
2020-04-17,22.2222
2020-04-20,-22.7273
2020-04-21,-5.8824
2020-04-22,-12.5
2020-04-23,0.0
2020-04-24,-14.2857
2020-04-27,5.4167
2020-04-28,-5.1383
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,16.6667
2020-05-04,0.0
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,7.1429
2020-05-08,6.6667
2020-05-11,6.25
2020-05-12,-41.1765
2020-05-13,10.0
2020-05-14,-9.0909
2020-05-15,15.0
2020-05-18,4.3478
2020-05-19,0.0
2020-05-20,-8.3333
2020-05-21,0.0
2020-05-22,-9.0909
2020-05-26,20.0
2020-05-27,-8.3333
2020-05-28,-9.0909
2020-05-29,10.0
2020-06-01,9.0909
2020-06-02,8.3333
2020-06-03,15.3846
2020-06-04,-16.0
2020-06-05,3.1746
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,-7.6923
2020-06-11,16.6667
2020-06-12,14.2857
2020-06-15,-18.75
2020-06-16,-7.6923
2020-06-17,16.6667
2020-06-18,-14.2857
2020-06-19,16.6667
2020-06-22,0.0
2020-06-23,3.5714
2020-06-24,37.931
2020-06-25,55.0
2020-06-26,-22.5806
2020-06-29,4.1667
2020-06-30,0.0
2020-07-01,-20.0
2020-07-02,0.0
2020-07-06,0.0
2020-07-07,25.0
2020-07-08,-16.0
2020-07-09,14.2857
2020-07-10,-12.5
2020-07-13,66.6667
2020-07-14,5.7143
2020-07-15,13.5135
2020-07-16,7.1429
2020-07-17,15.5556
2020-07-20,-11.538499999999999
2020-07-21,-8.6957
2020-07-22,-7.1429
2020-07-23,-2.5641
2020-07-24,5.2632
2020-07-27,-2.5
2020-07-28,-2.5641
2020-07-29,0.0
2020-07-30,-2.6316
2020-07-31,5.4054
