ticker,VMW US Equity
2008-01-02,-0.4589
2008-01-03,-0.7683
2008-01-04,-4.1215
2008-01-07,-9.3179
2008-01-08,2.0688
2008-01-09,7.2349
2008-01-10,0.5132
2008-01-11,-3.4496
2008-01-14,6.0751
2008-01-15,-2.8089
2008-01-16,4.4664
2008-01-17,-3.3054
2008-01-18,0.6564
2008-01-22,-1.0091
2008-01-23,-3.6543
2008-01-24,3.4705
2008-01-25,0.4364
2008-01-28,3.0416
2008-01-29,-33.8916
2008-01-30,2.8249
2008-01-31,0.4431
2008-02-01,2.0822
2008-02-04,0.3457
2008-02-05,2.1532999999999998
2008-02-06,3.7437
2008-02-07,-1.1703999999999999
2008-02-08,-0.8717
2008-02-11,1.9081000000000001
2008-02-12,1.3676
2008-02-13,1.0761
2008-02-14,-1.3189
2008-02-15,-3.6875999999999998
2008-02-19,-4.0629
2008-02-20,3.6075
2008-02-21,-2.5904
2008-02-22,-2.3485
2008-02-25,3.0769
2008-02-26,3.2424
2008-02-27,-0.5317
2008-02-28,0.1504
2008-02-29,-2.1351
2008-03-03,-4.8747
2008-03-04,-3.6732
2008-03-05,1.5067
2008-03-06,-2.6938
2008-03-07,-3.1073
2008-03-10,-7.6579
2008-03-11,1.0314
2008-03-12,6.8125
2008-03-13,1.6579000000000002
2008-03-14,-4.4896
2008-03-17,-7.4729
2008-03-18,1.3026
2008-03-19,-8.3369
2008-03-20,5.4945
2008-03-24,5.8511
2008-03-25,4.8576
2008-03-26,-0.9385
2008-03-27,-6.5108
2008-03-28,-3.9869
2008-03-31,-3.842
2008-04-01,6.8321
2008-04-02,-4.5152
2008-04-03,9.8214
2008-04-04,5.2533
2008-04-07,0.1981
2008-04-08,5.2975
2008-04-09,-1.2577
2008-04-10,2.4905
2008-04-11,-2.6155
2008-04-14,-1.2381
2008-04-15,-0.2507
2008-04-16,4.331
2008-04-17,1.9644
2008-04-18,6.2704
2008-04-21,-4.1047
2008-04-22,3.4778000000000002
2008-04-23,4.8604
2008-04-24,1.1177
2008-04-25,5.3966
2008-04-28,3.8402
2008-04-29,1.6486
2008-04-30,-2.63
2008-05-01,5.4022
2008-05-02,-2.1071
2008-05-05,-1.7161
2008-05-06,-0.2811
2008-05-07,-5.3866
2008-05-08,0.4391
2008-05-09,0.0156
2008-05-12,1.1553
2008-05-13,2.0991
2008-05-14,0.257
2008-05-15,8.6852
2008-05-16,-3.4406
2008-05-19,-0.431
2008-05-20,-1.8759000000000001
2008-05-21,-3.8382
2008-05-22,-0.5964
2008-05-23,-0.0615
2008-05-27,2.7555
2008-05-28,1.3483
2008-05-29,1.4929999999999999
2008-05-30,0.0146
2008-06-02,-3.3202
2008-06-03,-1.1146
2008-06-04,2.62
2008-06-05,3.7999
2008-06-06,-2.9172000000000002
2008-06-09,-3.0196
2008-06-10,-0.0152
2008-06-11,-0.8355
2008-06-12,0.0153
2008-06-13,1.8533
2008-06-16,1.4586000000000001
2008-06-17,-0.6966
2008-06-18,-1.209
2008-06-19,-0.7101
2008-06-20,-2.8302
2008-06-23,-0.4698
2008-06-24,-4.1064
2008-06-25,2.018
2008-06-26,-5.2428
2008-06-27,-13.357099999999999
2008-06-30,5.5044
2008-07-01,-2.6179
2008-07-02,4.8808
2008-07-03,-3.5266
2008-07-07,0.2261
2008-07-08,-24.4407
2008-07-09,-6.1707
2008-07-10,2.254
2008-07-11,2.1266
2008-07-14,2.8441
2008-07-15,-4.9383
2008-07-16,-4.026
2008-07-17,5.2503
2008-07-18,-0.9771
2008-07-21,-4.0769
2008-07-22,2.7883
2008-07-23,-2.5545999999999998
2008-07-24,-6.0811
2008-07-25,-1.9567999999999999
2008-07-28,1.8197999999999999
2008-07-29,-3.9204
2008-07-30,5.7006
2008-07-31,1.7599
2008-08-01,-1.5063
2008-08-04,-2.7188
2008-08-05,0.1456
2008-08-06,5.2035
2008-08-07,-4.1724
2008-08-08,6.4302
2008-08-11,-3.1157
2008-08-12,-2.4329
2008-08-13,3.2674
2008-08-14,0.9714
2008-08-15,9.4832
2008-08-18,4.695
2008-08-19,-4.5324
2008-08-20,-4.5215
2008-08-21,1.9205
2008-08-22,0.4904
2008-08-25,-2.5173
2008-08-26,-2.556
2008-08-27,4.0833
2008-08-28,2.8059
2008-08-29,0.3285
2008-09-02,-2.9723
2008-09-03,1.0644
2008-09-04,-8.7336
2008-09-05,1.8013
2008-09-08,-3.4835
2008-09-09,-6.9894
2008-09-10,4.5581
2008-09-11,0.8837
2008-09-12,4.9343
2008-09-15,-6.3161
2008-09-16,-5.0193
2008-09-17,-12.6954
2008-09-18,-0.5731
2008-09-19,8.5014
2008-09-22,-5.1129
2008-09-23,0.6998
2008-09-24,0.6602
2008-09-25,6.6621
2008-09-26,-6.0194
2008-09-29,-10.4683
2008-09-30,2.4615
2008-10-01,-3.0405
2008-10-02,-6.6202
2008-10-03,-6.4262
2008-10-06,-4.0762
2008-10-07,-3.8799
2008-10-08,-1.9222000000000001
2008-10-09,0.196
2008-10-10,2.8362
2008-10-13,14.1227
2008-10-14,-11.125
2008-10-15,-6.376
2008-10-16,-0.4006
2008-10-17,4.0221
2008-10-20,-0.2417
2008-10-21,-9.2539
2008-10-22,7.1009
2008-10-23,1.8942999999999999
2008-10-24,8.2681
2008-10-27,4.7447
2008-10-28,16.7386
2008-10-29,4.2868
2008-10-30,10.4536
2008-10-31,-0.5454
2008-11-03,2.6129
2008-11-04,-3.9295999999999998
2008-11-05,-9.9804
2008-11-06,-5.2708
2008-11-07,2.3024
2008-11-10,-6.9392
2008-11-11,-4.7158
2008-11-12,-5.1607
2008-11-13,1.5611000000000002
2008-11-14,-12.1651
2008-11-17,-0.6
2008-11-18,3.169
2008-11-19,-3.6568
2008-11-20,-0.7591
2008-11-21,-3.4166
2008-11-24,3.2207
2008-11-25,-1.4834
2008-11-26,-1.4019
2008-11-28,1.8957000000000002
2008-12-01,-7.5969
2008-12-02,6.264
2008-12-03,15.0
2008-12-04,-2.2883
2008-12-05,9.1335
2008-12-08,-0.5579
2008-12-09,0.1726
2008-12-10,7.626
2008-12-11,-5.2442
2008-12-12,4.5205
2008-12-15,-4.0825
2008-12-16,2.6127000000000002
2008-12-17,0.4517
2008-12-18,-0.7359
2008-12-19,0.9885
2008-12-22,-8.6052
2008-12-23,-2.7666
2008-12-24,-0.4589
2008-12-26,2.9046
2008-12-29,-1.3889
2008-12-30,5.9518
2008-12-31,1.5866
2009-01-02,0.2111
2009-01-05,0.0
2009-01-06,3.5383
2009-01-07,1.0171
2009-01-08,6.0411
2009-01-09,-4.9373000000000005
2009-01-12,-5.1139
2009-01-13,-4.8
2009-01-14,-3.7594
2009-01-15,2.6654
2009-01-16,-1.5219
2009-01-20,-7.8182
2009-01-21,7.8895
2009-01-22,-3.1079
2009-01-23,1.9811
2009-01-26,2.2202
2009-01-27,-2.8507
2009-01-28,4.9371
2009-01-29,-4.1278
2009-01-30,-4.1667
2009-02-02,5.0725
2009-02-03,3.4943
2009-02-04,-1.2439
2009-02-05,9.6266
2009-02-06,3.8571999999999997
2009-02-09,3.2003
2009-02-10,-6.6233
2009-02-11,6.7651
2009-02-12,0.0
2009-02-13,-3.6482
2009-02-17,-4.8225999999999996
2009-02-18,-5.3601
2009-02-19,-1.2832
2009-02-20,0.8965
2009-02-23,-4.709
2009-02-24,6.8998
2009-02-25,-2.1805
2009-02-26,-4.1462
2009-02-27,-3.4419
2009-03-02,-0.1445
2009-03-03,1.3507
2009-03-04,0.3808
2009-03-05,-5.1683
2009-03-06,-0.55
2009-03-09,0.3017
2009-03-10,11.6792
2009-03-11,1.6606999999999998
2009-03-12,0.0883
2009-03-13,0.0
2009-03-16,-0.7058
2009-03-17,4.709
2009-03-18,7.1277
2009-03-19,-1.7029999999999998
2009-03-20,-7.1716
2009-03-23,9.375
2009-03-24,-2.2222
2009-03-25,-1.9481000000000002
2009-03-26,6.457
2009-03-27,-5.6765
2009-03-30,-3.0503
2009-03-31,0.4252
2009-04-01,10.5843
2009-04-02,5.7427
2009-04-03,3.8016
2009-04-06,-2.7555
2009-04-07,-1.0043
2009-04-08,9.0217
2009-04-09,-0.2659
2009-04-13,5.065
2009-04-14,-4.7257
2009-04-15,-1.4647000000000001
2009-04-16,1.9931999999999999
2009-04-17,1.6893
2009-04-20,-2.9967
2009-04-21,1.4775
2009-04-22,7.7101
2009-04-23,-20.3687
2009-04-24,0.3086
2009-04-27,-1.3077
2009-04-28,0.7405
2009-04-29,0.1934
2009-04-30,0.695
2009-05-01,-2.6074
2009-05-04,4.9606
2009-05-05,6.039
2009-05-06,1.2381
2009-05-07,-3.1097
2009-05-08,-0.1082
2009-05-11,2.0578
2009-05-12,-1.6272
2009-05-13,-3.7756
2009-05-14,1.009
2009-05-15,-0.111
2009-05-18,3.1481
2009-05-19,2.2621
2009-05-20,0.2809
2009-05-21,-3.5714
2009-05-22,3.4858000000000002
2009-05-26,2.6667
2009-05-27,2.3582
2009-05-28,0.4007
2009-05-29,3.2258
2009-06-01,3.8015
2009-06-02,-0.6828
2009-06-03,-3.3125
2009-06-04,6.044
2009-06-05,-0.6705
2009-06-08,-2.2093
2009-06-09,2.4788
2009-06-10,-1.3472
2009-06-11,-0.2793
2009-06-12,-1.6183999999999998
2009-06-15,-2.5625
2009-06-16,-4.4481
2009-06-17,2.4465
2009-06-18,-0.796
2009-06-19,-1.2036
2009-06-22,-6.802
2009-06-23,-1.053
2009-06-24,3.4128
2009-06-25,-0.7807
2009-06-26,-0.0358
2009-06-29,0.966
2009-06-30,-3.3664
2009-07-01,5.4639
2009-07-02,-1.8081
2009-07-06,-0.602
2009-07-07,-4.6669
2009-07-08,-2.3916
2009-07-09,3.2542
2009-07-10,-0.2966
2009-07-13,5.0948
2009-07-14,1.2031
2009-07-15,2.4476
2009-07-16,2.3208
2009-07-17,2.7685
2009-07-20,0.9413
2009-07-21,-0.418
2009-07-22,0.9041
2009-07-23,4.864
2009-07-24,2.1361
2009-07-27,-1.8524
2009-07-28,-0.9741
2009-07-29,-2.2748
2009-07-30,1.6357
2009-07-31,-0.2476
2009-08-03,2.7923999999999998
2009-08-04,0.2113
2009-08-05,-0.4217
2009-08-06,-1.0587
2009-08-07,0.1834
2009-08-10,-2.3497
2009-08-11,-2.25
2009-08-12,0.991
2009-08-13,2.5641
2009-08-14,-1.7593
2009-08-17,-5.3723
2009-08-18,1.6600000000000001
2009-08-19,-0.3919
2009-08-20,2.1639
2009-08-21,1.733
2009-08-24,-0.3155
2009-08-25,1.3924
2009-08-26,3.6205
2009-08-27,5.3614
2009-08-28,3.0017
2009-08-31,-1.6653
2009-09-01,-4.7417
2009-09-02,0.7407
2009-09-03,3.2941
2009-09-04,3.3884
2009-09-08,2.7816
2009-09-09,2.0364
2009-09-10,1.7595
2009-09-11,1.2645
2009-09-14,1.3761
2009-09-15,0.553
2009-09-16,1.65
2009-09-17,-0.0738
2009-09-18,0.3446
2009-09-21,-1.4962
2009-09-22,2.3157
2009-09-23,-2.5554
2009-09-24,0.3996
2009-09-25,-4.1791
2009-09-28,3.2191
2009-09-29,-0.6036
2009-09-30,1.6447
2009-10-01,-6.0244
2009-10-02,2.4371
2009-10-05,3.1032
2009-10-06,3.1101
2009-10-07,1.7757
2009-10-08,1.0516
2009-10-09,0.2602
2009-10-12,3.2555
2009-10-13,-0.0457
2009-10-14,2.9714
2009-10-15,1.1543
2009-10-16,-1.7774999999999999
2009-10-19,0.3128
2009-10-20,-0.5791
2009-10-21,0.6496
2009-10-22,-0.3339
2009-10-23,-0.9156
2009-10-26,-1.6227
2009-10-27,-4.0779
2009-10-28,-5.5171
2009-10-29,3.6148
2009-10-30,-6.2454
2009-11-02,0.052
2009-11-03,1.7425000000000002
2009-11-04,1.6360000000000001
2009-11-05,2.4648
2009-11-06,-1.6446
2009-11-09,2.4707
2009-11-10,1.3151
2009-11-11,-0.601
2009-11-12,-4.3047
2009-11-13,3.9424
2009-11-16,3.5011
2009-11-17,0.0
2009-11-18,0.9631
2009-11-19,-2.8618
2009-11-20,-1.8921999999999999
2009-11-23,1.5869
2009-11-24,1.2016
2009-11-25,1.1399
2009-11-27,-3.0289
2009-11-30,1.6465
2009-12-01,1.6198000000000001
2009-12-02,-1.3596
2009-12-03,0.2614
2009-12-04,5.7123
2009-12-07,-0.1345
2009-12-08,-2.4472
2009-12-09,-2.5777
2009-12-10,-4.6539
2009-12-11,3.667
2009-12-14,-0.5258
2009-12-15,-2.2105
2009-12-16,2.0147
2009-12-17,-1.3728
2009-12-18,2.8083
2009-12-21,1.0926
2009-12-22,-0.6109
2009-12-23,2.0804
2009-12-24,1.3664
2009-12-28,-1.9877
2009-12-29,-0.0932
2009-12-30,0.0933
2009-12-31,-1.2121
2010-01-04,2.8079
2010-01-05,3.8559
2010-01-06,0.9282
2010-01-07,-1.1605
2010-01-08,0.2437
2010-01-11,-0.9282
2010-01-12,-0.4461
2010-01-13,1.8149
2010-01-14,4.4234
2010-01-15,-3.2244
2010-01-19,1.6768
2010-01-20,-3.6625
2010-01-21,-2.3121
2010-01-22,-5.371
2010-01-25,1.0101
2010-01-26,12.5952
2010-01-27,-1.3322
2010-01-28,-0.7501
2010-01-29,-1.9434
2010-02-01,0.3744
2010-02-02,0.1316
2010-02-03,1.4242
2010-02-04,-4.9254999999999995
2010-02-05,0.8862
2010-02-08,-0.3378
2010-02-09,3.209
2010-02-10,-0.5255
2010-02-11,2.2452
2010-02-12,0.1938
2010-02-16,1.2248
2010-02-17,0.6156
2010-02-18,1.8143
2010-02-19,0.4973
2010-02-22,-0.268
2010-02-23,-0.4342
2010-02-24,1.3289
2010-02-25,0.5738
2010-02-26,0.8761
2010-03-01,1.5350000000000001
2010-03-02,1.3925
2010-03-03,-0.4316
2010-03-04,2.0099
2010-03-05,4.1916
2010-03-08,0.5376
2010-03-09,-0.627
2010-03-10,0.7237
2010-03-11,-0.4606
2010-03-12,-0.6478
2010-03-15,0.0931
2010-03-16,0.5583
2010-03-17,-1.0365
2010-03-18,-1.1595
2010-03-19,0.246
2010-03-22,1.51
2010-03-23,1.0599
2010-03-24,-0.092
2010-03-25,0.3499
2010-03-26,-1.7618
2010-03-29,-0.5978
2010-03-30,-0.4322
2010-03-31,0.604
2010-04-01,-1.5572
2010-04-05,2.7443999999999997
2010-04-06,1.2799
2010-04-07,-1.5018
2010-04-08,0.1673
2010-04-09,1.5593
2010-04-12,4.6427
2010-04-13,-1.0655000000000001
2010-04-14,0.0177
2010-04-15,-0.3883
2010-04-16,-0.0709
2010-04-19,-1.4719
2010-04-20,1.7279
2010-04-21,9.0941
2010-04-22,-0.2919
2010-04-23,1.8868
2010-04-26,1.4527
2010-04-27,-2.8009
2010-04-28,1.1818
2010-04-29,0.0
2010-04-30,-1.376
2010-05-03,1.7034
2010-05-04,-3.3977
2010-05-05,0.3137
2010-05-06,-3.4568
2010-05-07,-3.7681
2010-05-10,7.4415
2010-05-11,0.3793
2010-05-12,3.2364
2010-05-13,-1.0344
2010-05-14,-3.1999
2010-05-17,0.0831
2010-05-18,-0.7801
2010-05-19,-1.6059
2010-05-20,-1.6320999999999999
2010-05-21,4.2862
2010-05-24,2.3368
2010-05-25,-0.7773
2010-05-26,5.2391
2010-05-27,3.2878
2010-05-28,-0.5856
2010-06-01,-1.4801
2010-06-02,1.4257
2010-06-03,6.8773
2010-06-04,-3.4224
2010-06-07,-1.0836
2010-06-08,-1.0807
2010-06-09,-0.3891
2010-06-10,3.5305999999999997
2010-06-11,1.2915
2010-06-14,0.1433
2010-06-15,2.5465
2010-06-16,-0.4604
2010-06-17,1.6398000000000001
2010-06-18,-0.8136
2010-06-21,-1.4737
2010-06-22,-2.6386
2010-06-23,0.8116
2010-06-24,-2.8177
2010-06-25,0.6361
2010-06-28,-0.8232
2010-06-29,-4.2537
2010-06-30,-3.1115
2010-07-01,1.7415
2010-07-02,-0.6281
2010-07-06,2.4178
2010-07-07,7.5297
2010-07-08,0.4018
2010-07-09,0.0286
2010-07-12,1.0716
2010-07-13,0.9047
2010-07-14,3.7965999999999998
2010-07-15,0.4859
2010-07-16,-3.143
2010-07-19,1.7196
2010-07-20,-1.2679
2010-07-21,1.0218
2010-07-22,3.4172000000000002
2010-07-23,3.8197
2010-07-26,-0.8657
2010-07-27,0.7962
2010-07-28,-2.4844
2010-07-29,0.1568
2010-07-30,1.1349
2010-08-02,2.2701000000000002
2010-08-03,-0.0504
2010-08-04,3.3565
2010-08-05,-1.2575
2010-08-06,-0.5564
2010-08-09,0.9076
2010-08-10,-1.2814
2010-08-11,-3.9815
2010-08-12,-3.7177
2010-08-13,3.1187
2010-08-16,1.0212
2010-08-17,1.1794
2010-08-18,-0.1281
2010-08-19,0.1154
2010-08-20,4.7783999999999995
2010-08-23,-0.538
2010-08-24,-2.6798
2010-08-25,-1.8315000000000001
2010-08-26,0.5533
2010-08-27,1.4331
2010-08-30,-1.148
2010-08-31,0.0766
2010-09-01,4.0296
2010-09-02,1.4342
2010-09-03,2.0302
2010-09-07,-1.7766
2010-09-08,1.5676
2010-09-09,0.368
2010-09-10,0.4258
2010-09-13,-0.8245
2010-09-14,2.6603
2010-09-15,-0.7982
2010-09-16,-1.1545
2010-09-17,0.059
2010-09-20,3.0893
2010-09-21,-1.1095
2010-09-22,0.0578
2010-09-23,-1.2831000000000001
2010-09-24,2.7166
2010-09-27,-0.2394
2010-09-28,0.2171
2010-09-29,0.114
2010-09-30,-3.2574
2010-10-01,0.6711
2010-10-04,-3.6019
2010-10-05,3.3847
2010-10-06,-8.9885
2010-10-07,-0.2192
2010-10-08,2.3259
2010-10-11,-4.786
2010-10-12,3.3422
2010-10-13,0.4107
2010-10-14,2.4412
2010-10-15,-3.1441
2010-10-18,0.9275
2010-10-19,-6.6752
2010-10-20,0.3693
2010-10-21,2.766
2010-10-22,0.6364
2010-10-25,1.7654999999999998
2010-10-26,-2.3563
2010-10-27,3.7523
2010-10-28,-2.147
2010-10-29,-0.1437
2010-11-01,0.2223
2010-11-02,1.3441
2010-11-03,1.3907
2010-11-04,-1.8542
2010-11-05,0.2847
2010-11-08,3.6645
2010-11-09,0.5726
2010-11-10,2.9084
2010-11-11,0.1443
2010-11-12,-2.7381
2010-11-15,-2.7781000000000002
2010-11-16,-2.6924
2010-11-17,-1.4487
2010-11-18,4.5557
2010-11-19,2.4699
2010-11-22,1.5328
2010-11-23,-3.7132
2010-11-24,3.1862
2010-11-26,-0.6004
2010-11-29,0.3082
2010-11-30,0.1843
2010-12-01,2.9931
2010-12-02,1.0362
2010-12-03,1.0963
2010-12-06,0.3382
2010-12-07,-1.5224
2010-12-08,3.5638
2010-12-09,0.0798
2010-12-10,1.1044
2010-12-13,0.8784
2010-12-14,-2.2438
2010-12-15,-1.6558000000000002
2010-12-16,2.1946
2010-12-17,0.784
2010-12-20,-0.0113
2010-12-21,0.4848
2010-12-22,-0.8303
2010-12-23,0.6449
2010-12-27,2.3272
2010-12-28,-0.9448
2010-12-29,-0.3993
2010-12-30,-0.0557
2010-12-31,-0.9359
2011-01-03,4.5664
2011-01-04,0.2151
2011-01-05,1.3309
2011-01-06,0.1377
2011-01-07,0.2644
2011-01-10,0.96
2011-01-11,-0.0104
2011-01-12,-0.5539
2011-01-13,0.3573
2011-01-14,1.5707
2011-01-18,-0.2165
2011-01-19,-4.0603
2011-01-20,-3.823
2011-01-21,1.5116
2011-01-24,-3.2319
2011-01-25,-3.9325
2011-01-26,1.5187
2011-01-27,0.9116
2011-01-28,-0.637
2011-01-31,-0.3147
2011-02-01,1.3915
2011-02-02,2.4334
2011-02-03,-0.3265
2011-02-04,-0.0339
2011-02-07,0.1808
2011-02-08,-0.7444
2011-02-09,0.6705
2011-02-10,1.3658000000000001
2011-02-11,-0.8241
2011-02-14,2.0323
2011-02-15,-2.2009
2011-02-16,2.1267
2011-02-17,-1.0026
2011-02-18,-1.2354
2011-02-22,-4.7442
2011-02-23,-2.1413
2011-02-24,2.2969
2011-02-25,1.1463
2011-02-28,-2.2666
2011-03-01,-2.367
2011-03-02,2.0203
2011-03-03,2.2564
2011-03-04,0.0
2011-03-07,-3.4038
2011-03-08,0.401
2011-03-09,2.0211
2011-03-10,-2.3962
2011-03-11,0.8994
2011-03-14,-3.0715
2011-03-15,-2.1374
2011-03-16,-0.9524
2011-03-17,-1.2564
2011-03-18,-2.8693999999999997
2011-03-21,2.1922
2011-03-22,0.3924
2011-03-23,-0.013
2011-03-24,6.1115
2011-03-25,-0.4789
2011-03-28,-2.7147
2011-03-29,1.6996
2011-03-30,2.8685
2011-03-31,-1.1397
2011-04-01,-0.3557
2011-04-04,-2.9046
2011-04-05,-0.4437
2011-04-06,0.6875
2011-04-07,1.8968
2011-04-08,2.7178
2011-04-11,0.1571
2011-04-12,2.4246
2011-04-13,2.803
2011-04-14,-1.0769
2011-04-15,-0.4169
2011-04-18,0.5931
2011-04-19,-0.6127
2011-04-20,13.8769
2011-04-21,-1.1134
2011-04-25,1.0743
2011-04-26,-2.6469
2011-04-27,0.4304
2011-04-28,0.1045
2011-04-29,-0.355
2011-05-02,-2.2215
2011-05-03,-1.9612
2011-05-04,0.3607
2011-05-05,-0.1852
2011-05-06,1.4622
2011-05-09,0.527
2011-05-10,-0.4065
2011-05-11,-0.4834
2011-05-12,2.4503
2011-05-13,-1.022
2011-05-16,-4.7796
2011-05-17,1.4645000000000001
2011-05-18,2.2807
2011-05-19,1.1419
2011-05-20,1.7893
2011-05-23,-1.7997
2011-05-24,0.8524
2011-05-25,2.4406
2011-05-26,0.9385
2011-05-27,-0.5824
2011-05-31,0.0206
2011-06-01,-1.4386
2011-06-02,1.8660999999999999
2011-06-03,-2.7837
2011-06-06,-1.937
2011-06-07,1.0628
2011-06-08,-1.9439
2011-06-09,2.4808
2011-06-10,-1.2051
2011-06-13,-0.6848
2011-06-14,2.2517
2011-06-15,-3.7931
2011-06-16,-0.9309
2011-06-17,0.3648
2011-06-20,0.2864
2011-06-21,3.8111
2011-06-22,-0.2645
2011-06-23,1.7927
2011-06-24,-1.7924
2011-06-27,3.5654
2011-06-28,-0.4303
2011-06-29,-0.3704
2011-06-30,3.5220000000000002
2011-07-01,-0.3292
2011-07-05,1.3714
2011-07-06,2.6266
2011-07-07,-0.9141
2011-07-08,1.9615
2011-07-11,-2.7333
2011-07-12,-1.6939
2011-07-13,-0.1195
2011-07-14,0.2692
2011-07-15,2.1084
2011-07-18,-1.8408
2011-07-19,5.1994
2011-07-20,-0.1038
2011-07-21,-0.9536
2011-07-22,1.7349999999999999
2011-07-25,0.9651
2011-07-26,-1.522
2011-07-27,-4.9006
2011-07-28,0.5847
2011-07-29,-1.1429
2011-08-01,-0.3887
2011-08-02,-4.8824
2011-08-03,2.0301
2011-08-04,-8.3711
2011-08-05,-1.8002
2011-08-08,-3.8038
2011-08-09,5.0143
2011-08-10,-3.2437
2011-08-11,5.7905999999999995
2011-08-12,0.4543
2011-08-15,4.4341
2011-08-16,-2.4926
2011-08-17,-4.4844
2011-08-18,-10.2177
2011-08-19,-3.0441
2011-08-22,1.3940000000000001
2011-08-23,5.3578
2011-08-24,1.2805
2011-08-25,-3.4557
2011-08-26,5.7246
2011-08-29,4.4001
2011-08-30,2.4972
2011-08-31,4.0238
2011-09-01,-2.3103
2011-09-02,-4.4478
2011-09-06,0.2157
2011-09-07,4.2597
2011-09-08,-1.8146
2011-09-09,-2.6228
2011-09-12,2.1821
2011-09-13,1.1122
2011-09-14,2.827
2011-09-15,1.3051
2011-09-16,-1.1721
2011-09-19,-1.9125999999999999
2011-09-20,-3.2571
2011-09-21,-0.7544
2011-09-22,-5.8316
2011-09-23,3.1325
2011-09-26,2.9439
2011-09-27,-1.8723999999999998
2011-09-28,-2.6021
2011-09-29,-1.3773
2011-09-30,-3.2266
2011-10-03,-1.8537
2011-10-04,3.3718
2011-10-05,4.7578
2011-10-06,4.3661
2011-10-07,-1.6712
2011-10-10,2.2585
2011-10-11,0.7027
2011-10-12,-0.9969
2011-10-13,1.3761
2011-10-14,2.726
2011-10-17,-3.8247
2011-10-18,8.1993
2011-10-19,-3.1592000000000002
2011-10-20,1.4819
2011-10-21,0.6618
2011-10-24,1.9516
2011-10-25,-2.0371
2011-10-26,1.0763
2011-10-27,2.7603
2011-10-28,0.6841
2011-10-31,-2.3281
2011-11-01,-1.7187000000000001
2011-11-02,1.1658
2011-11-03,3.0867
2011-11-04,0.1298
2011-11-07,-0.7277
2011-11-08,1.1849
2011-11-09,-3.8305
2011-11-10,0.2889
2011-11-11,3.5806
2011-11-14,1.9072
2011-11-15,0.6433
2011-11-16,-2.0726
2011-11-17,-3.2341
2011-11-18,-4.0781
2011-11-21,0.9696
2011-11-22,-2.385
2011-11-23,-1.8811
2011-11-25,-1.5314999999999999
2011-11-28,5.1695
2011-11-29,-2.0534
2011-11-30,5.0185
2011-12-01,0.0207
2011-12-02,-1.5098
2011-12-05,1.9425
2011-12-06,-0.1133
2011-12-07,-0.0206
2011-12-08,-1.9802
2011-12-09,1.4625
2011-12-12,-2.4577
2011-12-13,-3.3064
2011-12-14,-3.5514
2011-12-15,-2.9526
2011-12-16,0.8105
2011-12-19,-1.7245
2011-12-20,1.162
2011-12-21,-9.9273
2011-12-22,5.6083
2011-12-23,3.0927
