ticker,BXC US Equity
2005-05-04,-0.0833
2005-05-05,0.0834
2005-05-06,3.3333
2005-05-09,-4.1935
2005-05-10,-1.5993
2005-05-11,0.5133
2005-05-12,-6.2128
2005-05-13,-6.4428
2005-05-16,-3.2008
2005-05-17,2.4048
2005-05-18,5.1859
2005-05-19,0.2791
2005-05-20,2.0408
2005-05-23,-0.3636
2005-05-24,1.7336
2005-05-25,-0.4484
2005-05-26,3.6036
2005-05-27,2.6087
2005-05-31,3.0508
2005-06-01,1.7269999999999999
2005-06-02,-2.8294
2005-06-03,0.2496
2005-06-06,1.6598000000000002
2005-06-07,-0.5714
2005-06-08,-1.8062
2005-06-09,-5.3512
2005-06-10,0.8834
2005-06-13,0.4816
2005-06-14,2.9074999999999998
2005-06-15,2.6541
2005-06-16,0.2502
2005-06-17,-1.8303
2005-06-20,0.0
2005-06-21,-2.8814
2005-06-22,-4.014
2005-06-23,-4.8182
2005-06-24,10.3152
2005-06-27,-4.7619
2005-06-28,1.0909
2005-06-29,-3.777
2005-06-30,-1.1215
2005-07-01,4.0643
2005-07-05,2.7248
2005-07-06,0.8842
2005-07-07,-2.1034
2005-07-08,-0.5372
2005-07-11,-0.6301
2005-07-12,-1.6303999999999998
2005-07-13,-2.8545
2005-07-14,-1.8009
2005-07-15,1.1583
2005-07-18,-2.5763
2005-07-19,2.6445
2005-07-20,0.4771
2005-07-21,-0.3799
2005-07-22,-7.6263
2005-07-25,0.516
2005-07-26,4.9281
2005-07-27,-1.9569
2005-07-28,-0.998
2005-07-29,-2.3185000000000002
2005-08-01,0.4128
2005-08-02,-1.3361
2005-08-03,-2.0833
2005-08-04,-0.1064
2005-08-05,-3.0884
2005-08-08,-2.0879
2005-08-09,-4.3771
2005-08-10,-1.2911000000000001
2005-08-11,3.9239
2005-08-12,-2.746
2005-08-15,4.1176
2005-08-16,-2.2599
2005-08-17,2.7746
2005-08-18,1.9123
2005-08-19,0.6623
2005-08-22,0.6579
2005-08-23,0.7625
2005-08-24,-0.8649
2005-08-25,-1.7448000000000001
2005-08-26,-0.222
2005-08-29,6.0067
2005-08-30,3.7775
2005-08-31,14.0546
2005-09-01,4.5213
2005-09-02,1.1874
2005-09-06,8.969
2005-09-07,8.0
2005-09-08,-0.641
2005-09-09,-1.2186
2005-09-12,-1.8868
2005-09-13,-3.3654
2005-09-14,-0.2318
2005-09-15,2.0139
2005-09-16,4.328
2005-09-19,0.5822
2005-09-20,-4.1245
2005-09-21,1.3585
2005-09-22,-1.4147
2005-09-23,0.5287
2005-09-26,-3.2307
2005-09-27,-3.3385
2005-09-28,2.008
2005-09-29,2.3622
2005-09-30,3.3846
2005-10-03,1.2649
2005-10-04,-4.335
2005-10-05,-3.2258
2005-10-06,-3.5714
2005-10-07,1.3169
2005-10-10,-3.3306
2005-10-11,3.5294
2005-10-12,-2.7597
2005-10-13,2.6711
2005-10-14,4.1463
2005-10-17,2.8103
2005-10-18,-2.5057
2005-10-19,-0.3115
2005-10-20,3.5156
2005-10-21,1.3585
2005-10-24,-2.4572
2005-10-25,-1.9083999999999999
2005-10-26,-2.3346
2005-10-27,-3.5857
2005-10-28,0.0
2005-10-31,0.3306
2005-11-01,0.0824
2005-11-02,-2.8807
2005-11-03,-5.2542
2005-11-04,-6.1717
2005-11-07,-0.0953
2005-11-08,-1.813
2005-11-09,-5.7337
2005-11-10,1.5464
2005-11-11,-1.6244
2005-11-14,1.2384
2005-11-15,0.1019
2005-11-16,0.8147
2005-11-17,3.1313
2005-11-18,2.1548
2005-11-21,5.1774000000000004
2005-11-22,-1.732
2005-11-23,1.1132
2005-11-25,2.0183
2005-11-28,-3.5072
2005-11-29,2.0503
2005-11-30,1.9178
2005-12-01,3.4946
2005-12-02,1.645
2005-12-05,-0.2555
2005-12-06,-1.1956
2005-12-07,2.5065
2005-12-08,0.4216
2005-12-09,-1.1755
2005-12-12,-4.1631
2005-12-13,2.172
2005-12-14,1.4035
2005-12-15,0.346
2005-12-16,-0.0862
2005-12-19,-1.3805
2005-12-20,0.0875
2005-12-21,2.972
2005-12-22,0.1698
2005-12-23,-1.7797
2005-12-27,-2.0708
2005-12-28,1.0573
2005-12-29,0.6975
2005-12-30,-2.5974
2006-01-03,1.2444
2006-01-04,2.0193
2006-01-05,1.6351
2006-01-06,1.6088
2006-01-09,-0.75
2006-01-10,4.7019
2006-01-11,3.8491999999999997
2006-01-12,-0.9266
2006-01-13,0.1559
2006-01-17,-1.9455
2006-01-18,0.4762
2006-01-19,-1.1058
2006-01-20,-0.4792
2006-01-23,3.9326
2006-01-24,4.0927
2006-01-25,0.1484
2006-01-26,0.3704
2006-01-27,2.5092
2006-01-30,6.7675
2006-01-31,1.8206
2006-02-01,4.5695
2006-02-02,3.0399
2006-02-03,0.799
2006-02-06,-10.0
2006-02-07,2.168
2006-02-08,-0.1326
2006-02-09,2.0584
2006-02-10,1.2459
2006-02-13,-2.323
2006-02-14,2.0395
2006-02-15,-7.8014
2006-02-16,4.7552
2006-02-17,1.8692
2006-02-21,2.6868
2006-02-22,1.2763
2006-02-23,-1.1972
2006-02-24,-0.3827
2006-02-27,0.0
2006-02-28,1.6644999999999999
2006-03-01,-2.0781
2006-03-02,2.5723000000000003
2006-03-03,-0.6897
2006-03-06,0.6944
2006-03-07,1.0658
2006-03-08,1.4268
2006-03-09,-2.3853
2006-03-10,0.188
2006-03-13,2.7205
2006-03-14,2.1471999999999998
2006-03-15,-0.9009
2006-03-16,0.6061
2006-03-17,-1.8675000000000002
2006-03-20,-0.6753
2006-03-21,-1.7305000000000001
2006-03-22,1.8868
2006-03-23,0.9259
2006-03-24,0.3058
2006-03-27,-1.3415
2006-03-28,-4.9444
2006-03-29,4.2913
2006-03-30,1.5586
2006-03-31,-1.7802
2006-04-03,-0.0625
2006-04-04,0.813
2006-04-05,2.2333
2006-04-06,0.3034
2006-04-07,-5.0817
2006-04-10,1.0198
2006-04-11,-3.7224
2006-04-12,0.8519
2006-04-13,0.9097
2006-04-17,-3.4771
2006-04-18,1.8679000000000001
2006-04-19,0.6549
2006-04-20,-0.8458
2006-04-21,-0.3937
2006-04-24,-0.3953
2006-04-25,3.2407
2006-04-26,0.1281
2006-04-27,-4.5425
2006-04-28,1.5415999999999999
2006-05-01,6.0725999999999996
2006-05-02,-4.4804
2006-05-03,-1.4984
2006-05-04,1.6534
2006-05-05,-0.5856
2006-05-08,1.4398
2006-05-09,-0.129
2006-05-10,1.4212
2006-05-11,-3.4395
2006-05-12,0.5937
2006-05-15,0.3279
2006-05-16,1.5686
2006-05-17,1.094
2006-05-18,-0.5092
2006-05-19,-6.9098
2006-05-22,-3.9863
2006-05-23,2.0043
2006-05-24,-6.8772
2006-05-25,4.6722
2006-05-26,-4.7516
2006-05-30,2.4943
2006-05-31,-0.59
2006-06-01,3.7092
2006-06-02,0.2146
2006-06-05,-0.571
2006-06-06,0.0
2006-06-07,-0.2154
2006-06-08,-2.8777
2006-06-09,-1.037
2006-06-12,-1.5718999999999999
2006-06-13,-8.5551
2006-06-14,-0.1681
2006-06-15,6.1448
2006-06-16,-0.9516
2006-06-19,-2.0817
2006-06-20,-1.5535999999999999
2006-06-21,4.0698
2006-06-22,-2.6337
2006-06-23,-1.6393
2006-06-26,5.8333
2006-06-27,-4.3307
2006-06-28,0.4938
2006-06-29,6.0606
2006-06-30,0.6178
2006-07-03,2.9931
2006-07-05,-3.0551
2006-07-06,1.4604
2006-07-07,-3.3333
2006-07-10,-3.3699
2006-07-11,1.3788
2006-07-12,-2.8
2006-07-13,-2.0576
2006-07-14,-3.6975
2006-07-17,4.712
2006-07-18,-1.1667
2006-07-19,4.8061
2006-07-20,-3.2984999999999998
2006-07-21,-1.6639
2006-07-24,2.7919
2006-07-25,-1.893
2006-07-26,-0.755
2006-07-27,1.5215999999999998
2006-07-28,3.9134
2006-07-31,-4.4872
2006-08-01,-3.943
2006-08-02,2.5328
2006-08-03,0.6814
2006-08-04,0.3384
2006-08-07,-2.9511
2006-08-08,-5.5604
2006-08-09,-1.2879
2006-08-10,0.0932
2006-08-11,-4.5624
2006-08-14,-0.1951
2006-08-15,-0.1955
2006-08-16,4.7013
2006-08-17,0.7484
2006-08-18,-0.65
2006-08-21,-2.3364
2006-08-22,0.0
2006-08-23,-2.201
2006-08-24,-1.6634
2006-08-25,-0.0995
2006-08-28,0.8964
2006-08-29,-1.3820000000000001
2006-08-30,4.7047
2006-08-31,1.0516
2006-09-01,-0.3784
2006-09-05,0.1899
2006-09-06,-1.0427
2006-09-07,-2.7778
2006-09-08,-1.0836999999999999
2006-09-11,0.6972
2006-09-12,1.088
2006-09-13,-0.8317
2006-09-14,-2.1978
2006-09-15,-0.9193
2006-09-18,-0.6186
2006-09-19,-2.5934
2006-09-20,0.639
2006-09-21,0.1058
2006-09-22,0.8457
2006-09-25,0.6289
2006-09-26,0.9375
2006-09-27,-0.4128
2006-09-28,1.9689
2006-09-29,-3.252
2006-10-02,-1.0504
2006-10-03,-0.8493
2006-10-04,0.2141
2006-10-05,0.8547
2006-10-06,-1.9068
2006-10-09,0.6479
2006-10-10,2.1459
2006-10-11,-0.2101
2006-10-12,-1.5789
2006-10-13,1.6042999999999998
2006-10-16,5.2632
2006-10-17,-4.1
2006-10-18,2.8154
2006-10-19,2.0284
2006-10-20,-0.497
2006-10-23,-0.2997
2006-10-24,3.3066
2006-10-25,2.4248
2006-10-26,3.8826
2006-10-27,-0.2735
2006-10-30,1.0055
2006-10-31,-2.8959
2006-11-01,-5.6850000000000005
2006-11-02,-1.1858
2006-11-03,0.2
2006-11-06,0.0
2006-11-07,0.0
2006-11-08,2.6946
2006-11-09,-1.069
2006-11-10,1.3752
2006-11-13,0.6783
2006-11-14,0.8662
2006-11-15,2.8626
2006-11-16,1.0204
2006-11-17,-3.214
2006-11-20,3.9848
2006-11-21,-1.2774
2006-11-22,1.3862999999999999
2006-11-24,-1.0027
2006-11-27,-1.105
2006-11-28,-2.1415
2006-11-29,3.0447
2006-11-30,-0.1847
2006-12-01,-3.7003
2006-12-04,1.537
2006-12-05,1.0407
2006-12-06,-0.7491
2006-12-07,-1.4151
2006-12-08,0.1914
2006-12-11,-0.382
2006-12-12,-2.4928
2006-12-13,-0.6391
2006-12-14,3.3066
2006-12-15,1.0669
2006-12-18,0.5758
2006-12-19,-3.1489
2006-12-20,0.6897
2006-12-21,0.0
2006-12-22,1.272
2006-12-26,3.285
2006-12-27,0.7484
2006-12-28,0.0
2006-12-29,-3.4355
2007-01-03,0.7692
2007-01-04,0.8588
2007-01-05,-0.8515
2007-01-08,-1.3359
2007-01-09,0.0
2007-01-10,0.7737
2007-01-11,3.7428
2007-01-12,3.4228
2007-01-16,-1.5206
2007-01-17,0.7266
2007-01-18,0.0
2007-01-19,1.1722
2007-01-22,1.426
2007-01-23,-1.5817
2007-01-24,1.0714
2007-01-25,-3.1802
2007-01-26,0.6387
2007-01-29,-0.544
2007-01-30,-0.0912
2007-01-31,1.5511
2007-02-01,1.3477000000000001
2007-02-02,1.3298
2007-02-05,-1.9247999999999998
2007-02-06,-2.4978
2007-02-07,2.0128
2007-02-08,-2.6009
2007-02-09,-1.4733
2007-02-12,-0.6542
2007-02-13,3.9511
2007-02-14,4.7964
2007-02-15,4.8359
2007-02-16,-3.4596
2007-02-20,2.8157
2007-02-21,-0.7469
2007-02-22,2.1739
2007-02-23,-0.0818
2007-02-26,-2.1294
2007-02-27,-1.5063
2007-02-28,0.3398
2007-03-01,0.0847
2007-03-02,-3.7225
2007-03-05,-3.6907
2007-03-06,3.9234
2007-03-07,-4.741
2007-03-08,-1.5668
2007-03-09,-0.6554
2007-03-12,-2.6390000000000002
2007-03-13,0.2904
2007-03-14,2.751
2007-03-15,-1.2357
2007-03-16,2.8874
2007-03-19,-2.7128
2007-03-20,3.9423
2007-03-21,-1.1101
2007-03-22,-1.5903
2007-03-23,0.7605
2007-03-26,2.9245
2007-03-27,-2.7498
2007-03-28,-1.4138
2007-03-29,0.1912
2007-03-30,0.1908
2007-04-02,2.7619
2007-04-03,0.1854
2007-04-04,2.0352
2007-04-05,2.6292
2007-04-09,-2.0318
2007-04-10,-1.1722
2007-04-11,-0.5474
2007-04-12,0.1835
2007-04-13,-0.7326
2007-04-16,3.2288
2007-04-17,-0.8043
2007-04-18,1.8018
2007-04-19,1.9468999999999999
2007-04-20,1.4757
2007-04-23,0.8554
2007-04-24,-1.6964000000000001
2007-04-25,0.604
2007-04-26,2.0583
2007-04-27,-1.9327999999999999
2007-04-30,-2.2279
2007-05-01,-0.0876
2007-05-02,-1.0526
2007-05-03,-0.1773
2007-05-04,-2.6643
2007-05-07,1.3686
2007-05-08,0.18
2007-05-09,0.0
2007-05-10,-1.9766
2007-05-11,0.55
2007-05-14,0.7293
2007-05-15,-2.8959
2007-05-16,1.3979
2007-05-17,-0.4596
2007-05-18,1.7544
2007-05-21,-0.5445
2007-05-22,5.3832
2007-05-23,-0.5195
2007-05-24,-2.6109999999999998
2007-05-25,1.0724
2007-05-29,0.5305
2007-05-30,-1.5831
2007-05-31,1.966
2007-06-01,0.1753
2007-06-04,1.3998
2007-06-05,-3.365
2007-06-06,-2.5893
2007-06-07,-1.0082
2007-06-08,2.037
2007-06-11,-2.1779
2007-06-12,-1.2059
2007-06-13,1.1737
2007-06-14,1.6901000000000002
2007-06-15,3.5088
2007-06-18,-1.7841
2007-06-19,-0.1817
2007-06-20,-1.1829
2007-06-21,0.2762
2007-06-22,-1.1938
2007-06-25,0.2788
2007-06-26,-1.0195
2007-06-27,0.0
2007-06-28,0.1873
2007-06-29,-1.9626000000000001
2007-07-02,0.3813
2007-07-03,-0.2849
2007-07-05,-0.7619
2007-07-06,-0.6718
2007-07-09,-0.8696
2007-07-10,-2.4366
2007-07-11,0.0999
2007-07-12,1.4969999999999999
2007-07-13,1.7699
2007-07-16,-1.9324
2007-07-17,-0.4926
2007-07-18,-3.6634
2007-07-19,0.8222
2007-07-20,-6.8298
2007-07-23,-1.0941
2007-07-24,-1.3274
2007-07-25,-2.9148
2007-07-26,-2.4249
2007-07-27,0.7101
2007-07-30,0.0
2007-07-31,-1.6451
2007-08-01,-2.9869
2007-08-02,0.9852
2007-08-03,-1.5854
2007-08-06,6.0719
2007-08-07,0.4673
2007-08-08,1.2791000000000001
2007-08-09,-7.1183
2007-08-10,0.1236
2007-08-13,-1.2346
2007-08-14,-3.5
2007-08-15,0.3886
2007-08-16,5.2903
2007-08-17,-1.9607999999999999
2007-08-20,-0.375
2007-08-21,-1.8820999999999999
2007-08-22,0.3836
2007-08-23,1.1465
2007-08-24,4.1562
2007-08-27,1.0883
2007-08-28,1.9139
2007-08-29,1.2911000000000001
2007-08-30,-5.6779
2007-08-31,0.1229
2007-09-04,0.1227
2007-09-05,-2.451
2007-09-06,-0.5025
2007-09-07,0.7576
2007-09-10,-2.6316
2007-09-11,0.0
2007-09-12,1.2227000000000001
2007-09-13,0.1292
2007-09-14,-0.5161
2007-09-17,-2.594
2007-09-18,7.5899
2007-09-19,0.7426
2007-09-20,2.457
2007-09-21,1.7986
2007-09-24,-6.2426
2007-09-25,-5.9045
2007-09-26,-0.6676
2007-09-27,-3.2258
2007-09-28,-2.2222
2007-10-01,-0.7102
2007-10-02,-0.5722
2007-10-03,0.2878
2007-10-04,4.5911
2007-10-05,-0.6859
2007-10-08,-1.5192999999999999
2007-10-09,-1.9635
2007-10-10,0.5722
2007-10-11,0.569
2007-10-12,-4.6676
2007-10-15,-3.1157
2007-10-16,-1.5314
2007-10-17,-1.2442
2007-10-18,-2.9920999999999998
2007-10-19,-1.461
2007-10-22,0.3295
2007-10-23,0.3284
2007-10-24,-2.455
2007-10-25,-0.5034
2007-10-26,-6.0708
2007-10-29,0.0
2007-10-30,-1.6158000000000001
2007-10-31,-4.927
2007-11-01,-3.6468
2007-11-02,-7.1713000000000005
2007-11-05,-6.4378
2007-11-06,-1.3761
2007-11-07,-3.2558
2007-11-08,-8.6538
2007-11-09,1.5789
2007-11-12,3.3679
2007-11-13,-3.0075
2007-11-14,-8.0103
2007-11-15,0.5618
2007-11-16,-6.1453
2007-11-19,5.6548
2007-11-20,-3.662
2007-11-21,-1.1696
2007-11-23,1.7751000000000001
2007-11-26,-2.0349
2007-11-27,8.9021
2007-11-28,6.267
2007-11-29,-0.2564
2007-11-30,5.3985
2007-12-03,-14.878
2007-12-04,-1.1461000000000001
2007-12-05,-3.7681
2007-12-06,0.0
2007-12-07,9.0361
2007-12-10,16.2983
2007-12-11,11.1639
2007-12-12,9.7222
2007-12-13,-0.7984
2007-12-14,-9.4567
2007-12-17,-2.6667
2007-12-18,-0.9132
2007-12-19,8.5253
2007-12-20,-8.4926
2007-12-21,-8.3527
2007-12-24,4.557
2007-12-26,3.632
2007-12-27,-6.0748
2007-12-28,0.7463
2007-12-31,-2.963
2008-01-02,0.7634
2008-01-03,-11.3636
2008-01-04,-1.4245
2008-01-07,4.0462
2008-01-08,-2.7778
2008-01-09,1.1429
2008-01-10,-3.6723
2008-01-11,-0.5865
2008-01-14,-0.885
2008-01-15,8.0357
2008-01-16,-1.6529
2008-01-17,-2.8011
2008-01-18,3.4582
2008-01-22,9.4708
2008-01-23,7.3791
2008-01-24,12.3223
2008-01-25,3.5865
2008-01-28,-6.9246
2008-01-29,-1.0941
2008-01-30,2.2124
2008-01-31,-1.0823
2008-02-01,2.1882
2008-02-04,3.212
2008-02-05,1.0373
2008-02-06,-0.8214
2008-02-07,-2.6915
2008-02-08,-4.6809
2008-02-11,-4.4643
2008-02-12,0.9346
2008-02-13,6.9444
2008-02-14,-2.5974
2008-02-15,0.4444
2008-02-19,13.0531
2008-02-20,5.4795
2008-02-21,2.7829
2008-02-22,1.083
2008-02-25,3.75
2008-02-26,-2.4096
2008-02-27,0.7055
2008-02-28,2.627
2008-02-29,-7.1672
2008-03-03,-6.25
2008-03-04,-0.3922
2008-03-05,2.7559
2008-03-06,-5.9387
2008-03-07,-5.0916
2008-03-10,-8.7983
2008-03-11,6.8235
2008-03-12,-6.6079
2008-03-13,5.6604
2008-03-14,-6.9196
2008-03-17,-1.4388
2008-03-18,6.326
2008-03-19,1.373
2008-03-20,7.2235
2008-03-24,8.2105
2008-03-25,3.5019
2008-03-26,-0.7519
2008-03-27,-5.4924
2008-03-28,2.8056
2008-03-31,-0.7797
2008-04-01,-1.7682
2008-04-02,2.6
2008-04-03,-2.924
2008-04-04,2.4096
2008-04-07,-2.549
2008-04-08,0.4024
2008-04-09,-2.6052
2008-04-10,-2.4691
2008-04-11,-1.0549
2008-04-14,-4.0512
2008-04-15,0.4444
2008-04-16,0.6637
2008-04-17,0.2198
2008-04-18,6.1404
2008-04-21,3.0992
2008-04-22,0.0
2008-04-23,0.0
2008-04-24,0.8016
2008-04-25,0.1988
2008-04-28,-2.7778
2008-04-29,2.2449
2008-04-30,3.3932
2008-05-01,0.9653
2008-05-02,0.3824
2008-05-05,2.2857
2008-05-06,-1.8622
2008-05-07,-6.8311
2008-05-08,5.9063
2008-05-09,-1.1538
2008-05-12,1.751
2008-05-13,0.3824
2008-05-14,2.0952
2008-05-15,1.4925
2008-05-16,-4.7794
2008-05-19,-2.1236
2008-05-20,1.3807
2008-05-21,2.1401
2008-05-22,-6.2857
2008-05-23,-0.813
2008-05-27,2.2541
2008-05-28,5.4108
2008-05-29,-0.9506
2008-05-30,-8.6372
2008-06-02,-0.6303
2008-06-03,4.6512
2008-06-04,1.2121
2008-06-05,1.3972
2008-06-06,-7.4803
2008-06-09,3.1915
2008-06-10,0.6186
2008-06-11,-1.4344000000000001
2008-06-12,-2.7027
2008-06-13,-0.4274
2008-06-16,1.7167
2008-06-17,-4.0084
2008-06-18,5.7143
2008-06-19,-9.1476
2008-06-20,-3.2037
2008-06-23,0.4728
2008-06-24,-5.8824
2008-06-25,-1.0
2008-06-26,-4.0404
2008-06-27,-4.4737
2008-06-30,-2.4793
2008-07-01,-6.7797
2008-07-02,10.0
2008-07-03,-5.7851
2008-07-07,1.462
2008-07-08,3.17
2008-07-09,-0.5587
2008-07-10,-12.0787
2008-07-11,3.8339
2008-07-14,1.2308
2008-07-15,-1.8237
2008-07-16,48.2972
2008-07-17,-2.2965
2008-07-18,-4.2735
2008-07-21,0.2232
2008-07-22,12.0267
2008-07-23,-1.5905
2008-07-24,-6.8687000000000005
2008-07-25,1.0846
2008-07-28,1.073
2008-07-29,-0.2123
2008-07-30,-3.1915
2008-07-31,4.3956
2008-08-01,-0.4211
2008-08-04,5.2854
2008-08-05,5.2209
2008-08-06,6.8702
2008-08-07,-1.9643000000000002
2008-08-08,5.6444
2008-08-11,-1.722
2008-08-12,0.5263
2008-08-13,6.1082
2008-08-14,9.0461
2008-08-15,-2.5641
2008-08-18,-1.2384
2008-08-19,-1.2539
2008-08-20,7.7778
2008-08-21,-0.4418
2008-08-22,3.4024
2008-08-25,-2.5751
2008-08-26,0.4405
2008-08-27,2.0468
2008-08-28,4.8711
2008-08-29,-1.5027
2008-09-02,1.6644
2008-09-03,2.8649
2008-09-04,-4.1114
2008-09-05,-9.6819
2008-09-08,5.513
2008-09-09,-5.6604
2008-09-10,3.0769
2008-09-11,-0.4478
2008-09-12,0.5997
2008-09-15,-5.8122
2008-09-16,-5.538
2008-09-17,-9.2127
2008-09-18,6.8266
2008-09-19,5.0086
2008-09-22,-5.7566
2008-09-23,-5.2356
2008-09-24,0.7366
2008-09-25,2.925
2008-09-26,-3.9076
2008-09-29,-3.8817
2008-09-30,1.7308
2008-10-01,0.0
2008-10-02,-4.9149
2008-10-03,-2.9821
2008-10-06,-8.8115
2008-10-07,-10.1124
2008-10-08,-4.5
2008-10-09,13.8743
2008-10-10,-3.6782
2008-10-13,-1.6705999999999999
2008-10-14,-0.7282
2008-10-15,-11.7359
2008-10-16,7.7562
2008-10-17,-2.8278
2008-10-20,-3.9683
2008-10-21,0.0
2008-10-22,-3.5813
2008-10-23,-8.857099999999999
2008-10-24,-9.0909
2008-10-27,-1.7241
2008-10-28,1.0526
2008-10-29,1.0417
2008-10-30,-3.7801
2008-10-31,-3.9286
2008-11-03,0.3717
2008-11-04,-4.4444
2008-11-05,20.155
2008-11-06,3.2258
2008-11-07,-1.875
2008-11-10,-3.8217
2008-11-11,-1.9868000000000001
2008-11-12,-12.5
2008-11-13,-1.5444
2008-11-14,1.5686
2008-11-17,-6.1776
2008-11-18,-5.7613
2008-11-19,-11.3537
2008-11-20,-9.3596
2008-11-21,1.6303999999999998
2008-11-24,20.3209
2008-11-25,0.4444
2008-11-26,-2.2124
2008-11-28,-1.81
2008-12-01,-7.8341
2008-12-02,-5.0
2008-12-03,0.0
2008-12-04,-3.1579
2008-12-05,-4.8913
2008-12-08,-1.1429
2008-12-09,2.3121
2008-12-10,12.9944
2008-12-11,-13.0
2008-12-12,-6.3218
2008-12-15,-1.8405
2008-12-16,0.0
2008-12-17,-25.625
2008-12-18,4.2017
2008-12-19,-4.0323
2008-12-22,-11.7647
2008-12-23,119.0476
2008-12-24,-2.1739
2008-12-26,-2.6667
2008-12-29,-7.7626
2008-12-30,0.495
2008-12-31,-6.8966
2009-01-02,32.8042
2009-01-05,-5.5777
2009-01-06,1.2658
2009-01-07,2.9167
2009-01-08,6.0729
2009-01-09,2.6718
2009-01-12,-2.6022
2009-01-13,-4.5802
2009-01-14,7.6
2009-01-15,-2.974
2009-01-16,-0.7663
2009-01-20,-2.7027
2009-01-21,-4.3651
2009-01-22,12.0332
2009-01-23,-9.2593
2009-01-26,2.449
2009-01-27,0.0
2009-01-28,1.5936
2009-01-29,-9.0196
2009-01-30,2.5862
2009-02-02,7.9832
2009-02-03,3.1128
2009-02-04,-6.4151
2009-02-05,-2.0161
2009-02-06,-1.2346
2009-02-09,-2.9167
2009-02-10,-1.2876
2009-02-11,0.8696
2009-02-12,0.431
2009-02-13,4.2918
2009-02-17,-14.4033
2009-02-18,9.6154
2009-02-19,-9.6491
2009-02-20,1.9417
2009-02-23,-14.2857
2009-02-24,0.0
2009-02-25,5.0
2009-02-26,-6.3492
2009-02-27,-10.7345
2009-03-02,-2.5316
2009-03-03,-12.3377
2009-03-04,-7.4074
2009-03-05,9.6
2009-03-06,-0.7299
2009-03-09,6.6176
2009-03-10,3.6207000000000003
2009-03-11,-0.1664
2009-03-12,0.0
2009-03-13,-0.6667
2009-03-16,0.6711
2009-03-17,3.3333
2009-03-18,63.8629
2009-03-19,-5.1134
2009-03-20,9.9585
2009-03-23,-3.7736
2009-03-24,-11.7647
2009-03-25,9.7778
2009-03-26,0.0
2009-03-27,7.2874
2009-03-30,-1.5093999999999999
2009-03-31,0.0
2009-04-01,1.5326
2009-04-02,21.1321
2009-04-03,-4.3614
2009-04-06,-2.6059
2009-04-07,-1.3378
2009-04-08,-4.0678
2009-04-09,10.6007
2009-04-13,-0.3195
2009-04-14,-0.9615
2009-04-15,3.5599
2009-04-16,1.25
2009-04-17,6.4815
2009-04-20,-5.2174
2009-04-21,1.2232
2009-04-22,2.1148
2009-04-23,-7.1006
2009-04-24,-0.6369
2009-04-27,-0.641
2009-04-28,-2.5806
2009-04-29,0.3311
2009-04-30,3.3003
2009-05-01,5.1118
2009-05-04,4.5593
2009-05-05,10.7558
2009-05-06,16.0105
