ticker,NEOS US Equity
2015-12-09,-1.4315
2015-12-10,-1.1065
2015-12-11,-5.3147
2015-12-14,-1.1817
2015-12-15,-5.8296
2015-12-16,1.5079
2015-12-17,2.1892
2015-12-18,-5.0497
2015-12-21,4.1902
2015-12-22,1.7015
2015-12-23,2.4335
2015-12-24,2.3756
2015-12-28,-0.5076
2015-12-29,-0.8746
2015-12-30,-1.9853
2015-12-31,7.4269
2016-01-04,-6.6341
2016-01-05,1.4211
2016-01-06,-2.0649
2016-01-07,-4.4428
2016-01-08,-5.1221
2016-01-11,-4.0698
2016-01-12,-1.9912999999999998
2016-01-13,-12.0141
2016-01-14,3.4137
2016-01-15,-6.0194
2016-01-19,4.9587
2016-01-20,0.1969
2016-01-21,-4.4204
2016-01-22,1.7471999999999999
2016-01-25,-0.303
2016-01-26,-5.3698
2016-01-27,0.8565
2016-01-28,42.0382
2016-01-29,1.4948000000000001
2016-02-01,-19.8822
2016-02-02,-4.2279
2016-02-03,-8.1574
2016-02-04,-2.5078
2016-02-05,-6.538
2016-02-08,-6.9954
2016-02-09,19.9753
2016-02-10,-3.8026999999999997
2016-02-11,-7.265
2016-02-12,1.8433000000000002
2016-02-16,1.2443
2016-02-17,13.6313
2016-02-18,5.2114
2016-02-19,-0.8411
2016-02-22,0.8483
2016-02-23,-6.729
2016-02-24,5.2104
2016-02-25,-1.4285999999999999
2016-02-26,1.8357
2016-02-29,-5.9772
2016-03-01,4.1372
2016-03-02,11.4341
2016-03-03,-0.9565
2016-03-04,1.2291
2016-03-07,-1.2142
2016-03-08,-7.0237
2016-03-09,2.0774
2016-03-10,-3.0527
2016-03-11,4.1031
2016-03-14,1.8332000000000002
2016-03-15,-5.9406
2016-03-16,-6.7943
2016-03-17,1.4374
2016-03-18,-0.9109
2016-03-21,5.4137
2016-03-22,8.9147
2016-03-23,-5.8719
2016-03-24,-1.7957999999999998
2016-03-28,-4.0423
2016-03-29,7.1214
2016-03-30,-4.3071
2016-03-31,5.5773
2016-04-01,-0.4634
2016-04-04,0.9311
2016-04-05,-5.9963
2016-04-06,4.5142
2016-04-07,-2.9108
2016-04-08,0.8704
2016-04-11,0.3835
2016-04-12,-0.6686
2016-04-13,-1.0577
2016-04-14,0.0972
2016-04-15,-2.5243
2016-04-18,1.5936
2016-04-19,-2.549
2016-04-20,-1.006
2016-04-21,2.7439
2016-04-22,0.0
2016-04-25,-3.5608
2016-04-26,-2.4615
2016-04-27,-2.3134
2016-04-28,0.4306
2016-04-29,-2.7866999999999997
2016-05-02,2.4256
2016-05-03,-3.014
2016-05-04,-2.1088
2016-05-05,-3.8548999999999998
2016-05-06,-3.6557
2016-05-09,0.3672
2016-05-10,0.9756
2016-05-11,-5.314
2016-05-12,-2.6786
2016-05-13,1.8349
2016-05-16,-0.9009
2016-05-17,-2.7273
2016-05-18,-0.1335
2016-05-19,1.738
2016-05-20,2.7595
2016-05-23,-3.4527
2016-05-24,14.4371
2016-05-25,23.0324
2016-05-26,1.6933
2016-05-27,0.2775
2016-05-31,-3.321
2016-06-01,4.5802
2016-06-02,2.4635
2016-06-03,-0.2671
2016-06-06,-0.8929
2016-06-07,-2.7027
2016-06-08,-5.0926
2016-06-09,-5.4634
2016-06-10,1.4447999999999999
2016-06-13,0.0
2016-06-14,-1.4242
2016-06-15,0.3096
2016-06-16,3.2922000000000002
2016-06-17,-1.5936
2016-06-20,-1.3158
2016-06-21,-0.8205
2016-06-22,-2.6887
2016-06-23,2.5505
2016-06-24,-4.5596
2016-06-27,-5.3203
2016-06-28,3.4404
2016-06-29,1.663
2016-06-30,1.1996
2016-07-01,3.7716
2016-07-05,-2.5961
2016-07-06,-3.1983
2016-07-07,0.4405
2016-07-08,2.7412
2016-07-11,-0.6403
2016-07-12,-0.6445
2016-07-13,-8.973
2016-07-14,0.9501
2016-07-15,0.5882
2016-07-18,3.5088
2016-07-19,1.6949
2016-07-20,3.1111
2016-07-21,-1.1853
2016-07-22,-3.4896
2016-07-25,-1.6949
2016-07-26,-1.1494
2016-07-27,5.9302
2016-07-28,-4.3908
2016-07-29,1.3777
2016-08-01,0.1133
2016-08-02,-1.1312
2016-08-03,1.4874
2016-08-04,-0.9019
2016-08-05,0.1138
2016-08-08,0.2273
2016-08-09,-0.2268
2016-08-10,-2.6136
2016-08-11,-15.1692
2016-08-12,0.8253
2016-08-15,0.6821
2016-08-16,-3.1165
2016-08-17,-1.958
2016-08-18,-2.4251
2016-08-19,2.0468
2016-08-22,1.4327
2016-08-23,3.5311
2016-08-24,-3.8199
2016-08-25,-3.1206
2016-08-26,-0.7321
2016-08-29,-2.6549
2016-08-30,1.8182
2016-08-31,-2.9762
2016-09-01,8.8957
2016-09-02,-1.4085
2016-09-06,0.7143
2016-09-07,1.7021
2016-09-08,8.5077
2016-09-09,-2.3136
2016-09-12,2.7632
2016-09-13,-4.3534
2016-09-14,3.7483
2016-09-15,3.7419000000000002
2016-09-16,3.8557
2016-09-19,-9.5808
2016-09-20,-3.9073
2016-09-21,-6.8229
2016-09-22,1.9231
2016-09-23,3.6284
2016-09-26,-5.7423
2016-09-27,0.4458
2016-09-28,2.5148
2016-09-29,-5.9163
2016-09-30,0.9202
2016-10-03,0.6839
2016-10-04,-0.2264
2016-10-05,1.9667
2016-10-06,2.6706
2016-10-07,-1.3006
2016-10-10,1.1713
2016-10-11,-0.4342
2016-10-12,-1.7442
2016-10-13,2.9586
2016-10-14,-4.1667
2016-10-17,-4.4978
2016-10-18,-1.5699
2016-10-19,0.1595
2016-10-20,0.9554
2016-10-21,-1.4196
2016-10-24,0.48
2016-10-25,-0.1592
2016-10-26,-0.9569
2016-10-27,-0.3221
2016-10-28,-1.1309
2016-10-31,-3.5948
2016-11-01,0.0
2016-11-02,-2.5423999999999998
2016-11-03,-4.3478
2016-11-04,-3.6364
2016-11-07,3.7736
2016-11-08,3.6364
2016-11-09,11.4035
2016-11-10,11.811
2016-11-11,14.0845
2016-11-14,3.0864
2016-11-15,1.1976
2016-11-16,-1.7751000000000001
2016-11-17,5.4217
2016-11-18,-6.8571
2016-11-21,-1.227
2016-11-22,0.6211
2016-11-23,-4.9383
2016-11-25,0.0
2016-11-28,-5.1948
2016-11-29,-4.1096
2016-11-30,1.4285999999999999
2016-12-01,-2.1127
2016-12-02,7.1942
2016-12-05,-8.0537
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,2.9196999999999997
2016-12-09,-2.8369
2016-12-12,-4.3796
2016-12-13,3.0534
2016-12-14,-2.963
2016-12-15,3.8167999999999997
2016-12-16,0.0
2016-12-19,-2.9412000000000003
2016-12-20,2.2727
2016-12-21,-7.4074
2016-12-22,-3.2
2016-12-23,4.1322
2016-12-27,11.1111
2016-12-28,-7.8571
2016-12-29,-3.1008
2016-12-30,-6.4
2017-01-03,6.8376
2017-01-04,2.4
2017-01-05,2.3437
2017-01-06,-3.0534
2017-01-09,-5.5118
2017-01-10,0.8333
2017-01-11,-2.4793
2017-01-12,-2.5423999999999998
2017-01-13,3.4783
2017-01-17,0.0
2017-01-18,2.521
2017-01-19,-3.2787
2017-01-20,-0.8475
2017-01-23,-0.8547
2017-01-24,1.7241
2017-01-25,2.5423999999999998
2017-01-26,-0.8264
2017-01-27,-0.8333
2017-01-30,0.0
2017-01-31,-1.6806999999999999
2017-02-01,-0.8547
2017-02-02,0.0
2017-02-03,-12.931000000000001
2017-02-06,0.0
2017-02-07,-0.9901
2017-02-08,1.0
2017-02-09,0.9901
2017-02-10,8.8235
2017-02-13,-4.5045
2017-02-14,6.6038
2017-02-15,-3.5398
2017-02-16,1.8349
2017-02-17,1.8018
2017-02-21,2.6549
2017-02-22,-2.5862
2017-02-23,0.885
2017-02-24,4.386
2017-02-27,2.521
2017-02-28,-1.6393
2017-03-01,0.0
2017-03-02,-1.6667
2017-03-03,0.0
2017-03-06,4.2373
2017-03-07,0.813
2017-03-08,8.0645
2017-03-09,1.4925
2017-03-10,8.8235
2017-03-13,3.3784
2017-03-14,-9.1503
2017-03-15,7.1942
2017-03-16,2.0134
2017-03-17,-2.6316
2017-03-20,-2.7027
2017-03-21,-7.6389
2017-03-22,-1.5038
2017-03-23,6.8702
2017-03-24,0.0
2017-03-27,4.2857
2017-03-28,-1.3699
2017-03-29,3.4722
2017-03-30,-2.0134
2017-03-31,-1.3699
2017-04-03,-3.4722
2017-04-04,3.5971
2017-04-05,11.1111
2017-04-06,-9.375
2017-04-07,1.3793
2017-04-10,-4.7619
2017-04-11,-2.1429
2017-04-12,0.0
2017-04-13,-0.7299
2017-04-17,3.6765
2017-04-18,0.0
2017-04-19,-2.8369
2017-04-20,1.4599
2017-04-21,1.4388
2017-04-24,0.7092
2017-04-25,-0.7042
2017-04-26,3.5461
2017-04-27,2.0548
2017-04-28,-4.698
2017-05-01,-1.4085
2017-05-02,-1.4285999999999999
2017-05-03,0.0
2017-05-04,-2.1739
2017-05-05,2.963
2017-05-08,0.0
2017-05-09,5.7554
2017-05-10,-1.3605
2017-05-11,-0.6897
2017-05-12,4.8611
2017-05-15,1.9868000000000001
2017-05-16,0.6494
2017-05-17,0.0
2017-05-18,1.9355
2017-05-19,5.0633
2017-05-22,-3.012
2017-05-23,-1.8634
2017-05-24,0.6329
2017-05-25,4.4025
2017-05-26,-1.2048
2017-05-30,-0.6098
2017-05-31,3.0675
2017-06-01,3.5714
2017-06-02,2.8736
2017-06-05,-9.4972
2017-06-06,1.2346
2017-06-07,-3.6585
2017-06-08,0.6329
2017-06-09,0.0
2017-06-12,-0.6289
2017-06-13,0.0
2017-06-14,1.8987
2017-06-15,-0.6211
2017-06-16,8.125
2017-06-19,4.0462
2017-06-20,-11.1111
2017-06-21,-8.75
2017-06-22,1.3699
2017-06-23,-2.027
2017-06-26,1.3793
2017-06-27,-4.0816
2017-06-28,1.4184
2017-06-29,1.3986
2017-06-30,0.6897
2017-07-03,4.7945
2017-07-05,-3.268
2017-07-06,-3.3784
2017-07-07,1.3986
2017-07-10,-1.3793
2017-07-11,-2.0979
2017-07-12,-5.7143
2017-07-13,3.7879
2017-07-14,2.9196999999999997
2017-07-17,-0.7092
2017-07-18,-0.7143
2017-07-19,-1.4388
2017-07-20,-1.4599
2017-07-21,-2.2222
2017-07-24,4.5455
2017-07-25,-0.7246
2017-07-26,-1.4599
2017-07-27,-3.7037
2017-07-28,-0.7692
2017-07-31,0.0
2017-08-01,6.9767
2017-08-02,0.7246
2017-08-03,-2.1583
2017-08-04,-1.4706000000000001
2017-08-07,1.4925
2017-08-08,2.9412000000000003
2017-08-09,-2.1429
2017-08-10,2.9196999999999997
2017-08-11,2.1277
2017-08-14,-4.1667
2017-08-15,0.7246
2017-08-16,-3.5971
2017-08-17,0.0
2017-08-18,-0.7463
2017-08-21,3.7594
2017-08-22,1.4493
2017-08-23,0.7143
2017-08-24,4.2553
2017-08-25,4.0816
2017-08-28,3.268
2017-08-29,1.2658
2017-08-30,5.0
2017-08-31,-0.5952
2017-09-01,-0.5988
2017-09-05,6.6265
2017-09-06,-1.6949
2017-09-07,1.1494
2017-09-08,2.2727
2017-09-11,0.0
2017-09-12,-2.2222
2017-09-13,2.8409
2017-09-14,-0.5525
2017-09-15,2.2222
2017-09-18,-5.4348
2017-09-19,-3.4483
2017-09-20,3.5714
2017-09-21,2.8736
2017-09-22,-1.1173
2017-09-25,-1.6949
2017-09-26,-3.4483
2017-09-27,2.9762
2017-09-28,0.578
2017-09-29,5.1724
2017-10-02,-0.5464
2017-10-03,1.6484
2017-10-04,1.0811
2017-10-05,0.0
2017-10-06,-2.6738
2017-10-09,-1.6484
2017-10-10,-2.7933
2017-10-11,1.1494
2017-10-12,-1.1364
2017-10-13,-5.1724
2017-10-16,-3.0303
2017-10-17,1.25
2017-10-18,-6.7901
2017-10-19,-0.6623
2017-10-20,2.6667
2017-10-23,-3.8961
2017-10-24,-0.6757
2017-10-25,-0.6803
2017-10-26,37.6712
2017-10-27,0.0
2017-10-30,1.99
2017-10-31,1.4634
2017-11-01,-0.9615
2017-11-02,-1.4563
2017-11-03,27.0936
2017-11-06,-16.0853
2017-11-07,-3.6952
2017-11-08,1.6787
2017-11-09,-2.8302
2017-11-10,1.2136
2017-11-13,-3.1175
2017-11-14,8.4158
2017-11-15,-2.7397
2017-11-16,-1.4085
2017-11-17,-3.3333
2017-11-20,-3.4483
2017-11-21,0.0
2017-11-22,-0.5102
2017-11-24,-0.5128
2017-11-27,-1.0309
2017-11-28,3.6458
2017-11-29,5.0251
2017-11-30,-1.4354
2017-12-01,-3.1553
2017-12-04,-2.7569
2017-12-05,-4.6392
2017-12-06,0.0
2017-12-07,1.0811
2017-12-08,5.8824
2017-12-11,0.5051
2017-12-12,0.0
2017-12-13,2.5126
2017-12-14,-3.4314
2017-12-15,1.5228000000000002
2017-12-18,-3.0
2017-12-19,-0.5155
2017-12-20,-1.5544
2017-12-21,2.1053
2017-12-22,0.5155
2017-12-26,3.0769
2017-12-27,-2.4876
2017-12-28,1.5306
2017-12-29,2.5126
2018-01-02,1.9607999999999999
2018-01-03,0.4808
2018-01-04,0.0
2018-01-05,-0.9569
2018-01-08,-2.8986
2018-01-09,1.99
2018-01-10,0.9756
2018-01-11,0.4831
2018-01-12,-0.2404
2018-01-16,1.2048
2018-01-17,6.6667
2018-01-18,-1.7856999999999998
2018-01-19,3.6364
2018-01-22,-3.5088
2018-01-23,0.4545
2018-01-24,0.4525
2018-01-25,0.4505
2018-01-26,0.4484
2018-01-29,0.8929
2018-01-30,-1.7699
2018-01-31,-4.5045
2018-02-01,-5.6604
2018-02-02,-2.0
2018-02-05,-1.5306
2018-02-06,-0.5181
2018-02-07,1.0417
2018-02-08,-4.1237
2018-02-09,-2.1505
2018-02-12,4.1209
2018-02-13,0.2639
2018-02-14,-2.6316
2018-02-15,1.0811
2018-02-16,-1.0695000000000001
2018-02-20,-3.2432
2018-02-21,-1.6760000000000002
2018-02-22,-1.1364
2018-02-23,0.0
2018-02-26,1.7241
2018-02-27,-2.2599
2018-02-28,-4.0462
2018-03-01,0.0
2018-03-02,1.8072
2018-03-05,-0.5917
2018-03-06,-0.5952
2018-03-07,0.5988
2018-03-08,1.7856999999999998
2018-03-09,4.6784
2018-03-12,0.5587
2018-03-13,-2.2222
2018-03-14,1.1364
2018-03-15,1.1236
2018-03-16,-1.6667
2018-03-19,0.565
2018-03-20,0.5618
2018-03-21,1.1173
2018-03-22,-2.2099
2018-03-23,0.0
2018-03-26,-1.6949
2018-03-27,-5.7471
2018-03-28,-1.8293
2018-03-29,3.1056
2018-04-02,-1.8072
2018-04-03,2.454
2018-04-04,1.1976
2018-04-05,-1.7751000000000001
2018-04-06,-1.8072
2018-04-09,3.0675
2018-04-10,0.0
2018-04-11,0.0
2018-04-12,0.5952
2018-04-13,-2.9586
2018-04-16,1.8293
2018-04-17,1.7964
2018-04-18,0.0
2018-04-19,-3.5294
2018-04-20,0.0
2018-04-23,1.8293
2018-04-24,0.5988
2018-04-25,-1.1905000000000001
2018-04-26,2.4096
2018-04-27,-1.1764999999999999
2018-04-30,-1.1905000000000001
2018-05-01,0.0
2018-05-02,0.0
2018-05-03,-1.2048
2018-05-04,0.3049
2018-05-07,-3.0395
2018-05-08,-0.9404
2018-05-09,0.0
2018-05-10,-3.7975
2018-05-11,-3.2895
2018-05-14,0.0
2018-05-15,0.6803
2018-05-16,2.7027
2018-05-17,-0.6579
2018-05-18,0.6623
2018-05-21,-4.6053
2018-05-22,-2.069
2018-05-23,0.7042
2018-05-24,-1.3986
2018-05-25,-2.1277
2018-05-29,-1.4493
2018-05-30,0.7353
2018-05-31,-1.4599
2018-06-01,0.0
2018-06-04,-2.2222
2018-06-05,2.2727
2018-06-06,-5.1852
2018-06-07,0.7813
2018-06-08,0.7752
2018-06-11,-0.7692
2018-06-12,3.876
2018-06-13,0.0
2018-06-14,1.4925
2018-06-15,-1.4706000000000001
2018-06-18,-0.7463
2018-06-19,-3.0075
2018-06-20,2.3256
2018-06-21,-2.2727
2018-06-22,-0.7752
2018-06-25,0.0
2018-06-26,-1.5625
2018-06-27,-1.5873
2018-06-28,0.8065
2018-06-29,0.0
2018-07-02,-3.2
2018-07-03,-3.3058
2018-07-05,5.9829
2018-07-06,0.0
2018-07-09,1.2097
2018-07-10,-1.1952
2018-07-11,0.4032
2018-07-12,4.4177
2018-07-13,2.3077
2018-07-16,-3.0075
2018-07-17,-1.5504
2018-07-18,-2.3622
2018-07-19,-1.6129
2018-07-20,0.8197
2018-07-23,-0.813
2018-07-24,-0.8197
2018-07-25,0.0
2018-07-26,-0.8264
2018-07-27,-4.1667
2018-07-30,-3.4783
2018-07-31,-1.8018
2018-08-01,4.5872
2018-08-02,1.7544
2018-08-03,-3.4483
2018-08-06,1.7856999999999998
2018-08-07,1.7544
2018-08-08,4.3103
2018-08-09,0.8264
2018-08-10,2.459
2018-08-13,-2.4
2018-08-14,-2.459
2018-08-15,-9.2437
2018-08-16,7.4074
2018-08-17,-1.7241
2018-08-20,-3.5088
2018-08-21,0.0
2018-08-22,-2.7273
2018-08-23,-1.8692
2018-08-24,1.9048
2018-08-27,5.1402
2018-08-28,-3.1111
2018-08-29,0.9174
2018-08-30,0.0
2018-08-31,4.5455
2018-09-04,-2.6087
2018-09-05,-3.5714
2018-09-06,0.0
2018-09-07,5.5556
2018-09-10,-4.386
2018-09-11,-1.8349
2018-09-12,2.8037
2018-09-13,-1.8182
2018-09-14,-3.7037
2018-09-17,-1.9231
2018-09-18,-2.9412000000000003
2018-09-19,-1.0101
2018-09-20,2.0408
2018-09-21,0.0
2018-09-24,-2.0
2018-09-25,-2.0408
2018-09-26,1.0417
2018-09-27,-1.0309
2018-09-28,1.0417
2018-10-01,-1.8557000000000001
2018-10-02,-0.2101
2018-10-03,-1.6842000000000001
2018-10-04,-4.7109
2018-10-05,-3.3708
2018-10-08,-2.7907
2018-10-09,-0.4785
2018-10-10,-2.6442
2018-10-11,-0.9877
2018-10-12,3.4913
2018-10-15,-1.6867
2018-10-16,-0.7353
2018-10-17,5.1852
2018-10-18,-5.1643
2018-10-19,2.7228
2018-10-22,-0.9639
2018-10-23,2.9196999999999997
2018-10-24,-1.6548
2018-10-25,-3.6058
2018-10-26,-6.7332
2018-10-29,-1.0695000000000001
2018-10-30,-8.9189
2018-10-31,-7.1217
2018-11-01,-0.3195
2018-11-02,-8.0128
2018-11-05,-6.6202
2018-11-06,-2.9851
2018-11-07,8.0769
2018-11-08,-8.1851
2018-11-09,0.3876
2018-11-12,-5.4054
2018-11-13,-8.5714
2018-11-14,-8.482099999999999
2018-11-15,3.9024
2018-11-16,-8.4507
2018-11-19,-3.0769
2018-11-20,-7.9365
2018-11-21,4.023
2018-11-23,0.5525
2018-11-26,-3.2967
2018-11-27,-2.2727
2018-11-28,12.2093
2018-11-29,-4.6632
2018-11-30,6.5217
2018-12-03,13.2653
2018-12-04,-5.8559
2018-12-06,-2.8708
2018-12-07,-1.4778
2018-12-10,5.5
2018-12-11,-3.7915
2018-12-12,0.4926
2018-12-13,-1.9607999999999999
2018-12-14,5.0
2018-12-17,-6.6667
2018-12-18,-5.6122
2018-12-19,1.6216
2018-12-20,-6.9149
2018-12-21,-7.4286
2018-12-24,-2.4691
2018-12-26,-0.6329
2018-12-27,0.0
2018-12-28,6.3694
2018-12-31,-1.1976
2019-01-02,15.7576
2019-01-03,-5.2356
2019-01-04,24.3094
2019-01-07,5.3333
2019-01-08,-1.2658
2019-01-09,-1.2821
2019-01-10,-0.4329
2019-01-11,4.7826
2019-01-14,-5.8091
2019-01-15,1.7621
2019-01-16,-4.7619
2019-01-17,-5.4545
2019-01-18,-1.4423
2019-01-22,-0.9756
2019-01-23,-0.9852
2019-01-24,0.4975
2019-01-25,6.9307
2019-01-28,-2.3148
2019-01-29,-3.7915
2019-01-30,3.4483
2019-01-31,1.9048
2019-02-01,-1.4019
2019-02-04,1.8957000000000002
2019-02-05,-0.4651
2019-02-06,2.8037
2019-02-07,-1.3636
2019-02-08,1.3825
2019-02-11,0.0
2019-02-12,0.0
2019-02-13,1.8182
2019-02-14,2.6786
2019-02-15,4.3478
2019-02-19,2.5
2019-02-20,-2.8455
2019-02-21,-1.2551999999999999
2019-02-22,5.0847
2019-02-25,-1.6129
2019-02-26,0.4098
2019-02-27,-2.0408
2019-02-28,-4.5833
2019-03-01,0.8734
2019-03-04,-3.8961
2019-03-05,-1.8018
2019-03-06,-2.2936
2019-03-07,1.4085
2019-03-08,-1.3889
2019-03-11,0.4695
2019-03-12,-2.3364
2019-03-13,6.2201
2019-03-14,16.6667
2019-03-15,3.4749
2019-03-18,2.2388
2019-03-19,6.5693
2019-03-20,7.5342
2019-03-21,6.3694
2019-03-22,-1.7964
2019-03-25,-12.8049
2019-03-26,5.2448
2019-03-27,-7.9734
2019-03-28,-0.722
2019-03-29,-5.0909
2019-04-01,-1.9157
2019-04-02,-1.9531
2019-04-03,1.5936
2019-04-04,-5.8824
2019-04-05,1.25
2019-04-08,2.4691
2019-04-09,-4.0161
2019-04-10,-4.1841
2019-04-11,-3.0568
2019-04-12,0.0
2019-04-15,-7.6577
2019-04-16,3.4146
2019-04-17,-5.1887
2019-04-18,-2.4876
2019-04-22,3.0612
2019-04-23,14.8515
2019-04-24,-3.8792999999999997
2019-04-25,0.4484
2019-04-26,5.3571
2019-04-29,2.5423999999999998
2019-04-30,-0.4132
2019-05-01,0.8299
2019-05-02,-2.8807
2019-05-03,-0.4237
2019-05-06,-0.4255
2019-05-07,-3.8462
2019-05-08,-7.5556
2019-05-09,2.4038
2019-05-10,-2.8169
2019-05-13,-9.1787
2019-05-14,0.0
2019-05-15,-4.7872
2019-05-16,0.5587
2019-05-17,-5.5556
2019-05-20,0.0
2019-05-21,3.5294
2019-05-22,-5.1136
2019-05-23,-2.3952
2019-05-24,-1.227
2019-05-28,-7.4534
2019-05-29,-4.0268
2019-05-30,-2.0979
2019-05-31,2.1429
2019-06-03,-1.3986
2019-06-04,1.4184
2019-06-05,-2.7972
2019-06-06,-3.5971
2019-06-07,0.0
2019-06-10,8.209
2019-06-11,-4.1379
2019-06-12,1.4388
2019-06-13,2.1277
2019-06-14,-5.5556
2019-06-17,0.0
2019-06-18,-2.2059
2019-06-19,-2.2556
2019-06-20,-3.0769
2019-06-21,-7.1429
2019-06-24,0.0
2019-06-25,5.1282
2019-06-26,0.813
2019-06-27,-2.4194
2019-06-28,6.6116
2019-07-01,5.4264
2019-07-02,-1.4706000000000001
2019-07-03,4.4776
2019-07-05,2.1429
2019-07-08,-3.4965
2019-07-09,21.0145
2019-07-10,-6.5868
2019-07-11,-6.4103
2019-07-12,-0.6849
2019-07-15,-2.069
2019-07-16,-3.5211
2019-07-17,3.6496
2019-07-18,-0.7042
2019-07-19,0.0
2019-07-22,-6.383
2019-07-23,0.7576
2019-07-24,2.2556
2019-07-25,-1.4706000000000001
2019-07-26,-4.4776
2019-07-29,-1.5625
2019-07-30,2.3810000000000002
2019-07-31,-2.3256
2019-08-01,7.9365
2019-08-02,-2.2059
2019-08-05,-2.2556
2019-08-06,-7.6923
2019-08-07,21.6667
2019-08-08,13.6986
2019-08-09,9.6386
2019-08-12,-4.3956
2019-08-13,-1.7241
2019-08-14,-0.5848
2019-08-15,3.5294
2019-08-16,5.1136
2019-08-19,1.0811
2019-08-20,1.0695000000000001
2019-08-21,-1.8519
2019-08-22,2.965
2019-08-23,-2.0942
2019-08-26,2.6738
2019-08-27,-2.6042
2019-08-28,-1.0695000000000001
2019-08-29,5.4054
2019-08-30,-2.0513
2019-09-03,-2.0942
2019-09-04,2.1390000000000002
2019-09-05,-0.5236
2019-09-06,-3.1579
2019-09-09,-5.4348
2019-09-10,6.3218
2019-09-11,0.0
2019-09-12,1.6216
2019-09-13,-0.5319
2019-09-16,1.6042999999999998
2019-09-17,0.0
2019-09-18,-5.2632
2019-09-19,-3.8889
2019-09-20,-1.7341
2019-09-23,-2.3529
2019-09-24,-1.2048
2019-09-25,0.0
2019-09-26,-3.0488
2019-09-27,-4.4025
2019-09-30,-2.6316
2019-10-01,-6.0811
2019-10-02,5.036
2019-10-03,-2.0548
2019-10-04,-2.0979
2019-10-07,0.7143
2019-10-08,1.4184
2019-10-09,2.7972
2019-10-10,-0.6803
2019-10-11,-2.7397
2019-10-14,-3.5211
2019-10-15,2.1898
2019-10-16,0.0
2019-10-17,1.4285999999999999
2019-10-18,-2.1127
2019-10-21,3.5971
2019-10-22,-2.7778
2019-10-23,2.8571
2019-10-24,7.6389
2019-10-25,-0.6452
2019-10-28,-5.1948
2019-10-29,0.0
2019-10-30,0.6849
2019-10-31,0.6803
2019-11-01,0.6757
2019-11-04,3.3557
2019-11-05,0.0
2019-11-06,-1.9481000000000002
2019-11-07,1.9868000000000001
2019-11-08,11.3636
2019-11-11,-3.207
2019-11-12,-4.8193
2019-11-13,0.0
2019-11-14,-1.2658
2019-11-15,-1.2821
2019-11-18,-1.9481000000000002
2019-11-19,1.9868000000000001
2019-11-20,1.6234
2019-11-21,-2.23
2019-11-22,-1.3136
2019-11-25,3.9735
2019-11-26,-4.4586
2019-11-27,2.6667
2019-11-29,7.7922
2019-12-02,-4.5181000000000004
2019-12-03,-0.3155
2019-12-04,0.0
2019-12-05,-1.8987
