ticker,BTGN US Equity
2006-05-23,0.0
2006-05-24,17.3913
2006-05-26,-5.5556
2006-05-30,-31.3725
2006-05-31,-5.7143
2006-06-01,-3.0303
2006-06-02,9.375
2006-06-05,0.0
2006-06-06,5.7143
2006-06-07,-10.8108
2006-06-08,9.0909
2006-06-09,-8.3333
2006-06-12,-9.0909
2006-06-13,0.0
2006-06-14,-10.0
2006-06-15,3.7037
2006-06-16,-3.5714
2006-06-19,0.0
2006-06-21,-3.7037
2006-06-22,0.0
2006-06-23,3.8462
2006-06-26,0.0
2006-06-27,-3.7037
2006-06-28,0.0
2006-06-29,-11.538499999999999
2006-06-30,-4.3478
2006-07-03,-9.0909
2006-07-05,-24.5
2006-07-06,5.9603
2006-07-07,6.25
2006-07-11,0.0
2006-07-12,35.2941
2006-07-13,0.0
2006-07-14,-13.0435
2006-07-17,-10.0
2006-07-18,5.5556
2006-07-19,-26.3158
2006-07-20,0.0
2006-07-21,0.0
2006-07-24,-7.1429
2006-07-25,-6.9231
2006-07-26,-9.0909
2006-07-27,9.0909
2006-07-28,66.6667
2006-07-31,-25.0
2006-08-01,26.6667
2006-08-02,-21.0526
2006-08-03,0.0
2006-08-04,-16.6667
2006-08-07,0.0
2006-08-08,4.0
2006-08-09,0.0
2006-08-10,-15.3846
2006-08-11,45.4545
2006-08-14,-12.5
2006-08-15,-7.1429
2006-08-16,-3.8462
2006-08-17,4.0
2006-08-18,-15.3846
2006-08-21,9.0909
2006-08-22,-4.1667
2006-08-23,-4.3478
2006-08-24,-13.6364
2006-08-25,10.526299999999999
2006-08-29,0.0
2006-08-31,-4.7619
2006-09-01,0.0
2006-09-05,-5.0
2006-09-06,-5.2632
2006-09-08,0.0
2006-09-11,0.0
2006-09-12,-11.1111
2006-09-13,-12.5
2006-09-14,1.4285999999999999
2006-09-15,-1.4085
2006-09-18,42.8571
2006-09-19,-30.0
2006-09-20,0.0
2006-09-21,8.5714
2006-09-22,5.2632
2006-09-25,25.0
2006-09-26,-15.0
2006-09-27,-5.8824
2006-09-28,-12.5
2006-09-29,-28.5714
2006-10-02,10.0
2006-10-03,-9.0909
2006-10-04,0.0
2006-10-06,0.0
2006-10-09,0.0
2006-10-10,0.0
2006-10-11,0.0
2006-10-12,20.0
2006-10-13,0.0
2006-10-16,-16.6667
2006-10-19,0.0
2006-10-23,0.0
2006-10-24,-20.0
2006-10-27,0.0
2006-10-30,0.0
2006-10-31,12.5
2006-11-01,-33.3333
2006-11-02,0.0
2006-11-03,0.0
2006-11-06,3.3333
2006-11-07,13.3065
2006-11-08,13.879
2006-11-09,-11.25
2006-11-10,12.6761
2006-11-13,-11.25
2006-11-14,1.4085
2006-11-16,4.1667
2006-11-17,-20.0
2006-11-20,16.6667
2006-11-21,14.2857
2006-11-24,-12.5
2006-11-27,-14.2857
2006-11-28,33.3333
2006-11-29,-25.0
2006-11-30,33.3333
2006-12-01,-25.0
2006-12-04,0.0
2006-12-05,0.0
2006-12-06,0.0
2006-12-07,33.3333
2006-12-08,-22.5
2006-12-11,0.0
2006-12-12,29.0323
2006-12-13,-20.0
2006-12-14,25.0
2006-12-15,62.5
2006-12-18,-30.7692
2006-12-19,33.3333
2006-12-20,12.5
2006-12-21,3.7037
2006-12-22,0.0
2006-12-26,0.0
2006-12-27,40.0
2006-12-29,-28.5714
2007-01-03,14.2857
2007-01-04,-18.75
2007-01-05,0.0
2007-01-08,-7.6923
2007-01-09,-16.6667
2007-01-11,-10.0
2007-01-12,-11.1111
2007-01-16,12.5
2007-01-17,11.1111
2007-01-18,-16.0
2007-01-19,19.0476
2007-01-22,10.0
2007-01-23,-22.7273
2007-01-24,-5.8824
2007-01-25,-25.0
2007-01-29,16.6667
2007-01-30,-14.2857
2007-01-31,0.0
2007-02-02,66.6667
2007-02-05,-20.0
2007-02-06,0.0
2007-02-07,-25.0
2007-02-08,0.0
2007-02-09,0.0
2007-02-12,-3.3333
2007-02-13,0.0
2007-02-16,20.6897
2007-02-20,-14.2857
2007-02-21,16.6667
2007-02-22,0.0
2007-02-23,71.4286
2007-02-26,-8.3333
2007-02-27,9.0909
2007-02-28,-16.6667
2007-03-01,20.0
2007-03-02,33.3333
2007-03-05,25.0
2007-03-06,-10.0
2007-03-07,-5.5556
2007-03-08,11.7647
2007-03-09,-26.3158
2007-03-12,-7.1429
2007-03-13,-7.6923
2007-03-14,-11.1458
2007-03-15,3.1653000000000002
2007-03-16,0.0
2007-03-19,9.0909
2007-03-20,-16.6667
2007-03-22,10.0
2007-03-23,0.0
2007-03-26,-9.0909
2007-03-27,-10.0
2007-03-28,-11.1111
2007-03-29,0.0
2007-03-30,12.5
2007-04-02,-11.1111
2007-04-03,0.0
2007-04-04,25.0
2007-04-05,-10.0
2007-04-09,-11.1111
2007-04-10,0.0
2007-04-11,-10.0
2007-04-12,-2.7778
2007-04-13,-5.7143
2007-04-16,-9.0909
2007-04-17,16.6667
2007-04-18,-28.5714
2007-04-20,-8.0
2007-04-23,30.4348
2007-04-25,0.0
2007-04-26,-30.0
2007-05-01,19.0476
2007-05-03,0.0
2007-05-04,0.0
2007-05-14,20.0
2007-05-15,0.0
2007-05-16,0.0
2007-05-17,6.6667
2007-05-18,-3.125
2007-05-21,0.0
2007-05-23,-3.2258
2007-05-25,-23.3333
2007-05-30,-8.6957
2007-05-31,0.0
2007-06-04,0.0
2007-06-07,38.0952
2007-06-19,-20.6897
2007-06-20,0.0
2007-06-21,-13.0435
2007-06-25,0.0
2007-06-26,0.0
2007-06-28,-15.0
2007-06-29,0.0
2007-07-02,-11.7647
2007-07-06,-13.3333
2007-07-09,0.0
2007-07-11,-23.0769
2007-07-13,0.0
2007-07-16,0.0
2007-07-17,-50.0
2007-07-18,0.0
2007-07-19,60.0
2007-07-20,0.0
2007-08-06,-25.0
2007-08-15,33.3333
2007-08-23,0.0
2007-08-28,-25.0
2007-08-30,33.3333
2007-08-31,-25.0
2007-09-04,-16.6667
2007-09-13,-40.0
2007-09-18,0.0
2007-09-19,-66.6667
2007-09-20,400.0
2007-09-21,0.0
2007-09-24,-60.0
2007-10-09,-40.625
2007-10-12,321.0526
2007-10-15,40.0
2007-10-16,0.0
2007-10-18,-42.8571
2007-10-22,-37.5
2007-10-31,20.0
2007-11-01,-29.1667
2007-11-06,0.0
2007-11-07,0.0
2007-11-13,0.0
2007-11-15,88.2353
2007-11-16,0.0
2007-11-23,-50.0
2007-11-26,50.0
2007-12-03,-16.6667
2007-12-05,0.0
2007-12-12,-15.0
2007-12-13,41.1765
2007-12-18,-33.3333
2007-12-21,0.0
2007-12-24,50.0
2007-12-26,66.6667
2007-12-28,0.0
2007-12-31,-60.0
2008-01-02,150.0
2008-01-08,-20.0
2008-01-16,-50.0
2008-02-14,50.0
2008-02-19,0.0
2008-02-21,0.0
2008-02-22,-33.3333
2008-02-25,25.0
2008-02-28,40.0
2008-03-04,-28.5714
2008-03-07,2.8571
2008-03-10,177.7778
2008-03-11,-20.0
2008-03-12,150.0
2008-03-13,-60.0
2008-03-14,-25.0
2008-03-27,-33.3333
2008-04-02,350.0
2008-04-03,22.2222
2008-04-04,-9.0909
2008-04-07,24.0
2008-04-08,-17.7419
2008-04-10,15.6863
2008-04-11,-3.3898
2008-04-14,12.2807
2008-04-15,-20.3125
2008-04-16,-11.7647
2008-04-17,13.3333
2008-04-18,-5.8824
2008-04-21,8.3333
2008-04-22,-15.3846
2008-04-23,-9.0909
2008-04-24,2.5
2008-04-25,0.0
2008-04-28,-2.439
2008-04-30,27.5
2008-05-01,-5.8824
2008-05-02,35.4167
2008-05-05,-30.7692
2008-05-06,-13.3333
2008-05-08,2.5641
2008-05-09,12.5
2008-05-12,6.6667
2008-05-13,-22.9167
2008-05-14,-18.9189
2008-05-15,0.0
2008-05-16,0.0
2008-05-19,23.3333
2008-05-20,-2.7027
2008-05-21,-16.6667
2008-05-22,0.0
2008-05-23,0.0
2008-05-27,-3.3333
2008-05-28,0.0
2008-05-29,0.0
2008-05-30,0.0
2008-06-02,0.0
2008-06-03,-10.3448
2008-06-04,-3.8462
2008-06-05,76.0
2008-06-06,-26.1364
2008-06-09,15.3846
2008-06-10,6.6667
2008-06-11,-3.125
2008-06-13,-22.5806
2008-06-17,58.3333
2008-06-18,-10.526299999999999
2008-06-19,7.6471
2008-06-20,3.8251
2008-06-23,-23.6842
2008-06-24,17.2414
2008-06-25,-8.8235
2008-06-26,-9.6774
2008-06-27,-14.2857
2008-06-30,15.0
2008-07-01,-27.5362
2008-07-02,55.0
2008-07-07,-22.5806
2008-07-08,4.1667
2008-07-09,0.0
2008-07-10,4.0
2008-07-11,38.4615
2008-07-14,-43.3333
2008-07-15,32.3529
2008-07-16,-24.4444
2008-07-17,17.647100000000002
2008-07-21,-15.8333
2008-07-22,7.9208
2008-07-23,-7.3394
2008-07-24,0.0
2008-07-25,0.0
2008-07-28,-30.6931
2008-07-29,14.2857
2008-07-30,-20.0
2008-07-31,3.125
2008-08-01,-7.5758
2008-08-04,-42.623
2008-08-05,-28.5714
2008-08-06,104.0
2008-08-07,-11.7647
2008-08-08,-15.5556
2008-08-11,34.2105
2008-08-12,37.2549
2008-08-13,1.4285999999999999
2008-08-14,-1.4085
2008-08-15,0.0
2008-08-18,-64.2857
2008-08-19,104.0
2008-08-21,-5.8824
2008-08-22,-27.0833
2008-08-25,0.0
2008-08-26,-25.7143
2008-08-27,50.0
2008-08-28,-5.1282
2008-08-29,-40.5405
2008-09-02,13.6364
2008-09-05,44.0
2008-09-09,-30.5556
2008-09-11,12.0
2008-09-12,-17.8571
2008-09-15,17.3913
2008-09-19,0.0
2008-09-22,0.0
2008-09-23,-18.5185
2008-09-24,-9.0909
2008-09-25,-20.0
2008-09-26,6.25
2008-09-29,-52.9412
2008-09-30,12.5
2008-10-01,0.0
2008-10-03,-11.1111
2008-10-08,87.5
2008-10-09,-33.3333
2008-10-10,50.0
2008-10-13,-50.0
2008-10-15,33.3333
2008-10-16,60.0
2008-10-20,43.75
2008-10-21,65.2174
2008-10-22,-39.4737
2008-10-27,-13.0435
2008-10-28,25.0
2008-10-29,20.0
2008-10-30,-53.3333
2008-10-31,-14.2857
2008-11-04,8.3333
2008-11-05,-7.6923
2008-11-06,0.0
2008-11-07,25.0
2008-11-10,-33.3333
2008-11-12,-20.0
2008-11-13,12.5
2008-11-14,-22.2222
2008-11-17,0.0
2008-11-21,14.2857
2008-11-24,-12.5
2008-11-25,-14.2857
2008-11-26,0.0
2008-12-01,0.0
2008-12-02,-33.3333
2008-12-08,2.5
2008-12-09,-2.439
2008-12-12,0.0
2008-12-15,-37.5
2008-12-17,-20.0
2008-12-18,50.0
2008-12-19,0.0
2008-12-24,-50.0
2008-12-26,0.0
2008-12-29,0.0
2008-12-31,0.0
2009-01-06,0.0
2009-01-07,33.3333
2009-01-08,0.0
2009-01-09,-25.0
2009-01-12,0.0
2009-01-16,6.6667
2009-01-20,25.0
2009-01-22,100.0
2009-01-23,75.0
2009-01-29,-42.8571
2009-01-30,50.0
2009-02-04,-50.0
2009-02-10,0.0
2009-02-17,0.0
2009-02-20,-33.3333
2009-02-25,0.0
2009-03-09,300.0
2009-03-13,-12.5
2009-03-19,42.8571
2009-03-20,150.0
2009-03-27,-44.0
2009-04-01,78.5714
2009-04-14,-44.0
2009-06-02,-78.5714
2009-06-15,0.0
2009-06-22,-66.6667
2009-07-08,700.0
2009-07-09,0.0
2009-07-13,0.0
2009-07-14,2275.0
2009-07-16,-47.3684
2009-07-17,-95.0
2009-07-21,1880.0
2009-07-22,0.0
2009-07-30,-1.0101
2009-08-03,-97.9592
2009-08-05,300.0
2009-08-11,-25.0
2009-08-12,0.0
2009-08-13,0.0
2009-08-14,0.0
2009-08-17,16.6667
2009-08-20,42.8571
2009-08-24,-40.0
2009-08-31,-33.3333
2009-09-04,450.0
2009-09-08,-40.9091
2009-09-09,0.0
2009-09-10,0.0
2009-09-11,0.0
2009-09-14,-7.6923
2009-09-15,-8.3333
2009-09-16,-4.5455
2009-09-18,-51.4286
2009-09-21,38.2353
2009-09-22,6.383
2009-09-28,-45.3333
2009-09-29,95.122
2009-09-30,-1.25
2009-10-01,-25.3165
2009-10-05,-32.2034
2009-10-07,-20.0
2009-10-08,-6.25
2009-10-09,6.6667
2009-10-12,0.0
2009-10-14,0.0
2009-10-20,-37.5
2009-10-22,35.625
2009-10-26,-26.2673
2009-11-06,0.0
2009-11-09,0.0
2009-11-13,-50.0
2009-11-17,90.0
2009-11-19,0.0
2009-11-20,-42.1053
2009-12-03,0.0
2009-12-07,81.8182
2009-12-08,0.0
2009-12-10,-25.0
2009-12-11,-33.3333
2009-12-14,1.25
2009-12-15,0.0
2009-12-21,0.6173
2009-12-22,125.7669
2009-12-23,0.0
2009-12-24,0.0
2009-12-28,-56.5217
2009-12-29,0.0
2009-12-30,-46.25
2009-12-31,63.9535
2010-01-04,-43.2624
2010-01-05,0.0
2010-01-06,57.5
2010-01-07,-3.1746
2010-01-13,-34.4262
2010-01-14,0.0
2010-01-15,37.5
2010-01-19,10.9091
2010-01-20,227.8689
2010-01-21,-32.0
2010-01-22,-41.1765
2010-01-25,-45.0
2010-01-26,-14.7727
2010-01-27,10.6667
2010-01-28,-13.253
2010-01-29,-18.0556
2010-02-01,57.6271
2010-02-02,-17.2043
2010-02-04,0.0
2010-02-05,0.0
2010-02-08,0.0
2010-02-09,0.0
2010-02-18,-35.0649
2010-02-25,60.0
2010-02-26,47.5
2010-03-02,-56.7797
2010-03-05,56.8627
2010-03-09,-33.75
2010-03-10,111.3208
2010-03-11,0.0
2010-03-12,0.0
2010-03-16,-28.5714
2010-03-19,20.0
2010-03-23,0.0
2010-03-26,0.0
2010-03-29,0.0
2010-04-01,-46.875
2010-04-05,178.4314
2010-04-06,-4.2254
2010-04-07,-41.1765
2010-04-13,-36.25
2010-04-14,-5.8824
2010-04-15,-22.9167
2010-04-16,72.973
2010-04-19,-42.1875
2010-04-20,-5.4054
2010-04-22,105.7143
2010-04-23,41.6667
2010-04-26,9.8039
2010-04-27,-28.5714
2010-04-28,-6.25
2010-04-29,28.0
2010-04-30,-16.6667
2010-05-03,-10.0
2010-05-04,8.3333
2010-05-05,-7.6923
2010-05-06,-2.7778
2010-05-07,2.8571
2010-05-10,-15.2778
2010-05-11,4.918
2010-05-12,12.5
2010-05-13,-11.1111
2010-05-14,3.125
2010-05-17,9.0909
2010-05-18,-11.1111
2010-05-19,25.0
2010-05-20,-20.0
2010-05-21,-4.6875
2010-05-24,13.1148
2010-05-25,-30.4348
2010-05-26,27.0833
2010-05-27,4.918
2010-05-28,7.8125
2010-06-01,-27.5362
2010-06-02,-4.0
2010-06-03,33.3333
2010-06-04,12.5
2010-06-07,4.1667
2010-06-09,6.6667
2010-06-10,20.0
2010-06-11,-16.6667
2010-06-14,-22.5
2010-06-15,29.0323
2010-06-16,0.0
2010-06-17,0.0
2010-06-18,-10.0
2010-06-21,33.3333
2010-06-22,66.6667
2010-06-23,0.0
2010-06-24,10.0
2010-06-25,-9.0909
2010-06-28,-50.0
2010-06-29,-37.5
2010-06-30,-4.0
2010-07-01,33.3333
2010-07-02,0.0
2010-07-06,-25.0
2010-07-07,22.9167
2010-07-08,-18.6441
2010-07-12,-16.6667
2010-07-13,0.0
2010-07-14,-20.0
2010-07-15,50.0
2010-07-16,-33.3333
2010-07-22,0.0
2010-07-23,-18.75
2010-07-26,84.6154
2010-07-27,-50.0
2010-07-28,-12.5
2010-07-29,38.0952
2010-07-30,0.0
2010-08-02,-27.5862
2010-08-03,119.0476
2010-08-04,4.3478
2010-08-05,27.0833
2010-08-06,-21.3115
2010-08-09,-16.6667
2010-08-10,0.0
2010-08-11,-15.0
2010-08-12,-5.8824
2010-08-13,0.0
2010-08-16,-18.75
2010-08-17,11.538499999999999
2010-08-18,10.3448
2010-08-19,0.0
2010-08-20,0.0
2010-08-23,0.0
2010-08-24,100.0
2010-08-25,-40.625
2010-08-26,10.526299999999999
2010-08-27,14.2857
2010-08-30,-10.4167
2010-08-31,0.0
2010-09-01,3397.6744
2010-09-02,-60.1064
2010-09-03,-9.3333
2010-09-07,32.3529
2010-09-08,82.2222
2010-09-09,-28.0488
2010-09-10,10.1695
2010-09-13,-7.6923
2010-09-14,-1.6667
2010-09-15,-23.7288
2010-09-16,-26.6667
2010-09-17,6.0606
2010-09-20,0.0
2010-09-21,14.2857
2010-09-22,-15.0
2010-09-23,8.8235
2010-09-24,-2.7027
2010-09-27,-36.1111
2010-09-28,-2.1739
2010-09-29,-11.1111
2010-09-30,-25.625
2010-10-01,105.042
2010-10-04,-8.1967
2010-10-05,3.5714
2010-10-06,0.0
2010-10-07,-5.1724
2010-10-08,1.8182
2010-10-11,-14.2857
2010-10-12,0.0
2010-10-13,-4.1667
2010-10-14,0.0
2010-10-15,-4.3478
2010-10-18,9.0909
2010-10-19,-8.3333
2010-10-20,-13.6364
2010-10-21,21.0526
2010-10-22,0.0
2010-10-25,-13.0435
2010-10-26,0.0
2010-10-27,5.0
2010-10-28,-9.5238
2010-10-29,-5.2632
2010-11-01,-5.5556
2010-11-02,0.0
2010-11-03,-20.5882
2010-11-04,0.0
2010-11-05,13.8889
2010-11-08,-11.3821
2010-11-09,-19.2661
2010-11-10,27.2727
2010-11-11,-21.4286
2010-11-12,17.0455
2010-11-15,-21.3592
2010-11-16,-40.7407
2010-11-17,-8.3333
2010-11-18,-9.0909
2010-11-19,0.0
2010-11-22,-20.0
2010-11-23,12.5
2010-11-24,22.2222
2010-11-26,12.5
2010-11-29,-27.2727
2010-11-30,11.1111
2010-12-01,0.0
2010-12-02,17.5
2010-12-03,0.0
2010-12-06,-40.4255
2010-12-07,0.0
2010-12-08,14.2857
2010-12-09,0.0
2010-12-10,7.8125
2010-12-13,-15.942
2010-12-14,10.3448
2010-12-15,-25.0
2010-12-16,22.9167
2010-12-17,-18.6441
2010-12-20,0.0
2010-12-21,-12.5
2010-12-22,90.4762
2010-12-23,-20.0
2010-12-27,7.8125
2010-12-28,-7.2464
2010-12-29,-3.125
2010-12-30,416.129
2010-12-31,-30.0
2011-01-03,-21.4286
2011-01-04,9.0909
2011-01-05,-8.3333
2011-01-06,-7.3864
2011-01-07,-3.681
2011-01-10,1.9108
2011-01-11,-11.875
2011-01-12,-14.8936
2011-01-13,4.1667
2011-01-14,-10.4
2011-01-18,-19.6429
2011-01-19,24.4444
2011-01-20,5.3571
2011-01-21,5.9322
2011-01-24,-8.8
2011-01-25,7.8947
2011-01-26,-11.3821
2011-01-27,2.7523
2011-01-28,7.1429
2011-01-31,40.0
2011-02-01,-22.0238
2011-02-02,-4.5802
2011-02-03,0.0
2011-02-04,2.4
2011-02-07,-12.5
2011-02-08,-7.1429
2011-02-09,1.9231
2011-02-10,-1.8868
2011-02-11,0.0
2011-02-14,-23.0769
2011-02-15,37.5
2011-02-16,4.5455
2011-02-17,-18.2609
2011-02-18,2.1277
2011-02-22,8.3333
2011-02-23,-15.3846
2011-02-24,18.1818
2011-02-25,-13.461500000000001
2011-02-28,15.5556
2011-03-01,-13.461500000000001
2011-03-02,0.0
2011-03-03,-2.2222
2011-03-04,-3.4091
2011-03-07,-5.8824
2011-03-08,-20.0
2011-03-09,-4.6875
2011-03-10,-4.918
2011-03-11,6.8966
2011-03-14,-19.3548
2011-03-15,-4.0
2011-03-16,4.1667
2011-03-17,-4.0
2011-03-18,6.25
2011-03-21,-5.8824
2011-03-22,0.0
2011-03-23,-4.1667
2011-03-24,-2.1739
2011-03-25,0.0
2011-03-28,-15.5556
2011-03-29,0.0
2011-03-30,-10.526299999999999
2011-03-31,-5.8824
2011-04-01,-9.375
2011-04-04,0.0
2011-04-05,10.3448
2011-04-06,-15.625
2011-04-07,11.1111
2011-04-08,6.6667
2011-04-11,9.375
2011-04-12,0.0
2011-04-13,-8.5714
2011-04-14,-25.0
2011-04-15,12.5
2011-04-18,-3.7037
2011-04-19,3.8462
2011-04-20,-11.1111
2011-04-21,20.8333
2011-04-25,-10.3448
2011-04-26,-15.3846
2011-04-27,-4.5455
2011-04-28,23.8095
2011-04-29,3.8462
2011-05-02,-22.2222
2011-05-03,4.7619
2011-05-04,-13.6364
2011-05-05,10.526299999999999
2011-05-06,0.0
2011-05-09,-9.5238
2011-05-10,-15.7895
2011-05-11,12.5
2011-05-12,0.0
2011-05-13,0.0
2011-05-16,5.5556
2011-05-17,15.7895
2011-05-18,109.0909
2011-05-19,97.8261
2011-05-20,-31.8681
2011-05-23,58.0645
2011-05-24,-26.5306
2011-05-25,-13.8889
2011-05-26,-1.6129
2011-05-27,-16.3934
2011-05-31,-9.8039
2011-06-01,-23.913
2011-06-02,37.1429
2011-06-03,-16.6667
2011-06-06,-15.0
2011-06-07,2.9412000000000003
2011-06-08,14.2857
2011-06-09,-7.5
2011-06-10,-8.1081
2011-06-13,-20.5882
2011-06-14,11.1111
2011-06-15,-3.3333
2011-06-16,-6.8966
2011-06-17,0.0
2011-06-20,7.4074
2011-06-21,-17.2414
2011-06-22,0.0
2011-06-23,-12.5
2011-06-24,28.5714
2011-06-27,-3.7037
2011-06-28,0.0
2011-06-29,-7.6923
2011-06-30,8.3333
2011-07-01,-7.6923
2011-07-05,-8.3333
2011-07-06,-4.5455
2011-07-07,4.7619
2011-07-08,-18.1818
2011-07-11,0.0
2011-07-12,0.0
2011-07-13,5.5556
2011-07-14,26.3158
2011-07-15,0.0
2011-07-18,-20.8333
2011-07-19,10.526299999999999
2011-07-20,0.0
2011-07-21,-9.5238
2011-07-22,0.0
2011-07-25,10.526299999999999
2011-07-26,0.0
2011-07-27,-9.5238
2011-07-28,10.526299999999999
2011-07-29,0.0
2011-08-01,-14.2857
2011-08-02,0.0
2011-08-03,5.5556
2011-08-04,-5.2632
2011-08-05,-11.1111
2011-08-08,0.0
2011-08-09,0.0
2011-08-10,-12.5
2011-08-11,-7.1429
2011-08-12,7.6923
2011-08-15,-21.4286
2011-08-16,27.2727
2011-08-17,14.2857
2011-08-18,-18.75
2011-08-19,0.0
2011-08-22,7.6923
2011-08-23,-7.1429
2011-08-24,0.0
2011-08-25,-15.3846
2011-08-26,18.1818
2011-08-29,-15.3846
2011-08-30,0.0
2011-08-31,-27.2727
2011-09-01,0.0
2011-09-02,-25.0
2011-09-06,33.3333
2011-09-07,0.0
2011-09-08,-25.0
2011-09-09,33.3333
2011-09-12,0.0
2011-09-13,-25.0
2011-09-14,0.0
2011-09-15,0.0
2011-09-16,0.0
2011-09-19,-16.6667
2011-09-20,0.0
2011-09-21,20.0
2011-09-22,0.0
2011-09-23,-16.6667
2011-09-26,0.0
2011-09-27,-40.0
2011-09-28,66.6667
2011-09-29,-40.0
2011-09-30,0.0
2011-10-03,0.0
2011-10-04,0.0
2011-10-05,0.0
2011-10-06,-33.3333
2011-10-07,50.0
2011-10-10,0.0
2011-10-11,0.0
2011-10-12,0.0
2011-10-13,0.0
2011-10-14,-33.3333
2011-10-17,0.0
2011-10-18,50.0
2011-10-19,-33.3333
2011-10-20,50.0
2011-10-21,0.0
2011-10-24,0.0
2011-10-25,0.0
2011-10-26,0.0
2011-10-27,0.0
2011-10-28,-33.3333
2011-10-31,0.0
2011-11-01,50.0
2011-11-02,-33.3333
2011-11-03,50.0
2011-11-04,0.0
2011-11-07,0.0
2011-11-08,0.0
2011-11-09,-33.3333
2011-11-10,0.0
2011-11-11,50.0
2011-11-15,-33.3333
2011-11-16,50.0
2011-11-17,0.0
2011-11-18,-33.3333
2011-11-21,0.0
2011-11-22,0.0
2011-11-23,0.0
2011-11-28,50.0
2011-11-29,-33.3333
2011-11-30,0.0
2011-12-01,0.0
2011-12-02,0.0
2011-12-05,0.0
2011-12-06,0.0
2011-12-07,0.0
2011-12-08,50.0
2011-12-09,0.0
2011-12-12,0.0
2011-12-13,0.0
2011-12-14,0.0
2011-12-15,0.0
2011-12-16,0.0
2011-12-19,0.0
2011-12-20,-33.3333
2011-12-21,50.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-27,-33.3333
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-03,0.0
2012-01-04,0.0
2012-01-05,0.0
2012-01-06,0.0
2012-01-09,0.0
2012-01-10,-20.0
2012-01-11,25.0
2012-01-12,0.0
2012-01-13,0.0
2012-01-17,0.0
2012-01-18,0.0
2012-01-19,0.0
2012-01-20,0.0
2012-01-23,0.0
2012-01-24,0.0
2012-01-25,50.0
2012-01-26,-33.3333
2012-01-27,0.0
2012-01-30,50.0
2012-01-31,0.0
2012-02-01,-33.3333
2012-02-02,0.0
2012-02-03,0.0
2012-02-06,0.0
2012-02-07,0.0
2012-02-08,50.0
2012-02-09,-33.3333
2012-02-10,0.0
2012-02-13,0.0
2012-02-14,0.0
2012-02-15,0.0
2012-02-16,0.0
2012-02-17,0.0
2012-02-21,0.0
2012-02-22,0.0
2012-02-24,-36.0
2012-02-27,100.0
2012-02-28,-37.5
2012-02-29,-20.0
2012-03-01,92.5
2012-03-02,-20.7792
2012-03-05,-1.6393
2012-03-06,16.6667
2012-03-07,-35.7143
2012-03-08,0.0
2012-03-09,-31.1111
2012-03-12,6.4516
2012-03-13,0.0
2012-03-14,-24.2424
2012-03-15,20.0
2012-03-16,0.0
