ticker,IGLDF US Equity
2000-05-23,-1.3514
2000-05-24,-5.4795
2000-05-25,-7.2464
2000-05-26,-9.7656
2000-05-30,9.9567
2000-05-31,7.874
2000-06-01,9.4891
2000-06-02,-2.0
2000-06-05,1.3605
2000-06-06,3.3557
2000-06-07,-0.6494
2000-06-08,1.9607999999999999
2000-06-09,0.0
2000-06-12,-1.2821
2000-06-13,-3.8961
2000-06-14,-1.3514
2000-06-15,-2.7397
2000-06-16,-4.2254
2000-06-19,4.4118
2000-06-20,0.7042
2000-06-21,-0.6993
2000-06-22,0.7042
2000-06-23,-6.2937
2000-06-26,1.4925
2000-06-27,-0.7353
2000-06-28,2.963
2000-06-29,-6.4748
2000-06-30,0.7692
2000-07-03,0.7634
2000-07-05,0.0
2000-07-06,0.0
2000-07-07,-3.0303
2000-07-10,0.7813
2000-07-11,8.5271
2000-07-12,10.0
2000-07-13,5.1948
2000-07-14,-4.9383
2000-07-17,-3.8961
2000-07-18,-2.7027
2000-07-19,-2.7778
2000-07-20,-5.7143
2000-07-21,-3.0303
2000-07-24,-0.7813
2000-07-25,-1.5748
2000-07-26,-4.8
2000-07-27,-1.6806999999999999
2000-07-28,0.8547
2000-07-31,-1.6949
2000-08-01,-3.4483
2000-08-02,0.0
2000-08-03,0.0
2000-08-04,0.0
2000-08-07,-1.7856999999999998
2000-08-08,0.0
2000-08-09,-1.8182
2000-08-10,-1.8519
2000-08-11,0.0
2000-08-14,-2.8302
2000-08-15,0.0
2000-08-16,3.8834999999999997
2000-08-17,-3.7382999999999997
2000-08-18,-1.9417
2000-08-21,-4.9505
2000-08-22,7.2917
2000-08-23,-0.9709
2000-08-24,-2.451
2000-08-25,-3.5176
2000-08-28,0.0
2000-08-29,-5.2083
2000-08-30,-1.0989
2000-08-31,-3.3333
2000-09-01,8.046
2000-09-05,11.1702
2000-09-06,-0.9569
2000-09-07,-1.4493
2000-09-08,-4.4118
2000-09-11,-1.5385
2000-09-12,-0.5208
2000-09-13,-3.6649000000000003
2000-09-14,0.0
2000-09-15,0.0
2000-09-18,3.2609
2000-09-19,1.0526
2000-09-20,-2.0833
2000-09-21,-2.1277
2000-09-22,1.087
2000-09-25,-2.1505
2000-09-26,2.1978
2000-09-27,-5.3763
2000-09-28,-2.2727
2000-09-29,0.0
2000-10-02,-2.3256
2000-10-03,2.3810000000000002
2000-10-04,0.0
2000-10-05,-15.1163
2000-10-06,-4.1096
2000-10-09,-12.857099999999999
2000-10-10,-4.918
2000-10-11,0.0
2000-10-12,-13.7931
2000-10-13,4.0
2000-10-16,-3.8462
2000-10-17,2.0
2000-10-18,-5.8824
2000-10-19,-2.0833
2000-10-20,0.0
2000-10-23,8.5106
2000-10-24,1.9607999999999999
2000-10-25,-5.7692
2000-10-26,6.1224
2000-10-27,-1.9231
2000-10-30,0.0
2000-10-31,3.9215999999999998
2000-11-01,-13.2075
2000-11-02,0.0
2000-11-03,-2.1739
2000-11-06,4.4444
2000-11-07,0.0
2000-11-08,2.1277
2000-11-09,0.0
2000-11-10,-6.25
2000-11-13,-2.2222
2000-11-14,4.5455
2000-11-15,-4.3478
2000-11-16,0.0
2000-11-17,0.0
2000-11-20,-2.2727
2000-11-21,0.0
2000-11-22,0.0
2000-11-24,-6.9767
2000-11-27,-5.0
2000-11-28,5.2632
2000-11-29,-10.0
2000-11-30,-11.1111
2000-12-01,3.125
2000-12-04,1.5152
2000-12-05,4.4776
2000-12-06,1.4285999999999999
2000-12-07,1.4085
2000-12-08,-2.7778
2000-12-11,0.0
2000-12-12,-2.8571
2000-12-13,-2.9412000000000003
2000-12-14,-3.0303
2000-12-15,0.0
2000-12-18,-4.6875
2000-12-19,1.6393
2000-12-20,-9.6774
2000-12-21,-3.5714
2000-12-22,11.1111
2000-12-26,-20.0
2000-12-27,-12.5
2000-12-28,-2.3810000000000002
2000-12-29,31.7073
2001-01-02,18.5185
2001-01-03,6.25
2001-01-04,5.8824
2001-01-05,-6.9444
2001-01-08,-1.4925
2001-01-09,3.0303
2001-01-10,0.0
2001-01-11,5.8824
2001-01-12,0.0
2001-01-16,11.1111
2001-01-17,5.0
2001-01-18,4.7619
2001-01-19,6.8182
2001-01-22,-6.383
2001-01-23,-1.1364
2001-01-24,-2.2989
2001-01-25,0.0
2001-01-26,1.1764999999999999
2001-01-29,-2.3256
2001-01-30,0.0
2001-01-31,1.1905000000000001
2001-02-01,2.3529
2001-02-02,-1.1494
2001-02-05,-9.3023
2001-02-06,-7.6923
2001-02-07,0.0
2001-02-08,8.3333
2001-02-09,2.5641
2001-02-12,-5.0
2001-02-13,5.2632
2001-02-14,-2.5
2001-02-15,5.1282
2001-02-16,0.0
2001-02-20,-4.878
2001-02-21,-6.4103
2001-02-22,-2.7397
2001-02-23,-5.6338
2001-02-26,-1.4925
2001-02-27,-7.5758
2001-02-28,-6.5574
2001-03-01,1.7544
2001-03-02,3.4483
2001-03-05,-11.6667
2001-03-06,5.6604
2001-03-07,0.0
2001-03-08,0.0
2001-03-09,0.0
2001-03-12,-1.7856999999999998
2001-03-13,-5.4545
2001-03-14,-1.9231
2001-03-15,-7.8431
2001-03-16,-2.1277
2001-03-19,0.0
2001-03-20,0.0
2001-03-21,-4.3478
2001-03-22,4.5455
2001-03-23,0.0
2001-03-26,-6.5217
2001-03-27,0.0
2001-03-28,-6.9767
2001-03-29,0.0
2001-03-30,0.0
2001-04-02,0.0
2001-04-03,-7.5
2001-04-04,-13.5135
2001-04-05,-12.5
2001-04-06,0.0
2001-04-09,6.2857
2001-04-10,3.2258
2001-04-11,4.1667
2001-04-12,10.0
2001-04-16,-10.9091
2001-04-17,-2.0408
2001-04-18,4.1667
2001-04-19,-1.5
2001-04-20,-6.599
2001-04-23,-8.6957
2001-04-24,7.1429
2001-04-25,-5.5556
2001-04-26,-1.1764999999999999
2001-04-27,-1.1905000000000001
2001-04-30,10.8434
2001-05-01,2.1739
2001-05-02,0.0
2001-05-03,-3.1915
2001-05-04,-1.0989
2001-05-07,2.2222
2001-05-08,-1.087
2001-05-09,-1.0989
2001-05-10,0.0
2001-05-11,-13.3333
2001-05-14,-3.8462
2001-05-15,-2.6667
2001-05-16,-1.3699
2001-05-17,11.1111
2001-05-18,-7.5
2001-05-21,-1.3514
2001-05-22,4.1096
2001-05-23,-1.3158
2001-05-24,1.3333
2001-05-25,3.9474
2001-05-29,0.0
2001-05-30,0.0
2001-05-31,-1.2658
2001-06-01,0.0
2001-06-04,6.4103
2001-06-05,-3.6145
2001-06-06,0.0
2001-06-07,0.0
2001-06-08,0.0
2001-06-11,-2.5
2001-06-12,-5.1282
2001-06-13,0.0
2001-06-14,-1.3514
2001-06-15,2.7397
2001-06-18,-2.6667
2001-06-19,-4.1096
2001-06-20,0.0
2001-06-21,0.0
2001-06-22,-2.8571
2001-06-25,1.4706000000000001
2001-06-26,-4.3478
2001-06-27,0.0
2001-06-28,1.5152
2001-06-29,4.4776
2001-07-02,-4.2857
2001-07-03,4.4776
2001-07-05,1.4285999999999999
2001-07-09,-1.4085
2001-07-10,-1.4285999999999999
2001-07-11,0.0
2001-07-12,0.0
2001-07-13,0.0
2001-07-16,0.0
2001-07-17,-1.4493
2001-07-18,0.0
2001-07-19,4.4118
2001-07-20,4.2254
2001-07-23,-5.4054
2001-07-24,0.0
2001-07-25,0.0
2001-07-26,0.0
2001-07-27,0.0
2001-07-30,0.0
2001-07-31,-5.7143
2001-08-01,-1.5152
2001-08-02,10.7692
2001-08-03,-8.3333
2001-08-06,0.0
2001-08-07,9.0909
2001-08-08,-2.7778
2001-08-09,-4.2857
2001-08-10,4.4776
2001-08-13,0.0
2001-08-14,0.0
2001-08-15,5.7143
2001-08-16,-2.7027
2001-08-17,-8.3333
2001-08-20,2.2727
2001-08-21,6.6667
2001-08-22,-5.5556
2001-08-23,-8.8235
2001-08-24,8.0645
2001-08-27,-7.4627
2001-08-28,11.2903
2001-08-29,0.0
2001-08-30,-1.4493
2001-08-31,-5.8824
2001-09-04,6.25
2001-09-05,-2.9412000000000003
2001-09-06,0.0
2001-09-07,-6.0606
2001-09-10,0.0
2001-09-17,-12.9032
2001-09-18,29.6296
2001-09-19,0.0
2001-09-20,0.0
2001-09-21,-1.4285999999999999
2001-09-24,-5.7971
2001-09-25,-7.6923
2001-09-26,20.0
2001-09-27,-4.1667
2001-09-28,7.2464
2001-10-01,-2.7027
2001-10-02,0.0
2001-10-03,0.0
2001-10-04,0.0
2001-10-05,18.0556
2001-10-08,-11.7647
2001-10-09,-2.6667
2001-10-10,0.0
2001-10-11,-4.1096
2001-10-12,0.0
2001-10-15,2.8571
2001-10-16,0.0
2001-10-17,-2.7778
2001-10-18,10.0
2001-10-19,-2.5974
2001-10-22,4.0
2001-10-23,-3.8462
2001-10-24,-1.3333
2001-10-25,1.3514
2001-10-26,0.0
2001-10-29,2.6667
2001-10-30,-1.2987
2001-10-31,-1.3158
2001-11-01,0.0
2001-11-02,-2.6667
2001-11-05,1.3699
2001-11-06,1.3514
2001-11-07,12.0
2001-11-08,10.7143
2001-11-09,1.0753
2001-11-12,-4.2553
2001-11-13,2.0
2001-11-14,0.0
2001-11-15,-3.0501
2001-11-16,0.0
2001-11-19,3.3708
2001-11-20,-2.1739
2001-11-21,-1.1111
2001-11-23,0.0
2001-11-26,-8.9888
2001-11-27,-4.9383
2001-11-28,-6.4935
2001-11-29,1.3889
2001-11-30,0.0
2001-12-03,10.9589
2001-12-04,3.7037
2001-12-05,3.5714
2001-12-06,6.8966
2001-12-07,-1.0753
2001-12-10,-1.087
2001-12-11,1.0989
2001-12-12,0.0
2001-12-13,-1.087
2001-12-14,0.0
2001-12-17,-1.0989
2001-12-18,0.0
2001-12-19,-3.3333
2001-12-20,1.1494
2001-12-21,4.5455
2001-12-24,-2.1739
2001-12-26,2.2222
2001-12-27,-1.087
2001-12-28,-2.1978
2001-12-31,6.7416
2002-01-02,2.1053
2002-01-03,0.0
2002-01-04,1.0309
2002-01-07,4.0816
2002-01-08,-0.9804
2002-01-09,3.9604
2002-01-10,2.7619
2002-01-11,2.873
2002-01-14,-1.8018
2002-01-15,0.9174
2002-01-16,0.9091
2002-01-17,0.9009
2002-01-18,2.6786
2002-01-22,16.5217
2002-01-23,-7.4627
2002-01-24,3.2258
2002-01-25,4.6875
2002-01-28,5.9701
2002-01-29,14.0845
2002-01-30,8.0247
2002-01-31,2.8571
2002-02-01,-6.1111
2002-02-04,0.5917
2002-02-05,-7.0588
2002-02-06,0.0
2002-02-07,-5.6962
2002-02-08,-5.3690999999999995
2002-02-11,4.9645
2002-02-12,1.3514
2002-02-13,-1.3333
2002-02-14,-12.1622
2002-02-15,-13.8462
2002-02-19,-3.5714
2002-02-20,-5.5556
2002-02-21,0.0
2002-02-22,0.9804
2002-02-25,-3.8834999999999997
2002-02-26,-3.0303
2002-02-27,3.125
2002-02-28,8.0808
2002-03-01,24.2991
2002-03-04,0.0
2002-03-05,0.0
2002-03-06,-1.5038
2002-03-07,3.8167999999999997
2002-03-08,-0.3676
2002-03-11,1.107
2002-03-12,-1.4599
2002-03-13,-0.7407
2002-03-14,-1.4925
2002-03-15,-1.5152
2002-03-18,3.8462
2002-03-19,-2.963
2002-03-20,-0.7634
2002-03-21,-1.5385
2002-03-22,-6.3281
2002-03-25,-1.5847
2002-03-26,-2.5423999999999998
2002-03-27,1.7391
2002-03-28,0.8547
2002-04-01,2.5423999999999998
2002-04-02,-3.3058
2002-04-03,0.0
2002-04-04,0.8547
2002-04-05,-0.8475
2002-04-08,0.0
2002-04-09,-0.8547
2002-04-10,0.0
2002-04-11,0.0
2002-04-12,-0.8621
2002-04-15,0.0
2002-04-16,-2.6087
2002-04-17,0.8929
2002-04-18,-2.6549
2002-04-19,0.9091
2002-04-22,0.9009
2002-04-23,0.0
2002-04-24,0.0
2002-04-25,0.0
2002-04-26,4.4643
2002-04-29,-5.1282
2002-04-30,0.9009
2002-05-01,-1.7856999999999998
2002-05-02,3.6364
2002-05-03,-3.5088
2002-05-06,1.9091
2002-05-07,1.6949
2002-05-08,0.8772
2002-05-09,8.6957
2002-05-10,-2.4
2002-05-13,-0.8197
2002-05-14,0.0
2002-05-15,-0.8264
2002-05-16,-1.6667
2002-05-17,-0.8475
2002-05-20,1.7094
2002-05-21,-1.6806999999999999
2002-05-22,0.8547
2002-05-23,-2.5423999999999998
2002-05-24,0.0
2002-05-28,4.3478
2002-05-29,-3.3333
2002-05-30,0.0
2002-05-31,3.4483
2002-06-03,-0.8333
2002-06-04,-3.3613
2002-06-05,-5.2174
2002-06-06,0.0
2002-06-07,-1.8349
2002-06-10,5.6075
2002-06-11,-3.5398
2002-06-12,-3.6696999999999997
2002-06-13,-2.8571
2002-06-14,-0.8824
2002-06-17,1.8793
2002-06-18,4.8544
2002-06-19,-6.4815
2002-06-20,0.9901
2002-06-21,-0.9804
2002-06-24,0.0
2002-06-25,0.0
2002-06-26,0.0
2002-06-27,0.0
2002-06-28,0.0
2002-07-01,3.9604
2002-07-02,2.8571
2002-07-03,-1.8519
2002-07-05,1.8868
2002-07-08,0.9259
2002-07-09,0.0
2002-07-10,0.0917
2002-07-11,-1.0082
2002-07-12,0.0
2002-07-15,0.0
2002-07-16,0.0
2002-07-17,0.0
2002-07-22,-0.9259
2002-07-23,-0.9346
2002-07-24,-0.9434
2002-07-25,-0.9524
2002-07-26,-0.9615
2002-07-29,-0.9709
2002-07-30,-0.9804
2002-07-31,2.0792
2002-08-01,-0.097
2002-08-02,0.0
2002-08-05,-4.8544
2002-08-06,2.0408
2002-08-07,1.0
2002-08-08,-3.9604
2002-08-09,-1.0309
2002-08-12,4.1667
2002-08-13,5.0
2002-08-14,-3.8095
2002-08-15,0.9901
2002-08-19,0.9804
2002-08-21,4.7573
2002-08-22,-2.6877
2002-08-23,0.0
2002-08-26,-0.8571
2002-08-28,-2.0173
2002-08-29,0.0
2002-08-30,0.9804
2002-09-03,-1.9417
2002-09-04,0.0
2002-09-05,-1.9802
2002-09-09,7.0707
2002-09-10,-0.9434
2002-09-11,-6.9524
2002-09-12,6.4483
2002-09-13,-3.8462
2002-09-16,0.0
2002-09-17,-1.0
2002-09-18,-0.9091
2002-09-19,2.9562
2002-09-20,-2.9703
2002-09-23,-0.102
2002-09-24,-0.9193
2002-09-25,0.0
2002-09-27,-2.0619
2002-09-30,4.2105
2002-10-01,-3.9394
2002-10-02,-0.1052
2002-10-03,0.1053
2002-10-04,-0.1052
2002-10-07,-1.0526
2002-10-08,0.0
2002-10-09,1.0638
2002-10-10,-2.1053
2002-10-11,0.0
2002-10-14,1.0753
2002-10-15,-0.5319
2002-10-16,0.5348
2002-10-17,-1.0638
2002-10-18,0.1075
2002-10-21,0.6445
2002-10-22,0.3202
2002-10-23,1.0638
2002-10-24,-4.2105
2002-10-25,-1.0989
2002-10-28,0.0
2002-10-29,-1.1111
2002-10-30,-1.1236
2002-10-31,-1.1364
2002-11-01,3.3333
2002-11-04,0.1112
2002-11-05,-2.2222
2002-11-06,0.0
2002-11-07,0.0
2002-11-08,2.2727
2002-11-11,3.3333
2002-11-12,12.9032
2002-11-13,0.0
2002-11-14,9.5238
2002-11-15,0.0
2002-11-18,-0.8696
2002-11-19,-6.1404
2002-11-20,-3.7382999999999997
2002-11-21,6.7961
2002-11-22,0.0
2002-11-25,-4.5455
2002-11-26,2.8571
2002-11-27,0.8333
2002-11-29,-6.3361
2002-12-02,7.8431
2002-12-03,1.8182
2002-12-04,0.0
2002-12-05,0.8929
2002-12-06,-0.885
2002-12-09,0.8929
2002-12-10,2.6549
2002-12-11,1.7241
2002-12-12,-0.8475
2002-12-13,2.5641
2002-12-16,-1.6667
2002-12-17,0.8475
2002-12-18,8.4034
2002-12-19,-3.876
2002-12-20,0.8065
2002-12-23,0.0
2002-12-24,-2.32
2002-12-26,-1.7199
2002-12-27,-6.6667
2002-12-30,1.3393
2002-12-31,0.4405
2003-01-02,5.1754
2003-01-03,57.6314
2003-01-06,-9.5238
2003-01-07,-3.5088
2003-01-08,-7.2727
2003-01-09,13.0719
2003-01-10,0.578
2003-01-13,8.046
2003-01-14,11.7021
2003-01-15,10.9524
2003-01-16,-10.3004
2003-01-17,-9.5694
2003-01-21,34.9206
2003-01-22,23.1373
2003-01-23,29.2994
2003-01-24,-11.3054
2003-01-27,-15.1625
2003-01-28,2.3241
2003-01-29,-3.231
2003-01-30,-6.4463
2003-01-31,-12.3675
2003-02-03,-9.2742
2003-02-04,27.5556
2003-02-05,19.5122
2003-02-06,-5.8309
2003-02-07,1.548
2003-02-10,-9.1463
2003-02-11,-3.7248
2003-02-12,-6.2391
2003-02-13,-8.1784
2003-02-14,0.4049
2003-02-18,33.4677
2003-02-19,-9.3656
2003-02-20,4.6667
2003-02-21,-4.4586
2003-02-24,-1.3333
2003-02-25,3.0405
2003-02-26,1.3115
2003-02-27,-4.2071
2003-02-28,-2.7027
2003-03-03,-4.8611
2003-03-04,-3.2847
2003-03-05,-1.8868
2003-03-06,2.6923
2003-03-07,-4.4944
2003-03-10,-9.0196
2003-03-11,-3.0172
2003-03-12,13.3333
2003-03-13,1.1764999999999999
2003-03-14,-5.4264
2003-03-17,0.8197
2003-03-18,-1.626
2003-03-19,6.6116
2003-03-20,-0.7752
2003-03-21,4.6875
2003-03-24,-5.2239
2003-03-25,-0.3937
2003-03-26,24.9012
2003-03-27,-3.481
2003-03-28,-5.2459
2003-03-31,3.8062
2003-04-01,-3.3333
2003-04-02,4.4828
2003-04-03,-2.9703
2003-04-04,5.102
2003-04-07,6.1489
2003-04-08,-3.9634
2003-04-09,-6.6667
2003-04-10,-3.4013999999999998
2003-04-11,4.9296
2003-04-14,0.6711
2003-04-15,4.3333
2003-04-16,13.4185
2003-04-17,1.9718
2003-04-21,8.8398
2003-04-22,6.3452
2003-04-23,3.1026
2003-04-24,-0.2315
2003-04-25,-4.8724
2003-04-28,0.0
2003-04-29,9.7561
2003-04-30,7.7778
2003-05-01,-5.1546
2003-05-02,4.3478
2003-05-05,17.7083
2003-05-06,-1.5929
2003-05-07,-2.8777
2003-05-08,-5.9259
2003-05-09,15.3543
2003-05-12,3.2423
2003-05-13,-6.1157
2003-05-14,-13.3803
2003-05-15,-3.6585
2003-05-16,-0.8439
2003-05-19,-10.0
2003-05-20,4.7280999999999995
2003-05-21,5.6433
2003-05-22,-2.7778
2003-05-23,-3.2967
2003-05-27,15.4545
2003-05-28,-0.5906
2003-05-29,-7.5248
2003-05-30,-2.5696
2003-06-02,-3.7363
2003-06-03,5.9361
2003-06-04,2.1552
2003-06-05,-1.6878
2003-06-06,-5.1502
2003-06-09,-2.7149
2003-06-10,-8.8372
2003-06-11,-1.7856999999999998
2003-06-12,1.039
2003-06-13,-10.2828
2003-06-16,17.765
2003-06-17,26.5207
2003-06-18,0.0
2003-06-19,-6.9231
2003-06-20,-1.4463
2003-06-23,-7.1279
2003-06-24,-4.9661
2003-06-25,0.0
2003-06-26,6.4133
2003-06-27,-3.3482
2003-06-30,5.5427
2003-07-01,2.8446
2003-07-02,4.2553
2003-07-03,2.0408
2003-07-07,9.6
2003-07-08,14.4161
2003-07-09,5.2632
2003-07-10,5.4545
2003-07-11,-3.7356
2003-07-14,0.4478
2003-07-15,-5.6464
2003-07-16,-6.7717
2003-07-17,-9.2905
2003-07-18,8.3799
2003-07-21,0.3436
2003-07-22,-6.3356
2003-07-23,4.5704
2003-07-24,-5.5944
2003-07-25,1.8519
2003-07-28,-0.1818
2003-07-29,-2.5501
2003-07-30,-0.9346
2003-07-31,-2.6414999999999997
2003-08-01,-1.1628
2003-08-04,-9.4118
2003-08-05,-7.5758
2003-08-06,-0.4684
2003-08-07,-5.8824
2003-08-08,-2.75
2003-08-11,2.8278
2003-08-12,2.75
2003-08-13,-0.9732
2003-08-14,-1.7199
2003-08-15,0.25
2003-08-18,0.7481
2003-08-19,4.4554
2003-08-20,-0.7109
2003-08-21,-1.1933
2003-08-22,-1.9565000000000001
2003-08-25,-1.4536
2003-08-26,-0.75
2003-08-27,0.0
2003-08-28,-1.2594
2003-08-29,-1.7856999999999998
2003-09-02,8.0519
2003-09-03,4.8077
2003-09-04,0.6881
2003-09-05,-6.6059
2003-09-08,-0.9756
2003-09-09,0.0
2003-09-10,-2.2167
2003-09-11,0.7557
2003-09-12,-2.0
2003-09-15,0.7653
2003-09-16,7.6203
2003-09-17,-0.0235
2003-09-18,3.5294
2003-09-19,-3.1818
2003-09-22,-3.3099
2003-09-23,8.0359
2003-09-24,9.887599999999999
2003-09-25,-11.0429
2003-09-26,-4.8276
2003-09-29,-0.4831
2003-09-30,-1.2136
2003-10-01,2.7027
2003-10-02,2.1531000000000002
2003-10-03,2.5761
2003-10-06,0.0
2003-10-07,-1.8265
2003-10-08,4.186
2003-10-09,-3.5714
2003-10-10,-2.0833
2003-10-13,0.4728
2003-10-14,-1.1764999999999999
2003-10-15,-2.1429
2003-10-16,-5.1095
2003-10-17,-2.8205
2003-10-20,2.9024
2003-10-21,-1.0256
2003-10-22,2.5907
2003-10-23,-4.0404
2003-10-24,0.0
2003-10-27,-5.2895
2003-10-28,-1.0836
2003-10-29,0.0
2003-10-30,1.1236
2003-10-31,-2.2222
2003-11-03,24.1477
2003-11-04,-8.4668
2003-11-05,1.25
2003-11-06,-2.963
2003-11-07,-1.2723
2003-11-10,-5.4124
2003-11-11,-4.0872
2003-11-12,5.1136
2003-11-13,-2.7027
2003-11-14,-0.2778
2003-11-17,-3.3426
2003-11-18,0.2882
2003-11-19,0.5747
2003-11-20,2.5714
2003-11-21,-0.2786
2003-11-24,-3.0726
2003-11-25,6.3401
2003-11-26,2.439
2003-11-28,-3.9683
2003-12-01,0.551
2003-12-02,7.3972999999999995
2003-12-03,-3.3163
2003-12-04,-2.1108
2003-12-05,-0.2695
2003-12-08,-0.8108
2003-12-09,-0.2725
2003-12-10,-4.918
2003-12-11,2.2989
2003-12-12,1.4045
2003-12-15,2.4931
2003-12-16,-2.4324
2003-12-17,1.385
2003-12-18,-5.1913
2003-12-19,1.1527
2003-12-22,-4.8433
2003-12-23,2.9939999999999998
2003-12-24,0.2907
2003-12-26,-1.7681
2003-12-29,-1.1213
2003-12-30,3.5512
2003-12-31,-1.4409
2004-01-02,10.526299999999999
2004-01-05,4.4974
2004-01-06,6.3291
2004-01-07,0.9524
2004-01-08,-0.9434
2004-01-09,-4.2857
2004-01-12,9.9502
2004-01-13,-5.8824
2004-01-14,5.2885
2004-01-15,2.7397
2004-01-16,2.2222
2004-01-20,-4.7826
2004-01-21,0.4566
2004-01-22,1.1364
2004-01-23,3.5955
2004-01-26,0.2169
2004-01-27,2.8139
2004-01-28,-7.3684
2004-01-29,-3.4091
2004-01-30,0.2353
2004-02-02,2.5822000000000003
2004-02-03,-1.1442
2004-02-04,-5.3241
2004-02-05,-0.7579
2004-02-06,0.0493
2004-02-09,4.654
2004-02-10,0.9412
2004-02-11,7.9254
2004-02-12,0.432
2004-02-13,-0.6452
2004-02-17,7.1429
2004-02-18,-12.7273
2004-02-19,-0.2315
2004-02-20,-3.6659
2004-02-23,0.4335
2004-02-24,-2.1583
2004-02-25,0.4902
2004-02-26,2.6829
2004-02-27,-3.3254
2004-03-01,0.516
2004-03-02,-0.5133
2004-03-03,28.5012
2004-03-04,-8.2218
2004-03-05,4.4375
2004-03-08,-7.0417
2004-03-09,0.4292
2004-03-10,-1.7094
2004-03-11,-1.087
2004-03-12,1.0989
2004-03-15,-6.087
2004-03-16,-0.9259
2004-03-17,-1.8692
2004-03-18,3.0952
2004-03-19,-0.2309
2004-03-22,-4.8611
2004-03-23,0.0
2004-03-24,1.4599
2004-03-25,1.4388
2004-03-26,6.1466
2004-03-29,4.6771
2004-03-30,0.8511
2004-03-31,9.7046
2004-04-01,-0.9615
2004-04-02,-1.5534
2004-04-05,-1.3807
2004-04-06,0.4
2004-04-07,-2.3705
2004-04-08,4.4685
2004-04-12,-1.3672
2004-04-13,1.1881
2004-04-14,3.9139
2004-04-15,-0.1883
2004-04-16,-0.3774
2004-04-19,-0.1894
2004-04-20,-2.277
2004-04-21,-1.3592
2004-04-22,3.7401999999999997
2004-04-23,3.9848
2004-04-26,6.7518
2004-04-27,3.5897
2004-04-28,-3.9604
2004-04-29,-7.9038
2004-04-30,-7.6493
2004-05-03,2.0202
2004-05-04,-0.9901
2004-05-05,-0.2
2004-05-06,-3.4068
2004-05-07,-1.6598000000000002
2004-05-10,2.5316
2004-05-11,2.2634
2004-05-12,-3.0181
2004-05-13,-2.4896
2004-05-14,3.8298
2004-05-17,-6.1475
2004-05-18,1.5284
2004-05-19,4.3011
2004-05-20,2.0619
2004-05-21,-5.0505
2004-05-24,5.9574
2004-05-25,-1.004
2004-05-26,-1.217
2004-05-27,-1.4374
2004-05-28,1.25
2004-06-01,6.1728
2004-06-02,0.7752
2004-06-03,-0.9615
2004-06-04,0.5825
2004-06-07,1.9304999999999999
2004-06-08,-4.1667
2004-06-09,-2.5692
2004-06-10,1.8256000000000001
2004-06-14,-3.3865
2004-06-15,3.5052
2004-06-16,-3.7849
2004-06-17,3.1056
2004-06-18,-4.0161
2004-06-21,-0.4184
2004-06-22,-4.2017
2004-06-23,1.3158
2004-06-24,2.1645
2004-06-25,1.6949
2004-06-28,2.7083
