ticker,ARSN US Equity
2017-02-17,-11.7647
2017-02-21,-16.6667
2017-02-22,36.0
2017-02-23,2.9412000000000003
2017-02-24,0.0
2017-02-27,-5.7143
2017-03-01,-3.0303
2017-03-02,0.0
2017-03-03,0.0
2017-03-07,-6.25
2017-03-08,10.0
2017-03-27,-3.0303
2017-03-28,0.0
2017-03-29,-21.875
2017-03-31,0.0
2017-04-03,-1.25
2017-04-05,-10.8861
2017-04-13,-40.9091
2017-04-25,46.1538
2017-04-28,0.0
2017-05-01,31.5789
2017-05-10,8.0
2017-05-17,0.0
2017-05-19,0.0
2017-05-22,-25.9259
2017-05-23,10.0
2017-05-25,0.0
2017-06-01,-9.6591
2017-06-06,3.1447
2017-06-15,-2.9268
2017-06-20,0.0
2017-06-21,25.6281
2017-06-22,0.0
2017-06-23,-20.0
2017-06-30,-25.0
2017-07-07,0.0
2017-07-14,0.0
2017-08-01,-26.6667
2017-08-08,-9.0909
2017-08-09,10.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-17,-35.4545
2017-08-21,69.0141
2017-08-22,0.0
2017-08-28,66.6667
2017-08-29,0.0
2017-08-30,-29.5
2017-09-01,7.0922
2017-09-12,0.0
2017-09-15,-27.1523
2017-09-18,36.3636
2017-09-19,0.0
2017-09-20,-14.0
2017-09-21,-49.6124
2017-09-22,69.2308
2017-09-28,4.5455
2017-09-29,8.6957
2017-10-04,8.0
2017-10-11,7.4074
2017-10-17,-13.7931
2017-10-18,-8.0
2017-10-25,-4.3478
2017-11-01,-18.1818
2017-11-02,11.1111
2017-11-14,5.0
2017-11-15,0.0
2017-11-20,0.0
2017-11-29,0.0
2017-12-05,0.0
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,-4.7619
2017-12-21,5.0
2017-12-26,-4.7619
2017-12-27,-10.0
2018-01-03,0.0
2018-01-08,11.1111
2018-01-19,18.0
2018-01-24,-15.2542
2018-02-12,50.0
2018-02-26,-23.3333
2018-03-20,0.0
2018-03-26,0.0
2018-03-27,0.0
2018-04-02,-4.3478
2018-04-04,-4.5455
2018-04-26,4.7619
2018-04-27,-9.0909
2018-05-03,-40.0
2018-05-08,216.6667
2018-05-09,-21.0526
2018-05-15,-20.0
2018-05-21,25.0
2018-05-25,0.0
2018-05-29,0.0
2018-05-31,-13.3333
2018-06-08,0.0
2018-06-13,-3.8462
2018-06-26,4.0
2018-08-01,15.3846
2018-08-21,-13.3333
2018-09-18,-23.0769
2018-10-29,-10.0
2018-11-05,11.1111
2018-11-06,0.0
2018-11-13,-10.0
2018-11-16,0.0
2018-11-27,0.0
2018-11-28,0.0
2018-11-30,0.0
2019-01-09,-11.1111
2019-01-18,5.4375
2019-01-22,-5.1571
2019-01-23,49.875
2019-01-24,12.5938
2019-01-25,-5.6296
2019-01-28,17.7394
2019-01-29,135.6667
2019-01-30,-10.4243
2019-01-31,-8.4162
2019-02-01,0.0
2019-02-04,-16.7241
2019-02-05,-8.9027
2019-02-06,13.6364
2019-02-07,-20.0
2019-02-08,8.55
2019-02-11,-8.3372
2019-02-12,-3.5176
2019-02-13,9.375
2019-02-14,-15.2381
2019-02-15,6.7416
2019-02-19,-4.7895
2019-02-20,-0.4975
2019-02-21,5.0
2019-02-22,-11.6402
2019-02-25,-11.3473
2019-02-26,-6.7882
2019-02-27,-5.2174
2019-02-28,2.4465
2019-03-01,-2.2388
2019-03-04,6.8702
2019-03-05,35.3929
2019-03-06,-28.7787
2019-03-07,-6.4815
2019-03-08,-1.3860999999999999
2019-03-11,-18.0723
2019-03-12,7.7451
2019-03-13,25.5687
2019-03-14,-27.5362
2019-03-15,-5.0
2019-03-18,-5.2632
2019-03-19,8.8889
2019-03-20,-6.1224
2019-03-21,8.6957
2019-03-22,5.0
2019-03-25,-9.5238
2019-03-26,-5.3684
2019-03-27,-16.574
2019-03-28,5.3333
2019-03-29,0.962
2019-04-01,0.3009
2019-04-02,-10.2
2019-04-03,-16.4811
2019-04-04,30.6667
2019-04-05,-8.1633
2019-04-08,-1.3889
2019-04-09,-1.4085
2019-04-10,8.2286
2019-04-11,-3.6431
2019-04-12,9.589
2019-04-15,-10.0
2019-04-16,2.7778
2019-04-17,2.7027
2019-04-18,-3.9474
2019-04-22,9.589
2019-04-23,0.5
2019-04-24,31.8408
2019-04-25,-5.6604
2019-04-26,5.0
2019-04-29,-4.7619
2019-04-30,-5.0
2019-05-01,-7.3684
2019-05-02,9.4091
2019-05-03,-3.5106
2019-05-06,4.4133
2019-05-07,20.6186
2019-05-08,-1.7094
2019-05-09,-17.3913
2019-05-10,15.7895
2019-05-13,-16.3636
2019-05-14,-2.1739
2019-05-15,-5.5556
2019-05-16,11.7647
2019-05-17,-5.2632
2019-05-20,0.0
2019-05-21,0.0
2019-05-22,-21.1111
2019-05-23,-1.4085
2019-05-24,-5.7143
2019-05-28,4.5455
2019-05-29,-5.7971
2019-05-30,-1.5385
2019-05-31,-14.0625
2019-06-03,-18.1818
2019-06-04,2.2222
2019-06-05,13.0435
2019-06-06,15.3846
2019-06-07,5.0
2019-06-10,-20.634900000000002
2019-06-11,6.0
2019-06-12,-5.6604
2019-06-13,0.0
2019-06-14,0.0
2019-06-17,-10.0
2019-06-18,11.1111
2019-06-19,-10.0
2019-06-20,-4.4444
2019-06-21,-20.9302
2019-06-24,-17.647100000000002
2019-06-25,-3.5714
2019-06-26,14.8148
2019-06-27,-9.6774
2019-07-01,-17.8571
2019-07-02,4.3478
2019-07-03,-4.1667
2019-07-05,0.0
2019-07-08,-4.3478
2019-07-09,4.5455
2019-07-10,26.087
2019-07-11,-13.7931
2019-07-12,16.0
2019-07-15,-6.8966
2019-07-16,-14.8148
2019-07-18,0.0
2019-07-19,26.087
2019-07-22,3.4483
2019-07-23,-26.6667
2019-07-25,27.2727
2019-07-26,-14.2857
2019-07-29,16.6667
2019-07-30,17.8571
2019-07-31,51.5152
2019-08-01,44.0
2019-08-02,33.3333
2019-08-05,-15.625
2019-08-06,-11.1111
2019-08-07,25.0
2019-08-08,-4.4444
2019-08-09,13.2093
2019-08-12,-12.6952
2019-08-13,-2.3529
2019-08-14,-3.6145
2019-08-15,0.0
2019-08-16,5.0
2019-08-19,19.0476
2019-08-20,8.5
2019-08-21,-17.0507
2019-08-22,-24.5556
2019-08-23,-21.944
2019-08-26,7.5472
2019-08-27,-7.0175
2019-08-28,-5.6604
2019-08-29,36.0
2019-08-30,25.0
2019-09-03,9.4118
2019-09-04,-24.7312
2019-09-05,7.1429
2019-09-06,-17.3333
2019-09-09,33.871
2019-09-10,-15.6627
2019-09-11,7.1429
2019-09-12,-2.6667
2019-09-13,-9.589
2019-09-16,-9.0909
2019-09-17,-0.8333
2019-09-18,-4.2017
2019-09-19,-8.7719
2019-09-20,-9.6154
2019-09-23,-4.2553
2019-09-24,0.0
2019-09-25,0.0
2019-09-26,-6.6667
2019-09-27,6.4286
2019-09-30,-12.7517
2019-10-01,-2.5641
2019-10-02,0.0
2019-10-03,0.0
2019-10-04,5.2632
2019-10-07,-10.0
2019-10-08,-2.7778
2019-10-09,2.8571
2019-10-10,-2.7778
2019-10-11,-2.8571
2019-10-14,5.8824
2019-10-15,25.0
2019-10-16,20.0
2019-10-17,18.5185
2019-10-18,20.3125
2019-10-21,-9.0909
2019-10-22,-15.7143
2019-10-23,-32.2034
2019-10-24,35.0
2019-10-25,38.8889
2019-10-28,14.6667
2019-10-29,1.1628
2019-10-30,-19.5402
2019-10-31,-14.2857
2019-11-01,3.3333
2019-11-04,-19.3548
2019-11-05,-6.0
2019-11-06,0.4255
2019-11-07,5.9322
2019-11-08,-4.0
2019-11-11,-12.5
2019-11-12,14.2857
2019-11-13,-20.8333
2019-11-14,5.2632
2019-11-15,7.5
2019-11-18,14.5349
2019-11-19,-18.7817
2019-11-20,-2.5
2019-11-21,-7.6923
2019-11-22,8.3333
2019-11-25,0.0
2019-11-26,2.5641
2019-11-27,-10.0
2019-11-29,14.5833
2019-12-02,-10.303
2019-12-03,-8.1081
2019-12-04,2.9412000000000003
2019-12-05,14.2857
2019-12-06,-7.5
2019-12-09,-8.1081
2019-12-10,2.9412000000000003
2019-12-11,-6.4
2019-12-12,-16.0562
2019-12-13,45.4545
2019-12-16,-25.0
2019-12-17,-10.0
2019-12-18,-3.7037
2019-12-19,7.6923
2019-12-20,0.0
2019-12-23,7.1429
2019-12-24,-16.6667
2019-12-26,12.0
2019-12-27,0.0
2019-12-30,-14.2857
2019-12-31,37.5
2020-01-02,-6.0606
2020-01-03,-3.2258
2020-01-06,-10.0
2020-01-07,17.037
2020-01-08,-20.8861
2020-01-09,0.0
2020-01-10,8.0
2020-01-13,11.1111
2020-01-14,-10.0
2020-01-15,3.7037
2020-01-16,-7.1429
2020-01-17,0.0
2020-01-21,-3.8462
2020-01-22,-4.0
2020-01-23,12.5
2020-01-24,0.0
2020-01-27,-3.7037
2020-01-28,-11.538499999999999
2020-01-29,8.6957
2020-01-30,-8.0
2020-01-31,-15.2174
2020-02-03,-17.9487
2020-02-04,0.0
2020-02-05,-12.5
2020-02-06,14.2857
2020-02-07,6.25
2020-02-10,23.5294
2020-02-11,-28.5714
2020-02-12,-6.6667
2020-02-13,0.0
2020-02-14,-7.1429
2020-02-18,53.8462
2020-02-19,-20.0
2020-02-20,18.75
2020-02-21,0.0
2020-02-24,-15.7895
2020-02-25,-6.25
2020-02-26,0.0
2020-02-27,-6.6667
2020-02-28,10.7143
2020-03-02,-16.129
2020-03-03,0.0
2020-03-04,7.6923
2020-03-05,-14.2857
2020-03-06,-8.3333
2020-03-09,-9.0909
2020-03-10,-10.0
2020-03-11,11.1111
2020-03-12,-10.0
2020-03-13,11.1111
2020-03-17,-20.0
2020-03-18,-12.5
2020-03-19,0.0
2020-03-20,28.5714
2020-03-23,-33.3333
2020-03-24,0.0
2020-03-25,16.6667
2020-03-27,14.2857
2020-03-30,-12.5
2020-03-31,-14.2857
2020-04-01,50.0
2020-04-02,-13.3333
2020-04-03,-35.8974
2020-04-06,40.0
2020-04-07,14.2857
2020-04-13,-25.0
2020-04-14,16.6667
2020-04-15,-28.5714
2020-04-16,0.0
2020-04-17,40.0
2020-04-20,-14.2857
2020-04-21,-16.6667
2020-04-22,20.0
2020-04-23,50.0
2020-04-24,-33.3333
2020-04-27,50.0
2020-04-28,-11.1111
2020-04-29,-6.25
2020-04-30,-6.6667
2020-05-01,0.0
2020-05-04,0.0
2020-05-05,14.2857
2020-05-06,-12.5
2020-05-07,-14.2857
2020-05-08,0.0
2020-05-11,-16.6667
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-26,-20.0
2020-05-27,30.0
2020-05-28,-3.8462
2020-05-29,40.0
2020-06-01,14.2857
2020-06-02,0.0
2020-06-03,25.0
2020-06-04,-10.0
2020-06-05,-11.1111
2020-06-08,-25.0
2020-06-09,16.6667
2020-06-10,-7.1429
2020-06-11,-7.6923
2020-06-12,0.0
2020-06-15,-16.6667
2020-06-16,60.0
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,-12.5
2020-06-22,28.5714
2020-06-23,-7.2222
2020-06-24,-10.1796
2020-06-25,-6.6667
2020-06-26,28.5714
2020-06-29,0.0
2020-06-30,-16.6667
2020-07-01,-6.6667
2020-07-02,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,0.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,-14.2857
2020-07-16,0.0
2020-07-17,0.0
2020-07-20,0.0
2020-07-21,16.6667
2020-07-22,57.1429
2020-07-23,-18.1818
2020-07-24,77.7778
2020-07-27,-6.25
2020-07-28,-33.3333
2020-07-29,-20.0
2020-07-30,18.75
2020-07-31,-5.2632
