ticker,TRGP US Equity
2011-05-02,-1.9417
2011-05-03,0.0
2011-05-04,-1.7181
2011-05-05,-1.9556
2011-05-06,2.6292
2011-05-09,2.5618
2011-05-10,-1.091
2011-05-11,-2.4673
2011-05-12,-1.3094999999999999
2011-05-13,-0.0302
2011-05-16,-1.9607999999999999
2011-05-17,-1.5077
2011-05-18,0.1874
2011-05-19,0.8107
2011-05-20,-0.897
2011-05-23,0.437
2011-05-24,0.8701
2011-05-25,2.2797
2011-05-26,0.6325
2011-05-27,2.9632
2011-05-31,1.5116
2011-06-01,-2.0905
2011-06-02,-2.8956
2011-06-03,0.0
2011-06-06,-1.8373
2011-06-07,-0.6751
2011-06-08,0.9268
2011-06-09,2.816
2011-06-10,-0.7145
2011-06-13,-3.3583
2011-06-14,0.1862
2011-06-15,-3.066
2011-06-16,-2.0447
2011-06-17,-0.2935
2011-06-20,0.458
2011-06-21,1.1071
2011-06-22,-0.6441
2011-06-23,1.5883
2011-06-24,0.4786
2011-06-27,0.2858
2011-06-28,3.5465
2011-06-29,1.9572
2011-06-30,0.3599
2011-07-01,-1.2851
2011-07-05,-0.2422
2011-07-06,-0.1214
2011-07-07,2.674
2011-07-08,1.3022
2011-07-11,-2.1911
2011-07-12,-0.7168
2011-07-13,0.0
2011-07-14,0.6318
2011-07-15,1.4649
2011-07-18,0.2652
2011-07-19,0.8228
2011-07-20,-1.3521
2011-07-21,1.0429
2011-07-22,0.8257
2011-07-25,-1.1699
2011-07-26,-0.8582
2011-07-27,0.1493
2011-07-28,2.4143
2011-07-29,-1.7462
2011-08-01,2.34
2011-08-02,-2.6339
2011-08-03,-0.4162
2011-08-04,-6.7761
2011-08-05,-1.601
2011-08-08,-13.1793
2011-08-09,12.8936
2011-08-10,1.0624
2011-08-11,6.8988
2011-08-12,-1.721
2011-08-15,2.2201
2011-08-16,-2.6614
2011-08-17,0.3143
2011-08-18,-4.9185
2011-08-19,-0.4942
2011-08-22,-4.5033
2011-08-23,0.9362
2011-08-24,0.1374
2011-08-25,-0.7547
2011-08-26,0.6568
2011-08-29,1.0302
2011-08-30,0.4079
2011-08-31,1.0156
2011-09-01,1.0054
2011-09-02,1.5262
2011-09-06,-0.1634
2011-09-07,0.1637
2011-09-08,0.6536
2011-09-09,-2.0779
2011-09-12,1.1605
2011-09-13,3.2776
2011-09-14,0.1587
2011-09-15,-0.2218
2011-09-16,0.2858
2011-09-19,0.8233
2011-09-20,-1.0992
2011-09-21,-2.0959
2011-09-22,-2.2381
2011-09-23,0.4977
2011-09-26,-0.1651
2011-09-27,1.422
2011-09-28,-0.8803
2011-09-29,-0.5592
2011-09-30,-1.5878
2011-10-03,-5.5126
2011-10-04,2.5614
2011-10-05,3.1217
2011-10-06,0.4709
2011-10-07,0.6696
2011-10-10,4.1237
2011-10-11,0.5749
2011-10-12,2.0006
2011-10-13,-1.401
2011-10-14,1.6419000000000001
2011-10-17,-0.0932
2011-10-18,1.4614
2011-10-19,2.1989
2011-10-20,-1.6949
2011-10-21,1.2931
2011-10-24,0.3647
2011-10-25,-1.4537
2011-10-26,0.6454
2011-10-27,5.0687
2011-10-28,-0.959
2011-10-31,-0.9977
2011-11-01,-1.4819
2011-11-02,0.1504
2011-11-03,2.0727
2011-11-04,0.6769
2011-11-07,0.1462
2011-11-08,1.6928999999999998
2011-11-09,-5.023
2011-11-10,3.2034
2011-11-11,-0.7321
2011-11-14,0.649
2011-11-15,0.4103
2011-11-16,-0.7589
2011-11-17,-1.2941
2011-11-18,-0.6555
2011-11-21,-0.9898
2011-11-22,0.4847
2011-11-23,-1.0853
2011-11-25,-0.1219
2011-11-28,1.6173
2011-11-29,0.2102
2011-11-30,3.596
2011-12-01,1.9092
2011-12-02,6.0744
2011-12-05,2.2746
2011-12-06,0.4971
2011-12-07,0.4686
2011-12-08,-2.8246
2011-12-09,3.0933
2011-12-12,-0.2845
2011-12-13,0.3891
2011-12-14,-1.938
2011-12-15,-0.4743
2011-12-16,4.2097
2011-12-19,-2.0071
2011-12-20,1.1408
2011-12-21,2.5891
2011-12-22,-1.3243
2011-12-23,1.5447
2011-12-27,2.3691
2011-12-28,-2.3872999999999998
2011-12-29,1.123
2011-12-30,0.4195
2012-01-03,1.1059
2012-01-04,-0.3403
2012-01-05,0.2927
2012-01-06,-0.8025
2012-01-09,-2.5006
2012-01-10,0.5029
2012-01-11,-0.4503
2012-01-12,-0.4272
2012-01-13,2.1706
2012-01-17,1.9516
2012-01-18,1.7204000000000002
2012-01-19,0.0149
2012-01-20,-0.6723
2012-01-23,-0.3384
2012-01-24,-1.0429
2012-01-25,0.6373
2012-01-26,0.8281
2012-01-27,-0.1932
2012-01-30,-0.1694
2012-01-31,0.4606
2012-02-01,2.1959
2012-02-02,1.2515
2012-02-03,1.6558000000000002
2012-02-06,-0.2524
2012-02-07,0.759
2012-02-08,-0.1598
2012-02-09,-0.503
2012-02-10,-0.6664
2012-02-13,0.0
2012-02-14,-0.0694
2012-02-15,-1.0648
2012-02-16,1.0763
2012-02-17,0.6713
2012-02-21,1.0347
2012-02-22,0.0683
2012-02-23,2.0014
2012-02-24,2.4526
2012-02-27,2.0892
2012-02-28,-2.4515000000000002
2012-02-29,-2.9065
2012-03-01,-0.1125
2012-03-02,-0.4056
2012-03-05,1.3122
2012-03-06,-1.2729
2012-03-07,1.5154999999999998
2012-03-08,-0.2228
2012-03-09,0.067
2012-03-12,0.5133
2012-03-13,1.4876
2012-03-14,-2.9096
2012-03-15,0.9013
2012-03-16,0.067
2012-03-19,3.0127
2012-03-20,-1.7114
2012-03-21,0.0882
2012-03-22,-1.2551999999999999
2012-03-23,1.2711999999999999
2012-03-26,0.6606
2012-03-27,-0.4813
2012-03-28,-1.4289
2012-03-29,-0.2453
2012-03-30,1.6097000000000001
2012-04-02,-0.044
2012-04-03,0.3302
2012-04-04,-0.1975
2012-04-05,0.9013
2012-04-09,-1.8300999999999998
2012-04-10,-2.3524
2012-04-11,1.5455
2012-04-12,1.231
2012-04-13,-0.5085
2012-04-16,0.0889
2012-04-17,0.3996
2012-04-18,0.3759
2012-04-19,2.104
2012-04-20,0.4785
2012-04-23,1.4502
2012-04-24,0.7467
2012-04-25,0.1482
2012-04-26,0.4652
2012-04-27,0.3368
2012-04-30,0.8811
2012-05-01,0.811
2012-05-02,1.5058
2012-05-03,-1.8492
2012-05-04,0.0207
2012-05-07,-0.0414
2012-05-08,0.6627
2012-05-09,-1.4195
2012-05-10,0.7304
2012-05-11,-0.7251
2012-05-14,-3.5058
2012-05-15,-2.7898
2012-05-16,0.8454
2012-05-17,-2.2502
2012-05-18,-1.8506
2012-05-21,1.1497
2012-05-22,-0.0909
2012-05-23,0.1138
2012-05-24,-0.9091
2012-05-25,1.2156
2012-05-29,3.6710000000000003
2012-05-30,-1.5956000000000001
2012-05-31,-1.5104
2012-06-01,-4.0821
2012-06-04,-2.3043
2012-06-05,2.4308
2012-06-06,3.6419
2012-06-07,-0.0907
2012-06-08,-1.4069
2012-06-11,-0.8976
2012-06-12,0.627
2012-06-13,-0.4154
2012-06-14,0.3476
2012-06-15,-1.5473
2012-06-18,1.2667
2012-06-19,3.1967
2012-06-20,-0.8305
2012-06-21,-4.21
2012-06-22,-1.0633
2012-06-25,-3.1765
2012-06-26,2.0474
2012-06-27,2.3689
2012-06-28,-0.8264
2012-06-29,1.6667
2012-07-02,-1.1007
2012-07-03,1.5865
2012-07-05,0.2098
2012-07-06,-1.4422
2012-07-09,0.8025
2012-07-10,-0.6556
2012-07-11,0.7306
2012-07-12,0.7487
2012-07-13,4.5053
2012-07-16,1.6221999999999999
2012-07-17,0.1531
2012-07-18,-0.655
2012-07-19,0.0302
2012-07-20,-0.6427
2012-07-23,-1.8737
2012-07-24,-0.3637
2012-07-25,0.1141
2012-07-26,-0.0456
2012-07-27,1.482
2012-07-30,-0.6965
2012-07-31,-0.3394
2012-08-01,0.4767
2012-08-02,-0.9263
2012-08-03,0.3649
2012-08-06,1.2043
2012-08-07,0.0225
2012-08-08,-0.1347
2012-08-09,0.472
2012-08-10,-0.9843
2012-08-13,-1.7849
2012-08-14,-0.6901
2012-08-15,0.7181
2012-08-16,1.6559
2012-08-17,-0.0905
2012-08-20,0.0453
2012-08-21,0.0
2012-08-22,1.3128
2012-08-23,-0.3351
2012-08-24,0.4035
2012-08-27,1.3173
2012-08-28,0.2424
2012-08-29,0.022
2012-08-30,-0.8352
2012-08-31,0.3324
2012-09-04,0.5302
2012-09-05,-0.1978
2012-09-06,1.6733
2012-09-07,1.2126000000000001
2012-09-10,0.2353
2012-09-11,1.2166
2012-09-12,0.5272
2012-09-13,1.4055
2012-09-14,1.717
2012-09-17,-0.1424
2012-09-18,0.611
2012-09-19,1.2348
2012-09-20,-0.02
2012-09-21,1.62
2012-09-24,-0.5904
2012-09-25,-0.5939
2012-09-26,1.1751
2012-09-27,-0.1575
2012-09-28,-0.7492
2012-10-01,1.4899
2012-10-02,-0.9787
2012-10-03,0.7511
2012-10-04,-0.1177
2012-10-05,-0.6482
2012-10-08,-1.0281
2012-10-09,0.6992
2012-10-10,0.4959
2012-10-11,-0.375
2012-10-12,-0.8916
2012-10-15,-0.1599
2012-10-16,2.7233
2012-10-17,1.0136
2012-10-18,-1.4232
2012-10-19,-2.1319
2012-10-22,-1.3514
2012-10-23,1.145
2012-10-24,1.4756
2012-10-25,1.8526
2012-10-26,0.0
2012-10-31,-0.3912
2012-11-01,0.1374
2012-11-02,-2.3922
2012-11-05,0.8035
2012-11-06,1.4548
2012-11-07,-2.8678
2012-11-08,-1.1122
2012-11-09,-2.3313
2012-11-12,-3.4129
2012-11-13,2.1895
2012-11-14,-2.0577
2012-11-15,0.5415
2012-11-16,4.7609
2012-11-19,2.5087
2012-11-20,0.0201
2012-11-21,0.4613
2012-11-23,0.6389
2012-11-26,-0.5158
2012-11-27,-1.2762
2012-11-28,0.3232
2012-11-29,0.8456
2012-11-30,0.0
2012-12-03,-0.3394
2012-12-04,0.02
2012-12-05,-0.9413
2012-12-06,-1.4153
2012-12-07,-2.0304
2012-12-10,0.2303
2012-12-11,0.5221
2012-12-12,0.9557
2012-12-13,-0.2675
2012-12-14,0.0206
2012-12-17,2.352
2012-12-18,2.1367
2012-12-19,-0.6315
2012-12-20,1.3505
2012-12-21,0.9798
2012-12-24,-0.0582
2012-12-26,-1.5922
2012-12-27,0.6117
2012-12-28,1.0983
2012-12-31,2.5023999999999997
2013-01-02,4.296
2013-01-03,0.2177
2013-01-04,0.1992
2013-01-07,1.554
2013-01-08,1.1566
2013-01-09,1.9173
2013-01-10,0.0518
2013-01-11,-2.2425
2013-01-14,-0.1588
2013-01-15,1.4846
2013-01-16,1.8635000000000002
2013-01-17,0.5642
2013-01-18,0.646
2013-01-22,1.0135
2013-01-23,-0.4682
2013-01-24,-0.1554
2013-01-25,0.5596
2013-01-28,1.2648
2013-01-29,1.2656
2013-01-30,-0.74
2013-01-31,0.0
2013-02-01,0.4805
2013-02-04,-0.5111
2013-02-05,0.2154
2013-02-06,0.4796
2013-02-07,-0.2633
2013-02-08,0.5116
2013-02-11,-0.0657
2013-02-12,0.69
2013-02-13,0.2284
2013-02-14,1.0418
2013-02-15,1.0955
2013-02-19,1.6255
2013-02-20,-2.462
2013-02-21,-2.1061
2013-02-22,0.2299
2013-02-25,-1.5074999999999998
2013-02-26,-1.3642
2013-02-27,1.6698
2013-02-28,1.1944
2013-03-01,0.082
2013-03-04,0.5405
2013-03-05,-0.0489
2013-03-06,-0.1793
2013-03-07,-0.4735
2013-03-08,0.7547
2013-03-11,1.3027
2013-03-12,-1.2217
2013-03-13,-0.895
2013-03-14,1.3957
2013-03-15,0.2267
2013-03-18,0.9371
2013-03-19,-0.3842
2013-03-20,2.5068
2013-03-21,-0.1568
2013-03-22,2.7948
2013-03-25,-0.4124
2013-03-26,2.3926
2013-03-27,0.7939
2013-03-28,0.9957
2013-04-01,0.0294
2013-04-02,1.0591
2013-04-03,-2.1397
2013-04-04,0.0297
2013-04-05,-0.0892
2013-04-08,2.2771
2013-04-09,-0.2183
2013-04-10,-0.7875
2013-04-11,0.3528
2013-04-12,-0.3222
2013-04-15,-3.5856
2013-04-16,1.9357
2013-04-17,-1.4952
2013-04-18,0.3036
2013-04-19,2.1035
2013-04-22,0.2668
2013-04-23,0.7095
2013-04-24,-0.8513
2013-04-25,-1.399
2013-04-26,-0.5899
2013-04-29,1.3847
2013-04-30,-1.3057
2013-05-01,-2.0985
2013-05-02,2.0814
2013-05-03,2.3585
2013-05-06,0.996
2013-05-07,0.2649
2013-05-08,0.8955
2013-05-09,-0.1746
2013-05-10,0.8454
2013-05-13,-1.4453
2013-05-14,-0.1027
2013-05-15,0.367
2013-05-16,-0.8337
2013-05-17,0.0295
2013-05-20,-0.1474
2013-05-21,0.2806
2013-05-22,-1.2075
2013-05-23,0.939
2013-05-24,-0.7236
2013-05-28,0.6247
2013-05-29,-1.2121
2013-05-30,-1.646
2013-05-31,-1.9929999999999999
2013-06-03,-0.6985
2013-06-04,-0.3595
2013-06-05,-0.7844
2013-06-06,1.7551999999999999
2013-06-07,1.6627999999999998
2013-06-10,1.6814
2013-06-11,-1.5032999999999999
2013-06-12,-0.7631
2013-06-13,1.4457
2013-06-14,0.3335
2013-06-17,1.5564
2013-06-18,-0.372
2013-06-19,-1.6428
2013-06-20,-4.631
2013-06-21,-1.7991000000000001
2013-06-24,0.5188
2013-06-25,2.2742
2013-06-26,1.0724
2013-06-27,0.905
2013-06-28,-0.5257
2013-07-01,3.4354
2013-07-02,-0.1803
2013-07-03,-0.542
2013-07-05,1.4986
2013-07-08,1.2677
2013-07-09,0.8689
2013-07-10,-0.8614
2013-07-11,0.7069
2013-07-12,0.1462
2013-07-15,0.0146
2013-07-16,-1.7667000000000002
2013-07-17,0.9215
2013-07-18,-0.2798
2013-07-19,0.6351
2013-07-22,1.2181
2013-07-23,0.1885
2013-07-24,-0.8683
2013-07-25,1.3029
2013-07-26,-0.3776
2013-07-29,-0.3499
2013-07-30,-0.117
2013-07-31,-0.1611
2013-08-01,2.0244
2013-08-02,-0.6183
2013-08-05,-1.331
2013-08-06,0.8065
2013-08-07,-1.4836
2013-08-08,-1.2845
2013-08-09,0.703
2013-08-12,-0.104
2013-08-13,-0.2676
2013-08-14,-0.2236
2013-08-15,0.0
2013-08-16,-0.7769
2013-08-19,-0.3915
2013-08-20,1.028
2013-08-21,-0.3741
2013-08-22,0.6609
2013-08-23,0.746
2013-08-26,0.0741
2013-08-27,0.6808
2013-08-28,2.2196
2013-08-29,-0.0575
2013-08-30,-2.0288
2013-09-03,0.8812
2013-09-04,1.8343
2013-09-05,-0.2144
2013-09-06,2.2923
2013-09-09,0.084
2013-09-10,0.7697
2013-09-11,-0.9443
2013-09-12,-0.2523
2013-09-13,-0.6325
2013-09-16,-0.4668
2013-09-17,1.08
2013-09-18,2.4462
2013-09-19,1.5095
2013-09-20,-1.1221
2013-09-23,0.082
2013-09-24,-0.0683
2013-09-25,0.6288
2013-09-26,-0.4347
2013-09-27,-1.4327
2013-09-30,0.9967
2013-10-01,2.426
2013-10-02,-0.0268
2013-10-03,-0.8299
2013-10-04,-0.5804
2013-10-07,-0.4616
2013-10-08,-0.5046
2013-10-09,-0.7265
2013-10-10,1.1185
2013-10-11,0.6145
2013-10-14,1.0315
2013-10-15,-0.3761
2013-10-16,0.3506
2013-10-17,0.4434
2013-10-18,0.3344
2013-10-21,1.44
2013-10-22,3.2597
2013-10-23,-0.0255
2013-10-24,1.2987
2013-10-25,-0.3645
2013-10-28,-0.6434
2013-10-29,0.1778
2013-10-30,0.0128
2013-10-31,-0.9957
2013-11-01,-1.1346
2013-11-04,2.0605
2013-11-05,-2.3
2013-11-06,-0.0392
2013-11-07,-0.4318
2013-11-08,3.1669
2013-11-11,0.1528
2013-11-12,-0.2798
2013-11-13,0.3571
2013-11-14,-0.3685
2013-11-15,1.25
2013-11-18,-0.5417
2013-11-19,0.4053
2013-11-20,0.1766
2013-11-21,1.2845
2013-11-22,1.4049
2013-11-25,0.0981
2013-11-26,-0.7962
2013-11-27,0.037
2013-11-29,0.0864
2013-12-02,1.0975
2013-12-03,-2.403
2013-12-04,-1.3998
2013-12-05,-0.2915
2013-12-06,1.7162
2013-12-09,-0.4624
2013-12-10,-0.7911
2013-12-11,0.7721
2013-12-12,-0.113
2013-12-13,1.7351999999999999
2013-12-16,1.2730000000000001
2013-12-17,0.1342
2013-12-18,1.036
2013-12-19,0.1327
2013-12-20,2.2046
2013-12-23,1.6855
2013-12-24,1.1244
2013-12-26,0.298
2013-12-27,0.3657
2013-12-30,0.7288
2013-12-31,-0.3278
2014-01-02,-1.3497
2014-01-03,-0.4024
2014-01-06,-0.2193
2014-01-07,-1.2726
2014-01-08,4.7809
2014-01-09,-2.1807
2014-01-10,0.423
2014-01-13,-1.1726
2014-01-14,1.5206
2014-01-15,0.9531
2014-01-16,-0.0787
2014-01-17,-0.7312
2014-01-21,2.3796
2014-01-22,-1.6049
2014-01-23,1.4033
2014-01-24,-1.5747
2014-01-27,-0.3971
2014-01-28,1.7886
2014-01-29,-0.1119
2014-01-30,0.8739
2014-01-31,0.2888
2014-02-03,-1.2072
2014-02-04,-0.0112
2014-02-05,-0.1906
2014-02-06,2.55
2014-02-07,1.8074
2014-02-10,-0.9791
2014-02-11,2.1406
2014-02-12,0.4468
2014-02-13,2.0017
2014-02-14,0.218
2014-02-18,0.6631
2014-02-19,-1.0807
2014-02-20,0.385
2014-02-21,-0.5079
2014-02-24,0.2292
2014-02-25,-0.0416
2014-02-26,0.9566
2014-02-27,0.3811
2014-02-28,-0.7182
2014-03-03,-0.0723
2014-03-04,1.8719999999999999
2014-03-05,0.2741
2014-03-06,-0.1114
2014-03-07,-0.2939
2014-03-10,-0.4371
2014-03-11,-0.8372
2014-03-12,0.1853
2014-03-13,-0.6166
2014-03-14,1.2099
2014-03-17,0.0204
2014-03-18,-0.4086
2014-03-19,0.2462
2014-03-20,0.9823
2014-03-21,-0.152
2014-03-24,-0.9336
2014-03-25,-0.5532
2014-03-26,0.1545
2014-03-27,0.3805
2014-03-28,-0.1434
2014-03-31,1.8469
2014-04-01,4.6847
2014-04-02,0.5101
2014-04-03,-0.4596
2014-04-04,-0.1154
2014-04-07,-2.1957
2014-04-08,1.3096
2014-04-09,-0.5637
2014-04-10,0.7037
2014-04-11,1.4365
2014-04-14,0.1435
2014-04-15,0.3058
2014-04-16,1.3812
2014-04-17,0.3195
2014-04-21,1.92
2014-04-22,0.1103
2014-04-23,0.358
2014-04-24,-1.5481
2014-04-25,-1.3179
2014-04-28,1.5912
2014-04-29,0.9043
2014-04-30,-0.2217
2014-05-01,-1.1297
2014-05-02,-0.3465
2014-05-05,3.5808
2014-05-06,-0.6896
2014-05-07,1.3065
2014-05-08,-1.4069
2014-05-09,0.1829
2014-05-12,1.3057
2014-05-13,0.6129
2014-05-14,-0.7704
2014-05-15,-0.1896
2014-05-16,1.619
2014-05-19,0.8545
2014-05-20,0.1677
2014-05-21,1.0485
2014-05-22,0.6365
2014-05-23,0.078
2014-05-27,-0.026
2014-05-28,-0.4936
2014-05-29,0.0522
2014-05-30,-0.0087
2014-06-02,0.8438
2014-06-03,1.1041
2014-06-04,0.6313
2014-06-05,1.0004
2014-06-06,1.1752
2014-06-09,-0.0664
2014-06-10,0.1411
2014-06-11,-0.7793
2014-06-12,-0.5013
2014-06-13,0.2939
2014-06-16,2.1519
2014-06-17,1.377
2014-06-18,1.1077
2014-06-19,20.4478
2014-06-20,-8.3189
2014-06-23,1.9842
2014-06-24,-4.5019
2014-06-25,-0.8551
2014-06-26,3.5923
2014-06-27,-0.7602
2014-06-30,1.8165
2014-07-01,1.4043
2014-07-02,-0.4027
2014-07-03,0.9152
2014-07-07,-1.0264
2014-07-08,-2.6706
2014-07-09,0.5035
2014-07-10,0.7624
2014-07-11,0.8431
2014-07-14,-0.05
2014-07-15,-1.337
2014-07-16,1.0725
2014-07-17,-0.7026
2014-07-18,-0.1083
2014-07-21,-1.6480000000000001
2014-07-22,1.073
2014-07-23,-1.0761
2014-07-24,0.0809
2014-07-25,-1.6756
2014-07-28,-0.3679
2014-07-29,-0.6028
2014-07-30,-0.5231
2014-07-31,-2.8349
2014-08-01,1.5373
2014-08-04,2.9198
2014-08-05,-1.5011
2014-08-06,-0.2057
2014-08-07,-0.7864
2014-08-08,1.2544
2014-08-11,2.9946
2014-08-12,-0.428
2014-08-13,-0.3261
2014-08-14,-1.1822
2014-08-15,3.6042
2014-08-18,-0.2397
2014-08-19,0.9173
2014-08-20,-0.3535
2014-08-21,-0.5647
2014-08-22,0.2111
2014-08-25,1.6564999999999999
2014-08-26,-0.6146
2014-08-27,0.6688
2014-08-28,-0.5286
2014-08-29,0.2154
2014-09-02,-0.2866
2014-09-03,1.0277
2014-09-04,-0.4553
2014-09-05,1.1648
2014-09-08,-0.2684
2014-09-09,-0.0071
2014-09-10,0.51
2014-09-11,-0.1691
2014-09-12,-1.5601
2014-09-15,-0.6167
2014-09-16,1.4647999999999999
2014-09-17,-0.3413
2014-09-18,-0.3996
2014-09-19,0.0502
2014-09-22,-0.6874
2014-09-23,-1.37
2014-09-24,0.4971
2014-09-25,-1.484
2014-09-26,1.0633
2014-09-29,0.4384
2014-09-30,-0.9457
2014-10-01,0.683
2014-10-02,1.4588
2014-10-03,-0.1725
2014-10-06,-1.037
2014-10-07,-1.6082
2014-10-08,-1.8342
2014-10-09,-4.8896
2014-10-10,-3.6359
2014-10-13,-10.3905
2014-10-14,2.2658
2014-10-15,3.3997
2014-10-16,4.676
2014-10-17,2.2791
2014-10-20,2.0744
2014-10-21,2.0084
2014-10-22,-2.2412
2014-10-23,0.4537
2014-10-24,0.9113
2014-10-27,-0.8089
2014-10-28,1.053
2014-10-29,0.6268
2014-10-30,-1.9445000000000001
2014-10-31,2.7314
2014-11-03,-0.5753
2014-11-04,-5.7706
2014-11-05,-0.4481
2014-11-06,-1.292
2014-11-07,1.4693
2014-11-10,-1.7643
2014-11-11,0.8387
2014-11-12,-0.5797
2014-11-13,-2.4506
2014-11-14,0.3985
2014-11-17,0.1812
2014-11-18,1.4211
2014-11-19,0.569
2014-11-20,2.5838
2014-11-21,0.856
2014-11-24,-0.9304
2014-11-25,0.8403
2014-11-26,2.4181
2014-11-28,-8.9575
2014-12-01,-12.3883
2014-12-02,3.45
2014-12-03,2.7645999999999997
2014-12-04,2.2105
2014-12-05,-0.4694
2014-12-08,-9.5608
2014-12-09,0.4499
2014-12-10,-9.0585
2014-12-11,4.0963
2014-12-12,-0.4838
2014-12-15,-1.8366
2014-12-16,0.4622
2014-12-17,10.1556
2014-12-18,1.2530999999999999
2014-12-19,0.9429
2014-12-22,-1.1093
2014-12-23,1.0627
2014-12-24,1.5577999999999999
2014-12-26,-0.0959
2014-12-29,2.85
2014-12-30,-0.3359
2014-12-31,-0.7208
2015-01-02,0.9524
2015-01-05,-7.351
2015-01-06,-3.1052
2015-01-07,-0.9468
2015-01-08,2.8256
2015-01-09,-5.1793
2015-01-12,-3.8246
2015-01-13,-3.8087
2015-01-14,-0.4425
2015-01-15,1.3335
2015-01-16,2.6665
2015-01-20,0.8433
2015-01-21,2.5978
2015-01-22,-0.8476
2015-01-23,-0.1315
2015-01-26,0.5158
2015-01-27,0.7861
2015-01-28,-5.2432
2015-01-29,-1.4348
2015-01-30,1.6269
2015-02-02,5.505
2015-02-03,5.1414
2015-02-04,-3.7998
2015-02-05,4.3061
2015-02-06,-2.3073
2015-02-09,-0.6355
2015-02-10,0.5756
2015-02-11,-4.0059
2015-02-12,2.9366
2015-02-13,0.74
2015-02-17,5.4615
2015-02-18,-0.4644
2015-02-19,-2.8905
2015-02-20,0.5222
2015-02-23,0.6545
2015-02-24,-0.1445
2015-02-25,1.5505
2015-02-26,-0.7329
2015-02-27,2.1124
2015-03-02,-0.7331
2015-03-03,-0.9206
2015-03-04,1.215
2015-03-05,1.4224
2015-03-06,-1.7505
2015-03-09,-1.5185
2015-03-10,-1.2541
2015-03-11,-1.7177
2015-03-12,-3.4424
2015-03-13,-2.2488
2015-03-16,-0.0449
2015-03-17,0.8645
2015-03-18,2.4043
2015-03-19,-2.1304
2015-03-20,0.7552
2015-03-23,0.981
2015-03-24,-0.8187
2015-03-25,1.4308
2015-03-26,2.5499
2015-03-27,0.4867
2015-03-30,2.306
2015-03-31,-1.41
2015-04-01,-0.8352
2015-04-02,-0.1474
2015-04-06,2.9415
2015-04-07,1.1368
2015-04-08,-0.8
2015-04-09,2.6746
2015-04-10,-0.0199
2015-04-13,-1.1038000000000001
2015-04-14,2.8859
2015-04-15,4.5348
2015-04-16,-1.4959
2015-04-17,-1.0156
2015-04-20,0.9301
2015-04-21,-0.6175
2015-04-22,0.7934
2015-04-23,1.6882000000000001
2015-04-24,-0.3544
2015-04-27,-0.1498
2015-04-28,-0.7968
2015-04-29,0.8221
2015-04-30,-0.8435
2015-05-01,0.0381
2015-05-04,0.5523
2015-05-05,-1.2691
2015-05-06,-2.3213
2015-05-07,0.0687
2015-05-08,1.3837
2015-05-11,-1.5391
2015-05-12,-1.0912
2015-05-13,0.984
2015-05-14,-1.3287
2015-05-15,0.9776
