ticker,FEYE US Equity
2014-02-11,1.5093999999999999
2014-02-12,-11.4473
2014-02-13,4.2415
2014-02-14,3.2495
2014-02-18,-3.2952
2014-02-19,-1.1405
2014-02-20,2.6027
2014-02-21,-0.3428
2014-02-24,4.9945
2014-02-25,4.8355
2014-02-26,5.1625
2014-02-27,3.447
2014-02-28,-1.5972
2014-03-03,-1.3078
2014-03-04,4.3422
2014-03-05,8.4363
2014-03-06,-6.3578
2014-03-07,-9.5031
2014-03-10,-0.9131
2014-03-11,-3.3375
2014-03-12,0.0515
2014-03-13,2.923
2014-03-14,-5.0794
2014-03-17,0.2372
2014-03-18,2.2354
2014-03-19,-8.0386
2014-03-20,-6.014
2014-03-21,3.6607
2014-03-24,-8.843
2014-03-25,-1.2283
2014-03-26,-1.6901000000000002
2014-03-27,2.0597
2014-03-28,0.8104
2014-03-31,-2.9477
2014-04-01,4.5477
2014-04-02,-4.4741
2014-04-03,-10.7822
2014-04-04,-8.2027
2014-04-07,-0.0199
2014-04-08,3.9722
2014-04-09,7.717
2014-04-10,-11.7749
2014-04-11,-4.8643
2014-04-14,2.3875
2014-04-15,0.7635
2014-04-16,-2.4985
2014-04-17,-1.0502
2014-04-21,2.1864
2014-04-22,5.0478
2014-04-23,-7.5341000000000005
2014-04-24,-4.9401
2014-04-25,-7.3566
2014-04-28,-5.5367
2014-04-29,-0.1799
2014-04-30,1.1074
2014-05-01,3.8462
2014-05-02,-2.0358
2014-05-05,0.7261
2014-05-06,-7.7057
2014-05-07,-22.8387
2014-05-08,-4.1885
2014-05-09,-3.6794000000000002
2014-05-12,7.9425
2014-05-13,-5.3259
2014-05-14,0.8512
2014-05-15,-0.6239
2014-05-16,2.9911
2014-05-19,3.7289
2014-05-20,4.8047
2014-05-21,2.6385
2014-05-22,3.7564
2014-05-23,3.4098
2014-05-27,4.732
2014-05-28,-1.6872
2014-05-29,0.7853
2014-05-30,-5.1371
2014-06-02,-3.3465
2014-06-03,-2.6125
2014-06-04,-1.5514000000000001
2014-06-05,7.2882
2014-06-06,-0.8874
2014-06-09,5.4646
2014-06-10,2.2541
2014-06-11,1.6318000000000001
2014-06-12,-0.0282
2014-06-13,2.1978
2014-06-16,4.8801
2014-06-17,-0.8149
2014-06-18,1.0602
2014-06-19,-1.0753
2014-06-20,-0.6896
2014-06-23,4.1648
2014-06-24,-3.4598
2014-06-25,2.0705999999999998
2014-06-26,1.1703999999999999
2014-06-27,0.0514
2014-06-30,4.1881
2014-07-01,1.2084
2014-07-02,-4.4347
2014-07-03,-0.6884
2014-07-07,-6.0077
2014-07-08,-8.6042
2014-07-09,2.2116
2014-07-10,-2.7193
2014-07-11,1.052
2014-07-14,1.9334
2014-07-15,-1.3131
2014-07-16,2.2176
2014-07-17,-1.7356
2014-07-18,1.6191
2014-07-21,2.6941
2014-07-22,2.426
2014-07-23,-2.3134
2014-07-24,4.2007
2014-07-25,0.5141
2014-07-28,-1.7497
2014-07-29,-1.6985999999999999
2014-07-30,0.6968
2014-07-31,-1.7437
2014-08-01,-7.3803
2014-08-04,4.0754
2014-08-05,1.5488
2014-08-06,-11.4273
2014-08-07,3.5121
2014-08-08,-4.457
2014-08-11,3.0552
2014-08-12,-2.1358
2014-08-13,3.7459
2014-08-14,-2.292
2014-08-15,-4.2738
2014-08-18,-3.2897
2014-08-19,-2.6033
2014-08-20,-0.3207
2014-08-21,-1.4301
2014-08-22,1.5958999999999999
2014-08-25,-0.3213
2014-08-26,3.5458
2014-08-27,1.8679000000000001
2014-08-28,1.8676
2014-08-29,3.8
2014-09-02,8.4778
2014-09-03,-6.3943
2014-09-04,-1.1385
2014-09-05,1.4715
2014-09-08,4.7604
2014-09-09,0.8426
2014-09-10,3.9988
2014-09-11,3.5007
2014-09-12,-2.7724
2014-09-15,-5.874
2014-09-16,1.9085
2014-09-17,5.44
2014-09-18,-5.0465
2014-09-19,0.8017
2014-09-22,-2.4742
2014-09-23,-1.3289
2014-09-24,0.4591
2014-09-25,-3.3821
2014-09-26,0.8515
2014-09-29,-1.6573
2014-09-30,-2.8299
2014-10-01,-5.8901
2014-10-02,2.886
2014-10-03,-4.7313
2014-10-06,-0.5676
2014-10-07,0.107
2014-10-08,1.1404
2014-10-09,-5.3559
2014-10-10,-4.0953
2014-10-13,1.7856999999999998
2014-10-14,0.9916
2014-10-15,1.2085
2014-10-16,8.0597
2014-10-17,0.3108
2014-10-20,1.8933
2014-10-21,1.8919000000000001
2014-10-22,-2.9840999999999998
2014-10-23,5.5366
2014-10-24,2.0402
2014-10-27,-1.7455
2014-10-28,8.6563
2014-10-29,-3.0024
2014-10-30,3.0647
2014-10-31,1.0705
2014-11-03,-0.8973
2014-11-04,1.6773
2014-11-05,-14.9781
2014-11-06,3.1593
2014-11-07,1.9308
2014-11-10,5.7805
2014-11-11,1.4202
2014-11-12,0.9132
2014-11-13,0.5732
2014-11-14,1.3797
2014-11-17,-4.3787
2014-11-18,-1.3923
2014-11-19,-4.1418
2014-11-20,1.4403000000000001
2014-11-21,2.5169
2014-11-24,2.6755
2014-11-25,-1.4102000000000001
2014-11-26,-1.5547
2014-11-28,-4.3272
2014-12-01,-0.033
2014-12-02,4.4914
2014-12-03,-3.445
2014-12-04,-0.5892
2014-12-05,-1.8439
2014-12-08,1.4425
2014-12-09,-0.463
2014-12-10,-0.897
2014-12-11,-1.3074
2014-12-12,-1.087
2014-12-15,-1.9231
2014-12-16,-2.9412000000000003
2014-12-17,3.2107
2014-12-18,8.0042
2014-12-19,6.9902999999999995
2014-12-22,-0.0756
2014-12-23,1.3773
2014-12-24,-3.3144
2014-12-26,2.5633
2014-12-29,-0.6474
2014-12-30,-1.7730000000000001
2014-12-31,-2.5609
2015-01-02,-1.7258
2015-01-05,3.1416
2015-01-06,-6.9666
2015-01-07,3.7273
2015-01-08,7.1544
2015-01-09,1.7523
2015-01-12,4.7803
2015-01-13,-3.1737
2015-01-14,-0.0585
2015-01-15,-4.9488
2015-01-16,1.3247
2015-01-20,1.9459
2015-01-21,2.0579
2015-01-22,-1.9870999999999999
2015-01-23,4.1443
2015-01-26,1.3169
2015-01-27,-1.5259
2015-01-28,-5.2798
2015-01-29,-0.8179
2015-01-30,3.2682
2015-02-02,1.6267
2015-02-03,2.2119
2015-02-04,-1.7368999999999999
2015-02-05,5.8244
2015-02-06,-1.287
2015-02-09,-1.4147
2015-02-10,2.7575
2015-02-11,-2.2727
2015-02-12,11.0395
2015-02-13,6.6364
2015-02-17,3.7388
2015-02-18,-0.3992
2015-02-19,1.3855
2015-02-20,4.2467
2015-02-23,-6.0672
2015-02-24,1.4302000000000001
2015-02-25,3.2408
2015-02-26,0.033
2015-02-27,-2.5105
2015-03-02,1.2424
2015-03-03,0.5578
2015-03-04,-2.7735
2015-03-05,0.2054
2015-03-06,-2.4596
2015-03-09,1.0156
2015-03-10,-4.2413
2015-03-11,1.5206
2015-03-12,2.3776
2015-03-13,-2.3688000000000002
2015-03-16,0.785
2015-03-17,0.531
2015-03-18,1.796
2015-03-19,-0.7841
2015-03-20,-3.08
2015-03-23,-0.8754
2015-03-24,-1.3066
2015-03-25,-3.8735
2015-03-26,0.255
2015-03-27,1.2719
2015-03-30,0.5652
2015-03-31,-1.9607999999999999
2015-04-01,-2.828
2015-04-02,1.3634
2015-04-06,0.7243
2015-04-07,2.491
2015-04-08,3.2824
2015-04-09,-0.3882
2015-04-10,5.3093
2015-04-13,-3.2377
2015-04-14,-0.1912
2015-04-15,2.1073
2015-04-16,-1.4775
2015-04-17,-2.7851
2015-04-20,3.8932
2015-04-21,2.4864
2015-04-22,0.4254
2015-04-23,0.5954
2015-04-24,0.2276
2015-04-27,-1.4081000000000001
2015-04-28,-0.9445
2015-04-29,-0.093
2015-04-30,-3.8641
2015-05-01,4.8668
2015-05-04,0.0462
2015-05-05,-6.439
2015-05-06,-1.0853
2015-05-07,0.5985
2015-05-08,3.3466
2015-05-11,0.4557
2015-05-12,-1.3849
2015-05-13,5.23
2015-05-14,-2.462
2015-05-15,-2.4062
2015-05-18,0.4834
2015-05-19,-0.0962
2015-05-20,1.7818
2015-05-21,2.2475
2015-05-22,4.2804
2015-05-26,0.1997
2015-05-27,-0.3322
2015-05-28,4.0213
2015-05-29,-0.534
2015-06-01,1.4816
2015-06-02,-0.529
2015-06-03,1.4465
2015-06-04,0.5452
2015-06-05,6.4234
2015-06-08,-0.2548
2015-06-09,-0.501
2015-06-10,1.3229
2015-06-11,-0.3021
2015-06-12,1.251
2015-06-15,2.5483000000000002
2015-06-16,0.0753
2015-06-17,1.7306
2015-06-18,0.2774
2015-06-19,-1.0695000000000001
2015-06-22,-2.274
2015-06-23,0.7629
2015-06-24,-3.5586
2015-06-25,1.2953999999999999
2015-06-26,-5.3284
2015-06-29,-2.2104
2015-06-30,2.365
2015-07-01,-0.8178
2015-07-02,-0.6597
2015-07-06,-0.3735
2015-07-07,-0.7498
2015-07-08,-0.1889
2015-07-09,2.8385
2015-07-10,1.5948
2015-07-13,-0.0402
2015-07-14,-0.0403
2015-07-15,-2.1349
2015-07-16,-0.638
2015-07-17,-0.435
2015-07-20,-3.2869
2015-07-21,0.2796
2015-07-22,0.0
2015-07-23,4.526
2015-07-24,-4.0837
2015-07-27,-0.8344
2015-07-28,-1.4239
2015-07-29,4.049
2015-07-30,0.4628
2015-07-31,-6.8467
2015-08-03,-2.9445
2015-08-04,0.6253
2015-08-05,2.5547
2015-08-06,-2.8725
2015-08-07,0.6932
2015-08-10,2.2717
2015-08-11,-1.3686
2015-08-12,-2.8207
2015-08-13,0.6788
2015-08-14,0.0
2015-08-17,1.488
2015-08-18,-0.9164
2015-08-19,0.4855
2015-08-20,-8.4215
2015-08-21,-8.0905
2015-08-24,-1.5309
2015-08-25,1.4714
2015-08-26,4.3776
2015-08-27,2.464
2015-08-28,0.2558
2015-08-31,-3.5979
2015-09-01,-2.7528
2015-09-02,1.9868999999999999
2015-09-03,-1.6280000000000001
2015-09-04,-1.0309
2015-09-08,5.455
2015-09-09,-0.4679
2015-09-10,-0.4701
2015-09-11,-1.7843
2015-09-14,-1.79
2015-09-15,0.2992
2015-09-16,-0.0542
2015-09-17,0.787
2015-09-18,1.804
2015-09-21,-2.1687
2015-09-22,-4.5418
2015-09-23,-4.8711
2015-09-24,0.0298
2015-09-25,-2.8869
2015-09-28,-3.4324
2015-09-29,-0.8886
2015-09-30,1.8892
2015-10-01,2.7340999999999998
2015-10-02,1.1318
2015-10-05,-3.5693
2015-10-06,-2.1957
2015-10-07,3.0148
2015-10-08,-1.9303
2015-10-09,1.2381
2015-10-12,-2.7908
2015-10-13,-0.7097
2015-10-14,-6.5626999999999995
2015-10-15,4.0334
2015-10-16,3.6096
2015-10-19,0.3871
2015-10-20,-2.6671
2015-10-21,-5.0512
2015-10-22,2.121
2015-10-23,-7.2863
2015-10-26,3.195
2015-10-27,-3.1673
2015-10-28,5.2554
2015-10-29,-6.0754
2015-10-30,-2.7881
2015-11-02,5.3155
2015-11-03,5.0472
2015-11-04,0.6568
2015-11-05,-22.8709
2015-11-06,6.0997
2015-11-09,-0.2937
2015-11-10,-2.1886
2015-11-11,-5.5938
2015-11-12,1.3218
2015-11-13,0.09
2015-11-16,0.9888
2015-11-17,-3.9163
2015-11-18,5.095
2015-11-19,1.0137
2015-11-20,2.4433
2015-11-23,-1.1073
2015-11-24,-1.5504
2015-11-25,1.7934999999999999
2015-11-27,1.3752
2015-11-30,-3.0097
2015-12-01,-0.8741
2015-12-02,-2.3810000000000002
2015-12-03,-2.6197
2015-12-04,-2.3655
2015-12-07,-4.0855
2015-12-08,6.6865
2015-12-09,1.0214
2015-12-10,2.7574
2015-12-11,-5.8587
2015-12-14,-2.3753
2015-12-15,3.2603
2015-12-16,2.5919
2015-12-17,-2.848
2015-12-18,1.8913
2015-12-21,-1.3457
2015-12-22,-0.0941
2015-12-23,2.6365
2015-12-24,-1.0092
2015-12-28,-1.2048
2015-12-29,-1.3133
2015-12-30,-0.3327
2015-12-31,-1.0968
2016-01-04,5.4484
2016-01-05,-1.0517
2016-01-06,-5.1294
2016-01-07,-7.4038
2016-01-08,-3.6297
2016-01-11,-5.131
2016-01-12,-3.0495
2016-01-13,-1.2463
2016-01-14,0.3606
2016-01-15,-2.1557
2016-01-19,-6.7931
2016-01-20,-2.3638
2016-01-21,-0.538
2016-01-22,8.384
2016-01-25,-7.7355
2016-01-26,-0.3381
2016-01-27,-3.867
2016-01-28,-2.8228999999999997
2016-01-29,2.3239
2016-02-01,2.2711
2016-02-02,-3.331
2016-02-03,1.7947
2016-02-04,3.7377000000000002
2016-02-05,-10.1971
2016-02-08,-9.4625
2016-02-09,0.5017
2016-02-10,3.7438000000000002
2016-02-11,-0.4812
2016-02-12,-3.3038
2016-02-16,10.0833
2016-02-17,4.4663
2016-02-18,-2.3913
2016-02-19,3.118
2016-02-22,9.4312
2016-02-23,-0.5921
2016-02-24,1.9854
2016-02-25,2.401
2016-02-26,4.3093
2016-02-29,2.9162
2016-03-01,4.3093
2016-03-02,0.4527
2016-03-03,2.5352
2016-03-04,0.2747
2016-03-07,2.411
2016-03-08,-4.5479
2016-03-09,1.065
2016-03-10,-3.1059
2016-03-11,4.5793
2016-03-14,-1.5326
2016-03-15,-4.3913
2016-03-16,2.2093
2016-03-17,2.1615
2016-03-18,2.2272
2016-03-21,2.1786
2016-03-22,-1.0661
2016-03-23,-4.0409
2016-03-24,-0.0561
2016-03-28,-1.573
2016-03-29,2.226
2016-03-30,0.0
2016-03-31,0.4467
2016-04-01,-1.6676
2016-04-04,0.2261
2016-04-05,-1.5228000000000002
2016-04-06,4.2955
2016-04-07,-1.8122
2016-04-08,-2.349
2016-04-11,-0.4009
2016-04-12,-1.2651
2016-04-13,6.8142
2016-04-14,-0.0545
2016-04-15,-2.1277
2016-04-18,-1.8952
2016-04-19,-1.7614
2016-04-20,-2.7762000000000002
2016-04-21,0.238
2016-04-22,6.4985
2016-04-25,0.6408
2016-04-26,-0.1661
2016-04-27,1.3311
2016-04-28,-2.9009
2016-04-29,-2.1984
2016-05-02,-0.634
2016-05-03,-3.2483
2016-05-04,-2.9375999999999998
2016-05-05,-1.2971
2016-05-06,-18.9925
2016-05-09,-0.8884
2016-05-10,4.3648
2016-05-11,-1.0456
2016-05-12,-4.4528
2016-05-13,0.9479
2016-05-16,2.6604
2016-05-17,2.0579
2016-05-18,0.8962
2016-05-19,-0.7402
2016-05-20,2.8337
2016-05-23,3.3358
2016-05-24,8.0
2016-05-25,0.9747
2016-05-26,1.4157
2016-05-27,0.6345
2016-05-31,0.3783
2016-06-01,1.7588
2016-06-02,4.2593
2016-06-03,0.0
2016-06-06,1.2433
2016-06-07,0.117
2016-06-08,-1.8107
2016-06-09,-1.3682
2016-06-10,-4.6441
2016-06-13,-1.0753
2016-06-14,-1.3427
2016-06-15,4.0181
2016-06-16,4.2991
2016-06-17,0.6571
2016-06-20,0.7715
2016-06-21,-1.1779
2016-06-22,-2.9201
2016-06-23,3.6219
2016-06-24,-7.8199
2016-06-27,-5.8483
2016-06-28,3.3447
2016-06-29,4.8877
2016-06-30,3.7154
2016-07-01,-0.425
2016-07-05,-2.8049
2016-07-06,0.4391
2016-07-07,-0.0625
2016-07-08,2.625
2016-07-11,-0.6699
2016-07-12,2.4525
2016-07-13,0.7181
2016-07-14,-1.6637
2016-07-15,-1.7523
2016-07-18,1.23
2016-07-19,-0.4253
2016-07-20,-0.122
2016-07-21,-1.8326
2016-07-22,1.3068
2016-07-25,1.5356
2016-07-26,0.5445
2016-07-27,-0.7822
2016-07-28,9.7029
2016-07-29,-3.7037
2016-08-01,-2.6406
2016-08-02,3.7736
2016-08-03,-1.875
2016-08-04,-3.011
2016-08-05,-12.0597
2016-08-08,-2.1045
2016-08-09,-0.5548
2016-08-10,-2.9986
2016-08-11,3.9539999999999997
2016-08-12,-0.6916
2016-08-15,1.1838
2016-08-16,0.7571
2016-08-17,-1.571
2016-08-18,3.0534
2016-08-19,3.9731
2016-08-22,-1.2953000000000001
2016-08-23,1.1811
2016-08-24,-3.1128
2016-08-25,-0.1339
2016-08-26,-2.4129
2016-08-29,0.1374
2016-08-30,-1.4403000000000001
2016-08-31,-0.0696
2016-09-01,5.7799
2016-09-02,0.2633
2016-09-06,2.7577
2016-09-07,-0.1278
2016-09-08,-2.5592
2016-09-09,-4.0709
2016-09-12,0.2053
2016-09-13,-1.571
2016-09-14,-2.7065
2016-09-15,0.428
2016-09-16,-0.4261
2016-09-19,-3.1384
2016-09-20,-0.2209
2016-09-21,1.9188
2016-09-22,4.924
2016-09-23,-0.8282
2016-09-26,0.7655
2016-09-27,2.0718
2016-09-28,0.5413
2016-09-29,-2.4899
2016-09-30,1.6562999999999999
2016-10-03,-0.3394
2016-10-04,-1.2943
2016-10-05,1.3803
2016-10-06,-5.8543
2016-10-07,-1.0123
2016-10-10,0.5113
2016-10-11,-3.343
2016-10-12,-1.4285999999999999
2016-10-13,-1.8307
2016-10-14,-0.9324
2016-10-17,-2.902
2016-10-18,1.2116
2016-10-19,-1.2769
2016-10-20,-0.7276
2016-10-21,2.9316
2016-10-24,-2.4525
2016-10-25,-2.1087
2016-10-26,-1.4085
2016-10-27,-2.521
2016-10-28,-0.6034
2016-10-31,0.7806
2016-11-01,2.4957
2016-11-02,-4.9538
2016-11-03,-2.7385
2016-11-04,12.0799
2016-11-07,10.3728
2016-11-08,-0.4405
2016-11-09,-0.0737
2016-11-10,4.7232
2016-11-11,1.4799
2016-11-14,-2.2222
2016-11-15,0.2841
2016-11-16,-3.5411
2016-11-17,1.1747
2016-11-18,-1.0885
2016-11-21,1.7608000000000001
2016-11-22,-5.4795
2016-11-23,1.8307
2016-11-25,-0.7491
2016-11-28,-2.4906
2016-11-29,-0.774
2016-11-30,0.156
2016-12-01,-3.5826000000000002
2016-12-02,1.454
2016-12-05,3.5032
2016-12-06,1.5385
2016-12-07,3.1061
2016-12-08,1.6899
2016-12-09,-1.0838
2016-12-12,-2.7027
2016-12-13,0.0
2016-12-14,-1.8769
2016-12-15,0.8416
2016-12-16,0.2276
2016-12-19,0.6056
2016-12-20,-2.3326000000000002
2016-12-21,-3.3898
2016-12-22,-3.11
2016-12-23,0.4938
2016-12-27,1.4333
2016-12-28,-3.5122999999999998
2016-12-29,-1.0879
2016-12-30,0.6768
2017-01-03,3.3613
2017-01-04,3.0081
2017-01-05,-0.6314
2017-01-06,-0.3971
2017-01-09,1.1962
2017-01-10,1.6548
2017-01-11,0.5426
2017-01-12,-0.2313
2017-01-13,3.864
2017-01-17,-2.0833
2017-01-18,-0.7599
2017-01-19,0.4594
2017-01-20,-0.6098
2017-01-23,-0.6902
2017-01-24,-1.3900000000000001
2017-01-25,1.9577
2017-01-26,-1.5361
2017-01-27,-1.7161
2017-01-30,2.8571
2017-01-31,4.5525
2017-02-01,-2.952
2017-02-02,-1.3688
2017-02-03,-15.7286
2017-02-06,-0.7319
2017-02-07,2.3963
2017-02-08,-0.9001
2017-02-09,2.2707
2017-02-10,1.7762
2017-02-13,2.6178
2017-02-14,1.1054
2017-02-15,-1.3457
2017-02-16,-3.2396
2017-02-17,4.2291
2017-02-21,-0.2536
2017-02-22,-4.8305
2017-02-23,0.7124
2017-02-24,-0.6189
2017-02-27,2.3132
2017-02-28,-2.087
2017-03-01,-1.5986
2017-03-02,-0.722
2017-03-03,0.5455
2017-03-06,-1.8987
2017-03-07,-2.1198
2017-03-08,-0.1883
2017-03-09,-1.5093999999999999
2017-03-10,2.0115
2017-03-13,1.0329
2017-03-14,-3.3457
2017-03-15,2.6923
2017-03-16,1.1236
2017-03-17,-0.6481
2017-03-20,8.2013
2017-03-21,-1.4643
2017-03-22,0.4371
2017-03-23,6.0923
2017-03-24,0.7383
2017-03-27,0.4072
2017-03-28,1.4599
2017-03-29,1.9984
2017-03-30,0.4702
2017-03-31,-1.6381000000000001
2017-04-03,-0.9516
2017-04-04,-1.0408
2017-04-05,-1.0518
2017-04-06,1.063
2017-04-07,0.2427
2017-04-10,-0.565
2017-04-11,-1.5422
2017-04-12,-0.742
2017-04-13,-0.3322
2017-04-17,2.5
2017-04-18,0.813
2017-04-19,-1.6935
2017-04-20,-0.3281
2017-04-21,1.4815
2017-04-24,0.9732
2017-04-25,1.6867
2017-04-26,-0.7899
2017-04-27,-0.8758
2017-04-28,0.4819
2017-05-01,-0.2398
2017-05-02,-2.1635
2017-05-03,12.8583
2017-05-04,3.6284
2017-05-05,3.7815
2017-05-08,-1.8893
2017-05-09,-0.3439
2017-05-10,2.4845
2017-05-11,-2.6936
2017-05-12,2.3529
2017-05-15,7.5051
2017-05-16,-1.5723
2017-05-17,-4.2173
2017-05-18,1.1341
2017-05-19,-1.4512
2017-05-22,2.075
2017-05-23,0.0
2017-05-24,-1.2459
2017-05-25,-2.1248
2017-05-26,0.8141
2017-05-30,0.6729
2017-05-31,0.2005
2017-06-01,2.535
2017-06-02,0.2602
2017-06-05,0.3894
2017-06-06,2.0685000000000002
2017-06-07,-1.5833
2017-06-08,1.8018
2017-06-09,-3.5398
2017-06-12,-1.7692999999999999
2017-06-13,0.934
2017-06-14,0.2644
2017-06-15,-1.1865999999999999
2017-06-16,0.934
2017-06-19,0.3305
2017-06-20,-0.5929
2017-06-21,-0.5302
2017-06-22,3.8641
2017-06-23,0.5131
2017-06-26,0.0
2017-06-27,-1.6592
2017-06-28,2.1415
2017-06-29,-1.6518000000000002
2017-06-30,-1.7442
2017-07-03,-1.4793
2017-07-05,-0.1668
2017-07-06,-1.6042999999999998
2017-07-07,4.4837
2017-07-10,0.3251
2017-07-11,-0.4537
2017-07-12,0.8464
2017-07-13,0.0646
2017-07-14,-0.0645
2017-07-17,0.0646
2017-07-18,0.7742
2017-07-19,1.9846
2017-07-20,-0.4394
2017-07-21,-0.6305
2017-07-24,1.2056
2017-07-25,0.815
2017-07-26,-1.3682
2017-07-27,-2.0807
2017-07-28,-1.6098
2017-07-31,-4.2539
2017-08-01,0.4101
2017-08-02,0.7488
2017-08-03,-1.8919000000000001
2017-08-04,-1.1019
2017-08-07,0.2089
2017-08-08,-1.7372999999999998
2017-08-09,0.495
2017-08-10,-2.2519
2017-08-11,0.8639
2017-08-14,1.3562
2017-08-15,-2.0423
2017-08-16,1.0784
2017-08-17,-0.4979
2017-08-18,-0.0715
2017-08-21,-1.5021
2017-08-22,3.6311
2017-08-23,0.911
2017-08-24,0.5556
2017-08-25,0.1381
2017-08-28,-0.2759
2017-08-29,0.4149
2017-08-30,1.3085
2017-08-31,0.4079
2017-09-01,0.8125
2017-09-05,-0.8059
2017-09-06,0.0677
2017-09-07,6.6982
2017-09-08,1.5219
2017-09-11,2.4984
2017-09-12,0.6094
2017-09-13,2.3016
2017-09-14,0.8289
2017-09-15,1.8203
2017-09-18,-0.9227
2017-09-19,-0.2328
2017-09-20,-0.9335
2017-09-21,-0.8245
2017-09-22,0.2375
2017-09-25,-0.8886
2017-09-26,0.2989
2017-09-27,0.7151
2017-09-28,-0.4734
2017-09-29,-0.2973
2017-10-02,3.0411
2017-10-03,1.3889
2017-10-04,-0.2283
2017-10-05,2.0023
2017-10-06,0.8413
2017-10-09,-0.4449
2017-10-10,-2.1788
2017-10-11,-0.1142
2017-10-12,-1.315
2017-10-13,0.0
2017-10-16,-1.5064
2017-10-17,-0.7647
2017-10-18,0.1778
2017-10-19,-0.4734
2017-10-20,-0.0595
2017-10-23,-1.0113
2017-10-24,0.2404
2017-10-25,-1.1391
2017-10-26,0.849
2017-10-27,0.4209
2017-10-30,1.6168
2017-10-31,-0.2946
2017-11-01,-3.2506
2017-11-02,-10.2932
2017-11-03,-0.9534
2017-11-06,-0.3781
2017-11-07,-0.207
2017-11-08,1.314
2017-11-09,-2.7304
2017-11-10,-0.2807
2017-11-13,-3.2372
2017-11-14,-0.4364
2017-11-15,-0.8766
2017-11-16,0.0737
2017-11-17,1.3255
2017-11-20,1.2355
2017-11-21,0.2154
2017-11-22,1.6476
2017-11-24,0.1409
2017-11-27,-0.0704
2017-11-28,-0.0704
2017-11-29,-2.6075
2017-11-30,2.3155
2017-12-01,-0.2829
2017-12-04,-2.695
2017-12-05,0.2915
2017-12-06,-0.6541
2017-12-07,1.0241
2017-12-08,0.6517
2017-12-11,1.3669
2017-12-12,-0.4968
2017-12-13,-0.4993
2017-12-14,2.509
2017-12-15,1.3986
2017-12-18,1.1034
2017-12-19,-1.4325
2017-12-20,-0.346
2017-12-21,-1.4583
2017-12-22,-0.5638
2017-12-26,2.1262
2017-12-27,0.1388
2017-12-28,-1.2474
2017-12-29,-0.3509
2018-01-02,2.6056
2018-01-03,2.1963
2018-01-04,1.276
2018-01-05,0.1989
2018-01-08,-0.728
2018-01-09,-2.0
2018-01-10,1.8367
2018-01-11,1.1356
2018-01-12,2.9723
2018-01-16,-3.592
2018-01-17,-1.3972
2018-01-18,1.8893
2018-01-19,-0.6623
2018-01-22,-0.2
2018-01-23,2.2712
2018-01-24,-0.196
2018-01-25,0.9162
2018-01-26,2.3346
2018-01-29,-2.218
2018-01-30,-2.1387
2018-01-31,-0.1325
2018-02-01,-0.1326
2018-02-02,-2.5232
2018-02-05,-4.8365
2018-02-06,2.577
2018-02-07,-1.1165
