ticker,AR US Equity
2014-03-04,-0.2353
2014-03-05,0.0168
2014-03-06,2.7796
2014-03-07,0.377
2014-03-10,-0.7511
2014-03-11,-0.3126
2014-03-12,-0.5777
2014-03-13,-1.1786
2014-03-14,1.0415
2014-03-17,1.4796
2014-03-18,3.7843999999999998
2014-03-19,-0.8208
2014-03-20,1.7826
2014-03-21,-0.1876
2014-03-24,2.9297
2014-03-25,2.6027
2014-03-26,-2.8631
2014-03-27,-2.7337
2014-03-28,0.5495
2014-03-31,-2.2486
2014-04-01,3.9617
2014-04-02,1.2446
2014-04-03,0.2884
2014-04-04,-0.0757
2014-04-07,-4.0436
2014-04-08,1.7519
2014-04-09,0.6049
2014-04-10,-0.6167
2014-04-11,-1.9237
2014-04-14,-6.5802
2014-04-15,1.9472
2014-04-16,2.9895
2014-04-17,2.1771
2014-04-21,1.8466
2014-04-22,-1.2707
2014-04-23,-0.2511
2014-04-24,-0.4091
2014-04-25,-0.9006
2014-04-28,2.4713
2014-04-29,3.4697
2014-04-30,-1.2481
2014-05-01,0.2893
2014-05-02,-0.3189
2014-05-05,1.9954
2014-05-06,-0.7915
2014-05-07,0.2258
2014-05-08,-5.4821
2014-05-09,1.9228
2014-05-12,-0.5457
2014-05-13,-1.019
2014-05-14,-1.7896999999999998
2014-05-15,0.3225
2014-05-16,-0.0643
2014-05-19,0.7399
2014-05-20,-0.3034
2014-05-21,0.048
2014-05-22,-2.3691
2014-05-23,-0.6886
2014-05-27,2.4104
2014-05-28,-0.0484
2014-05-29,-0.6452
2014-05-30,-0.1623
2014-06-02,0.5041
2014-06-03,2.0061
2014-06-04,1.6019
2014-06-05,-0.843
2014-06-06,-0.1417
2014-06-09,-1.8446
2014-06-10,-2.1041
2014-06-11,0.5742
2014-06-12,1.1419
2014-06-13,-0.0323
2014-06-16,0.6615
2014-06-17,1.7791000000000001
2014-06-18,0.4567
2014-06-19,1.5206
2014-06-20,-0.386
2014-06-23,0.1085
2014-06-24,-1.9201000000000001
2014-06-25,0.4894
2014-06-26,1.4454
2014-06-27,0.3717
2014-06-30,1.2652
2014-07-01,-1.1275
2014-07-02,0.3082
2014-07-03,0.9525
2014-07-07,-2.0545
2014-07-08,-0.6215
2014-07-09,-0.3127
2014-07-10,-2.431
2014-07-11,-0.5626
2014-07-14,-0.6951
2014-07-15,-1.7907
2014-07-16,0.116
2014-07-17,-1.6391
2014-07-18,2.0704
2014-07-21,-0.7256
2014-07-22,-1.0963
2014-07-23,0.2855
2014-07-24,-0.5694
2014-07-25,-1.3475
2014-07-28,-1.1439
2014-07-29,0.0173
2014-07-30,0.4662
2014-07-31,-0.7219
2014-08-01,-0.831
2014-08-04,0.6634
2014-08-05,-0.4856
2014-08-06,-0.3834
2014-08-07,-1.8544
2014-08-08,1.7647
2014-08-11,-1.1035
2014-08-12,-1.4878
2014-08-13,-0.7192
2014-08-14,0.1992
2014-08-15,0.3434
2014-08-18,0.6304
2014-08-19,2.1478
2014-08-20,-0.2628
2014-08-21,-0.0527
2014-08-22,-0.8789
2014-08-25,1.7911000000000001
2014-08-26,0.1394
2014-08-27,-1.3048
2014-08-28,1.0048
2014-08-29,0.9599
2014-09-02,-2.0916
2014-09-03,-0.2295
2014-09-04,-1.7696
2014-09-05,1.189
2014-09-08,-0.3739
2014-09-09,-0.2144
2014-09-10,1.0924
2014-09-11,0.2657
2014-09-12,0.3004
2014-09-15,-0.0176
2014-09-16,1.8323
2014-09-17,-0.2941
2014-09-18,0.6073
2014-09-19,-0.1035
2014-09-22,-1.7093
2014-09-23,-0.9485
2014-09-24,-0.1241
2014-09-25,-3.196
2014-09-26,1.2472
2014-09-29,0.3442
2014-09-30,-0.9027
2014-10-01,-1.5668
2014-10-02,-1.6657
2014-10-03,-1.7128
2014-10-06,-0.6894
2014-10-07,-3.4516
2014-10-08,-0.7589
2014-10-09,-3.8036
2014-10-10,-0.8787
2014-10-13,-2.7438000000000002
2014-10-14,0.1302
2014-10-15,5.4616
2014-10-16,7.7682
2014-10-17,-4.2525
2014-10-20,-1.4937
2014-10-21,0.8492
2014-10-22,-4.2702
2014-10-23,1.445
2014-10-24,0.9703
2014-10-27,-0.9814
2014-10-28,3.3863
2014-10-29,1.5179
2014-10-30,0.8263
2014-10-31,2.322
2014-11-03,-0.267
2014-11-04,-2.0076
2014-11-05,2.0683
2014-11-06,0.9367
2014-11-07,4.2803
2014-11-10,-0.5085
2014-11-11,0.5111
2014-11-12,0.8173
2014-11-13,-4.1974
2014-11-14,-1.2599
2014-11-17,-0.4571
2014-11-18,-0.2296
2014-11-19,0.2876
2014-11-20,1.7973
2014-11-21,-0.8077
2014-11-24,-0.3977
2014-11-25,-2.1483
2014-11-26,-4.216
2014-11-28,-4.8276
2014-12-01,-0.4476
2014-12-02,-3.1043
2014-12-03,1.6571
2014-12-04,-4.4338
2014-12-05,-3.8435
2014-12-08,-8.7039
2014-12-09,1.5285
2014-12-10,-0.3828
2014-12-11,0.4611
2014-12-12,1.7083
2014-12-15,-0.8523
2014-12-16,3.641
2014-12-17,5.7087
2014-12-18,-0.6462
2014-12-19,2.23
2014-12-22,-3.0675
2014-12-23,1.1252
2014-12-24,-1.4835
2014-12-26,-2.5647
2014-12-29,-0.2898
2014-12-30,-1.4774
2014-12-31,-0.2458
2015-01-02,4.3618
2015-01-05,-9.1381
2015-01-06,-1.0655000000000001
2015-01-07,-3.7561999999999998
2015-01-08,3.2478
2015-01-09,3.9651
2015-01-12,-7.1192
2015-01-13,-0.6844
2015-01-14,-0.4961
2015-01-15,-2.5484999999999998
2015-01-16,5.7987
2015-01-20,-1.8001
2015-01-21,1.2312
2015-01-22,-2.9459
2015-01-23,-1.1696
2015-01-26,3.2685
2015-01-27,0.4638
2015-01-28,-6.0565
2015-01-29,-1.6479
2015-01-30,1.8519
2015-02-02,5.4834
2015-02-03,5.554
2015-02-04,-1.4774
2015-02-05,6.3141
2015-02-06,-1.0888
2015-02-09,1.7513
2015-02-10,0.7622
2015-02-11,-2.9527
2015-02-12,-0.3017
2015-02-13,1.7402
2015-02-17,4.1646
2015-02-18,-2.3322
2015-02-19,0.5848
2015-02-20,-2.5194
2015-02-23,-0.2237
2015-02-24,-1.8431
2015-02-25,4.1106
2015-02-26,-1.2429999999999999
2015-02-27,-2.6407
2015-03-02,-3.6248
2015-03-03,-0.4471
2015-03-04,1.5852
2015-03-05,-3.433
2015-03-06,-0.6464
2015-03-09,-2.277
2015-03-10,-1.4424000000000001
2015-03-11,2.5331
2015-03-12,-0.1372
2015-03-13,-3.3535
2015-03-16,-0.6542
2015-03-17,1.4887000000000001
2015-03-18,4.2595
2015-03-19,-3.5985
2015-03-20,1.1226
2015-03-23,-2.0816
2015-03-24,-0.5669
2015-03-25,1.0547
2015-03-26,-0.3385
2015-03-27,-1.019
2015-03-30,0.6863
2015-03-31,0.3124
2015-04-01,0.0849
2015-04-02,4.0453
2015-04-06,1.0332
2015-04-07,2.2874
2015-04-08,-1.2102
2015-04-09,0.3462
2015-04-10,-0.8758
2015-04-13,0.6426
2015-04-14,3.7244
2015-04-15,6.0528
2015-04-16,0.532
2015-04-17,-0.2406
2015-04-20,0.2653
2015-04-21,-0.481
2015-04-22,1.3775
2015-04-23,0.8343
2015-04-24,0.6147
2015-04-27,-1.7622
2015-04-28,0.2631
2015-04-29,1.6221
2015-04-30,4.0141
2015-05-01,1.309
2015-05-04,-0.9802
2015-05-05,-1.1924
2015-05-06,0.296
2015-05-07,-1.067
2015-05-08,4.7499
2015-05-11,-2.5411
2015-05-12,-0.2922
2015-05-13,-2.5248
2015-05-14,-3.099
2015-05-15,2.0286
2015-05-18,-0.538
2015-05-19,-3.2926
2015-05-20,-0.3405
2015-05-21,0.7077
2015-05-22,-1.1388
2015-05-26,-1.2255
2015-05-27,0.0
2015-05-28,0.0993
2015-05-29,-0.818
2015-06-01,-1.1997
2015-06-02,1.3660999999999999
2015-06-03,-2.0464
2015-06-04,-2.2166
2015-06-05,-0.495
2015-06-08,-0.5499
2015-06-09,0.3949
2015-06-10,-1.3900000000000001
2015-06-11,-2.4734
2015-06-12,-1.2817
2015-06-15,0.884
2015-06-16,-0.4655
2015-06-17,-0.3576
2015-06-18,-0.1933
2015-06-19,-2.5173
2015-06-22,1.3620999999999999
2015-06-23,0.196
2015-06-24,-0.2235
2015-06-25,-1.4282
2015-06-26,-0.2273
2015-06-29,-2.5625999999999998
2015-06-30,0.3507
2015-07-01,-2.1258
2015-07-02,-1.0711
2015-07-06,-2.8571
2015-07-07,2.2291
2015-07-08,-5.421
2015-07-09,-0.6084
2015-07-10,-2.7384
2015-07-13,3.4779999999999998
2015-07-14,4.2894
2015-07-15,-3.008
2015-07-16,-0.1582
2015-07-17,-3.5499
2015-07-20,-3.0562
2015-07-21,-0.8136
2015-07-22,-1.4354
2015-07-23,-1.0055
2015-07-24,-1.0858
2015-07-27,-2.5496
2015-07-28,3.4884
2015-07-29,-0.2458
2015-07-30,-1.2671999999999999
2015-07-31,-1.9251
2015-08-03,-3.8895
2015-08-04,0.3404
2015-08-05,-2.6008
2015-08-06,2.5542
2015-08-07,-2.0
2015-08-10,4.0816
2015-08-11,-0.8139
2015-08-12,4.2148
2015-08-13,-4.4739
2015-08-14,1.4987
2015-08-17,0.1107
2015-08-18,1.1062
2015-08-19,-7.221
2015-08-20,-0.2358
2015-08-21,-4.5311
2015-08-24,-7.9241
2015-08-25,-3.1376
2015-08-26,5.7381
2015-08-27,6.1707
2015-08-28,4.0396
2015-08-31,2.3772
2015-09-01,0.0
2015-09-02,-0.4644
2015-09-03,1.6719
2015-09-04,-3.3652
2015-09-08,0.831
2015-09-09,-1.7661
2015-09-10,0.4395
2015-09-11,-2.148
2015-09-14,-3.6992000000000003
2015-09-15,0.4643
2015-09-16,7.3109
2015-09-17,-1.2921
2015-09-18,-6.545
2015-09-21,-1.5705
2015-09-22,-2.458
2015-09-23,-3.183
2015-09-24,0.1826
2015-09-25,-1.9143
2015-09-28,-6.1338
2015-09-29,1.5347
2015-09-30,3.1692
2015-10-01,0.2363
2015-10-02,3.6304
2015-10-05,5.8235
2015-10-06,9.9312
2015-10-07,-1.447
2015-10-08,2.5
2015-10-09,-3.7553
2015-10-12,-4.8673
2015-10-13,-0.296
2015-10-14,0.2969
2015-10-15,2.4101
2015-10-16,-0.4129
2015-10-19,-3.6484
2015-10-20,2.2375
2015-10-21,-5.7239
2015-10-22,-2.1875
2015-10-23,0.2738
2015-10-26,-2.5944000000000003
2015-10-27,-3.271
2015-10-28,2.3188
2015-10-29,8.0264
2015-10-30,3.0157
2015-11-02,-0.6364
2015-11-03,3.9283
2015-11-04,5.2588
2015-11-05,-2.3029
2015-11-06,-3.9952
2015-11-09,2.2888
2015-11-10,-2.3596
2015-11-11,-4.4167
2015-11-12,-5.5798
2015-11-13,5.5863
2015-11-16,8.1329
2015-11-17,-5.7825
2015-11-18,1.03
2015-11-19,-3.4834
2015-11-20,-6.162
2015-11-23,-1.6886
2015-11-24,1.479
2015-11-25,0.4231
2015-11-27,-4.0262
2015-11-30,0.5366
2015-12-01,1.7467000000000001
2015-12-02,-6.0086
2015-12-03,-0.7103
2015-12-04,1.1242
2015-12-07,-3.3855
2015-12-08,2.3536
2015-12-09,-0.4599
2015-12-10,1.9506999999999999
2015-12-11,-2.1652
2015-12-14,0.772
2015-12-15,3.0133
2015-12-16,0.1983
2015-12-17,1.3855
2015-12-18,1.6105
2015-12-21,2.0173
2015-12-22,-3.1544
2015-12-23,11.0355
2015-12-24,-0.2627
2015-12-28,-1.0536
2015-12-29,2.9725
2015-12-30,-7.3244
2015-12-31,1.3482
2016-01-04,4.0367
2016-01-05,-2.5132
2016-01-06,-10.5834
2016-01-07,5.9686
2016-01-08,6.253
2016-01-11,-9.3441
2016-01-12,-1.1397
2016-01-13,-0.2506
2016-01-14,3.8191
2016-01-15,4.9371
2016-01-19,-3.6439
2016-01-20,10.0527
2016-01-21,5.3502
2016-01-22,-1.3212
2016-01-25,-3.5145999999999997
2016-01-26,8.2394
2016-01-27,2.1635
2016-01-28,1.9607999999999999
2016-01-29,4.5
2016-02-01,-1.0674
2016-02-02,-3.8318
2016-02-03,3.1335
2016-02-04,1.4254
2016-02-05,0.4808
2016-02-08,1.9506999999999999
2016-02-09,-5.3069
2016-02-10,-1.0294
2016-02-11,-3.0817
2016-02-12,3.4181
2016-02-16,-5.3036
2016-02-17,6.5341000000000005
2016-02-18,-6.1333
2016-02-19,-2.6786
2016-02-22,1.2927
2016-02-23,-6.1342
2016-02-24,5.4386
2016-02-25,-2.1631
2016-02-26,2.5935
2016-02-29,-5.3046
2016-03-01,-1.663
2016-03-02,2.9818
2016-03-03,3.2411
2016-03-04,-4.1859
2016-03-07,4.9367
2016-03-08,-6.2448
2016-03-09,1.5986
2016-03-10,-0.5682
2016-03-11,4.3077
2016-03-14,0.2107
2016-03-15,1.4298
2016-03-16,1.9485999999999999
2016-03-17,0.122
2016-03-18,0.528
2016-03-21,5.1313
2016-03-22,0.3075
2016-03-23,-5.2874
2016-03-24,-0.1214
2016-03-28,-0.0405
2016-03-29,2.5526999999999997
2016-03-30,-1.6594
2016-03-31,-0.0804
2016-04-01,-0.4021
2016-04-04,-0.0404
2016-04-05,-0.1212
2016-04-06,1.6983000000000001
2016-04-07,1.3917
2016-04-08,-0.1961
2016-04-11,0.3143
2016-04-12,7.8339
2016-04-13,-2.5789999999999997
2016-04-14,-0.783
2016-04-15,0.8643
2016-04-18,1.1923
2016-04-19,2.7614
2016-04-20,-0.1075
2016-04-21,0.0
2016-04-22,3.0488
2016-04-25,-1.7403
2016-04-26,2.2317
2016-04-27,2.8413
2016-04-28,-5.7278
2016-04-29,1.1437
2016-05-02,-4.2403
2016-05-03,-4.6125
2016-05-04,0.1934
2016-05-05,-0.3861
2016-05-06,0.3876
2016-05-09,-1.583
2016-05-10,2.1577
2016-05-11,-0.0768
2016-05-12,-0.4996
2016-05-13,-1.5064
2016-05-16,2.0
2016-05-17,4.5367
2016-05-18,-3.0526
2016-05-19,-0.569
2016-05-20,0.992
2016-05-23,2.4556
2016-05-24,0.5162
2016-05-25,2.4211
2016-05-26,-0.6805
2016-05-27,1.0458
2016-05-31,3.6046
2016-06-01,0.3445
2016-06-02,-0.8239
2016-06-03,-0.1038
2016-06-06,1.5593
2016-06-07,2.6953
2016-06-08,-2.7243
2016-06-09,0.2049
2016-06-10,-5.6919
2016-06-13,2.4214
2016-06-14,-1.3409
2016-06-15,0.0715
2016-06-16,-2.9307
2016-06-17,2.4669
2016-06-20,1.4732
2016-06-21,1.5581
2016-06-22,-0.6276
2016-06-23,0.3509
2016-06-24,-4.2657
2016-06-27,-2.9949
2016-06-28,3.3133
2016-06-29,-3.3891999999999998
2016-06-30,-1.9992
2016-07-01,1.1547
2016-07-05,-2.3592
2016-07-06,1.1302
2016-07-07,-1.8881999999999999
2016-07-08,0.9427
2016-07-11,2.607
2016-07-12,5.2332
2016-07-13,1.045
2016-07-14,-4.2439
2016-07-15,-1.7877
2016-07-18,1.7444
2016-07-19,0.0
2016-07-20,-1.4536
2016-07-21,-1.1346
2016-07-22,0.1913
2016-07-25,-0.7255
2016-07-26,0.4231
2016-07-27,-0.7277
2016-07-28,-0.1157
2016-07-29,1.1587
2016-08-01,-1.2982
2016-08-02,0.735
2016-08-03,4.4547
2016-08-04,0.0
2016-08-05,0.1103
2016-08-08,2.4972
2016-08-09,-2.7589
2016-08-10,-0.5527
2016-08-11,-0.1853
2016-08-12,1.7816999999999998
2016-08-15,0.5835
2016-08-16,0.0725
2016-08-17,-2.4275
2016-08-18,1.8938000000000001
2016-08-19,-1.6764000000000001
2016-08-22,-0.0741
2016-08-23,1.0386
2016-08-24,-1.8355000000000001
2016-08-25,0.187
2016-08-26,-0.6719
2016-08-29,-1.6911
2016-08-30,0.7263
2016-08-31,-2.9981
2016-09-01,0.7825
2016-09-02,0.6211
2016-09-06,2.3148
2016-09-07,0.4148
2016-09-08,3.4923
2016-09-09,-1.6328
2016-09-12,2.3976
2016-09-13,-4.3228
2016-09-14,-1.619
2016-09-15,1.8752
2016-09-16,-2.1788
2016-09-19,1.9201000000000001
2016-09-20,0.4145
2016-09-21,2.9268
2016-09-22,-1.6040999999999999
2016-09-23,-2.4083
2016-09-26,0.8732
2016-09-27,-3.3496
2016-09-28,4.595
2016-09-29,-2.6806
2016-09-30,3.0987
2016-10-03,1.0019
2016-10-04,-0.6613
2016-10-05,1.1095
2016-10-06,0.6584
2016-10-07,0.8721
2016-10-10,0.072
2016-10-11,-2.0158
2016-10-12,0.2939
2016-10-13,1.9048
2016-10-14,-1.1143
2016-10-17,0.0
2016-10-18,-0.2545
2016-10-19,-1.312
2016-10-20,0.4431
2016-10-21,-2.6471
2016-10-24,-1.6239
2016-10-25,-2.6871
2016-10-26,1.3018
2016-10-27,4.2835
2016-10-28,0.0373
2016-10-31,-1.1945000000000001
2016-11-01,-2.04
2016-11-02,-2.661
2016-11-03,-1.7433
2016-11-04,-0.6048
2016-11-07,0.7302
2016-11-08,-0.7652
2016-11-09,0.8117
2016-11-10,-1.9726
2016-11-11,0.9446
2016-11-14,2.1155
2016-11-15,0.5179
2016-11-16,-0.9512
2016-11-17,-1.5606
2016-11-18,1.4228
2016-11-21,1.7234
2016-11-22,-1.4578
2016-11-23,0.12
2016-11-25,-2.0767
2016-11-28,-0.6525
2016-11-29,1.7652
2016-11-30,-1.2102
2016-12-01,2.3275
2016-12-02,1.237
2016-12-05,4.5329
2016-12-06,0.1508
2016-12-07,-0.0377
2016-12-08,1.3559
2016-12-09,-0.7061
2016-12-12,-5.2395
2016-12-13,2.2117
2016-12-14,-3.2071
2016-12-15,1.4769999999999999
2016-12-16,-3.8946
2016-12-19,-0.1228
2016-12-20,-1.5164
2016-12-21,1.831
2016-12-22,-0.1226
2016-12-23,-0.6956
2016-12-27,0.4532
2016-12-28,-1.7637
2016-12-29,0.0418
2016-12-30,-1.2938
2017-01-03,0.1268
2017-01-04,4.0118
2017-01-05,1.0556
2017-01-06,-0.8437
2017-01-09,-2.269
2017-01-10,0.4146
2017-01-11,1.2386
2017-01-12,4.0375
2017-01-13,0.4312
2017-01-17,-0.6635
2017-01-18,0.7466
2017-01-19,0.546
2017-01-20,-0.4655
2017-01-23,-0.6235
2017-01-24,1.3725
2017-01-25,-0.4255
2017-01-26,0.6216
2017-01-27,-0.2317
2017-01-30,-4.6827
2017-01-31,-0.8932
2017-02-01,0.9832
2017-02-02,3.7728
2017-02-03,2.2674
2017-02-06,-2.867
2017-02-07,0.1181
2017-02-08,-2.4371
2017-02-09,1.0073
2017-02-10,-0.8377
2017-02-13,0.2414
2017-02-14,2.5682
2017-02-15,1.0563
2017-02-16,-2.4777
2017-02-17,-0.4764
2017-02-21,-0.6382
2017-02-22,-1.4853
2017-02-23,-0.978
2017-02-24,-1.2346
2017-02-27,0.5
2017-02-28,-0.5804
2017-03-01,2.0434
2017-03-02,0.4087
2017-03-03,-1.1803
2017-03-06,2.3888
2017-03-07,-1.6895
2017-03-08,-0.6547
2017-03-09,-0.3295
2017-03-10,-1.6529
2017-03-13,1.2605
2017-03-14,-2.1992
2017-03-15,1.3152
2017-03-16,-1.0469
2017-03-17,-0.6348
2017-03-20,-0.2555
2017-03-21,-2.1349
2017-03-22,-1.9634
2017-03-23,-0.9346
2017-03-24,1.0332
2017-03-27,0.6225
2017-03-28,0.1768
2017-03-29,2.0291
2017-03-30,-0.9944
2017-03-31,-0.393
2017-04-03,-0.3069
2017-04-04,1.847
2017-04-05,-1.7703
2017-04-06,1.4066
2017-04-07,0.3034
2017-04-10,1.2965
2017-04-11,-1.3652
2017-04-12,-2.2491
2017-04-13,-2.3894
2017-04-17,-0.272
2017-04-18,-0.2273
2017-04-19,-2.5513
2017-04-20,-0.0935
2017-04-21,0.0936
2017-04-24,0.5143
2017-04-25,1.6279
2017-04-26,0.4577
2017-04-27,-1.9134
2017-04-28,-1.5792000000000002
2017-05-01,1.3686
2017-05-02,-1.6294
2017-05-03,0.0473
2017-05-04,-3.5004999999999997
2017-05-05,4.1667
2017-05-08,0.3765
2017-05-09,-1.7814999999999999
2017-05-10,1.8616000000000001
2017-05-11,-1.4995
2017-05-12,0.7136
2017-05-15,0.5196
2017-05-16,-1.5977000000000001
2017-05-17,0.0955
2017-05-18,2.1469
2017-05-19,3.8767
2017-05-22,-2.518
2017-05-23,1.0609
2017-05-24,-2.3277
2017-05-25,-0.8879
2017-05-26,-0.8958
2017-05-30,-1.8077999999999999
2017-05-31,-0.3391
2017-06-01,0.2431
2017-06-02,-4.5587
2017-06-05,0.4065
2017-06-06,2.8846
2017-06-07,-0.1476
2017-06-08,2.6108000000000002
2017-06-09,3.2165
2017-06-12,0.3721
2017-06-13,4.1705
2017-06-14,-2.669
2017-06-15,2.1481
2017-06-16,1.1186
2017-06-19,-5.177
2017-06-20,-3.7331
2017-06-21,-2.2298
2017-06-22,-0.0496
2017-06-23,3.0754
2017-06-26,1.3956
2017-06-27,-0.0949
2017-06-28,-0.7126
2017-06-29,2.4402
2017-06-30,0.9341
2017-07-03,0.7404
2017-07-05,-3.5829
2017-07-06,-0.7146
2017-07-07,-0.8637
2017-07-10,3.0494
2017-07-11,1.0333
2017-07-12,0.6044
2017-07-13,0.9242
2017-07-14,0.641
2017-07-17,-0.273
2017-07-18,-1.2774
2017-07-19,2.403
2017-07-20,-3.6552
2017-07-21,-0.8899
2017-07-24,-1.7013
2017-07-25,2.2596
2017-07-26,-1.5045
2017-07-27,2.7208
2017-07-28,-1.9517
2017-07-31,-2.2749
2017-08-01,-1.5518999999999998
2017-08-02,-2.1675
2017-08-03,-4.28
2017-08-04,2.3146
2017-08-07,0.3599
2017-08-08,-2.7152
2017-08-09,-2.4223
2017-08-10,0.1079
2017-08-11,-0.3235
2017-08-14,0.649
2017-08-15,1.2896
2017-08-16,-0.0531
2017-08-17,-1.7516
2017-08-18,1.6747999999999998
2017-08-21,-1.0627
2017-08-22,2.2556
2017-08-23,2.3634
2017-08-24,1.3853
2017-08-25,-0.4049
2017-08-28,-0.3049
2017-08-29,-1.0703
2017-08-30,-0.3606
2017-08-31,1.8096999999999999
2017-09-01,0.965
2017-09-05,0.1006
2017-09-06,0.2513
2017-09-07,-1.203
2017-09-08,-2.3846
2017-09-11,1.8711
2017-09-12,1.8878
2017-09-13,2.9044
2017-09-14,-0.4866
2017-09-15,0.1467
2017-09-18,0.1953
2017-09-19,-1.2183
2017-09-20,0.148
2017-09-21,-2.7094
2017-09-22,0.5063
2017-09-25,1.6120999999999999
2017-09-26,1.0412
2017-09-27,-0.1472
2017-09-28,-2.2604
2017-09-29,0.0503
2017-10-02,2.1106
2017-10-03,0.935
2017-10-04,0.8776
2017-10-05,-0.6767
2017-10-06,-1.5085
2017-10-09,0.4941
2017-10-10,0.0
2017-10-11,-0.6391
2017-10-12,1.1381000000000001
2017-10-13,-1.7123
2017-10-16,-2.6381
2017-10-17,0.4601
2017-10-18,0.3562
2017-10-19,-0.6592
2017-10-20,-0.6636
2017-10-23,-1.9527
2017-10-24,-0.6289
2017-10-25,-2.3734
2017-10-26,-1.9989
2017-10-27,3.3627000000000002
2017-10-30,1.12
2017-10-31,2.3207
2017-11-01,1.4433
2017-11-02,-3.9634
2017-11-03,1.7989000000000002
2017-11-06,4.4179
2017-11-07,-1.9413
2017-11-08,-1.066
2017-11-09,1.4365999999999999
2017-11-10,2.4785
2017-11-13,-1.8263
2017-11-14,-5.1785
2017-11-15,0.3181
2017-11-16,1.7970000000000002
2017-11-17,3.4268
2017-11-20,-5.5221
2017-11-21,-0.2125
2017-11-22,0.5857
2017-11-24,-1.5880999999999998
2017-11-27,0.1076
2017-11-28,-0.3761
2017-11-29,1.1865999999999999
2017-11-30,1.2793
2017-12-01,2.0526
2017-12-04,-4.0227
2017-12-05,-0.2149
2017-12-06,-2.1002
2017-12-07,0.11
2017-12-08,0.1648
2017-12-11,4.2238
2017-12-12,-2.3684
2017-12-13,-1.4555
2017-12-14,-1.9694
2017-12-15,-1.5067
2017-12-18,2.2096
2017-12-19,-0.2217
2017-12-20,1.2222
2017-12-21,1.7014
2017-12-22,0.3238
2017-12-26,2.9048
2017-12-27,-0.5227
2017-12-28,2.8376
2017-12-29,-2.9126
2018-01-02,4.1053
2018-01-03,0.0
2018-01-04,0.1011
2018-01-05,-1.8182
2018-01-08,0.5144
2018-01-09,-0.6141
2018-01-10,-1.5448
2018-01-11,2.4059
2018-01-12,1.4811
2018-01-16,-0.4529
2018-01-17,0.0
2018-01-18,-2.275
2018-01-19,-3.0523
2018-01-22,3.4152
2018-01-23,4.7472
2018-01-24,-0.5419
2018-01-25,-1.9316
2018-01-26,1.0101
2018-01-29,-2.7
2018-01-30,0.1542
2018-01-31,-0.3079
2018-02-01,0.1544
2018-02-02,-4.0082
2018-02-05,-3.212
2018-02-06,1.4381
2018-02-07,-4.1985
2018-02-08,-3.1303
2018-02-09,0.5288
2018-02-12,2.0456
2018-02-13,-0.3436
2018-02-14,5.0
2018-02-15,1.3684
2018-02-16,2.2138
2018-02-20,-1.9546000000000001
2018-02-21,-1.2931
2018-02-22,0.8188
2018-02-23,2.5987999999999998
2018-02-26,1.1082
