ticker,SSFT US Equity
2015-02-26,4.1591
2015-02-27,5.5556
2015-03-02,-5.7566
2015-03-03,-5.0611
2015-03-04,14.3382
2015-03-05,15.7556
2015-03-06,20.0
2015-03-09,4.8611
2015-03-10,4.1943
2015-03-11,-2.5423999999999998
2015-03-12,0.8696
2015-03-13,-0.2155
2015-03-16,-7.1274
2015-03-17,19.0698
2015-03-18,8.3984
2015-03-19,0.1802
2015-03-20,58.2734
2015-03-23,-4.5455
2015-03-24,-23.9286
2015-03-25,12.0501
2015-03-26,11.7318
2015-03-27,-5.125
2015-03-30,-6.3241
2015-03-31,-21.2377
2015-04-01,21.4286
2015-04-02,2.9412000000000003
2015-04-06,-13.5
2015-04-07,-0.9083
2015-04-08,6.5
2015-04-09,6.2598
2015-04-10,0.1473
2015-04-13,0.0
2015-04-14,5.4412
2015-04-15,0.4184
2015-04-16,16.6667
2015-04-17,0.0
2015-04-20,-9.642900000000001
2015-04-21,-5.336
2015-04-22,-10.7864
2015-04-23,0.0
2015-04-24,-8.8924
2015-04-27,9.8459
2015-04-28,-11.3016
2015-04-29,12.478
2015-04-30,-0.1563
2015-05-01,12.5196
2015-05-04,-18.7761
2015-05-05,2.5685000000000002
2015-05-06,-6.5109
2015-05-07,-1.4285999999999999
2015-05-08,8.5145
2015-05-11,-7.8464
2015-05-13,21.558
2015-05-14,-5.8122
2015-05-15,-5.3006
2015-05-18,0.0
2015-05-19,-8.0201
2015-05-20,-1.3624
2015-05-21,-4.2357
2015-05-26,-7.6923
2015-05-27,-8.125
2015-05-28,-9.2971
2015-05-29,0.0
2015-06-01,-0.25
2015-06-03,-17.7945
2015-06-04,7.0122
2015-06-05,13.6752
2015-06-09,-19.7995
2015-06-10,24.6875
2015-06-11,-15.7895
2015-06-12,9.5238
2015-06-17,-10.8696
2015-06-18,9.7561
2015-06-19,-2.2222
2015-06-22,-9.375
2015-06-24,6.5831
2015-06-25,11.7647
2015-06-29,-16.0526
2015-06-30,0.0
2015-07-01,0.0
2015-07-02,19.1223
2015-07-07,0.0
2015-07-08,0.0
2015-07-09,0.0
2015-07-10,-28.1579
2015-07-14,36.8132
2015-07-16,-16.4659
2015-07-24,-35.8974
2015-07-27,89.5
2015-07-29,0.2639
2015-08-04,-0.2632
2015-08-06,-47.2296
2015-08-07,89.5
2015-08-12,-0.7916
2015-08-13,0.0
2015-08-14,0.0
2015-08-21,-46.8085
2015-08-26,8.0
2015-08-27,0.0
2015-08-28,48.1481
2015-08-31,10.0
2015-09-11,-11.3636
2015-09-17,-2.5641
2015-09-22,-34.2105
2015-09-25,48.0
2015-09-28,-32.4324
2015-09-29,12.0
2015-09-30,35.7143
2015-10-07,-21.0526
2015-10-08,25.0
2015-10-09,1.8333
2015-10-12,4.7463
2015-10-21,0.0
2015-10-27,-31.25
2015-10-28,9.0909
2015-10-30,46.6667
2015-11-04,0.0
2015-11-09,42.0455
2015-11-16,-8.0
2015-11-30,-4.3478
2015-12-02,-12.7273
2015-12-08,0.0
2015-12-14,-11.4583
2015-12-16,-17.647100000000002
2015-12-17,11.4286
2015-12-18,-17.9487
2015-12-22,3.125
2015-12-23,15.1515
2015-12-24,-30.7566
2015-12-29,29.2162
2015-12-30,-11.7647
2016-01-06,13.3333
2016-01-20,-11.7647
2016-01-27,27.9167
2016-01-29,4.2345
2016-02-09,-17.5
2016-02-12,4.5455
2016-02-16,8.6957
2016-02-17,3.6667
2016-02-22,-3.537
2016-03-11,14.6667
2016-03-21,0.0
2016-03-24,-25.8721
2016-03-29,-2.3529
2016-03-30,2.8112
2016-04-05,-25.0
2016-04-06,-12.5
2016-04-07,50.5952
2016-04-15,-36.7589
2016-04-18,55.9375
2016-04-19,3.006
2016-04-26,-8.1712
2016-04-29,1.6949
2016-05-04,-1.6667
2016-05-27,1.6949
2016-06-06,-26.6667
2016-06-14,0.8523
2016-06-16,35.2113
2016-06-17,9.375
2016-06-20,24.381
2016-06-21,-21.5926
2016-06-22,17.1875
2016-06-23,-1.3333
2016-06-24,-10.8108
2016-06-27,0.0
2016-07-05,-15.1515
2016-07-07,-15.625
2016-07-11,-15.3439
2016-07-12,69.375
2016-07-22,-11.4391
2016-07-27,-33.3333
2016-07-28,5.0
2016-07-29,21.4286
2016-08-01,0.0
2016-08-08,7.598
2016-08-09,-5.2392
2016-08-18,0.0
2016-08-19,11.538499999999999
2016-08-25,6.4655000000000005
2016-08-26,11.7409
2016-08-30,15.942
2016-09-08,-25.0
2016-09-09,30.0
2016-09-12,-23.0769
2016-09-13,58.3333
2016-09-15,-5.2632
2016-09-16,-31.1111
2016-09-23,64.5161
2016-10-07,-11.3971
2016-10-10,0.0
2016-10-11,3.7344
2016-10-18,-23.2
2016-10-19,30.2083
2016-10-25,-32.5333
2016-10-28,45.4545
2016-11-03,-1.7663
2016-11-11,-5.9474
2016-11-15,0.0
2016-11-16,0.0
2016-11-21,-31.1765
2016-11-22,2.5641
2016-11-30,0.0
2016-12-01,0.0
2016-12-07,0.0
2016-12-08,-1.6667
2016-12-13,-5.0847
2016-12-19,-13.1696
2016-12-22,53.7275
2016-12-30,0.3344
2017-01-05,0.0
2017-01-17,0.0
2017-01-23,0.0
2017-02-09,-4.5
2017-02-14,-8.2024
2017-02-16,-39.1635
2017-02-17,45.0
2017-02-21,-10.3448
2017-02-22,15.3846
2017-02-23,10.0
2017-02-24,0.0
2017-02-27,-24.2424
2017-03-01,-12.0
2017-03-02,40.9091
2017-03-08,-19.3548
2017-03-09,20.0
2017-03-14,-32.7083
2017-03-15,48.6068
2017-03-22,10.0
2017-04-03,-33.3333
2017-04-06,9.0909
2017-04-13,24.4792
2017-04-25,0.4184
2017-04-26,-16.6667
2017-04-27,14.0
2017-05-01,-15.7895
2017-05-22,12.5
2017-05-23,28.2407
2017-05-24,19.8556
2017-05-25,-10.5422
2017-05-26,2.3569
2017-05-30,-44.7368
2017-05-31,70.5357
2017-06-01,22.8621
2017-06-02,0.0
2017-06-07,-31.8182
2017-06-08,16.6667
2017-06-09,-21.4286
2017-06-12,-4.7273
2017-06-13,0.0
2017-06-15,-0.7634
2017-06-19,-15.3846
2017-06-20,30.4545
2017-06-21,-12.892
2017-06-22,-0.4
2017-06-23,-15.261
2017-06-26,18.4834
2017-06-27,0.0
2017-06-28,4.0
2017-06-29,0.0
2017-07-03,-19.2308
2017-07-06,19.0476
2017-07-07,-4.0
2017-07-10,-4.1667
2017-07-11,0.0
2017-07-12,8.6957
2017-07-13,0.0
2017-07-14,16.0
2017-07-17,0.0
2017-07-18,13.7931
2017-07-19,27.2727
2017-07-20,1.1905000000000001
2017-07-24,17.647100000000002
2017-07-25,-2.0
2017-07-26,22.449
2017-07-27,0.0
2017-07-28,-10.7833
2017-07-31,1.6253
2017-08-01,-8.0882
2017-08-02,6.0
2017-08-03,13.2075
2017-08-04,0.0
2017-08-07,10.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,13.6364
2017-08-14,0.0
2017-08-15,-0.1333
2017-08-16,0.1335
2017-08-17,0.0
2017-08-21,32.0
2017-08-22,0.0
2017-08-23,-0.202
2017-08-24,0.1012
2017-08-25,18.3013
2017-08-28,-2.5641
2017-08-29,0.0
2017-08-30,13.1579
2017-08-31,-6.9767
2017-09-01,-0.0833
2017-09-05,4.2535
2017-09-06,-4.8
2017-09-07,5.042
2017-09-08,8.0
2017-09-11,10.5333
2017-09-12,7.2242
2017-09-13,-1.625
2017-09-14,1.5248
2017-09-15,-6.1327
2017-09-18,3.3333
2017-09-19,0.6645
2017-09-20,-0.6601
2017-09-21,0.0
2017-09-22,-3.2258
2017-09-25,3.2667
2017-09-26,-9.6837
2017-09-27,-3.5025
2017-09-28,-25.9259
2017-09-29,9.9
2017-10-02,0.0
2017-10-03,26.3876
2017-10-04,0.7199
2017-10-05,-4.2173
2017-10-06,-3.806
2017-10-09,-10.8611
2017-10-10,1.7406000000000001
2017-10-11,0.0855
2017-10-12,-1.7949000000000002
2017-10-13,-3.0026
2017-10-16,1.301
2017-10-18,2.7458
2017-10-19,-0.6897
2017-10-20,21.5278
2017-10-23,-0.4286
2017-10-24,0.0
2017-10-26,-3.8737
2017-10-27,1.791
2017-10-31,-1.0264
2017-11-01,-22.2963
2017-11-03,4.7664
2017-11-06,0.0
2017-11-07,-0.091
2017-11-08,-12.9326
2017-11-09,3.7657
2017-11-10,0.7056
2017-11-13,-1.9019
2017-11-16,7.0408
2017-11-17,0.0953
2017-11-20,-4.7619
2017-11-21,0.0
2017-11-22,-4.0
2017-11-24,0.9375
2017-11-27,-7.1207
2017-11-28,6.6667
2017-11-29,-16.6667
2017-12-01,-9.375
2017-12-05,3.3103
2017-12-06,0.1335
2017-12-07,-0.1333
2017-12-08,0.1335
2017-12-14,33.3333
2017-12-21,-28.5
2017-12-22,9.0909
2017-12-26,-22.4359
2017-12-27,14.0496
2017-12-28,13.0435
2017-12-29,15.3846
2018-01-02,-2.2222
2018-01-03,1.0227
2018-01-04,18.1102
2018-01-05,17.1429
2018-01-08,5.6911000000000005
2018-01-09,-1.5385
2018-01-10,0.7813
2018-01-11,0.7752
2018-01-12,0.0
2018-01-16,-2.3077
2018-01-17,-5.5118
2018-01-18,1.6667
2018-01-19,-2.459
2018-01-22,-2.395
2018-01-23,5.0366
2018-01-24,0.0
2018-01-25,0.0
2018-01-26,-0.8197
2018-01-29,-4.9587
2018-01-30,-10.4348
2018-01-31,1.9417
2018-02-01,4.7619
2018-02-02,9.0909
2018-02-05,8.3333
2018-02-06,-0.7692
2018-02-07,-3.1008
2018-02-08,4.0
2018-02-09,-0.0769
2018-02-12,0.077
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,5.7692
2018-02-16,1.8182
2018-02-21,-14.2857
2018-02-22,0.0
2018-02-23,10.8333
2018-02-26,-6.015
2018-02-27,-1.12
2018-02-28,1.1327
2018-03-06,0.0
2018-03-08,-5.6
2018-03-13,-11.0169
2018-03-14,13.3333
2018-03-15,-21.0084
2018-03-16,6.383
2018-03-19,19.0
2018-03-21,-11.1597
2018-03-29,-5.4105
2018-04-02,-1.0
2018-04-03,0.0
2018-04-04,0.0
2018-04-06,-11.1111
2018-04-09,10.2273
2018-04-16,-22.6804
2018-04-17,22.6667
2018-04-18,-19.5652
2018-04-19,-0.1351
2018-04-20,-2.5709999999999997
2018-04-23,0.0
2018-04-25,-3.6111
2018-04-26,0.1441
2018-04-30,-0.7194
2018-05-01,0.0
2018-05-03,0.0
2018-05-07,0.0
2018-05-08,0.0
2018-05-09,0.0
2018-05-11,0.0
2018-05-15,-2.8986
2018-05-16,1.4925
2018-05-18,-1.4706000000000001
2018-05-22,1.4925
2018-05-23,-2.9412000000000003
2018-05-30,-3.0303
2018-05-31,1.5625
2018-06-01,35.3846
2018-06-04,-1.25
2018-06-05,0.1151
2018-06-06,-2.5286999999999997
2018-06-08,-7.4292
2018-06-11,1.9108
2018-06-12,0.0
2018-06-13,16.0
2018-06-14,-1.4009
2018-06-18,-12.5683
2018-06-19,-10.0
2018-06-20,27.0833
2018-06-21,31.1475
2018-06-22,-0.0833
2018-06-25,0.0834
2018-06-26,-9.1667
2018-06-27,-0.9174
2018-06-28,0.0
2018-06-29,0.9259
2018-07-02,5.5046
2018-07-03,-14.4
2018-07-05,19.9716
2018-07-06,0.0
2018-07-10,0.0
2018-07-12,-1.4479
2018-07-13,2.2425
2018-07-16,-32.7731
2018-07-17,9.875
2018-07-18,0.0
2018-07-19,-1.8203
2018-07-20,27.4623
2018-07-23,-0.9091
2018-07-24,-8.2569
2018-07-26,-5.0
2018-07-30,-1.4526
2018-08-01,-3.8667
2018-08-02,-14.4444
2018-08-03,23.3766
2018-08-07,0.0
2018-08-09,-5.7895
2018-08-10,4.5809999999999995
2018-08-13,1.4957
2018-08-14,-5.2632
2018-08-15,4.0
2018-08-16,0.0
2018-08-17,1.4957
2018-08-20,-5.2632
2018-08-21,0.0
2018-08-24,-8.8889
2018-08-27,13.8171
2018-08-28,-21.7829
2018-08-29,9.589
2018-08-30,11.25
2018-08-31,1.1236
2018-09-04,-4.4444
2018-09-05,16.2791
2018-09-06,-5.0
2018-09-07,6.0
2018-09-10,-0.6951
2018-09-11,1.6
2018-09-12,-9.9409
2018-09-13,11.4754
2018-09-14,-6.8627
2018-09-17,7.4842
2018-09-19,-7.9424
2018-09-20,0.0
2018-09-21,3.1383
2018-09-25,-0.9799
2018-09-26,43.2292
2018-09-27,3.0545
2018-09-28,-15.314
2018-10-01,-9.5833
2018-10-02,4.1475
2018-10-03,-11.5044
2018-10-04,-1.0
2018-10-05,0.0
2018-10-08,-9.0909
2018-10-09,-4.8889
2018-10-10,-0.1168
2018-10-11,4.3275
2018-10-12,10.9865
2018-10-15,-0.8889
2018-10-16,1.3961999999999999
2018-10-17,0.5126
2018-10-18,3.0
2018-10-19,1.9417
2018-10-22,-0.9524
2018-10-23,0.0
2018-10-24,0.9615
2018-10-25,-0.4762
2018-10-29,0.0
2018-11-01,4.3062000000000005
2018-11-02,-0.4587
2018-11-05,-5.0691
2018-11-06,14.8544
2018-11-07,5.6636
2018-11-08,4.8
2018-11-09,-0.8397
2018-11-12,3.9261
2018-11-13,1.8519
2018-11-14,-5.1636
2018-11-15,-0.3067
2018-11-19,0.0
2018-11-20,0.0
2018-11-21,-1.5385
2018-11-23,0.0
2018-11-26,0.0
2018-11-27,-8.0859
2018-11-29,-6.5023
2018-11-30,14.5455
2018-12-03,-2.4603
2018-12-04,-0.2197
2018-12-06,1.1172
2018-12-10,-0.4032
2018-12-11,-4.4534
2018-12-12,-0.4237
2018-12-14,-8.2553
2018-12-17,-2.5974
2018-12-18,-19.0476
2018-12-19,2.4706
2018-12-21,3.3295
2018-12-26,0.0
2018-12-28,0.0
2018-12-31,0.0
2019-01-03,-1.1111
2019-01-07,12.3596
2019-01-09,-2.8
2019-01-10,-0.1029
2019-01-14,2.2142
2019-01-15,-1.7631999999999999
2019-01-17,0.0205
2019-01-23,-0.0205
2019-01-24,-7.1795
2019-01-25,8.2873
2019-01-28,-3.0612
2019-01-29,23.6842
2019-01-30,-2.1277
2019-01-31,-2.2609
2019-02-01,2.3132
2019-02-04,0.0
2019-02-05,-2.1739
2019-02-06,-0.48
2019-02-07,2.7153
2019-02-08,0.0
2019-02-11,-4.4261
2019-02-12,0.0182
2019-02-13,-4.4847
2019-02-14,-14.2857
2019-02-19,90.0
2019-02-20,11.1111
2019-02-21,26.3158
2019-02-22,-13.125
2019-02-25,12.7098
2019-02-26,4.2553
2019-02-27,3.0612
2019-02-28,5.3465
2019-03-01,16.5414
2019-03-04,-4.5161
2019-03-05,11.4865
2019-03-06,-8.4848
2019-03-07,7.6159
2019-03-08,-1.6923
2019-03-11,-9.2332
2019-03-12,-10.3448
2019-03-13,15.3846
2019-03-14,5.8333
2019-03-15,1.1024
2019-03-18,-11.0826
2019-03-19,7.2085
2019-03-20,-2.7778
2019-03-21,3.6134
2019-03-22,-2.6764
2019-03-25,-6.6667
2019-03-26,-0.7143
2019-03-27,-4.7302
2019-03-28,-9.3827
2019-03-29,0.0
2019-04-01,-4.1667
2019-04-02,4.3478
2019-04-03,-4.1667
2019-04-04,0.0
2019-04-05,-3.8043
2019-04-08,-0.565
2019-04-09,0.0
2019-04-10,0.0
2019-04-11,-13.6364
2019-04-12,0.0
2019-04-15,31.5789
2019-04-16,-5.8
2019-04-17,-6.5817
2019-04-18,-2.2955
2019-04-22,-2.3029
2019-04-23,-0.0476
2019-04-24,-0.4764
2019-04-25,-4.2604
2019-04-26,-3.0
2019-04-29,6.5155
2019-04-30,-12.892
2019-05-01,0.0
2019-05-02,10.2222
2019-05-03,5.8468
2019-05-06,0.0
2019-05-07,-0.4762
2019-05-08,-4.3062000000000005
2019-05-09,-6.5
2019-05-10,1.6042999999999998
2019-05-13,5.2632
2019-05-14,-5.0
2019-05-15,-0.0526
2019-05-16,0.0527
2019-05-17,-0.3158
2019-05-20,-10.2429
2019-05-21,0.0
2019-05-22,-6.5
2019-05-23,13.2432
2019-05-24,5.5556
2019-05-28,-5.2632
2019-05-29,0.0
2019-05-31,-16.6667
2019-06-03,0.0
2019-06-04,23.3333
2019-06-05,-18.9189
2019-06-06,4.0
2019-06-07,14.7436
2019-06-10,0.5587
2019-06-11,-19.3889
2019-06-12,17.1606
2019-06-13,8.8235
2019-06-14,-2.7027
2019-06-17,0.0
2019-06-18,0.0
2019-06-19,-5.5556
2019-06-20,5.2941
2019-06-21,-10.1955
2019-06-24,7.7474
2019-06-25,-1.8498
2019-06-26,0.0
2019-06-27,-1.1764999999999999
2019-06-28,1.1905000000000001
2019-07-01,1.4706000000000001
2019-07-02,-4.3478
2019-07-03,0.0
2019-07-05,8.4848
2019-07-08,-2.8491999999999997
2019-07-09,-2.2427
2019-07-10,5.2941
2019-07-11,-10.6145
2019-07-12,-5.625
2019-07-15,11.2053
2019-07-16,0.6432
2019-07-17,-6.9822
2019-07-18,0.5089
2019-07-19,-5.0633
2019-07-22,0.0
2019-07-23,-3.3333
2019-07-24,-3.4483
2019-07-25,-0.0714
2019-07-26,0.0715
2019-07-29,-7.1429
2019-07-30,3.8462
2019-07-31,2.963
2019-08-01,-2.482
2019-08-02,3.2829
2019-08-05,-12.5357
2019-08-06,7.1458
2019-08-07,-0.9146
2019-08-08,14.461500000000001
2019-08-09,-2.5538
2019-08-12,-4.1379
2019-08-13,-11.8705
2019-08-14,13.4694
2019-08-15,-13.6691
2019-08-16,4.1667
2019-08-19,1.424
2019-08-20,1.7511
2019-08-21,8.5271
2019-08-22,-3.5714
2019-08-23,3.3333
2019-08-26,0.3584
2019-08-27,-13.0714
2019-08-28,10.9285
2019-08-29,0.0
2019-08-30,-11.1111
2019-09-03,12.5
2019-09-04,3.7037
2019-09-05,0.0
2019-09-06,7.1429
2019-09-09,40.0
2019-09-10,-7.1429
2019-09-11,7.6923
2019-09-12,12.857099999999999
2019-09-13,0.7595
2019-09-16,2.5963000000000003
2019-09-17,-2.449
2019-09-18,0.4184
2019-09-19,4.125
2019-09-20,-0.3601
2019-09-23,-5.6225000000000005
2019-09-24,0.0
2019-09-25,0.8511
2019-09-26,1.2658
2019-09-27,-4.5833
2019-09-30,5.6769
2019-10-01,3.3058
2019-10-02,11.6
2019-10-03,3.9427
2019-10-04,3.4483
2019-10-07,-3.3333
2019-10-08,5.1724
2019-10-09,8.8852
2019-10-10,12.4992
2019-10-11,9.7401
2019-10-14,6.0976
2019-10-15,3.4483
2019-10-16,-2.2222
2019-10-17,-11.3636
2019-10-18,-3.2051
2019-10-21,7.1523
2019-10-22,6.3041
2019-10-23,-2.7907
2019-10-24,-0.7177
2019-10-25,-6.0482
2019-10-28,3.8728
2019-10-29,-1.358
2019-10-30,-4.7559000000000005
2019-10-31,2.4704
2019-11-01,2.3339
2019-11-04,-4.7619
2019-11-05,-1.1842
2019-11-06,-6.7909
2019-11-07,-10.0
2019-11-08,14.2857
2019-11-11,1.3889
2019-11-12,-4.1096
2019-11-13,-2.8857
2019-11-14,-11.7387
2019-11-15,13.3333
2019-11-18,1.4706000000000001
2019-11-19,-7.2464
2019-11-20,7.3438
2019-11-21,0.0
2019-11-22,-6.6958
2019-11-25,4.5242
2019-11-26,0.0
2019-11-27,-5.2239
2019-11-29,2.2047
2019-12-02,4.1602
2019-12-03,-2.9586
2019-12-04,-5.4878
2019-12-05,-2.9032
2019-12-06,-0.3322
2019-12-09,-4.1667
2019-12-10,7.8261
2019-12-11,-7.0968
2019-12-12,-11.1979
2019-12-13,-1.6618
2019-12-16,-4.175
2019-12-17,-2.4896
2019-12-18,-8.5106
2019-12-19,13.9535
2019-12-20,-8.5714
2019-12-23,-6.25
2019-12-24,0.0
2019-12-26,-7.381
2019-12-27,-2.365
2019-12-30,-5.2133
2019-12-31,-8.3333
2020-01-02,15.1515
2020-01-03,-3.9474
2020-01-06,-9.863
2020-01-07,8.2067
2020-01-08,-6.1798
2020-01-09,1.2575
2020-01-10,-6.5642
2020-01-13,-5.0633
2020-01-14,0.0
2020-01-15,9.7333
2020-01-16,27.582
2020-01-17,16.6667
2020-01-21,-2.0408
2020-01-22,-4.1667
2020-01-23,-13.0435
2020-01-24,0.0
2020-01-27,-8.6
2020-01-28,14.3326
2020-01-29,-4.7847
2020-01-30,-4.5226
2020-01-31,-5.2632
2020-02-03,-5.5556
2020-02-04,1.4706000000000001
2020-02-05,1.4493
2020-02-06,-5.1429
2020-02-07,0.9036
2020-02-10,4.4776
2020-02-11,-2.2857
2020-02-12,-0.5848
2020-02-13,0.0
2020-02-14,-2.3529
2020-02-18,3.6145
2020-02-19,-7.0349
2020-02-20,0.0625
2020-02-21,-8.75
2020-02-24,2.7397
2020-02-25,0.0
2020-02-26,-2.5333
2020-02-27,-11.1491
2020-02-28,0.0
2020-03-02,-4.7729
2020-03-03,5.093
2020-03-04,-3.9231
2020-03-05,-3.9231
2020-03-06,0.0
2020-03-09,-8.3333
2020-03-10,15.1818
2020-03-11,-5.2881
2020-03-12,-12.5833
2020-03-13,-4.6711
2020-03-16,-0.1
2020-03-17,-5.005
2020-03-18,-18.3878
2020-03-19,36.8625
2020-03-20,14.1509
2020-03-23,0.8264
2020-03-24,5.7377
2020-03-25,-9.1085
2020-03-26,1.919
2020-03-27,-12.1339
2020-03-30,-4.5714
2020-03-31,4.6257
2020-04-01,0.062
2020-04-02,4.8618
2020-04-03,0.0
2020-04-06,1.0455
2020-04-07,4.7683
2020-04-08,15.9296
2020-04-09,-4.8148
2020-04-13,-9.7276
2020-04-14,0.431
2020-04-15,0.8584
2020-04-16,-1.9574
2020-04-17,0.4774
2020-04-20,1.9438
2020-04-21,-5.5931999999999995
2020-04-22,7.1813
2020-04-23,-2.8476
2020-04-24,-5.1724
2020-04-27,9.0909
2020-04-28,-5.8333
2020-04-29,0.885
2020-04-30,1.3289
2020-05-01,-3.0429
2020-05-04,-0.8929
2020-05-05,-0.9009
2020-05-06,-1.9091
2020-05-07,-0.9268
2020-05-08,1.029
2020-05-11,-2.5926
2020-05-12,-3.0418
2020-05-13,0.0
2020-05-14,7.3529
2020-05-15,30.137
2020-05-18,-8.0702
2020-05-19,1.5267
2020-05-20,2.2556
2020-05-21,-5.8824
2020-05-22,2.3438
2020-05-26,4.3511
2020-05-27,-6.3643
2020-05-28,1.5625
2020-05-29,-6.1538
2020-06-01,-3.2787
2020-06-02,4.1525
2020-06-03,-1.0578
2020-06-04,-3.7829
2020-06-05,2.4786
2020-06-08,-4.9208
2020-06-09,0.8772
2020-06-10,-3.4783
2020-06-11,96.3964
2020-06-12,16.5138
2020-06-15,-22.9528
2020-06-16,4.7522
2020-06-17,-14.0488
2020-06-18,2.1566
2020-06-19,-5.5556
2020-06-22,0.0
2020-06-23,2.9412000000000003
2020-06-24,-1.1429
2020-06-25,-7.5145
2020-06-26,9.5312
2020-06-29,-2.9957000000000003
2020-06-30,-2.2059
2020-07-01,-2.7368
2020-07-02,9.4558
2020-07-06,-9.0344
2020-07-07,-2.4845
2020-07-08,-2.4204
2020-07-09,-5.0261
2020-07-10,6.3574
2020-07-13,-6.2682
2020-07-14,-0.7239
2020-07-15,-1.9097
2020-07-16,2.6549
2020-07-17,-0.069
2020-07-20,-2.3464
2020-07-21,3.1802
2020-07-22,-5.6164
2020-07-23,-1.3062
2020-07-24,-2.5735
2020-07-27,-8.6792
2020-07-28,11.405
2020-07-29,-10.9792
2020-07-30,-1.6667
2020-07-31,-6.7797
