ticker,ESINQ US Equity
2000-05-24,-5.5147
2000-05-25,0.0
2000-05-26,-2.7237
2000-05-30,3.6
2000-05-31,2.7027
2000-06-01,-0.3759
2000-06-02,9.8113
2000-06-05,2.7491
2000-06-06,6.0201
2000-06-07,1.2618
2000-06-08,-4.9844
2000-06-09,0.3279
2000-06-12,-4.2484
2000-06-13,3.7542999999999997
2000-06-14,-1.9737
2000-06-15,-0.3356
2000-06-16,-0.6734
2000-06-19,1.6949
2000-06-20,-3.6667
2000-06-21,-2.0761
2000-06-22,-5.3004
2000-06-23,-1.4925
2000-06-26,-0.3788
2000-06-27,3.0418
2000-06-28,0.738
2000-06-29,0.0
2000-06-30,2.9304
2000-07-03,3.2028
2000-07-05,2.069
2000-07-06,3.0405
2000-07-07,-2.9508
2000-07-10,0.0
2000-07-11,-2.027
2000-07-12,-0.6897
2000-07-13,1.7361
2000-07-14,1.3652
2000-07-17,-0.3367
2000-07-18,2.3649
2000-07-19,3.3003
2000-07-20,5.4313
2000-07-21,-0.6061
2000-07-24,-7.622
2000-07-25,0.0
2000-07-26,0.33
2000-07-27,4.2763
2000-07-28,0.3155
2000-07-31,-4.4025
2000-08-01,9.8684
2000-08-02,2.9939999999999998
2000-08-03,-3.1977
2000-08-04,8.1081
2000-08-07,-0.2778
2000-08-08,1.1142
2000-08-09,-3.5813
2000-08-10,-0.5714
2000-08-11,-1.4368
2000-08-14,-0.2915
2000-08-15,-1.7544
2000-08-16,-0.8929
2000-08-17,-1.5015
2000-08-18,-0.9146
2000-08-21,3.6923
2000-08-22,-2.0772
2000-08-23,1.2121
2000-08-24,2.0958
2000-08-25,1.4663
2000-08-28,3.1792
2000-08-29,0.0
2000-08-30,0.5602
2000-08-31,2.507
2000-09-01,0.0
2000-09-05,10.5978
2000-09-06,1.9656
2000-09-07,6.506
2000-09-08,1.1312
2000-09-11,-1.5659999999999998
2000-09-12,0.0
2000-09-13,1.5909
2000-09-14,-0.8949
2000-09-15,-10.6095
2000-09-18,3.2828
2000-09-19,-0.2445
2000-09-20,0.9804
2000-09-21,1.2136
2000-09-22,-2.1583
2000-09-25,3.9215999999999998
2000-09-26,-1.6509
2000-09-27,-0.2398
2000-09-28,-0.2404
2000-09-29,4.5783000000000005
2000-10-02,0.6912
2000-10-03,1.6018
2000-10-04,-2.027
2000-10-05,3.6782
2000-10-06,-6.2084
2000-10-09,-5.4374
2000-10-10,-11.75
2000-10-11,-5.949
2000-10-12,-2.4096
2000-10-13,4.321
2000-10-16,7.9882
2000-10-17,-3.8356
2000-10-18,-23.9316
2000-10-19,-8.6142
2000-10-20,-4.5082
2000-10-23,8.5837
2000-10-24,1.1858
2000-10-25,-0.7813
2000-10-26,-3.9370000000000003
2000-10-27,4.5082
2000-10-30,0.3922
2000-10-31,-1.5625
2000-11-01,6.3492
2000-11-02,5.5969999999999995
2000-11-03,5.3004
2000-11-06,0.6711
2000-11-07,0.6667
2000-11-08,-0.3311
2000-11-09,-8.9701
2000-11-10,-0.365
2000-11-13,2.1978
2000-11-14,3.2258
2000-11-15,-1.3889
2000-11-16,-2.8169
2000-11-17,-0.7246
2000-11-20,1.0949
2000-11-21,9.7473
2000-11-22,6.5789
2000-11-24,-2.1605
2000-11-27,1.2618
2000-11-28,-1.8692
2000-11-29,-0.3175
2000-11-30,1.2739
2000-12-01,-4.0881
2000-12-04,-3.6066000000000003
2000-12-05,3.7415000000000003
2000-12-06,0.9836
2000-12-07,1.2987
2000-12-08,0.3205
2000-12-11,-2.2364
2000-12-12,-2.6144
2000-12-13,5.0336
2000-12-14,2.2364
2000-12-15,-4.6875
2000-12-18,1.3115
2000-12-19,3.8834999999999997
2000-12-20,-1.5575999999999999
2000-12-21,-0.6329
2000-12-22,-0.3185
2000-12-26,6.7093
2000-12-27,5.6886
2000-12-28,1.983
2000-12-29,-2.2222
2001-01-02,0.0
2001-01-03,0.0
2001-01-04,1.9886
2001-01-05,2.7855
2001-01-08,3.523
2001-01-09,-3.6649000000000003
2001-01-10,0.0
2001-01-11,-8.6957
2001-01-12,-0.2976
2001-01-16,0.2985
2001-01-17,1.7856999999999998
2001-01-18,-4.0936
2001-01-19,-2.439
2001-01-22,-2.8125
2001-01-23,0.0
2001-01-24,-4.5016
2001-01-25,24.9158
2001-01-26,12.6685
2001-01-29,1.8182
2001-01-30,0.0
2001-01-31,-8.082699999999999
2001-02-01,12.4744
2001-02-02,1.4545
2001-02-05,0.0358
2001-02-06,7.1301
2001-02-07,5.6856
2001-02-08,-6.0127
2001-02-09,-5.2862
2001-02-12,8.9229
2001-02-13,2.8068
2001-02-14,0.7937
2001-02-15,2.5827
2001-02-16,-0.3684
2001-02-20,2.4653
2001-02-21,-3.9098
2001-02-22,-5.4773
2001-02-23,0.9272
2001-02-26,1.0499
2001-02-27,-2.4675000000000002
2001-02-28,1.1318
2001-03-01,0.7242
2001-03-02,0.4902
2001-03-05,-0.3252
2001-03-06,0.3589
2001-03-07,4.0312
2001-03-08,-1.7812999999999999
2001-03-09,1.6545
2001-03-12,-2.1596
2001-03-13,-2.2073
2001-03-14,-1.0468
2001-03-15,0.4959
2001-03-16,0.3289
2001-03-19,4.2623
2001-03-20,-0.4717
2001-03-21,-4.2654
2001-03-22,-3.4983
2001-03-23,1.2312
2001-03-26,1.3176
2001-03-27,-1.2004
2001-03-28,0.9112
2001-03-29,-3.7124
2001-03-30,-5.8701
2001-04-02,-5.9041
2001-04-03,-1.8824
2001-04-04,6.9145
2001-04-05,5.7943999999999996
2001-04-06,-0.53
2001-04-09,4.6181
2001-04-10,1.8676
2001-04-11,-6.0
2001-04-12,6.0284
2001-04-16,-0.3344
2001-04-17,0.3356
2001-04-18,5.0167
2001-04-19,7.9618
2001-04-20,-2.0354
2001-04-23,2.3487
2001-04-24,2.4419
2001-04-25,0.2585
2001-04-26,0.2578
2001-04-27,0.0
2001-04-30,1.7143000000000002
2001-05-01,-0.2809
2001-05-02,-0.0282
2001-05-03,0.7326
2001-05-04,0.1119
2001-05-07,1.7044000000000001
2001-05-08,1.8681
2001-05-09,0.2967
2001-05-10,-0.6722
2001-05-11,0.0271
2001-05-14,-0.406
2001-05-15,-0.9783
2001-05-16,-2.1679
2001-05-17,1.4025
2001-05-18,0.4149
2001-05-21,-1.1019
2001-05-22,0.8078
2001-05-23,-3.5645
2001-05-24,2.063
2001-05-25,-1.1791
2001-05-29,-1.733
2001-05-30,-1.6768
2001-05-31,5.8512
2001-06-01,7.7222
2001-06-04,12.3002
2001-06-05,-1.4696
2001-06-06,-2.144
2001-06-07,2.0481
2001-06-08,1.3769
2001-06-11,1.3352
2001-06-12,-0.7269
2001-06-13,0.9153
2001-06-14,-2.9478
2001-06-15,0.0
2001-06-18,0.4206
2001-06-19,-1.1633
2001-06-20,0.7533
2001-06-21,-0.7944
2001-06-22,-0.2591
2001-06-25,4.1322
2001-06-26,0.6803
2001-06-27,-0.9234
2001-06-28,-0.5456
2001-06-29,2.8571
2001-07-02,-3.8889
2001-07-03,1.5029
2001-07-05,0.0
2001-07-06,2.2779
2001-07-09,-0.6682
2001-07-10,-1.009
2001-07-11,-1.9253
2001-07-12,3.3487
2001-07-13,-0.2235
2001-07-16,1.6797
2001-07-17,-2.7753
2001-07-18,-3.2397
2001-07-19,-12.1985
2001-07-20,6.6667
2001-07-23,0.225
2001-07-24,0.4989
2001-07-25,-4.2442
2001-07-26,3.0327
2001-07-27,3.1447
2001-07-30,-3.0732
2001-07-31,0.9059
2001-08-01,0.8728
2001-08-02,-3.1397
2001-08-03,2.3737
2001-08-06,0.4986
2001-08-07,-2.7785
2001-08-08,-1.7607
2001-08-09,1.039
2001-08-10,0.3856
2001-08-13,-0.9987
2001-08-14,-1.0605
2001-08-15,2.1699
2001-08-16,1.6377000000000002
2001-08-17,-3.0715
2001-08-20,-0.7792
2001-08-21,0.1309
2001-08-22,-4.0523
2001-08-23,-6.0218
2001-08-24,-0.2899
2001-08-27,1.7738
2001-08-28,0.1143
2001-08-29,-2.2546
2001-08-30,-1.0511
2001-08-31,-1.6229
2001-09-04,-0.8398
2001-09-05,-3.4785
2001-09-06,-0.5014
2001-09-07,-3.1496
2001-09-10,-4.878
2001-09-17,-4.2393
2001-09-18,-1.6423
2001-09-19,-3.8113
2001-09-20,0.8679
2001-09-21,-1.6087
2001-09-24,9.505700000000001
2001-09-25,4.3056
2001-09-26,-3.4621
2001-09-27,6.8966
2001-09-28,3.2258
2001-10-01,-1.0937999999999999
2001-10-02,4.6129999999999995
2001-10-03,11.7789
2001-10-04,1.8914
2001-10-05,-2.4662
2001-10-08,-2.8004
2001-10-09,-2.0979
2001-10-10,7.2857
2001-10-11,1.4913
2001-10-12,-2.9126
2001-10-15,-1.3243
2001-10-16,2.3829000000000002
2001-10-17,-8.427
2001-10-18,5.463
2001-10-19,1.385
2001-10-22,2.2404
2001-10-23,0.3207
2001-10-24,1.8913
2001-10-25,3.8954
2001-10-26,0.4026
2001-10-29,-0.7519
2001-10-30,-1.2626
2001-10-31,-2.6598
2001-11-01,-1.0247
2001-11-02,2.2564
2001-11-05,3.5566
2001-11-06,-2.1559
2001-11-07,2.9208
2001-11-08,-3.7092
2001-11-09,1.3961000000000001
2001-11-12,-0.8159
2001-11-13,-3.2648
2001-11-14,-0.1063
2001-11-15,-1.5695999999999999
2001-11-16,-0.6486
2001-11-19,0.7889
2001-11-20,-0.135
2001-11-21,-0.5405
2001-11-23,-0.8152
2001-11-26,2.7397
2001-11-27,-3.2
2001-11-28,1.5427
2001-11-29,1.7906
2001-11-30,-0.4531
2001-12-03,-0.4016
2001-12-04,-1.2097
2001-12-05,-0.1361
2001-12-06,-2.2071
2001-12-07,1.1424
2001-12-10,-2.2314
2001-12-11,-0.7326
2001-12-12,2.8385
2001-12-13,-1.9597
2001-12-14,2.4775
2001-12-17,-1.2363
2001-12-18,3.5049
2001-12-19,0.0
2001-12-20,-1.505
2001-12-21,3.2742
2001-12-24,0.1321
2001-12-26,-0.5277
2001-12-27,-1.061
2001-12-28,-0.9383
2001-12-31,-0.2165
2002-01-02,-1.4104
2002-01-03,0.055
2002-01-04,0.055
2002-01-07,-4.3968
2002-01-08,0.7473
2002-01-09,3.1384
2002-01-10,1.1342
2002-01-11,1.0667
2002-01-14,-2.4356999999999998
2002-01-15,1.5257
2002-01-16,-0.8197
2002-01-17,-0.6061
2002-01-18,-3.8247999999999998
2002-01-22,-0.5764
2002-01-23,1.4493
2002-01-24,6.0571
2002-01-25,5.0647
2002-01-28,2.5641
2002-01-29,-0.7
2002-01-30,3.2477
2002-01-31,1.6581000000000001
2002-02-01,-1.0554
2002-02-04,-0.7273
2002-02-05,0.1221
2002-02-06,2.0976
2002-02-07,1.5289000000000001
2002-02-08,0.0471
2002-02-11,0.9172
2002-02-12,-0.1398
2002-02-13,-0.4667
2002-02-14,2.2274
2002-02-15,0.1147
2002-02-19,-1.1455
2002-02-20,-0.3476
2002-02-21,-0.6744
2002-02-22,1.0068
2002-02-25,0.0232
2002-02-26,-0.3476
2002-02-27,1.3256000000000001
2002-02-28,1.1017
2002-03-01,2.0204
2002-03-04,0.1335
2002-03-05,-0.3111
2002-03-06,0.0892
2002-03-07,-2.4944
2002-03-08,2.5354
2002-03-11,-3.141
2002-03-12,-0.046
2002-03-13,-0.115
2002-03-14,2.0502
2002-03-15,1.4898
2002-03-18,-0.1335
2002-03-19,2.4944
2002-03-20,1.0648
2002-03-21,0.086
2002-03-22,-3.5875
2002-03-25,-1.2255
2002-03-26,0.9249
2002-03-27,1.2964
2002-03-28,-0.7061
2002-04-01,-1.8889
2002-04-02,0.1133
2002-04-03,-1.2896
2002-04-04,1.7648000000000001
2002-04-05,0.5631
2002-04-08,0.6495
2002-04-09,1.1348
2002-04-10,3.1023
2002-04-11,-2.3474
2002-04-12,1.3112
2002-04-15,2.0708
2002-04-16,5.6213
2002-04-17,-1.2605
2002-04-18,-1.6211
2002-04-19,1.7508
2002-04-22,0.3036
2002-04-23,1.3118
2002-04-24,2.6096
2002-04-25,0.563
2002-04-26,-1.4285999999999999
2002-04-29,-2.6048
2002-04-30,1.85
2002-05-01,1.54
2002-05-02,1.5166
2002-05-03,0.5363
2002-05-06,-1.7718
2002-05-07,-0.5043
2002-05-08,-0.9162
2002-05-09,-0.4918
2002-05-10,-3.2226
2002-05-13,1.4096
2002-05-14,3.2434
2002-05-15,-0.5854
2002-05-16,-1.9235
2002-05-17,-0.1801
2002-05-20,0.5413
2002-05-21,-0.0997
2002-05-22,-0.8982
2002-05-23,1.5106000000000002
2002-05-24,-0.1984
2002-05-28,-0.9145
2002-05-29,-1.2841
2002-05-30,-0.935
2002-05-31,1.3541
2002-06-03,0.8097
2002-06-04,-1.2048
2002-06-05,-2.6016
2002-06-06,-0.0417
2002-06-07,0.4175
2002-06-10,-2.9938000000000002
2002-06-11,-0.8144
2002-06-12,-0.7779
2002-06-13,-3.5714
2002-06-14,0.4968
2002-06-17,4.0899
2002-06-18,1.4249
2002-06-19,-1.8731
2002-06-20,1.7354
2002-06-21,0.6823
2002-06-24,-0.8471
2002-06-25,-2.1786
2002-06-26,-1.5721
2002-06-27,-3.3718
2002-06-28,0.0918
2002-07-01,-2.7523
2002-07-02,-3.2075
2002-07-03,-4.0448
2002-07-05,3.6567
2002-07-08,-2.2538
2002-07-09,-1.0025
2002-07-10,-1.0633
2002-07-11,-3.0194
2002-07-12,-3.9577999999999998
2002-07-15,-4.6154
2002-07-16,-7.8341
2002-07-17,-5.9375
2002-07-18,-0.3322
2002-07-19,-0.1333
2002-07-22,-3.2043
2002-07-23,2.4138
2002-07-24,3.0303
2002-07-25,1.4379
2002-07-26,-0.451
2002-07-29,12.6861
2002-07-30,-3.676
2002-07-31,-6.0823
2002-08-01,13.6508
2002-08-02,-5.0279
2002-08-05,-1.4118
2002-08-06,7.6372
2002-08-07,-0.2217
2002-08-08,0.0
2002-08-09,0.6111
2002-08-12,1.3805
2002-08-13,-1.9607999999999999
2002-08-14,4.0556
2002-08-15,-1.7619
2002-08-16,2.5543
2002-08-19,2.9677
2002-08-20,0.7205
2002-08-21,0.0
2002-08-22,-0.3577
2002-08-23,-1.7949000000000002
2002-08-26,2.6632
2002-08-27,-3.001
2002-08-28,-4.5621
2002-08-29,-0.8242
2002-08-30,0.0
2002-09-03,-2.5484999999999998
2002-09-04,3.2405
2002-09-05,-4.185
2002-09-06,1.0345
2002-09-09,1.9340000000000002
2002-09-10,4.6317
2002-09-11,-1.3333
2002-09-12,-2.7027
2002-09-13,1.3889
2002-09-16,-0.274
2002-09-17,1.2637
2002-09-18,0.4883
2002-09-19,-0.054
2002-09-20,0.3782
2002-09-23,-0.1615
2002-09-24,-4.5822
2002-09-25,-2.6554
2002-09-26,4.9913
2002-09-27,1.4373
2002-09-30,2.2888
2002-10-01,3.1966
2002-10-02,-4.7496
2002-10-03,1.1381999999999999
2002-10-04,-12.5402
2002-10-07,-7.2304
2002-10-08,1.6513
2002-10-09,-1.2346
2002-10-10,0.8553
2002-10-11,5.8056
2002-10-14,2.5277
2002-10-15,5.2315
2002-10-16,-2.2857
2002-10-17,28.947400000000002
2002-10-18,3.6281
2002-10-21,3.2823
2002-10-22,-7.7119
2002-10-23,0.3214
2002-10-24,2.0595
2002-10-25,3.3632
2002-10-28,-1.9089
2002-10-29,-0.3096
2002-10-30,1.5972
2002-10-31,-4.5852
2002-11-01,3.5698
2002-11-04,-3.0049
2002-11-05,-1.8223
2002-11-06,4.4084
2002-11-07,-1.2444
2002-11-08,-2.2952
2002-11-11,-3.8231
2002-11-12,4.8372
2002-11-13,1.6446
2002-11-14,1.573
2002-11-15,1.6814
2002-11-18,-0.3481
2002-11-19,-1.6594
2002-11-20,2.1314
2002-11-21,0.913
2002-11-22,0.0862
2002-11-25,3.5299
2002-11-26,-1.2474
2002-11-27,0.6737
2002-11-29,-2.9695
2002-12-02,-2.8017
2002-12-03,0.3104
2002-12-04,-0.84
2002-12-05,3.2992
2002-12-06,-0.0863
2002-12-09,-2.7645999999999997
2002-12-10,-0.311
2002-12-11,1.4706000000000001
2002-12-12,1.054
2002-12-13,-3.3029
2002-12-16,-1.1685
2002-12-17,-1.1824
2002-12-18,-2.301
2002-12-19,-1.0834
2002-12-20,8.2381
2002-12-23,2.8157
2002-12-24,-0.6418
2002-12-26,-0.9044
2002-12-27,1.5211000000000001
2002-12-30,0.8134
2002-12-31,0.0
2003-01-02,1.6985000000000001
2003-01-03,-0.2088
2003-01-06,3.6402
2003-01-07,-1.6149
2003-01-08,-0.1231
2003-01-09,1.2736
2003-01-10,0.2028
2003-01-13,0.0
2003-01-14,-1.8218999999999999
2003-01-15,-3.0928
2003-01-16,1.7021
2003-01-17,-0.6695
2003-01-21,-0.1685
2003-01-22,-1.8565
2003-01-23,10.0602
2003-01-24,0.0781
2003-01-27,0.7806
2003-01-28,-0.2711
2003-01-29,2.0194
2003-01-30,3.1595
2003-01-31,3.2472
2003-02-03,-1.0007
2003-02-04,0.0361
2003-02-05,-0.397
2003-02-06,-0.0725
2003-02-07,-2.3205
2003-02-10,0.5939
2003-02-11,-2.8413
2003-02-12,-2.4307
2003-02-13,0.4282
2003-02-14,2.093
2003-02-18,2.3918
2003-02-19,-3.337
2003-02-20,1.2658
2003-02-21,0.6818
2003-02-24,-3.0098
2003-02-25,2.3274
2003-02-26,-0.7202
2003-02-27,1.1837
2003-02-28,1.6981000000000002
2003-03-03,-3.4508
2003-03-04,-0.3459
2003-03-05,0.9641
2003-03-06,-0.3056
2003-03-07,0.3831
2003-03-10,-5.1527
2003-03-11,-3.8228999999999997
2003-03-12,0.9623
2003-03-13,7.5425
2003-03-14,-0.6551
2003-03-17,2.0559
2003-03-18,2.8125999999999998
2003-03-19,-0.1848
2003-03-20,3.1852
2003-03-21,4.4867
2003-03-24,-0.9619
2003-03-25,0.9712
2003-03-26,-1.4085
2003-03-27,0.1394
2003-03-28,-1.009
2003-03-31,-1.5817
2003-04-01,4.5
2003-04-02,6.2884
2003-04-03,-14.8232
2003-04-04,1.1325
2003-04-07,4.1807
2003-04-08,-2.3647
2003-04-09,-0.1835
2003-04-10,2.9412000000000003
2003-04-11,-0.5
2003-04-14,1.005
2003-04-15,0.2488
2003-04-16,-1.5243
2003-04-17,-2.4838
2003-04-21,2.1041
2003-04-22,2.7838000000000003
2003-04-23,3.6581
2003-04-24,-3.6308
2003-04-25,-1.7606000000000002
2003-04-28,5.1613
2003-04-29,1.227
2003-04-30,-0.6734
2003-05-01,-1.6949
2003-05-02,3.4483
2003-05-05,-1.1333
2003-05-06,-0.472
2003-05-07,-0.7791
2003-05-08,0.7853
2003-05-09,-2.2019
2003-05-12,1.6625999999999999
2003-05-13,-1.6695
2003-05-14,-0.2426
2003-05-15,2.6745
2003-05-16,-4.1272
2003-05-19,-2.8933999999999997
2003-05-20,-1.9985
2003-05-21,-0.2225
2003-05-22,0.1858
2003-05-23,-0.8902
2003-05-27,1.0853
2003-05-28,1.9992999999999999
2003-05-29,1.5245
2003-05-30,0.8581
2003-06-02,-0.3899
2003-06-03,-2.2776
2003-06-04,2.7312
2003-06-05,1.0989
2003-06-06,-4.8036
2003-06-09,-2.2099
2003-06-10,1.6949
2003-06-11,0.0
2003-06-12,-0.3333
2003-06-13,-0.0372
2003-06-16,5.0186
2003-06-17,0.0354
2003-06-18,0.4954
2003-06-19,-3.0282
2003-06-20,0.9441
2003-06-23,-0.8633
2003-06-24,0.1451
2003-06-25,4.3478
2003-06-26,1.9097
2003-06-27,0.954
2003-06-30,-1.2825
2003-07-01,0.9573
2003-07-02,4.5716
2003-07-03,-2.6878
2003-07-07,4.6589
2003-07-08,0.159
2003-07-09,0.0
2003-07-10,-0.7937
2003-07-11,0.896
2003-07-14,-3.6156
2003-07-15,0.0329
2003-07-16,-0.2632
2003-07-17,19.1623
2003-07-18,1.5776
2003-07-21,2.4251
2003-07-22,0.4789
2003-07-23,1.9327999999999999
2003-07-24,0.6494
2003-07-25,0.0516
2003-07-28,0.8512
2003-07-29,-1.3811
2003-07-30,1.0373
2003-07-31,0.693
2003-08-01,2.4726
2003-08-04,0.1244
2003-08-05,-1.3665
2003-08-06,0.403
2003-08-07,0.1254
2003-08-08,2.0546
2003-08-11,-0.4665
2003-08-12,1.4307
2003-08-13,0.1702
2003-08-14,-0.4613
2003-08-15,0.7317
2003-08-18,2.1792
2003-08-19,1.09
2003-08-20,1.0314
2003-08-21,-0.232
2003-08-22,-1.3721
2003-08-25,-3.5605
2003-08-26,0.2445
2003-08-27,-1.0976
2003-08-28,5.3021
2003-08-29,1.5222
2003-09-02,1.3149
2003-09-03,1.776
2003-09-04,-0.4474
2003-09-05,-0.3371
2003-09-08,0.2255
2003-09-09,-0.4499
2003-09-10,-1.2429000000000001
2003-09-11,1.6934
2003-09-12,3.6229
2003-09-15,-0.304
2003-09-16,3.1366
2003-09-17,0.5702
2003-09-18,2.394
2003-09-19,0.5537
2003-09-22,-0.2244
2003-09-23,-0.6132
2003-09-24,0.7404
2003-09-25,-1.9804
2003-09-26,-1.3747
2003-09-29,1.8585
2003-09-30,-0.6428
2003-10-01,2.6711
2003-10-02,0.6707
2003-10-03,0.3028
2003-10-06,2.9589
2003-10-07,-1.3685
2003-10-08,-1.5857
2003-10-09,0.282
2003-10-10,-1.0846
2003-10-13,1.198
2003-10-14,-0.943
2003-10-15,-6.0766
2003-10-16,3.278
2003-10-17,-1.0649
2003-10-20,1.0764
2003-10-21,3.6333
2003-10-22,-2.841
2003-10-23,1.4517
2003-10-24,-0.3066
2003-10-27,1.9274
2003-10-28,0.4225
2003-10-29,1.0617
2003-10-30,-0.0991
2003-10-31,-1.1905000000000001
2003-11-03,-0.0402
2003-11-04,0.4018
2003-11-05,0.2801
2003-11-06,0.0399
2003-11-07,0.0199
2003-11-10,-1.336
2003-11-11,-3.2538
2003-11-12,4.8047
2003-11-13,7.2553
2003-11-14,1.9699
2003-11-17,-1.5856
2003-11-18,-1.3333
2003-11-19,0.7883
2003-11-20,-1.6760000000000002
2003-11-21,0.7008
2003-11-24,2.5014
2003-11-25,2.2202
2003-11-26,-1.3642
2003-11-28,1.9654
2003-12-01,-0.0535
2003-12-02,-0.0179
2003-12-03,-6.9655000000000005
2003-12-04,-5.5289
2003-12-05,-6.5231
2003-12-08,3.8696
2003-12-09,-3.0557
2003-12-10,0.9283
2003-12-11,0.492
2003-12-12,0.149
2003-12-15,-1.4665
2003-12-16,-0.2157
2003-12-17,0.6053
2003-12-18,0.4512
2003-12-19,-0.7487
2003-12-22,0.7759
2003-12-23,-0.2352
2003-12-24,1.4791
2003-12-26,-0.6126
2003-12-29,0.5739
2003-12-30,-0.6974
2003-12-31,-0.0426
2004-01-02,0.7877
2004-01-05,1.1829
2004-01-06,2.4635
2004-01-07,-0.2241
2004-01-08,-2.7772
2004-01-09,1.7223000000000002
2004-01-12,4.7904
2004-01-13,-1.4778
2004-01-14,0.0
2004-01-15,-0.14
2004-01-16,2.5436
2004-01-20,0.8203
2004-01-21,0.5424
2004-01-22,2.6975
2004-01-23,0.8443
2004-01-26,1.693
2004-01-27,2.6345
2004-01-28,-1.5865
2004-01-29,-1.0324
2004-01-30,1.336
2004-02-02,0.9933
2004-02-03,-1.2876
2004-02-04,2.0833
2004-02-05,-1.3487
2004-02-06,1.3132
2004-02-09,1.6513
2004-02-10,1.0131000000000001
2004-02-11,1.0894
2004-02-12,1.7106
2004-02-13,-0.1345
2004-02-17,-0.2863
2004-02-18,-0.304
2004-02-19,-0.3727
2004-02-20,-0.9352
2004-02-23,-0.6694
2004-02-24,-0.8122
2004-02-25,-32.9268
2004-02-26,-3.2208
2004-02-27,1.9055
2004-03-01,-0.6848
2004-03-02,-3.1557
2004-03-03,-4.4907
2004-03-04,0.4874
2004-03-05,-0.428
2004-03-08,-0.086
2004-03-09,-6.3665
2004-03-10,-6.7381
2004-03-11,-5.3202
2004-03-12,-0.4509
2004-03-15,-1.4285999999999999
2004-03-16,1.626
2004-03-17,4.3478
2004-03-18,-1.8667
2004-03-19,-1.5285
2004-03-22,-1.7591999999999999
2004-03-23,0.4565
2004-03-24,1.3981
2004-03-25,3.4126
2004-03-26,0.0
2004-03-29,2.9333
2004-03-30,-0.5829
2004-03-31,1.6287
2004-04-01,1.0897000000000001
2004-04-02,5.0412
2004-04-05,-1.6601
2004-04-06,-0.2149
2004-04-07,1.5072
2004-04-08,1.9394
2004-04-12,0.4162
2004-04-13,0.9769
2004-04-14,-0.2052
2004-04-15,-2.2033
2004-04-16,-0.3304
2004-04-19,5.6359
2004-04-20,0.6847
2004-04-21,3.5987999999999998
2004-04-22,11.7341
2004-04-23,1.3464
2004-04-26,1.1111
2004-04-27,1.5767
2004-04-28,-2.4694
2004-04-29,1.2539
2004-04-30,-3.9533
2004-05-03,4.7607
2004-05-04,1.7278
2004-05-05,-0.8143
2004-05-06,-1.4778
2004-05-07,-2.8571
2004-05-10,-1.9118
2004-05-11,-0.05
2004-05-12,-1.575
2004-05-13,1.5748
2004-05-14,-1.6503999999999999
2004-05-17,-0.7882
2004-05-18,-0.3332
2004-05-19,-1.0028
2004-05-20,-0.8312
2004-05-21,-0.4976
2004-05-24,1.0792
2004-05-25,6.5625
