ticker,XSPT US Equity
2017-04-03,12.1951
2017-04-04,-2.1739
2017-04-05,-6.6667
2017-04-06,9.5238
2017-04-07,-4.3478
2017-04-10,2.2727
2017-04-11,0.0
2017-04-12,4.4444
2017-04-13,1.0638
2017-04-17,-11.5526
2017-04-18,2.3505
2017-04-19,0.0
2017-04-20,12.7907
2017-04-21,-5.1546
2017-04-24,2.8397
2017-04-25,3.1576
2017-04-26,-1.6393
2017-04-27,4.1667
2017-04-28,-5.525
2017-05-01,-6.8537
2017-05-02,9.0909
2017-05-03,-4.1667
2017-05-04,-8.6957
2017-05-05,1.1905000000000001
2017-05-08,3.5294
2017-05-09,-9.1193
2017-05-10,0.0
2017-05-11,-4.0638
2017-05-12,-16.5852
2017-05-15,-10.9375
2017-05-16,-29.7807
2017-05-17,-0.0625
2017-05-18,0.0
2017-05-19,0.0
2017-05-22,0.0
2017-05-23,-10.0
2017-05-24,2.7778
2017-05-25,-2.7027
2017-05-26,5.5556
2017-05-30,-5.2632
2017-05-31,6.9444
2017-06-01,3.8961
2017-06-02,0.0
2017-06-05,0.0
2017-06-06,-5.0
2017-06-07,4.0526
2017-06-08,-14.0111
2017-06-09,0.0
2017-06-12,0.0
2017-06-13,4.4118
2017-06-14,0.0
2017-06-15,12.6761
2017-06-16,0.0
2017-06-19,-15.0
2017-06-20,0.0
2017-06-21,-8.7647
2017-06-22,-0.0645
2017-06-23,0.0
2017-06-26,-3.2258
2017-06-30,20.0
2017-07-05,-6.3889
2017-07-07,0.8902
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,0.0
2017-07-13,0.0
2017-07-14,0.0
2017-07-17,0.0
2017-07-18,-11.7647
2017-07-19,0.0
2017-07-21,0.0
2017-07-24,0.0
2017-07-25,0.0
2017-07-26,-6.0
2017-07-27,-0.7092
2017-07-28,0.0
2017-07-31,0.0
2017-08-01,21.4286
2017-08-02,-11.7647
2017-08-03,-6.6667
2017-08-04,28.5714
2017-08-07,-13.8889
2017-08-08,12.9032
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,-20.0
2017-08-14,0.3571
2017-08-15,-0.2847
2017-08-17,0.0
2017-08-18,0.0
2017-08-21,-0.0714
2017-08-22,4.0743
2017-08-23,-17.6412
2017-08-25,-16.6667
2017-08-29,64.8
2017-08-30,-42.9612
2017-08-31,0.0
2017-09-01,38.2979
2017-09-05,-0.3846
2017-09-07,0.3089
2017-09-08,-0.6928
2017-09-11,-22.4806
2017-09-12,20.0
2017-09-13,1.6583
2017-09-15,-13.9274
2017-09-18,36.4762
2017-09-19,32.5192
2017-09-20,-2.5803000000000003
2017-09-21,10.8108
2017-09-22,26.439
2017-09-25,-3.5494
2017-09-26,-2.0
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,18.3673
2017-10-02,10.3448
2017-10-03,-23.4688
2017-10-04,24.7856
2017-10-05,-18.1937
2017-10-06,-4.0
2017-10-09,-16.6667
2017-10-10,10.0
2017-10-11,13.6364
2017-10-12,-18.0
2017-10-13,21.9512
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,-16.0
2017-10-19,0.0
2017-10-20,-4.7619
2017-10-25,0.0
2017-10-26,2.5
2017-10-30,2.439
2017-10-31,0.0
2017-11-03,0.0
2017-11-06,-2.3810000000000002
2017-11-07,-2.439
2017-11-13,2.5
2017-11-14,17.0732
2017-11-15,-12.5
2017-11-16,2.3810000000000002
2017-11-21,0.0
2017-11-22,0.0
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-01,0.5349
2017-12-04,1.7812000000000001
2017-12-05,0.0
2017-12-06,0.0
2017-12-07,4.5455
2017-12-08,0.0
2017-12-11,-4.3478
2017-12-12,-2.2727
2017-12-13,0.0
2017-12-15,-6.9767
2017-12-19,0.0
2017-12-20,-4.5
2017-12-21,0.0
2017-12-22,0.0
2017-12-26,-0.5236
2017-12-27,0.0
2017-12-28,5.2474
2017-12-29,0.0
2018-01-02,0.0
2018-01-03,-2.4854
2018-01-04,0.0
2018-01-05,4.1282
2018-01-08,-3.9645
2018-01-09,-1.0256
2018-01-10,3.6269
2018-01-11,25.0
2018-01-12,0.0
2018-01-16,-23.56
2018-01-17,25.5887
2018-01-18,-20.4167
2018-01-19,0.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,0.0
2018-01-26,-0.5236
2018-01-29,-16.6842
2018-01-30,7.391
2018-02-01,-6.8824
2018-02-02,1.0739
2018-02-05,1.25
2018-02-07,-7.4074
2018-02-12,-20.8467
2018-02-14,1.0697
2018-02-15,-24.9167
2018-02-16,0.0
2018-02-20,5.5494
2018-02-21,-0.1052
2018-02-23,78.9474
2018-02-26,12.3529
2018-02-27,-2.1466
2018-03-01,1.0701
2018-03-06,-10.0053
2018-03-09,0.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,5.8824
2018-03-20,6.1111
2018-03-21,-5.7592
2018-03-22,6.1111
2018-03-26,-10.9948
2018-03-29,0.0
2018-04-03,0.0
2018-04-04,0.0
2018-04-06,0.0
2018-04-09,0.0
2018-04-11,0.0
2018-04-16,0.0
2018-04-17,0.0
2018-04-19,1.7647
2018-04-24,-1.7341
2018-04-25,0.0588
2018-04-26,-0.0588
2018-04-30,0.0
2018-05-04,0.0
2018-05-10,0.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,-29.4118
2018-05-17,0.0
2018-05-18,0.0
2018-05-21,0.0
2018-05-22,0.0
2018-05-25,0.0
2018-05-31,0.0
2018-06-05,11.1111
2018-06-06,-12.5
2018-06-11,0.0
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,57.1429
2018-06-18,-23.6364
2018-06-21,0.0
2018-06-22,0.0
2018-06-25,-9.5238
2018-06-26,0.0
2018-06-27,0.0
2018-06-28,0.0
2018-07-02,-5.2632
2018-07-05,11.1111
2018-07-06,-25.0
2018-07-09,3.3333
2018-07-10,19.3548
2018-07-11,-13.5135
2018-07-12,3.125
2018-07-17,-3.0303
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-23,-6.25
2018-07-24,0.0
2018-07-26,0.0
2018-07-27,0.0
2018-07-31,0.0
2018-08-01,-6.6667
2018-08-02,1.7856999999999998
2018-08-03,-1.7544
2018-08-06,0.3571
2018-08-07,0.0
2018-08-08,1.4235
2018-08-09,4.2105
2018-08-13,-0.6734
2018-08-14,-15.2542
2018-08-15,0.0
2018-08-17,0.0
2018-08-21,-20.0
2018-08-22,0.0
2018-08-28,0.0
2018-08-29,47.5
2018-08-31,-23.7288
2018-09-04,-11.1111
2018-09-05,6.25
2018-09-07,-20.0
2018-09-11,0.0
2018-09-13,22.0588
2018-09-17,-3.6145
2018-09-19,-12.5
2018-09-21,-2.8571
2018-10-01,1.4706000000000001
2018-10-02,4.058
2018-10-03,0.0
2018-10-05,-5.2925
2018-10-08,1.4706000000000001
2018-10-10,-1.4493
2018-10-15,0.0
2018-10-18,8.8235
2018-10-25,8.1081
2018-10-31,0.0
2018-11-05,-5.0
2018-11-06,25.0
2018-11-07,1.0526
2018-11-08,16.6667
2018-11-09,-3.5714
2018-11-13,-7.4074
2018-11-15,-2.0
2018-11-19,2.0408
2018-11-20,0.0
2018-11-26,-9.24
2018-11-27,-0.8374
2018-11-29,0.0
2018-11-30,0.0
2018-12-03,0.0
2018-12-04,0.8
2018-12-06,-0.7496
2018-12-07,0.6219
2018-12-10,0.2208
2018-12-11,-0.8811
2018-12-12,11.1111
2018-12-13,0.0
2018-12-14,0.0
2018-12-17,-10.0
2018-12-18,15.5556
2018-12-19,-15.3846
2018-12-20,13.6364
2018-12-24,-12.0
2018-12-26,-9.0909
2018-12-27,23.75
2018-12-28,-15.1515
2018-12-31,-4.7619
2019-01-02,14.25
2019-01-03,-12.4726
2019-01-04,-1.25
2019-01-07,1.2658
2019-01-09,0.0
2019-01-10,0.0
2019-01-11,25.0
2019-01-14,-20.0
2019-01-15,-7.5
2019-01-17,29.4595
2019-01-18,-0.8351
2019-01-22,-21.0526
2019-01-24,4.0
2019-01-25,-3.8462
2019-01-28,-33.0133
2019-01-29,-50.5613
2019-01-30,59.4331
2019-01-31,-1.5152
2019-02-01,-0.5128
2019-02-05,3.0928
2019-02-06,0.0
2019-02-07,-11.0
2019-02-11,-1.1236
2019-02-12,12.5
2019-02-14,-19.1919
2019-02-19,0.0
2019-02-20,10.0
2019-02-22,1.1364
2019-02-26,-43.8202
2019-02-27,0.0
2019-02-28,0.0
2019-03-01,-18.0
2019-03-04,23.6585
2019-03-05,37.0809
2019-03-06,-28.0576
2019-03-07,-14.2
2019-03-11,6.0606
2019-03-13,0.0
2019-03-14,117.5824
2019-03-15,0.0
2019-03-18,1.0101
2019-03-19,-8.75
2019-03-20,-26.8493
2019-03-21,-39.4757
2019-03-22,122.5248
2019-03-25,-11.0122
2019-03-26,0.0
2019-03-28,0.0
2019-03-29,-43.5
2019-04-02,-0.2212
2019-04-03,0.2217
2019-04-04,7.5487
2019-04-05,60.5056
2019-04-10,-0.032
2019-04-12,-42.1795
2019-04-15,0.0
2019-04-18,0.2217
2019-04-22,99.115
2019-04-23,-3.9911
2019-04-26,1.7267000000000001
2019-04-29,-48.6917
2019-04-30,99.5565
2019-05-07,-24.4444
2019-05-08,-0.1471
2019-05-14,-27.8351
2019-05-15,-38.5714
2019-05-17,66.113
2019-05-20,-3.824
2019-05-21,3.976
2019-05-29,-10.0
2019-06-05,0.0
2019-06-11,-15.5556
2019-06-13,-16.447400000000002
2019-06-14,-5.8898
2019-06-17,-2.9451
2019-06-18,0.0
2019-06-25,-10.0
2019-06-26,-0.3831
2019-06-27,-23.0769
2019-06-28,10.0
2019-07-02,-25.0
2019-07-05,-46.9697
2019-07-08,8.5714
2019-07-09,-15.7895
2019-07-10,-3.125
2019-07-12,3.2258
2019-07-15,-4.0625
2019-07-16,-8.7948
2019-07-17,11.4286
2019-07-18,10.2564
2019-07-19,-30.2326
2019-07-22,-9.1667
2019-07-23,8.2569
2019-07-24,18.6441
2019-07-25,-1.4285999999999999
2019-07-26,49.2754
2019-07-29,-30.0971
2019-07-30,8.3333
2019-07-31,-15.3846
2019-08-01,7.5758
2019-08-02,19.7183
2019-08-05,52.6471
2019-08-06,-9.8266
2019-08-07,-14.5299
2019-08-08,-56.0
2019-08-09,-18.1818
2019-08-12,-38.8889
2019-08-13,54.5455
2019-08-14,-26.4706
2019-08-15,-8.0
2019-08-16,0.0
2019-08-19,13.0435
2019-08-20,-11.538499999999999
2019-08-21,43.4783
2019-08-22,-6.0606
2019-08-23,-16.129
2019-08-26,35.0
2019-08-27,-0.8547
2019-08-28,-2.2989
2019-08-29,5.8824
2019-08-30,8.0556
2019-09-03,-12.5964
2019-09-04,5.8824
2019-09-05,-3.3333
2019-09-06,-10.9195
2019-09-09,0.0
2019-09-10,6.4516
2019-09-11,3.0303
2019-09-12,-2.9412000000000003
2019-09-13,0.0
2019-09-16,-13.9394
2019-09-17,0.0
2019-09-18,2.1127
2019-09-19,-6.8966
2019-09-20,-7.4074
2019-09-23,20.0
2019-09-24,0.0
2019-09-25,-10.0
2019-09-26,-18.5185
2019-09-27,-22.7273
2019-09-30,-23.5294
2019-10-01,12.3077
2019-10-02,-10.9589
2019-10-03,-15.3846
2019-10-04,-18.1818
2019-10-07,-22.2222
2019-10-08,28.5714
2019-10-09,-22.2222
2019-10-10,0.7143
2019-10-11,-0.7092
2019-10-14,0.0
2019-10-15,0.0
2019-10-16,-14.2857
2019-10-17,0.0
2019-10-18,-16.6667
2019-10-21,0.0
2019-10-22,0.0
2019-10-23,-20.0
2019-10-24,0.0
2019-10-25,25.0
2019-10-28,-20.0
2019-10-29,0.0
2019-10-30,0.0
2019-10-31,0.0
2019-11-01,-25.0
2019-11-04,0.0
2019-11-05,0.0
2019-11-06,0.0
2019-11-07,0.0
2019-11-08,0.0
2019-11-11,0.0
2019-11-12,0.0
2019-11-13,-33.3333
2019-11-14,0.0
2019-11-15,0.0
2019-11-18,0.0
2019-11-19,0.0
2019-11-20,0.0
2019-11-21,0.0
2019-11-22,0.0
2019-11-25,0.0
2019-11-26,-50.0
2019-11-27,100.0
2019-11-29,0.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,0.0
2019-12-09,0.0
2019-12-10,0.0
2019-12-11,0.0
2019-12-12,50.0
2019-12-13,-33.3333
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,50.0
2019-12-20,166.6667
2019-12-23,-51.25
2019-12-24,28.2051
2019-12-26,-20.0
2019-12-27,-25.0
2019-12-30,-33.3333
2019-12-31,50.0
2020-01-02,0.0
2020-01-03,0.0
2020-01-06,0.0
2020-01-07,-33.3333
2020-01-08,50.0
2020-01-09,-33.3333
2020-01-10,0.0
2020-01-13,-50.0
2020-01-14,100.0
2020-01-15,-50.0
2020-01-16,50.0
2020-01-17,-33.3333
2020-01-21,100.0
2020-01-22,-50.0
2020-01-23,100.0
2020-01-24,0.0
2020-01-27,0.0
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,0.0
2020-02-03,-50.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,100.0
2020-02-18,-50.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,100.0
2020-02-28,0.0
2020-03-02,-25.0
2020-03-03,-33.3333
2020-03-04,0.0
2020-03-05,100.0
2020-03-06,0.0
2020-03-09,-25.0
2020-03-10,-33.3333
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-04-03,0.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-14,-99.0
2020-04-15,9900.0
2020-04-16,-99.0
2020-04-17,9900.0
2020-04-20,0.0
2020-04-21,-99.0
2020-04-22,9900.0
2020-04-24,0.0
2020-04-28,-99.0
2020-05-08,9900.0
2020-05-11,0.0
2020-05-12,0.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,-99.0
2020-05-29,0.0
2020-06-03,0.0
2020-06-04,9900.0
2020-06-08,-99.0
2020-06-09,4899.9999
2020-06-10,300.0
2020-06-11,-50.0
2020-06-12,0.0
2020-06-15,100.0
2020-06-16,0.0
2020-06-17,-50.0
2020-06-18,0.0
2020-06-19,0.0
2020-06-22,0.0
2020-06-24,0.0
2020-06-25,0.0
2020-06-26,0.0
2020-06-29,50.0
2020-06-30,-33.3333
2020-07-01,0.0
2020-07-02,20.0
2020-07-07,-16.6667
2020-07-09,0.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,0.0
2020-07-17,0.0
2020-07-20,0.0
2020-07-22,0.0
2020-07-23,0.0
2020-07-28,-50.0
2020-07-29,100.0
2020-07-30,0.0
2020-07-31,100.0
