ticker,ADAP US Equity
2015-09-23,0.8547
2015-09-24,2.8814
2015-09-25,-4.9423
2015-09-28,1.1265
2015-09-29,0.3428
2015-09-30,2.2203
2015-10-01,-14.6199
2015-10-02,-8.9041
2015-10-05,-5.1557
2015-10-06,1.0193
2015-10-07,-2.3543
2015-10-08,-5.7405
2015-10-09,-2.4361
2015-10-12,-5.2434
2015-10-13,4.8748000000000005
2015-10-14,-5.402
2015-10-15,0.0
2015-10-16,-3.3201
2015-10-19,12.6374
2015-10-20,15.7317
2015-10-21,-3.7935
2015-10-22,4.2716
2015-10-23,1.9958
2015-10-26,4.0165
2015-10-27,4.0594
2015-10-28,-0.1903
2015-10-29,0.1907
2015-10-30,1.4272
2015-11-02,5.4409
2015-11-03,-1.0676
2015-11-04,4.2266
2015-11-05,13.201
2015-11-06,-11.0518
2015-11-09,-5.6555
2015-11-10,2.9064
2015-11-11,-2.3830999999999998
2015-11-12,-3.7975
2015-11-13,2.1617
2015-11-16,-12.4195
2015-11-17,3.8866
2015-11-18,-7.8868
2015-11-19,-3.4029
2015-11-20,1.8182
2015-11-23,0.558
2015-11-24,-0.9989
2015-11-25,0.0
2015-11-27,2.0179
2015-11-30,-0.6593
2015-12-01,3.8717
2015-12-02,5.5378
2015-12-03,3.9354
2015-12-04,2.8155
2015-12-07,-4.9103
2015-12-08,-1.1917
2015-12-09,-0.804
2015-12-10,1.3171
2015-12-11,-2.9
2015-12-14,-6.7971
2015-12-15,-1.8784999999999998
2015-12-16,3.0405
2015-12-17,-3.1694
2015-12-18,7.1106
2015-12-21,4.3203
2015-12-22,1.6162
2015-12-23,9.6421
2015-12-24,-0.272
2015-12-28,-3.4545
2015-12-29,6.8738
2015-12-30,7.3128
2015-12-31,-0.9852
2016-01-04,-1.99
2016-01-05,3.9763
2016-01-06,-4.9634
2016-01-07,-8.8185
2016-01-08,-1.1268
2016-01-11,-10.5413
2016-01-12,-9.6603
2016-01-13,-15.6287
2016-01-14,5.1532
2016-01-15,1.457
2016-01-19,-0.5222
2016-01-20,5.643
2016-01-21,-0.3727
2016-01-22,9.8504
2016-01-25,-3.5187
2016-01-26,-1.8824
2016-01-27,-6.9544
2016-01-28,-6.8299
2016-01-29,-2.213
2016-02-01,4.5262
2016-02-02,7.3072
2016-02-03,-6.6835
2016-02-04,2.027
2016-02-05,-5.6954
2016-02-08,0.4213
2016-02-09,-8.8112
2016-02-10,8.1288
2016-02-11,6.383
2016-02-12,4.6667
2016-02-16,6.242
2016-02-17,2.2782
2016-02-18,-3.0481
2016-02-19,-0.6046
2016-02-22,2.0681
2016-02-23,-9.0584
2016-02-24,-3.2765
2016-02-25,3.9295
2016-02-26,1.9557
2016-02-29,-8.0563
2016-03-01,3.6161
2016-03-02,12.4832
2016-03-03,-0.5967
2016-03-04,-1.0804
2016-03-07,9.9515
2016-03-08,-1.5453000000000001
2016-03-09,-6.5022
2016-03-10,-6.9544
2016-03-11,6.0567
2016-03-14,-1.2151
2016-03-15,-3.198
2016-03-16,0.5083
2016-03-17,-4.804
2016-03-18,1.0624
2016-03-21,2.7595
2016-03-22,7.4169
2016-03-23,-7.619
2016-03-24,2.0619
2016-03-28,-1.5152
2016-03-29,2.4359
2016-03-30,-3.1289
2016-03-31,5.0388
2016-04-01,2.091
2016-04-04,3.8554
2016-04-05,2.6682
2016-04-06,7.1186
2016-04-07,5.3797
2016-04-08,-1.7017
2016-04-11,-5.3971
2016-04-12,-1.9376
2016-04-13,3.2931
2016-04-14,0.7439
2016-04-15,1.5823
2016-04-18,-3.3229
2016-04-19,-1.2889
2016-04-20,-2.9379999999999997
2016-04-21,5.8296
2016-04-22,9.9576
2016-04-25,-5.2023
2016-04-26,-3.9634
2016-04-27,-0.3175
2016-04-28,0.3185
2016-04-29,2.5397
2016-05-02,0.8256
2016-05-03,-0.6141
2016-05-04,-5.7673
2016-05-05,-4.3716
2016-05-06,-0.6857
2016-05-09,9.6663
2016-05-10,3.5677
2016-05-11,-10.3343
2016-05-12,-6.7797
2016-05-13,1.8182
2016-05-16,9.7619
2016-05-17,-1.9523000000000001
2016-05-18,3.0973
2016-05-19,2.4678
2016-05-20,5.8639
2016-05-23,4.3521
2016-05-24,-1.1374
2016-05-25,-1.534
2016-05-26,-2.629
2016-05-27,-1.5
2016-05-31,4.467
2016-06-01,-0.8746
2016-06-02,8.4314
2016-06-03,0.5425
2016-06-06,-0.8094
2016-06-07,-1.2692999999999999
2016-06-08,-5.6015
2016-06-09,-10.7977
2016-06-10,1.8538999999999999
2016-06-13,-3.1048999999999998
2016-06-14,1.2155
2016-06-15,-0.655
2016-06-16,1.7582
2016-06-17,-2.2678
2016-06-20,0.5525
2016-06-21,-1.3187
2016-06-22,-1.1136
2016-06-23,3.9414
2016-06-24,-6.9338999999999995
2016-06-27,-6.6356
2016-06-28,1.2469000000000001
2016-06-29,1.7241
2016-06-30,-1.3317
2016-07-01,12.0245
2016-07-05,-2.4096
2016-07-06,-2.3569
2016-07-07,0.9195
2016-07-08,0.2278
2016-07-11,1.5909
2016-07-12,-2.4609
2016-07-13,-3.6696999999999997
2016-07-14,-3.0952
2016-07-15,-1.3514
2016-07-18,-2.8643
2016-07-19,-6.0256
2016-07-20,-3.0014
2016-07-21,8.2982
2016-07-22,-1.5584
2016-07-25,-1.3193
2016-07-26,4.8128
2016-07-27,2.551
2016-07-28,-1.99
2016-07-29,3.0457
2016-08-01,2.8325
2016-08-02,4.3114
2016-08-03,0.8037
2016-08-04,-3.4169
2016-08-05,2.7123
2016-08-08,-9.8737
2016-08-09,2.9299
2016-08-10,-5.8168
2016-08-11,-3.0223
2016-08-12,3.1165
2016-08-15,1.0512
2016-08-16,-2.9909
2016-08-17,-2.9491
2016-08-18,-2.4862
2016-08-19,-1.4163999999999999
2016-08-22,3.592
2016-08-23,0.1387
2016-08-24,-3.1856
2016-08-25,-1.0014
2016-08-26,3.3237
2016-08-29,-0.6993
2016-08-30,0.7042
2016-08-31,-6.2937
2016-09-01,-1.194
2016-09-02,0.0
2016-09-06,1.9637
2016-09-07,7.2593
2016-09-08,0.9669
2016-09-09,0.5472
2016-09-12,2.0408
2016-09-13,-5.0667
2016-09-14,5.3371
2016-09-15,-1.2
2016-09-16,-0.5398
2016-09-19,-3.2564
2016-09-20,-0.7013
2016-09-21,2.1186
2016-09-22,-1.5213999999999999
2016-09-23,0.0
2016-09-26,0.1404
2016-09-27,0.9818
2016-09-28,1.3889
2016-09-29,-1.5068000000000001
2016-09-30,-1.9471
2016-10-03,-6.0993
2016-10-04,4.5317
2016-10-05,0.7225
2016-10-06,-2.5825
2016-10-07,-5.7437000000000005
2016-10-10,3.9063
2016-10-11,-1.3534
2016-10-12,-8.3841
2016-10-13,-1.8303
2016-10-14,-5.5931999999999995
2016-10-17,-5.5655
2016-10-18,-0.1901
2016-10-19,0.1905
2016-10-20,1.1407
2016-10-21,-2.4436
2016-10-24,-5.395
2016-10-25,2.0367
2016-10-26,-1.996
2016-10-27,-10.998
2016-10-28,-0.9153
2016-10-31,0.4619
2016-11-01,0.2299
2016-11-02,-4.5872
2016-11-03,-9.375
2016-11-04,10.8753
2016-11-07,5.2602
2016-11-08,2.0484
2016-11-09,8.4633
2016-11-10,3.0801
2016-11-11,-0.1992
2016-11-14,3.7923999999999998
2016-11-15,-6.3462
2016-11-16,-0.4107
2016-11-17,0.6186
2016-11-18,2.0492
2016-11-21,3.012
2016-11-22,-0.7797
2016-11-23,-3.1434
2016-11-25,1.0142
2016-11-28,-3.012
2016-11-29,-9.1097
2016-11-30,-5.0114
2016-12-01,-0.2398
2016-12-02,-2.6442
2016-12-05,3.9506
2016-12-06,2.6128
2016-12-07,-2.8935
2016-12-08,0.1192
2016-12-09,-0.9524
2016-12-12,-5.7692
2016-12-13,1.5306
2016-12-14,0.0
2016-12-15,-5.5276
2016-12-16,5.0532
2016-12-19,-3.038
2016-12-20,5.7440999999999995
2016-12-21,-1.2346
2016-12-22,-0.25
2016-12-23,1.5038
2016-12-27,2.716
2016-12-28,-2.8846
2016-12-29,0.2475
2016-12-30,0.0
2017-01-03,1.7284000000000002
2017-01-04,0.4854
2017-01-05,-0.2415
2017-01-06,-1.4527999999999999
2017-01-09,0.0
2017-01-10,2.2113
2017-01-11,1.4423
2017-01-12,2.3697
2017-01-13,4.8611
2017-01-17,-2.2075
2017-01-18,0.0
2017-01-19,1.1287
2017-01-20,0.6696
2017-01-23,-5.5432
2017-01-24,-1.4085
2017-01-25,3.8095
2017-01-26,-2.9817
2017-01-27,2.3641
2017-01-30,-3.2333
2017-01-31,2.864
2017-02-01,4.4084
2017-02-02,-0.4444
2017-02-03,1.3393
2017-02-06,-0.2203
2017-02-07,0.2208
2017-02-08,-4.6256
2017-02-09,-2.0785
2017-02-10,1.6509
2017-02-13,-4.6404
2017-02-14,1.9465
2017-02-15,4.0573
2017-02-16,-3.8991
2017-02-17,-1.9093
2017-02-21,2.1898
2017-02-22,-3.3333
2017-02-23,-2.7094
2017-02-24,0.0
2017-02-27,4.0506
2017-02-28,-1.9465
2017-03-01,-1.737
2017-03-02,5.303
2017-03-03,10.5516
2017-03-06,-5.6399
2017-03-07,-3.4483
2017-03-08,0.9524
2017-03-09,-0.2358
2017-03-10,8.9835
2017-03-13,6.0738
2017-03-14,-3.2720000000000002
2017-03-15,0.4228
2017-03-16,0.0
2017-03-17,0.0
2017-03-20,-2.7368
2017-03-21,-7.1429
2017-03-22,0.2331
2017-03-23,-0.6977
2017-03-24,0.2342
2017-03-27,6.7757
2017-03-28,0.4376
2017-03-29,7.4074
2017-03-30,7.7079
2017-03-31,3.7664999999999997
2017-04-03,5.8076
2017-04-04,4.1166
2017-04-05,-0.9885
2017-04-06,-8.4859
2017-04-07,3.6364
2017-04-10,1.0526
2017-04-11,0.3472
2017-04-12,-0.173
2017-04-13,-0.8666
2017-04-17,2.7972
2017-04-18,-3.9116
2017-04-19,-4.2478
2017-04-20,4.9908
2017-04-21,-3.8731999999999998
2017-04-24,-1.0989
2017-04-25,1.4815
2017-04-26,1.4599
2017-04-27,0.0
2017-04-28,-3.0576
2017-05-01,-0.5566
2017-05-02,-1.1194
2017-05-03,-0.9434
2017-05-04,-1.3333
2017-05-05,1.9304999999999999
2017-05-08,-5.303
2017-05-09,-1.4
2017-05-10,-1.8256000000000001
2017-05-11,-1.2397
2017-05-12,7.3222
2017-05-15,0.0
2017-05-16,7.9922
2017-05-17,-0.5415
2017-05-18,-1.8149
2017-05-19,-0.3697
2017-05-22,0.3711
2017-05-23,-1.2939
2017-05-24,-0.3745
2017-05-25,-0.3759
2017-05-26,0.3774
2017-05-30,0.188
2017-05-31,-0.9381
2017-06-01,3.0303
2017-06-02,-2.2059
2017-06-05,-1.6917
2017-06-06,-2.2945
2017-06-07,-0.1957
2017-06-08,-0.5882
2017-06-09,-2.1696
2017-06-12,-1.2097
2017-06-13,-2.8571
2017-06-14,-2.1008
2017-06-15,-1.9313
2017-06-16,0.0
2017-06-19,-0.4376
2017-06-20,-3.2967
2017-06-21,2.7273
2017-06-22,8.1858
2017-06-23,0.6135
2017-06-26,-2.0325
2017-06-27,-2.6971
2017-06-28,1.919
2017-06-29,-3.9749
2017-06-30,-2.1786
2017-07-03,-1.1136
2017-07-05,2.027
2017-07-06,7.064
2017-07-07,0.8247
2017-07-10,-2.2495
2017-07-11,-0.6276
2017-07-12,7.1579
2017-07-13,5.1081
2017-07-14,4.1121
2017-07-17,1.2567
2017-07-18,3.1915
2017-07-19,1.0309
2017-07-20,1.0204
2017-07-21,-4.0404
2017-07-24,-0.3509
2017-07-25,-1.7606000000000002
2017-07-26,-2.3297
2017-07-27,-1.8349
2017-07-28,0.7477
2017-07-31,-2.5974
2017-08-01,0.7619
2017-08-02,0.9452
2017-08-03,1.1236
2017-08-04,0.5556
2017-08-07,1.6575
2017-08-08,-0.9058
2017-08-09,-3.1079
2017-08-10,-3.3962
2017-08-11,-0.1953
2017-08-14,0.9785
2017-08-15,0.3876
2017-08-16,-0.7722
2017-08-17,1.5564
2017-08-18,-3.2567
2017-08-21,-2.3762
2017-08-22,2.2312
2017-08-23,3.9683
2017-08-24,0.1908
2017-08-25,-0.7619
2017-08-28,15.1631
2017-08-29,0.1667
2017-08-30,3.6606
2017-08-31,12.3596
2017-09-01,-6.0
2017-09-05,3.3435
2017-09-06,-0.8824
2017-09-07,12.0178
2017-09-08,18.2781
2017-09-11,-0.8959
2017-09-12,-3.9548
2017-09-13,4.3529
2017-09-14,-0.1127
2017-09-15,-1.0158
2017-09-18,-3.4208
2017-09-19,-2.2432
2017-09-20,0.0
2017-09-21,1.5699999999999998
2017-09-22,-5.7075
2017-09-25,8.1967
2017-09-26,-5.8275
2017-09-27,-0.7426
2017-09-28,1.7456
2017-09-29,0.3676
2017-10-02,6.3492
2017-10-03,-0.1148
2017-10-04,0.4598
2017-10-05,-2.4027
2017-10-06,-4.3376
2017-10-09,0.8578
2017-10-10,1.0936
2017-10-11,-5.7692
2017-10-12,-1.0204
2017-10-13,-1.5464
2017-10-16,-4.0576
2017-10-17,-4.3656
2017-10-18,0.2853
2017-10-19,0.9957
2017-10-20,0.7042
2017-10-23,-4.6154
2017-10-24,3.3724
2017-10-25,-1.1348
2017-10-26,4.7346
2017-10-27,5.0685
2017-10-30,2.9987
2017-10-31,-0.6329
2017-11-01,-4.3312
2017-11-02,4.6605
2017-11-03,3.944
2017-11-06,3.3048
2017-11-07,-3.1991
2017-11-08,0.1224
2017-11-09,-1.2225
2017-11-10,0.2475
2017-11-13,-3.7037
2017-11-14,-2.6923
2017-11-15,4.7431
2017-11-16,0.8805
2017-11-17,-1.7456
2017-11-20,-0.3807
2017-11-21,0.4459
2017-11-22,2.8535
2017-11-24,1.603
2017-11-27,-0.8495
2017-11-28,0.7344
2017-11-29,-4.9818
2017-11-30,5.8824
2017-12-01,-2.1739
2017-12-04,-2.0987999999999998
2017-12-05,-1.6393
2017-12-06,0.2564
2017-12-07,2.046
2017-12-08,4.9498999999999995
2017-12-11,-5.4328
2017-12-12,-0.7576
2017-12-13,-5.2163
2017-12-14,-1.0738
2017-12-15,0.0
2017-12-18,-2.7137000000000002
2017-12-19,-1.2551999999999999
2017-12-20,0.2825
2017-12-21,-0.5634
2017-12-22,-0.8499
2017-12-26,-3.4286
2017-12-27,0.5917
2017-12-28,-0.2941
2017-12-29,-1.4748999999999999
2018-01-02,6.2874
2018-01-03,6.6197
2018-01-04,-0.6605
2018-01-05,2.5266
2018-01-08,3.5019
2018-01-09,-1.7544
2018-01-10,0.2551
2018-01-11,-0.6361
2018-01-12,0.0
2018-01-16,-3.8411999999999997
2018-01-17,5.0599
2018-01-18,-3.1686
2018-01-19,5.8901
2018-01-22,5.068
2018-01-23,10.9412
2018-01-24,-4.5599
2018-01-25,1.4444
2018-01-26,-0.5476
2018-01-29,-0.3304
2018-01-30,-2.0994
2018-01-31,-2.5959
2018-02-01,1.3905
2018-02-02,-2.6286
2018-02-05,-2.3474
2018-02-06,1.8029
2018-02-07,5.0767
2018-02-08,-6.0674
2018-02-09,-5.0239
2018-02-12,0.2519
2018-02-13,0.2513
2018-02-14,3.1328
2018-02-15,3.4022
2018-02-16,1.2926
2018-02-20,-4.6404
2018-02-21,-4.7445
2018-02-22,-2.2989
2018-02-23,3.0065
2018-02-26,-0.7614
2018-02-27,-1.6623999999999999
2018-02-28,-0.7802
2018-03-01,5.3735
2018-03-02,-0.2488
2018-03-05,-1.4963
2018-03-06,0.1266
2018-03-07,1.1378
2018-03-08,5.125
2018-03-09,8.0856
2018-03-12,-0.33
2018-03-13,-3.532
2018-03-14,5.3776
2018-03-15,18.7839
2018-03-16,1.0969
2018-03-19,0.0
2018-03-20,-6.3291
2018-03-21,10.0386
2018-03-22,0.614
2018-03-23,0.2616
2018-03-26,0.5217
2018-03-27,-3.4602
2018-03-28,-6.1828
2018-03-29,7.2588
2018-04-02,-1.6028
2018-04-03,-1.9005
2018-04-04,3.5978
2018-04-05,-3.4728
2018-04-06,-3.8745000000000003
2018-04-09,0.4798
2018-04-10,5.5396
2018-04-11,4.7059
2018-04-12,7.7787
2018-04-13,-0.1604
2018-04-16,-0.7229
2018-04-17,-0.1618
2018-04-18,0.4052
2018-04-19,-2.2599
2018-04-20,2.725
2018-04-23,-1.2058
2018-04-24,-0.5696
2018-04-25,2.455
2018-04-26,4.6326
2018-04-27,-0.1527
2018-04-30,-2.8287
2018-05-01,2.5964
2018-05-02,0.4601
2018-05-03,0.0763
2018-05-04,-0.9916
2018-05-07,2.5423999999999998
2018-05-08,-3.5312
2018-05-09,7.0093
2018-05-10,-4.0757
2018-05-11,-0.2276
2018-05-14,-2.8897
2018-05-15,0.3132
2018-05-16,-3.9032
2018-05-17,-2.3558
2018-05-18,1.0815
2018-05-21,0.3292
2018-05-22,2.1329
2018-05-23,6.0241
2018-05-24,0.3788
2018-05-25,0.4528
2018-05-29,-0.4508
2018-05-30,-0.7547
2018-05-31,0.6844
2018-06-01,1.5106000000000002
2018-06-04,-4.0923
2018-06-05,-2.3274
2018-06-06,1.9062999999999999
2018-06-07,-1.7147000000000001
2018-06-08,0.6344
2018-06-11,-2.4429
2018-06-12,-0.8078
2018-06-13,0.8143
2018-06-14,-1.0501
2018-06-15,2.1224
2018-06-18,-1.0392
2018-06-19,-5.1696
2018-06-20,9.880700000000001
2018-06-21,1.3953
2018-06-22,-0.6116
2018-06-25,-0.8462
2018-06-26,-2.1722
2018-06-27,-3.3307
2018-06-28,-1.6407
2018-06-29,-1.0008
2018-07-02,-0.674
2018-07-03,-0.4241
2018-07-05,-1.3629
2018-07-06,-0.9499
2018-07-09,-2.4412
2018-07-10,0.0894
2018-07-11,-2.5893
2018-07-12,1.5582
2018-07-13,2.3466
2018-07-16,-3.351
2018-07-17,4.1058
2018-07-18,-2.7169
2018-07-19,-1.0811
2018-07-20,-4.918
2018-07-23,-0.8621
2018-07-24,-2.6087
2018-07-25,-0.3968
2018-07-26,1.494
2018-07-27,-2.4534000000000002
2018-07-30,-5.1308
2018-07-31,3.7116
2018-08-01,-1.0225
2018-08-02,1.1364
2018-08-03,-9.7038
2018-08-06,-0.7919
2018-08-07,1.2543
2018-08-08,-1.1261
2018-08-09,1.9362
2018-08-10,-1.8994
2018-08-13,-1.7084000000000001
2018-08-14,-2.3175
2018-08-15,2.2539
2018-08-16,1.5081
2018-08-17,-3.0857
2018-08-20,-2.4764
2018-08-21,2.4184
2018-08-22,6.3754
2018-08-23,2.4417
2018-08-24,11.0509
2018-08-27,2.1463
2018-08-28,-0.0955
2018-08-29,-1.5295999999999998
2018-08-30,5.0485
2018-08-31,6.4695
2018-09-04,-5.0347
2018-09-05,-0.7313
2018-09-06,2.0258
2018-09-07,-4.5126
2018-09-10,2.6465
2018-09-11,2.6703
2018-09-12,0.3587
2018-09-13,-1.5192
2018-09-14,0.4537
2018-09-17,-3.252
2018-09-18,7.1895
2018-09-19,3.0488
2018-09-20,1.1834
2018-09-21,-2.1721
2018-09-24,1.5371000000000001
2018-09-25,0.4205
2018-09-26,2.3451
2018-09-27,8.0196
2018-09-28,2.7273
2018-10-01,2.8024
2018-10-02,-3.2281
2018-10-03,4.0771
2018-10-04,0.8547
2018-10-05,-1.8362
2018-10-08,-5.036
2018-10-09,1.0606
2018-10-10,-6.5967
2018-10-11,1.2039
2018-10-12,-1.5859999999999999
2018-10-15,-2.1757
2018-10-16,-2.3888
2018-10-17,-2.616
2018-10-18,-5.7192
2018-10-19,-1.1029
2018-10-22,-29.8327
2018-10-23,-6.8873999999999995
2018-10-24,-7.7524999999999995
2018-10-25,0.8481
2018-10-26,-4.7401
2018-10-29,-4.6549
2018-10-30,1.0101
2018-10-31,3.3333
2018-11-01,10.645199999999999
2018-11-02,3.3528000000000002
2018-11-05,0.5642
2018-11-06,-8.4151
2018-11-07,1.8377
2018-11-08,0.1504
2018-11-09,-7.2072
2018-11-12,2.2654
2018-11-13,-5.0633
2018-11-14,-5.8333
2018-11-15,-2.6549
2018-11-16,-1.2727
2018-11-19,4.0516
2018-11-20,-3.0088
2018-11-21,-0.7299
2018-11-23,4.5956
2018-11-26,-7.0299
2018-11-27,-3.4026
2018-11-28,0.7828
2018-11-29,15.534
2018-11-30,3.5294
2018-12-03,1.461
2018-12-04,-4.64
2018-12-06,-3.5235
2018-12-07,-0.5217
2018-12-10,2.6224
2018-12-11,-2.0443
2018-12-12,-8.6957
2018-12-13,2.0952
2018-12-14,-3.7313
2018-12-17,-14.7287
2018-12-18,-2.2727
2018-12-19,-4.4186
2018-12-20,-3.163
2018-12-21,-5.5276
2018-12-24,16.4894
2018-12-26,2.5114
2018-12-27,8.0178
2018-12-28,6.1856
2018-12-31,11.6505
2019-01-02,-3.6522
2019-01-03,-3.6101
2019-01-04,7.1161
2019-01-07,5.9441
2019-01-08,-4.2904
2019-01-09,0.5172
2019-01-10,0.1715
2019-01-11,-1.7123
2019-01-14,-6.0976
2019-01-15,-1.6698
2019-01-16,0.1887
2019-01-17,-5.0847
2019-01-18,-3.5714
2019-01-22,-6.7901
2019-01-23,-1.3245
2019-01-24,0.4474
2019-01-25,4.4543
2019-01-28,-4.0512
2019-01-29,2.2222
2019-01-30,1.3043
2019-01-31,4.5064
2019-02-01,3.9013999999999998
2019-02-04,-3.9526
2019-02-05,-3.7037
2019-02-06,4.0598
2019-02-07,-4.5175
2019-02-08,7.3118
2019-02-11,3.2064
2019-02-12,3.4951
2019-02-13,-9.5685
2019-02-14,0.4149
2019-02-15,2.0661
2019-02-19,-4.6559
2019-02-20,0.0
2019-02-21,-1.0616
2019-02-22,-1.9313
2019-02-25,5.2516
2019-02-26,1.0395
2019-02-27,-4.5267
2019-02-28,-5.3879
2019-03-01,4.1002
2019-03-04,-6.5646
2019-03-05,2.8103
2019-03-06,-8.656
2019-03-07,2.9925
2019-03-08,-9.9274
2019-03-11,4.8387
2019-03-12,3.3333
2019-03-13,-2.4814
2019-03-14,0.0
2019-03-15,1.0178
2019-03-18,-2.267
2019-03-19,-1.0309
2019-03-20,1.3021
2019-03-21,-1.5424
2019-03-22,-5.2219
2019-03-25,3.3058
2019-03-26,3.4667
2019-03-27,2.5773
2019-03-28,2.5126
2019-03-29,5.3922
2019-04-01,0.9302
2019-04-02,8.2949
2019-04-03,15.1064
2019-04-04,-8.3179
2019-04-05,2.621
2019-04-08,-2.3576
2019-04-09,-8.0483
2019-04-10,-0.2188
2019-04-11,-3.9474
2019-04-12,-1.5981999999999998
2019-04-15,-0.9281
2019-04-16,-0.7026
2019-04-17,1.1792
2019-04-18,-3.9627
2019-04-22,-1.2136
2019-04-23,8.1081
2019-04-24,-3.8636
2019-04-25,10.1655
2019-04-26,3.6481
2019-04-29,-3.3125999999999998
2019-04-30,2.7837
2019-05-01,0.2083
2019-05-02,-0.2079
2019-05-03,-3.3333
2019-05-06,-5.819
2019-05-07,-1.1442
2019-05-08,0.0
2019-05-09,-0.463
2019-05-10,-1.8605
2019-05-13,-7.109
2019-05-14,-3.8265000000000002
2019-05-15,2.6525
2019-05-16,-4.6512
2019-05-17,-0.542
2019-05-20,-1.3624
2019-05-21,8.2873
2019-05-22,-5.102
2019-05-23,-2.4194
2019-05-24,1.1019
2019-05-28,-4.0872
2019-05-29,-8.2386
2019-05-30,5.2632
2019-05-31,1.7647
2019-06-03,0.8671
2019-06-04,4.298
2019-06-05,4.3956
2019-06-06,-6.0526
2019-06-07,-0.2801
2019-06-10,10.9551
2019-06-11,-8.1013
2019-06-12,-1.6529
2019-06-13,3.6414999999999997
2019-06-14,-2.7027
2019-06-17,1.6667
2019-06-18,-4.3716
2019-06-19,-1.1429
2019-06-20,0.8671
2019-06-21,4.8711
2019-06-24,3.5519
2019-06-25,5.0132
2019-06-26,1.7588
2019-06-27,-1.4815
2019-06-28,0.7519
2019-07-01,-9.204
2019-07-02,4.3836
2019-07-03,-0.5249
2019-07-05,-2.3747
2019-07-08,-4.8649000000000004
2019-07-09,3.9773
2019-07-10,-3.5519
2019-07-11,-2.5496
2019-07-12,0.2907
2019-07-15,1.4493
2019-07-16,-0.2857
2019-07-17,-4.0115
2019-07-18,2.6866
2019-07-19,-4.9419
2019-07-22,11.6208
2019-07-23,-4.3836
2019-07-24,-5.1576
2019-07-25,-9.0634
2019-07-26,5.6478
2019-07-29,-1.8868
2019-07-30,5.1282
2019-07-31,0.3049
2019-08-01,-10.3343
2019-08-02,-14.9153
2019-08-05,-12.3506
2019-08-06,-4.3182
2019-08-07,-3.5629
2019-08-08,-2.4631
2019-08-09,-2.0202
2019-08-12,-11.8557
2019-08-13,2.3392
2019-08-14,-13.1429
2019-08-15,-3.9474
2019-08-16,11.6438
2019-08-19,7.362
2019-08-20,-7.4286
2019-08-21,-2.4691
2019-08-22,-8.8608
2019-08-23,-0.6944
2019-08-26,0.0
2019-08-27,6.993
2019-08-28,4.5752
2019-08-29,0.0
2019-08-30,0.625
2019-09-03,-3.1056
2019-09-04,5.7692
2019-09-05,0.6061
2019-09-06,-5.4217
2019-09-09,8.2803
2019-09-10,24.1176
2019-09-11,-8.0569
2019-09-12,-0.5155
2019-09-13,-4.6632
2019-09-16,-2.1739
2019-09-17,0.0
2019-09-18,-2.7778
2019-09-19,0.0
