ticker,NBRV US Equity
2016-02-09,2.5455
2016-02-10,-2.4823
2016-02-11,3.2727
2016-02-12,0.0
2016-02-16,3.7559
2016-02-17,-2.1493
2016-02-18,2.8902
2016-02-19,0.8989
2016-02-22,-1.5590000000000002
2016-02-23,-1.1538
2016-02-24,3.5705999999999998
2016-02-25,-0.663
2016-02-26,-0.1112
2016-02-29,0.3341
2016-03-01,-0.3885
2016-03-02,-2.117
2016-03-03,0.9676
2016-03-04,2.3675
2016-03-07,-1.9824000000000002
2016-03-08,-1.573
2016-03-09,1.1416
2016-03-10,0.6772
2016-03-11,-0.5605
2016-03-14,0.3382
2016-03-15,2.1348
2016-03-16,1.7602
2016-03-17,-4.1081
2016-03-18,-0.5637
2016-03-21,0.907
2016-03-22,2.2472
2016-03-23,-1.6484
2016-03-24,-1.1173
2016-03-28,0.565
2016-03-29,-0.6742
2016-03-30,1.81
2016-03-31,-0.4444
2016-04-01,-0.558
2016-04-04,-2.8058
2016-04-05,-1.1547
2016-04-06,0.3505
2016-04-07,-0.1164
2016-04-08,0.1166
2016-04-11,-2.2119
2016-04-12,0.7143
2016-04-13,-0.7092
2016-04-14,0.119
2016-04-15,1.0702
2016-04-18,0.7059
2016-04-19,-1.5187
2016-04-20,0.8304
2016-04-21,0.0
2016-04-22,0.9412
2016-04-25,4.662
2016-04-26,-2.784
2016-04-27,1.0309
2016-04-28,-3.7415000000000003
2016-04-29,0.1178
2016-05-02,3.5294
2016-05-03,2.2727
2016-05-04,-3.7778
2016-05-05,-1.963
2016-05-06,0.1178
2016-05-09,2.4706
2016-05-10,0.3444
2016-05-11,-1.2586
2016-05-12,-2.4334
2016-05-13,-0.7126
2016-05-16,-0.5981
2016-05-17,0.2407
2016-05-18,1.9207999999999998
2016-05-20,-1.8846
2016-05-23,-3.8415
2016-05-24,2.372
2016-05-25,-2.3171
2016-05-26,-3.1211
2016-05-27,-3.9948
2016-05-31,-2.6846
2016-06-01,3.0345
2016-06-02,0.5355
2016-06-03,-1.7309999999999999
2016-06-06,-3.794
2016-06-07,-0.7042
2016-06-08,0.8511
2016-06-09,0.4219
2016-06-10,0.8403
2016-06-13,-1.8056
2016-06-14,0.1414
2016-06-15,0.1412
2016-06-16,4.6544
2016-06-17,2.8302
2016-06-20,0.9174
2016-06-21,-0.1299
2016-06-22,-4.4213000000000005
2016-06-23,-1.0884
2016-06-24,-1.6505999999999998
2016-06-27,-2.2378
2016-06-28,4.2918
2016-06-29,8.3676
2016-06-30,-5.0633
2016-07-01,1.0667
2016-07-05,-0.9218
2016-07-06,2.2619
2016-07-07,4.6859
2016-07-08,-0.7432
2016-07-11,0.2506
2016-07-12,0.3359
2016-07-13,-0.3364
2016-07-14,-0.125
2016-07-15,-3.0038
2016-07-18,-3.2258
2016-07-19,7.0667
2016-07-20,0.934
2016-07-21,0.5753
2016-07-22,2.0655
2016-07-25,-0.3606
2016-07-26,0.1206
2016-07-27,-1.2033
2016-07-28,-1.7332
2016-07-29,4.6165
2016-08-01,-1.1862
2016-08-02,-0.3601
2016-08-03,-2.4081
2016-08-04,-3.4583
2016-08-05,-4.0921
2016-08-08,1.6
2016-08-09,-0.6562
2016-08-10,-0.9247
2016-08-11,0.0
2016-08-12,-3.8667
2016-08-15,1.8031000000000001
2016-08-16,-1.7711000000000001
2016-08-17,4.2996
2016-08-18,-0.133
2016-08-19,-0.1332
2016-08-22,0.0
2016-08-23,1.0667
2016-08-24,0.2639
2016-08-25,-1.7105000000000001
2016-08-26,0.2677
2016-08-29,0.0
2016-08-30,2.0027
2016-08-31,4.4503
2016-09-01,-2.6316
2016-09-02,-1.8018
2016-09-06,5.3735
2016-09-07,-1.4925
2016-09-08,3.7879
2016-09-09,2.6749
2016-09-12,-6.5152
2016-09-13,0.0
2016-09-14,-1.7871000000000001
2016-09-15,-4.2457
2016-09-16,1.0782
2016-09-19,-3.8667
2016-09-20,-0.6935
2016-09-21,1.8155999999999999
2016-09-22,-0.6859
2016-09-23,1.2319
2016-09-26,-1.3533
2016-09-27,1.6598000000000002
2016-09-28,-1.3605
2016-09-29,-2.7655
2016-09-30,0.0089
2016-10-03,0.2819
2016-10-04,1.1315
2016-10-05,1.2605
2016-10-06,-1.1067
2016-10-07,-0.831
2016-10-10,-1.2746
2016-10-11,-0.9986
2016-10-12,-0.4323
2016-10-13,-1.013
2016-10-14,1.0234
2016-10-17,-4.631
2016-10-18,-3.6419
2016-10-19,-0.1575
2016-10-20,3.1546
2016-10-21,-2.9052
2016-10-24,-6.9291
2016-10-25,5.9222
2016-10-26,-5.5911
2016-10-27,0.5076
2016-10-28,1.1785
2016-10-31,-4.6589
2016-11-01,-4.014
2016-11-02,-0.1818
2016-11-03,-9.2896
2016-11-04,-4.6185
2016-11-07,-5.2632
2016-11-08,-3.3333
2016-11-09,-0.2299
2016-11-10,3.6866
2016-11-11,0.8958
2016-11-14,9.6841
2016-11-15,-10.8434
2016-11-16,-5.6306
2016-11-17,-4.5346
2016-11-18,6.25
2016-11-21,-3.7647
2016-11-22,-0.2445
2016-11-23,3.4314
2016-11-25,-0.4739
2016-11-28,1.1905000000000001
2016-11-29,-5.6471
2016-11-30,1.2469000000000001
2016-12-01,2.7094
2016-12-02,-2.6048999999999998
2016-12-05,0.951
2016-12-06,2.9268
2016-12-07,2.1327
2016-12-08,6.9606
2016-12-09,0.8677
2016-12-12,0.3696
2016-12-13,3.7027
2016-12-14,0.2066
2016-12-15,6.1856
2016-12-16,-0.3883
2016-12-19,1.7544
2016-12-20,-3.6398
2016-12-21,1.1928
2016-12-22,2.7504999999999997
2016-12-23,0.5736
2016-12-27,0.3802
2016-12-28,2.4621
2016-12-29,-1.1091
2016-12-30,11.4019
2017-01-03,5.5369
2017-01-04,-0.159
2017-01-05,6.051
2017-01-06,0.0
2017-01-09,14.1141
2017-01-10,1.3158
2017-01-11,1.6883
2017-01-12,-2.0434
2017-01-13,1.9557
2017-01-17,1.023
2017-01-18,-0.7595
2017-01-19,-1.6534
2017-01-20,0.903
2017-01-23,-0.2571
2017-01-24,6.3144
2017-01-25,-0.4848
2017-01-26,2.9233000000000002
2017-01-27,-0.2367
2017-01-30,-3.0249
2017-01-31,-2.5076
2017-02-01,-0.2509
2017-02-02,0.7547
2017-02-03,-0.1248
2017-02-06,1.125
2017-02-07,5.068
2017-02-08,0.0015
2017-02-09,15.1748
2017-02-10,-2.8601
2017-02-13,0.0
2017-02-14,5.1525
2017-02-15,-1.8
2017-02-16,1.3237999999999999
2017-02-17,8.7437
2017-02-21,-0.2773
2017-02-22,1.0195
2017-02-23,-2.4771
2017-02-24,2.54
2017-02-27,-0.8257
2017-02-28,-0.2787
2017-03-01,6.5863
2017-03-02,9.8358
2017-03-03,-4.9128
2017-03-06,-2.5
2017-03-07,0.8547
2017-03-08,1.3559
2017-03-09,3.5117000000000003
2017-03-10,-7.0275
2017-03-13,2.9539999999999997
2017-03-14,1.2658
2017-03-15,-2.5
2017-03-16,0.0
2017-03-17,-1.7094
2017-03-20,-3.0435
2017-03-21,-1.3453
2017-03-22,0.5455
2017-03-23,0.8137
2017-03-24,-3.1390000000000002
2017-03-27,0.6481
2017-03-28,2.4839
2017-03-29,2.3339
2017-03-30,5.2632
2017-03-31,0.0
2017-04-03,-2.0
2017-04-04,-2.2959
2017-04-05,-0.6963
2017-04-06,-3.5933
2017-04-07,-0.3636
2017-04-10,-1.6423
2017-04-11,6.679
2017-04-12,-2.8696
2017-04-13,-0.8057
2017-04-17,2.9783
2017-04-18,-2.2787
2017-04-19,-1.3453
2017-04-20,-1.8182
2017-04-21,1.6667
2017-04-24,-1.275
2017-04-25,-0.738
2017-04-26,2.6022
2017-04-27,-0.4529
2017-04-28,-0.9099
2017-05-01,-0.6428
2017-05-02,-2.1257
2017-05-03,0.4721
2017-05-04,-1.6917
2017-05-05,-0.1912
2017-05-08,-4.5977
2017-05-09,-2.3092
2017-05-10,-0.3083
2017-05-11,0.5155
2017-05-12,-0.6154
2017-05-15,5.7792
2017-05-16,-0.9756
2017-05-17,-3.9409
2017-05-18,0.6154
2017-05-19,-0.2039
2017-05-22,-2.3493
2017-05-23,4.2887
2017-05-24,0.3009
2017-05-25,1.0
2017-05-26,-0.8911
2017-05-30,-0.1998
2017-05-31,5.1051
2017-06-01,-10.4762
2017-06-02,1.1702
2017-06-05,2.3134
2017-06-06,0.4111
2017-06-07,1.8424
2017-06-08,-2.0101
2017-06-09,1.9487
2017-06-12,-4.4266
2017-06-13,-1.7894999999999999
2017-06-14,1.5005
2017-06-15,-5.5966000000000005
2017-06-16,2.9083
2017-06-19,-0.8696
2017-06-20,-0.5482
2017-06-21,2.6461
2017-06-22,12.782
2017-06-23,0.4762
2017-06-26,4.455
2017-06-27,0.0
2017-06-28,-0.9982
2017-06-29,-1.4665
2017-06-30,-2.5116
2017-07-03,3.5305
2017-07-05,-3.2258
2017-07-06,-1.4285999999999999
2017-07-07,1.4493
2017-07-10,0.0
2017-07-11,0.4762
2017-07-12,0.0
2017-07-13,1.8009
2017-07-14,-2.0484
2017-07-17,-1.616
2017-07-18,1.4493
2017-07-19,-1.7143000000000002
2017-07-20,1.6473
2017-07-24,0.0
2017-07-25,-0.2383
2017-07-26,-1.0033
2017-07-27,5.9846
2017-07-28,-5.3734
2017-07-31,0.8633
2017-08-01,-8.8714
2017-08-02,1.8848
2017-08-03,0.5139
2017-08-04,1.227
2017-08-07,6.0606
2017-08-08,0.0
2017-08-09,-6.8571
2017-08-10,0.1022
2017-08-11,2.145
2017-08-14,-4.0
2017-08-15,0.1042
2017-08-16,-2.4974
2017-08-17,-5.7631
2017-08-18,-0.2265
2017-08-21,0.454
2017-08-22,0.565
2017-08-23,-1.0112
2017-08-24,-8.9671
2017-08-25,1.7456
2017-08-28,1.3479999999999999
2017-08-29,2.7811
2017-08-30,9.4118
2017-08-31,-1.6129
2017-09-01,-7.7596
2017-09-05,-0.3555
2017-09-06,-3.0916
2017-09-07,7.2393
2017-09-08,0.2288
2017-09-11,0.5708
2017-09-12,-3.5187
2017-09-13,0.0
2017-09-14,-0.2353
2017-09-15,-19.1038
2017-09-18,29.3003
2017-09-19,3.6077
2017-09-20,-10.1197
2017-09-21,1.0896
2017-09-22,1.4371
2017-09-25,0.2361
2017-09-26,-3.6513999999999998
2017-09-27,2.0782
2017-09-28,-2.7545
2017-09-29,0.8621
2017-10-02,0.7326
2017-10-03,0.9697
2017-10-04,1.6806999999999999
2017-10-05,-0.7084
2017-10-06,-1.308
2017-10-09,0.0
2017-10-10,-0.9639
2017-10-11,-1.3382
2017-10-12,-6.6584
2017-10-13,-2.5099
2017-10-16,-3.523
2017-10-17,-6.4607
2017-10-18,0.4505
2017-10-19,-0.7474
2017-10-20,-4.6687
2017-10-23,-4.1074
2017-10-24,-2.8007
2017-10-25,-2.8814
2017-10-26,-3.4904
2017-10-27,-1.6275
2017-10-30,7.5368
2017-10-31,4.6154
2017-11-01,-2.7778
2017-11-02,-3.3613
2017-11-03,6.7826
2017-11-06,-3.2573
2017-11-07,-2.862
2017-11-08,-2.253
2017-11-09,0.8865
2017-11-10,2.8120000000000003
2017-11-13,-1.3675
2017-11-14,-2.9463
2017-11-15,-1.0714
2017-11-16,3.7906
2017-11-17,0.8696
2017-11-20,5.1724
2017-11-21,-1.6393
2017-11-22,9.3333
2017-11-24,-2.2866
2017-11-27,-1.8721
2017-11-28,5.0874
2017-11-29,-4.0847
2017-11-30,1.2618
2017-12-01,-1.4019
2017-12-04,-4.2654
2017-12-05,-4.4554
2017-12-06,-0.8636
2017-12-07,1.3937
2017-12-08,0.1718
2017-12-11,-2.5728999999999997
2017-12-12,-1.2324
2017-12-13,-2.1390000000000002
2017-12-14,-2.5501
2017-12-15,-4.6729
2017-12-18,13.0392
2017-12-19,-0.954
2017-12-20,7.0053
2017-12-21,-1.3093
2017-12-22,0.3317
2017-12-26,2.8099
2017-12-27,0.1608
2017-12-28,0.321
2017-12-29,-4.32
2018-01-02,6.3545
2018-01-03,0.4717
2018-01-04,-0.626
2018-01-05,0.0
2018-01-08,-2.0472
2018-01-09,0.1608
2018-01-10,-1.4445999999999999
2018-01-11,1.1401
2018-01-12,-0.4831
2018-01-16,-2.9126
2018-01-17,6.5
2018-01-18,2.1909
2018-01-19,0.9188
2018-01-22,3.1866
2018-01-23,0.2941
2018-01-24,-2.1994
2018-01-25,2.8486000000000002
2018-01-26,-2.6239
2018-01-29,1.7964
2018-01-30,-2.3529
2018-01-31,-2.5602
2018-02-01,-2.9366
2018-02-02,-7.1656
2018-02-05,-1.7153
2018-02-06,-0.8726
2018-02-07,3.8731999999999998
2018-02-08,-5.5931999999999995
2018-02-09,-3.5907
2018-02-12,5.0279
2018-02-13,1.4184
2018-02-14,3.1469
2018-02-15,-3.0508
2018-02-16,-3.8462
2018-02-20,-0.9091
2018-02-21,3.1193
2018-02-22,-1.6014
2018-02-23,0.1808
2018-02-26,0.0
2018-02-27,-1.9856
2018-02-28,-5.3407
2018-03-01,6.0311
2018-03-02,8.6239
2018-03-05,4.223
2018-03-06,-5.8347
2018-03-07,0.5164
2018-03-08,4.7945
2018-03-09,-3.7582
2018-03-12,-0.5093
2018-03-13,-0.3413
2018-03-14,0.6849
2018-03-15,-3.2313
2018-03-16,0.0
2018-03-19,-5.2724
2018-03-20,0.0
2018-03-21,5.3803
2018-03-22,-0.8803
2018-03-23,-2.1314
2018-03-26,-4.5372
2018-03-27,-4.943
2018-03-28,0.6
2018-03-29,0.0
2018-04-02,-5.3678
2018-04-03,-4.8319
2018-04-04,0.6623
2018-04-05,0.2193
2018-04-06,-1.9694
2018-04-09,1.7856999999999998
2018-04-10,0.8772
2018-04-11,-0.2174
2018-04-12,8.4967
2018-04-13,-1.4056
2018-04-16,-0.2037
2018-04-17,7.551
2018-04-18,-1.7078
2018-04-19,-2.5097
2018-04-20,3.5644
2018-04-23,-8.9866
2018-04-24,-0.8403
2018-04-25,-2.7542
2018-04-26,5.8824
2018-04-27,0.0
2018-04-30,-1.2346
2018-05-01,2.7083
2018-05-02,-0.4057
2018-05-03,-2.6477
2018-05-04,0.2092
2018-05-07,0.4175
2018-05-08,-1.2474
2018-05-09,-1.0526
2018-05-10,1.2766
2018-05-11,1.8908
2018-05-14,2.6804
2018-05-15,0.6024
2018-05-16,3.1936
2018-05-17,0.1934
2018-05-18,4.8263
2018-05-21,-16.5746
2018-05-22,0.4415
2018-05-23,0.8791
2018-05-24,-1.5251000000000001
2018-05-25,-1.9912
2018-05-29,-0.4515
2018-05-30,-0.907
2018-05-31,2.2883
2018-06-01,-1.3423
2018-06-04,-0.2268
2018-06-05,4.7727
2018-06-06,-1.9523000000000001
2018-06-07,-0.2212
2018-06-08,-0.4435
2018-06-11,-2.6726
2018-06-12,0.4577
2018-06-13,0.0
2018-06-14,-1.139
2018-06-15,4.1475
2018-06-18,-3.5398
2018-06-19,-1.8349
2018-06-20,1.4019
2018-06-21,-11.7512
2018-06-22,-0.2611
2018-06-25,-1.0471
2018-06-26,-1.5873
2018-06-27,-4.3011
2018-06-28,-4.7753
2018-06-29,2.6549
2018-07-02,-0.8621
2018-07-03,0.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-09,0.2899
2018-07-10,1.1561
2018-07-11,-0.5714
2018-07-12,1.4368
2018-07-13,1.1331
2018-07-16,-3.9215999999999998
2018-07-17,-1.1662
2018-07-18,0.885
2018-07-19,0.0
2018-07-20,1.1696
2018-07-23,-2.8902
2018-07-24,-1.7856999999999998
2018-07-25,6.9697
2018-07-26,-12.7479
2018-07-27,-18.5065
2018-07-30,7.1713000000000005
2018-07-31,0.7435
2018-08-01,-6.6421
2018-08-02,-1.581
2018-08-03,0.8032
2018-08-06,0.3984
2018-08-07,-5.5556
2018-08-08,5.042
2018-08-09,2.4
2018-08-10,3.9063
2018-08-13,0.3759
2018-08-14,1.1236
2018-08-15,-5.9259
2018-08-16,0.7874
2018-08-17,0.7813
2018-08-20,3.4884
2018-08-21,-1.8727
2018-08-22,2.6718
2018-08-23,-1.487
2018-08-24,3.0189
2018-08-27,-1.0989
2018-08-28,-0.3704
2018-08-29,-3.3457
2018-08-30,-2.6923
2018-08-31,0.3953
2018-09-04,-2.3622
2018-09-05,1.2097
2018-09-06,4.3825
2018-09-07,2.6718
2018-09-10,-0.7435
2018-09-11,1.1236
2018-09-12,-3.7037
2018-09-13,0.3846
2018-09-14,1.1494
2018-09-17,-2.6515
2018-09-18,-0.5837
2018-09-19,0.5871
2018-09-20,-1.1673
2018-09-21,-0.3937
2018-09-24,-1.1858
2018-09-25,4.4
2018-09-26,-0.7663
2018-09-27,2.7027
2018-09-28,1.5038
2018-10-01,1.8519
2018-10-02,-1.0909
2018-10-03,12.5
2018-10-04,-3.5948
2018-10-05,-0.339
2018-10-08,0.3401
2018-10-09,-1.6949
2018-10-10,-6.5517
2018-10-11,-0.369
2018-10-12,-2.2222
2018-10-15,1.1364
2018-10-16,6.367
2018-10-17,-1.0563
2018-10-18,-3.9146
2018-10-19,-1.4815
2018-10-22,-3.7594
2018-10-23,-3.5156
2018-10-24,-15.3846
2018-10-25,-0.2392
2018-10-26,-0.7194
2018-10-29,-8.2126
2018-10-30,5.7895
2018-10-31,-1.4925
2018-11-01,9.0909
2018-11-02,10.6481
2018-11-05,-2.9289
2018-11-06,0.8621
2018-11-07,0.0
2018-11-08,-1.2821
2018-11-09,-6.4935
2018-11-12,-5.0926
2018-11-13,-0.4878
2018-11-14,-4.4118
2018-11-15,2.5641
2018-11-16,2.5
2018-11-19,-4.878
2018-11-20,0.0
2018-11-21,-1.0256
2018-11-23,5.1813
2018-11-26,-4.9261
2018-11-27,0.0
2018-11-28,0.5181
2018-11-29,4.1237
2018-11-30,0.9901
2018-12-03,-4.4118
2018-12-04,3.0769
2018-12-06,-1.4925
2018-12-07,1.0101
2018-12-10,4.5
2018-12-11,-1.4354
2018-12-12,-1.4563
2018-12-13,-3.9409
2018-12-14,0.5128
2018-12-17,-9.6939
2018-12-18,-6.2147
2018-12-19,-7.8313
2018-12-20,-1.3072
2018-12-21,-12.5828
2018-12-24,-9.0909
2018-12-26,2.5
2018-12-27,8.1301
2018-12-28,10.526299999999999
2018-12-31,-0.6803
2019-01-02,15.0685
2019-01-03,7.7381
2019-01-04,4.4199
2019-01-07,-2.6455
2019-01-08,-5.4348
2019-01-09,0.0
2019-01-10,-1.1494
2019-01-11,4.6512
2019-01-14,6.6667
2019-01-15,1.0417
2019-01-16,2.0619
2019-01-17,0.0
2019-01-18,-0.5051
2019-01-22,-3.0457
2019-01-23,-2.6178
2019-01-24,3.7634
2019-01-25,-0.5181
2019-01-28,0.5208
2019-01-29,0.5181
2019-01-30,-1.5464
2019-01-31,-0.5236
2019-02-01,0.5263
2019-02-04,6.8063
2019-02-05,3.4314
2019-02-06,2.8436
2019-02-07,-1.3825
2019-02-08,-3.7382999999999997
2019-02-11,-1.9417
2019-02-12,0.495
2019-02-13,0.0
2019-02-14,0.0
2019-02-15,1.4778
2019-02-19,-0.4854
2019-02-20,0.4878
2019-02-21,-1.4563
2019-02-22,1.9704000000000002
2019-02-25,-2.4154999999999998
2019-02-26,0.9901
2019-02-27,2.451
2019-02-28,-5.2632
2019-03-01,3.5354
2019-03-04,3.9024
2019-03-05,6.1033
2019-03-06,-3.0973
2019-03-07,5.4795
2019-03-08,0.8658
2019-03-11,3.0043
2019-03-12,1.25
2019-03-13,15.6379
2019-03-14,-0.3559
2019-03-15,2.1429
2019-03-18,0.6993
2019-03-19,3.4722
2019-03-20,6.3758
2019-03-21,-0.6309
2019-03-22,-4.4444
2019-03-25,-2.6578
2019-03-26,-6.8259
2019-03-27,-5.4945
2019-03-28,-7.3643
2019-03-29,2.0921
2019-04-01,2.8689
2019-04-02,5.5777
2019-04-03,7.5472
2019-04-04,-1.0526
2019-04-05,-0.7092
2019-04-08,9.642900000000001
2019-04-09,-1.3029
2019-04-10,-1.9802
2019-04-11,-7.4074
2019-04-12,-0.3636
2019-04-15,-4.7445
2019-04-16,3.4483
2019-04-17,-1.4815
2019-04-18,2.2556
2019-04-22,4.4118
2019-04-23,0.7042
2019-04-24,0.3497
2019-04-25,-2.439
2019-04-26,-1.0714
2019-04-29,2.8881
2019-04-30,4.9123
2019-05-01,-27.4247
2019-05-02,-0.9217
2019-05-03,0.4651
2019-05-06,3.7037
2019-05-07,-2.6786
2019-05-08,5.5046
2019-05-09,5.6522
2019-05-10,9.8765
2019-05-13,-2.2472
2019-05-14,1.5326
2019-05-15,3.7736
2019-05-16,-1.4545
2019-05-17,-4.797
2019-05-20,-7.3643
2019-05-21,2.5105
2019-05-22,-3.6734999999999998
2019-05-23,-5.5085
2019-05-24,6.7265
2019-05-28,-5.042
2019-05-29,1.3274
2019-05-30,2.1834
2019-05-31,-2.1368
2019-06-03,-0.4367
2019-06-04,2.6316
2019-06-05,0.4274
2019-06-06,-4.6809
2019-06-07,-10.7143
2019-06-10,-4.0
2019-06-11,9.375
2019-06-12,-4.2857
2019-06-13,1.4925
2019-06-14,-2.451
2019-06-17,4.0201
2019-06-18,1.4493
2019-06-19,4.7619
2019-06-20,0.4545
2019-06-21,0.0
2019-06-24,-4.9774
2019-06-25,0.4762
2019-06-26,2.8436
2019-06-27,2.3041
2019-06-28,9.4595
2019-07-01,-0.4115
2019-07-02,-0.8264
2019-07-03,0.0
2019-07-05,1.25
2019-07-08,0.823
2019-07-09,-2.449
2019-07-10,0.4184
2019-07-11,-0.4167
2019-07-12,1.2551999999999999
2019-07-15,-0.4132
2019-07-16,-3.3195
2019-07-17,0.4292
2019-07-18,0.0
2019-07-19,4.2735
2019-07-22,-0.8197
2019-07-23,-1.2397
2019-07-24,-0.4184
2019-07-25,-2.1008
2019-07-26,0.8584
2019-07-29,0.0
2019-07-30,1.7021
2019-07-31,-0.6276
2019-08-01,-0.2105
2019-08-02,-3.7975
2019-08-05,-1.7544
2019-08-06,-4.9107
2019-08-07,1.4085
2019-08-08,5.5556
2019-08-09,7.4561
2019-08-12,-5.7143
2019-08-13,-1.2987
2019-08-14,-1.7544
2019-08-15,-3.5714
2019-08-16,5.5556
2019-08-19,-3.0658
2019-08-20,0.9004
2019-08-21,-8.0717
2019-08-22,0.9756
2019-08-23,-4.3478
2019-08-26,-6.5657
2019-08-27,-2.7027
2019-08-28,16.6667
2019-08-29,-2.3810000000000002
2019-08-30,-1.4634
2019-09-03,-0.9901
2019-09-04,2.5
2019-09-05,-1.4634
2019-09-06,1.9802
2019-09-09,7.2816
2019-09-10,4.9774
2019-09-11,4.3103
2019-09-12,4.9587
2019-09-13,1.5748
2019-09-16,-1.5504
2019-09-17,-7.4803
2019-09-18,-3.8298
2019-09-19,-2.2124
2019-09-20,-0.4525
2019-09-23,0.9091
2019-09-24,-2.7027
2019-09-25,-3.2407
2019-09-26,-2.1531000000000002
2019-09-27,-1.2225
2019-09-30,-0.9901
2019-10-01,-4.5
2019-10-02,-1.0471
2019-10-03,-1.0582
2019-10-04,1.0695000000000001
2019-10-07,-2.1164
2019-10-08,0.0
2019-10-09,-5.4054
2019-10-10,-0.5714
2019-10-11,2.2989
2019-10-14,7.3034
2019-10-15,2.0942
2019-10-16,3.0769
2019-10-17,1.99
2019-10-18,-2.9268
2019-10-21,-4.0201
2019-10-22,0.0
2019-10-23,0.0
2019-10-24,-1.5707
2019-10-25,-1.0638
2019-10-28,-3.7634
2019-10-29,1.1173
2019-10-30,2.2099
2019-10-31,4.3243
2019-11-01,4.6632
2019-11-04,-0.9901
2019-11-05,-0.5
2019-11-06,-1.5074999999999998
2019-11-07,0.0
2019-11-08,5.6122
2019-11-11,-3.3816
2019-11-12,-1.0
2019-11-13,7.5758
2019-11-14,-6.5728
2019-11-15,-4.5226
2019-11-18,-3.1579
2019-11-19,-1.6303999999999998
2019-11-20,1.105
2019-11-21,3.2787
2019-11-22,1.0582
2019-11-25,8.377
2019-11-26,-4.3478
2019-11-27,1.0101
2019-11-29,1.0
2019-12-02,-2.4752
2019-12-03,-1.5228000000000002
2019-12-04,0.0
2019-12-05,-3.6082
2019-12-06,-4.2781
2019-12-09,2.2346
2019-12-10,-1.6393
2019-12-11,-1.6667
2019-12-12,0.565
2019-12-13,-1.6854
2019-12-16,1.1429
2019-12-17,0.0
2019-12-18,0.565
2019-12-19,-3.3708
2019-12-20,-25.5814
2019-12-23,6.25
2019-12-24,0.7353
2019-12-26,-2.9196999999999997
2019-12-27,-0.7519
2019-12-30,0.0
2019-12-31,0.0
2020-01-02,0.0
2020-01-03,-3.7879
2020-01-06,-4.7244
2020-01-07,2.4793
2020-01-08,-0.8065
2020-01-09,4.878
2020-01-10,-2.3256
2020-01-13,2.3810000000000002
2020-01-14,7.7519
2020-01-15,2.8777
2020-01-16,4.1958
2020-01-17,-1.3423
2020-01-21,10.2041
2020-01-22,-3.7037
2020-01-23,-8.3333
2020-01-24,-5.5944
2020-01-27,1.4815
2020-01-28,-0.7299
2020-01-29,5.8824
2020-01-30,-2.7778
2020-01-31,-3.5714
2020-02-03,2.963
2020-02-04,-3.5971
2020-02-05,1.4925
2020-02-06,-0.7353
2020-02-07,-1.4815
2020-02-10,3.7594
2020-02-11,4.3478
2020-02-12,2.0833
2020-02-13,2.0408
