ticker,TFZI US Equity
2007-12-21,0.0
2007-12-26,0.0
2007-12-31,0.0
2008-01-02,0.0
2008-01-04,0.0
2008-01-07,0.0
2008-01-08,0.0
2008-01-09,0.0
2008-01-10,0.0
2008-01-11,0.0
2008-01-14,0.0
2008-01-15,-25.0
2008-01-16,0.0
2008-01-17,0.0
2008-01-18,-13.3333
2008-01-23,0.0
2008-01-24,-7.6923
2008-01-25,8.3333
2008-01-28,0.0
2008-01-29,0.0
2008-02-01,0.0
2008-02-04,0.0
2008-02-20,53.8462
2008-02-21,0.0
2008-02-28,-15.0
2008-02-29,0.0
2008-03-03,-41.1765
2008-04-01,16.6667
2008-04-11,0.0
2008-04-22,0.0
2008-04-30,114.2857
2008-05-02,34.6667
2008-05-06,23.7624
2008-05-07,8.0
2008-05-29,14.8148
2008-06-04,-34.1935
2008-06-05,42.1569
2008-06-09,-30.3448
2008-06-24,-25.7426
2008-06-25,-20.0
2008-06-26,16.6667
2008-06-27,4.2857
2008-06-30,-4.1096
2008-07-01,-1.4285999999999999
2008-07-02,0.0
2008-07-08,8.6957
2008-07-09,2.6667
2008-07-10,1.2987
2008-07-14,0.0
2008-07-15,-3.8462
2008-07-21,0.0
2008-07-22,-6.6667
2008-07-23,1.4285999999999999
2008-07-24,0.0
2008-07-25,-8.4507
2008-07-29,-21.5385
2008-07-31,-5.8824
2008-08-01,0.0
2008-08-06,-4.1667
2008-08-11,13.0435
2008-08-14,-11.538499999999999
2008-08-15,-2.1739
2008-08-28,-11.1111
2008-08-29,-12.5
2008-09-02,-57.1429
2008-09-03,33.3333
2008-09-05,0.0
2008-09-12,0.0
2008-09-16,0.0
2008-09-26,125.0
2008-10-02,0.0
2008-10-13,-73.3333
2008-10-14,0.0
2008-10-15,8.3333
2008-10-16,7.6923
2008-10-17,0.0
2008-10-20,7.1429
2008-10-22,-53.3333
2008-10-27,0.0
2008-10-29,-28.5714
2008-10-30,0.0
2008-11-03,-40.0
2008-11-04,-56.6667
2008-11-05,-71.6346
2008-11-06,116.9492
2008-11-07,-68.75
2008-11-10,-12.5
2008-11-11,-8.5714
2008-11-12,0.0
2008-11-14,0.0
2008-11-18,9.375
2008-11-19,-22.8571
2008-11-20,-40.7407
2008-11-21,31.25
2008-11-24,-71.4286
2008-11-25,-16.6667
2008-11-26,0.0
2008-11-28,-40.0
2008-12-01,-33.3333
2008-12-02,0.0
2008-12-03,50.0
2008-12-04,0.0
2008-12-05,-33.3333
2008-12-08,0.0
2008-12-09,0.0
2008-12-10,0.0
2008-12-11,0.0
2008-12-16,0.0
2008-12-17,0.0
2008-12-18,0.0
2008-12-29,0.0
2008-12-31,0.0
2009-01-02,50.0
2009-01-05,-33.3333
2009-01-06,0.0
2009-01-07,0.0
2009-01-23,0.0
2009-01-26,0.0
2009-02-05,0.0
2009-02-06,0.0
2009-02-17,0.0
2009-02-18,150.0
2009-02-19,-40.0
2009-02-20,0.0
2009-02-23,0.0
2009-02-24,0.0
2009-02-25,-33.3333
2009-02-26,50.0
2009-02-27,0.0
2009-03-02,-33.3333
2009-03-03,0.0
2009-03-04,0.0
2009-03-05,0.0
2009-03-06,0.0
2009-03-11,0.0
2009-03-12,0.0
2009-03-13,50.0
2009-03-16,100.0
2009-03-17,33.3333
2009-03-18,-25.0
2009-03-19,-16.6667
2009-03-20,20.0
2009-03-23,-16.6667
2009-03-24,0.0
2009-03-25,0.0
2009-03-26,0.0
2009-03-27,0.0
2009-03-30,0.0
2009-03-31,0.0
2009-04-01,0.0
2009-04-02,0.0
2009-04-03,20.0
2009-04-06,-16.6667
2009-04-07,0.0
2009-04-08,0.0
2009-04-09,0.0
2009-04-13,0.0
2009-04-14,0.0
2009-04-15,0.0
2009-04-16,-40.0
2009-04-17,66.6667
2009-04-20,0.0
2009-04-21,0.0
2009-04-22,0.0
2009-04-23,0.0
2009-04-24,0.0
2009-04-27,-40.0
2009-04-28,66.6667
2009-04-29,-40.0
2009-04-30,0.0
2009-05-01,0.0
2009-05-04,-33.3333
2009-05-05,50.0
2009-05-06,0.0
2009-05-07,0.0
2009-05-08,-33.3333
2009-05-11,0.0
2009-05-12,0.0
2009-05-13,0.0
2009-05-14,0.0
2009-05-15,0.0
2009-05-18,0.0
2009-05-19,0.0
2009-05-20,0.0
2009-05-21,0.0
2009-05-22,0.0
2009-05-26,0.0
2009-05-27,50.0
2009-05-28,-33.3333
2009-05-29,0.0
2009-06-01,0.0
2009-06-02,0.0
2009-06-03,0.0
2009-06-04,0.0
2009-06-08,0.0
2009-06-09,0.0
2009-06-11,50.0
2009-06-12,-33.3333
2009-06-15,50.0
2009-06-16,-33.3333
2009-06-17,0.0
2009-06-18,0.0
2009-06-19,0.0
2009-06-22,50.0
2009-06-23,0.0
2009-06-24,-33.3333
2009-06-29,0.0
2009-07-01,0.0
2009-07-02,0.0
2009-07-06,0.0
2009-07-07,0.0
2009-07-08,0.0
2009-07-13,0.0
2009-07-14,0.0
2009-07-16,-20.0
2009-07-17,25.0
2009-07-20,0.0
2009-07-21,0.0
2009-07-22,0.0
2009-07-24,0.0
2009-07-29,0.0
2009-07-31,0.0
2009-08-03,0.0
2009-08-04,0.0
2009-08-05,0.0
2009-08-07,0.0
2009-08-10,0.0
2009-08-11,0.0
2009-08-13,0.0
2009-08-14,0.0
2009-08-19,0.0
2009-08-20,0.0
2009-08-24,0.0
2009-08-26,0.0
2009-08-27,0.0
2009-08-31,0.0
2009-09-02,0.0
2009-09-08,0.0
2009-09-09,0.0
2009-09-14,-20.0
2009-09-15,25.0
2009-09-23,0.0
2009-09-24,0.0
2009-09-28,0.0
2009-10-02,0.0
2009-10-05,0.0
2009-10-13,0.0
2009-10-14,0.0
2009-10-15,0.0
2009-10-16,0.0
2009-10-19,0.0
2009-10-21,0.0
2009-10-30,0.0
2009-11-06,0.0
2009-11-09,0.0
2009-11-10,0.0
2009-11-12,0.0
2009-11-13,0.0
2009-11-17,0.0
2009-11-19,0.0
2009-11-23,0.0
2009-11-24,0.0
2009-11-25,0.0
2009-11-30,0.0
2009-12-07,0.0
2009-12-09,50.0
2009-12-10,-33.3333
2009-12-11,0.0
2009-12-14,50.0
2009-12-15,0.0
2009-12-16,-33.3333
2009-12-17,0.0
2009-12-18,0.0
2009-12-22,0.0
2009-12-24,0.0
2009-12-28,0.0
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,50.0
2010-01-04,0.0
2010-01-05,0.0
2010-01-06,-33.3333
2010-01-07,0.0
2010-01-08,0.0
2010-01-11,0.0
2010-01-12,0.0
2010-01-13,0.0
2010-01-14,50.0
2010-01-15,0.0
2010-01-19,0.0
2010-01-20,-33.3333
2010-01-21,0.0
2010-01-22,0.0
2010-01-25,0.0
2010-01-26,0.0
2010-01-27,0.0
2010-01-28,0.0
2010-01-29,0.0
2010-02-01,0.0
2010-02-02,0.0
2010-02-03,0.0
2010-02-04,0.0
2010-02-05,0.0
2010-02-08,0.0
2010-02-09,0.0
2010-02-10,0.0
2010-02-11,0.0
2010-02-12,0.0
2010-02-16,0.0
2010-02-18,0.0
2010-02-19,0.0
2010-02-22,-20.0
2010-02-24,25.0
2010-02-25,-20.0
2010-02-26,25.0
2010-03-02,-20.0
2010-03-03,25.0
2010-03-04,0.0
2010-03-05,-20.0
2010-03-08,25.0
2010-03-11,0.0
2010-03-17,0.0
2010-03-18,0.0
2010-03-19,0.0
2010-03-22,0.0
2010-03-23,0.0
2010-03-24,0.0
2010-03-26,-20.0
2010-03-29,25.0
2010-03-31,50.0
2010-04-01,0.0
2010-04-05,-33.3333
2010-04-06,0.0
2010-04-08,0.0
2010-04-09,0.0
2010-04-12,0.0
2010-04-13,0.0
2010-04-14,0.0
2010-04-15,0.0
2010-04-19,0.0
2010-04-20,0.0
2010-04-21,0.0
2010-04-22,0.0
2010-04-23,0.0
2010-04-26,0.0
2010-04-29,0.0
2010-04-30,0.0
2010-05-03,0.0
2010-05-04,0.0
2010-05-05,0.0
2010-05-06,0.0
2010-05-07,0.0
2010-05-10,0.0
2010-05-11,0.0
2010-05-12,0.0
2010-05-13,0.0
2010-05-14,0.0
2010-05-17,0.0
2010-05-18,0.0
2010-05-19,0.0
2010-05-24,0.0
2010-05-26,0.0
2010-05-27,0.0
2010-05-28,0.0
2010-06-01,0.0
2010-06-02,0.0
2010-06-03,0.0
2010-06-04,0.0
2010-07-09,0.0
2010-08-30,-20.0
2010-08-31,25.0
2010-09-01,0.0
2010-09-03,-20.0
2010-09-07,0.0
2010-09-27,25.0
2010-09-28,0.0
2010-09-30,0.0
2010-10-07,0.0
2010-10-13,0.0
2010-10-15,0.0
2010-10-27,0.0
2010-11-08,0.0
2011-02-01,0.0
2011-02-08,-20.0
2011-03-09,25.0
2011-06-07,0.0
2011-06-08,-20.0
2012-01-12,25.0
2012-01-13,0.0
2012-02-02,0.0
2012-03-02,0.0
2012-03-23,0.0
2012-04-18,0.0
2012-08-14,0.0
2012-08-23,-20.0
2012-08-24,25.0
2012-08-27,0.0
2012-08-28,0.0
2012-08-29,0.0
2012-08-30,0.0
2012-09-04,0.0
2012-09-05,0.0
2012-09-06,0.0
2012-09-10,0.0
2012-09-13,0.0
2012-09-17,0.0
2012-09-20,0.0
2012-09-24,0.0
2012-09-25,0.0
2012-10-01,0.0
2012-10-02,0.0
2012-10-03,0.0
2012-10-12,0.0
2012-10-19,0.0
2012-10-25,0.0
2012-10-26,0.0
2012-10-31,0.0
2012-11-13,0.0
2012-12-10,0.0
2012-12-19,0.0
2013-01-09,0.0
2013-04-29,0.0
2013-05-31,0.0
2013-07-02,0.0
2013-08-22,0.0
2013-08-27,0.0
2013-09-19,0.0
2013-09-24,0.0
2013-10-28,0.0
2014-01-13,0.0
2014-05-02,0.0
2015-01-07,0.0
2016-02-09,0.0
2016-05-16,0.0
2017-05-11,0.0
2018-01-09,-99.2
2018-01-10,0.0
2018-02-27,0.0
2018-03-16,0.0
2018-03-28,900.0
2018-07-26,900.0
2018-12-06,-99.0
2018-12-11,900.0
2019-02-25,900.0
2019-02-26,0.0
2019-03-01,0.0
2019-03-18,0.0
2019-04-02,0.0
2019-04-15,-99.0
2019-05-02,0.0
2019-09-17,0.0
2019-10-16,0.0
2019-12-13,0.0
2019-12-16,0.0
2019-12-27,0.0
2020-01-17,9900.0
2020-01-21,0.0
2020-02-06,-99.0
2020-02-10,9900.0
2020-04-14,-99.0
2020-07-01,0.0
2020-07-13,9900.0
2020-07-14,0.0
