ticker,SMAA US Equity
2007-07-27,328.5714
2007-07-30,-50.0
2007-07-31,100.0
2007-08-01,16.6667
2007-08-02,0.0
2007-08-03,-28.5714
2007-08-06,0.0
2007-08-07,56.0
2007-08-27,-48.7179
2007-08-28,75.0
2007-09-13,-42.8571
2007-09-20,-70.0
2007-09-21,483.3333
2007-09-26,-82.8571
2007-09-27,66.6667
2007-10-03,0.0
2007-10-05,100.0
2007-10-30,-25.0
2007-11-01,33.3333
2007-11-14,325.0
2007-11-15,-11.7647
2007-11-16,0.0
2007-11-19,-33.3333
2007-12-03,48.0
2007-12-11,1.3514
2007-12-13,0.0
2007-12-17,-86.6667
2007-12-19,890.0
2007-12-27,2.0202
2008-01-02,-65.3465
2008-01-08,2.8571
2008-01-09,177.7778
2008-01-15,-65.0
2008-01-22,182.8571
2008-01-24,-14.1414
2008-01-25,-1.1764999999999999
2008-02-05,-57.1429
2008-02-07,0.0
2008-02-15,22.2222
2008-03-03,-31.8182
2008-04-08,16.6667
2008-04-16,-14.2857
2008-04-17,66.6667
2008-05-14,-90.0
2008-05-15,900.0
2008-06-04,-90.0
2008-06-06,800.0
2008-06-23,8.8889
2008-07-03,-79.5918
2008-07-07,0.0
2008-07-09,300.0
2008-07-22,22.5
2008-07-25,-89.7959
2008-07-28,400.0
2008-08-06,0.0
2008-08-07,-20.0
2008-08-08,125.0
2008-08-20,-2.2222
2008-08-22,2.2727
2008-08-25,-4.4444
2008-08-26,0.0
2008-08-27,-53.4884
2008-09-03,115.0
2008-09-17,-51.1628
2008-09-19,90.4762
2008-09-30,0.0
2008-10-02,0.0
2008-10-06,0.0
2008-10-14,-70.0
2008-10-15,233.3333
2008-10-17,0.0
2008-10-21,0.0
2008-10-23,-87.5
2008-10-27,0.0
2008-10-28,0.0
2008-10-31,900.0
2008-11-17,-80.0
2008-11-19,0.0
2008-11-20,10.0
2008-11-21,-9.0909
2008-12-12,0.0
2008-12-15,0.0
2008-12-18,0.0
2008-12-19,0.0
2008-12-22,0.0
2008-12-23,0.0
2009-01-13,-20.0
2009-01-14,-37.5
2009-01-21,0.0
2009-01-22,20.0
2009-01-26,0.0
2009-01-27,0.0
2009-02-03,-83.3333
2009-02-05,110.0
2009-02-24,-95.2381
2009-02-27,1900.0
2009-03-24,-75.0
2009-04-01,500.0
2009-04-21,0.0
2009-05-05,-33.3333
2009-05-20,0.0
2009-05-21,0.0
2009-06-01,-50.0
2009-06-26,300.0
2009-07-14,-87.5
2009-07-15,0.0
2009-08-12,0.0
2009-09-18,0.0
2009-09-29,0.0
2009-10-20,0.0
2009-10-22,0.0
2009-11-12,0.0
2009-11-23,0.0
2009-12-16,-87.5
2009-12-17,60.0
2009-12-29,-31.25
2010-01-13,0.0
2010-01-19,463.6364
2010-01-22,-9.6774
2010-01-25,0.0
2010-03-19,-82.1429
2010-03-29,0.0
2010-04-28,0.0
2010-06-08,0.0
2010-06-09,10.0
2010-07-28,27.2727
2010-07-30,0.0
2010-08-03,0.0
2010-08-06,0.0
2010-10-27,-7.1429
2010-10-29,-84.6154
2010-11-29,800.0
2010-12-08,-11.1111
2010-12-21,12.5
2010-12-28,0.0
2010-12-29,0.0
2011-01-07,0.0
2011-01-18,0.0
2011-01-26,0.0
2011-03-08,0.0
2011-03-14,0.0
2011-03-17,5.5556
2011-04-01,15.7895
2011-04-08,2081.8182
2011-04-11,466.6667
2011-04-12,-35.2941
2011-04-13,-36.3636
2011-04-14,42.8571
2011-04-15,65.0
2011-04-18,-57.5
2011-04-20,-28.6988
2011-04-21,30.0
2011-04-25,53.8462
2011-04-26,-10.0
2011-04-28,11.1111
2011-04-29,-30.0
2011-05-02,0.0
2011-05-04,0.0
2011-05-05,-28.5714
2011-05-06,0.0
2011-05-09,20.0
2011-05-10,-16.6667
2011-05-11,0.0
2011-05-12,2.0
2011-05-13,-41.1765
2011-05-16,33.3333
2011-05-17,25.0
2011-05-18,-70.0
2011-05-19,-19.1667
2011-05-20,-17.5258
2011-05-23,2.0
2011-05-24,2.9412000000000003
2011-05-25,0.0
2011-05-27,0.0
2011-06-03,0.0
2011-06-09,2.8571
2011-06-10,0.9259
2011-06-13,-0.9174
2011-06-21,2.7778
2011-06-22,-0.9009
2011-06-24,-3.6364
2011-06-27,3.7736
2011-06-28,-7.2727
2011-06-29,2.9412000000000003
2011-06-30,1.9048
2011-07-01,-1.8692
2011-07-05,-2.8571
2011-07-06,12.7451
2011-07-07,3.4783
2011-07-08,0.8403
2011-07-11,16.6667
2011-07-12,112.1429
2011-07-13,11.1111
2011-07-14,-0.6061
2011-07-15,-11.5854
2011-07-18,-5.1724
2011-07-20,-20.0
2011-07-21,-4.5455
2011-07-22,-4.7619
2011-07-25,-30.0
2011-07-26,-14.2857
2011-07-27,-0.8333
2011-07-28,5.042
2011-07-29,-11.2
2011-08-01,-8.1081
2011-08-02,16.6667
2011-08-03,21.8487
2011-08-04,37.931
2011-08-05,5.0
2011-08-08,-28.5714
2011-08-10,-13.3333
2011-08-11,34.6154
2011-08-12,-25.7143
2011-08-15,-7.6923
2011-08-16,5.0
2011-08-17,-0.7937
2011-08-18,12.0
2011-08-22,-10.7143
2011-08-23,12.8
2011-08-24,2.8369
2011-08-25,-13.7931
2011-08-29,16.0
2011-08-30,-17.2414
2011-08-31,12.5
2011-09-01,-9.6296
2011-09-02,27.0492
2011-09-06,3.2258
2011-09-07,-0.625
2011-09-08,-11.9497
2011-09-09,7.1429
2011-09-12,-6.6667
2011-09-13,-14.2857
2011-09-14,-32.5
2011-09-15,44.4444
2011-09-16,-12.8205
2011-09-19,0.0
2011-09-20,0.0
2011-09-21,0.0
2011-09-22,24.5098
2011-09-23,25.9843
2011-09-26,-15.625
2011-09-27,-2.963
2011-09-28,23.6641
2011-09-29,54.321
2011-09-30,0.0
2011-10-03,8.0
2011-10-04,0.0
2011-10-06,-7.4074
2011-10-07,-48.0
2011-10-10,7.6923
2011-10-11,-21.4286
2011-10-12,9.0909
2011-10-14,-16.6667
2011-10-17,13.0
2011-10-19,-11.5044
2011-10-20,0.0
2011-10-21,-18.0
2011-10-24,46.3415
2011-10-25,0.0
2011-10-27,0.0
2011-10-28,0.0
2011-10-31,58.3333
2011-11-01,-21.0526
2011-11-02,0.0
2011-11-03,-33.3333
2011-11-04,20.0
2011-11-07,12.3438
2011-11-09,-16.1799
2011-11-10,9.7345
2011-11-11,4.0323
2011-11-14,12.4031
2011-11-15,-24.1379
2011-11-16,-18.1818
2011-11-17,-5.5556
2011-11-18,1.1764999999999999
2011-11-21,-34.8837
2011-11-22,-23.2143
2011-11-23,0.0
2011-11-25,-9.3023
2011-11-28,28.2051
2011-11-29,10.0
2011-11-30,14.5455
2011-12-01,-22.2222
2011-12-02,2.0408
2011-12-05,20.0
2011-12-06,5.0
2011-12-07,-15.873
2011-12-08,13.2075
2011-12-09,-11.4583
2011-12-12,9.1765
2011-12-13,6.8966
2011-12-14,41.9355
2011-12-15,-44.3182
2011-12-16,-16.3265
2011-12-19,21.9512
2011-12-20,-6.0
2011-12-21,-34.0426
2011-12-22,12.9032
2011-12-23,0.0
2011-12-27,2.8571
2011-12-28,-11.1111
2011-12-29,0.0
2011-12-30,25.0
2012-01-03,-32.5
2012-01-04,25.9259
2012-01-05,-11.7647
2012-01-06,6.25
2012-01-09,-17.451
2012-01-10,0.0
2012-01-11,0.0
2012-01-12,-23.9905
2012-01-13,5.0
2012-01-17,0.0
2012-01-18,-4.7619
2012-01-19,25.0
2012-01-20,-12.0
2012-01-23,-22.7273
2012-01-24,17.647100000000002
2012-01-25,-10.0
2012-01-26,0.0
2012-01-27,5.5556
2012-01-30,15.7895
2012-01-31,9.0909
2012-02-01,-8.3333
2012-02-02,9.0909
2012-02-03,20.8333
2012-02-06,0.0
2012-02-07,-31.0345
2012-02-08,0.0
2012-02-09,-12.5
2012-02-10,28.5714
2012-02-13,11.1111
2012-02-14,60.0
2012-02-15,12.5
2012-02-16,33.3333
2012-02-17,25.0
2012-02-21,-33.3333
2012-02-22,-13.75
2012-02-23,34.4928
2012-02-24,-13.7931
2012-02-27,-10.0
2012-02-28,0.0
2012-02-29,-15.5556
2012-03-01,-7.8947
2012-03-02,42.8571
2012-03-05,10.0
2012-03-06,0.0
2012-03-07,-9.0909
2012-03-08,3.75
2012-03-09,-3.6145
2012-03-13,-20.0
2012-03-14,-2.5
2012-03-15,-10.2564
2012-03-16,0.0
2012-03-19,-7.1429
2012-03-20,23.0769
2012-03-21,-2.5
2012-03-22,-17.6282
2012-03-26,-6.6148
2012-03-27,5.4167
2012-03-28,89.7233
2012-03-29,-16.6667
2012-03-30,-28.0
2012-04-02,25.0
2012-04-03,-11.1111
2012-04-04,25.0
2012-04-05,-34.0
2012-04-09,21.2121
2012-04-10,-17.5
2012-04-11,3.0303
2012-04-12,32.3529
2012-04-13,-11.1111
2012-04-16,-15.0
2012-04-17,-2.9412000000000003
2012-04-18,42.4242
2012-04-19,4.2553
2012-04-20,2.0408
2012-04-23,-5.0
2012-04-24,-3.1579
2012-04-25,8.6957
2012-04-26,0.0
2012-04-27,0.0
2012-04-30,-16.0
2012-05-02,-16.6667
2012-05-03,0.0
2012-05-04,10.0
2012-05-07,9.0909
2012-05-09,-4.7619
2012-05-10,-12.5
2012-05-11,22.8571
2012-05-14,0.0
2012-05-15,20.9302
2012-05-16,44.2308
2012-05-17,13.3333
2012-05-18,61.1765
2012-05-21,12.4088
2012-05-22,-2.5974
2012-05-23,-30.0
2012-05-24,14.2857
2012-05-25,12.5
2012-05-29,-7.4074
2012-05-30,28.0
2012-05-31,0.0
2012-06-01,39.375
2012-06-04,5.3812
2012-06-05,-2.1277
2012-06-06,-13.0435
2012-06-07,-2.5
2012-06-08,2.5641
2012-06-11,-7.5
2012-06-12,-24.3243
2012-06-13,-3.5714
2012-06-14,14.8148
2012-06-15,-6.4516
2012-06-18,-10.0
2012-06-19,14.9425
2012-06-20,0.0
2012-06-21,-3.3333
2012-06-22,3.4483
2012-06-25,0.0
2012-06-26,-0.6667
2012-06-27,0.0
2012-06-28,-2.8104
2012-06-29,-6.776
2012-07-02,3.7037
2012-07-03,0.0
2012-07-05,-3.5714
2012-07-06,0.0
2012-07-09,-11.1111
2012-07-10,-12.5
2012-07-11,-27.619
2012-07-12,10.526299999999999
2012-07-13,42.8571
2012-07-16,-12.5
2012-07-17,23.8095
2012-07-18,-3.0769
2012-07-19,3.1746
2012-07-20,0.0
2012-07-23,23.0769
2012-07-24,-1.4844
2012-07-25,13.4417
2012-07-26,-16.1132
2012-07-27,0.0
2012-07-30,0.0
2012-07-31,0.0
2012-08-01,-13.3333
2012-08-02,0.0
2012-08-03,11.538499999999999
2012-08-06,17.931
2012-08-07,4.0936
2012-08-08,-1.6854
2012-08-09,0.0
2012-08-10,2.8571
2012-08-13,2.1528
2012-08-14,-18.4228
2012-08-15,0.0
2012-08-16,6.6667
2012-08-17,0.0
2012-08-20,0.0
2012-08-21,11.25
2012-08-22,-1.1236
2012-08-23,-2.8409
2012-08-24,-0.5848
2012-08-27,5.8824
2012-08-28,0.0
2012-08-29,-4.2708
2012-08-30,4.4614
2012-08-31,-1.1111
2012-09-04,-4.4944
2012-09-05,4.1176
2012-09-06,-3.9548
2012-09-07,-5.8824
2012-09-10,-1.25
2012-09-11,0.0
2012-09-12,0.0
2012-09-13,1.2658
2012-09-14,9.375
2012-09-17,2.8571
2012-09-18,-1.1111
2012-09-19,-4.4944
2012-09-20,0.0
2012-09-21,-2.9412000000000003
2012-09-24,-6.0606
2012-09-25,-22.5806
2012-09-26,-16.6667
2012-09-27,40.0
2012-09-28,0.0
2012-10-01,-10.7143
2012-10-02,-4.0
2012-10-03,-20.8333
2012-10-04,5.2632
2012-10-05,-9.0
2012-10-08,31.8681
2012-10-09,0.0
2012-10-10,-8.3333
2012-10-11,-13.6364
2012-10-12,0.0
2012-10-15,15.7895
2012-10-16,-7.4432
2012-10-17,-1.7802
2012-10-18,0.0
2012-10-19,-2.0
2012-10-22,-3.0612
2012-10-23,-5.3947
2012-10-24,-26.5647
2012-10-25,-7.5758
2012-10-26,-18.0328
2012-10-31,-10.0
2012-11-01,28.8889
2012-11-02,3.4483
2012-11-05,-21.6667
2012-11-06,6.383
2012-11-07,-8.0
2012-11-08,-13.0435
2012-11-09,0.0
2012-11-12,-2.5
2012-11-13,17.9487
2012-11-14,14.1304
2012-11-15,0.9524
2012-11-16,-7.5472
2012-11-19,-28.5714
2012-11-20,0.0
2012-11-21,2.5
2012-11-23,17.0732
2012-11-26,-5.9524
2012-11-27,-1.2658
2012-11-28,-16.1859
2012-11-29,-7.8394
2012-11-30,6.2241
2012-12-03,0.0
2012-12-04,16.6016
2012-12-05,-6.1977
2012-12-06,-10.892900000000001
2012-12-07,10.2204
2012-12-10,-41.8182
2012-12-11,-7.5
2012-12-12,-0.6757
2012-12-13,52.381
2012-12-14,0.0
2012-12-17,-23.2143
2012-12-18,-11.6279
2012-12-19,-19.4079
2012-12-20,3.6734999999999998
2012-12-21,-11.811
2012-12-24,7.1429
2012-12-26,3.3333
2012-12-27,6.4516
2012-12-28,63.6364
2012-12-31,48.1481
2013-01-02,0.0
2013-01-03,0.0
2013-01-04,12.5
2013-01-07,-2.5
2013-01-08,18.5185
2013-01-09,-5.7692
2013-01-10,-6.1224
2013-01-11,-10.8696
2013-01-14,-7.3171
2013-01-15,-0.3289
2013-01-16,4.2904
2013-01-17,-4.5886
2013-01-18,-25.7048
2013-01-22,0.0
2013-01-23,10.7143
2013-01-24,14.5161
2013-01-25,-7.9225
2013-01-28,-11.2811
2013-01-29,-1.0776
2013-01-30,1.0893
2013-01-31,31.0345
2013-02-01,5.2632
2013-02-04,-2.5
2013-02-05,9.7756
2013-02-06,9.781
2013-02-07,-1.8617
2013-02-08,8.4011
2013-02-11,-10.0
2013-02-12,28.8889
2013-02-13,6.8966
2013-02-14,1.4113
2013-02-15,-7.7535
2013-02-19,-10.3448
2013-02-20,17.3077
2013-02-21,-9.8361
2013-02-22,9.0909
2013-02-25,23.8542
2013-02-26,-5.8032
2013-02-27,0.0
2013-02-28,14.1071
2013-03-01,-12.3631
2013-03-04,3.125
2013-03-05,6.6667
2013-03-06,0.0
2013-03-07,-4.0584
2013-03-08,-5.2453
2013-03-11,12.6786
2013-03-12,-8.7163
2013-03-13,29.1667
2013-03-14,7.5269
2013-03-15,29.5
2013-03-18,22.7799
2013-03-19,-12.0283
2013-03-20,-26.3628
2013-03-21,13.9563
2013-03-22,-0.3195
2013-03-25,-10.2564
2013-03-26,11.9048
2013-03-27,2.1277
2013-03-28,0.8333
2013-04-01,-9.0909
2013-04-02,16.3636
2013-04-03,1.5625
2013-04-04,9.6154
2013-04-05,5.2632
2013-04-08,0.0
2013-04-09,-7.3333
2013-04-10,5.7554
2013-04-11,-3.4864
2013-04-12,-8.37
2013-04-15,-5.3846
2013-04-16,-17.8862
2013-04-17,-7.1163
2013-04-18,11.9254
2013-04-19,3.8095
2013-04-22,0.8028
2013-04-23,-13.5381
2013-04-24,0.0
2013-04-25,0.0
2013-04-26,4.0789
2013-04-29,21.3654
2013-04-30,6.25
2013-05-01,-4.3137
2013-05-02,4.918
2013-05-03,13.1836
2013-05-06,6.9888
2013-05-07,-9.6774
2013-05-08,-14.2857
2013-05-09,-12.5
2013-05-10,-2.8571
2013-05-13,-19.9755
2013-05-14,-22.8178
2013-05-15,-24.8016
2013-05-16,-17.6781
2013-05-17,14.1026
2013-05-20,-6.7416
2013-05-21,-2.4096
2013-05-22,12.037
2013-05-23,3.5813
2013-05-24,-6.383
2013-05-28,4.5455
2013-05-29,-6.5217
2013-05-30,0.0
2013-05-31,0.0
2013-06-03,4.6512
2013-06-04,-4.4444
2013-06-05,-10.4651
2013-06-06,7.7922
2013-06-07,6.0241
2013-06-10,0.0
2013-06-11,-4.5455
2013-06-12,-9.2262
2013-06-13,-2.9508
2013-06-14,17.5676
2013-06-17,-8.477
2013-06-18,0.471
2013-06-19,-17.9688
2013-06-20,18.8571
2013-06-21,-2.5641
2013-06-24,-7.8947
2013-06-25,-0.3571
2013-06-26,-13.9785
2013-06-27,3.9583
2013-06-28,5.2104
2013-07-01,-2.4762
2013-07-02,-6.25
2013-07-03,-1.6667
2013-07-05,-1.6949
2013-07-08,-4.5259
2013-07-09,-2.4831
2013-07-10,3.7037
2013-07-11,-8.9286
2013-07-12,-1.9607999999999999
2013-07-15,2.0
2013-07-16,-9.8039
2013-07-17,-13.0435
2013-07-18,55.0
2013-07-19,16.129
2013-07-22,5.5556
2013-07-23,9.2105
2013-07-24,12.0482
2013-07-25,-5.3763
2013-07-26,2.2727
2013-07-29,2.2222
2013-07-30,-18.2065
2013-07-31,0.9967
2013-08-01,0.0
2013-08-02,-2.6316
2013-08-05,-18.9189
2013-08-06,16.6667
2013-08-07,0.0
2013-08-08,2.8571
2013-08-09,7.8125
2013-08-12,-4.6699
2013-08-13,-5.4054
2013-08-14,-5.7143
2013-08-15,13.6364
2013-08-16,-1.3333
2013-08-19,-5.4054
2013-08-20,3.9286
2013-08-21,-0.1718
2013-08-22,-14.6299
2013-08-23,0.4032
2013-08-26,0.0
2013-08-27,0.0
2013-08-28,-6.8273
2013-08-29,8.6207
2013-08-30,4.7619
2013-09-03,18.1818
2013-09-04,-7.3718
2013-09-05,5.1903
2013-09-06,-4.9342
2013-09-09,-5.8824
2013-09-10,-8.4559
2013-09-11,1.2048
2013-09-12,1.5873
2013-09-13,0.0
2013-09-16,-21.875
2013-09-17,4.0
2013-09-18,9.6154
2013-09-19,5.2632
2013-09-20,-6.6667
2013-09-23,3.5714
2013-09-24,3.4483
2013-09-25,0.0
2013-09-26,-2.2917
2013-09-27,-14.7122
2013-09-30,0.0
2013-10-01,0.0
2013-10-02,4.0
2013-10-03,0.0
2013-10-04,3.8462
2013-10-07,-5.5556
2013-10-08,-1.9607999999999999
2013-10-09,0.0
2013-10-10,1.5
2013-10-11,-0.2463
2013-10-14,-10.6173
2013-10-15,-2.2099
2013-10-16,24.2938
2013-10-17,9.0909
2013-10-18,-0.625
2013-10-21,-15.7233
2013-10-22,-8.457699999999999
2013-10-23,10.0543
2013-10-24,-9.1358
2013-10-25,30.4348
2013-10-28,0.0
2013-10-29,0.4167
2013-10-30,-7.0539
2013-10-31,7.1429
2013-11-01,-8.3333
2013-11-04,0.0
2013-11-05,-5.4545
2013-11-06,14.9038
2013-11-07,-12.9707
2013-11-08,14.9038
2013-11-11,-6.2762
2013-11-12,3.5714
2013-11-13,-17.2414
2013-11-14,0.7813
2013-11-15,11.6279
2013-11-18,18.0556
2013-11-19,-16.4706
2013-11-20,1.4085
2013-11-21,-6.9444
2013-11-22,11.4428
2013-11-25,-7.1429
2013-11-26,3.3654
2013-11-27,0.4651
2013-11-29,0.0
2013-12-02,-14.1204
2013-12-03,22.372
2013-12-04,-4.8458
2013-12-05,-3.7037
2013-12-06,7.2115
2013-12-09,-6.7265
2013-12-11,-5.2885
2013-12-12,11.6751
2013-12-13,1.8182
2013-12-16,3.5714
2013-12-17,-10.3448
2013-12-18,3.8462
2013-12-19,-3.7037
2013-12-20,1.9231
2013-12-23,3.7736
2013-12-24,-8.6364
2013-12-26,0.0
2013-12-27,-0.4975
2013-12-30,-4.0
2013-12-31,8.8542
2014-01-02,11.0048
2014-01-03,-6.8966
2014-01-06,-12.963
2014-01-07,10.1064
2014-01-08,-13.0435
2014-01-09,2.2222
2014-01-10,0.0
2014-01-13,-6.5217
2014-01-14,2.3256
2014-01-15,0.0
2014-01-16,-9.0909
2014-01-17,0.625
2014-01-21,-9.937899999999999
2014-01-22,-6.2069
2014-01-23,-8.8235
2014-01-24,14.9194
2014-01-27,17.3333
2014-01-28,-20.3947
2014-01-29,5.7851
2014-01-30,0.0
2014-01-31,-6.25
2014-02-03,-3.3333
2014-02-04,-3.4483
2014-02-05,-8.482099999999999
2014-02-06,-9.2683
2014-02-07,6.4516
2014-02-10,0.0
2014-02-11,-17.6768
2014-02-12,19.0184
2014-02-13,-24.2268
2014-02-14,5.4422
2014-02-18,-5.1613
2014-02-19,4.7619
2014-02-20,1.9481000000000002
2014-02-21,-1.9108
2014-02-24,-10.3896
2014-02-25,-3.6231999999999998
2014-02-26,2.2556
2014-02-27,15.4412
2014-02-28,0.0
2014-03-03,-8.2803
2014-03-04,31.9444
2014-03-05,-15.7895
2014-03-06,13.75
2014-03-07,-0.5495
2014-03-10,-11.6022
2014-03-11,-16.875
2014-03-12,3.7594
2014-03-13,15.942
2014-03-14,-11.875
2014-03-17,24.8227
2014-03-18,-9.0909
2014-03-19,0.0
2014-03-20,3.125
2014-03-21,15.1515
2014-03-24,0.0
2014-03-25,-7.3684
2014-03-26,9.0909
2014-03-27,-15.625
2014-03-28,17.284
2014-03-31,-4.2105
2014-04-01,-12.0879
2014-04-02,0.0
2014-04-03,0.0
2014-04-04,8.125
2014-04-07,-7.5145
2014-04-08,0.0
2014-04-09,5.0
2014-04-10,11.3095
2014-04-11,19.7861
2014-04-14,7.1429
2014-04-15,-11.25
2014-04-16,80.2817
2014-04-17,4.1667
2014-04-21,-19.25
2014-04-22,4.9536
2014-04-23,-22.1239
2014-04-24,0.0
2014-04-25,14.0152
2014-04-28,16.9435
2014-04-29,-9.0909
2014-04-30,0.625
2014-05-01,15.2174
2014-05-02,7.2776
2014-05-05,-13.5678
2014-05-06,-6.1047
2014-05-07,-0.9288
2014-05-08,20.0
2014-05-09,-35.4167
2014-05-12,9.6774
2014-05-13,23.5294
2014-05-14,-8.631
2014-05-15,0.0
2014-05-16,-6.1889
2014-05-19,-5.5556
2014-05-20,-4.7794
2014-05-21,0.0
2014-05-22,-10.4247
2014-05-23,51.7241
2014-05-27,-16.4773
2014-05-29,-2.0408
2014-05-30,4.5139
2014-06-03,0.9967
2014-06-06,4.2763
2014-06-09,-4.1009
2014-06-13,-10.526299999999999
2014-06-18,9.9265
2014-06-20,-19.7324
2014-06-23,0.0
2014-06-25,0.0
2014-06-26,0.0
2014-06-30,0.0
2014-07-01,66.6667
2014-07-03,-16.0
2014-07-07,-0.5952
2014-07-11,-6.5868
2014-07-14,25.641
2014-07-16,-18.3673
2014-07-17,0.0
2014-07-18,-20.0
2014-07-24,0.0
2014-07-25,-6.25
2014-07-29,0.0
2014-07-31,-13.3333
2014-08-01,17.7885
2014-08-05,-2.0408
2014-08-08,-16.6667
2014-08-15,19.0
2014-08-18,0.8403
2014-08-19,3.3333
2014-08-20,8.871
2014-08-22,-25.9259
2014-08-26,15.0
2014-08-27,-13.0435
2014-08-28,44.0
2014-09-02,-41.6667
2014-09-03,9.5238
2014-09-05,16.3043
2014-09-08,-12.6168
2014-09-09,27.2727
2014-09-11,0.0
2014-09-12,0.8403
2014-09-16,20.0
2014-09-18,-21.5278
2014-09-23,0.0
2014-09-24,-0.885
2014-09-25,0.8929
2014-09-26,6.1947
2014-09-30,-22.5
2014-10-01,0.0
2014-10-02,20.4301
2014-10-06,-13.392900000000001
2014-10-08,-4.1237
2014-10-13,2.1505
2014-10-14,-2.1053
2014-10-15,0.0
2014-10-16,-5.3763
2014-10-17,0.0
2014-10-20,0.0
2014-10-22,-24.4318
2014-10-23,-3.7594
2014-10-24,-7.8125
2014-10-27,-14.4068
2014-10-29,12.8713
2014-10-30,-1.7544
2014-10-31,-1.7856999999999998
2014-11-04,-27.2727
2014-11-05,16.25
2014-11-06,-13.9785
2014-11-07,-20.0
2014-11-10,9.375
2014-11-11,-38.5714
2014-11-12,11.6279
2014-11-13,16.6667
2014-11-14,-28.5714
2014-11-17,20.0
2014-11-18,-27.0833
2014-11-19,-8.5714
2014-11-20,-25.0
2014-11-21,200.0
2014-11-24,-18.0556
2014-11-25,-18.6441
2014-11-26,-20.8333
2014-11-28,-2.6316
2014-12-01,-21.6216
2014-12-02,0.0
2014-12-03,-27.5862
2014-12-04,-9.5238
2014-12-05,0.0
2014-12-08,-15.7895
2014-12-09,-12.5
2014-12-10,0.0
2014-12-11,14.2857
2014-12-12,-31.25
2014-12-15,45.4545
2014-12-16,-31.25
2014-12-17,27.2727
2014-12-18,-21.4286
2014-12-19,-27.2727
2014-12-22,25.0
2014-12-23,-20.0
2014-12-24,25.0
2014-12-26,10.0
2014-12-29,0.0
2014-12-30,18.1818
2014-12-31,-15.3846
2015-01-02,0.0
2015-01-05,0.0
2015-01-07,18.1818
2015-01-08,0.0
2015-01-09,-23.0769
2015-01-12,0.0
2015-01-13,0.0
2015-01-14,0.0
2015-01-15,0.0
2015-01-16,-20.0
2015-01-20,0.0
2015-01-21,25.0
2015-01-22,10.0
2015-01-23,0.0
2015-01-26,-27.2727
2015-01-27,0.0
2015-01-28,25.0
2015-01-29,-20.0
2015-01-30,37.5
2015-02-02,18.1818
2015-02-03,-38.4615
2015-02-04,0.0
2015-02-05,0.0
2015-02-06,-25.0
2015-02-09,33.3333
2015-02-10,0.0
2015-02-11,-25.0
2015-02-12,0.0
2015-02-13,0.0
2015-02-17,-16.6667
2015-02-18,20.0
2015-02-19,-50.0
2015-02-23,100.0
2015-02-24,0.0
2015-02-25,-16.6667
2015-02-26,0.0
2015-02-27,0.0
2015-03-02,0.0
2015-03-03,0.0
2015-03-04,-40.0
2015-03-05,0.0
2015-03-06,0.0
