ticker,TYHJF US Equity
2003-11-10,6.383
2003-11-11,5.0
2003-11-13,6.6667
2003-11-17,-1.7856999999999998
2003-11-18,-1.8182
2003-11-19,-2.4074
2003-11-20,8.1594
2003-11-24,-3.5088
2003-12-05,-9.0909
2003-12-11,-7.0
2003-12-12,-13.9785
2003-12-15,15.0
2003-12-19,-2.1739
2003-12-22,-12.2222
2003-12-31,-6.3291
2004-01-05,27.027
2004-01-08,-21.2766
2004-01-15,-5.4054
2004-02-10,-5.7143
2004-02-11,21.2121
2004-02-17,-5.0
2004-02-18,21.0526
2004-02-23,17.3913
2004-03-02,-23.1481
2004-03-08,27.7108
2004-04-01,-16.9811
2004-04-02,-6.8182
2004-04-26,-9.7561
2004-05-07,-13.5135
2004-06-02,-9.375
2004-06-04,0.0
2004-08-30,-8.6207
2004-09-14,6.7925
2004-09-29,-3.5336
2004-10-19,83.1502
2004-11-08,-28.0
2004-11-12,-3.8368
2004-11-16,15.5443
2004-11-22,6.25
2004-11-23,-3.5294
2004-11-26,4.878
2004-12-01,-4.6512
2004-12-13,12.1951
2005-01-10,-21.7391
2005-01-21,-2.7778
2005-03-02,-5.7143
2005-03-14,-3.0303
2005-04-12,-5.0
2005-04-13,-1.6447
2005-05-13,-33.1104
2005-08-17,9.4062
2005-09-26,-19.5658
2005-09-27,-0.5682
2005-10-04,11.4286
2005-10-05,-10.2564
2005-10-07,8.5714
2005-10-12,-7.3684
2005-10-13,-0.5682
2005-10-25,-30.2857
2005-10-28,31.1475
2005-11-28,-24.7656
2005-12-07,-28.5566
2005-12-09,51.1628
2005-12-12,3.8462
2005-12-13,-22.2222
2005-12-16,24.4643
2005-12-22,1.7694999999999999
2005-12-28,-9.7744
2005-12-29,10.8333
2006-01-03,20.3008
2006-01-04,-1.875
2006-01-05,-0.6369
2006-01-09,-9.6154
2006-01-11,2.8369
2006-01-12,-4.1379
2006-01-13,33.8129
2006-01-17,10.7527
2006-01-18,-10.1942
2006-01-19,13.5135
2006-01-20,19.0476
2006-01-23,-7.6
2006-01-24,-0.4329
2006-01-25,-2.1739
2006-01-30,1.3333
2006-02-08,3.0702
2006-02-09,2.1277
2006-02-10,-16.6667
2006-02-13,-7.5
2006-02-14,1.0811
2006-02-17,4.4452
2006-02-21,-5.792
2006-02-22,0.5435
2006-02-27,16.2162
2006-02-28,-11.6279
2006-03-02,0.0
2006-03-03,0.0
2006-03-06,1.5789
2006-03-07,3.6269
2006-03-08,-7.0
2006-03-14,2.1505
2006-03-16,0.0
2006-03-17,2.6316
2006-03-20,5.1282
2006-03-21,-12.1951
2006-03-22,0.0
2006-03-23,-8.3333
2006-03-27,16.6667
2006-03-28,4.4156
2006-03-29,12.9353
2006-03-30,-0.8811
2006-03-31,-2.2222
2006-04-03,4.5455
2006-04-04,-4.3478
2006-04-05,0.0
2006-04-06,2.2727
2006-04-07,-3.7778
2006-04-10,24.7113
2006-04-11,-0.6713
2006-04-12,2.5402
2006-04-13,0.0
2006-04-17,0.3636
2006-04-18,8.6957
2006-04-19,20.0
2006-04-20,-5.5556
2006-04-21,-2.6471
2006-04-24,-9.3656
2006-04-25,13.6667
2006-04-26,1.173
2006-04-27,-0.5797
2006-04-28,-0.8746
2006-05-01,2.9412000000000003
2006-05-02,2.8571
2006-05-03,-0.8333
2006-05-04,-2.521
2006-05-05,-0.467
2006-05-08,3.9336
2006-05-09,0.0
2006-05-10,0.0
2006-05-11,0.0
2006-05-12,-9.7222
2006-05-15,-9.2308
2006-05-16,-1.6949
2006-05-17,-13.7931
2006-05-18,-0.65
2006-05-19,0.6543
2006-05-23,8.0
2006-05-24,-3.7037
2006-05-25,-1.5865
2006-05-26,1.6120999999999999
2006-05-30,2.5721
2006-05-31,-0.1406
2006-06-01,0.0235
2006-06-02,0.9855
2006-06-05,26.3941
2006-06-06,-3.5294
2006-06-07,-2.439
2006-06-08,0.0
2006-06-09,4.375
2006-06-12,-1.1976
2006-06-13,-10.0
2006-06-14,14.4781
2006-06-15,0.0
2006-06-16,4.4118
2006-06-19,-4.2254
2006-06-20,4.4118
2006-06-21,16.8662
2006-06-22,4.4441
2006-06-23,-0.7645
2006-06-26,0.0
2006-06-27,3.4884
2006-06-28,-12.809
2006-06-29,0.5155
2006-06-30,5.1282
2006-07-05,19.5122
2006-07-06,-4.0816
2006-07-07,3.1516
2006-07-10,-15.4312
2006-07-11,-0.7317
2006-07-12,0.0
2006-07-13,0.7371
2006-07-14,-9.7561
2006-07-17,1.3514
2006-07-18,-1.6
2006-07-19,4.336
2006-07-20,-1.2987
2006-07-21,-7.8947
2006-07-24,15.3214
2006-07-25,-2.1369
2006-07-26,3.7975
2006-07-27,4.878
2006-07-28,-2.3256
2006-07-31,4.7619
2006-08-01,10.2273
2006-08-02,1.0309
2006-08-03,-6.1224
2006-08-04,0.0
2006-08-08,0.0
2006-08-09,-2.1739
2006-08-10,-8.6667
2006-08-11,10.5839
2006-08-14,-9.791
2006-08-15,1.2195
2006-08-16,-6.0241
2006-08-17,0.0
2006-08-18,3.8462
2006-08-21,0.4938
2006-08-22,-1.7199
2006-08-23,2.0
2006-08-24,1.7157
2006-08-25,1.2048
2006-08-28,-4.7619
2006-08-29,-0.5
2006-08-30,0.0
2006-08-31,-5.7318
2006-09-01,6.6134
2006-09-05,8.75
2006-09-06,4.5977
2006-09-07,-7.6923
2006-09-08,-1.1905000000000001
2006-09-11,3.3735
2006-09-12,0.2331
2006-09-13,3.4884
2006-09-14,-3.8202
2006-09-15,1.6355
2006-09-18,-8.3621
2006-09-19,-7.1809
2006-09-20,1.3514
2006-09-21,3.7
2006-09-22,-3.568
2006-09-25,1.3333
2006-09-26,0.0
2006-09-27,-2.6316
2006-09-28,4.0541
2006-09-29,0.7792
2006-10-02,3.0928
2006-10-03,-10.0
2006-10-04,-11.1111
2006-10-05,12.5
2006-10-06,-4.9653
2006-10-10,-6.7592
2006-10-11,-10.6583
2006-10-12,5.2632
2006-10-13,0.0
2006-10-16,5.0
2006-10-17,3.1746
2006-10-19,-7.6923
2006-10-20,8.3333
2006-10-23,-10.7692
2006-10-24,0.6466
2006-10-25,26.7666
2006-10-26,2.7027
2006-10-27,-4.2105
2006-10-30,-3.8462
2006-10-31,0.0
2006-11-01,4.2857
2006-11-02,5.4795
2006-11-03,3.8961
2006-11-06,-11.25
2006-11-07,15.2641
2006-11-08,1.8787
2006-11-09,-8.8456
2006-11-10,0.0
2006-11-13,18.4211
2006-11-14,0.0
2006-11-15,-4.4444
2006-11-16,-3.4884
2006-11-17,5.3916
2006-11-20,5.9731
2006-11-21,-6.1489
2006-11-22,4.5977
2006-11-24,0.0
2006-11-27,-4.3956
2006-11-28,1.1494
2006-11-29,-1.1364
2006-11-30,0.0
2006-12-01,8.046
2006-12-04,7.4069
2006-12-05,-5.2742
2006-12-06,3.8688000000000002
2006-12-07,2.9068
2006-12-08,-1.1983
2006-12-11,-2.9703
2006-12-12,-1.0204
2006-12-13,-6.1856
2006-12-14,-7.4725
2006-12-15,6.8884
2006-12-18,5.5556
2006-12-19,-5.2632
2006-12-20,6.6667
2006-12-21,-4.3359
2006-12-22,3.4436
2006-12-27,-3.1579
2006-12-28,5.4348
2006-12-29,2.0619
2007-01-03,-3.3965
2007-01-04,-14.8608
2007-01-05,7.5837
2007-01-08,4.1096
2007-01-09,-3.7281
2007-01-10,-3.1891
2007-01-11,1.1764999999999999
2007-01-12,1.1628
2007-01-16,-1.1494
2007-01-17,-4.6512
2007-01-18,3.6585
2007-01-19,-1.1764999999999999
2007-01-22,0.7589
2007-01-23,6.3063
2007-01-24,3.362
2007-01-25,-5.3763
2007-01-26,-3.4091
2007-01-29,0.0
2007-01-30,3.8529
2007-01-31,2.9312
2007-02-01,-0.8805
2007-02-02,-1.6239
2007-02-05,-0.6772
2007-02-06,2.2727
2007-02-07,1.1111
2007-02-08,-0.4396
2007-02-09,-1.1038000000000001
2007-02-12,-0.1395
2007-02-13,0.5868
2007-02-14,-3.3056
2007-02-15,2.0396
2007-02-16,-6.0811
2007-02-20,-10.0719
2007-02-21,10.6667
2007-02-22,10.0904
2007-02-23,-6.6895
2007-02-26,-1.0116
2007-02-27,-9.9526
2007-02-28,0.0
2007-03-01,1.0526
2007-03-02,-7.5521
2007-03-05,6.3732
2007-03-06,0.6289
2007-03-07,6.3158
2007-03-08,-4.4554
2007-03-09,1.0363
2007-03-12,6.4103
2007-03-13,3.0873
2007-03-14,-19.3572
2007-03-15,10.1449
2007-03-16,-3.9474
2007-03-19,3.5616
2007-03-20,-2.1164
2007-03-21,-5.4054
2007-03-22,6.0
2007-03-23,3.2345
2007-03-26,-0.7833
2007-03-27,1.0526
2007-03-28,7.9753
2007-03-29,-4.2508
2007-03-30,-3.0227
2007-04-02,1.2987
2007-04-03,15.3846
2007-04-04,5.3056
2007-04-05,6.5682
2007-04-09,-3.9604
2007-04-10,2.0619
2007-04-11,-0.7071
2007-04-12,0.4705
2007-04-13,1.2530000000000001
2007-04-16,-5.0
2007-04-17,0.8816
2007-04-18,-2.9607
2007-04-19,-3.2258
2007-04-20,4.4444
2007-04-23,-2.1277
2007-04-24,-1.2227999999999999
2007-04-25,0.7565
2007-04-26,-4.9829
2007-04-27,3.2902
2007-04-30,0.153
2007-05-01,0.9306
2007-05-02,-4.2246
2007-05-03,4.5977
2007-05-04,3.228
2007-05-07,-4.1916
2007-05-08,6.6667
2007-05-09,9.5052
2007-05-10,-2.9727
2007-05-11,-2.9167
2007-05-14,-5.0745
2007-05-15,8.4043
2007-05-16,-8.7341
2007-05-17,1.0753
2007-05-18,-10.1463
2007-05-22,0.2812
2007-05-23,3.8961
2007-05-24,-2.3153
2007-05-25,11.6766
2007-05-29,-10.4167
2007-05-30,-6.0465
2007-05-31,8.9109
2007-06-01,-1.3352
2007-06-04,3.6568
2007-06-05,-1.1111
2007-06-06,-6.7416
2007-06-07,3.6145
2007-06-08,-14.4186
2007-06-11,1.3587
2007-06-12,-0.4859
2007-06-13,2.3741
2007-06-14,7.1053
2007-06-15,-4.1769
2007-06-18,0.0
2007-06-19,12.6122
2007-06-20,-8.9227
2007-06-21,0.0
2007-06-22,-3.5
2007-06-25,-1.7649
2007-06-26,-2.4229
2007-06-27,2.7027
2007-06-28,0.0
2007-06-29,5.2632
2007-07-03,1.4687000000000001
2007-07-05,-3.9112999999999998
2007-07-06,0.0962
2007-07-09,11.1271
2007-07-10,-2.0314
2007-07-11,1.1764999999999999
2007-07-12,-2.3256
2007-07-13,0.997
2007-07-16,8.3984
2007-07-17,-13.375
2007-07-18,-1.8829
2007-07-19,9.2596
2007-07-20,2.6493
2007-07-23,-1.5543
2007-07-24,2.8969
2007-07-25,-5.8559
2007-07-26,-5.7117
2007-07-27,-1.0466
2007-07-30,-1.7949000000000002
2007-07-31,5.5646
2007-08-01,0.0928
2007-08-02,2.5483000000000002
2007-08-03,-3.1325
2007-08-07,1.2438
2007-08-08,-2.2113
2007-08-09,-2.0101
2007-08-10,-5.1282
2007-08-13,5.4054
2007-08-14,1.9231
2007-08-15,-8.1761
2007-08-16,-8.4932
2007-08-17,10.6849
2007-08-20,3.415
2007-08-21,-1.3896
2007-08-22,-7.6923
2007-08-23,9.1954
2007-08-24,-1.0526
2007-08-27,0.8477
2007-08-28,2.7526
2007-08-29,2.6628
2007-08-30,-7.7813
2007-08-31,7.8956
2007-09-04,-6.5327
2007-09-05,3.2594
2007-09-06,6.2154
2007-09-07,-3.9215999999999998
2007-09-10,-0.7653
2007-09-11,-1.3175
2007-09-12,-5.6008
2007-09-13,1.5523
2007-09-14,1.6303999999999998
2007-09-17,-1.3369
2007-09-18,5.6911000000000005
2007-09-19,5.1282
2007-09-20,-0.3659
2007-09-21,10.1591
2007-09-24,6.3056
2007-09-25,-4.7426
2007-09-26,2.0436
2007-09-27,0.7258
2007-09-28,4.617
2007-10-01,-1.3265
2007-10-02,-2.7534
2007-10-03,1.2362
2007-10-04,-8.0882
2007-10-05,1.2857
2007-10-09,10.5783
2007-10-10,5.102
2007-10-11,9.1262
2007-10-12,5.8385
2007-10-15,15.1623
2007-10-16,-3.8686
2007-10-17,-4.2711
2007-10-18,8.9629
2007-10-19,-4.2948
2007-10-22,3.4417
2007-10-23,2.2059
2007-10-24,1.0072
2007-10-25,6.0096
2007-10-26,-0.1848
2007-10-29,3.7779
2007-10-30,-3.3566
2007-10-31,0.2013
2007-11-01,0.4689
2007-11-02,0.0
2007-11-05,0.6667
2007-11-06,3.6837999999999997
2007-11-07,1.1098
2007-11-08,-6.5066
2007-11-09,-2.1115
2007-11-12,-7.9206
2007-11-13,1.4993
2007-11-14,6.9424
2007-11-15,-0.5525
2007-11-16,-3.6806
2007-11-19,-2.4694
2007-11-20,4.7681000000000004
2007-11-21,-3.3339
2007-11-23,0.073
2007-11-26,-4.9052
2007-11-27,-6.7881
2007-11-28,-0.7612
2007-11-29,6.0531
2007-11-30,-0.6255
2007-12-03,-3.1471
2007-12-04,-2.5183
2007-12-05,-4.0521
2007-12-06,2.421
2007-12-07,2.014
2007-12-10,1.4131
2007-12-11,-10.3279
2007-12-12,3.5991999999999997
2007-12-13,-3.9153000000000002
2007-12-14,-1.7447
2007-12-17,3.1776
2007-12-18,-8.8768
2007-12-19,-5.8275
2007-12-20,7.6659
2007-12-21,-1.9607999999999999
2007-12-24,-4.0
2007-12-27,5.1693
2007-12-28,-2.9343
2007-12-31,13.8776
2008-01-02,11.1111
2008-01-03,-4.8387
2008-01-04,-7.9661
2008-01-07,-13.9963
2008-01-08,14.0525
2008-01-09,-12.6966
2008-01-10,7.7151
2008-01-11,-4.9289
2008-01-14,3.2156000000000002
2008-01-15,-2.9502
2008-01-16,-2.5157
2008-01-17,-7.1237
2008-01-18,8.8278
2008-01-22,-5.3191
2008-01-23,-11.236
2008-01-24,13.1646
2008-01-25,4.5861
2008-01-28,-2.0321
2008-01-29,2.6883
2008-01-30,-2.2193
2008-01-31,0.0272
2008-02-01,-0.8696
2008-02-04,0.8772
2008-02-05,1.6303999999999998
2008-02-06,-1.1764999999999999
2008-02-07,-2.5974
2008-02-08,3.3333
2008-02-11,2.1505
2008-02-12,-8.4211
2008-02-13,6.2069
2008-02-14,-0.3247
2008-02-15,0.1086
2008-02-19,-0.2169
2008-02-20,-2.8261
2008-02-21,2.8803
2008-02-22,-3.2346
2008-02-25,1.4888
2008-02-26,-2.574
2008-02-27,8.9063
2008-02-28,6.9258
2008-02-29,3.4399
2008-03-03,3.7736
2008-03-04,-5.4545
2008-03-05,6.3462
2008-03-06,0.0
2008-03-07,-0.7233
2008-03-10,-2.1858
2008-03-11,0.5587
2008-03-12,-2.7778
2008-03-13,-5.3333
2008-03-14,11.2676
2008-03-17,-1.2658
2008-03-18,4.304
2008-03-19,-9.3393
2008-03-20,-2.191
2008-03-24,0.099
2008-03-25,0.0
2008-03-26,5.8358
2008-03-27,-1.7757
2008-03-28,-2.2122
2008-03-31,-6.1056
2008-04-01,6.5026
2008-04-02,-1.5325
2008-04-03,-6.0277
2008-04-04,5.1525
2008-04-07,-4.0
2008-04-08,0.2083
2008-04-09,-1.0135
2008-04-10,2.2841
2008-04-11,-3.9013999999999998
2008-04-14,-0.4274
2008-04-15,-1.2876
2008-04-16,2.1739
2008-04-17,-1.0638
2008-04-18,-0.4301
2008-04-21,-0.6479
2008-04-22,-2.7174
2008-04-23,-9.4972
2008-04-24,13.2099
2008-04-25,-8.2879
2008-04-28,8.2045
2008-04-29,-14.2857
2008-04-30,0.641
2008-05-01,-5.7325
2008-05-02,7.5676
2008-05-05,0.5025
2008-05-06,2.5
2008-05-07,-9.2683
2008-05-08,4.4355
2008-05-09,-0.1287
2008-05-12,-2.5773
2008-05-13,12.1362
2008-05-14,5.9275
2008-05-15,-2.0045
2008-05-16,1.25
2008-05-20,-3.7879
2008-05-21,-2.7122
2008-05-22,-3.3573
2008-05-23,-0.7444
2008-05-27,-5.75
2008-05-28,5.7527
2008-05-29,-1.8028
2008-05-30,2.8097
2008-06-02,-3.9752
2008-06-03,2.0699
2008-06-04,4.6103
2008-06-05,-3.559
2008-06-06,0.0
2008-06-09,-1.005
2008-06-10,3.014
2008-06-11,-2.0634
2008-06-12,-4.6541
2008-06-13,-1.2368000000000001
2008-06-16,-0.2171
2008-06-17,2.8112
2008-06-18,-4.8177
2008-06-19,3.7962
2008-06-20,-0.0988
2008-06-23,-2.9024
2008-06-24,-3.5326
2008-06-25,0.8451
2008-06-26,-2.2346
2008-06-27,0.0
2008-06-30,-0.5714
2008-07-02,9.1954
2008-07-03,-1.8420999999999998
2008-07-07,1.3405
2008-07-08,2.6455
2008-07-09,-4.3814
2008-07-10,0.0
2008-07-11,2.6954000000000002
2008-07-14,4.9869
2008-07-15,-2.875
2008-07-16,7.8829
2008-07-17,-5.1596
2008-07-18,-1.2264
2008-07-21,-4.6164
2008-07-22,-3.6382
2008-07-23,0.1732
2008-07-24,-1.7981
2008-07-25,9.207699999999999
2008-07-28,-4.3044
2008-07-29,-5.2561
2008-07-30,-0.0533
2008-07-31,-1.2275
2008-08-01,2.4856
2008-08-05,-2.7065
2008-08-06,-1.9327999999999999
2008-08-07,-1.9525000000000001
2008-08-08,-12.7748
2008-08-11,0.1077
2008-08-12,13.253
2008-08-13,-2.7356
2008-08-14,-11.25
2008-08-15,-0.4181
2008-08-18,-5.2376
2008-08-19,3.7313
2008-08-21,0.8318
2008-08-22,10.7692
2008-08-25,-4.0258
2008-08-26,0.7341
2008-08-27,6.5584
2008-08-28,-3.3021
2008-08-29,12.6086
2008-09-02,-8.7386
2008-09-03,-19.1506
2008-09-04,1.1673
2008-09-05,-3.8462
2008-09-08,-14.8
2008-09-09,-26.2911
2008-09-10,-8.2803
2008-09-11,38.8889
2008-09-12,-6.0
2008-09-15,-11.1702
2008-09-16,19.985
2008-09-17,9.8877
2008-09-18,-16.7471
2008-09-19,12.2059
2008-09-22,9.6323
2008-09-23,-10.4213
2008-09-24,-6.776
2008-09-25,0.3651
2008-09-26,-3.8689999999999998
2008-09-29,-2.0296
2008-09-30,-2.2472
2008-10-01,2.9813
2008-10-02,-11.894
2008-10-03,-15.0435
2008-10-06,4.3802
2008-10-07,11.7857
2008-10-08,-17.492
2008-10-09,-1.5489000000000002
2008-10-10,-24.5821
2008-10-14,10.5606
2008-10-15,-8.4906
2008-10-16,-13.2732
2008-10-17,0.8172
2008-10-20,24.5394
2008-10-21,-9.1124
2008-10-22,-25.1302
2008-10-23,27.3043
2008-10-24,-1.0929
2008-10-27,-49.7238
2008-10-28,82.6923
2008-10-29,20.3008
2008-10-30,-1.0
2008-10-31,6.0606
2008-11-03,17.0238
2008-11-04,-19.0234
2008-11-05,11.0553
2008-11-06,-9.3891
2008-11-07,-10.1124
2008-11-10,-2.7778
2008-11-11,-4.0
2008-11-12,-7.5149
2008-11-13,-20.354
2008-11-14,25.4545
2008-11-17,-0.161
2008-11-18,-9.0323
2008-11-19,-0.7092
2008-11-20,0.0
2008-11-21,20.0
2008-11-24,22.0238
2008-11-25,-17.0732
2008-11-26,4.4853
2008-11-28,38.494
2008-12-01,-4.065
2008-12-02,-4.7669
2008-12-03,5.7842
2008-12-04,0.0
2008-12-05,-5.3628
2008-12-08,17.1667
2008-12-10,10.3841
2008-12-11,-24.1838
2008-12-12,5.4958
2008-12-15,28.8937
2008-12-16,-20.125
2008-12-17,1.8258
2008-12-18,1.6393
2008-12-19,-4.3347
2008-12-22,-10.6428
2008-12-23,12.559
2008-12-24,-7.8051
2008-12-29,-1.8182
2008-12-30,-6.1343
2008-12-31,-4.3157
2009-01-02,5.1546
2009-01-05,-14.3995
2009-01-06,20.1145
2009-01-07,12.1573
2009-01-08,-6.9075
2009-01-09,-12.6712
2009-01-12,0.3922
2009-01-13,32.2917
2009-01-14,-12.9921
2009-01-15,-17.0249
2009-01-16,28.1527
2009-01-20,-17.0213
2009-01-21,10.7692
2009-01-22,3.3565
2009-01-23,16.0134
2009-01-26,-22.0077
2009-01-27,17.203
2009-01-28,-8.9229
2009-01-29,10.9565
2009-01-30,2.9781
2009-02-02,-2.0802
2009-02-03,-1.6061999999999999
2009-02-04,-15.3239
2009-02-05,5.2861
2009-02-06,11.8724
2009-02-09,7.4446
2009-02-10,-1.7199
2009-02-11,-11.2
2009-02-12,4.5045
2009-02-13,8.943999999999999
2009-02-17,7.2206
2009-02-18,2.7214
2009-02-19,1.3022
2009-02-20,1.4184
2009-02-23,-2.229
2009-02-24,-10.2369
2009-02-25,17.5299
2009-02-26,-4.4068
2009-02-27,6.1613
2009-03-02,-13.8205
2009-03-03,-1.0659
2009-03-04,4.9951
2009-03-05,-10.3545
2009-03-06,-7.5963
2009-03-09,-1.8018
2009-03-10,2.0069
2009-03-12,13.041
2009-03-13,-0.547
2009-03-16,0.0
2009-03-18,0.0
2009-03-19,0.55
2009-03-20,-4.5251
2009-03-23,4.5833
2009-03-25,1.494
2009-03-26,-2.2571
2009-03-27,0.4016
2009-03-30,2.5
2009-03-31,-15.7073
2009-04-01,35.1852
2009-04-03,-11.6438
2009-04-06,-4.2636
2009-04-08,-5.8198
2009-04-14,-7.8452
2009-04-15,16.035
2009-04-16,-11.5578
2009-04-21,-5.3408999999999995
2009-04-22,0.8403
2009-04-23,0.8333
2009-04-24,5.3129
2009-04-27,8.352
2009-04-28,-4.2938
2009-04-30,-9.0811
2009-05-01,15.9334
2009-05-04,4.6154
2009-05-06,0.8824
2009-05-07,-3.3528000000000002
2009-05-08,-2.6647
2009-05-11,-4.2355
2009-05-12,-0.3236
2009-05-13,3.1926
2009-05-14,0.1573
2009-05-19,1.466
2009-05-20,-2.4768
2009-05-21,-5.6085
2009-05-22,0.4484
2009-05-26,-0.7813
2009-05-27,9.0551
2009-05-28,-0.1547
2009-05-29,9.9174
2009-06-01,-7.1429
2009-06-02,8.8057
2009-06-03,-15.907
2009-06-04,0.3319
2009-06-05,6.5601
2009-06-08,1.8107
2009-06-09,-1.4736
2009-06-10,-7.3234
2009-06-11,3.2832
2009-06-12,3.4483
2009-06-15,-2.7603999999999997
2009-06-16,2.1425
2009-06-17,2.0975
2009-06-18,0.2568
2009-06-22,-20.7992
2009-06-23,12.613199999999999
2009-06-24,0.2872
2009-06-26,-0.4582
2009-06-29,12.7733
2009-07-02,-15.6633
2009-07-06,-9.0139
2009-07-07,11.7021
2009-07-08,4.6429
2009-07-09,-6.7122
2009-07-10,2.439
2009-07-13,-13.3333
2009-07-14,1.0989
2009-07-15,3.2609
2009-07-16,15.7895
2009-07-17,0.0
2009-07-20,-8.1818
2009-07-22,2.9703
2009-07-23,1.4423
2009-07-24,4.5616
2009-07-27,-3.7394
2009-07-28,-2.5309
2009-07-29,7.0652
2009-07-31,-1.1844000000000001
2009-08-04,4.1096
2009-08-05,-6.4693
2009-08-06,20.0469
2009-08-07,-4.0039
2009-08-10,-13.0722
2009-08-11,9.0696
2009-08-13,-9.3348
2009-08-14,12.6627
2009-08-17,-16.8067
2009-08-18,19.3182
2009-08-19,0.8466
2009-08-20,0.4197
2009-08-21,-3.3438
2009-08-24,2.9189
2009-08-25,-15.1261
2009-08-26,3.651
2009-08-28,-0.6567
2009-08-31,-3.5457
2009-09-01,1.6822
2009-09-02,6.3725
2009-09-03,21.1982
2009-09-04,-12.5475
2009-09-08,-5.4891
2009-09-09,-2.4727
2009-09-10,18.2193
2009-09-11,-13.4165
2009-09-14,8.2949
2009-09-15,2.9787
2009-09-16,-7.3347
2009-09-17,9.5318
2009-09-18,-8.9567
2009-09-21,8.2169
2009-09-22,0.8264
2009-09-24,-9.6824
2009-09-25,9.8128
2009-09-29,4.1322
2009-09-30,-7.9365
2009-10-01,-0.2694
2009-10-02,10.3728
2009-10-05,-6.0206
2009-10-06,10.2604
2009-10-07,-1.7478
2009-10-08,1.0577
2009-10-09,-0.2854
2009-10-13,-9.9237
2009-10-14,7.3093
2009-10-15,14.6594
2009-10-16,-9.0831
2009-10-19,6.7235
2009-10-20,-2.3957
2009-10-21,-0.3636
2009-10-22,4.6077
2009-10-23,-7.8936
2009-10-26,5.303
2009-10-27,-1.0791
2009-10-28,-11.2727
2009-10-29,9.4262
2009-10-30,-13.3895
2009-11-02,12.4324
2009-11-03,-2.9808
2009-11-04,10.2081
2009-11-05,-6.4748
2009-11-06,-5.6731
2009-11-09,8.3588
2009-11-10,5.3622
2009-11-11,-4.5089
2009-11-12,-0.374
2009-11-13,3.5195
2009-11-16,0.3626
2009-11-17,1.1743000000000001
2009-11-18,-8.705400000000001
2009-11-19,5.2323
2009-11-20,-2.8346
2009-11-23,15.1602
2009-11-24,0.5399
2009-11-25,24.2462
2009-11-27,4.9535
2009-11-30,2.9458
2009-12-01,25.0462
2009-12-02,-13.7303
2009-12-03,1.312
2009-12-04,-6.25
2009-12-07,-15.5255
2009-12-08,19.4454
2009-12-09,0.2381
2009-12-10,-8.5511
2009-12-11,2.8571
2009-12-14,1.0101
2009-12-15,10.0
2009-12-16,-1.8182
2009-12-17,6.0185
2009-12-18,-8.7336
2009-12-21,-5.3529
2009-12-22,5.2449
2009-12-23,8.0757
2009-12-24,2.2222
2009-12-29,0.163
2009-12-30,-1.0852
2009-12-31,-1.4262000000000001
2010-01-04,17.6127
2010-01-05,-9.0845
2010-01-06,6.7916
