ticker,ARES US Equity
2014-09-22,-1.3378
2014-09-23,-0.226
2014-09-24,0.7928
2014-09-25,-0.2247
2014-09-26,-0.4505
2014-09-29,0.1697
2014-09-30,-1.1858
2014-10-01,-1.0286
2014-10-02,-0.5196
2014-10-03,1.9733
2014-10-06,0.5122
2014-10-07,-0.9626
2014-10-08,-0.4567
2014-10-09,-1.8387
2014-10-10,-2.8672
2014-10-13,-1.1446
2014-10-14,-0.4875
2014-10-15,1.5309
2014-10-16,0.5428
2014-10-17,0.6599
2014-10-20,-0.3576
2014-10-21,0.3589
2014-10-22,-1.3111
2014-10-23,-1.6907999999999999
2014-10-24,-0.1229
2014-10-27,1.0455
2014-10-28,-0.4869
2014-10-29,-1.4067
2014-10-30,-0.1241
2014-10-31,-1.3665
2014-11-03,1.3854
2014-11-04,-1.9255
2014-11-05,-1.0766
2014-11-06,-1.0243
2014-11-07,0.8409
2014-11-10,0.0641
2014-11-11,0.0
2014-11-12,3.0769
2014-11-13,3.0473
2014-11-14,0.2414
2014-11-17,-0.9031
2014-11-18,-2.1871
2014-11-19,0.3106
2014-11-20,1.9814
2014-11-21,-0.4313
2014-11-24,0.0
2014-11-25,1.6089
2014-11-26,-1.218
2014-11-28,-0.1233
2014-12-01,0.3704
2014-12-02,-0.123
2014-12-03,-0.431
2014-12-04,2.5974
2014-12-05,1.5069
2014-12-08,-0.3563
2014-12-09,0.298
2014-12-10,0.0594
2014-12-11,-0.2969
2014-12-12,-1.7271999999999998
2014-12-15,0.9091
2014-12-16,0.2402
2014-12-17,1.0186
2014-12-18,2.669
2014-12-19,-0.5199
2014-12-22,1.2776
2014-12-23,-1.6627999999999998
2014-12-24,-3.4985
2014-12-26,0.0
2014-12-29,0.0
2014-12-30,0.6647
2014-12-31,2.8811999999999998
2015-01-02,-2.042
2015-01-05,0.0596
2015-01-06,-1.6071
2015-01-07,1.8754
2015-01-08,4.2755
2015-01-09,0.9112
2015-01-12,-1.5237
2015-01-13,-0.1146
2015-01-14,-0.459
2015-01-15,1.2104
2015-01-16,1.7654
2015-01-20,1.6228
2015-01-21,-0.2203
2015-01-22,0.4415
2015-01-23,3.022
2015-01-26,4.5867
2015-01-27,-0.5099
2015-01-28,-0.8201
2015-01-29,-0.8786
2015-01-30,-0.9906
2015-02-02,0.2106
2015-02-03,0.4729
2015-02-04,-1.2029
2015-02-05,-1.4293
2015-02-06,-1.4501
2015-02-09,0.8174
2015-02-10,0.2162
2015-02-11,0.1079
2015-02-12,0.7004
2015-02-13,3.5313
2015-02-17,1.7570999999999999
2015-02-18,-1.3205
2015-02-19,0.5661
2015-02-20,0.8188
2015-02-23,-0.5076
2015-02-24,0.2551
2015-02-25,0.6107
2015-02-26,0.4552
2015-02-27,2.2155
2015-03-02,1.33
2015-03-03,-1.2154
2015-03-04,0.2953
2015-03-05,-1.7174
2015-03-06,-1.8472
2015-03-09,-0.3052
2015-03-10,1.3776
2015-03-11,-1.2582
2015-03-12,-0.5607
2015-03-13,-0.7265
2015-03-16,-3.9205
2015-03-17,0.9249
2015-03-18,0.2156
2015-03-19,-2.6358
2015-03-20,0.9392
2015-03-23,0.4379
2015-03-24,0.0
2015-03-25,-0.9809
2015-03-26,-0.2201
2015-03-27,-0.0552
2015-03-30,0.9382
2015-03-31,1.3669
2015-04-01,-1.9417
2015-04-02,-0.6601
2015-04-06,-0.8306
2015-04-07,0.0
2015-04-08,-0.8375
2015-04-09,-0.2252
2015-04-10,2.7088
2015-04-13,-0.2747
2015-04-14,-2.865
2015-04-15,1.0777
2015-04-16,0.2806
2015-04-17,-1.1752
2015-04-20,-0.906
2015-04-21,0.9714
2015-04-22,-0.283
2015-04-23,4.5969999999999995
2015-04-24,-1.0309
2015-04-27,-2.0833
2015-04-28,-0.6159
2015-04-29,2.6479
2015-04-30,-0.6037
2015-05-01,-0.5522
2015-05-04,2.6652
2015-05-05,0.5949
2015-05-06,0.0
2015-05-07,0.7527
2015-05-08,0.4803
2015-05-11,0.9028
2015-05-12,-0.6842
2015-05-13,2.1198
2015-05-14,2.2314
2015-05-15,-0.1015
2015-05-18,-1.1687
2015-05-19,0.1028
2015-05-20,1.3867
2015-05-21,1.7957999999999998
2015-05-22,-0.7056
2015-05-26,-0.6091
2015-05-27,0.6129
2015-05-28,1.2183
2015-05-29,-2.2568
2015-06-01,1.334
2015-06-02,-1.7215
2015-06-03,-0.0515
2015-06-04,-1.1856
2015-06-05,-0.2608
2015-06-08,-0.523
2015-06-09,-0.1577
2015-06-10,1.5271
2015-06-11,4.8237
2015-06-12,1.0391
2015-06-15,1.1263
2015-06-16,-1.1622
2015-06-17,-1.7638
2015-06-18,0.1496
2015-06-19,-0.6474
2015-06-22,-1.9548999999999999
2015-06-23,-0.2556
2015-06-24,-1.5889
2015-06-25,-2.1875
2015-06-26,0.3727
2015-06-29,-1.6446
2015-06-30,-0.2157
2015-07-01,1.1892
2015-07-02,1.9765000000000001
2015-07-06,-0.4715
2015-07-07,-1.7368000000000001
2015-07-08,-1.6604
2015-07-09,0.7625
2015-07-10,0.3243
2015-07-13,0.3233
2015-07-14,-0.4296
2015-07-15,-0.2157
2015-07-16,2.3784
2015-07-17,0.4752
2015-07-20,4.8345
2015-07-21,0.3008
2015-07-22,-2.3487999999999998
2015-07-23,0.7677
2015-07-24,1.2697
2015-07-27,-2.4574
2015-07-28,0.1542
2015-07-29,-0.4107
2015-07-30,-1.9072
2015-07-31,-0.2627
2015-08-03,-1.4226
2015-08-04,2.7258
2015-08-05,-3.2258
2015-08-06,2.1505
2015-08-07,0.2105
2015-08-10,0.0525
2015-08-11,0.105
2015-08-12,-0.3146
2015-08-13,-1.1573
2015-08-14,-0.5322
2015-08-17,-1.0166
2015-08-18,0.3243
2015-08-19,-0.6466
2015-08-20,-6.4534
2015-08-21,2.087
2015-08-24,-3.0548
2015-08-25,-3.2105
2015-08-26,0.1229
2015-08-27,2.6994
2015-08-28,3.5842
2015-08-31,-0.519
2015-09-01,-1.971
2015-09-02,0.2957
2015-09-03,0.2358
2015-09-04,0.5294
2015-09-08,-0.5266
2015-09-09,0.1765
2015-09-10,0.1762
2015-09-11,1.524
2015-09-14,0.4042
2015-09-15,1.7826
2015-09-16,0.7345
2015-09-17,2.3556
2015-09-18,2.7945
2015-09-21,0.6397
2015-09-22,-3.2309
2015-09-23,6.5134
2015-09-24,-3.0319
2015-09-25,-5.1404
2015-09-28,1.3966
2015-09-29,-0.9917
2015-09-30,-2.7268
2015-10-01,1.373
2015-10-02,-1.8340999999999998
2015-10-05,0.9485
2015-10-06,-1.7654
2015-10-07,0.4928
2015-10-08,-0.0288
2015-10-09,-0.8656
2015-10-12,-0.9895
2015-10-13,-0.4703
2015-10-14,-1.5356999999999998
2015-10-15,0.18
2015-10-16,1.6766
2015-10-19,-1.2955999999999999
2015-10-20,0.0597
2015-10-21,-1.4311
2015-10-22,-2.9643
2015-10-23,1.5586
2015-10-26,-1.2277
2015-10-27,0.3108
2015-10-28,0.6815
2015-10-29,-1.1692
2015-10-30,0.8095
2015-11-02,-0.1235
2015-11-03,0.0618
2015-11-04,-1.6686999999999999
2015-11-05,0.5657
2015-11-06,2.0
2015-11-09,2.1446
2015-11-10,-2.9994
2015-11-11,-0.1237
2015-11-12,-3.3437
2015-11-13,-6.0218
2015-11-16,-1.4315
2015-11-17,-2.0055
2015-11-18,-3.1052
2015-11-19,0.5827
2015-11-20,2.3172
2015-11-23,-0.3571
2015-11-24,0.1434
2015-11-25,0.859
2015-11-27,0.1419
2015-11-30,-0.2835
2015-12-01,0.2132
2015-12-02,0.7092
2015-12-03,-1.5493000000000001
2015-12-04,-0.5722
2015-12-07,-2.0144
2015-12-08,0.3671
2015-12-09,-1.2436
2015-12-10,3.4074
2015-12-11,-2.9370000000000003
2015-12-14,-8.0443
2015-12-15,1.6051
2015-12-16,1.4218
2015-12-17,0.9346
2015-12-18,-0.7716
2015-12-21,0.0778
2015-12-22,2.7195
2015-12-23,0.9077
2015-12-24,-2.9234999999999998
2015-12-28,0.3861
2015-12-29,-1.4615
2015-12-30,0.7806
2015-12-31,0.1549
2016-01-04,-0.9281
2016-01-05,-0.9368
2016-01-06,-5.595
2016-01-07,-1.419
2016-01-08,-0.7621
2016-01-11,-0.3413
2016-01-12,-1.7979
2016-01-13,0.0
2016-01-14,-1.9180000000000001
2016-01-15,-3.0222
2016-01-19,2.7498
2016-01-20,0.3568
2016-01-21,-1.2444
2016-01-22,3.6904
2016-01-25,-1.4757
2016-01-26,3.1718
2016-01-27,1.8787
2016-01-28,-2.2632
2016-01-29,0.8576
2016-02-01,-4.4218
2016-02-02,-1.3345
2016-02-03,0.0902
2016-02-04,0.3604
2016-02-05,-0.8079
2016-02-08,0.181
2016-02-09,-1.084
2016-02-10,-0.1826
2016-02-11,0.366
2016-02-12,6.4722
2016-02-16,3.1678
2016-02-17,-0.7469
2016-02-18,-0.9197
2016-02-19,-2.1941
2016-02-22,0.3451
2016-02-23,-1.3758
2016-02-24,0.2616
2016-02-25,1.0435
2016-02-26,3.9587
2016-02-29,-1.4901
2016-03-01,1.7647
2016-03-02,3.0553
2016-03-03,-0.2404
2016-03-04,2.0884
2016-03-07,-1.0228
2016-03-08,-2.4642
2016-03-09,5.9495000000000005
2016-03-10,3.9231
2016-03-11,3.0804
2016-03-14,3.4257
2016-03-15,-1.339
2016-03-16,-1.7143000000000002
2016-03-17,0.7994
2016-03-18,-0.0721
2016-03-21,0.7937
2016-03-22,0.7158
2016-03-23,-2.6297
2016-03-24,3.2117
2016-03-28,0.7072
2016-03-29,5.8989
2016-03-30,1.061
2016-03-31,1.0499
2016-04-01,-0.6494
2016-04-04,-1.3725
2016-04-05,-1.4579
2016-04-06,-2.3537
2016-04-07,1.0331
2016-04-08,-0.0682
2016-04-11,-0.4775
2016-04-12,1.5764
2016-04-13,-0.8097
2016-04-14,0.6122
2016-04-15,0.6085
2016-04-18,3.7634
2016-04-19,-0.842
2016-04-20,1.241
2016-04-21,-2.2580999999999998
2016-04-22,-0.7921
2016-04-25,1.996
2016-04-26,1.3699
2016-04-27,-0.7722
2016-04-28,-2.3346
2016-04-29,-3.6521
2016-05-02,2.8256
2016-05-03,-1.2064
2016-05-04,-3.5957
2016-05-05,-0.6334
2016-05-06,0.2125
2016-05-09,0.3534
2016-05-10,-0.4225
2016-05-11,-1.0608
2016-05-12,-0.6433
2016-05-13,-2.5899
2016-05-16,-0.2954
2016-05-17,1.4815
2016-05-18,2.1898
2016-05-19,-0.5714
2016-05-20,2.1552
2016-05-23,0.2132
2016-05-24,-1.2057
2016-05-25,1.4358
2016-05-26,-1.8401
2016-05-27,2.3071
2016-05-31,-0.6342
2016-06-01,0.6383
2016-06-02,0.1409
2016-06-03,-0.0704
2016-06-06,0.4225
2016-06-07,-0.561
2016-06-08,-1.4809999999999999
2016-06-09,-1.6463999999999999
2016-06-10,1.2373
2016-06-13,-1.7973
2016-06-14,-2.0498
2016-06-15,1.6442
2016-06-16,-2.1324
2016-06-17,-0.2254
2016-06-20,0.0753
2016-06-21,3.3108
2016-06-22,-0.2185
2016-06-23,2.3358
2016-06-24,-4.1369
2016-06-27,-8.1101
2016-06-28,-0.8097
2016-06-29,11.1837
2016-06-30,3.4508
2016-07-01,0.4968
2016-07-05,-0.2825
2016-07-06,0.5666
2016-07-07,4.0141
2016-07-08,4.0623
2016-07-11,0.3253
2016-07-12,-1.4916
2016-07-13,0.1975
2016-07-14,-3.088
2016-07-15,1.6949
2016-07-18,-0.0667
2016-07-19,-0.6004
2016-07-20,-0.3356
2016-07-21,0.7407
2016-07-22,3.9439
2016-07-25,6.7524
2016-07-26,4.5181000000000004
2016-07-27,-0.8646
2016-07-28,0.2907
2016-07-29,0.5797
2016-08-01,-0.5187
2016-08-02,-2.3175
2016-08-03,1.3642
2016-08-04,0.5266
2016-08-05,0.5239
2016-08-08,-0.8107
2016-08-09,-0.5838
2016-08-10,0.0587
2016-08-11,0.4695
2016-08-12,1.285
2016-08-15,2.4798
2016-08-16,1.0692
2016-08-17,-0.2784
2016-08-18,-0.335
2016-08-19,-1.4006
2016-08-22,1.7321
2016-08-23,-0.0568
2016-08-24,-0.3407
2016-08-25,-0.3704
2016-08-26,0.0286
2016-08-29,0.8005
2016-08-30,2.0987
2016-08-31,1.5556
2016-09-01,3.5011
2016-09-02,-4.2812
2016-09-06,0.7731
2016-09-07,-0.8219
2016-09-08,1.2155
2016-09-09,-0.4367
2016-09-12,1.5351
2016-09-13,1.2419
2016-09-14,-1.1733
2016-09-15,0.3778
2016-09-16,1.1828
2016-09-19,0.9564
2016-09-20,1.0526
2016-09-21,-4.0625
2016-09-22,0.9772
2016-09-23,0.3763
2016-09-26,1.0712
2016-09-27,-1.4308
2016-09-28,1.8817
2016-09-29,-1.5831
2016-09-30,-6.6488
2016-10-03,3.5037000000000003
2016-10-04,0.222
2016-10-05,2.5464
2016-10-06,2.5385
2016-10-07,-3.3175
2016-10-10,1.0349
2016-10-11,0.0
2016-10-12,0.5391
2016-10-13,1.6086
2016-10-14,-5.0132
2016-10-17,-1.9444
2016-10-18,1.4163999999999999
2016-10-19,-2.2346
2016-10-20,-2.2857
2016-10-21,0.0
2016-10-24,-0.4678
2016-10-25,0.7638
2016-10-26,-2.3324
2016-10-27,2.6866
2016-10-28,-1.1628
2016-10-31,-1.4706000000000001
2016-11-01,-3.5821
2016-11-02,-6.192
2016-11-03,3.6304
2016-11-04,-1.2739
2016-11-07,-0.9677
2016-11-08,0.0
2016-11-09,0.3257
2016-11-10,9.4156
2016-11-11,0.2967
2016-11-14,0.0
2016-11-15,-0.8876
2016-11-16,-1.194
2016-11-17,3.0211
2016-11-18,3.8576
2016-11-21,3.5429
2016-11-22,-0.1104
2016-11-23,-2.7624
2016-11-25,-0.7386
2016-11-28,-2.6903
2016-11-29,-0.8824
2016-11-30,1.4837
2016-12-01,-0.2924
2016-12-02,-1.4663
2016-12-05,1.1905000000000001
2016-12-06,0.0
2016-12-07,0.2941
2016-12-08,1.7595
2016-12-09,-3.17
2016-12-12,0.8929
2016-12-13,-5.6047
2016-12-14,1.5625
2016-12-15,-3.0769
2016-12-16,2.2222
2016-12-19,0.7453
2016-12-20,1.7263
2016-12-21,3.0303
2016-12-22,6.9412
2016-12-23,1.4851
2016-12-27,-1.897
2016-12-28,-1.3812
2016-12-29,0.0
2016-12-30,7.563
2017-01-03,-2.8646000000000003
2017-01-04,1.6086
2017-01-05,0.0
2017-01-06,0.5277
2017-01-09,-5.2493
2017-01-10,-0.831
2017-01-11,-0.838
2017-01-12,-0.5634
2017-01-13,-0.5666
2017-01-17,-1.9943
2017-01-18,4.6512
2017-01-19,10.5556
2017-01-20,2.0101
2017-01-23,2.9557
2017-01-24,-3.3493
2017-01-25,-1.7327
2017-01-26,-0.5038
2017-01-27,-0.2532
2017-01-30,-1.2690000000000001
2017-01-31,1.0283
2017-02-01,1.0178
2017-02-02,-1.2594
2017-02-03,-0.2551
2017-02-06,0.2558
2017-02-07,-3.3163
2017-02-08,1.847
2017-02-09,2.8497
2017-02-10,4.7859
2017-02-13,0.9615
2017-02-14,-0.4762
2017-02-15,1.1482999999999999
2017-02-16,-0.473
2017-02-17,0.0475
2017-02-21,3.3254
2017-02-22,2.5286999999999997
2017-02-23,3.3632
2017-02-24,0.8677
2017-02-27,-6.2366
2017-02-28,-0.9174
2017-03-01,1.8519
2017-03-02,-9.7727
2017-03-03,-0.5038
2017-03-06,-1.2658
2017-03-07,-0.2564
2017-03-08,-0.874
2017-03-09,0.0
2017-03-10,0.0
2017-03-13,0.2632
2017-03-14,-0.2625
2017-03-15,-1.3158
2017-03-16,-1.0667
2017-03-17,0.0
2017-03-20,0.5391
2017-03-21,-1.5550000000000002
2017-03-22,0.4902
2017-03-23,-0.542
2017-03-24,-0.2725
2017-03-27,-0.2732
2017-03-28,1.9178
2017-03-29,1.8817
2017-03-30,-1.0554
2017-03-31,1.0667
2017-04-03,-1.3193
2017-04-04,2.6738
2017-04-05,-2.0833
2017-04-06,-1.3298
2017-04-07,3.504
2017-04-10,-0.2604
2017-04-11,1.0444
2017-04-12,-0.5168
2017-04-13,0.2597
2017-04-17,-0.5181
2017-04-18,0.0
2017-04-19,-0.1562
2017-04-20,0.6781
2017-04-21,-0.5181
2017-04-24,0.4688
2017-04-25,-0.4666
2017-04-26,0.7813
2017-04-27,1.8088
2017-04-28,-0.2538
2017-05-01,-0.2545
2017-05-02,-1.7856999999999998
2017-05-03,-3.1169000000000002
2017-05-04,-3.2172
2017-05-05,4.9861
2017-05-08,-1.0554
2017-05-09,-2.4
2017-05-10,-1.0929
2017-05-11,4.1436
2017-05-12,0.0
2017-05-15,0.5305
2017-05-16,-0.7916
2017-05-17,-3.4574
2017-05-18,1.9284
2017-05-19,-0.8108
2017-05-22,1.9074
2017-05-23,-1.016
2017-05-24,-0.3241
2017-05-25,-0.1084
2017-05-26,0.8197
2017-05-30,-1.355
2017-05-31,-0.8242
2017-06-01,0.0
2017-06-02,-0.831
2017-06-05,0.2793
2017-06-06,1.1142
2017-06-07,-0.2755
2017-06-08,0.8287
2017-06-09,-0.274
2017-06-12,-1.0989
2017-06-13,0.0
2017-06-14,-0.8333
2017-06-15,-0.8403
2017-06-16,1.1299
2017-06-19,0.0
2017-06-20,-1.3966
2017-06-21,-0.5666
2017-06-22,-0.2849
2017-06-23,2.0
2017-06-26,0.8403
2017-06-27,-0.2778
2017-06-28,0.7242
2017-06-29,-0.9956
2017-06-30,0.5587
2017-07-03,1.6667
2017-07-05,-0.5464
2017-07-06,-0.8242
2017-07-07,0.0
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,1.385
2017-07-13,-0.5464
2017-07-14,0.2747
2017-07-17,0.5479
2017-07-18,0.8174
2017-07-19,0.2703
2017-07-20,0.8086
2017-07-21,0.2674
2017-07-24,-0.8
2017-07-25,-0.8065
2017-07-26,0.813
2017-07-27,-0.5376
2017-07-28,-0.2703
2017-07-31,0.271
2017-08-01,-0.2703
2017-08-02,-1.084
2017-08-03,0.0
2017-08-04,-0.274
2017-08-07,0.0
2017-08-08,-0.2747
2017-08-09,0.551
2017-08-10,-1.3699
2017-08-11,-0.5556
2017-08-14,1.1173
2017-08-15,-0.5525
2017-08-16,1.1667
2017-08-17,-0.838
2017-08-18,-0.2817
2017-08-21,0.2825
2017-08-22,0.5634
2017-08-23,0.5602
2017-08-24,0.0
2017-08-25,0.5571
2017-08-28,0.831
2017-08-29,-0.2747
2017-08-30,0.0
2017-08-31,0.0
2017-09-01,0.2755
2017-09-05,-1.6484
2017-09-06,-0.2793
2017-09-07,-0.2801
2017-09-08,0.0
2017-09-11,1.1236
2017-09-12,1.3333
2017-09-13,-0.4934
2017-09-14,-0.551
2017-09-15,1.385
2017-09-18,0.5464
2017-09-19,-0.5435
2017-09-20,0.2732
2017-09-21,-0.545
2017-09-22,1.9178
2017-09-25,0.8065
2017-09-26,-1.0667
2017-09-27,-0.2695
2017-09-28,-0.5405
2017-09-29,1.3587
2017-10-02,0.5362
2017-10-03,0.5333
2017-10-04,0.2653
2017-10-05,0.2646
2017-10-06,-1.0554
2017-10-09,-0.2667
2017-10-10,-0.5348
2017-10-11,-1.0753
2017-10-12,-0.8152
2017-10-13,0.8219
2017-10-16,1.3587
2017-10-17,0.2681
2017-10-18,-2.1390000000000002
2017-10-19,-0.2732
2017-10-20,1.6438000000000001
2017-10-23,0.5391
2017-10-24,0.2681
2017-10-25,-0.6952
2017-10-26,-0.1077
2017-10-27,0.2695
2017-10-30,-0.2688
2017-10-31,-1.0782
2017-11-01,0.8174
2017-11-02,0.5405
2017-11-03,0.8065
2017-11-06,0.2667
2017-11-07,0.0
2017-11-08,0.266
2017-11-09,0.5305
2017-11-10,-0.7916
2017-11-13,1.3298
2017-11-14,-0.5249
2017-11-15,-0.7916
2017-11-16,0.5851
2017-11-17,0.2703
2017-11-20,1.0782
2017-11-21,0.5333
2017-11-22,0.2653
2017-11-24,-1.2698
2017-11-27,0.7503
2017-11-28,0.266
2017-11-29,-1.3263
2017-11-30,-0.8065
2017-12-01,-1.084
2017-12-04,1.0959
2017-12-05,-0.542
2017-12-06,0.545
2017-12-07,1.355
2017-12-08,-1.0695000000000001
2017-12-11,0.0
2017-12-12,1.6216
2017-12-13,0.7979
2017-12-14,0.4749
2017-12-15,-0.4727
2017-12-18,-0.5277
2017-12-19,0.0
2017-12-20,1.061
2017-12-21,-0.5249
2017-12-22,0.5277
2017-12-26,0.2625
2017-12-27,1.0471
2017-12-28,2.0725
2017-12-29,1.5228000000000002
2018-01-02,1.0
2018-01-03,-0.2475
2018-01-04,-0.7444
2018-01-05,0.5
2018-01-08,2.9851
2018-01-09,3.3816
2018-01-10,3.972
2018-01-11,3.1461
2018-01-12,0.0
2018-01-16,1.3072
2018-01-17,0.0
2018-01-18,-1.0753
2018-01-19,0.8696
2018-01-22,4.3103
2018-01-23,3.0992
2018-01-24,0.6012
2018-01-25,-2.3904
2018-01-26,0.8163
2018-01-29,-0.8097
2018-01-30,-1.4285999999999999
2018-01-31,-3.3125999999999998
2018-02-01,1.2848
2018-02-02,-2.1142
2018-02-05,-6.9114
2018-02-06,1.8561
2018-02-07,1.3667
2018-02-08,-2.0225
2018-02-09,-0.9174
2018-02-12,6.4815
2018-02-13,0.2174
2018-02-14,-1.5184
2018-02-15,7.7093
2018-02-16,-1.6360000000000001
2018-02-20,-1.4553
2018-02-21,1.2658
2018-02-22,0.4167
2018-02-23,1.0373
2018-02-26,2.9228
2018-02-27,-1.217
2018-02-28,0.2053
2018-03-01,1.4344000000000001
2018-03-02,-0.6061
2018-03-05,2.6423
2018-03-06,-9.505
2018-03-07,-2.407
2018-03-08,-1.3453
2018-03-09,-0.4545
2018-03-12,0.4566
2018-03-13,-0.6818
2018-03-14,0.2288
2018-03-15,-2.5114
2018-03-16,0.0
2018-03-19,-2.1077
2018-03-20,1.1962
2018-03-21,-0.4728
2018-03-22,3.5629
2018-03-23,-0.2294
2018-03-26,0.0
2018-03-27,-2.069
2018-03-28,-1.4085
2018-03-29,1.9048
2018-04-02,-0.9346
2018-04-03,2.3585
2018-04-04,1.3825
2018-04-05,-2.0455
2018-04-06,-3.0162
2018-04-09,1.9139
2018-04-10,3.5211
2018-04-11,-2.7211
2018-04-12,-0.2331
2018-04-13,0.2023
2018-04-16,1.6393
2018-04-17,2.5346
2018-04-18,0.0
2018-04-19,1.3483
2018-04-20,-0.2217
2018-04-23,-1.1111
2018-04-24,-1.7978
2018-04-25,0.6865
2018-04-26,0.6818
2018-04-27,-1.3544
2018-04-30,0.6865
2018-05-01,1.8182
2018-05-02,0.4464
2018-05-03,-1.3333
2018-05-04,-2.027
2018-05-07,2.5286999999999997
2018-05-08,-1.7936999999999999
2018-05-09,1.1416
2018-05-10,-0.4515
2018-05-11,-0.2268
2018-05-14,2.5
2018-05-15,-1.7738
2018-05-16,-1.1287
2018-05-17,0.9132
2018-05-18,-1.5836999999999999
2018-05-21,-0.4598
2018-05-22,-0.2309
2018-05-23,-0.463
2018-05-24,0.2326
2018-05-25,-0.6961
2018-05-29,-0.4673
2018-05-30,1.1737
2018-05-31,2.7842000000000002
2018-06-01,-0.9029
2018-06-04,0.2278
2018-06-05,-0.6818
2018-06-06,-1.1442
2018-06-07,1.3889
2018-06-08,-0.9132
2018-06-11,-0.2304
2018-06-12,-1.8476
2018-06-13,-1.6471
2018-06-14,1.1005
2018-06-15,-0.7194
2018-06-18,-0.9662
2018-06-19,0.7317
2018-06-20,-1.2107
2018-06-21,1.4706000000000001
2018-06-22,1.4493
2018-06-25,-0.7143
2018-06-26,-0.4796
2018-06-27,-0.241
2018-06-28,1.2077
2018-06-29,-1.1933
2018-07-02,1.4493
2018-07-03,0.4762
2018-07-05,0.4739
2018-07-06,-0.2358
2018-07-09,1.4184
2018-07-10,-1.3986
2018-07-11,-1.6548
2018-07-12,0.9615
2018-07-13,2.1429
2018-07-16,0.6993
2018-07-17,-1.8519
2018-07-18,0.7075
2018-07-19,-0.9368
2018-07-20,1.8913
2018-07-23,-0.232
2018-07-24,-1.8605
2018-07-25,0.0
2018-07-26,-1.1848
2018-07-27,0.2398
2018-07-30,0.2392
2018-07-31,1.9093
2018-08-01,-2.1077
2018-08-02,1.6745999999999999
2018-08-03,-1.4118
2018-08-06,0.4773
2018-08-07,0.0
2018-08-08,-0.2375
2018-08-09,0.0
2018-08-10,0.4762
2018-08-13,1.1848
2018-08-14,2.3419
2018-08-15,-4.119
2018-08-16,-0.716
2018-08-17,0.0
2018-08-20,0.7212
2018-08-21,0.4773
2018-08-22,1.6627
2018-08-23,-0.4673
2018-08-24,-1.4085
2018-08-27,1.1905000000000001
2018-08-28,1.4118
2018-08-29,1.1601
2018-08-30,-0.6881
2018-08-31,-1.6166
2018-09-04,-0.2347
2018-09-05,-0.4706
2018-09-06,-0.7092
2018-09-07,0.2381
2018-09-10,0.2375
2018-09-11,-0.237
2018-09-12,0.0
2018-09-13,1.8052000000000001
2018-09-14,1.8913
2018-09-17,0.232
2018-09-18,3.2407
2018-09-19,3.1390000000000002
2018-09-20,-0.2174
2018-09-21,1.5251000000000001
2018-09-24,-1.073
2018-09-25,-0.2169
2018-09-26,0.4348
