ticker,DGX US Equity
2000-05-23,-0.6141
2000-05-24,11.8435
2000-05-25,2.0258
2000-05-26,2.3466
2000-05-30,-3.351
2000-05-31,-2.0073
2000-06-01,2.4209
2000-06-02,-2.9091
2000-06-05,-5.0562
2000-06-06,-2.4655
2000-06-07,-1.3145
2000-06-08,-0.9221
2000-06-09,1.8614000000000002
2000-06-12,-2.9442
2000-06-13,2.0921
2000-06-14,4.3033
2000-06-15,1.5716999999999999
2000-06-16,0.0
2000-06-19,8.1238
2000-06-20,6.5742
2000-06-21,-1.133
2000-06-22,-3.3956
2000-06-23,-1.5817
2000-06-26,1.25
2000-06-27,-0.1764
2000-06-28,2.3852
2000-06-29,0.0863
2000-06-30,3.1034
2000-07-03,-0.8361
2000-07-05,2.2766
2000-07-06,2.4732
2000-07-07,1.2872
2000-07-10,2.9388
2000-07-11,14.8148
2000-07-12,4.9731
2000-07-13,1.2804
2000-07-14,5.1201
2000-07-17,2.9465
2000-07-18,-3.7967
2000-07-19,-2.0644
2000-07-20,1.1779
2000-07-21,-1.7770000000000001
2000-07-24,1.4348
2000-07-25,-2.8905
2000-07-26,3.3566
2000-07-27,0.4289
2000-07-28,-1.2812999999999999
2000-07-31,-0.1854
2000-08-01,4.7678
2000-08-02,-5.4374
2000-08-03,3.0
2000-08-04,4.0049
2000-08-07,8.168
2000-08-08,-1.9957
2000-08-09,-2.0362999999999998
2000-08-10,-2.0225
2000-08-11,-2.7523
2000-08-14,0.9434
2000-08-15,0.0584
2000-08-16,-0.2919
2000-08-17,0.9368
2000-08-18,2.0084
2000-08-21,1.6703000000000001
2000-08-22,1.7338
2000-08-23,3.6833
2000-08-24,-3.4995
2000-08-25,4.3956
2000-08-28,5.6842
2000-08-29,-4.3825
2000-08-30,1.5625
2000-08-31,1.5385
2000-09-01,4.1414
2000-09-05,0.679
2000-09-06,0.4335
2000-09-07,-2.3022
2000-09-08,0.3927
2000-09-11,-1.6137000000000001
2000-09-12,-1.5905
2000-09-13,-3.8384
2000-09-14,0.7878
2000-09-15,-3.4393000000000002
2000-09-18,-14.6418
2000-09-19,6.109
2000-09-20,0.1005
2000-09-21,-4.7619
2000-09-22,7.625
2000-09-25,0.2904
2000-09-26,2.9531
2000-09-27,6.9741
2000-09-28,0.2103
2000-09-29,-3.6562
2000-10-02,3.3593
2000-10-03,-1.6333
2000-10-04,1.8747
2000-10-05,2.734
2000-10-06,1.9447
2000-10-09,-2.1084
2000-10-10,1.5385
2000-10-11,4.6465
2000-10-12,-3.0405
2000-10-13,-3.0362999999999998
2000-10-16,9.9589
2000-10-17,-2.1008
2000-10-18,3.2904
2000-10-19,1.0157
2000-10-20,-17.4132
2000-10-23,-11.8428
2000-10-24,5.7753
2000-10-25,0.5935
2000-10-26,-2.8909000000000002
2000-10-27,-12.0292
2000-10-30,-0.8287
2000-10-31,7.2423
2000-11-01,-5.5195
2000-11-02,5.7732
2000-11-03,0.5848
2000-11-06,1.4858
2000-11-07,5.4106
2000-11-08,10.1449
2000-11-09,0.4934
2000-11-10,-1.4729999999999999
2000-11-13,-9.4684
2000-11-14,2.8746
2000-11-15,6.5993
2000-11-16,-2.8444000000000003
2000-11-17,-2.411
2000-11-20,-8.8235
2000-11-21,2.9032
2000-11-22,1.9436
2000-11-24,2.706
2000-11-27,5.6287
2000-11-28,-4.3084
2000-11-29,-2.6066000000000003
2000-11-30,9.3674
2000-12-01,2.1691
2000-12-04,4.5182
2000-12-05,-1.1979
2000-12-06,1.845
2000-12-07,-0.4141
2000-12-08,2.7027
2000-12-11,1.164
2000-12-12,-1.1506
2000-12-13,2.1255
2000-12-14,-0.0991
2000-12-15,1.1905000000000001
2000-12-18,-0.1961
2000-12-19,-3.9293
2000-12-20,-3.3231
2000-12-21,4.2306
2000-12-22,12.0244
2000-12-26,-5.163
2000-12-27,4.7755
2000-12-28,4.33
2000-12-29,-0.7427
2001-01-02,-4.9736
2001-01-03,3.4737999999999998
2001-01-04,-18.3527
2001-01-05,-2.2478
2001-01-08,3.8699
2001-01-09,-4.1037
2001-01-10,3.7161999999999997
2001-01-11,-4.4517
2001-01-12,-6.0795
2001-01-16,0.1815
2001-01-17,-6.401
2001-01-18,-0.129
2001-01-19,1.4858
2001-01-22,4.0102
2001-01-23,3.9168
2001-01-24,3.828
2001-01-25,-0.3403
2001-01-26,0.5122
2001-01-29,-2.1518
2001-01-30,1.6944
2001-01-31,-5.7635
2001-02-01,-4.4734
2001-02-02,0.617
2001-02-05,2.4427
2001-02-06,9.4103
2001-02-07,1.3094000000000001
2001-02-08,-4.1165
2001-02-09,0.7294
2001-02-12,2.5665
2001-02-13,-1.4745
2001-02-14,-1.678
2001-02-15,-0.6919
2001-02-16,-0.2787
2001-02-20,0.0466
2001-02-21,-5.5959
2001-02-22,-2.3572
2001-02-23,2.0202
2001-02-26,5.4851
2001-02-27,-0.0282
2001-02-28,-1.0422
2001-03-01,-3.5389
2001-03-02,0.3246
2001-03-05,-2.3529
2001-03-06,-2.6305
2001-03-07,1.3817
2001-03-08,-4.3938
2001-03-09,0.3191
2001-03-12,-8.4305
2001-03-13,0.1737
2001-03-14,2.7746
2001-03-15,-4.8594
2001-03-16,-0.9813
2001-03-19,1.791
2001-03-20,-0.8798
2001-03-21,-4.6154
2001-03-22,-1.9355
2001-03-23,4.9089
2001-03-26,2.0622
2001-03-27,1.2288999999999999
2001-03-28,2.0194
2001-03-29,0.8352
2001-03-30,0.8397
2001-04-02,-1.6879
2001-04-03,-1.1674
2001-04-04,1.1581
2001-04-05,4.0183
2001-04-06,-0.2862
2001-04-09,1.6336
2001-04-10,2.4109
2001-04-11,-2.7466
2001-04-12,2.7151
2001-04-16,1.6985000000000001
2001-04-17,3.8622
2001-04-18,0.5126
2001-04-19,2.8897
2001-04-20,0.2915
2001-04-23,-1.1628
2001-04-24,7.3039
2001-04-25,5.9845
2001-04-26,1.9483000000000001
2001-04-27,0.5412
2001-04-30,3.6165000000000003
2001-05-01,0.2435
2001-05-02,1.3765
2001-05-03,-4.3131
2001-05-04,-0.5843
2001-05-07,-0.3275
2001-05-08,-1.3562
2001-05-09,-2.4765
2001-05-10,-0.4378
2001-05-11,0.8883
2001-05-14,-0.1656
2001-05-15,1.5107
2001-05-16,8.3871
2001-05-17,1.7936999999999999
2001-05-18,0.577
2001-05-21,-3.1628
2001-05-22,-1.625
2001-05-23,-0.4801
2001-05-24,1.0303
2001-05-25,0.2347
2001-05-29,-1.8894
2001-05-30,0.1152
2001-05-31,1.6112
2001-06-01,7.1111
2001-06-04,-2.568
2001-06-05,2.4806
2001-06-06,-3.9939
2001-06-07,1.954
2001-06-08,-0.6182
2001-06-11,2.084
2001-06-12,-1.1731
2001-06-13,-3.0368
2001-06-14,-2.0668
2001-06-15,2.2565
2001-06-18,1.4923
2001-06-19,0.0782
2001-06-20,4.5952
2001-06-21,7.5912
2001-06-22,-5.4861
2001-06-25,4.3497
2001-06-26,-2.1265
2001-06-27,2.0432
2001-06-28,4.5544
2001-06-29,0.944
2001-07-02,-2.4716
2001-07-03,-0.7945
2001-07-05,-0.0967
2001-07-06,1.1057
2001-07-09,-1.6404999999999998
2001-07-10,-3.5441000000000003
2001-07-11,-0.072
2001-07-12,1.5862
2001-07-13,-0.5962
2001-07-16,4.241
2001-07-17,1.4658
2001-07-18,-1.2556
2001-07-19,-0.8477
2001-07-20,1.9029
2001-07-23,-1.7862
2001-07-24,-7.6881
2001-07-25,3.8806000000000003
2001-07-26,-1.2931
2001-07-27,0.6405
2001-07-30,0.0289
2001-07-31,-0.0868
2001-08-01,-3.0391
2001-08-02,-5.8955
2001-08-03,0.5551
2001-08-06,-2.3344
2001-08-07,-0.7106
2001-08-08,0.9109
2001-08-09,-0.1289
2001-08-10,-0.2098
2001-08-13,4.1889
2001-08-14,-0.031
2001-08-15,-0.854
2001-08-16,-1.2999
2001-08-17,-2.4913
2001-08-20,2.5224
2001-08-21,0.8413
2001-08-22,1.5897999999999999
2001-08-23,-0.8057
2001-08-24,1.1246
2001-08-27,1.73
2001-08-28,-2.3079
2001-08-29,-2.0827
2001-08-30,0.6667
2001-08-31,-1.2141
2001-09-04,2.1708
2001-09-05,-0.4531
2001-09-06,-1.946
2001-09-07,-0.8963
2001-09-10,-1.7119
2001-09-17,-3.3191
2001-09-18,-2.4473
2001-09-19,-2.0906
2001-09-20,-4.4484
2001-09-21,-8.7523
2001-09-24,4.0816
2001-09-25,6.3725
2001-09-26,7.8341
2001-09-27,5.7607
2001-09-28,-0.2748
2001-10-01,-4.376
2001-10-02,0.9322
2001-10-03,3.3753
2001-10-04,-2.3067
2001-10-05,-3.5251
2001-10-08,-3.4816
2001-10-09,0.375
2001-10-10,3.0244
2001-10-11,-2.1931
2001-10-12,0.5826
2001-10-15,1.8606
2001-10-16,0.9823
2001-10-17,-0.7679
2001-10-18,-0.258
2001-10-19,9.2241
2001-10-22,7.8137
2001-10-23,-1.9766
2001-10-24,1.3294000000000001
2001-10-25,0.1769
2001-10-26,2.5603
2001-10-29,0.6456
2001-10-30,-4.861
2001-10-31,-2.0378
2001-11-01,3.5484999999999998
2001-11-02,-1.0192
2001-11-05,-0.0149
2001-11-06,-0.2836
2001-11-07,-0.9879
2001-11-08,-5.5329
2001-11-09,-1.1842
2001-11-12,-0.1296
2001-11-13,2.5782
2001-11-14,-0.3794
2001-11-15,-0.0317
2001-11-16,-0.7937
2001-11-19,-1.712
2001-11-20,2.7999
2001-11-21,1.9794
2001-11-23,1.9876
2001-11-26,-0.5786
2001-11-27,-2.3737
2001-11-28,-2.4157
2001-11-29,0.2572
2001-11-30,-0.978
2001-12-03,-0.9391
2001-12-04,2.1903
2001-12-05,0.1759
2001-12-06,3.1135
2001-12-07,-0.4336
2001-12-10,-0.2488
2001-12-11,0.9978
2001-12-12,-0.6483
2001-12-13,1.5382
2001-12-14,2.0811
2001-12-17,1.3491
2001-12-18,1.6122
2001-12-19,-0.2329
2001-12-20,0.89
2001-12-21,1.0846
2001-12-24,0.6438
2001-12-26,1.4925
2001-12-27,-1.9468
2001-12-28,1.4141
2001-12-31,1.0
2002-01-02,-3.1376
2002-01-03,-2.5338000000000003
2002-01-04,0.9601
2002-01-07,-0.951
2002-01-08,0.2216
2002-01-09,-1.6065
2002-01-10,1.2882
2002-01-11,2.4993
2002-01-14,0.9378
2002-01-15,2.9302
2002-01-16,-1.0554
2002-01-17,-0.0702
2002-01-18,2.3876
2002-01-22,-1.2346
2002-01-23,0.2917
2002-01-24,-0.6509
2002-01-25,-0.1951
2002-01-28,-1.1872
2002-01-29,-1.6254
2002-01-30,-1.2931
2002-01-31,0.8588
2002-02-01,-1.6741000000000001
2002-02-04,-0.1908
2002-02-05,1.75
2002-02-06,-2.6738
2002-02-07,0.4604
2002-02-08,5.425
2002-02-11,0.5468
2002-02-12,0.265
2002-02-13,3.1989
2002-02-14,0.7412
2002-02-15,-1.1639
2002-02-19,-3.9659
2002-02-20,1.5504
2002-02-21,0.4164
2002-02-22,0.2764
2002-02-25,-0.6065
2002-02-26,-1.3729
2002-02-27,-0.5202
2002-02-28,0.2261
2002-03-01,0.5641
2002-03-04,2.7345
2002-03-05,0.3959
2002-03-06,-0.3399
2002-03-07,-0.382
2002-03-08,-0.5752
2002-03-11,1.3912
2002-03-12,4.1027
2002-03-13,2.1532
2002-03-14,2.7338
2002-03-15,1.0321
2002-03-18,-1.9077
2002-03-19,-1.0665
2002-03-20,0.6595
2002-03-21,-0.7182
2002-03-22,0.6472
2002-03-25,0.7817
2002-03-26,1.7766
2002-03-27,2.7044
2002-03-28,-0.8378
2002-04-01,-0.0724
2002-04-02,-4.0464
2002-04-03,1.5232
2002-04-04,0.186
2002-04-05,2.104
2002-04-08,2.6909
2002-04-09,1.4046
2002-04-10,1.8159
2002-04-11,1.7492
2002-04-12,-3.5056000000000003
2002-04-15,-0.2096
2002-04-16,-1.0502
2002-04-17,1.0377
2002-04-18,1.1320999999999999
2002-04-19,3.116
2002-04-22,-3.6933
2002-04-23,-0.4067
2002-04-24,3.2672
2002-04-25,0.8475
2002-04-26,2.0168
2002-04-29,-1.1532
2002-04-30,2.1
2002-05-01,3.1124
2002-05-02,0.0528
2002-05-03,0.116
2002-05-06,-0.2423
2002-05-07,-0.0528
2002-05-08,-0.1057
2002-05-09,-2.0205
2002-05-10,1.4144
2002-05-13,-2.0547
2002-05-14,-1.2391
2002-05-15,0.3632
2002-05-16,-1.294
2002-05-17,0.1444
2002-05-20,-2.3852
2002-05-21,-1.1251
2002-05-22,-1.1149
2002-05-23,-1.2438
2002-05-24,-0.0118
2002-05-28,0.518
2002-05-29,0.3865
2002-05-30,1.4932
2002-05-31,0.4828
2002-06-03,-0.0229
2002-06-04,-0.8124
2002-06-05,1.7072
2002-06-06,0.6578
2002-06-07,2.4563
2002-06-10,1.0558
2002-06-11,-0.5441
2002-06-12,-2.3744
2002-06-13,-1.0648
2002-06-14,-0.034
2002-06-17,1.8359
2002-06-18,1.0349
2002-06-19,1.1675
2002-06-20,-0.5988
2002-06-21,-4.5455
2002-06-24,-1.6522999999999999
2002-06-25,-2.6835
2002-06-26,2.6496
2002-06-27,-1.7753
2002-06-28,2.3186999999999998
2002-07-01,-6.3335
2002-07-02,-6.9355
2002-07-03,4.4127
2002-07-05,0.8682
2002-07-08,-0.5063
2002-07-09,-4.1349
2002-07-10,-4.4459
2002-07-11,-0.9722
2002-07-12,1.0659
2002-07-15,-2.8726000000000003
2002-07-16,-2.1289
2002-07-17,2.5255
2002-07-18,-7.3473
2002-07-19,-3.1966
2002-07-22,-5.6834
2002-07-23,-7.423
2002-07-24,11.9455
2002-07-25,-13.7567
2002-07-26,-1.7891
2002-07-29,8.8207
2002-07-30,0.141
2002-07-31,6.2643
2002-08-01,0.0497
2002-08-02,-2.9626
2002-08-05,-4.6563
2002-08-06,2.6834
2002-08-07,2.0732
2002-08-08,2.3212
2002-08-09,-3.0692
2002-08-12,0.6367
2002-08-13,-2.8386
2002-08-14,4.3823
2002-08-15,0.4384
2002-08-16,0.8897
2002-08-19,2.0965
2002-08-20,-1.4668
2002-08-21,0.1654
2002-08-22,-1.9155
2002-08-23,-1.6835
2002-08-26,0.5308
2002-08-27,-2.4698
2002-08-28,-3.5452
2002-08-29,2.9332000000000003
2002-08-30,-1.4072
2002-09-03,-3.8537
2002-09-04,-0.2598
2002-09-05,0.9116
2002-09-06,4.0376
2002-09-09,0.1418
2002-09-10,-0.9025
2002-09-11,1.7856999999999998
2002-09-12,-1.9298
2002-09-13,1.9141
2002-09-16,4.0021
2002-09-17,-0.962
2002-09-18,0.6135
2002-09-19,-1.2364
2002-09-20,-0.1543
2002-09-23,-2.9543
2002-09-24,3.3982
2002-09-25,4.9298
2002-09-26,2.7732
2002-09-27,-0.746
2002-09-30,-1.5992
2002-10-01,1.3814
2002-10-02,-1.3306
2002-10-03,1.4135
2002-10-04,-11.1182
2002-10-07,-4.1997
2002-10-08,-4.5908
2002-10-09,13.1532
2002-10-10,5.2632
2002-10-11,4.3046
2002-10-14,-0.7143
2002-10-15,4.3165
2002-10-16,-2.4521
2002-10-17,1.9167
2002-10-18,2.004
2002-10-21,-3.3247999999999998
2002-10-22,-0.2345
2002-10-23,3.2904999999999998
2002-10-24,-1.1681
2002-10-25,-1.5503
2002-10-28,-5.5036000000000005
2002-10-29,0.1485
2002-10-30,1.318
2002-10-31,3.7885999999999997
2002-11-01,1.5979999999999999
2002-11-04,0.3855
2002-11-05,-3.2258
2002-11-06,3.1746
2002-11-07,0.7077
2002-11-08,-7.5313
2002-11-11,-1.3712
2002-11-12,0.5025
2002-11-13,-2.9167
2002-11-14,2.7983000000000002
2002-11-15,2.7054
2002-11-18,-1.1381999999999999
2002-11-19,-6.5296
2002-11-20,1.5309
2002-11-21,-2.3397
2002-11-22,-0.213
2002-11-25,-2.721
2002-11-26,0.7313
2002-11-27,0.4537
2002-11-29,0.7949
2002-12-02,3.7103
2002-12-03,0.0864
2002-12-04,0.1554
2002-12-05,3.2586
2002-12-06,0.5176
2002-12-09,-1.5781
2002-12-10,0.4557
2002-12-11,-0.8737
2002-12-12,-1.1864
2002-12-13,-1.2864
2002-12-16,2.172
2002-12-17,-1.0544
2002-12-18,-0.636
2002-12-19,0.0692
2002-12-20,-0.9507
2002-12-23,3.089
2002-12-24,-0.2878
2002-12-26,-1.6129
2002-12-27,-2.5022
2002-12-30,0.885
2002-12-31,-0.1754
2003-01-02,3.6907
2003-01-03,0.3729
2003-01-06,2.2627
2003-01-07,-1.8164
2003-01-08,0.9923
2003-01-09,-0.0999
2003-01-10,-1.917
2003-01-13,0.4759
2003-01-14,-0.8796
2003-01-15,-1.6381999999999999
2003-01-16,0.8848
2003-01-17,1.7541
2003-01-21,-0.676
2003-01-22,-0.3233
2003-01-23,2.2533
2003-01-24,-9.3489
2003-01-27,-3.0387
2003-01-28,3.5138
2003-01-29,-0.2752
2003-01-30,-3.2199
2003-01-31,2.2433
2003-02-03,-0.6136
2003-02-04,-1.6838
2003-02-05,-2.5119
2003-02-06,1.9325
2003-02-07,-0.6128
2003-02-10,-0.2119
2003-02-11,-0.5986
2003-02-12,-2.9332000000000003
2003-02-13,-2.1413
2003-02-14,-1.9018000000000002
2003-02-18,2.1471999999999998
2003-02-19,6.0
2003-02-20,-1.2707
2003-02-21,2.9836
2003-02-24,-1.6284999999999998
2003-02-25,2.8874
2003-02-26,0.6548
2003-02-27,-0.8364
2003-02-28,-1.1059
2003-03-03,-0.4549
2003-03-04,-1.8469
2003-03-05,1.2415
2003-03-06,0.3257
2003-03-07,0.1719
2003-03-10,-3.1268
2003-03-11,0.2952
2003-03-12,2.1389
2003-03-13,2.7858
2003-03-14,-1.6075
2003-03-17,4.6733
2003-03-18,-0.1815
2003-03-19,-0.5455
2003-03-20,-0.3473
2003-03-21,4.8615
2003-03-24,-1.3471
2003-03-25,4.1851
2003-03-26,-0.4766
2003-03-27,1.2143
2003-03-28,0.7266
2003-03-31,0.1342
2003-04-01,1.8596
2003-04-02,2.2204
2003-04-03,1.5929
2003-04-04,-4.1178
2003-04-07,0.6442
2003-04-08,-1.1653
2003-04-09,-1.1623999999999999
2003-04-10,-0.8065
2003-04-11,1.4058
2003-04-14,3.0399
2003-04-15,-4.7658000000000005
2003-04-16,-3.4894
2003-04-17,3.2804
2003-04-21,-2.4249
2003-04-22,-1.1201
2003-04-23,-1.823
2003-04-24,2.1994
2003-04-25,0.8996
2003-04-28,-0.979
2003-04-29,3.0544
2003-04-30,2.3642
2003-05-01,-1.2551999999999999
2003-05-02,2.1186
2003-05-05,0.8465
2003-05-06,0.8723
2003-05-07,-0.7179
2003-05-08,-2.2021
2003-05-09,2.1845
2003-05-12,1.9405000000000001
2003-05-13,-2.1294
2003-05-14,0.2802
2003-05-15,0.3616
2003-05-16,0.262
2003-05-19,-1.5681
2003-05-20,-0.4978
2003-05-21,0.3836
2003-05-22,-0.3157
2003-05-23,-0.6167
2003-05-27,2.9683
2003-05-28,1.7101
2003-05-29,-0.5444
2003-05-30,2.0126
2003-06-02,3.267
2003-06-03,-2.5829
2003-06-04,-0.7687
2003-06-05,0.8379
2003-06-06,-2.9163
2003-06-09,-1.3243
2003-06-10,2.275
2003-06-11,2.4164
2003-06-12,-2.6563
2003-06-13,-1.2841
2003-06-16,2.9268
2003-06-17,1.8957000000000002
2003-06-18,0.6512
2003-06-19,-3.1731
2003-06-20,0.4454
2003-06-23,-0.6969
2003-06-24,1.3078
2003-06-25,-1.1178
2003-06-26,1.6399
2003-06-27,-0.2506
2003-06-30,0.1884
2003-07-01,-1.5204
2003-07-02,3.5652
2003-07-03,1.0911
2003-07-07,3.1164
2003-07-08,0.1769
2003-07-09,0.7653
2003-07-10,-1.1976
2003-07-11,-0.9313
2003-07-14,-0.8505
2003-07-15,-0.602
2003-07-16,-1.2718
2003-07-17,0.2147
2003-07-18,0.6886
2003-07-21,-2.0821
2003-07-22,-7.5586
2003-07-23,-2.0651
2003-07-24,1.9715
2003-07-25,-1.1769
2003-07-28,3.0963
2003-07-29,0.4125
2003-07-30,0.493
2003-07-31,-2.2731
2003-08-01,-2.3427
2003-08-04,0.0171
2003-08-05,-1.0793
2003-08-06,-0.8833
2003-08-07,0.4718
2003-08-08,1.1826
2003-08-11,1.1688
2003-08-12,0.3058
2003-08-13,-0.4912
2003-08-14,-0.2553
2003-08-15,1.2116
2003-08-18,-0.2529
2003-08-19,-0.3043
2003-08-20,-0.5934
2003-08-21,0.8357
2003-08-22,-1.3363
2003-08-25,-0.8743
2003-08-26,0.8648
2003-08-27,0.2743
2003-08-28,0.9918
2003-08-29,1.5916000000000001
2003-09-02,0.4667
2003-09-03,0.8792
2003-09-04,1.6116000000000001
2003-09-05,-2.3305
2003-09-08,0.7125
2003-09-09,-1.3820000000000001
2003-09-10,-0.2836
2003-09-11,1.6731
2003-09-12,0.7076
2003-09-15,-1.0621
2003-09-16,-0.7102
2003-09-17,-0.2495
2003-09-18,4.569
2003-09-19,2.0571
2003-09-22,-1.0937999999999999
2003-09-23,-2.7014
2003-09-24,-2.6790000000000003
2003-09-25,0.4004
2003-09-26,-0.1329
2003-09-29,0.6822
2003-09-30,0.2148
2003-10-01,1.3193
2003-10-02,0.9115
2003-10-03,-0.3065
2003-10-06,-0.7766
2003-10-07,-0.5218
2003-10-08,-0.0164
2003-10-09,0.1803
2003-10-10,-0.9164
2003-10-13,-0.4129
2003-10-14,0.1327
2003-10-15,-1.2918
2003-10-16,1.6442999999999999
2003-10-17,-1.238
2003-10-20,1.1198
2003-10-21,3.8017
2003-10-22,1.8949
2003-10-23,5.4227
2003-10-24,1.2897
2003-10-27,-2.2391
2003-10-28,1.0479
2003-10-29,0.2963
2003-10-30,-0.1034
2003-10-31,0.0296
2003-11-03,1.0347
2003-11-04,-0.8925
2003-11-05,-1.55
2003-11-06,0.2099
2003-11-07,-0.7182
2003-11-10,-0.4521
2003-11-11,1.3777
2003-11-12,1.7473
2003-11-13,1.9522
2003-11-14,1.0654
2003-11-17,1.6097000000000001
2003-11-18,-1.1075
2003-11-19,0.6663
2003-11-20,0.2817
2003-11-21,0.5477
2003-11-24,0.1397
2003-11-25,1.06
2003-11-26,0.276
2003-11-28,0.4266
2003-12-01,1.1923
2003-12-02,0.3792
2003-12-03,-1.4436
2003-12-04,-0.7118
2003-12-05,-1.2133
2003-12-08,0.5443
2003-12-09,-1.5269
2003-12-10,-0.296
2003-12-11,2.5166
2003-12-12,-1.0068
2003-12-15,-1.0867
2003-12-16,-1.1268
2003-12-17,-0.3276
2003-12-18,0.3144
2003-12-19,-1.6954
2003-12-22,1.1884000000000001
2003-12-23,-0.1003
2003-12-24,0.1577
2003-12-26,0.6298
2003-12-29,2.0057
2003-12-30,1.7292
2003-12-31,0.2193
2004-01-02,-1.1763
2004-01-05,0.346
2004-01-06,0.9103
2004-01-07,0.8492
2004-01-08,-0.8149
2004-01-09,0.0548
2004-01-12,0.7253
2004-01-13,-0.1223
2004-01-14,3.2104
2004-01-15,1.1994
2004-01-16,0.0391
2004-01-20,0.9634
2004-01-21,0.374
2004-01-22,0.7451
2004-01-23,-0.6631
2004-01-26,0.2953
2004-01-27,6.0028
2004-01-28,-0.3864
2004-01-29,0.7879
2004-01-30,2.2249
2004-02-02,-0.6941
2004-02-03,-0.0118
2004-02-04,1.2085
2004-02-05,-1.4282
2004-02-06,0.8195
2004-02-09,-0.6243
2004-02-10,0.7942
2004-02-11,0.2352
2004-02-12,-2.4757
2004-02-13,-0.4572
2004-02-17,-0.4109
2004-02-18,-0.2306
2004-02-19,-3.0288
2004-02-20,0.6021
2004-02-23,-0.3117
2004-02-24,0.2627
2004-02-25,2.1208
2004-02-26,0.3543
2004-02-27,0.8764
2004-03-01,-1.3032
2004-03-02,-1.5283
2004-03-03,1.6762000000000001
2004-03-04,0.403
2004-03-05,-0.3284
2004-03-08,-0.3295
2004-03-09,-0.1836
2004-03-10,1.2756
2004-03-11,-2.1194
2004-03-12,1.2126000000000001
2004-03-15,0.3912
2004-03-16,-0.2679
2004-03-17,0.3785
2004-03-18,0.9245
2004-03-19,-0.7473
2004-03-22,-0.9229
2004-03-23,0.7476
2004-03-24,-1.1557
2004-03-25,-0.2954
2004-03-26,1.3455
2004-03-29,1.754
2004-03-30,0.1436
2004-03-31,-0.9921
2004-04-01,-0.3984
2004-04-02,0.0
2004-04-05,1.2121
2004-04-06,-0.24
2004-04-07,0.4209
2004-04-08,0.0599
2004-04-12,0.6583
2004-04-13,-0.1784
2004-04-14,-0.679
2004-04-15,-1.6551
2004-04-16,0.2317
2004-04-19,-0.5232
2004-04-20,0.2935
2004-04-21,0.4268
2004-04-22,2.7321999999999997
2004-04-23,1.8322
2004-04-26,-1.3117
2004-04-27,-0.4117
2004-04-28,0.685
2004-04-29,-1.0557
2004-04-30,0.0
2004-05-03,1.885
2004-05-04,-0.9076
2004-05-05,1.4796
2004-05-06,-0.486
2004-05-07,-2.1512000000000002
2004-05-10,-1.5567
2004-05-11,0.8571
2004-05-12,-1.2807
2004-05-13,0.4001
2004-05-14,-0.0845
2004-05-17,-0.7735
2004-05-18,0.1096
2004-05-19,-0.5353
2004-05-20,0.2446
2004-05-21,0.5491
2004-05-24,0.8859
