ticker,STGGQ US Equity
2014-04-09,-0.0975
2014-04-10,0.394
2014-04-11,-0.1969
2014-04-14,-0.2959
2014-04-15,0.1978
2014-04-16,0.0
2014-04-17,0.1974
2014-04-21,0.5911
2014-04-22,-0.2926
2014-04-23,-0.1977
2014-04-24,0.0
2014-04-25,0.1919
2014-04-28,-0.2898
2014-04-29,0.0
2014-04-30,0.0985
2014-05-01,0.2953
2014-05-02,0.2944
2014-05-05,-0.1957
2014-05-06,-0.2941
2014-05-07,0.0
2014-05-08,0.0983
2014-05-09,0.0
2014-05-12,0.0
2014-05-13,0.0982
2014-05-14,0.0
2014-05-16,1.2758
2014-05-19,-1.2597
2014-05-20,0.5888
2014-05-21,-0.2927
2014-05-22,0.0978
2014-05-27,0.1955
2014-05-28,0.7805
2014-05-29,0.9668
2014-05-30,-0.8617
2014-06-02,0.4836
2014-06-04,-0.4812
2014-06-05,-0.0967
2014-06-06,-0.3872
2014-06-09,0.0972
2014-06-10,0.267
2014-06-13,0.1198
2014-06-16,-0.4824
2014-06-17,0.8084
2014-06-18,-0.4163
2014-06-19,-0.697
2014-06-20,-0.078
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,0.1951
2014-06-26,0.1947
2014-06-27,-0.3887
2014-06-30,-0.1951
2014-07-01,0.1955
2014-07-02,0.0
2014-07-03,0.0
2014-07-07,0.3902
2014-07-08,0.0
2014-07-10,-0.0972
2014-07-11,-0.0973
2014-07-14,0.0
2014-07-15,0.1947
2014-07-16,0.0
2014-07-17,0.2915
2014-07-18,-0.0969
2014-07-21,-0.388
2014-07-22,0.2921
2014-07-23,0.1954
2014-07-24,-0.2919
2014-07-25,-0.6803
2014-07-28,0.3914
2014-07-29,0.1949
2014-07-31,0.0
2014-08-01,0.2918
2014-08-04,-0.679
2014-08-05,0.0977
2014-08-06,0.0
2014-08-11,0.5854
2014-08-12,-0.6208
2014-08-13,0.5258
2014-08-15,0.0983
2014-08-18,0.0
2014-08-22,-1.3578999999999999
2014-08-25,0.9341
2014-08-28,0.0487
2014-08-29,-0.2909
2014-09-02,-0.0012
2014-09-03,0.4883
2014-09-04,0.1944
2014-09-05,0.097
2014-09-08,-0.0969
2014-09-09,0.0
2014-09-11,0.097
2014-09-12,0.0
2014-09-15,-0.0969
2014-09-16,0.0
2014-09-18,0.0
2014-09-19,0.388
2014-09-22,0.0978
2014-09-23,-0.0012
2014-09-24,-1.0618
2014-09-25,2.439
2014-09-26,-0.8571
2014-09-29,-0.6724
2014-10-06,-0.3868
2014-10-07,0.0971
2014-10-08,-0.097
2014-10-13,-0.4842
2014-10-14,0.4866
2014-10-15,0.0
2014-10-16,0.0971
2014-10-20,-0.291
2014-10-22,-0.0973
2014-10-28,-0.1947
2014-11-12,0.4878
2014-11-17,-0.3883
2014-11-18,0.0
2014-11-20,0.0
2014-11-25,0.0975
2014-11-26,0.0
2014-12-08,-0.0974
2014-12-11,0.0975
2014-12-12,-0.6816
2014-12-15,0.1961
2014-12-18,0.3914
2014-12-19,-0.1949
2014-12-22,0.9766
2014-12-26,-0.0967
2014-12-29,-0.2904
2014-12-30,0.1942
2015-01-07,-0.4845
2015-01-08,-0.0974
2015-01-13,-0.0975
2015-01-14,0.4878
2015-01-15,-0.2913
2015-01-20,0.2921
2015-01-21,0.0
2015-01-22,0.2427
2015-01-27,0.1453
2015-01-30,0.0
2015-02-04,-0.3868
2015-02-05,-0.074
2015-02-09,-0.8975
2015-02-12,0.4902
2015-02-13,-0.4878
2015-02-20,0.9804
2015-02-23,0.0
2015-02-24,0.3398
2015-02-27,-0.3387
2015-03-03,0.9709
2015-03-04,-0.1923
2015-03-05,-0.1927
2015-03-12,0.4054
2015-03-16,-0.3461
2015-03-24,0.0386
2015-03-27,0.3845
2015-04-02,0.3855
2015-04-07,-0.1914
2015-04-08,0.1906
2015-04-09,0.5754
2015-04-13,-0.6613
2015-04-17,0.3783
2015-04-21,-0.4771
2015-04-23,0.1037
2015-04-27,-0.1036
2015-04-28,0.767
2015-05-06,-0.0951
2015-05-20,-0.381
2015-05-22,0.0
2015-05-26,-0.0956
2015-06-01,0.2871
2015-06-09,0.8588
2015-06-10,-0.0946
2015-06-11,0.2841
2015-06-12,-0.4721
2015-06-15,-0.0949
2015-06-17,-0.1899
2015-06-19,0.5709
2015-06-22,0.7569
2015-06-25,-0.6761
2015-06-26,-0.6428
2015-06-29,0.0
2015-06-30,-0.0951
2015-07-01,0.0
2015-07-02,0.4762
2015-07-06,-0.2844
2015-07-07,-0.1901
2015-07-08,0.4762
2015-07-09,-1.2322
2015-07-10,0.5758
2015-07-15,0.4771
2015-07-16,0.5698
2015-07-20,0.0
2015-07-21,-0.0944
2015-07-24,-0.3054
2015-07-27,0.4012
2015-07-28,0.0
2015-07-29,0.0944
2015-07-31,0.0
2015-08-13,-0.4717
2015-08-19,0.0
2015-08-21,-0.0936
2015-08-28,-0.0961
2015-09-01,0.095
2015-09-02,1.0436
2015-09-03,-0.0012
2015-09-08,0.0012
2015-09-09,-0.939
2015-09-11,0.0
2015-09-15,0.3679
2015-09-18,-0.3665
2015-09-28,-0.4739
2015-09-30,0.1905
2015-10-01,0.0
2015-10-05,-0.5703
2015-10-09,2.1989
2015-10-13,-2.058
2015-10-15,0.0955
2015-10-16,0.0
2015-10-19,-0.0954
2015-10-20,0.7796
2015-10-21,-0.7736
2015-10-22,0.7641
2015-10-23,0.0
2015-10-26,1.7062
2015-10-27,-14.6319
2015-10-28,16.3755
2015-10-29,-8.7242
2015-10-30,-0.5139
2015-11-02,10.0207
2015-11-03,-4.2254
2015-11-04,3.8223000000000003
2015-11-05,0.0012
2015-11-06,2.7384
2015-11-10,17.1875
2015-11-11,-2.7451
2015-11-12,-10.2419
2015-11-16,-4.4924
2015-11-18,-1.7404
2015-11-19,0.5266
2015-11-24,-15.7143
2015-11-25,-5.6497
2015-11-27,0.0
2015-11-30,-28.1437
2015-12-01,52.2327
2015-12-02,-9.5745
2015-12-03,22.352899999999998
2015-12-04,0.0
2015-12-07,3.8462
2015-12-09,-2.7778
2015-12-17,-8.381
2015-12-28,3.9501
2015-12-30,2.0
2015-12-31,-1.9607999999999999
2016-01-08,-20.0
2016-01-11,-0.25
2016-01-12,0.2506
2016-01-13,37.5
2016-01-14,-9.0909
2016-01-15,0.0
2016-01-19,0.0
2016-01-20,-2.0
2016-01-21,2.0408
2016-01-26,0.0
2016-01-27,0.0
2016-01-28,-8.0
2016-01-29,1.087
2016-02-01,-3.2258
2016-02-02,4.4444
2016-02-05,-10.0
2016-02-08,0.4728
2016-02-09,-1.1764999999999999
2016-02-10,0.0
2016-02-11,1.1905000000000001
2016-02-12,23.5294
2016-02-16,-4.7619
2016-02-18,0.0
2016-02-22,-16.0
2016-02-23,11.9048
2016-02-24,0.0
2016-02-25,0.0
2016-03-04,6.383
2016-03-07,0.0
2016-03-16,2.0
2016-03-18,7.8431
2016-03-21,-4.5455
2016-03-24,4.7619
2016-03-29,-5.4545
2016-03-31,1.9231
2016-04-05,-5.6604
2016-04-06,0.0
2016-04-11,4.0
2016-04-21,-4.8077
2016-04-22,0.0
2016-04-26,0.8081
2016-04-29,0.2004
2016-05-13,-1.0
2016-05-31,-59.596
2016-06-01,0.0
2016-06-02,0.0
2016-06-03,125.0
2016-06-06,-22.2222
2016-06-07,-28.5714
2016-06-08,0.0
2016-06-09,20.0
2016-06-10,0.0
2016-06-14,-17.0
2016-06-16,-19.6787
2016-06-23,-0.5
2016-06-24,-24.6231
2016-06-29,6.6667
2016-06-30,9.375
2016-07-05,14.2857
2016-07-07,0.0
2016-07-13,-15.0
2016-07-14,47.0588
2016-07-22,-20.0
2016-07-27,-17.5
2016-07-28,-9.0909
2016-07-29,0.0
2016-08-01,0.0
2016-08-02,0.0
2016-08-05,33.3333
2016-08-16,25.0
2016-08-22,20.0
2016-08-23,-16.6667
2016-08-24,0.0
2016-08-29,-9.0
2016-08-30,9.8901
2016-08-31,0.0
2016-09-01,0.0
2016-09-09,2.0
2016-09-12,7.8431
2016-09-14,-32.0
2016-09-22,0.0
2016-09-23,-6.5508
2016-09-28,-14.1631
2016-09-29,0.0
2016-09-30,0.0
2016-10-03,-40.0
2016-10-04,66.6667
2016-10-10,16.6667
2016-10-13,14.2857
2016-10-14,3.125
2016-10-17,9.0909
2016-10-18,22.2222
2016-10-19,-9.0909
2016-10-25,-20.0
2016-10-27,24.0
2016-11-01,-0.4032
2016-11-03,9.3067
2016-11-08,1.8566
2016-11-09,7.2727
2016-11-10,0.0
2016-11-14,-15.25
2016-11-16,-29.9985
2016-11-17,-0.0071
2016-11-23,2.8571
2016-11-30,0.0
2016-12-01,-2.7778
2016-12-05,-22.8571
2016-12-06,62.963
2016-12-07,0.0
2016-12-09,9.0909
2016-12-12,16.6667
2016-12-13,0.0
2016-12-14,7.1429
2016-12-20,-3.3333
2016-12-21,3.4483
2016-12-27,-19.0
2016-12-28,23.4568
2017-01-03,0.0
2017-01-05,-3.3333
2017-01-06,0.0
2017-01-09,-15.5172
2017-01-11,12.2449
2017-01-12,-5.9091000000000005
2017-01-23,-11.4976
2017-01-24,0.0
2017-01-25,2.6201
2017-01-26,-2.1277
2017-01-27,8.6957
2017-02-03,-6.0
2017-02-07,-6.383
2017-02-08,-2.7273
2017-02-09,0.0
2017-02-13,16.822400000000002
2017-02-21,-2.5
2017-02-22,33.3333
2017-02-23,4.6154
2017-02-24,0.0
2017-02-27,-10.2941
2017-02-28,-1.6393
2017-03-03,0.0
2017-03-06,-16.6667
2017-03-08,-10.0
2017-03-14,2.7778
2017-03-20,-2.7027
2017-03-24,0.0
2017-03-28,-6.2222
2017-03-29,18.4834
2017-03-30,-15.6
2017-04-03,0.0
2017-04-04,16.1137
2017-04-06,-18.3673
2017-04-07,-20.0
2017-04-12,0.0
2017-04-18,-6.25
2017-04-19,0.0
2017-04-20,-26.6667
2017-04-21,0.9091
2017-04-28,35.1351
2017-05-01,6.6667
2017-05-02,-25.0
2017-05-03,6.6667
2017-05-17,0.0
2017-05-18,-11.7188
2017-05-19,-2.6549
2017-05-22,81.8182
2017-05-23,-45.0
2017-05-25,-6.3636
2017-05-26,-23.301
2017-05-30,2.5316
2017-06-01,28.3951
2017-06-02,4.8077
2017-06-05,0.9174
2017-06-07,4.5455
2017-06-19,17.3913
2017-06-26,27.4074
2017-07-03,13.3721
2017-07-07,-9.7436
2017-07-18,-14.2045
2017-07-20,15.894
2017-07-27,-13.7143
2017-07-28,0.0
2017-07-31,0.0
2017-08-04,-23.8411
2017-08-09,0.0
2017-08-10,-21.7391
2017-08-11,-16.6556
2017-08-14,2.653
2017-08-15,0.0
2017-08-16,0.0
2017-08-17,29.8701
2017-08-28,-36.0
2017-09-05,17.1875
2017-09-06,0.0
2017-09-07,-20.0
2017-09-14,0.0
2017-09-20,-8.3333
2017-09-21,-5.4545
2017-09-25,-13.461500000000001
2017-09-28,11.1111
2017-09-29,-20.0
2017-10-06,12.5
2017-10-10,0.0
2017-10-11,-11.1111
2017-10-26,-10.0
2017-10-31,-2.7778
2017-11-01,-14.2857
2017-11-02,-16.6667
2017-11-06,-16.0
2017-11-07,0.0
2017-11-08,-14.2857
2017-11-09,-11.1111
2017-11-10,12.5
2017-11-13,-16.6667
2017-11-14,-33.3333
2017-11-15,20.0
2017-11-16,-16.6667
2017-11-17,20.0
2017-11-20,-29.1667
2017-11-21,17.647100000000002
2017-11-27,-10.0
2017-11-28,-44.4444
2017-11-29,-0.2
2017-11-30,-39.8798
2017-12-04,-16.6667
2017-12-05,-68.0
2017-12-07,8650.0
2017-12-08,130.0
2017-12-11,1.8571
2017-12-12,4.2747
2017-12-13,-22.807
2017-12-14,-15.1515
2017-12-15,-30.8036
2017-12-18,-29.0323
2017-12-19,27.2545
2017-12-20,-7.1439
2017-12-21,-10.7555
2017-12-22,-8.6207
2017-12-26,-15.0943
2017-12-27,16.1333
2017-12-28,9.07
2017-12-29,-26.3158
2018-01-02,19.0476
2018-01-03,-14.0
2018-01-04,-2.3256
2018-01-05,-11.9048
2018-01-08,-24.3243
2018-01-09,3.5714
2018-01-10,37.931
2018-01-11,7.5
2018-01-12,0.0
2018-01-16,13.9535
2018-01-18,-18.3673
2018-01-19,5.0
2018-01-22,-4.7619
2018-01-23,20.0
2018-01-24,-6.25
2018-01-25,-11.1111
2018-01-26,22.875
2018-01-30,-0.3052
2018-01-31,2.0408
2018-02-01,-20.0
2018-02-02,-25.0
2018-02-06,16.6667
2018-02-07,0.0
2018-02-09,0.0
2018-02-12,-22.8571
2018-02-13,11.1111
2018-02-16,0.0
2018-02-20,0.0
2018-02-23,-33.3333
2018-02-28,265.0
2018-03-01,-42.4658
2018-03-02,-11.9048
2018-03-05,-10.8108
2018-03-06,39.3939
2018-03-07,-22.8261
2018-03-08,4.2254
2018-03-09,-2.7027
2018-03-12,11.1111
2018-03-13,-13.5
2018-03-14,-21.9653
2018-03-15,40.7407
2018-03-22,-7.8947
2018-03-23,-8.5714
2018-03-28,9.375
2018-03-29,-17.1429
2018-04-02,3.4483
2018-04-04,3.3333
2018-04-05,3.2258
2018-04-10,-7.8125
2018-04-12,-5.0847
2018-04-13,-10.7143
2018-04-17,-1.02
2018-04-18,-24.4292
2018-04-19,0.0
2018-04-20,0.0
2018-04-23,-41.1765
2018-04-24,-9.0909
2018-04-26,10.0
2018-04-27,81.8182
2018-05-03,10.0
2018-05-04,-36.3636
2018-05-07,0.0
2018-05-09,-14.2857
2018-05-16,25.0
2018-05-17,-46.6667
2018-05-18,37.5
2018-05-21,9.0909
2018-06-05,-16.6667
2018-06-08,-30.0
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,278.4286
2018-06-15,-54.6999
2018-06-18,0.0
2018-06-20,0.0
2018-06-25,0.0
2018-06-29,16.6667
2018-07-11,-7.1429
2018-07-18,-7.6923
2018-07-19,-31.2083
2018-07-24,45.3664
2018-07-26,-16.6667
2018-07-27,0.0
2018-07-30,-17.45
2018-08-03,21.1387
2018-08-10,0.0
2018-08-16,-20.0
2018-08-28,0.0
2018-08-29,0.0
2018-09-10,0.0
2018-09-11,-25.0
2018-09-12,-25.0
2018-09-13,0.0
2018-09-17,0.0
2018-09-19,77.7778
2018-09-21,-43.75
2018-09-26,-55.5556
2018-09-27,150.0
2018-10-01,-60.0
2018-10-08,0.0
2018-10-11,0.0
2018-10-17,150.0
2018-10-29,0.0
2018-11-01,0.0
2018-11-05,0.0
2018-11-06,-30.0
2018-11-19,-42.8571
2018-11-20,0.0
2018-11-27,150.0
2018-12-07,-80.0
2018-12-10,0.0
2018-12-12,0.0
2018-12-14,-89.0
2018-12-18,-9.0909
2018-12-20,20.0
2018-12-28,0.0
2018-12-31,-16.6667
2019-01-18,80.0
2019-02-20,16.6667
2019-02-21,852.381
2019-02-22,-75.0
2019-02-25,700.0
2019-03-01,-87.5
2019-03-06,0.0
2019-04-04,40.0
2019-04-05,0.0
2019-04-09,328.5714
2019-04-10,-76.6667
2019-04-16,314.2857
2019-04-25,37.931
2019-04-26,0.0
2019-05-01,43.625
2019-05-07,-82.5936
2019-05-14,20.0
2019-05-30,-8.3333
2019-06-04,0.0
2019-07-10,0.0
2019-07-11,-99.0909
2019-07-12,900.0
2019-07-16,890.0
2019-07-19,203.0303
2019-07-22,66.6667
2019-07-24,-0.2
2019-07-25,-90.5812
2019-07-26,961.7021
2019-07-30,-89.98
2019-07-31,0.0
2019-08-05,898.0
2019-08-06,0.0
2019-08-08,-5.2104
2019-09-06,5.4968
2019-09-10,-85.7715
2019-09-13,709.8592
2019-09-20,-81.7391
2019-10-03,0.9524
2019-10-07,-0.9434
2019-10-10,42.1429
2019-11-07,0.0
2019-11-15,-29.6482
2019-11-19,0.0
2019-11-25,0.0
2019-12-03,0.0
2019-12-16,0.0
2019-12-26,-29.5238
2019-12-30,0.0
2019-12-31,0.0
2020-01-21,0.0
2020-01-27,0.0
2020-02-06,-85.1351
2020-02-18,0.0
2020-03-02,454.5455
2020-03-17,-83.6066
2020-03-20,9900.0
2020-03-23,-93.9
2020-03-24,801.6393
2020-03-25,0.0
2020-04-02,-81.8182
2020-04-08,0.0
2020-04-14,1.0
2020-05-07,98.0198
2020-05-11,0.0
2020-05-19,0.0
2020-05-26,0.0
2020-05-29,-95.0
2020-06-03,10.0
2020-06-17,36.3636
2020-07-15,0.0
2020-07-21,0.0
2020-07-27,0.0
