ticker,COSM US Equity
2012-04-10,46.5347
2012-05-14,-59.4595
2012-05-15,0.0
2012-05-18,33.3333
2012-05-22,-25.0
2012-05-23,-20.0
2012-05-24,0.0
2012-05-31,-16.6667
2012-06-13,100.0
2012-06-15,-60.0
2012-06-18,212.5
2012-06-20,-20.0
2012-06-25,95.0
2012-06-29,-48.7179
2012-07-13,95.0
2012-10-11,-74.359
2012-10-15,150.0
2012-10-16,-40.0
2012-10-17,33.3333
2012-10-22,-40.0
2012-10-26,58.3333
2012-11-09,5.2632
2012-11-12,10.0
2012-11-13,9.0909
2012-11-14,-4.1667
2012-11-19,8.6957
2012-11-20,0.0
2012-11-27,-2.0
2012-11-28,42.8571
2012-11-30,14.2857
2012-12-03,-21.875
2012-12-05,-4.0
2012-12-07,-50.0
2012-12-11,20.0
2012-12-12,0.0
2012-12-14,0.0
2012-12-17,-16.6667
2012-12-18,-20.0
2012-12-19,66.6667
2012-12-27,-10.0
2013-01-07,38.8889
2013-01-08,12.0
2013-01-10,0.0
2013-01-14,-10.7143
2013-01-15,12.0
2013-01-28,0.0
2013-01-30,-46.4286
2013-01-31,20.0
2013-02-01,0.0
2013-02-04,6.6667
2013-02-05,-21.875
2013-02-06,0.0
2013-02-19,53.3333
2013-02-20,4.3478
2013-02-21,4.1667
2013-03-01,-8.0
2013-03-12,8.6957
2013-03-13,-12.0
2013-03-14,4.5455
2013-03-18,30.4348
2013-03-19,30.0
2013-04-05,0.0
2013-04-08,28.2051
2013-04-09,2.0
2013-04-17,1.9607999999999999
2013-04-18,0.0
2013-04-19,-15.3846
2013-04-23,-20.4545
2013-04-24,48.5714
2013-04-25,15.3846
2013-04-26,0.0
2013-04-29,0.0
2013-04-30,-8.3333
2013-05-01,-9.0909
2013-05-02,20.0
2013-05-03,-3.3333
2013-05-07,3.4483
2013-05-08,-8.3333
2013-05-09,-3.6364
2013-05-10,3.7736
2013-05-13,0.0
2013-05-14,9.0909
2013-05-15,-18.3333
2013-05-16,2.0408
2013-05-20,12.0
2013-05-21,0.0
2013-05-22,-1.7856999999999998
2013-05-23,1.8182
2013-05-24,-7.1429
2013-05-29,-3.8462
2013-05-31,-20.0
2013-06-03,0.0
2013-06-04,25.0
2013-06-05,-10.0
2013-06-11,-11.1111
2013-06-12,22.5
2013-06-14,-2.0408
2013-06-18,1.0417
2013-06-19,1.0309
2013-06-21,-6.1224
2013-06-24,2.1739
2013-06-25,-4.2553
2013-06-27,0.0
2013-07-03,-15.5556
2013-07-05,17.1053
2013-07-08,-4.4944
2013-07-09,0.0
2013-07-10,-41.1765
2013-07-11,48.0
2013-07-12,-2.7027
2013-07-15,9.7222
2013-07-16,-26.5823
2013-07-17,32.069
2013-07-19,-8.6162
2013-07-22,2.8571
2013-07-23,22.2222
2013-07-24,-31.7898
2013-07-25,23.282
2013-07-26,-2.7027
2013-07-29,2.7778
2013-07-30,8.1081
2013-07-31,12.5
2013-08-01,8.8889
2013-08-02,2.0408
2013-08-05,16.0
2013-08-06,3.4483
2013-08-07,0.0
2013-08-08,-1.6667
2013-08-09,-6.7797
2013-08-12,7.2727
2013-08-13,10.1695
2013-08-14,-13.8462
2013-08-15,16.0714
2013-08-16,-1.5385
2013-08-19,10.9375
2013-08-20,-8.4507
2013-08-21,0.0
2013-08-22,6.1538
2013-08-23,0.0
2013-08-26,2.8986
2013-08-27,0.0
2013-08-28,-18.3099
2013-08-29,20.6897
2013-08-30,-14.2857
2013-09-03,8.3333
2013-09-04,0.0
2013-09-05,4.6154
2013-09-06,2.9412000000000003
2013-09-09,0.0
2013-09-10,-5.7143
2013-09-11,0.0
2013-09-12,-1.5152
2013-09-13,0.0
2013-09-16,0.0
2013-09-17,0.0
2013-09-18,0.0
2013-09-19,6.1538
2013-09-20,1.4493
2013-09-23,0.0
2013-09-24,7.1429
2013-09-25,-5.3333
2013-09-26,-2.8169
2013-09-27,1.4493
2013-09-30,-10.0
2013-10-01,3.1746
2013-10-02,7.6923
2013-10-03,-8.5714
2013-10-04,9.375
2013-10-07,2.8571
2013-10-08,-2.7778
2013-10-09,0.0
2013-10-10,4.2857
2013-10-11,2.7397
2013-10-14,0.0
2013-10-15,2.6667
2013-10-16,0.0
2013-10-17,-2.5974
2013-10-18,0.0
2013-10-21,1.3333
2013-10-22,-1.3158
2013-10-23,0.0
2013-10-24,1.3333
2013-10-25,1.3158
2013-10-28,10.3896
2013-10-29,-1.1764999999999999
2013-10-30,1.1905000000000001
2013-10-31,-1.1764999999999999
2013-11-01,-2.3810000000000002
2013-11-04,0.0
2013-11-05,-2.439
2013-11-06,-4.2891
2013-11-07,-2.0488
2013-11-08,5.3333
2013-11-11,-2.5316
2013-11-12,7.7922
2013-11-13,3.6145
2013-11-14,4.6512
2013-11-15,8.8889
2013-11-18,7.1429
2013-11-19,4.7619
2013-11-20,6.3636
2013-11-21,-1.7094
2013-11-22,7.8261
2013-11-25,-4.0323
2013-11-26,8.4034
2013-11-27,0.0
2013-11-29,-0.7752
2013-12-02,4.6875
2013-12-03,-2.9851
2013-12-04,0.7692
2013-12-05,2.2901
2013-12-06,-2.2388
2013-12-09,-1.5267
2013-12-10,-3.876
2013-12-11,-4.0323
2013-12-12,0.8403
2013-12-13,3.3333
2013-12-16,-3.2258
2013-12-17,0.0
2013-12-18,-4.1667
2013-12-19,-0.8696
2013-12-20,-1.7544
2013-12-23,15.1786
2013-12-24,0.0
2013-12-27,0.0
2013-12-30,-3.1008
2013-12-31,-2.4
2014-01-02,5.7377
2014-01-03,-1.5504
2014-01-06,1.5748
2014-01-07,-3.1008
2014-01-08,0.0
2014-01-09,1.6
2014-01-10,-0.7874
2014-01-13,-0.7937
2014-01-14,3.2
2014-01-15,0.7752
2014-01-16,-0.7692
2014-01-17,3.1008
2014-01-21,-3.0075
2014-01-22,0.0
2014-01-23,-3.1008
2014-01-24,0.0
2014-01-27,0.0
2014-01-28,-0.8
2014-01-29,-2.4194
2014-01-30,-0.8264
2014-01-31,-0.8333
2014-02-03,0.0
2014-02-04,-1.6806999999999999
2014-02-05,0.8547
2014-02-06,0.0
2014-02-07,1.6949
2014-02-10,-4.1667
2014-02-11,0.0
2014-02-12,0.0
2014-02-13,1.7391
2014-02-14,-0.8547
2014-02-18,0.0
2014-02-19,-0.8621
2014-02-20,-1.7391
2014-02-21,0.0
2014-02-24,0.885
2014-02-25,0.0
2014-02-26,0.0
2014-02-27,0.8772
2014-02-28,0.0
2014-03-03,0.0
2014-03-05,0.0
2014-03-06,-4.3478
2014-03-07,-0.9091
2014-03-11,-0.9174
2014-03-12,-0.9259
2014-03-13,26.1682
2014-03-14,-4.4444
2014-03-17,-1.5504
2014-03-18,0.0
2014-03-19,-2.3622
2014-03-20,0.0
2014-03-21,-2.4194
2014-03-25,3.3058
2014-03-26,-4.0
2014-03-27,0.8333
2014-03-28,1.6529
2014-03-31,-2.439
2014-04-01,-0.8333
2014-04-02,0.0
2014-04-03,-1.6806999999999999
2014-04-04,-0.8547
2014-04-07,2.5862
2014-04-08,-1.6806999999999999
2014-04-09,-2.5641
2014-04-10,0.8772
2014-04-11,-2.6087
2014-04-14,-1.7856999999999998
2014-04-15,4.5455
2014-04-16,-1.7391
2014-04-17,0.0
2014-04-21,-2.6549
2014-04-22,2.7273
2014-04-23,-3.5398
2014-04-24,2.7523
2014-04-25,6.25
2014-04-28,2.521
2014-04-29,2.459
2014-04-30,-4.0
2014-05-01,4.1667
2014-05-02,-8.8
2014-05-05,4.386
2014-05-06,-2.521
2014-05-07,-0.8621
2014-05-08,-4.3478
2014-05-09,5.4545
2014-05-12,-3.4483
2014-05-13,-2.6786
2014-05-14,-4.5872
2014-05-15,1.9231
2014-05-16,5.6604
2014-05-19,1.7856999999999998
2014-05-20,-0.8772
2014-05-21,-3.5398
2014-05-22,5.5046
2014-05-23,-5.2174
2014-05-27,5.5046
2014-05-28,-6.9565
2014-05-29,4.6729
2014-05-30,-0.8929
2014-06-02,-2.7027
2014-06-03,-0.9259
2014-06-04,2.8037
2014-06-05,0.0
2014-06-06,-2.7273
2014-06-09,0.9346
2014-06-10,0.0
2014-06-11,-2.7778
2014-06-12,9.5238
2014-06-13,2.6087
2014-06-16,0.0
2014-06-17,0.0
2014-06-18,-4.2373
2014-06-19,-7.9646
2014-06-20,3.8462
2014-06-23,0.0
2014-06-24,-2.7778
2014-06-25,-3.8095
2014-06-26,-9.0099
2014-06-27,2.2851
2014-06-30,17.0213
2014-07-01,0.9091
2014-07-02,-2.7027
2014-07-03,4.6296
2014-07-07,-0.885
2014-07-08,3.5714
2014-07-09,-5.1724
2014-07-10,-4.5455
2014-07-11,4.7619
2014-07-14,5.4545
2014-07-15,0.8621
2014-07-17,-22.2222
2014-07-18,9.8901
2014-07-21,-1.0
2014-07-22,-1.0101
2014-07-23,5.102
2014-07-24,-0.9709
2014-07-25,2.9412000000000003
2014-07-28,0.0
2014-07-29,-3.8095
2014-07-30,5.9406
2014-07-31,0.0
2014-08-01,-1.8692
2014-08-04,0.0
2014-08-05,-8.5714
2014-08-06,-7.2917
2014-08-07,0.0
2014-08-08,1.1236
2014-08-11,0.0
2014-08-12,0.0
2014-08-13,18.8889
2014-08-14,-2.8037
2014-08-15,0.0
2014-08-18,0.9615
2014-08-19,0.0
2014-08-20,-1.9048
2014-08-21,0.0
2014-08-22,0.0
2014-08-25,-3.8834999999999997
2014-08-26,0.0
2014-08-27,-0.101
2014-08-28,1.1122
2014-08-29,-0.5
2014-09-02,0.5025
2014-09-03,-1.0
2014-09-04,-1.0101
2014-09-05,0.0
2014-09-08,0.0
2014-09-09,0.0
2014-09-10,0.0
2014-09-11,0.0
2014-09-12,-8.1633
2014-09-15,8.875
2014-09-16,0.0
2014-09-17,-0.5103
2014-09-18,0.5129
2014-09-19,0.0128
2014-09-22,-1.0204
2014-09-23,-7.2036
2014-09-24,2.208
2014-09-25,1.087
2014-09-26,-0.5376
2014-09-29,-0.5405
2014-09-30,18.4783
2014-10-01,0.9174
2014-10-02,-2.7273
2014-10-03,-1.8692
2014-10-06,-0.9524
2014-10-07,-6.7308
2014-10-08,3.0928
2014-10-10,7.0
2014-10-13,-14.0187
2014-10-14,4.3342
2014-10-15,-4.1542
2014-10-16,3.2609
2014-10-17,1.0526
2014-10-20,-4.1667
2014-10-21,2.1739
2014-10-22,2.1277
2014-10-23,0.0
2014-10-24,0.0
2014-10-27,0.0
2014-10-29,-4.1667
2014-10-30,3.2609
2014-10-31,-1.0526
2014-11-03,0.0
2014-11-04,0.0
2014-11-05,-5.3191
2014-11-06,-2.2472
2014-11-07,3.4483
2014-11-10,4.4444
2014-11-11,2.1277
2014-11-12,2.0833
2014-11-13,0.0
2014-11-14,0.0
2014-11-18,3.0612
2014-11-19,0.0
2014-11-20,-5.9406
2014-11-21,4.2105
2014-11-24,-2.0202
2014-11-25,-4.1237
2014-11-28,4.3011
2014-12-01,0.0
2014-12-02,3.0928
2014-12-03,-7.0
2014-12-08,2.1505
2014-12-09,5.2632
2014-12-10,-3.0
2014-12-11,-3.0928
2014-12-12,5.3191
2014-12-15,-4.0404
2014-12-17,-3.1711
2014-12-18,-3.2477
2014-12-19,2.2472
2014-12-22,1.0989
2014-12-23,-2.1739
2014-12-24,0.0
2014-12-26,0.0
2014-12-29,-2.2222
2014-12-30,0.0
2014-12-31,0.0
2015-01-02,2.2727
2015-01-05,-2.2222
2015-01-06,4.5455
2015-01-07,2.1739
2015-01-08,-7.4468
2015-01-09,6.8966
2015-01-12,-5.3763
2015-01-13,0.0
2015-01-14,-2.2727
2015-01-15,0.0
2015-01-16,1.8605
2015-01-20,2.7397
2015-01-21,-1.1111
2015-01-22,1.1236
2015-01-23,-11.0903
2015-01-26,9.9977
2015-01-27,1.1148
2015-01-29,-3.9537
2015-01-30,-5.2424
2015-02-02,-6.1883
2015-02-03,6.5965
2015-02-04,2.4691
2015-02-05,0.0
2015-02-06,0.0
2015-02-09,0.0
2015-02-10,0.0
2015-02-11,0.0
2015-02-12,0.0
2015-02-17,0.0
2015-02-18,-4.2318999999999996
2015-02-19,0.629
2015-02-20,0.0156
2015-02-23,0.0
2015-02-24,-0.625
2015-02-25,0.6289
2015-02-26,-1.2656
2015-02-27,-3.7981
2015-03-02,-9.1956
2015-03-03,8.6775
2015-03-04,-9.3349
2015-03-05,1.4708999999999999
2015-03-06,8.7153
2015-03-09,-1.3333
2015-03-10,0.0
2015-03-11,0.0
2015-03-12,-9.4595
2015-03-13,1.4925
2015-03-16,-8.6581
2015-03-17,-19.5009
2015-03-18,8.0
2015-03-19,-16.6667
2015-03-20,-8.8889
2015-03-23,21.9512
2015-03-24,-17.0
2015-03-25,-0.0301
2015-03-26,2.4405
2015-03-27,34.1176
2015-03-30,8.7719
2015-03-31,20.9677
2015-04-01,10.6667
2015-04-02,8.4187
2015-04-06,-12.7657
2015-04-07,-10.828
2015-04-08,2.6964
2015-04-09,11.285
2015-04-10,0.0
2015-04-13,-10.0
2015-04-14,0.0
2015-04-15,-2.7778
2015-04-21,-11.4286
2015-04-22,9.6774
2015-04-23,1.4706000000000001
2015-04-24,-4.3478
2015-04-27,-1.5152
2015-04-28,0.0
2015-04-29,-1.5385
2015-05-01,4.6875
2015-05-04,0.0
2015-05-06,-7.4813
2015-05-07,-3.2063
2015-05-08,-3.3333
2015-05-11,0.8621
2015-05-12,-4.2735
2015-05-13,1.7856999999999998
2015-05-14,8.7719
2015-05-15,-9.6976
2015-05-18,0.0223
2015-05-19,0.0
2015-05-20,-1.7856999999999998
2015-05-21,5.4318
2015-05-22,-2.9101
2015-05-26,-2.3091
2015-05-27,6.1818
2015-05-28,-1.5411000000000001
2015-05-29,16.5217
2015-06-01,22.3881
2015-06-02,1.2195
2015-06-03,0.0
2015-06-04,-1.2048
2015-06-05,1.2195
2015-06-08,-6.0241
2015-06-09,5.0
2015-06-10,0.0611
2015-06-11,-2.3795
2015-06-12,8.75
2015-06-15,1.1494
2015-06-16,-3.4091
2015-06-17,-2.3529
2015-06-18,8.4337
2015-06-19,3.3333
2015-06-22,-9.6774
2015-06-23,-19.2857
2015-06-24,20.944
2015-06-25,-2.439
2015-06-26,0.0
2015-06-29,-16.25
2015-06-30,19.403
2015-07-01,-10.6094
2015-07-02,4.1776
2015-07-06,4.698
2015-07-07,-7.7083
2015-07-08,3.4728
2015-07-09,-3.6751
2015-07-10,3.8327999999999998
2015-07-13,-6.0403
2015-07-14,13.5714
2015-07-15,3.1447
2015-07-16,-6.7073
2015-07-17,0.0
2015-07-20,3.9215999999999998
2015-07-21,5.6604
2015-07-22,-4.7619
2015-07-24,0.0
2015-07-29,5.0
2015-07-31,11.9048
2015-08-03,0.0
2015-08-07,-4.2553
2015-08-10,4.4444
2015-08-12,-1.0638
2015-08-20,1.0551
2015-08-21,-25.5171
2015-08-24,7.1429
2015-08-25,-0.6667
2015-08-26,-2.0134
2015-08-27,9.5719
2015-08-28,12.5176
2015-08-31,-13.3333
2015-09-08,-23.0769
2015-09-10,-1.6875
2015-09-14,5.0858
2015-09-15,12.926
2015-09-16,-14.2857
2015-09-17,0.0
2015-09-21,-15.0
2015-09-22,0.0
2015-09-24,-13.7255
2015-09-25,14.7727
2015-09-28,0.0
2015-09-29,58.2178
2015-09-30,-32.4312
2015-10-01,11.1137
2015-10-02,18.3372
2015-10-05,12.6783
2015-10-06,-23.7537
2015-10-07,14.7776
2015-10-08,-1.4464000000000001
2015-10-09,-11.5963
2015-10-12,0.0
2015-10-13,-0.0102
2015-10-14,-3.2797
2015-10-15,-0.3285
2015-10-19,0.0213
2015-10-20,0.3401
2015-10-21,10.1695
2015-10-22,-13.8462
2015-10-23,19.8214
2015-10-26,18.4799
2015-10-27,-0.6289
2015-10-29,1.2658
2015-11-05,-35.0
2015-11-06,0.0
2015-11-09,-1.9231
2015-11-13,27.451
2015-11-17,-7.6923
2015-11-18,25.0
2015-11-19,-14.9333
2015-11-20,1.8809
2015-11-23,10.7692
2015-11-24,-6.9444
2015-11-25,0.0
2015-11-27,-2.9851
2015-11-30,33.0769
2015-12-01,-16.763
2015-12-02,-9.7222
2015-12-03,0.0
2015-12-04,0.0
2015-12-07,0.0
2015-12-08,0.0
2015-12-09,19.2308
2015-12-10,-3.2258
2015-12-14,-0.6667
2015-12-15,1.3423
2015-12-16,-20.5298
2015-12-17,-0.0208
2015-12-18,0.0
2015-12-21,-13.3153
2015-12-22,5.7452
2015-12-23,9.093
2015-12-24,-0.8127
2015-12-28,0.0
2015-12-29,19.3277
2015-12-30,12.6761
2015-12-31,0.0
2016-01-04,-14.375
2016-01-05,-1.4599
2016-01-06,-9.657399999999999
2016-01-07,13.9695
2016-01-08,-19.4245
2016-01-11,-8.9286
2016-01-12,9.8039
2016-01-13,-2.6563
2016-01-14,2.7058
2016-01-15,0.0
2016-01-19,7.1445
2016-01-20,0.8543
2016-01-21,10.7438
2016-01-28,-23.8806
2016-02-05,-7.8431
2016-02-08,8.5106
2016-02-09,-11.7647
2016-02-10,13.3333
2016-03-03,0.0
2016-03-04,0.0
2016-03-07,17.647100000000002
2016-03-08,16.6667
2016-03-11,0.0
2016-03-14,-7.1429
2016-03-15,-45.9808
2016-03-16,45.2474
2016-03-17,0.0
2016-03-18,20.0
2016-03-21,14.3791
2016-03-22,0.0
2016-03-23,0.0
2016-03-24,0.0
2016-03-28,-4.2857
2016-03-29,-1.4925
2016-03-30,10.6061
2016-03-31,4.1096
2016-04-01,4.6053
2016-04-04,-6.934
2016-04-05,-4.7136
2016-04-06,-17.7305
2016-04-07,10.194
2016-04-08,11.0894
2016-04-11,12.6761
2016-04-12,-18.7656
2016-04-13,4.6355
2016-04-14,-11.7831
2016-04-15,5.8554
2016-04-18,-7.0866
2016-04-19,0.0
2016-04-20,0.0
2016-04-21,0.0
2016-04-22,0.0
2016-04-25,7.6271
2016-04-26,-7.874
2016-04-27,6.8376
2016-04-28,2.4
2016-04-29,-26.5625
2016-05-02,35.1064
2016-05-18,-2.3622
2016-05-19,0.0
2016-05-20,6.4516
2016-05-23,-9.0909
2016-05-24,8.3333
2016-05-25,0.0
2016-05-26,-1.5385
2016-05-27,-8.5938
2016-05-31,0.0
2016-06-01,-0.0214
2016-06-02,0.0214
2016-06-03,0.0
2016-06-06,0.0
2016-06-07,-0.8761
2016-06-08,0.8623
2016-06-09,0.0
2016-06-10,0.0
2016-06-13,0.0214
2016-06-14,2.5641
2016-06-15,-0.1875
2016-06-16,6.867
2016-06-17,0.7813
2016-06-20,0.0
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,-14.7287
2016-06-24,0.0
2016-06-27,-7.2727
2016-06-28,0.0
2016-06-29,1.9607999999999999
2016-06-30,15.3606
2016-07-01,0.0208
2016-07-05,0.0
2016-07-06,0.0
2016-07-07,0.0
2016-07-08,0.0
2016-07-11,0.0
2016-07-12,0.0
2016-07-13,0.0
2016-07-14,0.0
2016-07-15,8.3333
2016-07-18,-19.2308
2016-07-19,4.7619
2016-07-20,18.1818
2016-07-21,0.0
2016-07-22,0.0
2016-07-25,0.0
2016-07-26,0.0
2016-07-27,7.6923
2016-07-28,-12.5
2016-07-29,14.2857
2016-08-01,0.0
2016-08-02,0.0
2016-08-03,0.0
2016-08-04,0.0
2016-08-05,0.0
2016-08-08,0.0
2016-08-09,0.0
2016-08-10,0.0
2016-08-11,-7.1429
2016-09-09,-20.0
2016-09-12,15.3846
2016-09-16,0.0
2016-09-29,0.0
2016-10-03,-3.3333
2016-10-05,3.4483
2016-10-06,0.0
2016-10-07,0.0
2016-10-11,-8.3333
2016-10-12,-5.4545
2016-10-13,-3.8462
2016-10-14,0.0
2016-10-17,10.0
2016-10-18,9.0909
2016-10-19,1.6667
2016-10-20,-0.8197
2016-10-21,1.3223
2016-10-24,6.0359
2016-10-25,-4.6154
2016-10-26,3.2056
2016-10-27,0.0
2016-10-28,1.5823
2016-10-31,-1.5385
2016-11-01,-6.25
2016-11-02,-1.6667
2016-11-03,1.6737
2016-11-04,1.3544
2016-11-07,1.9737
2016-11-08,-8.0645
2016-11-09,-1.7544
2016-11-10,1.7856999999999998
2016-11-14,0.0
2016-11-15,-1.7544
2016-11-16,-17.8571
2016-11-17,0.0
2016-11-18,10.8696
2016-11-21,-0.9804
2016-11-22,-10.8663
2016-11-23,-11.1358
2016-11-25,7.5
2016-11-28,15.0727
2016-11-29,5.0903
2016-11-30,0.0
2016-12-05,0.0
2016-12-06,13.461500000000001
2016-12-07,22.0339
2016-12-08,-2.7778
2016-12-09,2.1429
2016-12-12,0.6993
2016-12-13,-1.3889
2016-12-14,4.2254
2016-12-15,0.0
2016-12-16,0.0
2016-12-19,4.0541
2016-12-20,0.6494
2016-12-21,0.0
2016-12-22,-1.9355
2016-12-23,2.6316
2016-12-27,5.1282
2016-12-28,-2.439
2016-12-29,-2.5
2016-12-30,5.1282
2017-01-03,0.0
2017-01-04,0.0
2017-01-05,-2.439
2017-01-06,2.5
2017-01-09,0.0
2017-01-10,0.0
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,-3.6585
2017-01-17,3.7975
2017-01-18,-1.2195
2017-01-19,-2.4691
2017-01-20,2.5316
2017-01-23,-1.2346
2017-01-24,0.0
2017-01-25,-3.75
2017-01-26,0.0
2017-01-27,2.5974
2017-01-30,7.5949
2017-01-31,2.3529
2017-02-01,-1.1494
2017-02-02,0.0
2017-02-03,0.0
2017-02-06,-1.1628
2017-02-07,0.0
2017-02-08,-1.1764999999999999
2017-02-09,2.3810000000000002
2017-02-10,1.1628
2017-02-13,-6.8966
2017-02-14,6.1728
2017-02-15,-3.4884
2017-02-16,-3.6145
2017-02-17,4.5391
2017-02-21,1.6366
2017-02-22,-4.9265
2017-02-23,-1.1292
2017-02-24,0.1252
2017-02-27,0.0
2017-02-28,4.9844
2017-03-01,-1.1758
2017-03-02,1.2048
2017-03-03,1.1905000000000001
2017-03-06,0.0
2017-03-07,-2.3529
2017-03-08,0.0
2017-03-09,-1.2048
2017-03-10,-4.878
2017-03-13,5.1282
2017-03-14,-2.439
2017-03-15,3.75
2017-03-16,2.4096
2017-03-17,-1.3162
2017-03-20,0.7376
2017-03-21,2.9586
2017-03-22,0.0
2017-03-23,0.0
2017-03-24,1.1494
2017-03-27,5.6818
2017-03-28,-1.0753
2017-03-29,0.6522
2017-03-30,-9.2873
2017-03-31,-0.5952
2017-04-03,4.1916
2017-04-04,-1.1494
2017-04-05,0.0
2017-04-06,0.0
2017-04-07,-1.1628
2017-04-10,0.0
2017-04-11,-7.0588
2017-04-12,8.8608
2017-04-13,-5.814
2017-04-17,0.0
2017-04-18,-3.7037
2017-04-19,0.0
2017-04-20,0.641
2017-04-21,-1.9108
2017-04-24,1.2744
2017-04-25,0.0
2017-04-26,-1.2583
2017-04-27,0.0
2017-04-28,-6.4935
2017-05-01,0.0
2017-05-02,2.7778
2017-05-03,1.3514
2017-05-04,4.0
2017-05-08,-6.4103
2017-05-09,-1.5068000000000001
2017-05-10,0.6954
2017-05-11,0.8115
2017-05-12,2.7573
2017-05-15,1.3333
2017-05-16,0.0
2017-05-17,-1.3158
2017-05-18,-9.3167
2017-05-19,13.2145
2017-05-22,0.6494
2017-05-23,1.9355
2017-05-24,-5.0633
2017-05-25,2.6667
2017-05-26,-3.8961
2017-05-30,-0.0169
2017-05-31,-8.0926
2017-06-01,11.5901
2017-06-02,-2.4792
2017-06-05,1.3514
2017-06-06,1.3333
2017-06-07,-0.2763
2017-06-08,-6.9798
2017-06-09,-0.9929
2017-06-12,0.2865
2017-06-13,0.0
2017-06-15,-14.2857
2017-06-16,6.6667
2017-06-19,4.5313
2017-06-20,0.1495
2017-06-21,-8.9552
2017-06-22,-0.8197
2017-06-23,-0.8264
2017-06-26,8.3333
2017-06-27,16.7692
2017-06-28,-14.361
2017-06-29,1.5385
2017-06-30,0.0
2017-07-06,-3.7879
2017-07-07,0.7874
2017-07-10,0.0
2017-07-11,0.0
2017-07-13,3.125
2017-07-14,-0.7576
2017-07-17,0.0
2017-07-18,-3.0534
2017-07-19,2.3622
2017-07-20,-4.6154
2017-07-21,0.0
2017-07-24,4.8387
2017-07-25,-12.3077
2017-07-26,-3.5088
2017-07-27,0.0
2017-07-28,-1.8182
2017-07-31,3.7037
2017-08-01,-1.7856999999999998
2017-08-02,0.9091
2017-08-03,-3.6036
2017-08-04,-4.6729
2017-08-07,0.9804
2017-08-08,-8.7379
2017-08-09,11.7021
2017-08-10,-10.4762
2017-08-11,9.5745
2017-08-15,-2.9126
2017-08-16,0.0
2017-08-17,4.0
2017-08-18,2.4038
2017-08-21,-6.1033
2017-08-22,-12.0
2017-08-23,11.3636
2017-08-24,-2.0408
2017-08-25,0.0
2017-08-28,10.4167
2017-08-29,3.7736
2017-08-30,0.0
2017-08-31,0.0
2017-09-01,0.0
2017-09-05,-7.2727
2017-09-06,-1.9607999999999999
2017-09-07,4.0
2017-09-08,0.0
2017-09-12,-8.6538
2017-09-13,1.0526
2017-09-14,4.1667
2017-09-15,2.0
2017-09-18,0.0
2017-09-22,2.9412000000000003
2017-09-25,0.0
2017-09-26,-0.9524
2017-09-27,-1.9231
2017-09-28,-0.3922
2017-09-29,6.2992
2017-10-02,-3.7407
2017-10-03,0.0385
2017-10-04,34.6154
