ticker,ADI US Equity
2000-05-22,-0.0892
2000-05-23,-3.2143
2000-05-24,-1.9373
2000-05-25,4.0452
2000-05-26,-1.7179
2000-05-30,10.3956
2000-05-31,2.6667
2000-06-01,7.7922
2000-06-02,7.2289
2000-06-05,-1.9663
2000-06-06,-2.7221
2000-06-07,4.4183
2000-06-08,6.8054
2000-06-09,0.066
2000-06-12,-2.3425000000000002
2000-06-13,2.1622
2000-06-14,-6.0847
2000-06-15,-1.4085
2000-06-16,1.8571
2000-06-19,9.9579
2000-06-20,-2.0408
2000-06-21,1.0417
2000-06-22,-2.9638999999999998
2000-06-23,-3.7185
2000-06-26,-0.3448
2000-06-27,-5.0519
2000-06-28,-2.6877
2000-06-29,-5.7017
2000-06-30,-3.4154
2000-07-03,5.3454
2000-07-05,-12.0219
2000-07-06,3.638
2000-07-07,4.1096
2000-07-10,-0.8224
2000-07-11,-0.7463
2000-07-12,5.5973
2000-07-13,4.7468
2000-07-14,4.3807
2000-07-17,2.2431
2000-07-18,-6.0156
2000-07-19,-3.6145
2000-07-20,-6.9531
2000-07-21,-0.5877
2000-07-24,-3.7161999999999997
2000-07-25,5.0877
2000-07-26,-5.8431
2000-07-27,-9.9291
2000-07-28,0.7874
2000-07-31,4.1016
2000-08-01,-1.97
2000-08-02,-2.3923
2000-08-03,-7.451
2000-08-04,-1.4830999999999999
2000-08-07,2.4731
2000-08-08,5.7712
2000-08-09,7.9365
2000-08-10,2.2059
2000-08-11,6.4748
2000-08-14,3.125
2000-08-15,8.5995
2000-08-16,13.4992
2000-08-17,-1.6611
2000-08-18,1.8919000000000001
2000-08-21,0.7958
2000-08-22,0.3289
2000-08-23,3.3443
2000-08-24,-2.1574
2000-08-25,-3.2425
2000-08-28,0.8043
2000-08-29,2.5266
2000-08-30,0.0
2000-08-31,3.7613
2000-09-01,1.375
2000-09-05,-5.0555
2000-09-06,-5.7143
2000-09-07,6.3404
2000-09-08,-7.9701
2000-09-11,0.2111
2000-09-12,-1.6854
2000-09-13,2.0
2000-09-14,4.4818
2000-09-15,-1.2735
2000-09-18,-9.8439
2000-09-19,7.2289
2000-09-20,1.3343
2000-09-21,-7.9695
2000-09-22,6.4759
2000-09-25,-7.0014
2000-09-26,3.7262
2000-09-27,1.8328
2000-09-28,0.504
2000-09-29,-5.1576
2000-10-02,1.5106000000000002
2000-10-03,1.5625
2000-10-04,7.326
2000-10-05,0.5461
2000-10-06,-8.7576
2000-10-09,-7.1429
2000-10-10,-11.0577
2000-10-11,-2.3423
2000-10-12,-5.8118
2000-10-13,16.8462
2000-10-16,-10.394
2000-10-17,0.6548
2000-10-18,-2.7881
2000-10-19,16.7304
2000-10-20,4.914
2000-10-23,-1.3271
2000-10-24,-8.0696
2000-10-25,-11.704
2000-10-26,-4.5809
2000-10-27,-1.9407999999999999
2000-10-30,0.1042
2000-10-31,8.2206
2000-11-01,-8.461500000000001
2000-11-02,0.8403
2000-11-03,3.8542
2000-11-06,-0.5015
2000-11-07,-13.004
2000-11-08,-12.978
2000-11-09,-2.2636
2000-11-10,-2.9973
2000-11-13,8.2865
2000-11-14,15.1751
2000-11-15,13.964
2000-11-16,-3.9526
2000-11-17,-1.6461000000000001
2000-11-20,2.9289
2000-11-21,-3.6585
2000-11-22,-1.2658
2000-11-24,6.6239
2000-11-27,-10.8216
2000-11-28,-3.4831
2000-11-29,-3.376
2000-11-30,-4.3373
2000-12-01,5.5416
2000-12-04,-6.5632
2000-12-05,14.687100000000001
2000-12-06,4.7884
2000-12-07,-6.0574
2000-12-08,7.6923
2000-12-11,2.3109
2000-12-12,-1.6427
2000-12-13,-8.8727
2000-12-14,1.0309
2000-12-15,-1.5873
2000-12-18,-2.1889
2000-12-19,4.0047
2000-12-20,-7.9275
2000-12-21,-6.6421
2000-12-22,3.8208
2000-12-26,4.8223
2000-12-27,7.6271
2000-12-28,-2.8121
2000-12-29,-5.2083
2001-01-02,-8.1807
2001-01-03,15.9574
2001-01-04,-4.3578
2001-01-05,-8.6331
2001-01-08,-3.4121
2001-01-09,-0.2717
2001-01-10,7.2207
2001-01-11,5.5908999999999995
2001-01-12,1.083
2001-01-16,0.119
2001-01-17,9.6314
2001-01-18,1.5184
2001-01-19,-2.0299
2001-01-22,-2.2901
2001-01-23,0.558
2001-01-24,0.444
2001-01-25,-3.3149
2001-01-26,0.1143
2001-01-29,3.5251
2001-01-30,6.5808
2001-01-31,3.6252
2001-02-01,-5.4313
2001-02-02,-6.7568
2001-02-05,-2.4457
2001-02-06,-2.6184
2001-02-07,-5.7971
2001-02-08,2.166
2001-02-09,-3.9231
2001-02-12,-0.8043
2001-02-13,-1.2266
2001-02-14,7.2616
2001-02-15,1.0793
2001-02-16,-3.9022
2001-02-20,-9.1919
2001-02-21,1.2236
2001-02-22,0.022
2001-02-23,-2.9884
2001-02-26,-2.1291
2001-02-27,-6.8503
2001-02-28,-7.3292
2001-03-01,10.4558
2001-03-02,3.8834999999999997
2001-03-05,-0.5841
2001-03-06,4.5828
2001-03-07,-4.4944
2001-03-08,-2.4706
2001-03-09,-4.2702
2001-03-12,-4.4859
2001-03-13,5.9103
2001-03-14,-1.2955
2001-03-15,2.3725
2001-03-16,-2.3422
2001-03-19,1.3633
2001-03-20,-4.2341
2001-03-21,-2.9909
2001-03-22,8.6863
2001-03-23,7.5728
2001-03-26,-5.9849
2001-03-27,-1.7561
2001-03-28,-7.15
2001-03-29,-2.1390000000000002
2001-03-30,-0.9836
2001-04-02,-9.5475
2001-04-03,-5.4301
2001-04-04,-0.0323
2001-04-05,13.6496
2001-04-06,-6.3032
2001-04-09,-3.3333
2001-04-10,9.0909
2001-04-11,12.069
2001-04-12,8.641
2001-04-16,-7.0569
2001-04-17,-0.1016
2001-04-18,15.15
2001-04-19,7.4172
2001-04-20,-2.3633
2001-04-23,-5.0725999999999996
2001-04-24,-3.4368
2001-04-25,3.0999
2001-04-26,-5.0111
2001-04-27,4.9238
2001-04-30,5.7207
2001-05-01,-0.4439
2001-05-02,7.0064
2001-05-03,-5.2579
2001-05-04,1.9058000000000002
2001-05-07,-2.5894
2001-05-08,1.1814
2001-05-09,-3.357
2001-05-10,-1.2945
2001-05-11,-1.2022
2001-05-14,-0.4425
2001-05-15,0.9111
2001-05-16,3.8758
2001-05-17,2.6076
2001-05-18,1.7562
2001-05-21,7.9188
2001-05-22,-2.0696
2001-05-23,-4.2267
2001-05-24,-2.7081
2001-05-25,0.2062
2001-05-29,-3.4979
2001-05-30,-7.2708
2001-05-31,2.4373
2001-06-01,3.0303
2001-06-04,-1.8519
2001-06-05,7.8801
2001-06-06,0.1029
2001-06-07,5.4471
2001-06-08,-3.8791
2001-06-11,-3.8125999999999998
2001-06-12,-2.9096
2001-06-13,-4.2345
2001-06-14,-7.9365
2001-06-15,0.0985
2001-06-18,1.1319
2001-06-19,0.1703
2001-06-20,-0.7773
2001-06-21,-1.4687999999999999
2001-06-22,-1.8634
2001-06-25,1.2658
2001-06-26,4.075
2001-06-27,-0.6245
2001-06-28,5.5112
2001-06-29,-0.9164
2001-07-02,4.6243
2001-07-03,-0.221
2001-07-05,-3.0786
2001-07-06,-6.4671
2001-07-09,-0.5375
2001-07-10,-4.7408
2001-07-11,1.083
2001-07-12,12.857099999999999
2001-07-13,-2.7125
2001-07-16,-5.9015
2001-07-17,4.0247
2001-07-18,-7.287
2001-07-19,7.6549
2001-07-20,2.8537
2001-07-23,-4.948
2001-07-24,2.3838
2001-07-25,3.0649
2001-07-26,11.2725
2001-07-27,-2.6310000000000002
2001-07-30,-0.5319
2001-07-31,-1.6042999999999998
2001-08-01,8.6957
2001-08-02,-0.2
2001-08-03,-1.8035999999999999
2001-08-06,0.1837
2001-08-07,-2.3223
2001-08-08,-4.0667
2001-08-09,0.1522
2001-08-10,2.9954
2001-08-13,3.2455
2001-08-14,0.0408
2001-08-15,-3.8564
2001-08-16,2.3345000000000002
2001-08-17,-1.1613
2001-08-20,1.0701
2001-08-21,-6.0619
2001-08-22,5.2818
2001-08-23,1.6373
2001-08-24,3.5728999999999997
2001-08-27,4.6859
2001-08-28,-2.3238
2001-08-29,-4.9142
2001-08-30,-3.4044
2001-08-31,1.6348
2001-09-04,-5.3687000000000005
2001-09-05,-2.053
2001-09-06,-4.2596
2001-09-07,-0.1883
2001-09-10,-1.1320999999999999
2001-09-17,-6.9895
2001-09-18,-10.7976
2001-09-19,-2.4727
2001-09-20,-5.0708
2001-09-21,-2.9503
2001-09-24,6.5600000000000005
2001-09-25,5.8559
2001-09-26,-6.8085
2001-09-27,-2.4353
2001-09-28,2.0281
2001-10-01,-2.7829
2001-10-02,1.101
2001-10-03,14.9658
2001-10-04,4.3572
2001-10-05,-0.8299
2001-10-08,3.5042
2001-10-09,-7.6049
2001-10-10,7.848
2001-10-11,11.5112
2001-10-12,-1.9782
2001-10-15,-7.2141
2001-10-16,5.175
2001-10-17,-5.4908
2001-10-18,-9.9598
2001-10-19,1.0335
2001-10-22,7.1053
2001-10-23,-2.4006
2001-10-24,2.3803
2001-10-25,7.5174
2001-10-26,2.1144
2001-10-29,-8.7059
2001-10-30,-7.9897
2001-10-31,6.4426
2001-11-01,5.2632
2001-11-02,0.625
2001-11-05,3.2547
2001-11-06,7.1944
2001-11-07,1.5713
2001-11-08,-4.9724
2001-11-09,2.907
2001-11-12,2.3955
2001-11-13,4.6568000000000005
2001-11-14,-1.5183
2001-11-15,-2.2484
2001-11-16,1.4239
2001-11-19,-5.3996
2001-11-20,-4.1096
2001-11-21,-0.9524
2001-11-23,1.4183
2001-11-26,5.0012
2001-11-27,-3.3634
2001-11-28,-4.6952
2001-11-29,3.799
2001-11-30,0.3542
2001-12-03,-1.2706
2001-12-04,6.4109
2001-12-05,5.8679
2001-12-06,0.9731
2001-12-07,-2.9332000000000003
2001-12-10,-2.957
2001-12-11,-0.6228
2001-12-12,2.7529
2001-12-13,-4.1603
2001-12-14,3.0227
2001-12-17,1.4339
2001-12-18,2.6532999999999998
2001-12-19,-4.3856
2001-12-20,-4.7862
2001-12-21,3.9097
2001-12-24,-3.4714
2001-12-26,0.6961
2001-12-27,1.8894
2001-12-28,2.0579
2001-12-31,-1.6397
2002-01-02,2.1626
2002-01-03,5.0937
2002-01-04,0.6085
2002-01-07,-2.2941
2002-01-08,-0.555
2002-01-09,1.6313
2002-01-10,-1.5838999999999999
2002-01-11,0.0644
2002-01-14,-5.4042
2002-01-15,-0.5894
2002-01-16,-2.6226000000000003
2002-01-17,0.7494
2002-01-18,-0.0465
2002-01-22,-4.5349
2002-01-23,2.3143000000000002
2002-01-24,3.2143
2002-01-25,-0.1845
2002-01-28,1.0862
2002-01-29,-4.7554
2002-01-30,4.4167
2002-01-31,0.6897
2002-02-01,-1.5068000000000001
2002-02-04,-1.9935
2002-02-05,-0.6149
2002-02-06,-2.4036
2002-02-07,-4.0722
2002-02-08,-1.1947
2002-02-11,5.2225
2002-02-12,-1.5892
2002-02-13,0.9193
2002-02-14,-1.6248
2002-02-15,3.4034
2002-02-19,-4.09
2002-02-20,-0.328
2002-02-21,-6.3291
2002-02-22,1.5676
2002-02-25,6.5194
2002-02-26,-3.2725
2002-02-27,-1.343
2002-02-28,-2.5916
2002-03-01,11.771
2002-03-04,5.6744
2002-03-05,3.7542999999999997
2002-03-06,-1.9298
2002-03-07,0.6708
2002-03-08,5.6197
2002-03-11,-1.2618
2002-03-12,-3.7913
2002-03-13,-3.6529
2002-03-14,1.2638
2002-03-15,2.7683
2002-03-18,1.1261
2002-03-19,0.5459
2002-03-20,-3.6916
2002-03-21,2.0293
2002-03-22,-1.1934
2002-03-25,-4.2272
2002-03-26,2.8725
2002-03-27,-0.0908
2002-03-28,2.3404
2002-04-01,2.0204
2002-04-02,-5.2884
2002-04-03,-2.7574
2002-04-04,1.1578
2002-04-05,-0.1869
2002-04-08,0.117
2002-04-09,-3.4596
2002-04-10,1.4769999999999999
2002-04-11,-3.6029999999999998
2002-04-12,3.0198
2002-04-15,0.889
2002-04-16,4.5249
2002-04-17,1.4354
2002-04-18,-2.2911
2002-04-19,-4.5977
2002-04-22,-1.0843
2002-04-23,-3.313
2002-04-24,-3.9305
2002-04-25,-1.5211000000000001
2002-04-26,-3.4887
2002-04-29,-1.3521
2002-04-30,3.3846
2002-05-01,-0.4329
2002-05-02,-1.7391
2002-05-03,-4.7843
2002-05-06,-1.8008
2002-05-07,1.1239
2002-05-08,11.5823
2002-05-09,-3.4076
2002-05-10,-3.5007
2002-05-13,7.2835
2002-05-14,4.0105
2002-05-15,-1.3105
2002-05-16,0.8172
2002-05-17,2.3303
2002-05-20,-0.7426
2002-05-21,-1.3716
2002-05-22,-0.6068
2002-05-23,-1.3228
2002-05-24,-2.4233000000000002
2002-05-28,-1.8494000000000002
2002-05-29,-1.2651
2002-05-30,-0.627
2002-05-31,0.4664
2002-06-03,-4.3419
2002-06-04,2.7405
2002-06-05,-0.3056
2002-06-06,-3.4281
2002-06-07,-1.0101
2002-06-10,0.379
2002-06-11,-3.1368
2002-06-12,0.8696
2002-06-13,-0.0892
2002-06-14,-0.2678
2002-06-17,4.4153
2002-06-18,-1.9143
2002-06-19,-5.4763
2002-06-20,-6.4715
2002-06-21,-3.2619
2002-06-24,1.7029999999999998
2002-06-25,-5.5928
2002-06-26,1.0997
2002-06-27,5.3333
2002-06-28,-1.066
2002-07-01,-5.7576
2002-07-02,-3.8942
2002-07-03,6.1338
2002-07-05,7.8459
2002-07-08,-6.7879000000000005
2002-07-09,-3.4843
2002-07-10,-5.0542
2002-07-11,5.3992
2002-07-12,2.2367
2002-07-15,0.494
2002-07-16,1.1236
2002-07-17,0.0694
2002-07-18,-4.5802
2002-07-19,-3.2
2002-07-22,-3.8317
2002-07-23,-1.9531
2002-07-24,1.4741
2002-07-25,-9.5799
2002-07-26,-4.0382
2002-07-29,9.7285
2002-07-30,3.7113
2002-07-31,-4.175
2002-08-01,-7.9668
2002-08-02,-5.3201
2002-08-05,-4.7619
2002-08-06,7.0
2002-08-07,1.028
2002-08-08,7.0768
2002-08-09,-0.9935
2002-08-12,-0.0873
2002-08-13,-3.8865
2002-08-14,6.2244
2002-08-15,2.6518
2002-08-16,10.4167
2002-08-19,4.4906
2002-08-20,-6.4644
2002-08-21,5.4054
2002-08-22,1.1722
2002-08-23,-6.0101
2002-08-26,1.5408
2002-08-27,-1.9727000000000001
2002-08-28,-5.9597999999999995
2002-08-29,1.07
2002-08-30,-1.873
2002-09-03,-5.2697
2002-09-04,3.1099
2002-09-05,-3.7808
2002-09-06,3.7528
2002-09-09,1.1915
2002-09-10,5.1304
2002-09-11,2.76
2002-09-12,-8.4858
2002-09-13,-2.1693
2002-09-16,-4.1739
2002-09-17,-1.6334
2002-09-18,-1.5221
2002-09-19,-5.1991
2002-09-20,-1.2352
2002-09-23,-1.8509
2002-09-24,1.3761
2002-09-25,7.4409
2002-09-26,-1.7314
2002-09-27,-1.1429
2002-09-30,-5.106
2002-10-01,7.3604
2002-10-02,1.182
2002-10-03,-2.8505000000000003
2002-10-04,-7.1188
2002-10-07,-3.3143000000000002
2002-10-08,-0.5356
2002-10-09,-1.5078
2002-10-10,9.5134
2002-10-11,7.1393
2002-10-14,4.1472999999999995
2002-10-15,11.6331
2002-10-16,-5.8918
2002-10-17,8.4327
2002-10-18,1.139
2002-10-21,5.9417
2002-10-22,-9.0909
2002-10-23,6.5323
2002-10-24,-3.5201000000000002
2002-10-25,5.767
2002-10-28,-1.7062
2002-10-29,-3.3585
2002-10-30,9.3323
2002-10-31,-4.2857
2002-11-01,3.3209
2002-11-04,10.9065
2002-11-05,-5.2426
2002-11-06,-0.3436
2002-11-07,-7.2414
2002-11-08,0.0743
2002-11-11,-5.3492
2002-11-12,6.7504
2002-11-13,-0.9559
2002-11-14,9.3541
2002-11-15,-1.7651
2002-11-18,-1.8659
2002-11-19,-1.4085
2002-11-20,6.4643
2002-11-21,3.9584
2002-11-22,-4.1626
2002-11-25,5.2862
2002-11-26,-6.5878
2002-11-27,6.8126999999999995
2002-11-29,-1.6346
2002-12-02,0.4888
2002-12-03,-4.118
2002-12-04,-6.5269
2002-12-05,-2.2431
2002-12-06,1.3694
2002-12-09,-6.0241
2002-12-10,5.9829
2002-12-11,-0.0367
2002-12-12,-0.0733
2002-12-13,-3.4495
2002-12-16,2.5086
2002-12-17,-0.2225
2002-12-18,-6.1687
2002-12-19,-1.1881
2002-12-20,2.004
2002-12-23,1.4931
2002-12-24,-1.8195999999999999
2002-12-26,-1.459
2002-12-27,-1.1605
2002-12-30,-3.6437
2002-12-31,0.2941
2003-01-02,8.5044
2003-01-03,0.4247
2003-01-06,6.1515
2003-01-07,0.4708
2003-01-08,-2.6316
2003-01-09,4.9611
2003-01-10,2.0811
2003-01-13,-4.2847
2003-01-14,1.1191
2003-01-15,-1.9992999999999999
2003-01-16,-3.0965
2003-01-17,-6.0902
2003-01-21,-1.5211999999999999
2003-01-22,0.0813
2003-01-23,4.1024
2003-01-24,-2.341
2003-01-27,-1.678
2003-01-28,1.7473
2003-01-29,0.599
2003-01-30,-6.4311
2003-01-31,1.5274
2003-02-03,-0.794
2003-02-04,0.0
2003-02-05,-1.0531
2003-02-06,-1.9157
2003-02-07,0.0868
2003-02-10,1.7346
2003-02-11,2.3018
2003-02-12,0.0
2003-02-13,-0.5
2003-02-14,12.6466
2003-02-18,3.197
2003-02-19,-1.6571
2003-02-20,2.1978
2003-02-21,1.2903
2003-02-24,-1.4154
2003-02-25,0.3948
2003-02-26,-2.5384
2003-02-27,3.9618
2003-02-28,2.8933999999999997
2003-03-03,-4.321
2003-03-04,-2.043
2003-03-05,1.8660999999999999
2003-03-06,-2.1193
2003-03-07,-0.9174
2003-03-10,-3.5185
2003-03-11,0.3071
2003-03-12,2.411
2003-03-13,8.7818
2003-03-14,-1.2023
2003-03-17,5.5633
2003-03-18,1.6798
2003-03-19,-0.6155
2003-03-20,-1.4993
2003-03-21,1.3567
2003-03-24,-5.4522
2003-03-25,3.0732
2003-03-26,-0.536
2003-03-27,-0.9768
2003-03-28,-1.7347000000000001
2003-03-31,-4.8114
2003-04-01,0.9091
2003-04-02,6.5946
2003-04-03,0.2366
2003-04-04,-1.5852
2003-04-07,2.3304
2003-04-08,-8.3389
2003-04-09,0.0365
2003-04-10,0.6939
2003-04-11,-2.3576
2003-04-14,3.789
2003-04-15,1.3243
2003-04-16,6.888
2003-04-17,3.503
2003-04-21,0.5747
2003-04-22,3.9048
2003-04-23,1.7415
2003-04-24,-0.9309
2003-04-25,-5.0621
2003-04-28,4.5977
2003-04-29,3.2357
2003-04-30,-2.0698
2003-05-01,0.1208
2003-05-02,0.2714
2003-05-05,1.5338
2003-05-06,1.2441
2003-05-07,-1.7553999999999998
2003-05-08,-1.9655
2003-05-09,4.0401
2003-05-12,2.8029
2003-05-13,-1.7325
2003-05-14,-1.7341
2003-05-15,3.6471
2003-05-16,-0.8797
2003-05-19,-4.7237
2003-05-20,1.0517
2003-05-21,1.8436
2003-05-22,1.9562
2003-05-23,-0.0573
2003-05-27,5.1576
2003-05-28,0.9537
2003-05-29,3.4548
2003-05-30,0.574
2003-06-02,-3.035
2003-06-03,1.2574
2003-06-04,4.3593
2003-06-05,-1.7468
2003-06-06,-0.7215
2003-06-09,-4.7495
2003-06-10,1.5804
2003-06-11,-2.2532
2003-06-12,-3.1284
2003-06-13,-2.4363
2003-06-16,1.626
2003-06-17,-3.1429
2003-06-18,3.7462999999999997
2003-06-19,0.0
2003-06-20,-3.3551
2003-06-23,-2.7655
2003-06-24,-0.9077
2003-06-25,0.8855
2003-06-26,4.6005
2003-06-27,-1.4757
2003-06-30,2.2614
2003-07-01,1.2349
2003-07-02,1.617
2003-07-03,0.5025
2003-07-07,1.9722
2003-07-08,1.58
2003-07-09,0.4023
2003-07-10,-3.1784
2003-07-11,1.2414
2003-07-14,3.9782
2003-07-15,-0.3145
2003-07-16,-0.3417
2003-07-17,-4.6953
2003-07-18,-1.1901
2003-07-21,0.1681
2003-07-22,4.8098
2003-07-23,0.0534
2003-07-24,-0.9867
2003-07-25,2.8279
2003-07-28,1.4929000000000001
2003-07-29,-1.9355
2003-07-30,-1.8683999999999998
2003-07-31,1.7699
2003-08-01,4.1107
2003-08-04,0.5568
2003-08-05,-3.8762
2003-08-06,0.1571
2003-08-07,-2.5621
2003-08-08,-3.3271
2003-08-11,2.0538
2003-08-12,-0.7887
2003-08-13,1.5899
2003-08-14,0.0809
2003-08-15,-1.9950999999999999
2003-08-18,5.6396
2003-08-19,1.0417
2003-08-20,0.1031
2003-08-21,4.2739
2003-08-22,2.4938000000000002
2003-08-25,-1.9513
2003-08-26,-2.7027
2003-08-27,3.4596
2003-08-28,-0.0244
2003-08-29,0.0977
2003-09-02,1.7073
2003-09-03,-1.7266
2003-09-04,0.4148
2003-09-05,1.5310000000000001
2003-09-08,2.2978
2003-09-09,-2.0122
2003-09-10,-6.3276
2003-09-11,1.504
2003-09-12,1.8081
2003-09-15,-1.6526999999999998
2003-09-16,3.5365
2003-09-17,-1.4777
2003-09-18,1.2048
2003-09-19,0.1215
2003-09-22,-2.9362
2003-09-23,2.0
2003-09-24,-4.902
2003-09-25,-0.2835
2003-09-26,-1.2923
2003-09-29,2.9065
2003-09-30,-3.257
2003-10-01,3.3666
2003-10-02,1.3486
2003-10-03,5.4482
2003-10-06,0.0
2003-10-07,2.3333
2003-10-08,-2.1638
2003-10-09,1.7598
2003-10-10,0.444
2003-10-13,0.3025
2003-10-14,1.7629000000000001
2003-10-15,-2.1883
2003-10-16,0.4195
2003-10-17,-2.2743
2003-10-20,2.161
2003-10-21,4.2771
2003-10-22,-4.3690999999999995
2003-10-23,-2.4009
2003-10-24,-0.8837
2003-10-27,1.6145
2003-10-28,5.2407
2003-10-29,-0.2253
2003-10-30,1.0614
2003-10-31,-0.9385
2003-11-03,3.1807
2003-11-04,0.5903
2003-11-05,1.5649
2003-11-06,1.819
2003-11-07,0.4834
2003-11-10,-1.9661
2003-11-11,0.3627
2003-11-12,3.4864
2003-11-13,-2.5267
2003-11-14,-2.7397
2003-11-17,-1.9718
2003-11-18,-0.7737
2003-11-19,3.787
2003-11-20,-1.6742
2003-11-21,2.9906
2003-11-24,3.3913
2003-11-25,0.738
2003-11-26,-0.1833
2003-11-28,1.5099
2003-12-01,0.1005
2003-12-02,-0.7631
2003-12-03,-1.2546
2003-12-04,-0.5123
2003-12-05,-2.863
2003-12-08,-1.1874
2003-12-09,-3.3906
2003-12-10,0.5553
2003-12-11,4.175
2003-12-12,-0.827
2003-12-15,-3.9128
2003-12-16,-2.1139
2003-12-17,-0.6365
2003-12-18,3.2258
2003-12-19,-1.7066
2003-12-22,0.0451
2003-12-23,1.0593
2003-12-24,0.3122
2003-12-26,-0.2668
2003-12-29,2.2514
2003-12-30,-0.3924
2003-12-31,-0.0875
2004-01-02,0.3067
2004-01-05,3.0793
2004-01-06,2.2458
2004-01-07,0.9946
2004-01-08,1.7850000000000001
2004-01-09,-1.5924
2004-01-12,3.0111
2004-01-13,-0.3977
2004-01-14,1.2178
2004-01-15,-0.3748
2004-01-16,-0.0198
2004-01-20,-1.1485
2004-01-21,-2.1434
2004-01-22,-0.7984
2004-01-23,0.3921
2004-01-26,0.925
2004-01-27,-3.9308
2004-01-28,0.0
2004-01-29,0.9116
2004-01-30,0.5252
2004-02-02,-2.2571
2004-02-03,0.3207
2004-02-04,-2.4297
2004-02-05,0.4806
2004-02-06,4.4348
2004-02-09,0.1041
2004-02-10,1.414
2004-02-11,2.5015
2004-02-12,-2.0004
2004-02-13,3.368
2004-02-17,0.5924
2004-02-18,0.8834
2004-02-19,-2.5881
2004-02-20,-1.4383
2004-02-23,-2.27
2004-02-24,2.6545
2004-02-25,1.5354
2004-02-26,0.6571
2004-02-27,-1.2859
2004-03-01,2.9859999999999998
2004-03-02,-0.467
2004-03-03,-0.8016
2004-03-04,0.5321
2004-03-05,-0.4313
2004-03-08,-3.8
2004-03-09,-1.6578
2004-03-10,-1.436
2004-03-11,-0.359
2004-03-12,2.225
2004-03-15,-3.3997
2004-03-16,-0.8584
2004-03-17,2.013
2004-03-18,-2.2279
2004-03-19,-2.105
2004-03-22,0.0
2004-03-23,-0.4877
2004-03-24,2.6732
2004-03-25,4.8384
2004-03-26,-3.3526
2004-03-29,2.8908
2004-03-30,-0.3954
2004-03-31,0.3134
2004-04-01,2.0412
2004-04-02,3.5517
2004-04-05,-0.0394
2004-04-06,-2.0903
2004-04-07,-0.3625
2004-04-08,0.7681
2004-04-12,0.3611
2004-04-13,-1.5791
2004-04-14,-0.0203
2004-04-15,-3.1891
2004-04-16,-0.1259
2004-04-19,0.9034
2004-04-20,-4.3306000000000004
2004-04-21,0.1088
2004-04-22,0.4565
2004-04-23,3.0513
2004-04-26,-3.2759
2004-04-27,-1.3678
2004-04-28,-0.8365
2004-04-29,-2.3529
2004-04-30,-3.1598
2004-05-03,-0.7042
2004-05-04,2.0804
2004-05-05,2.1538
2004-05-06,0.0453
2004-05-07,3.6710000000000003
2004-05-10,0.2404
2004-05-11,1.6572
2004-05-12,-1.2227000000000001
2004-05-13,-0.2172
2004-05-14,1.654
2004-05-17,-2.1195
2004-05-18,4.3745
