ticker,RBB US Equity
2017-12-14,-0.6384
2017-12-15,1.6629
2017-12-18,0.7063
2017-12-19,0.3322
2017-12-20,-0.0368
2017-12-21,0.8097
2017-12-22,-0.1095
2017-12-26,0.1462
2017-12-27,-0.219
2017-12-28,0.5486
2017-12-29,-0.4365
2018-01-02,-1.5345
2018-01-03,0.6308
2018-01-04,0.2581
2018-01-05,-0.1839
2018-01-08,-0.8106
2018-01-09,-1.1144
2018-01-10,0.4132
2018-01-11,0.4489
2018-01-12,0.1117
2018-01-16,0.1116
2018-01-17,-0.0372
2018-01-18,-0.0372
2018-01-19,-0.0372
2018-01-22,0.3348
2018-01-23,1.5944
2018-01-24,-2.1898
2018-01-25,0.2612
2018-01-26,0.2977
2018-01-29,-0.334
2018-01-30,0.6329
2018-01-31,-0.2597
2018-02-01,-0.4836
2018-02-02,0.1869
2018-02-05,-2.0149
2018-02-06,-1.5232
2018-02-07,0.5414
2018-02-08,-0.3846
2018-02-09,-1.1969
2018-02-12,1.6021999999999998
2018-02-13,-0.0385
2018-02-14,2.0392
2018-02-15,-0.3771
2018-02-16,-0.6435
2018-02-20,0.3619
2018-02-21,-1.6132
2018-02-22,1.466
2018-02-23,-1.5209000000000001
2018-02-26,0.5792
2018-02-27,-0.8445
2018-02-28,-1.0453
2018-03-01,-0.0782
2018-03-02,1.6053
2018-03-05,1.9268
2018-03-06,-0.189
2018-03-07,0.0
2018-03-08,0.0758
2018-03-09,0.0
2018-03-12,-2.0439
2018-03-13,0.8501
2018-03-14,-0.5364
2018-03-15,1.3867
2018-03-16,2.4696
2018-03-19,-1.4461
2018-03-20,-0.1129
2018-03-21,3.2392
2018-03-22,-0.5108
2018-03-23,-2.8970000000000002
2018-03-26,0.7931
2018-03-27,-1.9108
2018-03-28,3.094
2018-03-29,-2.2971
2018-04-02,2.6545
2018-04-03,1.9579
2018-04-04,-0.0362
2018-04-05,0.7974
2018-04-06,0.3955
2018-04-09,-0.4298
2018-04-10,1.4388
2018-04-11,-1.2411
2018-04-12,0.0
2018-04-13,-0.1795
2018-04-16,-0.1439
2018-04-17,-1.1167
2018-04-18,-1.6393
2018-04-19,1.5556
2018-04-20,0.2188
2018-04-23,0.2183
2018-04-24,0.3631
2018-04-25,1.1939
2018-04-26,-0.143
2018-04-27,-0.3938
2018-04-30,-1.4785
2018-05-01,-0.3294
2018-05-02,0.3305
2018-05-03,0.3294
2018-05-04,-0.073
2018-05-07,-0.2556
2018-05-08,0.2196
2018-05-09,-0.3652
2018-05-10,2.7126
2018-05-11,0.3926
2018-05-14,-0.4977
2018-05-15,0.4287
2018-05-16,0.9605
2018-05-17,-0.5285
2018-05-18,0.1417
2018-05-21,1.4503
2018-05-22,0.5927
2018-05-23,-0.0693
2018-05-24,2.0118
2018-05-25,-0.272
2018-05-29,0.9035
2018-05-30,2.6187
2018-05-31,0.0659
2018-06-01,1.3162
2018-06-04,0.8444
2018-06-05,-0.3543
2018-06-06,0.5818
2018-06-07,0.3856
2018-06-08,1.5045
2018-06-11,0.7569
2018-06-12,2.1909
2018-06-13,-0.6432
2018-06-14,0.5857
2018-06-15,1.1339
2018-06-18,0.0
2018-06-19,-0.0606
2018-06-20,0.1819
2018-06-21,-0.3632
2018-06-22,0.486
2018-06-25,0.2116
2018-06-26,-0.7541
2018-06-27,-1.3374
2018-06-28,0.0924
2018-06-29,-1.1388
2018-07-02,1.9303
2018-07-03,-0.3665
2018-07-05,0.7971
2018-07-06,-0.6083
2018-07-09,0.9792
2018-07-10,-1.5152
2018-07-11,-0.8308
2018-07-12,-0.6205
2018-07-13,-0.4371
2018-07-16,0.7526
2018-07-17,0.1245
2018-07-18,0.8393
2018-07-19,-0.0617
2018-07-20,0.0617
2018-07-23,0.2774
2018-07-24,-4.0271
2018-07-25,-1.2172
2018-07-26,2.0428
2018-07-27,-1.3664
2018-07-30,-0.1933
2018-07-31,-2.3309
2018-08-01,0.0663
2018-08-02,1.3580999999999999
2018-08-03,-2.2549
2018-08-06,-0.0669
2018-08-07,0.0669
2018-08-08,0.5349
2018-08-09,0.1995
2018-08-10,-1.8586
2018-08-13,0.1691
2018-08-14,0.0
2018-08-15,-0.8103
2018-08-16,0.4084
2018-08-17,-0.4407
2018-08-20,-1.3618999999999999
2018-08-21,-0.4142
2018-08-22,0.1733
2018-08-23,-0.7612
2018-08-24,0.1046
2018-08-27,-0.4876
2018-08-28,-0.98
2018-08-29,1.3432
2018-08-30,-0.6627
2018-08-31,0.5969
2018-09-04,-0.1745
2018-09-05,-0.2797
2018-09-06,0.1753
2018-09-07,-0.98
2018-09-10,0.813
2018-09-11,2.3843
2018-09-12,-3.4247
2018-09-13,0.461
2018-09-14,1.1295
2018-09-17,3.8743
2018-09-18,-4.2675
2018-09-19,0.5967
2018-09-20,0.1047
2018-09-21,-3.9735
2018-09-24,-3.2668
2018-09-25,-2.0638
2018-09-26,-1.5709
2018-09-27,-1.9851999999999999
2018-09-28,-2.3515
2018-10-01,0.5306
2018-10-02,-2.0705999999999998
2018-10-03,1.7412999999999998
2018-10-04,2.0782
2018-10-05,-2.3952
2018-10-08,0.3272
2018-10-09,0.5707
2018-10-10,-0.2432
2018-10-11,-2.3974
2018-10-12,-2.9975
2018-10-15,-0.8155
2018-10-16,1.0385
2018-10-17,-0.3426
2018-10-18,-1.0743
2018-10-19,-0.0869
2018-10-22,-2.2609
2018-10-23,-5.694
2018-10-24,-7.0755
2018-10-25,2.8426
2018-10-26,1.7769
2018-10-29,2.1339
2018-10-30,1.1396
2018-10-31,1.3146
2018-11-01,-0.7878
2018-11-02,0.1401
2018-11-05,0.7463
2018-11-06,0.0463
2018-11-07,1.1569
2018-11-08,0.2287
2018-11-09,-0.1826
2018-11-12,0.2743
2018-11-13,-0.1368
2018-11-14,-1.1872
2018-11-15,1.525
2018-11-16,-0.6372
2018-11-19,-0.4123
2018-11-20,-0.736
2018-11-21,0.4171
2018-11-23,-0.4615
2018-11-26,0.4172
2018-11-27,0.4617
2018-11-28,1.7004000000000001
2018-11-29,0.9489
2018-11-30,-2.7305
2018-12-03,0.9204
2018-12-04,-6.3839
2018-12-06,4.8222000000000005
2018-12-07,0.1859
2018-12-10,-3.5714
2018-12-11,-1.4910999999999999
2018-12-12,2.4902
2018-12-13,-3.2396
2018-12-14,-2.1664
2018-12-17,-2.1137
2018-12-18,-1.6452
2018-12-19,-4.7047
2018-12-20,-1.0971
2018-12-21,-3.4387
2018-12-24,-1.6657
2018-12-26,1.6355
2018-12-27,-0.8621
2018-12-28,2.6667
2018-12-31,-0.7905
2019-01-02,2.9027
2019-01-03,-0.2765
2019-01-04,2.3295
2019-01-07,0.0
2019-01-08,0.542
2019-01-09,-0.8086
2019-01-10,-2.1196
2019-01-11,0.5552
2019-01-14,0.9387
2019-01-15,-1.0941
2019-01-16,1.8252000000000002
2019-01-17,-1.0864
2019-01-18,0.0549
2019-01-22,-1.5368
2019-01-23,2.4526
2019-01-24,-1.0337
2019-01-25,2.9137
2019-01-28,0.4274
2019-01-29,0.266
2019-01-30,-0.2122
2019-01-31,-0.8506
2019-02-01,3.378
2019-02-04,0.5735
2019-02-05,-0.2592
2019-02-06,-1.0395
2019-02-07,2.3109
2019-02-08,-0.2053
2019-02-11,1.5432000000000001
2019-02-12,0.9119
2019-02-13,0.251
2019-02-14,-0.4006
2019-02-15,2.8658
2019-02-19,6.4516
2019-02-20,0.551
2019-02-21,0.2283
2019-02-22,0.2733
2019-02-25,2.2263
2019-02-26,0.0
2019-02-27,-1.3333
2019-02-28,-2.4775
2019-03-01,2.448
2019-03-04,-0.1353
2019-03-05,-0.4515
2019-03-06,-2.4943
2019-03-07,-3.6744
2019-03-08,-0.4829
2019-03-11,0.7763
2019-03-12,0.8185
2019-03-13,0.191
2019-03-14,-0.3337
2019-03-15,0.6695
2019-03-18,1.7577
2019-03-19,-7.2829
2019-03-20,-3.1722
2019-03-21,-0.468
2019-03-22,-5.6426
2019-03-25,1.6058
2019-03-26,3.4877000000000002
2019-03-27,-0.6319
2019-03-28,0.5829
2019-03-29,-0.9484
2019-04-01,2.4468
2019-04-02,-1.4019
2019-04-03,0.0527
2019-04-04,1.1579
2019-04-05,-0.7284
2019-04-08,0.0
2019-04-09,-2.673
2019-04-10,-0.4577
2019-04-11,4.8959
2019-04-12,0.5673
2019-04-15,-2.0
2019-04-16,3.2967
2019-04-17,-0.6586
2019-04-18,-0.357
2019-04-22,-1.8424
2019-04-23,-1.4599
2019-04-24,-1.5344
2019-04-25,-1.3434
2019-04-26,2.1242
2019-04-29,1.7067
2019-04-30,1.5207000000000002
2019-05-01,2.531
2019-05-02,0.6582
2019-05-03,3.7725999999999997
2019-05-06,-3.7324
2019-05-07,-1.4099
2019-05-08,0.4597
2019-05-09,-0.0508
2019-05-10,2.645
2019-05-13,-5.5996
2019-05-14,1.7848000000000002
2019-05-15,1.083
2019-05-16,0.1531
2019-05-17,-1.732
2019-05-20,1.7107
2019-05-21,1.1213
2019-05-22,-1.2097
2019-05-23,-2.7551
2019-05-24,2.0462
2019-05-28,-2.6221
2019-05-29,0.8448
2019-05-30,-0.1571
2019-05-31,-2.9365
2019-06-03,3.5656
2019-06-04,3.0256
2019-06-05,-2.6835
2019-06-06,-2.8616
2019-06-07,2.196
2019-06-10,1.2055
2019-06-11,1.1911
2019-06-12,-0.7165
2019-06-13,-1.0825
2019-06-14,2.0323
2019-06-17,-2.6047000000000002
2019-06-18,1.8353000000000002
2019-06-19,1.0814
2019-06-20,-0.2038
2019-06-21,-1.8887
2019-06-24,-0.1041
2019-06-25,2.6563
2019-06-26,-1.2177
2019-06-27,2.1058
2019-06-28,-2.7163
2019-07-01,-2.0165
2019-07-02,1.2137
2019-07-03,0.8863
2019-07-05,0.7752
2019-07-08,0.1026
2019-07-09,-0.2049
2019-07-10,-0.9754
2019-07-11,-0.7258
2019-07-12,0.4178
2019-07-15,0.312
2019-07-16,0.6221
2019-07-17,-1.288
2019-07-18,1.2526
2019-07-19,-0.0515
2019-07-22,-0.7736
2019-07-23,-1.7671999999999999
2019-07-24,0.9524
2019-07-25,-0.4193
2019-07-26,4.1579
2019-07-29,0.3032
2019-07-30,1.461
2019-07-31,0.2994
2019-08-01,-6.2687
2019-08-02,-1.1677
2019-08-05,-2.4705
2019-08-06,0.6057
2019-08-07,-1.8062
2019-08-08,3.0658
2019-08-09,-1.7307000000000001
2019-08-12,0.7705
2019-08-13,1.7477
2019-08-14,-3.2206
2019-08-15,0.2773
2019-08-16,2.2124
2019-08-19,1.3528
2019-08-20,-1.228
2019-08-21,-0.6486
2019-08-22,0.0544
2019-08-23,-3.0451
2019-08-26,3.1408
2019-08-27,-2.1751
2019-08-28,2.1679
2019-08-29,0.5441
2019-08-30,-0.2706
2019-09-03,-1.1937
2019-09-04,0.9336
2019-09-05,2.8292
2019-09-06,-2.1164
2019-09-09,5.2973
2019-09-10,2.2074
2019-09-11,0.8538
2019-09-12,-0.2988
2019-09-13,0.5994
2019-09-16,0.7448
2019-09-17,-0.1479
2019-09-18,0.0987
2019-09-19,-1.43
2019-09-20,-1.901
2019-09-23,1.9633
2019-09-24,-1.0753
2019-09-25,1.2133
2019-09-26,-1.5485
2019-09-27,0.5074
2019-09-30,-0.6058
2019-10-01,-2.1838
2019-10-02,1.1942
2019-10-03,-0.7696
2019-10-04,0.5688
2019-10-07,0.0514
2019-10-08,-0.7194
2019-10-09,0.207
2019-10-10,-0.2066
2019-10-11,1.3458
2019-10-14,-0.5618
2019-10-15,1.3354
2019-10-16,-0.4055
2019-10-17,0.6616
2019-10-18,0.455
2019-10-21,0.6039
2019-10-22,1.0005
2019-10-23,4.5072
2019-10-24,-2.2749
2019-10-25,-0.097
2019-10-28,0.5825
2019-10-29,-0.5309
2019-10-30,-0.5337
2019-10-31,-1.2745
2019-11-01,0.8937
2019-11-04,1.5748
2019-11-05,-0.4845
2019-11-06,-0.2434
2019-11-07,0.7809
2019-11-08,0.4843
2019-11-11,-0.7711
2019-11-12,-1.1656
2019-11-13,-0.4668
2019-11-14,-0.864
2019-11-15,-0.2988
2019-11-18,-0.2997
2019-11-19,1.2024
2019-11-20,-1.1881
2019-11-21,-0.3507
2019-11-22,0.2514
2019-11-25,1.2788
2019-11-26,-0.4209
2019-11-27,0.9945
2019-11-29,-1.4279
2019-12-02,0.3497
2019-12-03,-0.3982
2019-12-04,0.4498
2019-12-05,0.8955
2019-12-06,0.7396
2019-12-09,-0.4895
2019-12-10,0.4427
2019-12-11,0.049
2019-12-12,1.9579
2019-12-13,0.6241
2019-12-16,0.2863
2019-12-17,0.5709
2019-12-18,0.6623
2019-12-19,0.4699
2019-12-20,1.9177
2019-12-23,-1.3309
2019-12-24,-0.2326
2019-12-26,-1.7715999999999998
2019-12-27,0.5221
2019-12-30,0.3777
2019-12-31,-0.4233
2020-01-02,-0.8975
2020-01-03,-1.5253
2020-01-06,-0.1452
2020-01-07,0.0
2020-01-08,-0.0969
2020-01-09,-0.9219
2020-01-10,0.4407
2020-01-13,1.7065000000000001
2020-01-14,-0.767
2020-01-15,-0.1932
2020-01-16,0.8712
2020-01-17,-0.6238
2020-01-21,-1.1589
2020-01-22,0.3908
2020-01-23,-1.2165
2020-01-24,-0.9852
2020-01-27,-0.597
2020-01-28,1.3514
2020-01-29,-2.3704
2020-01-30,1.7198
2020-01-31,-2.1382
2020-02-03,-0.3557
2020-02-04,1.0199
2020-02-05,2.5745
2020-02-06,-0.3937
2020-02-07,-1.0437
2020-02-10,0.3516
2020-02-11,0.2002
2020-02-12,0.2498
2020-02-13,1.0962
2020-02-14,-1.5278
2020-02-18,-1.7017
2020-02-19,0.3564
2020-02-20,0.6596
2020-02-21,-0.4536
2020-02-24,-1.8228
2020-02-25,-4.6931
2020-02-26,-0.7576
2020-02-27,-6.1068999999999996
2020-02-28,-2.0325
2020-03-02,3.0824
2020-03-03,-3.5078
2020-03-04,4.708
2020-03-05,-3.8133
2020-03-06,-7.1598
2020-03-09,-12.747
2020-03-10,2.9949
2020-03-11,-4.6099
2020-03-12,-6.0967
2020-03-13,10.8472
2020-03-16,-11.5
2020-03-17,12.6715
2020-03-18,-11.0315
2020-03-19,6.6828
2020-03-20,-6.1887
2020-03-23,-2.0113
2020-03-24,5.9934
2020-03-25,4.3377
2020-03-26,11.4328
2020-03-27,-7.8614
2020-03-30,2.6029999999999998
2020-03-31,-3.3122
2020-04-01,-7.07
2020-04-02,1.3333
2020-04-03,-2.2446
2020-04-06,6.4925
2020-04-07,-1.71
2020-04-08,2.5719
2020-04-09,8.7758
2020-04-13,-6.1017
2020-04-14,-1.9495
2020-04-15,-7.9529
2020-04-16,-0.08
2020-04-17,7.6061
2020-04-20,-1.9344999999999999
2020-04-21,-7.5873
2020-04-22,-1.9704000000000002
2020-04-23,-2.1776
2020-04-24,-0.0856
2020-04-27,5.3128
2020-04-28,4.882
2020-04-29,9.0768
2020-04-30,-7.7143
2020-05-01,-0.1548
2020-05-04,-3.0233
2020-05-05,-2.4779999999999998
2020-05-06,-1.4754
2020-05-07,2.4126
2020-05-08,5.3615
2020-05-11,-6.3223
2020-05-12,-5.1029
2020-05-13,-2.4284
2020-05-14,0.4444
2020-05-15,1.4159
2020-05-18,8.6387
2020-05-19,-6.1044
2020-05-20,6.929
2020-05-21,-1.44
2020-05-22,1.461
2020-05-26,3.2800000000000002
2020-05-27,8.2107
2020-05-28,-6.3708
2020-05-29,-1.9113
2020-06-01,-3.3515
2020-06-02,1.129
2020-06-03,5.1834
2020-06-04,2.5777
2020-06-05,4.7302
2020-06-08,3.5991999999999997
2020-06-09,-0.3406
2020-06-10,-4.3062000000000005
2020-06-11,-8.0
2020-06-12,1.5528
2020-06-15,1.0703
2020-06-16,1.1346
2020-06-17,-2.4682
2020-06-18,0.0767
2020-06-19,0.9962
2020-06-22,0.607
2020-06-23,0.1508
2020-06-24,-1.8072
2020-06-25,2.5307
2020-06-26,-2.4682
2020-06-29,3.3742
2020-06-30,1.2610999999999999
2020-07-01,-3.8828
2020-07-02,-0.2287
2020-07-06,1.1459
2020-07-07,-3.0967
2020-07-08,0.7015
2020-07-09,-3.87
2020-07-10,4.4283
2020-07-13,-0.0771
2020-07-14,-0.463
2020-07-15,3.3333
2020-07-16,0.4501
2020-07-17,-2.3898
2020-07-20,-0.9946
2020-07-21,3.5549
2020-07-22,-1.4179
2020-07-23,0.6056
2020-07-24,-1.5800999999999998
2020-07-27,-1.682
2020-07-28,0.5443
2020-07-29,2.0108
2020-07-30,-0.9098
2020-07-31,-1.6067
