ticker,UCPA US Equity
2010-03-04,-11.538499999999999
2010-03-05,-8.6957
2010-03-08,-21.4286
2010-03-09,9.0909
2010-03-10,16.6667
2010-03-11,-16.6667
2010-03-12,12.5714
2010-03-15,1.5228000000000002
2010-03-16,-10.0
2010-03-17,-5.5556
2010-03-18,-5.8824
2010-03-19,-11.25
2010-03-22,12.6761
2010-03-23,6.25
2010-03-24,0.0
2010-03-25,-11.7647
2010-03-26,6.6667
2010-03-29,12.5
2010-03-30,2.7778
2010-03-31,-13.5135
2010-04-01,12.5
2010-04-05,-6.3889
2010-04-06,12.7596
2010-04-07,-10.526299999999999
2010-04-08,-2.9412000000000003
2010-04-09,-1.8182
2010-04-12,4.321
2010-04-13,-5.3254
2010-04-14,6.25
2010-04-15,0.0
2010-04-16,-5.8824
2010-04-19,0.0
2010-04-20,-33.125
2010-04-21,21.4953
2010-04-22,3.8462
2010-04-23,11.1111
2010-04-26,-12.6667
2010-04-27,-4.5802
2010-04-28,4.0
2010-04-29,-11.538499999999999
2010-04-30,4.3478
2010-05-03,0.0
2010-05-04,-4.1667
2010-05-05,-13.0435
2010-05-06,-14.3125
2010-05-07,16.7031
2010-05-10,-2.0
2010-05-11,-13.2653
2010-05-12,-5.8824
2010-05-13,-6.25
2010-05-14,6.6667
2010-05-17,12.5
2010-05-18,0.0
2010-05-19,-16.6667
2010-05-20,0.0
2010-05-21,-6.6667
2010-05-24,-11.4286
2010-05-25,-3.2258
2010-05-26,3.3333
2010-05-27,12.9032
2010-05-28,11.4286
2010-06-01,2.5641
2010-06-02,12.5
2010-06-03,0.0
2010-06-04,0.0
2010-06-07,22.2222
2010-06-08,-22.7273
2010-06-09,-17.647100000000002
2010-06-10,21.4286
2010-06-11,-11.7647
2010-06-14,-6.6667
2010-06-15,0.0
2010-06-16,-7.1429
2010-06-17,0.0
2010-06-18,-7.6923
2010-06-21,0.0
2010-06-22,0.0
2010-06-23,-3.3333
2010-06-24,0.0
2010-06-25,-8.6207
2010-06-28,5.6604
2010-06-29,16.0714
2010-06-30,-10.0
2010-07-01,-5.9829
2010-07-02,9.0909
2010-07-06,16.6667
2010-07-07,-7.1429
2010-07-08,10.7692
2010-07-09,12.5
2010-07-12,-1.2346
2010-07-13,6.0938
2010-07-14,-10.4566
2010-07-15,-7.8947
2010-07-16,-11.4286
2010-07-19,6.4516
2010-07-20,-1.5152
2010-07-21,7.6923
2010-07-22,-9.8214
2010-07-23,10.8911
2010-07-26,-9.5536
2010-07-27,7.4038
2010-07-28,-6.8934
2010-07-29,-5.232
2010-07-30,5.5208
2010-08-02,1.0859
2010-08-03,1.5625
2010-08-04,-7.6923
2010-08-05,8.3333
2010-08-06,-15.3846
2010-08-09,9.0909
2010-08-10,0.0
2010-08-11,0.0
2010-08-12,0.0
2010-08-13,-8.3333
2010-08-16,0.0
2010-08-17,3.6364
2010-08-18,-1.7544
2010-08-19,-5.3571
2010-08-20,3.7736
2010-08-23,-10.9091
2010-08-24,-4.0816
2010-08-25,6.383
2010-08-26,0.0
2010-08-27,-4.0
2010-08-30,14.5833
2010-08-31,-3.6364
2010-09-01,-5.6604
2010-09-02,0.0
2010-09-03,0.0
2010-09-07,0.0
2010-09-08,-9.75
2010-09-09,-0.277
2010-09-10,0.0
2010-09-13,11.1111
2010-09-14,-10.0
2010-09-15,-11.1111
2010-09-16,-12.5
2010-09-17,0.3571
2010-09-20,13.879
2010-09-21,-2.5
2010-09-22,-8.9744
2010-09-23,0.0
2010-09-24,-4.2254
2010-09-27,2.9412000000000003
2010-09-28,-11.4286
2010-09-29,3.2258
2010-09-30,-17.1875
2010-10-01,-1.8868
2010-10-04,-26.9231
2010-10-05,31.5789
2010-10-06,-8.0
2010-10-07,0.0
2010-10-08,-8.6957
2010-10-11,0.0
2010-10-12,0.0
2010-10-13,0.0
2010-10-14,19.0476
2010-10-15,12.0
2010-10-18,-17.8571
2010-10-19,0.0
2010-10-20,0.0
2010-10-21,-4.3478
2010-10-22,-9.0909
2010-10-25,15.0
2010-10-26,-13.0435
2010-10-27,0.0
2010-10-28,-9.375
2010-10-29,10.3448
2010-11-01,-10.0
2010-11-02,-5.5556
2010-11-03,0.0
2010-11-04,29.4118
2010-11-05,-9.0909
2010-11-08,0.0
2010-11-09,0.0
2010-11-10,0.0
2010-11-11,-7.5
2010-11-12,0.6757
2010-11-15,-8.7248
2010-11-16,-17.647100000000002
2010-11-17,-3.5714
2010-11-18,-7.4074
2010-11-19,-4.0
2010-11-22,15.625
2010-11-23,-14.4144
2010-11-24,1.0526
2010-11-26,-8.3333
2010-11-29,9.0909
2010-11-30,-16.6667
2010-12-01,0.0
2010-12-02,0.0
2010-12-03,0.0
2010-12-06,-5.0
2010-12-07,5.2632
2010-12-08,-10.0
2010-12-09,33.3333
2010-12-10,-8.3333
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,-9.0909
2010-12-16,-5.0
2010-12-17,-10.526299999999999
2010-12-20,17.647100000000002
2010-12-21,0.0
2010-12-22,-15.0
2010-12-23,5.8824
2010-12-27,-9.7222
2010-12-28,-3.0769
2010-12-29,-3.1746
2010-12-30,-1.6393
2010-12-31,0.0
2011-01-03,-4.1667
2011-01-04,4.3478
2011-01-05,-1.6667
2011-01-06,-3.3898
2011-01-07,0.0
2011-01-10,2.6316
2011-01-11,-1.7094
2011-01-12,0.0
2011-01-13,-2.6087
2011-01-14,7.1429
2011-01-18,33.3333
2011-01-19,-20.0
2011-01-20,22.6563
2011-01-21,22.293
2011-01-24,0.0
2011-01-25,-4.1667
2011-01-26,4.3478
2011-01-27,-16.6667
2011-01-28,0.0
2011-01-31,-10.0
2011-02-01,0.0
2011-02-02,11.1111
2011-02-03,-26.875
2011-02-04,-4.2735
2011-02-07,-7.1429
2011-02-08,30.7692
2011-02-09,-17.647100000000002
2011-02-10,21.4286
2011-02-11,-2.2059
2011-02-14,-2.2556
2011-02-15,10.7692
2011-02-16,0.0
2011-02-17,-9.7222
2011-02-18,-7.6923
2011-02-22,13.3333
2011-02-23,122.0588
2011-02-24,-36.4238
2011-02-25,33.3333
2011-02-28,-25.0
2011-03-01,4.1667
2011-03-02,-28.0
2011-03-03,33.3333
2011-03-04,-16.6667
2011-03-07,-25.0
2011-03-08,0.0
2011-03-09,-4.1667
2011-03-10,-0.8696
2011-03-11,-4.386
2011-03-14,2.7523
2011-03-15,-5.3571
2011-03-16,3.7736
2011-03-17,-12.7273
2011-03-18,-16.6667
2011-03-21,60.0
2011-03-22,-12.5
2011-03-23,-31.25
2011-03-24,66.2338
2011-03-25,-12.5
2011-03-28,0.0
2011-03-29,-14.2857
2011-03-30,3.125
2011-03-31,13.1313
2011-04-01,35.7143
2011-04-04,-26.3158
2011-04-05,28.5714
2011-04-06,-16.6667
2011-04-07,31.6667
2011-04-11,1.2658
2011-04-12,-20.0
2011-04-13,0.0
2011-04-14,0.0
2011-04-15,0.0
2011-04-18,0.0
2011-04-19,0.0
2011-04-20,-12.5
2011-04-21,-14.2857
2011-04-25,-8.3333
2011-04-26,0.0
2011-04-27,9.0909
2011-04-29,50.0
2011-05-02,-33.3333
2011-05-03,-16.6667
2011-05-04,0.0
2011-05-06,20.0
2011-05-09,0.0
2011-05-11,0.0
2011-05-12,3.125
2011-05-16,11.1111
2011-05-18,1.8182
2011-05-19,-42.8571
2011-05-20,75.0
2011-05-23,-1.7856999999999998
2011-05-24,-5.4545
2011-05-25,-23.0769
2011-05-26,40.0
2011-05-27,0.0
2011-05-31,0.0
2011-06-01,-21.4286
2011-06-02,27.2727
2011-06-07,-28.5714
2011-06-08,16.25
2011-06-09,-16.129
2011-06-14,-1.2821
2011-06-16,0.0
2011-06-17,-6.4935
2011-06-21,0.0
2011-06-22,19.4444
2011-06-23,0.0
2011-06-27,-25.5814
2011-06-28,50.0
2011-06-29,-30.2083
2011-06-30,19.403
2011-07-01,0.0
2011-07-05,0.0
2011-07-06,0.0
2011-07-07,-16.25
2011-07-08,2.9851
2011-07-13,15.942
2011-07-14,-10.0
2011-07-15,0.0
2011-07-18,11.1111
2011-07-19,-10.0
2011-07-22,-11.1111
2011-07-25,15.625
2011-07-26,-5.4054
2011-07-28,-8.5714
2011-07-29,-7.8125
2011-08-01,8.4746
2011-08-04,0.0
2011-08-08,0.0
2011-08-09,0.0
2011-08-10,0.0
2011-08-11,-25.0
2011-08-12,29.1667
2011-08-15,11.2903
2011-08-16,15.942
2011-08-17,-17.5
2011-08-18,-3.0303
2011-08-19,3.125
2011-08-22,-7.5758
2011-08-23,4.918
2011-08-24,-25.0
2011-08-26,-4.1667
2011-08-29,-6.5217
2011-08-30,0.0
2011-08-31,-20.9302
2011-09-01,-23.5294
2011-09-02,3.8462
2011-09-06,7.4074
2011-09-07,-10.3448
2011-09-08,3.8462
2011-09-09,-11.1111
2011-09-12,25.0
2011-09-13,0.0
2011-09-16,0.0
2011-09-22,0.0
2011-09-23,-73.3333
2011-09-26,200.0
2011-09-27,0.0
2011-09-28,20.8333
2011-09-29,-24.1379
2011-09-30,0.0
2011-10-03,-4.5455
2011-10-05,4.7619
2011-10-06,18.1818
2011-10-07,0.0
2011-10-10,11.538499999999999
2011-10-11,-6.8966
2011-10-12,-3.7037
2011-10-13,-19.2308
2011-10-14,0.0
2011-10-17,-9.5238
2011-10-19,42.1053
2011-10-20,-11.1111
2011-10-21,0.0
2011-10-24,0.0
2011-10-26,0.0
2011-10-27,12.5
2011-10-28,0.0
2011-10-31,-11.1111
2011-11-02,-12.5
2011-11-03,4.7619
2011-11-04,-4.5455
2011-11-07,-9.5238
2011-11-08,10.526299999999999
2011-11-09,14.2857
2011-11-10,20.8333
2011-11-11,-17.2414
2011-11-14,0.0
2011-11-15,-20.8333
2011-11-17,26.3158
2011-11-21,-8.3333
2011-11-22,-18.1818
2011-11-23,33.3333
2011-11-25,-58.3333
2011-11-28,40.0
2011-11-29,0.0
2011-11-30,0.0
2011-12-01,0.0
2011-12-02,0.0
2011-12-05,-7.1429
2011-12-06,-15.3846
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,136.3636
2011-12-13,-26.9231
2011-12-14,-42.1053
2011-12-15,-9.0909
2011-12-16,-20.0
2011-12-19,-25.0
2011-12-20,33.3333
2011-12-21,62.5
2011-12-22,0.0
2011-12-23,7.6923
2011-12-27,-21.4286
2011-12-28,-27.2727
2011-12-29,0.0
2011-12-30,-25.0
2012-01-03,33.3333
2012-01-04,37.5
2012-01-05,-27.2727
2012-01-06,-25.0
2012-01-09,-16.6667
2012-01-10,0.0
2012-01-11,0.0
2012-01-12,60.0
2012-01-13,0.0
2012-01-17,25.0
2012-01-18,-20.0
2012-01-19,-25.0
2012-01-20,0.0
2012-01-23,-16.6667
2012-01-24,0.0
2012-01-25,20.0
2012-01-26,-16.6667
2012-01-27,20.0
2012-01-31,-16.6667
2012-02-01,0.0
2012-02-02,0.0
2012-02-03,20.0
2012-02-06,-16.6667
2012-02-07,20.0
2012-02-08,0.0
2012-02-09,-16.6667
2012-02-14,0.0
2012-02-15,0.0
2012-02-16,0.0
2012-02-17,0.0
2012-02-21,60.0
2012-02-22,0.0
2012-02-23,-25.0
2012-02-24,200.0
2012-02-27,-22.2222
2012-02-28,-21.4286
2012-02-29,0.0
2012-03-01,0.0
2012-03-02,-9.0909
2012-03-05,0.0
2012-03-06,-20.0
2012-03-07,0.0
2012-03-08,-25.0
2012-03-09,0.0
2012-03-12,0.0
2012-03-13,-16.6667
2012-03-14,20.0
2012-03-15,0.0
2012-03-16,-16.6667
2012-03-19,0.0
2012-03-20,0.0
2012-03-21,20.0
2012-03-22,0.0
2012-03-23,0.0
2012-03-26,0.0
2012-03-27,33.3333
2012-03-28,-25.0
2012-03-29,0.0
2012-03-30,0.0
2012-04-02,0.0
2012-04-03,33.3333
2012-04-04,0.0
2012-04-05,25.0
2012-04-09,-20.0
2012-04-11,-37.5
2012-04-12,20.0
2012-04-13,66.6667
2012-04-16,0.0
2012-04-17,-20.0
2012-04-18,-25.0
2012-04-19,33.3333
2012-04-20,-25.0
2012-04-23,33.3333
2012-04-25,-25.0
2012-04-26,33.3333
2012-04-27,-25.0
2012-04-30,33.3333
2012-05-02,0.0
2012-05-03,0.0
2012-05-04,0.0
2012-05-07,-25.0
2012-05-08,-16.6667
2012-05-09,0.0
2012-05-10,20.0
2012-05-11,0.0
2012-05-14,-16.6667
2012-05-15,20.0
2012-05-16,0.0
2012-05-17,0.0
2012-05-18,0.0
2012-05-21,0.0
2012-05-22,33.3333
2012-05-23,0.0
2012-05-24,-37.5
2012-05-25,0.0
2012-05-29,0.0
2012-05-30,0.0
2012-05-31,0.0
2012-06-01,0.0
2012-06-04,0.0
2012-06-05,0.0
2012-06-07,0.0
2012-06-11,0.0
2012-06-12,0.0
2012-06-13,0.0
2012-06-15,0.0
2012-06-18,0.0
2012-06-20,0.0
2012-06-26,0.0
2012-06-28,0.0
2012-06-29,0.0
2012-07-02,0.0
2012-07-06,0.0
2012-07-09,0.0
2012-07-10,0.0
2012-07-12,0.0
2012-07-13,-40.0
2012-07-16,66.6667
2012-07-17,-40.0
2012-07-18,66.6667
2012-07-19,0.0
2012-07-27,0.0
2012-07-30,0.0
2012-08-01,-40.0
2012-08-06,0.0
2012-08-07,0.0
2012-08-08,0.0
2012-08-09,0.0
2012-08-16,66.6667
2012-08-17,-40.0
2012-08-21,0.0
2012-08-22,0.0
2012-08-23,0.0
2012-08-27,0.0
2012-08-28,-33.3333
2012-08-29,150.0
2012-08-30,100.0
2012-08-31,-20.0
2012-09-04,0.0
2012-09-05,-25.0
2012-09-06,66.6667
2012-09-07,-40.0
2012-09-10,0.0
2012-09-11,33.3333
2012-09-12,0.0
2012-09-13,0.0
2012-09-14,0.0
2012-09-17,-25.0
2012-09-18,0.0
2012-09-19,83.3333
2012-09-20,0.0
2012-09-21,-9.0909
2012-09-24,10.0
2012-09-25,-27.2727
2012-09-26,75.0
2012-09-27,-28.5714
2012-09-28,30.0
2012-10-01,-15.3846
2012-10-02,0.0
2012-10-04,18.1818
2012-10-05,0.0
2012-10-09,0.0
2012-10-10,0.0
2012-10-11,-23.0769
2012-10-12,-40.0
2012-10-16,66.6667
2012-10-17,30.0
2012-10-18,0.0
2012-10-19,-38.4615
2012-10-22,37.5
2012-10-23,0.0
2012-10-24,-9.0909
2012-10-25,-20.0
2012-10-26,62.5
2012-10-31,0.0
2012-11-02,-23.0769
2012-11-05,0.0
2012-11-06,-20.0
2012-11-07,25.0
2012-11-08,0.0
2012-11-09,0.0
2012-11-12,0.0
2012-11-13,0.0
2012-11-14,60.0
2012-11-15,-37.5
2012-11-16,10.0
2012-11-19,27.2727
2012-11-20,-21.4286
2012-11-21,27.2727
2012-11-26,-42.8571
2012-11-27,0.0
2012-11-28,75.0
2012-11-29,0.0
2012-11-30,-28.5714
2012-12-03,60.0
2012-12-04,0.0
2012-12-05,-18.75
2012-12-06,-23.0769
2012-12-07,60.0
2012-12-10,0.0
2012-12-12,0.0
2012-12-13,0.0
2012-12-14,-50.0
2012-12-17,62.5
2012-12-18,0.0
2012-12-19,-38.4615
2012-12-20,25.0
2012-12-21,10.0
2012-12-24,-27.2727
2012-12-26,37.5
2012-12-27,0.0
2012-12-28,27.2727
2012-12-31,28.5714
2013-01-02,5.5556
2013-01-03,0.0
2013-01-07,0.0
2013-01-09,0.0
2013-01-10,26.3158
2013-01-11,33.3333
2013-01-14,40.625
2013-01-15,0.0
2013-01-16,-28.8889
2013-01-17,0.0
2013-01-18,0.0
2013-01-22,-31.25
2013-01-23,18.1818
2013-01-24,23.0769
2013-01-25,-9.375
2013-01-28,0.0
2013-01-29,0.0
2013-01-30,0.0
2013-01-31,0.0
2013-02-01,0.0
2013-02-04,0.0
2013-02-05,-24.1379
2013-02-06,22.7273
2013-02-07,-51.8519
2013-02-08,69.2308
2013-02-11,-40.9091
2013-02-12,107.6923
2013-02-13,-11.1111
2013-02-14,58.3333
2013-02-15,-10.526299999999999
2013-02-19,-11.7647
2013-02-20,-36.6667
2013-02-21,52.6316
2013-02-22,20.6897
2013-02-25,8.5714
2013-02-26,47.3684
2013-02-27,28.5714
2013-02-28,-11.1111
2013-03-01,9.375
2013-03-04,-8.5714
2013-03-05,25.0
2013-03-06,10.0
2013-03-07,18.1818
2013-03-08,-7.6923
2013-03-11,-6.25
2013-03-12,-4.4444
2013-03-13,-9.3023
2013-03-14,10.2564
2013-03-15,-23.2558
2013-03-18,-3.0303
2013-03-19,9.375
2013-03-20,0.0
2013-03-21,34.2857
2013-03-22,-6.383
2013-03-25,0.0
2013-03-26,-11.3636
2013-03-27,0.0
2013-03-28,0.0
2013-04-02,2.5641
2013-04-03,0.0
2013-04-04,10.0
2013-04-05,15.9091
2013-04-10,-21.5686
2013-04-11,0.0
2013-04-12,0.0
2013-04-15,10.0
2013-04-16,0.0
2013-04-17,-9.0909
2013-04-18,0.0
2013-04-22,0.0
2013-04-23,0.0
2013-04-29,-30.0
2013-04-30,10.7143
2013-05-01,0.0
2013-05-03,-9.6774
2013-05-07,42.8571
2013-05-08,0.0
2013-05-09,-3.75
2013-05-10,0.0
2013-05-14,-10.3896
2013-05-15,-10.1449
2013-05-16,-6.4516
2013-05-17,-3.4483
2013-05-20,10.7143
2013-05-21,-1.6129
2013-05-22,-21.3115
2013-05-23,-12.5
2013-05-24,26.1905
2013-05-28,15.0943
2013-05-29,0.0
2013-05-30,4.918
2013-05-31,12.5
2013-06-03,-22.2222
2013-06-04,14.2857
2013-06-05,-12.5
2013-06-06,25.0
2013-06-07,10.0
2013-06-10,3.8961
2013-06-11,0.0
2013-06-12,0.0
2013-06-13,0.0
2013-06-14,0.0
2013-06-17,0.0
2013-06-18,-3.75
2013-06-19,0.0
2013-06-20,0.0
2013-06-21,0.0
2013-06-24,-2.5974
2013-06-25,6.6667
2013-06-26,0.0
2013-06-27,0.0
2013-06-28,0.0
2013-07-01,0.0
2013-07-05,0.0
2013-07-08,-10.0
2013-07-09,0.0
2013-07-10,8.3333
2013-07-11,0.0
2013-07-12,0.0
2013-07-17,0.0
2013-07-18,0.0
2013-07-19,-7.6923
2013-07-22,0.0
2013-07-23,-4.1667
2013-07-24,0.0
2013-07-25,4.3478
2013-07-26,11.1111
2013-07-29,0.0
2013-07-30,-20.0
2013-07-31,21.875
2013-08-02,-7.6923
2013-08-06,-11.1111
2013-08-07,12.5
2013-08-08,0.0
2013-08-09,8.3333
2013-08-12,-21.7949
2013-08-14,-8.1967
2013-08-15,28.5714
2013-08-16,-11.1111
2013-08-19,-12.5
2013-08-20,28.5714
2013-08-22,0.0
2013-08-26,-2.7778
2013-08-28,-20.0
2013-08-29,25.0
2013-08-30,2.8571
2013-09-03,-30.5556
2013-09-04,34.0
2013-09-06,0.0
2013-09-09,-4.4776
2013-09-10,3.125
2013-09-11,1.5152
2013-09-17,0.0
2013-09-18,-20.8955
2013-09-19,15.0943
2013-09-20,-13.1148
2013-09-23,26.4151
2013-09-24,-20.8955
2013-09-25,15.0943
2013-09-26,-13.1148
2013-09-27,15.0943
2013-09-30,0.0
2013-10-01,0.0
2013-10-02,0.0
2013-10-04,0.0
2013-10-09,0.0
2013-10-11,-3.2787
2013-10-15,-15.2542
2013-10-16,18.0
2013-10-17,0.0
2013-10-18,3.3898
2013-10-21,-31.1475
2013-10-22,-35.7143
2013-10-23,107.4074
2013-10-24,-17.8571
2013-10-25,-30.4348
2013-10-28,0.0
2013-10-29,0.0
2013-10-30,34.375
2013-11-05,-37.2093
2013-11-06,0.0
2013-11-07,0.0
2013-11-08,-11.1111
2013-11-11,8.3333
2013-11-13,3.8462
2013-11-14,0.0
2013-11-15,-11.1111
2013-11-18,-33.3333
2013-11-19,50.0
2013-11-20,-8.3333
2013-11-21,0.0
2013-11-29,0.0
2013-12-02,-27.2727
2013-12-03,-31.25
2013-12-04,18.1818
2013-12-05,61.5385
2013-12-06,-33.3333
2013-12-09,107.1429
2013-12-10,3.4483
2013-12-11,0.0
2013-12-12,-30.0
2013-12-13,28.5714
2013-12-16,0.0
2013-12-17,7.4074
2013-12-18,-34.4828
2013-12-19,0.0
2013-12-20,36.8421
2013-12-23,-26.9231
2013-12-27,0.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-02,0.0
2014-01-03,-5.2632
2014-01-06,5.5556
2014-01-07,52.6316
2014-01-10,0.0
2014-01-14,-6.8966
2014-01-22,0.0
2014-01-23,-22.2222
2014-01-24,28.5714
2014-01-27,0.0
2014-01-29,0.0
2014-01-30,-3.7037
2014-01-31,-15.3846
2014-02-04,36.3636
2014-02-05,-13.3333
2014-02-06,15.3846
2014-02-07,-26.6667
2014-02-10,-4.5455
2014-02-11,4.7619
2014-02-12,-4.5455
2014-02-14,0.0
2014-02-18,52.381
2014-02-19,0.0
2014-02-20,-15.625
2014-02-21,0.0
2014-02-24,0.0
2014-02-25,0.0
2014-02-26,0.0
2014-02-27,18.5185
2014-02-28,-15.625
2014-03-03,18.5185
2014-03-04,0.0
2014-03-05,-6.25
2014-03-06,0.0
2014-03-07,0.0
2014-03-10,0.0
2014-03-11,6.6667
2014-03-12,0.0
2014-03-13,0.0
2014-03-14,6.25
2014-03-17,17.647100000000002
2014-03-18,0.0
2014-03-19,0.0
2014-03-20,0.0
2014-03-21,0.0
2014-03-24,-7.5
2014-03-25,2.7027
2014-03-26,0.0
2014-03-27,0.0
2014-03-28,5.2632
2014-03-31,-20.0
2014-04-01,0.0
2014-04-02,0.0
2014-04-04,0.0
2014-04-07,-6.25
2014-04-08,0.0
2014-04-09,0.0
2014-04-10,-10.0
2014-04-11,48.1481
2014-04-14,0.0
2014-04-16,-7.5
2014-04-17,-21.6216
2014-04-21,17.2414
2014-04-22,0.0
2014-04-23,0.0
2014-04-24,35.2941
2014-04-25,4.3478
2014-04-28,-16.6667
2014-04-29,40.0
2014-04-30,-3.5714
2014-05-01,-11.1111
2014-05-02,0.0
2014-05-06,-33.3333
2014-05-07,-25.0
2014-05-08,0.0
2014-05-12,33.3333
2014-05-13,-34.375
2014-05-14,52.381
2014-05-15,0.0
2014-05-16,-50.0
2014-05-19,100.0
2014-05-20,75.0
2014-05-21,-23.2143
2014-05-22,0.0
2014-05-23,-6.9767
2014-05-27,-32.5
2014-05-28,48.1481
2014-05-29,32.5
2014-05-30,-43.3962
2014-06-02,13.3333
2014-06-03,11.7647
2014-06-04,0.0
2014-06-05,-23.6842
2014-06-06,10.3448
2014-06-09,50.0
2014-06-10,0.0
2014-06-13,0.0
2014-06-16,27.0833
2014-06-17,0.0
2014-06-18,4.918
2014-06-20,-15.625
2014-06-23,-1.8519
2014-06-24,-39.6226
2014-06-25,65.625
2014-06-26,-33.9623
2014-06-27,60.0
2014-06-30,-39.2857
2014-07-01,58.8235
2014-07-02,-7.4074
2014-07-07,-32.0
2014-07-09,-5.8824
2014-07-10,0.0
2014-07-11,25.0
2014-07-15,-5.0
2014-07-16,5.2632
2014-07-18,27.5
2014-07-21,0.0
2014-07-22,-21.5686
2014-07-23,27.5
2014-07-24,-5.8824
2014-07-25,-6.25
2014-07-28,11.1111
2014-07-29,8.0
2014-07-30,-25.9259
2014-07-31,-15.0
2014-08-01,-5.8824
2014-08-04,0.0
2014-08-05,50.0
2014-08-12,-4.1667
2014-08-14,-54.3478
2014-08-15,114.2857
2014-08-18,0.0
2014-08-20,0.0
2014-08-22,0.0
2014-08-25,-6.6667
2014-08-26,7.1429
2014-08-28,0.0
2014-08-29,-28.8889
2014-09-02,40.625
2014-09-03,0.0
2014-09-05,-22.2222
2014-09-08,20.0
2014-09-10,-4.7619
2014-09-11,5.0
2014-09-12,0.0
2014-09-15,0.0
2014-09-18,-16.6667
2014-09-19,8.5714
2014-09-22,-15.7895
2014-09-25,15.625
2014-09-26,-5.4054
2014-09-29,-8.5714
2014-09-30,-6.25
2014-10-02,26.6667
2014-10-03,-36.8421
2014-10-07,58.3333
2014-10-08,-2.6316
2014-10-13,-13.5135
2014-10-16,0.0
2014-10-17,-40.625
2014-10-20,52.6316
2014-10-22,-10.3448
2014-10-27,0.0
2014-10-29,11.538499999999999
2014-10-30,-17.2414
2014-11-03,33.3333
2014-11-05,-25.0
2014-11-06,25.0
2014-11-07,-40.0
2014-11-11,5.5556
2014-11-13,0.0
2014-11-14,15.7895
2014-11-17,0.0
2014-11-18,-18.1818
2014-11-19,16.6667
2014-11-20,4.7619
2014-11-24,-18.1818
2014-11-26,77.7778
2014-12-01,-34.375
2014-12-02,0.0
2014-12-03,0.0
2014-12-04,-14.2857
2014-12-05,0.0
2014-12-08,0.0
2014-12-09,66.6667
2014-12-10,0.0
2014-12-11,0.0
2014-12-12,-20.0
2014-12-15,8.3333
2014-12-16,-26.9231
2014-12-17,0.0
2014-12-18,15.7895
2014-12-22,-13.6364
2014-12-23,0.0
2014-12-24,0.0
2014-12-29,57.8947
2014-12-30,-46.6667
2014-12-31,0.0
2015-01-02,0.0
2015-01-06,87.5
2015-01-07,-40.0
2015-01-08,66.6667
2015-01-12,-46.6667
2015-01-13,0.0
2015-01-14,0.0
2015-01-15,18.75
2015-01-20,0.0
2015-01-21,-5.2632
2015-01-22,5.5556
2015-01-23,-42.1053
2015-01-26,45.4545
2015-01-28,18.75
2015-01-29,0.0
