ticker,MSBC US Equity
2003-04-04,0.3215
2003-04-15,3.8462
2003-04-16,3.7037
2003-04-28,17.5
2003-04-30,-8.8146
2003-05-01,6.6667
2003-05-06,0.0
2003-05-21,0.0
2003-06-05,4.6875
2003-06-06,-10.4478
2003-07-01,8.3333
2003-07-03,-18.4615
2003-07-30,13.2075
2003-09-30,-3.3333
2003-10-23,0.0
2003-10-30,31.0345
2003-10-31,-19.7368
2004-05-10,14.2951
2004-07-27,11.4458
2004-07-28,4.5946
2004-11-18,18.863
2004-12-14,0.0
2004-12-16,11.9565
2005-02-02,0.0
2005-02-03,1.9417
2005-02-15,-0.9524
2005-07-19,10.5769
2005-07-25,4.3478
2005-07-28,-1.6667
2005-08-02,10.678
2005-08-09,-8.1164
2005-08-30,10.0
2005-09-28,-6.5152
2005-10-04,0.1621
2005-10-05,4.8544
2006-01-06,1.8519
2006-01-09,3.7879
2006-01-17,-0.146
2006-02-07,11.1111
2006-02-09,10.526299999999999
2006-02-10,21.4286
2006-03-17,-17.647100000000002
2006-03-20,10.7143
2006-03-21,10.7527
2006-03-22,-2.4272
2006-03-23,1.4925
2006-03-24,-0.9804
2006-03-27,-0.9901
2006-03-28,1.0
2006-03-31,-4.9505
2006-04-07,5.0
2006-04-19,9.5238
2006-05-02,0.5435
2006-05-03,0.7568
2006-05-04,0.8584
2006-05-10,2.1277
2006-05-17,2.0833
2006-05-19,1.0204
2006-05-22,1.0101
2006-05-30,2.0
2006-06-15,0.4902
2006-06-21,1.4634
2006-06-28,-1.4423
2006-07-25,7.3171
2006-07-31,-8.9091
2006-08-02,5.7884
2006-08-09,0.0
2006-08-16,0.0
2006-09-05,-2.8302
2006-11-07,6.7961
2006-11-08,0.9091
2006-11-14,0.0
2006-11-27,-0.4505
2006-11-28,0.4163
2006-11-30,0.9373
2006-12-04,0.0
2006-12-05,-0.8929
2007-01-16,0.0
2007-01-17,0.0
2007-01-18,0.0
2007-01-22,-1.3514
2007-01-25,-0.4566
2007-01-26,2.7523
2007-01-29,-2.6786
2007-01-30,-1.8349
2007-02-02,-0.4673
2007-02-06,3.2864
2007-02-08,-1.8182
2007-02-09,-3.7037
2007-02-15,4.8077
2007-02-28,-6.422
2007-03-01,7.6471
2007-03-07,-6.6485
2007-03-15,5.3659
2007-03-27,11.1111
2007-04-13,5.0
2007-04-20,-3.1746
2007-05-18,-3.2787
2007-05-23,5.0847
2007-07-05,-3.2258
2007-07-10,-3.3333
2007-07-11,1.7241
2007-07-12,5.0847
2007-07-27,-11.2903
2007-07-31,-3.6364
2007-08-03,0.9434
2007-08-06,5.6075
2007-08-13,-3.5398
2007-09-11,-2.5688
2007-09-12,0.7533
2007-09-14,-0.9346
2007-09-18,-1.8868
2007-09-24,-3.8462
2007-09-25,9.0
2007-10-03,-0.9174
2007-10-26,-1.8519
2007-11-13,-13.2075
2007-11-16,0.0
2007-12-05,-1.087
2007-12-07,1.0989
2008-01-02,-2.1739
2008-01-09,-1.3889
2008-01-11,-9.8592
2008-01-17,0.0
2008-01-28,-3.75
2008-03-19,3.8961
2008-03-25,-2.5
2008-03-27,0.0
2008-04-22,0.0
2008-04-29,-19.8718
2008-04-30,5.6
2008-05-09,3.0303
2008-05-12,0.0
2008-05-15,0.0
2008-05-16,4.4118
2008-06-23,0.0
2008-07-28,-0.0001
2008-08-15,-4.2255
2008-08-19,0.3679
2008-09-02,1.5385
2008-09-30,0.0
2008-10-10,0.0
2008-10-14,0.0
2008-10-29,0.0
2008-10-30,0.0
2008-10-31,0.0
2008-11-06,-6.0606
2008-11-07,0.0
2008-11-21,-9.6774
2009-01-15,-8.9286
2009-01-16,9.8039
2009-01-29,-7.1429
2009-02-27,-17.3077
2009-03-09,6.9767
2009-03-12,-4.3478
2009-03-16,9.0909
2009-03-30,4.1667
2009-04-09,0.0
2009-04-15,0.0
2009-04-17,28.0
2009-05-20,-6.25
2009-07-15,-5.01
2009-07-16,10.538
2009-07-17,0.0
2009-07-27,-20.8333
2009-07-28,-3.1579
2009-07-29,2.1739
2009-07-30,1.0638
2009-08-06,0.0
2009-08-07,0.0
2009-08-12,5.2632
2009-08-19,-7.8
2009-08-20,4.9892
2009-09-11,3.3058
2009-09-29,-2.0
2009-10-07,0.0
2009-10-09,0.0
2009-10-21,-2.0408
2009-10-29,-2.0833
2009-11-17,-4.2553
2009-11-19,2.2222
2009-11-23,4.3043
2009-11-24,-6.2109
2009-11-30,2.2222
2009-12-07,-2.1739
2009-12-18,2.2222
2009-12-23,-2.1304
2010-01-04,0.0
2010-01-05,-0.0444
2010-01-06,0.0
2010-01-07,0.0
2010-01-25,-2.2222
2010-01-27,-4.5455
2010-01-28,5.4762
2010-02-02,-5.1919
2010-02-04,5.4762
2010-02-05,-0.6772
2010-02-08,-4.5455
2010-02-09,-2.3810000000000002
2010-02-10,-3.6585
2010-02-11,0.0
2010-02-12,1.2658
2010-02-16,2.5
2010-02-18,-6.0976
2010-02-19,6.4935
2010-02-22,2.439
2010-02-24,7.8571
2010-03-02,-5.0773
2010-03-08,-2.3256
2010-03-09,0.0
2010-03-10,0.0
2010-03-17,2.3810000000000002
2010-03-24,-1.1628
2010-03-25,-3.5294
2010-03-29,0.0
2010-03-31,3.6585
2010-04-01,-3.5294
2010-04-05,2.439
2010-04-08,-2.3810000000000002
2010-04-12,2.439
2010-04-20,-3.5714
2010-04-23,3.7037
2010-04-26,-1.4762
2010-04-27,-0.9183
2010-05-03,0.0
2010-05-12,0.0
2010-05-20,0.9756
2010-05-24,0.0
2010-06-08,-0.9662
2010-07-01,0.0
2010-07-08,0.0
2010-07-13,-0.2439
2010-07-19,-4.6455
2010-07-28,1.2821
2010-08-06,3.7975
2010-08-09,-3.6585
2010-08-11,-2.5316
2010-08-16,-2.0779
2010-08-19,4.7745
2010-08-23,1.2658
2010-08-31,2.5
2010-09-03,0.0
2010-09-07,0.0
2010-09-08,0.0
2010-09-15,0.0
2010-09-22,2.439
2010-09-24,-6.4286
2010-09-27,1.7812000000000001
2010-09-29,-0.5
2010-10-20,-1.7588
2010-10-21,0.0
2010-10-22,0.0
2010-10-28,0.5115
2010-10-29,1.7812000000000001
2010-11-01,12.5
2010-11-02,0.0
2010-11-29,-8.3556
2010-11-30,1.3578999999999999
2010-12-15,7.6555
2011-01-25,-6.6667
2011-02-02,0.0
2011-02-09,-2.3810000000000002
2011-02-11,9.7561
2011-02-17,-8.0
2011-03-08,3.8647
2011-03-10,0.0
2011-04-04,-2.3256
2011-04-11,-1.9048
2011-04-18,6.2621
2011-04-19,1.3705
2011-04-28,1.1717
2011-04-29,-4.4543
2011-05-02,0.0
2011-05-03,0.0
2011-05-04,1.1655
2011-05-12,-3.2258
2011-05-16,2.1429
2011-05-17,0.0
2011-05-19,0.4662
2011-05-20,-0.232
2011-05-23,0.4651
2011-05-26,-1.5741
2011-05-27,0.8937
2011-06-15,0.4662
2011-06-20,-0.464
2011-06-22,1.8648
2011-07-07,-2.7002
2011-07-12,-2.2578
2011-07-13,5.3898
2011-07-19,-4.1096
2011-07-21,3.5714
2011-07-27,0.2299
2011-08-02,-1.3761
2011-08-12,-1.1628
2011-08-15,0.2353
2011-08-18,1.9249
2011-08-24,-1.8885
2011-08-30,0.939
2011-09-13,-0.2326
2011-10-27,1.6317
2011-12-01,7.7982
2011-12-05,2.1277
2011-12-14,-1.0417
2011-12-16,-1.0526
2011-12-28,0.0
2012-01-03,4.2553
2012-01-06,0.0
2012-01-09,-9.1837
2012-01-10,2.2472
2012-01-19,-3.2967
2012-01-20,1.1364
2012-01-23,0.0
2012-01-24,-1.573
2012-01-31,9.589
2012-03-12,0.0
2012-03-19,0.0
2012-03-23,0.0
2012-03-27,-4.5833
2012-03-30,10.262
2012-04-11,0.0
2012-04-20,0.9901
2012-04-23,0.0
2012-05-01,-0.9804
2012-05-04,-2.9703
2012-05-07,4.0816
2012-05-09,0.0
2012-05-15,0.0
2012-05-30,-3.9215999999999998
2012-05-31,-2.0408
2012-06-07,4.1667
2012-06-12,-2.0
2012-06-20,2.449
2012-08-07,-2.3904
2012-08-09,2.0408
2012-08-17,0.0
2012-08-24,3.92
2012-08-31,-4.7344
2012-09-04,-0.6061
2012-09-05,0.813
2012-09-06,0.8065
2012-09-07,-3.0
2012-09-10,1.0309
2012-11-26,0.0
2012-12-05,0.0
2012-12-10,0.0
2012-12-27,-1.8367
2012-12-31,2.9106
2013-01-02,1.0101
2013-01-04,0.0
2013-01-16,-2.0
2013-01-22,3.6734999999999998
2013-01-24,-2.5591
2013-01-28,-2.0202
2013-01-30,-0.9897
2013-01-31,-1.9159000000000002
2013-02-05,2.9299
2013-02-15,0.0413
2013-02-20,-2.0206
2013-03-01,-0.7997
2013-03-12,-0.2546
2013-03-13,0.0
2013-03-14,0.0
2013-03-15,1.4462
2013-03-18,-1.4256
2013-03-20,-0.0425
2013-03-21,0.0
2013-03-22,-0.4255
2013-03-25,0.0
2013-04-01,0.4274
2013-04-03,-0.4255
2013-04-04,0.0
2013-04-05,-0.641
2013-04-10,-0.8602
2013-04-11,0.8677
2013-04-12,2.1505
2013-04-16,-2.1053
2013-04-18,-0.6452
2013-04-23,-0.2165
2013-04-25,-0.1735
2013-04-29,0.0
2013-05-03,-3.3029
2013-05-07,0.0
2013-05-10,1.1236
2013-05-14,2.2222
2013-05-16,0.0
2013-05-17,0.0
2013-05-20,-2.7826
2013-05-24,0.1789
2013-05-29,-0.1786
2013-05-30,0.0
2013-06-05,1.7442
2013-06-17,5.2747
2013-06-18,0.2088
2013-07-02,1.0417
2013-07-19,0.0
2013-08-01,-0.9897
2013-08-02,0.0
2013-08-05,0.0
2013-08-06,3.082
2013-08-07,-0.404
2013-08-09,0.0
2013-08-14,0.0
2013-08-16,0.0
2013-08-20,0.0
2013-08-26,-1.3793
2013-08-28,1.1929
2013-09-04,-0.4065
2013-09-10,-2.0
2013-09-17,0.9996
2013-09-30,0.0
2013-10-03,-1.0309
2013-10-16,0.0
2013-10-22,0.0
2013-10-30,0.0
2013-11-07,4.125
2013-11-08,0.04
2013-11-11,0.0
2013-11-14,14.6
2013-11-15,-12.74
2013-11-19,0.0
2013-11-20,-0.2
2013-12-03,-1.8035999999999999
2013-12-10,0.0
2013-12-13,-1.8367
2013-12-31,0.0
2014-01-17,3.9501
2014-01-21,12.0
2014-01-24,-4.4643
2014-01-27,-0.9346
2014-01-29,-1.8868
2014-01-30,0.0
2014-02-11,2.8846
2014-02-12,0.0
2014-02-21,-2.7664
2014-03-04,0.9996
2014-03-20,0.571
2014-03-24,2.1953
2014-03-25,-2.1852
2014-03-26,1.3253
2014-04-22,-0.9716
2014-04-23,0.9434
2014-04-24,0.0748
2014-05-08,-0.4109
2014-05-22,2.4756
2014-05-28,0.6589
2014-06-02,9.0909
2014-06-05,-7.5
2014-06-09,0.1802
2014-06-10,0.7914
2014-06-11,0.2855
2014-06-12,-1.2456
2014-06-13,1.8018
2014-06-17,0.0
2014-06-18,-0.177
2014-07-02,0.0355
2014-07-10,1.3825
2014-07-21,-3.6713
2014-07-31,1.343
2014-08-11,-0.3582
2014-08-18,-0.2516
2014-08-22,0.0
2014-08-28,-1.4414
2014-08-29,0.9872
2014-09-04,0.4707
2014-09-10,-0.9009
2014-09-22,0.4364
2014-09-24,-0.4345
2014-09-30,1.8182
2014-10-03,1.7856999999999998
2014-10-07,0.0
2014-11-13,-4.2105
2014-11-17,0.7326
2014-11-19,-0.3636
2014-11-20,1.2774
2014-11-24,-0.8649
2014-11-25,1.7812000000000001
2014-11-26,0.0
2014-11-28,0.0
2014-12-01,-0.9643
2014-12-02,0.0721
2014-12-03,0.036
2014-12-04,-0.2161
2014-12-05,-0.6859
2014-12-08,0.6907
2014-12-10,0.0
2014-12-11,0.722
2014-12-18,1.2545
2014-12-26,0.885
2014-12-30,-1.4035
2015-01-20,0.0
2015-01-30,1.3167
2015-02-05,0.1054
2015-02-06,0.0
2015-02-09,0.0
2015-02-10,-0.3509
2015-02-11,0.2676
2015-02-12,3.2817
2015-02-17,1.7494
2015-02-20,0.0
2015-02-24,0.0
2015-02-27,0.0
2015-03-03,0.0
2015-03-04,-1.7544
2015-03-06,1.7856999999999998
2015-03-09,-0.8772
2015-03-16,-2.6549
2015-03-17,-0.9091
2015-03-23,2.7523
2015-03-24,-2.6786
2015-03-25,-0.9174
2015-03-26,0.0
2015-03-27,0.0
2015-04-01,0.9259
2015-04-02,-0.9174
2015-04-09,0.9259
2015-04-13,-1.1009
2015-04-15,-0.7421
2015-04-21,0.0
2015-04-22,-0.5607
2015-04-24,1.1278
2015-05-01,-0.5576
2015-05-07,1.6822
2015-05-08,1.1029
2015-05-11,0.0
2015-05-13,0.0
2015-05-14,0.0
2015-05-18,1.8182
2015-05-20,0.0357
2015-06-01,0.0
2015-06-03,0.0
2015-06-04,0.0
2015-06-29,-0.5712
2015-07-01,-2.1544
2015-07-08,-0.5505
2015-07-13,-0.0369
2015-07-14,1.5135
2015-07-27,-1.8182
2015-07-29,-0.3704
2015-07-30,0.3717
2015-08-03,0.3704
2015-08-05,0.0
2015-08-19,0.0
2015-08-31,0.0
2015-09-01,0.0
2015-09-14,0.0369
2015-10-12,1.4386
2015-10-23,3.6364
2015-10-26,0.0
2015-10-30,0.0
2015-11-02,2.4561
2015-11-04,-1.5411000000000001
2015-11-20,0.8696
2015-11-30,0.8621
2015-12-16,1.7094
2015-12-21,-1.6806999999999999
2015-12-22,0.0
2015-12-23,0.0
2016-01-19,-5.2991
2016-01-20,0.1805
2016-01-26,0.0
2016-02-05,0.9009
2016-02-09,0.0714
2016-02-22,4.3897
2016-02-26,4.2735
2016-03-02,18.0328
2016-03-08,-16.6667
2016-03-17,0.0
2016-04-08,0.0333
2016-04-14,9.9633
2016-04-15,-9.0303
2016-04-19,0.0
2016-04-22,9.8934
2016-05-09,0.7881
2016-05-25,1.0842
2016-05-27,0.0
2016-05-31,7.7788
2016-06-07,1.4493
2016-06-08,0.0286
2016-06-17,-1.4567
2016-06-20,3.6231999999999998
2016-06-24,-3.4965
2016-06-29,0.0
2016-06-30,-0.5797
2016-07-05,-0.1458
2016-07-07,-0.5839
2016-07-14,-0.2937
2016-07-18,-0.1473
2016-07-22,0.1475
2016-07-25,0.1473
2016-08-19,-0.1471
2016-08-23,1.62
2016-08-24,-0.8696
2016-09-02,0.2924
2016-09-21,2.0408
2016-10-19,-1.7143000000000002
2016-10-24,0.0
2016-10-26,1.7442
2016-11-04,-1.4285999999999999
2016-11-07,1.4493
2016-11-10,0.7143
2016-11-15,-0.6809
2016-11-18,0.0
2016-11-21,0.0
2016-11-22,1.371
2016-12-09,1.437
2016-12-12,-1.3889
2016-12-20,0.0
2016-12-28,2.0282
2017-01-20,3.534
2017-01-24,-1.3333
2017-02-06,2.7027
2017-02-10,-2.5789
2017-02-15,2.6742
2017-02-22,1.3154
2017-03-03,6.4918
2017-03-06,1.1948
2017-03-08,1.2048
2017-03-16,1.1905000000000001
2017-03-22,-7.0588
2017-03-27,0.0
2017-03-31,-5.0633
2017-04-26,-0.6667
2017-05-01,7.3826
2017-05-02,5.0
2017-05-04,0.0
2017-05-05,0.2381
2017-05-08,0.2375
2017-05-09,2.0142
2017-05-11,1.0453
2017-05-12,-0.8046
2017-05-15,0.1159
2017-06-21,4.5139
2017-06-22,-1.7442
2017-07-03,0.0
2017-07-14,3.6686
2017-07-17,0.4566
2017-07-18,3.4091
2017-08-22,4.3956
2017-09-11,-1.5789
2017-09-13,2.6738
2017-09-14,-2.0833
2017-10-19,1.5957
2017-10-27,1.9895
2017-10-30,12.9363
2017-11-06,0.0
2017-11-07,6.3636
2017-11-15,5.1282
2017-11-20,-0.813
2017-12-19,4.918
2017-12-26,-0.7813
2017-12-28,-5.5118
2018-01-02,-5.0
2018-01-04,1.7544
2018-01-16,3.4483
2018-01-18,1.2333
2018-01-23,2.058
2018-02-08,-6.4204
2018-02-12,5.1543
2018-02-14,9.5082
2018-02-15,-1.1976
2018-02-16,-5.9091000000000005
2018-03-07,0.2415
2018-03-08,-0.241
2018-03-09,0.0
2018-03-12,0.0
2018-03-14,0.0
2018-03-16,0.0
2018-03-20,2.0934
2018-04-06,2.5237
2018-04-13,4.6154
2018-04-20,2.9412000000000003
2018-04-24,0.0
2018-04-25,0.0
2018-05-01,0.0143
2018-05-02,7.4846
2018-05-10,0.0664
2018-05-11,2.2576
2018-05-29,-0.4545
2018-05-30,0.0137
2018-05-31,0.3972
2018-06-01,0.1364
2018-06-07,0.1499
2018-06-13,0.6666
2018-06-18,0.0
2018-07-18,1.4189
2018-07-19,0.5996
2018-07-23,-1.9868000000000001
2018-08-03,0.0
2018-08-07,0.0541
2018-08-10,1.3101
2018-08-20,0.0533
2018-08-23,0.0133
2018-09-11,2.5979
2018-09-21,1.3115
2018-09-24,2.5506
2018-09-25,3.737
2018-10-03,-3.6024000000000003
2018-10-15,0.0
2018-10-24,0.0
2018-10-29,0.0
2018-10-31,0.6124
2018-11-01,0.6335
2018-11-02,0.0247
2018-11-12,0.0617
2018-11-27,1.1347
2018-11-30,-0.3049
2018-12-06,-0.6116
2018-12-07,0.0
2018-12-10,0.0615
2018-12-17,0.861
2018-12-20,-0.6098
2019-01-03,-0.6012
2019-01-14,0.0
2019-02-01,0.611
2019-02-08,0.9141
2019-02-13,0.0
2019-02-14,-1.459
2019-02-20,0.0
2019-02-25,1.7890000000000001
2019-03-04,0.0
2019-03-26,3.0545
2019-04-01,3.5168
2019-04-02,0.0
2019-04-03,-6.2493
2019-04-05,-0.0121
2019-04-08,0.0
2019-04-12,-1.2121
2019-04-15,1.8528
2019-04-24,1.1806
2019-04-30,0.0119
2019-05-03,2.3929
2019-05-07,-2.3369
2019-05-16,0.119
2019-05-22,4.9376
2019-05-31,0.0
2019-06-03,0.0
2019-06-04,0.0
2019-06-18,0.0
2019-06-20,0.5949
2019-06-27,0.5322
2019-06-28,0.0
2019-07-01,-0.5882
2019-07-09,-0.4734
2019-07-10,0.5232
2019-07-17,0.1893
2019-07-19,1.0035
2019-07-22,-0.9351
2019-07-25,0.295
2019-07-26,-0.5882
2019-07-29,0.096
2019-07-31,-0.687
2019-08-01,0.0
2019-08-02,-0.2976
2019-08-12,1.5045
2019-08-22,0.0471
2019-08-26,-0.0588
2019-08-27,0.0588
2019-09-04,0.0
2019-09-06,0.0
2019-10-08,2.3045
2019-10-09,-2.1951
2019-10-15,2.2327
2019-10-18,-0.5172
2019-10-21,-0.6355
2019-10-28,0.5814
2019-11-01,0.3121
2019-11-04,0.2651
2019-11-06,0.0
2019-11-12,0.0
2019-11-18,-0.023
2019-11-19,0.023
2019-11-20,0.0
2019-11-21,-0.023
2019-11-22,-0.5519
2019-11-26,0.0
2019-12-10,0.0
2019-12-16,1.4566
2019-12-18,-0.866
2019-12-19,-1.931
2019-12-30,0.8087
2019-12-31,0.0
2020-01-07,0.1046
2020-01-08,-0.1045
2020-01-13,-0.4767
2020-01-14,0.0
2020-01-15,0.0
2020-01-21,-0.1168
2020-01-22,0.8655
2020-01-29,-1.148
2020-01-31,1.173
2020-02-03,-0.2899
2020-02-12,0.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,0.0
2020-03-04,-1.0465
2020-03-05,0.0
2020-03-06,-1.2926
2020-03-09,-1.7856999999999998
2020-03-12,-6.8
2020-03-13,-0.5072
2020-03-16,-8.4967
2020-03-18,-2.8571
2020-03-19,-5.8824
2020-03-20,1.5625
2020-03-23,-4.6154
2020-03-25,1.6129
2020-03-26,11.1111
2020-03-30,-2.8571
2020-04-08,0.7353
2020-04-09,0.0
2020-04-13,-1.0073
2020-04-17,-1.1945000000000001
2020-04-20,0.0
2020-04-21,0.0
2020-04-27,2.9851
2020-04-28,1.4493
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,2.8571
2020-05-04,2.0833
2020-05-05,-0.7347
2020-05-06,0.0
2020-05-12,2.7961
2020-05-14,0.0
2020-05-19,0.68
2020-05-20,1.9731999999999998
2020-05-26,5.0
2020-05-29,0.0
2020-06-01,-3.7662
2020-06-03,1.2146
2020-06-04,0.0
2020-06-11,0.0
2020-06-22,-3.08
2020-07-13,-0.2614
2020-07-16,-0.6897
2020-07-17,-2.4306
2020-07-20,1.0676
2020-07-21,-2.8169
2020-07-22,0.0
2020-07-23,1.4493
2020-07-24,-2.8571
