ticker,ETAH US Equity
2014-03-21,-18.0
2014-03-24,-2.439
2014-03-25,5.0
2014-03-26,-7.1429
2014-03-27,0.2564
2014-03-28,-0.2558
2014-03-31,-5.1282
2014-04-01,-5.4054
2014-04-02,2.8571
2014-04-03,8.2813
2014-04-04,-15.3439
2014-04-07,0.0
2014-04-08,0.947
2014-04-09,0.1126
2014-04-10,4.9475
2014-04-11,5.6786
2014-04-14,-18.0804
2014-04-15,8.9109
2014-04-16,0.0
2014-04-17,-3.0303
2014-04-21,-6.2109
2014-04-22,19.6168
2014-04-23,-16.4345
2014-04-24,0.0
2014-04-28,-6.6667
2014-04-29,-3.5714
2014-04-30,0.0
2014-05-02,-18.5185
2014-05-05,27.2159
2014-05-06,-25.6811
2014-05-07,0.9615
2014-05-08,14.2262
2014-05-12,0.0
2014-05-13,0.0521
2014-05-14,0.0
2014-05-15,4.1667
2014-05-16,4.0
2014-05-19,0.0
2014-05-20,-19.9279
2014-05-22,20.0841
2014-05-27,-15.6
2014-05-28,1.8957000000000002
2014-05-29,16.2791
2014-06-02,-16.75
2014-06-03,6.1862
2014-06-04,-5.8824
2014-06-05,-3.8462
2014-06-06,19.9375
2014-06-09,-16.5451
2014-06-10,19.3881
2014-06-11,-16.2657
2014-06-12,-19.5503
2014-06-13,30.4348
2014-06-17,-14.2857
2014-06-20,11.1111
2014-06-23,5.0
2014-06-24,-23.8095
2014-06-25,0.0
2014-06-26,25.0
2014-06-30,-20.0
2014-07-02,6.25
2014-07-07,-11.7647
2014-07-08,0.0
2014-07-09,0.0
2014-07-10,29.3333
2014-07-14,-27.8351
2014-07-16,14.2857
2014-07-22,-25.0
2014-07-23,32.5
2014-07-24,-0.6289
2014-07-28,-36.7089
2014-07-29,29.0
2014-07-30,-41.8605
2014-07-31,73.3333
2014-08-01,-0.7692
2014-08-04,-22.4806
2014-08-05,0.0
2014-08-07,36.0
2014-08-13,-19.1176
2014-08-15,-4.5455
2014-08-18,-4.7619
2014-08-20,5.0
2014-08-21,-4.7619
2014-08-22,0.0
2014-08-28,0.0
2014-09-04,0.0
2014-09-08,0.0
2014-09-09,0.0
2014-09-10,0.0
2014-09-11,0.0
2014-09-12,0.0
2014-09-15,0.0
2014-09-16,60.0
2014-09-17,-12.5
2014-09-18,-10.357099999999999
2014-09-19,-28.2869
2014-09-22,0.0
2014-09-23,-11.1111
2014-09-24,50.0
2014-09-25,0.0
2014-09-26,0.0
2014-10-01,-1.6667
2014-10-03,-2.6483
2014-10-06,-39.0642
2014-10-07,0.0
2014-10-08,0.0
2014-10-10,0.0
2014-10-13,-46.4286
2014-10-14,60.0
2014-10-15,-33.3333
2014-10-16,75.0
2014-10-17,0.0
2014-10-20,-14.2857
2014-10-21,-16.6667
2014-10-23,20.0
2014-10-24,0.0
2014-10-27,0.0
2014-10-28,-24.6875
2014-10-31,10.6501
2014-11-03,-10.0
2014-11-05,33.3333
2014-11-06,50.0
2014-11-07,-16.6667
2014-11-11,-19.8333
2014-11-13,58.0042
2014-11-18,0.0
2014-12-01,-34.7368
2014-12-02,53.2258
2014-12-04,-31.5789
2014-12-08,-7.6923
2014-12-09,15.0
2014-12-10,-27.5362
2014-12-11,0.0
2014-12-12,0.0
2014-12-16,0.0
2014-12-17,0.0
2014-12-18,0.0
2014-12-22,0.0
2014-12-24,0.0
2014-12-29,20.0
2014-12-30,-16.6667
2014-12-31,-20.0
2015-01-08,0.0
2015-01-09,0.0
2015-01-13,0.0
2015-01-16,0.0
2015-01-28,0.0
2015-01-29,-25.0
2015-02-03,33.3333
2015-02-05,-25.0
2015-02-11,10.0
2015-02-18,21.2121
2015-02-19,0.0
2015-02-25,-15.3125
2015-03-04,-2.583
2015-03-05,6.0606
2015-03-06,28.5714
2015-03-11,11.1111
2015-03-12,0.0
2015-03-16,0.0
2015-03-18,-28.5
2015-03-19,67.8322
2015-03-20,-41.6667
2015-03-23,0.0
2015-03-24,71.4286
2015-03-25,-0.2083
2015-04-08,-33.1942
2015-04-09,0.0
2015-04-14,0.0
2015-04-20,-12.5
2015-04-21,0.0
2015-04-24,57.1429
2015-04-27,-1.8182
2015-05-04,-44.4444
2015-05-06,66.6667
2015-05-12,-20.0
2015-05-13,-22.5
2015-05-18,-3.2258
2015-05-20,80.0
2015-05-21,-7.4074
2015-05-22,-40.0
2015-05-28,-30.0
2015-06-01,-4.7619
2015-06-03,0.0
2015-06-04,14.6875
2015-06-08,-8.4469
2015-06-12,0.0
2015-06-15,90.4762
2015-06-16,25.0
2015-06-17,-20.0
2015-06-18,25.0
2015-06-19,0.0
2015-06-22,-20.0
2015-06-25,-47.5
2015-06-26,185.7143
2015-06-29,-3.3333
2015-06-30,-13.7931
2015-07-07,60.0
2015-07-08,-12.5
2015-07-15,0.0
2015-07-17,-42.4107
2015-07-20,0.0
2015-07-22,73.6434
2015-07-24,-42.4107
2015-07-27,26.5116
2015-08-03,-20.9559
2015-08-06,0.0
2015-08-07,0.0
2015-08-10,4.186
2015-08-26,-4.0179
2015-08-27,4.186
2015-09-04,-40.4762
2015-09-28,180.0
2015-10-16,-57.1429
2015-10-19,166.6667
2015-10-20,0.0
2015-10-21,0.0
2015-10-30,-12.5
2015-11-03,0.0
2015-11-04,-42.8571
2015-11-18,-25.0
2015-11-30,-16.6667
2015-12-01,0.0
2015-12-04,180.0
2015-12-07,-28.5714
2015-12-09,-36.0
2015-12-10,28.125
2015-12-11,21.9512
2015-12-21,-19.0
2015-12-29,-6.1728
2015-12-30,-21.0526
2015-12-31,-16.6667
2016-01-07,60.0
2016-01-11,0.0
2016-03-04,-42.5
2016-03-11,73.913
2016-03-15,-20.0
2016-03-17,-23.4375
2016-03-18,63.2653
2016-03-29,0.0
2016-04-07,-35.0
2016-04-13,-23.0769
2016-04-18,100.0
2016-04-21,-62.5
2016-04-28,-33.3333
2016-05-03,300.0
2016-05-11,-50.0
2016-05-12,100.0
2016-05-17,-75.0
2016-05-19,100.0
2016-05-23,0.0
2016-05-25,49.375
2016-05-27,-33.0544
2016-05-31,0.0
2016-06-01,50.0
2016-06-03,0.0
2016-06-09,33.3333
2016-06-10,-6.25
2016-06-13,-7.6667
2016-06-15,8.3032
2016-06-16,6.6667
2016-06-23,0.0
2016-06-27,0.0
2016-06-29,-25.0
2016-07-01,66.6667
2016-07-06,-20.0
2016-07-07,0.0
2016-07-08,0.0
2016-07-11,0.0
2016-07-12,25.0
2016-07-15,20.0
2016-07-20,-16.6667
2016-08-01,0.0
2016-08-02,-40.0
2016-08-03,63.3333
2016-08-04,2.0408
2016-08-08,30.0
2016-08-09,0.0
2016-08-10,0.0
2016-08-11,-6.5385
2016-08-22,-17.6955
2016-08-23,0.0
2016-08-29,40.0
2016-08-30,0.0
2016-09-01,0.0
2016-09-02,14.2857
2016-09-06,12.5
2016-09-08,-11.1111
2016-09-12,-12.5
2016-09-13,0.0
2016-09-20,0.0
2016-09-22,-3.5714
2016-10-13,33.1481
2016-10-31,-2.0862
2016-11-07,-53.4091
2016-11-09,114.6341
2016-11-15,-60.2273
2016-11-16,150.5357
2016-11-22,-31.7177
2016-11-23,-33.1942
2016-11-28,25.0
2016-11-29,20.0
2016-11-30,-8.3333
2016-12-02,54.5455
2016-12-05,17.647100000000002
2016-12-06,0.0
2016-12-07,25.375
2016-12-08,0.9472
2016-12-09,-28.8889
2016-12-12,1.1111
2016-12-13,-1.0989
2016-12-15,-11.1111
2016-12-16,25.0
2016-12-19,10.0
2016-12-21,-18.1818
2016-12-22,22.2222
2016-12-27,-18.1818
2016-12-28,5.5556
2016-12-29,-25.2632
2016-12-30,97.1831
2017-01-03,-7.1429
2017-01-04,7.6923
2017-01-05,7.1429
2017-01-06,16.6667
2017-01-09,-2.8571
2017-01-10,-14.7059
2017-01-11,-20.6897
2017-01-12,19.837
2017-01-13,-20.771
2017-01-17,-25.0143
2017-01-18,-14.5038
2017-01-19,10.0
2017-01-20,-9.9026
2017-01-23,5.045
2017-01-24,-8.7479
2017-01-25,-8.082699999999999
2017-01-26,4.7035
2017-01-27,-14.0625
2017-01-30,15.4545
2017-01-31,3.1496
2017-02-01,9.9237
2017-02-02,1.3889
2017-02-03,-4.1096
2017-02-06,0.0
2017-02-07,-27.1429
2017-02-08,15.6863
2017-02-09,5.7203
2017-02-10,-18.2365
2017-02-13,7.8431
2017-02-14,-7.2727
2017-02-15,11.7647
2017-02-16,15.5702
2017-02-17,-23.6243
2017-02-21,12.1739
2017-02-22,-6.0908
2017-02-23,15.0943
2017-02-24,-13.1148
2017-02-27,-18.6321
2017-02-28,-4.3478
2017-03-01,-3.0303
2017-03-02,6.25
2017-03-03,0.0
2017-03-06,0.0
2017-03-07,12.9412
2017-03-08,19.0104
2017-03-09,-13.4573
2017-03-10,0.1264
2017-03-13,-3.7879
2017-03-14,4.9869
2017-03-15,20.0
2017-03-16,-15.8333
2017-03-17,13.9851
2017-03-20,-13.1379
2017-03-21,0.0
2017-03-22,8.0
2017-03-23,-11.8056
2017-03-24,0.1312
2017-03-27,14.2857
2017-03-28,-7.2248
2017-03-29,-5.686
2017-03-30,0.0
2017-03-31,-1.4417
2017-04-03,1.3298
2017-04-04,-1.5748
2017-04-05,-11.0667
2017-04-06,0.7496
2017-04-07,0.0
2017-04-10,-15.1786
2017-04-11,16.8421
2017-04-12,0.9009
2017-04-13,-22.9167
2017-04-17,8.1081
2017-04-18,28.2143
2017-04-19,-15.3203
2017-04-21,5.2632
2017-04-24,17.5
2017-04-25,-6.383
2017-04-26,-9.0909
2017-04-27,7.1875
2017-04-28,-19.242
2017-05-01,0.1805
2017-05-02,-2.8829000000000002
2017-05-03,0.0
2017-05-04,8.3488
2017-05-05,-5.1370000000000005
2017-05-08,-2.3466
2017-05-09,18.2994
2017-05-10,0.0
2017-05-12,-15.7813
2017-05-15,4.2672
2017-05-16,-4.0925
2017-05-17,-7.9777000000000005
2017-05-19,19.3548
2017-05-22,-2.1959
2017-05-23,-6.3903
2017-05-24,-13.2841
2017-05-25,-9.7872
2017-05-26,0.4717
2017-05-30,0.0
2017-05-31,1.4085
2017-06-01,0.0
2017-06-02,10.6481
2017-06-05,10.4603
2017-06-06,8.7879
2017-06-07,-22.8858
2017-06-08,-2.4707
2017-06-09,32.963
2017-06-12,0.0
2017-06-13,-5.2925
2017-06-14,0.0
2017-06-15,0.0
2017-06-19,5.5882
2017-06-20,0.0
2017-06-21,-5.2925
2017-06-22,-13.2353
2017-06-23,1.6949
2017-06-26,-1.2833
2017-06-27,-0.3883
2017-06-29,-21.6949
2017-06-30,6.8701
2017-07-03,-0.3119
2017-07-05,19.4636
2017-07-06,1.7006999999999999
2017-07-07,-22.408
2017-07-10,25.0
2017-07-11,-13.7931
2017-07-12,19.2
2017-07-13,0.3356
2017-07-14,-26.087
2017-07-17,34.3891
2017-07-18,-2.6936
2017-07-21,-3.1142
2017-07-24,-0.3571
2017-07-25,0.0
2017-07-26,0.0
2017-07-28,-7.6774000000000004
2017-07-31,8.3159
2017-08-01,-21.147
2017-08-02,27.2727
2017-08-07,3.5714
2017-08-08,0.0
2017-08-09,23.7931
2017-08-10,-34.0418
2017-08-11,23.7383
2017-08-14,0.0
2017-08-16,2.3891
2017-08-18,-25.3333
2017-08-21,30.8036
2017-08-22,0.0
2017-08-24,-21.1604
2017-08-25,21.2121
2017-08-28,0.0
2017-08-29,0.0
2017-08-30,-10.357099999999999
2017-08-31,11.5538
2017-09-05,7.1429
2017-09-06,-7.0
2017-09-08,-6.8100000000000005
2017-09-11,-8.461500000000001
2017-09-12,21.4286
2017-09-14,-16.609
2017-09-15,-7.4689
2017-09-18,-0.4484
2017-09-19,-0.4505
2017-09-20,-0.4525
2017-09-21,-0.6364
2017-09-26,-1.6468
2017-09-27,0.0
2017-09-29,2.9953
2017-10-04,-2.9082
2017-10-05,0.0
2017-10-06,-6.9767
2017-10-09,0.0
2017-10-17,0.0
2017-10-20,0.5
2017-10-23,-0.4975
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,0.0
2017-10-27,6.8
2017-11-03,-8.2397
2017-11-06,0.0
2017-11-07,0.0
2017-11-08,0.0
2017-11-13,-21.9388
2017-11-14,0.6536
2017-11-15,29.8701
2017-11-16,-4.4
2017-11-17,15.1674
2017-11-20,3.6330999999999998
2017-11-22,7.8002
2017-11-27,-7.4797
2017-11-29,0.0
2017-11-30,-7.478
2017-12-01,17.2951
2017-12-04,-10.1215
2017-12-05,-3.0631
2017-12-07,-7.0632
2017-12-08,14.0
2017-12-11,9.2105
2017-12-12,0.0
2017-12-13,-19.6787
2017-12-14,20.0
2017-12-15,5.8333
2017-12-18,-2.7559
2017-12-19,-6.8826
2017-12-20,3.0435
2017-12-26,-24.0506
2017-12-27,31.6667
2017-12-28,-8.1308
2017-12-29,5.1761
2018-01-02,0.0
2018-01-03,0.4367
2018-01-04,-11.7391
2018-01-05,13.3005
2018-01-08,8.4783
2018-01-09,2.2044
2018-01-10,0.0
2018-01-12,0.0
2018-01-16,-16.3059
2018-01-17,19.4827
2018-01-18,0.0
2018-01-19,9.8039
2018-01-22,10.7143
2018-01-23,-0.3226
2018-01-24,0.3236
2018-01-25,0.0
2018-01-26,-3.2258
2018-01-29,0.0
2018-01-31,13.0
2018-02-01,26.8437
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,0.0
2018-02-12,-3.4884
2018-02-13,-3.6145
2018-02-14,-33.0
2018-02-15,52.9851
2018-02-16,-2.439
2018-02-21,-8.0
2018-02-22,12.6359
2018-02-23,-3.4981999999999998
2018-02-26,7.5
2018-02-27,-35.3488
2018-02-28,0.7194
2018-03-02,25.0
2018-03-05,7.1429
2018-03-06,-20.0
2018-03-07,16.6667
2018-03-12,-20.0
2018-03-13,16.0714
2018-03-14,10.7692
2018-03-19,-30.5556
2018-03-20,50.0
2018-03-21,-20.0
2018-03-23,-16.6667
2018-03-26,50.0
2018-03-27,-3.7333
2018-03-29,32.964
2018-04-02,2.0833
2018-04-03,-24.3878
2018-04-04,7.9622
2018-04-09,35.0
2018-04-10,-16.6667
2018-04-11,0.0
2018-04-12,-10.3333
2018-04-13,0.0
2018-04-16,-9.0458
2018-04-17,10.3542
2018-04-18,0.0
2018-04-20,0.0
2018-04-23,-8.642
2018-04-24,-5.4054
2018-04-25,-2.8571
2018-04-26,0.0
2018-04-27,0.2059
2018-05-02,-0.2055
2018-05-03,0.0
2018-05-04,16.4706
2018-05-07,-14.1414
2018-05-08,10.2941
2018-05-09,-9.3333
2018-05-10,0.0
2018-05-11,0.0
2018-05-17,0.0
2018-05-18,16.4706
2018-05-21,-14.1414
2018-05-22,0.0
2018-05-23,0.0
2018-05-25,6.6176
2018-05-29,3.4483
2018-05-30,-9.3333
2018-05-31,-4.4118
2018-06-01,0.0
2018-06-05,26.1538
2018-06-06,-20.7317
2018-06-07,0.0
2018-06-11,0.0
2018-06-12,-4.6154
2018-06-15,1.6129
2018-06-19,3.1746
2018-06-21,0.0
2018-06-22,-7.6923
2018-06-26,0.0
2018-06-27,0.0
2018-06-28,0.0
2018-07-05,10.0
2018-07-09,-12.2727
2018-07-11,-1.5544
2018-07-12,1.5789
2018-07-13,41.6235
2018-07-16,-13.4146
2018-07-17,-15.493
2018-07-19,0.0
2018-07-24,13.3333
2018-07-26,0.0
2018-07-27,0.2941
2018-07-31,2.0528
2018-08-02,-2.2989
2018-08-03,32.3529
2018-08-07,-28.8889
2018-08-08,25.0
2018-08-09,0.0
2018-08-13,-20.0
2018-08-14,0.0
2018-08-17,25.0
2018-08-22,25.0
2018-08-23,0.0
2018-08-24,-4.0
2018-08-27,4.1667
2018-08-28,0.0
2018-08-29,-9.0
2018-08-30,12.0879
2018-08-31,-5.8824
2018-09-05,4.1667
2018-09-06,0.0
2018-09-10,0.0
2018-09-12,-36.0
2018-09-13,55.9375
2018-09-17,-9.8196
2018-09-18,-27.4444
2018-09-19,53.1394
2018-09-20,10.0
2018-09-24,-12.7273
2018-09-25,14.5833
2018-09-26,-13.7273
2018-09-27,5.1633
2018-10-01,10.2204
2018-10-03,-10.9091
2018-10-04,-7.9592
2018-10-09,-8.8692
2018-10-11,33.82
2018-10-12,-18.1818
2018-10-15,-8.0
2018-10-17,20.7729
2018-10-18,0.0
2018-10-19,1.3
2018-10-22,-18.2626
2018-10-23,44.686
2018-10-24,-24.8748
2018-10-25,0.0
2018-10-26,10.5556
2018-10-29,8.5427
2018-10-30,11.1111
2018-10-31,-25.0
2018-11-01,22.2222
2018-11-02,0.0
2018-11-05,0.0
2018-11-06,18.1818
2018-11-07,-7.6923
2018-11-08,-20.8333
2018-11-09,31.5789
2018-11-12,-17.336
2018-11-13,-7.0938
2018-11-14,29.1667
2018-11-15,-3.2258
2018-11-16,3.3167
2018-11-19,29.0531
2018-11-20,53.125
2018-11-21,-23.7143
2018-11-23,-10.1124
2018-11-26,10.0
2018-11-27,-7.197
2018-11-28,2.0408
2018-11-29,-34.0
2018-11-30,27.8788
2018-12-03,-4.2654
2018-12-06,6.4356
2018-12-10,-2.7907
2018-12-11,-13.8756
2018-12-12,-5.5556
2018-12-13,0.0
2018-12-14,0.0
2018-12-17,17.647100000000002
2018-12-18,-0.5
2018-12-19,-49.2462
2018-12-20,23.7624
2018-12-21,20.0
2018-12-24,12.6667
2018-12-27,-26.0355
2018-12-28,0.0
2018-12-31,35.12
2019-01-03,-25.9917
2019-01-07,4.0
2019-01-08,3.8462
2019-01-09,18.5185
2019-01-11,-5.625
2019-01-14,-5.298
2019-01-15,-5.5944
2019-01-16,13.3333
2019-01-17,-13.0719
2019-01-18,0.0
2019-01-22,1.3534
2019-01-23,25.0742
2019-01-24,-20.9371
2019-01-31,26.7817
2019-02-04,0.5917
2019-02-06,-0.5882
2019-02-11,-11.8343
2019-02-14,-18.0537
2019-02-19,-15.2907
2019-02-20,1.5179
2019-02-22,-1.9048
2019-02-25,0.0
2019-02-28,-11.6505
2019-03-01,0.0
2019-03-04,26.3736
2019-03-05,-6.9565
2019-03-06,-6.5421
2019-03-07,0.0
2019-03-11,-29.0
2019-03-12,19.7183
2019-03-14,-5.8824
2019-03-15,16.4375
2019-03-19,-40.9554
2019-03-20,9.0909
2019-03-21,-6.6667
2019-03-22,33.9286
2019-03-25,-40.0
2019-03-26,0.0
2019-03-27,-33.3333
2019-03-28,-13.3333
2019-03-29,-15.3846
2019-04-01,77.2727
2019-04-02,-40.2051
2019-04-08,20.4974
2019-04-09,6.7616
2019-04-10,0.3333
2019-04-11,56.1462
2019-04-22,-2.1277
2019-04-24,-38.4783
2019-05-03,-8.1272
2019-05-06,169.2308
2019-05-07,-62.8571
2019-05-13,0.0
2019-05-14,33.2692
2019-05-15,87.5902
2019-05-20,-47.6923
2019-05-28,2.9412000000000003
2019-05-30,5.7143
2019-06-03,-5.4054
2019-06-05,4.0
2019-06-07,-3.8462
2019-06-11,0.0
2019-06-13,0.0
2019-06-14,0.0
2019-06-18,4.0
2019-06-24,-3.8462
2019-07-05,0.0
2019-07-10,0.0
2019-07-11,-11.4286
2019-07-16,4.6452
2019-07-17,-1.3564
2019-07-19,-3.125
2019-07-23,0.0
2019-07-24,32.2581
2019-07-29,46.3415
2019-07-30,-31.6667
2019-08-02,-24.3902
2019-08-06,9.6774
2019-08-08,-5.8824
2019-08-14,0.0
2019-08-16,0.0
2019-08-19,0.0
2019-08-22,16.875
2019-08-26,-1.0695000000000001
2019-08-27,-2.7027
2019-09-12,-11.1111
2019-09-13,-21.875
2019-09-17,0.0
2019-09-19,95.6
2019-09-20,-1.8405
2019-09-23,-12.5
2019-09-24,-33.3333
2019-10-01,0.0
2019-10-11,18.2143
2019-10-18,-15.4079
2019-10-24,0.0
2019-10-30,0.0
2019-10-31,0.0
2019-11-01,0.0
2019-11-04,0.0
2019-11-06,0.0
2019-11-07,-14.2857
2019-11-13,83.3333
2019-11-14,-45.4545
2019-11-15,0.0
2019-11-18,0.0
2019-11-19,0.0
2019-11-20,62.5
2019-11-22,-28.8462
2019-11-25,-24.3243
2019-12-03,138.0952
2019-12-04,0.0
2019-12-05,-40.0
2019-12-06,-13.3333
2019-12-09,0.0
2019-12-10,15.3846
2019-12-11,-20.0
2019-12-12,0.0
2019-12-16,-4.1667
2019-12-17,0.0
2019-12-20,43.4783
2019-12-26,-19.697
2019-12-27,-13.2075
2019-12-30,-4.3478
2019-12-31,0.0
2020-01-02,0.0
2020-01-09,118.1818
2020-01-13,6.25
2020-01-14,17.647100000000002
2020-01-15,-33.3333
2020-01-16,-27.5
2020-01-17,3.4483
2020-01-21,10.1667
2020-01-24,18.003
2020-01-27,-16.6667
2020-01-28,18.4615
2020-01-30,-16.8831
2020-02-03,1.5625
2020-02-06,-4.6154
2020-02-07,-6.4516
2020-02-11,0.0
2020-02-13,0.0
2020-02-18,24.1379
2020-02-20,0.0
2020-02-28,2.7778
2020-03-06,-10.8108
2020-03-09,-3.6364
2020-03-13,-11.9497
2020-03-16,0.0
2020-03-23,18.9286
2020-03-24,-9.009
2020-03-26,18.8119
2020-04-03,0.0
2020-04-06,-2.7778
2020-04-08,0.0
2020-04-13,-11.4286
2020-04-14,22.5806
2020-04-15,0.0
2020-04-16,-18.4211
2020-04-17,0.0
2020-04-20,0.0
2020-04-21,19.3548
2020-04-27,-16.2162
2020-04-29,19.3548
2020-04-30,10.5405
2020-05-01,15.6479
2020-05-04,-23.8901
2020-05-05,38.8889
2020-05-07,0.0
2020-05-08,-24.0
2020-05-11,0.0
2020-05-13,0.0
2020-05-15,0.0
2020-05-18,0.0
2020-05-19,31.5789
2020-05-22,16.0
2020-05-27,-34.4828
2020-05-29,78.9474
2020-06-02,-11.7647
2020-06-03,-1.6667
2020-06-04,0.0
2020-06-05,-2.2881
2020-06-11,21.4224
2020-06-12,35.7143
2020-06-15,-1.0526
2020-06-19,-50.0
2020-06-25,68.0851
2020-06-26,-21.6456
2020-06-30,-25.6866
2020-07-01,-10.8696
2020-07-24,-95.122
2020-07-31,0.0
