ticker,IMTE US Equity
2018-06-11,3.3928
2018-06-12,-1.0311
2018-06-13,2.3063000000000002
2018-06-14,3.5979
2018-06-15,0.6188
2018-06-18,-0.4042
2018-06-19,0.5291
2018-06-20,1.0137
2018-06-21,-2.8792
2018-06-22,0.8047
2018-06-25,-2.6078
2018-06-26,-8.0874
2018-06-27,4.0428
2018-06-28,-0.8629
2018-06-29,0.0634
2018-07-02,-2.0737
2018-07-03,-2.3529
2018-07-05,-6.0241
2018-07-06,-0.5622
2018-07-09,-4.9786
2018-07-10,1.3569
2018-07-11,1.1158
2018-07-12,2.4585
2018-07-13,-5.7378
2018-07-16,-6.5086
2018-07-17,6.1479
2018-07-18,-4.6896
2018-07-19,0.0725
2018-07-20,-1.4685000000000001
2018-07-23,0.0206
2018-07-24,-11.7561
2018-07-25,3.1191
2018-07-26,0.7824
2018-07-27,-7.7835
2018-07-30,-6.603
2018-07-31,2.627
2018-08-01,-8.0771
2018-08-02,8.4674
2018-08-03,5.3209
2018-08-06,13.7649
2018-08-07,2.8832
2018-08-08,-0.3687
2018-08-09,-7.1799
2018-08-10,-7.7002
2018-08-13,-3.1578
2018-08-14,13.963
2018-08-15,0.2818
2018-08-16,-4.2935
2018-08-20,1.5497999999999998
2018-08-22,-3.3815
2018-08-23,1.2245
2018-08-24,1.3403
2018-08-27,-3.1565
2018-08-28,-3.6962
2018-08-29,10.5863
2018-08-30,-6.4951
2018-08-31,-2.4857
2018-09-04,0.1922
2018-09-05,-0.1548
2018-09-06,-0.5487
2018-09-07,-2.5526999999999997
2018-09-10,0.0
2018-09-11,-5.7128
2018-09-12,1.4386
2018-09-13,-3.1952
2018-09-14,4.1167
2018-09-17,-7.9714
2018-09-18,3.9527
2018-09-19,1.1084
2018-09-20,-0.8408
2018-09-21,-1.94
2018-09-24,-0.2892
2018-09-25,-1.6764000000000001
2018-09-27,-9.079
2018-09-28,-1.013
2018-10-01,-11.8889
2018-10-02,11.3493
2018-10-03,-5.1597
2018-10-04,-15.0984
2018-10-05,5.2039
2018-10-08,3.3422
2018-10-09,-7.5032
2018-10-10,-3.4266
2018-10-11,0.6517
2018-10-12,0.7194
2018-10-15,-4.0
2018-10-17,43.4152
2018-10-18,-7.5341000000000005
2018-10-19,-13.2572
2018-10-22,-13.3247
2018-10-23,-0.4478
2018-10-24,-0.8936
2018-10-25,4.6502
2018-10-26,-5.3167
2018-10-29,1.1496
2018-10-30,1.2784
2018-10-31,-13.7109
2018-11-01,1.0363
2018-11-02,-2.1077
2018-11-05,0.4069
2018-11-06,14.2609
2018-11-07,3.3501
2018-11-08,-3.536
2018-11-09,7.0229
2018-11-12,-7.9886
2018-11-13,1.8605
2018-11-15,-9.4368
2018-11-16,0.0
2018-11-19,1.8487
2018-11-20,-10.5611
2018-11-21,11.4391
2018-11-23,2.649
2018-11-26,-6.4516
2018-11-27,-2.5862
2018-11-28,0.1699
2018-11-29,4.7777
2018-12-03,-3.8786
2018-12-04,4.7386
2018-12-06,-1.1742
2018-12-07,-6.6102
2018-12-11,1.6334
2018-12-13,0.0018
2018-12-14,-7.6802
2018-12-17,-6.1896
2018-12-18,1.0309
2018-12-19,-5.102
2018-12-20,1.9355
2018-12-21,-7.173
2018-12-24,0.0
2018-12-26,34.7727
2018-12-27,-13.828
2018-12-28,6.2622
2018-12-31,18.9687
2019-01-02,8.3173
2019-01-03,20.0463
2019-01-04,-4.9631
2019-01-07,-8.5556
2019-01-08,2.7382999999999997
2019-01-09,-6.2
2019-01-10,-7.4627
2019-01-11,0.8556
2019-01-14,-10.7483
2019-01-15,4.0956
2019-01-16,23.6066
2019-01-17,-7.0292
2019-01-18,-0.428
2019-01-22,-0.1433
2019-01-23,-9.3257
2019-01-24,-3.4066
2019-01-25,8.441
2019-01-28,2.568
2019-01-29,-3.8292
2019-01-30,2.4502
2019-01-31,-8.520199999999999
2019-02-01,37.2549
2019-02-04,-1.0714
2019-02-05,20.3369
2019-02-06,-15.0
2019-02-07,5.2941
2019-02-08,-1.9866000000000001
2019-02-11,-12.1087
2019-02-12,-5.3178
2019-02-13,-6.4384
2019-02-14,2.5256
2019-02-15,1.5352000000000001
2019-02-19,-0.7032
2019-02-20,-2.4887
2019-02-21,7.6929
2019-02-22,-4.9083
2019-02-25,24.3348
2019-02-26,-4.8553
2019-02-27,-2.8777
2019-02-28,3.7037
2019-03-01,0.0
2019-03-04,4.0476
2019-03-05,-0.9153
2019-03-06,-6.582
2019-03-07,-0.8653
2019-03-08,-0.3741
2019-03-11,3.6295
2019-03-12,8.0918
2019-03-13,-1.6760000000000002
2019-03-14,0.0
2019-03-15,7.9545
2019-03-18,-0.2105
2019-03-19,-4.9578
2019-03-20,0.3607
2019-03-21,-6.5524000000000004
2019-03-22,3.9432
2019-03-25,-1.175
2019-03-26,3.1106
2019-03-27,38.5475
2019-03-28,8.0645
2019-03-29,-3.0597
2019-04-01,-4.9269
2019-04-02,-10.9312
2019-04-03,2.9091
2019-04-04,-3.8869
2019-04-05,12.1324
2019-04-08,-1.6393
2019-04-09,-1.4167
2019-04-10,5.6636
2019-04-11,0.56
2019-04-12,6.3644
2019-04-15,-2.7674
2019-04-16,-0.3569
2019-04-17,6.1481
2019-04-18,5.6
2019-04-22,-0.3567
2019-04-23,4.3668
2019-04-24,0.5298
2019-04-25,-3.9526
2019-04-26,-6.0357
2019-04-29,-4.3796
2019-04-30,-7.6336
2019-05-01,-0.4959
2019-05-02,0.1661
2019-05-03,-4.6434
2019-05-06,-3.4043
2019-05-07,-4.5776
2019-05-08,1.4151
2019-05-09,-13.4884
2019-05-10,5.3763
2019-05-13,-11.2245
2019-05-14,-3.7931
2019-05-15,-3.9427
2019-05-16,2.2388
2019-05-17,-8.5158
2019-05-20,5.8511
2019-05-21,-5.0251
2019-05-22,-0.3955
2019-05-23,1.5923
2019-05-24,0.0
2019-05-28,-1.9607999999999999
2019-05-29,5.9187
2019-05-30,-1.6856
2019-05-31,-3.7132
2019-06-03,6.117
2019-06-04,2.089
2019-06-05,-3.642
2019-06-06,2.0382
2019-06-07,-1.3733
2019-06-10,1.9076
2019-06-11,-1.2508
2019-06-12,6.9182
2019-06-13,-0.2353
2019-06-14,-0.2358
2019-06-17,3.8983
2019-06-18,3.9842
2019-06-19,0.1094
2019-06-20,1.8578999999999999
2019-06-25,7.6395
2019-06-26,-5.303
2019-06-27,-1.5789
2019-06-28,-7.2193
2019-07-01,4.3228
2019-07-02,4.9006
2019-07-03,-6.7783
2019-07-05,-3.5028
2019-07-08,-2.3981
2019-07-09,1.6388
2019-07-10,-2.382
2019-07-11,-4.3531
2019-07-12,1.3906
2019-07-15,-1.8429
2019-07-16,-3.8388
2019-07-17,5.5033
2019-07-18,-0.8026
2019-07-19,-2.5888
2019-07-22,-2.0395
2019-07-23,-0.6296
2019-07-24,-0.1651
2019-07-25,1.3333
2019-07-26,-5.7039
2019-07-29,5.4908
2019-07-30,-0.1323
2019-07-31,-0.0649
2019-08-01,-7.092
2019-08-02,-2.9957000000000003
2019-08-05,-2.9294000000000002
2019-08-06,6.1992
2019-08-07,-3.9943
2019-08-08,-1.6954
2019-08-09,-0.6137
2019-08-12,4.8043
2019-08-13,-1.4685000000000001
2019-08-14,-2.0707
2019-08-15,5.2727
2019-08-16,14.9014
2019-08-19,1.1426
2019-08-20,4.3639
2019-08-21,-0.1767
2019-08-22,-3.6885
2019-08-23,3.7685
2019-08-26,2.7155
2019-08-27,-8.2184
2019-08-28,8.0776
2019-08-29,-6.1784
2019-08-30,-2.4306
2019-09-03,1.9607999999999999
2019-09-05,6.0547
2019-09-06,-8.6344
2019-09-09,-3.7796
2019-09-10,0.7963
2019-09-11,2.5549
2019-09-12,3.0503
2019-09-16,-10.6725
2019-09-17,0.6129
2019-09-18,2.5591
2019-09-19,0.3526
2019-09-20,0.0
2019-09-24,-0.7689
2019-09-25,-1.2679
2019-09-26,-1.6552
2019-09-27,3.0856
2019-09-30,-7.0068
2019-10-01,1.2436
2019-10-02,-3.6127000000000002
2019-10-03,-1.1304
2019-10-04,0.2881
2019-10-07,9.479
2019-10-08,0.8218
2019-10-09,-1.1479
2019-10-10,2.2699
2019-10-11,-2.439
2019-10-14,1.3889
2019-10-15,-2.7397
2019-10-16,-1.4085
2019-10-17,2.8586
2019-10-18,-2.6402
2019-10-21,0.5706
2019-10-22,2.1277
2019-10-23,-0.2778
2019-10-24,-4.5961
2019-10-25,1.3533
2019-10-28,-0.0389
2019-10-29,1.3703
2019-10-30,-0.8557
2019-10-31,1.7936
2019-11-01,-2.9661999999999997
2019-11-04,3.7347
2019-11-05,0.5135
2019-11-06,-0.5889
2019-11-07,-1.1357
2019-11-11,-2.2606
2019-11-12,-1.455
2019-11-13,1.3971
2019-11-14,0.9369
2019-11-15,-3.0117
2019-11-19,-3.7274000000000003
2019-11-20,1.2557
2019-11-21,24.5091
2019-11-22,-0.155
2019-11-26,-5.5452
2019-12-04,-0.1618
2019-12-06,-2.0612
2019-12-09,-4.1682
2019-12-10,4.558
2019-12-11,-2.1295
2019-12-12,4.0654
2019-12-16,-3.7613
2019-12-17,3.2345
2019-12-18,-8.6162
2019-12-19,8.3786
2019-12-20,0.8067
2019-12-23,28.7145
2019-12-24,-4.5075
2019-12-26,-4.3617
2019-12-27,-3.9055
2019-12-30,9.8519
2019-12-31,-3.2666
2020-01-02,1.915
2020-01-03,-2.5204
2020-01-06,-0.1162
2020-01-07,-4.8412
2020-01-08,-2.1734
2020-01-09,7.2406
2020-01-10,-1.0336
2020-01-13,-0.7
2020-01-14,3.3456
2020-01-15,4.5062999999999995
2020-01-16,-6.9124
2020-01-17,2.3372
2020-01-21,-5.0571
2020-01-22,0.5407
2020-01-23,0.0
2020-01-24,-9.454
2020-01-27,4.6481
2020-01-28,0.796
2020-01-30,1.0915
2020-02-03,-5.6523
2020-02-04,-6.8664
2020-02-05,3.6729000000000003
2020-02-07,2.9793
2020-02-10,-1.2138
2020-02-11,1.817
2020-02-12,-2.1073
2020-02-13,-1.8869
2020-02-14,-14.0625
2020-02-18,-6.053
2020-02-19,3.2175
2020-02-20,1.8218999999999999
2020-02-21,-0.7688
2020-02-24,-2.9769
2020-02-25,-2.7734
2020-02-26,-3.1475
2020-02-27,-12.9147
2020-02-28,-1.2711000000000001
2020-03-02,-1.2245
2020-03-03,0.4504
2020-03-04,2.7103
2020-03-05,-6.3092
2020-03-06,0.3505
2020-03-09,-10.4109
2020-03-10,2.1191
2020-03-11,-6.7981
2020-03-12,-13.9759
2020-03-13,7.6415
2020-03-16,-10.4819
2020-03-17,-1.6686
2020-03-18,-8.3545
2020-03-19,1.2903
2020-03-20,-14.3312
2020-03-23,9.6654
2020-03-24,-1.9627
2020-03-25,9.2632
2020-03-26,-9.4937
2020-03-27,15.3846
2020-03-30,-10.0
2020-03-31,6.5354
2020-04-01,-5.1863
2020-04-02,17.4533
2020-04-03,4.1548
2020-04-06,-2.4523
2020-04-07,-8.5196
2020-04-08,3.2061
2020-04-09,-0.8876
2020-04-13,4.4776
2020-04-14,-2.2857
2020-04-15,2.6316
2020-04-16,0.2849
2020-04-17,-0.8523
2020-04-20,0.2865
2020-04-21,29.7143
2020-04-22,-13.0573
2020-04-23,-2.9819
2020-04-24,-9.9099
2020-04-27,-0.5797
2020-04-28,-2.8047
2020-04-29,-0.114
2020-04-30,0.3003
2020-05-01,-6.5838
2020-05-04,0.6378
2020-05-05,14.9682
2020-05-06,-7.2022
2020-05-07,-0.2985
2020-05-08,1.7964
2020-05-11,-3.6765
2020-05-12,-3.716
2020-05-13,7.3479
2020-05-14,3.6928
2020-05-15,-8.547
2020-05-18,9.8131
2020-05-19,-3.8298
2020-05-20,3.8348
2020-05-21,-3.125
2020-05-22,-1.437
2020-05-26,6.2184
2020-05-27,5.1821
2020-05-28,-1.1984
2020-05-29,-2.965
2020-06-01,1.3889
2020-06-02,-4.1096
2020-06-03,2.5714
2020-06-04,9.7493
2020-06-05,-11.6751
2020-06-08,0.8621
2020-06-09,1.7094
2020-06-10,6.4426
2020-06-11,-8.4211
2020-06-12,10.9023
2020-06-15,7.2706
2020-06-16,6.2802
2020-06-17,25.0
2020-06-18,8.1818
2020-06-19,-11.7647
2020-06-22,-7.0476
2020-06-23,-5.123
2020-06-24,-15.7667
2020-06-25,11.2821
2020-06-26,-11.2903
2020-06-29,-9.0909
2020-06-30,5.4286
2020-07-01,0.813
2020-07-02,1.0753
2020-07-06,0.0
2020-07-07,1.5957
2020-07-08,0.2618
2020-07-09,-1.8277
2020-07-10,-3.9894
2020-07-13,-3.8781
2020-07-14,0.0
2020-07-15,2.0173
2020-07-16,6.2147
2020-07-17,-3.1915
2020-07-20,-0.2747
2020-07-21,-2.2039
2020-07-22,6.1972
2020-07-23,-4.5093
2020-07-24,-2.2222
2020-07-27,0.2841
2020-07-28,-0.2833
2020-07-29,-0.2841
2020-07-30,2.2792
2020-07-31,-2.7855
