ticker,MGY US Equity
2018-04-06,-0.1984
2018-04-09,0.3976
2018-04-10,-0.297
2018-04-11,0.2979
2018-04-12,-0.396
2018-04-13,0.2982
2018-04-16,0.0
2018-04-17,-0.2973
2018-04-18,0.7952
2018-04-19,0.0
2018-04-20,-0.1972
2018-04-23,0.1482
2018-04-24,-0.0493
2018-04-25,0.1974
2018-04-26,0.2956
2018-04-27,0.8841
2018-04-30,0.4869
2018-05-01,0.0969
2018-05-02,0.0
2018-05-03,-0.2904
2018-05-04,0.0971
2018-05-07,0.291
2018-05-08,-0.7737
2018-05-09,0.3899
2018-05-10,0.7767
2018-05-11,0.0
2018-05-14,1.1561
2018-05-15,1.1429
2018-05-16,0.4708
2018-05-17,0.8903
2018-05-18,-0.1858
2018-05-21,0.1396
2018-05-22,-0.7435
2018-05-23,-1.6854
2018-05-24,-1.4285999999999999
2018-05-25,-0.6763
2018-05-29,0.3891
2018-05-30,0.969
2018-05-31,0.7678
2018-06-01,0.0
2018-06-04,0.0952
2018-06-05,-0.1903
2018-06-06,0.4766
2018-06-07,1.0436
2018-06-08,0.4695
2018-06-11,0.3738
2018-06-12,0.2793
2018-06-13,0.4643
2018-06-14,0.0
2018-06-15,-1.0166
2018-06-18,-0.8403
2018-06-19,-0.9416
2018-06-20,0.3802
2018-06-21,-0.2841
2018-06-22,1.5194999999999999
2018-06-25,-0.9355
2018-06-26,0.7554
2018-06-27,0.7498
2018-06-28,0.4651
2018-06-29,0.6481
2018-07-02,0.276
2018-07-03,-0.0917
2018-07-05,0.0
2018-07-06,0.7346
2018-07-09,0.2735
2018-07-10,0.4545
2018-07-11,2.2624
2018-07-12,1.5044
2018-07-13,1.0462
2018-07-16,-0.8628
2018-07-17,2.5239000000000003
2018-07-18,0.3396
2018-07-19,0.9306
2018-07-20,5.197
2018-07-23,1.1155
2018-07-24,0.7092
2018-07-25,-0.1565
2018-07-26,-2.8997
2018-07-27,-1.6949
2018-07-30,0.6568
2018-07-31,0.3263
2018-08-01,1.8699
2018-08-02,2.9529
2018-08-03,1.4729
2018-08-06,-1.8335
2018-08-07,0.7782
2018-08-08,-0.9266
2018-08-09,0.3897
2018-08-10,-0.6211
2018-08-13,-2.3438
2018-08-14,3.36
2018-08-15,-2.0124
2018-08-16,3.0016
2018-08-17,0.4601
2018-08-20,2.2901
2018-08-21,2.2388
2018-08-22,1.5328
2018-08-23,-0.0719
2018-08-24,0.2158
2018-08-27,-0.1436
2018-08-28,-2.2286
2018-08-29,0.5882
2018-08-30,1.9737
2018-08-31,-0.6452
2018-09-04,0.0722
2018-09-05,-0.7931
2018-09-06,-1.1628
2018-09-07,-1.5441
2018-09-10,2.6886
2018-09-11,0.5091
2018-09-12,1.2301
2018-09-13,1.6440000000000001
2018-09-14,2.18
2018-09-17,-3.0282
2018-09-18,1.9163000000000001
2018-09-19,0.6267
2018-09-20,0.8997
2018-09-21,-1.3032
2018-09-24,0.9729
2018-09-25,-0.5506
2018-09-26,1.5225
2018-09-27,1.8405
2018-09-28,0.4685
2018-10-01,0.6662
2018-10-02,-1.7207
2018-10-03,2.3569
2018-10-04,-2.4342
2018-10-05,0.7417
2018-10-08,-2.4096
2018-10-09,0.0686
2018-10-10,-3.4955
2018-10-11,-2.9119
2018-10-12,3.5113
2018-10-15,0.5654
2018-10-16,1.9677
2018-10-17,-3.3081
2018-10-18,0.2138
2018-10-19,-0.6401
2018-10-22,-2.1475
2018-10-23,-1.2436
2018-10-24,-4.5926
2018-10-25,2.0186
2018-10-26,-0.1522
2018-10-29,-4.4207
2018-10-30,-0.9569
2018-10-31,0.2415
2018-11-01,-0.0803
2018-11-02,-1.2058
2018-11-05,2.5224
2018-11-06,-0.0794
2018-11-07,0.0
2018-11-08,-2.7006
2018-11-09,-1.4694
2018-11-12,-3.0655
2018-11-13,2.0513
2018-11-14,1.4238
2018-11-15,6.3584
2018-11-16,0.5435
2018-11-19,-1.8533
2018-11-20,-4.3273
2018-11-21,3.2895
2018-11-23,-2.2293
2018-11-26,3.1759
2018-11-27,-1.8942
2018-11-28,-1.1263
2018-11-29,1.8714
2018-11-30,-2.7157
2018-12-03,3.3662
2018-12-04,-3.0977
2018-12-06,-4.1803
2018-12-07,2.2241
2018-12-10,-3.682
2018-12-11,-1.7376
2018-12-12,-1.6799
2018-12-13,2.518
2018-12-14,-3.5088
2018-12-17,-2.4545
2018-12-18,-0.5592
2018-12-19,1.1246
2018-12-20,-1.7609
2018-12-21,0.566
2018-12-24,-5.3471
2018-12-26,7.6312999999999995
2018-12-27,-0.7366
2018-12-28,-0.1855
2018-12-31,4.1822
2019-01-02,0.7136
2019-01-03,-0.0886
2019-01-04,5.3191
2019-01-07,0.4209
2019-01-08,2.0117
2019-01-09,1.1504
2019-01-10,0.7311
2019-01-11,-1.9355
2019-01-14,1.1513
2019-01-15,0.3252
2019-01-16,-1.0535
2019-01-17,1.638
2019-01-18,1.8533
2019-01-22,-4.193
2019-01-23,-1.2386
2019-01-24,3.5953
2019-01-25,-0.7264
2019-01-28,-2.5202999999999998
2019-01-29,-1.5847
2019-01-30,3.3898
2019-01-31,-1.3115
2019-02-01,-0.8306
2019-02-04,0.0
2019-02-05,-3.9363
2019-02-06,0.6975
2019-02-07,-3.2035
2019-02-08,-1.1628
2019-02-11,1.991
2019-02-12,6.7436
2019-02-13,1.6625
2019-02-14,1.3083
2019-02-15,2.7441
2019-02-19,-0.707
2019-02-20,0.2373
2019-02-21,-3.3938
2019-02-22,2.6144
2019-02-25,-0.3185
2019-02-26,-2.0767
2019-02-27,1.7128999999999999
2019-02-28,-1.3633
2019-03-01,0.8943
2019-03-04,3.062
2019-03-05,-1.0164
2019-03-06,-3.3175
2019-03-07,0.0
2019-03-08,-0.1634
2019-03-11,1.4729999999999999
2019-03-12,-0.7258
2019-03-13,2.1121
2019-03-14,0.2387
2019-03-15,-0.3968
2019-03-18,1.7530000000000001
2019-03-19,-3.4455999999999998
2019-03-20,0.8921
2019-03-21,0.4019
2019-03-22,-4.5637
2019-03-25,0.5034
2019-03-26,1.0851
2019-03-27,0.2477
2019-03-28,-0.1647
2019-03-29,-0.9901
2019-04-01,3.6667
2019-04-02,0.2412
2019-04-03,0.2406
2019-04-04,2.24
2019-04-05,0.1565
2019-04-08,1.3281
2019-04-09,2.3901
2019-04-10,0.4518
2019-04-11,-0.4498
2019-04-12,2.8614
2019-04-15,-1.9766
2019-04-16,-0.4481
2019-04-17,2.1005
2019-04-18,-0.4409
2019-04-22,1.6236000000000002
2019-04-23,1.0893
2019-04-24,-0.5747
2019-04-25,-1.0838
2019-04-26,-1.4609
2019-04-29,-0.7413
2019-04-30,-1.5683
2019-05-01,-1.6692
2019-05-02,-2.6235
2019-05-03,2.8526
2019-05-06,1.1556
2019-05-07,-4.3412
2019-05-08,2.707
2019-05-09,-0.4651
2019-05-10,-1.4798
2019-05-13,-1.9763
2019-05-14,0.0
2019-05-15,-0.0806
2019-05-16,1.4527999999999999
2019-05-17,-1.6705999999999999
2019-05-20,0.7282
2019-05-21,1.4458
2019-05-22,-2.7712
2019-05-23,-4.2345
2019-05-24,-1.6156000000000001
2019-05-28,-0.7779
2019-05-29,-0.5226
2019-05-30,-1.1384
2019-05-31,-2.3029
2019-06-03,0.1813
2019-06-04,-0.181
2019-06-05,-2.8105
2019-06-06,1.3993
2019-06-07,7.3597
2019-06-10,-4.0274
2019-06-11,-0.1786
2019-06-12,-4.025
2019-06-13,1.2116
2019-06-14,-2.3941
2019-06-17,2.2641999999999998
2019-06-18,3.0443
2019-06-19,-0.7162
2019-06-20,4.4184
2019-06-21,-0.8636
2019-06-24,-0.8711
2019-06-25,-1.7574999999999998
2019-06-26,3.1306
2019-06-27,-0.1735
2019-06-28,0.6082
2019-07-01,1.0363
2019-07-02,-2.8205
2019-07-03,-0.5277
2019-07-05,0.2653
2019-07-08,0.97
2019-07-09,-1.5721
2019-07-10,0.1775
2019-07-11,-3.7201
2019-07-12,0.0
2019-07-15,0.736
2019-07-16,-0.8219
2019-07-17,-1.7495
2019-07-18,0.0
2019-07-19,1.2184
2019-07-22,0.3704
2019-07-23,2.3985
2019-07-24,-0.0901
2019-07-25,-1.4426999999999999
2019-07-26,-1.2809
2019-07-29,-1.7609
2019-07-30,5.4717
2019-07-31,0.0
2019-08-01,-7.3345
2019-08-02,0.3861
2019-08-05,-4.1346
2019-08-06,-0.3009
2019-08-07,-1.1066
2019-08-08,1.119
2019-08-09,1.5091
2019-08-12,-1.0902
2019-08-13,1.5030000000000001
2019-08-14,-3.2577
2019-08-15,0.4082
2019-08-16,2.8455
2019-08-19,3.4585
2019-08-20,-2.1012
2019-08-21,1.3659
2019-08-22,-1.4437
2019-08-23,-3.2227
2019-08-26,0.5045
2019-08-27,-1.004
2019-08-28,2.5355
2019-08-29,1.2859
2019-08-30,-0.293
2019-09-03,0.4897
2019-09-04,0.1949
2019-09-05,0.5837
2019-09-06,-0.0967
2019-09-09,3.5818
2019-09-10,0.9346
2019-09-11,1.2963
2019-09-12,-1.4625
2019-09-13,-0.2783
2019-09-16,13.2093
2019-09-17,-3.5333
2019-09-18,0.3407
2019-09-19,-1.528
2019-09-20,0.431
2019-09-23,0.8584
2019-09-24,-4.2553
2019-09-25,0.0889
2019-09-26,-2.1314
2019-09-27,1.2704
2019-09-30,-0.5376
2019-10-01,-3.964
2019-10-02,-3.4709
2019-10-03,1.5549
2019-10-04,0.7656
2019-10-07,-2.6591
2019-10-08,-2.6341
2019-10-09,0.2004
2019-10-10,2.6
2019-10-11,2.8265000000000002
2019-10-14,-3.0332
2019-10-15,-0.1955
2019-10-16,-1.1753
2019-10-17,0.9911
2019-10-18,-1.3739
2019-10-21,2.3881
2019-10-22,1.6521
2019-10-23,0.0956
2019-10-24,-0.8596
2019-10-25,1.0597
2019-10-28,0.0953
2019-10-29,0.5714
2019-10-30,-3.3144
2019-10-31,-3.8198
2019-11-01,3.3605
2019-11-04,3.6452999999999998
2019-11-05,6.3688
2019-11-06,-1.2511
2019-11-07,5.2489
2019-11-08,1.4617
2019-11-11,-2.6271
2019-11-12,1.2185
2019-11-13,0.172
2019-11-14,-0.2575
2019-11-15,0.7745
2019-11-18,-2.0495
2019-11-19,-2.0052
2019-11-20,2.3132
2019-11-21,0.8696
2019-11-22,-0.8621
2019-11-25,0.7826
2019-11-26,-1.8119
2019-11-27,-0.7909
2019-11-29,-3.8087
2019-12-02,3.0387
2019-12-03,-1.3405
2019-12-04,2.3551
2019-12-05,-1.3274
2019-12-06,3.2287
2019-12-09,1.3901
2019-12-10,1.114
2019-12-11,-0.339
2019-12-12,2.2959
2019-12-13,-1.33
2019-12-16,2.7801
2019-12-17,2.8689
2019-12-18,-1.3546
2019-12-19,1.9386
2019-12-20,-1.6640000000000001
2019-12-23,1.7728000000000002
2019-12-24,-0.5542
2019-12-26,0.7962
2019-12-27,-0.5529
2019-12-30,-0.556
2019-12-31,0.4792
2020-01-02,0.3975
2020-01-03,2.2961
2020-01-06,1.3932
2020-01-07,-1.5267
2020-01-08,-3.7209
2020-01-09,0.6441
2020-01-10,0.0
2020-01-13,-1.44
2020-01-14,0.7305
2020-01-15,0.0
2020-01-16,0.4029
2020-01-17,-0.8026
2020-01-21,-1.7799
2020-01-22,-2.0593
2020-01-23,-3.3642
2020-01-24,-2.0017
2020-01-27,-2.4867
2020-01-28,-0.4554
2020-01-29,-2.0128
2020-01-30,1.2138
2020-01-31,-2.952
2020-02-03,-2.0913
2020-02-04,0.2913
2020-02-05,2.0329
2020-02-06,-2.3719
2020-02-07,-1.3605
2020-02-10,-3.2512
2020-02-11,-2.1385
2020-02-12,-0.4162
2020-02-13,-0.7315
2020-02-14,1.6842000000000001
2020-02-18,-4.9689
2020-02-19,0.9804
2020-02-20,-4.4229
2020-02-21,-3.2731
2020-02-24,-5.0175
2020-02-25,-8.8452
2020-02-26,-0.6739
2020-02-27,-4.0706
2020-02-28,6.2235
2020-03-02,1.1984
2020-03-03,0.3947
2020-03-04,0.1311
2020-03-05,-6.9372
2020-03-06,-11.955
2020-03-09,-17.7316
2020-03-10,3.6893000000000002
2020-03-11,-9.9251
2020-03-12,-7.4844
2020-03-13,11.9101
2020-03-16,-19.2771
2020-03-17,-9.4527
2020-03-18,-7.1429
2020-03-19,23.9645
2020-03-20,-5.0119
2020-03-23,-3.2663
2020-03-24,5.7143
2020-03-25,-0.7371
2020-03-26,11.8812
2020-03-27,-9.0708
2020-03-30,-5.1095
2020-03-31,2.5641
2020-04-01,-9.75
2020-04-02,9.9723
2020-04-03,-1.5112999999999999
2020-04-06,0.0
2020-04-07,1.5345
2020-04-08,9.8237
2020-04-09,2.5229
2020-04-13,-0.6711
2020-04-14,2.7027
2020-04-15,-7.4561
2020-04-16,-10.663499999999999
2020-04-17,6.366
2020-04-20,-3.2419000000000002
2020-04-21,2.5773
2020-04-22,11.809
2020-04-23,15.9551
2020-04-24,-0.1938
2020-04-27,0.3883
2020-04-28,6.7698
2020-04-29,11.9565
2020-04-30,4.6926
2020-05-01,-10.0464
2020-05-04,2.2337
2020-05-05,-8.0672
2020-05-06,-6.3985
2020-05-07,-3.7109
2020-05-08,1.6227
2020-05-11,0.5988
2020-05-12,7.9365
2020-05-13,-6.6176
2020-05-14,-1.1811
2020-05-15,9.3625
2020-05-18,11.2933
2020-05-19,-2.6187
2020-05-20,5.5462
2020-05-21,-0.3185
2020-05-22,-5.2716
2020-05-26,5.3963
2020-05-27,-1.12
2020-05-28,-4.3689
2020-05-29,-6.0914
2020-06-01,0.0
2020-06-02,6.1261
2020-06-03,7.3004999999999995
2020-06-04,-1.2658
2020-06-05,15.7051
2020-06-08,4.5706
2020-06-09,-6.755
2020-06-10,-6.392
2020-06-11,-11.3809
2020-06-12,6.8493
2020-06-15,0.0
2020-06-16,2.4038
2020-06-17,-5.4773
2020-06-18,-0.4967
2020-06-19,-2.4958
2020-06-22,1.1945000000000001
2020-06-23,1.1804000000000001
2020-06-24,-6.8333
2020-06-25,3.5778
2020-06-26,-5.1813
2020-06-29,13.4791
2020-06-30,-2.7287
2020-07-01,4.2904
2020-07-02,5.2215
2020-07-06,-1.9548999999999999
2020-07-07,-2.1471999999999998
2020-07-08,-1.0972
2020-07-09,-3.9619999999999997
2020-07-10,4.7855
2020-07-13,-4.7244
2020-07-14,7.2727
2020-07-15,5.0847
2020-07-16,-1.9062000000000001
2020-07-17,-1.9432
2020-07-20,1.0671
2020-07-21,7.8431
2020-07-22,-1.958
2020-07-23,-2.2824999999999998
2020-07-24,-2.4818
2020-07-27,-3.7425
2020-07-28,-7.154
2020-07-29,1.5074999999999998
2020-07-30,-2.3102
2020-07-31,1.0135
