ticker,BCAL US Equity
2015-12-22,0.6329
2015-12-24,4.4025
2016-02-04,-0.6024
2016-03-07,0.0
2016-03-10,0.0
2016-03-29,-4.7273
2016-03-30,4.9618
2016-05-10,0.0
2016-08-11,0.0
2016-08-23,3.0303
2016-08-31,5.8824
2016-09-23,0.0
2016-11-02,0.0
2016-11-18,27.7778
2016-11-22,0.0
2017-02-10,4.3478
2017-03-01,0.0
2017-03-13,8.3333
2017-03-15,3.8462
2017-03-24,-9.2593
2017-05-03,26.5306
2017-05-17,-3.2258
2017-05-26,-18.3333
2017-06-12,0.4082
2017-06-14,4.4715
2017-08-04,5.0584
2017-08-15,0.0
2017-08-18,0.0
2017-08-22,-4.8148
2017-08-24,1.9455
2017-09-20,-2.2901
2017-09-29,1.5625
2017-10-05,3.8462
2017-10-12,-1.8519
2017-10-24,1.5093999999999999
2017-10-27,0.0
2017-10-30,0.0
2017-11-01,0.3717
2017-11-28,9.2593
2017-12-29,0.0
2018-01-02,0.0
2018-01-19,1.4237
2018-01-22,7.9545
2018-02-08,2.1672
2018-02-09,3.0303
2018-02-14,-7.3529
2018-02-20,1.5873
2018-02-21,-1.5625
2018-02-22,-4.127
2018-02-26,-0.6623
2018-03-02,-1.6667
2018-03-07,1.6949
2018-03-09,0.0
2018-03-12,-3.3333
2018-03-13,2.7586
2018-03-22,0.0
2018-03-29,-0.3356
2018-04-02,-2.3569
2018-04-05,-0.6897
2018-04-09,1.3889
2018-04-10,-2.3288
2018-04-23,0.9818
2018-04-26,-1.7361
2018-04-27,0.9894
2018-04-30,0.4199
2018-05-01,0.0
2018-05-02,0.9756
2018-05-03,-0.6901
2018-06-01,0.8339
2018-06-07,-0.0689
2018-06-12,0.2759
2018-06-19,-0.2751
2018-06-21,0.0
2018-06-22,0.0
2018-06-25,1.6552
2018-06-27,-1.6282
2018-06-29,1.7241
2018-07-02,0.0
2018-07-05,8.4746
2018-07-10,-2.0
2018-07-12,-5.9311
2018-07-18,6.7797
2018-07-19,0.0
2018-07-23,-4.7619
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.6667
2018-07-27,-0.6623
2018-07-30,0.3333
2018-07-31,0.0
2018-08-01,-0.3322
2018-08-02,0.0
2018-08-06,1.6667
2018-08-07,3.2787
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,0.0
2018-08-13,-0.9524
2018-08-14,0.0
2018-08-15,-2.2436
2018-08-22,2.623
2018-08-27,-1.5974
2018-08-29,0.0
2018-08-30,-0.6494
2018-09-05,0.3268
2018-09-07,0.9772
2018-09-10,0.0
2018-09-11,-0.6452
2018-09-12,0.6494
2018-09-13,2.2580999999999998
2018-09-14,1.2618
2018-09-17,0.0
2018-09-18,-1.8692
2018-09-20,2.2222
2018-09-21,-4.6584
2018-09-24,1.3029
2018-09-25,0.3215
2018-09-26,0.3205
2018-09-28,1.2141
2018-10-02,-0.8838
2018-10-03,-0.6369
2018-10-04,-0.641
2018-10-08,0.0065
2018-10-09,-0.6516
2018-10-10,0.3247
2018-10-11,-0.3236
2018-10-12,-1.2987
2018-10-16,-0.9868
2018-10-17,0.3322
2018-10-18,-0.9934
2018-10-19,-3.6789
2018-10-22,-0.3472
2018-10-23,2.0906
2018-11-05,-0.6826
2018-11-07,-0.6873
2018-11-08,-0.346
2018-11-09,0.0
2018-11-14,0.0069
2018-11-19,-0.0069
2018-11-20,-0.9722
2018-11-21,-0.0701
2018-11-26,-0.4211
2018-11-27,-0.2819
2018-11-28,0.0
2018-12-03,-0.212
2018-12-04,0.0
2018-12-10,-0.4958
2018-12-11,-1.4235
2018-12-12,2.1661
2018-12-14,0.3534
2018-12-19,-3.5211
2018-12-20,-1.5328
2018-12-24,-3.6323
2018-12-26,-3.0
2018-12-27,0.4758
2018-12-28,2.6046
2018-12-31,1.5385
2019-01-02,2.2720000000000002
2019-01-04,-1.8511
2019-01-09,0.0
2019-01-14,1.5849
2019-01-15,-0.9287
2019-01-17,-0.1125
2019-01-18,-0.1502
2019-01-22,-6.7669
2019-01-23,2.0161
2019-01-24,1.9763
2019-01-29,0.0
2019-01-30,0.7752
2019-01-31,0.3077
2019-02-01,0.0767
2019-02-05,-0.3065
2019-02-08,0.3075
2019-02-11,-0.3831
2019-02-13,-0.3077
2019-02-14,0.0
2019-02-15,0.1543
2019-02-19,-0.1541
2019-02-20,0.0
2019-02-21,0.0
2019-02-22,1.466
2019-02-25,0.0
2019-02-26,0.3802
2019-02-27,0.3788
2019-02-28,-0.1509
2019-03-01,0.1512
2019-03-04,0.3774
2019-03-05,-0.3008
2019-03-06,0.3017
2019-03-12,0.0
2019-03-13,0.0
2019-03-14,0.0
2019-03-18,0.0
2019-03-19,0.0
2019-03-21,0.3759
2019-03-22,-0.7491
2019-03-28,0.0
2019-03-29,0.0
2019-04-02,0.0
2019-04-03,0.0
2019-04-04,0.0
2019-04-15,-0.1509
2019-04-16,0.0
2019-04-17,0.0
2019-04-29,-0.0756
2019-05-06,-0.0756
2019-05-07,-0.0757
2019-05-08,0.0
2019-05-09,0.0
2019-05-13,0.0
2019-05-16,-1.5152
2019-05-17,0.0
2019-05-21,0.4615
2019-05-22,0.0
2019-06-07,0.0
2019-06-10,0.0
2019-06-11,-0.4594
2019-06-12,0.0
2019-06-13,-0.3077
2019-06-19,0.6944
2019-06-21,-0.9195
2019-06-27,-0.1547
2019-07-02,-0.5422
2019-07-08,-0.5452
2019-07-09,-0.4699
2019-07-15,0.3147
2019-07-16,-0.3137
2019-07-17,-0.3934
2019-07-24,-0.079
2019-07-25,0.0
2019-08-08,-0.6324
2019-08-09,0.0
2019-08-12,-0.5569
2019-08-13,0.0
2019-08-14,0.0
2019-08-16,0.0
2019-08-21,0.0
2019-08-22,0.0
2019-09-09,0.0
2019-09-10,0.0
2019-09-13,0.0
2019-09-17,0.0
2019-09-27,-0.64
2019-09-30,0.0
2019-10-03,-0.9662
2019-10-11,-0.4065
2019-10-14,0.0
2019-10-15,-2.0408
2019-10-16,-1.25
2019-10-18,-0.4219
2019-10-21,-2.5423999999999998
2019-10-22,0.0
2019-10-23,0.0
2019-10-25,3.4783
2019-10-29,-0.4202
2019-10-30,0.0
2019-11-01,-0.4219
2019-11-04,0.4237
2019-11-07,0.8439
2019-11-08,0.4184
2019-11-11,0.0
2019-11-14,0.4167
2019-11-18,0.9129
2019-11-20,0.3289
2019-11-21,0.0
2019-12-03,0.1639
2019-12-11,0.6547
2019-12-13,0.4065
2019-12-16,0.4049
2019-12-17,0.0
2019-12-23,2.8218
2019-12-31,0.0008
2020-01-03,-1.1764999999999999
2020-01-10,-0.7937
2020-01-14,0.32
2020-01-22,-0.319
2020-01-23,0.0
2020-01-31,-0.4
2020-02-11,-0.8032
2020-02-14,-2.4291
2020-02-19,0.4149
2020-02-20,0.0008
2020-02-25,-0.0008
2020-02-28,-1.2397
2020-03-02,0.8368
2020-03-03,-2.0747
2020-03-04,-5.0847
2020-03-05,4.0179
2020-03-06,-6.867
2020-03-10,-4.1475
2020-03-11,0.0
2020-03-12,-3.8462
2020-03-13,2.0
2020-03-16,-7.3529
2020-03-18,-1.5873
2020-03-20,-3.3333
2020-03-23,-2.6696
2020-03-30,0.1143
2020-03-31,0.0011
2020-04-02,-1.7135
2020-04-03,-3.0197
2020-04-07,-0.5988
2020-04-13,0.6024
2020-04-15,-2.9939999999999998
2020-04-16,1.2346
2020-04-20,9.7561
2020-04-22,-7.6667
2020-04-24,3.4898
2020-04-27,8.1395
2020-04-29,-5.3763
2020-04-30,2.1591
2020-05-05,-2.1123
2020-05-06,-0.0011
2020-05-07,0.0
2020-05-08,2.0455
2020-05-11,-2.0045
2020-05-12,0.0
2020-05-14,-3.4091
2020-05-15,3.5294
2020-05-18,0.0
2020-05-20,1.1364
2020-05-21,-1.6854
2020-05-26,1.1429
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,-1.1299
2020-06-01,0.5714
2020-06-02,-0.5682
2020-06-03,0.0
2020-06-04,1.7143000000000002
2020-06-05,6.1798
2020-06-10,2.1164
2020-06-15,0.5192
2020-06-23,0.5134
2020-06-26,-1.0246
2020-07-01,-1.5544
2020-07-08,-0.5263
2020-07-14,-1.0571
2020-07-16,-4.7069
2020-07-17,1.0101
2020-07-20,0.0
2020-07-21,2.3333
2020-07-22,0.4354
2020-07-23,1.08
2020-07-27,-0.3209
2020-07-29,0.0
2020-07-30,-0.7511
2020-07-31,-2.1622
