ticker,CEQP US Equity
2001-12-19,1.8241
2001-12-20,7.4841
2001-12-21,0.2593
2001-12-24,1.4038
2001-12-26,-1.6393
2001-12-27,0.0
2001-12-28,1.0
2001-12-31,2.6403
2002-01-02,0.9289
2002-01-03,0.177
2002-01-04,0.3534
2002-01-07,1.3732
2002-01-08,1.8409
2002-01-09,-1.603
2002-01-10,-0.3466
2002-01-11,-2.4
2002-01-14,1.5681
2002-01-15,1.4035
2002-01-16,0.8651
2002-01-17,1.8868
2002-01-18,-0.3367
2002-01-22,-0.6757
2002-01-23,-3.2993
2002-01-24,0.0
2002-01-25,-0.9849
2002-01-28,-0.8881
2002-01-29,2.8674
2002-01-30,1.0453
2002-01-31,-3.4483
2002-02-01,3.5714
2002-02-04,-0.3841
2002-02-05,-1.951
2002-02-06,0.361
2002-02-07,1.6187
2002-02-08,1.9468999999999999
2002-02-11,1.3889
2002-02-12,0.3425
2002-02-13,1.0239
2002-02-14,-4.0541
2002-02-15,2.0423
2002-02-19,-3.3816
2002-02-20,1.7856999999999998
2002-02-21,0.8772
2002-02-22,-1.5652
2002-02-25,3.1802
2002-02-26,-3.4247
2002-02-27,3.6879
2002-02-28,-5.4378
2002-03-01,2.0976
2002-03-04,-0.4605
2002-03-05,0.3559
2002-03-06,-0.7092
2002-03-07,-0.7143
2002-03-08,0.7194
2002-03-11,2.6071
2002-03-12,0.9398
2002-03-13,0.0
2002-03-14,-0.8621
2002-03-15,0.1739
2002-03-18,1.0417
2002-03-19,-0.1718
2002-03-20,-0.1721
2002-03-21,1.6207
2002-03-22,0.509
2002-03-25,0.4389
2002-03-26,0.8403
2002-03-27,-0.1667
2002-03-28,0.5008
2002-04-01,0.4983
2002-04-02,-0.9917
2002-04-03,0.2337
2002-04-04,0.0999
2002-04-05,0.4992
2002-04-08,-0.6623
2002-04-09,1.5
2002-04-10,-0.6568
2002-04-11,-0.1653
2002-04-12,1.8212000000000002
2002-04-15,0.0
2002-04-16,2.439
2002-04-17,0.7937
2002-04-18,-0.8189
2002-04-19,4.7634
2002-04-22,-1.94
2002-04-23,-0.6801
2002-04-24,-2.8945
2002-04-25,1.7308
2002-04-26,2.7095000000000002
2002-04-29,1.227
2002-04-30,-0.7576
2002-05-01,0.6412
2002-05-02,0.3337
2002-05-03,3.5379
2002-05-06,-1.6939
2002-05-07,-6.8182
2002-05-08,-0.813
2002-05-09,4.918
2002-05-10,-4.0938
2002-05-13,1.3359
2002-05-14,1.6077
2002-05-15,4.9684
2002-05-16,0.0301
2002-05-17,1.5672000000000001
2002-05-20,-2.0772
2002-05-21,0.6061
2002-05-22,-0.6024
2002-05-23,-0.6061
2002-05-24,-1.6768
2002-05-28,0.0
2002-05-29,-0.7752
2002-05-30,-0.7813
2002-05-31,0.7874
2002-06-03,0.3125
2002-06-04,-1.8692
2002-06-05,0.7937
2002-06-06,-6.2992
2002-06-07,2.5545999999999998
2002-06-10,-2.491
2002-06-11,3.0252
2002-06-12,-0.1631
2002-06-13,2.9085
2002-06-14,-0.5081
2002-06-17,-0.7341
2002-06-18,0.8039
2002-06-19,-2.7113
2002-06-20,0.3279
2002-06-21,0.0
2002-06-24,-0.3268
2002-06-25,0.3279
2002-06-26,-0.098
2002-06-27,-0.1636
2002-06-28,-0.5898
2002-07-01,-0.4285
2002-07-02,0.1274
2002-07-03,-0.4579
2002-07-05,0.2989
2002-07-08,0.0
2002-07-09,-0.2649
2002-07-10,0.0996
2002-07-11,-0.1658
2002-07-12,0.0
2002-07-15,0.0
2002-07-16,0.0
2002-07-17,0.3322
2002-07-18,-0.3311
2002-07-19,-0.1993
2002-07-22,-1.1651
2002-07-23,-2.9976000000000003
2002-07-24,-2.8819
2002-07-25,0.143
2002-07-26,1.0352999999999999
2002-07-29,2.8975
2002-07-30,0.7212
2002-07-31,0.5796
2002-08-01,1.3559
2002-08-02,1.0368
2002-08-05,1.5392000000000001
2002-08-06,-1.6667
2002-08-07,0.339
2002-08-08,1.1824
2002-08-09,-0.1669
2002-08-12,-1.0033
2002-08-13,0.0
2002-08-14,0.0676
2002-08-15,-2.5996
2002-08-16,2.253
2002-08-19,-1.8643999999999998
2002-08-20,1.1399
2002-08-21,2.015
2002-08-22,-2.6113
2002-08-23,1.375
2002-08-26,-0.6443
2002-08-27,0.1706
2002-08-28,-0.3748
2002-08-29,0.4446
2002-08-30,0.2383
2002-09-03,-0.8492
2002-09-04,-0.5481
2002-09-05,0.3789
2002-09-06,0.0
2002-09-09,0.2059
2002-09-10,-0.5137
2002-09-11,0.1721
2002-09-12,0.5498
2002-09-13,-0.1367
2002-09-16,0.1403
2002-09-17,-1.0628
2002-09-18,0.9326
2002-09-19,-1.9506999999999999
2002-09-20,0.349
2002-09-23,-0.3478
2002-09-24,0.5236
2002-09-25,2.3264
2002-09-26,-1.6288
2002-09-27,-0.1725
2002-09-30,0.2073
2002-10-01,0.5172
2002-10-02,0.4803
2002-10-03,-0.9901
2002-10-04,0.0
2002-10-07,0.0
2002-10-08,0.0
2002-10-09,-2.7931
2002-10-10,-0.7449
2002-10-11,-1.3580999999999999
2002-10-14,2.5362
2002-10-15,2.2085
2002-10-16,0.0864
2002-10-17,-0.829
2002-10-18,0.3135
2002-10-21,-0.5208
2002-10-22,-0.3141
2002-10-23,-0.3501
2002-10-24,1.1595
2002-10-25,0.7294
2002-10-28,0.3448
2002-10-29,-0.6873
2002-10-30,0.2076
2002-10-31,0.1381
2002-11-01,0.8621
2002-11-04,0.6496
2002-11-05,-0.1019
2002-11-06,1.1668
2002-11-07,-0.9812
2002-11-08,-0.6259
2002-11-11,0.4899
2002-11-12,-0.7312
2002-11-13,0.3157
2002-11-14,-0.035
2002-11-15,0.3847
2002-11-18,-0.6272
2002-11-19,0.8065
2002-11-20,-0.3826
2002-11-21,-1.1522000000000001
2002-11-22,0.2473
2002-11-25,-1.339
2002-11-26,-0.5
2002-11-27,0.5025
2002-11-29,0.8929
2002-12-02,-0.708
2002-12-03,0.713
2002-12-04,-0.4425
2002-12-05,1.9910999999999999
2002-12-06,0.1569
2002-12-09,0.905
2002-12-10,0.0345
2002-12-11,-1.2069
2002-12-12,1.1867
2002-12-13,0.1035
2002-12-16,-0.2412
2002-12-17,0.0
2002-12-18,-0.2591
2002-12-19,-0.1732
2002-12-20,-0.2602
2002-12-23,-0.0348
2002-12-24,-0.1392
2002-12-26,-0.9756
2002-12-27,1.0556
2002-12-30,0.2786
2002-12-31,-2.7778
2003-01-02,1.4321
2003-01-03,1.5809
2003-01-06,2.9463
2003-01-07,0.5387
2003-01-08,1.2358
2003-01-09,-0.923
2003-01-10,0.8681
2003-01-13,2.1516
2003-01-14,-0.1944
2003-01-15,0.0325
2003-01-16,-0.1298
2003-01-17,-0.325
2003-01-21,1.2423
2003-01-22,0.8309
2003-01-23,-0.1884
2003-01-24,0.192
2003-01-27,0.8017
2003-01-28,2.1229
2003-01-29,-0.3754
2003-01-30,-1.2737
2003-01-31,1.2586
2003-02-03,0.3738
2003-02-04,-0.3724
2003-02-05,-0.1713
2003-02-06,-0.2873
2003-02-07,0.5122
2003-02-10,-0.0955
2003-02-11,0.0
2003-02-12,-0.1913
2003-02-13,-0.6707
2003-02-14,-0.0322
2003-02-18,0.9649
2003-02-19,0.1593
2003-02-20,-0.1272
2003-02-21,-0.2866
2003-02-24,0.4471
2003-02-25,0.6359
2003-02-26,-0.4708
2003-02-27,-1.5587
2003-02-28,3.257
2003-03-03,-0.2811
2003-03-04,0.2192
2003-03-05,1.4062999999999999
2003-03-06,0.5855
2003-03-07,0.337
2003-03-10,-3.6031
2003-03-11,0.6652
2003-03-12,0.6923
2003-03-13,0.3438
2003-03-14,-1.6505999999999998
2003-03-17,1.4883
2003-03-18,-1.9344999999999999
2003-03-19,-0.2864
2003-03-20,0.635
2003-03-21,1.4617
2003-03-24,0.0
2003-03-25,0.1875
2003-03-26,0.2807
2003-03-27,-0.9331
2003-03-28,1.8838
2003-03-31,-1.171
2003-04-01,0.4677
2003-04-02,-1.0863
2003-04-03,1.1923
2003-04-04,0.2481
2003-04-07,-1.0826
2003-04-08,-0.5629
2003-04-09,1.3208
2003-04-10,0.5587
2003-04-11,0.463
2003-04-14,-1.6559
2003-04-15,1.9024999999999999
2003-04-16,-1.073
2003-04-17,0.2789
2003-04-21,0.3399
2003-04-22,0.0924
2003-04-23,1.5692
2003-04-24,1.6359
2003-04-25,1.1952
2003-04-28,0.7923
2003-04-29,-0.4091
2003-04-30,1.0563
2003-05-01,-0.5517
2003-05-02,1.1328
2003-05-05,-0.3984
2003-05-06,-1.4493
2003-05-07,1.4127
2003-05-08,-0.1186
2003-05-09,-1.0682
2003-05-12,1.4097
2003-05-13,-0.0592
2003-05-14,1.5093
2003-05-15,1.312
2003-05-16,-0.2878
2003-05-19,1.0101
2003-05-20,-0.1143
2003-05-21,0.4005
2003-05-22,2.4217
2003-05-23,2.3366
2003-05-27,-2.7180999999999997
2003-05-28,0.8941
2003-05-29,-0.4708
2003-05-30,0.1948
2003-06-02,-0.0833
2003-06-03,2.7237
2003-06-04,0.1082
2003-06-05,-0.1351
2003-06-06,-1.0825
2003-06-09,1.5048
2003-06-10,1.9677
2003-06-11,2.9342
2003-06-12,-1.9517
2003-06-13,0.3117
2003-06-16,1.5431
2003-06-17,2.8542
2003-06-18,-3.55
2003-06-19,-3.9917
2003-06-20,-0.108
2003-06-23,0.0
2003-06-24,0.0
2003-06-25,1.5135
2003-06-26,0.213
2003-06-27,0.797
2003-06-30,2.4249
2003-07-01,0.2573
2003-07-02,0.9754
2003-07-03,-0.6126
2003-07-07,1.5371000000000001
2003-07-08,-0.5038
2003-07-09,0.5063
2003-07-10,0.0756
2003-07-11,0.1762
2003-07-14,-1.2814
2003-07-15,-2.0616
2003-07-16,-0.5717
2003-07-17,1.8374000000000001
2003-07-18,0.7366
2003-07-21,-0.5096
2003-07-22,-0.6146
2003-07-23,0.5153
2003-07-24,1.4073
2003-07-25,0.6598
2003-07-28,0.0753
2003-07-29,2.2058
2003-07-30,0.5402
2003-07-31,-0.1197
2003-08-01,0.1956
2003-08-04,-3.0015
2003-08-05,-2.4906
2003-08-06,-0.684
2003-08-07,-0.3444
2003-08-08,3.4024
2003-08-11,-0.1028
2003-08-12,-0.1544
2003-08-13,1.0
2003-08-14,-0.9901
2003-08-15,0.3866
2003-08-18,1.1553
2003-08-19,0.6345
2003-08-20,-0.2018
2003-08-21,0.7834
2003-08-22,-0.825
2003-08-25,-0.1289
2003-08-26,0.4532
2003-08-27,-0.7031
2003-08-28,1.5735999999999999
2003-08-29,-1.0495
2003-09-02,-1.1616
2003-09-03,0.1533
2003-09-04,0.7372
2003-09-05,-0.6052
2003-09-08,0.8917
2003-09-09,-1.2626
2003-09-10,-0.7954
2003-09-11,1.8072
2003-09-12,0.9116
2003-09-15,1.0038
2003-09-16,-1.2422
2003-09-17,1.1572
2003-09-18,-1.144
2003-09-19,0.6289
2003-09-22,1.225
2003-09-23,1.2596
2003-09-24,1.2195
2003-09-25,-1.1807
2003-09-26,0.5852
2003-09-29,0.7515
2003-09-30,-0.8662
2003-10-01,1.7233
2003-10-02,0.3818
2003-10-03,-0.3565
2003-10-06,-1.5506
2003-10-07,-0.6033
2003-10-08,2.3159
2003-10-09,0.6409
2003-10-10,-1.4441
2003-10-13,0.8888
2003-10-14,0.0
2003-10-15,1.1905000000000001
2003-10-16,-0.9412
2003-10-17,0.5344
2003-10-20,0.7679
2003-10-21,0.4689
2003-10-22,0.0
2003-10-23,1.3792
2003-10-24,0.0898
2003-10-27,1.8859
2003-10-28,-0.6321
2003-10-29,-0.159
2003-10-30,1.6155
2003-10-31,1.2091
2003-11-03,1.7699
2003-11-04,0.5435
2003-11-05,0.2811
2003-11-06,-0.8112
2003-11-07,0.0
2003-11-10,0.9925
2003-11-11,-5.01
2003-11-12,0.6912
2003-11-13,3.6612999999999998
2003-11-14,1.4349
2003-11-17,-1.0664
2003-11-18,0.198
2003-11-19,0.1976
2003-11-20,0.0
2003-11-21,3.1989
2003-11-24,-0.7431
2003-11-25,1.1764999999999999
2003-11-26,-0.5729
2003-11-28,0.7038
2003-12-01,-0.7813
2003-12-02,-1.362
2003-12-03,-2.2654
2003-12-04,1.1678
2003-12-05,-2.6817
2003-12-08,1.1659
2003-12-09,5.7846
2003-12-10,0.5866
2003-12-11,-0.0625
2003-12-12,0.0417
2003-12-15,-1.6875
2003-12-16,-0.3602
2003-12-17,-0.5083
2003-12-18,-1.6267
2003-12-19,0.6953
2003-12-22,0.7769
2003-12-23,0.7066
2003-12-24,-0.6166
2003-12-26,1.7758
2003-12-29,1.5346
2003-12-30,3.0021
2003-12-31,-0.5025
2004-01-02,0.9091
2004-01-05,-1.6216
2004-01-06,0.2646
2004-01-07,0.1218
2004-01-08,-1.8873
2004-01-09,-0.6178
2004-01-12,0.104
2004-01-13,-0.4777
2004-01-14,-1.7529
2004-01-15,0.8921
2004-01-16,0.9684
2004-01-20,-1.7932000000000001
2004-01-21,-0.2123
2004-01-22,2.0851
2004-01-23,-0.6253
2004-01-26,0.6711
2004-01-27,-0.5042
2004-01-28,0.2973
2004-01-29,-1.7537
2004-01-30,1.1475
2004-02-02,-0.8824
2004-02-03,0.6783
2004-02-04,-1.4104999999999999
2004-02-05,1.1729
2004-02-06,1.0777
2004-02-09,1.525
2004-02-10,-0.1674
2004-02-11,0.1676
2004-02-12,1.2092
2004-02-13,-0.6201
2004-02-17,-0.7862
2004-02-18,-0.1677
2004-02-19,-1.05
2004-02-20,-0.2547
2004-02-23,-0.8511
2004-02-24,-1.2876
2004-02-25,0.7826
2004-02-26,-0.1294
2004-02-27,0.8639
2004-03-01,0.2141
2004-03-02,0.2564
2004-03-03,1.8329
2004-03-04,0.7116
2004-03-05,-1.2884
2004-03-08,0.0421
2004-03-09,0.2104
2004-03-10,-0.42
2004-03-11,-1.9401000000000002
2004-03-12,1.2473
2004-03-15,0.1274
2004-03-16,-1.7395
2004-03-17,1.468
2004-03-18,-0.4255
2004-03-19,1.2393
2004-03-22,-0.0844
2004-03-23,-1.5632000000000001
2004-03-24,0.2575
2004-03-25,-1.0274
2004-03-26,-0.1298
2004-03-29,0.0433
2004-03-30,1.645
2004-03-31,-1.0221
2004-04-01,1.3338999999999999
2004-04-02,0.2972
2004-04-05,-0.2117
2004-04-06,0.0424
2004-04-07,-0.0424
2004-04-08,0.4243
2004-04-12,-1.2252
2004-04-13,-1.5825
2004-04-14,-5.4324
2004-04-15,0.046
2004-04-16,1.2862
2004-04-19,-0.9524
2004-04-20,-1.2408
2004-04-21,1.5346
2004-04-22,0.7763
2004-04-23,-0.0453
2004-04-26,0.816
2004-04-27,1.7626
2004-04-28,1.4493
2004-04-29,0.1742
2004-04-30,-0.3478
2004-05-03,2.9668
2004-05-04,0.339
2004-05-05,-1.0346
2004-05-06,-1.2591999999999999
2004-05-07,-4.3008
2004-05-10,-3.8232
2004-05-11,3.6789
2004-05-12,4.0092
2004-05-13,1.1077
2004-05-14,1.8405
2004-05-17,0.4733
2004-05-18,-1.5846
2004-05-19,1.6536
2004-05-20,-3.0394
2004-05-21,1.7219
2004-05-24,-0.5165
2004-05-25,0.5192
2004-05-26,-0.0434
2004-05-27,1.129
2004-05-28,-2.1039
2004-06-01,1.3114
2004-06-02,1.1299
2004-06-03,-1.5453999999999999
2004-06-04,0.0478
2004-06-07,2.5641
2004-06-08,1.0593
2004-06-09,1.1320999999999999
2004-06-10,-0.2488
2004-06-14,-0.5819
2004-06-15,0.1254
2004-06-16,-1.2109
2004-06-17,0.803
2004-06-18,-1.0063
2004-06-21,-0.4659
2004-06-22,1.0213
2004-06-23,-0.1264
2004-06-24,-0.2531
2004-06-25,-1.0148
2004-06-28,0.9825
2004-06-29,0.6768
2004-06-30,0.9244
2004-07-01,0.1249
2004-07-02,0.4158
2004-07-06,-0.207
2004-07-07,-0.3734
2004-07-08,0.2082
2004-07-09,0.5403
2004-07-12,-0.2067
2004-07-13,0.2071
2004-07-14,-0.2067
2004-07-15,0.0829
2004-07-16,0.8692
2004-07-19,-0.0862
2004-07-20,0.3327
2004-07-21,0.2047
2004-07-22,-0.531
2004-07-23,-1.1499
2004-07-26,0.7063
2004-07-27,1.3201
2004-07-28,0.4072
2004-07-29,-0.6894
2004-07-30,-0.6533
2004-08-02,0.7398
2004-08-03,-0.0816
2004-08-04,-0.3062
2004-08-05,-0.5
2004-08-06,-0.2931
2004-08-09,-0.882
2004-08-10,1.6524999999999999
2004-08-11,-0.2918
2004-08-12,-0.8779
2004-08-13,2.6993
2004-08-16,1.232
2004-08-17,-0.4057
2004-08-18,-0.8554
2004-08-19,1.2736
2004-08-20,0.4057
2004-08-23,-0.1616
2004-08-24,-0.1214
2004-08-25,0.081
2004-08-26,0.081
2004-08-27,-0.4045
2004-08-30,0.3249
2004-08-31,-0.8097
2004-09-01,0.1633
2004-09-02,1.63
2004-09-03,0.3609
2004-09-07,-0.3995
2004-09-08,0.6418
2004-09-09,-0.3986
2004-09-10,0.8403
2004-09-13,-1.5079
2004-09-14,0.5641
2004-09-15,-0.2804
2004-09-16,1.0848
2004-09-17,-0.5564
2004-09-20,-0.5196
2004-09-21,1.4464000000000001
2004-09-22,0.4752
2004-09-23,2.6803
2004-09-24,3.263
2004-09-27,-0.0743
2004-09-28,-0.9301
2004-09-29,1.6898
2004-09-30,0.9601
2004-10-01,-0.2195
2004-10-04,-1.9428
2004-10-05,-0.3364
2004-10-06,0.2251
2004-10-07,0.6737
2004-10-08,-0.5576
2004-10-11,1.3084
2004-10-12,-0.0369
2004-10-13,-1.1443
2004-10-14,-1.1202
2004-10-15,-1.2462
2004-10-18,-2.9828
2004-10-19,-0.7883
2004-10-20,3.0989
2004-10-21,0.1927
2004-10-22,0.5769
2004-10-25,1.3002
2004-10-26,0.0
2004-10-27,1.1703000000000001
2004-10-28,-0.2239
2004-10-29,1.5333
2004-11-01,2.9466
2004-11-02,-0.1073
2004-11-03,1.2357
2004-11-04,-1.1494
2004-11-05,-1.4898
2004-11-08,0.2213
2004-11-09,-0.3681
2004-11-10,-0.2216
2004-11-11,0.4813
2004-11-12,0.0
2004-11-15,-0.1474
2004-11-16,0.1107
2004-11-17,-0.3317
2004-11-18,3.5503
2004-11-19,6.1071
2004-11-22,-1.0771
2004-11-23,1.9735
2004-11-24,-1.0711
2004-11-26,0.2395
2004-11-29,-0.9085
2004-11-30,-0.4414
2004-12-01,-1.0232
2004-12-02,-2.1365
2004-12-03,0.2113
2004-12-06,-0.0351
2004-12-07,0.1757
2004-12-08,2.2807
2004-12-09,2.916
2004-12-10,0.9667
2004-12-13,-2.1459
2004-12-14,-0.7085
2004-12-15,-1.597
2004-12-16,-0.5525
2004-12-17,-0.4514
2004-12-20,-0.4883
2004-12-21,0.5959
2004-12-22,0.3833
2004-12-23,-0.5901
2004-12-27,-0.5237
2004-12-28,0.3159
2004-12-29,0.3849
2004-12-30,0.3834
2004-12-31,-0.1736
2005-01-03,-1.9478
2005-01-04,0.8868
2005-01-05,-0.1055
2005-01-06,-0.352
2005-01-07,0.6005
2005-01-10,3.2654
2005-01-11,1.4281
2005-01-12,1.9108
2005-01-13,0.4934
2005-01-14,0.6547
2005-01-18,0.0325
2005-01-19,0.6502
2005-01-20,-0.7429
2005-01-21,0.1302
2005-01-24,2.0474
2005-01-25,-0.0955
2005-01-26,1.6258
2005-01-27,0.0
2005-01-28,0.3137
2005-01-31,0.6879
2005-02-01,4.0062
2005-02-02,1.2541
2005-02-03,1.6957
2005-02-04,-0.0588
2005-02-07,-0.1177
2005-02-08,-3.4462
2005-02-09,1.2508
2005-02-10,0.8738
2005-02-11,-0.2688
2005-02-14,-0.3594
2005-02-15,-0.511
2005-02-16,-0.3021
2005-02-17,-0.6667
2005-02-18,-1.7999
2005-02-22,-1.3669
2005-02-23,1.3228
2005-02-24,-1.1501000000000001
2005-02-25,3.9308
2005-02-28,-1.3616
2005-03-01,0.9202
2005-03-02,-2.766
2005-03-03,3.4698
2005-03-04,1.9637
2005-03-07,0.4148
2005-03-08,0.0295
2005-03-09,-0.8555
2005-03-10,-1.5769
2005-03-11,-0.2418
2005-03-14,-1.1212
2005-03-15,-0.3984
2005-03-16,0.2123
2005-03-17,0.4022
2005-03-18,0.9174
2005-03-21,0.0
2005-03-22,-0.7576
2005-03-23,-2.1374
2005-03-24,0.8112
2005-03-28,1.6713
2005-03-29,-1.0959
2005-03-30,-2.3084
2005-03-31,1.9849
2005-04-01,1.7917999999999998
2005-04-04,-0.3338
2005-04-05,0.3654
2005-04-06,0.0303
2005-04-07,-0.182
2005-04-08,-1.1304
2005-04-11,-0.6085
2005-04-12,0.2783
2005-04-13,0.6475
2005-04-14,0.3983
2005-04-15,0.3662
2005-04-18,-1.1554
2005-04-19,1.4149
2005-04-20,-1.0009
2005-04-21,1.2561
2005-04-22,-0.6959
2005-04-25,2.8946
2005-04-26,-0.7699
2005-04-27,-2.2381
2005-04-28,-0.8852
2005-04-29,0.8623
2005-05-02,-1.1023
2005-05-03,-3.0535
2005-05-04,-1.5605
2005-05-05,-2.0059
2005-05-06,1.5772
2005-05-09,1.6518000000000002
2005-05-10,-1.365
2005-05-11,3.6903
2005-05-12,-1.6524
2005-05-13,0.5816
2005-05-16,1.5098
2005-05-17,0.4747
2005-05-18,-1.1024
2005-05-19,-0.3503
2005-05-20,-0.0639
2005-05-23,0.1279
2005-05-24,0.2874
2005-05-25,-0.4459
2005-05-26,-0.6718
2005-05-27,0.1932
2005-05-31,0.675
2005-06-01,2.7458
2005-06-02,0.2797
2005-06-03,-0.5578
2005-06-06,-0.7167
2005-06-07,-2.1971
2005-06-08,0.0321
2005-06-09,0.2887
2005-06-10,0.9597
2005-06-13,-0.2852
2005-06-14,-1.5253
2005-06-15,0.1613
2005-06-16,1.2887
2005-06-17,-1.4631
2005-06-20,1.2912
2005-06-21,-2.0395
2005-06-22,2.1145
2005-06-23,0.2549
2005-06-24,-1.7477
2005-06-27,-0.0647
2005-06-28,-0.5955
2005-06-29,0.1758
2005-06-30,1.69
2005-07-01,-0.3835
2005-07-05,1.0587
2005-07-06,-0.9524
2005-07-07,0.4808
2005-07-08,1.3716
2005-07-11,2.7376
2005-07-12,0.6126
2005-07-13,-0.4566
2005-07-14,-2.1407
2005-07-15,0.9063
2005-07-18,-1.7652999999999999
2005-07-19,2.4275
2005-07-20,1.5697
2005-07-21,-1.0303
2005-07-22,-0.8879
2005-07-25,-0.5561
2005-07-26,-0.5592
2005-07-27,1.4058
2005-07-28,-0.154
2005-07-29,-0.6479
2005-08-01,1.4285999999999999
2005-08-02,1.9902
2005-08-03,0.3002
2005-08-04,-0.6991
2005-08-05,-0.8264
2005-08-08,-2.0987999999999998
2005-08-09,-1.9861
2005-08-10,-1.4796
2005-08-11,-3.1015
2005-08-12,1.8531
2005-08-15,0.5293
2005-08-16,-4.4423
2005-08-17,0.0
2005-08-18,4.4077
2005-08-19,-1.2533
2005-08-22,0.0334
2005-08-23,0.9683
2005-08-24,-1.6534
2005-08-25,0.5044
2005-08-26,0.9033
2005-08-29,-2.3872999999999998
2005-08-30,-0.3397
2005-08-31,1.4656
2005-09-01,1.6124
2005-09-02,-1.5207000000000002
2005-09-06,-0.9735
2005-09-07,0.7458
2005-09-08,-0.2692
2005-09-09,1.1471
2005-09-12,-1.7010999999999998
2005-09-13,-1.1198
2005-09-14,-0.8236
2005-09-15,-1.0381
2005-09-16,0.8392
2005-09-19,-0.5548
2005-09-20,0.2092
2005-09-21,0.7307
2005-09-22,0.1727
2005-09-23,-0.1724
2005-09-26,-0.6218
2005-09-27,-0.1043
2005-09-28,-0.4871
2005-09-29,0.3497
2005-09-30,-1.7422
2005-10-03,-0.7092
2005-10-04,0.6429
2005-10-05,0.4613
2005-10-06,0.0353
2005-10-07,1.3418
2005-10-10,0.453
2005-10-11,-0.0347
2005-10-12,-2.6718
2005-10-13,-2.4955
2005-10-14,3.3272
2005-10-17,1.4508
2005-10-18,-0.3139
2005-10-19,0.7698
2005-10-20,-3.0556
2005-10-21,0.788
2005-10-24,0.6397
2005-10-25,0.3531
2005-10-26,-0.2463
2005-10-27,-1.7989000000000002
2005-10-28,0.6825
2005-10-31,1.6411
2005-11-01,-0.5967
2005-11-02,0.0353
2005-11-03,-0.7413
2005-11-04,-0.8333
2005-11-07,-0.0731
2005-11-08,-0.3291
2005-11-09,-0.5869
2005-11-10,0.2214
2005-11-11,-0.0368
2005-11-14,1.0313
2005-11-15,-3.1717
2005-11-16,-1.9202
2005-11-17,0.691
2005-11-18,0.0762
2005-11-21,-1.0286
2005-11-22,1.4627
2005-11-23,0.9105
2005-11-25,0.5639
2005-11-28,-2.0561
2005-11-29,-2.2519
2005-11-30,-1.4057
2005-12-01,1.2277
2005-12-02,3.0908
2005-12-05,-1.7457
2005-12-06,0.4249
2005-12-07,1.5
2005-12-08,0.72
2005-12-09,0.0
2005-12-12,0.9029
2005-12-13,-1.4914
2005-12-14,-1.0598
2005-12-15,0.4591
2005-12-16,-0.5712
2005-12-19,-0.7277
2005-12-20,1.0802
2005-12-21,0.9542
2005-12-22,-0.6654
2005-12-23,-0.9287
2005-12-27,-2.8045
2005-12-28,-0.2767
2005-12-29,0.3964
