ticker,LMNX US Equity
2000-08-17,-3.5659
2000-08-18,-5.9486
2000-08-21,5.3846
2000-08-22,-1.3788
2000-08-23,-2.3026
2000-08-24,1.6835
2000-08-25,4.3046
2000-08-28,1.5873
2000-08-29,0.3125
2000-08-30,0.0
2000-08-31,-0.3115
2000-09-01,0.0
2000-09-05,-9.6875
2000-09-06,-0.346
2000-09-07,6.9444
2000-09-08,-6.4935
2000-09-11,-10.7639
2000-09-12,-12.0623
2000-09-13,-2.6549
2000-09-14,10.4545
2000-09-15,0.823
2000-09-18,-1.2245
2000-09-19,-3.719
2000-09-20,-5.3648
2000-09-21,-4.5351
2000-09-22,6.4133
2000-09-25,7.1429
2000-09-26,2.5
2000-09-27,16.2602
2000-09-28,-4.8951
2000-09-29,11.7647
2000-10-02,-0.6579
2000-10-03,-12.2517
2000-10-04,-8.1132
2000-10-05,-3.6961
2000-10-06,-1.4925
2000-10-09,-3.8961
2000-10-10,-0.9009
2000-10-11,-2.9545
2000-10-12,-2.3419
2000-10-13,-4.5564
2000-10-16,0.5025
2000-10-17,3.25
2000-10-18,5.0847
2000-10-19,11.0599
2000-10-20,8.9212
2000-10-23,-2.0952
2000-10-24,-3.5019
2000-10-25,0.0
2000-10-26,-7.6613
2000-10-27,-3.0568
2000-10-30,-3.1532
2000-10-31,0.9302
2000-11-01,0.0
2000-11-02,3.2258
2000-11-03,6.6964
2000-11-06,-2.0921
2000-11-07,-4.0598
2000-11-08,4.8998
2000-11-09,-3.8217
2000-11-10,-4.8565000000000005
2000-11-13,-7.6566
2000-11-14,3.0151
2000-11-15,9.2683
2000-11-16,-0.8929
2000-11-17,4.2793
2000-11-20,-3.6717
2000-11-21,-1.1211
2000-11-22,-10.2041
2000-11-24,2.0202
2000-11-27,1.9802
2000-11-28,6.3107
2000-11-29,0.9132
2000-11-30,-4.0724
2000-12-01,-2.8302
2000-12-04,-6.7961
2000-12-05,4.4271
2000-12-06,1.4963
2000-12-07,-5.1597
2000-12-08,4.4041
2000-12-11,14.6402
2000-12-12,3.4632
2000-12-13,-9.6234
2000-12-14,0.2315
2000-12-15,-2.0785
2000-12-18,0.4717
2000-12-19,-4.2254
2000-12-20,-5.3922
2000-12-21,-8.8083
2000-12-22,1.4205
2000-12-26,7.563
2000-12-27,0.0
2000-12-28,3.6458
2000-12-29,4.7739
2001-01-02,-8.8729
2001-01-03,-9.473700000000001
2001-01-04,2.0349
2001-01-05,-5.1282
2001-01-08,-7.2072
2001-01-09,-8.0906
2001-01-10,17.6056
2001-01-11,12.2754
2001-01-12,0.0
2001-01-16,-1.3333
2001-01-17,7.2973
2001-01-18,-3.2746
2001-01-19,3.3854
2001-01-22,1.7631999999999999
2001-01-23,9.901
2001-01-24,-0.9009
2001-01-25,2.2727
2001-01-26,2.2222
2001-01-29,-3.0435
2001-01-30,0.6726
2001-01-31,-1.2806
2001-02-01,1.5228000000000002
2001-02-02,2.4444
2001-02-05,3.6875999999999998
2001-02-06,12.7615
2001-02-07,-3.8961
2001-02-08,5.5985
2001-02-09,-3.6563
2001-02-12,0.759
2001-02-13,6.0264
2001-02-14,-1.421
2001-02-15,0.0
2001-02-16,-1.982
2001-02-20,-0.3676
2001-02-21,2.1218
2001-02-22,-6.4137
2001-02-23,-3.2819
2001-02-26,5.3892
2001-02-27,-1.8939
2001-02-28,-4.8263
2001-03-01,-0.2028
2001-03-02,4.065
2001-03-05,1.5625
2001-03-06,-1.4423
2001-03-07,-0.0976
2001-03-08,-2.5391
2001-03-09,-6.8136
2001-03-12,-8.6022
2001-03-13,2.3529
2001-03-14,-7.5862
2001-03-15,4.2289
2001-03-16,-4.0573
2001-03-19,-4.9751
2001-03-20,-6.8063
2001-03-21,-13.2022
2001-03-22,-6.7961
2001-03-23,-5.2083
2001-03-26,2.5641
2001-03-27,-2.5
2001-03-28,0.3663
2001-03-29,-5.8394
2001-03-30,14.3411
2001-04-02,-7.4576
2001-04-03,0.0
2001-04-04,-4.7619
2001-04-05,10.3846
2001-04-06,-4.5296
2001-04-09,1.8394
2001-04-10,3.6696999999999997
2001-04-11,-3.042
2001-04-12,4.3925
2001-04-16,-6.776
2001-04-17,-27.9015
2001-04-18,15.3659
2001-04-19,-1.4799
2001-04-20,-4.6495
2001-04-23,-3.901
2001-04-24,-0.4684
2001-04-25,2.3529
2001-04-26,7.2797
2001-04-27,-2.8571
2001-04-30,3.1618
2001-05-01,0.0713
2001-05-02,-0.0712
2001-05-03,-0.0713
2001-05-04,-2.9957000000000003
2001-05-07,4.5588
2001-05-08,1.8987
2001-05-09,4.5549
2001-05-10,-0.6601
2001-05-11,3.9867
2001-05-14,-0.639
2001-05-15,4.7588
2001-05-16,7.2437
2001-05-17,12.7647
2001-05-18,-6.3959
2001-05-21,15.9436
2001-05-22,6.174
2001-05-23,-1.2335
2001-05-24,0.4906
2001-05-25,2.5300000000000002
2001-05-29,0.6494
2001-05-30,-7.2688
2001-05-31,0.0
2001-06-01,2.0408
2001-06-04,4.5908999999999995
2001-06-05,3.0856
2001-06-06,-0.5059
2001-06-07,-1.4830999999999999
2001-06-08,-4.6882
2001-06-11,0.0903
2001-06-12,-2.1641
2001-06-13,0.0
2001-06-14,-1.7511999999999999
2001-06-15,-2.2045
2001-06-18,-0.9592
2001-06-19,-5.4237
2001-06-20,-2.9698
2001-06-21,-2.6385
2001-06-22,-0.542
2001-06-25,-1.5804
2001-06-26,-0.1107
2001-06-27,4.8225999999999996
2001-06-28,0.7403
2001-06-29,4.9344
2001-07-02,-4.7524
2001-07-03,0.1576
2001-07-05,-5.6109
2001-07-06,3.0556
2001-07-09,1.779
2001-07-10,-2.7013
2001-07-11,-3.4295
2001-07-12,-2.4803
2001-07-13,5.2600999999999996
2001-07-16,-2.5261
2001-07-17,1.1268
2001-07-18,1.6713
2001-07-19,3.1233
2001-07-20,-3.135
2001-07-23,0.2194
2001-07-24,-1.4778
2001-07-25,-0.0556
2001-07-26,3.6687
2001-07-27,-2.681
2001-07-30,0.551
2001-07-31,0.3836
2001-08-01,2.1834
2001-08-02,1.1752
2001-08-03,7.4974
2001-08-06,5.5992
2001-08-07,-0.186
2001-08-08,-0.699
2001-08-09,-2.3463
2001-08-10,-3.4118
2001-08-13,6.9652
2001-08-14,-3.2093
2001-08-15,-2.691
2001-08-16,-1.9752999999999998
2001-08-17,-3.3249
2001-08-20,-3.283
2001-08-21,3.556
2001-08-22,2.5494
2001-08-23,1.3191
2001-08-24,-1.1017
2001-08-27,0.0
2001-08-28,2.7342
2001-08-29,1.035
2001-08-30,-2.9756
2001-08-31,-2.7149
2001-09-04,2.3256
2001-09-05,1.0101
2001-09-06,-0.05
2001-09-07,-1.0505
2001-09-10,-1.9211
2001-09-17,-11.6495
2001-09-18,-12.4854
2001-09-19,-2.4
2001-09-20,-1.1612
2001-09-21,-4.9067
2001-09-24,10.4651
2001-09-25,-1.5789
2001-09-26,-6.2834
2001-09-27,3.067
2001-09-28,-5.5363
2001-10-01,-4.3223
2001-10-02,3.7519
2001-10-03,6.0517
2001-10-04,9.325
2001-10-05,-6.0471
2001-10-08,-2.1003
2001-10-09,17.9239
2001-10-10,1.2324
2001-10-11,2.1449
2001-10-12,2.3837
2001-10-15,-0.0554
2001-10-16,-0.6101
2001-10-17,-2.2879
2001-10-18,-1.1993
2001-10-19,-7.2254
2001-10-22,1.4953
2001-10-23,4.8496
2001-10-24,5.6792
2001-10-25,-0.0554
2001-10-26,3.3814
2001-10-29,-5.63
2001-10-30,-3.1818
2001-10-31,-0.2347
2001-11-01,0.1176
2001-11-02,-3.6428000000000003
2001-11-05,4.5732
2001-11-06,0.9913
2001-11-07,-2.0785
2001-11-08,-2.4175
2001-11-09,-3.2024
2001-11-12,-0.1248
2001-11-13,-0.3125
2001-11-14,-0.0627
2001-11-15,-4.3286999999999995
2001-11-16,-1.9016
2001-11-19,1.2701
2001-11-20,-4.6865
2001-11-21,2.4931
2001-11-23,-0.4054
2001-11-26,-2.3066
2001-11-27,3.4722
2001-11-28,0.6711
2001-11-29,0.0
2001-11-30,2.3333
2001-12-03,2.0195
2001-12-04,0.447
2001-12-05,8.2009
2001-12-06,-1.8214000000000001
2001-12-07,-0.8977
2001-12-10,1.4493
2001-12-11,0.4762
2001-12-12,-4.7986
2001-12-13,8.8986
2001-12-14,-2.5714
2001-12-17,2.2287
2001-12-18,-0.1721
2001-12-19,-2.0115
2001-12-20,-2.9326
2001-12-21,4.1088
2001-12-24,3.5984
2001-12-26,-2.521
2001-12-27,0.9195
2001-12-28,2.164
2001-12-31,-5.4627
2002-01-02,3.184
2002-01-03,0.1143
2002-01-04,3.0251
2002-01-07,-1.4958
2002-01-08,1.2373
2002-01-09,-2.8333
2002-01-10,0.4574
2002-01-11,-1.8213
2002-01-14,2.2609
2002-01-15,3.1746
2002-01-16,-2.0879
2002-01-17,0.1684
2002-01-18,-1.0644
2002-01-22,1.5855000000000001
2002-01-23,-2.3969
2002-01-24,3.3695
2002-01-25,0.1105
2002-01-28,-1.1038000000000001
2002-01-29,-1.7856999999999998
2002-01-30,-2.8977
2002-01-31,0.5266
2002-02-01,-24.0978
2002-02-04,-1.0735999999999999
2002-02-05,1.938
2002-02-06,2.6616
2002-02-07,2.2963
2002-02-08,0.5069
2002-02-11,-0.2161
2002-02-12,8.3032
2002-02-13,-2.4
2002-02-14,-0.9631
2002-02-15,-0.5449
2002-02-19,-0.0693
2002-02-20,-2.0125
2002-02-21,1.6289
2002-02-22,1.8117999999999999
2002-02-25,0.4791
2002-02-26,2.1798
2002-02-27,-1.6667
2002-02-28,-0.2712
2002-03-01,-3.1271
2002-03-04,-1.9649
2002-03-05,-0.1432
2002-03-06,0.3584
2002-03-07,-3.1429
2002-03-08,3.5398
2002-03-11,-0.2137
2002-03-12,-1.142
2002-03-13,-4.8375
2002-03-14,6.9044
2002-03-15,-0.7097
2002-03-18,-0.4289
2002-03-19,0.0718
2002-03-20,0.3587
2002-03-21,-1.8585
2002-03-22,-4.37
2002-03-25,-6.6946
2002-03-26,5.2975
2002-03-27,-2.6357
2002-03-28,0.0
2002-04-01,-8.9172
2002-04-02,-35.8392
2002-04-03,-2.5886
2002-04-04,-0.8392
2002-04-05,-1.5514999999999999
2002-04-08,-3.0086
2002-04-09,-3.9882
2002-04-10,5.9846
2002-04-11,-2.7435
2002-04-12,-2.2388
2002-04-15,3.0534
2002-04-16,5.037
2002-04-17,0.0
2002-04-18,1.2694
2002-04-19,-9.3315
2002-04-22,8.4485
2002-04-23,-0.8499
2002-04-24,0.0
2002-04-25,1.8429
2002-04-26,-8.1218
2002-04-29,2.4427
2002-04-30,-4.4709
2002-05-01,1.4041000000000001
2002-05-02,-1.5385
2002-05-03,2.0313
2002-05-06,-8.8821
2002-05-07,-5.3782
2002-05-08,2.1314
2002-05-09,-6.4348
2002-05-10,11.71
2002-05-13,7.8203
2002-05-14,-2.6235
2002-05-15,3.4865
2002-05-16,1.2251
2002-05-17,3.3283
2002-05-20,-8.4919
2002-05-21,4.0
2002-05-22,-2.0
2002-05-23,2.3548
2002-05-24,-6.4417
2002-05-28,7.377
2002-05-29,-4.2748
2002-05-30,3.6683
2002-05-31,0.0
2002-06-03,-7.6923
2002-06-04,-2.5
2002-06-05,6.1538
2002-06-06,-0.161
2002-06-07,-1.6129
2002-06-10,-0.6557
2002-06-11,-0.165
2002-06-12,0.9917
2002-06-13,-3.437
2002-06-14,1.0169
2002-06-17,1.6779
2002-06-18,3.6304
2002-06-19,1.5924
2002-06-20,-3.1348
2002-06-21,-2.2654
2002-06-24,0.9934
2002-06-25,2.7869
2002-06-26,10.3668
2002-06-27,7.948
2002-06-28,0.5355
2002-07-01,-4.1278
2002-07-02,-9.5833
2002-07-03,-7.9877
2002-07-05,8.8481
2002-07-08,-3.8344
2002-07-09,-2.7113
2002-07-10,-12.9508
2002-07-11,-5.6497
2002-07-12,6.7864
2002-07-15,-16.822400000000002
2002-07-16,9.2135
2002-07-17,8.2305
2002-07-18,3.6122
2002-07-19,-2.9358
2002-07-22,8.1285
2002-07-23,-7.8671
2002-07-24,10.0569
2002-07-25,1.7241
2002-07-26,-15.9322
2002-07-29,21.1694
2002-07-30,12.1464
2002-07-31,1.0386
2002-08-01,-0.1468
2002-08-02,-4.4118
2002-08-05,0.1538
2002-08-06,11.6743
2002-08-07,-4.9519
2002-08-08,3.1838
2002-08-09,-2.5244999999999997
2002-08-12,-1.295
2002-08-13,-3.7901
2002-08-14,6.0606
2002-08-15,-0.4286
2002-08-16,-1.5782
2002-08-19,-1.895
2002-08-20,-2.8232
2002-08-21,3.3639
2002-08-22,10.9467
2002-08-23,0.2667
2002-08-26,1.0638
2002-08-27,5.2632
2002-08-28,-4.375
2002-08-29,5.2288
2002-08-30,-0.6211
2002-09-03,-10.0
2002-09-04,4.0278
2002-09-05,-6.5421
2002-09-06,3.5714
2002-09-09,4.8276
2002-09-10,-1.3158
2002-09-11,-4.6667
2002-09-12,4.8951
2002-09-13,0.4
2002-09-16,-6.6401
2002-09-17,1.7069999999999999
2002-09-18,-2.0979
2002-09-19,-4.5714
2002-09-20,3.2934
2002-09-23,-5.7971
2002-09-24,0.0
2002-09-25,10.6154
2002-09-26,-2.6426
2002-09-27,-1.0
2002-09-30,1.5873
2002-10-01,-0.4261
2002-10-02,-0.428
2002-10-03,-2.4355
2002-10-04,-9.6916
2002-10-07,4.065
2002-10-08,3.9063
2002-10-09,-6.9173
2002-10-10,0.6462
2002-10-11,5.4575
2002-10-14,8.067
2002-10-15,4.2113
2002-10-16,3.5140000000000002
2002-10-17,-1.0315
2002-10-18,-8.4433
2002-10-21,3.7464
2002-10-22,-4.1667
2002-10-23,-2.1739
2002-10-24,-2.6667
2002-10-25,1.8265
2002-10-28,0.1495
2002-10-29,1.1642000000000001
2002-10-30,0.4574
2002-10-31,-4.3911999999999995
2002-11-01,11.0599
2002-11-04,5.1176
2002-11-05,-8.9605
2002-11-06,-5.9113
2002-11-07,-0.6144
2002-11-08,-0.6337
2002-11-11,2.5042999999999997
2002-11-12,0.607
2002-11-13,-6.7873
2002-11-14,2.7508
2002-11-15,0.0
2002-11-18,-1.7323
2002-11-19,-2.2436
2002-11-20,-9.6721
2002-11-21,-3.9927
2002-11-22,-2.4575
2002-11-25,2.6938
2002-11-26,-5.4539
2002-11-27,-0.7984
2002-11-29,-0.4024
2002-12-02,-10.101
2002-12-03,-2.2022
2002-12-04,-8.0882
2002-12-05,-2.75
2002-12-06,-0.0257
2002-12-09,0.2828
2002-12-10,-1.2821
2002-12-11,0.0
2002-12-12,-3.3766
2002-12-13,-3.2258
2002-12-16,5.5556
2002-12-17,-2.6316
2002-12-18,0.5676
2002-12-19,5.348
2002-12-20,8.1633
2002-12-23,-0.2358
2002-12-24,2.5768
2002-12-26,0.2305
2002-12-27,-1.1267
2002-12-30,-7.907
2002-12-31,3.7879
2003-01-02,7.056
2003-01-03,-2.7273
2003-01-06,-0.7009
2003-01-07,-0.9412
2003-01-08,-6.4133
2003-01-09,0.2538
2003-01-10,0.0
2003-01-13,-0.0253
2003-01-14,2.2791
2003-01-15,29.9827
2003-01-16,-3.6189999999999998
2003-01-17,1.9763
2003-01-21,-1.938
2003-01-22,-1.1858
2003-01-23,-1.4
2003-01-24,-6.6937
2003-01-27,-11.9565
2003-01-28,7.6543
2003-01-29,3.211
2003-01-30,-4.4444
2003-01-31,5.814
2003-02-03,6.5934
2003-02-04,-4.3299
2003-02-05,5.6034
2003-02-06,-8.1633
2003-02-07,0.2222
2003-02-10,1.0865
2003-02-11,-1.2941
2003-02-12,-7.7778
2003-02-13,-3.6145
2003-02-14,5.0
2003-02-18,2.1429
2003-02-19,-1.8648
2003-02-20,-2.6128
2003-02-21,-0.5122
2003-02-24,-2.6722
2003-02-25,0.7557
2003-02-26,-1.0
2003-02-27,1.2626
2003-02-28,-0.2494
2003-03-03,0.0
2003-03-04,0.25
2003-03-05,-0.2494
2003-03-06,0.0
2003-03-07,-0.5
2003-03-10,0.5025
2003-03-11,-0.5
2003-03-12,-0.7538
2003-03-13,2.0253
2003-03-14,0.9926
2003-03-17,15.2088
2003-03-18,7.4856
2003-03-19,-0.9921
2003-03-20,-5.01
2003-03-21,2.9536
2003-03-24,-0.4098
2003-03-25,4.9383
2003-03-26,-0.9804
2003-03-27,-1.5842
2003-03-28,-6.0362
2003-03-31,0.0
2003-04-01,-1.4989
2003-04-02,7.1739
2003-04-03,1.0142
2003-04-04,-6.0241
2003-04-07,-1.4957
2003-04-08,5.423
2003-04-09,0.6173
2003-04-10,-2.2495
2003-04-11,3.3473
2003-04-14,10.9312
2003-04-15,7.8467
2003-04-16,1.5228000000000002
2003-04-17,2.1667
2003-04-21,-5.3834
2003-04-22,3.1034
2003-04-23,0.1672
2003-04-24,-2.1536
2003-04-25,-0.1877
2003-04-28,11.1111
2003-04-29,-5.0615
2003-04-30,-0.0162
2003-05-01,2.4311
2003-05-02,-1.1076
2003-05-05,2.88
2003-05-06,-2.6439
2003-05-07,-0.1597
2003-05-08,-0.48
2003-05-09,0.9646
2003-05-12,6.2102
2003-05-13,1.4993
2003-05-14,4.2836
2003-05-15,-5.3824
2003-05-16,-10.9281
2003-05-19,-6.7227
2003-05-20,4.1261
2003-05-21,1.7650000000000001
2003-05-22,1.8534000000000002
2003-05-23,2.1703
2003-05-27,-2.1242
2003-05-28,2.8381
2003-05-29,-5.3571
2003-05-30,0.1715
2003-06-02,0.0
2003-06-03,-1.0274
2003-06-04,1.3841
2003-06-05,1.1945000000000001
2003-06-06,-9.7808
2003-06-09,-2.8037
2003-06-10,1.1538
2003-06-11,11.2167
2003-06-12,-10.9402
2003-06-13,-2.3033
2003-06-16,2.3576
2003-06-17,0.5758
2003-06-18,3.4351
2003-06-19,-3.1365
2003-06-20,0.0
2003-06-23,3.6
2003-06-24,1.1215
2003-06-25,5.4545
2003-06-26,0.0
2003-06-27,-9.1379
2003-06-30,-2.277
2003-07-01,1.9417
2003-07-02,-1.5238
2003-07-03,-7.3501
2003-07-07,6.6806
2003-07-08,2.544
2003-07-09,4.0076
2003-07-10,-6.2385
2003-07-11,5.0881
2003-07-14,-1.3035
2003-07-15,-1.1320999999999999
2003-07-16,-1.7176
2003-07-17,-2.9126
2003-07-18,-0.8
2003-07-21,0.6048
2003-07-22,0.2004
2003-07-23,9.0
2003-07-24,-4.5872
2003-07-25,-3.8462
2003-07-28,3.0
2003-07-29,0.1942
2003-07-30,-1.938
2003-07-31,6.7194
2003-08-01,-2.037
2003-08-04,-3.9698
2003-08-05,-1.7717
2003-08-06,-0.8016
2003-08-07,3.8384
2003-08-08,2.1401
2003-08-11,-0.9524
2003-08-12,-0.3654
2003-08-13,1.1388
2003-08-14,2.8626
2003-08-15,-2.4119
2003-08-18,0.7605
2003-08-19,3.5849
2003-08-20,0.1821
2003-08-21,16.7273
2003-08-22,0.3115
2003-08-25,-2.9503
2003-08-26,-0.96
2003-08-27,3.3926
2003-08-28,3.4375
2003-08-29,2.568
2003-09-02,0.1473
2003-09-03,0.4265
2003-09-04,6.3113
2003-09-05,-4.27
2003-09-08,1.4388
2003-09-09,1.4325999999999999
2003-09-10,-1.9718
2003-09-11,1.5692
2003-09-12,-1.4045
2003-09-15,-1.1396
2003-09-16,0.1441
2003-09-17,-0.2878
2003-09-18,1.2987
2003-09-19,-0.7123
2003-09-22,-2.5968
2003-09-23,4.4336
2003-09-24,-2.3977
2003-09-25,-6.0694
2003-09-26,-3.0769
2003-09-29,3.4920999999999998
2003-09-30,2.3006
2003-10-01,4.9475
2003-10-02,3.5714
2003-10-03,1.5171999999999999
2003-10-06,8.1522
2003-10-07,1.005
2003-10-08,-5.3483
2003-10-09,11.6951
2003-10-10,-3.5294
2003-10-13,2.561
2003-10-14,0.9512
2003-10-15,-2.2379
2003-10-16,4.2169
2003-10-17,-4.0462
2003-10-20,-4.0964
2003-10-21,10.804
2003-10-22,-8.5034
2003-10-23,7.5588999999999995
2003-10-24,-1.4977
2003-10-27,2.3392
2003-10-28,9.8286
2003-10-29,-4.2664
2003-10-30,-3.8043
2003-10-31,-0.904
2003-11-03,2.9647
2003-11-04,2.99
2003-11-05,-2.9032
2003-11-06,1.8826
2003-11-07,-0.1087
2003-11-10,-4.1349
2003-11-11,1.5891
2003-11-12,2.2346
2003-11-13,-1.6393
2003-11-14,-1.1111
2003-11-17,0.8989
2003-11-18,1.4477
2003-11-19,9.7695
2003-11-20,-5.0
2003-11-21,5.6842
2003-11-24,0.8964
2003-11-25,4.0474
2003-11-26,-0.3795
2003-11-28,0.4762
2003-12-01,-5.2133
2003-12-02,4.1
2003-12-03,0.8646
2003-12-04,-3.5238
2003-12-05,-3.7512
2003-12-08,1.9487
2003-12-09,1.8109
2003-12-10,-4.6443
2003-12-11,5.0777
2003-12-12,1.1834
2003-12-15,-2.8265000000000002
2003-12-16,-0.6018
2003-12-17,0.5045
2003-12-18,0.4016
2003-12-19,-1.6
2003-12-22,0.1016
2003-12-23,1.4213
2003-12-24,0.0
2003-12-26,-1.1011
2003-12-29,1.0121
2003-12-30,-0.8016
2003-12-31,-5.2525
2004-01-02,4.4776
2004-01-05,2.0408
2004-01-06,-0.9
2004-01-07,0.5045
2004-01-08,0.2008
2004-01-09,-1.8035999999999999
2004-01-12,1.5306
2004-01-13,0.603
2004-01-14,2.8272
2004-01-15,12.4065
2004-01-16,3.7165
2004-01-20,-0.8333
2004-01-21,5.1261
2004-01-22,-1.7586
2004-01-23,-0.7323
2004-01-26,6.1475
2004-01-27,0.3861
2004-01-28,-4.6154
2004-01-29,0.8065
2004-01-30,-0.24
2004-02-02,0.409
2004-02-03,1.7490999999999999
2004-02-04,-4.2386
2004-02-05,-15.5738
2004-02-06,5.0485
2004-02-09,-2.9575
2004-02-10,0.4667
2004-02-11,-0.4645
2004-02-12,-3.6189999999999998
2004-02-13,-3.1621
2004-02-17,4.7959
2004-02-18,-3.1159
2004-02-19,-7.4372
2004-02-20,5.9718
2004-02-23,-9.1189
2004-02-24,5.2988
2004-02-25,2.1413
2004-02-26,0.1048
2004-02-27,0.8377
2004-03-01,1.0384
2004-03-02,-5.7554
2004-03-03,-0.7634
2004-03-04,0.4396
2004-03-05,4.0481
2004-03-08,-3.7855
2004-03-09,-3.1694
2004-03-10,-3.4989
2004-03-11,-0.5848
2004-03-12,1.7647
2004-03-15,-2.659
2004-03-16,-1.0689
2004-03-17,0.0
2004-03-18,0.7203
2004-03-19,-3.4565
2004-03-22,-8.0247
2004-03-23,7.5168
2004-03-24,-1.1111
2004-03-25,3.7748
2004-03-26,1.7032
2004-03-29,6.9378
2004-03-30,0.0
2004-03-31,1.2304
2004-04-01,-1.768
2004-04-02,1.7997999999999998
2004-04-05,3.4254
2004-04-06,-1.0684
2004-04-07,0.8639
2004-04-08,-3.6403
2004-04-12,0.1111
2004-04-13,-7.9911
2004-04-14,3.9807
2004-04-15,0.8121
2004-04-16,1.2658
2004-04-19,6.25
2004-04-20,-4.0642
2004-04-21,1.8952
2004-04-22,5.7987
2004-04-23,0.4137
2004-04-26,-1.1329
2004-04-27,3.8542
2004-04-28,-0.6018
2004-04-29,-3.0272
2004-04-30,-0.6243
2004-05-03,1.6754
2004-05-04,-1.0299
2004-05-05,3.1217
2004-05-06,-1.3118
2004-05-07,-1.8405
2004-05-10,-4.2708
2004-05-11,8.161
2004-05-12,5.9356
2004-05-13,-0.8547
2004-05-14,-3.2567
2004-05-17,2.9703
2004-05-18,-3.3654
2004-05-19,0.398
2004-05-20,-10.0099
2004-05-21,5.2863
2004-05-24,8.9958
2004-05-25,-3.167
2004-05-26,0.2973
2004-05-27,-0.5929
2004-05-28,-0.8946
2004-06-01,1.9057
2004-06-02,-1.1811
2004-06-03,-0.498
2004-06-04,1.001
2004-06-07,2.3786
2004-06-08,-1.5489000000000002
2004-06-09,-1.2783
2004-06-10,-2.7888
2004-06-14,-2.3566
2004-06-15,2.6233
2004-06-16,6.4417
2004-06-17,-1.0567
2004-06-18,-0.4854
2004-06-21,-2.9268
2004-06-22,2.7136
2004-06-23,-0.3914
2004-06-24,0.6876
2004-06-25,-1.6585
2004-06-28,0.0
2004-06-29,1.0913
2004-06-30,-1.2758
2004-07-01,-1.3917
2004-07-02,0.7056
2004-07-06,-6.7067
2004-07-07,-0.5365
2004-07-08,-7.767
2004-07-09,2.5731
2004-07-12,3.8769
2004-07-13,-2.1954
2004-07-14,-5.1627
2004-07-15,1.6568
2004-07-16,-4.3073
2004-07-19,-2.6764
2004-07-20,8.625
2004-07-21,-7.3648
2004-07-22,-8.9441
2004-07-23,0.6821
2004-07-26,1.897
2004-07-27,6.25
2004-07-28,4.005
2004-07-29,-7.4609
2004-07-30,-1.5605
2004-08-02,-2.9062
2004-08-03,0.6803
2004-08-04,-1.3514
2004-08-05,-4.7945
2004-08-06,-5.6115
2004-08-09,-5.6402
2004-08-10,-0.1616
2004-08-11,3.0744
2004-08-12,3.4537
2004-08-13,0.1517
2004-08-16,2.8788
2004-08-17,3.6818999999999997
2004-08-18,5.8239
2004-08-19,1.6107
2004-08-20,6.0766
2004-08-23,-3.6115
2004-08-24,0.3876
2004-08-25,0.0
2004-08-26,-3.2175
2004-08-27,0.133
2004-08-30,-3.8513
2004-08-31,2.3481
