ticker,RMR US Equity
2016-05-09,0.7728
2016-05-10,5.4064
2016-05-11,4.6926
2016-05-12,1.3899
2016-05-13,0.3427
2016-05-16,0.9563
2016-05-17,-1.0149
2016-05-18,0.4443
2016-05-19,-0.6465
2016-05-20,0.1712
2016-05-23,0.2393
2016-05-24,1.4325
2016-05-25,-0.1681
2016-05-26,-0.4042
2016-05-27,-0.0676
2016-05-31,0.3046
2016-06-01,-0.8772
2016-06-02,1.6678
2016-06-03,0.2678
2016-06-06,-0.9015
2016-06-07,0.5728
2016-06-08,0.201
2016-06-09,-1.1367
2016-06-10,-0.372
2016-06-13,4.0733
2016-06-14,-4.2727
2016-06-15,0.6133
2016-06-16,0.745
2016-06-17,-0.9412
2016-06-20,2.3074
2016-06-21,-0.6633
2016-06-22,0.0
2016-06-23,1.8364
2016-06-24,-1.9672
2016-06-27,-1.2709
2016-06-28,1.3889
2016-06-29,0.9689
2016-06-30,2.4818
2016-07-01,0.5166
2016-07-05,0.6103
2016-07-06,0.3512
2016-07-07,-0.4454
2016-07-08,1.7258
2016-07-11,1.0996
2016-07-12,2.5482
2016-07-13,2.0606
2016-07-14,2.5238
2016-07-15,-2.2879
2016-07-18,1.6301
2016-07-19,-0.1458
2016-07-20,0.0292
2016-07-21,-0.1176
2016-07-22,0.4417
2016-07-25,-1.0261
2016-07-26,2.4585
2016-07-27,-1.3588
2016-07-28,0.0
2016-07-29,-0.2198
2016-08-01,0.514
2016-08-02,-0.4676
2016-08-03,0.7634
2016-08-04,-0.4662
2016-08-05,-0.0878
2016-08-08,2.5198
2016-08-09,5.4873
2016-08-10,-3.1428
2016-08-11,1.4545
2016-08-12,0.6893
2016-08-15,2.9573
2016-08-16,0.7447
2016-08-17,-0.264
2016-08-18,0.6882
2016-08-19,-0.8412
2016-08-22,0.7423
2016-08-23,1.9211
2016-08-24,0.0
2016-08-25,0.9812
2016-08-26,-0.5369
2016-08-29,0.3085
2016-08-30,-0.2563
2016-08-31,-0.9507
2016-09-01,0.2594
2016-09-02,0.3881
2016-09-06,0.5155
2016-09-07,1.2564
2016-09-08,0.1013
2016-09-09,-3.7439999999999998
2016-09-12,0.2365
2016-09-13,-2.9628
2016-09-14,1.5941999999999998
2016-09-15,0.6383
2016-09-16,-0.7135
2016-09-19,2.9545
2016-09-20,0.8532
2016-09-21,2.2046
2016-09-22,-0.2007
2016-09-23,1.533
2016-09-26,-0.3713
2016-09-27,-0.795
2016-09-28,0.3506
2016-09-29,-2.4457
2016-09-30,-2.9419
2016-10-03,1.3179
2016-10-04,-0.1561
2016-10-05,0.6514
2016-10-06,-1.4238
2016-10-07,-3.7815
2016-10-10,4.3395
2016-10-11,-2.2234
2016-10-12,1.0433
2016-10-13,-0.6619
2016-10-14,1.3593
2016-10-17,-0.0526
2016-10-18,-0.4209
2016-10-19,-1.0568
2016-10-20,-2.1505
2016-10-21,-0.4945
2016-10-24,0.2209
2016-10-25,0.0
2016-10-26,-0.551
2016-10-27,-2.6316
2016-10-28,-0.4267
2016-10-31,-1.8571
2016-11-01,2.1834
2016-11-02,-0.5698
2016-11-03,0.0
2016-11-04,-1.5758999999999999
2016-11-07,0.5822
2016-11-08,3.3285
2016-11-09,0.7003
2016-11-10,0.2782
2016-11-11,4.9931
2016-11-14,0.5284
2016-11-15,-0.7884
2016-11-16,3.3113
2016-11-17,0.0
2016-11-18,1.0256
2016-11-21,0.5076
2016-11-22,2.7778
2016-11-23,0.6143
2016-11-25,0.7326
2016-11-28,1.697
2016-11-29,0.3576
2016-11-30,-1.4252
2016-12-01,-2.6506
2016-12-02,1.2376
2016-12-05,0.7335
2016-12-06,0.3641
2016-12-07,-0.1209
2016-12-08,2.1792
2016-12-09,1.8365
2016-12-12,0.2909
2016-12-13,1.2761
2016-12-14,-0.3436
2016-12-15,-0.4598
2016-12-16,-2.6559
2016-12-19,-3.3215
2016-12-20,0.6135
2016-12-21,-1.9512
2016-12-22,-2.1144
2016-12-23,0.6353
2016-12-27,-0.7576
2016-12-28,-1.6539000000000001
2016-12-29,2.8461
2016-12-30,-0.6289
2017-01-03,2.7848
2017-01-04,1.2315
2017-01-05,-2.6764
2017-01-06,-0.125
2017-01-09,0.0
2017-01-10,0.7509
2017-01-11,-0.8696
2017-01-12,-0.7519
2017-01-13,-0.3788
2017-01-17,3.8023
2017-01-18,2.9304
2017-01-19,0.8304
2017-01-20,1.5385
2017-01-23,0.8159
2017-01-24,1.7341
2017-01-25,4.0909
2017-01-26,4.3668
2017-01-27,0.4184
2017-01-30,-1.4583
2017-01-31,1.0571
2017-02-01,-0.2092
2017-02-02,-0.5241
2017-02-03,1.3699
2017-02-06,1.7671999999999999
2017-02-07,-1.8386
2017-02-08,-2.0812
2017-02-09,-2.0191
2017-02-10,3.1453
2017-02-13,5.5731
2017-02-14,1.3944
2017-02-15,3.1434
2017-02-16,-3.3333
2017-02-17,0.9852
2017-02-21,1.3659
2017-02-22,1.4437
2017-02-23,-1.7078
2017-02-24,-0.2896
2017-02-27,0.8712
2017-02-28,0.5758
2017-03-01,0.1908
2017-03-02,-4.0
2017-03-03,0.0
2017-03-06,-2.877
2017-03-07,1.43
2017-03-08,0.6042
2017-03-09,-1.9019
2017-03-10,1.1224
2017-03-13,0.7064
2017-03-14,-1.9038
2017-03-15,1.0215
2017-03-16,2.5278
2017-03-17,2.5641
2017-03-20,-0.1923
2017-03-21,-5.0096
2017-03-22,-0.8114
2017-03-23,2.863
2017-03-24,-2.2862999999999998
2017-03-27,-0.8138
2017-03-28,-0.7179
2017-03-29,-0.4132
2017-03-30,1.8672
2017-03-31,0.8147
2017-04-03,-0.6061
2017-04-04,1.0163
2017-04-05,-2.7163
2017-04-06,2.6887
2017-04-07,-0.2014
2017-04-10,0.2018
2017-04-11,1.712
2017-04-12,-0.9901
2017-04-13,0.1
2017-04-17,1.5984
2017-04-18,0.1967
2017-04-19,3.6310000000000002
2017-04-20,-0.8563
2017-04-21,0.0
2017-04-24,2.3033
2017-04-25,-1.1257
2017-04-26,1.7078
2017-04-27,0.0
2017-04-28,-1.5857999999999999
2017-05-01,2.1801
2017-05-02,-0.5566
2017-05-03,-3.0784
2017-05-04,2.5023999999999997
2017-05-05,1.6901000000000002
2017-05-08,1.385
2017-05-09,-2.8233
2017-05-10,-5.6232
2017-05-11,2.9791
2017-05-12,0.2893
2017-05-15,-3.6538
2017-05-16,0.0
2017-05-17,-1.4969999999999999
2017-05-18,-0.1013
2017-05-19,-2.7382999999999997
2017-05-22,1.877
2017-05-23,0.9212
2017-05-24,1.5213
2017-05-25,-1.5984
2017-05-26,-1.1168
2017-05-30,-3.1828
2017-05-31,4.1357
2017-06-01,2.1385
2017-06-02,3.4895
2017-06-05,-3.9499
2017-06-06,-0.7021
2017-06-07,0.8081
2017-06-08,0.8016
2017-06-09,-1.0934
2017-06-12,3.0151
2017-06-13,-1.2683
2017-06-14,-1.2846
2017-06-15,1.001
2017-06-16,-0.5946
2017-06-19,1.2961
2017-06-20,-3.8386
2017-06-21,-1.0235
2017-06-22,-0.7239
2017-06-23,1.25
2017-06-26,-2.0576
2017-06-27,-0.4202
2017-06-28,3.7975
2017-06-29,-0.2033
2017-06-30,-0.9165
2017-07-03,0.1028
2017-07-05,0.924
2017-07-06,-0.4069
2017-07-07,3.7794
2017-07-10,-3.4449
2017-07-11,0.9174
2017-07-12,-0.8081
2017-07-13,0.4073
2017-07-14,-0.6085
2017-07-17,0.3061
2017-07-18,1.8311
2017-07-19,-0.5994
2017-07-20,1.407
2017-07-21,-0.5976
2017-07-24,0.7014
2017-07-25,-0.796
2017-07-26,0.0
2017-07-27,0.0
2017-07-28,0.5015
2017-07-31,-2.495
2017-08-01,2.8659
2017-08-02,0.398
2017-08-03,0.6938
2017-08-04,-3.3465
2017-08-07,-1.4257
2017-08-08,0.7231
2017-08-09,-2.8718
2017-08-10,-5.2798
2017-08-11,0.8919
2017-08-14,5.7459
2017-08-15,-0.8359
2017-08-16,-0.1054
2017-08-17,-1.4768
2017-08-18,1.9272
2017-08-21,1.7856999999999998
2017-08-22,-2.1672
2017-08-23,1.8987
2017-08-24,-0.5176
2017-08-25,1.2487
2017-08-28,1.6444
2017-08-29,2.3256
2017-08-30,-0.4941
2017-08-31,2.5819
2017-09-01,0.9681
2017-09-05,-5.5609
2017-09-06,-0.8122
2017-09-07,-0.6141
2017-09-08,1.5448
2017-09-11,-0.1014
2017-09-12,1.2183
2017-09-13,0.7021
2017-09-14,1.6932
2017-09-15,0.0
2017-09-18,1.1753
2017-09-19,-0.1936
2017-09-20,-0.7759
2017-09-21,-1.2708
2017-09-22,-1.0891
2017-09-25,-1.3013
2017-09-26,0.1014
2017-09-27,2.6342
2017-09-28,1.2833
2017-09-29,0.0975
2017-10-02,2.629
2017-10-03,-1.7078
2017-10-04,-0.0965
2017-10-05,1.6425
2017-10-06,0.5703
2017-10-09,0.3781
2017-10-10,0.6591
2017-10-11,0.2806
2017-10-12,-0.3731
2017-10-13,-1.2172
2017-10-16,0.5687
2017-10-17,-0.5655
2017-10-18,0.2844
2017-10-19,-1.1342
2017-10-20,0.0956
2017-10-23,-0.5758
2017-10-24,0.0
2017-10-25,-0.2896
2017-10-26,1.0649
2017-10-27,1.341
2017-10-30,-1.0397
2017-10-31,0.191
2017-11-01,0.3813
2017-11-02,2.754
2017-11-03,-1.1091
2017-11-06,1.6822
2017-11-07,-0.3676
2017-11-08,0.0923
2017-11-09,-0.0922
2017-11-10,0.6458
2017-11-13,1.4665
2017-11-14,1.084
2017-11-15,-1.1618
2017-11-16,0.6329
2017-11-17,1.7969
2017-11-20,3.7952
2017-11-21,0.2551
2017-11-22,0.5937
2017-11-24,1.4334
2017-11-27,-0.0831
2017-11-28,-0.5824
2017-11-29,0.5021
2017-11-30,0.3331
2017-12-01,-2.0747
2017-12-04,-0.0847
2017-12-05,-0.4241
2017-12-06,-1.448
2017-12-07,1.5556999999999999
2017-12-08,1.4468
2017-12-11,1.6779
2017-12-12,-4.2079
2017-12-13,3.7037
2017-12-14,-2.1595
2017-12-15,2.1222
2017-12-18,3.2419000000000002
2017-12-19,-1.6907999999999999
2017-12-20,0.4095
2017-12-21,0.9788
2017-12-22,-1.6963
2017-12-26,-0.1643
2017-12-27,0.0823
2017-12-28,-0.8224
2017-12-29,-1.6583999999999999
2018-01-02,0.4216
2018-01-03,0.2519
2018-01-04,0.0
2018-01-05,0.67
2018-01-08,1.0815
2018-01-09,0.0
2018-01-10,0.9877
2018-01-11,2.5265
2018-01-12,0.0795
2018-01-16,-1.112
2018-01-17,4.0964
2018-01-18,-0.3858
2018-01-19,0.8521
2018-01-22,-0.2304
2018-01-23,3.2333
2018-01-24,-2.088
2018-01-25,0.9139
2018-01-26,-0.9057
2018-01-29,-0.6881
2018-01-30,-0.3079
2018-01-31,0.0
2018-02-01,-1.2355
2018-02-02,-3.6747
2018-02-05,-6.6558
2018-02-06,-0.5217
2018-02-07,-1.9231
2018-02-08,0.6239
2018-02-09,3.1001
2018-02-12,2.8350999999999997
2018-02-13,2.6734
2018-02-14,-0.6509
2018-02-15,-0.1638
2018-02-16,-0.1641
2018-02-20,-0.0822
2018-02-21,0.5757
2018-02-22,-0.0818
2018-02-23,2.8642
2018-02-26,1.6705999999999999
2018-02-27,1.9562
2018-02-28,-3.6071
2018-03-01,3.0255
2018-03-02,0.0773
2018-03-05,0.6178
2018-03-06,1.1512
2018-03-07,2.8832
2018-03-08,5.0885
2018-03-09,1.6842000000000001
2018-03-12,-3.1056
2018-03-13,-0.2849
2018-03-14,0.0714
2018-03-15,1.4989
2018-03-16,0.4219
2018-03-19,-0.9804
2018-03-20,-0.2829
2018-03-21,-0.4965
2018-03-22,-1.9243999999999999
2018-03-23,-4.5058
2018-03-26,1.7504
2018-03-27,3.0666
2018-03-28,0.2903
2018-03-29,1.2301
2018-04-02,-0.6433
2018-04-03,3.3094
2018-04-04,1.7409
2018-04-05,0.8214
2018-04-06,0.3394
2018-04-09,-1.4208
2018-04-10,3.6376
2018-04-11,0.9934
2018-04-12,0.5902
2018-04-13,-1.043
2018-04-16,2.5692
2018-04-17,2.5048
2018-04-18,-2.1303
2018-04-19,0.5122
2018-04-20,-0.3185
2018-04-23,-3.0671
2018-04-24,-1.3184
2018-04-25,-1.2024
2018-04-26,0.3381
2018-04-27,0.6739
2018-04-30,-0.0672
2018-05-01,2.1505
2018-05-02,2.6974
2018-05-03,1.5375
2018-05-04,0.9464
2018-05-07,2.1875
2018-05-08,-0.7339
2018-05-09,1.2323
2018-05-10,-0.6086
2018-05-11,0.6736
2018-05-14,-4.8054
2018-05-15,-1.7252
2018-05-16,2.5358
2018-05-17,0.3171
2018-05-18,-0.6321
2018-05-21,-2.2901
2018-05-22,-1.888
2018-05-23,0.5972
2018-05-24,-1.3193
2018-05-25,-0.4011
2018-05-29,1.0738
2018-05-30,1.4607999999999999
2018-05-31,-1.0471
2018-06-01,0.8598
2018-06-04,0.459
2018-06-05,0.718
2018-06-06,-1.2314
2018-06-07,-0.4593
2018-06-08,3.2301
2018-06-11,-2.7458
2018-06-12,1.9041000000000001
2018-06-13,-0.3222
2018-06-14,1.616
2018-06-15,0.5089
2018-06-18,0.0633
2018-06-19,1.1385
2018-06-20,-0.5629
2018-06-21,0.0629
2018-06-22,-2.8284000000000002
2018-06-25,0.3234
2018-06-26,-0.0645
2018-06-27,-2.1935000000000002
2018-06-28,1.4512
2018-06-29,2.0156
2018-07-02,1.0198
2018-07-03,1.0726
2018-07-05,1.623
2018-07-06,-0.43
2018-07-09,-1.9741
2018-07-10,0.2517
2018-07-11,0.2511
2018-07-12,0.1252
2018-07-13,0.4378
2018-07-16,-0.0623
2018-07-17,1.2461
2018-07-18,2.1846
2018-07-19,3.3424
2018-07-20,1.9814
2018-07-23,-0.1714
2018-07-24,0.6297
2018-07-25,-1.2514
2018-07-26,0.0
2018-07-27,-0.1152
2018-07-30,-0.1735
2018-07-31,0.5794
2018-08-01,-0.8641
2018-08-02,1.3945
2018-08-03,-0.6877
2018-08-06,-0.6347
2018-08-07,-0.4646
2018-08-08,0.5834
2018-08-09,1.1601
2018-08-10,0.9174
2018-08-13,-0.7955
2018-08-14,-0.1145
2018-08-15,-3.1537
2018-08-16,-2.7235
2018-08-17,1.0347
2018-08-20,2.2892
2018-08-21,3.0035
2018-08-22,1.0863
2018-08-23,-0.1697
2018-08-24,2.0397
2018-08-27,2.221
2018-08-28,1.7925
2018-08-29,0.587
2018-08-30,-1.5915
2018-08-31,1.8329
2018-09-04,-0.2647
2018-09-05,1.1677
2018-09-06,-1.6263999999999998
2018-09-07,2.4
2018-09-10,1.3542
2018-09-11,-0.7194
2018-09-12,-3.1056
2018-09-13,1.4957
2018-09-14,1.1053
2018-09-17,-5.8303
2018-09-18,1.4373
2018-09-19,-1.4714
2018-09-20,-0.2212
2018-09-21,-0.2772
2018-09-24,3.1684
2018-09-25,-1.5086
2018-09-26,-0.7659
2018-09-27,-0.2756
2018-09-28,2.5981
2018-10-01,-0.2263
2018-10-02,-2.7649
2018-10-03,-0.9441
2018-10-04,-1.0316
2018-10-05,-2.504
2018-10-08,-0.5694
2018-10-09,-0.9116
2018-10-10,-3.7273
2018-10-11,-7.9025
2018-10-12,-0.1064
2018-10-15,1.9443000000000001
2018-10-16,4.6114
2018-10-17,-1.1988
2018-10-18,-0.8974
2018-10-19,-1.9513
2018-10-22,-0.4813
2018-10-23,2.9931
2018-10-24,-4.1751
2018-10-25,2.2646
2018-10-26,0.2072
2018-10-29,-0.8828
2018-10-30,1.611
2018-10-31,-2.1913
2018-11-01,-1.1993
2018-11-02,2.7744
2018-11-05,-1.1811
2018-11-06,0.985
2018-11-07,-0.5462
2018-11-08,-1.2685
2018-11-09,0.053
2018-11-12,-4.395
2018-11-13,1.7724
2018-11-14,-2.7075
2018-11-15,-3.8037
2018-11-16,-5.5241
2018-11-19,-0.9232
2018-11-20,-1.4288
2018-11-21,1.9379
2018-11-23,-0.4173
2018-11-26,-1.4434
2018-11-27,-1.8268
2018-11-28,5.855
2018-11-29,-1.9245
2018-11-30,-0.1236
2018-12-03,5.8014
2018-12-04,-7.1209
2018-12-06,1.9049
2018-12-07,-3.9858000000000002
2018-12-10,0.5792
2018-12-11,0.9438
2018-12-12,-0.412
2018-12-13,3.3577
2018-12-14,-2.4788
2018-12-17,-3.9785
2018-12-18,-0.7892
2018-12-19,-4.1929
2018-12-20,-2.7157999999999998
2018-12-21,-1.9559
2018-12-24,-4.6609
2018-12-26,5.155
2018-12-27,-1.0673
2018-12-28,-1.8468
2018-12-31,-1.1177
2019-01-02,2.0912
2019-01-03,-2.2698
2019-01-04,4.8716
2019-01-07,4.8434
2019-01-08,2.1982
2019-01-09,0.1008
2019-01-10,-1.0744
2019-01-11,-0.9672
2019-01-14,-1.6278000000000001
2019-01-15,13.2207
2019-01-16,-0.3846
2019-01-17,1.6216
2019-01-18,1.9453
2019-01-22,-5.3369
2019-01-23,-1.3543
2019-01-24,0.5428
2019-01-25,5.6367
2019-01-28,1.0124
2019-01-29,-0.3141
2019-01-30,0.3001
2019-01-31,-1.2418
2019-02-01,-0.1969
2019-02-04,1.7456
2019-02-05,1.0443
2019-02-06,-0.6939
2019-02-07,-1.5016
2019-02-08,2.9585
2019-02-11,-0.2639
2019-02-12,2.1608
2019-02-13,2.1295
2019-02-14,-0.9439
2019-02-15,4.8215
2019-02-19,1.4383
2019-02-20,1.6453
2019-02-21,-0.8159
2019-02-22,1.3931
2019-02-25,-1.1254
2019-02-26,-2.9381
2019-02-27,-1.1863
2019-02-28,-1.2695
2019-03-01,-1.5373999999999999
2019-03-04,-2.2995
2019-03-05,-1.3512
2019-03-06,-2.268
2019-03-07,-0.9946
2019-03-08,1.2481
2019-03-11,1.8491
2019-03-12,-0.9004
2019-03-13,-2.115
2019-03-14,-0.0609
2019-03-15,-1.7205
2019-03-18,1.3013
2019-03-19,-1.1623
2019-03-20,-0.1083
2019-03-21,1.4715
2019-03-22,-5.5869
2019-03-25,1.9563000000000001
2019-03-26,-0.7453
2019-03-27,-1.0225
2019-03-28,0.7748
2019-03-29,-2.3226
2019-04-01,2.3942
2019-04-02,-3.0589
2019-04-03,3.6676
2019-04-04,1.8008
2019-04-05,-0.5322
2019-04-08,-1.8885999999999998
2019-04-09,-1.3635
2019-04-10,1.8377
2019-04-11,-0.1437
2019-04-12,1.4873
2019-04-15,-4.2231
2019-04-16,-2.254
2019-04-17,-1.4644
2019-04-18,-0.8883
2019-04-22,-0.2585
2019-04-23,1.5552000000000001
2019-04-24,1.106
2019-04-25,-1.7334
2019-04-26,2.0551
2019-04-29,-0.709
2019-04-30,-1.6661000000000001
2019-05-01,-0.9855
2019-05-02,-1.0826
2019-05-03,2.3830999999999998
2019-05-06,-3.3448
2019-05-07,-0.107
2019-05-08,0.0893
2019-05-09,-0.9813
2019-05-10,-4.1982
2019-05-13,-4.3634
2019-05-14,2.9302
2019-05-15,-1.4138
2019-05-16,-0.2519
2019-05-17,-0.544
2019-05-20,-0.8791
2019-05-21,0.8475
2019-05-22,-3.5568
2019-05-23,1.0942
2019-05-24,0.7216
2019-05-28,-0.5572
2019-05-29,0.1601
2019-05-30,-0.2198
2019-05-31,-3.4441
2019-06-03,0.8917
2019-06-04,2.7544
2019-06-05,-2.0004
2019-06-06,1.2656
2019-06-07,2.6608
2019-06-10,1.2174
2019-06-11,-1.9205
2019-06-12,0.2967
2019-06-13,1.9325999999999999
2019-06-14,-1.5283
2019-06-17,-5.4224
2019-06-18,0.644
2019-06-19,0.4334
2019-06-20,-0.6371
2019-06-21,-5.5429
2019-06-24,-1.686
2019-06-25,-3.608
2019-06-26,-2.634
2019-06-27,4.3189
2019-06-28,6.8699
2019-07-01,5.0447
2019-07-02,-0.2229
2019-07-03,0.2437
2019-07-05,0.1216
2019-07-08,1.1331
2019-07-09,0.4202
2019-07-10,-0.1992
2019-07-11,-0.579
2019-07-12,-2.1084
2019-07-15,0.6974
2019-07-16,0.4889
2019-07-17,-0.669
2019-07-18,-0.8163
2019-07-19,-0.0617
2019-07-22,-0.5147
2019-07-23,0.2483
2019-07-24,2.7663
2019-07-25,-4.319
2019-07-26,1.9945
2019-07-29,-0.622
2019-07-30,3.1296
2019-07-31,-0.3844
2019-08-01,-0.6702
2019-08-02,-0.0204
2019-08-05,-3.5991999999999997
2019-08-06,-1.5062
2019-08-07,-0.4308
2019-08-08,2.2496
2019-08-09,-2.5385999999999997
2019-08-12,-3.6032
2019-08-13,1.5987
2019-08-14,-3.945
2019-08-15,0.9691
2019-08-16,2.1024
2019-08-19,3.0886
2019-08-20,-1.1073
2019-08-21,0.9001
2019-08-22,-2.2411
2019-08-23,-2.8933999999999997
2019-08-26,1.0543
2019-08-27,0.0907
2019-08-28,2.3114
2019-08-29,3.2337
2019-08-30,-0.0429
2019-09-03,0.4722
2019-09-04,0.2991
2019-09-05,0.2982
2019-09-06,-1.3803
2019-09-09,1.292
2019-09-10,2.0408
2019-09-11,-0.6042
2019-09-12,0.6078
2019-09-13,0.3125
2019-09-16,-1.7029999999999998
2019-09-17,-0.6338
2019-09-18,-2.2114
2019-09-19,-1.1742
2019-09-20,-0.352
2019-09-23,1.0378
2019-09-24,-1.6171
2019-09-25,-0.9329
2019-09-26,-1.2556
2019-09-27,2.2252
2019-09-30,1.0218
2019-10-01,-2.3747
2019-10-02,-1.3963999999999999
2019-10-03,1.8958
2019-10-04,1.7933
2019-10-07,-1.4094
2019-10-08,1.3625
2019-10-09,-0.4628
2019-10-10,-0.7749
2019-10-11,-0.357
2019-10-14,-1.0748
2019-10-15,0.0226
2019-10-16,0.3621
2019-10-17,0.7441
2019-10-18,1.9584000000000001
2019-10-21,2.2939
2019-10-22,1.073
2019-10-23,0.0425
2019-10-24,-0.8489
2019-10-25,2.4187
2019-10-28,0.5056
2019-10-29,0.8594
2019-10-30,0.7481
2019-10-31,-0.165
2019-11-01,1.1364
2019-11-04,-0.0817
2019-11-05,0.0204
2019-11-06,-0.4497
2019-11-07,-0.924
2019-11-08,-1.0984
2019-11-11,-2.3889
2019-11-12,-0.5152
2019-11-13,1.1437
2019-11-14,0.6827
2019-11-15,0.1271
2019-11-18,1.0582
2019-11-19,0.1466
2019-11-20,1.4847000000000001
2019-11-21,-0.4945
2019-11-22,-0.849
2019-11-25,-3.0911
2019-11-26,1.6379000000000001
2019-11-27,0.4453
2019-11-29,-0.8444
2019-12-02,-1.2987
2019-12-03,-0.7118
2019-12-04,1.0102
2019-12-05,-0.0108
2019-12-06,0.8604
2019-12-09,-0.4479
2019-12-10,-1.3925
2019-12-11,-1.7163
2019-12-12,-0.4642
2019-12-13,0.5774
2019-12-16,1.5455999999999999
2019-12-17,-0.7393
2019-12-18,0.0438
2019-12-19,-0.7883
2019-12-20,1.876
2019-12-23,-0.9749
2019-12-24,0.3063
2019-12-26,-1.7448000000000001
2019-12-27,-0.3552
2019-12-30,0.9356
2019-12-31,0.7283
2020-01-02,-1.3804
2020-01-03,0.3333
2020-01-06,-1.2179
2020-01-07,-2.0399
2020-01-08,0.0686
2020-01-09,0.1601
2020-01-10,0.0913
2020-01-13,0.8668
2020-01-14,-0.5654
2020-01-15,1.0462
2020-01-16,1.2154
2020-01-17,0.378
2020-01-21,-1.883
2020-01-22,-0.5645
2020-01-23,1.9982
2020-01-24,1.6919
2020-01-27,-0.1104
2020-01-28,0.6188
2020-01-29,0.5271
2020-01-30,1.2891
2020-01-31,-0.6255
2020-02-03,0.9985
2020-02-04,-0.2149
2020-02-05,-0.9907
2020-02-06,-4.3942
2020-02-07,-1.9340000000000002
2020-02-10,0.0232
2020-02-11,0.9047
2020-02-12,-0.023
2020-02-13,0.3679
2020-02-14,-0.3436
2020-02-18,-0.8276
2020-02-19,-1.0199
2020-02-20,-0.5386
2020-02-21,-0.4945
2020-02-24,-4.0464
2020-02-25,-4.4143
2020-02-26,-0.645
2020-02-27,-1.558
2020-02-28,-1.7146
2020-03-02,4.9114
2020-03-03,-1.0489
2020-03-04,-0.6463
2020-03-05,-3.3828
2020-03-06,-1.4543
2020-03-09,-8.2263
2020-03-10,-1.6677
2020-03-11,-5.2695
2020-03-12,-10.9655
2020-03-13,5.7092
2020-03-16,-15.659
2020-03-17,2.2553
2020-03-18,-8.074
2020-03-19,-0.5141
2020-03-20,-2.3256
2020-03-23,2.1605
2020-03-24,10.8761
2020-03-25,7.2791
2020-03-26,6.2409
2020-03-27,-0.9563
2020-03-30,-2.6207000000000003
2020-03-31,-4.4972
2020-04-01,-4.1898
2020-04-02,1.5093
2020-04-03,-9.4167
2020-04-06,8.5438
2020-04-07,3.955
2020-04-08,6.7139
2020-04-09,4.3690999999999995
2020-04-13,-3.5164
2020-04-14,0.8678
2020-04-15,-3.4412
2020-04-16,6.5217
2020-04-17,-2.0408
2020-04-20,-3.9617
2020-04-21,-1.138
2020-04-22,2.0863
2020-04-23,-0.9514
2020-04-24,1.6009
2020-04-27,3.6551
2020-04-28,3.8685
2020-04-29,3.6915
2020-04-30,-5.7216000000000005
2020-05-01,-1.3149
2020-05-04,-1.8449
2020-05-05,0.174
2020-05-06,-2.189
2020-05-07,5.5417
2020-05-08,4.3083
2020-05-11,-5.6147
2020-05-12,-9.1624
