ticker,PATI US Equity
2015-06-24,0.3555
2015-06-25,-0.1574
2015-06-26,-1.5767
2015-06-29,-3.4842
2015-06-30,2.2822
2015-07-01,-2.069
2015-07-02,1.7399
2015-07-06,0.57
2015-07-07,-1.498
2015-07-08,-1.1919
2015-07-09,1.4143
2015-07-10,-1.5587
2015-07-13,-1.1979
2015-07-14,-0.8962
2015-07-15,0.7234
2015-07-16,-1.6899
2015-07-17,0.0859
2015-07-20,-4.9376999999999995
2015-07-21,0.9033
2015-07-22,-0.0895
2015-07-23,-0.7168
2015-07-24,-0.0903
2015-07-27,-2.8004
2015-07-28,1.6729
2015-07-29,5.1188
2015-07-31,1.6522000000000001
2015-08-03,0.5133
2015-08-04,0.8511
2015-08-05,-1.5190000000000001
2015-08-06,0.3856
2015-08-07,0.2988
2015-08-10,0.0426
2015-08-11,1.6162999999999998
2015-08-12,-1.6324999999999998
2015-08-13,-4.5957
2015-08-14,0.0892
2015-08-17,-5.2139
2015-08-18,3.6671
2015-08-19,-0.2268
2015-08-20,4.3182
2015-08-21,-4.0959
2015-08-24,-0.2272
2015-08-25,4.7359
2015-08-27,-3.6522
2015-08-28,0.0
2015-08-31,-1.2635
2015-09-01,-0.9141
2015-09-02,0.369
2015-09-04,2.7114000000000003
2015-09-08,0.7159
2015-09-09,0.9329
2015-09-10,-2.3768000000000002
2015-09-11,0.4959
2015-09-14,0.2692
2015-09-15,0.5817
2015-09-16,-0.4448
2015-09-17,0.1787
2015-09-18,0.446
2015-09-21,-1.4654
2015-09-22,-0.8562
2015-09-23,1.5
2015-09-25,5.2844
2015-09-28,0.638
2015-09-29,1.1412
2015-09-30,0.5015
2015-10-01,-0.2079
2015-10-02,0.0417
2015-10-05,-3.9983
2015-10-06,2.6025
2015-10-07,-1.9022000000000001
2015-10-09,1.2931
2015-10-12,3.1872
2015-10-15,-0.0371
2015-10-16,-2.599
2015-10-19,-0.4659
2015-10-23,2.0426
2015-10-29,-6.4637
2015-11-02,0.1337
2015-11-04,3.1167
2015-11-06,-2.0294
2015-11-11,-0.8374
2015-11-13,-0.6
2015-11-16,0.6036
2015-11-18,4.9778
2015-11-19,3.7257
2015-11-20,-3.9184
2015-11-23,-0.1699
2015-11-24,2.0
2015-11-25,-0.292
2015-11-27,0.0
2015-11-30,-1.5063
2015-12-01,0.6797
2015-12-02,0.0
2015-12-03,0.0
2015-12-07,-0.7595
2015-12-09,-0.0425
2015-12-10,1.0208
2015-12-11,0.0
2015-12-16,0.0
2015-12-17,4.6737
2015-12-18,-1.4883
2015-12-21,-4.0016
2015-12-22,0.1276
2015-12-23,-0.0425
2015-12-24,-0.1275
2015-12-28,-4.0426
2015-12-29,0.0
2015-12-30,-3.7694
2015-12-31,3.6866
2016-01-04,2.1333
2016-01-06,-2.0888
2016-01-07,-1.7332999999999998
2016-01-08,-2.171
2016-01-11,2.4965
2016-01-12,-0.2255
2016-01-13,-3.481
2016-01-14,-2.2482
2016-01-15,-6.5644
2016-01-19,5.3333
2016-01-20,1.1685
2016-01-21,2.2618
2016-01-22,0.2353
2016-01-25,0.7981
2016-01-26,0.1397
2016-01-27,1.4419
2016-01-28,1.8799000000000001
2016-01-29,0.6301
2016-02-02,-3.7119999999999997
2016-02-03,0.2703
2016-02-04,-0.4085
2016-02-05,0.0
2016-02-12,0.0
2016-02-16,0.0465
2016-02-19,-0.0006
2016-02-22,0.6747
2016-02-23,-0.5311
2016-02-24,0.0464
2016-02-25,-0.232
2016-02-29,-2.3256
2016-03-01,0.0476
2016-03-02,1.2851
2016-03-04,1.3628
2016-03-07,-0.9272
2016-03-09,-1.3102
2016-03-11,-0.4267
2016-03-14,0.0
2016-03-15,1.619
2016-03-16,-1.5933000000000002
2016-03-18,2.2857
2016-03-21,-2.2346
2016-03-22,0.0006
2016-03-28,0.047
2016-03-29,-1.8563
2016-03-31,-1.9399
2016-04-01,2.5717
2016-04-07,-2.3144
2016-04-08,-0.0494
2016-04-11,-0.2469
2016-04-12,2.4752
2016-04-13,-2.2699
2016-04-14,0.0982
2016-04-15,-0.0988
2016-04-18,1.2358
2016-04-19,0.0
2016-04-21,-7.9102
2016-04-22,4.0827
2016-04-25,0.1528
2016-04-26,-8.0366
2016-04-28,13.385
2016-04-29,0.0
2016-05-02,2.9268
2016-05-03,-6.5403
2016-05-04,-3.1947
2016-05-05,-0.4191
2016-05-06,0.7891
2016-05-09,0.4697
2016-05-10,-0.5195
2016-05-11,-0.2089
2016-05-12,0.0523
2016-05-13,0.6276
2016-05-16,1.4033
2016-05-17,0.0
2016-05-18,0.3075
2016-05-19,5.2632
2016-05-20,-0.0485
2016-05-26,1.9912999999999998
2016-05-27,-3.1905
2016-05-31,1.8199999999999998
2016-06-01,-0.0483
2016-06-02,-2.465
2016-06-03,0.0991
2016-06-06,-0.9901
2016-06-07,-0.445
2016-06-08,-3.2695
2016-06-09,2.2845
2016-06-10,1.5228000000000002
2016-06-13,-1.3
2016-06-14,0.5572
2016-06-15,0.7053
2016-06-16,-2.2011
2016-06-17,2.4041
2016-06-20,-0.0999
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,-2.25
2016-06-24,1.4834
2016-06-29,-1.7137
2016-06-30,-0.2564
2016-07-01,1.5424
2016-07-05,-1.0127
2016-07-06,0.0
2016-07-07,-0.7673
2016-07-08,4.1237
2016-07-11,-3.2178
2016-07-12,5.3708
2016-07-13,3.5437
2016-07-14,-0.3751
2016-07-15,0.2824
2016-07-18,-5.7719000000000005
2016-07-19,6.1753
2016-07-20,-2.955
2016-07-21,0.5323
2016-07-22,0.9609
2016-07-25,1.9524
2016-07-26,-0.7473
2016-07-27,1.1764999999999999
2016-08-01,2.3256
2016-08-03,-0.0455
2016-08-04,0.0455
2016-08-05,0.0
2016-08-08,-0.9545
2016-08-09,0.9637
2016-08-11,1.2273
2016-08-15,-1.2124
2016-08-16,-3.1364
2016-08-17,-3.7541
2016-08-22,3.608
2016-08-23,0.0
2016-08-24,0.8941
2016-08-29,-1.7024
2016-09-02,-0.3559
2016-09-06,-2.0476
2016-09-07,0.8264
2016-09-08,-0.7715
2016-09-09,2.9154999999999998
2016-09-12,-2.4079
2016-09-14,1.5965
2016-09-15,0.1429
2016-09-16,-2.5202
2016-09-19,0.0
2016-09-20,2.5854
2016-09-26,0.7584
2016-09-28,0.3327
2016-09-29,-2.4929
2016-10-03,-1.013
2016-10-04,0.0975
2016-10-10,1.8014000000000001
2016-10-11,1.7694999999999999
2016-10-12,-1.3158
2016-10-25,0.8515
2016-10-27,-0.2777
2016-10-28,0.0
2016-11-03,-0.0692
2016-11-11,0.3275
2016-11-14,-0.1157
2016-11-16,0.4728
2016-11-17,1.8353000000000002
2016-11-21,-0.6464
2016-11-28,6.9761
2016-11-29,14.8696
2016-11-30,-11.62
2016-12-01,0.3092
2016-12-02,4.2600999999999996
2016-12-05,4.2179
2016-12-09,-8.7623
2016-12-12,7.5797
2016-12-13,-1.4932
2016-12-14,-3.4827
2016-12-16,-2.6105
2016-12-30,-5.1881
2017-01-03,6.8399
2017-01-04,-1.5365
2017-01-05,-4.055
2017-01-10,8.428
2017-01-12,2.7083
2017-01-13,5.4767
2017-01-18,-13.3462
2017-01-23,6.5245999999999995
2017-01-24,6.25
2017-01-25,0.0005
2017-01-30,4.3132
2017-01-31,-2.3684
2017-02-01,-5.0443
2017-02-09,2.3925
2017-02-10,-10.495
2017-02-13,2.3894
2017-02-14,8.4702
2017-02-15,-2.3506
2017-02-21,-2.0808
2017-02-22,-1.125
2017-02-23,0.0843
2017-02-27,0.9263
2017-02-28,-3.8381
2017-03-01,-4.5553
2017-03-02,1.5909
2017-03-06,-8.2774
2017-03-08,1.2195
2017-03-09,1.2048
2017-03-10,2.3810000000000002
2017-03-15,-0.6977
2017-03-16,3.0913
2017-03-17,4.816
2017-03-20,-4.4213000000000005
2017-03-21,4.2177
2017-03-22,-3.5248
2017-03-23,7.6043
2017-03-24,-6.1866
2017-03-27,0.5362
2017-04-03,3.2889
2017-04-04,1.1188
2017-04-06,-3.4037
2017-04-07,-0.0006
2017-04-10,-2.2062
2017-04-11,-0.4468
2017-04-17,0.6787
2017-04-20,0.4494
2017-04-26,-7.1588
2017-04-27,0.0
2017-05-03,1.2048
2017-05-04,-1.6613
2017-05-08,1.5441
2017-05-10,-5.6271
2017-05-11,3.8403
2017-05-16,0.0
2017-05-17,-0.2433
2017-05-22,-3.8537
2017-05-23,-2.9934
2017-05-24,-0.4184
2017-05-25,0.3151
2017-05-26,-0.4712
2017-05-30,-0.0526
2017-05-31,1.8420999999999998
2017-06-01,-1.0336
2017-06-02,-6.5274
2017-06-05,1.9553
2017-06-06,0.0
2017-06-07,-2.137
2017-06-08,-0.3359
2017-06-09,0.5618
2017-06-12,1.8994
2017-06-13,-0.7675
2017-06-14,-0.0552
2017-06-15,0.0553
2017-06-16,-1.5470000000000002
2017-06-19,0.8418
2017-06-20,-0.0556
2017-06-21,0.7795
2017-06-22,-0.3867
2017-06-23,-0.1664
2017-06-26,-0.7778
2017-06-27,0.112
2017-06-28,0.1678
2017-06-29,0.3908
2017-06-30,-0.6118
2017-07-03,-0.5596
2017-07-05,0.4502
2017-07-06,0.8403
2017-07-07,-0.6667
2017-07-10,0.6711
2017-07-11,-1.0
2017-07-12,0.3367
2017-07-13,0.6711
2017-07-14,0.0
2017-07-17,0.1111
2017-07-18,3.2741
2017-07-19,4.8898
2017-07-20,-3.1762
2017-07-21,6.291
2017-07-24,-1.3888
2017-07-25,-1.8677000000000001
2017-07-26,0.0514
2017-07-27,-0.0308
2017-07-28,-2.2835
2017-08-02,0.0
2017-08-04,0.5263
2017-08-07,-1.8325
2017-08-08,3.36
2017-08-09,-1.9607999999999999
2017-08-10,1.4211
2017-08-11,-1.4011
2017-08-14,1.5263
2017-08-15,-1.5034
2017-08-16,0.0
2017-08-17,0.3158
2017-08-18,3.3578
2017-08-21,-0.5076
2017-08-22,-1.6837
2017-08-23,-0.6746
2017-08-24,1.3584
2017-08-25,-1.1856
2017-08-28,0.4173
2017-08-30,3.8961
2017-08-31,-3.45
2017-09-01,5.2822
2017-09-05,0.0
2017-09-06,-3.8367
2017-09-07,-1.6368
2017-09-08,0.104
2017-09-11,0.1039
2017-09-12,0.1557
2017-09-13,-0.1036
2017-09-14,-1.1929
2017-09-15,-0.2625
2017-09-18,1.0526
2017-09-19,-0.2083
2017-09-20,-0.0522
2017-09-22,-0.0522
2017-09-25,-0.7315
2017-09-26,1.3684
2017-09-27,-0.0519
2017-09-28,0.0
2017-09-29,3.5844
2017-10-02,-0.8977
2017-10-03,0.2986
2017-10-04,-0.7392
2017-10-05,1.4054
2017-10-06,0.0
2017-10-09,-2.005
2017-10-11,1.2665
2017-10-12,-2.4629
2017-10-16,2.7965
2017-10-17,0.7557
2017-10-18,0.5
2017-10-19,-0.497
2017-10-20,-0.0005
2017-10-23,-1.0
2017-10-24,-1.5152
2017-10-25,0.2051
2017-10-26,0.5374
2017-11-01,0.0255
2017-11-03,-2.3919
2017-11-07,-1.7205
2017-11-08,-1.3263
2017-11-09,5.3763
2017-11-10,-8.0612
2017-11-13,-0.7769
2017-11-15,0.4474
2017-11-16,0.2227
2017-11-17,-0.5556
2017-11-20,1.9553
2017-11-21,3.0137
2017-11-24,-4.3085
2017-11-28,0.2779
2017-11-29,0.7206
2017-11-30,-3.027
2017-12-04,0.4529
2017-12-05,-1.7503
2017-12-06,-0.1725
2017-12-07,0.2425
2017-12-08,-0.2988
2017-12-11,-0.5769
2017-12-12,0.0
2017-12-13,-0.6957
2017-12-14,-2.3935
2017-12-15,0.0
2017-12-18,2.9306
2017-12-19,0.0
2017-12-20,0.8135
2017-12-21,-0.2882
2017-12-22,0.0
2017-12-26,-0.3006
2017-12-27,0.3009
2017-12-28,0.6942
2017-12-29,-0.2296
2018-01-02,-0.1726
2018-01-03,0.5764
2018-01-04,0.0
2018-01-08,-0.2865
2018-01-09,1.5516999999999999
2018-01-10,1.4714
2018-01-11,0.3346
2018-01-12,-1.2785
2018-01-16,3.6036
2018-01-17,-2.7978
2018-01-18,0.2606
2018-01-19,-1.0695999999999999
2018-01-24,1.4656
2018-01-25,1.4722
2018-01-26,-0.1916
2018-01-29,-0.1097
2018-01-30,1.5925
2018-01-31,5.5838
2018-02-01,0.087
2018-02-02,3.9898
2018-02-05,-2.362
2018-02-06,1.7642
2018-02-08,-2.197
2018-02-14,-3.777
2018-02-15,0.526
2018-02-16,-0.4186
2018-02-20,1.6816
2018-02-21,-0.2584
2018-02-23,-1.399
2018-02-26,-0.1576
2018-02-27,5.2637
2018-02-28,-5.7005
2018-03-05,1.2725
2018-03-06,-0.5759
2018-03-07,0.0527
2018-03-12,2.1053
2018-03-13,1.1546
2018-03-14,-0.1223
2018-03-16,0.0
2018-03-19,-4.3367
2018-03-20,0.0
2018-03-26,-0.8741
2018-03-28,2.2269
2018-04-02,0.0
2018-04-03,-1.7894999999999999
2018-04-06,-0.7015
2018-04-10,5.2399000000000004
2018-04-11,1.2821
2018-04-12,1.0633
2018-04-16,-6.3126
2018-04-18,-0.3209
2018-04-19,3.5408
2018-04-23,-4.1451
2018-04-25,0.0
2018-04-26,0.0
2018-04-27,-1.9832
2018-04-30,-0.734
2018-05-01,1.2778
2018-05-07,1.2068
2018-05-08,0.2444
2018-05-09,1.216
2018-05-10,0.1068
2018-05-11,-0.1601
2018-05-14,0.2138
2018-05-16,-2.9333
2018-05-17,0.2747
2018-05-18,0.0
2018-05-21,1.4795
2018-05-22,-0.0146
2018-05-29,0.7706
2018-05-30,-0.911
2018-05-31,1.4062000000000001
2018-06-01,1.3333
2018-06-04,2.6316
2018-06-05,11.2821
2018-06-06,-5.2995
2018-06-07,5.2311
2018-06-08,0.578
2018-06-11,2.7586
2018-06-12,-0.0447
2018-06-13,-2.1486
2018-06-14,3.4767
2018-06-15,0.1326
2018-06-18,0.0
2018-06-19,-1.1038000000000001
2018-06-20,-0.8929
2018-06-21,-2.027
2018-06-22,3.4023
2018-06-25,-2.1787
2018-06-26,0.0
2018-06-27,-2.2727
2018-06-28,2.3256
2018-06-29,-4.5
2018-07-02,4.9976
2018-07-03,-0.272
2018-07-05,-2.2727
2018-07-06,0.9302
2018-07-09,0.553
2018-07-10,-1.9247999999999998
2018-07-11,2.1028000000000002
2018-07-12,-0.2288
2018-07-16,0.2294
2018-07-17,0.0915
2018-07-18,-2.9264
2018-07-19,-0.5652
2018-07-20,-0.5211
2018-07-23,2.3333
2018-07-24,1.0935
2018-07-25,-2.9229000000000003
2018-07-26,-0.4267
2018-07-27,1.4285999999999999
2018-07-30,-2.8169
2018-07-31,2.8986
2018-08-01,0.0
2018-08-02,0.939
2018-08-03,0.0
2018-08-06,2.093
2018-08-07,-3.5535
2018-08-08,0.8975
2018-08-09,2.7622
2018-08-10,0.0
2018-08-13,-2.0501
2018-08-14,-1.8605
2018-08-15,-1.4692
2018-08-16,0.0481
2018-08-17,1.9625
2018-08-20,-0.9817
2018-08-21,-2.1429
2018-08-22,-0.6219
2018-08-23,0.759
2018-08-24,0.1594
2018-08-27,-1.4071
2018-08-28,3.3465
2018-08-29,-1.9048
2018-09-04,-0.534
2018-09-05,-1.1713
2018-09-06,-1.2346
2018-09-07,2.5
2018-09-10,-2.439
2018-09-11,-5.0
2018-09-12,-1.7894999999999999
2018-09-13,-0.5895
2018-09-14,1.8868
2018-09-17,-0.4762
2018-09-18,0.4785
2018-09-19,0.0
2018-09-20,6.6138
2018-09-21,4.7146
2018-09-24,-3.0332
2018-09-25,0.1955
2018-09-26,-2.1707
2018-09-27,-1.0222
2018-09-28,-3.1229
2018-10-01,2.9636
2018-10-02,1.0101
2018-10-03,-0.05
2018-10-04,0.05
2018-10-05,1.0
2018-10-09,-3.0693
2018-10-10,-0.3575
2018-10-11,2.0502
2018-10-12,0.452
2018-10-15,-2.25
2018-10-16,0.0
2018-10-17,2.046
2018-10-19,-0.9023
2018-10-22,-0.7587
2018-10-23,1.682
2018-10-25,-1.7544
2018-10-26,2.0408
2018-10-29,-0.05
2018-10-30,3.0145
2018-11-01,-4.1403
2018-11-02,6.1803
2018-11-07,0.0
2018-11-08,-0.0477
2018-11-09,-1.1933
2018-11-12,-3.43
2018-11-13,-0.2001
2018-11-14,4.2607
2018-11-15,-4.3269
2018-11-16,0.5025
2018-11-19,0.0
2018-11-20,2.125
2018-11-21,-2.1787
2018-11-26,3.8539
2018-11-27,-4.1928
2018-11-28,1.1066
2018-11-29,-0.4975
2018-11-30,-1.75
2018-12-03,0.0
2018-12-04,0.0
2018-12-06,0.0
2018-12-07,1.4758
2018-12-10,-1.4544000000000001
2018-12-11,-0.3562
2018-12-12,1.1236
2018-12-13,3.6364
2018-12-14,-5.4581
2018-12-17,1.0459
2018-12-18,-1.0351
2018-12-24,-2.0619
2018-12-26,0.0
2018-12-27,-2.9474
2018-12-28,6.7787
2018-12-31,0.1016
2019-01-07,-2.8411999999999997
2019-01-08,-2.0888
2019-01-10,-1.5723
2019-01-11,2.1338
2019-01-14,3.4538
2019-01-17,0.0
2019-01-18,-3.8462
2019-01-25,0.0
2019-01-29,0.0
2019-01-30,2.6496
2019-01-31,1.3155000000000001
2019-02-01,-2.0513
2019-02-04,-0.0524
2019-02-05,-2.6192
2019-02-11,-1.0221
2019-02-12,3.2609
2019-02-14,-2.3684
2019-02-15,0.3235
2019-02-19,1.5583
2019-02-20,0.0
2019-02-21,1.6931
2019-02-22,0.1561
2019-02-26,0.0
2019-02-27,1.2987
2019-02-28,-5.0769
2019-03-05,0.5402
2019-03-06,-0.3224
2019-03-07,3.7466
2019-03-08,-2.6241
2019-03-11,2.7215
2019-03-12,0.0
2019-03-13,0.0
2019-03-14,0.0
2019-03-18,-0.2597
2019-03-19,2.8646000000000003
2019-03-20,-3.0886
2019-03-21,-0.4702
2019-03-22,-1.7323
2019-03-25,1.1752
2019-03-26,0.3168
2019-03-28,-1.0526
2019-03-29,0.0
2019-04-02,1.892
2019-04-03,-2.2745
2019-04-05,-0.1068
2019-04-08,0.0
2019-04-10,2.9412000000000003
2019-04-12,-0.3122
2019-04-17,-2.8135
2019-04-22,1.8767
2019-04-23,1.2631999999999999
2019-04-29,-2.8727
2019-05-06,2.583
2019-05-07,0.4173
2019-05-13,-0.8312
2019-05-14,-1.6396
2019-05-16,-0.6455
2019-05-17,-1.9072
2019-05-20,1.9273
2019-05-23,-1.3542
2019-05-24,-0.2723
2019-06-03,-0.0158
2019-06-07,3.5586
2019-06-12,-3.9474
2019-06-13,0.8219
2019-06-14,0.0543
2019-06-17,-4.943
2019-06-18,7.1429
2019-06-20,-2.9333
2019-06-21,0.1648
2019-06-24,0.4388
2019-06-25,0.0
2019-06-26,-5.7892
2019-06-27,0.5797
2019-06-28,-2.1902
2019-07-01,2.5339
2019-07-02,-1.6092
2019-07-09,-0.1168
2019-07-10,0.0
2019-07-11,0.0585
2019-07-12,-1.8117999999999999
2019-07-15,1.25
2019-07-17,-0.0588
2019-07-18,-0.5882
2019-07-19,-0.5917
2019-07-22,0.744
2019-07-23,3.3973
2019-07-24,0.2857
2019-07-25,0.2849
2019-07-29,2.2727
2019-07-30,-2.5
2019-07-31,-2.5641
2019-08-01,-0.5263
2019-08-02,1.4109
2019-08-05,1.4493
2019-08-06,5.1429
2019-08-07,-2.7174
2019-08-09,-2.2346
2019-08-13,0.0
2019-08-15,-4.2857
2019-08-16,0.2985
2019-08-20,8.631
2019-08-21,2.7397
2019-08-22,-2.6667
2019-09-04,-2.1918
2019-09-09,-1.6246
2019-09-10,-0.2847
2019-09-11,1.6562000000000001
2019-09-12,0.0
2019-09-13,0.0107
2019-09-16,-0.8533
2019-09-17,1.4163999999999999
2019-09-18,-3.0726
2019-09-20,5.4755
2019-09-23,-2.8525
2019-09-24,-2.4074999999999998
2019-09-25,-0.1729
2019-09-30,3.3487
2019-10-02,-2.1229
2019-10-07,0.0571
2019-10-08,6.389
2019-10-10,-3.9678
2019-10-11,0.0
2019-10-14,-1.1167
2019-10-16,-0.9142
2019-10-17,-1.6987999999999999
2019-10-18,4.3478
2019-10-21,4.1611
2019-10-24,-5.0616
2019-10-28,3.0618
2019-10-29,-1.6625999999999999
2019-10-30,-0.2217
2019-11-04,0.0
2019-11-05,-2.7778
2019-11-11,4.5029
2019-11-12,-2.8871
2019-11-14,-0.5338
2019-11-15,-0.9352
2019-11-20,-1.1429
2019-11-22,0.578
2019-11-25,0.5782
2019-11-26,4.2821
2019-11-27,-1.2603
2019-12-02,-2.6637
2019-12-03,2.4515000000000002
2019-12-04,2.3929
2019-12-05,3.2609
2019-12-06,-3.5263
2019-12-09,0.1637
2019-12-10,0.0
2019-12-11,2.3965
2019-12-12,-7.8867
2019-12-13,2.7874
2019-12-16,3.8764
2019-12-17,3.0287
2019-12-18,0.5774
2019-12-19,0.4697
2019-12-20,3.8961
2019-12-23,-0.9
2019-12-24,0.4955
2019-12-26,-2.0996
2019-12-27,-1.0256
2019-12-30,0.5181
2019-12-31,0.4124
2020-01-02,0.0513
2020-01-03,2.1036
2020-01-06,2.0101
2020-01-07,-0.7882
2020-01-08,0.5442
2020-01-09,1.286
2020-01-10,-2.9898
2020-01-13,-3.2508
2020-01-14,-3.8961
2020-01-15,-5.5375
2020-01-16,1.7241
2020-01-17,1.6949
2020-01-21,-1.8667
2020-01-22,-0.6793
2020-01-23,-2.4624
2020-01-24,-1.683
2020-01-27,-2.9957000000000003
2020-01-28,-0.4779
2020-01-29,-4.0266
2020-01-30,-6.9284
2020-01-31,0.0
2020-02-03,1.5715
2020-02-04,2.0358
2020-02-05,5.3472
2020-02-06,3.5606
2020-02-07,-7.6811
2020-02-11,0.7132
2020-02-12,1.5735999999999999
2020-02-13,-1.6654
2020-02-14,-2.9539
2020-02-18,0.0406
2020-02-19,-0.2028
2020-02-20,1.626
2020-02-21,-1.92
2020-02-24,1.9388
2020-02-25,-0.9274
2020-02-26,-0.2568
2020-02-27,-0.8097
2020-02-28,-0.4082
2020-03-02,-2.6433999999999997
2020-03-03,1.5836999999999999
2020-03-05,-3.4478
2020-03-06,-0.2541
2020-03-09,-2.7478
2020-03-10,2.8255
2020-03-11,3.3563
2020-03-12,-2.7477
2020-03-13,-1.7123
2020-03-16,-12.8049
2020-03-17,3.6963
2020-03-18,-10.4037
2020-03-19,-0.3237
2020-03-20,-7.1197
2020-03-23,16.144
2020-03-24,0.6
2020-03-25,-0.497
2020-03-26,-1.2987
2020-03-27,-3.7449
2020-03-30,5.5205
2020-03-31,-7.8225999999999996
2020-04-02,10.8108
2020-04-03,-8.878
2020-04-06,0.3212
2020-04-07,6.2967
2020-04-08,-1.5181
2020-04-09,7.0467
2020-04-13,-4.7619
2020-04-14,-1.332
2020-04-16,-4.731
2020-04-17,-0.4255
2020-04-20,0.2137
2020-04-21,1.7367
2020-04-22,1.7888
2020-04-24,-7.2424
2020-04-27,-3.2197
2020-04-28,2.9817
2020-04-29,-0.3341
2020-04-30,-0.1196
2020-05-04,-1.8939
2020-05-05,-0.2281
2020-05-06,-0.1143
2020-05-07,0.0
2020-05-08,1.1442
2020-05-11,-2.4887
2020-05-12,0.0
2020-05-13,0.464
2020-05-15,-2.2782999999999998
2020-05-18,1.0316
2020-05-19,-1.1251
2020-05-20,4.0952
2020-05-21,-3.0682
2020-05-22,2.3447
2020-05-26,-2.0607
2020-05-27,-4.0947
2020-05-28,2.439
2020-05-29,0.0
2020-06-01,-0.3024
2020-06-02,-0.4729
2020-06-03,2.5795
2020-06-04,0.8187
2020-06-05,1.4327
2020-06-08,-0.4975
2020-06-09,0.5747
2020-06-10,-2.7429
2020-06-11,1.0576
2020-06-12,1.7442
2020-06-15,1.7143000000000002
2020-06-16,-2.9213
2020-06-17,0.6944
2020-06-18,0.5747
2020-06-19,-0.5714
2020-06-22,-1.1494
2020-06-23,-1.7442
2020-06-24,-1.6568
2020-06-25,4.6931
2020-06-26,-3.7931
2020-06-29,-0.4779
2020-07-01,2.0408
2020-07-02,0.1176
2020-07-06,3.2902
2020-07-07,-4.2093
2020-07-09,-0.8314
2020-07-10,0.0
2020-07-13,1.1976
2020-07-14,-1.6568
2020-07-15,-0.361
2020-07-16,-0.2415
2020-07-17,-0.1211
2020-07-20,0.1212
2020-07-21,2.9055999999999997
2020-07-22,-1.1341
2020-07-23,0.6509
2020-07-24,0.292
2020-07-27,-0.336
2020-07-28,-0.4081
2020-07-29,7.2447
2020-07-30,1.8826
2020-07-31,-2.0652
