ticker,BCOR US Equity
2000-05-19,-11.4407
2000-05-22,1.3158
2000-05-23,-9.327
2000-05-24,-3.6458
2000-05-25,-8.1081
2000-05-26,-2.3529
2000-05-30,11.8976
2000-05-31,-6.5949
2000-06-01,15.4179
2000-06-02,9.9875
2000-06-05,-1.2486
2000-06-06,-8.505700000000001
2000-06-07,12.0603
2000-06-08,7.6233
2000-06-09,-0.5208
2000-06-12,-7.1204
2000-06-13,-0.7892
2000-06-14,-8.5227
2000-06-15,8.323
2000-06-16,-5.5046
2000-06-19,3.5194
2000-06-20,7.5029
2000-06-21,1.5267
2000-06-22,-3.7594
2000-06-23,-7.1429
2000-06-26,9.375
2000-06-27,4.1758
2000-06-28,-1.4768
2000-06-29,-5.4604
2000-06-30,0.1133
2000-07-03,2.2624
2000-07-05,1.1062
2000-07-06,-1.4223
2000-07-07,-7.6582
2000-07-10,-3.8462
2000-07-11,-13.25
2000-07-12,6.3401
2000-07-13,11.2466
2000-07-14,-6.4555
2000-07-17,2.9948
2000-07-18,0.3793
2000-07-19,-2.7708
2000-07-20,3.7565
2000-07-21,-3.995
2000-07-24,-6.2419
2000-07-25,2.7739000000000003
2000-07-26,3.1039
2000-07-27,-27.7487
2000-07-28,-7.6087
2000-07-31,5.8824
2000-08-01,-0.7407
2000-08-02,-6.1567
2000-08-03,-9.5427
2000-08-04,4.8352
2000-08-07,1.8344
2000-08-08,4.1688
2000-08-09,-0.7905
2000-08-10,-4.7809
2000-08-11,1.046
2000-08-14,-5.5901
2000-08-15,-3.0702
2000-08-16,-2.7149
2000-08-17,4.8837
2000-08-18,-1.1086
2000-08-21,-2.4664
2000-08-22,-3.4483
2000-08-23,11.4286
2000-08-24,-0.4274
2000-08-25,-1.9313
2000-08-28,0.4376
2000-08-29,11.329
2000-08-30,14.6771
2000-08-31,6.4846
2000-09-01,3.0449
2000-09-05,7.465
2000-09-06,-7.2359
2000-09-07,3.7441
2000-09-08,3.9098
2000-09-11,-6.657
2000-09-12,1.5504
2000-09-13,-4.1221
2000-09-14,3.3439
2000-09-15,-6.3174
2000-09-18,-7.5658
2000-09-19,6.2278
2000-09-20,-6.8677
2000-09-21,-7.554
2000-09-22,6.6148
2000-09-25,-8.7591
2000-09-26,-3.8
2000-09-27,-4.9896
2000-09-28,4.814
2000-09-29,1.0438
2000-10-02,-9.2975
2000-10-03,-6.6059
2000-10-04,7.3171
2000-10-05,-9.7727
2000-10-06,-11.5869
2000-10-09,4.8433
2000-10-10,-7.0652
2000-10-11,-7.6023
2000-10-12,-10.7595
2000-10-13,8.8652
2000-10-16,16.6124
2000-10-17,-16.7598
2000-10-18,-11.4094
2000-10-19,16.6667
2000-10-20,9.0909
2000-10-23,2.9762
2000-10-24,1.4451
2000-10-25,-7.4074
2000-10-26,1.8462
2000-10-27,-6.0423
2000-10-30,-3.2154
2000-10-31,6.9767
2000-11-01,13.9752
2000-11-02,5.1771
2000-11-03,0.2591
2000-11-06,-3.6176
2000-11-07,6.4343
2000-11-08,-7.0529
2000-11-09,-5.4201
2000-11-10,-6.5903
2000-11-13,0.0
2000-11-14,6.4417
2000-11-15,-5.4755
2000-11-16,-5.1829
2000-11-17,-3.537
2000-11-20,-10.3333
2000-11-21,-14.8699
2000-11-22,-11.7904
2000-11-24,15.8416
2000-11-27,-2.5641
2000-11-28,-15.7895
2000-11-29,3.125
2000-11-30,-12.1212
2000-12-01,4.5977
2000-12-04,-3.8462
2000-12-05,26.8571
2000-12-06,-0.4505
2000-12-07,-10.8597
2000-12-08,11.1675
2000-12-11,-18.2648
2000-12-12,2.7933
2000-12-13,1.4946
2000-12-14,-7.3628
2000-12-15,-5.2023
2000-12-18,-12.5
2000-12-19,-12.3693
2000-12-20,-20.4771
2000-12-21,-4.0
2000-12-22,14.5833
2000-12-26,-3.6364
2000-12-27,37.2642
2000-12-28,-6.1856
2000-12-29,3.6630000000000003
2001-01-02,-12.3675
2001-01-03,26.6129
2001-01-04,-8.9172
2001-01-05,-3.8462
2001-01-08,-7.6364
2001-01-09,-3.9370000000000003
2001-01-10,12.2951
2001-01-11,5.4745
2001-01-12,0.346
2001-01-16,-4.8276
2001-01-17,4.7101
2001-01-18,-3.8062
2001-01-19,2.518
2001-01-22,-21.0526
2001-01-23,-14.6667
2001-01-24,14.5833
2001-01-25,-6.3636
2001-01-26,-5.3398
2001-01-29,-1.5385
2001-01-30,-6.25
2001-01-31,-6.1111
2001-02-01,-7.6923
2001-02-02,-1.2821
2001-02-05,-11.6883
2001-02-06,-13.9706
2001-02-07,36.7521
2001-02-08,1.875
2001-02-09,-6.7485
2001-02-12,5.2632
2001-02-13,-20.625
2001-02-14,-7.0866
2001-02-15,3.3898
2001-02-16,-4.918
2001-02-20,-1.7241
2001-02-21,-3.5088
2001-02-22,-1.8182
2001-02-23,23.1481
2001-02-26,0.7519
2001-02-27,-6.7164
2001-02-28,-2.4
2001-03-01,-2.459
2001-03-02,-5.042
2001-03-05,0.0
2001-03-06,3.5398
2001-03-07,-2.5641
2001-03-08,-1.7544
2001-03-09,-0.8929
2001-03-12,0.9009
2001-03-13,-2.6786
2001-03-14,-0.9174
2001-03-15,-3.7037
2001-03-16,-6.7308
2001-03-19,-5.1546
2001-03-20,-6.5217
2001-03-21,-17.4419
2001-03-22,11.2676
2001-03-23,-3.7975
2001-03-26,5.2632
2001-03-27,5.0
2001-03-28,-13.0952
2001-03-29,-5.4795
2001-03-30,2.8986
2001-04-02,-8.4507
2001-04-03,-15.3846
2001-04-04,5.4545
2001-04-05,37.931
2001-04-06,-10.0
2001-04-09,0.8889
2001-04-10,0.8811
2001-04-11,5.6769
2001-04-12,7.0248
2001-04-16,11.9691
2001-04-17,-1.0345
2001-04-18,5.2265
2001-04-19,11.2583
2001-04-20,20.2381
2001-04-23,-2.4752
2001-04-24,-9.8985
2001-04-25,10.1408
2001-04-26,3.3247999999999998
2001-04-27,-3.4653
2001-04-30,12.8205
2001-05-01,12.0455
2001-05-02,14.4016
2001-05-03,-13.8298
2001-05-04,2.8807
2001-05-07,-1.0
2001-05-08,-1.4141
2001-05-09,-7.582
2001-05-10,-2.439
2001-05-11,-8.4091
2001-05-14,-5.7072
2001-05-15,5.2632
2001-05-16,9.75
2001-05-17,-1.8223
2001-05-18,-0.232
2001-05-21,5.5814
2001-05-22,-1.5419
2001-05-23,0.6711
2001-05-24,2.8889
2001-05-25,-0.6479
2001-05-29,-7.6087
2001-05-30,-12.4706
2001-05-31,4.5699
2001-06-01,1.5424
2001-06-04,0.0
2001-06-05,-3.038
2001-06-06,6.0052
2001-06-07,-1.4778
2001-06-08,-3.25
2001-06-11,0.0
2001-06-12,2.584
2001-06-13,-4.0302
2001-06-14,-6.5617
2001-06-15,-5.0562
2001-06-18,-18.0473
2001-06-19,-0.722
2001-06-20,6.5455
2001-06-21,-4.7782
2001-06-22,4.6594999999999995
2001-06-25,1.3699
2001-06-26,5.0676
2001-06-27,-0.6431
2001-06-28,0.6472
2001-06-29,23.4727
2001-07-02,-7.0313
2001-07-03,-3.0812
2001-07-05,7.2254
2001-07-06,-6.469
2001-07-09,-3.7464
2001-07-10,-1.4969999999999999
2001-07-11,-8.5106
2001-07-12,13.6213
2001-07-13,-0.8772
2001-07-16,-5.8997
2001-07-17,4.3887
2001-07-18,-5.4054
2001-07-19,4.4444
2001-07-20,-3.9514
2001-07-23,-1.2658
2001-07-24,6.7308
2001-07-25,-35.7357
2001-07-26,-1.8692
2001-07-27,3.8095
2001-07-30,-0.9174
2001-07-31,-3.2407
2001-08-01,-1.4354
2001-08-02,5.8252
2001-08-03,-1.8349
2001-08-06,0.4673
2001-08-07,-2.7907
2001-08-08,-2.3923
2001-08-09,0.0
2001-08-10,-2.9412000000000003
2001-08-13,-6.5657
2001-08-14,-5.4054
2001-08-15,-10.2857
2001-08-16,14.0127
2001-08-17,-5.0279
2001-08-20,-2.9412000000000003
2001-08-21,-3.6364
2001-08-22,1.2579
2001-08-23,-5.5901
2001-08-24,-3.9474
2001-08-27,-15.7534
2001-08-28,3.252
2001-08-29,-3.1496
2001-08-30,-9.7561
2001-08-31,8.1081
2001-09-04,0.8333
2001-09-05,12.3967
2001-09-06,8.8235
2001-09-07,-10.8108
2001-09-10,6.0606
2001-09-17,-13.5714
2001-09-18,-2.4793
2001-09-19,9.322
2001-09-20,-4.6512
2001-09-21,-5.6911000000000005
2001-09-24,9.4828
2001-09-25,7.874
2001-09-26,4.3796
2001-09-27,-1.3986
2001-09-28,2.1277
2001-10-01,-2.7778
2001-10-02,4.2857
2001-10-03,6.8493
2001-10-04,8.3333
2001-10-05,-4.7337
2001-10-08,-4.3478
2001-10-09,-10.3896
2001-10-10,10.1449
2001-10-11,23.6842
2001-10-12,-5.3191
2001-10-15,-1.1236
2001-10-16,6.8182
2001-10-17,8.5106
2001-10-18,2.451
2001-10-19,-5.2632
2001-10-22,2.0202
2001-10-23,6.4356
2001-10-24,-20.4651
2001-10-25,0.0
2001-10-26,-2.3392
2001-10-29,0.5988
2001-10-30,-8.3333
2001-10-31,2.5974
2001-11-01,1.2658
2001-11-02,-4.375
2001-11-05,9.1503
2001-11-06,1.1976
2001-11-07,-3.5503
2001-11-08,2.454
2001-11-09,-1.7964
2001-11-12,-1.2195
2001-11-13,5.5556
2001-11-14,15.7895
2001-11-15,17.1717
2001-11-16,1.7241
2001-11-19,14.8305
2001-11-20,-9.5941
2001-11-21,0.4082
2001-11-23,3.252
2001-11-26,-5.5118
2001-11-27,-5.8333
2001-11-28,-7.0796
2001-11-29,5.7143
2001-11-30,-8.1081
2001-12-03,-3.4314
2001-12-04,6.599
2001-12-05,7.1429
2001-12-06,-3.1111
2001-12-07,2.2936
2001-12-10,-0.8969
2001-12-11,7.2398
2001-12-12,-0.8439
2001-12-13,-7.234
2001-12-14,3.211
2001-12-17,-2.6667
2001-12-18,0.4566
2001-12-19,-5.9091000000000005
2001-12-20,-4.8309
2001-12-21,4.0609
2001-12-24,0.4878
2001-12-26,3.3981
2001-12-27,-1.8779
2001-12-28,2.3923
2001-12-31,-4.2056000000000004
2002-01-02,2.9268
2002-01-03,8.5308
2002-01-04,1.31
2002-01-07,-3.0172
2002-01-08,2.2222
2002-01-09,-3.9130000000000003
2002-01-10,17.647100000000002
2002-01-11,3.0769
2002-01-14,1.1194
2002-01-15,-2.214
2002-01-16,-8.6792
2002-01-17,1.6529
2002-01-18,-4.4715
2002-01-22,-4.2553
2002-01-23,3.5556
2002-01-24,0.4292
2002-01-25,-3.4188
2002-01-28,0.0
2002-01-29,-7.0796
2002-01-30,10.0
2002-01-31,-10.3896
2002-02-01,0.9662
2002-02-04,-4.7847
2002-02-05,-8.5427
2002-02-06,-2.1978
2002-02-07,-5.618
2002-02-08,2.3810000000000002
2002-02-11,6.3953
2002-02-12,-1.6393
2002-02-13,1.1111
2002-02-14,-7.1429
2002-02-15,-1.1834
2002-02-19,-6.6467
2002-02-20,9.6857
2002-02-21,-6.4327
2002-02-22,0.0
2002-02-25,-5.0
2002-02-26,0.0
2002-02-27,0.0
2002-02-28,-11.1842
2002-03-01,7.4074
2002-03-04,24.1379
2002-03-05,0.0
2002-03-06,-3.3333
2002-03-07,-2.8736
2002-03-08,1.7751000000000001
2002-03-11,1.7442
2002-03-12,-4.5714
2002-03-13,-2.9939999999999998
2002-03-14,1.8519
2002-03-15,-2.4242
2002-03-18,14.2857
2002-03-19,-7.6087
2002-03-20,-2.3529
2002-03-21,1.8072
2002-03-22,0.5917
2002-03-25,-1.7647
2002-03-26,-1.7964
2002-03-27,-3.6585
2002-03-28,-3.7975
2002-04-01,8.5526
2002-04-02,-6.6667
2002-04-03,-1.9481000000000002
2002-04-04,0.0
2002-04-05,3.9735
2002-04-08,-3.1847
2002-04-09,-4.5395
2002-04-10,0.6203
2002-04-11,-6.1644
2002-04-12,6.5693
2002-04-15,-2.7397
2002-04-16,-2.8169
2002-04-17,-1.4493
2002-04-18,-2.2059
2002-04-19,0.0
2002-04-22,-6.015
2002-04-23,-6.4
2002-04-24,6.8376
2002-04-25,-1.6
2002-04-26,2.439
2002-04-29,-7.1429
2002-04-30,0.0
2002-05-01,-4.2735
2002-05-02,-5.3571
2002-05-03,-6.6038
2002-05-06,-8.0808
2002-05-07,-9.8901
2002-05-08,13.4146
2002-05-09,-2.1505
2002-05-10,-13.1868
2002-05-13,0.0
2002-05-14,0.0
2002-05-15,-5.0633
2002-05-16,45.3333
2002-05-17,-0.9174
2002-05-20,-4.6296
2002-05-21,-7.767
2002-05-22,-5.2632
2002-05-23,5.6667
2002-05-24,1.9979
2002-05-28,0.0
2002-05-29,-10.3093
2002-05-30,-2.2989
2002-05-31,-3.5294
2002-06-03,-6.0976
2002-06-04,7.7922
2002-06-05,-3.6145
2002-06-06,-5.0
2002-06-07,1.3158
2002-06-10,-1.2987
2002-06-11,-2.6316
2002-06-12,-1.3514
2002-06-13,-2.7397
2002-06-14,-1.4085
2002-06-17,2.8571
2002-06-18,-2.7778
2002-06-19,-4.2857
2002-06-20,1.4925
2002-06-21,-4.4118
2002-06-24,-1.3846
2002-06-25,-6.3963
2002-06-26,-3.3333
2002-06-27,-3.4483
2002-06-28,-26.7857
2002-07-01,26.8293
2002-07-02,-11.538499999999999
2002-07-03,0.0
2002-07-05,10.8696
2002-07-08,11.7647
2002-07-09,-1.7544
2002-07-10,-3.5714
2002-07-11,5.5556
2002-07-12,1.7544
2002-07-15,3.4483
2002-07-16,15.0
2002-07-17,4.3478
2002-07-18,-6.9444
2002-07-19,0.0
2002-07-22,1.4925
2002-07-23,5.9007
2002-07-24,-13.9038
2002-07-25,-19.3548
2002-07-26,-10.0
2002-07-29,4.4444
2002-07-30,0.0
2002-07-31,-4.2553
2002-08-01,-4.4444
2002-08-02,-9.3023
2002-08-05,7.6923
2002-08-06,14.2857
2002-08-07,0.0
2002-08-08,2.0833
2002-08-09,4.0816
2002-08-12,0.0
2002-08-13,-11.7647
2002-08-14,6.6667
2002-08-15,-10.4167
2002-08-16,13.9535
2002-08-19,8.1633
2002-08-20,-3.7736
2002-08-21,3.9215999999999998
2002-08-22,5.6604
2002-08-23,10.7143
2002-08-26,-1.6129
2002-08-27,-4.918
2002-08-28,-6.8966
2002-08-29,0.0
2002-08-30,-3.7037
2002-09-03,-7.6923
2002-09-04,4.1667
2002-09-05,4.0
2002-09-06,-1.7308
2002-09-09,-2.3483
2002-09-10,0.2004
2002-09-11,0.0
2002-09-12,-8.0
2002-09-13,-1.9565000000000001
2002-09-16,-1.9956
2002-09-17,-14.2534
2002-09-18,9.2612
2002-09-19,4.5641
2002-09-20,1.6166
2002-09-23,12.0455
2002-09-24,5.071
2002-09-25,-3.8609999999999998
2002-09-26,-0.4794
2002-09-27,-1.9395
2002-09-30,-5.3498
2002-10-01,2.3913
2002-10-02,0.8493
2002-10-03,0.0
2002-10-04,-3.5789
2002-10-07,0.4367
2002-10-08,-4.7826
2002-10-09,-3.1963
2002-10-10,7.0519
2002-10-11,2.4455
2002-10-14,1.0753
2002-10-15,2.9787
2002-10-16,-4.1322
2002-10-17,0.431
2002-10-18,0.6438
2002-10-21,4.4776
2002-10-22,0.8163
2002-10-23,6.0729
2002-10-24,26.7176
2002-10-25,11.5964
2002-10-28,-4.7233
2002-10-29,-4.6742
2002-10-30,4.7548
2002-10-31,15.0355
2002-11-01,3.2059
2002-11-04,6.9295
2002-11-05,-0.6704
2002-11-06,7.649
2002-11-07,1.3584
2002-11-08,-10.1031
2002-11-11,-6.6514
2002-11-12,4.4226
2002-11-13,4.4706
2002-11-14,1.5766
2002-11-15,0.6652
2002-11-18,2.9736000000000002
2002-11-19,-1.3904
2002-11-20,0.2169
2002-11-21,5.8442
2002-11-22,0.1022
2002-11-25,15.8325
2002-11-26,-6.5256
2002-11-27,8.5849
2002-11-29,-1.4769999999999999
2002-12-02,0.0882
2002-12-03,-2.7313
2002-12-04,-2.2645
2002-12-05,-2.5023
2002-12-06,1.8061
2002-12-09,-11.0177
2002-12-10,2.9381
2002-12-11,-0.0917
2002-12-12,3.6629
2002-12-13,-4.5276
2002-12-16,-0.6186
2002-12-17,1.027
2002-12-18,-7.0746
2002-12-19,0.3425
2002-12-20,1.3104
2002-12-23,-2.1739
2002-12-24,-2.5556
2002-12-26,-3.3067
2002-12-27,2.7123
2002-12-30,-3.3295
2002-12-31,0.3444
2003-01-02,4.7461
2003-01-03,6.6667
2003-01-06,1.2711999999999999
2003-01-07,4.0795
2003-01-08,-4.8241
2003-01-09,4.3295
2003-01-10,2.2267
2003-01-13,0.099
2003-01-14,2.8684
2003-01-15,-1.3462
2003-01-16,0.6823
2003-01-17,-4.0658
2003-01-21,-3.1282
2003-01-22,-1.0417
2003-01-23,1.8947
2003-01-24,-0.5165
2003-01-27,-1.3498999999999999
2003-01-28,3.3684
2003-01-29,6.11
2003-01-30,4.7025
2003-01-31,0.8249
2003-02-03,1.7273
2003-02-04,-2.9491
2003-02-05,-0.6446
2003-02-06,-0.8341
2003-02-07,0.0935
2003-02-10,1.2138
2003-02-11,0.5535
2003-02-12,0.367
2003-02-13,-1.2797
2003-02-14,0.9259
2003-02-18,1.2844
2003-02-19,7.2464
2003-02-20,-3.3784
2003-02-21,3.0594
2003-02-24,3.6471999999999998
2003-02-25,-2.455
2003-02-26,0.3356
2003-02-27,-1.505
2003-02-28,-1.528
2003-03-03,1.2069
2003-03-04,0.0
2003-03-05,-0.3407
2003-03-06,-0.7692
2003-03-07,-2.3256
2003-03-10,-2.2046
2003-03-11,-16.862
2003-03-12,-1.7354
2003-03-13,3.9845
2003-03-14,-0.6475
2003-03-17,5.7692
2003-03-18,7.5758
2003-03-19,-3.8498
2003-03-20,-1.6699000000000002
2003-03-21,1.599
2003-03-24,-1.7595
2003-03-25,-0.6965
2003-03-26,2.7054
2003-03-27,7.9024
2003-03-28,0.1808
2003-03-31,-2.2563
2003-04-01,0.9234
2003-04-02,3.6505
2003-04-03,14.838
2003-04-04,-6.3797
2003-04-07,-1.5598999999999998
2003-04-08,-3.1693
2003-04-09,-0.5168
2003-04-10,2.5974
2003-04-11,3.7975
2003-04-14,3.9024
2003-04-15,-2.9656000000000002
2003-04-16,0.4758
2003-04-17,3.5313
2003-04-21,1.6279
2003-04-22,-1.6018
2003-04-23,0.6202
2003-04-24,-1.3867
2003-04-25,-1.4844
2003-04-28,0.5551
2003-04-29,-2.3659
2003-04-30,0.8885
2003-05-01,3.2026
2003-05-02,-8.0683
2003-05-05,-2.4473
2003-05-06,-0.346
2003-05-07,0.6076
2003-05-08,0.0
2003-05-09,0.9491
2003-05-12,1.7949000000000002
2003-05-13,1.1755
2003-05-14,-0.5809
2003-05-15,0.1669
2003-05-16,18.9167
2003-05-19,-1.1913
2003-05-20,1.4894
2003-05-21,-1.4675
2003-05-22,3.0496
2003-05-23,1.7206000000000001
2003-05-27,-1.8944999999999999
2003-05-28,0.0
2003-05-29,-1.0345
2003-05-30,1.7422
2003-06-02,-1.3699
2003-06-03,-1.1111
2003-06-04,2.5281000000000002
2003-06-05,1.0274
2003-06-06,-1.4915
2003-06-09,0.4129
2003-06-10,1.9877
2003-06-11,2.5538
2003-06-12,-0.4587
2003-06-13,-3.555
2003-06-16,1.0239
2003-06-17,-0.9459
2003-06-18,0.0682
2003-06-19,-3.0675
2003-06-20,-0.6329
2003-06-23,-2.5478
2003-06-24,-0.4357
2003-06-25,-1.7505
2003-06-26,5.4195
2003-06-27,-3.8028
2003-06-30,0.1464
2003-07-01,-0.2193
2003-07-02,4.2491
2003-07-03,-2.1082
2003-07-07,1.6511
2003-07-08,16.5254
2003-07-09,-1.697
2003-07-10,-5.4254
2003-07-11,1.1734
2003-07-14,3.6082
2003-07-15,-0.0622
2003-07-16,-1.1201
2003-07-17,-7.4261
2003-07-18,1.6995
2003-07-21,0.2674
2003-07-22,0.0
2003-07-23,1.6
2003-07-24,1.6404
2003-07-25,-0.8393
2003-07-28,1.3021
2003-07-29,0.0643
2003-07-30,-1.5413999999999999
2003-07-31,4.4357
2003-08-01,-0.2498
2003-08-04,-6.0739
2003-08-05,-5.8667
2003-08-06,0.779
2003-08-07,-1.4055
2003-08-08,-0.1426
2003-08-11,1.2848
2003-08-12,0.7047
2003-08-13,-1.5394999999999999
2003-08-14,0.2132
2003-08-15,1.3475
2003-08-18,-0.4899
2003-08-19,3.7271
2003-08-20,1.1525
2003-08-21,2.5469
2003-08-22,-2.0261
2003-08-25,7.2048
2003-08-26,-3.4225
2003-08-27,2.4485
2003-08-28,-0.2516
2003-08-29,-0.3783
2003-09-02,3.2911
2003-09-03,1.5931
2003-09-04,-1.9903
2003-09-05,5.7846
2003-09-08,6.8063
2003-09-09,4.8475
2003-09-10,-1.8182
2003-09-11,2.6455
2003-09-12,2.6804
2003-09-15,-0.5522
2003-09-16,2.0697
2003-09-17,-0.0989
2003-09-18,3.5149
2003-09-19,4.4955
2003-09-22,-1.373
2003-09-23,4.7796
2003-09-24,-1.24
2003-09-25,-3.6771000000000003
2003-09-26,-2.2812
2003-09-29,2.6203
2003-09-30,-5.2461
2003-10-01,0.441
2003-10-02,2.439
2003-10-03,5.5238
2003-10-06,1.9404
2003-10-07,2.2576
2003-10-08,-2.5974
2003-10-09,8.4444
2003-10-10,0.1639
2003-10-13,1.5957
2003-10-14,1.0874
2003-10-15,-9.482099999999999
2003-10-16,3.125
2003-10-17,-5.8899
2003-10-20,3.22
2003-10-21,-1.4499
2003-10-22,-4.0125
2003-10-23,0.7896
2003-10-24,-2.4885
2003-10-27,2.0794
2003-10-28,2.5
2003-10-29,-0.5872
2003-10-30,17.0831
2003-10-31,1.0865
2003-11-03,4.7985
2003-11-04,-2.1612
2003-11-05,0.0749
2003-11-06,-1.2346
2003-11-07,0.4924
2003-11-10,-1.5453999999999999
2003-11-11,-1.2251
2003-11-12,3.5271
2003-11-13,0.8237
2003-11-14,-5.4586
2003-11-17,-1.3747
2003-11-18,-1.7921
2003-11-19,3.0008
2003-11-20,-3.8583
2003-11-21,-0.1229
2003-11-24,1.476
2003-11-25,2.4242
2003-11-26,0.9073
2003-11-28,2.6192
2003-12-01,-1.7143000000000002
2003-12-02,-0.5814
2003-12-03,-1.9102999999999999
2003-12-04,-0.6359
2003-12-05,-3.44
2003-12-08,-1.6156000000000001
2003-12-09,-1.0105
2003-12-10,-0.5147
2003-12-11,7.6147
2003-12-12,-0.8741
2003-12-15,-4.0882
2003-12-16,0.6268
2003-12-17,-1.3704
2003-12-18,2.4421
2003-12-19,-2.6305
2003-12-22,-0.6754
2003-12-23,3.2724
2003-12-24,0.5761
2003-12-26,-0.4501
2003-12-29,0.6987
2003-12-30,-3.1429
2003-12-31,-2.8656
2004-01-02,3.5575
2004-01-05,5.0272
2004-01-06,2.3933
2004-01-07,-3.4671
2004-01-08,-1.0492
2004-01-09,-3.5481
2004-01-12,5.1163
2004-01-13,-2.1722
2004-01-14,1.9737
2004-01-15,-3.2661
2004-01-16,0.5836
2004-01-20,0.4559
2004-01-21,-0.2475
2004-01-22,-0.2895
2004-01-23,1.6176
2004-01-26,2.0816
2004-01-27,-0.7997
2004-01-28,28.0532
2004-01-29,0.0944
2004-01-30,7.3899
2004-02-02,-2.6061
2004-02-03,-1.9543
2004-02-04,-2.6372
2004-02-05,5.5118
2004-02-06,1.0746
2004-02-09,3.544
2004-02-10,1.6827999999999999
2004-02-11,-0.6171
2004-02-12,-0.6492
2004-02-13,-1.1364
2004-02-17,1.2931
2004-02-18,8.1163
2004-02-19,-3.7548
2004-02-20,-0.2999
2004-02-23,-4.6213
2004-02-24,-2.6892
2004-02-25,3.2644
2004-02-26,3.7375
2004-02-27,-0.0275
2004-03-01,2.3384
2004-03-02,-5.9677
2004-03-03,-2.2013
2004-03-04,4.4695
2004-03-05,0.3386
2004-03-08,-2.5934
2004-03-09,-2.4907
2004-03-10,-6.7528
2004-03-11,-10.4534
2004-03-12,4.0788
2004-03-15,-2.6689
2004-03-16,0.9372
2004-03-17,8.3219
2004-03-18,-2.3175
2004-03-19,-0.8125
2004-03-22,-3.1127
2004-03-23,1.3189
2004-03-24,1.4686
2004-03-25,4.4408
2004-03-26,14.8031
2004-03-29,1.0151
2004-03-30,7.0885
2004-03-31,-1.4202
2004-04-01,0.8233
2004-04-02,0.1786
2004-04-05,0.6368
2004-04-06,-2.126
2004-04-07,2.9739
2004-04-08,13.6615
2004-04-12,-2.7397
2004-04-13,-4.6343
2004-04-14,2.3344
2004-04-15,-2.8864
2004-04-16,-4.1946
2004-04-19,1.8763999999999998
2004-04-20,-6.0658
2004-04-21,1.8300999999999998
2004-04-22,7.163
2004-04-23,-3.402
2004-04-26,2.2321
2004-04-27,0.7278
2004-04-28,-1.2765
2004-04-29,-13.1008
2004-04-30,-7.6081
2004-05-03,0.6685
2004-05-04,1.1168
2004-05-05,-0.6269
2004-05-06,-1.532
2004-05-07,-3.4472
2004-05-10,-1.4218
2004-05-11,4.7115
2004-05-12,-2.4793
2004-05-13,2.3854
2004-05-14,-3.4335
2004-05-17,-1.1746
2004-05-18,1.8953
2004-05-19,0.8512
2004-05-20,-0.1876
2004-05-21,1.1588
2004-05-24,7.8638
2004-05-25,8.0941
2004-05-26,-1.6729
2004-05-27,-2.8625
2004-05-28,1.6959
