ticker,TYHT US Equity
2017-02-15,5.9155
2017-02-16,0.7979
2017-02-17,0.7916
2017-02-21,2.356
2017-02-22,-0.5115
2017-02-23,-0.5141
2017-02-24,2.8424
2017-02-27,-0.5025
2017-02-28,-4.2929
2017-03-01,-1.0554
2017-03-02,-1.3333
2017-03-03,3.2432
2017-03-06,-4.4503
2017-03-07,-0.5479
2017-03-08,4.1322
2017-03-09,-0.5291
2017-03-10,1.8617
2017-03-13,4.1775
2017-03-14,-3.7594
2017-03-15,-0.7813
2017-03-16,0.7874
2017-03-17,6.7708
2017-03-20,-5.6098
2017-03-21,1.292
2017-03-22,-3.0612
2017-03-23,1.5789
2017-03-24,0.5181
2017-03-27,-0.2577
2017-03-28,8.5271
2017-03-29,17.1429
2017-03-30,6.7073
2017-03-31,-11.2381
2017-04-03,5.1502
2017-04-04,-1.8367
2017-04-05,3.3264
2017-04-06,-4.2254
2017-04-07,2.521
2017-04-10,-5.3279
2017-04-11,0.0
2017-04-12,-0.8658
2017-04-13,1.5284
2017-04-17,3.0108
2017-04-18,-1.0438
2017-04-19,3.1646
2017-04-20,-2.863
2017-04-21,-3.1579
2017-04-24,-1.087
2017-04-25,-4.6154
2017-04-26,10.5991
2017-04-27,-5.8542
2017-04-28,-0.4204
2017-05-01,-3.1111
2017-05-02,1.8349
2017-05-03,-5.1802
2017-05-04,0.4751
2017-05-05,-5.2009
2017-05-08,3.7406
2017-05-09,8.1731
2017-05-10,-3.1111
2017-05-11,0.6881
2017-05-12,-8.656
2017-05-15,4.2394
2017-05-16,-0.7177
2017-05-17,-4.0964
2017-05-18,0.2513
2017-05-19,6.5163
2017-05-22,4.4706
2017-05-23,1.3514
2017-05-24,-0.8889
2017-05-25,-0.6726
2017-05-26,-8.5779
2017-05-30,-0.4938
2017-05-31,0.7243
2017-06-01,-1.7045
2017-06-02,-4.5113
2017-06-05,-0.7874
2017-06-06,-1.5873
2017-06-07,5.3763
2017-06-08,-3.0612
2017-06-09,-12.6316
2017-06-12,2.4096
2017-06-13,-2.9412000000000003
2017-06-14,5.4545
2017-06-15,8.046
2017-06-16,-2.3936
2017-06-19,1.6349
2017-06-20,-3.3512
2017-06-21,2.0804
2017-06-22,2.7174
2017-06-23,-4.7619
2017-06-26,-5.8333
2017-06-27,-2.3599
2017-06-28,-4.8338
2017-06-29,-3.1746
2017-06-30,-1.3115
2017-07-03,-9.3023
2017-07-05,-11.7216
2017-07-06,-7.9253
2017-07-07,4.5516
2017-07-10,1.2931
2017-07-11,1.7021
2017-07-12,-1.2551999999999999
2017-07-13,-9.322
2017-07-14,1.2617
2017-07-17,-0.323
2017-07-18,-7.8704
2017-07-19,2.5126
2017-07-20,1.4706000000000001
2017-07-21,7.2464
2017-07-24,-1.3514
2017-07-25,0.0
2017-07-26,0.4566
2017-07-27,2.2727
2017-07-28,-4.4444
2017-07-31,-1.3953
2017-08-01,-2.8302
2017-08-02,0.0
2017-08-03,-3.8834999999999997
2017-08-04,-1.0101
2017-08-07,1.0204
2017-08-08,2.5253
2017-08-09,-1.4778
2017-08-10,-3.0
2017-08-11,-4.6392
2017-08-14,-3.2432
2017-08-15,5.0279
2017-08-16,5.3191
2017-08-17,10.101
2017-08-18,1.8349
2017-08-21,-2.2523
2017-08-22,4.1475
2017-08-23,1.323
2017-08-24,0.8778
2017-08-25,2.5974
2017-08-28,0.4219
2017-08-29,-2.1008
2017-08-30,7.7253
2017-08-31,8.3665
2017-09-01,4.0441
2017-09-05,5.6537
2017-09-06,-6.3545
2017-09-07,-4.6429
2017-09-08,8.6142
2017-09-11,5.8138
2017-09-12,0.0456
2017-09-13,2.6059
2017-09-14,-0.3175
2017-09-15,1.2739
2017-09-18,-0.9434
2017-09-19,-2.8571
2017-09-20,3.9215999999999998
2017-09-21,15.7233
2017-09-22,-12.2283
2017-09-25,-8.0495
2017-09-26,-10.5724
2017-09-27,0.5233
2017-09-28,-2.6181
2017-09-29,-0.3846
2017-10-02,1.9304999999999999
2017-10-03,1.5152
2017-10-04,-2.9851
2017-10-05,0.3846
2017-10-06,-2.2989
2017-10-09,-9.0196
2017-10-10,-0.431
2017-10-11,0.4329
2017-10-12,-0.8621
2017-10-13,-2.6087
2017-10-16,6.25
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,3.3613
2017-10-20,3.6585
2017-10-23,-1.1764999999999999
2017-10-24,4.3333
2017-10-25,1.9321000000000002
2017-10-26,3.7313
2017-10-27,30.9353
2017-10-30,-3.2967
2017-10-31,-3.4091
2017-11-01,11.7647
2017-11-02,14.2105
2017-11-03,-5.2995
2017-11-06,-8.7591
2017-11-07,6.1333
2017-11-08,4.2714
2017-11-09,-5.3012
2017-11-10,-3.0534
2017-11-13,0.7874
2017-11-14,-0.7813
2017-11-15,-1.5748
2017-11-16,1.3333
2017-11-17,-1.3158
2017-11-20,-5.8667
2017-11-21,-7.6487
2017-11-22,-1.227
2017-11-24,-13.9752
2017-11-27,0.722
2017-11-28,-8.6022
2017-11-29,-5.8824
2017-11-30,-2.9167
2017-12-01,3.4335
2017-12-04,8.5892
2017-12-05,7.757
2017-12-06,-2.4823
2017-12-07,-5.0909
2017-12-08,0.3831
2017-12-11,12.771
2017-12-12,0.1828
2017-12-13,-2.7027
2017-12-14,-3.125
2017-12-15,-1.4337
2017-12-18,1.8182
2017-12-19,-8.2143
2017-12-20,4.6693
2017-12-21,-4.461
2017-12-22,-1.9455
2017-12-26,-1.9841
2017-12-27,4.8583
2017-12-28,-3.4749
2017-12-29,-8.0
2018-01-02,-1.7391
2018-01-03,4.4248
2018-01-04,4.2373
2018-01-05,3.6585
2018-01-08,-3.1373
2018-01-09,-2.4291
2018-01-10,-0.8299
2018-01-11,-3.7657
2018-01-12,1.7391
2018-01-16,-0.8547
2018-01-17,0.0
2018-01-18,3.0172
2018-01-19,-0.4184
2018-01-22,-9.6639
2018-01-23,0.9302
2018-01-24,3.2258
2018-01-25,0.0
2018-01-26,-0.942
2018-01-29,-1.7530999999999999
2018-01-30,-2.7523
2018-01-31,-6.6038
2018-02-01,-4.0404
2018-02-02,-6.3158
2018-02-05,-7.3034
2018-02-06,-1.2121
2018-02-07,1.227
2018-02-08,-2.4242
2018-02-09,-12.4224
2018-02-12,9.9291
2018-02-13,32.2581
2018-02-14,10.7317
2018-02-15,-9.2511
2018-02-16,-2.9126
2018-02-20,3.0
2018-02-21,0.0
2018-02-22,3.3981
2018-02-23,-2.3474
2018-02-26,-4.8077
2018-02-27,-5.5556
2018-02-28,1.0695000000000001
2018-03-01,1.5873
2018-03-02,2.0833
2018-03-05,-3.5714
2018-03-06,0.0
2018-03-07,0.5291
2018-03-08,-1.5789
2018-03-09,-2.1390000000000002
2018-03-12,-2.7321999999999997
2018-03-13,5.0562
2018-03-14,-2.6738
2018-03-15,4.9451
2018-03-16,-2.6178
2018-03-19,-7.5269
2018-03-20,-0.5814
2018-03-21,1.7544
2018-03-22,-1.7241
2018-03-23,2.3392
2018-03-26,1.1429
2018-03-27,-2.2599
2018-03-28,3.4682
2018-03-29,-9.4972
2018-04-02,3.7037
2018-04-03,-10.125
2018-04-04,7.2919
2018-04-05,-1.8519
2018-04-06,2.5157
2018-04-09,-1.7791000000000001
2018-04-10,2.436
2018-04-11,-1.8293
2018-04-12,0.0
2018-04-13,2.4845
2018-04-16,0.0
2018-04-17,-0.6061
2018-04-18,-2.439
2018-04-19,0.625
2018-04-20,-1.2422
2018-04-23,0.0
2018-04-24,-1.8868
2018-04-25,-7.6923
2018-04-26,5.5556
2018-04-27,-0.6579
2018-04-30,-3.3113
2018-05-01,2.7397
2018-05-02,-1.9533
2018-05-03,1.1355
2018-05-04,5.5533
2018-05-07,-1.9108
2018-05-08,0.0
2018-05-09,-2.5974
2018-05-10,3.3333
2018-05-11,3.871
2018-05-14,-0.6211
2018-05-15,0.625
2018-05-16,8.0745
2018-05-17,-2.2989
2018-05-18,19.4118
2018-05-21,-8.3744
2018-05-22,-5.3763
2018-05-23,8.375
2018-05-24,-0.3827
2018-05-25,-3.6893000000000002
2018-05-29,-3.8251
2018-05-30,1.4205
2018-05-31,-2.5042
2018-06-01,-1.7410999999999999
2018-06-04,1.1696
2018-06-05,2.8902
2018-06-06,0.0
2018-06-07,-2.809
2018-06-08,2.7861000000000002
2018-06-11,6.3098
2018-06-12,5.2687
2018-06-13,0.5025
2018-06-14,1.0
2018-06-15,-2.4752
2018-06-18,-2.0305
2018-06-19,-1.5544
2018-06-20,-1.0526
2018-06-21,-0.5319
2018-06-22,-1.6042999999999998
2018-06-25,-3.8043
2018-06-26,0.7571
2018-06-27,-0.7514
2018-06-28,-1.6949
2018-06-29,-3.4483
2018-07-02,11.3095
2018-07-03,-2.1390000000000002
2018-07-05,2.1858
2018-07-06,-2.6738
2018-07-09,-6.044
2018-07-10,0.5848
2018-07-11,-8.7209
2018-07-12,-5.0955
2018-07-13,-2.6846
2018-07-16,-2.069
2018-07-17,-1.4085
2018-07-18,-0.7143
2018-07-19,-1.4388
2018-07-20,-1.4599
2018-07-23,-5.1852
2018-07-24,6.25
2018-07-25,-2.2059
2018-07-26,-2.2556
2018-07-27,0.0
2018-07-30,-3.8462
2018-07-31,4.0
2018-08-01,1.5385
2018-08-02,-1.5152
2018-08-03,2.3077
2018-08-06,-3.0075
2018-08-07,-0.7752
2018-08-08,0.0
2018-08-09,0.7813
2018-08-10,-4.845
2018-08-13,1.0183
2018-08-14,-4.8387
2018-08-15,-3.3898
2018-08-16,0.8772
2018-08-17,3.4783
2018-08-20,0.0
2018-08-21,-5.8824
2018-08-22,2.6786
2018-08-23,-3.4783
2018-08-24,-0.9009
2018-08-27,-3.8636
2018-08-28,-2.6005000000000003
2018-08-29,-3.3689
2018-08-30,4.4911
2018-08-31,-2.8846
2018-09-04,-2.9802
2018-09-05,1.0001
2018-09-06,-0.9801
2018-09-07,-1.0612
2018-09-10,-7.3845
2018-09-11,-1.1915
2018-09-12,10.4474
2018-09-13,5.6837
2018-09-14,-1.7572999999999999
2018-09-17,-2.231
2018-09-18,0.5227
2018-09-19,2.0
2018-09-20,4.902
2018-09-21,-4.6729
2018-09-24,1.9607999999999999
2018-09-25,0.8077
2018-09-26,0.1526
2018-09-27,-5.5238
2018-09-28,0.7964
2018-10-01,-1.9902
2018-10-02,-3.5612
2018-10-03,-0.5608
2018-10-04,0.0213
2018-10-05,-1.0914
2018-10-08,-2.2954
2018-10-09,2.2567
2018-10-10,-3.1866
2018-10-11,-1.6235
2018-10-12,3.9561
2018-10-15,-1.1634
2018-10-16,-9.0319
2018-10-17,-2.0438
2018-10-18,-3.7778
2018-10-19,0.077
2018-10-22,-0.0641
2018-10-23,-6.3246
2018-10-24,2.7116
2018-10-25,-1.5067
2018-10-26,0.0406
2018-10-29,4.1137
2018-10-30,-1.2217
2018-10-31,1.3158
2018-11-01,2.3377
2018-11-02,29.4416
2018-11-05,-11.7647
2018-11-06,-5.9778
2018-11-07,0.3191
2018-11-08,-7.2918
2018-11-09,-6.2135
2018-11-12,-3.8071
2018-11-13,-4.2254
2018-11-14,4.4118
2018-11-15,0.0
2018-11-16,-2.8169
2018-11-19,0.3333
2018-11-20,-1.7911000000000001
2018-11-21,0.2206
2018-11-23,0.8805
2018-11-26,6.1536
2018-11-27,-5.7147
2018-11-28,0.0
2018-11-29,-1.1628
2018-11-30,3.4559
2018-12-03,-1.919
2018-12-04,-2.8986
2018-12-06,-4.4328
2018-12-07,3.0767
2018-12-10,-4.5455
2018-12-11,-5.5556
2018-12-12,-2.437
2018-12-13,-1.7743
2018-12-14,-1.7888
2018-12-17,3.3214
2018-12-18,-3.5603
2018-12-19,-0.0179
2018-12-20,-1.6848999999999998
2018-12-21,-3.3728
2018-12-24,0.0
2018-12-26,15.0943
2018-12-27,-1.6557
2018-12-28,-1.6503
2018-12-31,-1.6949
2019-01-02,4.3103
2019-01-03,-0.9091
2019-01-04,1.7515
2019-01-07,-3.918
2019-01-08,-0.7848
2019-01-09,-0.258
2019-01-10,0.1724
2019-01-11,1.5491000000000001
2019-01-14,0.0
2019-01-15,-0.8475
2019-01-16,-0.8376
2019-01-17,1.5342
2019-01-18,-13.4126
2019-01-22,-1.0
2019-01-23,2.9907
2019-01-24,0.0
2019-01-25,2.6923
2019-01-28,-4.8689
2019-01-29,4.1339
2019-01-30,0.0
2019-01-31,-0.2079
2019-02-01,7.975
2019-02-04,-1.7544
2019-02-05,0.875
2019-02-06,0.5311
2019-02-07,-7.7302
2019-02-08,0.9351
2019-02-11,-3.9516
2019-02-12,2.2244
2019-02-13,-15.7905
2019-02-14,5.1909
2019-02-15,3.6739
2019-02-19,10.4005
2019-02-20,-5.0332
2019-02-21,-0.18
2019-02-22,-3.4061
2019-02-25,9.9357
2019-02-26,-1.2264
2019-02-27,-4.0879
2019-02-28,-1.4141
2019-03-01,5.7374
2019-03-04,20.3668
2019-03-05,23.8095
2019-03-06,-9.6154
2019-03-07,-3.5461
2019-03-08,-6.5147
2019-03-11,6.9844
2019-03-12,2.9112999999999998
2019-03-13,-2.0431
2019-03-14,-0.0875
2019-03-15,-1.4599
2019-03-18,-2.2074
2019-03-19,84.8205
2019-03-20,1.6393
2019-03-21,-7.2581
2019-03-22,-4.3478
2019-03-25,-8.1818
2019-03-26,15.4653
2019-03-27,-1.3891
2019-03-28,-0.8696
2019-03-29,14.0351
2019-04-01,-2.3077
2019-04-02,-5.5118
2019-04-03,-9.1667
2019-04-04,44.9541
2019-04-05,-6.3291
2019-04-08,-2.7027
2019-04-09,-5.5556
2019-04-10,2.2059
2019-04-11,-1.4388
2019-04-12,-7.2993
2019-04-15,-3.1417
2019-04-16,-0.0081
2019-04-17,-1.626
2019-04-18,4.9587
2019-04-22,-3.9370000000000003
2019-04-23,-2.459
2019-04-24,10.9244
2019-04-25,-4.5455
2019-04-26,-0.7937
2019-04-29,0.552
2019-04-30,-3.7314
2019-05-01,-4.9587
2019-05-02,-3.4783
2019-05-03,0.9009
2019-05-06,2.6786
2019-05-07,-1.7391
2019-05-08,1.7699
2019-05-09,-3.4783
2019-05-10,-0.9009
2019-05-13,-12.7273
2019-05-14,1.4375
2019-05-15,-3.8406000000000002
2019-05-16,-9.4404
2019-05-17,-4.5047
2019-05-20,-13.5589
2019-05-21,7.1286
2019-05-22,-2.6536999999999997
2019-05-23,-2.726
2019-05-24,-0.7182
2019-05-28,0.7092
2019-05-29,-7.1831
2019-05-30,0.7587
2019-05-31,0.3464
2019-06-03,-0.1801
2019-06-04,0.7518
2019-06-05,-4.1934
2019-06-06,2.648
2019-06-07,0.9105
2019-06-10,-5.7594
2019-06-11,3.0796
2019-06-12,-4.0093
2019-06-13,2.4028
2019-06-14,-1.1339
2019-06-17,-0.9239
2019-06-18,-1.8489
2019-06-19,11.3841
2019-06-20,-2.8971
2019-06-21,0.318
2019-06-24,6.567
2019-06-25,-3.7399
2019-06-26,-2.8698
2019-06-27,3.0455
2019-06-28,-0.6764
2019-07-01,-0.8142
2019-07-02,2.2388
2019-07-03,-3.635
2019-07-05,4.5296
2019-07-08,-1.1594
2019-07-09,-1.7449
2019-07-10,1.4028
2019-07-11,-4.3414
2019-07-12,0.0
2019-07-15,0.64
2019-07-16,0.373
2019-07-17,1.6296
2019-07-18,-0.7343
2019-07-19,-0.5435
2019-07-22,0.9411
2019-07-23,0.7519
2019-07-24,1.4776
2019-07-25,-1.4414
2019-07-26,11.9236
2019-07-29,1.8399999999999999
2019-07-30,0.2095
2019-07-31,-6.9114
2019-08-01,-4.5614
2019-08-02,11.0294
2019-08-05,-3.8543
2019-08-06,1.846
2019-08-07,-6.2627
2019-08-08,-4.026
2019-08-09,-1.5186
2019-08-12,3.7862999999999998
2019-08-13,-9.5322
2019-08-14,-0.0325
2019-08-15,-5.6604
2019-08-16,3.4655
2019-08-19,-0.0367
2019-08-20,-1.647
2019-08-21,3.2203
2019-08-22,-0.3448
2019-08-23,-1.3182
2019-08-26,3.5398
2019-08-27,-2.806
2019-08-28,-0.4148
2019-08-29,0.7331
2019-08-30,-0.7608
2019-09-03,1.6667
2019-09-04,-0.1639
2019-09-05,-6.3711
2019-09-06,5.1912
2019-09-09,0.867
2019-09-10,-0.8264
2019-09-11,0.0
2019-09-12,1.65
2019-09-13,4.0733
2019-09-16,-1.6925
2019-09-17,-0.641
2019-09-18,-1.6129
2019-09-19,-3.2713
2019-09-20,0.8398
2019-09-23,0.8571
2019-09-24,-1.6497000000000002
2019-09-25,-0.0339
2019-09-26,1.6949
2019-09-27,-7.1333
2019-09-30,-4.8816
2019-10-01,5.1509
2019-10-02,-10.2997
2019-10-03,0.02
2019-10-04,2.2
2019-10-07,-4.09
2019-10-08,6.1008
2019-10-09,0.0
2019-10-10,1.9231
2019-10-11,0.0
2019-10-14,-2.1132
2019-10-15,-1.6962000000000002
2019-10-16,0.0
2019-10-17,1.9607999999999999
2019-10-18,-1.9231
2019-10-21,-0.9804
2019-10-22,7.4257
2019-10-23,-2.3041
2019-10-24,0.0189
2019-10-25,3.754
2019-10-28,-0.4
2019-10-29,2.2271
2019-10-30,-4.8102
2019-10-31,-0.7361
2019-11-01,-0.7444
2019-11-04,1.5423
2019-11-05,3.1314
2019-11-06,-1.8182
2019-11-07,-3.7778
2019-11-08,-0.8468
2019-11-11,-2.4068
2019-11-12,2.4264
2019-11-13,-0.5825
2019-11-14,-3.8086
2019-11-15,1.5228000000000002
2019-11-18,-2.04
2019-11-19,2.7359999999999998
2019-11-20,2.782
2019-11-21,1.9724
2019-11-22,-1.1852
2019-11-25,7.4547
2019-11-26,2.9107
2019-11-27,4.1124
2019-11-29,-6.9378
2019-12-02,5.6283
2019-12-03,21.4988
2019-12-04,17.2202
2019-12-05,-3.5714
2019-12-06,-5.4568
2019-12-09,31.8882
2019-12-10,-0.9901
2019-12-11,1.0
2019-12-12,0.0
2019-12-13,-0.9901
2019-12-16,1.0
2019-12-17,-1.9802
2019-12-18,2.0202
2019-12-19,-0.1485
2019-12-20,0.1487
2019-12-23,-20.7921
2019-12-24,-3.1375
2019-12-26,-7.7558
2019-12-27,-0.7135
2019-12-30,-6.2984
2019-12-31,-5.6692
2020-01-02,-0.3667
2020-01-03,-2.4
2020-01-06,8.1967
2020-01-07,-6.4848
2020-01-08,-0.9235
2020-01-09,-3.0253
2020-01-10,7.9258
2020-01-13,-4.6563
2020-01-14,6.5061
2020-01-15,-0.2462
2020-01-16,0.2314
2020-01-17,-0.576
2020-01-21,-3.6463
2020-01-22,-3.502
2020-01-23,-0.1165
2020-01-24,-1.2333
2020-01-27,-0.3206
2020-01-28,-0.1693
2020-01-29,-1.9841
2020-01-30,0.2768
2020-01-31,-1.6562999999999999
2020-02-03,28.0702
2020-02-04,-16.4384
2020-02-05,1.6557
2020-02-06,-6.3538
2020-02-07,5.9067
2020-02-10,-8.439
2020-02-11,-0.9057
2020-02-12,0.3584
2020-02-13,0.3571
2020-02-14,-3.9146
2020-02-18,2.5
2020-02-19,-0.2891
2020-02-20,6.9033999999999995
2020-02-21,0.0508
2020-02-24,3.3203
2020-02-25,-1.6068
2020-02-26,-0.6832
2020-02-27,2.349
2020-02-28,-6.082
2020-03-02,-0.9949
2020-03-03,1.414
2020-03-04,-0.9422
2020-03-05,-0.6994
2020-03-06,7.8091
2020-03-09,-18.1967
2020-03-10,-1.6934
2020-03-11,0.8868
2020-03-12,-9.0725
2020-03-13,-3.0289
2020-03-16,-6.313
2020-03-17,-2.6471
2020-03-18,-2.0854
2020-03-19,4.9266
2020-03-20,5.136
2020-03-23,-5.4896
2020-03-24,-0.0738
2020-03-25,1.0099
2020-03-26,1.4386999999999999
2020-03-27,3.125
2020-03-30,-3.3333
2020-03-31,6.1008
2020-04-01,-0.9318
2020-04-02,-1.3535
2020-04-03,-0.0233
2020-04-06,-2.582
2020-04-07,2.6504
2020-04-08,3.8614
2020-04-09,-6.159
2020-04-13,0.2625
2020-04-14,2.4042
2020-04-15,-1.6526999999999998
2020-04-16,1.066
2020-04-17,-0.304
2020-04-20,-4.5508
2020-04-21,5.6771
2020-04-22,-0.0233
2020-04-23,-1.1398
2020-04-24,-1.1764999999999999
2020-04-27,1.6667
2020-04-28,1.7564
2020-04-29,-3.3602
2020-04-30,-1.1431
2020-05-01,-4.1195
2020-05-04,5.5527999999999995
2020-05-05,-0.0952
2020-05-06,-0.8947
2020-05-07,2.201
2020-05-08,0.5881
2020-05-11,2.9233000000000002
2020-05-12,2.2268
2020-05-13,-3.3343
2020-05-14,-1.8393000000000002
2020-05-15,-4.4507
2020-05-18,0.5393
2020-05-19,4.4867
2020-05-20,5.0175
2020-05-21,-1.6888999999999998
2020-05-22,-2.2378
2020-05-26,-1.896
2020-05-27,-1.0064
2020-05-28,0.1595
2020-05-29,0.9746
2020-06-01,-1.1535
2020-06-02,0.2858
2020-06-03,3.6096
2020-06-04,5.432
2020-06-05,-0.8261
2020-06-08,9.053
2020-06-09,8.7638
2020-06-10,-0.1663
2020-06-11,12.532399999999999
2020-06-12,3.6355
2020-06-15,-5.8095
2020-06-16,-0.4044
2020-06-17,-0.1523
2020-06-18,6.6599
2020-06-19,-4.6235
2020-06-22,-1.7158
2020-06-23,0.0
2020-06-24,-5.7627
2020-06-25,-4.0558
2020-06-26,-1.1341
2020-06-29,-0.2655
2020-06-30,2.4451
2020-07-01,-3.6856999999999998
2020-07-02,1.7823
2020-07-06,-2.5083
2020-07-07,-0.9905
2020-07-08,-1.8824999999999998
2020-07-09,1.9388
2020-07-10,-0.5098
2020-07-13,-1.5765
2020-07-14,-3.8849
2020-07-15,3.5417
2020-07-16,0.003
2020-07-17,-1.8138
2020-07-20,0.5533
2020-07-21,1.936
2020-07-22,-0.5398
2020-07-23,-3.5578
2020-07-24,-0.6461
2020-07-27,21.46
2020-07-28,-12.8845
2020-07-29,-6.0863
2020-07-30,4.8417
2020-07-31,-3.4301
