ticker,AXXA US Equity
2014-01-29,-7.1429
2014-01-30,-23.0769
2014-01-31,0.0
2014-02-03,0.0
2014-02-04,-20.0
2014-02-05,25.0
2014-02-06,-40.0
2014-02-07,0.0
2014-02-10,0.0
2014-02-11,-16.6667
2014-02-12,60.0
2014-02-13,37.5
2014-02-14,-9.0909
2014-02-18,0.0
2014-02-19,-99.999
2014-02-20,-20.0
2014-02-21,0.0
2014-02-24,25.0
2014-02-25,0.0
2014-02-26,-40.0
2014-02-27,33.3333
2014-02-28,25.0
2014-03-03,-20.0
2014-03-04,0.0
2014-03-05,0.0
2014-03-06,-25.0
2014-03-07,0.0
2014-03-10,83.3333
2014-03-11,-27.2727
2014-03-12,0.0
2014-03-13,0.0
2014-03-14,37.5
2014-03-17,-9.0909
2014-03-18,0.0
2014-03-19,10.0
2014-03-20,63.6364
2014-03-21,-22.2222
2014-03-24,-7.1429
2014-03-25,0.0
2014-03-26,0.0
2014-03-27,-23.0769
2014-03-28,0.0
2014-03-31,-20.0
2014-04-01,0.0
2014-04-02,37.5
2014-04-03,-27.2727
2014-04-04,25.0
2014-04-07,-20.0
2014-04-08,0.0
2014-04-09,0.0
2014-04-10,0.0
2014-04-11,0.0
2014-04-14,0.0
2014-04-15,-25.0
2014-04-16,0.0
2014-04-17,0.0
2014-04-21,-16.6667
2014-04-22,0.0
2014-04-23,20.0
2014-04-24,0.0
2014-04-25,0.0
2014-04-28,-16.6667
2014-04-29,0.0
2014-04-30,0.0
2014-05-01,0.0
2014-05-02,-40.0
2014-05-05,0.0
2014-05-06,0.0
2014-05-07,0.0
2014-05-08,0.0
2014-05-09,66.6667
2014-05-12,-40.0
2014-05-13,66.6667
2014-05-14,0.0
2014-05-15,0.0
2014-05-16,-40.0
2014-05-19,66.6667
2014-05-20,-40.0
2014-05-21,0.0
2014-05-22,0.0
2014-05-23,66.6667
2014-05-27,-40.0
2014-05-28,0.0
2014-05-29,0.0
2014-05-30,0.0
2014-06-02,-33.3333
2014-06-03,0.0
2014-06-04,0.0
2014-06-05,0.0
2014-06-06,0.0
2014-06-09,0.0
2014-06-10,0.0
2014-06-11,0.0
2014-06-12,0.0
2014-06-13,0.0
2014-06-16,0.0
2014-06-18,0.0
2014-06-19,0.0
2014-06-20,0.0
2014-06-23,0.0
2014-06-24,0.0
2014-06-27,0.0
2014-06-30,0.0
2014-07-01,0.0
2014-07-02,0.0
2014-07-03,-20.0
2014-07-07,25.0
2014-07-08,0.0
2014-07-09,0.0
2014-07-11,0.0
2014-07-16,0.0
2014-07-21,0.0
2014-07-22,0.0
2014-07-23,0.0
2014-07-25,0.0
2014-07-31,0.0
2014-08-06,0.0
2014-08-07,0.0
2014-08-14,0.0
2014-08-15,0.0
2014-08-18,0.0
2014-08-20,0.0
2014-08-22,0.0
2014-08-25,0.0
2014-08-26,0.0
2014-08-27,0.0
2014-08-29,0.0
2014-09-02,0.0
2014-09-03,0.0
2014-09-04,0.0
2014-09-08,0.0
2014-09-09,0.0
2014-09-16,-86.2857
2014-09-19,16.6667
2014-09-23,-42.8571
2014-09-24,67.0312
2014-09-25,-25.1637
2014-09-26,-49.75
2014-09-29,-0.4975
2014-09-30,0.0
2014-10-08,-20.0
2014-10-16,25.0
2014-10-20,0.0
2014-10-22,0.0
2014-10-23,200.0
2014-10-24,-65.8333
2014-10-27,95.122
2014-10-28,-48.0
2014-10-29,-1.4423
2014-10-30,0.0
2014-10-31,0.0
2014-11-03,0.0
2014-11-04,-2.439
2014-11-05,0.0
2014-11-06,37.5
2014-11-10,-64.5455
2014-11-13,182.0513
2014-11-14,0.0
2014-11-18,-64.0
2014-11-19,0.0
2014-11-20,0.0
2014-11-21,-0.5051
2014-11-24,21.8274
2014-11-25,-33.3333
2014-11-26,-28.75
2014-11-28,162.2807
2014-12-01,-53.8462
2014-12-04,-18.8406
2014-12-05,0.0
2014-12-09,-25.8929
2014-12-10,0.0
2014-12-11,6.0241
2014-12-15,0.0
2014-12-16,2.2727
2014-12-17,-8.8889
2014-12-19,7.3171
2014-12-22,6.8182
2014-12-23,2.1277
2014-12-24,0.0
2014-12-26,0.0
2014-12-29,-2.0833
2014-12-30,-12.766
2014-12-31,-2.439
2015-01-02,0.0
2015-01-05,-27.5
2015-01-08,10.3448
2015-01-09,4.6875
2015-01-12,0.0
2015-01-14,-40.2985
2015-01-21,0.0
2015-01-22,-35.0
2015-01-23,-19.2308
2015-01-27,-23.8095
2015-01-28,0.0
2015-01-30,0.0
2015-02-02,0.0
2015-02-03,-18.75
2015-02-04,-15.3846
2015-02-05,0.0
2015-02-09,-9.0909
2015-02-10,-20.0
2015-02-11,-25.0
2015-02-12,-16.6667
2015-02-13,0.0
2015-02-17,-40.0
2015-02-19,100.0
2015-02-20,33.3333
2015-02-23,-25.0
2015-02-24,0.0
2015-02-25,0.0
2015-02-26,0.0
2015-03-02,-16.6667
2015-03-03,20.0
2015-03-04,-16.6667
2015-03-05,0.0
2015-03-06,20.0
2015-03-09,33.3333
2015-03-10,-25.0
2015-03-11,0.0
2015-03-12,-16.6667
2015-03-13,20.0
2015-03-16,-16.6667
2015-03-17,0.0
2015-03-18,20.0
2015-03-19,-16.6667
2015-03-20,0.0
2015-03-23,-40.0
2015-03-24,0.0
2015-03-25,0.0
2015-03-26,-33.3333
2015-03-27,0.0
2015-03-30,50.0
2015-03-31,0.0
2015-04-02,0.0
2015-04-06,0.0
2015-04-07,66.6667
2015-04-08,-40.0
2015-04-09,66.6667
2015-04-10,-40.0
2015-04-13,66.6667
2015-04-14,0.0
2015-04-16,-40.0
2015-04-17,0.0
2015-04-20,0.0
2015-04-22,0.0
2015-04-24,0.0
2015-04-27,0.0
2015-04-28,0.0
2015-04-29,0.0
2015-05-01,0.0
2015-05-05,0.0
2015-05-06,0.0
2015-05-07,0.0
2015-05-11,0.0
2015-05-13,0.0
2015-05-14,0.0
2015-05-15,-33.3333
2015-05-18,0.0
2015-05-19,50.0
2015-05-21,-33.3333
2015-05-26,0.0
2015-05-27,50.0
2015-06-02,-33.3333
2015-06-05,50.0
2015-06-08,0.0
2015-06-17,-33.3333
2015-06-19,0.0
2015-06-22,0.0
2015-06-23,0.0
2015-06-30,0.0
2015-07-08,-20.0
2015-07-15,25.0
2015-07-17,50.0
2015-07-21,-33.3333
2015-08-10,0.0
2015-08-11,0.0
2015-08-12,50.0
2015-08-13,-33.3333
2015-08-17,0.0
2015-08-18,0.0
2015-08-20,0.0
2015-08-26,50.0
2015-08-27,-33.3333
2015-08-31,0.0
2015-09-10,50.0
2015-09-11,0.0
2015-09-14,-47.2
2015-09-15,26.2626
2015-09-16,0.0
2015-09-17,50.0
2015-09-18,0.0
2015-09-21,0.0
2015-09-22,0.0
2015-09-23,0.0
2015-09-24,0.0
2015-09-25,0.0
2015-09-28,0.0
2015-09-29,-33.3333
2015-09-30,50.0
2015-10-01,0.0
2015-10-05,0.0
2015-10-06,0.0
2015-10-07,0.0
2015-10-09,-33.3333
2015-10-12,0.0
2015-10-13,0.0
2015-10-16,0.0
2015-10-26,0.0
2015-10-28,0.0
2015-10-29,0.0
2015-10-30,0.0
2015-11-02,0.0
2015-11-18,0.0
2015-11-23,0.0
2015-12-04,0.0
2015-12-07,0.0
2015-12-08,0.0
2015-12-09,0.0
2015-12-23,0.0
2015-12-29,0.0
2016-01-11,0.0
2016-01-12,0.0
2016-01-20,0.0
2016-01-21,0.0
2016-01-22,0.0
2016-01-25,0.0
2016-01-26,0.0
2016-01-27,0.0
2016-01-28,0.0
2016-01-29,-28.0
2016-02-02,38.8889
2016-02-05,0.0
2016-02-08,0.0
2016-02-09,60.0
2016-02-10,-37.5
2016-02-16,0.0
2016-02-17,0.0
2016-02-22,0.0
2016-02-25,0.0
2016-04-04,0.0
2016-04-18,0.0
2016-05-16,0.0
2016-06-06,0.0
2016-06-07,0.0
2016-06-27,0.0
2016-06-28,0.0
2016-09-12,0.0
2016-10-24,-99.95
2016-10-26,159860.0
2016-10-27,0.0
2016-11-01,-90.11
2016-11-14,203.4134
2016-11-17,-40.0
2016-11-18,-11.1111
2016-11-21,-87.1094
2016-12-05,0.0
2016-12-08,96.9697
2016-12-16,638.4615
2016-12-28,-93.125
2016-12-29,481.8182
2017-01-05,83.3333
2017-01-06,0.0
2017-01-10,-9.0909
2017-01-11,0.0
2017-01-12,40.0
2017-01-17,-7.8571
2017-01-18,12.4031
2017-01-19,-41.3793
2017-01-20,-58.8235
2017-01-23,28.5714
2017-01-24,-11.1111
2017-01-25,0.0
2017-01-26,-12.5
2017-01-27,-46.0714
2017-01-30,-1.9868000000000001
2017-01-31,-30.4054
2017-02-01,-23.301
2017-02-02,0.0
2017-02-03,-1.8987
2017-02-06,3.2258
2017-02-07,0.0
2017-02-08,-20.0
2017-02-09,0.0
2017-02-10,10.1562
2017-02-13,2.1277
2017-02-14,0.0
2017-02-15,-5.5556
2017-02-16,0.0
2017-02-17,4.4118
2017-02-21,-6.338
2017-02-22,-11.2782
2017-02-23,8.4746
2017-02-24,0.0
2017-02-27,0.0
2017-02-28,-6.25
2017-03-01,17.5
2017-03-02,-16.3121
2017-03-03,11.8644
2017-03-06,-6.8182
2017-03-07,17.0732
2017-03-08,-9.0278
2017-03-09,-6.8702
2017-03-10,16.3934
2017-03-13,-9.8592
2017-03-14,-2.3438
2017-03-15,2.4
2017-03-16,0.0
2017-03-17,4.6875
2017-03-20,-6.7164
2017-03-21,-8.8
2017-03-22,5.2632
2017-03-23,-6.6667
2017-03-24,-11.607099999999999
2017-03-27,5.0505
2017-03-28,-4.8077
2017-03-29,21.2121
2017-03-30,-4.1667
2017-03-31,0.0
2017-04-03,-19.1304
2017-04-04,17.2043
2017-04-05,-7.3394
2017-04-06,18.8119
2017-04-07,-1.6667
2017-04-10,0.0
2017-04-11,-16.9492
2017-04-12,3.0612
2017-04-13,0.9901
2017-04-17,7.8431
2017-04-18,23.6364
2017-04-20,2.2059
2017-04-21,-6.4748
2017-04-24,0.0
2017-04-25,0.0
2017-04-26,4.6154
2017-04-27,5.8824
2017-04-28,2.0833
2017-05-01,-7.483
2017-05-02,-5.8824
2017-05-03,-4.6875
2017-05-04,-14.7541
2017-05-05,0.0
2017-05-08,15.3846
2017-05-09,-13.3333
2017-05-10,13.461500000000001
2017-05-11,-11.8644
2017-05-15,-23.0769
2017-05-16,20.0
2017-05-17,0.0
2017-05-18,-16.6667
2017-05-19,0.0
2017-05-23,0.0
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,0.0
2017-05-30,0.0
2017-05-31,0.0
2017-06-01,-20.0
2017-06-02,20.3125
2017-06-05,0.0
2017-06-06,-0.2597
2017-06-07,0.0
2017-06-08,-37.5
2017-06-09,30.0
2017-06-12,0.0
2017-06-13,-35.8974
2017-06-14,20.0
2017-06-15,-16.6667
2017-06-19,0.0
2017-06-20,56.0
2017-06-21,0.0
2017-06-26,-5.1282
2017-06-28,0.0
2017-07-03,2.7027
2017-07-06,0.0
2017-07-07,78.9474
2017-07-10,22.0588
2017-07-11,-4.8193
2017-07-12,-21.519
2017-07-13,-51.6129
2017-07-14,33.3333
2017-07-17,0.0
2017-07-18,-10.0
2017-07-19,12.5
2017-07-20,-13.5802
2017-07-21,0.0
2017-07-24,0.0
2017-07-25,-14.2857
2017-07-26,0.0
2017-07-27,30.0
2017-07-28,0.0
2017-07-31,-20.5128
2017-08-01,-19.3548
2017-08-02,24.0
2017-08-03,-17.7419
2017-08-04,13.7255
2017-08-07,-10.3448
2017-08-08,19.2308
2017-08-10,-3.2258
2017-08-11,0.0
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,-20.0
2017-08-17,12.5
2017-08-18,11.1111
2017-08-21,-3.3333
2017-08-22,-3.4483
2017-08-23,-21.4286
2017-08-24,31.8182
2017-08-25,-3.4483
2017-08-28,0.0
2017-08-29,0.0
2017-08-30,-10.7143
2017-08-31,12.0
2017-09-01,0.0
2017-09-05,0.0
2017-09-06,-28.5714
2017-09-07,0.0
2017-09-08,12.5
2017-09-11,-6.6667
2017-09-12,-4.7619
2017-09-13,0.0
2017-09-14,5.0
2017-09-15,14.2857
2017-09-18,-12.5
2017-09-20,-9.5238
2017-09-21,10.526299999999999
2017-09-22,0.0
2017-09-25,0.0
2017-09-26,0.0
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,0.0
2017-10-02,-4.7619
2017-10-03,-7.5
2017-10-04,-8.1081
2017-10-05,17.647100000000002
2017-10-06,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,-5.0
2017-10-12,0.0
2017-10-13,-5.7895
2017-10-16,-16.2011
2017-10-17,-46.6667
2017-10-18,56.25
2017-10-19,-12.0
2017-10-20,118.1818
2017-10-23,-25.0
2017-10-24,-33.3333
2017-10-25,8.3333
2017-10-26,0.0
2017-10-27,15.3846
2017-10-30,40.0
2017-10-31,23.8095
2017-11-01,-19.2308
2017-11-02,0.0
2017-11-03,-38.0952
2017-11-06,38.4615
2017-11-07,-16.6667
2017-11-08,-6.6667
2017-11-09,-14.2857
2017-11-10,0.0
2017-11-13,-8.3333
2017-11-14,9.0909
2017-11-15,0.0
2017-11-16,-16.6667
2017-11-17,60.0
2017-11-20,-15.625
2017-11-22,11.1111
2017-11-27,-13.3333
2017-11-28,-7.6923
2017-11-29,-8.3333
2017-11-30,13.6364
2017-12-01,-8.0
2017-12-04,-13.0435
2017-12-06,0.0
2017-12-07,0.0
2017-12-08,0.0
2017-12-11,-10.0
2017-12-12,0.0
2017-12-13,11.1111
2017-12-14,5.0
2017-12-15,-14.2857
2017-12-18,-22.2222
2017-12-19,14.2857
2017-12-20,25.0
2017-12-22,0.0
2017-12-26,-20.0
2017-12-27,12.5
2017-12-28,-11.1111
2017-12-29,12.5
2018-01-02,0.0
2018-01-03,22.2222
2018-01-04,-18.1818
2018-01-05,0.0
2018-01-08,11.1111
2018-01-09,-10.0
2018-01-10,22.2222
2018-01-11,0.0
2018-01-12,-9.0909
2018-01-16,-20.0
2018-01-17,87.5
2018-01-18,6.6667
2018-01-19,-25.0
2018-01-22,0.0
2018-01-23,41.6667
2018-01-24,23.5294
2018-01-25,-4.7619
2018-01-26,-25.0
2018-01-29,13.3333
2018-01-30,-23.5294
2018-01-31,38.4615
2018-02-01,-5.5556
2018-02-02,-5.8824
2018-02-05,-12.5
2018-02-06,-14.2857
2018-02-07,16.6667
2018-02-08,-21.4286
2018-02-09,18.1818
2018-02-12,23.0769
2018-02-13,-31.25
2018-02-14,18.1818
2018-02-16,0.0
2018-02-21,15.3846
2018-02-22,6.6667
2018-02-23,-6.25
2018-02-26,-6.6667
2018-02-27,7.1429
2018-02-28,0.0
2018-03-01,0.0
2018-03-05,6.6667
2018-03-06,0.0
2018-03-07,-12.5
2018-03-08,28.5714
2018-03-09,0.0
2018-03-12,0.0
2018-03-13,-16.6667
2018-03-14,-13.3333
2018-03-15,0.0
2018-03-16,0.0
2018-03-19,-7.6923
2018-03-20,-8.3333
2018-03-21,18.1818
2018-03-22,7.6923
2018-03-23,-9.2857
2018-03-26,-5.5118
2018-03-28,0.0
2018-03-29,0.0
2018-04-02,8.3333
2018-04-03,0.0
2018-04-04,-23.0769
2018-04-05,-10.0
2018-04-06,22.2222
2018-04-09,0.0
2018-04-10,-9.0909
2018-04-11,-10.0
2018-04-12,0.0
2018-04-13,-11.1111
2018-04-16,62.5
2018-04-17,207.6923
2018-04-18,85.0
2018-04-19,4.0541
2018-04-20,-4.9351
2018-04-23,5.1913
2018-04-24,10.3896
2018-04-25,217.6471
2018-04-26,244.4444
2018-04-27,-25.8065
2018-04-30,204.2029
2018-05-01,57.2177
2018-05-02,-23.0606
2018-05-03,-33.0445
2018-05-04,-32.3529
2018-05-07,-7.8261
2018-05-08,4.717
2018-05-09,-57.2072
2018-05-10,-59.1579
2018-05-11,91.7526
2018-05-14,42.4731
2018-05-15,-33.0189
2018-05-16,-16.0563
2018-05-17,-29.1946
2018-05-18,18.4834
2018-05-21,-8.08
2018-05-22,-1.6536
2018-05-23,79.2478
2018-05-24,13.7991
2018-05-25,-32.7549
2018-05-29,-12.9032
2018-05-30,-6.2222
2018-05-31,-7.188
2018-06-01,20.4255
2018-06-04,-4.0636
2018-06-05,-7.9190000000000005
2018-06-06,-2.0
2018-06-07,2.0408
2018-06-08,-12.0
2018-06-11,-5.9091000000000005
2018-06-12,0.8696
2018-06-13,12.5479
2018-06-14,-12.3404
2018-06-15,-2.9126
2018-06-18,-8.75
2018-06-19,1.9178
2018-06-20,-1.0753
2018-06-21,-21.1957
2018-06-22,-25.5172
2018-06-25,1.8519
2018-06-26,-0.9091
2018-06-27,3.6696999999999997
2018-06-28,-6.1947
2018-06-29,-1.8868
2018-07-02,-21.1538
2018-07-03,21.9512
2018-07-05,34.0
2018-07-06,-17.9104
2018-07-09,-9.0909
2018-07-10,1.0
2018-07-11,-0.9901
2018-07-12,0.0
2018-07-13,0.0
2018-07-16,-19.0
2018-07-17,-13.5802
2018-07-18,6.4286
2018-07-19,-0.1342
2018-07-20,-5.914
2018-07-23,-14.2857
2018-07-24,-18.3333
2018-07-25,14.2857
2018-07-26,7.1429
2018-07-27,-13.3333
2018-07-30,9.6154
2018-07-31,-10.8772
2018-08-01,-11.417300000000001
2018-08-02,-4.4444
2018-08-03,2.3256
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,-2.2727
2018-08-10,4.6512
2018-08-13,31.1111
2018-08-14,20.339
2018-08-15,-3.3099
2018-08-16,-14.9308
2018-08-17,-4.1096
2018-08-20,-3.9286
2018-08-21,-9.0149
2018-08-22,-6.0266
2018-08-23,-10.8696
2018-08-24,-2.439
2018-08-27,6.75
2018-08-28,-8.6651
2018-08-29,4.359
2018-08-30,-16.7076
2018-08-31,6.1947
2018-09-04,-2.7778
2018-09-05,-2.8571
2018-09-06,-2.9412000000000003
2018-09-07,9.0909
2018-09-10,-5.5556
2018-09-11,2.3529
2018-09-12,0.5747
2018-09-13,-7.4286
2018-09-14,-10.4938
2018-09-17,0.0
2018-09-18,0.0
2018-09-19,-6.8966
2018-09-20,29.6296
2018-09-21,-6.0
2018-09-24,-0.152
2018-09-25,-7.1537
2018-09-26,-1.6393
2018-09-27,50.0
2018-09-28,46.6667
2018-10-01,-22.7273
2018-10-02,-1.9607999999999999
2018-10-03,22.0
2018-10-04,-27.2131
2018-10-05,12.6126
2018-10-08,-4.0
2018-10-09,-13.75
2018-10-10,-15.4589
2018-10-11,2.8571
2018-10-12,13.8889
2018-10-15,-14.6341
2018-10-16,2.8571
2018-10-17,5.5556
2018-10-18,-7.8947
2018-10-19,-5.7143
2018-10-22,3.0303
2018-10-23,-11.7647
2018-10-24,-6.6667
2018-10-25,10.7143
2018-10-26,-3.2258
2018-10-29,16.6667
2018-10-30,-11.4286
2018-10-31,12.9032
2018-11-01,-10.857099999999999
2018-11-02,21.4744
2018-11-05,-2.3747
2018-11-06,0.0
2018-11-07,-5.4054
2018-11-09,5.7143
2018-11-12,-18.9189
2018-11-13,0.0
2018-11-14,100.0
2018-11-15,-6.6667
2018-11-16,-17.8571
2018-11-19,-21.7391
2018-11-20,16.6667
2018-11-21,-9.5238
2018-11-23,15.0
2018-11-26,25.8581
2018-11-27,-9.0909
2018-11-28,6.0
2018-11-29,13.2075
2018-11-30,118.3333
2018-12-03,-12.2137
2018-12-04,20.4348
2018-12-06,14.8014
2018-12-07,-17.6101
2018-12-10,-12.9771
2018-12-11,5.2632
2018-12-12,-4.1667
2018-12-13,-13.1304
2018-12-14,-17.9179
2018-12-17,18.0488
2018-12-18,-13.3264
2018-12-19,-6.2574
2018-12-20,5.5308
2018-12-21,-13.253
2018-12-24,-9.7222
2018-12-26,7.6923
2018-12-27,3.9286
2018-12-28,6.3918
2018-12-31,19.3798
2019-01-02,28.7879
2019-01-03,-8.4034
2019-01-04,0.0
2019-01-07,-6.422
2019-01-08,-5.8824
2019-01-09,1.0417
2019-01-10,3.0928
2019-01-11,0.0
2019-01-14,4.0
2019-01-15,4.8077
2019-01-16,0.0
2019-01-17,5.5046
2019-01-18,16.087
2019-01-22,28.0899
2019-01-23,52.0468
2019-01-24,-24.0769
2019-01-25,50.9625
2019-01-28,-2.8691
2019-01-29,-40.9224
2019-01-30,-3.5088
2019-01-31,24.2424
2019-02-01,-7.3171
2019-02-04,0.0
2019-02-05,-21.0526
2019-02-06,-10.6667
2019-02-07,8.209
2019-02-08,-5.6897
2019-02-11,6.0329
2019-02-12,-2.2414
2019-02-13,73.933
2019-02-14,-15.2302
2019-02-15,-5.7416
2019-02-19,-2.0305
2019-02-20,-11.9171
2019-02-21,-7.6471
2019-02-22,13.0255
2019-02-25,-3.6348000000000003
2019-02-26,-8.7719
2019-02-27,1.2821
2019-02-28,44.9367
2019-03-01,-7.4236
2019-03-04,-4.2453
2019-03-05,0.0
2019-03-06,4.9261
2019-03-07,-11.2676
2019-03-08,-0.5291
2019-03-11,-11.7021
2019-03-12,3.012
2019-03-13,-3.5088
2019-03-14,-9.0909
2019-03-15,-3.3333
2019-03-18,0.0
2019-03-19,-7.5862
2019-03-20,0.7463
2019-03-21,-5.9259
2019-03-22,-5.5118
2019-03-25,0.0
2019-03-26,-1.6667
2019-03-27,-8.0508
2019-03-28,-9.6774
2019-03-29,22.449
2019-04-01,15.0
2019-04-02,0.7246
2019-04-03,-6.4748
2019-04-04,2.3077
2019-04-05,3.7594
2019-04-08,0.0
2019-04-09,3.6231999999999998
2019-04-10,-3.3007
2019-04-11,-5.2647
2019-04-12,0.3817
2019-04-15,-6.251
2019-04-16,4.8021
2019-04-17,-8.1734
2019-04-18,1.9891999999999999
2019-04-22,4.562
2019-04-23,-1.2014
2019-04-24,12.128
2019-04-25,24.8573
2019-04-26,-8.5714
2019-04-29,-15.625
2019-04-30,1.6888999999999998
2019-05-01,-0.204
2019-05-02,5.8394
2019-05-03,3.4483
2019-05-06,-1.3333
2019-05-07,0.6757
2019-05-08,-4.698
2019-05-09,-3.5211
2019-05-10,7.3285
2019-05-13,-0.3672
2019-05-14,-1.0239
2019-05-15,0.0
2019-05-16,2.7586
2019-05-17,19.4631
2019-05-20,0.5618
2019-05-21,0.0
2019-05-22,6.1453
2019-05-23,-0.5263
2019-05-24,-0.5291
2019-05-28,0.0
2019-05-29,-1.5957
2019-05-30,2.7027
2019-05-31,0.0
2019-06-03,0.5263
2019-06-04,-17.6126
2019-06-05,1.6777
2019-06-06,-9.375
2019-06-07,0.0
2019-06-10,-5.1724
2019-06-11,-5.4545
2019-06-12,6.9231
2019-06-13,0.7194
2019-06-14,2.1429
2019-06-17,11.8881
2019-06-18,3.75
2019-06-19,-8.3133
2019-06-20,-2.7595
2019-06-21,3.5676
2019-06-24,-0.1827
2019-06-25,-1.9607999999999999
2019-06-26,-6.9333
2019-06-27,5.3009
2019-06-28,8.8435
2019-07-01,5.625
2019-07-02,0.0
2019-07-03,-5.9172
2019-07-05,-0.6289
2019-07-08,-10.1266
2019-07-09,4.0493
2019-07-10,-0.8325
2019-07-11,-8.9817
2019-07-12,1.9796
2019-07-15,-12.1324
2019-07-16,4.7029
2019-07-17,2.3018
2019-07-18,1.5625
2019-07-19,0.0
2019-07-22,-1.5692
2019-07-23,0.0313
2019-07-24,-5.7813
2019-07-25,1.99
2019-07-26,-2.439
2019-07-29,-2.0667
2019-07-30,2.1103
2019-07-31,0.0
2019-08-01,-2.5333
2019-08-02,-3.1464
2019-08-05,-1.5713
2019-08-06,6.7265
2019-08-07,-0.9748
2019-08-08,20.5024
2019-08-09,-1.3239
2019-08-12,2.0554
2019-08-13,-1.3706
2019-08-14,-0.2836
2019-08-15,0.256
2019-08-16,12.2553
2019-08-19,4.2456
2019-08-20,-3.2
2019-08-21,-15.8277
2019-08-22,3.3918
2019-08-23,-3.4173
2019-08-26,2.7933
2019-08-27,-1.4493
2019-08-28,2.3529
2019-08-29,7.7586
2019-08-30,0.0
2019-09-03,9.3333
2019-09-04,0.6098
2019-09-05,-8.8242
2019-09-06,14.3313
2019-09-09,1.7442
2019-09-10,-3.7029
2019-09-11,3.2518000000000002
2019-09-12,13.2874
2019-09-13,-3.612
2019-09-16,-10.526299999999999
2019-09-17,8.8235
2019-09-18,21.6216
2019-09-19,-7.1111
2019-09-20,0.4785
2019-09-23,-2.4952
2019-09-24,4.5126
2019-09-25,28.0374
2019-09-26,16.4234
2019-09-27,-12.2257
2019-09-30,-8.9286
2019-10-01,-9.6941
2019-10-02,-0.1216
2019-10-03,-10.8696
2019-10-04,-4.3902
2019-10-07,-8.6735
2019-10-08,6.9832
2019-10-09,14.3603
2019-10-10,-6.8493
2019-10-11,10.2941
2019-10-14,-6.6667
2019-10-15,-12.857099999999999
2019-10-16,-9.8361
2019-10-17,-7.2727
2019-10-18,5.8824
2019-10-21,-4.9383
2019-10-22,-12.3377
2019-10-23,2.963
2019-10-24,0.7194
2019-10-25,-1.4285999999999999
2019-10-28,-2.1739
2019-10-29,7.1111
2019-10-30,-3.1812
2019-10-31,3.5714
2019-11-01,24.8276
2019-11-04,9.3923
2019-11-05,0.6061
2019-11-06,4.4177
2019-11-07,-3.8462
2019-11-08,1.0
2019-11-11,-0.9901
2019-11-12,1.5
2019-11-13,-1.9704000000000002
