ticker,THRR US Equity
2007-03-21,-8.3333
2007-03-23,0.0
2007-03-26,0.0
2007-03-27,-9.0909
2007-03-29,-10.0
2007-03-30,-22.2222
2007-04-02,-14.2857
2007-04-03,0.0
2007-04-04,-16.6667
2007-04-05,20.0
2007-04-09,-50.0
2007-04-10,66.6667
2007-04-11,20.0
2007-04-12,66.6667
2007-04-13,-15.0
2007-04-16,64.7059
2007-04-17,7.1429
2007-04-18,0.0
2007-04-20,-26.6667
2007-04-23,-36.3636
2007-04-25,-14.2857
2007-04-26,-16.6667
2007-04-27,-10.0
2007-04-30,-11.1111
2007-05-01,-15.0
2007-05-02,5.8824
2007-05-03,-16.6667
2007-05-04,-23.3333
2007-05-07,-4.3478
2007-05-08,13.6364
2007-05-09,-4.0
2007-05-10,8.3333
2007-05-11,-30.7692
2007-05-14,-55.5556
2007-05-15,-14.8438
2007-05-16,36.6972
2007-05-17,-46.3087
2007-05-18,60.0
2007-05-21,-37.5
2007-05-22,20.0
2007-05-23,8.3333
2007-05-24,0.0
2007-05-25,7.6923
2007-05-29,0.0
2007-05-30,14.2857
2007-05-31,-25.0
2007-06-01,-30.2083
2007-06-04,-4.4776
2007-06-05,-25.0
2007-06-06,0.0
2007-06-07,0.0
2007-06-08,-33.3333
2007-06-11,0.0
2007-06-12,0.0
2007-06-13,0.0
2007-06-14,25.0
2007-06-15,15.0
2007-06-18,-30.4348
2007-06-19,40.625
2007-06-20,-33.3333
2007-06-21,6.6667
2007-06-22,40.625
2007-06-25,-46.6667
2007-06-26,-12.5
2007-06-27,-23.8095
2007-06-28,0.0
2007-06-29,18.75
2007-07-02,26.3158
2007-07-05,-8.3333
2007-07-06,-50.0
2007-07-09,27.2727
2007-07-10,14.2857
2007-07-11,-12.5
2007-07-12,14.2857
2007-07-13,-18.75
2007-07-16,0.0
2007-07-17,7.6923
2007-07-18,-7.1429
2007-07-19,0.0
2007-07-20,-15.3846
2007-07-23,0.0
2007-07-24,-27.2727
2007-07-25,-25.0
2007-07-26,0.0
2007-07-27,0.0
2007-07-30,0.0
2007-07-31,0.0
2007-08-01,0.0
2007-08-02,0.0
2007-08-03,0.0
2007-08-06,0.0
2007-08-07,-16.6667
2007-08-08,0.0
2007-08-09,20.0
2007-08-10,0.0
2007-08-13,0.0
2007-08-14,-50.0
2007-08-15,0.0
2007-08-16,0.0
2007-08-17,0.0
2007-08-20,66.6667
2007-08-21,0.0
2007-08-22,0.0
2007-08-24,0.0
2007-08-27,-40.0
2007-08-28,0.0
2007-08-30,0.0
2007-09-04,0.0
2007-09-05,66.6667
2007-09-06,0.0
2007-09-07,0.0
2007-09-10,-40.0
2007-09-11,66.6667
2007-09-13,0.0
2007-09-14,-40.0
2007-09-18,0.0
2007-09-19,0.0
2007-09-20,-33.3333
2007-09-21,50.0
2007-09-24,-33.3333
2007-09-25,0.0
2007-09-26,50.0
2007-09-27,0.0
2007-09-28,66.6667
2007-10-01,-40.0
2007-10-02,66.6667
2007-10-03,-40.0
2007-10-04,0.0
2007-10-05,0.0
2007-10-08,0.0
2007-10-09,0.0
2007-10-10,0.0
2007-10-11,0.0
2007-10-12,0.0
2007-10-15,0.0
2007-10-16,0.0
2007-10-17,0.0
2007-10-18,0.0
2007-10-19,0.0
2007-10-22,0.0
2007-10-23,0.0
2007-10-24,-33.3333
2007-10-25,0.0
2007-10-26,0.0
2007-10-29,0.0
2007-10-30,0.0
2007-10-31,0.0
2007-11-01,0.0
2007-11-02,0.0
2007-11-06,0.0
2007-11-07,50.0
2007-11-08,0.0
2007-11-09,0.0
2007-11-12,0.0
2007-11-14,0.0
2007-11-15,0.0
2007-11-16,0.0
2007-11-19,-33.3333
2007-11-21,0.0
2007-11-26,0.0
2007-11-27,0.0
2007-11-28,0.0
2007-11-30,0.0
2007-12-03,0.0
2007-12-04,0.0
2007-12-06,0.0
2007-12-13,0.0
2007-12-19,50.0
2007-12-20,0.0
2007-12-21,0.0
2007-12-24,0.0
2007-12-26,0.0
2007-12-27,0.0
2007-12-28,-33.3333
2007-12-31,0.0
2008-01-02,0.0
2008-01-04,0.0
2008-01-07,0.0
2008-01-08,0.0
2008-01-09,0.0
2008-01-10,0.0
2008-01-11,50.0
2008-01-14,-33.3333
2008-01-15,0.0
2008-01-16,0.0
2008-01-17,0.0
2008-01-18,0.0
2008-01-22,0.0
2008-01-23,0.0
2008-01-24,0.0
2008-01-28,0.0
2008-01-29,0.0
2008-01-31,0.0
2008-02-01,0.0
2008-02-04,0.0
2008-02-05,0.0
2008-02-07,0.0
2008-02-12,0.0
2008-02-13,0.0
2008-02-19,0.0
2008-02-25,0.0
2008-02-26,0.0
2008-02-27,0.0
2008-03-03,0.0
2008-03-04,0.0
2008-03-05,0.0
2008-03-11,0.0
2008-03-13,50.0
2008-03-14,-33.3333
2008-03-18,0.0
2008-04-03,50.0
2008-04-07,0.0
2008-04-14,-33.3333
2008-04-15,0.0
2008-04-17,0.0
2008-04-18,0.0
2008-04-28,0.0
2008-05-01,0.0
2008-05-02,0.0
2008-05-07,50.0
2008-05-08,0.0
2008-05-15,0.0
2008-05-30,-33.3333
2008-06-02,50.0
2008-06-05,0.0
2008-06-06,0.0
2008-06-10,0.0
2008-08-08,-33.3333
2008-08-22,0.0
2008-08-28,0.0
2008-09-03,0.0
2008-09-08,0.0
2008-09-19,0.0
2008-09-25,0.0
2008-09-26,0.0
2008-11-07,0.0
2008-12-02,-90.0
2008-12-03,0.0
2008-12-04,200.0
2008-12-05,0.0
2008-12-08,-33.3333
2008-12-09,0.0
2008-12-10,-20.0
2008-12-11,212.5
2008-12-12,-40.0
2008-12-15,-33.3333
2008-12-17,20.0
2008-12-18,0.0
2008-12-19,-16.6667
2008-12-23,0.0
2008-12-26,-10.0
2008-12-29,0.0
2008-12-31,-55.5556
2009-01-05,0.0
2009-01-06,0.0
2009-01-08,37.5
2009-01-09,-18.1818
2009-01-12,-11.1111
2009-01-13,37.5
2009-01-14,-63.6364
2009-01-15,150.0
2009-01-21,-70.0
2009-01-22,-33.3333
2009-01-23,30.0
2009-01-26,92.3077
2009-01-27,-60.0
2009-01-28,-50.0
2009-01-29,-26.25
2009-01-30,-18.6441
2009-02-02,-29.1667
2009-02-04,41.1765
2009-02-05,0.0
2009-02-06,-16.6667
2009-02-09,20.0
2009-02-10,-29.1667
2009-02-11,-29.4118
2009-02-13,141.6667
2009-02-17,0.0
2009-02-18,-17.2414
2009-02-19,-56.25
2009-02-23,14.2857
2009-02-24,-33.3333
2009-03-16,250.0
2009-03-19,185.7143
2009-03-20,200.0
2009-03-23,-50.0
2009-03-24,-39.1667
2009-03-27,-23.2877
2009-03-30,-28.5714
2009-03-31,0.0
2009-04-03,20.0
2009-04-06,16.6667
2009-04-07,-14.2857
2009-04-08,-16.6667
2009-04-09,0.0
2009-04-16,200.0
2009-04-17,0.0
2009-04-20,33.3333
2009-04-21,0.0
2009-04-22,0.0
2009-04-23,-12.5
2009-04-24,14.2857
2009-04-27,-50.0
2009-04-28,20.0
2009-04-29,12.5
2009-04-30,-25.9259
2009-05-01,15.0
2009-05-04,19.0217
2009-05-05,-37.8995
2009-05-06,13.9706
2009-05-07,-5.8065
2009-05-08,2.0548
2009-05-11,-14.094
2009-05-12,0.0
2009-05-13,25.0
2009-05-14,-1.25
2009-05-15,-7.5949
2009-05-18,5.4795
2009-05-19,-37.6623
2009-05-20,2.0833
2009-05-21,0.0
2009-05-22,1.0204
2009-05-26,-19.1919
2009-05-27,0.0
2009-05-28,0.0
2009-05-29,0.0
2009-06-01,0.0
2009-06-02,-10.0
2009-06-03,0.0
2009-06-04,-11.1111
2009-06-05,7.8125
2009-06-08,-7.2464
2009-06-09,0.0
2009-06-10,-12.5
2009-06-11,14.2857
2009-06-12,0.0
2009-06-15,-4.6875
2009-06-16,-16.3934
2009-06-17,-5.8824
2009-06-18,16.6667
2009-06-19,-3.5714
2009-06-22,0.0
2009-06-23,-11.1111
2009-06-24,-6.25
2009-06-25,0.0
2009-06-26,6.6667
2009-06-29,-29.1667
2009-06-30,23.5294
2009-07-01,7.1429
2009-07-02,-6.6667
2009-07-06,-11.9048
2009-07-07,-8.1081
2009-07-08,17.647100000000002
2009-07-09,-12.5
2009-07-10,-2.8571
2009-07-13,-5.8824
2009-07-14,-6.25
2009-07-15,0.0
2009-07-16,-3.3333
2009-07-17,-10.3448
2009-07-20,3.8462
2009-07-21,0.0
2009-07-22,0.0
2009-07-23,-3.7037
2009-07-24,15.3846
2009-07-27,-13.3333
2009-07-28,-7.6923
2009-07-29,0.0
2009-07-30,0.0
2009-07-31,0.0
2009-08-03,-8.3333
2009-08-04,-4.5455
2009-08-05,14.2857
2009-08-06,-12.5
2009-08-07,14.2857
2009-08-10,-20.8333
2009-08-11,36.8421
2009-08-12,-15.3846
2009-08-13,9.0909
2009-08-14,0.0
2009-08-17,-8.3333
2009-08-18,-4.5455
2009-08-19,0.0
2009-08-20,-14.2857
2009-08-21,16.6667
2009-08-24,-9.5238
2009-08-25,-5.2632
2009-08-26,5.5556
2009-08-27,-5.2632
2009-08-28,-11.1111
2009-08-31,-12.5
2009-09-01,14.2857
2009-09-02,-18.75
2009-09-03,7.6923
2009-09-04,14.2857
2009-09-08,-12.5
2009-09-09,-21.4286
2009-09-10,18.1818
2009-09-11,-15.3846
2009-09-14,0.0
2009-09-15,-9.0909
2009-09-16,0.0
2009-09-17,0.0
2009-09-18,0.0
2009-09-21,10.0
2009-09-22,-9.0909
2009-09-23,10.0
2009-09-24,-9.0909
2009-09-25,10.0
2009-09-28,-9.0909
2009-09-29,0.0
2009-09-30,0.0
2009-10-01,30.0
2009-10-02,-23.0769
2009-10-05,0.0
2009-10-06,-20.0
2009-10-07,0.0
2009-10-08,25.0
2009-10-09,0.0
2009-10-12,-20.0
2009-10-13,0.0
2009-10-14,0.0
2009-10-15,0.0
2009-10-16,0.0
2009-10-19,-25.0
2009-10-20,33.3333
2009-10-21,-25.0
2009-10-22,0.0
2009-10-23,0.0
2009-10-26,0.0
2009-10-27,0.0
2009-10-28,-16.6667
2009-10-29,0.0
2009-10-30,20.0
2009-11-02,-16.6667
2009-11-03,0.0
2009-11-04,0.0
2009-11-05,-40.0
2009-11-06,66.6667
2009-11-09,0.0
2009-11-10,0.0
2009-11-11,-40.0
2009-11-12,0.0
2009-11-13,0.0
2009-11-16,0.0
2009-11-17,0.0
2009-11-18,0.0
2009-11-19,-33.3333
2009-11-20,50.0
2009-11-23,0.0
2009-11-24,66.6667
2009-11-25,-40.0
2009-11-27,0.0
2009-11-30,0.0
2009-12-01,0.0
2009-12-02,0.0
2009-12-03,0.0
2009-12-04,66.6667
2009-12-07,-40.0
2009-12-08,0.0
2009-12-09,66.6667
2009-12-10,0.0
2009-12-11,60.0
2009-12-14,25.0
2009-12-15,-40.0
2009-12-16,0.0
2009-12-17,0.0
2009-12-18,-16.6667
2009-12-21,0.0
2009-12-22,0.0
2009-12-23,0.0
2009-12-24,0.0
2009-12-28,-40.0
2009-12-29,66.6667
2009-12-30,0.0
2009-12-31,-40.0
2010-01-04,0.0
2010-01-05,66.6667
2010-01-06,0.0
2010-01-07,0.0
2010-01-08,0.0
2010-01-11,0.0
2010-01-12,0.0
2010-01-13,-40.0
2010-01-14,66.6667
2010-01-15,-40.0
2010-01-19,0.0
2010-01-20,0.0
2010-01-21,0.0
2010-01-22,0.0
2010-01-25,0.0
2010-01-26,-33.3333
2010-01-27,50.0
2010-01-28,-33.3333
2010-01-29,0.0
2010-02-01,50.0
2010-02-02,0.0
2010-02-03,-33.3333
2010-02-04,50.0
2010-02-05,0.0
2010-02-08,0.0
2010-02-09,0.0
2010-02-10,-33.3333
2010-02-11,50.0
2010-02-12,-33.3333
2010-02-16,50.0
2010-02-17,0.0
2010-02-18,0.0
2010-02-19,0.0
2010-02-22,0.0
2010-02-23,0.0
2010-02-24,66.6667
2010-02-25,60.0
2010-02-26,-25.0
2010-03-01,0.0
2010-03-02,-16.6667
2010-03-03,20.0
2010-03-04,0.0
2010-03-05,-16.6667
2010-03-08,0.0
2010-03-09,0.0
2010-03-10,60.0
2010-03-11,25.0
2010-03-12,10.0
2010-03-15,-9.0909
2010-03-16,280.0
2010-03-17,-15.7895
2010-03-18,-9.375
2010-03-19,-34.4828
2010-03-22,52.6316
2010-03-23,0.0
2010-03-24,-34.4828
2010-03-25,-5.2632
2010-03-26,61.1111
2010-03-29,20.6897
2010-03-30,-2.8571
2010-03-31,0.0
2010-04-01,-5.8824
2010-04-05,-6.25
2010-04-06,0.0
2010-04-07,-3.3333
2010-04-08,-10.3448
2010-04-09,0.0
2010-04-12,-7.6923
2010-04-13,-12.5
2010-04-14,38.0952
2010-04-15,0.0
2010-04-16,10.3448
2010-04-19,-9.375
2010-04-20,3.4483
2010-04-21,13.3333
2010-04-22,-5.8824
2010-04-23,0.0
2010-04-26,-6.25
2010-04-27,-10.0
2010-04-28,-3.7037
2010-04-29,-15.3846
2010-04-30,22.7273
2010-05-03,0.0
2010-05-04,-11.1111
2010-05-05,-79.1667
2010-05-06,0.0
2010-05-07,0.0
2010-05-10,0.0
2010-05-11,0.0
2010-05-12,0.0
2010-05-13,0.0
2010-05-14,0.0
2010-05-17,0.0
2010-05-18,-40.0
2010-05-19,0.0
2010-05-20,0.0
2010-05-21,0.0
2010-05-24,0.0
2010-05-25,0.0
2010-05-26,0.0
2010-05-27,0.0
2010-05-28,0.0
2010-06-01,0.0
2010-06-02,0.0
2010-06-03,0.0
2010-06-04,-33.3333
2010-06-07,0.0
2010-06-08,50.0
2010-06-09,0.0
2010-06-10,0.0
2010-06-11,0.0
2010-06-14,0.0
2010-06-15,0.0
2010-06-16,0.0
2010-06-17,0.0
2010-06-18,0.0
2010-06-21,0.0
2010-06-22,0.0
2010-06-23,0.0
2010-06-24,0.0
2010-06-25,0.0
2010-06-28,0.0
2010-06-29,0.0
2010-06-30,0.0
2010-07-01,0.0
2010-07-02,0.0
2010-07-06,0.0
2010-07-07,0.0
2010-07-08,0.0
2010-07-09,0.0
2010-07-12,0.0
2010-07-13,0.0
2010-07-14,0.0
2010-07-15,0.0
2010-07-16,0.0
2010-07-19,-33.3333
2010-07-20,0.0
2010-07-21,0.0
2010-07-22,50.0
2010-07-23,0.0
2010-07-26,0.0
2010-07-27,0.0
2010-07-28,0.0
2010-07-29,0.0
2010-07-30,0.0
2010-08-02,0.0
2010-08-03,0.0
2010-08-04,0.0
2010-08-05,0.0
2010-08-06,0.0
2010-08-09,0.0
2010-08-10,-33.3333
2010-08-11,0.0
2010-08-12,50.0
2010-08-13,0.0
2010-08-16,0.0
2010-08-17,-33.3333
2010-08-18,50.0
2010-08-19,0.0
2010-08-20,0.0
2010-08-23,0.0
2010-08-24,0.0
2010-08-25,0.0
2010-08-26,-33.3333
2010-08-27,50.0
2010-08-30,-33.3333
2010-08-31,50.0
2010-09-01,0.0
2010-09-02,0.0
2010-09-03,0.0
2010-09-07,0.0
2010-09-08,0.0
2010-09-09,0.0
2010-09-10,0.0
2010-09-13,0.0
2010-09-14,0.0
2010-09-15,0.0
2010-09-16,0.0
2010-09-17,0.0
2010-09-20,0.0
2010-09-21,0.0
2010-09-22,-33.3333
2010-09-23,0.0
2010-09-24,0.0
2010-09-27,0.0
2010-09-28,0.0
2010-09-29,0.0
2010-09-30,0.0
2010-10-01,0.0
2010-10-04,0.0
2010-10-05,0.0
2010-10-06,0.0
2010-10-07,0.0
2010-10-08,0.0
2010-10-11,0.0
2010-10-12,0.0
2010-10-13,0.0
2010-10-14,0.0
2010-10-15,0.0
2010-10-18,0.0
2010-10-19,0.0
2010-10-20,0.0
2010-10-21,0.0
2010-10-22,-20.0
2010-10-25,0.0
2010-10-26,25.0
2010-10-27,0.0
2010-10-28,0.0
2010-10-29,0.0
2010-11-01,0.0
2010-11-02,0.0
2010-11-03,0.0
2010-11-04,0.0
2010-11-05,0.0
2010-11-10,0.0
2010-11-11,0.0
2010-11-12,0.0
2010-11-15,0.0
2010-11-16,-20.0
2010-11-18,25.0
2010-11-19,-20.0
2010-11-22,25.0
2010-11-23,0.0
2010-11-24,0.0
2010-11-26,0.0
2010-11-30,0.0
2010-12-01,0.0
2010-12-02,0.0
2010-12-03,-20.0
2010-12-06,0.0
2010-12-07,25.0
2010-12-08,-81.6
2010-12-09,160.8696
2010-12-10,33.3333
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,-25.0
2010-12-16,0.0
2010-12-17,0.0
2010-12-20,-20.0
2010-12-21,-47.9167
2010-12-22,0.0
2010-12-23,1.0
2010-12-27,10.8911
2010-12-28,-14.2857
2010-12-29,8.3333
2010-12-30,15.3846
2010-12-31,-13.3333
2011-01-03,-19.2308
2011-01-04,4.7619
2011-01-05,59.0909
2011-01-06,-14.2857
2011-01-07,0.0
2011-01-10,-13.3333
2011-01-11,0.0
2011-01-12,-21.6346
2011-01-13,3.0675
2011-01-14,0.0
2011-01-18,0.0
2011-01-19,23.8095
2011-01-20,-0.9615
2011-01-21,-16.9903
2011-01-24,-0.5848
2011-01-25,-2.3529
2011-01-26,-22.8916
2011-01-27,37.5
2011-01-28,-9.0909
2011-01-31,0.0
2011-02-01,0.0
2011-02-02,-15.0
2011-02-03,0.0
2011-02-04,0.0
2011-02-07,2.2059
2011-02-08,0.0
2011-02-09,0.0
2011-02-10,0.0
2011-02-11,0.0
2011-02-14,7.1942
2011-02-15,-14.094
2011-02-16,0.0
2011-02-17,0.0
2011-02-18,0.0
2011-02-22,2.3438
2011-02-23,0.0
2011-02-24,-14.5038
2011-02-28,0.0
2011-03-01,-4.4643
2011-03-02,-2.8037
2011-03-03,7.6923
2011-03-04,0.0
2011-03-07,-16.9643
2011-03-08,1.0753
2011-03-09,0.0
2011-03-11,2.1277
2011-03-14,66.6667
2011-03-15,20.0
2011-03-16,-54.1667
2011-03-18,81.8182
2011-03-21,-20.0
2011-03-22,60.9375
2011-03-23,55.3398
2011-03-24,-0.625
2011-03-25,-24.5283
2011-03-28,46.6667
2011-03-29,104.5455
2011-03-30,-48.8889
2011-03-31,26.087
2011-04-01,-6.8966
2011-04-04,-5.5556
2011-04-05,-1.9607999999999999
2011-04-06,-12.0
2011-04-07,4.5455
2011-04-08,4.3478
2011-04-11,-25.0
2011-04-12,38.8889
2011-04-13,16.0
2011-04-14,-31.0345
2011-04-15,0.0
2011-04-18,0.0
2011-04-19,10.0
2011-04-20,-9.0909
2011-04-21,0.0
2011-04-25,10.0
2011-04-26,0.0
2011-04-27,-4.5455
2011-04-28,0.0
2011-04-29,19.0476
2011-05-02,14.0
2011-05-03,-31.5789
2011-05-04,28.2051
2011-05-05,-12.0
2011-05-06,0.0
2011-05-09,-8.5227
2011-05-10,-0.6211
2011-05-11,15.0
2011-05-12,13.0435
2011-05-13,-17.3077
2011-05-16,2.3256
2011-05-17,-54.5455
2011-05-18,50.0
2011-05-19,-34.1667
2011-05-20,-18.9873
2011-05-23,-25.0
2011-05-24,-50.0
2011-05-25,-27.0833
2011-05-26,-14.2857
2011-05-27,-3.3333
2011-05-31,3.4483
2011-06-01,-20.0
2011-06-02,-45.8333
2011-06-03,23.0769
2011-06-06,0.0
2011-06-07,-18.75
2011-06-08,7.6923
2011-06-09,-21.4286
2011-06-10,18.1818
2011-06-13,0.0
2011-06-14,-15.3846
2011-06-15,-9.0909
2011-06-16,0.0
2011-06-17,10.0
2011-06-20,0.0
2011-06-21,0.0
2011-06-22,18.1818
2011-06-23,0.0
2011-06-24,7.6923
2011-06-27,-28.5714
2011-06-28,10.0
2011-06-29,-9.0909
2011-06-30,10.0
2011-07-01,0.0
2011-07-05,-54.5455
2011-07-06,20.0
2011-07-07,0.0
2011-07-08,0.0
2011-07-11,0.0
2011-07-12,-16.6667
2011-07-13,60.0
2011-07-14,0.0
2011-07-15,0.0
2011-07-18,0.0
2011-07-19,0.0
2011-07-20,25.0
2011-07-21,-50.0
2011-07-22,20.0
2011-07-25,0.0
2011-07-26,0.0
2011-07-29,0.0
2011-08-01,0.0
2011-08-02,-16.6667
2011-08-03,0.0
2011-08-05,20.0
2011-08-08,-16.6667
2011-08-09,20.0
2011-08-10,0.0
2011-08-11,0.0
2011-08-15,0.0
2011-08-16,0.0
2011-08-17,0.0
2011-08-18,0.0
2011-08-19,0.0
2011-08-23,0.0
2011-08-24,-50.0
2011-08-25,66.6667
2011-08-26,-40.0
2011-08-29,0.0
2011-08-30,0.0
2011-08-31,0.0
2011-09-01,0.0
2011-09-02,0.0
2011-09-06,0.0
2011-09-07,0.0
2011-09-08,0.0
2011-09-09,-33.3333
2011-09-12,0.0
2011-09-13,50.0
2011-09-14,0.0
2011-09-15,0.0
2011-09-16,0.0
2011-09-19,0.0
2011-09-20,-33.3333
2011-09-21,50.0
2011-09-22,-33.3333
2011-09-23,0.0
2011-09-26,0.0
2011-09-27,0.0
2011-09-28,0.0
2011-09-29,0.0
2011-09-30,0.0
2011-10-03,0.0
2011-10-04,0.0
2011-10-05,0.0
2011-10-06,0.0
2011-10-07,50.0
2011-10-10,-33.3333
2011-10-11,0.0
2011-10-12,0.0
2011-10-13,50.0
2011-10-14,0.0
2011-10-17,0.0
2011-10-18,-33.3333
2011-10-19,0.0
2011-10-20,50.0
2011-10-21,0.0
2011-10-25,0.0
2011-10-26,0.0
2011-10-27,-33.3333
2011-10-28,50.0
2011-10-31,0.0
2011-11-02,0.0
2011-11-04,-33.3333
2011-11-07,50.0
2011-11-08,0.0
2011-11-09,0.0
2011-11-10,-33.3333
2011-11-11,0.0
2011-11-14,0.0
2011-11-15,0.0
2011-11-16,0.0
2011-11-17,50.0
2011-11-18,0.0
2011-11-21,0.0
2011-11-22,-33.3333
2011-11-23,0.0
2011-11-25,0.0
2011-11-28,0.0
2011-11-29,50.0
2011-11-30,-33.3333
2011-12-01,50.0
2011-12-02,-33.3333
2011-12-05,0.0
2011-12-06,0.0
2011-12-07,50.0
2011-12-08,-33.3333
2011-12-09,0.0
2011-12-12,50.0
2011-12-13,0.0
2011-12-14,-33.3333
2011-12-15,0.0
2011-12-16,50.0
2011-12-19,-33.3333
2011-12-20,0.0
2011-12-21,50.0
2011-12-22,-33.3333
2011-12-23,50.0
2011-12-27,-33.3333
2011-12-28,50.0
2011-12-29,-33.3333
2011-12-30,0.0
2012-01-03,50.0
2012-01-04,0.0
2012-01-05,-33.3333
2012-01-06,0.0
2012-01-09,0.0
2012-01-11,50.0
2012-01-13,0.0
2012-01-17,0.0
2012-01-18,0.0
2012-01-19,-33.3333
2012-01-20,50.0
2012-01-23,0.0
2012-01-24,0.0
2012-01-26,0.0
2012-01-30,-33.3333
2012-01-31,0.0
2012-02-01,50.0
2012-02-02,0.0
2012-02-03,-33.3333
2012-02-06,0.0
2012-02-07,50.0
2012-02-09,-33.3333
2012-02-10,0.0
2012-02-13,0.0
2012-02-14,0.0
2012-02-15,0.0
2012-02-17,0.0
2012-02-21,0.0
2012-02-22,0.0
2012-02-23,0.0
2012-02-27,0.0
2012-02-28,0.0
2012-02-29,0.0
2012-03-01,0.0
2012-03-02,50.0
2012-03-05,-33.3333
2012-03-06,0.0
2012-03-07,0.0
2012-03-08,50.0
2012-03-12,-33.3333
2012-03-13,0.0
2012-03-14,50.0
2012-03-15,0.0
2012-03-16,0.0
2012-03-19,-33.3333
2012-03-20,0.0
2012-03-21,0.0
2012-03-22,0.0
2012-03-23,0.0
2012-03-26,0.0
2012-04-02,0.0
2012-04-03,50.0
2012-04-05,-33.3333
2012-04-09,0.0
2012-04-11,0.0
2012-04-13,0.0
2012-04-16,0.0
2012-04-18,0.0
2012-04-23,0.0
2012-04-24,0.0
2012-05-01,0.0
2012-05-09,-20.0
2012-05-10,25.0
2012-05-15,0.0
2012-05-17,0.0
2012-05-23,0.0
2012-05-24,0.0
2012-05-25,0.0
2012-05-29,0.0
2012-05-30,0.0
2012-06-07,0.0
2012-06-11,0.0
2012-06-20,0.0
2012-06-26,0.0
2012-06-27,-20.0
2012-07-06,25.0
2012-07-13,0.0
2012-07-18,0.0
2012-07-19,0.0
2012-08-01,0.0
2012-08-03,0.0
2012-08-09,-20.0
2012-08-10,25.0
2012-08-16,0.0
2012-08-21,0.0
2012-08-31,0.0
2012-09-17,0.0
2012-09-20,0.0
2012-09-25,0.0
2012-09-28,0.0
2012-10-04,0.0
2012-10-08,0.0
2012-10-31,0.0
2012-11-07,0.0
2012-11-15,0.0
2012-11-16,0.0
2012-11-27,0.0
2012-12-04,0.0
2012-12-05,0.0
2012-12-06,0.0
2012-12-14,0.0
2012-12-28,0.0
2013-01-04,0.0
2013-01-11,0.0
2013-04-11,0.0
2013-07-11,0.0
2013-08-02,0.0
2013-08-07,0.0
2013-08-26,0.0
2013-09-17,0.0
2013-11-05,0.0
2013-11-12,0.0
2013-12-23,0.0
2014-01-06,0.0
2014-01-08,0.0
2014-01-13,0.0
2014-01-14,0.0
2014-01-17,0.0
2014-02-07,0.0
2014-02-19,0.0
2014-03-03,0.0
2014-03-04,0.0
2014-03-05,0.0
2014-03-06,0.0
2014-03-07,0.0
2014-03-10,0.0
2014-03-11,0.0
2014-03-12,0.0
2014-03-13,0.0
2014-03-14,0.0
2014-03-17,200.0
2014-03-18,-16.6667
2014-03-19,0.0
